Date,NEW ZEALAND IMI IMI (Large+Mid+Small Cap)
2011-03-21,778.666
2011-03-22,791.582
2011-03-23,793.24
2011-03-24,809.702
2011-03-25,812.747
2011-03-28,815.797
2011-03-29,822.14
2011-03-30,831.386
2011-03-31,835.009
2011-04-01,842.628
2011-04-04,845.836
2011-04-05,853.046
2011-04-06,856.008
2011-04-07,853.204
2011-04-08,855.345
2011-04-11,860.48
2011-04-12,858.916
2011-04-13,866.61
2011-04-14,864.785
2011-04-15,871.691
2011-04-18,863.456
2011-04-19,858.475
2011-04-20,879.616
2011-04-21,886.906
2011-04-22,886.906
2011-04-25,885.299
2011-04-26,890.093
2011-04-27,888.327
2011-04-28,893.148
2011-04-29,903.44
2011-05-02,902.11
2011-05-03,891.646
2011-05-04,880.247
2011-05-05,877.81
2011-05-06,890.892
2011-05-09,886.013
2011-05-10,893.739
2011-05-11,900.317
2011-05-12,895.916
2011-05-13,890.051
2011-05-16,890.551
2011-05-17,890.151
2011-05-18,900.37
2011-05-19,900.416
2011-05-20,907.204
2011-05-23,897.1
2011-05-24,913.208
2011-05-25,913.84
2011-05-26,915.239
2011-05-27,923.772
2011-05-30,930.078
2011-05-31,937.34
2011-06-01,938.669
2011-06-02,923.639
2011-06-03,916.683
2011-06-06,920.406
2011-06-07,925.155
2011-06-08,924.699
2011-06-09,925.153
2011-06-10,922.565
2011-06-13,907.942
2011-06-14,919.945
2011-06-15,916.848
2011-06-16,900.028
2011-06-17,904.58
2011-06-20,906.03
2011-06-21,906.303
2011-06-22,912.688
2011-06-23,907.84
2011-06-24,906.092
2011-06-27,893.891
2011-06-28,896.451
2011-06-29,901.193
2011-06-30,918.194
2011-07-01,926.609
2011-07-04,928.796
2011-07-05,928.393
2011-07-06,920.606
2011-07-07,924.947
2011-07-08,927.926
2011-07-11,913.808
2011-07-12,904.777
2011-07-13,921.801
2011-07-14,926.612
2011-07-15,924.774
2011-07-18,920.743
2011-07-19,939.09
2011-07-20,941.596
2011-07-21,954.854
2011-07-22,966.453
2011-07-25,961.709
2011-07-26,965.579
2011-07-27,965.871
2011-07-28,964.324
2011-07-29,964.131
2011-08-01,972.946
2011-08-02,964.746
2011-08-03,949.074
2011-08-04,938.964
2011-08-05,896.664
2011-08-08,857.274
2011-08-09,823.549
2011-08-10,837.358
2011-08-11,851.533
2011-08-12,862.838
2011-08-15,876.663
2011-08-16,891.53
2011-08-17,902.095
2011-08-18,887.386
2011-08-19,885.174
2011-08-22,887.545
2011-08-23,892.153
2011-08-24,894.934
2011-08-25,896.541
2011-08-26,898.14
2011-08-29,911.523
2011-08-30,921.713
2011-08-31,924.014
2011-09-01,921.39
2011-09-02,913.164
2011-09-05,891.619
2011-09-06,878.479
2011-09-07,891.978
2011-09-08,905.002
2011-09-09,894.245
2011-09-12,877.176
2011-09-13,887.98
2011-09-14,878.442
2011-09-15,884.105
2011-09-16,896.62
2011-09-19,883.805
2011-09-20,890.033
2011-09-21,885.13
2011-09-22,850.229
2011-09-23,842.56
2011-09-26,822.006
2011-09-27,859.381
2011-09-28,852.521
2011-09-29,846.231
2011-09-30,845.893
2011-10-03,832.106
2011-10-04,825.498
2011-10-05,837.174
2011-10-06,848.429
2011-10-07,867.729
2011-10-10,871.108
2011-10-11,870.992
2011-10-12,866.344
2011-10-13,850.153
2011-10-14,861.953
2011-10-17,857.467
2011-10-18,840.394
2011-10-19,853.171
2011-10-20,844.046
2011-10-21,853.511
2011-10-24,858.995
2011-10-25,850.187
2011-10-26,843.822
2011-10-27,872.485
2011-10-28,883.963
2011-10-31,873.445
2011-11-01,857.568
2011-11-02,850.006
2011-11-03,846.684
2011-11-04,855.755
2011-11-07,862.616
2011-11-08,864.237
2011-11-09,851.149
2011-11-10,833.57
2011-11-11,845.613
2011-11-14,835.206
2011-11-15,827.825
2011-11-16,812.485
2011-11-17,806.142
2011-11-18,794.743
2011-11-21,782.434
2011-11-22,783.232
2011-11-23,784.676
2011-11-24,778.344
2011-11-25,772.174
2011-11-28,788.072
2011-11-29,798.016
2011-11-30,823.664
2011-12-01,821.445
2011-12-02,826.838
2011-12-05,832.916
2011-12-06,828.654
2011-12-07,825.566
2011-12-08,821.508
2011-12-09,819.907
2011-12-12,819.731
2011-12-13,817.838
2011-12-14,800.813
2011-12-15,800.389
2011-12-16,809.106
2011-12-19,796.3
2011-12-20,802.806
2011-12-21,804.139
2011-12-22,809.866
2011-12-23,811.863
2011-12-26,811.863
2011-12-27,809.396
2011-12-28,815.73
2011-12-29,818.891
2011-12-30,838.068
2012-01-02,838.068
2012-01-03,849.187
2012-01-04,845.202
2012-01-05,836.695
2012-01-06,829.321
2012-01-09,832.246
2012-01-10,838.035
2012-01-11,837.175
2012-01-12,830.241
2012-01-13,831.822
2012-01-16,832.358
2012-01-17,843.703
2012-01-18,855.736
2012-01-19,856.434
2012-01-20,862.492
2012-01-23,874.994
2012-01-24,865.643
2012-01-25,867.427
2012-01-26,885.924
2012-01-27,889.894
2012-01-30,889.644
2012-01-31,892.771
2012-02-01,904.302
2012-02-02,907.941
2012-02-03,910.055
2012-02-06,905.058
2012-02-07,908.629
2012-02-08,912.357
2012-02-09,912.607
2012-02-10,909.804
2012-02-13,914.276
2012-02-14,909.549
2012-02-15,905.542
2012-02-16,896.249
2012-02-17,901.498
2012-02-20,916.603
2012-02-21,917.64
2012-02-22,905.586
2012-02-23,908.578
2012-02-24,910.64
2012-02-27,906.689
2012-02-28,906.533
2012-02-29,917.34
2012-03-01,917.148
2012-03-02,924.397
2012-03-05,915.856
2012-03-06,908.379
2012-03-07,917.089
2012-03-08,925.577
2012-03-09,935.637
2012-03-12,935.494
2012-03-13,947.321
2012-03-14,938.819
2012-03-15,963.247
2012-03-16,958.85
2012-03-19,953.245
2012-03-20,946.717
2012-03-21,942.707
2012-03-22,933.703
2012-03-23,938.245
2012-03-26,949.874
2012-03-27,954.181
2012-03-28,949.53
2012-03-29,947.581
2012-03-30,957.669
2012-04-02,955.028
2012-04-03,952.046
2012-04-04,940.213
2012-04-05,939.989
2012-04-06,939.989
2012-04-09,946.146
2012-04-10,940.411
2012-04-11,941.886
2012-04-12,955.839
2012-04-13,952.639
2012-04-16,943.111
2012-04-17,947.084
2012-04-18,955.826
2012-04-19,951.653
2012-04-20,950.371
2012-04-23,944.37
2012-04-24,951.366
2012-04-25,950.723
2012-04-26,950.244
2012-04-27,958.633
2012-04-30,964.692
2012-05-01,968.859
2012-05-02,974.094
2012-05-03,949.086
2012-05-04,931.955
2012-05-07,930.397
2012-05-08,925.438
2012-05-09,925.065
2012-05-10,932.314
2012-05-11,923.73
2012-05-14,917.115
2012-05-15,903.39
2012-05-16,890.936
2012-05-17,893.427
2012-05-18,878.944
2012-05-21,881.529
2012-05-22,896.915
2012-05-23,871.641
2012-05-24,873.351
2012-05-25,871.933
2012-05-28,871.614
2012-05-29,880.587
2012-05-30,872.165
2012-05-31,869.339
2012-06-01,857.212
2012-06-04,864.803
2012-06-05,851.887
2012-06-06,878.186
2012-06-07,884.766
2012-06-08,873.563
2012-06-11,882.145
2012-06-12,874.915
2012-06-13,866.611
2012-06-14,879.951
2012-06-15,895.807
2012-06-18,903.367
2012-06-19,914.002
2012-06-20,903.6
2012-06-21,891.785
2012-06-22,884.811
2012-06-25,881.859
2012-06-26,878.633
2012-06-27,881.289
2012-06-28,879.967
2012-06-29,898.599
2012-07-02,909.173
2012-07-03,914.588
2012-07-04,923.842
2012-07-05,923.725
2012-07-06,914.73
2012-07-09,913.642
2012-07-10,909.021
2012-07-11,914.931
2012-07-12,911.283
2012-07-13,915.839
2012-07-16,907.01
2012-07-17,901.28
2012-07-18,910.464
2012-07-19,918.103
2012-07-20,906.653
2012-07-23,896.396
2012-07-24,894.781
2012-07-25,891.826
2012-07-26,917.462
2012-07-27,927.408
2012-07-30,934.761
2012-07-31,945.826
2012-08-01,943.208
2012-08-02,950.856
2012-08-03,956.395
2012-08-06,964.113
2012-08-07,966.351
2012-08-08,959.98
2012-08-09,956.088
2012-08-10,955.805
2012-08-13,957.387
2012-08-14,957.848
2012-08-15,965.076
2012-08-16,962.134
2012-08-17,964.334
2012-08-20,972.578
2012-08-21,984.932
2012-08-22,971.1
2012-08-23,980.38
2012-08-24,959.554
2012-08-27,958.93
2012-08-28,956.645
2012-08-29,950.638
2012-08-30,948.261
2012-08-31,964.069
2012-09-03,956.613
2012-09-04,952.116
2012-09-05,952.296
2012-09-06,968.636
2012-09-07,988.33
2012-09-10,991.5
2012-09-11,1004.712
2012-09-12,1018.198
2012-09-13,1025.589
2012-09-14,1034.429
2012-09-17,1036.217
2012-09-18,1034.265
2012-09-19,1033.868
2012-09-20,1037.568
2012-09-21,1041.168
2012-09-24,1028.164
2012-09-25,1042.022
2012-09-26,1029.487
2012-09-27,1041.892
2012-09-28,1048.393
2012-10-01,1046.114
2012-10-02,1061.225
2012-10-03,1053.205
2012-10-04,1050.918
2012-10-05,1063.05
2012-10-08,1061.648
2012-10-09,1053.38
2012-10-10,1045.783
2012-10-11,1044.921
2012-10-12,1049.049
2012-10-15,1053.321
2012-10-16,1054.223
2012-10-17,1071.858
2012-10-18,1081.435
2012-10-19,1073.408
2012-10-22,1073.342
2012-10-23,1071.028
2012-10-24,1073.59
2012-10-25,1080.42
2012-10-26,1077.387
2012-10-29,1062.929
2012-10-30,1062.381
2012-10-31,1068.346
2012-11-01,1066.762
2012-11-02,1061.081
2012-11-05,1058.641
2012-11-06,1065.253
2012-11-07,1066.539
2012-11-08,1058.513
2012-11-09,1055.494
2012-11-12,1067.32
2012-11-13,1065.398
2012-11-14,1048.467
2012-11-15,1049.117
2012-11-16,1044.741
2012-11-19,1056.406
2012-11-20,1060.705
2012-11-21,1054.766
2012-11-22,1065.303
2012-11-23,1078.289
2012-11-26,1079.9
2012-11-27,1076.409
2012-11-28,1079.629
2012-11-29,1080.196
2012-11-30,1085.32
2012-12-03,1083.311
2012-12-04,1077.247
2012-12-05,1075.99
2012-12-06,1092.102
2012-12-07,1098.672
2012-12-10,1098.56
2012-12-11,1101.029
2012-12-12,1092.498
2012-12-13,1090.262
2012-12-14,1090.764
2012-12-17,1085.339
2012-12-18,1089.417
2012-12-19,1098.826
2012-12-20,1109.614
2012-12-21,1091.63
2012-12-24,1089.857
2012-12-25,1089.857
2012-12-26,1082.379
2012-12-27,1084.739
2012-12-28,1090.532
2012-12-31,1094.398
2013-01-01,1094.398
2013-01-02,1105.74
2013-01-03,1107.733
2013-01-04,1099.477
2013-01-07,1109.239
2013-01-08,1112.103
2013-01-09,1121.246
2013-01-10,1132.163
2013-01-11,1132.098
2013-01-14,1139.984
2013-01-15,1144.228
2013-01-16,1144.929
2013-01-17,1154.953
2013-01-18,1139.26
2013-01-21,1145.744
2013-01-22,1154.045
2013-01-23,1156.522
2013-01-24,1150.944
2013-01-25,1155.42
2013-01-28,1146.178
2013-01-29,1151.283
2013-01-30,1161.089
2013-01-31,1175.695
2013-02-01,1178.62
2013-02-04,1179.62
2013-02-05,1162.708
2013-02-06,1162.018
2013-02-07,1142.216
2013-02-08,1157.948
2013-02-11,1151.449
2013-02-12,1160.133
2013-02-13,1160.174
2013-02-14,1174.365
2013-02-15,1155.803
2013-02-18,1161.493
2013-02-19,1173.561
2013-02-20,1147.722
2013-02-21,1131.688
2013-02-22,1146.518
2013-02-25,1153.295
2013-02-26,1138.922
2013-02-27,1149.79
2013-02-28,1170.711
2013-03-01,1163.799
2013-03-04,1141.582
2013-03-05,1154.073
2013-03-06,1166.272
2013-03-07,1170.555
2013-03-08,1164.032
2013-03-11,1173.368
2013-03-12,1178.951
2013-03-13,1163.488
2013-03-14,1170.597
2013-03-15,1178.871
2013-03-18,1162.068
2013-03-19,1160.009
2013-03-20,1156.554
2013-03-21,1170.657
2013-03-22,1172.101
2013-03-25,1169.625
2013-03-26,1175.654
2013-03-27,1194.952
2013-03-28,1201.571
2013-03-29,1201.571
2013-04-01,1200.352
2013-04-02,1201.928
2013-04-03,1206.933
2013-04-04,1207.093
2013-04-05,1209.764
2013-04-08,1204.923
2013-04-09,1209.54
2013-04-10,1226.477
2013-04-11,1233.947
2013-04-12,1231.033
2013-04-15,1221.168
2013-04-16,1215.653
2013-04-17,1225.849
2013-04-18,1213.768
2013-04-19,1215.795
2013-04-22,1224.667
2013-04-23,1234.432
2013-04-24,1244.01
2013-04-25,1254.904
2013-04-26,1250.04
2013-04-29,1264.749
2013-04-30,1275.133
2013-05-01,1258.152
2013-05-02,1248.731
2013-05-03,1242.295
2013-05-06,1253.302
2013-05-07,1256.451
2013-05-08,1255.416
2013-05-09,1265.393
2013-05-10,1245.235
2013-05-13,1246.882
2013-05-14,1236.535
2013-05-15,1232.704
2013-05-16,1226.785
2013-05-17,1192.346
2013-05-20,1201.677
2013-05-21,1198.723
2013-05-22,1196.272
2013-05-23,1198.15
2013-05-24,1181.355
2013-05-27,1165.689
2013-05-28,1164.365
2013-05-29,1172.27
2013-05-30,1162.308
2013-05-31,1150.618
2013-06-03,1163.605
2013-06-04,1144.01
2013-06-05,1133.766
2013-06-06,1137.074
2013-06-07,1125.859
2013-06-10,1135.531
2013-06-11,1126.173
2013-06-12,1137.572
2013-06-13,1131.093
2013-06-14,1147.809
2013-06-17,1144.926
2013-06-18,1143.429
2013-06-19,1148.444
2013-06-20,1091.907
2013-06-21,1085.236
2013-06-24,1089.345
2013-06-25,1074.485
2013-06-26,1110.159
2013-06-27,1108.228
2013-06-28,1104.896
2013-07-01,1112.637
2013-07-02,1116.187
2013-07-03,1114.609
2013-07-04,1129.94
2013-07-05,1115.138
2013-07-08,1130.957
2013-07-09,1145.51
2013-07-10,1152.376
2013-07-11,1149.84
2013-07-12,1149.147
2013-07-15,1161.738
2013-07-16,1162.806
2013-07-17,1164.386
2013-07-18,1158.166
2013-07-19,1160.53
2013-07-22,1167.057
2013-07-23,1174.933
2013-07-24,1177.287
2013-07-25,1183.788
2013-07-26,1186.501
2013-07-29,1177.963
2013-07-30,1163.707
2013-07-31,1158.016
2013-08-01,1148.854
2013-08-02,1156.728
2013-08-05,1153.335
2013-08-06,1164.5
2013-08-07,1167.185
2013-08-08,1178.033
2013-08-09,1176.192
2013-08-12,1171.453
2013-08-13,1155.73
2013-08-14,1168.379
2013-08-15,1167.767
2013-08-16,1174.194
2013-08-19,1167.116
2013-08-20,1154.275
2013-08-21,1153.76
2013-08-22,1141.106
2013-08-23,1132.321
2013-08-26,1146.569
2013-08-27,1134.702
2013-08-28,1129.624
2013-08-29,1125.07
2013-08-30,1125.414
2013-09-02,1153.232
2013-09-03,1155.93
2013-09-04,1172.444
2013-09-05,1169.337
2013-09-06,1182.035
2013-09-09,1190.081
2013-09-10,1202.242
2013-09-11,1206.151
2013-09-12,1218.52
2013-09-13,1221.568
2013-09-16,1242.24
2013-09-17,1251.317
2013-09-18,1251.603
2013-09-19,1291.926
2013-09-20,1279.491
2013-09-23,1273.43
2013-09-24,1263.83
2013-09-25,1277.012
2013-09-26,1281.875
2013-09-27,1284.813
2013-09-30,1281.341
2013-10-01,1274.836
2013-10-02,1283.272
2013-10-03,1287.407
2013-10-04,1291.622
2013-10-07,1287.583
2013-10-08,1282.895
2013-10-09,1272.916
2013-10-10,1272.937
2013-10-11,1283.652
2013-10-14,1285.933
2013-10-15,1293.994
2013-10-16,1303.043
2013-10-17,1320.8
2013-10-18,1314.096
2013-10-21,1318.531
2013-10-22,1336.295
2013-10-23,1330.654
2013-10-24,1310.372
2013-10-25,1310.386
2013-10-28,1308.727
2013-10-29,1299.193
2013-10-30,1300.32
2013-10-31,1318.595
2013-11-01,1312.676
2013-11-04,1318.668
2013-11-05,1332.884
2013-11-06,1347.969
2013-11-07,1330.593
2013-11-08,1327.632
2013-11-11,1314.923
2013-11-12,1314.096
2013-11-13,1317.871
2013-11-14,1325.318
2013-11-15,1327.887
2013-11-18,1326.296
2013-11-19,1314.221
2013-11-20,1306.66
2013-11-21,1285.181
2013-11-22,1274.136
2013-11-25,1276.391
2013-11-26,1265.227
2013-11-27,1258.418
2013-11-28,1259.093
2013-11-29,1260.415
2013-12-02,1265.133
2013-12-03,1271.966
2013-12-04,1248.38
2013-12-05,1245.136
2013-12-06,1258.202
2013-12-09,1263.481
2013-12-10,1264.439
2013-12-11,1251.24
2013-12-12,1258.835
2013-12-13,1263.383
2013-12-16,1267.486
2013-12-17,1261.941
2013-12-18,1244.984
2013-12-19,1244.794
2013-12-20,1243.502
2013-12-23,1254.714
2013-12-24,1265.251
2013-12-25,1265.251
2013-12-26,1259.691
2013-12-27,1260.583
2013-12-30,1263.001
2013-12-31,1258.495
2014-01-01,1258.495
2014-01-02,1255.819
2014-01-03,1278.422
2014-01-06,1275.253
2014-01-07,1271.902
2014-01-08,1280.801
2014-01-09,1284.39
2014-01-10,1304.541
2014-01-13,1327.716
2014-01-14,1327.028
2014-01-15,1330.604
2014-01-16,1330.318
2014-01-17,1311.988
2014-01-20,1310.868
2014-01-21,1328.774
2014-01-22,1336.542
2014-01-23,1327.278
2014-01-24,1301.345
2014-01-27,1296.893
2014-01-28,1296.735
2014-01-29,1304.174
2014-01-30,1275.282
2014-01-31,1274.829
2014-02-03,1273.303
2014-02-04,1265.88
2014-02-05,1275.184
2014-02-06,1285.048
2014-02-07,1293.265
2014-02-10,1291.351
2014-02-11,1302.156
2014-02-12,1308.452
2014-02-13,1316.075
2014-02-14,1319.957
2014-02-17,1320.143
2014-02-18,1312.509
2014-02-19,1319.435
2014-02-20,1315.098
2014-02-21,1316.459
2014-02-24,1335.676
2014-02-25,1337.712
2014-02-26,1332.819
2014-02-27,1342.289
2014-02-28,1352.889
2014-03-03,1355.208
2014-03-04,1364.869
2014-03-05,1382.475
2014-03-06,1403.645
2014-03-07,1404.469
2014-03-10,1404.196
2014-03-11,1403.295
2014-03-12,1403.146
2014-03-13,1422.012
2014-03-14,1409.221
2014-03-17,1415.36
2014-03-18,1439.218
2014-03-19,1443.367
2014-03-20,1430.413
2014-03-21,1422.688
2014-03-24,1420.011
2014-03-25,1426.675
2014-03-26,1432.623
2014-03-27,1444.328
2014-03-28,1445.46
2014-03-31,1448.161
2014-04-01,1442.84
2014-04-02,1423.463
2014-04-03,1424.848
2014-04-04,1434.601
2014-04-07,1422.446
2014-04-08,1416.119
2014-04-09,1427.142
2014-04-10,1450.193
2014-04-11,1441.39
2014-04-14,1431.579
2014-04-15,1430.928
2014-04-16,1426.462
2014-04-17,1427.929
2014-04-18,1427.929
2014-04-21,1425.768
2014-04-22,1431.306
2014-04-23,1439.642
2014-04-24,1441.213
2014-04-25,1444.241
2014-04-28,1425.704
2014-04-29,1435.205
2014-04-30,1468.11
2014-05-01,1466.228
2014-05-02,1479.516
2014-05-05,1475.347
2014-05-06,1480.693
2014-05-07,1470.733
2014-05-08,1457.141
2014-05-09,1445.753
2014-05-12,1449.93
2014-05-13,1465.455
2014-05-14,1472.749
2014-05-15,1461.755
2014-05-16,1459.114
2014-05-19,1454.386
2014-05-20,1433.174
2014-05-21,1422.068
2014-05-22,1431.308
2014-05-23,1434.703
2014-05-26,1435.861
2014-05-27,1428.725
2014-05-28,1431.041
2014-05-29,1430.192
2014-05-30,1429.858
2014-06-02,1426.912
2014-06-03,1415.358
2014-06-04,1412.212
2014-06-05,1419.348
2014-06-06,1431.899
2014-06-09,1431.673
2014-06-10,1430.448
2014-06-11,1436.509
2014-06-12,1464.065
2014-06-13,1451.726
2014-06-16,1458.073
2014-06-17,1459.587
2014-06-18,1459.756
2014-06-19,1468.287
2014-06-20,1445.857
2014-06-23,1445.976
2014-06-24,1439.733
2014-06-25,1443.579
2014-06-26,1454.424
2014-06-27,1459.946
2014-06-30,1457.412
2014-07-01,1461.823
2014-07-02,1462.06
2014-07-03,1467.425
2014-07-04,1468.922
2014-07-07,1472.419
2014-07-08,1469.906
2014-07-09,1458.611
2014-07-10,1460.715
2014-07-11,1450.58
2014-07-14,1459.701
2014-07-15,1449.708
2014-07-16,1441.851
2014-07-17,1435.054
2014-07-18,1430.149
2014-07-21,1440.435
2014-07-22,1438.274
2014-07-23,1444.801
2014-07-24,1439.207
2014-07-25,1440.928
2014-07-28,1437.782
2014-07-29,1421.792
2014-07-30,1410.894
2014-07-31,1418.599
2014-08-01,1407.895
2014-08-04,1401.967
2014-08-05,1400.3
2014-08-06,1393.873
2014-08-07,1400.686
2014-08-08,1386.345
2014-08-11,1383.266
2014-08-12,1380.064
2014-08-13,1383.55
2014-08-14,1392.737
2014-08-15,1397.133
2014-08-18,1394.44
2014-08-19,1402.611
2014-08-20,1403.822
2014-08-21,1406.872
2014-08-22,1406.614
2014-08-25,1404.997
2014-08-26,1406.747
2014-08-27,1425.533
2014-08-28,1424.903
2014-08-29,1417.567
2014-09-01,1418.762
2014-09-02,1408.582
2014-09-03,1412.745
2014-09-04,1413.585
2014-09-05,1422.591
2014-09-08,1420.702
2014-09-09,1410.946
2014-09-10,1404.755
2014-09-11,1403.078
2014-09-12,1386.555
2014-09-15,1385.328
2014-09-16,1376.445
2014-09-17,1362.458
2014-09-18,1364.412
2014-09-19,1367.422
2014-09-22,1386.355
2014-09-23,1377.567
2014-09-24,1386.971
2014-09-25,1371.705
2014-09-26,1355.119
2014-09-29,1336.219
2014-09-30,1339.541
2014-10-01,1341.933
2014-10-02,1347.243
2014-10-03,1326.497
2014-10-06,1334.023
2014-10-07,1343.95
2014-10-08,1337.04
2014-10-09,1361.833
2014-10-10,1338.943
2014-10-13,1329.896
2014-10-14,1321.032
2014-10-15,1339.548
2014-10-16,1335.241
2014-10-17,1337.355
2014-10-20,1357.831
2014-10-21,1370.353
2014-10-22,1377.416
2014-10-23,1360.555
2014-10-24,1374.534
2014-10-27,1379.871
2014-10-28,1389.83
2014-10-29,1400.593
2014-10-30,1382.555
2014-10-31,1376.024
2014-11-03,1375.387
2014-11-04,1385.606
2014-11-05,1368.487
2014-11-06,1369.108
2014-11-07,1372.871
2014-11-10,1397.044
2014-11-11,1408.329
2014-11-12,1425.737
2014-11-13,1420.217
2014-11-14,1425.026
2014-11-17,1432.276
2014-11-18,1437.578
2014-11-19,1428.291
2014-11-20,1430.046
2014-11-21,1423.843
2014-11-24,1410.768
2014-11-25,1395.205
2014-11-26,1410.402
2014-11-27,1405.049
2014-11-28,1396.451
2014-12-01,1407.216
2014-12-02,1393.562
2014-12-03,1408.838
2014-12-04,1415.117
2014-12-05,1403.467
2014-12-08,1394.759
2014-12-09,1412.588
2014-12-10,1404.699
2014-12-11,1413.72
2014-12-12,1414.593
2014-12-15,1403.394
2014-12-16,1412.688
2014-12-17,1404.245
2014-12-18,1413.417
2014-12-19,1417.854
2014-12-22,1415.807
2014-12-23,1413.386
2014-12-24,1414.247
2014-12-25,1414.247
2014-12-26,1422.315
2014-12-29,1436.932
2014-12-30,1443.559
2014-12-31,1436.307
2015-01-01,1436.307
2015-01-02,1419.493
2015-01-05,1423.362
2015-01-06,1429.017
2015-01-07,1417.512
2015-01-08,1436.557
2015-01-09,1441.8
2015-01-12,1439.405
2015-01-13,1440.721
2015-01-14,1442.676
2015-01-15,1448.369
2015-01-16,1442.406
2015-01-19,1449.654
2015-01-20,1433.929
2015-01-21,1430.517
2015-01-22,1409.518
2015-01-23,1406.992
2015-01-26,1400.747
2015-01-27,1421.47
2015-01-28,1435.147
2015-01-29,1390.817
2015-01-30,1379.135
2015-02-02,1391.766
2015-02-03,1392.733
2015-02-04,1408.755
2015-02-05,1415.306
2015-02-06,1413.485
2015-02-09,1414.362
2015-02-10,1416.711
2015-02-11,1413.005
2015-02-12,1406.27
2015-02-13,1428.855
2015-02-16,1427.924
2015-02-17,1428.062
2015-02-18,1426.064
2015-02-19,1422.405
2015-02-20,1429.062
2015-02-23,1429.735
2015-02-24,1412.287
2015-02-25,1454.19
2015-02-26,1462.424
2015-02-27,1469.391
2015-03-02,1466.099
2015-03-03,1473.117
2015-03-04,1471.654
2015-03-05,1447.488
2015-03-06,1441.749
2015-03-09,1436.665
2015-03-10,1416.374
2015-03-11,1398.489
2015-03-12,1440.683
2015-03-13,1431.053
2015-03-16,1442.393
2015-03-17,1426.123
2015-03-18,1419.052
2015-03-19,1426.677
2015-03-20,1463.691
2015-03-23,1477.763
2015-03-24,1478.52
2015-03-25,1477.076
2015-03-26,1459.151
2015-03-27,1461.781
2015-03-30,1444.427
2015-03-31,1444.674
2015-04-01,1436.355
2015-04-02,1444.691
2015-04-03,1444.691
2015-04-06,1468.115
2015-04-07,1455.993
2015-04-08,1464.917
2015-04-09,1455.701
2015-04-10,1456.426
2015-04-13,1438.904
2015-04-14,1468.283
2015-04-15,1461.298
2015-04-16,1487.236
2015-04-17,1488.281
2015-04-20,1474.915
2015-04-21,1478.009
2015-04-22,1466.409
2015-04-23,1439.921
2015-04-24,1444.236
2015-04-27,1454.226
2015-04-28,1470.05
2015-04-29,1462.828
2015-04-30,1458.954
2015-05-01,1447.912
2015-05-04,1440.235
2015-05-05,1448.716
2015-05-06,1437.51
2015-05-07,1408.657
2015-05-08,1416.883
2015-05-11,1400.149
2015-05-12,1398.545
2015-05-13,1421.8
2015-05-14,1425.972
2015-05-15,1426.703
2015-05-18,1415.048
2015-05-19,1400.733
2015-05-20,1391.909
2015-05-21,1395.117
2015-05-22,1396.804
2015-05-25,1402.5
2015-05-26,1390.869
2015-05-27,1376.563
2015-05-28,1369.076
2015-05-29,1378.104
2015-06-01,1375.683
2015-06-02,1390.7
2015-06-03,1392.73
2015-06-04,1383.204
2015-06-05,1370.879
2015-06-08,1383.176
2015-06-09,1384.476
2015-06-10,1383.545
2015-06-11,1355.0
2015-06-12,1354.037
2015-06-15,1348.298
2015-06-16,1342.758
2015-06-17,1319.028
2015-06-18,1315.595
2015-06-19,1314.638
2015-06-22,1309.142
2015-06-23,1301.268
2015-06-24,1304.268
2015-06-25,1302.171
2015-06-26,1292.169
2015-06-29,1280.326
2015-06-30,1275.348
2015-07-01,1289.805
2015-07-02,1296.533
2015-07-03,1290.235
2015-07-06,1278.999
2015-07-07,1273.397
2015-07-08,1279.527
2015-07-09,1272.493
2015-07-10,1264.052
2015-07-13,1254.713
2015-07-14,1270.219
2015-07-15,1268.648
2015-07-16,1254.58
2015-07-17,1261.707
2015-07-20,1269.412
2015-07-21,1289.123
2015-07-22,1286.249
2015-07-23,1292.27
2015-07-24,1278.346
2015-07-27,1282.62
2015-07-28,1285.899
2015-07-29,1293.351
2015-07-30,1278.549
2015-07-31,1298.311
2015-08-03,1300.975
2015-08-04,1290.454
2015-08-05,1280.165
2015-08-06,1283.086
2015-08-07,1279.824
2015-08-10,1277.855
2015-08-11,1256.195
2015-08-12,1260.466
2015-08-13,1240.816
2015-08-14,1231.704
2015-08-17,1244.56
2015-08-18,1240.39
2015-08-19,1246.331
2015-08-20,1258.478
2015-08-21,1275.911
2015-08-24,1210.197
2015-08-25,1213.445
2015-08-26,1187.277
2015-08-27,1204.692
2015-08-28,1214.842
2015-08-31,1187.994
2015-09-01,1188.096
2015-09-02,1175.449
2015-09-03,1176.939
2015-09-04,1156.463
2015-09-07,1153.393
2015-09-08,1174.447
2015-09-09,1202.885
2015-09-10,1179.956
2015-09-11,1177.098
2015-09-14,1188.957
2015-09-15,1179.911
2015-09-16,1196.129
2015-09-17,1193.883
2015-09-18,1215.58
2015-09-21,1189.834
2015-09-22,1184.354
2015-09-23,1174.362
2015-09-24,1195.62
2015-09-25,1198.196
2015-09-28,1196.413
2015-09-29,1183.479
2015-09-30,1184.355
2015-10-01,1185.147
2015-10-02,1190.056
2015-10-05,1210.188
2015-10-06,1224.044
2015-10-07,1240.823
2015-10-08,1231.194
2015-10-09,1251.128
2015-10-12,1268.286
2015-10-13,1264.808
2015-10-14,1283.729
2015-10-15,1315.33
2015-10-16,1316.53
2015-10-19,1318.081
