Date,USA SMID GROWTH SMID (Small+Mid Cap)
2006-10-11,832.295
2006-10-12,844.632
2006-10-13,848.899
2006-10-16,858.114
2006-10-17,850.726
2006-10-18,848.003
2006-10-19,851.342
2006-10-20,845.416
2006-10-23,849.007
2006-10-24,852.176
2006-10-25,855.605
2006-10-26,864.105
2006-10-27,854.964
2006-10-30,856.137
2006-10-31,854.808
2006-11-01,843.153
2006-11-02,843.436
2006-11-03,845.056
2006-11-06,856.461
2006-11-07,860.006
2006-11-08,863.703
2006-11-09,858.106
2006-11-10,862.249
2006-11-13,865.432
2006-11-14,874.183
2006-11-15,880.735
2006-11-16,879.517
2006-11-17,879.332
2006-11-20,880.305
2006-11-21,884.863
2006-11-22,889.372
2006-11-23,889.372
2006-11-24,887.638
2006-11-27,870.365
2006-11-28,871.999
2006-11-29,883.04
2006-11-30,886.417
2006-12-01,883.575
2006-12-04,895.807
2006-12-05,898.352
2006-12-06,898.841
2006-12-07,894.448
2006-12-08,895.793
2006-12-11,894.255
2006-12-12,888.507
2006-12-13,888.574
2006-12-14,895.653
2006-12-15,893.316
2006-12-18,884.54
2006-12-19,885.542
2006-12-20,886.056
2006-12-21,880.722
2006-12-22,876.844
2006-12-25,876.844
2006-12-26,879.607
2006-12-27,887.717
2006-12-28,885.166
2006-12-29,879.748
2007-01-01,879.748
2007-01-02,879.748
2007-01-03,877.25
2007-01-04,879.313
2007-01-05,872.415
2007-01-08,876.169
2007-01-09,877.699
2007-01-10,881.857
2007-01-11,890.051
2007-01-12,896.645
2007-01-15,896.645
2007-01-16,895.811
2007-01-17,895.496
2007-01-18,885.183
2007-01-19,890.921
2007-01-22,885.761
2007-01-23,893.887
2007-01-24,902.779
2007-01-25,891.808
2007-01-26,893.796
2007-01-29,894.919
2007-01-30,900.295
2007-01-31,906.992
2007-02-01,914.682
2007-02-02,917.362
2007-02-05,917.105
2007-02-06,919.237
2007-02-07,923.795
2007-02-08,924.615
2007-02-09,915.32
2007-02-12,910.503
2007-02-13,918.113
2007-02-14,926.345
2007-02-15,930.245
2007-02-16,931.229
2007-02-19,931.229
2007-02-20,937.784
2007-02-21,941.046
2007-02-22,943.335
2007-02-23,942.482
2007-02-26,939.303
2007-02-27,906.426
2007-02-28,909.026
2007-03-01,905.043
2007-03-02,889.088
2007-03-05,875.544
2007-03-06,892.21
2007-03-07,892.334
2007-03-08,900.387
2007-03-09,902.608
2007-03-12,907.2
2007-03-13,888.338
2007-03-14,893.333
2007-03-15,899.538
2007-03-16,895.925
2007-03-19,905.954
2007-03-20,911.767
2007-03-21,926.083
2007-03-22,927.768
2007-03-23,930.244
2007-03-26,929.507
2007-03-27,924.181
2007-03-28,917.732
2007-03-29,918.39
2007-03-30,919.311
2007-04-02,923.783
2007-04-03,931.862
2007-04-04,933.54
2007-04-05,937.202
2007-04-06,937.202
2007-04-09,937.427
2007-04-10,939.819
2007-04-11,933.989
2007-04-12,943.115
2007-04-13,946.099
2007-04-16,955.44
2007-04-17,953.668
2007-04-18,951.848
2007-04-19,948.361
2007-04-20,956.772
2007-04-23,959.844
2007-04-24,960.459
2007-04-25,967.664
2007-04-26,970.657
2007-04-27,969.163
2007-04-30,955.282
2007-05-01,956.049
2007-05-02,969.12
2007-05-03,970.893
2007-05-04,974.44
2007-05-07,974.103
2007-05-08,974.144
2007-05-09,980.827
2007-05-10,964.811
2007-05-11,976.034
2007-05-14,970.907
2007-05-15,964.732
2007-05-16,970.01
2007-05-17,969.273
2007-05-18,977.543
2007-05-21,985.778
2007-05-22,988.227
2007-05-23,986.775
2007-05-24,971.121
2007-05-25,978.63
2007-05-28,978.63
2007-05-29,983.303
2007-05-30,994.118
2007-05-31,1000.0
2007-06-01,1005.229
2007-06-04,1009.451
2007-06-05,1004.485
2007-06-06,992.971
2007-06-07,973.655
2007-06-08,985.404
2007-06-11,986.546
2007-06-12,976.597
2007-06-13,990.404
2007-06-14,997.889
2007-06-15,1006.341
2007-06-18,1004.668
2007-06-19,1005.494
2007-06-20,994.649
2007-06-21,1002.896
2007-06-22,994.146
2007-06-25,985.925
2007-06-26,981.104
2007-06-27,993.454
2007-06-28,993.809
2007-06-29,992.736
2007-07-02,1005.257
2007-07-03,1008.644
2007-07-04,1008.644
2007-07-05,1012.46
2007-07-06,1019.537
2007-07-09,1021.592
2007-07-10,1008.048
2007-07-11,1013.294
2007-07-12,1029.951
2007-07-13,1032.679
2007-07-16,1026.787
2007-07-17,1027.976
2007-07-18,1025.785
2007-07-19,1032.742
2007-07-20,1020.561
2007-07-23,1020.78
2007-07-24,997.773
2007-07-25,995.505
2007-07-26,971.207
2007-07-27,957.309
2007-07-30,968.63
2007-07-31,958.316
2007-08-01,960.173
2007-08-02,968.19
2007-08-03,940.981
2007-08-06,951.741
2007-08-07,960.302
2007-08-08,976.09
2007-08-09,955.223
2007-08-10,955.72
2007-08-13,956.888
2007-08-14,937.576
2007-08-15,917.728
2007-08-16,912.896
2007-08-17,932.807
2007-08-20,937.942
2007-08-21,940.865
2007-08-22,956.562
2007-08-23,951.62
2007-08-24,965.317
2007-08-27,956.318
2007-08-28,932.199
2007-08-29,954.282
2007-08-30,952.094
2007-08-31,966.322
2007-09-03,966.322
2007-09-04,978.549
2007-09-05,969.984
2007-09-06,974.537
2007-09-07,955.481
2007-09-10,949.035
2007-09-11,963.154
2007-09-12,961.783
2007-09-13,964.843
2007-09-14,967.598
2007-09-17,959.395
2007-09-18,989.553
2007-09-19,995.563
2007-09-20,989.812
2007-09-21,994.423
2007-09-24,989.032
2007-09-25,990.211
2007-09-26,997.272
2007-09-27,1004.616
2007-09-28,1001.223
2007-10-01,1016.396
2007-10-02,1020.184
2007-10-03,1015.17
2007-10-04,1016.583
2007-10-05,1032.539
2007-10-08,1029.44
2007-10-09,1037.793
2007-10-10,1039.265
2007-10-11,1028.301
2007-10-12,1037.564
2007-10-15,1029.226
2007-10-16,1022.226
2007-10-17,1025.702
2007-10-18,1028.818
2007-10-19,999.517
2007-10-22,1007.668
2007-10-23,1017.811
2007-10-24,1013.093
2007-10-25,1008.13
2007-10-26,1018.81
2007-10-29,1024.661
2007-10-30,1015.83
2007-10-31,1031.21
2007-11-01,1005.4
2007-11-02,1010.653
2007-11-05,1001.694
2007-11-06,1016.435
2007-11-07,990.292
2007-11-08,989.23
2007-11-09,971.876
2007-11-12,951.606
2007-11-13,976.545
2007-11-14,972.128
2007-11-15,959.383
2007-11-16,962.58
2007-11-19,942.869
2007-11-20,942.419
2007-11-21,929.896
2007-11-22,929.896
2007-11-23,943.957
2007-11-26,929.97
2007-11-27,939.633
2007-11-28,968.602
2007-11-29,969.733
2007-11-30,973.257
2007-12-03,969.514
2007-12-04,964.632
2007-12-05,979.597
2007-12-06,997.938
2007-12-07,1000.544
2007-12-10,1006.911
2007-12-11,978.97
2007-12-12,986.808
2007-12-13,985.763
2007-12-14,973.501
2007-12-17,954.196
2007-12-18,962.76
2007-12-19,966.066
2007-12-20,978.314
2007-12-21,995.051
2007-12-24,1003.225
2007-12-25,1003.225
2007-12-26,1006.462
2007-12-27,988.652
2007-12-28,990.011
2007-12-31,984.093
2008-01-01,984.093
2008-01-02,969.6
2008-01-03,966.334
2008-01-04,935.509
2008-01-07,929.153
2008-01-08,909.593
2008-01-09,914.755
2008-01-10,922.243
2008-01-11,905.408
2008-01-14,918.789
2008-01-15,893.995
2008-01-16,886.423
2008-01-17,858.348
2008-01-18,858.753
2008-01-21,858.753
2008-01-22,848.451
2008-01-23,861.93
2008-01-24,876.116
2008-01-25,869.135
2008-01-28,885.74
2008-01-29,890.887
2008-01-30,883.52
2008-01-31,899.114
2008-02-01,921.081
2008-02-04,914.114
2008-02-05,884.252
2008-02-06,870.78
2008-02-07,879.167
2008-02-08,882.802
2008-02-11,893.381
2008-02-12,894.277
2008-02-13,912.817
2008-02-14,897.764
2008-02-15,893.633
2008-02-18,893.633
2008-02-19,897.275
2008-02-20,906.756
2008-02-21,893.704
2008-02-22,898.008
2008-02-25,915.553
2008-02-26,924.45
2008-02-27,921.244
2008-02-28,913.52
2008-02-29,887.016
2008-03-03,886.66
2008-03-04,880.753
2008-03-05,890.133
2008-03-06,867.163
2008-03-07,855.722
2008-03-10,832.734
2008-03-11,862.109
2008-03-12,856.757
2008-03-13,867.87
2008-03-14,849.558
2008-03-17,825.96
2008-03-18,861.399
2008-03-19,835.407
2008-03-20,849.581
2008-03-21,849.581
2008-03-24,875.495
2008-03-25,884.776
2008-03-26,881.069
2008-03-27,869.687
2008-03-28,861.873
2008-03-31,868.226
2008-04-01,897.181
2008-04-02,901.37
2008-04-03,905.773
2008-04-04,912.353
2008-04-07,910.279
2008-04-08,910.377
2008-04-09,899.411
2008-04-10,908.896
2008-04-11,888.761
2008-04-14,889.009
2008-04-15,892.503
2008-04-16,918.157
2008-04-17,913.699
2008-04-18,932.593
2008-04-21,935.032
2008-04-22,920.352
2008-04-23,925.258
2008-04-24,929.399
2008-04-25,941.674
2008-04-28,942.98
2008-04-29,935.693
2008-04-30,934.416
2008-05-01,945.761
2008-05-02,948.796
2008-05-05,949.79
2008-05-06,960.815
2008-05-07,946.752
2008-05-08,954.804
2008-05-09,953.838
2008-05-12,963.696
2008-05-13,973.15
2008-05-14,973.564
2008-05-15,988.632
2008-05-16,993.449
2008-05-19,989.56
2008-05-20,986.36
2008-05-21,970.529
2008-05-22,971.546
2008-05-23,960.505
2008-05-26,960.505
2008-05-27,967.497
2008-05-28,978.716
2008-05-29,979.187
2008-05-30,988.771
2008-06-02,981.606
2008-06-03,978.065
2008-06-04,980.544
2008-06-05,1003.267
2008-06-06,977.922
2008-06-09,978.447
2008-06-10,968.005
2008-06-11,951.553
2008-06-12,952.121
2008-06-13,971.775
2008-06-16,979.301
2008-06-17,979.126
2008-06-18,972.2
2008-06-19,976.825
2008-06-20,959.823
2008-06-23,962.144
2008-06-24,947.085
2008-06-25,952.599
2008-06-26,927.981
2008-06-27,929.37
2008-06-30,925.62
2008-07-01,927.202
2008-07-02,897.31
2008-07-03,887.362
2008-07-04,887.362
2008-07-07,879.506
2008-07-08,890.982
2008-07-09,875.377
2008-07-10,884.354
2008-07-11,881.46
2008-07-14,879.204
2008-07-15,870.009
2008-07-16,888.358
2008-07-17,890.726
2008-07-18,889.909
2008-07-21,898.56
2008-07-22,901.723
2008-07-23,897.587
2008-07-24,874.649
2008-07-25,884.65
2008-07-28,872.146
2008-07-29,886.531
2008-07-30,901.883
2008-07-31,888.718
2008-08-01,884.75
2008-08-04,862.101
2008-08-05,878.232
2008-08-06,889.512
2008-08-07,877.784
2008-08-08,892.778
2008-08-11,900.344
2008-08-12,894.068
2008-08-13,901.313
2008-08-14,907.751
2008-08-15,906.544
2008-08-18,893.317
2008-08-19,886.486
2008-08-20,893.614
2008-08-21,894.484
2008-08-22,900.644
2008-08-25,883.22
2008-08-26,886.64
2008-08-27,896.892
2008-08-28,908.372
2008-08-29,897.565
2008-09-01,897.565
2008-09-02,883.382
2008-09-03,872.602
2008-09-04,846.147
2008-09-05,849.017
2008-09-08,851.592
2008-09-09,814.076
2008-09-10,827.364
2008-09-11,835.416
2008-09-12,844.701
2008-09-15,803.55
2008-09-16,816.515
2008-09-17,781.275
2008-09-18,812.805
2008-09-19,849.216
2008-09-22,819.556
2008-09-23,804.612
2008-09-24,797.039
2008-09-25,805.12
2008-09-26,796.177
2008-09-29,731.69
2008-09-30,761.504
2008-10-01,748.115
2008-10-02,700.326
2008-10-03,684.852
2008-10-06,652.213
2008-10-07,614.554
2008-10-08,610.726
2008-10-09,570.9
2008-10-10,566.319
2008-10-13,634.631
2008-10-14,620.407
2008-10-15,554.784
2008-10-16,583.063
2008-10-17,583.509
2008-10-20,613.486
2008-10-21,592.027
2008-10-22,551.581
2008-10-23,538.604
2008-10-24,519.245
2008-10-27,497.862
2008-10-28,540.102
2008-10-29,553.027
2008-10-30,578.605
2008-10-31,593.568
2008-11-03,591.561
2008-11-04,612.684
2008-11-05,580.008
2008-11-06,548.888
2008-11-07,562.17
2008-11-10,553.202
2008-11-11,537.008
2008-11-12,504.234
2008-11-13,542.313
2008-11-14,512.905
2008-11-17,502.493
2008-11-18,500.696
2008-11-19,465.155
2008-11-20,430.266
2008-11-21,456.253
2008-11-24,490.901
2008-11-25,497.257
2008-11-26,526.769
2008-11-27,526.769
2008-11-28,530.527
2008-12-01,477.747
2008-12-02,495.894
2008-12-03,508.301
2008-12-04,488.241
2008-12-05,509.146
2008-12-08,531.367
2008-12-09,522.885
2008-12-10,535.16
2008-12-11,515.006
2008-12-12,525.216
2008-12-15,512.851
2008-12-16,541.385
2008-12-17,547.173
2008-12-18,536.281
2008-12-19,540.158
2008-12-22,524.834
2008-12-23,520.607
2008-12-24,522.773
2008-12-25,522.773
2008-12-26,528.856
2008-12-29,522.574
2008-12-30,539.381
2008-12-31,552.41
2009-01-01,552.41
2009-01-02,570.743
2009-01-05,573.123
2009-01-06,582.265
2009-01-07,562.48
2009-01-08,567.507
2009-01-09,551.209
2009-01-12,535.469
2009-01-13,539.332
2009-01-14,518.325
2009-01-15,528.815
2009-01-16,535.513
2009-01-19,535.513
2009-01-20,504.509
2009-01-21,526.715
2009-01-22,516.21
2009-01-23,520.548
2009-01-26,525.226
2009-01-27,531.671
2009-01-28,550.444
2009-01-29,532.855
2009-01-30,521.784
2009-02-02,522.261
2009-02-03,530.846
2009-02-04,531.064
2009-02-05,542.152
2009-02-06,558.266
2009-02-09,556.612
2009-02-10,533.717
2009-02-11,534.547
2009-02-12,539.4
2009-02-13,538.264
2009-02-16,538.264
2009-02-17,514.474
2009-02-18,509.184
2009-02-19,503.136
2009-02-20,499.327
2009-02-23,479.327
2009-02-24,498.86
2009-02-25,492.391
2009-02-26,483.537
2009-02-27,479.7
2009-03-02,451.893
2009-03-03,451.31
2009-03-04,466.828
2009-03-05,447.383
2009-03-06,446.564
2009-03-09,440.347
2009-03-10,468.522
2009-03-11,470.571
2009-03-12,491.847
2009-03-13,495.36
2009-03-16,487.993
2009-03-17,504.908
2009-03-18,516.838
2009-03-19,515.292
2009-03-20,500.054
2009-03-23,533.947
2009-03-24,521.72
2009-03-25,528.423
2009-03-26,549.405
2009-03-27,534.83
2009-03-30,518.605
2009-03-31,523.95
2009-04-01,530.415
2009-04-02,554.048
2009-04-03,560.766
2009-04-06,553.517
2009-04-07,536.198
2009-04-08,547.542
2009-04-09,572.086
2009-04-10,572.086
2009-04-13,569.986
2009-04-14,561.462
2009-04-15,564.441
2009-04-16,579.105
2009-04-17,584.972
2009-04-20,558.22
2009-04-21,570.655
2009-04-22,575.489
2009-04-23,574.869
2009-04-24,588.08
2009-04-27,580.627
2009-04-28,580.205
2009-04-29,597.218
2009-04-30,598.173
2009-05-01,600.198
2009-05-04,622.593
2009-05-05,621.192
2009-05-06,622.68
2009-05-07,608.382
2009-05-08,623.049
2009-05-11,613.716
2009-05-12,607.606
2009-05-13,583.736
2009-05-14,592.179
2009-05-15,588.798
2009-05-18,608.804
2009-05-19,611.971
2009-05-20,609.313
2009-05-21,595.803
2009-05-22,595.194
2009-05-25,595.194
2009-05-26,616.792
2009-05-27,608.564
2009-05-28,613.194
2009-05-29,623.31
2009-06-01,646.904
2009-06-02,648.79
2009-06-03,637.595
2009-06-04,645.835
2009-06-05,644.505
2009-06-08,639.429
2009-06-09,648.576
2009-06-10,646.24
2009-06-11,650.285
2009-06-12,648.187
2009-06-15,631.426
2009-06-16,620.28
2009-06-17,622.413
2009-06-18,623.551
2009-06-19,627.204
2009-06-22,603.212
2009-06-23,601.876
2009-06-24,609.76
2009-06-25,626.314
2009-06-26,628.097
2009-06-29,630.573
2009-06-30,627.922
2009-07-01,631.984
2009-07-02,611.633
2009-07-03,611.633
2009-07-06,605.474
2009-07-07,592.073
2009-07-08,589.099
2009-07-09,593.465
2009-07-10,593.262
2009-07-13,604.558
2009-07-14,610.488
2009-07-15,629.417
2009-07-16,638.292
2009-07-17,638.334
2009-07-20,648.537
2009-07-21,649.826
2009-07-22,652.498
2009-07-23,670.232
2009-07-24,674.129
2009-07-27,674.534
2009-07-28,672.998
2009-07-29,668.431
2009-07-30,676.336
2009-07-31,676.331
2009-08-03,689.97
2009-08-04,692.833
2009-08-05,687.943
2009-08-06,680.14
2009-08-07,693.197
2009-08-10,690.81
2009-08-11,682.642
2009-08-12,692.388
2009-08-13,698.912
2009-08-14,687.727
2009-08-17,669.026
2009-08-18,678.24
2009-08-19,683.827
2009-08-20,690.463
2009-08-21,704.344
2009-08-24,702.114
2009-08-25,703.88
2009-08-26,703.448
2009-08-27,705.002
2009-08-28,705.108
2009-08-31,695.741
2009-09-01,681.115
2009-09-02,679.357
2009-09-03,688.061
2009-09-04,699.196
2009-09-07,699.196
2009-09-08,708.93
2009-09-09,718.603
2009-09-10,728.233
2009-09-11,728.085
2009-09-14,734.01
2009-09-15,739.488
2009-09-16,751.538
2009-09-17,748.424
2009-09-18,750.332
2009-09-21,749.893
2009-09-22,755.07
2009-09-23,746.287
2009-09-24,733.844
2009-09-25,729.527
2009-09-28,744.155
2009-09-29,744.438
2009-09-30,742.227
2009-10-01,718.056
2009-10-02,712.307
2009-10-05,726.662
2009-10-06,738.289
2009-10-07,738.475
2009-10-08,747.775
2009-10-09,753.884
2009-10-12,755.878
2009-10-13,754.253
2009-10-14,767.81
2009-10-15,770.314
2009-10-16,763.883
2009-10-19,772.635
2009-10-20,764.877
2009-10-21,756.719
2009-10-22,764.334
2009-10-23,752.565
2009-10-26,744.317
2009-10-27,735.431
2009-10-28,710.85
2009-10-29,728.283
2009-10-30,706.82
2009-11-02,710.581
2009-11-03,719.791
2009-11-04,717.625
2009-11-05,735.523
2009-11-06,735.372
2009-11-09,752.011
2009-11-10,749.953
2009-11-11,754.755
2009-11-12,743.224
2009-11-13,749.783
2009-11-16,764.78
2009-11-17,762.853
2009-11-18,756.82
2009-11-19,741.789
2009-11-20,737.928
2009-11-23,746.593
2009-11-24,745.167
2009-11-25,750.444
2009-11-26,750.444
2009-11-27,735.484
2009-11-30,735.007
2009-12-01,747.931
2009-12-02,752.791
2009-12-03,745.184
2009-12-04,754.996
2009-12-07,755.587
2009-12-08,748.559
2009-12-09,750.247
2009-12-10,753.835
2009-12-11,756.483
2009-12-14,769.252
2009-12-15,768.905
2009-12-16,774.618
2009-12-17,765.945
2009-12-18,771.701
2009-12-21,782.504
2009-12-22,789.387
2009-12-23,796.887
2009-12-24,801.181
2009-12-25,801.181
2009-12-28,800.143
2009-12-29,798.206
2009-12-30,798.008
2009-12-31,789.681
2010-01-01,789.681
2010-01-04,806.54
2010-01-05,810.542
2010-01-06,814.366
2010-01-07,816.36
2010-01-08,821.668
2010-01-11,820.772
2010-01-12,808.037
2010-01-13,817.663
2010-01-14,819.026
2010-01-15,806.944
2010-01-18,806.944
2010-01-19,817.467
2010-01-20,807.802
2010-01-21,795.503
2010-01-22,777.801
2010-01-25,780.364
2010-01-26,776.132
2010-01-27,778.991
2010-01-28,767.345
2010-01-29,756.108
2010-02-01,771.533
2010-02-02,781.77
2010-02-03,777.752
2010-02-04,748.345
2010-02-05,749.797
2010-02-08,745.756
2010-02-09,757.823
2010-02-10,756.97
2010-02-11,770.156
2010-02-12,773.604
2010-02-15,773.604
2010-02-16,788.255
2010-02-17,793.092
2010-02-18,797.463
2010-02-19,800.668
2010-02-22,800.244
2010-02-23,787.591
2010-02-24,795.189
2010-02-25,796.532
2010-02-26,798.081
2010-03-01,815.797
2010-03-02,821.385
2010-03-03,822.335
2010-03-04,823.967
2010-03-05,838.499
2010-03-08,838.572
2010-03-09,840.668
2010-03-10,848.052
2010-03-11,850.583
2010-03-12,851.947
2010-03-15,847.363
2010-03-16,856.132
2010-03-17,861.698
2010-03-18,856.632
2010-03-19,847.302
2010-03-22,858.145
2010-03-23,866.67
2010-03-24,859.258
2010-03-25,852.194
2010-03-26,852.112
2010-03-29,859.428
2010-03-30,860.716
2010-03-31,856.738
2010-04-01,865.138
2010-04-02,865.138
2010-04-05,880.758
2010-04-06,882.825
2010-04-07,877.952
2010-04-08,878.131
2010-04-09,885.905
2010-04-12,887.769
2010-04-13,889.539
2010-04-14,905.089
2010-04-15,906.77
2010-04-16,893.568
2010-04-19,887.901
2010-04-20,901.127
2010-04-21,902.892
2010-04-22,914.584
2010-04-23,924.513
2010-04-26,922.542
2010-04-27,897.942
2010-04-28,900.647
2010-04-29,914.994
2010-04-30,894.404
2010-05-03,910.347
2010-05-04,883.313
2010-05-05,872.412
2010-05-06,842.356
2010-05-07,819.137
2010-05-10,864.612
2010-05-11,864.118
2010-05-12,886.048
2010-05-13,877.317
2010-05-14,855.658
2010-05-17,856.219
2010-05-18,842.537
2010-05-19,833.877
2010-05-20,796.91
2010-05-21,812.449
2010-05-24,803.358
2010-05-25,803.925
2010-05-26,805.615
2010-05-27,838.829
2010-05-28,827.894
2010-05-31,827.894
2010-06-01,804.824
2010-06-02,830.785
2010-06-03,840.459
2010-06-04,803.941
2010-06-07,784.267
2010-06-08,786.463
2010-06-09,788.475
2010-06-10,816.783
2010-06-11,826.683
2010-06-14,829.028
2010-06-15,850.598
2010-06-16,848.218
2010-06-17,846.98
2010-06-18,847.296
2010-06-21,841.172
2010-06-22,822.808
2010-06-23,822.252
2010-06-24,806.842
2010-06-25,815.747
2010-06-28,812.275
2010-06-29,780.382
2010-06-30,773.603
2010-07-01,771.379
2010-07-02,765.704
2010-07-05,765.704
2010-07-06,763.565
2010-07-07,790.039
2010-07-08,798.023
2010-07-09,805.641
2010-07-12,800.369
2010-07-13,819.418
2010-07-14,820.163
2010-07-15,818.223
2010-07-16,790.891
2010-07-19,795.826
2010-07-20,809.477
2010-07-21,797.764
2010-07-22,819.608
2010-07-23,833.598
2010-07-26,847.378
2010-07-27,838.416
2010-07-28,827.968
2010-07-29,823.989
2010-07-30,827.218
2010-08-02,843.877
2010-08-03,838.164
2010-08-04,848.842
2010-08-05,844.53
2010-08-06,841.265
2010-08-09,848.331
2010-08-10,836.256
2010-08-11,808.211
2010-08-12,804.422
2010-08-13,799.443
2010-08-16,801.864
2010-08-17,816.459
2010-08-18,819.109
2010-08-19,806.23
2010-08-20,806.297
2010-08-23,798.445
2010-08-24,785.018
2010-08-25,790.684
2010-08-26,784.666
2010-08-27,803.051
2010-08-30,787.949
2010-08-31,786.155
2010-09-01,814.045
2010-09-02,827.672
2010-09-03,839.57
2010-09-06,839.57
2010-09-07,827.684
2010-09-08,834.815
2010-09-09,834.796
2010-09-10,838.407
2010-09-13,853.579
2010-09-14,853.015
2010-09-15,856.744
2010-09-16,854.835
2010-09-17,858.146
2010-09-20,874.889
2010-09-21,870.069
2010-09-22,862.289
2010-09-23,857.242
2010-09-24,879.885
2010-09-27,876.169
2010-09-28,884.675
2010-09-29,886.491
2010-09-30,883.98
2010-10-01,886.181
2010-10-04,875.854
2010-10-05,897.14
2010-10-06,888.29
2010-10-07,888.113
2010-10-08,898.5
2010-10-11,899.571
2010-10-12,903.591
2010-10-13,912.329
2010-10-14,907.636
2010-10-15,910.316
2010-10-18,911.943
2010-10-19,893.615
2010-10-20,902.907
2010-10-21,902.73
2010-10-22,911.136
2010-10-25,917.064
2010-10-26,917.044
2010-10-27,917.998
2010-10-28,915.895
2010-10-29,921.611
2010-11-01,920.127
2010-11-02,931.623
2010-11-03,933.225
2010-11-04,951.642
2010-11-05,957.363
2010-11-08,959.718
2010-11-09,951.597
2010-11-10,960.052
2010-11-11,959.283
2010-11-12,943.632
2010-11-15,943.543
2010-11-16,927.812
2010-11-17,932.305
2010-11-18,948.737
2010-11-19,955.965
2010-11-22,962.004
2010-11-23,950.376
2010-11-24,970.856
2010-11-25,970.856
2010-11-26,966.207
2010-11-29,963.409
2010-11-30,958.352
2010-12-01,979.878
2010-12-02,991.971
2010-12-03,999.274
2010-12-06,1001.54
2010-12-07,1002.691
2010-12-08,1001.212
2010-12-09,1004.709
2010-12-10,1013.354
2010-12-13,1008.999
2010-12-14,1008.863
2010-12-15,1004.843
2010-12-16,1015.238
2010-12-17,1020.414
2010-12-20,1022.768
2010-12-21,1031.171
2010-12-22,1030.11
2010-12-23,1027.78
2010-12-24,1027.78
2010-12-27,1027.949
2010-12-28,1025.031
2010-12-29,1028.613
2010-12-30,1028.775
2010-12-31,1024.038
2011-01-03,1037.942
2011-01-04,1027.649
2011-01-05,1035.241
2011-01-06,1033.301
2011-01-07,1031.246
2011-01-10,1035.737
2011-01-11,1041.168
2011-01-12,1049.494
2011-01-13,1049.228
2011-01-14,1055.144
2011-01-17,1055.144
2011-01-18,1060.45
2011-01-19,1040.503
2011-01-20,1029.716
2011-01-21,1027.151
2011-01-24,1035.824
2011-01-25,1032.752
2011-01-26,1047.776
2011-01-27,1050.952
2011-01-28,1029.986
2011-01-31,1041.137
2011-02-01,1059.112
2011-02-02,1057.836
2011-02-03,1063.524
2011-02-04,1070.855
2011-02-07,1077.953
2011-02-08,1082.992
2011-02-09,1078.655
2011-02-10,1086.041
2011-02-11,1096.265
2011-02-14,1103.292
2011-02-15,1095.385
2011-02-16,1105.263
2011-02-17,1110.417
2011-02-18,1110.137
2011-02-21,1110.137
2011-02-22,1078.965
2011-02-23,1064.378
2011-02-24,1068.498
2011-02-25,1091.054
2011-02-28,1091.412
2011-03-01,1070.73
2011-03-02,1078.734
2011-03-03,1101.379
2011-03-04,1096.507
2011-03-07,1081.18
2011-03-08,1089.984
2011-03-09,1084.818
2011-03-10,1061.393
2011-03-11,1070.458
2011-03-14,1065.646
2011-03-15,1056.094
2011-03-16,1043.566
2011-03-17,1052.825
2011-03-18,1057.61
2011-03-21,1078.601
2011-03-22,1073.233
2011-03-23,1077.061
2011-03-24,1090.137
2011-03-25,1097.232
2011-03-28,1091.894
2011-03-29,1103.527
2011-03-30,1115.811
2011-03-31,1117.741
2011-04-01,1124.28
2011-04-04,1126.376
2011-04-05,1130.57
2011-04-06,1127.77
2011-04-07,1123.844
2011-04-08,1117.036
2011-04-11,1109.552
2011-04-12,1096.755
2011-04-13,1103.719
2011-04-14,1104.855
2011-04-15,1114.195
2011-04-18,1097.756
2011-04-19,1104.204
2011-04-20,1126.293
2011-04-21,1135.588
2011-04-22,1135.588
2011-04-25,1133.903
2011-04-26,1140.922
2011-04-27,1147.408
2011-04-28,1148.135
2011-04-29,1153.615
2011-05-02,1146.308
2011-05-03,1131.511
2011-05-04,1120.407
2011-05-05,1117.086
2011-05-06,1124.624
2011-05-09,1136.716
2011-05-10,1150.659
2011-05-11,1135.075
2011-05-12,1141.875
2011-05-13,1130.088
2011-05-16,1116.685
2011-05-17,1111.492
2011-05-18,1130.487
2011-05-19,1132.383
2011-05-20,1125.447
2011-05-23,1107.217
2011-05-24,1104.525
2011-05-25,1115.663
2011-05-26,1127.456
2011-05-27,1134.416
2011-05-30,1134.416
2011-05-31,1145.046
2011-06-01,1115.385
2011-06-02,1116.688
2011-06-03,1101.397
2011-06-06,1083.233
2011-06-07,1086.192
2011-06-08,1074.063
2011-06-09,1082.329
2011-06-10,1064.762
2011-06-13,1059.252
2011-06-14,1079.17
2011-06-15,1060.586
2011-06-16,1057.43
2011-06-17,1057.184
2011-06-20,1064.934
2011-06-21,1089.836
2011-06-22,1084.459
2011-06-23,1088.458
2011-06-24,1077.054
2011-06-27,1085.736
2011-06-28,1105.723
2011-06-29,1112.129
2011-06-30,1123.19
2011-07-01,1141.091
2011-07-04,1141.091
2011-07-05,1144.176
2011-07-06,1147.449
2011-07-07,1160.948
2011-07-08,1152.727
2011-07-11,1125.137
2011-07-12,1117.988
2011-07-13,1124.927
2011-07-14,1110.139
2011-07-15,1121.592
2011-07-18,1107.117
2011-07-19,1131.866
2011-07-20,1127.13
2011-07-21,1137.47
2011-07-22,1143.509
2011-07-25,1133.262
