Date,ACWI LARGE VALUE Large Cap
2005-11-10,700.54
2005-11-11,704.44
2005-11-14,702.479
2005-11-15,698.179
2005-11-16,698.451
2005-11-17,705.201
2005-11-18,709.5
2005-11-21,713.758
2005-11-22,714.706
2005-11-23,720.26
2005-11-24,719.987
2005-11-25,720.198
2005-11-28,717.895
2005-11-29,717.513
2005-11-30,712.689
2005-12-01,719.22
2005-12-02,721.647
2005-12-05,722.659
2005-12-06,724.666
2005-12-07,722.055
2005-12-08,721.958
2005-12-09,722.955
2005-12-12,727.249
2005-12-13,730.584
2005-12-14,734.846
2005-12-15,731.145
2005-12-16,733.2
2005-12-19,732.353
2005-12-20,731.392
2005-12-21,733.123
2005-12-22,736.18
2005-12-23,736.676
2005-12-26,736.735
2005-12-27,732.538
2005-12-28,734.119
2005-12-29,733.533
2005-12-30,728.857
2006-01-02,729.874
2006-01-03,742.978
2006-01-04,749.905
2006-01-05,750.448
2006-01-06,757.661
2006-01-09,758.273
2006-01-10,755.01
2006-01-11,760.194
2006-01-12,757.94
2006-01-13,757.166
2006-01-16,757.267
2006-01-17,750.536
2006-01-18,744.843
2006-01-19,750.589
2006-01-20,742.811
2006-01-23,746.446
2006-01-24,746.209
2006-01-25,748.48
2006-01-26,755.161
2006-01-27,760.83
2006-01-30,760.772
2006-01-31,761.904
2006-02-01,762.88
2006-02-02,756.669
2006-02-03,751.048
2006-02-06,753.691
2006-02-07,749.401
2006-02-08,749.078
2006-02-09,753.316
2006-02-10,752.476
2006-02-13,751.539
2006-02-14,755.653
2006-02-15,756.751
2006-02-16,761.592
2006-02-17,763.184
2006-02-20,764.035
2006-02-21,763.57
2006-02-22,767.546
2006-02-23,769.101
2006-02-24,770.428
2006-02-27,773.348
2006-02-28,767.54
2006-03-01,771.095
2006-03-02,769.881
2006-03-03,768.872
2006-03-06,767.455
2006-03-07,761.848
2006-03-08,760.296
2006-03-09,761.558
2006-03-10,764.466
2006-03-13,770.086
2006-03-14,777.121
2006-03-15,780.434
2006-03-16,784.025
2006-03-17,785.671
2006-03-20,786.259
2006-03-21,782.107
2006-03-22,785.246
2006-03-23,781.042
2006-03-24,783.572
2006-03-27,782.506
2006-03-28,778.451
2006-03-29,779.846
2006-03-30,785.708
2006-03-31,780.902
2006-04-03,786.17
2006-04-04,791.124
2006-04-05,794.748
2006-04-06,795.581
2006-04-07,788.043
2006-04-10,789.187
2006-04-11,783.603
2006-04-12,781.843
2006-04-13,782.068
2006-04-14,782.422
2006-04-17,785.956
2006-04-18,795.045
2006-04-19,800.585
2006-04-20,802.174
2006-04-21,807.211
2006-04-24,804.296
2006-04-25,803.336
2006-04-26,807.093
2006-04-27,810.817
2006-04-28,812.563
2006-05-01,813.394
2006-05-02,820.846
2006-05-03,816.481
2006-05-04,819.533
2006-05-05,829.301
2006-05-08,830.47
2006-05-09,833.118
2006-05-10,831.642
2006-05-11,825.178
2006-05-12,814.29
2006-05-15,809.221
2006-05-16,809.181
2006-05-17,794.297
2006-05-18,787.714
2006-05-19,786.348
2006-05-22,778.589
2006-05-23,782.238
2006-05-24,777.084
2006-05-25,784.595
2006-05-26,792.48
2006-05-29,793.572
2006-05-30,784.679
2006-05-31,787.066
2006-06-01,792.744
2006-06-02,800.173
2006-06-05,791.102
2006-06-06,780.479
2006-06-07,776.933
2006-06-08,763.848
2006-06-09,768.61
2006-06-12,761.483
2006-06-13,744.751
2006-06-14,748.079
2006-06-15,761.523
2006-06-16,762.849
2006-06-19,758.52
2006-06-20,759.534
2006-06-21,763.677
2006-06-22,764.224
2006-06-23,761.416
2006-06-26,763.798
2006-06-27,761.317
2006-06-28,761.99
2006-06-29,776.414
2006-06-30,788.903
2006-07-03,794.554
2006-07-04,796.512
2006-07-05,787.804
2006-07-06,793.147
2006-07-07,794.326
2006-07-10,796.254
2006-07-11,794.72
2006-07-12,788.344
2006-07-13,778.704
2006-07-14,770.529
2006-07-17,765.44
2006-07-18,763.712
2006-07-19,778.455
2006-07-20,782.379
2006-07-21,778.927
2006-07-24,788.234
2006-07-25,792.8
2006-07-26,794.335
2006-07-27,802.05
2006-07-28,809.826
2006-07-31,807.799
2006-08-01,803.443
2006-08-02,810.601
2006-08-03,808.58
2006-08-04,814.697
2006-08-07,808.726
2006-08-08,809.759
2006-08-09,812.262
2006-08-10,808.455
2006-08-11,806.791
2006-08-14,808.844
2006-08-15,816.876
2006-08-16,823.051
2006-08-17,824.366
2006-08-18,824.526
2006-08-21,824.481
2006-08-22,824.913
2006-08-23,822.104
2006-08-24,823.266
2006-08-25,821.067
2006-08-28,824.035
2006-08-29,824.707
2006-08-30,826.928
2006-08-31,825.597
2006-09-01,829.338
2006-09-04,834.448
2006-09-05,832.566
2006-09-06,825.179
2006-09-07,817.332
2006-09-08,817.68
2006-09-11,813.231
2006-09-12,819.375
2006-09-13,822.502
2006-09-14,824.705
2006-09-15,823.795
2006-09-18,826.097
2006-09-19,824.547
2006-09-20,827.171
2006-09-21,828.166
2006-09-22,825.084
2006-09-25,826.685
2006-09-26,831.036
2006-09-27,835.81
2006-09-28,836.967
2006-09-29,835.873
2006-10-02,838.349
2006-10-03,837.18
2006-10-04,841.857
2006-10-05,846.343
2006-10-06,843.254
2006-10-09,843.475
2006-10-10,845.409
2006-10-11,844.664
2006-10-12,849.865
2006-10-13,852.033
2006-10-16,855.013
2006-10-17,850.975
2006-10-18,854.088
2006-10-19,855.81
2006-10-20,858.299
2006-10-23,860.676
2006-10-24,861.037
2006-10-25,865.521
2006-10-26,870.713
2006-10-27,869.125
2006-10-30,865.597
2006-10-31,867.322
2006-11-01,867.041
2006-11-02,865.558
2006-11-03,865.118
2006-11-06,873.178
2006-11-07,878.578
2006-11-08,878.695
2006-11-09,876.495
2006-11-10,878.254
2006-11-13,877.544
2006-11-14,880.344
2006-11-15,881.82
2006-11-16,882.041
2006-11-17,881.598
2006-11-20,878.648
2006-11-21,880.329
2006-11-22,884.753
2006-11-23,885.131
2006-11-24,883.695
2006-11-27,876.692
2006-11-28,876.807
2006-11-29,886.858
2006-11-30,889.327
2006-12-01,887.83
2006-12-04,891.366
2006-12-05,896.002
2006-12-06,897.964
2006-12-07,898.636
2006-12-08,899.22
2006-12-11,900.08
2006-12-12,901.795
2006-12-13,903.663
2006-12-14,909.595
2006-12-15,911.978
2006-12-18,912.128
2006-12-19,911.641
2006-12-20,915.523
2006-12-21,913.961
2006-12-22,910.381
2006-12-25,909.98
2006-12-26,911.919
2006-12-27,920.09
2006-12-28,920.614
2006-12-29,918.583
2007-01-01,918.596
2007-01-02,926.221
2007-01-03,923.445
2007-01-04,919.082
2007-01-05,908.624
2007-01-08,909.42
2007-01-09,908.118
2007-01-10,901.33
2007-01-11,906.257
2007-01-12,912.859
2007-01-15,916.636
2007-01-16,914.159
2007-01-17,913.562
2007-01-18,914.364
2007-01-19,917.514
2007-01-22,916.988
2007-01-23,920.289
2007-01-24,926.502
2007-01-25,919.562
2007-01-26,914.576
2007-01-29,914.808
2007-01-30,919.397
2007-01-31,921.051
2007-02-01,930.222
2007-02-02,930.57
2007-02-05,929.036
2007-02-06,932.909
2007-02-07,934.805
2007-02-08,930.743
2007-02-09,929.669
2007-02-12,924.884
2007-02-13,932.039
2007-02-14,940.944
2007-02-15,942.372
2007-02-16,941.39
2007-02-19,942.906
2007-02-20,943.314
2007-02-21,939.446
2007-02-22,939.747
2007-02-23,940.844
2007-02-26,944.344
2007-02-27,922.952
2007-02-28,913.499
2007-03-01,907.621
2007-03-02,900.792
2007-03-05,886.398
2007-03-06,899.184
2007-03-07,900.302
2007-03-08,909.629
2007-03-09,911.343
2007-03-12,913.874
2007-03-13,900.994
2007-03-14,890.786
2007-03-15,900.558
2007-03-16,898.692
2007-03-19,908.873
2007-03-20,915.685
2007-03-21,924.96
2007-03-22,934.502
2007-03-23,937.006
2007-03-26,935.254
2007-03-27,932.505
2007-03-28,927.797
2007-03-29,932.778
2007-03-30,930.96
2007-04-02,932.455
2007-04-03,940.128
2007-04-04,942.591
2007-04-05,945.11
2007-04-06,944.612
2007-04-09,944.353
2007-04-10,949.993
2007-04-11,948.158
2007-04-12,950.555
2007-04-13,953.821
2007-04-16,965.886
2007-04-17,967.618
2007-04-18,969.211
2007-04-19,964.854
2007-04-20,973.845
2007-04-23,970.625
2007-04-24,968.628
2007-04-25,976.598
2007-04-26,974.964
2007-04-27,973.616
2007-04-30,972.006
2007-05-01,970.818
2007-05-02,975.86
2007-05-03,980.042
2007-05-04,984.788
2007-05-07,989.867
2007-05-08,983.599
2007-05-09,987.353
2007-05-10,977.118
2007-05-11,982.815
2007-05-14,984.187
2007-05-15,986.359
2007-05-16,989.77
2007-05-17,988.303
2007-05-18,994.335
2007-05-21,995.725
2007-05-22,996.474
2007-05-23,1000.045
2007-05-24,990.517
2007-05-25,991.37
2007-05-28,992.896
2007-05-29,994.743
2007-05-30,995.123
2007-05-31,1000.0
2007-06-01,1006.408
2007-06-04,1008.606
2007-06-05,1005.484
2007-06-06,996.174
2007-06-07,983.615
2007-06-08,983.548
2007-06-11,987.817
2007-06-12,979.37
2007-06-13,986.513
2007-06-14,995.092
2007-06-15,1005.068
2007-06-18,1005.601
2007-06-19,1006.577
2007-06-20,1001.262
2007-06-21,1000.391
2007-06-22,991.877
2007-06-25,990.09
2007-06-26,986.864
2007-06-27,985.957
2007-06-28,991.559
2007-06-29,995.388
2007-07-02,1004.139
2007-07-03,1009.771
2007-07-04,1011.296
2007-07-05,1007.34
2007-07-06,1012.138
2007-07-09,1015.856
2007-07-10,1007.047
2007-07-11,1007.577
2007-07-12,1021.934
2007-07-13,1028.815
2007-07-16,1028.435
2007-07-17,1026.142
2007-07-18,1020.671
2007-07-19,1025.772
2007-07-20,1017.397
2007-07-23,1021.637
2007-07-24,1006.034
2007-07-25,1002.345
2007-07-26,978.844
2007-07-27,962.29
2007-07-30,966.438
2007-07-31,969.963
2007-08-01,962.346
2007-08-02,966.28
2007-08-03,951.137
2007-08-06,959.266
2007-08-07,968.033
2007-08-08,985.439
2007-08-09,961.091
2007-08-10,944.853
2007-08-13,950.661
2007-08-14,937.323
2007-08-15,924.433
2007-08-16,913.275
2007-08-17,932.264
2007-08-20,938.098
2007-08-21,939.949
2007-08-22,951.122
2007-08-23,956.393
2007-08-24,962.708
2007-08-27,961.07
2007-08-28,943.055
2007-08-29,951.704
2007-08-30,952.727
2007-08-31,965.468
2007-09-03,966.855
2007-09-04,972.413
2007-09-05,961.834
2007-09-06,965.681
2007-09-07,953.546
2007-09-10,948.65
2007-09-11,961.613
2007-09-12,965.025
2007-09-13,972.894
2007-09-14,971.856
2007-09-17,964.26
2007-09-18,980.829
2007-09-19,1001.66
2007-09-20,1001.51
2007-09-21,1003.595
2007-09-24,1001.169
2007-09-25,998.822
2007-09-26,1003.706
2007-09-27,1013.334
2007-09-28,1013.367
2007-10-01,1024.133
2007-10-02,1027.211
2007-10-03,1026.219
2007-10-04,1027.262
2007-10-05,1036.048
2007-10-08,1029.516
2007-10-09,1037.414
2007-10-10,1037.377
2007-10-11,1042.504
2007-10-12,1041.125
2007-10-15,1036.602
2007-10-16,1025.923
2007-10-17,1027.376
2007-10-18,1025.905
2007-10-19,1009.463
2007-10-22,1000.237
2007-10-23,1011.165
2007-10-24,1007.807
2007-10-25,1013.747
2007-10-26,1030.812
2007-10-29,1041.37
2007-10-30,1035.18
2007-10-31,1045.639
2007-11-01,1023.99
2007-11-02,1015.634
2007-11-05,1005.712
2007-11-06,1015.732
2007-11-07,1001.956
2007-11-08,997.791
2007-11-09,987.001
2007-11-12,975.256
2007-11-13,990.932
2007-11-14,998.042
2007-11-15,982.475
2007-11-16,977.598
2007-11-19,961.976
2007-11-20,970.45
2007-11-21,951.572
2007-11-22,953.625
2007-11-23,965.236
2007-11-26,955.912
2007-11-27,961.438
2007-11-28,979.696
2007-11-29,985.718
2007-11-30,996.214
2007-12-03,992.268
2007-12-04,985.665
2007-12-05,997.87
2007-12-06,1007.697
2007-12-07,1010.46
2007-12-10,1017.033
2007-12-11,1005.309
2007-12-12,1006.039
2007-12-13,990.79
2007-12-14,978.496
2007-12-17,960.72
2007-12-18,964.497
2007-12-19,961.76
2007-12-20,962.657
2007-12-21,976.282
2007-12-24,982.831
2007-12-25,984.182
2007-12-26,987.667
2007-12-27,983.682
2007-12-28,986.034
2007-12-31,982.528
2008-01-01,982.578
2008-01-02,975.864
2008-01-03,975.387
2008-01-04,960.827
2008-01-07,959.745
2008-01-08,954.168
2008-01-09,957.461
2008-01-10,957.572
2008-01-11,952.381
2008-01-14,958.91
2008-01-15,937.199
2008-01-16,922.566
2008-01-17,907.78
2008-01-18,896.432
2008-01-21,866.074
2008-01-22,863.334
2008-01-23,870.718
2008-01-24,895.789
2008-01-25,895.256
2008-01-28,898.69
2008-01-29,908.909
2008-01-30,902.997
2008-01-31,910.762
2008-02-01,923.715
2008-02-04,922.92
2008-02-05,893.574
2008-02-06,886.232
2008-02-07,882.008
2008-02-08,877.872
2008-02-11,872.997
2008-02-12,889.542
2008-02-13,893.607
2008-02-14,894.502
2008-02-15,890.963
2008-02-18,895.316
2008-02-19,900.292
2008-02-20,891.966
2008-02-21,895.008
2008-02-22,895.842
2008-02-25,910.087
2008-02-26,920.148
2008-02-27,926.713
2008-02-28,917.851
2008-02-29,898.478
2008-03-03,888.626
2008-03-04,881.536
2008-03-05,888.753
2008-03-06,876.938
2008-03-07,864.88
2008-03-10,854.588
2008-03-11,877.884
2008-03-12,884.59
2008-03-13,877.668
2008-03-14,863.28
2008-03-17,844.571
2008-03-18,875.472
2008-03-19,864.05
2008-03-20,868.989
2008-03-21,871.109
2008-03-24,876.388
2008-03-25,895.596
2008-03-26,893.457
2008-03-27,892.334
2008-03-28,887.191
2008-03-31,886.651
2008-04-01,907.54
2008-04-02,918.857
2008-04-03,920.11
2008-04-04,921.735
2008-04-07,926.318
2008-04-08,919.965
2008-04-09,913.904
2008-04-10,914.73
2008-04-11,904.654
2008-04-14,896.908
2008-04-15,900.763
2008-04-16,919.884
2008-04-17,920.903
2008-04-18,930.18
2008-04-21,932.722
2008-04-22,928.724
2008-04-23,926.61
2008-04-24,926.167
2008-04-25,936.021
2008-04-28,940.004
2008-04-29,936.353
2008-04-30,937.094
2008-05-01,939.802
2008-05-02,950.951
2008-05-05,949.046
2008-05-06,952.141
2008-05-07,942.735
2008-05-08,940.896
2008-05-09,932.153
2008-05-12,939.564
2008-05-13,939.054
2008-05-14,942.512
2008-05-15,950.501
2008-05-16,957.348
2008-05-19,961.537
2008-05-20,953.132
2008-05-21,945.718
2008-05-22,945.672
2008-05-23,934.044
2008-05-26,929.611
2008-05-27,928.268
2008-05-28,928.052
2008-05-29,931.646
2008-05-30,934.749
2008-06-02,927.267
2008-06-03,920.756
2008-06-04,915.016
2008-06-05,924.998
2008-06-06,910.626
2008-06-09,903.774
2008-06-10,891.388
2008-06-11,882.518
2008-06-12,878.852
2008-06-13,885.205
2008-06-16,889.306
2008-06-17,890.084
2008-06-18,881.167
2008-06-19,874.337
2008-06-20,862.714
2008-06-23,857.436
2008-06-24,857.647
2008-06-25,864.52
2008-06-26,849.689
2008-06-27,844.304
2008-06-30,847.99
2008-07-01,841.4
2008-07-02,835.726
2008-07-03,834.958
2008-07-04,830.629
2008-07-07,828.477
2008-07-08,829.343
2008-07-09,828.404
2008-07-10,826.328
2008-07-11,816.438
2008-07-14,810.549
2008-07-15,795.166
2008-07-16,805.336
2008-07-17,822.423
2008-07-18,827.879
2008-07-21,832.251
2008-07-22,838.446
2008-07-23,848.077
2008-07-24,836.188
2008-07-25,829.09
2008-07-28,817.413
2008-07-29,821.521
2008-07-30,835.835
2008-07-31,831.485
2008-08-01,825.069
2008-08-04,817.158
2008-08-05,832.539
2008-08-06,836.558
2008-08-07,825.003
2008-08-08,827.469
2008-08-11,836.415
2008-08-12,826.602
2008-08-13,813.386
2008-08-14,816.976
2008-08-15,814.699
2008-08-18,808.805
2008-08-19,792.946
2008-08-20,798.905
2008-08-21,800.338
2008-08-22,807.156
2008-08-25,799.109
2008-08-26,796.547
2008-08-27,802.942
2008-08-28,815.632
2008-08-29,815.498
2008-09-01,808.71
2008-09-02,808.408
2008-09-03,805.503
2008-09-04,783.545
2008-09-05,775.22
2008-09-08,799.432
2008-09-09,778.824
2008-09-10,775.982
2008-09-11,771.762
2008-09-12,781.651
2008-09-15,747.056
2008-09-16,737.997
2008-09-17,714.555
2008-09-18,729.846
2008-09-19,786.39
2008-09-22,773.761
2008-09-23,763.187
2008-09-24,760.555
2008-09-25,775.378
2008-09-26,770.581
2008-09-29,714.707
2008-09-30,728.394
2008-10-01,734.722
2008-10-02,714.026
2008-10-03,712.776
2008-10-06,668.908
2008-10-07,645.485
2008-10-08,617.782
2008-10-09,587.879
2008-10-10,557.479
2008-10-13,609.629
2008-10-14,634.943
2008-10-15,590.079
2008-10-16,577.928
2008-10-17,584.138
2008-10-20,611.244
2008-10-21,601.491
2008-10-22,561.442
2008-10-23,566.078
2008-10-24,537.862
2008-10-27,512.602
2008-10-28,546.624
2008-10-29,568.511
2008-10-30,587.755
2008-10-31,590.529
2008-11-03,594.435
2008-11-04,624.069
2008-11-05,609.122
2008-11-06,571.453
2008-11-07,580.79
2008-11-10,582.323
2008-11-11,560.855
2008-11-12,537.52
2008-11-13,551.396
2008-11-14,545.745
2008-11-17,532.868
2008-11-18,533.443
2008-11-19,507.704
2008-11-20,476.229
2008-11-21,489.197
2008-11-24,524.804
2008-11-25,537.372
2008-11-26,546.207
2008-11-27,552.005
2008-11-28,558.088
2008-12-01,517.679
2008-12-02,529.817
2008-12-03,538.409
2008-12-04,529.319
2008-12-05,531.384
2008-12-08,565.247
2008-12-09,559.389
2008-12-10,567.76
2008-12-11,563.977
2008-12-12,557.009
2008-12-15,559.466
2008-12-16,576.467
2008-12-17,581.551
2008-12-18,574.665
2008-12-19,565.978
2008-12-22,556.415
2008-12-23,552.45
2008-12-24,552.182
2008-12-25,553.004
2008-12-26,555.589
2008-12-29,561.242
2008-12-30,571.26
2008-12-31,574.039
2009-01-01,574.165
2009-01-02,590.312
2009-01-05,589.028
2009-01-06,591.428
2009-01-07,583.929
2009-01-08,581.615
2009-01-09,572.137
2009-01-12,558.859
2009-01-13,550.03
2009-01-14,532.34
2009-01-15,522.051
2009-01-16,528.511
2009-01-19,523.055
2009-01-20,498.109
2009-01-21,508.019
2009-01-22,502.171
2009-01-23,498.011
2009-01-26,509.165
2009-01-27,516.637
2009-01-28,535.511
2009-01-29,521.376
2009-01-30,509.469
2009-02-02,502.607
2009-02-03,510.869
2009-02-04,513.988
2009-02-05,515.416
2009-02-06,528.331
2009-02-09,534.395
2009-02-10,513.651
2009-02-11,512.802
2009-02-12,505.929
2009-02-13,505.283
2009-02-16,500.391
2009-02-17,475.798
2009-02-18,471.855
2009-02-19,471.788
2009-02-20,458.161
2009-02-23,450.954
2009-02-24,458.468
2009-02-25,457.879
2009-02-26,461.308
2009-02-27,449.681
2009-03-02,425.614
2009-03-03,419.928
2009-03-04,430.069
2009-03-05,414.254
2009-03-06,412.806
2009-03-09,408.38
2009-03-10,433.515
2009-03-11,436.799
2009-03-12,447.651
2009-03-13,455.401
2009-03-16,463.137
2009-03-17,471.449
2009-03-18,480.024
2009-03-19,487.8
2009-03-20,478.298
2009-03-23,507.013
2009-03-24,501.921
2009-03-25,507.099
2009-03-26,514.64
2009-03-27,504.712
2009-03-30,480.145
2009-03-31,489.128
2009-04-01,499.69
2009-04-02,523.667
2009-04-03,526.754
2009-04-06,523.815
2009-04-07,513.912
2009-04-08,514.315
2009-04-09,534.925
2009-04-10,535.985
2009-04-13,540.277
2009-04-14,537.579
2009-04-15,539.625
2009-04-16,545.969
2009-04-17,550.604
2009-04-20,527.738
2009-04-21,531.082
2009-04-22,531.583
2009-04-23,536.881
2009-04-24,547.717
2009-04-27,542.373
2009-04-28,535.025
2009-04-29,549.533
2009-04-30,555.915
2009-05-01,558.082
2009-05-04,578.176
2009-05-05,579.767
2009-05-06,591.205
2009-05-07,591.578
2009-05-08,607.188
2009-05-11,598.131
2009-05-12,595.98
2009-05-13,580.461
2009-05-14,580.543
2009-05-15,580.006
2009-05-18,592.347
2009-05-19,600.639
2009-05-20,603.469
2009-05-21,592.875
2009-05-22,595.586
2009-05-25,596.035
2009-05-26,604.616
2009-05-27,601.89
2009-05-28,605.152
2009-05-29,614.895
2009-06-01,631.467
2009-06-02,633.148
2009-06-03,621.195
2009-06-04,624.179
2009-06-05,621.905
2009-06-08,616.96
2009-06-09,620.462
2009-06-10,624.925
2009-06-11,631.42
2009-06-12,630.516
2009-06-15,613.149
2009-06-16,607.495
2009-06-17,600.413
2009-06-18,604.787
2009-06-19,608.844
2009-06-22,592.078
2009-06-23,590.13
2009-06-24,598.597
2009-06-25,602.356
2009-06-26,606.522
2009-06-29,612.261
2009-06-30,607.517
2009-07-01,613.716
2009-07-02,597.249
2009-07-03,597.167
2009-07-06,592.233
2009-07-07,585.843
2009-07-08,578.333
2009-07-09,581.664
2009-07-10,577.494
2009-07-13,586.362
2009-07-14,594.464
2009-07-15,612.739
2009-07-16,617.368
2009-07-17,618.013
2009-07-20,627.977
2009-07-21,633.31
2009-07-22,632.703
2009-07-23,646.419
2009-07-24,649.02
2009-07-27,654.393
2009-07-28,651.539
2009-07-29,647.889
2009-07-30,658.72
2009-07-31,663.194
2009-08-03,678.356
2009-08-04,679.675
2009-08-05,678.298
2009-08-06,678.36
2009-08-07,681.389
2009-08-10,680.377
2009-08-11,671.042
2009-08-12,676.68
2009-08-13,685.756
2009-08-14,681.383
2009-08-17,661.208
2009-08-18,667.854
2009-08-19,671.19
2009-08-20,680.145
2009-08-21,692.322
2009-08-24,698.791
2009-08-25,701.337
2009-08-26,698.131
2009-08-27,697.526
2009-08-28,702.722
2009-08-31,696.846
2009-09-01,683.661
2009-09-02,677.076
2009-09-03,681.012
2009-09-04,688.877
2009-09-07,695.155
2009-09-08,703.502
2009-09-09,708.268
2009-09-10,713.18
2009-09-11,715.2
2009-09-14,714.622
2009-09-15,716.259
2009-09-16,729.911
2009-09-17,733.334
2009-09-18,732.368
2009-09-21,725.697
2009-09-22,734.595
2009-09-23,730.929
2009-09-24,720.525
2009-09-25,716.731
2009-09-28,725.012
2009-09-29,724.281
2009-09-30,723.972
2009-10-01,708.97
2009-10-02,699.843
2009-10-05,708.285
2009-10-06,722.753
2009-10-07,723.765
2009-10-08,732.402
2009-10-09,734.035
2009-10-12,738.662
2009-10-13,735.597
2009-10-14,750.964
2009-10-15,753.194
2009-10-16,744.516
2009-10-19,753.708
2009-10-20,749.986
2009-10-21,748.201
2009-10-22,748.427
2009-10-23,742.339
2009-10-26,732.738
2009-10-27,727.505
2009-10-28,712.137
2009-10-29,724.13
2009-10-30,708.752
2009-11-02,710.322
2009-11-03,705.368
2009-11-04,713.982
2009-11-05,722.271
2009-11-06,724.319
2009-11-09,742.347
2009-11-10,742.609
2009-11-11,747.06
2009-11-12,739.942
2009-11-13,743.252
2009-11-16,755.32
2009-11-17,751.574
2009-11-18,754.255
2009-11-19,741.152
2009-11-20,737.167
2009-11-23,750.824
2009-11-24,746.718
2009-11-25,753.322
2009-11-26,741.017
2009-11-27,733.609
2009-11-30,737.868
2009-12-01,752.001
2009-12-02,753.075
2009-12-03,751.133
2009-12-04,750.455
2009-12-07,747.89
2009-12-08,738.576
2009-12-09,736.293
2009-12-10,739.324
2009-12-11,740.959
2009-12-14,745.357
2009-12-15,740.479
2009-12-16,744.927
2009-12-17,731.899
2009-12-18,729.638
2009-12-21,736.418
2009-12-22,738.396
2009-12-23,742.077
2009-12-24,746.082
2009-12-25,745.709
2009-12-28,749.027
2009-12-29,749.891
2009-12-30,746.04
2009-12-31,745.525
2010-01-01,745.525
2010-01-04,758.912
2010-01-05,762.882
2010-01-06,764.153
2010-01-07,763.794
2010-01-08,765.605
2010-01-11,772.549
2010-01-12,767.719
2010-01-13,767.327
2010-01-14,770.429
2010-01-15,762.775
2010-01-18,764.304
2010-01-19,767.655
2010-01-20,756.187
2010-01-21,743.78
2010-01-22,733.916
2010-01-25,733.073
2010-01-26,727.608
2010-01-27,725.117
2010-01-28,720.659
2010-01-29,716.827
2010-02-01,722.191
2010-02-02,731.602
2010-02-03,727.546
2010-02-04,706.569
2010-02-05,697.421
2010-02-08,695.105
2010-02-09,701.083
2010-02-10,702.494
2010-02-11,705.41
2010-02-12,703.925
2010-02-15,704.404
2010-02-16,715.518
2010-02-17,721.145
2010-02-18,723.421
2010-02-19,720.477
2010-02-22,725.082
2010-02-23,718.215
2010-02-24,720.605
2010-02-25,713.93
2010-02-26,720.641
2010-03-01,724.338
2010-03-02,730.138
2010-03-03,735.369
2010-03-04,734.187
2010-03-05,744.11
2010-03-08,747.171
2010-03-09,746.862
2010-03-10,751.595
2010-03-11,752.724
2010-03-12,755.073
2010-03-15,751.439
2010-03-16,759.33
2010-03-17,766.053
2010-03-18,762.321
2010-03-19,759.128
2010-03-22,758.764
2010-03-23,763.737
2010-03-24,758.094
2010-03-25,759.138
2010-03-26,760.248
2010-03-29,765.98
2010-03-30,765.787
2010-03-31,765.866
2010-04-01,774.252
2010-04-02,774.893
2010-04-05,777.622
2010-04-06,778.541
2010-04-07,776.3
2010-04-08,774.741
2010-04-09,782.541
2010-04-12,786.271
2010-04-13,783.475
2010-04-14,792.576
2010-04-15,794.265
2010-04-16,780.891
2010-04-19,777.597
2010-04-20,784.821
2010-04-21,782.301
2010-04-22,776.503
2010-04-23,779.594
2010-04-26,781.411
2010-04-27,764.616
2010-04-28,760.218
2010-04-29,768.31
2010-04-30,763.666
2010-05-03,765.513
2010-05-04,746.939
2010-05-05,738.266
2010-05-06,716.148
2010-05-07,701.713
2010-05-10,736.257
2010-05-11,730.495
2010-05-12,737.93
2010-05-13,734.815
2010-05-14,716.918
2010-05-17,711.467
2010-05-18,709.387
2010-05-19,698.805
2010-05-20,679.006
2010-05-21,685.79
2010-05-24,679.162
2010-05-25,667.666
2010-05-26,672.468
2010-05-27,692.011
2010-05-28,690.267
2010-05-31,690.608
2010-06-01,682.618
2010-06-02,687.531
2010-06-03,694.31
2010-06-04,675.95
2010-06-07,664.195
2010-06-08,667.5
2010-06-09,669.872
2010-06-10,684.225
2010-06-11,688.533
2010-06-14,694.313
2010-06-15,704.516
2010-06-16,706.325
2010-06-17,708.095
2010-06-18,710.436
2010-06-21,715.329
2010-06-22,705.661
2010-06-23,699.314
2010-06-24,690.745
2010-06-25,689.235
2010-06-28,691.583
2010-06-29,670.674
2010-06-30,667.625
2010-07-01,663.807
2010-07-02,664.825
2010-07-05,662.877
2010-07-06,675.366
2010-07-07,687.425
2010-07-08,696.055
2010-07-09,700.731
2010-07-12,700.75
2010-07-13,711.364
2010-07-14,712.803
2010-07-15,712.04
2010-07-16,698.201
2010-07-19,697.073
2010-07-20,699.111
2010-07-21,697.227
2010-07-22,710.301
2010-07-23,714.092
2010-07-26,722.444
2010-07-27,726.383
2010-07-28,725.745
2010-07-29,726.469
2010-07-30,723.898
2010-08-02,742.632
2010-08-03,742.748
2010-08-04,742.964
2010-08-05,743.499
2010-08-06,742.648
2010-08-09,746.631
2010-08-10,738.404
2010-08-11,718.21
2010-08-12,714.341
2010-08-13,712.758
2010-08-16,713.924
2010-08-17,721.003
2010-08-18,720.951
2010-08-19,712.286
2010-08-20,704.045
2010-08-23,704.951
2010-08-24,696.001
2010-08-25,691.703
2010-08-26,693.787
2010-08-27,701.412
2010-08-30,697.61
2010-08-31,697.075
2010-09-01,716.194
2010-09-02,720.126
2010-09-03,728.132
2010-09-06,731.768
2010-09-07,723.673
2010-09-08,726.537
2010-09-09,732.582
2010-09-10,734.045
2010-09-13,744.991
2010-09-14,746.03
