Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2005-11-09,633.233
2005-11-10,633.357
2005-11-11,637.548
2005-11-14,638.982
2005-11-15,636.284
2005-11-16,640.485
2005-11-17,646.559
2005-11-18,648.499
2005-11-21,649.208
2005-11-22,644.409
2005-11-23,654.385
2005-11-24,658.06
2005-11-25,657.489
2005-11-28,656.674
2005-11-29,655.428
2005-11-30,657.685
2005-12-01,661.519
2005-12-02,667.562
2005-12-05,670.454
2005-12-06,675.829
2005-12-07,678.66
2005-12-08,674.232
2005-12-09,673.65
2005-12-12,679.981
2005-12-13,683.123
2005-12-14,685.264
2005-12-15,683.534
2005-12-16,681.674
2005-12-19,685.192
2005-12-20,684.636
2005-12-21,689.373
2005-12-22,690.189
2005-12-23,692.226
2005-12-26,692.321
2005-12-27,695.397
2005-12-28,690.717
2005-12-29,695.219
2005-12-30,694.263
2006-01-02,696.089
2006-01-03,708.969
2006-01-04,720.599
2006-01-05,723.048
2006-01-06,730.679
2006-01-09,736.083
2006-01-10,733.84
2006-01-11,741.38
2006-01-12,744.808
2006-01-13,744.298
2006-01-16,748.747
2006-01-17,739.682
2006-01-18,729.677
2006-01-19,745.511
2006-01-20,747.8
2006-01-23,746.617
2006-01-24,754.779
2006-01-25,762.668
2006-01-26,762.839
2006-01-27,770.22
2006-01-30,769.691
2006-01-31,774.736
2006-02-01,777.731
2006-02-02,769.717
2006-02-03,759.528
2006-02-06,772.803
2006-02-07,764.47
2006-02-08,751.059
2006-02-09,757.084
2006-02-10,759.227
2006-02-13,749.408
2006-02-14,751.054
2006-02-15,753.46
2006-02-16,760.014
2006-02-17,772.996
2006-02-20,779.331
2006-02-21,777.118
2006-02-22,773.195
2006-02-23,778.741
2006-02-24,779.132
2006-02-27,783.557
2006-02-28,774.304
2006-03-01,778.319
2006-03-02,783.772
2006-03-03,778.857
2006-03-06,775.683
2006-03-07,752.406
2006-03-08,744.648
2006-03-09,745.133
2006-03-10,746.689
2006-03-13,755.465
2006-03-14,758.638
2006-03-15,769.153
2006-03-16,773.83
2006-03-17,777.228
2006-03-20,779.409
2006-03-21,771.332
2006-03-22,766.116
2006-03-23,770.916
2006-03-24,772.596
2006-03-27,774.49
2006-03-28,765.538
2006-03-29,765.699
2006-03-30,777.966
2006-03-31,779.904
2006-04-03,792.3
2006-04-04,799.492
2006-04-05,805.11
2006-04-06,810.143
2006-04-07,807.274
2006-04-10,805.573
2006-04-11,802.966
2006-04-12,799.282
2006-04-13,800.524
2006-04-14,805.946
2006-04-17,813.481
2006-04-18,826.746
2006-04-19,837.929
2006-04-20,839.485
2006-04-21,840.589
2006-04-24,837.437
2006-04-25,834.609
2006-04-26,840.802
2006-04-27,835.031
2006-04-28,838.11
2006-05-01,841.106
2006-05-02,854.805
2006-05-03,857.794
2006-05-04,860.318
2006-05-05,867.463
2006-05-08,877.921
2006-05-09,877.028
2006-05-10,878.226
2006-05-11,872.176
2006-05-12,859.047
2006-05-15,822.127
2006-05-16,819.32
2006-05-17,818.91
2006-05-18,794.05
2006-05-19,786.609
2006-05-22,751.574
2006-05-23,766.736
2006-05-24,752.285
2006-05-25,753.926
2006-05-26,775.368
2006-05-29,780.315
2006-05-30,763.219
2006-05-31,757.081
2006-06-01,756.854
2006-06-02,773.199
2006-06-05,766.906
2006-06-06,750.953
2006-06-07,732.989
2006-06-08,703.168
2006-06-09,712.144
2006-06-12,700.032
2006-06-13,669.893
2006-06-14,679.645
2006-06-15,697.092
2006-06-16,713.707
2006-06-19,711.475
2006-06-20,704.358
2006-06-21,710.645
2006-06-22,714.42
2006-06-23,710.986
2006-06-26,709.888
2006-06-27,719.317
2006-06-28,723.681
2006-06-29,738.036
2006-06-30,761.567
2006-07-03,773.6
2006-07-04,777.184
2006-07-05,760.78
2006-07-06,764.72
2006-07-07,766.169
2006-07-10,770.738
2006-07-11,768.482
2006-07-12,769.394
2006-07-13,751.362
2006-07-14,741.262
2006-07-17,728.162
2006-07-18,728.844
2006-07-19,739.249
2006-07-20,750.147
2006-07-21,745.702
2006-07-24,749.476
2006-07-25,756.915
2006-07-26,758.541
2006-07-27,773.856
2006-07-28,773.03
2006-07-31,772.097
2006-08-01,766.34
2006-08-02,775.014
2006-08-03,776.014
2006-08-04,782.374
2006-08-07,779.433
2006-08-08,782.212
2006-08-09,789.893
2006-08-10,783.024
2006-08-11,784.489
2006-08-14,780.504
2006-08-15,783.177
2006-08-16,792.633
2006-08-17,791.087
2006-08-18,783.665
2006-08-21,780.527
2006-08-22,786.961
2006-08-23,780.27
2006-08-24,776.591
2006-08-25,777.831
2006-08-28,777.089
2006-08-29,778.717
2006-08-30,784.306
2006-08-31,779.155
2006-09-01,785.92
2006-09-04,797.344
2006-09-05,796.413
2006-09-06,787.26
2006-09-07,776.509
2006-09-08,772.903
2006-09-11,757.332
2006-09-12,762.114
2006-09-13,769.879
2006-09-14,770.498
2006-09-15,771.411
2006-09-18,783.122
2006-09-19,782.617
2006-09-20,777.693
2006-09-21,775.382
2006-09-22,765.965
2006-09-25,764.309
2006-09-26,769.111
2006-09-27,776.892
2006-09-28,781.219
2006-09-29,779.597
2006-10-02,781.687
2006-10-03,773.947
2006-10-04,769.584
2006-10-05,780.292
2006-10-06,778.942
2006-10-09,779.181
2006-10-10,783.023
2006-10-11,783.022
2006-10-12,789.333
2006-10-13,801.111
2006-10-16,807.228
2006-10-17,802.039
2006-10-18,804.668
2006-10-19,806.273
2006-10-20,805.784
2006-10-23,801.508
2006-10-24,805.426
2006-10-25,812.09
2006-10-26,817.013
2006-10-27,816.161
2006-10-30,808.369
2006-10-31,816.777
2006-11-01,823.484
2006-11-02,821.413
2006-11-03,827.251
2006-11-06,832.974
2006-11-07,841.155
2006-11-08,840.67
2006-11-09,848.583
2006-11-10,849.716
2006-11-13,846.827
2006-11-14,852.417
2006-11-15,851.299
2006-11-16,854.96
2006-11-17,847.096
2006-11-20,846.398
2006-11-21,853.71
2006-11-22,862.992
2006-11-23,864.039
2006-11-24,866.78
2006-11-27,866.685
2006-11-28,855.522
2006-11-29,870.455
2006-11-30,877.668
2006-12-01,879.509
2006-12-04,882.685
2006-12-05,892.35
2006-12-06,894.247
2006-12-07,894.761
2006-12-08,889.179
2006-12-11,886.0
2006-12-12,881.342
2006-12-13,880.594
2006-12-14,891.091
2006-12-15,896.536
2006-12-18,899.58
2006-12-19,886.381
2006-12-20,897.264
2006-12-21,897.162
2006-12-22,895.961
2006-12-25,894.587
2006-12-26,897.24
2006-12-27,906.916
2006-12-28,912.174
2006-12-29,914.348
2007-01-01,914.512
2007-01-02,926.854
2007-01-03,918.677
2007-01-04,903.844
2007-01-05,893.226
2007-01-08,888.741
2007-01-09,875.784
2007-01-10,863.516
2007-01-11,868.211
2007-01-12,876.659
2007-01-15,887.166
2007-01-16,882.692
2007-01-17,880.121
2007-01-18,885.573
2007-01-19,887.991
2007-01-22,896.465
2007-01-23,898.422
2007-01-24,907.812
2007-01-25,905.366
2007-01-26,896.488
2007-01-29,889.855
2007-01-30,895.211
2007-01-31,898.123
2007-02-01,910.967
2007-02-02,916.909
2007-02-05,918.983
2007-02-06,924.795
2007-02-07,922.207
2007-02-08,916.365
2007-02-09,916.524
2007-02-12,903.22
2007-02-13,907.368
2007-02-14,918.991
2007-02-15,925.328
2007-02-16,926.963
2007-02-19,929.632
2007-02-20,927.26
2007-02-21,928.149
2007-02-22,935.919
2007-02-23,932.546
2007-02-26,933.611
2007-02-27,905.333
2007-02-28,887.961
2007-03-01,874.792
2007-03-02,872.401
2007-03-05,841.653
2007-03-06,859.724
2007-03-07,860.047
2007-03-08,875.451
2007-03-09,881.769
2007-03-12,885.402
2007-03-13,879.193
2007-03-14,862.707
2007-03-15,873.848
2007-03-16,873.348
2007-03-19,881.677
2007-03-20,886.688
2007-03-21,898.139
2007-03-22,912.066
2007-03-23,914.741
2007-03-26,915.647
2007-03-27,913.771
2007-03-28,909.361
2007-03-29,922.143
2007-03-30,928.356
2007-04-02,925.884
2007-04-03,932.823
2007-04-04,940.802
2007-04-05,943.695
2007-04-06,943.255
2007-04-09,948.139
2007-04-10,954.338
2007-04-11,956.233
2007-04-12,954.988
2007-04-13,959.251
2007-04-16,971.375
2007-04-17,967.883
2007-04-18,965.136
2007-04-19,953.96
2007-04-20,966.696
2007-04-23,966.877
2007-04-24,965.299
2007-04-25,968.015
2007-04-26,966.704
2007-04-27,958.38
2007-04-30,953.434
2007-05-01,952.676
2007-05-02,956.433
2007-05-03,966.893
2007-05-04,975.791
2007-05-07,977.582
2007-05-08,973.176
2007-05-09,979.406
2007-05-10,975.905
2007-05-11,972.59
2007-05-14,981.449
2007-05-15,978.42
2007-05-16,990.718
2007-05-17,989.427
2007-05-18,992.653
2007-05-21,1002.654
2007-05-22,1004.364
2007-05-23,1004.158
2007-05-24,992.677
2007-05-25,993.028
2007-05-28,996.888
2007-05-29,993.345
2007-05-30,985.317
2007-05-31,1000.0
2007-06-01,1016.895
2007-06-04,1020.278
2007-06-05,1022.927
2007-06-06,1010.691
2007-06-07,1005.168
2007-06-08,994.034
2007-06-11,1004.593
2007-06-12,1004.696
2007-06-13,1006.594
2007-06-14,1028.052
2007-06-15,1041.349
2007-06-18,1052.679
2007-06-19,1052.714
2007-06-20,1059.031
2007-06-21,1058.662
2007-06-22,1056.611
2007-06-25,1049.727
2007-06-26,1046.537
2007-06-27,1039.203
2007-06-28,1050.165
2007-06-29,1051.928
2007-07-02,1064.508
2007-07-03,1081.367
2007-07-04,1085.186
2007-07-05,1085.321
2007-07-06,1093.286
2007-07-09,1104.077
2007-07-10,1100.309
2007-07-11,1099.172
2007-07-12,1117.489
2007-07-13,1134.797
2007-07-16,1131.783
2007-07-17,1130.675
2007-07-18,1122.995
2007-07-19,1137.024
2007-07-20,1141.074
2007-07-23,1154.525
2007-07-24,1146.383
2007-07-25,1141.193
2007-07-26,1115.147
2007-07-27,1080.065
2007-07-30,1088.321
2007-07-31,1102.258
2007-08-01,1065.264
2007-08-02,1070.863
2007-08-03,1069.942
2007-08-06,1049.764
2007-08-07,1055.234
2007-08-08,1084.07
2007-08-09,1068.302
2007-08-10,1032.408
2007-08-13,1048.056
2007-08-14,1035.838
2007-08-15,1013.449
2007-08-16,961.362
2007-08-17,962.384
2007-08-20,996.432
2007-08-21,993.399
2007-08-22,1019.64
2007-08-23,1034.949
2007-08-24,1040.035
2007-08-27,1058.994
2007-08-28,1047.008
2007-08-29,1045.563
2007-08-30,1060.228
2007-08-31,1087.943
2007-09-03,1093.68
2007-09-04,1092.243
2007-09-05,1086.919
2007-09-06,1094.168
2007-09-07,1085.512
2007-09-10,1074.874
2007-09-11,1089.392
2007-09-12,1091.21
2007-09-13,1101.385
2007-09-14,1107.451
2007-09-17,1098.137
2007-09-18,1107.924
2007-09-19,1148.533
2007-09-20,1156.145
2007-09-21,1164.048
2007-09-24,1182.797
2007-09-25,1177.966
2007-09-26,1189.389
2007-09-27,1211.093
2007-09-28,1212.635
2007-10-01,1225.035
2007-10-02,1255.715
2007-10-03,1249.017
2007-10-04,1236.659
2007-10-05,1257.206
2007-10-08,1254.525
2007-10-09,1267.632
2007-10-10,1278.695
2007-10-11,1297.519
2007-10-12,1287.1
2007-10-15,1308.903
2007-10-16,1293.309
2007-10-17,1300.003
2007-10-18,1292.861
2007-10-19,1275.599
2007-10-22,1247.489
2007-10-23,1284.322
2007-10-24,1284.363
2007-10-25,1305.294
2007-10-26,1334.651
2007-10-29,1363.537
2007-10-30,1354.573
2007-10-31,1357.919
2007-11-01,1348.786
2007-11-02,1332.017
2007-11-05,1298.635
2007-11-06,1315.079
2007-11-07,1316.782
2007-11-08,1306.347
2007-11-09,1304.871
2007-11-12,1257.089
2007-11-13,1267.884
2007-11-14,1311.321
2007-11-15,1295.092
2007-11-16,1275.103
2007-11-19,1257.87
2007-11-20,1263.497
2007-11-21,1225.337
2007-11-22,1225.742
2007-11-23,1230.861
2007-11-26,1245.136
2007-11-27,1230.189
2007-11-28,1241.827
2007-11-29,1265.356
2007-11-30,1281.361
2007-12-03,1279.463
2007-12-04,1281.949
2007-12-05,1307.501
2007-12-06,1321.78
2007-12-07,1325.277
2007-12-10,1322.084
2007-12-11,1329.532
2007-12-12,1323.25
2007-12-13,1291.349
2007-12-14,1274.249
2007-12-17,1234.043
2007-12-18,1239.341
2007-12-19,1247.014
2007-12-20,1247.309
2007-12-21,1267.088
2007-12-24,1287.464
2007-12-25,1287.395
2007-12-26,1293.891
2007-12-27,1295.871
2007-12-28,1291.81
2007-12-31,1290.415
2008-01-01,1290.986
2008-01-02,1279.754
2008-01-03,1270.8
2008-01-04,1270.871
2008-01-07,1254.456
2008-01-08,1270.462
2008-01-09,1280.689
2008-01-10,1273.631
2008-01-11,1268.382
2008-01-14,1275.482
2008-01-15,1250.669
2008-01-16,1203.455
2008-01-17,1198.227
2008-01-18,1193.594
2008-01-21,1127.098
2008-01-22,1096.856
2008-01-23,1118.977
2008-01-24,1145.303
2008-01-25,1174.865
2008-01-28,1152.31
2008-01-29,1169.462
2008-01-30,1160.38
2008-01-31,1157.19
2008-02-01,1189.032
2008-02-04,1209.907
2008-02-05,1195.196
2008-02-06,1169.318
2008-02-07,1161.796
2008-02-08,1161.071
2008-02-11,1144.923
2008-02-12,1163.633
2008-02-13,1176.044
2008-02-14,1201.454
2008-02-15,1197.356
2008-02-18,1204.033
2008-02-19,1216.22
2008-02-20,1200.01
2008-02-21,1217.923
2008-02-22,1211.263
2008-02-25,1222.399
2008-02-26,1233.113
2008-02-27,1253.699
2008-02-28,1253.129
2008-02-29,1227.526
2008-03-03,1204.482
2008-03-04,1195.443
2008-03-05,1203.995
2008-03-06,1205.787
2008-03-07,1175.362
2008-03-10,1158.429
2008-03-11,1182.929
2008-03-12,1196.46
2008-03-13,1162.707
2008-03-14,1156.761
2008-03-17,1107.833
2008-03-18,1128.384
2008-03-19,1129.999
2008-03-20,1108.702
2008-03-21,1114.97
2008-03-24,1136.15
2008-03-25,1169.764
2008-03-26,1171.647
2008-03-27,1169.571
2008-03-28,1175.652
2008-03-31,1166.637
2008-04-01,1178.616
2008-04-02,1207.438
2008-04-03,1211.834
2008-04-04,1211.691
2008-04-07,1227.405
2008-04-08,1220.811
2008-04-09,1219.94
2008-04-10,1231.598
2008-04-11,1237.127
2008-04-14,1226.071
2008-04-15,1231.358
2008-04-16,1245.545
2008-04-17,1257.052
2008-04-18,1260.176
2008-04-21,1270.594
2008-04-22,1270.47
2008-04-23,1269.897
2008-04-24,1263.541
2008-04-25,1270.453
2008-04-28,1278.347
2008-04-29,1263.306
2008-04-30,1272.456
2008-05-01,1274.284
2008-05-02,1291.993
2008-05-05,1293.514
2008-05-06,1300.361
2008-05-07,1290.951
2008-05-08,1281.804
2008-05-09,1273.762
2008-05-12,1279.469
2008-05-13,1295.323
2008-05-14,1297.834
2008-05-15,1312.08
2008-05-16,1332.016
2008-05-19,1340.692
2008-05-20,1323.356
2008-05-21,1327.831
2008-05-22,1314.749
2008-05-23,1297.757
2008-05-26,1282.387
2008-05-27,1278.984
2008-05-28,1281.331
2008-05-29,1287.144
2008-05-30,1295.624
2008-06-02,1295.4
2008-06-03,1275.819
2008-06-04,1255.925
2008-06-05,1269.346
2008-06-06,1270.982
2008-06-09,1254.871
2008-06-10,1223.647
2008-06-11,1217.888
2008-06-12,1209.034
2008-06-13,1206.74
2008-06-16,1222.827
2008-06-17,1233.685
2008-06-18,1226.492
2008-06-19,1212.754
2008-06-20,1197.7
2008-06-23,1186.358
2008-06-24,1176.875
2008-06-25,1192.015
2008-06-26,1188.696
2008-06-27,1174.653
2008-06-30,1180.279
2008-07-01,1161.643
2008-07-02,1152.437
2008-07-03,1125.273
2008-07-04,1121.392
2008-07-07,1131.013
2008-07-08,1111.774
2008-07-09,1127.999
2008-07-10,1127.252
2008-07-11,1132.892
2008-07-14,1131.471
2008-07-15,1104.497
2008-07-16,1107.341
2008-07-17,1123.031
2008-07-18,1111.855
2008-07-21,1133.035
2008-07-22,1128.822
2008-07-23,1143.663
2008-07-24,1133.798
2008-07-25,1111.891
2008-07-28,1110.001
2008-07-29,1102.253
2008-07-30,1128.042
2008-07-31,1131.55
2008-08-01,1121.041
2008-08-04,1102.508
2008-08-05,1093.089
2008-08-06,1104.768
2008-08-07,1101.161
2008-08-08,1080.335
2008-08-11,1080.094
2008-08-12,1072.145
2008-08-13,1062.978
2008-08-14,1073.309
2008-08-15,1061.853
2008-08-18,1050.005
2008-08-19,1029.995
2008-08-20,1049.235
2008-08-21,1046.875
2008-08-22,1045.063
2008-08-25,1039.417
2008-08-26,1027.6
2008-08-27,1044.814
2008-08-28,1048.42
2008-08-29,1048.713
2008-09-01,1027.846
2008-09-02,1021.521
2008-09-03,1000.06
2008-09-04,982.327
2008-09-05,961.285
2008-09-08,992.017
2008-09-09,955.57
2008-09-10,943.482
2008-09-11,924.519
2008-09-12,941.335
2008-09-15,910.118
2008-09-16,864.746
2008-09-17,847.914
2008-09-18,847.044
2008-09-19,934.161
2008-09-22,946.637
2008-09-23,920.085
2008-09-24,920.664
2008-09-25,928.479
2008-09-26,914.93
2008-09-29,861.593
2008-09-30,874.704
2008-10-01,874.038
2008-10-02,846.738
2008-10-03,824.634
2008-10-06,746.433
2008-10-07,732.126
2008-10-08,670.917
2008-10-09,687.303
2008-10-10,656.369
2008-10-13,703.563
2008-10-14,746.22
2008-10-15,690.959
2008-10-16,637.353
2008-10-17,624.692
2008-10-20,651.107
2008-10-21,641.291
2008-10-22,592.458
2008-10-23,571.646
2008-10-24,527.539
2008-10-27,507.224
2008-10-28,540.457
2008-10-29,566.137
2008-10-30,627.764
2008-10-31,635.911
2008-11-03,649.231
2008-11-04,668.328
2008-11-05,669.568
2008-11-06,622.341
2008-11-07,629.999
2008-11-10,652.449
2008-11-11,622.302
2008-11-12,595.109
2008-11-13,584.268
2008-11-14,591.939
2008-11-17,581.627
2008-11-18,560.303
2008-11-19,550.499
2008-11-20,522.834
2008-11-21,526.276
2008-11-24,545.653
2008-11-25,564.656
2008-11-26,580.322
2008-11-27,595.814
2008-11-28,597.113
2008-12-01,579.505
2008-12-02,566.404
2008-12-03,570.667
2008-12-04,570.419
2008-12-05,566.612
2008-12-08,610.997
2008-12-09,612.229
2008-12-10,640.934
2008-12-11,647.001
2008-12-12,626.216
2008-12-15,639.939
2008-12-16,649.512
2008-12-17,667.917
2008-12-18,671.761
2008-12-19,659.908
2008-12-22,643.22
2008-12-23,630.335
2008-12-24,626.363
2008-12-25,624.343
2008-12-26,622.822
2008-12-29,630.112
2008-12-30,638.993
2008-12-31,640.166
2009-01-01,641.663
2009-01-02,656.89
2009-01-05,678.754
2009-01-06,687.994
2009-01-07,674.339
2009-01-08,654.123
2009-01-09,646.717
2009-01-12,626.454
2009-01-13,621.087
2009-01-14,612.113
2009-01-15,593.329
2009-01-16,605.55
2009-01-19,599.95
2009-01-20,580.601
2009-01-21,578.664
2009-01-22,576.843
2009-01-23,568.15
2009-01-26,578.343
2009-01-27,581.521
2009-01-28,597.268
2009-01-29,596.419
2009-01-30,593.681
2009-02-02,577.81
2009-02-03,587.012
2009-02-04,599.046
2009-02-05,599.705
2009-02-06,623.226
2009-02-09,634.342
2009-02-10,630.743
2009-02-11,619.731
2009-02-12,606.677
2009-02-13,620.292
2009-02-16,611.544
2009-02-17,580.01
2009-02-18,573.038
2009-02-19,578.12
2009-02-20,557.448
2009-02-23,565.476
2009-02-24,557.436
2009-02-25,561.918
2009-02-26,563.231
2009-02-27,555.023
2009-03-02,527.899
2009-03-03,528.739
2009-03-04,547.615
2009-03-05,541.235
2009-03-06,540.666
2009-03-09,537.518
2009-03-10,560.482
2009-03-11,570.26
2009-03-12,573.611
2009-03-13,587.553
2009-03-16,600.583
2009-03-17,603.223
2009-03-18,605.281
2009-03-19,621.405
2009-03-20,617.359
2009-03-23,648.357
2009-03-24,651.265
2009-03-25,657.791
2009-03-26,673.143
2009-03-27,662.729
2009-03-30,626.688
2009-03-31,636.68
2009-04-01,650.285
2009-04-02,686.72
2009-04-03,692.23
2009-04-06,700.966
2009-04-07,692.106
2009-04-08,686.782
2009-04-09,712.833
2009-04-10,717.027
2009-04-13,721.972
2009-04-14,728.749
2009-04-15,727.917
2009-04-16,732.64
2009-04-17,728.231
2009-04-20,715.485
2009-04-21,706.557
2009-04-22,707.673
2009-04-23,718.039
2009-04-24,726.235
2009-04-27,709.976
2009-04-28,698.175
2009-04-29,723.046
2009-04-30,743.486
2009-05-01,743.355
2009-05-04,788.035
2009-05-05,793.438
2009-05-06,803.068
2009-05-07,810.097
2009-05-08,821.193
2009-05-11,818.267
2009-05-12,816.169
2009-05-13,802.365
2009-05-14,788.995
2009-05-15,799.175
2009-05-18,821.89
2009-05-19,844.348
2009-05-20,856.335
2009-05-21,839.442
2009-05-22,842.729
2009-05-25,842.594
2009-05-26,834.1
2009-05-27,852.598
2009-05-28,859.953
2009-05-29,876.036
2009-06-01,909.519
2009-06-02,901.913
2009-06-03,888.49
2009-06-04,885.745
2009-06-05,891.935
2009-06-08,873.772
2009-06-09,873.294
2009-06-10,894.504
2009-06-11,896.379
2009-06-12,898.271
2009-06-15,875.161
2009-06-16,868.567
2009-06-17,850.445
2009-06-18,843.834
2009-06-19,852.262
2009-06-22,835.757
2009-06-23,820.932
2009-06-24,840.538
2009-06-25,849.818
2009-06-26,863.566
2009-06-29,868.129
2009-06-30,864.764
2009-07-01,878.183
2009-07-02,869.535
2009-07-03,867.948
2009-07-06,847.354
2009-07-07,845.748
2009-07-08,831.63
2009-07-09,835.676
2009-07-10,829.483
2009-07-13,815.052
2009-07-14,833.81
2009-07-15,864.132
2009-07-16,872.188
2009-07-17,884.338
2009-07-20,912.181
2009-07-21,916.913
2009-07-22,913.379
2009-07-23,933.285
2009-07-24,935.225
2009-07-27,945.312
2009-07-28,948.698
2009-07-29,933.073
2009-07-30,947.165
2009-07-31,959.333
2009-08-03,984.436
2009-08-04,979.5
2009-08-05,972.492
2009-08-06,977.792
2009-08-07,974.542
2009-08-10,977.219
2009-08-11,963.833
2009-08-12,957.772
2009-08-13,976.025
2009-08-14,973.286
2009-08-17,935.281
2009-08-18,941.158
2009-08-19,937.453
2009-08-20,956.021
2009-08-21,966.181
2009-08-24,984.202
2009-08-25,980.384
2009-08-26,972.988
2009-08-27,964.012
2009-08-28,971.972
2009-08-31,956.569
2009-09-01,958.575
2009-09-02,945.729
2009-09-03,957.31
2009-09-04,971.169
2009-09-07,983.749
2009-09-08,1003.043
2009-09-09,1002.609
2009-09-10,1012.685
2009-09-11,1022.499
2009-09-14,1013.308
2009-09-15,1024.696
2009-09-16,1049.609
2009-09-17,1056.212
2009-09-18,1054.171
2009-09-21,1043.984
2009-09-22,1056.08
2009-09-23,1052.141
2009-09-24,1038.944
2009-09-25,1037.317
2009-09-28,1033.846
2009-09-29,1043.996
2009-09-30,1046.127
2009-10-01,1044.031
2009-10-02,1031.304
2009-10-05,1039.679
2009-10-06,1059.919
2009-10-07,1064.872
2009-10-08,1077.703
2009-10-09,1085.0
2009-10-12,1089.757
2009-10-13,1092.133
2009-10-14,1117.865
2009-10-15,1124.623
2009-10-16,1114.07
2009-10-19,1126.741
2009-10-20,1121.063
2009-10-21,1117.87
2009-10-22,1108.641
2009-10-23,1116.59
2009-10-26,1115.194
2009-10-27,1092.078
2009-10-28,1055.57
2009-10-29,1059.685
2009-10-30,1051.747
2009-11-02,1046.268
2009-11-03,1034.847
2009-11-04,1060.787
2009-11-05,1066.511
2009-11-06,1073.143
2009-11-09,1101.755
2009-11-10,1107.33
2009-11-11,1117.408
2009-11-12,1101.574
2009-11-13,1106.383
2009-11-16,1129.147
2009-11-17,1128.018
2009-11-18,1129.108
2009-11-19,1112.654
2009-11-20,1108.582
2009-11-23,1122.016
2009-11-24,1116.407
2009-11-25,1122.893
2009-11-26,1096.703
2009-11-27,1076.953
2009-11-30,1091.008
2009-12-01,1114.824
2009-12-02,1123.754
2009-12-03,1128.833
2009-12-04,1123.113
2009-12-07,1118.386
2009-12-08,1103.479
2009-12-09,1096.479
2009-12-10,1100.432
2009-12-11,1108.932
2009-12-14,1114.828
2009-12-15,1111.229
2009-12-16,1108.805
2009-12-17,1088.403
2009-12-18,1082.925
2009-12-21,1079.807
2009-12-22,1088.456
2009-12-23,1100.602
2009-12-24,1112.185
2009-12-25,1112.885
2009-12-28,1120.318
2009-12-29,1119.465
2009-12-30,1117.572
2009-12-31,1127.341
2010-01-01,1127.341
2010-01-04,1144.377
2010-01-05,1156.888
2010-01-06,1164.775
2010-01-07,1156.826
2010-01-08,1157.196
2010-01-11,1170.441
2010-01-12,1159.033
2010-01-13,1146.356
2010-01-14,1145.56
2010-01-15,1142.079
2010-01-18,1145.098
2010-01-19,1148.83
2010-01-20,1130.055
2010-01-21,1113.535
2010-01-22,1097.969
2010-01-25,1091.666
2010-01-26,1069.005
2010-01-27,1060.073
2010-01-28,1075.442
2010-01-29,1067.116
2010-02-01,1068.691
2010-02-02,1074.507
2010-02-03,1087.39
2010-02-04,1058.565
2010-02-05,1024.795
2010-02-08,1020.372
2010-02-09,1038.374
2010-02-10,1043.232
2010-02-11,1054.357
2010-02-12,1053.536
2010-02-15,1056.883
2010-02-16,1065.355
2010-02-17,1078.662
2010-02-18,1075.479
2010-02-19,1064.17
2010-02-22,1077.631
2010-02-23,1073.71
2010-02-24,1064.022
2010-02-25,1053.012
2010-02-26,1069.044
2010-03-01,1082.797
2010-03-02,1094.552
2010-03-03,1102.399
2010-03-04,1096.067
2010-03-05,1111.118
2010-03-08,1122.857
2010-03-09,1121.112
2010-03-10,1130.809
2010-03-11,1126.118
2010-03-12,1130.469
2010-03-15,1119.286
2010-03-16,1128.687
2010-03-17,1145.166
2010-03-18,1139.44
2010-03-19,1136.291
2010-03-22,1126.357
2010-03-23,1130.617
2010-03-24,1127.429
2010-03-25,1122.485
2010-03-26,1124.768
2010-03-29,1136.89
2010-03-30,1145.512
2010-03-31,1148.28
2010-04-01,1166.933
2010-04-02,1168.878
2010-04-05,1179.459
2010-04-06,1181.218
2010-04-07,1186.199
2010-04-08,1177.782
2010-04-09,1186.375
2010-04-12,1182.992
2010-04-13,1174.193
2010-04-14,1187.47
2010-04-15,1186.705
2010-04-16,1169.735
2010-04-19,1148.706
2010-04-20,1162.549
2010-04-21,1166.962
2010-04-22,1159.857
2010-04-23,1164.212
2010-04-26,1175.924
2010-04-27,1159.044
2010-04-28,1142.854
2010-04-29,1153.988
2010-04-30,1162.919
2010-05-03,1148.677
2010-05-04,1128.946
2010-05-05,1104.567
2010-05-06,1083.355
2010-05-07,1059.536
2010-05-10,1104.212
2010-05-11,1094.999
2010-05-12,1105.713
2010-05-13,1114.507
2010-05-14,1097.639
2010-05-17,1076.009
2010-05-18,1075.747
2010-05-19,1043.6
2010-05-20,1013.029
2010-05-21,1017.148
2010-05-24,1023.907
2010-05-25,981.924
2010-05-26,1012.044
2010-05-27,1035.827
2010-05-28,1050.629
2010-05-31,1063.533
2010-06-01,1040.678
2010-06-02,1043.351
2010-06-03,1061.881
2010-06-04,1049.723
2010-06-07,1023.598
2010-06-08,1025.252
2010-06-09,1031.497
2010-06-10,1046.741
2010-06-11,1057.45
2010-06-14,1071.133
2010-06-15,1080.241
2010-06-16,1086.484
2010-06-17,1088.751
2010-06-18,1095.303
2010-06-21,1122.491
2010-06-22,1109.801
2010-06-23,1101.266
2010-06-24,1091.13
2010-06-25,1087.569
2010-06-28,1092.775
2010-06-29,1062.066
2010-06-30,1055.482
2010-07-01,1045.507
2010-07-02,1052.315
2010-07-05,1050.531
2010-07-06,1070.539
2010-07-07,1069.137
2010-07-08,1081.695
2010-07-09,1094.08
2010-07-12,1094.804
2010-07-13,1099.998
