Date,JAPAN VALUE Standard (Large+Mid Cap)
2005-06-15,4255.731
2005-06-16,4271.411
2005-06-17,4323.801
2005-06-20,4298.109
2005-06-21,4328.572
2005-06-22,4330.537
2005-06-23,4335.333
2005-06-24,4312.429
2005-06-27,4271.894
2005-06-28,4285.203
2005-06-29,4288.937
2005-06-30,4279.693
2005-07-01,4262.4
2005-07-04,4279.112
2005-07-05,4264.867
2005-07-06,4261.657
2005-07-07,4241.229
2005-07-08,4225.641
2005-07-11,4266.892
2005-07-12,4300.547
2005-07-13,4250.859
2005-07-14,4272.888
2005-07-15,4276.988
2005-07-18,4296.123
2005-07-19,4247.095
2005-07-20,4241.651
2005-07-21,4353.658
2005-07-22,4315.967
2005-07-25,4298.322
2005-07-26,4273.081
2005-07-27,4301.517
2005-07-28,4309.389
2005-07-29,4337.125
2005-08-01,4355.012
2005-08-02,4376.989
2005-08-03,4398.385
2005-08-04,4359.503
2005-08-05,4279.382
2005-08-08,4303.465
2005-08-09,4333.312
2005-08-10,4467.758
2005-08-11,4542.395
2005-08-12,4564.16
2005-08-15,4576.013
2005-08-16,4595.742
2005-08-17,4568.307
2005-08-18,4538.395
2005-08-19,4517.249
2005-08-22,4616.528
2005-08-23,4625.026
2005-08-24,4621.714
2005-08-25,4617.316
2005-08-26,4648.233
2005-08-29,4560.402
2005-08-30,4580.104
2005-08-31,4592.412
2005-09-01,4664.229
2005-09-02,4702.893
2005-09-05,4748.272
2005-09-06,4716.464
2005-09-07,4696.35
2005-09-08,4657.633
2005-09-09,4743.997
2005-09-12,4784.297
2005-09-13,4766.255
2005-09-14,4780.24
2005-09-15,4827.412
2005-09-16,4793.173
2005-09-19,4796.189
2005-09-20,4885.765
2005-09-21,4920.379
2005-09-22,4912.976
2005-09-23,4885.378
2005-09-26,5001.241
2005-09-27,4949.056
2005-09-28,5048.34
2005-09-29,5173.684
2005-09-30,5082.412
2005-10-03,5043.878
2005-10-04,5065.362
2005-10-05,5027.463
2005-10-06,4908.23
2005-10-07,4905.407
2005-10-10,4885.663
2005-10-11,5002.355
2005-10-12,4987.439
2005-10-13,4950.131
2005-10-14,4948.694
2005-10-17,4911.107
2005-10-18,4882.325
2005-10-19,4847.781
2005-10-20,4852.473
2005-10-21,4841.128
2005-10-24,4818.545
2005-10-25,4907.824
2005-10-26,4914.749
2005-10-27,4988.469
2005-10-28,4942.373
2005-10-31,4980.371
2005-11-01,5047.928
2005-11-02,5041.534
2005-11-03,5028.62
2005-11-04,5038.305
2005-11-07,5061.931
2005-11-08,5093.768
2005-11-09,5060.322
2005-11-10,5023.707
2005-11-11,5049.485
2005-11-14,4960.119
2005-11-15,4926.385
2005-11-16,4970.842
2005-11-17,5074.576
2005-11-18,5117.482
2005-11-21,5140.298
2005-11-22,5118.804
2005-11-23,5141.664
2005-11-24,5107.182
2005-11-25,5104.655
2005-11-28,5178.163
2005-11-29,5159.932
2005-11-30,5129.218
2005-12-01,5162.37
2005-12-02,5232.28
2005-12-05,5247.103
2005-12-06,5215.738
2005-12-07,5247.096
2005-12-08,5175.965
2005-12-09,5228.371
2005-12-12,5327.833
2005-12-13,5370.744
2005-12-14,5422.548
2005-12-15,5361.508
2005-12-16,5389.64
2005-12-19,5405.871
2005-12-20,5434.867
2005-12-21,5471.838
2005-12-22,5525.186
2005-12-23,5540.148
2005-12-26,5545.249
2005-12-27,5470.656
2005-12-28,5516.939
2005-12-29,5518.942
2005-12-30,5472.215
2006-01-02,5472.215
2006-01-03,5537.191
2006-01-04,5631.392
2006-01-05,5707.102
2006-01-06,5754.887
2006-01-09,5770.998
2006-01-10,5677.435
2006-01-11,5728.572
2006-01-12,5757.519
2006-01-13,5709.314
2006-01-16,5625.268
2006-01-17,5496.901
2006-01-18,5372.224
2006-01-19,5502.967
2006-01-20,5535.151
2006-01-23,5476.818
2006-01-24,5531.652
2006-01-25,5483.961
2006-01-26,5540.518
2006-01-27,5640.04
2006-01-30,5651.205
2006-01-31,5709.788
2006-02-01,5617.773
2006-02-02,5638.552
2006-02-03,5571.869
2006-02-06,5606.732
2006-02-07,5651.751
2006-02-08,5507.404
2006-02-09,5547.453
2006-02-10,5535.493
2006-02-13,5439.343
2006-02-14,5508.766
2006-02-15,5480.67
2006-02-16,5511.304
2006-02-17,5437.863
2006-02-20,5381.049
2006-02-21,5446.291
2006-02-22,5447.057
2006-02-23,5610.224
2006-02-24,5627.42
2006-02-27,5709.86
2006-02-28,5732.293
2006-03-01,5651.051
2006-03-02,5648.199
2006-03-03,5576.578
2006-03-06,5576.565
2006-03-07,5549.112
2006-03-08,5512.003
2006-03-09,5619.303
2006-03-10,5555.362
2006-03-13,5627.54
2006-03-14,5686.025
2006-03-15,5700.497
2006-03-16,5664.437
2006-03-17,5773.922
2006-03-20,5847.7
2006-03-21,5809.729
2006-03-22,5811.062
2006-03-23,5741.188
2006-03-24,5775.052
2006-03-27,5847.188
2006-03-28,5857.519
2006-03-29,5832.998
2006-03-30,5910.083
2006-03-31,5871.321
2006-04-03,5939.616
2006-04-04,5951.578
2006-04-05,5952.547
2006-04-06,6054.819
2006-04-07,6067.499
2006-04-10,6035.619
2006-04-11,6009.917
2006-04-12,5935.169
2006-04-13,5938.465
2006-04-14,5940.121
2006-04-17,5909.366
2006-04-18,5972.792
2006-04-19,5989.823
2006-04-20,6039.434
2006-04-21,6129.932
2006-04-24,6079.778
2006-04-25,6096.602
2006-04-26,6106.702
2006-04-27,6178.399
2006-04-28,6115.266
2006-05-01,6202.963
2006-05-02,6267.178
2006-05-03,6244.012
2006-05-04,6248.687
2006-05-05,6315.153
2006-05-08,6428.038
2006-05-09,6418.937
2006-05-10,6377.422
2006-05-11,6320.873
2006-05-12,6244.335
2006-05-15,6233.423
2006-05-16,6134.313
2006-05-17,6206.302
2006-05-18,6047.936
2006-05-19,5972.622
2006-05-22,5901.475
2006-05-23,5828.374
2006-05-24,5870.82
2006-05-25,5812.635
2006-05-26,5897.677
2006-05-29,5916.83
2006-05-30,5953.297
2006-05-31,5820.736
2006-06-01,5842.844
2006-06-02,5982.939
2006-06-05,5917.74
2006-06-06,5749.739
2006-06-07,5629.5
2006-06-08,5404.828
2006-06-09,5475.731
2006-06-12,5473.543
2006-06-13,5243.069
2006-06-14,5289.33
2006-06-15,5331.946
2006-06-16,5490.603
2006-06-19,5451.43
2006-06-20,5432.414
2006-06-21,5421.44
2006-06-22,5528.781
2006-06-23,5478.432
2006-06-26,5485.195
2006-06-27,5490.244
2006-06-28,5402.25
2006-06-29,5488.845
2006-06-30,5724.155
2006-07-03,5708.897
2006-07-04,5747.932
2006-07-05,5644.301
2006-07-06,5623.977
2006-07-07,5700.917
2006-07-10,5770.351
2006-07-11,5734.379
2006-07-12,5594.254
2006-07-13,5573.407
2006-07-14,5426.809
2006-07-17,5389.742
2006-07-18,5244.091
2006-07-19,5256.836
2006-07-20,5446.911
2006-07-21,5431.582
2006-07-24,5412.863
2006-07-25,5493.318
2006-07-26,5456.894
2006-07-27,5598.993
2006-07-28,5682.567
2006-07-31,5718.14
2006-08-01,5677.62
2006-08-02,5712.094
2006-08-03,5701.905
2006-08-04,5748.571
2006-08-07,5610.454
2006-08-08,5698.633
2006-08-09,5754.593
2006-08-10,5742.19
2006-08-11,5690.521
2006-08-14,5746.948
2006-08-15,5771.745
2006-08-16,5872.718
2006-08-17,5893.317
2006-08-18,5910.499
2006-08-21,5839.523
2006-08-22,5871.202
2006-08-23,5860.464
2006-08-24,5814.255
2006-08-25,5762.938
2006-08-28,5720.667
2006-08-29,5787.718
2006-08-30,5770.052
2006-08-31,5839.52
2006-09-01,5822.963
2006-09-04,5948.98
2006-09-05,5936.133
2006-09-06,5887.133
2006-09-07,5781.824
2006-09-08,5784.562
2006-09-11,5658.003
2006-09-12,5627.291
2006-09-13,5645.275
2006-09-14,5728.431
2006-09-15,5700.488
2006-09-18,5680.199
2006-09-19,5705.191
2006-09-20,5639.856
2006-09-21,5702.941
2006-09-22,5656.168
2006-09-25,5650.429
2006-09-26,5616.469
2006-09-27,5738.95
2006-09-28,5744.485
2006-09-29,5752.585
2006-10-02,5831.528
2006-10-03,5802.594
2006-10-04,5763.413
2006-10-05,5900.543
2006-10-06,5843.268
2006-10-09,5835.419
2006-10-10,5824.023
2006-10-11,5820.954
2006-10-12,5803.683
2006-10-13,5817.704
2006-10-16,5884.673
2006-10-17,5871.204
2006-10-18,5851.202
2006-10-19,5875.426
2006-10-20,5904.664
2006-10-23,5920.063
2006-10-24,5919.667
2006-10-25,5907.596
2006-10-26,5963.117
2006-10-27,5974.536
2006-10-30,5884.675
2006-10-31,5889.321
2006-11-01,5914.392
2006-11-02,5908.034
2006-11-03,5859.995
2006-11-06,5847.068
2006-11-07,5910.496
2006-11-08,5862.313
2006-11-09,5836.419
2006-11-10,5850.875
2006-11-13,5784.644
2006-11-14,5878.065
2006-11-15,5838.482
2006-11-16,5809.587
2006-11-17,5817.235
2006-11-20,5667.218
2006-11-21,5680.96
2006-11-22,5784.793
2006-11-23,5808.204
2006-11-24,5774.592
2006-11-27,5801.749
2006-11-28,5780.89
2006-11-29,5875.086
2006-11-30,5987.73
2006-12-01,6007.031
2006-12-04,6001.948
2006-12-05,6005.043
2006-12-06,6092.357
2006-12-07,6101.061
2006-12-08,6056.251
2006-12-11,6028.935
2006-12-12,6065.08
2006-12-13,6066.32
2006-12-14,6093.327
2006-12-15,6101.652
2006-12-18,6124.356
2006-12-19,6067.012
2006-12-20,6147.165
2006-12-21,6177.291
2006-12-22,6179.483
2006-12-25,6153.284
2006-12-26,6173.351
2006-12-27,6211.875
2006-12-28,6217.275
2006-12-29,6221.759
2007-01-01,6221.759
2007-01-02,6239.038
2007-01-03,6210.813
2007-01-04,6288.705
2007-01-05,6208.274
2007-01-08,6215.603
2007-01-09,6226.224
2007-01-10,6092.783
2007-01-11,6030.563
2007-01-12,6139.606
2007-01-15,6192.797
2007-01-16,6173.676
2007-01-17,6189.637
2007-01-18,6190.387
2007-01-19,6190.097
2007-01-22,6236.493
2007-01-23,6258.027
2007-01-24,6329.115
2007-01-25,6286.387
2007-01-26,6271.347
2007-01-29,6286.583
2007-01-30,6304.426
2007-01-31,6293.555
2007-02-01,6389.714
2007-02-02,6384.8
2007-02-05,6329.467
2007-02-06,6419.319
2007-02-07,6420.805
2007-02-08,6361.891
2007-02-09,6425.549
2007-02-12,6419.746
2007-02-13,6501.183
2007-02-14,6553.298
2007-02-15,6665.281
2007-02-16,6645.295
2007-02-19,6630.296
2007-02-20,6636.004
2007-02-21,6590.326
2007-02-22,6609.094
2007-02-23,6677.786
2007-02-26,6738.395
2007-02-27,6841.808
2007-02-28,6623.233
2007-03-01,6620.121
2007-03-02,6577.525
2007-03-05,6418.767
2007-03-06,6533.908
2007-03-07,6512.311
2007-03-08,6602.298
2007-03-09,6572.538
2007-03-12,6648.232
2007-03-13,6620.146
2007-03-14,6458.343
2007-03-15,6497.299
2007-03-16,6467.406
2007-03-19,6500.106
2007-03-20,6559.137
2007-03-21,6531.026
2007-03-22,6623.134
2007-03-23,6673.797
2007-03-26,6656.578
2007-03-27,6624.549
2007-03-28,6660.534
2007-03-29,6583.275
2007-03-30,6562.044
2007-04-02,6462.157
2007-04-03,6488.416
2007-04-04,6587.159
2007-04-05,6536.456
2007-04-06,6515.836
2007-04-09,6552.08
2007-04-10,6552.756
2007-04-11,6555.304
2007-04-12,6526.958
2007-04-13,6406.64
2007-04-16,6471.835
2007-04-17,6478.874
2007-04-18,6592.827
2007-04-19,6508.171
2007-04-20,6490.039
2007-04-23,6490.312
2007-04-24,6499.949
2007-04-25,6411.216
2007-04-26,6408.562
2007-04-27,6400.851
2007-04-30,6399.544
2007-05-01,6365.148
2007-05-02,6386.109
2007-05-03,6374.434
2007-05-04,6380.266
2007-05-07,6489.008
2007-05-08,6472.778
2007-05-09,6527.903
2007-05-10,6444.538
2007-05-11,6423.71
2007-05-14,6465.904
2007-05-15,6422.078
2007-05-16,6415.368
2007-05-17,6359.795
2007-05-18,6328.047
2007-05-21,6358.607
2007-05-22,6413.492
2007-05-23,6419.564
2007-05-24,6418.744
2007-05-25,6313.294
2007-05-28,6350.675
2007-05-29,6391.35
2007-05-30,6390.135
2007-05-31,6454.402
2007-06-01,6496.746
2007-06-04,6534.292
2007-06-05,6559.168
2007-06-06,6612.966
2007-06-07,6577.252
2007-06-08,6459.266
2007-06-11,6475.248
2007-06-12,6447.27
2007-06-13,6380.902
2007-06-14,6386.828
2007-06-15,6420.294
2007-06-18,6456.951
2007-06-19,6435.151
2007-06-20,6442.035
2007-06-21,6456.125
2007-06-22,6393.749
2007-06-25,6368.806
2007-06-26,6409.542
2007-06-27,6342.636
2007-06-28,6357.542
2007-06-29,6425.091
2007-07-02,6508.342
2007-07-03,6522.123
2007-07-04,6493.906
2007-07-05,6499.904
2007-07-06,6446.46
2007-07-09,6493.558
2007-07-10,6547.634
2007-07-11,6475.544
2007-07-12,6432.755
2007-07-13,6523.772
2007-07-16,6532.857
2007-07-17,6511.964
2007-07-18,6457.858
2007-07-19,6473.278
2007-07-20,6548.19
2007-07-23,6463.002
2007-07-24,6527.016
2007-07-25,6503.281
2007-07-26,6476.706
2007-07-27,6369.918
2007-07-30,6391.583
2007-07-31,6356.526
2007-08-01,6270.927
2007-08-02,6247.076
2007-08-03,6294.207
2007-08-06,6311.323
2007-08-07,6251.975
2007-08-08,6193.194
2007-08-09,6285.821
2007-08-10,6132.023
2007-08-13,6117.735
2007-08-14,6173.202
2007-08-15,6047.946
2007-08-16,6113.348
2007-08-17,5788.027
2007-08-20,5903.656
2007-08-21,6034.877
2007-08-22,5969.933
2007-08-23,6082.133
2007-08-24,6064.007
2007-08-27,6068.391
2007-08-28,6117.791
2007-08-29,6012.077
2007-08-30,6008.777
2007-08-31,6159.604
2007-09-03,6159.088
2007-09-04,6110.099
2007-09-05,6058.865
2007-09-06,6060.835
2007-09-07,6122.675
2007-09-10,6023.565
2007-09-11,5998.774
2007-09-12,5988.457
2007-09-13,5931.221
2007-09-14,6024.821
2007-09-17,6027.44
2007-09-18,5863.087
2007-09-19,6044.839
2007-09-20,6155.008
2007-09-21,6051.137
2007-09-24,6074.294
2007-09-25,6206.255
2007-09-26,6129.147
2007-09-27,6247.588
2007-09-28,6301.255
2007-10-01,6292.711
2007-10-02,6349.577
2007-10-03,6384.381
2007-10-04,6352.845
2007-10-05,6351.25
2007-10-08,6303.713
2007-10-09,6323.748
2007-10-10,6297.036
2007-10-11,6339.502
2007-10-12,6306.659
2007-10-15,6272.328
2007-10-16,6205.365
2007-10-17,6105.44
2007-10-18,6217.216
2007-10-19,6157.8
2007-10-22,6106.852
2007-10-23,6095.921
2007-10-24,6088.356
2007-10-25,6010.228
2007-10-26,6132.439
2007-10-29,6247.851
2007-10-30,6226.183
2007-10-31,6241.326
2007-11-01,6339.452
2007-11-02,6201.751
2007-11-05,6124.445
2007-11-06,6125.68
2007-11-07,6145.066
2007-11-08,6016.314
2007-11-09,6033.388
2007-11-12,5954.554
2007-11-13,5890.685
2007-11-14,5985.971
2007-11-15,6025.591
2007-11-16,5939.929
2007-11-19,5902.008
2007-11-20,5944.757
2007-11-21,5917.342
2007-11-22,5900.627
2007-11-23,5928.653
2007-11-26,6039.64
2007-11-27,6059.812
2007-11-28,5961.009
2007-11-29,6133.367
2007-11-30,6140.358
2007-12-03,6165.591
2007-12-04,6157.754
2007-12-05,6135.824
2007-12-06,6225.689
2007-12-07,6245.991
2007-12-10,6238.171
2007-12-11,6276.782
2007-12-12,6198.051
2007-12-13,6030.379
2007-12-14,5890.562
2007-12-17,5794.145
2007-12-18,5797.151
2007-12-19,5739.929
2007-12-20,5779.073
2007-12-21,5759.252
2007-12-24,5735.586
2007-12-25,5832.348
2007-12-26,5889.931
2007-12-27,5849.212
2007-12-28,5812.957
2007-12-31,5885.805
2008-01-01,5885.805
2008-01-02,5990.913
2008-01-03,6004.042
2008-01-04,5819.769
2008-01-07,5732.065
2008-01-08,5727.591
2008-01-09,5830.736
2008-01-10,5731.354
2008-01-11,5679.102
2008-01-14,5732.209
2008-01-15,5705.824
2008-01-16,5537.23
2008-01-17,5623.306
2008-01-18,5636.017
2008-01-21,5498.207
2008-01-22,5135.268
2008-01-23,5326.257
2008-01-24,5414.568
2008-01-25,5654.945
2008-01-28,5489.168
2008-01-29,5626.327
2008-01-30,5571.917
2008-01-31,5734.631
2008-02-01,5688.758
2008-02-04,5789.098
2008-02-05,5748.099
2008-02-06,5538.374
2008-02-07,5582.798
2008-02-08,5481.555
2008-02-11,5517.242
2008-02-12,5493.129
2008-02-13,5432.87
2008-02-14,5610.282
2008-02-15,5662.305
2008-02-18,5608.42
2008-02-19,5710.504
2008-02-20,5507.086
2008-02-21,5643.908
2008-02-22,5611.564
2008-02-25,5675.401
2008-02-26,5661.597
2008-02-27,5795.388
2008-02-28,5774.1
2008-02-29,5749.013
2008-03-03,5574.574
2008-03-04,5576.032
2008-03-05,5504.333
2008-03-06,5637.552
2008-03-07,5476.194
2008-03-10,5467.586
2008-03-11,5441.646
2008-03-12,5569.919
2008-03-13,5493.742
2008-03-14,5407.975
2008-03-17,5372.405
2008-03-18,5364.053
2008-03-19,5442.002
2008-03-20,5473.129
2008-03-21,5592.642
2008-03-24,5509.935
2008-03-25,5619.997
2008-03-26,5695.688
2008-03-27,5590.054
2008-03-28,5667.298
2008-03-31,5522.075
2008-04-01,5470.431
2008-04-02,5655.257
2008-04-03,5758.851
2008-04-04,5744.32
2008-04-07,5746.051
2008-04-08,5659.19
2008-04-09,5590.935
2008-04-10,5601.328
2008-04-11,5719.859
2008-04-14,5596.17
2008-04-15,5626.852
2008-04-16,5686.673
2008-04-17,5721.547
2008-04-18,5648.452
2008-04-21,5837.132
2008-04-22,5750.714
2008-04-23,5729.616
2008-04-24,5675.671
2008-04-25,5815.84
2008-04-28,5917.39
2008-04-29,5981.507
2008-04-30,5885.638
2008-05-01,5841.535
2008-05-02,5890.024
2008-05-05,5897.864
2008-05-06,5939.655
2008-05-07,5994.582
2008-05-08,5995.914
2008-05-09,5882.629
2008-05-12,5836.434
2008-05-13,5861.099
2008-05-14,5855.4
2008-05-15,5965.086
2008-05-16,6042.225
2008-05-19,6052.084
2008-05-20,6050.876
2008-05-21,5937.507
2008-05-22,5943.461
2008-05-23,5958.209
2008-05-26,5800.771
2008-05-27,5883.496
2008-05-28,5754.173
2008-05-29,5853.407
2008-05-30,5986.068
2008-06-02,6112.775
2008-06-03,5995.167
2008-06-04,6120.905
2008-06-05,6046.473
2008-06-06,6112.101
2008-06-09,5926.424
2008-06-10,5813.952
2008-06-11,5873.6
2008-06-12,5677.909
2008-06-13,5719.183
2008-06-16,5827.951
2008-06-17,5836.726
2008-06-18,5885.086
2008-06-19,5718.021
2008-06-20,5677.96
2008-06-23,5602.04
2008-06-24,5610.664
2008-06-25,5574.24
2008-06-26,5612.664
2008-06-27,5575.914
2008-06-30,5592.672
2008-07-01,5612.949
2008-07-02,5529.619
2008-07-03,5474.119
2008-07-04,5472.596
2008-07-07,5495.951
2008-07-08,5404.811
2008-07-09,5426.339
2008-07-10,5455.679
2008-07-11,5466.235
2008-07-14,5395.979
2008-07-15,5379.722
2008-07-16,5345.671
2008-07-17,5352.632
2008-07-18,5261.661
2008-07-21,5255.752
2008-07-22,5416.802
2008-07-23,5422.97
2008-07-24,5579.15
2008-07-25,5433.864
2008-07-28,5454.584
2008-07-29,5330.721
2008-07-30,5422.793
2008-07-31,5443.995
2008-08-01,5354.002
2008-08-04,5234.387
2008-08-05,5231.972
2008-08-06,5305.237
2008-08-07,5215.872
2008-08-08,5201.357
2008-08-11,5306.42
2008-08-12,5296.009
2008-08-13,5264.454
2008-08-14,5185.589
2008-08-15,5184.715
2008-08-18,5256.892
2008-08-19,5157.708
2008-08-20,5114.29
2008-08-21,5157.131
2008-08-22,5042.626
2008-08-25,5158.099
2008-08-26,5111.793
2008-08-27,5091.004
2008-08-28,5102.986
2008-08-29,5292.032
2008-09-01,5201.378
2008-09-02,5098.902
2008-09-03,5178.303
2008-09-04,5136.419
2008-09-05,5089.515
2008-09-08,5192.573
2008-09-09,5123.299
2008-09-10,5138.16
2008-09-11,5065.537
2008-09-12,5069.575
2008-09-15,5117.763
2008-09-16,4922.447
2008-09-17,4937.075
2008-09-18,4806.969
2008-09-19,4930.386
2008-09-22,5034.002
2008-09-23,5083.997
2008-09-24,5071.874
2008-09-25,5035.927
2008-09-26,5054.427
2008-09-29,4999.851
2008-09-30,4754.227
2008-10-01,4857.222
2008-10-02,4778.238
2008-10-03,4606.018
2008-10-06,4614.189
2008-10-07,4433.602
2008-10-08,4201.351
2008-10-09,4178.634
2008-10-10,3882.514
2008-10-13,3842.647
2008-10-14,4307.749
2008-10-15,4350.651
2008-10-16,3970.917
2008-10-17,4100.5
2008-10-20,4249.166
2008-10-21,4432.964
2008-10-22,4204.783
2008-10-23,4201.714
2008-10-24,4098.569
2008-10-27,3784.752
2008-10-28,3891.774
2008-10-29,4071.184
2008-10-30,4429.362
2008-10-31,4166.288
2008-11-03,4139.853
2008-11-04,4326.855
2008-11-05,4599.848
2008-11-06,4354.377
2008-11-07,4186.043
2008-11-10,4356.855
2008-11-11,4273.268
2008-11-12,4285.731
2008-11-13,4088.363
2008-11-14,4110.077
2008-11-17,4143.875
2008-11-18,4038.102
2008-11-19,4039.575
2008-11-20,3907.863
2008-11-21,4000.677
2008-11-24,3940.699
2008-11-25,4122.651
2008-11-26,4064.759
2008-11-27,4104.269
2008-11-28,4176.939
2008-12-01,4199.274
2008-12-02,3979.063
2008-12-03,4022.283
2008-12-04,3976.275
2008-12-05,3972.961
2008-12-08,4068.431
2008-12-09,4152.552
2008-12-10,4268.868
2008-12-11,4428.623
2008-12-12,4212.665
2008-12-15,4455.639
2008-12-16,4368.603
2008-12-17,4513.761
2008-12-18,4440.749
2008-12-19,4402.543
2008-12-22,4434.939
2008-12-23,4425.88
2008-12-24,4282.803
2008-12-25,4355.1
2008-12-26,4412.22
2008-12-29,4486.145
2008-12-30,4508.963
2008-12-31,4485.585
2009-01-01,4485.585
2009-01-02,4469.56
2009-01-05,4473.346
2009-01-06,4431.628
2009-01-07,4637.32
2009-01-08,4555.031
2009-01-09,4578.307
2009-01-12,4629.884
2009-01-13,4360.063
2009-01-14,4434.807
2009-01-15,4251.387
2009-01-16,4342.045
2009-01-19,4365.14
2009-01-20,4326.067
2009-01-21,4338.979
2009-01-22,4307.807
2009-01-23,4158.526
2009-01-26,4118.821
2009-01-27,4381.648
2009-01-28,4351.16
2009-01-29,4423.626
2009-01-30,4280.243
2009-02-02,4206.896
2009-02-03,4225.718
2009-02-04,4327.497
2009-02-05,4290.288
2009-02-06,4259.491
2009-02-09,4221.517
2009-02-10,4224.412
2009-02-11,4266.05
2009-02-12,4134.513
2009-02-13,4093.526
2009-02-16,4105.47
2009-02-17,4016.331
2009-02-18,3932.039
2009-02-19,3935.505
2009-02-20,3880.616
2009-02-23,3826.638
2009-02-24,3720.081
2009-02-25,3804.638
2009-02-26,3726.246
2009-02-27,3813.429
2009-03-02,3700.445
2009-03-03,3631.159
2009-03-04,3610.007
2009-03-05,3706.961
2009-03-06,3606.067
2009-03-09,3507.548
2009-03-10,3489.116
2009-03-11,3617.322
2009-03-12,3498.665
2009-03-13,3636.84
2009-03-16,3713.593
2009-03-17,3797.266
2009-03-18,3851.412
2009-03-19,4013.943
2009-03-20,3916.505
2009-03-23,4014.514
2009-03-24,4108.813
2009-03-25,4142.883
2009-03-26,4185.282
2009-03-27,4202.974
2009-03-30,4051.79
2009-03-31,3896.664
2009-04-01,4026.352
2009-04-02,4194.285
2009-04-03,4242.789
2009-04-06,4199.605
2009-04-07,4218.664
2009-04-08,4148.14
2009-04-09,4283.982
2009-04-10,4338.706
2009-04-13,4378.303
2009-04-14,4383.409
2009-04-15,4328.013
2009-04-16,4312.779
2009-04-17,4427.121
2009-04-20,4485.599
2009-04-21,4360.963
2009-04-22,4370.999
2009-04-23,4433.29
2009-04-24,4411.934
2009-04-27,4460.669
2009-04-28,4326.463
2009-04-29,4308.842
2009-04-30,4399.793
2009-05-01,4413.315
2009-05-04,4410.651
2009-05-05,4434.072
2009-05-06,4440.809
2009-05-07,4668.069
2009-05-08,4692.55
2009-05-11,4765.028
2009-05-12,4718.81
2009-05-13,4743.772
2009-05-14,4603.707
2009-05-15,4730.146
2009-05-18,4587.166
2009-05-19,4692.127
2009-05-20,4778.25
2009-05-21,4792.487
2009-05-22,4754.603
2009-05-25,4764.84
2009-05-26,4777.465
2009-05-27,4823.6
2009-05-28,4772.266
2009-05-29,4845.731
2009-06-01,4877.1
2009-06-02,4917.142
2009-06-03,4918.565
2009-06-04,4854.78
2009-06-05,4814.745
2009-06-08,4848.372
2009-06-09,4849.715
2009-06-10,4923.211
2009-06-11,4953.147
2009-06-12,4987.091
2009-06-15,4959.87
2009-06-16,4844.554
2009-06-17,4931.763
2009-06-18,4821.127
2009-06-19,4869.069
2009-06-22,4920.251
2009-06-23,4833.81
2009-06-24,4844.325
2009-06-25,4885.391
2009-06-26,4965.265
2009-06-29,4869.743
2009-06-30,4913.768
2009-07-01,4892.472
2009-07-02,4899.71
2009-07-03,4873.684
2009-07-06,4894.449
2009-07-07,4853.361
2009-07-08,4781.648
2009-07-09,4762.945
2009-07-10,4790.327
2009-07-13,4677.314
2009-07-14,4754.7
2009-07-15,4690.124
2009-07-16,4740.177
2009-07-17,4749.201
2009-07-20,4725.844
2009-07-21,4903.503
2009-07-22,4917.357
2009-07-23,4876.038
2009-07-24,4944.013
2009-07-27,4963.851
2009-07-28,5028.218
2009-07-29,5003.145
2009-07-30,5012.4
2009-07-31,5116.704
2009-08-03,5154.77
2009-08-04,5166.009
2009-08-05,5132.398
2009-08-06,5145.951
2009-08-07,5043.995
2009-08-10,5122.013
2009-08-11,5214.723
2009-08-12,5112.894
2009-08-13,5201.303
2009-08-14,5284.877
2009-08-17,5149.044
2009-08-18,5134.751
2009-08-19,5156.57
2009-08-20,5209.001
2009-08-21,5123.83
2009-08-24,5232.182
2009-08-25,5230.851
2009-08-26,5281.212
2009-08-27,5254.846
2009-08-28,5288.213
2009-08-31,5301.73
2009-09-01,5294.738
2009-09-02,5219.096
2009-09-03,5175.337
2009-09-04,5117.613
2009-09-07,5159.251
2009-09-08,5201.065
2009-09-09,5176.481
2009-09-10,5289.883
2009-09-11,5308.41
2009-09-14,5206.817
2009-09-15,5166.063
2009-09-16,5171.936
2009-09-17,5209.805
2009-09-18,5210.431
2009-09-21,5158.742
2009-09-22,5220.435
2009-09-23,5206.725
2009-09-24,5248.501
2009-09-25,5182.743
2009-09-28,5079.018
2009-09-29,5045.865
2009-09-30,5113.992
2009-10-01,5037.486
2009-10-02,4939.54
2009-10-05,4892.991
2009-10-06,4972.772
2009-10-07,5042.969
2009-10-08,5101.937
2009-10-09,5097.382
2009-10-12,5080.623
2009-10-13,5114.721
2009-10-14,5080.893
2009-10-15,5077.398
2009-10-16,5028.679
2009-10-19,5064.804
2009-10-20,5098.073
2009-10-21,5075.614
2009-10-22,5024.75
2009-10-23,4959.202
2009-10-26,5008.01
2009-10-27,4924.544
2009-10-28,4943.983
2009-10-29,4897.476
2009-10-30,5022.994
2009-11-02,4938.772
2009-11-03,4947.792
2009-11-04,4935.08
2009-11-05,4916.252
2009-11-06,4949.569
2009-11-09,4919.715
2009-11-10,4929.317
2009-11-11,4936.084
2009-11-12,4888.854
2009-11-13,4930.73
2009-11-16,4914.53
2009-11-17,4906.738
2009-11-18,4867.825
2009-11-19,4805.042
2009-11-20,4802.956
2009-11-23,4802.686
2009-11-24,4774.986
2009-11-25,4846.457
2009-11-26,4885.74
2009-11-27,4762.642
2009-11-30,4973.303
