Date,PORTUGAL MID GROWTH Mid Cap
2005-11-10,529.926
2005-11-11,529.734
2005-11-14,530.215
2005-11-15,526.188
2005-11-16,529.439
2005-11-17,534.808
2005-11-18,530.633
2005-11-21,534.903
2005-11-22,531.936
2005-11-23,534.319
2005-11-24,535.28
2005-11-25,530.981
2005-11-28,530.789
2005-11-29,532.198
2005-11-30,531.443
2005-12-01,534.932
2005-12-02,534.765
2005-12-05,542.519
2005-12-06,540.955
2005-12-07,540.766
2005-12-08,540.07
2005-12-09,540.435
2005-12-12,549.062
2005-12-13,548.097
2005-12-14,551.784
2005-12-15,541.756
2005-12-16,548.29
2005-12-19,550.156
2005-12-20,544.512
2005-12-21,544.163
2005-12-22,548.143
2005-12-23,550.625
2005-12-26,550.625
2005-12-27,550.346
2005-12-28,552.805
2005-12-29,551.826
2005-12-30,555.777
2006-01-02,551.895
2006-01-03,568.293
2006-01-04,571.968
2006-01-05,572.158
2006-01-06,577.91
2006-01-09,576.121
2006-01-10,579.012
2006-01-11,587.569
2006-01-12,585.447
2006-01-13,584.068
2006-01-16,582.256
2006-01-17,578.82
2006-01-18,576.518
2006-01-19,577.232
2006-01-20,575.412
2006-01-23,585.189
2006-01-24,585.663
2006-01-25,580.249
2006-01-26,586.817
2006-01-27,578.233
2006-01-30,574.117
2006-01-31,574.547
2006-02-01,570.897
2006-02-02,571.126
2006-02-03,559.908
2006-02-06,564.423
2006-02-07,563.961
2006-02-08,567.012
2006-02-09,570.205
2006-02-10,570.648
2006-02-13,568.842
2006-02-14,566.484
2006-02-15,566.894
2006-02-16,569.355
2006-02-17,573.481
2006-02-20,572.325
2006-02-21,571.64
2006-02-22,582.307
2006-02-23,579.757
2006-02-24,581.085
2006-02-27,584.448
2006-02-28,579.806
2006-03-01,582.599
2006-03-02,580.407
2006-03-03,583.344
2006-03-06,595.101
2006-03-07,579.571
2006-03-08,580.444
2006-03-09,581.326
2006-03-10,580.915
2006-03-13,593.343
2006-03-14,617.692
2006-03-15,613.763
2006-03-16,617.483
2006-03-17,619.148
2006-03-20,620.051
2006-03-21,612.691
2006-03-22,610.102
2006-03-23,609.585
2006-03-24,612.692
2006-03-27,609.6
2006-03-28,613.132
2006-03-29,623.033
2006-03-30,653.577
2006-03-31,646.645
2006-04-03,653.718
2006-04-04,664.071
2006-04-05,664.504
2006-04-06,668.189
2006-04-07,675.836
2006-04-10,686.864
2006-04-11,674.141
2006-04-12,674.02
2006-04-13,678.553
2006-04-14,678.553
2006-04-17,689.331
2006-04-18,683.593
2006-04-19,688.082
2006-04-20,690.79
2006-04-21,695.105
2006-04-24,718.559
2006-04-25,719.923
2006-04-26,715.298
2006-04-27,722.639
2006-04-28,714.782
2006-05-01,716.03
2006-05-02,718.309
2006-05-03,718.15
2006-05-04,742.39
2006-05-05,748.841
2006-05-08,765.777
2006-05-09,757.139
2006-05-10,757.475
2006-05-11,758.895
2006-05-12,745.911
2006-05-15,733.355
2006-05-16,727.333
2006-05-17,723.823
2006-05-18,718.209
2006-05-19,706.271
2006-05-22,702.739
2006-05-23,717.773
2006-05-24,705.911
2006-05-25,719.08
2006-05-26,735.666
2006-05-29,730.747
2006-05-30,716.444
2006-05-31,712.25
2006-06-01,707.434
2006-06-02,723.984
2006-06-05,726.027
2006-06-06,721.191
2006-06-07,726.409
2006-06-08,704.21
2006-06-09,712.423
2006-06-12,699.777
2006-06-13,693.944
2006-06-14,693.502
2006-06-15,699.94
2006-06-16,707.04
2006-06-19,703.352
2006-06-20,699.536
2006-06-21,710.158
2006-06-22,704.819
2006-06-23,704.479
2006-06-26,716.015
2006-06-27,722.642
2006-06-28,724.985
2006-06-29,726.455
2006-06-30,746.811
2006-07-03,741.284
2006-07-04,742.072
2006-07-05,724.886
2006-07-06,727.836
2006-07-07,728.998
2006-07-10,735.238
2006-07-11,728.639
2006-07-12,724.784
2006-07-13,719.123
2006-07-14,713.497
2006-07-17,702.158
2006-07-18,698.104
2006-07-19,717.359
2006-07-20,720.126
2006-07-21,718.11
2006-07-24,719.936
2006-07-25,721.963
2006-07-26,728.608
2006-07-27,735.599
2006-07-28,744.552
2006-07-31,744.911
2006-08-01,744.235
2006-08-02,745.881
2006-08-03,752.553
2006-08-04,760.566
2006-08-07,755.093
2006-08-08,762.413
2006-08-09,768.888
2006-08-10,757.062
2006-08-11,756.608
2006-08-14,760.878
2006-08-15,762.526
2006-08-16,770.157
2006-08-17,767.476
2006-08-18,763.047
2006-08-21,766.943
2006-08-22,759.125
2006-08-23,759.671
2006-08-24,757.514
2006-08-25,750.101
2006-08-28,761.883
2006-08-29,756.989
2006-08-30,759.09
2006-08-31,756.158
2006-09-01,759.997
2006-09-04,764.628
2006-09-05,755.984
2006-09-06,750.247
2006-09-07,742.357
2006-09-08,743.018
2006-09-11,738.15
2006-09-12,741.789
2006-09-13,744.958
2006-09-14,745.552
2006-09-15,752.777
2006-09-18,748.536
2006-09-19,750.621
2006-09-20,752.573
2006-09-21,757.13
2006-09-22,762.158
2006-09-25,759.836
2006-09-26,764.568
2006-09-27,803.041
2006-09-28,797.677
2006-09-29,802.366
2006-10-02,823.179
2006-10-03,811.05
2006-10-04,814.85
2006-10-05,806.041
2006-10-06,803.395
2006-10-09,803.265
2006-10-10,797.519
2006-10-11,798.321
2006-10-12,794.184
2006-10-13,794.807
2006-10-16,792.957
2006-10-17,795.907
2006-10-18,801.587
2006-10-19,808.063
2006-10-20,810.887
2006-10-23,814.393
2006-10-24,808.965
2006-10-25,826.374
2006-10-26,833.02
2006-10-27,838.067
2006-10-30,830.747
2006-10-31,826.499
2006-11-01,824.932
2006-11-02,823.285
2006-11-03,817.618
2006-11-06,835.527
2006-11-07,840.142
2006-11-08,838.88
2006-11-09,842.682
2006-11-10,844.455
2006-11-13,839.483
2006-11-14,834.313
2006-11-15,840.961
2006-11-16,839.707
2006-11-17,838.845
2006-11-20,836.848
2006-11-21,838.878
2006-11-22,843.292
2006-11-23,841.181
2006-11-24,847.946
2006-11-27,857.387
2006-11-28,856.366
2006-11-29,855.713
2006-11-30,869.41
2006-12-01,870.681
2006-12-04,875.886
2006-12-05,874.503
2006-12-06,882.201
2006-12-07,883.46
2006-12-08,884.624
2006-12-11,879.415
2006-12-12,882.347
2006-12-13,887.029
2006-12-14,889.637
2006-12-15,887.633
2006-12-18,881.916
2006-12-19,888.271
2006-12-20,889.478
2006-12-21,886.235
2006-12-22,886.96
2006-12-25,886.96
2006-12-26,885.578
2006-12-27,886.265
2006-12-28,884.926
2006-12-29,885.627
2007-01-01,885.627
2007-01-02,904.586
2007-01-03,903.267
2007-01-04,897.004
2007-01-05,884.943
2007-01-08,887.869
2007-01-09,888.015
2007-01-10,884.586
2007-01-11,878.118
2007-01-12,883.268
2007-01-15,884.248
2007-01-16,879.827
2007-01-17,902.82
2007-01-18,914.042
2007-01-19,903.817
2007-01-22,898.636
2007-01-23,902.623
2007-01-24,907.439
2007-01-25,908.573
2007-01-26,909.526
2007-01-29,895.715
2007-01-30,908.948
2007-01-31,908.656
2007-02-01,914.236
2007-02-02,915.582
2007-02-05,909.027
2007-02-06,922.043
2007-02-07,933.081
2007-02-08,946.511
2007-02-09,957.926
2007-02-12,950.827
2007-02-13,955.849
2007-02-14,961.718
2007-02-15,962.736
2007-02-16,959.716
2007-02-19,965.545
2007-02-20,965.537
2007-02-21,964.548
2007-02-22,958.915
2007-02-23,961.304
2007-02-26,961.596
2007-02-27,956.088
2007-02-28,948.516
2007-03-01,945.95
2007-03-02,946.383
2007-03-05,936.187
2007-03-06,926.17
2007-03-07,934.366
2007-03-08,957.963
2007-03-09,956.389
2007-03-12,975.821
2007-03-13,957.162
2007-03-14,942.554
2007-03-15,952.744
2007-03-16,946.307
2007-03-19,963.031
2007-03-20,970.642
2007-03-21,976.871
2007-03-22,987.682
2007-03-23,977.589
2007-03-26,974.686
2007-03-27,970.257
2007-03-28,969.683
2007-03-29,966.577
2007-03-30,963.973
2007-04-02,968.232
2007-04-03,969.031
2007-04-04,979.679
2007-04-05,979.302
2007-04-06,979.302
2007-04-09,974.2
2007-04-10,980.688
2007-04-11,994.348
2007-04-12,994.31
2007-04-13,992.829
2007-04-16,986.852
2007-04-17,983.415
2007-04-18,979.728
2007-04-19,986.712
2007-04-20,1007.391
2007-04-23,983.775
2007-04-24,1002.523
2007-04-25,991.183
2007-04-26,972.106
2007-04-27,979.751
2007-04-30,990.037
2007-05-01,986.337
2007-05-02,982.215
2007-05-03,971.745
2007-05-04,980.653
2007-05-07,992.636
2007-05-08,982.276
2007-05-09,983.776
2007-05-10,979.929
2007-05-11,977.884
2007-05-14,979.185
2007-05-15,984.223
2007-05-16,982.63
2007-05-17,977.112
2007-05-18,976.002
2007-05-21,975.139
2007-05-22,995.376
2007-05-23,1009.589
2007-05-24,1006.107
2007-05-25,999.249
2007-05-28,1000.501
2007-05-29,998.948
2007-05-30,987.857
2007-05-31,1000.0
2007-06-01,998.716
2007-06-04,1001.176
2007-06-05,997.42
2007-06-06,977.312
2007-06-07,970.183
2007-06-08,960.91
2007-06-11,974.103
2007-06-12,966.691
2007-06-13,975.57
2007-06-14,994.736
2007-06-15,998.941
2007-06-18,994.304
2007-06-19,991.417
2007-06-20,990.447
2007-06-21,985.66
2007-06-22,988.792
2007-06-25,987.775
2007-06-26,985.165
2007-06-27,981.116
2007-06-28,988.862
2007-06-29,995.228
2007-07-02,1008.244
2007-07-03,1008.056
2007-07-04,1013.588
2007-07-05,1008.951
2007-07-06,1015.235
2007-07-09,1013.181
2007-07-10,1016.325
2007-07-11,1019.233
2007-07-12,1024.853
2007-07-13,1024.998
2007-07-16,1027.31
2007-07-17,1031.148
2007-07-18,1029.304
2007-07-19,1030.594
2007-07-20,1035.736
2007-07-23,1041.691
2007-07-24,1038.238
2007-07-25,1027.498
2007-07-26,1009.591
2007-07-27,1010.988
2007-07-30,1014.775
2007-07-31,1022.432
2007-08-01,1007.988
2007-08-02,1015.55
2007-08-03,1019.682
2007-08-06,1012.92
2007-08-07,1011.726
2007-08-08,1022.897
2007-08-09,1017.793
2007-08-10,996.039
2007-08-13,989.437
2007-08-14,975.874
2007-08-15,963.441
2007-08-16,919.73
2007-08-17,941.009
2007-08-20,942.951
2007-08-21,940.918
2007-08-22,951.001
2007-08-23,957.522
2007-08-24,963.381
2007-08-27,965.786
2007-08-28,961.444
2007-08-29,966.082
2007-08-30,969.189
2007-08-31,970.12
2007-09-03,973.43
2007-09-04,983.098
2007-09-05,980.32
2007-09-06,979.406
2007-09-07,964.502
2007-09-10,949.19
2007-09-11,956.379
2007-09-12,956.432
2007-09-13,947.776
2007-09-14,946.478
2007-09-17,914.583
2007-09-18,920.731
2007-09-19,962.075
2007-09-20,962.8
2007-09-21,969.231
2007-09-24,953.687
2007-09-25,916.088
2007-09-26,907.126
2007-09-27,909.705
2007-09-28,933.57
2007-10-01,953.343
2007-10-02,958.854
2007-10-03,973.689
2007-10-04,975.854
2007-10-05,980.608
2007-10-08,970.189
2007-10-09,972.575
2007-10-10,972.252
2007-10-11,988.703
2007-10-12,983.797
2007-10-15,979.989
2007-10-16,968.033
2007-10-17,975.54
2007-10-18,983.139
2007-10-19,977.298
2007-10-22,960.055
2007-10-23,979.322
2007-10-24,969.085
2007-10-25,984.672
2007-10-26,985.933
2007-10-29,987.181
2007-10-30,975.177
2007-10-31,981.967
2007-11-01,976.22
2007-11-02,974.355
2007-11-05,959.695
2007-11-06,967.136
2007-11-07,977.166
2007-11-08,997.371
2007-11-09,1002.841
2007-11-12,979.627
2007-11-13,980.052
2007-11-14,984.12
2007-11-15,971.026
2007-11-16,968.015
2007-11-19,946.781
2007-11-20,962.013
2007-11-21,960.632
2007-11-22,978.576
2007-11-23,986.577
2007-11-26,988.996
2007-11-27,982.751
2007-11-28,989.606
2007-11-29,990.389
2007-11-30,994.927
2007-12-03,989.946
2007-12-04,991.564
2007-12-05,987.525
2007-12-06,974.268
2007-12-07,977.813
2007-12-10,979.547
2007-12-11,985.743
2007-12-12,987.844
2007-12-13,970.778
2007-12-14,971.759
2007-12-17,958.044
2007-12-18,956.92
2007-12-19,953.198
2007-12-20,942.949
2007-12-21,953.981
2007-12-24,956.653
2007-12-25,956.653
2007-12-26,963.229
2007-12-27,958.541
2007-12-28,967.662
2007-12-31,975.713
2008-01-01,975.713
2008-01-02,969.077
2008-01-03,954.563
2008-01-04,952.475
2008-01-07,929.512
2008-01-08,928.268
2008-01-09,909.28
2008-01-10,896.242
2008-01-11,883.175
2008-01-14,895.317
2008-01-15,881.14
2008-01-16,865.197
2008-01-17,860.406
2008-01-18,860.368
2008-01-21,820.846
2008-01-22,840.316
2008-01-23,813.011
2008-01-24,839.179
2008-01-25,832.945
2008-01-28,829.812
2008-01-29,844.446
2008-01-30,840.62
2008-01-31,828.742
2008-02-01,841.844
2008-02-04,849.068
2008-02-05,825.832
2008-02-06,827.149
2008-02-07,806.842
2008-02-08,807.189
2008-02-11,802.502
2008-02-12,818.371
2008-02-13,818.336
2008-02-14,821.212
2008-02-15,811.895
2008-02-18,814.143
2008-02-19,815.416
2008-02-20,811.035
2008-02-21,810.167
2008-02-22,810.289
2008-02-25,812.179
2008-02-26,819.871
2008-02-27,822.472
2008-02-28,814.61
2008-02-29,811.59
2008-03-03,797.55
2008-03-04,790.887
2008-03-05,821.055
2008-03-06,822.675
2008-03-07,821.501
2008-03-10,796.782
2008-03-11,798.142
2008-03-12,803.138
2008-03-13,785.876
2008-03-14,776.728
2008-03-17,767.663
2008-03-18,788.461
2008-03-19,776.822
2008-03-20,756.637
2008-03-21,756.637
2008-03-24,755.557
2008-03-25,779.699
2008-03-26,783.509
2008-03-27,789.26
2008-03-28,790.851
2008-03-31,797.799
2008-04-01,783.201
2008-04-02,797.78
2008-04-03,798.704
2008-04-04,794.296
2008-04-07,804.275
2008-04-08,816.601
2008-04-09,819.028
2008-04-10,826.779
2008-04-11,824.169
2008-04-14,829.03
2008-04-15,828.649
2008-04-16,835.946
2008-04-17,827.793
2008-04-18,834.687
2008-04-21,851.229
2008-04-22,861.958
2008-04-23,845.738
2008-04-24,841.976
2008-04-25,857.826
2008-04-28,858.662
2008-04-29,846.611
2008-04-30,842.769
2008-05-01,836.354
2008-05-02,852.905
2008-05-05,859.328
2008-05-06,869.101
2008-05-07,868.279
2008-05-08,865.068
2008-05-09,862.069
2008-05-12,861.306
2008-05-13,852.903
2008-05-14,845.08
2008-05-15,826.178
2008-05-16,837.193
2008-05-19,831.728
2008-05-20,816.776
2008-05-21,815.845
2008-05-22,801.771
2008-05-23,799.114
2008-05-26,796.21
2008-05-27,795.631
2008-05-28,794.778
2008-05-29,788.065
2008-05-30,782.415
2008-06-02,774.489
2008-06-03,769.242
2008-06-04,765.93
2008-06-05,769.212
2008-06-06,770.556
2008-06-09,757.285
2008-06-10,725.29
2008-06-11,716.527
2008-06-12,716.294
2008-06-13,719.998
2008-06-16,723.557
2008-06-17,735.528
2008-06-18,729.017
2008-06-19,702.614
2008-06-20,694.825
2008-06-23,689.187
2008-06-24,671.684
2008-06-25,676.573
2008-06-26,655.931
2008-06-27,624.559
2008-06-30,607.693
2008-07-01,556.464
2008-07-02,570.343
2008-07-03,554.645
2008-07-04,539.397
2008-07-07,548.786
2008-07-08,559.698
2008-07-09,597.841
2008-07-10,585.887
2008-07-11,564.145
2008-07-14,559.974
2008-07-15,544.156
2008-07-16,562.25
2008-07-17,601.884
2008-07-18,624.144
2008-07-21,637.408
2008-07-22,649.748
2008-07-23,650.678
2008-07-24,640.78
2008-07-25,646.579
2008-07-28,627.278
2008-07-29,611.215
2008-07-30,595.423
2008-07-31,593.872
2008-08-01,597.544
2008-08-04,593.818
2008-08-05,582.486
2008-08-06,568.613
2008-08-07,569.37
2008-08-08,555.21
2008-08-11,575.045
2008-08-12,575.029
2008-08-13,560.144
2008-08-14,555.524
2008-08-15,547.578
2008-08-18,540.832
2008-08-19,523.852
2008-08-20,522.375
2008-08-21,517.684
2008-08-22,528.543
2008-08-25,526.494
2008-08-26,523.646
2008-08-27,513.866
2008-08-28,524.486
2008-08-29,525.968
2008-09-01,524.345
2008-09-02,526.488
2008-09-03,529.899
2008-09-04,520.219
2008-09-05,508.582
2008-09-08,520.992
2008-09-09,517.834
2008-09-10,489.955
2008-09-11,490.17
2008-09-12,503.35
2008-09-15,493.653
2008-09-16,495.538
2008-09-17,498.284
2008-09-18,461.712
2008-09-19,489.768
2008-09-22,511.466
2008-09-23,499.734
2008-09-24,508.476
2008-09-25,512.804
2008-09-26,507.292
2008-09-29,489.477
2008-09-30,496.808
2008-10-01,496.978
2008-10-02,478.583
2008-10-03,458.9
2008-10-06,404.065
2008-10-07,397.799
2008-10-08,398.727
2008-10-09,408.577
2008-10-10,386.728
2008-10-13,431.981
2008-10-14,450.557
2008-10-15,446.337
2008-10-16,423.338
2008-10-17,421.101
2008-10-20,409.484
2008-10-21,390.656
2008-10-22,362.429
2008-10-23,351.041
2008-10-24,323.829
2008-10-27,317.909
2008-10-28,317.255
2008-10-29,340.54
2008-10-30,349.103
2008-10-31,348.029
2008-11-03,362.933
2008-11-04,385.388
2008-11-05,376.594
2008-11-06,353.498
2008-11-07,366.341
2008-11-10,366.731
2008-11-11,351.701
2008-11-12,351.482
2008-11-13,347.15
2008-11-14,354.842
2008-11-17,348.413
2008-11-18,348.714
2008-11-19,342.163
2008-11-20,325.711
2008-11-21,320.451
2008-11-24,339.449
2008-11-25,332.572
2008-11-26,328.123
2008-11-27,339.968
2008-11-28,343.708
2008-12-01,338.475
2008-12-02,338.764
2008-12-03,335.193
2008-12-04,343.214
2008-12-05,328.072
2008-12-08,341.074
2008-12-09,338.352
2008-12-10,339.731
2008-12-11,342.947
2008-12-12,340.611
2008-12-15,353.082
2008-12-16,358.592
2008-12-17,378.25
2008-12-18,386.344
2008-12-19,371.144
2008-12-22,370.914
2008-12-23,368.184
2008-12-24,369.131
2008-12-25,369.131
2008-12-26,370.912
2008-12-29,379.795
2008-12-30,377.793
2008-12-31,365.485
2009-01-01,365.485
2009-01-02,372.459
2009-01-05,375.262
2009-01-06,377.996
2009-01-07,387.66
2009-01-08,381.159
2009-01-09,369.98
2009-01-12,363.634
2009-01-13,347.195
2009-01-14,337.342
2009-01-15,343.896
2009-01-16,355.517
2009-01-19,347.215
2009-01-20,337.636
2009-01-21,334.807
2009-01-22,341.225
2009-01-23,335.771
2009-01-26,350.504
2009-01-27,352.415
2009-01-28,367.378
2009-01-29,364.703
2009-01-30,360.901
2009-02-02,354.095
2009-02-03,357.177
2009-02-04,356.549
2009-02-05,354.869
2009-02-06,360.036
2009-02-09,367.228
2009-02-10,357.055
2009-02-11,353.76
2009-02-12,345.319
2009-02-13,351.592
2009-02-16,344.874
2009-02-17,332.726
2009-02-18,334.183
2009-02-19,340.444
2009-02-20,328.012
2009-02-23,331.92
2009-02-24,332.497
2009-02-25,323.274
2009-02-26,327.893
2009-02-27,326.449
2009-03-02,316.517
2009-03-03,308.179
2009-03-04,320.465
2009-03-05,313.49
2009-03-06,319.681
2009-03-09,315.146
2009-03-10,327.099
2009-03-11,329.332
2009-03-12,328.457
2009-03-13,336.943
2009-03-16,344.056
2009-03-17,345.005
2009-03-18,354.335
2009-03-19,374.083
2009-03-20,370.028
2009-03-23,377.691
2009-03-24,365.669
2009-03-25,375.509
2009-03-26,377.534
2009-03-27,366.543
2009-03-30,360.822
2009-03-31,371.76
2009-04-01,370.082
2009-04-02,387.174
2009-04-03,383.755
2009-04-06,382.43
2009-04-07,374.274
2009-04-08,372.407
2009-04-09,377.252
2009-04-10,377.252
2009-04-13,380.452
2009-04-14,378.117
2009-04-15,375.079
2009-04-16,370.806
2009-04-17,368.81
2009-04-20,358.632
2009-04-21,359.593
2009-04-22,362.789
2009-04-23,368.68
2009-04-24,375.952
2009-04-27,372.515
2009-04-28,369.702
2009-04-29,384.783
2009-04-30,394.63
2009-05-01,394.689
2009-05-04,405.126
2009-05-05,410.38
2009-05-06,421.113
2009-05-07,422.534
2009-05-08,428.306
2009-05-11,433.265
2009-05-12,425.446
2009-05-13,422.517
2009-05-14,417.564
2009-05-15,417.477
2009-05-18,416.903
2009-05-19,425.392
2009-05-20,437.851
2009-05-21,432.567
2009-05-22,451.677
2009-05-25,455.301
2009-05-26,452.836
2009-05-27,458.304
2009-05-28,451.495
2009-05-29,464.501
2009-06-01,461.493
2009-06-02,461.712
2009-06-03,455.448
2009-06-04,455.648
2009-06-05,449.738
2009-06-08,437.258
2009-06-09,451.521
2009-06-10,450.522
2009-06-11,464.292
2009-06-12,460.93
2009-06-15,452.04
2009-06-16,453.931
2009-06-17,442.583
2009-06-18,445.435
2009-06-19,451.271
2009-06-22,443.981
2009-06-23,449.798
2009-06-24,456.599
2009-06-25,454.783
2009-06-26,459.869
2009-06-29,459.603
2009-06-30,457.804
2009-07-01,462.336
2009-07-02,449.383
2009-07-03,452.682
2009-07-06,443.688
2009-07-07,444.023
2009-07-08,448.666
2009-07-09,449.793
2009-07-10,439.899
2009-07-13,442.044
2009-07-14,443.383
2009-07-15,454.626
2009-07-16,450.887
2009-07-17,448.469
2009-07-20,455.182
2009-07-21,459.173
2009-07-22,458.127
2009-07-23,462.535
2009-07-24,463.885
2009-07-27,472.043
2009-07-28,470.039
2009-07-29,469.853
2009-07-30,470.616
2009-07-31,473.07
2009-08-03,487.554
2009-08-04,491.58
2009-08-05,490.708
2009-08-06,495.081
2009-08-07,488.748
2009-08-10,488.142
2009-08-11,488.342
2009-08-12,491.893
2009-08-13,497.136
2009-08-14,494.959
2009-08-17,474.908
2009-08-18,477.432
2009-08-19,477.759
2009-08-20,481.928
2009-08-21,490.379
2009-08-24,499.76
2009-08-25,503.352
2009-08-26,501.799
2009-08-27,495.125
2009-08-28,496.855
2009-08-31,492.644
2009-09-01,486.844
2009-09-02,482.252
2009-09-03,484.557
2009-09-04,487.35
2009-09-07,502.533
2009-09-08,507.431
2009-09-09,510.93
2009-09-10,521.56
2009-09-11,526.662
2009-09-14,529.709
2009-09-15,532.737
2009-09-16,543.088
2009-09-17,563.255
2009-09-18,572.567
2009-09-21,557.143
2009-09-22,558.853
2009-09-23,552.148
2009-09-24,543.028
2009-09-25,537.976
2009-09-28,543.716
2009-09-29,545.939
2009-09-30,547.711
2009-10-01,539.803
2009-10-02,533.769
2009-10-05,537.825
2009-10-06,548.065
2009-10-07,549.417
2009-10-08,560.917
2009-10-09,560.742
2009-10-12,567.639
2009-10-13,560.805
2009-10-14,567.935
2009-10-15,564.744
2009-10-16,551.366
2009-10-19,556.614
2009-10-20,551.511
2009-10-21,551.659
2009-10-22,544.226
2009-10-23,542.253
2009-10-26,534.684
2009-10-27,536.67
2009-10-28,533.215
2009-10-29,550.529
2009-10-30,530.965
2009-11-02,539.018
2009-11-03,532.815
2009-11-04,544.057
2009-11-05,548.399
2009-11-06,547.239
2009-11-09,559.965
2009-11-10,555.238
2009-11-11,553.447
2009-11-12,548.077
2009-11-13,552.533
2009-11-16,562.034
2009-11-17,555.431
2009-11-18,561.935
2009-11-19,555.181
2009-11-20,554.716
2009-11-23,562.617
2009-11-24,557.386
2009-11-25,559.954
2009-11-26,545.887
2009-11-27,551.606
2009-11-30,547.701
2009-12-01,563.691
2009-12-02,559.847
2009-12-03,560.428
2009-12-04,547.718
2009-12-07,546.57
2009-12-08,538.915
2009-12-09,534.138
2009-12-10,533.284
2009-12-11,530.313
2009-12-14,534.407
2009-12-15,535.742
2009-12-16,544.458
2009-12-17,529.616
2009-12-18,528.266
2009-12-21,538.243
2009-12-22,538.453
2009-12-23,550.052
2009-12-24,550.197
2009-12-25,550.197
2009-12-28,548.734
2009-12-29,553.062
2009-12-30,549.893
2009-12-31,549.085
2010-01-01,549.085
2010-01-04,557.943
2010-01-05,565.453
2010-01-06,565.889
2010-01-07,577.241
2010-01-08,575.18
2010-01-11,581.533
2010-01-12,573.199
2010-01-13,575.169
2010-01-14,571.809
2010-01-15,553.272
2010-01-18,555.624
2010-01-19,551.0
2010-01-20,535.492
2010-01-21,530.79
2010-01-22,521.254
2010-01-25,518.771
2010-01-26,520.657
2010-01-27,515.785
2010-01-28,511.838
2010-01-29,513.657
2010-02-01,520.832
2010-02-02,522.274
2010-02-03,509.927
2010-02-04,474.302
2010-02-05,456.55
2010-02-08,467.344
2010-02-09,470.789
2010-02-10,477.936
2010-02-11,476.908
2010-02-12,471.317
2010-02-15,470.12
2010-02-16,473.489
2010-02-17,477.746
2010-02-18,486.294
2010-02-19,482.693
2010-02-22,485.772
2010-02-23,482.469
2010-02-24,482.525
2010-02-25,472.196
2010-02-26,482.305
2010-03-01,485.89
2010-03-02,493.946
2010-03-03,493.514
2010-03-04,491.298
2010-03-05,494.763
2010-03-08,496.371
2010-03-09,491.928
2010-03-10,495.536
2010-03-11,491.838
2010-03-12,491.955
2010-03-15,485.01
2010-03-16,497.005
2010-03-17,503.476
2010-03-18,496.275
2010-03-19,491.994
2010-03-22,488.33
2010-03-23,495.793
2010-03-24,486.208
2010-03-25,485.492
2010-03-26,491.706
2010-03-29,497.917
2010-03-30,498.799
2010-03-31,493.986
2010-04-01,498.706
2010-04-02,498.706
2010-04-05,497.564
2010-04-06,492.38
2010-04-07,488.762
2010-04-08,488.175
2010-04-09,505.421
2010-04-12,510.16
2010-04-13,508.727
2010-04-14,513.052
2010-04-15,509.607
2010-04-16,498.335
2010-04-19,493.677
2010-04-20,499.516
2010-04-21,496.365
2010-04-22,484.726
2010-04-23,486.552
2010-04-26,468.337
2010-04-27,450.851
2010-04-28,440.298
2010-04-29,458.807
2010-04-30,469.915
2010-05-03,468.0
2010-05-04,444.751
2010-05-05,430.469
2010-05-06,421.752
2010-05-07,402.871
2010-05-10,439.413
2010-05-11,427.509
2010-05-12,436.149
2010-05-13,437.247
2010-05-14,416.782
2010-05-17,406.769
2010-05-18,417.731
2010-05-19,407.365
2010-05-20,399.234
2010-05-21,403.581
2010-05-24,396.74
2010-05-25,381.834
2010-05-26,388.542
2010-05-27,398.304
2010-05-28,403.877
2010-05-31,403.267
2010-06-01,408.213
2010-06-02,402.164
2010-06-03,407.597
2010-06-04,386.155
2010-06-07,376.42
2010-06-08,371.094
2010-06-09,379.458
2010-06-10,388.602
2010-06-11,389.718
2010-06-14,396.594
2010-06-15,398.615
2010-06-16,403.344
2010-06-17,405.66
2010-06-18,416.921
2010-06-21,422.106
2010-06-22,418.938
2010-06-23,412.493
2010-06-24,415.667
2010-06-25,411.073
2010-06-28,416.411
2010-06-29,399.622
2010-06-30,414.374
2010-07-01,417.948
2010-07-02,420.81
2010-07-05,426.559
2010-07-06,439.978
2010-07-07,446.597
2010-07-08,453.136
2010-07-09,450.245
2010-07-12,447.0
2010-07-13,451.598
2010-07-14,453.081
2010-07-15,458.281
2010-07-16,458.175
2010-07-19,458.099
2010-07-20,455.314
2010-07-21,457.851
2010-07-22,462.018
2010-07-23,458.4
2010-07-26,459.814
2010-07-27,461.53
2010-07-28,456.781
2010-07-29,460.06
2010-07-30,457.78
2010-08-02,474.397
2010-08-03,483.128
2010-08-04,485.761
2010-08-05,479.157
2010-08-06,474.663
2010-08-09,481.051
2010-08-10,477.983
2010-08-11,462.472
2010-08-12,456.581
2010-08-13,452.865
2010-08-16,457.851
2010-08-17,466.613
2010-08-18,468.229
2010-08-19,463.877
2010-08-20,456.143
2010-08-23,450.698
2010-08-24,451.927
2010-08-25,438.817
2010-08-26,445.911
2010-08-27,449.261
2010-08-30,450.166
2010-08-31,454.337
2010-09-01,460.403
2010-09-02,464.85
2010-09-03,462.105
2010-09-06,468.828
2010-09-07,456.704
2010-09-08,454.095
2010-09-09,460.137
2010-09-10,460.364
2010-09-13,469.67
2010-09-14,472.549
2010-09-15,472.226
2010-09-16,470.945
2010-09-17,469.568
