Date,FRANCE SMID VALUE SMID (Small+Mid Cap)
2005-11-09,538.802
2005-11-10,536.697
2005-11-11,542.532
2005-11-14,542.512
2005-11-15,539.526
2005-11-16,537.834
2005-11-17,544.493
2005-11-18,547.033
2005-11-21,550.002
2005-11-22,547.436
2005-11-23,554.178
2005-11-24,553.671
2005-11-25,555.526
2005-11-28,557.752
2005-11-29,560.948
2005-11-30,561.478
2005-12-01,561.828
2005-12-02,564.786
2005-12-05,569.838
2005-12-06,572.619
2005-12-07,568.035
2005-12-08,576.718
2005-12-09,582.634
2005-12-12,589.741
2005-12-13,585.975
2005-12-14,592.519
2005-12-15,591.238
2005-12-16,598.753
2005-12-19,596.298
2005-12-20,589.986
2005-12-21,586.245
2005-12-22,588.77
2005-12-23,590.844
2005-12-26,590.844
2005-12-27,592.079
2005-12-28,595.301
2005-12-29,593.949
2005-12-30,589.318
2006-01-02,591.586
2006-01-03,605.062
2006-01-04,617.875
2006-01-05,615.633
2006-01-06,622.377
2006-01-09,618.922
2006-01-10,622.347
2006-01-11,635.44
2006-01-12,633.373
2006-01-13,629.934
2006-01-16,632.066
2006-01-17,622.242
2006-01-18,620.222
2006-01-19,627.6
2006-01-20,622.712
2006-01-23,628.04
2006-01-24,631.381
2006-01-25,635.7
2006-01-26,640.672
2006-01-27,636.244
2006-01-30,634.865
2006-01-31,639.635
2006-02-01,640.071
2006-02-02,639.782
2006-02-03,639.589
2006-02-06,641.769
2006-02-07,638.929
2006-02-08,636.64
2006-02-09,642.517
2006-02-10,638.295
2006-02-13,645.607
2006-02-14,639.675
2006-02-15,642.261
2006-02-16,643.003
2006-02-17,646.663
2006-02-20,644.977
2006-02-21,642.482
2006-02-22,648.146
2006-02-23,648.306
2006-02-24,647.401
2006-02-27,654.225
2006-02-28,650.985
2006-03-01,654.912
2006-03-02,651.748
2006-03-03,651.509
2006-03-06,653.776
2006-03-07,641.306
2006-03-08,636.348
2006-03-09,639.391
2006-03-10,642.089
2006-03-13,651.508
2006-03-14,656.458
2006-03-15,660.471
2006-03-16,670.693
2006-03-17,682.889
2006-03-20,688.936
2006-03-21,683.345
2006-03-22,684.811
2006-03-23,683.544
2006-03-24,688.231
2006-03-27,684.161
2006-03-28,682.776
2006-03-29,676.241
2006-03-30,689.283
2006-03-31,687.625
2006-04-03,692.833
2006-04-04,697.693
2006-04-05,698.511
2006-04-06,700.286
2006-04-07,694.78
2006-04-10,693.767
2006-04-11,686.799
2006-04-12,681.003
2006-04-13,682.575
2006-04-14,682.575
2006-04-17,693.416
2006-04-18,691.689
2006-04-19,701.658
2006-04-20,704.449
2006-04-21,716.08
2006-04-24,714.862
2006-04-25,724.408
2006-04-26,725.191
2006-04-27,727.114
2006-04-28,724.455
2006-05-01,725.72
2006-05-02,735.539
2006-05-03,729.825
2006-05-04,738.055
2006-05-05,749.541
2006-05-08,753.633
2006-05-09,757.766
2006-05-10,764.349
2006-05-11,765.98
2006-05-12,744.936
2006-05-15,727.289
2006-05-16,727.307
2006-05-17,701.171
2006-05-18,698.548
2006-05-19,694.402
2006-05-22,669.796
2006-05-23,687.412
2006-05-24,673.564
2006-05-25,680.776
2006-05-26,694.525
2006-05-29,693.677
2006-05-30,684.149
2006-05-31,688.831
2006-06-01,690.016
2006-06-02,700.603
2006-06-05,694.596
2006-06-06,669.38
2006-06-07,666.19
2006-06-08,644.678
2006-06-09,653.935
2006-06-12,645.502
2006-06-13,627.165
2006-06-14,630.671
2006-06-15,648.873
2006-06-16,649.0
2006-06-19,649.359
2006-06-20,650.064
2006-06-21,652.497
2006-06-22,654.22
2006-06-23,649.452
2006-06-26,650.425
2006-06-27,646.793
2006-06-28,642.539
2006-06-29,650.797
2006-06-30,671.749
2006-07-03,674.712
2006-07-04,675.828
2006-07-05,665.818
2006-07-06,668.962
2006-07-07,664.769
2006-07-10,663.063
2006-07-11,657.229
2006-07-12,656.85
2006-07-13,645.736
2006-07-14,635.343
2006-07-17,620.505
2006-07-18,614.48
2006-07-19,629.02
2006-07-20,637.718
2006-07-21,632.514
2006-07-24,636.951
2006-07-25,642.653
2006-07-26,642.121
2006-07-27,662.34
2006-07-28,666.715
2006-07-31,666.867
2006-08-01,660.239
2006-08-02,669.18
2006-08-03,659.153
2006-08-04,669.634
2006-08-07,660.758
2006-08-08,658.43
2006-08-09,664.133
2006-08-10,651.526
2006-08-11,655.119
2006-08-14,661.258
2006-08-15,669.508
2006-08-16,678.199
2006-08-17,684.478
2006-08-18,683.228
2006-08-21,685.244
2006-08-22,680.653
2006-08-23,679.799
2006-08-24,683.858
2006-08-25,683.167
2006-08-28,688.469
2006-08-29,689.684
2006-08-30,698.987
2006-08-31,697.981
2006-09-01,702.399
2006-09-04,708.421
2006-09-05,699.454
2006-09-06,694.145
2006-09-07,683.226
2006-09-08,685.495
2006-09-11,685.917
2006-09-12,692.676
2006-09-13,692.983
2006-09-14,700.153
2006-09-15,692.68
2006-09-18,694.108
2006-09-19,695.841
2006-09-20,703.28
2006-09-21,707.936
2006-09-22,705.699
2006-09-25,701.087
2006-09-26,705.459
2006-09-27,714.538
2006-09-28,716.437
2006-09-29,716.616
2006-10-02,719.232
2006-10-03,716.689
2006-10-04,718.116
2006-10-05,723.223
2006-10-06,716.72
2006-10-09,714.624
2006-10-10,718.362
2006-10-11,720.699
2006-10-12,725.086
2006-10-13,723.61
2006-10-16,729.52
2006-10-17,721.034
2006-10-18,726.416
2006-10-19,736.546
2006-10-20,738.7
2006-10-23,740.489
2006-10-24,737.946
2006-10-25,747.947
2006-10-26,757.256
2006-10-27,759.167
2006-10-30,754.778
2006-10-31,759.565
2006-11-01,765.384
2006-11-02,761.242
2006-11-03,759.172
2006-11-06,767.294
2006-11-07,778.558
2006-11-08,778.213
2006-11-09,783.561
2006-11-10,790.184
2006-11-13,791.847
2006-11-14,795.594
2006-11-15,802.107
2006-11-16,804.774
2006-11-17,800.325
2006-11-20,798.641
2006-11-21,799.593
2006-11-22,811.306
2006-11-23,808.546
2006-11-24,815.102
2006-11-27,800.529
2006-11-28,798.774
2006-11-29,811.762
2006-11-30,815.364
2006-12-01,816.109
2006-12-04,818.904
2006-12-05,822.748
2006-12-06,823.767
2006-12-07,825.779
2006-12-08,827.808
2006-12-11,826.354
2006-12-12,828.505
2006-12-13,833.483
2006-12-14,829.945
2006-12-15,826.862
2006-12-18,828.955
2006-12-19,830.041
2006-12-20,836.234
2006-12-21,838.619
2006-12-22,833.417
2006-12-25,833.417
2006-12-26,832.118
2006-12-27,837.621
2006-12-28,842.458
2006-12-29,846.772
2007-01-01,846.772
2007-01-02,860.736
2007-01-03,856.703
2007-01-04,845.56
2007-01-05,839.694
2007-01-08,842.843
2007-01-09,844.37
2007-01-10,835.935
2007-01-11,841.806
2007-01-12,846.985
2007-01-15,850.193
2007-01-16,845.84
2007-01-17,849.95
2007-01-18,850.965
2007-01-19,851.963
2007-01-22,852.434
2007-01-23,853.542
2007-01-24,852.77
2007-01-25,846.763
2007-01-26,840.651
2007-01-29,849.208
2007-01-30,853.122
2007-01-31,858.778
2007-02-01,868.339
2007-02-02,872.485
2007-02-05,871.145
2007-02-06,875.971
2007-02-07,885.487
2007-02-08,882.544
2007-02-09,885.274
2007-02-12,877.287
2007-02-13,887.908
2007-02-14,907.588
2007-02-15,909.212
2007-02-16,906.437
2007-02-19,909.301
2007-02-20,905.387
2007-02-21,902.822
2007-02-22,902.677
2007-02-23,905.261
2007-02-26,902.329
2007-02-27,877.618
2007-02-28,870.677
2007-03-01,858.232
2007-03-02,861.416
2007-03-05,841.97
2007-03-06,851.108
2007-03-07,860.085
2007-03-08,867.654
2007-03-09,867.504
2007-03-12,869.626
2007-03-13,860.972
2007-03-14,845.419
2007-03-15,864.297
2007-03-16,878.577
2007-03-19,893.874
2007-03-20,900.12
2007-03-21,904.733
2007-03-22,918.87
2007-03-23,917.527
2007-03-26,917.525
2007-03-27,916.315
2007-03-28,914.467
2007-03-29,919.245
2007-03-30,919.729
2007-04-02,928.051
2007-04-03,935.938
2007-04-04,938.321
2007-04-05,946.148
2007-04-06,946.148
2007-04-09,941.219
2007-04-10,951.576
2007-04-11,946.558
2007-04-12,944.975
2007-04-13,953.379
2007-04-16,964.137
2007-04-17,964.667
2007-04-18,962.689
2007-04-19,961.069
2007-04-20,964.168
2007-04-23,963.555
2007-04-24,958.165
2007-04-25,968.426
2007-04-26,960.841
2007-04-27,964.6
2007-04-30,965.816
2007-05-01,962.207
2007-05-02,965.588
2007-05-03,966.066
2007-05-04,977.29
2007-05-07,980.094
2007-05-08,967.978
2007-05-09,967.659
2007-05-10,965.366
2007-05-11,964.616
2007-05-14,963.574
2007-05-15,969.335
2007-05-16,965.727
2007-05-17,962.752
2007-05-18,968.017
2007-05-21,968.23
2007-05-22,969.672
2007-05-23,976.314
2007-05-24,968.268
2007-05-25,970.82
2007-05-28,974.554
2007-05-29,984.373
2007-05-30,991.308
2007-05-31,1000.0
2007-06-01,1001.91
2007-06-04,1008.332
2007-06-05,1004.742
2007-06-06,985.405
2007-06-07,968.096
2007-06-08,959.775
2007-06-11,970.575
2007-06-12,968.011
2007-06-13,967.745
2007-06-14,980.938
2007-06-15,997.596
2007-06-18,996.271
2007-06-19,997.522
2007-06-20,996.589
2007-06-21,986.746
2007-06-22,983.58
2007-06-25,980.391
2007-06-26,974.904
2007-06-27,973.711
2007-06-28,987.693
2007-06-29,996.588
2007-07-02,1001.656
2007-07-03,1003.084
2007-07-04,1007.154
2007-07-05,1001.243
2007-07-06,1011.611
2007-07-09,1013.254
2007-07-10,1017.377
2007-07-11,1017.012
2007-07-12,1023.391
2007-07-13,1025.487
2007-07-16,1025.949
2007-07-17,1022.042
2007-07-18,1015.658
2007-07-19,1026.308
2007-07-20,1022.499
2007-07-23,1025.581
2007-07-24,1016.349
2007-07-25,997.086
2007-07-26,966.35
2007-07-27,952.532
2007-07-30,949.598
2007-07-31,965.73
2007-08-01,949.938
2007-08-02,952.657
2007-08-03,952.076
2007-08-06,938.079
2007-08-07,943.78
2007-08-08,965.333
2007-08-09,942.191
2007-08-10,922.098
2007-08-13,930.072
2007-08-14,921.781
2007-08-15,907.744
2007-08-16,867.43
2007-08-17,877.404
2007-08-20,884.867
2007-08-21,886.136
2007-08-22,906.678
2007-08-23,913.256
2007-08-24,921.77
2007-08-27,926.233
2007-08-28,915.46
2007-08-29,921.584
2007-08-30,931.313
2007-08-31,943.193
2007-09-03,945.485
2007-09-04,948.083
2007-09-05,936.167
2007-09-06,940.375
2007-09-07,924.851
2007-09-10,920.351
2007-09-11,935.955
2007-09-12,941.801
2007-09-13,952.441
2007-09-14,945.264
2007-09-17,926.918
2007-09-18,938.984
2007-09-19,964.069
2007-09-20,967.702
2007-09-21,976.865
2007-09-24,972.994
2007-09-25,964.554
2007-09-26,963.682
2007-09-27,976.954
2007-09-28,985.408
2007-10-01,993.057
2007-10-02,994.859
2007-10-03,986.554
2007-10-04,987.688
2007-10-05,992.85
2007-10-08,994.248
2007-10-09,998.203
2007-10-10,1004.939
2007-10-11,1013.617
2007-10-12,1009.576
2007-10-15,1008.68
2007-10-16,997.52
2007-10-17,1008.639
2007-10-18,1008.854
2007-10-19,999.177
2007-10-22,973.02
2007-10-23,988.852
2007-10-24,982.699
2007-10-25,998.888
2007-10-26,1006.983
2007-10-29,1012.547
2007-10-30,1003.193
2007-10-31,1019.001
2007-11-01,1001.503
2007-11-02,1003.308
2007-11-05,990.685
2007-11-06,1000.8
2007-11-07,1002.319
2007-11-08,988.047
2007-11-09,966.724
2007-11-12,954.434
2007-11-13,955.139
2007-11-14,980.295
2007-11-15,958.731
2007-11-16,947.133
2007-11-19,922.209
2007-11-20,937.528
2007-11-21,919.363
2007-11-22,919.059
2007-11-23,933.945
2007-11-26,934.204
2007-11-27,934.226
2007-11-28,943.285
2007-11-29,951.692
2007-11-30,955.692
2007-12-03,949.39
2007-12-04,935.142
2007-12-05,939.969
2007-12-06,938.96
2007-12-07,952.014
2007-12-10,964.459
2007-12-11,960.133
2007-12-12,954.908
2007-12-13,932.252
2007-12-14,917.346
2007-12-17,893.065
2007-12-18,889.455
2007-12-19,878.254
2007-12-20,876.314
2007-12-21,887.073
2007-12-24,893.083
2007-12-25,893.083
2007-12-26,899.221
2007-12-27,898.815
2007-12-28,909.702
2007-12-31,907.067
2008-01-01,907.067
2008-01-02,904.27
2008-01-03,891.532
2008-01-04,874.905
2008-01-07,855.025
2008-01-08,862.19
2008-01-09,830.134
2008-01-10,819.067
2008-01-11,822.583
2008-01-14,837.868
2008-01-15,811.768
2008-01-16,797.538
2008-01-17,791.466
2008-01-18,771.182
2008-01-21,726.564
2008-01-22,754.013
2008-01-23,738.677
2008-01-24,780.205
2008-01-25,790.487
2008-01-28,787.385
2008-01-29,813.562
2008-01-30,808.916
2008-01-31,807.805
2008-02-01,825.851
2008-02-04,832.949
2008-02-05,794.56
2008-02-06,801.091
2008-02-07,772.632
2008-02-08,772.587
2008-02-11,762.999
2008-02-12,795.406
2008-02-13,805.632
2008-02-14,805.88
2008-02-15,798.145
2008-02-18,806.76
2008-02-19,822.533
2008-02-20,814.494
2008-02-21,826.675
2008-02-22,820.343
2008-02-25,836.995
2008-02-26,852.636
2008-02-27,863.199
2008-02-28,850.073
2008-02-29,840.483
2008-03-03,829.659
2008-03-04,821.019
2008-03-05,842.637
2008-03-06,833.47
2008-03-07,822.938
2008-03-10,809.654
2008-03-11,813.454
2008-03-12,832.986
2008-03-13,822.161
2008-03-14,822.544
2008-03-17,804.404
2008-03-18,822.109
2008-03-19,805.253
2008-03-20,793.194
2008-03-21,793.194
2008-03-24,792.062
2008-03-25,829.779
2008-03-26,839.488
2008-03-27,853.745
2008-03-28,849.275
2008-03-31,858.85
2008-04-01,866.13
2008-04-02,873.317
2008-04-03,871.958
2008-04-04,876.881
2008-04-07,884.01
2008-04-08,871.285
2008-04-09,869.38
2008-04-10,862.529
2008-04-11,857.788
2008-04-14,849.567
2008-04-15,848.015
2008-04-16,871.658
2008-04-17,869.144
2008-04-18,872.346
2008-04-21,875.481
2008-04-22,878.782
2008-04-23,876.144
2008-04-24,862.319
2008-04-25,870.62
2008-04-28,875.884
2008-04-29,866.046
2008-04-30,872.651
2008-05-01,866.009
2008-05-02,875.949
2008-05-05,881.794
2008-05-06,880.368
2008-05-07,880.847
2008-05-08,882.889
2008-05-09,875.941
2008-05-12,884.902
2008-05-13,887.344
2008-05-14,889.198
2008-05-15,891.374
2008-05-16,903.33
2008-05-19,908.039
2008-05-20,897.966
2008-05-21,893.164
2008-05-22,883.895
2008-05-23,876.402
2008-05-26,876.381
2008-05-27,868.954
2008-05-28,874.078
2008-05-29,866.715
2008-05-30,875.827
2008-06-02,871.32
2008-06-03,877.632
2008-06-04,877.11
2008-06-05,888.174
2008-06-06,883.235
2008-06-09,868.676
2008-06-10,846.139
2008-06-11,832.63
2008-06-12,826.699
2008-06-13,825.507
2008-06-16,832.419
2008-06-17,838.738
2008-06-18,818.551
2008-06-19,804.994
2008-06-20,802.725
2008-06-23,787.532
2008-06-24,783.561
2008-06-25,798.401
2008-06-26,788.201
2008-06-27,773.812
2008-06-30,771.77
2008-07-01,758.812
2008-07-02,754.567
2008-07-03,746.125
2008-07-04,736.695
2008-07-07,737.742
2008-07-08,726.039
2008-07-09,744.731
2008-07-10,729.928
2008-07-11,711.586
2008-07-14,717.736
2008-07-15,704.858
2008-07-16,711.63
2008-07-17,747.777
2008-07-18,762.1
2008-07-21,771.122
2008-07-22,763.629
2008-07-23,775.891
2008-07-24,761.638
2008-07-25,760.156
2008-07-28,753.999
2008-07-29,745.202
2008-07-30,756.95
2008-07-31,754.474
2008-08-01,747.477
2008-08-04,749.452
2008-08-05,770.381
2008-08-06,786.01
2008-08-07,774.447
2008-08-08,772.542
2008-08-11,781.644
2008-08-12,782.586
2008-08-13,759.759
2008-08-14,761.636
2008-08-15,761.111
2008-08-18,756.289
2008-08-19,734.134
2008-08-20,732.305
2008-08-21,733.998
2008-08-22,751.225
2008-08-25,745.45
2008-08-26,742.586
2008-08-27,743.851
2008-08-28,754.153
2008-08-29,762.144
2008-09-01,758.447
2008-09-02,771.813
2008-09-03,762.071
2008-09-04,737.429
2008-09-05,716.188
2008-09-08,732.038
2008-09-09,729.62
2008-09-10,722.079
2008-09-11,705.083
2008-09-12,724.23
2008-09-15,711.317
2008-09-16,699.489
2008-09-17,686.705
2008-09-18,682.285
2008-09-19,714.689
2008-09-22,720.906
2008-09-23,709.124
2008-09-24,701.913
2008-09-25,707.606
2008-09-26,688.97
2008-09-29,649.918
2008-09-30,643.13
2008-10-01,637.244
2008-10-02,622.103
2008-10-03,618.838
2008-10-06,560.911
2008-10-07,554.193
2008-10-08,527.802
2008-10-09,527.504
2008-10-10,492.123
2008-10-13,540.297
2008-10-14,562.461
2008-10-15,527.135
2008-10-16,500.055
2008-10-17,511.549
2008-10-20,513.986
2008-10-21,513.793
2008-10-22,481.489
2008-10-23,473.305
2008-10-24,451.508
2008-10-27,421.927
2008-10-28,428.813
2008-10-29,461.436
2008-10-30,476.099
2008-10-31,475.435
2008-11-03,489.983
2008-11-04,518.942
2008-11-05,513.794
2008-11-06,475.213
2008-11-07,481.265
2008-11-10,488.057
2008-11-11,462.724
2008-11-12,452.612
2008-11-13,452.113
2008-11-14,458.574
2008-11-17,447.819
2008-11-18,447.164
2008-11-19,433.168
2008-11-20,416.849
2008-11-21,410.208
2008-11-24,442.817
2008-11-25,451.617
2008-11-26,446.811
2008-11-27,455.663
2008-11-28,450.763
2008-12-01,426.804
2008-12-02,438.589
2008-12-03,439.565
2008-12-04,438.968
2008-12-05,420.424
2008-12-08,449.914
2008-12-09,457.974
2008-12-10,470.664
2008-12-11,478.728
2008-12-12,468.657
2008-12-15,479.954
2008-12-16,487.808
2008-12-17,504.244
2008-12-18,511.446
2008-12-19,487.605
2008-12-22,477.237
2008-12-23,481.086
2008-12-24,481.04
2008-12-25,481.04
2008-12-26,483.361
2008-12-29,493.123
2008-12-30,498.306
2008-12-31,492.434
2009-01-01,492.434
2009-01-02,513.444
2009-01-05,513.801
2009-01-06,512.124
2009-01-07,520.157
2009-01-08,517.575
2009-01-09,510.819
2009-01-12,496.636
2009-01-13,482.596
2009-01-14,462.148
2009-01-15,455.001
2009-01-16,462.89
2009-01-19,457.764
2009-01-20,438.473
2009-01-21,439.786
2009-01-22,439.519
2009-01-23,426.331
2009-01-26,450.06
2009-01-27,456.797
2009-01-28,476.249
2009-01-29,463.515
2009-01-30,453.415
2009-02-02,441.072
2009-02-03,451.766
2009-02-04,460.115
2009-02-05,459.811
2009-02-06,471.641
2009-02-09,483.734
2009-02-10,470.559
2009-02-11,463.673
2009-02-12,448.262
2009-02-13,454.907
2009-02-16,447.463
2009-02-17,428.866
2009-02-18,422.277
2009-02-19,426.472
2009-02-20,406.676
2009-02-23,399.183
2009-02-24,394.345
2009-02-25,396.514
2009-02-26,405.905
2009-02-27,403.967
2009-03-02,385.405
2009-03-03,378.23
2009-03-04,391.916
2009-03-05,379.159
2009-03-06,372.813
2009-03-09,370.455
2009-03-10,392.455
2009-03-11,394.458
2009-03-12,396.172
2009-03-13,398.473
2009-03-16,411.307
2009-03-17,409.803
2009-03-18,415.417
2009-03-19,436.578
2009-03-20,432.591
2009-03-23,437.747
2009-03-24,439.759
2009-03-25,440.48
2009-03-26,443.03
2009-03-27,427.206
2009-03-30,408.488
2009-03-31,425.561
2009-04-01,432.72
2009-04-02,462.371
2009-04-03,469.942
2009-04-06,472.617
2009-04-07,461.86
2009-04-08,462.988
2009-04-09,474.946
2009-04-10,474.946
2009-04-13,478.973
2009-04-14,484.401
2009-04-15,482.674
2009-04-16,490.081
2009-04-17,498.003
2009-04-20,467.426
2009-04-21,471.538
2009-04-22,484.599
2009-04-23,488.138
2009-04-24,504.429
2009-04-27,499.886
2009-04-28,487.955
2009-04-29,505.239
2009-04-30,512.244
2009-05-01,512.321
2009-05-04,530.253
2009-05-05,533.502
2009-05-06,539.51
2009-05-07,540.684
2009-05-08,547.245
2009-05-11,537.789
2009-05-12,537.851
2009-05-13,515.64
2009-05-14,519.869
2009-05-15,524.731
2009-05-18,529.098
2009-05-19,544.855
2009-05-20,561.854
2009-05-21,548.459
2009-05-22,557.186
2009-05-25,556.751
2009-05-26,558.733
2009-05-27,566.132
2009-05-28,561.833
2009-05-29,574.661
2009-06-01,593.742
2009-06-02,603.691
2009-06-03,592.705
2009-06-04,593.297
2009-06-05,591.278
2009-06-08,575.807
2009-06-09,578.676
2009-06-10,587.17
2009-06-11,592.497
2009-06-12,588.524
2009-06-15,566.209
2009-06-16,565.804
2009-06-17,550.444
2009-06-18,552.141
2009-06-19,559.6
2009-06-22,537.585
2009-06-23,538.606
2009-06-24,551.921
2009-06-25,547.147
2009-06-26,551.792
2009-06-29,558.672
2009-06-30,555.835
2009-07-01,569.989
2009-07-02,554.653
2009-07-03,551.173
2009-07-06,541.103
2009-07-07,540.345
2009-07-08,523.436
2009-07-09,532.392
2009-07-10,522.16
2009-07-13,532.549
2009-07-14,537.212
2009-07-15,557.273
2009-07-16,562.815
2009-07-17,566.009
2009-07-20,577.714
2009-07-21,582.951
2009-07-22,584.231
2009-07-23,597.487
2009-07-24,594.239
2009-07-27,600.048
2009-07-28,593.528
2009-07-29,594.342
2009-07-30,608.467
2009-07-31,623.724
2009-08-03,647.038
2009-08-04,648.887
2009-08-05,655.514
2009-08-06,661.852
2009-08-07,656.699
2009-08-10,657.528
2009-08-11,644.363
2009-08-12,653.979
2009-08-13,663.197
2009-08-14,658.993
2009-08-17,634.344
2009-08-18,643.482
2009-08-19,646.742
2009-08-20,658.528
2009-08-21,676.449
2009-08-24,691.553
2009-08-25,698.516
2009-08-26,693.346
2009-08-27,685.317
2009-08-28,707.25
2009-08-31,696.013
2009-09-01,678.24
2009-09-02,664.399
2009-09-03,673.135
2009-09-04,684.373
2009-09-07,703.584
2009-09-08,723.279
2009-09-09,736.175
2009-09-10,739.971
2009-09-11,747.305
2009-09-14,741.099
2009-09-15,747.049
2009-09-16,768.919
2009-09-17,776.442
2009-09-18,776.39
2009-09-21,762.779
2009-09-22,775.044
2009-09-23,774.195
2009-09-24,761.508
2009-09-25,756.34
2009-09-28,766.597
2009-09-29,762.54
2009-09-30,765.029
2009-10-01,749.057
2009-10-02,732.538
2009-10-05,743.857
2009-10-06,775.127
2009-10-07,776.536
2009-10-08,793.931
2009-10-09,795.101
2009-10-12,808.947
2009-10-13,801.25
2009-10-14,819.132
2009-10-15,818.456
2009-10-16,807.14
2009-10-19,821.837
2009-10-20,816.649
2009-10-21,810.254
2009-10-22,798.918
2009-10-23,796.707
2009-10-26,774.364
2009-10-27,755.142
2009-10-28,726.092
2009-10-29,751.682
2009-10-30,729.694
2009-11-02,739.222
2009-11-03,725.614
2009-11-04,754.895
2009-11-05,758.766
2009-11-06,758.472
2009-11-09,779.232
2009-11-10,767.587
2009-11-11,772.739
2009-11-12,771.343
2009-11-13,768.433
2009-11-16,787.238
2009-11-17,776.137
2009-11-18,779.825
2009-11-19,758.288
2009-11-20,751.647
2009-11-23,768.291
2009-11-24,761.878
2009-11-25,766.728
2009-11-26,737.615
2009-11-27,745.341
2009-11-30,734.551
2009-12-01,756.115
2009-12-02,763.577
2009-12-03,765.235
2009-12-04,758.081
2009-12-07,754.906
2009-12-08,742.677
2009-12-09,733.232
2009-12-10,735.041
2009-12-11,733.001
2009-12-14,741.756
2009-12-15,738.834
2009-12-16,750.974
2009-12-17,733.491
2009-12-18,726.548
2009-12-21,735.257
2009-12-22,735.296
2009-12-23,741.56
2009-12-24,743.539
2009-12-25,743.539
2009-12-28,747.848
2009-12-29,752.039
2009-12-30,745.65
2009-12-31,749.372
2010-01-01,749.372
2010-01-04,773.571
2010-01-05,777.171
2010-01-06,777.77
2010-01-07,776.419
2010-01-08,778.647
2010-01-11,790.727
2010-01-12,778.03
2010-01-13,778.203
2010-01-14,785.832
2010-01-15,778.293
2010-01-18,783.224
2010-01-19,778.338
2010-01-20,759.953
2010-01-21,749.31
2010-01-22,745.204
2010-01-25,744.655
2010-01-26,740.355
2010-01-27,734.097
2010-01-28,727.83
2010-01-29,731.231
2010-02-01,735.249
2010-02-02,754.652
2010-02-03,753.004
2010-02-04,726.641
2010-02-05,702.73
2010-02-08,697.302
2010-02-09,704.4
2010-02-10,706.46
2010-02-11,698.077
2010-02-12,691.692
2010-02-15,691.077
2010-02-16,705.646
2010-02-17,715.706
2010-02-18,715.782
2010-02-19,710.518
2010-02-22,716.136
2010-02-23,707.252
2010-02-24,713.367
2010-02-25,697.912
2010-02-26,714.735
2010-03-01,714.914
2010-03-02,728.713
2010-03-03,742.797
2010-03-04,740.004
2010-03-05,748.067
2010-03-08,748.915
2010-03-09,744.006
2010-03-10,755.941
2010-03-11,751.729
2010-03-12,760.49
2010-03-15,748.344
2010-03-16,762.63
2010-03-17,767.588
2010-03-18,762.109
2010-03-19,756.909
2010-03-22,758.018
2010-03-23,768.598
2010-03-24,761.556
2010-03-25,767.199
2010-03-26,774.575
2010-03-29,781.734
2010-03-30,772.692
2010-03-31,775.916
2010-04-01,792.908
2010-04-02,792.908
2010-04-05,791.092
2010-04-06,794.787
2010-04-07,786.974
2010-04-08,781.03
2010-04-09,796.368
2010-04-12,804.677
2010-04-13,802.211
2010-04-14,813.078
2010-04-15,811.093
2010-04-16,796.439
2010-04-19,786.635
2010-04-20,798.326
2010-04-21,795.627
2010-04-22,780.285
2010-04-23,792.098
2010-04-26,797.175
2010-04-27,777.429
2010-04-28,754.161
2010-04-29,773.746
2010-04-30,776.286
2010-05-03,773.388
2010-05-04,740.908
2010-05-05,715.394
2010-05-06,700.025
2010-05-07,668.92
2010-05-10,727.89
2010-05-11,715.66
2010-05-12,731.895
2010-05-13,732.411
2010-05-14,702.283
2010-05-17,686.476
2010-05-18,702.588
2010-05-19,680.001
2010-05-20,662.114
2010-05-21,674.309
2010-05-24,663.838
2010-05-25,629.159
2010-05-26,644.553
2010-05-27,668.86
2010-05-28,675.091
2010-05-31,675.426
2010-06-01,673.857
2010-06-02,669.923
2010-06-03,685.026
2010-06-04,665.768
2010-06-07,650.475
2010-06-08,644.157
2010-06-09,661.1
2010-06-10,679.65
2010-06-11,683.44
2010-06-14,705.006
2010-06-15,713.354
2010-06-16,710.417
2010-06-17,715.088
2010-06-18,721.382
2010-06-21,724.387
2010-06-22,713.999
2010-06-23,706.006
2010-06-24,697.986
2010-06-25,691.079
2010-06-28,699.726
2010-06-29,671.81
2010-06-30,676.084
2010-07-01,668.261
2010-07-02,677.661
2010-07-05,674.304
2010-07-06,695.081
2010-07-07,701.516
2010-07-08,713.329
2010-07-09,711.197
2010-07-12,715.494
2010-07-13,735.241
2010-07-14,739.96
2010-07-15,742.042
2010-07-16,735.613
2010-07-19,732.394
2010-07-20,720.451
2010-07-21,726.549
2010-07-22,747.125
2010-07-23,746.45
2010-07-26,759.734
2010-07-27,760.587
2010-07-28,752.784
2010-07-29,756.668
2010-07-30,754.735
2010-08-02,774.863
2010-08-03,779.73
2010-08-04,771.704
2010-08-05,774.905
2010-08-06,773.687
2010-08-09,777.763
2010-08-10,760.731
2010-08-11,730.505
2010-08-12,721.681
2010-08-13,716.766
2010-08-16,720.612
2010-08-17,735.397
2010-08-18,735.28
2010-08-19,727.756
2010-08-20,707.323
2010-08-23,708.287
2010-08-24,699.192
2010-08-25,693.547
2010-08-26,706.13
2010-08-27,710.292
2010-08-30,710.884
2010-08-31,711.329
2010-09-01,730.937
2010-09-02,733.874
2010-09-03,740.682
2010-09-06,746.459
2010-09-07,733.605
2010-09-08,738.402
2010-09-09,749.125
2010-09-10,750.978
2010-09-13,763.97
2010-09-14,774.902
2010-09-15,776.667
