Date,JAPAN SMALL GROWTH Small Cap
2005-11-09,1023.69
2005-11-10,1014.001
2005-11-11,1028.558
2005-11-14,1011.831
2005-11-15,1000.476
2005-11-16,1005.234
2005-11-17,1026.059
2005-11-18,1028.319
2005-11-21,1029.996
2005-11-22,1030.99
2005-11-23,1035.598
2005-11-24,1027.749
2005-11-25,1024.794
2005-11-28,1039.55
2005-11-29,1047.483
2005-11-30,1051.845
2005-12-01,1061.965
2005-12-02,1076.891
2005-12-05,1092.191
2005-12-06,1085.833
2005-12-07,1090.985
2005-12-08,1076.929
2005-12-09,1095.049
2005-12-12,1121.781
2005-12-13,1127.528
2005-12-14,1145.437
2005-12-15,1143.959
2005-12-16,1148.807
2005-12-19,1151.585
2005-12-20,1165.281
2005-12-21,1177.073
2005-12-22,1184.968
2005-12-23,1188.177
2005-12-26,1201.189
2005-12-27,1189.911
2005-12-28,1203.605
2005-12-29,1210.82
2005-12-30,1199.425
2006-01-02,1199.425
2006-01-03,1213.667
2006-01-04,1232.464
2006-01-05,1251.354
2006-01-06,1271.465
2006-01-09,1275.024
2006-01-10,1262.137
2006-01-11,1268.232
2006-01-12,1288.279
2006-01-13,1295.613
2006-01-16,1297.148
2006-01-17,1228.3
2006-01-18,1162.197
2006-01-19,1214.653
2006-01-20,1200.072
2006-01-23,1154.607
2006-01-24,1188.885
2006-01-25,1194.475
2006-01-26,1208.553
2006-01-27,1227.745
2006-01-30,1230.395
2006-01-31,1234.763
2006-02-01,1216.976
2006-02-02,1219.897
2006-02-03,1218.649
2006-02-06,1234.373
2006-02-07,1251.164
2006-02-08,1212.837
2006-02-09,1212.856
2006-02-10,1195.805
2006-02-13,1132.796
2006-02-14,1145.734
2006-02-15,1136.687
2006-02-16,1119.879
2006-02-17,1078.421
2006-02-20,1036.456
2006-02-21,1080.325
2006-02-22,1090.075
2006-02-23,1134.372
2006-02-24,1147.236
2006-02-27,1151.371
2006-02-28,1145.778
2006-03-01,1121.69
2006-03-02,1103.762
2006-03-03,1084.646
2006-03-06,1091.029
2006-03-07,1077.281
2006-03-08,1069.378
2006-03-09,1101.475
2006-03-10,1103.581
2006-03-13,1129.92
2006-03-14,1140.403
2006-03-15,1138.775
2006-03-16,1122.044
2006-03-17,1144.245
2006-03-20,1159.256
2006-03-21,1151.729
2006-03-22,1161.401
2006-03-23,1152.395
2006-03-24,1155.347
2006-03-27,1170.745
2006-03-28,1176.942
2006-03-29,1184.028
2006-03-30,1200.974
2006-03-31,1199.442
2006-04-03,1220.953
2006-04-04,1225.843
2006-04-05,1209.74
2006-04-06,1223.279
2006-04-07,1224.738
2006-04-10,1222.127
2006-04-11,1214.499
2006-04-12,1202.9
2006-04-13,1199.196
2006-04-14,1199.604
2006-04-17,1180.458
2006-04-18,1197.733
2006-04-19,1198.539
2006-04-20,1191.967
2006-04-21,1187.225
2006-04-24,1174.448
2006-04-25,1193.086
2006-04-26,1195.33
2006-04-27,1209.839
2006-04-28,1202.217
2006-05-01,1211.499
2006-05-02,1219.739
2006-05-03,1215.231
2006-05-04,1216.141
2006-05-05,1229.077
2006-05-08,1256.68
2006-05-09,1249.699
2006-05-10,1239.509
2006-05-11,1221.773
2006-05-12,1208.607
2006-05-15,1201.58
2006-05-16,1167.804
2006-05-17,1175.832
2006-05-18,1159.975
2006-05-19,1158.188
2006-05-22,1142.535
2006-05-23,1122.375
2006-05-24,1123.607
2006-05-25,1125.515
2006-05-26,1130.517
2006-05-29,1126.384
2006-05-30,1124.296
2006-05-31,1106.223
2006-06-01,1086.747
2006-06-02,1104.672
2006-06-05,1103.19
2006-06-06,1062.923
2006-06-07,1033.736
2006-06-08,989.26
2006-06-09,1014.544
2006-06-12,1029.38
2006-06-13,990.477
2006-06-14,1002.157
2006-06-15,1023.542
2006-06-16,1051.809
2006-06-19,1043.752
2006-06-20,1030.445
2006-06-21,1023.122
2006-06-22,1042.467
2006-06-23,1035.836
2006-06-26,1033.798
2006-06-27,1039.003
2006-06-28,1023.819
2006-06-29,1031.44
2006-06-30,1069.079
2006-07-03,1076.196
2006-07-04,1082.451
2006-07-05,1062.712
2006-07-06,1055.451
2006-07-07,1056.859
2006-07-10,1058.263
2006-07-11,1042.599
2006-07-12,1011.626
2006-07-13,1003.907
2006-07-14,976.997
2006-07-17,970.324
2006-07-18,921.23
2006-07-19,918.105
2006-07-20,962.568
2006-07-21,954.086
2006-07-24,938.056
2006-07-25,943.937
2006-07-26,932.707
2006-07-27,952.502
2006-07-28,975.866
2006-07-31,997.619
2006-08-01,992.179
2006-08-02,1006.023
2006-08-03,1000.566
2006-08-04,1008.957
2006-08-07,979.405
2006-08-08,988.413
2006-08-09,997.576
2006-08-10,1004.426
2006-08-11,1001.34
2006-08-14,1009.787
2006-08-15,1021.063
2006-08-16,1040.508
2006-08-17,1045.063
2006-08-18,1051.18
2006-08-21,1040.938
2006-08-22,1045.425
2006-08-23,1046.208
2006-08-24,1038.241
2006-08-25,1026.304
2006-08-28,1009.522
2006-08-29,1019.705
2006-08-30,1014.99
2006-08-31,1024.064
2006-09-01,1025.151
2006-09-04,1048.09
2006-09-05,1054.879
2006-09-06,1044.089
2006-09-07,1032.559
2006-09-08,1036.241
2006-09-11,1012.0
2006-09-12,996.374
2006-09-13,988.569
2006-09-14,993.378
2006-09-15,993.076
2006-09-18,989.541
2006-09-19,998.108
2006-09-20,986.617
2006-09-21,995.66
2006-09-22,988.409
2006-09-25,980.99
2006-09-26,974.796
2006-09-27,993.206
2006-09-28,1002.176
2006-09-29,1005.296
2006-10-02,1014.76
2006-10-03,1008.036
2006-10-04,988.06
2006-10-05,1003.717
2006-10-06,985.579
2006-10-09,984.256
2006-10-10,967.431
2006-10-11,942.001
2006-10-12,942.628
2006-10-13,960.317
2006-10-16,987.473
2006-10-17,993.184
2006-10-18,996.853
2006-10-19,1010.876
2006-10-20,1008.061
2006-10-23,1012.818
2006-10-24,1008.026
2006-10-25,1004.901
2006-10-26,1014.478
2006-10-27,1016.574
2006-10-30,999.853
2006-10-31,1009.807
2006-11-01,1012.034
2006-11-02,1006.368
2006-11-03,998.185
2006-11-06,992.562
2006-11-07,999.751
2006-11-08,973.923
2006-11-09,965.411
2006-11-10,965.9
2006-11-13,946.157
2006-11-14,973.899
2006-11-15,966.215
2006-11-16,963.489
2006-11-17,956.76
2006-11-20,916.335
2006-11-21,915.243
2006-11-22,951.36
2006-11-23,955.217
2006-11-24,956.034
2006-11-27,966.812
2006-11-28,973.299
2006-11-29,987.314
2006-11-30,1002.626
2006-12-01,1011.004
2006-12-04,1016.119
2006-12-05,1014.011
2006-12-06,1022.532
2006-12-07,1022.003
2006-12-08,1014.678
2006-12-11,1008.788
2006-12-12,1008.19
2006-12-13,1009.723
2006-12-14,1012.94
2006-12-15,1015.387
2006-12-18,1013.22
2006-12-19,997.387
2006-12-20,1007.3
2006-12-21,1006.222
2006-12-22,999.763
2006-12-25,992.963
2006-12-26,1003.197
2006-12-27,1006.85
2006-12-28,1002.783
2006-12-29,1002.666
2007-01-01,1002.666
2007-01-02,1005.45
2007-01-03,1000.902
2007-01-04,1009.318
2007-01-05,998.369
2007-01-08,999.548
2007-01-09,997.534
2007-01-10,983.076
2007-01-11,974.6
2007-01-12,987.461
2007-01-15,998.325
2007-01-16,1002.026
2007-01-17,1009.705
2007-01-18,1011.327
2007-01-19,1017.21
2007-01-22,1021.584
2007-01-23,1023.116
2007-01-24,1028.64
2007-01-25,1019.192
2007-01-26,1014.497
2007-01-29,1017.026
2007-01-30,1015.475
2007-01-31,1015.446
2007-02-01,1025.708
2007-02-02,1022.376
2007-02-05,1020.792
2007-02-06,1024.667
2007-02-07,1016.859
2007-02-08,1007.916
2007-02-09,1011.347
2007-02-12,1010.436
2007-02-13,1017.662
2007-02-14,1027.507
2007-02-15,1042.127
2007-02-16,1041.946
2007-02-19,1045.413
2007-02-20,1043.587
2007-02-21,1040.593
2007-02-22,1049.353
2007-02-23,1063.749
2007-02-26,1069.486
2007-02-27,1075.745
2007-02-28,1043.655
2007-03-01,1045.196
2007-03-02,1043.235
2007-03-05,1003.08
2007-03-06,1025.362
2007-03-07,1020.351
2007-03-08,1031.37
2007-03-09,1030.655
2007-03-12,1046.394
2007-03-13,1039.718
2007-03-14,1014.399
2007-03-15,1016.875
2007-03-16,1010.548
2007-03-19,1008.341
2007-03-20,1021.923
2007-03-21,1017.543
2007-03-22,1031.142
2007-03-23,1028.882
2007-03-26,1034.338
2007-03-27,1030.441
2007-03-28,1040.788
2007-03-29,1028.71
2007-03-30,1036.149
2007-04-02,1017.157
2007-04-03,1013.162
2007-04-04,1028.55
2007-04-05,1028.627
2007-04-06,1025.845
2007-04-09,1030.717
2007-04-10,1031.591
2007-04-11,1027.751
2007-04-12,1026.456
2007-04-13,1011.214
2007-04-16,1011.51
2007-04-17,1009.815
2007-04-18,1028.024
2007-04-19,1015.313
2007-04-20,1004.714
2007-04-23,1003.423
2007-04-24,1010.005
2007-04-25,1002.587
2007-04-26,1005.974
2007-04-27,1012.125
2007-04-30,1011.758
2007-05-01,1004.925
2007-05-02,1006.459
2007-05-03,1004.621
2007-05-04,1005.541
2007-05-07,1022.698
2007-05-08,1021.366
2007-05-09,1028.47
2007-05-10,1022.564
2007-05-11,1016.588
2007-05-14,1009.127
2007-05-15,993.514
2007-05-16,983.831
2007-05-17,977.082
2007-05-18,962.321
2007-05-21,969.592
2007-05-22,987.198
2007-05-23,989.677
2007-05-24,985.232
2007-05-25,975.103
2007-05-28,983.747
2007-05-29,989.06
2007-05-30,990.937
2007-05-31,1000.0
2007-06-01,1007.489
2007-06-04,1012.094
2007-06-05,1013.504
2007-06-06,1020.598
2007-06-07,1017.313
2007-06-08,999.56
2007-06-11,996.427
2007-06-12,989.569
2007-06-13,980.145
2007-06-14,988.546
2007-06-15,996.314
2007-06-18,1005.687
2007-06-19,1001.391
2007-06-20,1001.891
2007-06-21,1004.908
2007-06-22,999.542
2007-06-25,989.693
2007-06-26,992.676
2007-06-27,987.021
2007-06-28,996.791
2007-06-29,1004.422
2007-07-02,1018.632
2007-07-03,1016.76
2007-07-04,1014.511
2007-07-05,1015.279
2007-07-06,1011.115
2007-07-09,1017.422
2007-07-10,1023.385
2007-07-11,1017.69
2007-07-12,1006.245
2007-07-13,1013.211
2007-07-16,1014.622
2007-07-17,1011.696
2007-07-18,1005.067
2007-07-19,1005.967
2007-07-20,1012.272
2007-07-23,999.831
2007-07-24,1008.778
2007-07-25,1006.603
2007-07-26,1000.254
2007-07-27,985.164
2007-07-30,1000.129
2007-07-31,999.683
2007-08-01,981.331
2007-08-02,981.266
2007-08-03,985.955
2007-08-06,990.18
2007-08-07,974.667
2007-08-08,960.711
2007-08-09,984.909
2007-08-10,963.369
2007-08-13,954.506
2007-08-14,963.892
2007-08-15,943.04
2007-08-16,948.997
2007-08-17,897.06
2007-08-20,909.001
2007-08-21,931.421
2007-08-22,919.056
2007-08-23,934.66
2007-08-24,933.818
2007-08-27,934.798
2007-08-28,941.931
2007-08-29,922.24
2007-08-30,922.283
2007-08-31,944.05
2007-09-03,945.219
2007-09-04,937.951
2007-09-05,921.6
2007-09-06,916.018
2007-09-07,929.59
2007-09-10,911.075
2007-09-11,907.63
2007-09-12,903.514
2007-09-13,887.37
2007-09-14,897.867
2007-09-17,898.257
2007-09-18,872.283
2007-09-19,894.854
2007-09-20,903.835
2007-09-21,887.8
2007-09-24,891.197
2007-09-25,906.834
2007-09-26,916.492
2007-09-27,941.477
2007-09-28,948.258
2007-10-01,939.421
2007-10-02,949.754
2007-10-03,959.15
2007-10-04,959.391
2007-10-05,961.237
2007-10-08,954.042
2007-10-09,968.288
2007-10-10,963.906
2007-10-11,973.475
2007-10-12,965.982
2007-10-15,967.05
2007-10-16,951.449
2007-10-17,937.551
2007-10-18,966.781
2007-10-19,962.064
2007-10-22,951.864
2007-10-23,951.201
2007-10-24,960.38
2007-10-25,949.126
2007-10-26,959.909
2007-10-29,967.925
2007-10-30,972.784
2007-10-31,977.934
2007-11-01,981.594
2007-11-02,967.663
2007-11-05,950.69
2007-11-06,951.322
2007-11-07,944.925
2007-11-08,929.192
2007-11-09,937.373
2007-11-12,921.672
2007-11-13,916.318
2007-11-14,936.558
2007-11-15,940.032
2007-11-16,927.497
2007-11-19,909.842
2007-11-20,914.997
2007-11-21,913.64
2007-11-22,912.235
2007-11-23,916.923
2007-11-26,928.774
2007-11-27,933.939
2007-11-28,927.586
2007-11-29,950.324
2007-11-30,947.602
2007-12-03,956.58
2007-12-04,948.987
2007-12-05,942.863
2007-12-06,946.372
2007-12-07,947.677
2007-12-10,943.138
2007-12-11,947.455
2007-12-12,943.964
2007-12-13,924.302
2007-12-14,906.232
2007-12-17,878.083
2007-12-18,880.165
2007-12-19,868.851
2007-12-20,861.102
2007-12-21,862.426
2007-12-24,858.882
2007-12-25,868.547
2007-12-26,885.371
2007-12-27,880.14
2007-12-28,871.573
2007-12-31,882.496
2008-01-01,882.496
2008-01-02,898.255
2008-01-03,900.224
2008-01-04,871.022
2008-01-07,854.409
2008-01-08,845.072
2008-01-09,858.514
2008-01-10,848.543
2008-01-11,831.029
2008-01-14,838.801
2008-01-15,812.12
2008-01-16,776.269
2008-01-17,794.683
2008-01-18,813.878
2008-01-21,794.745
2008-01-22,744.459
2008-01-23,769.101
2008-01-24,788.915
2008-01-25,815.991
2008-01-28,795.439
2008-01-29,811.196
2008-01-30,801.628
2008-01-31,830.019
2008-02-01,825.974
2008-02-04,837.598
2008-02-05,831.66
2008-02-06,797.454
2008-02-07,799.178
2008-02-08,780.509
2008-02-11,785.593
2008-02-12,772.154
2008-02-13,765.045
2008-02-14,792.172
2008-02-15,804.483
2008-02-18,806.533
2008-02-19,817.619
2008-02-20,787.704
2008-02-21,813.714
2008-02-22,815.472
2008-02-25,821.022
2008-02-26,813.414
2008-02-27,835.356
2008-02-28,844.5
2008-02-29,844.533
2008-03-03,816.658
2008-03-04,813.858
2008-03-05,797.692
2008-03-06,824.329
2008-03-07,805.122
2008-03-10,791.151
2008-03-11,794.974
2008-03-12,807.436
2008-03-13,804.731
2008-03-14,790.429
2008-03-17,799.2
2008-03-18,794.501
2008-03-19,809.387
2008-03-20,814.016
2008-03-21,832.34
2008-03-24,818.079
2008-03-25,835.961
2008-03-26,850.152
2008-03-27,839.834
2008-03-28,851.218
2008-03-31,842.88
2008-04-01,830.399
2008-04-02,843.359
2008-04-03,853.949
2008-04-04,851.316
2008-04-07,856.758
2008-04-08,842.803
2008-04-09,828.806
2008-04-10,822.44
2008-04-11,844.298
2008-04-14,831.657
2008-04-15,831.033
2008-04-16,842.828
2008-04-17,842.745
2008-04-18,830.238
2008-04-21,846.701
2008-04-22,842.771
2008-04-23,842.583
2008-04-24,835.899
2008-04-25,844.569
2008-04-28,849.645
2008-04-29,858.851
2008-04-30,855.559
2008-05-01,850.452
2008-05-02,858.392
2008-05-05,859.535
2008-05-06,865.625
2008-05-07,869.164
2008-05-08,884.458
2008-05-09,867.773
2008-05-12,863.005
2008-05-13,864.676
2008-05-14,874.37
2008-05-15,888.229
2008-05-16,887.995
2008-05-19,887.106
2008-05-20,890.823
2008-05-21,883.604
2008-05-22,886.374
2008-05-23,892.816
2008-05-26,874.246
2008-05-27,876.191
2008-05-28,855.957
2008-05-29,866.709
2008-05-30,876.947
2008-06-02,891.547
2008-06-03,873.056
2008-06-04,887.395
2008-06-05,883.365
2008-06-06,886.245
2008-06-09,867.194
2008-06-10,848.284
2008-06-11,850.917
2008-06-12,830.614
2008-06-13,829.42
2008-06-16,839.143
2008-06-17,843.017
2008-06-18,849.363
2008-06-19,832.149
2008-06-20,826.887
2008-06-23,820.548
2008-06-24,822.031
2008-06-25,819.768
2008-06-26,823.77
2008-06-27,820.46
2008-06-30,821.826
2008-07-01,822.97
2008-07-02,805.782
2008-07-03,797.227
2008-07-04,798.427
2008-07-07,800.177
2008-07-08,783.391
2008-07-09,780.885
2008-07-10,785.689
2008-07-11,790.265
2008-07-14,785.317
2008-07-15,790.859
2008-07-16,784.505
2008-07-17,787.206
2008-07-18,768.815
2008-07-21,767.952
2008-07-22,783.011
2008-07-23,787.425
2008-07-24,806.287
2008-07-25,790.694
2008-07-28,792.534
2008-07-29,780.267
2008-07-30,794.294
2008-07-31,794.752
2008-08-01,779.749
2008-08-04,757.701
2008-08-05,755.407
2008-08-06,770.476
2008-08-07,756.222
2008-08-08,753.43
2008-08-11,763.251
2008-08-12,752.39
2008-08-13,744.931
2008-08-14,733.38
2008-08-15,736.52
2008-08-18,743.839
2008-08-19,735.394
2008-08-20,740.424
2008-08-21,746.253
2008-08-22,729.744
2008-08-25,742.227
2008-08-26,736.347
2008-08-27,734.109
2008-08-28,734.135
2008-08-29,758.7
2008-09-01,747.151
2008-09-02,726.298
2008-09-03,731.723
2008-09-04,721.188
2008-09-05,719.587
2008-09-08,730.546
2008-09-09,718.938
2008-09-10,716.903
2008-09-11,706.416
2008-09-12,710.059
2008-09-15,716.808
2008-09-16,706.898
2008-09-17,703.38
2008-09-18,705.797
2008-09-19,705.626
2008-09-22,705.296
2008-09-23,712.3
2008-09-24,710.308
2008-09-25,707.106
2008-09-26,698.245
2008-09-29,696.994
2008-09-30,675.429
2008-10-01,678.593
2008-10-02,658.934
2008-10-03,640.204
2008-10-06,633.555
2008-10-07,611.929
2008-10-08,572.155
2008-10-09,572.278
2008-10-10,545.302
2008-10-13,539.702
2008-10-14,597.068
2008-10-15,608.727
2008-10-16,566.46
2008-10-17,581.864
2008-10-20,602.396
2008-10-21,612.57
2008-10-22,588.626
2008-10-23,588.117
2008-10-24,576.256
2008-10-27,535.759
2008-10-28,559.181
2008-10-29,571.854
2008-10-30,607.869
2008-10-31,596.102
2008-11-03,592.513
2008-11-04,615.73
2008-11-05,643.898
2008-11-06,625.152
2008-11-07,605.277
2008-11-10,629.711
2008-11-11,628.291
2008-11-12,633.897
2008-11-13,614.04
2008-11-14,610.869
2008-11-17,612.07
2008-11-18,606.263
2008-11-19,608.627
2008-11-20,598.814
2008-11-21,610.704
2008-11-24,601.548
2008-11-25,617.803
2008-11-26,610.147
2008-11-27,609.432
2008-11-28,620.155
2008-12-01,622.465
2008-12-02,600.236
2008-12-03,612.55
2008-12-04,614.59
2008-12-05,619.905
2008-12-08,630.881
2008-12-09,632.527
2008-12-10,635.868
2008-12-11,649.606
2008-12-12,632.229
2008-12-15,660.248
2008-12-16,655.348
2008-12-17,672.342
2008-12-18,662.85
2008-12-19,651.21
2008-12-22,656.719
2008-12-23,655.378
2008-12-24,644.489
2008-12-25,651.033
2008-12-26,656.608
2008-12-29,669.069
2008-12-30,671.646
2008-12-31,668.164
2009-01-01,668.164
2009-01-02,665.777
2009-01-05,650.774
2009-01-06,640.834
2009-01-07,650.226
2009-01-08,645.695
2009-01-09,649.38
2009-01-12,656.696
2009-01-13,631.474
2009-01-14,641.192
2009-01-15,626.562
2009-01-16,634.574
2009-01-19,635.542
2009-01-20,627.169
2009-01-21,639.514
2009-01-22,641.659
2009-01-23,623.492
2009-01-26,620.229
2009-01-27,643.76
2009-01-28,636.584
2009-01-29,638.617
2009-01-30,629.822
2009-02-02,622.658
2009-02-03,620.877
2009-02-04,627.469
2009-02-05,614.469
2009-02-06,606.081
2009-02-09,590.114
2009-02-10,595.791
2009-02-11,601.663
2009-02-12,592.133
2009-02-13,589.405
2009-02-16,594.914
2009-02-17,584.548
2009-02-18,576.18
2009-02-19,573.355
2009-02-20,561.987
2009-02-23,559.188
2009-02-24,543.668
2009-02-25,547.444
2009-02-26,538.07
2009-02-27,549.236
2009-03-02,540.168
2009-03-03,530.292
2009-03-04,534.018
2009-03-05,547.617
2009-03-06,537.943
2009-03-09,526.854
2009-03-10,522.864
2009-03-11,535.219
2009-03-12,525.983
2009-03-13,533.385
2009-03-16,546.747
2009-03-17,547.646
2009-03-18,547.674
2009-03-19,573.098
2009-03-20,559.186
2009-03-23,567.675
2009-03-24,576.343
2009-03-25,583.204
2009-03-26,588.354
2009-03-27,591.112
2009-03-30,577.833
2009-03-31,560.331
2009-04-01,570.7
2009-04-02,578.798
2009-04-03,574.131
2009-04-06,564.44
2009-04-07,567.108
2009-04-08,559.507
2009-04-09,570.629
2009-04-10,569.998
2009-04-13,571.804
2009-04-14,576.727
2009-04-15,575.477
2009-04-16,575.005
2009-04-17,579.644
2009-04-20,587.69
2009-04-21,579.074
2009-04-22,576.662
2009-04-23,585.951
2009-04-24,581.648
2009-04-27,587.54
2009-04-28,575.926
2009-04-29,573.58
2009-04-30,577.255
2009-05-01,573.537
2009-05-04,573.191
2009-05-05,576.235
2009-05-06,577.11
2009-05-07,591.223
2009-05-08,598.468
2009-05-11,611.616
2009-05-12,614.914
2009-05-13,623.697
2009-05-14,617.126
2009-05-15,628.809
2009-05-18,619.232
2009-05-19,624.656
2009-05-20,637.376
2009-05-21,640.312
2009-05-22,638.264
2009-05-25,642.037
2009-05-26,647.568
2009-05-27,645.019
2009-05-28,638.732
2009-05-29,648.026
2009-06-01,647.625
2009-06-02,654.497
2009-06-03,660.916
2009-06-04,657.493
2009-06-05,647.129
2009-06-08,647.041
2009-06-09,651.402
2009-06-10,657.962
2009-06-11,661.756
2009-06-12,664.756
2009-06-15,671.948
2009-06-16,659.654
2009-06-17,681.139
2009-06-18,672.52
2009-06-19,664.548
2009-06-22,679.905
2009-06-23,670.13
2009-06-24,670.395
2009-06-25,678.156
2009-06-26,692.767
2009-06-29,683.869
2009-06-30,685.94
2009-07-01,685.353
2009-07-02,691.2
2009-07-03,688.359
2009-07-06,693.88
2009-07-07,691.256
2009-07-08,686.563
2009-07-09,684.669
2009-07-10,687.208
2009-07-13,660.139
2009-07-14,669.432
2009-07-15,664.529
2009-07-16,670.311
2009-07-17,672.247
2009-07-20,668.941
2009-07-21,694.985
2009-07-22,699.807
2009-07-23,692.994
2009-07-24,701.598
2009-07-27,699.499
2009-07-28,702.626
2009-07-29,701.358
2009-07-30,696.049
2009-07-31,707.118
2009-08-03,713.219
2009-08-04,712.7
2009-08-05,708.145
2009-08-06,706.524
2009-08-07,690.216
2009-08-10,698.135
2009-08-11,715.963
2009-08-12,706.652
2009-08-13,720.623
2009-08-14,732.311
2009-08-17,720.525
2009-08-18,718.491
2009-08-19,721.672
2009-08-20,727.483
2009-08-21,719.43
2009-08-24,731.849
2009-08-25,731.004
2009-08-26,740.26
2009-08-27,739.771
2009-08-28,741.727
2009-08-31,745.094
2009-09-01,745.739
2009-09-02,737.953
2009-09-03,733.486
2009-09-04,724.643
2009-09-07,727.905
2009-09-08,738.257
2009-09-09,739.633
2009-09-10,751.869
2009-09-11,753.1
2009-09-14,740.004
2009-09-15,736.213
2009-09-16,735.41
2009-09-17,739.25
2009-09-18,736.714
2009-09-21,729.406
2009-09-22,738.129
2009-09-23,736.19
2009-09-24,749.671
2009-09-25,751.343
2009-09-28,743.255
2009-09-29,735.736
2009-09-30,747.313
2009-10-01,734.04
2009-10-02,718.102
2009-10-05,705.834
2009-10-06,714.01
2009-10-07,724.231
2009-10-08,728.183
2009-10-09,727.599
2009-10-12,725.207
2009-10-13,731.23
2009-10-14,727.055
2009-10-15,725.044
2009-10-16,719.669
2009-10-19,725.548
2009-10-20,729.75
2009-10-21,728.537
2009-10-22,723.748
2009-10-23,719.523
2009-10-26,726.03
2009-10-27,712.966
2009-10-28,715.411
2009-10-29,704.651
2009-10-30,723.444
2009-11-02,717.585
2009-11-03,718.897
2009-11-04,714.11
2009-11-05,709.56
2009-11-06,713.838
2009-11-09,711.516
2009-11-10,713.217
2009-11-11,707.161
2009-11-12,691.407
2009-11-13,696.695
2009-11-16,693.318
2009-11-17,683.276
2009-11-18,678.708
2009-11-19,678.89
2009-11-20,681.956
2009-11-23,681.917
2009-11-24,673.816
2009-11-25,680.616
2009-11-26,690.092
2009-11-27,677.043
2009-11-30,700.971
2009-12-01,715.547
2009-12-02,709.452
2009-12-03,721.948
2009-12-04,704.041
2009-12-07,714.902
2009-12-08,721.026
2009-12-09,718.523
2009-12-10,706.884
2009-12-11,706.263
2009-12-14,714.867
2009-12-15,705.555
2009-12-16,709.636
2009-12-17,703.493
2009-12-18,699.459
2009-12-21,698.055
2009-12-22,697.282
2009-12-23,700.028
2009-12-24,700.798
2009-12-25,699.203
2009-12-28,705.693
2009-12-29,704.519
2009-12-30,692.27
2009-12-31,689.184
2010-01-01,689.184
2010-01-04,701.954
2010-01-05,708.426
2010-01-06,703.348
2010-01-07,698.094
2010-01-08,705.551
2010-01-11,713.379
2010-01-12,728.611
2010-01-13,721.682
2010-01-14,732.597
2010-01-15,738.051
2010-01-18,735.164
2010-01-19,732.401
2010-01-20,730.097
2010-01-21,735.085
2010-01-22,733.92
2010-01-25,729.855
2010-01-26,722.467
2010-01-27,715.054
2010-01-28,716.85
2010-01-29,704.438
2010-02-01,696.828
2010-02-02,710.034
2010-02-03,709.495
2010-02-04,714.297
2010-02-05,707.489
2010-02-08,700.57
2010-02-09,698.054
2010-02-10,695.641
2010-02-11,696.106
2010-02-12,701.537
2010-02-15,697.874
2010-02-16,695.788
2010-02-17,701.586
2010-02-18,703.428
2010-02-19,686.675
2010-02-22,703.93
2010-02-23,710.849
2010-02-24,705.638
2010-02-25,712.672
2010-02-26,715.164
2010-03-01,714.753
2010-03-02,719.499
2010-03-03,725.88
2010-03-04,718.262
2010-03-05,716.069
2010-03-08,725.2
2010-03-09,729.993
2010-03-10,722.589
2010-03-11,729.506
2010-03-12,731.231
2010-03-15,736.323
2010-03-16,734.896
2010-03-17,741.441
2010-03-18,738.907
2010-03-19,742.407
2010-03-22,746.323
2010-03-23,745.452
2010-03-24,734.833
2010-03-25,727.882
2010-03-26,739.048
2010-03-29,744.607
2010-03-30,752.684
2010-03-31,747.828
2010-04-01,748.838
2010-04-02,750.919
2010-04-05,754.234
2010-04-06,753.269
2010-04-07,759.9
2010-04-08,759.183
2010-04-09,760.959
2010-04-12,764.217
2010-04-13,759.636
2010-04-14,759.202
2010-04-15,766.486
2010-04-16,766.75
2010-04-19,754.787
2010-04-20,748.227
2010-04-21,761.322
2010-04-22,760.49
2010-04-23,754.732
2010-04-26,768.026
2010-04-27,772.801
2010-04-28,754.798
2010-04-29,753.556
2010-04-30,762.996
2010-05-03,758.959
2010-05-04,758.919
2010-05-05,760.045
2010-05-06,750.568
2010-05-07,748.354
2010-05-10,739.288
2010-05-11,737.452
2010-05-12,731.626
2010-05-13,746.739
2010-05-14,749.331
2010-05-17,728.471
2010-05-18,718.96
2010-05-19,726.225
2010-05-20,733.533
2010-05-21,714.329
2010-05-24,710.589
2010-05-25,698.386
2010-05-26,689.975
2010-05-27,696.795
2010-05-28,706.407
2010-05-31,714.636
2010-06-01,709.525
2010-06-02,695.18
2010-06-03,708.931
2010-06-04,714.871
2010-06-07,693.738
2010-06-08,702.942
2010-06-09,692.302
2010-06-10,700.295
2010-06-11,707.365
2010-06-14,718.55
2010-06-15,722.006
2010-06-16,729.362
2010-06-17,729.274
2010-06-18,729.552
2010-06-21,740.204
2010-06-22,741.533
2010-06-23,733.878
2010-06-24,740.485
2010-06-25,730.686
2010-06-28,722.807
2010-06-29,721.862
2010-06-30,713.66
2010-07-01,712.877
2010-07-02,712.927
2010-07-05,720.258
2010-07-06,728.867
2010-07-07,719.691
2010-07-08,721.2
2010-07-09,723.052
2010-07-12,720.611
2010-07-13,717.694
2010-07-14,726.907
2010-07-15,725.412
2010-07-16,721.469
2010-07-19,719.305
2010-07-20,712.683
2010-07-21,707.567
2010-07-22,702.968
2010-07-23,713.059
2010-07-26,722.605
2010-07-27,717.58
2010-07-28,730.724
2010-07-29,730.368
2010-07-30,722.458
2010-08-02,721.948
2010-08-03,732.417
2010-08-04,716.9
2010-08-05,727.856
2010-08-06,738.142
