Date,ITALY MID GROWTH Mid Cap
2005-11-10,565.8
2005-11-11,569.509
2005-11-14,565.884
2005-11-15,565.594
2005-11-16,567.065
2005-11-17,574.908
2005-11-18,575.048
2005-11-21,577.932
2005-11-22,578.786
2005-11-23,585.497
2005-11-24,586.001
2005-11-25,584.98
2005-11-28,584.057
2005-11-29,581.669
2005-11-30,582.043
2005-12-01,585.546
2005-12-02,586.369
2005-12-05,588.738
2005-12-06,593.596
2005-12-07,586.801
2005-12-08,595.334
2005-12-09,594.695
2005-12-12,601.971
2005-12-13,600.477
2005-12-14,601.474
2005-12-15,590.127
2005-12-16,596.541
2005-12-19,601.61
2005-12-20,599.323
2005-12-21,598.19
2005-12-22,602.705
2005-12-23,602.111
2005-12-26,602.111
2005-12-27,600.144
2005-12-28,605.68
2005-12-29,602.315
2005-12-30,595.036
2006-01-02,598.795
2006-01-03,612.197
2006-01-04,627.346
2006-01-05,622.053
2006-01-06,627.491
2006-01-09,621.026
2006-01-10,618.745
2006-01-11,626.383
2006-01-12,629.176
2006-01-13,627.243
2006-01-16,633.196
2006-01-17,631.03
2006-01-18,629.242
2006-01-19,636.479
2006-01-20,627.737
2006-01-23,640.185
2006-01-24,639.623
2006-01-25,645.792
2006-01-26,656.232
2006-01-27,650.067
2006-01-30,652.35
2006-01-31,652.087
2006-02-01,656.472
2006-02-02,649.764
2006-02-03,645.635
2006-02-06,662.28
2006-02-07,658.364
2006-02-08,661.444
2006-02-09,667.284
2006-02-10,660.664
2006-02-13,661.286
2006-02-14,660.36
2006-02-15,662.492
2006-02-16,667.931
2006-02-17,679.423
2006-02-20,689.718
2006-02-21,682.682
2006-02-22,686.396
2006-02-23,688.957
2006-02-24,696.609
2006-02-27,707.415
2006-02-28,696.013
2006-03-01,703.785
2006-03-02,700.88
2006-03-03,707.539
2006-03-06,707.373
2006-03-07,692.087
2006-03-08,689.834
2006-03-09,702.499
2006-03-10,709.847
2006-03-13,711.932
2006-03-14,726.05
2006-03-15,730.21
2006-03-16,740.289
2006-03-17,742.427
2006-03-20,744.22
2006-03-21,739.268
2006-03-22,739.79
2006-03-23,724.232
2006-03-24,724.995
2006-03-27,719.626
2006-03-28,711.178
2006-03-29,711.39
2006-03-30,730.497
2006-03-31,722.728
2006-04-03,731.197
2006-04-04,742.28
2006-04-05,749.588
2006-04-06,748.626
2006-04-07,729.566
2006-04-10,738.68
2006-04-11,723.965
2006-04-12,725.69
2006-04-13,722.763
2006-04-14,722.763
2006-04-17,734.243
2006-04-18,733.109
2006-04-19,746.851
2006-04-20,748.927
2006-04-21,751.504
2006-04-24,750.663
2006-04-25,751.489
2006-04-26,763.19
2006-04-27,766.556
2006-04-28,761.991
2006-05-01,763.322
2006-05-02,771.245
2006-05-03,760.36
2006-05-04,773.88
2006-05-05,780.571
2006-05-08,777.835
2006-05-09,782.794
2006-05-10,786.882
2006-05-11,787.9
2006-05-12,777.77
2006-05-15,763.465
2006-05-16,753.917
2006-05-17,728.269
2006-05-18,729.141
2006-05-19,723.497
2006-05-22,704.439
2006-05-23,722.807
2006-05-24,715.322
2006-05-25,725.117
2006-05-26,736.525
2006-05-29,738.545
2006-05-30,726.436
2006-05-31,739.704
2006-06-01,742.33
2006-06-02,752.731
2006-06-05,750.874
2006-06-06,724.352
2006-06-07,721.141
2006-06-08,691.857
2006-06-09,703.402
2006-06-12,691.695
2006-06-13,675.588
2006-06-14,682.671
2006-06-15,699.61
2006-06-16,692.013
2006-06-19,692.219
2006-06-20,693.042
2006-06-21,698.687
2006-06-22,700.441
2006-06-23,700.837
2006-06-26,702.582
2006-06-27,700.772
2006-06-28,700.195
2006-06-29,709.079
2006-06-30,733.648
2006-07-03,741.431
2006-07-04,745.1
2006-07-05,734.015
2006-07-06,739.339
2006-07-07,749.093
2006-07-10,750.094
2006-07-11,743.555
2006-07-12,742.401
2006-07-13,733.944
2006-07-14,732.864
2006-07-17,720.692
2006-07-18,713.099
2006-07-19,739.968
2006-07-20,745.473
2006-07-21,741.97
2006-07-24,748.192
2006-07-25,748.038
2006-07-26,751.994
2006-07-27,763.211
2006-07-28,770.064
2006-07-31,764.283
2006-08-01,762.704
2006-08-02,772.726
2006-08-03,765.934
2006-08-04,774.76
2006-08-07,768.367
2006-08-08,771.041
2006-08-09,772.597
2006-08-10,759.551
2006-08-11,759.755
2006-08-14,761.121
2006-08-15,763.629
2006-08-16,775.765
2006-08-17,777.093
2006-08-18,776.713
2006-08-21,780.081
2006-08-22,776.108
2006-08-23,773.055
2006-08-24,777.673
2006-08-25,778.673
2006-08-28,781.601
2006-08-29,781.857
2006-08-30,794.502
2006-08-31,796.338
2006-09-01,798.071
2006-09-04,803.246
2006-09-05,792.581
2006-09-06,783.328
2006-09-07,773.449
2006-09-08,774.92
2006-09-11,775.008
2006-09-12,781.109
2006-09-13,780.948
2006-09-14,783.994
2006-09-15,776.012
2006-09-18,778.816
2006-09-19,774.172
2006-09-20,782.792
2006-09-21,781.692
2006-09-22,780.455
2006-09-25,776.095
2006-09-26,777.122
2006-09-27,781.826
2006-09-28,782.427
2006-09-29,781.791
2006-10-02,787.39
2006-10-03,789.493
2006-10-04,794.435
2006-10-05,802.738
2006-10-06,795.476
2006-10-09,800.437
2006-10-10,805.717
2006-10-11,804.247
2006-10-12,804.999
2006-10-13,806.966
2006-10-16,806.326
2006-10-17,790.768
2006-10-18,796.211
2006-10-19,806.583
2006-10-20,806.383
2006-10-23,801.122
2006-10-24,803.933
2006-10-25,809.94
2006-10-26,814.114
2006-10-27,813.398
2006-10-30,813.424
2006-10-31,825.77
2006-11-01,836.876
2006-11-02,831.578
2006-11-03,829.658
2006-11-06,839.054
2006-11-07,843.041
2006-11-08,841.52
2006-11-09,844.177
2006-11-10,850.668
2006-11-13,847.877
2006-11-14,843.245
2006-11-15,844.402
2006-11-16,847.482
2006-11-17,845.442
2006-11-20,846.191
2006-11-21,852.292
2006-11-22,864.58
2006-11-23,862.994
2006-11-24,867.057
2006-11-27,856.203
2006-11-28,856.956
2006-11-29,871.247
2006-11-30,869.076
2006-12-01,875.519
2006-12-04,878.688
2006-12-05,884.865
2006-12-06,887.242
2006-12-07,890.95
2006-12-08,899.599
2006-12-11,895.264
2006-12-12,895.823
2006-12-13,897.906
2006-12-14,895.549
2006-12-15,894.58
2006-12-18,892.555
2006-12-19,897.678
2006-12-20,908.788
2006-12-21,911.073
2006-12-22,898.905
2006-12-25,898.905
2006-12-26,897.504
2006-12-27,905.715
2006-12-28,904.258
2006-12-29,906.839
2007-01-01,906.839
2007-01-02,928.701
2007-01-03,921.606
2007-01-04,907.844
2007-01-05,902.895
2007-01-08,905.234
2007-01-09,902.684
2007-01-10,895.946
2007-01-11,899.945
2007-01-12,904.442
2007-01-15,907.218
2007-01-16,902.652
2007-01-17,899.448
2007-01-18,900.024
2007-01-19,906.296
2007-01-22,907.148
2007-01-23,914.306
2007-01-24,917.765
2007-01-25,915.202
2007-01-26,906.602
2007-01-29,909.176
2007-01-30,911.46
2007-01-31,919.817
2007-02-01,924.611
2007-02-02,920.195
2007-02-05,915.972
2007-02-06,916.455
2007-02-07,932.23
2007-02-08,928.95
2007-02-09,930.79
2007-02-12,924.16
2007-02-13,933.163
2007-02-14,944.393
2007-02-15,948.185
2007-02-16,946.124
2007-02-19,954.602
2007-02-20,948.122
2007-02-21,940.42
2007-02-22,943.571
2007-02-23,949.908
2007-02-26,954.754
2007-02-27,926.93
2007-02-28,919.252
2007-03-01,903.213
2007-03-02,905.768
2007-03-05,896.566
2007-03-06,895.184
2007-03-07,901.312
2007-03-08,914.465
2007-03-09,915.504
2007-03-12,917.114
2007-03-13,908.246
2007-03-14,889.563
2007-03-15,905.397
2007-03-16,902.162
2007-03-19,912.31
2007-03-20,914.264
2007-03-21,922.412
2007-03-22,938.008
2007-03-23,938.986
2007-03-26,931.055
2007-03-27,933.21
2007-03-28,929.685
2007-03-29,942.175
2007-03-30,945.068
2007-04-02,948.131
2007-04-03,954.629
2007-04-04,954.109
2007-04-05,961.454
2007-04-06,961.454
2007-04-09,956.445
2007-04-10,971.32
2007-04-11,967.828
2007-04-12,969.359
2007-04-13,978.629
2007-04-16,992.874
2007-04-17,991.167
2007-04-18,988.612
2007-04-19,992.318
2007-04-20,1001.379
2007-04-23,1005.469
2007-04-24,1005.251
2007-04-25,1021.375
2007-04-26,1016.562
2007-04-27,1011.019
2007-04-30,1016.698
2007-05-01,1012.898
2007-05-02,1014.708
2007-05-03,1002.084
2007-05-04,1008.332
2007-05-07,1008.184
2007-05-08,992.846
2007-05-09,999.715
2007-05-10,992.422
2007-05-11,995.627
2007-05-14,993.748
2007-05-15,996.238
2007-05-16,990.409
2007-05-17,994.93
2007-05-18,1010.392
2007-05-21,1004.881
2007-05-22,998.583
2007-05-23,1010.296
2007-05-24,995.696
2007-05-25,999.316
2007-05-28,1001.87
2007-05-29,1002.045
2007-05-30,990.534
2007-05-31,1000.0
2007-06-01,984.509
2007-06-04,982.597
2007-06-05,997.104
2007-06-06,978.97
2007-06-07,959.957
2007-06-08,947.968
2007-06-11,962.935
2007-06-12,952.743
2007-06-13,955.57
2007-06-14,964.397
2007-06-15,972.703
2007-06-18,979.997
2007-06-19,979.653
2007-06-20,977.647
2007-06-21,965.153
2007-06-22,966.331
2007-06-25,967.688
2007-06-26,955.892
2007-06-27,946.234
2007-06-28,959.212
2007-06-29,972.554
2007-07-02,963.174
2007-07-03,970.297
2007-07-04,968.827
2007-07-05,956.213
2007-07-06,958.442
2007-07-09,962.779
2007-07-10,958.572
2007-07-11,956.061
2007-07-12,963.197
2007-07-13,966.201
2007-07-16,963.988
2007-07-17,959.978
2007-07-18,953.578
2007-07-19,962.272
2007-07-20,952.886
2007-07-23,949.757
2007-07-24,939.504
2007-07-25,913.843
2007-07-26,891.359
2007-07-27,877.122
2007-07-30,870.601
2007-07-31,879.213
2007-08-01,861.262
2007-08-02,859.161
2007-08-03,869.015
2007-08-06,868.783
2007-08-07,871.899
2007-08-08,884.393
2007-08-09,869.898
2007-08-10,842.722
2007-08-13,838.957
2007-08-14,846.205
2007-08-15,839.845
2007-08-16,797.731
2007-08-17,815.106
2007-08-20,820.998
2007-08-21,821.057
2007-08-22,843.231
2007-08-23,844.915
2007-08-24,855.989
2007-08-27,858.622
2007-08-28,851.214
2007-08-29,857.916
2007-08-30,867.562
2007-08-31,883.607
2007-09-03,883.372
2007-09-04,890.315
2007-09-05,872.336
2007-09-06,874.474
2007-09-07,865.423
2007-09-10,860.629
2007-09-11,869.196
2007-09-12,868.504
2007-09-13,862.539
2007-09-14,861.388
2007-09-17,847.564
2007-09-18,857.433
2007-09-19,877.129
2007-09-20,873.0
2007-09-21,877.522
2007-09-24,872.608
2007-09-25,864.886
2007-09-26,869.52
2007-09-27,883.484
2007-09-28,880.761
2007-10-01,890.915
2007-10-02,893.206
2007-10-03,893.556
2007-10-04,895.456
2007-10-05,909.435
2007-10-08,912.484
2007-10-09,920.564
2007-10-10,929.655
2007-10-11,934.765
2007-10-12,927.162
2007-10-15,931.739
2007-10-16,919.152
2007-10-17,930.079
2007-10-18,926.235
2007-10-19,914.987
2007-10-22,894.756
2007-10-23,910.007
2007-10-24,897.712
2007-10-25,912.109
2007-10-26,914.247
2007-10-29,916.12
2007-10-30,913.021
2007-10-31,924.44
2007-11-01,911.801
2007-11-02,918.557
2007-11-05,901.254
2007-11-06,911.631
2007-11-07,914.752
2007-11-08,910.609
2007-11-09,894.462
2007-11-12,891.983
2007-11-13,906.965
2007-11-14,915.113
2007-11-15,915.694
2007-11-16,910.118
2007-11-19,884.259
2007-11-20,898.253
2007-11-21,878.105
2007-11-22,886.245
2007-11-23,898.808
2007-11-26,905.259
2007-11-27,905.104
2007-11-28,910.118
2007-11-29,907.572
2007-11-30,905.871
2007-12-03,903.772
2007-12-04,895.93
2007-12-05,901.556
2007-12-06,892.452
2007-12-07,898.757
2007-12-10,917.302
2007-12-11,914.081
2007-12-12,914.686
2007-12-13,895.728
2007-12-14,891.314
2007-12-17,868.053
2007-12-18,871.77
2007-12-19,860.538
2007-12-20,851.172
2007-12-21,863.914
2007-12-24,865.838
2007-12-25,865.838
2007-12-26,871.789
2007-12-27,881.767
2007-12-28,902.415
2007-12-31,897.26
2008-01-01,897.26
2008-01-02,888.27
2008-01-03,876.904
2008-01-04,848.79
2008-01-07,838.034
2008-01-08,838.4
2008-01-09,822.637
2008-01-10,821.348
2008-01-11,823.312
2008-01-14,838.186
2008-01-15,808.92
2008-01-16,797.689
2008-01-17,794.047
2008-01-18,781.045
2008-01-21,742.465
2008-01-22,759.874
2008-01-23,726.544
2008-01-24,756.507
2008-01-25,775.197
2008-01-28,777.65
2008-01-29,790.054
2008-01-30,785.121
2008-01-31,790.435
2008-02-01,806.425
2008-02-04,807.851
2008-02-05,776.015
2008-02-06,783.46
2008-02-07,757.314
2008-02-08,758.256
2008-02-11,743.386
2008-02-12,768.586
2008-02-13,771.567
2008-02-14,767.463
2008-02-15,763.014
2008-02-18,764.876
2008-02-19,779.077
2008-02-20,770.108
2008-02-21,778.662
2008-02-22,776.271
2008-02-25,790.092
2008-02-26,798.914
2008-02-27,810.054
2008-02-28,803.822
2008-02-29,790.762
2008-03-03,786.636
2008-03-04,779.777
2008-03-05,794.99
2008-03-06,786.468
2008-03-07,769.167
2008-03-10,755.155
2008-03-11,757.7
2008-03-12,772.003
2008-03-13,765.681
2008-03-14,760.973
2008-03-17,737.251
2008-03-18,753.323
2008-03-19,731.649
2008-03-20,715.222
2008-03-21,715.222
2008-03-24,714.201
2008-03-25,743.267
2008-03-26,750.13
2008-03-27,765.641
2008-03-28,763.644
2008-03-31,769.261
2008-04-01,769.87
2008-04-02,781.456
2008-04-03,782.193
2008-04-04,790.603
2008-04-07,798.192
2008-04-08,792.529
2008-04-09,797.327
2008-04-10,789.726
2008-04-11,789.566
2008-04-14,783.005
2008-04-15,764.173
2008-04-16,777.144
2008-04-17,769.397
2008-04-18,774.507
2008-04-21,770.618
2008-04-22,767.819
2008-04-23,771.44
2008-04-24,764.268
2008-04-25,769.295
2008-04-28,765.799
2008-04-29,763.956
2008-04-30,771.016
2008-05-01,765.147
2008-05-02,775.398
2008-05-05,783.004
2008-05-06,780.053
2008-05-07,782.337
2008-05-08,778.803
2008-05-09,769.24
2008-05-12,777.18
2008-05-13,773.672
2008-05-14,779.667
2008-05-15,765.181
2008-05-16,768.65
2008-05-19,773.808
2008-05-20,762.987
2008-05-21,765.702
2008-05-22,767.642
2008-05-23,765.219
2008-05-26,765.399
2008-05-27,759.884
2008-05-28,756.127
2008-05-29,756.344
2008-05-30,769.429
2008-06-02,750.045
2008-06-03,759.733
2008-06-04,754.589
2008-06-05,766.881
2008-06-06,761.144
2008-06-09,755.308
2008-06-10,726.565
2008-06-11,718.516
2008-06-12,722.907
2008-06-13,714.426
2008-06-16,732.792
2008-06-17,739.404
2008-06-18,726.528
2008-06-19,727.071
2008-06-20,718.811
2008-06-23,708.466
2008-06-24,702.968
2008-06-25,716.43
2008-06-26,715.989
2008-06-27,717.083
2008-06-30,716.322
2008-07-01,704.373
2008-07-02,727.517
2008-07-03,718.341
2008-07-04,715.523
2008-07-07,719.622
2008-07-08,713.386
2008-07-09,721.069
2008-07-10,706.07
2008-07-11,698.687
2008-07-14,698.523
2008-07-15,679.537
2008-07-16,685.562
2008-07-17,697.04
2008-07-18,715.815
2008-07-21,719.225
2008-07-22,723.863
2008-07-23,727.109
2008-07-24,711.261
2008-07-25,713.65
2008-07-28,709.392
2008-07-29,698.803
2008-07-30,700.631
2008-07-31,703.244
2008-08-01,701.119
2008-08-04,706.862
2008-08-05,713.661
2008-08-06,712.901
2008-08-07,707.274
2008-08-08,701.248
2008-08-11,709.061
2008-08-12,705.551
2008-08-13,697.016
2008-08-14,701.613
2008-08-15,691.817
2008-08-18,695.49
2008-08-19,681.808
2008-08-20,676.865
2008-08-21,674.366
2008-08-22,681.049
2008-08-25,682.233
2008-08-26,676.573
2008-08-27,685.36
2008-08-28,694.366
2008-08-29,696.692
2008-09-01,694.212
2008-09-02,704.114
2008-09-03,697.782
2008-09-04,674.052
2008-09-05,661.047
2008-09-08,670.305
2008-09-09,661.264
2008-09-10,656.056
2008-09-11,641.845
2008-09-12,659.138
2008-09-15,638.637
2008-09-16,625.785
2008-09-17,612.686
2008-09-18,611.061
2008-09-19,633.518
2008-09-22,634.099
2008-09-23,622.151
2008-09-24,619.371
2008-09-25,634.005
2008-09-26,619.242
2008-09-29,593.812
2008-09-30,597.001
2008-10-01,587.24
2008-10-02,568.81
2008-10-03,568.865
2008-10-06,519.174
2008-10-07,509.317
2008-10-08,496.508
2008-10-09,488.869
2008-10-10,463.879
2008-10-13,507.323
2008-10-14,518.6
2008-10-15,511.832
2008-10-16,498.875
2008-10-17,499.262
2008-10-20,501.351
2008-10-21,466.498
2008-10-22,452.979
2008-10-23,447.996
2008-10-24,436.39
2008-10-27,418.306
2008-10-28,420.575
2008-10-29,443.391
2008-10-30,439.444
2008-10-31,447.783
2008-11-03,465.812
2008-11-04,495.016
2008-11-05,491.457
2008-11-06,469.026
2008-11-07,468.471
2008-11-10,468.664
2008-11-11,445.247
2008-11-12,438.373
2008-11-13,441.249
2008-11-14,445.79
2008-11-17,440.53
2008-11-18,439.646
2008-11-19,430.31
2008-11-20,416.379
2008-11-21,402.536
2008-11-24,433.003
2008-11-25,431.591
2008-11-26,432.152
2008-11-27,430.639
2008-11-28,426.073
2008-12-01,405.588
2008-12-02,411.289
2008-12-03,414.821
2008-12-04,412.109
2008-12-05,405.391
2008-12-08,416.615
2008-12-09,414.995
2008-12-10,421.65
2008-12-11,431.245
2008-12-12,426.01
2008-12-15,433.245
2008-12-16,432.059
2008-12-17,452.855
2008-12-18,468.72
2008-12-19,460.138
2008-12-22,464.61
2008-12-23,454.987
2008-12-24,456.439
2008-12-25,456.439
2008-12-26,458.642
2008-12-29,472.772
2008-12-30,474.358
2008-12-31,466.175
2009-01-01,466.175
2009-01-02,471.819
2009-01-05,464.137
2009-01-06,458.591
2009-01-07,460.976
2009-01-08,458.516
2009-01-09,446.896
2009-01-12,437.918
2009-01-13,427.125
2009-01-14,421.114
2009-01-15,413.759
2009-01-16,426.605
2009-01-19,424.309
2009-01-20,415.542
2009-01-21,411.399
2009-01-22,405.392
2009-01-23,407.381
2009-01-26,427.153
2009-01-27,429.794
2009-01-28,430.876
2009-01-29,424.157
2009-01-30,416.86
2009-02-02,406.497
2009-02-03,418.258
2009-02-04,420.922
2009-02-05,423.972
2009-02-06,429.627
2009-02-09,436.313
2009-02-10,431.682
2009-02-11,425.477
2009-02-12,414.458
2009-02-13,409.575
2009-02-16,407.968
2009-02-17,396.719
2009-02-18,393.038
2009-02-19,395.646
2009-02-20,387.45
2009-02-23,380.48
2009-02-24,379.28
2009-02-25,373.829
2009-02-26,376.058
2009-02-27,370.815
2009-03-02,347.031
2009-03-03,346.448
2009-03-04,348.144
2009-03-05,334.701
2009-03-06,337.923
2009-03-09,333.431
2009-03-10,351.031
2009-03-11,347.43
2009-03-12,351.389
2009-03-13,350.09
2009-03-16,366.099
2009-03-17,363.9
2009-03-18,368.446
2009-03-19,389.048
2009-03-20,390.882
2009-03-23,400.931
2009-03-24,401.301
2009-03-25,412.052
2009-03-26,409.843
2009-03-27,401.936
2009-03-30,383.463
2009-03-31,393.341
2009-04-01,394.083
2009-04-02,406.839
2009-04-03,409.717
2009-04-06,404.352
2009-04-07,402.651
2009-04-08,409.047
2009-04-09,414.981
2009-04-10,414.981
2009-04-13,418.5
2009-04-14,417.137
2009-04-15,414.981
2009-04-16,419.846
2009-04-17,422.159
2009-04-20,407.898
2009-04-21,410.625
2009-04-22,423.982
2009-04-23,429.879
2009-04-24,447.177
2009-04-27,442.45
2009-04-28,434.229
2009-04-29,454.426
2009-04-30,454.19
2009-05-01,454.259
2009-05-04,462.715
2009-05-05,460.646
2009-05-06,465.219
2009-05-07,454.839
2009-05-08,465.807
2009-05-11,465.673
2009-05-12,465.006
2009-05-13,453.726
2009-05-14,456.931
2009-05-15,466.874
2009-05-18,471.992
2009-05-19,482.651
2009-05-20,491.007
2009-05-21,480.619
2009-05-22,489.304
2009-05-25,488.164
2009-05-26,494.506
2009-05-27,490.927
2009-05-28,488.611
2009-05-29,492.397
2009-06-01,499.0
2009-06-02,502.125
2009-06-03,490.142
2009-06-04,493.054
2009-06-05,487.591
2009-06-08,477.46
2009-06-09,484.446
2009-06-10,490.637
2009-06-11,496.007
2009-06-12,486.466
2009-06-15,478.061
2009-06-16,479.822
2009-06-17,463.174
2009-06-18,465.486
2009-06-19,467.473
2009-06-22,455.09
2009-06-23,455.241
2009-06-24,466.836
2009-06-25,461.993
2009-06-26,465.996
2009-06-29,475.297
2009-06-30,474.46
2009-07-01,481.624
2009-07-02,468.76
2009-07-03,467.359
2009-07-06,456.612
2009-07-07,456.102
2009-07-08,445.623
2009-07-09,448.825
2009-07-10,441.468
2009-07-13,449.057
2009-07-14,452.309
2009-07-15,467.953
2009-07-16,471.335
2009-07-17,481.295
2009-07-20,486.234
2009-07-21,492.241
2009-07-22,489.584
2009-07-23,497.514
2009-07-24,492.072
2009-07-27,495.511
2009-07-28,489.33
2009-07-29,492.943
2009-07-30,500.262
2009-07-31,503.088
2009-08-03,517.452
2009-08-04,512.943
2009-08-05,515.552
2009-08-06,510.844
2009-08-07,510.429
2009-08-10,514.021
2009-08-11,505.013
2009-08-12,515.276
2009-08-13,522.188
2009-08-14,523.647
2009-08-17,504.73
2009-08-18,510.614
2009-08-19,512.231
2009-08-20,517.276
2009-08-21,530.779
2009-08-24,538.511
2009-08-25,543.813
2009-08-26,544.333
2009-08-27,544.04
2009-08-28,549.429
2009-08-31,546.796
2009-09-01,534.858
2009-09-02,528.393
2009-09-03,532.534
2009-09-04,535.108
2009-09-07,547.621
2009-09-08,558.277
2009-09-09,565.942
2009-09-10,562.949
2009-09-11,562.559
2009-09-14,564.021
2009-09-15,565.569
2009-09-16,574.691
2009-09-17,576.663
2009-09-18,573.608
2009-09-21,564.269
2009-09-22,575.655
2009-09-23,576.283
2009-09-24,569.247
2009-09-25,564.322
2009-09-28,570.581
2009-09-29,562.27
2009-09-30,564.823
2009-10-01,557.241
2009-10-02,551.133
2009-10-05,556.337
2009-10-06,573.181
2009-10-07,569.689
2009-10-08,576.952
2009-10-09,577.835
2009-10-12,587.377
2009-10-13,585.857
2009-10-14,593.288
2009-10-15,591.823
2009-10-16,585.936
2009-10-19,589.419
2009-10-20,585.206
2009-10-21,584.859
2009-10-22,578.076
2009-10-23,575.354
2009-10-26,564.224
2009-10-27,548.838
2009-10-28,538.094
2009-10-29,551.424
2009-10-30,536.949
2009-11-02,537.407
2009-11-03,526.641
2009-11-04,544.098
2009-11-05,549.011
2009-11-06,553.178
2009-11-09,566.653
2009-11-10,557.044
2009-11-11,558.957
2009-11-12,557.364
2009-11-13,556.959
2009-11-16,564.686
2009-11-17,559.512
2009-11-18,565.348
2009-11-19,550.821
2009-11-20,544.886
2009-11-23,556.508
2009-11-24,553.271
2009-11-25,556.958
2009-11-26,539.137
2009-11-27,544.382
2009-11-30,542.292
2009-12-01,561.566
2009-12-02,562.479
2009-12-03,562.39
2009-12-04,559.087
2009-12-07,551.663
2009-12-08,540.226
2009-12-09,534.877
2009-12-10,538.491
2009-12-11,542.532
2009-12-14,546.866
2009-12-15,536.709
2009-12-16,541.981
2009-12-17,530.922
2009-12-18,523.775
2009-12-21,528.877
2009-12-22,530.006
2009-12-23,534.26
2009-12-24,535.173
2009-12-25,535.173
2009-12-28,539.723
2009-12-29,541.938
2009-12-30,537.011
2009-12-31,538.758
2010-01-01,538.758
2010-01-04,554.27
2010-01-05,554.513
2010-01-06,554.411
2010-01-07,560.356
2010-01-08,563.72
2010-01-11,572.505
2010-01-12,570.927
2010-01-13,573.577
2010-01-14,577.903
2010-01-15,566.969
2010-01-18,566.372
2010-01-19,563.475
2010-01-20,542.842
2010-01-21,531.522
2010-01-22,527.522
2010-01-25,528.567
2010-01-26,527.662
2010-01-27,524.152
2010-01-28,515.242
2010-01-29,517.118
2010-02-01,519.219
2010-02-02,525.465
2010-02-03,523.202
2010-02-04,502.751
2010-02-05,484.189
2010-02-08,483.393
2010-02-09,485.277
2010-02-10,487.301
2010-02-11,481.168
2010-02-12,476.37
2010-02-15,476.268
2010-02-16,483.987
2010-02-17,491.215
2010-02-18,491.52
2010-02-19,492.204
2010-02-22,497.102
2010-02-23,488.63
2010-02-24,491.418
2010-02-25,479.798
2010-02-26,486.515
2010-03-01,490.196
2010-03-02,495.646
2010-03-03,502.785
2010-03-04,505.265
2010-03-05,515.118
2010-03-08,515.702
2010-03-09,512.363
2010-03-10,523.068
2010-03-11,526.198
2010-03-12,530.003
2010-03-15,522.375
2010-03-16,530.637
2010-03-17,531.996
2010-03-18,524.979
2010-03-19,523.263
2010-03-22,522.867
2010-03-23,527.369
2010-03-24,526.259
2010-03-25,531.391
2010-03-26,531.526
2010-03-29,536.289
2010-03-30,528.18
2010-03-31,527.766
2010-04-01,534.115
2010-04-02,534.115
2010-04-05,532.892
2010-04-06,530.192
2010-04-07,533.07
2010-04-08,524.502
2010-04-09,535.78
2010-04-12,540.515
2010-04-13,536.095
2010-04-14,545.126
2010-04-15,545.093
2010-04-16,528.698
2010-04-19,519.88
2010-04-20,531.793
2010-04-21,525.838
2010-04-22,510.379
2010-04-23,516.47
2010-04-26,517.372
2010-04-27,500.547
2010-04-28,486.892
2010-04-29,495.718
2010-04-30,497.511
2010-05-03,495.589
2010-05-04,468.579
2010-05-05,456.176
2010-05-06,442.547
2010-05-07,421.105
2010-05-10,462.048
2010-05-11,452.399
2010-05-12,461.969
2010-05-13,455.55
2010-05-14,430.232
2010-05-17,423.178
2010-05-18,433.764
2010-05-19,422.499
2010-05-20,415.429
2010-05-21,426.954
2010-05-24,417.272
2010-05-25,399.959
2010-05-26,415.05
2010-05-27,427.751
2010-05-28,429.448
2010-05-31,432.938
2010-06-01,429.653
2010-06-02,424.568
2010-06-03,428.503
2010-06-04,406.628
2010-06-07,400.016
2010-06-08,398.854
2010-06-09,412.376
2010-06-10,424.672
2010-06-11,434.018
2010-06-14,453.3
2010-06-15,460.305
2010-06-16,455.722
2010-06-17,457.223
2010-06-18,463.708
2010-06-21,468.899
2010-06-22,460.56
2010-06-23,452.325
2010-06-24,439.328
2010-06-25,436.854
2010-06-28,449.53
2010-06-29,422.71
2010-06-30,427.53
2010-07-01,429.357
2010-07-02,435.613
2010-07-05,431.171
2010-07-06,450.728
2010-07-07,469.91
2010-07-08,471.713
2010-07-09,473.02
2010-07-12,471.341
2010-07-13,483.34
2010-07-14,483.24
2010-07-15,484.505
2010-07-16,481.305
2010-07-19,479.996
2010-07-20,473.71
2010-07-21,478.774
2010-07-22,495.848
2010-07-23,493.028
2010-07-26,500.61
2010-07-27,503.187
2010-07-28,499.069
2010-07-29,504.258
2010-07-30,499.898
2010-08-02,518.724
2010-08-03,518.217
2010-08-04,513.367
2010-08-05,513.363
2010-08-06,512.345
2010-08-09,517.532
2010-08-10,507.905
2010-08-11,484.353
2010-08-12,479.196
2010-08-13,474.121
2010-08-16,475.755
2010-08-17,484.576
2010-08-18,481.697
2010-08-19,472.251
2010-08-20,454.212
2010-08-23,456.407
2010-08-24,446.969
2010-08-25,441.759
2010-08-26,451.199
2010-08-27,452.083
2010-08-30,443.855
2010-08-31,445.119
2010-09-01,467.427
2010-09-02,467.609
2010-09-03,468.426
2010-09-06,471.139
2010-09-07,461.069
2010-09-08,465.518
2010-09-09,471.692
2010-09-10,472.816
2010-09-13,483.124
2010-09-14,488.022
2010-09-15,487.944
2010-09-16,487.155
2010-09-17,483.324
2010-09-20,492.331
2010-09-21,497.767
