Date,ITALY VALUE Standard (Large+Mid Cap)
2005-08-05,1883.643
2005-08-08,1904.747
2005-08-09,1913.009
2005-08-10,1935.865
2005-08-11,1944.292
2005-08-12,1938.278
2005-08-15,1927.911
2005-08-16,1908.747
2005-08-17,1897.11
2005-08-18,1860.29
2005-08-19,1889.049
2005-08-22,1903.932
2005-08-23,1877.963
2005-08-24,1904.485
2005-08-25,1897.086
2005-08-26,1884.799
2005-08-29,1885.839
2005-08-30,1872.263
2005-08-31,1917.919
2005-09-01,1959.001
2005-09-02,1969.781
2005-09-05,1968.438
2005-09-06,1969.56
2005-09-07,1966.556
2005-09-08,1963.765
2005-09-09,1970.599
2005-09-12,1941.633
2005-09-13,1929.552
2005-09-14,1951.333
2005-09-15,1940.309
2005-09-16,1957.923
2005-09-19,1949.283
2005-09-20,1955.458
2005-09-21,1959.72
2005-09-22,1935.202
2005-09-23,1925.938
2005-09-26,1942.679
2005-09-27,1933.295
2005-09-28,1943.378
2005-09-29,1941.485
2005-09-30,1944.848
2005-10-03,1922.071
2005-10-04,1899.529
2005-10-05,1872.295
2005-10-06,1879.419
2005-10-07,1866.95
2005-10-10,1857.047
2005-10-11,1854.103
2005-10-12,1850.461
2005-10-13,1809.683
2005-10-14,1834.198
2005-10-17,1835.097
2005-10-18,1794.973
2005-10-19,1767.031
2005-10-20,1773.002
2005-10-21,1783.513
2005-10-24,1801.34
2005-10-25,1813.34
2005-10-26,1824.306
2005-10-27,1792.634
2005-10-28,1794.812
2005-10-31,1813.245
2005-11-01,1810.839
2005-11-02,1834.131
2005-11-03,1851.739
2005-11-04,1827.63
2005-11-07,1822.67
2005-11-08,1807.404
2005-11-09,1805.317
2005-11-10,1808.301
2005-11-11,1827.866
2005-11-14,1824.437
2005-11-15,1826.423
2005-11-16,1825.986
2005-11-17,1853.976
2005-11-18,1858.385
2005-11-21,1877.446
2005-11-22,1878.766
2005-11-23,1902.574
2005-11-24,1895.72
2005-11-25,1890.49
2005-11-28,1887.854
2005-11-29,1883.295
2005-11-30,1873.067
2005-12-01,1887.252
2005-12-02,1888.642
2005-12-05,1895.645
2005-12-06,1905.357
2005-12-07,1904.769
2005-12-08,1924.558
2005-12-09,1923.656
2005-12-12,1943.284
2005-12-13,1948.998
2005-12-14,1967.322
2005-12-15,1956.702
2005-12-16,1977.487
2005-12-19,1965.911
2005-12-20,1956.541
2005-12-21,1959.409
2005-12-22,1974.427
2005-12-23,1969.567
2005-12-26,1969.567
2005-12-27,1974.234
2005-12-28,1980.905
2005-12-29,1976.33
2005-12-30,1954.788
2006-01-02,1972.61
2006-01-03,2011.696
2006-01-04,2039.671
2006-01-05,2027.864
2006-01-06,2053.208
2006-01-09,2036.4
2006-01-10,2035.129
2006-01-11,2068.535
2006-01-12,2062.507
2006-01-13,2040.996
2006-01-16,2071.3
2006-01-17,2044.31
2006-01-18,2032.267
2006-01-19,2028.031
2006-01-20,2006.56
2006-01-23,2040.667
2006-01-24,2024.471
2006-01-25,2036.852
2006-01-26,2064.917
2006-01-27,2062.588
2006-01-30,2052.073
2006-01-31,2063.922
2006-02-01,2071.858
2006-02-02,2036.594
2006-02-03,2016.016
2006-02-06,2026.494
2006-02-07,2009.541
2006-02-08,2006.825
2006-02-09,2029.846
2006-02-10,1997.212
2006-02-13,2011.106
2006-02-14,1995.044
2006-02-15,2006.96
2006-02-16,2019.607
2006-02-17,2028.798
2006-02-20,2042.175
2006-02-21,2046.195
2006-02-22,2061.699
2006-02-23,2060.547
2006-02-24,2055.044
2006-02-27,2054.856
2006-02-28,2036.227
2006-03-01,2036.654
2006-03-02,2018.79
2006-03-03,2031.413
2006-03-06,2039.462
2006-03-07,2013.916
2006-03-08,2018.393
2006-03-09,2028.986
2006-03-10,2032.415
2006-03-13,2055.03
2006-03-14,2077.037
2006-03-15,2087.464
2006-03-16,2110.071
2006-03-17,2099.982
2006-03-20,2108.914
2006-03-21,2102.785
2006-03-22,2093.124
2006-03-23,2058.816
2006-03-24,2073.301
2006-03-27,2045.254
2006-03-28,2047.356
2006-03-29,2059.37
2006-03-30,2105.99
2006-03-31,2083.393
2006-04-03,2105.162
2006-04-04,2111.511
2006-04-05,2136.967
2006-04-06,2126.822
2006-04-07,2091.555
2006-04-10,2121.59
2006-04-11,2083.274
2006-04-12,2079.471
2006-04-13,2069.729
2006-04-14,2069.729
2006-04-17,2102.602
2006-04-18,2098.179
2006-04-19,2134.858
2006-04-20,2145.327
2006-04-21,2155.509
2006-04-24,2157.044
2006-04-25,2170.289
2006-04-26,2188.785
2006-04-27,2189.535
2006-04-28,2183.275
2006-05-01,2187.088
2006-05-02,2218.936
2006-05-03,2205.483
2006-05-04,2230.395
2006-05-05,2252.108
2006-05-08,2252.656
2006-05-09,2281.511
2006-05-10,2281.372
2006-05-11,2281.862
2006-05-12,2261.963
2006-05-15,2220.434
2006-05-16,2235.558
2006-05-17,2160.255
2006-05-18,2167.003
2006-05-19,2164.244
2006-05-22,2138.992
2006-05-23,2180.24
2006-05-24,2151.051
2006-05-25,2183.675
2006-05-26,2196.431
2006-05-29,2199.545
2006-05-30,2180.398
2006-05-31,2213.806
2006-06-01,2222.354
2006-06-02,2238.078
2006-06-05,2237.446
2006-06-06,2193.777
2006-06-07,2207.741
2006-06-08,2141.786
2006-06-09,2167.005
2006-06-12,2143.941
2006-06-13,2119.308
2006-06-14,2104.246
2006-06-15,2133.35
2006-06-16,2125.104
2006-06-19,2117.593
2006-06-20,2132.276
2006-06-21,2153.458
2006-06-22,2146.948
2006-06-23,2150.898
2006-06-26,2153.615
2006-06-27,2147.573
2006-06-28,2136.484
2006-06-29,2167.217
2006-06-30,2234.921
2006-07-03,2254.209
2006-07-04,2259.823
2006-07-05,2216.018
2006-07-06,2246.742
2006-07-07,2256.575
2006-07-10,2251.912
2006-07-11,2235.185
2006-07-12,2229.326
2006-07-13,2205.019
2006-07-14,2173.758
2006-07-17,2146.794
2006-07-18,2133.034
2006-07-19,2182.847
2006-07-20,2186.625
2006-07-21,2187.734
2006-07-24,2208.221
2006-07-25,2198.594
2006-07-26,2197.802
2006-07-27,2241.271
2006-07-28,2261.618
2006-07-31,2256.136
2006-08-01,2233.597
2006-08-02,2274.653
2006-08-03,2253.933
2006-08-04,2297.757
2006-08-07,2269.512
2006-08-08,2271.423
2006-08-09,2297.37
2006-08-10,2263.627
2006-08-11,2263.248
2006-08-14,2272.277
2006-08-15,2279.765
2006-08-16,2312.999
2006-08-17,2309.946
2006-08-18,2310.196
2006-08-21,2326.009
2006-08-22,2318.335
2006-08-23,2297.695
2006-08-24,2302.804
2006-08-25,2287.495
2006-08-28,2304.011
2006-08-29,2286.245
2006-08-30,2308.477
2006-08-31,2297.552
2006-09-01,2303.019
2006-09-04,2328.575
2006-09-05,2316.96
2006-09-06,2294.538
2006-09-07,2276.602
2006-09-08,2278.882
2006-09-11,2272.515
2006-09-12,2286.161
2006-09-13,2282.643
2006-09-14,2286.719
2006-09-15,2254.758
2006-09-18,2264.651
2006-09-19,2257.473
2006-09-20,2278.213
2006-09-21,2290.395
2006-09-22,2276.484
2006-09-25,2257.659
2006-09-26,2268.907
2006-09-27,2283.331
2006-09-28,2295.677
2006-09-29,2299.375
2006-10-02,2312.71
2006-10-03,2305.521
2006-10-04,2309.812
2006-10-05,2326.155
2006-10-06,2304.559
2006-10-09,2311.677
2006-10-10,2299.984
2006-10-11,2323.176
2006-10-12,2330.259
2006-10-13,2319.653
2006-10-16,2331.836
2006-10-17,2323.064
2006-10-18,2336.213
2006-10-19,2351.705
2006-10-20,2352.384
2006-10-23,2349.284
2006-10-24,2344.912
2006-10-25,2373.639
2006-10-26,2381.975
2006-10-27,2399.711
2006-10-30,2396.826
2006-10-31,2413.491
2006-11-01,2425.437
2006-11-02,2414.913
2006-11-03,2417.508
2006-11-06,2440.337
2006-11-07,2469.014
2006-11-08,2467.774
2006-11-09,2467.631
2006-11-10,2499.708
2006-11-13,2493.465
2006-11-14,2495.174
2006-11-15,2515.332
2006-11-16,2518.504
2006-11-17,2504.467
2006-11-20,2513.652
2006-11-21,2512.15
2006-11-22,2533.487
2006-11-23,2536.857
2006-11-24,2553.093
2006-11-27,2525.446
2006-11-28,2525.284
2006-11-29,2569.102
2006-11-30,2562.428
2006-12-01,2552.389
2006-12-04,2556.849
2006-12-05,2570.09
2006-12-06,2575.241
2006-12-07,2570.224
2006-12-08,2573.534
2006-12-11,2566.388
2006-12-12,2582.604
2006-12-13,2590.773
2006-12-14,2592.112
2006-12-15,2590.428
2006-12-18,2583.564
2006-12-19,2592.796
2006-12-20,2599.647
2006-12-21,2587.14
2006-12-22,2557.737
2006-12-25,2557.737
2006-12-26,2553.752
2006-12-27,2591.621
2006-12-28,2594.328
2006-12-29,2596.663
2007-01-01,2596.663
2007-01-02,2640.579
2007-01-03,2625.212
2007-01-04,2595.432
2007-01-05,2561.618
2007-01-08,2557.044
2007-01-09,2559.686
2007-01-10,2523.286
2007-01-11,2548.71
2007-01-12,2562.934
2007-01-15,2577.723
2007-01-16,2571.477
2007-01-17,2548.295
2007-01-18,2555.418
2007-01-19,2581.031
2007-01-22,2578.864
2007-01-23,2598.493
2007-01-24,2613.439
2007-01-25,2604.354
2007-01-26,2576.051
2007-01-29,2573.419
2007-01-30,2582.774
2007-01-31,2585.36
2007-02-01,2602.989
2007-02-02,2598.888
2007-02-05,2606.827
2007-02-06,2604.878
2007-02-07,2631.144
2007-02-08,2612.66
2007-02-09,2609.515
2007-02-12,2601.187
2007-02-13,2627.548
2007-02-14,2658.939
2007-02-15,2659.581
2007-02-16,2656.917
2007-02-19,2670.692
2007-02-20,2643.674
2007-02-21,2614.867
2007-02-22,2614.759
2007-02-23,2621.628
2007-02-26,2647.823
2007-02-27,2595.479
2007-02-28,2547.816
2007-03-01,2513.071
2007-03-02,2513.129
2007-03-05,2480.496
2007-03-06,2490.277
2007-03-07,2505.609
2007-03-08,2529.733
2007-03-09,2520.636
2007-03-12,2523.244
2007-03-13,2509.565
2007-03-14,2457.793
2007-03-15,2499.618
2007-03-16,2510.575
2007-03-19,2532.37
2007-03-20,2521.492
2007-03-21,2530.394
2007-03-22,2585.501
2007-03-23,2587.5
2007-03-26,2572.725
2007-03-27,2572.756
2007-03-28,2581.607
2007-03-29,2607.326
2007-03-30,2605.302
2007-04-02,2661.331
2007-04-03,2681.95
2007-04-04,2685.505
2007-04-05,2706.442
2007-04-06,2706.442
2007-04-09,2692.343
2007-04-10,2716.133
2007-04-11,2702.496
2007-04-12,2710.015
2007-04-13,2736.971
2007-04-16,2757.86
2007-04-17,2763.142
2007-04-18,2758.067
2007-04-19,2742.921
2007-04-20,2766.85
2007-04-23,2765.449
2007-04-24,2757.102
2007-04-25,2785.237
2007-04-26,2780.764
2007-04-27,2776.852
2007-04-30,2777.798
2007-05-01,2767.417
2007-05-02,2771.565
2007-05-03,2758.57
2007-05-04,2774.538
2007-05-07,2778.089
2007-05-08,2746.317
2007-05-09,2753.249
2007-05-10,2713.647
2007-05-11,2740.856
2007-05-14,2745.244
2007-05-15,2777.037
2007-05-16,2763.776
2007-05-17,2761.994
2007-05-18,2788.999
2007-05-21,2796.986
2007-05-22,2795.599
2007-05-23,2830.314
2007-05-24,2782.365
2007-05-25,2785.197
2007-05-28,2789.232
2007-05-29,2780.525
2007-05-30,2770.01
2007-05-31,2782.161
2007-06-01,2772.287
2007-06-04,2766.869
2007-06-05,2798.032
2007-06-06,2761.049
2007-06-07,2735.207
2007-06-08,2701.819
2007-06-11,2700.836
2007-06-12,2680.171
2007-06-13,2702.594
2007-06-14,2749.522
2007-06-15,2785.688
2007-06-18,2788.652
2007-06-19,2810.946
2007-06-20,2807.348
2007-06-21,2773.633
2007-06-22,2761.894
2007-06-25,2764.596
2007-06-26,2737.503
2007-06-27,2710.714
2007-06-28,2744.521
2007-06-29,2771.123
2007-07-02,2807.351
2007-07-03,2826.647
2007-07-04,2824.37
2007-07-05,2796.552
2007-07-06,2819.826
2007-07-09,2839.097
2007-07-10,2824.577
2007-07-11,2815.996
2007-07-12,2837.0
2007-07-13,2846.559
2007-07-16,2858.549
2007-07-17,2835.575
2007-07-18,2818.24
2007-07-19,2844.712
2007-07-20,2799.783
2007-07-23,2814.519
2007-07-24,2765.079
2007-07-25,2707.429
2007-07-26,2663.406
2007-07-27,2629.17
2007-07-30,2623.9
2007-07-31,2674.496
2007-08-01,2615.498
2007-08-02,2630.586
2007-08-03,2623.29
2007-08-06,2607.44
2007-08-07,2663.902
2007-08-08,2719.123
2007-08-09,2643.823
2007-08-10,2554.375
2007-08-13,2587.72
2007-08-14,2550.838
2007-08-15,2531.666
2007-08-16,2443.612
2007-08-17,2531.985
2007-08-20,2537.636
2007-08-21,2539.904
2007-08-22,2591.115
2007-08-23,2614.665
2007-08-24,2648.219
2007-08-27,2640.851
2007-08-28,2585.192
2007-08-29,2609.149
2007-08-30,2631.957
2007-08-31,2654.928
2007-09-03,2648.148
2007-09-04,2640.734
2007-09-05,2590.077
2007-09-06,2612.368
2007-09-07,2561.539
2007-09-10,2573.783
2007-09-11,2607.983
2007-09-12,2629.342
2007-09-13,2663.373
2007-09-14,2637.111
2007-09-17,2611.75
2007-09-18,2662.703
2007-09-19,2752.049
2007-09-20,2757.68
2007-09-21,2746.719
2007-09-24,2744.722
2007-09-25,2726.687
2007-09-26,2751.114
2007-09-27,2756.307
2007-09-28,2754.633
2007-10-01,2795.986
2007-10-02,2785.556
2007-10-03,2784.207
2007-10-04,2791.827
2007-10-05,2813.654
2007-10-08,2785.202
2007-10-09,2816.023
2007-10-10,2813.138
2007-10-11,2833.435
2007-10-12,2823.192
2007-10-15,2791.967
2007-10-16,2777.8
2007-10-17,2766.519
2007-10-18,2756.036
2007-10-19,2746.416
2007-10-22,2698.692
2007-10-23,2716.186
2007-10-24,2698.918
2007-10-25,2726.273
2007-10-26,2758.888
2007-10-29,2781.914
2007-10-30,2798.322
2007-10-31,2827.599
2007-11-01,2753.961
2007-11-02,2759.133
2007-11-05,2742.69
2007-11-06,2757.381
2007-11-07,2775.924
2007-11-08,2715.159
2007-11-09,2667.368
2007-11-12,2668.08
2007-11-13,2703.791
2007-11-14,2726.815
2007-11-15,2711.822
2007-11-16,2724.509
2007-11-19,2683.259
2007-11-20,2735.979
2007-11-21,2731.252
2007-11-22,2742.09
2007-11-23,2775.524
2007-11-26,2750.943
2007-11-27,2745.742
2007-11-28,2777.364
2007-11-29,2795.425
2007-11-30,2813.832
2007-12-03,2797.265
2007-12-04,2799.004
2007-12-05,2831.624
2007-12-06,2836.101
2007-12-07,2855.799
2007-12-10,2870.214
2007-12-11,2853.306
2007-12-12,2853.844
2007-12-13,2786.514
2007-12-14,2760.231
2007-12-17,2707.315
2007-12-18,2710.821
2007-12-19,2690.434
2007-12-20,2674.093
2007-12-21,2697.334
2007-12-24,2703.34
2007-12-25,2703.34
2007-12-26,2721.921
2007-12-27,2749.922
2007-12-28,2789.592
2007-12-31,2773.657
2008-01-01,2773.657
2008-01-02,2762.823
2008-01-03,2773.807
2008-01-04,2743.612
2008-01-07,2750.452
2008-01-08,2742.458
2008-01-09,2721.349
2008-01-10,2730.85
2008-01-11,2747.114
2008-01-14,2764.987
2008-01-15,2703.919
2008-01-16,2672.319
2008-01-17,2641.694
2008-01-18,2608.001
2008-01-21,2444.86
2008-01-22,2484.286
2008-01-23,2375.122
2008-01-24,2496.067
2008-01-25,2487.446
2008-01-28,2503.957
2008-01-29,2513.589
2008-01-30,2505.324
2008-01-31,2506.879
2008-02-01,2535.984
2008-02-04,2542.738
2008-02-05,2434.795
2008-02-06,2453.361
2008-02-07,2386.243
2008-02-08,2371.244
2008-02-11,2353.816
2008-02-12,2444.246
2008-02-13,2462.304
2008-02-14,2476.688
2008-02-15,2437.357
2008-02-18,2459.27
2008-02-19,2484.345
2008-02-20,2440.488
2008-02-21,2462.66
2008-02-22,2435.456
2008-02-25,2474.607
2008-02-26,2516.036
2008-02-27,2554.533
2008-02-28,2537.69
2008-02-29,2500.597
2008-03-03,2470.148
2008-03-04,2439.389
2008-03-05,2501.241
2008-03-06,2468.222
2008-03-07,2409.268
2008-03-10,2386.876
2008-03-11,2428.703
2008-03-12,2448.258
2008-03-13,2422.505
2008-03-14,2396.838
2008-03-17,2336.017
2008-03-18,2407.0
2008-03-19,2334.59
2008-03-20,2245.864
2008-03-21,2245.864
2008-03-24,2242.659
2008-03-25,2359.089
2008-03-26,2372.523
2008-03-27,2410.286
2008-03-28,2400.223
2008-03-31,2401.449
2008-04-01,2444.456
2008-04-02,2497.957
2008-04-03,2500.228
2008-04-04,2541.279
2008-04-07,2558.557
2008-04-08,2563.56
2008-04-09,2575.843
2008-04-10,2573.076
2008-04-11,2553.336
2008-04-14,2523.983
2008-04-15,2513.98
2008-04-16,2582.102
2008-04-17,2564.246
2008-04-18,2594.188
2008-04-21,2620.318
2008-04-22,2619.867
2008-04-23,2599.2
2008-04-24,2585.845
2008-04-25,2615.797
2008-04-28,2608.753
2008-04-29,2595.775
2008-04-30,2596.943
2008-05-01,2577.177
2008-05-02,2615.132
2008-05-05,2628.651
2008-05-06,2621.132
2008-05-07,2614.008
2008-05-08,2577.881
2008-05-09,2559.524
2008-05-12,2576.444
2008-05-13,2581.339
2008-05-14,2615.048
2008-05-15,2621.008
2008-05-16,2652.21
2008-05-19,2668.309
2008-05-20,2651.735
2008-05-21,2677.637
2008-05-22,2696.931
2008-05-23,2673.728
2008-05-26,2666.071
2008-05-27,2656.035
2008-05-28,2629.62
2008-05-29,2615.48
2008-05-30,2653.315
2008-06-02,2612.501
2008-06-03,2602.433
2008-06-04,2573.255
2008-06-05,2597.182
2008-06-06,2565.73
2008-06-09,2563.269
2008-06-10,2488.378
2008-06-11,2447.549
2008-06-12,2437.153
2008-06-13,2432.531
2008-06-16,2440.725
2008-06-17,2463.742
2008-06-18,2423.669
2008-06-19,2401.793
2008-06-20,2385.63
2008-06-23,2371.998
2008-06-24,2382.712
2008-06-25,2411.427
2008-06-26,2381.793
2008-06-27,2359.07
2008-06-30,2373.274
2008-07-01,2328.148
2008-07-02,2360.734
2008-07-03,2352.791
2008-07-04,2304.509
2008-07-07,2329.245
2008-07-08,2287.377
2008-07-09,2329.326
2008-07-10,2310.006
2008-07-11,2269.285
2008-07-14,2268.808
2008-07-15,2221.959
2008-07-16,2208.106
2008-07-17,2256.153
2008-07-18,2290.888
2008-07-21,2301.08
2008-07-22,2305.449
2008-07-23,2322.223
2008-07-24,2307.953
2008-07-25,2311.142
2008-07-28,2295.303
2008-07-29,2258.788
2008-07-30,2263.757
2008-07-31,2262.981
2008-08-01,2240.001
2008-08-04,2219.86
2008-08-05,2270.649
2008-08-06,2276.882
2008-08-07,2281.372
2008-08-08,2219.788
2008-08-11,2250.346
2008-08-12,2225.401
2008-08-13,2178.367
2008-08-14,2186.217
2008-08-15,2155.692
2008-08-18,2162.415
2008-08-19,2116.715
2008-08-20,2116.423
2008-08-21,2111.373
2008-08-22,2123.595
2008-08-25,2106.312
2008-08-26,2090.447
2008-08-27,2096.855
2008-08-28,2142.67
2008-08-29,2158.987
2008-09-01,2132.064
2008-09-02,2146.359
2008-09-03,2121.984
2008-09-04,2055.326
2008-09-05,1993.704
2008-09-08,2045.772
2008-09-09,2020.186
2008-09-10,1991.733
2008-09-11,1966.092
2008-09-12,2037.912
2008-09-15,1964.285
2008-09-16,1892.613
2008-09-17,1861.051
2008-09-18,1852.244
2008-09-19,2026.734
2008-09-22,2035.473
2008-09-23,2021.579
2008-09-24,2004.313
2008-09-25,2050.388
2008-09-26,2010.935
2008-09-29,1880.286
2008-09-30,1796.278
2008-10-01,1814.523
2008-10-02,1760.573
2008-10-03,1816.992
2008-10-06,1628.823
2008-10-07,1626.396
2008-10-08,1510.998
2008-10-09,1493.381
2008-10-10,1349.674
2008-10-13,1527.305
2008-10-14,1604.694
2008-10-15,1499.18
2008-10-16,1379.933
2008-10-17,1473.311
2008-10-20,1494.398
2008-10-21,1460.725
2008-10-22,1376.643
2008-10-23,1383.491
2008-10-24,1297.718
2008-10-27,1224.282
2008-10-28,1197.044
2008-10-29,1365.773
2008-10-30,1390.245
2008-10-31,1414.034
2008-11-03,1429.409
2008-11-04,1560.017
2008-11-05,1548.59
2008-11-06,1429.276
2008-11-07,1457.146
2008-11-10,1472.201
2008-11-11,1360.237
2008-11-12,1324.935
2008-11-13,1344.171
2008-11-14,1398.965
2008-11-17,1341.449
2008-11-18,1348.805
2008-11-19,1315.207
2008-11-20,1272.114
2008-11-21,1234.325
2008-11-24,1376.497
2008-11-25,1383.721
2008-11-26,1380.064
2008-11-27,1389.316
2008-11-28,1353.036
2008-12-01,1254.315
2008-12-02,1295.909
2008-12-03,1292.826
2008-12-04,1284.998
2008-12-05,1202.83
2008-12-08,1332.657
2008-12-09,1345.554
2008-12-10,1370.749
2008-12-11,1382.154
2008-12-12,1359.452
2008-12-15,1376.913
2008-12-16,1407.932
2008-12-17,1474.884
2008-12-18,1509.534
2008-12-19,1450.713
2008-12-22,1419.325
2008-12-23,1415.379
2008-12-24,1419.897
2008-12-25,1419.897
2008-12-26,1426.749
2008-12-29,1449.511
2008-12-30,1462.143
2008-12-31,1436.92
2009-01-01,1436.92
2009-01-02,1485.627
2009-01-05,1480.03
2009-01-06,1484.46
2009-01-07,1499.774
2009-01-08,1513.243
2009-01-09,1458.938
2009-01-12,1425.903
2009-01-13,1377.37
2009-01-14,1326.707
2009-01-15,1295.619
2009-01-16,1333.978
2009-01-19,1305.364
2009-01-20,1261.484
2009-01-21,1231.74
2009-01-22,1220.441
2009-01-23,1207.796
2009-01-26,1273.178
2009-01-27,1272.421
2009-01-28,1313.155
2009-01-29,1287.37
2009-01-30,1249.993
2009-02-02,1221.47
2009-02-03,1255.075
2009-02-04,1270.557
2009-02-05,1265.633
2009-02-06,1297.727
2009-02-09,1333.008
2009-02-10,1303.443
2009-02-11,1276.789
2009-02-12,1237.718
2009-02-13,1259.711
2009-02-16,1230.397
2009-02-17,1165.285
2009-02-18,1152.984
2009-02-19,1159.433
2009-02-20,1085.257
2009-02-23,1086.867
2009-02-24,1091.874
2009-02-25,1074.97
2009-02-26,1113.757
2009-02-27,1090.097
2009-03-02,1008.446
2009-03-03,977.107
2009-03-04,996.114
2009-03-05,932.715
2009-03-06,893.812
2009-03-09,875.635
2009-03-10,949.688
2009-03-11,952.422
2009-03-12,984.803
2009-03-13,986.062
2009-03-16,1015.567
2009-03-17,1004.952
2009-03-18,1043.152
2009-03-19,1112.758
2009-03-20,1116.284
2009-03-23,1178.738
2009-03-24,1175.737
2009-03-25,1208.286
2009-03-26,1221.971
2009-03-27,1185.275
2009-03-30,1096.61
2009-03-31,1153.503
2009-04-01,1163.789
2009-04-02,1241.452
2009-04-03,1240.477
2009-04-06,1221.148
2009-04-07,1204.908
2009-04-08,1225.892
2009-04-09,1250.747
2009-04-10,1250.747
2009-04-13,1261.353
2009-04-14,1278.208
2009-04-15,1265.655
2009-04-16,1286.822
2009-04-17,1293.621
2009-04-20,1230.5
2009-04-21,1232.218
2009-04-22,1264.235
2009-04-23,1273.327
2009-04-24,1331.889
2009-04-27,1333.226
2009-04-28,1311.208
2009-04-29,1360.584
2009-04-30,1376.967
2009-05-01,1377.175
2009-05-04,1428.39
2009-05-05,1419.421
2009-05-06,1440.221
2009-05-07,1428.387
2009-05-08,1489.991
2009-05-11,1482.033
2009-05-12,1497.795
2009-05-13,1428.774
2009-05-14,1416.579
2009-05-15,1438.224
2009-05-18,1490.967
2009-05-19,1513.685
2009-05-20,1561.889
2009-05-21,1512.368
2009-05-22,1546.468
2009-05-25,1543.565
2009-05-26,1570.107
2009-05-27,1564.562
2009-05-28,1557.536
2009-05-29,1559.669
2009-06-01,1608.236
2009-06-02,1620.031
2009-06-03,1576.167
2009-06-04,1578.284
2009-06-05,1561.065
2009-06-08,1523.734
2009-06-09,1555.665
2009-06-10,1569.185
2009-06-11,1601.51
2009-06-12,1576.642
2009-06-15,1514.985
2009-06-16,1506.233
2009-06-17,1468.323
2009-06-18,1497.386
2009-06-19,1504.715
2009-06-22,1453.653
2009-06-23,1459.614
2009-06-24,1505.449
2009-06-25,1481.451
2009-06-26,1490.543
2009-06-29,1508.011
2009-06-30,1501.17
2009-07-01,1545.553
2009-07-02,1493.185
2009-07-03,1494.08
2009-07-06,1452.986
2009-07-07,1439.348
2009-07-08,1401.302
2009-07-09,1424.472
2009-07-10,1395.818
2009-07-13,1424.002
2009-07-14,1439.973
2009-07-15,1508.913
2009-07-16,1520.792
2009-07-17,1521.888
2009-07-20,1553.98
2009-07-21,1580.5
2009-07-22,1586.584
2009-07-23,1617.056
2009-07-24,1604.177
2009-07-27,1626.438
2009-07-28,1591.685
2009-07-29,1598.969
2009-07-30,1644.205
2009-07-31,1624.738
2009-08-03,1677.392
2009-08-04,1678.299
2009-08-05,1676.204
2009-08-06,1686.076
2009-08-07,1690.33
2009-08-10,1700.361
2009-08-11,1671.481
2009-08-12,1704.193
2009-08-13,1733.023
2009-08-14,1704.313
2009-08-17,1639.477
2009-08-18,1667.265
2009-08-19,1673.6
2009-08-20,1697.222
2009-08-21,1746.765
2009-08-24,1785.806
2009-08-25,1799.587
2009-08-26,1793.751
2009-08-27,1785.351
2009-08-28,1816.358
2009-08-31,1795.749
2009-09-01,1752.977
2009-09-02,1733.599
2009-09-03,1748.783
2009-09-04,1766.976
2009-09-07,1806.954
2009-09-08,1826.912
2009-09-09,1859.274
2009-09-10,1860.301
2009-09-11,1881.133
2009-09-14,1883.981
2009-09-15,1887.395
2009-09-16,1926.144
2009-09-17,1942.019
2009-09-18,1928.909
2009-09-21,1893.687
2009-09-22,1910.188
2009-09-23,1924.862
2009-09-24,1892.069
2009-09-25,1906.132
2009-09-28,1927.289
2009-09-29,1924.208
2009-09-30,1925.4
2009-10-01,1878.542
2009-10-02,1853.629
2009-10-05,1870.134
2009-10-06,1938.272
2009-10-07,1924.964
2009-10-08,1953.987
2009-10-09,1957.905
2009-10-12,1991.606
2009-10-13,1975.397
2009-10-14,2024.129
2009-10-15,2028.913
2009-10-16,2005.697
2009-10-19,2039.872
2009-10-20,2021.264
2009-10-21,2027.876
2009-10-22,1998.488
2009-10-23,1962.414
2009-10-26,1915.894
2009-10-27,1888.736
2009-10-28,1842.236
2009-10-29,1882.64
2009-10-30,1814.523
2009-11-02,1844.649
2009-11-03,1792.451
2009-11-04,1844.36
2009-11-05,1870.986
2009-11-06,1865.279
2009-11-09,1926.089
2009-11-10,1917.068
2009-11-11,1940.058
2009-11-12,1920.507
2009-11-13,1928.282
2009-11-16,1965.153
2009-11-17,1926.81
2009-11-18,1937.399
2009-11-19,1881.575
2009-11-20,1853.38
2009-11-23,1914.047
2009-11-24,1886.893
2009-11-25,1905.611
2009-11-26,1828.4
2009-11-27,1849.842
2009-11-30,1831.901
2009-12-01,1893.707
2009-12-02,1891.684
2009-12-03,1894.851
2009-12-04,1895.08
2009-12-07,1876.526
2009-12-08,1831.602
2009-12-09,1819.624
2009-12-10,1829.204
2009-12-11,1817.631
2009-12-14,1837.845
2009-12-15,1821.145
2009-12-16,1844.514
2009-12-17,1796.834
2009-12-18,1771.246
2009-12-21,1797.521
2009-12-22,1806.679
2009-12-23,1828.434
2009-12-24,1831.559
2009-12-25,1831.559
2009-12-28,1849.441
2009-12-29,1856.63
2009-12-30,1832.65
2009-12-31,1838.609
2010-01-01,1838.609
2010-01-04,1872.536
2010-01-05,1868.153
2010-01-06,1871.902
2010-01-07,1871.453
2010-01-08,1878.587
2010-01-11,1906.163
2010-01-12,1890.718
2010-01-13,1887.817
2010-01-14,1893.025
2010-01-15,1851.929
2010-01-18,1856.287
2010-01-19,1857.54
2010-01-20,1791.896
2010-01-21,1766.793
