Date,BELGIUM LARGE GROWTH Large Cap
2005-11-10,568.642
2005-11-11,568.458
2005-11-14,570.556
2005-11-15,566.578
2005-11-16,563.596
2005-11-17,572.431
2005-11-18,564.249
2005-11-21,570.438
2005-11-22,568.549
2005-11-23,573.13
2005-11-24,585.964
2005-11-25,589.796
2005-11-28,596.328
2005-11-29,597.558
2005-11-30,592.167
2005-12-01,592.749
2005-12-02,608.234
2005-12-05,600.583
2005-12-06,614.937
2005-12-07,613.567
2005-12-08,612.506
2005-12-09,601.993
2005-12-12,605.087
2005-12-13,600.685
2005-12-14,621.078
2005-12-15,611.354
2005-12-16,612.758
2005-12-19,619.916
2005-12-20,597.472
2005-12-21,593.016
2005-12-22,593.494
2005-12-23,592.98
2005-12-26,592.98
2005-12-27,605.958
2005-12-28,610.499
2005-12-29,613.132
2005-12-30,606.826
2006-01-02,604.515
2006-01-03,615.854
2006-01-04,619.701
2006-01-05,623.29
2006-01-06,626.413
2006-01-09,631.875
2006-01-10,638.315
2006-01-11,647.974
2006-01-12,660.256
2006-01-13,663.637
2006-01-16,671.367
2006-01-17,653.634
2006-01-18,658.578
2006-01-19,657.699
2006-01-20,656.363
2006-01-23,668.483
2006-01-24,673.255
2006-01-25,686.151
2006-01-26,674.029
2006-01-27,669.706
2006-01-30,667.12
2006-01-31,658.682
2006-02-01,663.094
2006-02-02,661.984
2006-02-03,659.886
2006-02-06,654.876
2006-02-07,654.574
2006-02-08,660.145
2006-02-09,661.764
2006-02-10,659.828
2006-02-13,652.793
2006-02-14,638.488
2006-02-15,643.77
2006-02-16,641.885
2006-02-17,638.51
2006-02-20,643.723
2006-02-21,642.837
2006-02-22,655.079
2006-02-23,653.272
2006-02-24,641.255
2006-02-27,654.837
2006-02-28,659.137
2006-03-01,664.473
2006-03-02,669.359
2006-03-03,669.476
2006-03-06,671.449
2006-03-07,655.989
2006-03-08,646.668
2006-03-09,647.195
2006-03-10,654.332
2006-03-13,660.035
2006-03-14,672.12
2006-03-15,676.458
2006-03-16,681.223
2006-03-17,691.451
2006-03-20,691.427
2006-03-21,686.203
2006-03-22,693.536
2006-03-23,682.279
2006-03-24,694.81
2006-03-27,686.282
2006-03-28,678.995
2006-03-29,671.534
2006-03-30,678.354
2006-03-31,671.554
2006-04-03,675.713
2006-04-04,678.417
2006-04-05,677.701
2006-04-06,677.193
2006-04-07,666.809
2006-04-10,663.724
2006-04-11,659.177
2006-04-12,663.183
2006-04-13,666.204
2006-04-14,666.204
2006-04-17,676.785
2006-04-18,679.541
2006-04-19,686.824
2006-04-20,686.386
2006-04-21,690.764
2006-04-24,693.813
2006-04-25,705.343
2006-04-26,712.097
2006-04-27,726.653
2006-04-28,728.469
2006-05-01,729.742
2006-05-02,732.799
2006-05-03,729.333
2006-05-04,734.211
2006-05-05,739.224
2006-05-08,740.435
2006-05-09,746.437
2006-05-10,745.29
2006-05-11,752.928
2006-05-12,737.712
2006-05-15,707.489
2006-05-16,719.121
2006-05-17,701.146
2006-05-18,696.422
2006-05-19,692.356
2006-05-22,657.844
2006-05-23,687.353
2006-05-24,683.91
2006-05-25,685.905
2006-05-26,699.455
2006-05-29,703.737
2006-05-30,689.808
2006-05-31,697.124
2006-06-01,693.74
2006-06-02,702.4
2006-06-05,700.905
2006-06-06,675.757
2006-06-07,670.908
2006-06-08,638.14
2006-06-09,644.619
2006-06-12,638.094
2006-06-13,625.774
2006-06-14,626.063
2006-06-15,644.958
2006-06-16,644.698
2006-06-19,636.097
2006-06-20,642.372
2006-06-21,651.378
2006-06-22,651.713
2006-06-23,653.47
2006-06-26,655.576
2006-06-27,657.113
2006-06-28,656.883
2006-06-29,665.755
2006-06-30,692.182
2006-07-03,691.78
2006-07-04,689.463
2006-07-05,678.298
2006-07-06,689.278
2006-07-07,696.206
2006-07-10,692.555
2006-07-11,690.349
2006-07-12,685.638
2006-07-13,669.172
2006-07-14,660.637
2006-07-17,647.386
2006-07-18,651.552
2006-07-19,666.076
2006-07-20,676.357
2006-07-21,671.441
2006-07-24,685.514
2006-07-25,685.556
2006-07-26,687.262
2006-07-27,706.225
2006-07-28,710.992
2006-07-31,714.646
2006-08-01,707.979
2006-08-02,718.34
2006-08-03,714.303
2006-08-04,722.603
2006-08-07,714.762
2006-08-08,710.313
2006-08-09,713.532
2006-08-10,702.993
2006-08-11,711.034
2006-08-14,711.602
2006-08-15,723.9
2006-08-16,728.864
2006-08-17,721.207
2006-08-18,721.442
2006-08-21,723.779
2006-08-22,719.875
2006-08-23,714.727
2006-08-24,711.538
2006-08-25,709.975
2006-08-28,713.679
2006-08-29,713.222
2006-08-30,722.276
2006-08-31,708.378
2006-09-01,710.045
2006-09-04,713.882
2006-09-05,712.902
2006-09-06,702.375
2006-09-07,703.509
2006-09-08,699.372
2006-09-11,702.245
2006-09-12,710.498
2006-09-13,712.559
2006-09-14,718.178
2006-09-15,716.34
2006-09-18,719.94
2006-09-19,718.548
2006-09-20,723.769
2006-09-21,727.269
2006-09-22,723.862
2006-09-25,719.126
2006-09-26,721.625
2006-09-27,726.791
2006-09-28,722.649
2006-09-29,724.333
2006-10-02,728.705
2006-10-03,725.917
2006-10-04,727.422
2006-10-05,732.339
2006-10-06,726.177
2006-10-09,727.831
2006-10-10,730.582
2006-10-11,732.402
2006-10-12,741.132
2006-10-13,736.03
2006-10-16,740.355
2006-10-17,735.138
2006-10-18,740.584
2006-10-19,742.534
2006-10-20,746.395
2006-10-23,743.902
2006-10-24,738.453
2006-10-25,744.169
2006-10-26,747.282
2006-10-27,745.69
2006-10-30,740.049
2006-10-31,746.689
2006-11-01,756.182
2006-11-02,750.858
2006-11-03,749.853
2006-11-06,757.563
2006-11-07,765.514
2006-11-08,760.597
2006-11-09,771.645
2006-11-10,778.087
2006-11-13,782.847
2006-11-14,783.334
2006-11-15,792.394
2006-11-16,791.113
2006-11-17,784.715
2006-11-20,781.34
2006-11-21,790.655
2006-11-22,793.996
2006-11-23,793.527
2006-11-24,803.39
2006-11-27,795.427
2006-11-28,793.106
2006-11-29,808.491
2006-11-30,811.966
2006-12-01,807.53
2006-12-04,808.427
2006-12-05,809.147
2006-12-06,804.942
2006-12-07,805.869
2006-12-08,807.633
2006-12-11,805.109
2006-12-12,811.354
2006-12-13,811.741
2006-12-14,814.571
2006-12-15,807.943
2006-12-18,808.521
2006-12-19,814.049
2006-12-20,820.101
2006-12-21,819.277
2006-12-22,814.114
2006-12-25,814.114
2006-12-26,812.845
2006-12-27,815.512
2006-12-28,819.985
2006-12-29,830.562
2007-01-01,830.562
2007-01-02,837.277
2007-01-03,829.117
2007-01-04,805.093
2007-01-05,793.78
2007-01-08,803.807
2007-01-09,803.937
2007-01-10,802.795
2007-01-11,795.865
2007-01-12,807.13
2007-01-15,803.957
2007-01-16,805.956
2007-01-17,807.828
2007-01-18,812.605
2007-01-19,812.291
2007-01-22,807.09
2007-01-23,805.078
2007-01-24,806.75
2007-01-25,807.018
2007-01-26,794.725
2007-01-29,801.264
2007-01-30,807.759
2007-01-31,806.808
2007-02-01,808.938
2007-02-02,807.192
2007-02-05,811.391
2007-02-06,821.134
2007-02-07,828.673
2007-02-08,822.37
2007-02-09,824.701
2007-02-12,813.881
2007-02-13,820.588
2007-02-14,830.244
2007-02-15,850.367
2007-02-16,838.848
2007-02-19,852.312
2007-02-20,853.858
2007-02-21,848.182
2007-02-22,848.049
2007-02-23,847.122
2007-02-26,847.846
2007-02-27,813.652
2007-02-28,808.668
2007-03-01,816.048
2007-03-02,828.584
2007-03-05,815.865
2007-03-06,822.058
2007-03-07,850.64
2007-03-08,858.148
2007-03-09,851.99
2007-03-12,855.817
2007-03-13,848.797
2007-03-14,837.883
2007-03-15,841.153
2007-03-16,848.798
2007-03-19,864.965
2007-03-20,868.228
2007-03-21,868.178
2007-03-22,869.773
2007-03-23,870.099
2007-03-26,861.279
2007-03-27,870.979
2007-03-28,862.302
2007-03-29,869.913
2007-03-30,864.824
2007-04-02,875.119
2007-04-03,891.553
2007-04-04,887.087
2007-04-05,885.816
2007-04-06,885.816
2007-04-09,881.201
2007-04-10,896.755
2007-04-11,902.741
2007-04-12,908.083
2007-04-13,918.21
2007-04-16,925.312
2007-04-17,924.912
2007-04-18,919.383
2007-04-19,919.906
2007-04-20,923.853
2007-04-23,922.519
2007-04-24,916.494
2007-04-25,929.969
2007-04-26,926.426
2007-04-27,940.462
2007-04-30,940.413
2007-05-01,936.899
2007-05-02,946.392
2007-05-03,950.406
2007-05-04,974.503
2007-05-07,982.403
2007-05-08,965.616
2007-05-09,972.857
2007-05-10,951.508
2007-05-11,940.825
2007-05-14,951.934
2007-05-15,960.664
2007-05-16,964.186
2007-05-17,962.261
2007-05-18,972.534
2007-05-21,972.002
2007-05-22,962.179
2007-05-23,969.01
2007-05-24,964.227
2007-05-25,964.231
2007-05-28,967.421
2007-05-29,964.931
2007-05-30,961.105
2007-05-31,1000.0
2007-06-01,992.082
2007-06-04,988.123
2007-06-05,982.573
2007-06-06,960.007
2007-06-07,942.167
2007-06-08,937.653
2007-06-11,957.698
2007-06-12,942.341
2007-06-13,949.426
2007-06-14,959.508
2007-06-15,973.988
2007-06-18,978.115
2007-06-19,971.914
2007-06-20,975.004
2007-06-21,966.517
2007-06-22,962.73
2007-06-25,966.894
2007-06-26,957.102
2007-06-27,944.405
2007-06-28,953.582
2007-06-29,960.307
2007-07-02,961.408
2007-07-03,971.869
2007-07-04,977.354
2007-07-05,982.816
2007-07-06,986.778
2007-07-09,989.899
2007-07-10,986.683
2007-07-11,983.313
2007-07-12,986.047
2007-07-13,985.525
2007-07-16,984.627
2007-07-17,972.244
2007-07-18,987.055
2007-07-19,994.18
2007-07-20,991.08
2007-07-23,1009.267
2007-07-24,996.426
2007-07-25,974.143
2007-07-26,945.867
2007-07-27,943.017
2007-07-30,945.121
2007-07-31,962.198
2007-08-01,944.786
2007-08-02,951.503
2007-08-03,952.607
2007-08-06,942.331
2007-08-07,939.495
2007-08-08,958.935
2007-08-09,928.704
2007-08-10,896.505
2007-08-13,912.858
2007-08-14,899.311
2007-08-15,890.889
2007-08-16,844.159
2007-08-17,867.599
2007-08-20,871.569
2007-08-21,874.071
2007-08-22,881.727
2007-08-23,890.037
2007-08-24,908.849
2007-08-27,924.687
2007-08-28,919.118
2007-08-29,926.273
2007-08-30,946.53
2007-08-31,948.996
2007-09-03,959.424
2007-09-04,959.007
2007-09-05,953.619
2007-09-06,955.702
2007-09-07,945.386
2007-09-10,946.812
2007-09-11,968.606
2007-09-12,981.945
2007-09-13,989.968
2007-09-14,984.131
2007-09-17,976.778
2007-09-18,1009.311
2007-09-19,1026.895
2007-09-20,1030.856
2007-09-21,1029.632
2007-09-24,1019.308
2007-09-25,1007.11
2007-09-26,1014.367
2007-09-27,1023.665
2007-09-28,1033.616
2007-10-01,1034.94
2007-10-02,1019.062
2007-10-03,1023.569
2007-10-04,1028.917
2007-10-05,1033.141
2007-10-08,1042.359
2007-10-09,1060.371
2007-10-10,1072.116
2007-10-11,1083.253
2007-10-12,1066.758
2007-10-15,1059.633
2007-10-16,1058.466
2007-10-17,1067.443
2007-10-18,1062.523
2007-10-19,1034.452
2007-10-22,1036.937
2007-10-23,1049.789
2007-10-24,1022.664
2007-10-25,1044.153
2007-10-26,1057.946
2007-10-29,1067.687
2007-10-30,1057.667
2007-10-31,1072.071
2007-11-01,1072.04
2007-11-02,1063.48
2007-11-05,1059.555
2007-11-06,1075.628
2007-11-07,1075.552
2007-11-08,1006.553
2007-11-09,990.676
2007-11-12,955.667
2007-11-13,992.804
2007-11-14,1022.41
2007-11-15,995.327
2007-11-16,998.884
2007-11-19,989.879
2007-11-20,1010.561
2007-11-21,982.345
2007-11-22,990.3
2007-11-23,997.529
2007-11-26,1009.042
2007-11-27,1003.883
2007-11-28,1019.026
2007-11-29,1019.468
2007-11-30,1028.932
2007-12-03,1025.494
2007-12-04,1017.533
2007-12-05,1013.205
2007-12-06,1014.447
2007-12-07,1017.096
2007-12-10,1012.649
2007-12-11,1000.84
2007-12-12,996.648
2007-12-13,969.082
2007-12-14,971.353
2007-12-17,963.426
2007-12-18,972.178
2007-12-19,954.33
2007-12-20,960.941
2007-12-21,984.128
2007-12-24,994.164
2007-12-25,994.164
2007-12-26,1000.997
2007-12-27,996.533
2007-12-28,1010.077
2007-12-31,1002.502
2008-01-01,1002.502
2008-01-02,1006.368
2008-01-03,1009.21
2008-01-04,1017.213
2008-01-07,1017.707
2008-01-08,1025.263
2008-01-09,1008.407
2008-01-10,1001.651
2008-01-11,981.318
2008-01-14,991.254
2008-01-15,950.285
2008-01-16,895.912
2008-01-17,897.438
2008-01-18,880.365
2008-01-21,837.696
2008-01-22,863.767
2008-01-23,844.951
2008-01-24,927.496
2008-01-25,897.6
2008-01-28,917.586
2008-01-29,930.304
2008-01-30,930.907
2008-01-31,940.796
2008-02-01,968.951
2008-02-04,954.208
2008-02-05,922.893
2008-02-06,904.421
2008-02-07,911.257
2008-02-08,905.982
2008-02-11,898.543
2008-02-12,925.21
2008-02-13,926.899
2008-02-14,961.619
2008-02-15,932.113
2008-02-18,944.079
2008-02-19,953.564
2008-02-20,928.041
2008-02-21,931.679
2008-02-22,925.509
2008-02-25,948.0
2008-02-26,949.195
2008-02-27,945.318
2008-02-28,995.983
2008-02-29,1013.61
2008-03-03,1014.742
2008-03-04,1019.199
2008-03-05,1038.637
2008-03-06,1010.302
2008-03-07,988.686
2008-03-10,982.364
2008-03-11,994.174
2008-03-12,1014.056
2008-03-13,1021.69
2008-03-14,1009.407
2008-03-17,988.461
2008-03-18,1024.366
2008-03-19,1003.755
2008-03-20,976.313
2008-03-21,976.313
2008-03-24,974.919
2008-03-25,979.948
2008-03-26,1000.368
2008-03-27,999.8
2008-03-28,991.877
2008-03-31,1004.108
2008-04-01,1018.929
2008-04-02,1036.114
2008-04-03,1013.503
2008-04-04,1027.472
2008-04-07,1032.107
2008-04-08,1036.99
2008-04-09,1047.586
2008-04-10,1057.928
2008-04-11,1042.769
2008-04-14,1051.064
2008-04-15,1055.86
2008-04-16,1092.781
2008-04-17,1067.872
2008-04-18,1060.102
2008-04-21,1066.505
2008-04-22,1044.211
2008-04-23,1022.821
2008-04-24,1019.922
2008-04-25,1021.71
2008-04-28,1038.878
2008-04-29,999.516
2008-04-30,1007.839
2008-05-01,1000.168
2008-05-02,1008.003
2008-05-05,1014.731
2008-05-06,1015.568
2008-05-07,1009.778
2008-05-08,972.648
2008-05-09,977.928
2008-05-12,982.103
2008-05-13,978.515
2008-05-14,975.587
2008-05-15,965.545
2008-05-16,974.152
2008-05-19,1000.112
2008-05-20,986.824
2008-05-21,977.59
2008-05-22,976.331
2008-05-23,956.031
2008-05-26,946.154
2008-05-27,931.531
2008-05-28,945.292
2008-05-29,952.577
2008-05-30,963.564
2008-06-02,919.372
2008-06-03,898.977
2008-06-04,935.545
2008-06-05,952.616
2008-06-06,933.086
2008-06-09,932.953
2008-06-10,919.278
2008-06-11,917.834
2008-06-12,954.344
2008-06-13,936.787
2008-06-16,920.453
2008-06-17,934.526
2008-06-18,941.753
2008-06-19,919.823
2008-06-20,922.458
2008-06-23,920.46
2008-06-24,905.679
2008-06-25,896.874
2008-06-26,882.386
2008-06-27,867.271
2008-06-30,866.922
2008-07-01,849.194
2008-07-02,834.834
2008-07-03,816.82
2008-07-04,814.86
2008-07-07,821.415
2008-07-08,803.932
2008-07-09,820.199
2008-07-10,813.535
2008-07-11,864.447
2008-07-14,839.714
2008-07-15,817.399
2008-07-16,819.956
2008-07-17,820.939
2008-07-18,809.978
2008-07-21,817.818
2008-07-22,821.117
2008-07-23,840.749
2008-07-24,849.027
2008-07-25,847.898
2008-07-28,848.536
2008-07-29,832.522
2008-07-30,851.577
2008-07-31,835.994
2008-08-01,817.228
2008-08-04,834.48
2008-08-05,866.968
2008-08-06,894.737
2008-08-07,889.055
2008-08-08,871.038
2008-08-11,885.479
2008-08-12,874.193
2008-08-13,836.602
2008-08-14,845.268
2008-08-15,865.621
2008-08-18,845.599
2008-08-19,833.841
2008-08-20,837.96
2008-08-21,823.296
2008-08-22,819.647
2008-08-25,825.974
2008-08-26,822.818
2008-08-27,827.178
2008-08-28,840.006
2008-08-29,848.501
2008-09-01,841.49
2008-09-02,863.898
2008-09-03,848.018
2008-09-04,825.275
2008-09-05,813.098
2008-09-08,840.758
2008-09-09,832.012
2008-09-10,818.957
2008-09-11,802.251
2008-09-12,825.139
2008-09-15,804.744
2008-09-16,793.865
2008-09-17,777.022
2008-09-18,787.464
2008-09-19,803.765
2008-09-22,803.46
2008-09-23,776.224
2008-09-24,747.981
2008-09-25,749.893
2008-09-26,735.336
2008-09-29,715.28
2008-09-30,709.452
2008-10-01,707.392
2008-10-02,693.259
2008-10-03,670.708
2008-10-06,632.72
2008-10-07,657.3
2008-10-08,594.857
2008-10-09,584.89
2008-10-10,539.703
2008-10-13,558.186
2008-10-14,580.546
2008-10-15,559.549
2008-10-16,530.314
2008-10-17,510.802
2008-10-20,527.506
2008-10-21,521.869
2008-10-22,448.486
2008-10-23,476.521
2008-10-24,457.671
2008-10-27,428.501
2008-10-28,442.202
2008-10-29,494.422
2008-10-30,506.774
2008-10-31,504.166
2008-11-03,530.31
2008-11-04,553.245
2008-11-05,496.094
2008-11-06,497.166
2008-11-07,502.869
2008-11-10,520.626
2008-11-11,496.113
2008-11-12,474.585
2008-11-13,473.91
2008-11-14,467.897
2008-11-17,470.538
2008-11-18,472.438
2008-11-19,438.666
2008-11-20,404.886
2008-11-21,352.238
2008-11-24,316.049
2008-11-25,357.069
2008-11-26,340.22
2008-11-27,375.274
2008-11-28,371.077
2008-12-01,350.443
2008-12-02,337.14
2008-12-03,346.309
2008-12-04,374.703
2008-12-05,362.17
2008-12-08,392.798
2008-12-09,404.458
2008-12-10,422.237
2008-12-11,419.63
2008-12-12,421.528
2008-12-15,432.749
2008-12-16,446.663
2008-12-17,468.378
2008-12-18,493.536
2008-12-19,449.848
2008-12-22,468.124
2008-12-23,479.961
2008-12-24,486.93
2008-12-25,486.93
2008-12-26,489.28
2008-12-29,507.577
2008-12-30,490.054
2008-12-31,497.312
2009-01-01,497.312
2009-01-02,533.995
2009-01-05,507.552
2009-01-06,510.455
2009-01-07,534.799
2009-01-08,519.435
2009-01-09,535.415
2009-01-12,540.201
2009-01-13,530.846
2009-01-14,504.348
2009-01-15,464.784
2009-01-16,487.218
2009-01-19,503.569
2009-01-20,486.072
2009-01-21,491.214
2009-01-22,482.761
2009-01-23,495.193
2009-01-26,542.731
2009-01-27,523.863
2009-01-28,562.931
2009-01-29,541.237
2009-01-30,536.092
2009-02-02,512.924
2009-02-03,522.103
2009-02-04,545.937
2009-02-05,530.62
2009-02-06,551.379
2009-02-09,577.682
2009-02-10,567.105
2009-02-11,562.353
2009-02-12,537.321
2009-02-13,542.561
2009-02-16,541.362
2009-02-17,523.841
2009-02-18,516.932
2009-02-19,560.583
2009-02-20,535.584
2009-02-23,563.546
2009-02-24,547.611
2009-02-25,553.329
2009-02-26,547.632
2009-02-27,565.567
2009-03-02,523.221
2009-03-03,490.97
2009-03-04,502.54
2009-03-05,521.089
2009-03-06,491.605
2009-03-09,504.934
2009-03-10,528.632
2009-03-11,574.069
2009-03-12,561.862
2009-03-13,563.29
2009-03-16,587.378
2009-03-17,576.759
2009-03-18,570.828
2009-03-19,575.606
2009-03-20,558.035
2009-03-23,573.18
2009-03-24,556.257
2009-03-25,572.943
2009-03-26,597.491
2009-03-27,554.88
2009-03-30,541.831
2009-03-31,565.186
2009-04-01,571.141
2009-04-02,606.768
2009-04-03,582.977
2009-04-06,601.065
2009-04-07,581.757
2009-04-08,566.464
2009-04-09,565.076
2009-04-10,565.076
2009-04-13,569.868
2009-04-14,575.764
2009-04-15,586.842
2009-04-16,592.585
2009-04-17,597.377
2009-04-20,592.878
2009-04-21,608.74
2009-04-22,608.876
2009-04-23,601.825
2009-04-24,613.541
2009-04-27,608.432
2009-04-28,614.938
2009-04-29,640.832
2009-04-30,640.851
2009-05-01,640.948
2009-05-04,656.664
2009-05-05,639.734
2009-05-06,662.465
2009-05-07,681.978
2009-05-08,694.368
2009-05-11,706.736
2009-05-12,691.83
2009-05-13,696.813
2009-05-14,686.206
2009-05-15,678.205
2009-05-18,693.378
2009-05-19,694.358
2009-05-20,715.256
2009-05-21,707.191
2009-05-22,706.196
2009-05-25,712.703
2009-05-26,703.167
2009-05-27,712.917
2009-05-28,710.813
2009-05-29,725.133
2009-06-01,724.871
2009-06-02,725.272
2009-06-03,717.197
2009-06-04,721.282
2009-06-05,721.037
2009-06-08,703.366
2009-06-09,715.608
2009-06-10,720.528
2009-06-11,708.63
2009-06-12,703.623
2009-06-15,679.503
2009-06-16,682.198
2009-06-17,697.297
2009-06-18,701.388
2009-06-19,699.586
2009-06-22,685.646
2009-06-23,714.45
2009-06-24,728.517
2009-06-25,730.504
2009-06-26,734.347
2009-06-29,744.598
2009-06-30,737.172
2009-07-01,775.503
2009-07-02,773.829
2009-07-03,773.788
2009-07-06,754.615
2009-07-07,755.776
2009-07-08,758.325
2009-07-09,755.913
2009-07-10,760.477
2009-07-13,762.378
2009-07-14,782.718
2009-07-15,800.827
2009-07-16,802.055
2009-07-17,785.389
2009-07-20,796.836
2009-07-21,792.202
2009-07-22,802.608
2009-07-23,811.022
2009-07-24,807.87
2009-07-27,805.972
2009-07-28,804.199
2009-07-29,800.53
2009-07-30,804.984
2009-07-31,806.873
2009-08-03,808.387
2009-08-04,799.727
2009-08-05,795.275
2009-08-06,806.468
2009-08-07,805.224
2009-08-10,819.847
2009-08-11,824.773
2009-08-12,833.946
2009-08-13,793.964
2009-08-14,793.352
2009-08-17,794.029
2009-08-18,813.053
2009-08-19,819.667
2009-08-20,830.103
2009-08-21,857.832
2009-08-24,861.127
2009-08-25,863.328
2009-08-26,864.745
2009-08-27,856.033
2009-08-28,870.545
2009-08-31,882.56
2009-09-01,859.158
2009-09-02,852.228
2009-09-03,851.439
2009-09-04,848.529
2009-09-07,861.809
2009-09-08,895.416
2009-09-09,909.225
2009-09-10,913.34
2009-09-11,927.965
2009-09-14,937.249
2009-09-15,932.986
2009-09-16,948.561
2009-09-17,954.767
2009-09-18,959.338
2009-09-21,966.341
2009-09-22,950.719
2009-09-23,942.936
2009-09-24,931.379
2009-09-25,915.321
2009-09-28,929.721
2009-09-29,924.761
2009-09-30,931.246
2009-10-01,913.028
2009-10-02,895.416
2009-10-05,921.293
2009-10-06,954.818
2009-10-07,946.393
2009-10-08,977.385
2009-10-09,968.743
2009-10-12,976.34
2009-10-13,965.255
2009-10-14,1004.349
2009-10-15,1006.117
2009-10-16,1015.127
2009-10-19,1033.522
2009-10-20,1010.787
2009-10-21,1034.542
2009-10-22,1045.536
2009-10-23,1032.138
2009-10-26,1012.393
2009-10-27,987.492
2009-10-28,970.348
2009-10-29,983.393
2009-10-30,957.009
2009-11-02,974.264
2009-11-03,943.729
2009-11-04,959.155
2009-11-05,982.667
2009-11-06,979.026
2009-11-09,1004.652
2009-11-10,977.607
2009-11-11,979.274
2009-11-12,986.044
2009-11-13,1013.608
2009-11-16,1044.614
2009-11-17,1025.124
2009-11-18,1035.477
2009-11-19,1015.311
2009-11-20,1018.037
2009-11-23,1034.043
2009-11-24,1035.258
2009-11-25,1054.324
2009-11-26,1010.664
2009-11-27,1024.102
2009-11-30,1008.787
2009-12-01,1044.673
2009-12-02,1072.377
2009-12-03,1072.011
2009-12-04,1065.431
2009-12-07,1060.502
2009-12-08,1042.05
2009-12-09,1038.918
2009-12-10,1046.792
2009-12-11,1056.67
2009-12-14,1067.906
2009-12-15,1061.941
2009-12-16,1068.04
2009-12-17,1041.22
2009-12-18,1015.288
2009-12-21,1024.032
2009-12-22,1021.294
2009-12-23,1030.245
2009-12-24,1033.167
2009-12-25,1033.167
2009-12-28,1050.995
2009-12-29,1063.229
2009-12-30,1047.927
2009-12-31,1055.54
2010-01-01,1055.54
2010-01-04,1082.081
2010-01-05,1066.882
2010-01-06,1057.028
2010-01-07,1034.592
2010-01-08,1022.647
2010-01-11,1037.982
2010-01-12,1028.407
2010-01-13,1044.326
2010-01-14,1044.951
2010-01-15,1016.567
2010-01-18,1031.947
2010-01-19,1019.073
2010-01-20,988.681
2010-01-21,965.692
2010-01-22,987.056
2010-01-25,972.488
2010-01-26,977.088
2010-01-27,1002.337
2010-01-28,992.181
2010-01-29,1015.697
2010-02-01,1021.022
2010-02-02,1034.585
2010-02-03,1025.579
2010-02-04,982.591
2010-02-05,941.484
2010-02-08,962.833
2010-02-09,970.256
2010-02-10,974.011
2010-02-11,983.936
2010-02-12,994.817
2010-02-15,989.085
2010-02-16,1006.527
2010-02-17,1028.707
2010-02-18,1028.45
2010-02-19,1018.282
2010-02-22,1004.967
2010-02-23,999.611
2010-02-24,1018.252
2010-02-25,990.918
2010-02-26,1014.073
2010-03-01,1027.3
2010-03-02,1030.633
2010-03-03,1047.432
2010-03-04,1004.5
2010-03-05,999.897
2010-03-08,989.368
2010-03-09,1003.89
2010-03-10,1023.936
2010-03-11,1023.404
2010-03-12,1026.103
2010-03-15,1009.027
2010-03-16,1038.73
2010-03-17,1045.488
2010-03-18,1044.549
2010-03-19,1041.054
2010-03-22,1043.571
2010-03-23,1049.88
2010-03-24,1029.63
2010-03-25,1024.12
2010-03-26,1016.598
2010-03-29,1029.179
2010-03-30,1021.772
2010-03-31,1020.087
2010-04-01,1025.503
2010-04-02,1025.503
2010-04-05,1023.154
2010-04-06,1032.098
2010-04-07,1031.788
2010-04-08,1030.691
2010-04-09,1046.12
2010-04-12,1060.689
2010-04-13,1034.387
2010-04-14,1033.622
2010-04-15,1020.806
2010-04-16,1003.298
2010-04-19,994.907
2010-04-20,1013.351
2010-04-21,1000.343
2010-04-22,994.853
2010-04-23,995.08
2010-04-26,1001.249
2010-04-27,971.137
2010-04-28,963.005
2010-04-29,990.003
2010-04-30,994.199
2010-05-03,990.094
2010-05-04,961.184
2010-05-05,970.871
2010-05-06,967.705
2010-05-07,930.519
2010-05-10,1019.44
2010-05-11,1007.999
2010-05-12,1009.665
2010-05-13,1013.127
2010-05-14,968.634
2010-05-17,974.005
2010-05-18,1006.202
2010-05-19,981.645
2010-05-20,962.587
2010-05-21,979.309
2010-05-24,978.246
2010-05-25,938.813
2010-05-26,953.69
2010-05-27,989.611
2010-05-28,985.782
2010-05-31,984.791
2010-06-01,985.277
2010-06-02,989.598
2010-06-03,994.828
2010-06-04,961.913
2010-06-07,961.972
2010-06-08,959.884
2010-06-09,985.268
2010-06-10,1001.39
2010-06-11,996.156
2010-06-14,1028.327
2010-06-15,1037.209
2010-06-16,1045.474
2010-06-17,1050.257
2010-06-18,1043.53
2010-06-21,1053.014
2010-06-22,1040.789
2010-06-23,1016.559
2010-06-24,1013.1
2010-06-25,1008.363
2010-06-28,1026.214
2010-06-29,982.343
2010-06-30,994.451
2010-07-01,993.619
2010-07-02,998.226
2010-07-05,990.761
2010-07-06,1035.33
2010-07-07,1035.692
2010-07-08,1059.751
2010-07-09,1063.607
2010-07-12,1072.765
2010-07-13,1097.439
2010-07-14,1098.215
2010-07-15,1104.066
2010-07-16,1087.246
2010-07-19,1082.852
2010-07-20,1067.193
2010-07-21,1086.21
2010-07-22,1107.507
2010-07-23,1098.518
2010-07-26,1118.937
2010-07-27,1122.602
2010-07-28,1103.968
2010-07-29,1091.995
2010-07-30,1081.516
2010-08-02,1112.773
2010-08-03,1119.863
2010-08-04,1122.294
2010-08-05,1095.325
2010-08-06,1064.018
2010-08-09,1071.524
2010-08-10,1057.312
2010-08-11,1030.437
2010-08-12,1081.109
2010-08-13,1093.633
2010-08-16,1094.14
2010-08-17,1097.322
2010-08-18,1092.15
2010-08-19,1071.222
