Date,CANADA SMALL GROWTH Small Cap
2005-11-10,575.935
2005-11-11,579.077
2005-11-14,576.531
2005-11-15,572.544
2005-11-16,581.642
2005-11-17,586.658
2005-11-18,587.764
2005-11-21,597.032
2005-11-22,601.645
2005-11-23,602.84
2005-11-24,606.391
2005-11-25,605.967
2005-11-28,601.931
2005-11-29,602.766
2005-11-30,601.067
2005-12-01,614.964
2005-12-02,616.248
2005-12-05,622.737
2005-12-06,632.725
2005-12-07,635.317
2005-12-08,640.475
2005-12-09,637.79
2005-12-12,636.429
2005-12-13,641.209
2005-12-14,636.436
2005-12-15,638.694
2005-12-16,642.274
2005-12-19,636.67
2005-12-20,628.986
2005-12-21,633.465
2005-12-22,642.629
2005-12-23,645.161
2005-12-26,645.161
2005-12-27,641.724
2005-12-28,649.842
2005-12-29,653.179
2005-12-30,651.232
2006-01-02,651.232
2006-01-03,669.628
2006-01-04,678.766
2006-01-05,670.435
2006-01-06,676.551
2006-01-09,673.208
2006-01-10,680.04
2006-01-11,684.202
2006-01-12,683.8
2006-01-13,684.435
2006-01-16,694.334
2006-01-17,688.958
2006-01-18,672.938
2006-01-19,687.571
2006-01-20,692.009
2006-01-23,700.403
2006-01-24,693.288
2006-01-25,701.567
2006-01-26,706.468
2006-01-27,715.203
2006-01-30,727.776
2006-01-31,730.33
2006-02-01,736.58
2006-02-02,737.942
2006-02-03,736.193
2006-02-06,748.398
2006-02-07,720.907
2006-02-08,714.414
2006-02-09,719.598
2006-02-10,701.618
2006-02-13,682.338
2006-02-14,693.266
2006-02-15,687.314
2006-02-16,698.458
2006-02-17,705.121
2006-02-20,715.734
2006-02-21,718.539
2006-02-22,713.771
2006-02-23,707.06
2006-02-24,709.036
2006-02-27,704.801
2006-02-28,707.876
2006-03-01,720.319
2006-03-02,736.203
2006-03-03,734.259
2006-03-06,722.441
2006-03-07,708.076
2006-03-08,696.689
2006-03-09,696.416
2006-03-10,701.107
2006-03-13,704.696
2006-03-14,715.862
2006-03-15,721.225
2006-03-16,722.649
2006-03-17,717.552
2006-03-20,708.748
2006-03-21,706.388
2006-03-22,708.532
2006-03-23,715.22
2006-03-24,724.606
2006-03-27,727.993
2006-03-28,722.994
2006-03-29,733.763
2006-03-30,748.84
2006-03-31,739.779
2006-04-03,741.756
2006-04-04,745.969
2006-04-05,757.541
2006-04-06,768.846
2006-04-07,763.317
2006-04-10,767.046
2006-04-11,759.321
2006-04-12,760.634
2006-04-13,762.167
2006-04-14,762.167
2006-04-17,776.903
2006-04-18,789.289
2006-04-19,797.885
2006-04-20,777.199
2006-04-21,794.533
2006-04-24,788.259
2006-04-25,791.845
2006-04-26,801.212
2006-04-27,784.725
2006-04-28,802.18
2006-05-01,811.007
2006-05-02,817.204
2006-05-03,807.194
2006-05-04,813.542
2006-05-05,821.56
2006-05-08,820.964
2006-05-09,842.531
2006-05-10,840.181
2006-05-11,829.745
2006-05-12,805.12
2006-05-15,763.92
2006-05-16,760.604
2006-05-17,744.702
2006-05-18,727.883
2006-05-19,722.213
2006-05-22,726.403
2006-05-23,736.175
2006-05-24,715.84
2006-05-25,743.09
2006-05-26,754.688
2006-05-29,769.767
2006-05-30,760.023
2006-05-31,769.315
2006-06-01,766.45
2006-06-02,775.246
2006-06-05,759.069
2006-06-06,735.896
2006-06-07,727.272
2006-06-08,706.998
2006-06-09,717.036
2006-06-12,694.618
2006-06-13,656.845
2006-06-14,665.319
2006-06-15,694.924
2006-06-16,690.078
2006-06-19,672.731
2006-06-20,678.354
2006-06-21,698.397
2006-06-22,694.45
2006-06-23,702.743
2006-06-26,710.11
2006-06-27,701.127
2006-06-28,694.801
2006-06-29,720.158
2006-06-30,731.253
2006-07-03,731.648
2006-07-04,747.786
2006-07-05,735.058
2006-07-06,737.983
2006-07-07,732.664
2006-07-10,718.509
2006-07-11,723.822
2006-07-12,719.927
2006-07-13,711.381
2006-07-14,713.009
2006-07-17,694.808
2006-07-18,690.684
2006-07-19,697.984
2006-07-20,685.327
2006-07-21,676.653
2006-07-24,688.367
2006-07-25,707.279
2006-07-26,717.28
2006-07-27,715.148
2006-07-28,723.08
2006-07-31,729.23
2006-08-01,732.225
2006-08-02,746.509
2006-08-03,739.502
2006-08-04,738.517
2006-08-07,743.958
2006-08-08,744.366
2006-08-09,744.338
2006-08-10,732.195
2006-08-11,729.626
2006-08-14,718.506
2006-08-15,728.062
2006-08-16,738.337
2006-08-17,730.779
2006-08-18,725.898
2006-08-21,742.573
2006-08-22,744.31
2006-08-23,747.773
2006-08-24,743.026
2006-08-25,746.933
2006-08-28,741.815
2006-08-29,743.562
2006-08-30,745.395
2006-08-31,757.737
2006-09-01,770.785
2006-09-04,770.367
2006-09-05,774.94
2006-09-06,770.299
2006-09-07,756.341
2006-09-08,745.512
2006-09-11,713.557
2006-09-12,712.966
2006-09-13,719.511
2006-09-14,709.249
2006-09-15,706.341
2006-09-18,716.378
2006-09-19,700.865
2006-09-20,688.015
2006-09-21,689.899
2006-09-22,688.964
2006-09-25,679.236
2006-09-26,690.433
2006-09-27,702.336
2006-09-28,704.107
2006-09-29,699.133
2006-10-02,696.207
2006-10-03,670.972
2006-10-04,668.627
2006-10-05,686.226
2006-10-06,684.134
2006-10-09,687.151
2006-10-10,689.208
2006-10-11,686.476
2006-10-12,696.5
2006-10-13,710.475
2006-10-16,719.208
2006-10-17,711.98
2006-10-18,715.001
2006-10-19,727.437
2006-10-20,730.215
2006-10-23,731.725
2006-10-24,736.532
2006-10-25,753.177
2006-10-26,752.372
2006-10-27,753.864
2006-10-30,753.888
2006-10-31,758.702
2006-11-01,740.365
2006-11-02,739.65
2006-11-03,755.308
2006-11-06,764.755
2006-11-07,765.409
2006-11-08,766.64
2006-11-09,777.45
2006-11-10,772.04
2006-11-13,762.695
2006-11-14,754.856
2006-11-15,759.703
2006-11-16,750.073
2006-11-17,745.185
2006-11-20,748.114
2006-11-21,765.711
2006-11-22,771.751
2006-11-23,775.433
2006-11-24,789.246
2006-11-27,786.042
2006-11-28,787.54
2006-11-29,797.104
2006-11-30,810.53
2006-12-01,809.197
2006-12-04,813.001
2006-12-05,813.564
2006-12-06,809.331
2006-12-07,809.089
2006-12-08,808.121
2006-12-11,809.176
2006-12-12,799.749
2006-12-13,803.149
2006-12-14,810.039
2006-12-15,797.271
2006-12-18,795.276
2006-12-19,802.109
2006-12-20,804.867
2006-12-21,791.199
2006-12-22,793.093
2006-12-25,793.093
2006-12-26,791.349
2006-12-27,798.767
2006-12-28,804.737
2006-12-29,805.297
2007-01-01,805.297
2007-01-02,805.958
2007-01-03,775.755
2007-01-04,758.791
2007-01-05,758.42
2007-01-08,761.706
2007-01-09,754.33
2007-01-10,758.424
2007-01-11,765.141
2007-01-12,783.229
2007-01-15,791.373
2007-01-16,786.999
2007-01-17,788.71
2007-01-18,782.979
2007-01-19,788.735
2007-01-22,790.814
2007-01-23,804.945
2007-01-24,810.494
2007-01-25,808.265
2007-01-26,808.404
2007-01-29,802.971
2007-01-30,807.66
2007-01-31,816.144
2007-02-01,822.799
2007-02-02,815.088
2007-02-05,819.651
2007-02-06,821.452
2007-02-07,818.394
2007-02-08,820.927
2007-02-09,825.576
2007-02-12,818.284
2007-02-13,828.182
2007-02-14,832.008
2007-02-15,842.572
2007-02-16,845.365
2007-02-19,849.672
2007-02-20,844.164
2007-02-21,852.535
2007-02-22,858.952
2007-02-23,866.728
2007-02-26,873.272
2007-02-27,832.185
2007-02-28,831.805
2007-03-01,827.128
2007-03-02,812.131
2007-03-05,789.025
2007-03-06,813.846
2007-03-07,825.297
2007-03-08,824.857
2007-03-09,823.141
2007-03-12,828.185
2007-03-13,808.689
2007-03-14,803.204
2007-03-15,812.176
2007-03-16,810.301
2007-03-19,817.345
2007-03-20,822.556
2007-03-21,836.444
2007-03-22,846.513
2007-03-23,850.567
2007-03-26,859.891
2007-03-27,852.745
2007-03-28,857.645
2007-03-29,860.837
2007-03-30,861.472
2007-04-02,866.24
2007-04-03,872.528
2007-04-04,884.854
2007-04-05,892.967
2007-04-06,892.967
2007-04-09,895.103
2007-04-10,895.807
2007-04-11,893.768
2007-04-12,905.626
2007-04-13,917.246
2007-04-16,924.94
2007-04-17,923.711
2007-04-18,920.249
2007-04-19,905.835
2007-04-20,921.958
2007-04-23,923.928
2007-04-24,912.949
2007-04-25,923.676
2007-04-26,913.508
2007-04-27,925.631
2007-04-30,920.186
2007-05-01,916.003
2007-05-02,935.628
2007-05-03,954.665
2007-05-04,958.832
2007-05-07,968.467
2007-05-08,964.585
2007-05-09,969.992
2007-05-10,958.274
2007-05-11,959.652
2007-05-14,950.552
2007-05-15,959.723
2007-05-16,953.406
2007-05-17,959.265
2007-05-18,977.562
2007-05-21,982.791
2007-05-22,982.093
2007-05-23,989.005
2007-05-24,966.691
2007-05-25,976.949
2007-05-28,985.171
2007-05-29,980.632
2007-05-30,980.833
2007-05-31,1000.0
2007-06-01,1013.051
2007-06-04,1029.961
2007-06-05,1029.157
2007-06-06,1020.404
2007-06-07,995.533
2007-06-08,994.306
2007-06-11,1000.092
2007-06-12,987.021
2007-06-13,994.392
2007-06-14,1012.886
2007-06-15,1030.658
2007-06-18,1024.693
2007-06-19,1032.514
2007-06-20,1021.385
2007-06-21,1018.063
2007-06-22,1014.473
2007-06-25,998.003
2007-06-26,976.561
2007-06-27,983.1
2007-06-28,992.87
2007-06-29,1005.929
2007-07-02,1015.765
2007-07-03,1033.937
2007-07-04,1045.822
2007-07-05,1050.6
2007-07-06,1075.926
2007-07-09,1077.583
2007-07-10,1067.093
2007-07-11,1068.953
2007-07-12,1099.09
2007-07-13,1102.642
2007-07-16,1088.379
2007-07-17,1084.826
2007-07-18,1104.338
2007-07-19,1110.508
2007-07-20,1106.965
2007-07-23,1094.736
2007-07-24,1066.98
2007-07-25,1050.959
2007-07-26,1017.674
2007-07-27,1013.583
2007-07-30,1018.733
2007-07-31,1018.245
2007-08-01,1006.271
2007-08-02,1019.616
2007-08-03,1011.395
2007-08-06,1012.452
2007-08-07,995.735
2007-08-08,1016.716
2007-08-09,986.059
2007-08-10,972.04
2007-08-13,981.336
2007-08-14,943.115
2007-08-15,905.407
2007-08-16,867.327
2007-08-17,890.991
2007-08-20,899.101
2007-08-21,899.549
2007-08-22,931.18
2007-08-23,933.972
2007-08-24,948.451
2007-08-27,946.26
2007-08-28,913.485
2007-08-29,927.856
2007-08-30,926.933
2007-08-31,949.1
2007-09-03,954.242
2007-09-04,971.879
2007-09-05,962.544
2007-09-06,982.646
2007-09-07,978.457
2007-09-10,967.48
2007-09-11,990.646
2007-09-12,997.903
2007-09-13,1008.832
2007-09-14,1006.717
2007-09-17,1011.533
2007-09-18,1036.235
2007-09-19,1035.095
2007-09-20,1056.432
2007-09-21,1059.852
2007-09-24,1061.736
2007-09-25,1055.857
2007-09-26,1050.489
2007-09-27,1070.367
2007-09-28,1082.034
2007-10-01,1094.988
2007-10-02,1086.112
2007-10-03,1073.6
2007-10-04,1077.136
2007-10-05,1113.782
2007-10-08,1108.696
2007-10-09,1119.341
2007-10-10,1135.636
2007-10-11,1145.466
2007-10-12,1154.296
2007-10-15,1156.784
2007-10-16,1139.516
2007-10-17,1142.495
2007-10-18,1158.532
2007-10-19,1147.526
2007-10-22,1117.002
2007-10-23,1147.232
2007-10-24,1146.109
2007-10-25,1160.972
2007-10-26,1178.934
2007-10-29,1216.697
2007-10-30,1198.242
2007-10-31,1235.56
2007-11-01,1216.623
2007-11-02,1225.821
2007-11-05,1214.085
2007-11-06,1232.186
2007-11-07,1209.434
2007-11-08,1190.706
2007-11-09,1160.592
2007-11-12,1082.198
2007-11-13,1102.964
2007-11-14,1132.188
2007-11-15,1083.944
2007-11-16,1080.761
2007-11-19,1040.928
2007-11-20,1048.504
2007-11-21,1013.802
2007-11-22,1024.494
2007-11-23,1048.986
2007-11-26,1026.975
2007-11-27,1005.352
2007-11-28,1026.651
2007-11-29,1030.295
2007-11-30,1027.927
2007-12-03,1027.301
2007-12-04,1003.619
2007-12-05,1017.157
2007-12-06,1045.054
2007-12-07,1054.452
2007-12-10,1056.93
2007-12-11,1039.399
2007-12-12,1049.751
2007-12-13,1025.751
2007-12-14,1020.049
2007-12-17,986.826
2007-12-18,987.716
2007-12-19,999.628
2007-12-20,1009.238
2007-12-21,1045.828
2007-12-24,1049.837
2007-12-25,1049.837
2007-12-26,1055.016
2007-12-27,1063.956
2007-12-28,1080.411
2007-12-31,1074.869
2008-01-01,1074.869
2008-01-02,1086.136
2008-01-03,1091.024
2008-01-04,1059.421
2008-01-07,1035.865
2008-01-08,1042.425
2008-01-09,1024.724
2008-01-10,1028.477
2008-01-11,1016.202
2008-01-14,1032.869
2008-01-15,1006.246
2008-01-16,972.478
2008-01-17,951.815
2008-01-18,934.99
2008-01-21,858.2
2008-01-22,906.534
2008-01-23,903.654
2008-01-24,947.241
2008-01-25,953.321
2008-01-28,965.328
2008-01-29,969.463
2008-01-30,975.408
2008-01-31,973.523
2008-02-01,1011.355
2008-02-04,1012.823
2008-02-05,971.173
2008-02-06,971.178
2008-02-07,968.573
2008-02-08,997.604
2008-02-11,1002.531
2008-02-12,999.75
2008-02-13,1018.935
2008-02-14,1022.19
2008-02-15,1014.852
2008-02-18,1009.514
2008-02-19,1018.218
2008-02-20,1016.18
2008-02-21,1023.471
2008-02-22,1027.417
2008-02-25,1060.35
2008-02-26,1082.753
2008-02-27,1097.623
2008-02-28,1117.289
2008-02-29,1087.93
2008-03-03,1085.96
2008-03-04,1061.563
2008-03-05,1081.204
2008-03-06,1063.833
2008-03-07,1047.571
2008-03-10,1001.895
2008-03-11,1031.551
2008-03-12,1042.009
2008-03-13,1059.543
2008-03-14,1039.788
2008-03-17,1006.557
2008-03-18,1002.534
2008-03-19,957.918
2008-03-20,932.788
2008-03-21,932.788
2008-03-24,949.779
2008-03-25,983.876
2008-03-26,996.019
2008-03-27,994.35
2008-03-28,975.312
2008-03-31,964.486
2008-04-01,947.734
2008-04-02,970.655
2008-04-03,978.874
2008-04-04,996.856
2008-04-07,993.315
2008-04-08,981.004
2008-04-09,980.345
2008-04-10,992.839
2008-04-11,979.792
2008-04-14,983.189
2008-04-15,1004.27
2008-04-16,1040.38
2008-04-17,1025.81
2008-04-18,1025.193
2008-04-21,1025.926
2008-04-22,1010.359
2008-04-23,984.911
2008-04-24,971.408
2008-04-25,989.939
2008-04-28,987.454
2008-04-29,968.403
2008-04-30,979.328
2008-05-01,968.592
2008-05-02,987.942
2008-05-05,1003.681
2008-05-06,1020.311
2008-05-07,1019.585
2008-05-08,1025.756
2008-05-09,1026.9
2008-05-12,1025.423
2008-05-13,1028.846
2008-05-14,1021.534
2008-05-15,1034.696
2008-05-16,1047.156
2008-05-19,1052.695
2008-05-20,1061.631
2008-05-21,1060.818
2008-05-22,1052.064
2008-05-23,1043.812
2008-05-26,1043.148
2008-05-27,1018.387
2008-05-28,1034.681
2008-05-29,1027.691
2008-05-30,1032.135
2008-06-02,1030.385
2008-06-03,1014.432
2008-06-04,997.719
2008-06-05,1009.397
2008-06-06,1022.056
2008-06-09,1012.642
2008-06-10,995.987
2008-06-11,999.586
2008-06-12,985.675
2008-06-13,993.413
2008-06-16,1009.22
2008-06-17,1020.553
2008-06-18,1019.836
2008-06-19,1012.657
2008-06-20,993.615
2008-06-23,998.942
2008-06-24,987.931
2008-06-25,977.37
2008-06-26,980.024
2008-06-27,990.385
2008-06-30,991.225
2008-07-01,982.99
2008-07-02,962.231
2008-07-03,942.405
2008-07-04,948.978
2008-07-07,915.158
2008-07-08,895.967
2008-07-09,901.953
2008-07-10,922.788
2008-07-11,921.497
2008-07-14,950.63
2008-07-15,935.883
2008-07-16,916.956
2008-07-17,906.353
2008-07-18,905.832
2008-07-21,918.369
2008-07-22,901.139
2008-07-23,874.826
2008-07-24,856.484
2008-07-25,858.056
2008-07-28,858.184
2008-07-29,846.183
2008-07-30,879.872
2008-07-31,879.529
2008-08-01,864.641
2008-08-04,861.455
2008-08-05,814.581
2008-08-06,825.593
2008-08-07,822.234
2008-08-08,787.549
2008-08-11,767.932
2008-08-12,763.699
2008-08-13,789.605
2008-08-14,787.267
2008-08-15,769.188
2008-08-18,768.156
2008-08-19,768.331
2008-08-20,783.527
2008-08-21,821.036
2008-08-22,804.965
2008-08-25,795.757
2008-08-26,802.26
2008-08-27,810.95
2008-08-28,821.866
2008-08-29,825.264
2008-09-01,818.277
2008-09-02,772.199
2008-09-03,752.548
2008-09-04,728.43
2008-09-05,727.737
2008-09-08,706.734
2008-09-09,655.639
2008-09-10,671.77
2008-09-11,661.04
2008-09-12,699.13
2008-09-15,651.223
2008-09-16,626.865
2008-09-17,626.375
2008-09-18,636.378
2008-09-19,697.198
2008-09-22,705.97
2008-09-23,693.259
2008-09-24,694.471
2008-09-25,691.906
2008-09-26,671.829
2008-09-29,613.457
2008-09-30,612.063
2008-10-01,608.218
2008-10-02,540.299
2008-10-03,535.326
2008-10-06,467.648
2008-10-07,445.068
2008-10-08,442.409
2008-10-09,417.243
2008-10-10,370.976
2008-10-13,380.651
2008-10-14,422.183
2008-10-15,378.241
2008-10-16,363.177
2008-10-17,382.177
2008-10-20,416.016
2008-10-21,390.365
2008-10-22,345.852
2008-10-23,335.687
2008-10-24,327.019
2008-10-27,299.402
2008-10-28,315.62
2008-10-29,357.121
2008-10-30,370.894
2008-10-31,369.126
2008-11-03,378.189
2008-11-04,425.113
2008-11-05,404.028
2008-11-06,375.602
2008-11-07,375.948
2008-11-10,376.498
2008-11-11,352.465
2008-11-12,326.814
2008-11-13,341.387
2008-11-14,338.143
2008-11-17,324.575
2008-11-18,319.842
2008-11-19,300.526
2008-11-20,267.743
2008-11-21,285.942
2008-11-24,307.654
2008-11-25,303.853
2008-11-26,314.665
2008-11-27,321.654
2008-11-28,332.498
2008-12-01,307.382
2008-12-02,308.735
2008-12-03,298.375
2008-12-04,286.369
2008-12-05,274.332
2008-12-08,302.113
2008-12-09,298.292
2008-12-10,311.33
2008-12-11,321.18
2008-12-12,320.182
2008-12-15,322.722
2008-12-16,330.717
2008-12-17,336.844
2008-12-18,326.512
2008-12-19,325.754
2008-12-22,314.665
2008-12-23,317.081
2008-12-24,319.766
2008-12-25,319.766
2008-12-26,318.286
2008-12-29,336.005
2008-12-30,343.552
2008-12-31,349.136
2009-01-01,349.136
2009-01-02,368.491
2009-01-05,374.637
2009-01-06,388.682
2009-01-07,366.883
2009-01-08,373.485
2009-01-09,365.338
2009-01-12,346.118
2009-01-13,347.241
2009-01-14,332.267
2009-01-15,333.195
2009-01-16,341.347
2009-01-19,340.788
2009-01-20,332.484
2009-01-21,335.437
2009-01-22,334.449
2009-01-23,343.968
2009-01-26,353.285
2009-01-27,348.587
2009-01-28,359.311
2009-01-29,357.82
2009-01-30,354.044
2009-02-02,349.365
2009-02-03,351.295
2009-02-04,358.259
2009-02-05,360.606
2009-02-06,363.886
2009-02-09,371.793
2009-02-10,362.644
2009-02-11,360.581
2009-02-12,358.95
2009-02-13,363.441
2009-02-16,362.52
2009-02-17,353.863
2009-02-18,344.923
2009-02-19,342.45
2009-02-20,331.347
2009-02-23,328.786
2009-02-24,328.36
2009-02-25,329.732
2009-02-26,343.464
2009-02-27,335.477
2009-03-02,315.438
2009-03-03,311.728
2009-03-04,319.91
2009-03-05,316.333
2009-03-06,312.676
2009-03-09,304.706
2009-03-10,311.37
2009-03-11,315.54
2009-03-12,324.224
2009-03-13,327.988
2009-03-16,332.366
2009-03-17,333.376
2009-03-18,339.569
2009-03-19,357.662
2009-03-20,354.079
2009-03-23,367.876
2009-03-24,370.733
2009-03-25,372.582
2009-03-26,374.101
2009-03-27,366.842
2009-03-30,352.51
2009-03-31,357.305
2009-04-01,362.173
2009-04-02,375.542
2009-04-03,376.57
2009-04-06,370.599
2009-04-07,363.959
2009-04-08,367.182
2009-04-09,380.205
2009-04-10,380.205
2009-04-13,388.685
2009-04-14,395.511
2009-04-15,396.681
2009-04-16,399.818
2009-04-17,395.424
2009-04-20,377.936
2009-04-21,378.876
2009-04-22,384.402
2009-04-23,393.635
2009-04-24,406.549
2009-04-27,401.744
2009-04-28,395.312
2009-04-29,409.135
2009-04-30,409.542
2009-05-01,419.383
2009-05-04,437.341
2009-05-05,436.584
2009-05-06,447.39
2009-05-07,444.919
2009-05-08,460.49
2009-05-11,454.749
2009-05-12,457.461
2009-05-13,440.113
2009-05-14,437.174
2009-05-15,436.336
2009-05-18,437.609
2009-05-19,457.181
2009-05-20,467.895
2009-05-21,457.376
2009-05-22,467.373
2009-05-25,467.668
2009-05-26,471.405
2009-05-27,473.873
2009-05-28,486.575
2009-05-29,496.755
2009-06-01,514.224
2009-06-02,512.573
2009-06-03,486.321
2009-06-04,495.915
2009-06-05,494.541
2009-06-08,488.071
2009-06-09,502.238
2009-06-10,504.895
2009-06-11,517.455
2009-06-12,504.074
2009-06-15,483.226
2009-06-16,477.687
2009-06-17,466.476
2009-06-18,473.695
2009-06-19,481.932
2009-06-22,445.686
2009-06-23,449.917
2009-06-24,466.905
2009-06-25,470.361
2009-06-26,472.785
2009-06-29,471.318
2009-06-30,461.468
2009-07-01,466.814
2009-07-02,459.46
2009-07-03,460.794
2009-07-06,445.678
2009-07-07,440.268
2009-07-08,423.057
2009-07-09,434.457
2009-07-10,430.837
2009-07-13,439.983
2009-07-14,453.096
2009-07-15,473.15
2009-07-16,474.77
2009-07-17,480.563
2009-07-20,495.984
2009-07-21,495.68
2009-07-22,495.907
2009-07-23,508.987
2009-07-24,511.855
2009-07-27,512.603
2009-07-28,496.894
2009-07-29,489.18
2009-07-30,503.186
2009-07-31,512.521
2009-08-03,519.976
2009-08-04,530.238
2009-08-05,534.549
2009-08-06,536.933
2009-08-07,534.297
2009-08-10,528.018
2009-08-11,517.377
2009-08-12,527.701
2009-08-13,538.268
2009-08-14,535.799
2009-08-17,508.193
2009-08-18,518.08
2009-08-19,518.561
2009-08-20,524.62
2009-08-21,538.253
2009-08-24,543.147
2009-08-25,540.338
2009-08-26,529.321
2009-08-27,529.581
2009-08-28,544.593
2009-08-31,531.659
2009-09-01,524.903
2009-09-02,528.314
2009-09-03,543.782
2009-09-04,558.474
2009-09-07,566.025
2009-09-08,574.95
2009-09-09,573.916
2009-09-10,577.368
2009-09-11,584.728
2009-09-14,575.145
2009-09-15,588.409
2009-09-16,606.114
2009-09-17,601.326
2009-09-18,598.768
2009-09-21,588.353
2009-09-22,605.75
2009-09-23,598.828
2009-09-24,577.179
2009-09-25,581.744
2009-09-28,589.377
2009-09-29,591.277
2009-09-30,610.364
2009-10-01,587.882
2009-10-02,583.694
2009-10-05,598.721
2009-10-06,625.92
2009-10-07,631.423
2009-10-08,650.222
2009-10-09,659.046
2009-10-12,664.046
2009-10-13,673.435
2009-10-14,680.221
2009-10-15,673.975
2009-10-16,667.553
2009-10-19,674.17
2009-10-20,666.16
2009-10-21,666.111
2009-10-22,664.674
2009-10-23,656.838
2009-10-26,634.272
2009-10-27,631.711
2009-10-28,604.883
2009-10-29,635.4
2009-10-30,616.338
2009-11-02,616.873
2009-11-03,637.861
2009-11-04,653.942
2009-11-05,658.096
2009-11-06,658.453
2009-11-09,678.599
2009-11-10,675.576
2009-11-11,685.992
2009-11-12,670.035
2009-11-13,676.117
2009-11-16,693.898
2009-11-17,684.239
2009-11-18,691.817
2009-11-19,677.945
2009-11-20,674.677
2009-11-23,691.216
2009-11-24,685.453
2009-11-25,701.851
2009-11-26,685.413
2009-11-27,684.346
2009-11-30,685.993
2009-12-01,717.059
2009-12-02,725.309
2009-12-03,709.797
2009-12-04,699.859
2009-12-07,693.68
2009-12-08,675.631
2009-12-09,684.017
2009-12-10,693.346
2009-12-11,688.77
2009-12-14,698.672
2009-12-15,701.154
2009-12-16,714.151
2009-12-17,688.59
2009-12-18,692.973
2009-12-21,699.635
2009-12-22,701.099
2009-12-23,718.293
2009-12-24,722.313
2009-12-25,722.313
2009-12-28,725.878
2009-12-29,726.592
2009-12-30,716.186
2009-12-31,721.277
2010-01-01,721.277
2010-01-04,747.004
2010-01-05,749.599
2010-01-06,766.401
2010-01-07,771.676
2010-01-08,777.948
2010-01-11,784.163
2010-01-12,759.999
2010-01-13,766.764
2010-01-14,770.807
2010-01-15,770.762
2010-01-18,774.774
2010-01-19,773.418
2010-01-20,745.135
2010-01-21,717.403
2010-01-22,715.228
2010-01-25,712.561
2010-01-26,706.441
2010-01-27,693.434
2010-01-28,694.255
2010-01-29,678.225
2010-02-01,704.246
2010-02-02,720.266
2010-02-03,711.06
2010-02-04,677.219
2010-02-05,687.744
2010-02-08,680.598
2010-02-09,694.394
2010-02-10,696.992
2010-02-11,718.872
2010-02-12,724.364
2010-02-15,727.916
2010-02-16,745.933
2010-02-17,742.158
2010-02-18,747.089
2010-02-19,742.356
2010-02-22,738.807
2010-02-23,724.432
2010-02-24,722.114
2010-02-25,720.705
2010-02-26,732.084
2010-03-01,747.702
2010-03-02,767.923
2010-03-03,776.808
2010-03-04,771.623
2010-03-05,788.749
2010-03-08,784.259
2010-03-09,779.869
2010-03-10,789.717
2010-03-11,789.715
2010-03-12,797.031
2010-03-15,794.828
2010-03-16,809.721
2010-03-17,818.989
2010-03-18,807.191
2010-03-19,795.574
2010-03-22,790.793
2010-03-23,802.548
2010-03-24,784.154
2010-03-25,785.51
2010-03-26,785.137
2010-03-29,803.075
2010-03-30,799.1
2010-03-31,799.723
2010-04-01,820.826
2010-04-02,820.826
2010-04-05,839.218
2010-04-06,837.184
2010-04-07,836.026
2010-04-08,830.823
2010-04-09,842.439
2010-04-12,843.39
2010-04-13,835.039
2010-04-14,851.973
2010-04-15,853.153
2010-04-16,832.613
2010-04-19,826.295
2010-04-20,841.497
2010-04-21,846.064
2010-04-22,845.117
2010-04-23,854.549
2010-04-26,864.374
2010-04-27,853.001
2010-04-28,849.542
2010-04-29,857.462
2010-04-30,855.129
2010-05-03,838.416
2010-05-04,807.012
2010-05-05,800.39
2010-05-06,790.362
2010-05-07,762.159
2010-05-10,805.95
2010-05-11,821.723
2010-05-12,842.374
2010-05-13,834.482
2010-05-14,808.974
2010-05-17,778.108
2010-05-18,767.705
2010-05-19,738.094
2010-05-20,701.526
2010-05-21,724.385
2010-05-24,725.751
2010-05-25,720.455
2010-05-26,745.12
2010-05-27,771.935
2010-05-28,767.675
2010-05-31,774.145
2010-06-01,764.461
2010-06-02,776.488
2010-06-03,779.526
2010-06-04,762.851
2010-06-07,755.026
2010-06-08,760.602
2010-06-09,769.418
2010-06-10,784.255
2010-06-11,792.996
2010-06-14,800.885
2010-06-15,811.755
2010-06-16,815.403
2010-06-17,817.984
2010-06-18,827.892
2010-06-21,820.828
2010-06-22,806.747
2010-06-23,792.141
2010-06-24,783.787
2010-06-25,801.728
2010-06-28,798.563
2010-06-29,760.719
2010-06-30,752.168
2010-07-01,751.355
2010-07-02,739.082
2010-07-05,725.496
2010-07-06,738.477
2010-07-07,757.137
2010-07-08,760.875
2010-07-09,781.691
2010-07-12,773.763
2010-07-13,783.781
2010-07-14,782.543
2010-07-15,780.546
2010-07-16,762.298
2010-07-19,757.829
2010-07-20,762.382
2010-07-21,768.77
2010-07-22,784.545
2010-07-23,791.463
2010-07-26,795.54
2010-07-27,786.785
2010-07-28,785.708
2010-07-29,793.314
2010-07-30,802.159
2010-08-02,808.438
2010-08-03,814.567
2010-08-04,829.133
2010-08-05,829.756
2010-08-06,825.757
2010-08-09,832.157
2010-08-10,816.64
2010-08-11,794.027
2010-08-12,799.696
2010-08-13,810.12
2010-08-16,811.782
2010-08-17,827.727
2010-08-18,833.609
2010-08-19,827.812
2010-08-20,816.961
2010-08-23,811.049
2010-08-24,794.693
2010-08-25,799.603
2010-08-26,812.61
2010-08-27,817.792
2010-08-30,817.662
