Date,FRANCE SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,556.493
2005-11-10,555.106
2005-11-11,557.249
2005-11-14,558.372
2005-11-15,556.558
2005-11-16,554.446
2005-11-17,561.234
2005-11-18,562.973
2005-11-21,566.441
2005-11-22,566.967
2005-11-23,573.561
2005-11-24,572.124
2005-11-25,572.063
2005-11-28,573.283
2005-11-29,572.668
2005-11-30,575.242
2005-12-01,577.035
2005-12-02,580.067
2005-12-05,584.825
2005-12-06,587.585
2005-12-07,586.865
2005-12-08,592.548
2005-12-09,594.206
2005-12-12,601.327
2005-12-13,599.673
2005-12-14,602.431
2005-12-15,598.587
2005-12-16,603.851
2005-12-19,603.442
2005-12-20,596.553
2005-12-21,598.195
2005-12-22,601.828
2005-12-23,601.918
2005-12-26,601.918
2005-12-27,604.315
2005-12-28,605.578
2005-12-29,604.736
2005-12-30,600.041
2006-01-02,604.718
2006-01-03,617.976
2006-01-04,630.919
2006-01-05,633.54
2006-01-06,640.67
2006-01-09,638.787
2006-01-10,636.673
2006-01-11,642.65
2006-01-12,642.912
2006-01-13,641.892
2006-01-16,646.98
2006-01-17,642.717
2006-01-18,642.157
2006-01-19,648.93
2006-01-20,644.994
2006-01-23,653.96
2006-01-24,654.28
2006-01-25,655.211
2006-01-26,659.81
2006-01-27,660.696
2006-01-30,656.228
2006-01-31,659.349
2006-02-01,663.733
2006-02-02,653.364
2006-02-03,648.046
2006-02-06,652.117
2006-02-07,649.081
2006-02-08,646.565
2006-02-09,654.093
2006-02-10,649.22
2006-02-13,650.822
2006-02-14,648.219
2006-02-15,652.239
2006-02-16,652.452
2006-02-17,656.714
2006-02-20,658.643
2006-02-21,655.464
2006-02-22,655.411
2006-02-23,661.389
2006-02-24,660.128
2006-02-27,664.211
2006-02-28,660.937
2006-03-01,671.411
2006-03-02,673.943
2006-03-03,676.83
2006-03-06,681.003
2006-03-07,666.981
2006-03-08,659.409
2006-03-09,664.764
2006-03-10,668.236
2006-03-13,677.15
2006-03-14,680.757
2006-03-15,685.187
2006-03-16,695.123
2006-03-17,697.26
2006-03-20,700.223
2006-03-21,694.21
2006-03-22,695.892
2006-03-23,691.489
2006-03-24,697.257
2006-03-27,695.956
2006-03-28,699.143
2006-03-29,697.633
2006-03-30,707.64
2006-03-31,707.026
2006-04-03,712.999
2006-04-04,718.433
2006-04-05,722.003
2006-04-06,721.526
2006-04-07,711.383
2006-04-10,711.279
2006-04-11,701.851
2006-04-12,697.002
2006-04-13,696.859
2006-04-14,696.859
2006-04-17,707.927
2006-04-18,707.33
2006-04-19,718.094
2006-04-20,724.491
2006-04-21,736.482
2006-04-24,739.902
2006-04-25,742.195
2006-04-26,744.543
2006-04-27,744.205
2006-04-28,738.877
2006-05-01,740.168
2006-05-02,744.366
2006-05-03,741.126
2006-05-04,753.979
2006-05-05,765.8
2006-05-08,769.491
2006-05-09,773.047
2006-05-10,776.272
2006-05-11,773.159
2006-05-12,760.558
2006-05-15,738.292
2006-05-16,734.343
2006-05-17,710.071
2006-05-18,702.609
2006-05-19,700.436
2006-05-22,677.918
2006-05-23,703.669
2006-05-24,685.883
2006-05-25,693.475
2006-05-26,708.31
2006-05-29,717.054
2006-05-30,706.296
2006-05-31,710.801
2006-06-01,711.809
2006-06-02,724.358
2006-06-05,721.67
2006-06-06,692.723
2006-06-07,691.154
2006-06-08,661.226
2006-06-09,673.273
2006-06-12,664.07
2006-06-13,640.413
2006-06-14,645.985
2006-06-15,672.968
2006-06-16,669.735
2006-06-19,671.556
2006-06-20,673.85
2006-06-21,677.739
2006-06-22,679.937
2006-06-23,678.608
2006-06-26,682.205
2006-06-27,682.74
2006-06-28,677.194
2006-06-29,688.009
2006-06-30,715.946
2006-07-03,720.158
2006-07-04,720.249
2006-07-05,706.357
2006-07-06,711.976
2006-07-07,711.105
2006-07-10,706.036
2006-07-11,695.064
2006-07-12,696.085
2006-07-13,681.733
2006-07-14,669.616
2006-07-17,652.247
2006-07-18,641.882
2006-07-19,661.767
2006-07-20,669.009
2006-07-21,660.296
2006-07-24,670.25
2006-07-25,673.479
2006-07-26,674.485
2006-07-27,691.155
2006-07-28,692.604
2006-07-31,691.533
2006-08-01,684.218
2006-08-02,693.626
2006-08-03,685.516
2006-08-04,696.761
2006-08-07,687.676
2006-08-08,684.624
2006-08-09,690.105
2006-08-10,676.542
2006-08-11,679.823
2006-08-14,683.506
2006-08-15,691.697
2006-08-16,704.213
2006-08-17,711.015
2006-08-18,708.538
2006-08-21,712.821
2006-08-22,712.291
2006-08-23,710.259
2006-08-24,711.039
2006-08-25,711.721
2006-08-28,719.225
2006-08-29,720.62
2006-08-30,731.601
2006-08-31,727.052
2006-09-01,731.878
2006-09-04,738.647
2006-09-05,730.417
2006-09-06,724.556
2006-09-07,714.64
2006-09-08,713.703
2006-09-11,709.186
2006-09-12,718.137
2006-09-13,718.082
2006-09-14,723.399
2006-09-15,722.202
2006-09-18,726.87
2006-09-19,727.103
2006-09-20,730.409
2006-09-21,731.415
2006-09-22,732.531
2006-09-25,726.752
2006-09-26,731.017
2006-09-27,735.808
2006-09-28,738.503
2006-09-29,737.43
2006-10-02,741.659
2006-10-03,736.006
2006-10-04,734.933
2006-10-05,739.226
2006-10-06,732.912
2006-10-09,733.875
2006-10-10,734.691
2006-10-11,734.722
2006-10-12,736.88
2006-10-13,737.051
2006-10-16,741.694
2006-10-17,734.032
2006-10-18,741.493
2006-10-19,747.41
2006-10-20,751.594
2006-10-23,751.784
2006-10-24,752.775
2006-10-25,758.002
2006-10-26,765.99
2006-10-27,766.475
2006-10-30,764.751
2006-10-31,769.793
2006-11-01,772.865
2006-11-02,767.277
2006-11-03,769.213
2006-11-06,774.501
2006-11-07,783.428
2006-11-08,782.712
2006-11-09,788.326
2006-11-10,797.87
2006-11-13,799.07
2006-11-14,795.696
2006-11-15,802.58
2006-11-16,807.5
2006-11-17,801.2
2006-11-20,801.398
2006-11-21,806.642
2006-11-22,816.898
2006-11-23,816.897
2006-11-24,824.326
2006-11-27,812.776
2006-11-28,807.698
2006-11-29,822.065
2006-11-30,824.999
2006-12-01,824.432
2006-12-04,828.1
2006-12-05,832.54
2006-12-06,831.227
2006-12-07,835.356
2006-12-08,838.952
2006-12-11,838.497
2006-12-12,840.991
2006-12-13,843.842
2006-12-14,845.398
2006-12-15,844.164
2006-12-18,844.504
2006-12-19,845.094
2006-12-20,853.471
2006-12-21,854.846
2006-12-22,849.003
2006-12-25,849.003
2006-12-26,847.68
2006-12-27,854.46
2006-12-28,857.361
2006-12-29,861.881
2007-01-01,861.881
2007-01-02,875.483
2007-01-03,868.347
2007-01-04,852.88
2007-01-05,843.202
2007-01-08,849.865
2007-01-09,847.974
2007-01-10,842.499
2007-01-11,851.139
2007-01-12,852.12
2007-01-15,855.655
2007-01-16,850.264
2007-01-17,851.427
2007-01-18,849.142
2007-01-19,851.802
2007-01-22,854.238
2007-01-23,857.417
2007-01-24,861.76
2007-01-25,858.527
2007-01-26,850.933
2007-01-29,858.071
2007-01-30,860.148
2007-01-31,861.55
2007-02-01,871.864
2007-02-02,869.888
2007-02-05,869.325
2007-02-06,873.98
2007-02-07,885.447
2007-02-08,881.599
2007-02-09,881.344
2007-02-12,875.715
2007-02-13,883.48
2007-02-14,902.711
2007-02-15,909.778
2007-02-16,909.055
2007-02-19,915.034
2007-02-20,912.908
2007-02-21,911.605
2007-02-22,915.164
2007-02-23,918.253
2007-02-26,918.224
2007-02-27,889.126
2007-02-28,883.256
2007-03-01,871.638
2007-03-02,873.145
2007-03-05,855.909
2007-03-06,862.328
2007-03-07,871.453
2007-03-08,882.5
2007-03-09,881.39
2007-03-12,884.158
2007-03-13,874.801
2007-03-14,855.32
2007-03-15,875.81
2007-03-16,881.887
2007-03-19,890.098
2007-03-20,895.512
2007-03-21,906.015
2007-03-22,921.791
2007-03-23,925.514
2007-03-26,928.612
2007-03-27,927.828
2007-03-28,928.218
2007-03-29,939.542
2007-03-30,938.306
2007-04-02,949.135
2007-04-03,958.772
2007-04-04,960.508
2007-04-05,968.464
2007-04-06,968.464
2007-04-09,963.418
2007-04-10,967.212
2007-04-11,961.134
2007-04-12,961.896
2007-04-13,964.876
2007-04-16,973.692
2007-04-17,973.633
2007-04-18,971.435
2007-04-19,971.306
2007-04-20,981.827
2007-04-23,979.336
2007-04-24,975.113
2007-04-25,985.985
2007-04-26,979.16
2007-04-27,980.152
2007-04-30,980.747
2007-05-01,977.082
2007-05-02,982.727
2007-05-03,981.959
2007-05-04,994.231
2007-05-07,997.247
2007-05-08,983.136
2007-05-09,983.931
2007-05-10,976.697
2007-05-11,977.988
2007-05-14,972.226
2007-05-15,979.437
2007-05-16,976.978
2007-05-17,973.3
2007-05-18,980.961
2007-05-21,977.498
2007-05-22,984.106
2007-05-23,989.392
2007-05-24,979.796
2007-05-25,979.938
2007-05-28,983.138
2007-05-29,986.302
2007-05-30,980.222
2007-05-31,1000.0
2007-06-01,1003.139
2007-06-04,1008.35
2007-06-05,1005.961
2007-06-06,983.107
2007-06-07,965.303
2007-06-08,956.461
2007-06-11,964.144
2007-06-12,954.9
2007-06-13,959.422
2007-06-14,973.247
2007-06-15,985.737
2007-06-18,983.359
2007-06-19,980.377
2007-06-20,983.578
2007-06-21,971.599
2007-06-22,969.702
2007-06-25,966.84
2007-06-26,964.183
2007-06-27,963.659
2007-06-28,978.947
2007-06-29,986.472
2007-07-02,991.99
2007-07-03,992.13
2007-07-04,1000.473
2007-07-05,994.499
2007-07-06,1001.312
2007-07-09,1000.384
2007-07-10,999.716
2007-07-11,999.419
2007-07-12,1015.561
2007-07-13,1019.336
2007-07-16,1019.618
2007-07-17,1017.0
2007-07-18,1009.121
2007-07-19,1023.838
2007-07-20,1016.402
2007-07-23,1017.041
2007-07-24,1003.307
2007-07-25,988.827
2007-07-26,963.048
2007-07-27,950.817
2007-07-30,957.894
2007-07-31,969.574
2007-08-01,952.265
2007-08-02,954.247
2007-08-03,952.179
2007-08-06,938.999
2007-08-07,941.444
2007-08-08,962.693
2007-08-09,941.671
2007-08-10,916.071
2007-08-13,924.586
2007-08-14,911.328
2007-08-15,900.415
2007-08-16,861.849
2007-08-17,878.179
2007-08-20,884.868
2007-08-21,887.432
2007-08-22,910.429
2007-08-23,920.077
2007-08-24,930.045
2007-08-27,936.256
2007-08-28,921.379
2007-08-29,924.963
2007-08-30,933.027
2007-08-31,945.45
2007-09-03,944.797
2007-09-04,948.531
2007-09-05,933.905
2007-09-06,941.534
2007-09-07,925.936
2007-09-10,914.864
2007-09-11,929.856
2007-09-12,932.594
2007-09-13,933.252
2007-09-14,924.794
2007-09-17,913.057
2007-09-18,922.32
2007-09-19,947.01
2007-09-20,948.385
2007-09-21,953.044
2007-09-24,950.912
2007-09-25,949.464
2007-09-26,953.963
2007-09-27,961.521
2007-09-28,964.699
2007-10-01,974.399
2007-10-02,978.773
2007-10-03,981.961
2007-10-04,981.412
2007-10-05,985.718
2007-10-08,992.731
2007-10-09,1003.39
2007-10-10,1011.889
2007-10-11,1023.087
2007-10-12,1014.113
2007-10-15,1012.704
2007-10-16,999.536
2007-10-17,1006.859
2007-10-18,998.534
2007-10-19,988.607
2007-10-22,967.624
2007-10-23,987.274
2007-10-24,984.058
2007-10-25,996.716
2007-10-26,1001.89
2007-10-29,1006.482
2007-10-30,988.649
2007-10-31,1002.368
2007-11-01,988.888
2007-11-02,990.126
2007-11-05,980.363
2007-11-06,993.861
2007-11-07,994.344
2007-11-08,984.689
2007-11-09,964.546
2007-11-12,955.432
2007-11-13,956.49
2007-11-14,972.297
2007-11-15,949.785
2007-11-16,932.217
2007-11-19,911.139
2007-11-20,925.49
2007-11-21,904.52
2007-11-22,907.939
2007-11-23,924.354
2007-11-26,925.388
2007-11-27,921.781
2007-11-28,934.773
2007-11-29,942.157
2007-11-30,947.463
2007-12-03,944.879
2007-12-04,935.02
2007-12-05,943.172
2007-12-06,938.674
2007-12-07,947.702
2007-12-10,953.381
2007-12-11,953.892
2007-12-12,952.658
2007-12-13,926.516
2007-12-14,917.443
2007-12-17,896.676
2007-12-18,896.949
2007-12-19,892.901
2007-12-20,892.661
2007-12-21,902.329
2007-12-24,915.196
2007-12-25,915.196
2007-12-26,921.487
2007-12-27,924.305
2007-12-28,937.049
2007-12-31,935.834
2008-01-01,935.834
2008-01-02,934.662
2008-01-03,927.695
2008-01-04,907.585
2008-01-07,887.076
2008-01-08,890.946
2008-01-09,867.996
2008-01-10,853.242
2008-01-11,841.401
2008-01-14,858.235
2008-01-15,829.496
2008-01-16,806.499
2008-01-17,805.276
2008-01-18,791.529
2008-01-21,737.472
2008-01-22,765.65
2008-01-23,747.877
2008-01-24,790.392
2008-01-25,802.396
2008-01-28,798.992
2008-01-29,821.861
2008-01-30,810.709
2008-01-31,812.657
2008-02-01,838.598
2008-02-04,842.639
2008-02-05,805.895
2008-02-06,808.287
2008-02-07,781.935
2008-02-08,786.588
2008-02-11,775.622
2008-02-12,805.931
2008-02-13,811.811
2008-02-14,825.057
2008-02-15,823.348
2008-02-18,830.649
2008-02-19,844.184
2008-02-20,833.511
2008-02-21,853.017
2008-02-22,848.53
2008-02-25,864.839
2008-02-26,877.491
2008-02-27,886.677
2008-02-28,874.774
2008-02-29,863.524
2008-03-03,852.232
2008-03-04,845.354
2008-03-05,865.355
2008-03-06,859.351
2008-03-07,848.173
2008-03-10,838.484
2008-03-11,844.93
2008-03-12,863.19
2008-03-13,853.997
2008-03-14,855.696
2008-03-17,830.693
2008-03-18,844.509
2008-03-19,827.381
2008-03-20,813.614
2008-03-21,813.614
2008-03-24,812.453
2008-03-25,851.383
2008-03-26,861.186
2008-03-27,873.879
2008-03-28,869.129
2008-03-31,881.269
2008-04-01,886.464
2008-04-02,886.685
2008-04-03,879.813
2008-04-04,892.532
2008-04-07,904.488
2008-04-08,892.637
2008-04-09,894.785
2008-04-10,894.855
2008-04-11,887.924
2008-04-14,880.673
2008-04-15,886.751
2008-04-16,910.176
2008-04-17,909.433
2008-04-18,911.217
2008-04-21,917.105
2008-04-22,918.913
2008-04-23,922.455
2008-04-24,911.896
2008-04-25,918.509
2008-04-28,922.466
2008-04-29,917.438
2008-04-30,923.951
2008-05-01,916.919
2008-05-02,919.402
2008-05-05,921.004
2008-05-06,922.812
2008-05-07,925.601
2008-05-08,926.727
2008-05-09,921.647
2008-05-12,930.605
2008-05-13,931.811
2008-05-14,934.109
2008-05-15,937.596
2008-05-16,949.453
2008-05-19,961.655
2008-05-20,951.333
2008-05-21,959.896
2008-05-22,953.531
2008-05-23,946.178
2008-05-26,945.336
2008-05-27,936.081
2008-05-28,940.885
2008-05-29,939.991
2008-05-30,948.691
2008-06-02,937.502
2008-06-03,941.562
2008-06-04,937.506
2008-06-05,947.283
2008-06-06,946.58
2008-06-09,929.279
2008-06-10,907.821
2008-06-11,899.259
2008-06-12,890.005
2008-06-13,890.047
2008-06-16,898.848
2008-06-17,905.038
2008-06-18,888.787
2008-06-19,878.932
2008-06-20,873.909
2008-06-23,858.803
2008-06-24,855.561
2008-06-25,868.809
2008-06-26,858.102
2008-06-27,855.415
2008-06-30,857.587
2008-07-01,842.54
2008-07-02,834.622
2008-07-03,828.708
2008-07-04,821.737
2008-07-07,832.958
2008-07-08,819.117
2008-07-09,835.271
2008-07-10,815.096
2008-07-11,801.265
2008-07-14,804.422
2008-07-15,790.961
2008-07-16,799.289
2008-07-17,826.383
2008-07-18,834.576
2008-07-21,843.237
2008-07-22,833.044
2008-07-23,841.0
2008-07-24,827.248
2008-07-25,829.451
2008-07-28,824.77
2008-07-29,818.075
2008-07-30,830.845
2008-07-31,827.419
2008-08-01,820.618
2008-08-04,818.028
2008-08-05,828.277
2008-08-06,836.904
2008-08-07,834.303
2008-08-08,825.793
2008-08-11,834.944
2008-08-12,833.026
2008-08-13,815.652
2008-08-14,818.155
2008-08-15,816.721
2008-08-18,812.498
2008-08-19,791.477
2008-08-20,799.758
2008-08-21,804.584
2008-08-22,814.182
2008-08-25,807.15
2008-08-26,805.203
2008-08-27,806.9
2008-08-28,824.984
2008-08-29,830.812
2008-09-01,819.621
2008-09-02,827.511
2008-09-03,810.542
2008-09-04,784.877
2008-09-05,759.002
2008-09-08,770.635
2008-09-09,755.445
2008-09-10,745.895
2008-09-11,732.689
2008-09-12,753.765
2008-09-15,738.935
2008-09-16,726.455
2008-09-17,712.359
2008-09-18,719.249
2008-09-19,763.457
2008-09-22,766.498
2008-09-23,752.819
2008-09-24,740.785
2008-09-25,746.496
2008-09-26,727.788
2008-09-29,685.572
2008-09-30,680.48
2008-10-01,677.449
2008-10-02,657.156
2008-10-03,658.639
2008-10-06,590.716
2008-10-07,576.337
2008-10-08,551.284
2008-10-09,552.654
2008-10-10,511.798
2008-10-13,557.955
2008-10-14,577.561
2008-10-15,535.503
2008-10-16,502.29
2008-10-17,507.575
2008-10-20,520.492
2008-10-21,517.556
2008-10-22,490.324
2008-10-23,491.253
2008-10-24,465.965
2008-10-27,441.599
2008-10-28,448.886
2008-10-29,487.996
2008-10-30,496.718
2008-10-31,499.82
2008-11-03,511.796
2008-11-04,544.59
2008-11-05,540.718
2008-11-06,498.382
2008-11-07,503.497
2008-11-10,514.312
2008-11-11,487.89
2008-11-12,475.191
2008-11-13,475.945
2008-11-14,482.67
2008-11-17,470.934
2008-11-18,468.614
2008-11-19,452.805
2008-11-20,434.918
2008-11-21,426.106
2008-11-24,459.957
2008-11-25,472.079
2008-11-26,465.256
2008-11-27,471.619
2008-11-28,472.132
2008-12-01,452.421
2008-12-02,458.023
2008-12-03,460.837
2008-12-04,461.554
2008-12-05,445.83
2008-12-08,471.718
2008-12-09,474.323
2008-12-10,481.279
2008-12-11,490.536
2008-12-12,487.412
2008-12-15,499.435
2008-12-16,510.629
2008-12-17,523.388
2008-12-18,529.285
2008-12-19,506.991
2008-12-22,497.717
2008-12-23,500.192
2008-12-24,502.73
2008-12-25,502.73
2008-12-26,505.156
2008-12-29,513.004
2008-12-30,517.041
2008-12-31,512.697
2009-01-01,512.697
2009-01-02,528.104
2009-01-05,526.135
2009-01-06,519.257
2009-01-07,522.208
2009-01-08,519.721
2009-01-09,514.436
2009-01-12,501.027
2009-01-13,491.169
2009-01-14,476.391
2009-01-15,468.982
2009-01-16,479.72
2009-01-19,475.166
2009-01-20,453.012
2009-01-21,454.002
2009-01-22,454.211
2009-01-23,442.816
2009-01-26,463.889
2009-01-27,468.814
2009-01-28,480.733
2009-01-29,469.284
2009-01-30,461.969
2009-02-02,451.782
2009-02-03,461.997
2009-02-04,467.701
2009-02-05,470.496
2009-02-06,476.779
2009-02-09,488.591
2009-02-10,479.019
2009-02-11,473.722
2009-02-12,462.826
2009-02-13,469.58
2009-02-16,466.003
2009-02-17,448.656
2009-02-18,443.062
2009-02-19,449.23
2009-02-20,437.441
2009-02-23,433.245
2009-02-24,428.099
2009-02-25,429.405
2009-02-26,431.154
2009-02-27,430.604
2009-03-02,414.196
2009-03-03,408.371
2009-03-04,420.156
2009-03-05,407.136
2009-03-06,402.458
2009-03-09,402.721
2009-03-10,418.144
2009-03-11,417.758
2009-03-12,423.464
2009-03-13,429.168
2009-03-16,440.943
2009-03-17,439.665
2009-03-18,444.637
2009-03-19,464.952
2009-03-20,460.094
2009-03-23,463.625
2009-03-24,464.764
2009-03-25,468.629
2009-03-26,471.813
2009-03-27,456.934
2009-03-30,443.54
2009-03-31,459.768
2009-04-01,466.574
2009-04-02,487.467
2009-04-03,481.906
2009-04-06,481.791
2009-04-07,473.027
2009-04-08,474.152
2009-04-09,482.93
2009-04-10,482.93
2009-04-13,487.025
2009-04-14,484.142
2009-04-15,483.149
2009-04-16,490.117
2009-04-17,490.822
2009-04-20,472.273
2009-04-21,475.932
2009-04-22,484.387
2009-04-23,494.887
2009-04-24,506.324
2009-04-27,503.285
2009-04-28,496.126
2009-04-29,511.849
2009-04-30,513.516
2009-05-01,513.593
2009-05-04,528.182
2009-05-05,526.926
2009-05-06,532.312
2009-05-07,536.036
2009-05-08,540.857
2009-05-11,535.92
2009-05-12,534.208
2009-05-13,522.297
2009-05-14,522.59
2009-05-15,526.423
2009-05-18,531.953
2009-05-19,539.702
2009-05-20,548.581
2009-05-21,538.55
2009-05-22,545.802
2009-05-25,549.946
2009-05-26,550.284
2009-05-27,551.899
2009-05-28,548.742
2009-05-29,559.231
2009-06-01,569.593
2009-06-02,578.849
2009-06-03,568.983
2009-06-04,568.695
2009-06-05,561.594
2009-06-08,553.582
2009-06-09,562.313
2009-06-10,567.072
2009-06-11,574.397
2009-06-12,570.918
2009-06-15,552.417
2009-06-16,553.692
2009-06-17,545.064
2009-06-18,548.249
2009-06-19,550.158
2009-06-22,535.071
2009-06-23,539.461
2009-06-24,549.979
2009-06-25,546.74
2009-06-26,555.046
2009-06-29,559.466
2009-06-30,559.719
2009-07-01,572.746
2009-07-02,558.242
2009-07-03,554.794
2009-07-06,548.82
2009-07-07,546.426
2009-07-08,536.394
2009-07-09,542.15
2009-07-10,537.147
2009-07-13,543.598
2009-07-14,546.648
2009-07-15,562.477
2009-07-16,566.656
2009-07-17,569.136
2009-07-20,578.728
2009-07-21,583.509
2009-07-22,586.277
2009-07-23,593.293
2009-07-24,590.728
2009-07-27,590.953
2009-07-28,583.136
2009-07-29,584.681
2009-07-30,597.911
2009-07-31,613.442
2009-08-03,629.689
2009-08-04,628.528
2009-08-05,628.325
2009-08-06,628.558
2009-08-07,623.794
2009-08-10,625.208
2009-08-11,615.641
2009-08-12,622.818
2009-08-13,631.395
2009-08-14,626.759
2009-08-17,609.667
2009-08-18,613.889
2009-08-19,615.426
2009-08-20,626.094
2009-08-21,637.598
2009-08-24,644.615
2009-08-25,649.518
2009-08-26,648.926
2009-08-27,645.488
2009-08-28,659.017
2009-08-31,653.104
2009-09-01,641.015
2009-09-02,630.345
2009-09-03,634.09
2009-09-04,641.701
2009-09-07,658.771
2009-09-08,672.547
2009-09-09,681.927
2009-09-10,687.397
2009-09-11,695.152
2009-09-14,696.85
2009-09-15,700.241
2009-09-16,713.36
2009-09-17,721.458
2009-09-18,718.946
2009-09-21,715.671
2009-09-22,727.683
2009-09-23,729.758
2009-09-24,715.096
2009-09-25,712.621
2009-09-28,719.795
2009-09-29,715.305
2009-09-30,719.637
2009-10-01,709.474
2009-10-02,695.434
2009-10-05,701.282
2009-10-06,720.891
2009-10-07,722.535
2009-10-08,739.715
2009-10-09,741.567
2009-10-12,755.744
2009-10-13,747.751
2009-10-14,761.52
2009-10-15,759.749
2009-10-16,750.193
2009-10-19,758.619
2009-10-20,751.847
2009-10-21,750.197
2009-10-22,737.277
2009-10-23,735.43
2009-10-26,715.491
2009-10-27,708.476
2009-10-28,685.615
2009-10-29,700.799
2009-10-30,681.27
2009-11-02,685.614
2009-11-03,674.102
2009-11-04,697.13
2009-11-05,698.33
2009-11-06,700.506
2009-11-09,714.051
2009-11-10,704.215
2009-11-11,708.155
2009-11-12,703.134
2009-11-13,704.213
2009-11-16,719.231
2009-11-17,709.778
2009-11-18,714.105
2009-11-19,696.291
2009-11-20,691.28
2009-11-23,701.375
2009-11-24,696.119
2009-11-25,704.17
2009-11-26,681.792
2009-11-27,689.276
2009-11-30,682.499
2009-12-01,699.458
2009-12-02,700.572
2009-12-03,700.929
2009-12-04,697.058
2009-12-07,697.503
2009-12-08,689.158
2009-12-09,681.671
2009-12-10,683.576
2009-12-11,684.322
2009-12-14,690.428
2009-12-15,689.711
2009-12-16,698.426
2009-12-17,683.16
2009-12-18,678.734
2009-12-21,687.788
2009-12-22,687.997
2009-12-23,693.938
2009-12-24,694.865
2009-12-25,694.865
2009-12-28,698.242
2009-12-29,703.167
2009-12-30,696.669
2009-12-31,699.711
2010-01-01,699.711
2010-01-04,716.755
2010-01-05,721.85
2010-01-06,724.725
2010-01-07,724.171
2010-01-08,726.208
2010-01-11,739.297
2010-01-12,731.19
2010-01-13,732.945
2010-01-14,736.064
2010-01-15,726.265
2010-01-18,728.229
2010-01-19,723.189
2010-01-20,713.075
2010-01-21,702.081
2010-01-22,699.254
2010-01-25,696.138
2010-01-26,694.541
2010-01-27,688.701
2010-01-28,682.466
2010-01-29,686.053
2010-02-01,692.532
2010-02-02,702.195
2010-02-03,698.953
2010-02-04,676.478
2010-02-05,656.363
2010-02-08,656.117
2010-02-09,658.506
2010-02-10,660.673
2010-02-11,652.277
2010-02-12,648.776
2010-02-15,647.234
2010-02-16,658.464
2010-02-17,668.474
2010-02-18,673.23
2010-02-19,671.418
2010-02-22,676.011
2010-02-23,670.377
2010-02-24,675.067
2010-02-25,665.719
2010-02-26,682.641
2010-03-01,686.262
2010-03-02,695.515
2010-03-03,705.75
2010-03-04,703.284
2010-03-05,711.769
2010-03-08,713.358
2010-03-09,707.654
2010-03-10,718.444
2010-03-11,718.09
2010-03-12,722.562
2010-03-15,713.245
2010-03-16,726.876
2010-03-17,729.344
2010-03-18,720.327
2010-03-19,717.747
2010-03-22,718.606
2010-03-23,721.362
2010-03-24,713.989
2010-03-25,721.923
2010-03-26,725.191
2010-03-29,730.621
2010-03-30,720.818
2010-03-31,728.582
2010-04-01,739.57
2010-04-02,739.57
2010-04-05,737.877
2010-04-06,736.847
2010-04-07,729.049
2010-04-08,724.025
2010-04-09,734.826
2010-04-12,741.679
2010-04-13,739.782
2010-04-14,751.316
2010-04-15,755.098
2010-04-16,743.06
2010-04-19,739.919
2010-04-20,749.103
2010-04-21,745.845
2010-04-22,736.263
2010-04-23,743.917
2010-04-26,744.601
2010-04-27,728.325
2010-04-28,706.209
2010-04-29,721.675
2010-04-30,724.675
2010-05-03,721.826
2010-05-04,695.039
2010-05-05,674.531
2010-05-06,663.352
2010-05-07,633.768
2010-05-10,681.428
2010-05-11,672.125
2010-05-12,686.368
2010-05-13,682.877
2010-05-14,655.131
2010-05-17,644.525
2010-05-18,655.735
2010-05-19,638.089
2010-05-20,621.581
2010-05-21,633.284
2010-05-24,624.315
2010-05-25,595.519
2010-05-26,609.32
2010-05-27,630.552
2010-05-28,634.211
2010-05-31,633.125
2010-06-01,629.564
2010-06-02,623.042
2010-06-03,637.179
2010-06-04,619.101
2010-06-07,604.664
2010-06-08,598.673
2010-06-09,616.454
2010-06-10,630.401
2010-06-11,631.827
2010-06-14,651.62
2010-06-15,659.167
2010-06-16,658.31
2010-06-17,662.21
2010-06-18,663.784
2010-06-21,670.514
2010-06-22,659.885
2010-06-23,651.14
2010-06-24,642.625
2010-06-25,637.081
2010-06-28,646.628
2010-06-29,619.008
2010-06-30,621.474
2010-07-01,617.667
2010-07-02,626.902
2010-07-05,621.391
2010-07-06,639.792
2010-07-07,643.669
2010-07-08,654.931
2010-07-09,655.465
2010-07-12,657.855
2010-07-13,672.354
2010-07-14,675.392
2010-07-15,677.569
2010-07-16,671.836
2010-07-19,665.713
2010-07-20,656.708
2010-07-21,661.308
2010-07-22,680.775
2010-07-23,677.971
2010-07-26,686.779
2010-07-27,688.166
2010-07-28,685.509
2010-07-29,687.168
2010-07-30,681.526
2010-08-02,702.571
2010-08-03,702.014
2010-08-04,695.69
2010-08-05,696.059
2010-08-06,695.547
2010-08-09,699.047
2010-08-10,683.299
2010-08-11,656.799
2010-08-12,651.542
2010-08-13,649.107
2010-08-16,654.132
2010-08-17,666.742
2010-08-18,667.153
2010-08-19,660.408
2010-08-20,643.339
2010-08-23,643.724
2010-08-24,636.501
2010-08-25,625.998
2010-08-26,637.137
2010-08-27,636.872
2010-08-30,634.335
2010-08-31,638.069
2010-09-01,660.1
2010-09-02,665.156
2010-09-03,672.559
2010-09-06,675.283
2010-09-07,659.661
2010-09-08,663.382
2010-09-09,669.922
2010-09-10,671.407
2010-09-13,684.178
2010-09-14,690.813
2010-09-15,692.496
2010-09-16,692.993
