Date,USA SMALL VALUE Small Cap
2005-11-11,756.688
2005-11-14,755.029
2005-11-15,749.194
2005-11-16,747.994
2005-11-17,759.835
2005-11-18,764.514
2005-11-21,770.529
2005-11-22,774.736
2005-11-23,777.203
2005-11-24,777.203
2005-11-25,777.854
2005-11-28,766.508
2005-11-29,769.297
2005-11-30,770.389
2005-12-01,783.276
2005-12-02,782.646
2005-12-05,778.178
2005-12-06,778.712
2005-12-07,774.126
2005-12-08,776.415
2005-12-09,780.539
2005-12-12,780.57
2005-12-13,782.119
2005-12-14,784.951
2005-12-15,779.515
2005-12-16,777.918
2005-12-19,768.5
2005-12-20,769.353
2005-12-21,774.186
2005-12-22,778.038
2005-12-23,780.943
2005-12-26,780.943
2005-12-27,772.56
2005-12-28,776.265
2005-12-29,774.426
2005-12-30,770.241
2006-01-02,770.241
2006-01-03,781.897
2006-01-04,786.744
2006-01-05,788.983
2006-01-06,795.447
2006-01-09,801.69
2006-01-10,806.91
2006-01-11,807.061
2006-01-12,801.672
2006-01-13,801.83
2006-01-16,801.83
2006-01-17,797.538
2006-01-18,797.422
2006-01-19,806.356
2006-01-20,795.615
2006-01-23,799.666
2006-01-24,808.766
2006-01-25,807.316
2006-01-26,816.031
2006-01-27,819.727
2006-01-30,819.18
2006-01-31,821.015
2006-02-01,823.336
2006-02-02,814.805
2006-02-03,811.4
2006-02-06,815.62
2006-02-07,806.619
2006-02-08,809.312
2006-02-09,807.817
2006-02-10,807.605
2006-02-13,802.544
2006-02-14,811.339
2006-02-15,815.58
2006-02-16,822.182
2006-02-17,822.779
2006-02-20,822.779
2006-02-21,820.176
2006-02-22,828.815
2006-02-23,825.937
2006-02-24,828.392
2006-02-27,831.485
2006-02-28,822.055
2006-03-01,831.518
2006-03-02,828.73
2006-03-03,826.251
2006-03-06,821.232
2006-03-07,812.765
2006-03-08,813.88
2006-03-09,812.454
2006-03-10,819.761
2006-03-13,821.128
2006-03-14,829.171
2006-03-15,836.806
2006-03-16,838.736
2006-03-17,842.093
2006-03-20,839.029
2006-03-21,829.794
2006-03-22,836.855
2006-03-23,837.723
2006-03-24,840.92
2006-03-27,840.412
2006-03-28,838.034
2006-03-29,849.823
2006-03-30,847.628
2006-03-31,849.466
2006-04-03,846.792
2006-04-04,848.663
2006-04-05,853.7
2006-04-06,851.983
2006-04-07,842.648
2006-04-10,838.932
2006-04-11,830.01
2006-04-12,833.405
2006-04-13,833.455
2006-04-14,833.455
2006-04-17,832.301
2006-04-18,851.876
2006-04-19,858.561
2006-04-20,856.498
2006-04-21,855.417
2006-04-24,850.114
2006-04-25,848.539
2006-04-26,849.526
2006-04-27,849.729
2006-04-28,852.12
2006-05-01,848.772
2006-05-02,853.006
2006-05-03,852.334
2006-05-04,858.988
2006-05-05,866.952
2006-05-08,867.978
2006-05-09,866.814
2006-05-10,864.307
2006-05-11,848.976
2006-05-12,836.324
2006-05-15,834.117
2006-05-16,832.703
2006-05-17,819.542
2006-05-18,813.716
2006-05-19,817.168
2006-05-22,812.231
2006-05-23,807.065
2006-05-24,808.524
2006-05-25,821.237
2006-05-26,825.846
2006-05-29,825.846
2006-05-30,810.82
2006-05-31,820.361
2006-06-01,833.165
2006-06-02,835.931
2006-06-05,818.312
2006-06-06,814.178
2006-06-07,811.687
2006-06-08,811.921
2006-06-09,809.995
2006-06-12,794.958
2006-06-13,784.457
2006-06-14,785.572
2006-06-15,806.352
2006-06-16,801.011
2006-06-19,790.423
2006-06-20,788.83
2006-06-21,799.456
2006-06-22,796.074
2006-06-23,796.833
2006-06-26,805.048
2006-06-27,796.09
2006-06-28,798.521
2006-06-29,820.554
2006-06-30,824.743
2006-07-03,829.539
2006-07-04,829.539
2006-07-05,820.68
2006-07-06,822.487
2006-07-07,815.197
2006-07-10,817.632
2006-07-11,820.87
2006-07-12,810.812
2006-07-13,797.813
2006-07-14,791.507
2006-07-17,788.817
2006-07-18,792.839
2006-07-19,810.81
2006-07-20,796.274
2006-07-21,785.95
2006-07-24,802.459
2006-07-25,808.56
2006-07-26,808.822
2006-07-27,800.368
2006-07-28,813.877
2006-07-31,812.544
2006-08-01,806.681
2006-08-02,810.741
2006-08-03,817.049
2006-08-04,817.917
2006-08-07,812.836
2006-08-08,804.82
2006-08-09,799.154
2006-08-10,803.249
2006-08-11,797.692
2006-08-14,800.407
2006-08-15,814.294
2006-08-16,822.699
2006-08-17,823.783
2006-08-18,825.395
2006-08-21,819.988
2006-08-22,822.485
2006-08-23,813.809
2006-08-24,814.317
2006-08-25,813.614
2006-08-28,821.215
2006-08-29,827.24
2006-08-30,831.136
2006-08-31,833.519
2006-09-01,834.964
2006-09-04,834.964
2006-09-05,839.069
2006-09-06,826.519
2006-09-07,820.852
2006-09-08,823.515
2006-09-11,822.868
2006-09-12,837.251
2006-09-13,842.319
2006-09-14,839.074
2006-09-15,841.068
2006-09-18,839.432
2006-09-19,837.686
2006-09-20,844.696
2006-09-21,836.658
2006-09-22,831.844
2006-09-25,839.481
2006-09-26,842.837
2006-09-27,845.769
2006-09-28,845.808
2006-09-29,839.973
2006-10-02,836.462
2006-10-03,837.084
2006-10-04,849.379
2006-10-05,856.98
2006-10-06,852.668
2006-10-09,858.426
2006-10-10,859.347
2006-10-11,856.443
2006-10-12,869.185
2006-10-13,874.268
2006-10-16,879.703
2006-10-17,875.587
2006-10-18,875.388
2006-10-19,877.155
2006-10-20,872.322
2006-10-23,875.48
2006-10-24,876.173
2006-10-25,880.709
2006-10-26,887.29
2006-10-27,878.144
2006-10-30,882.777
2006-10-31,879.752
2006-11-01,868.93
2006-11-02,866.488
2006-11-03,866.852
2006-11-06,876.701
2006-11-07,876.927
2006-11-08,882.845
2006-11-09,878.209
2006-11-10,884.378
2006-11-13,887.263
2006-11-14,898.617
2006-11-15,903.078
2006-11-16,904.472
2006-11-17,901.991
2006-11-20,905.824
2006-11-21,908.747
2006-11-22,910.745
2006-11-23,910.745
2006-11-24,911.26
2006-11-27,891.816
2006-11-28,894.512
2006-11-29,905.02
2006-11-30,908.099
2006-12-01,905.291
2006-12-04,917.186
2006-12-05,919.567
2006-12-06,918.128
2006-12-07,913.881
2006-12-08,913.267
2006-12-11,913.996
2006-12-12,911.352
2006-12-13,912.373
2006-12-14,917.649
2006-12-15,916.717
2006-12-18,908.146
2006-12-19,908.648
2006-12-20,911.548
2006-12-21,908.23
2006-12-22,905.517
2006-12-25,905.517
2006-12-26,913.351
2006-12-27,922.488
2006-12-28,919.981
2006-12-29,913.748
2007-01-01,913.748
2007-01-02,913.748
2007-01-03,915.237
2007-01-04,915.623
2007-01-05,901.954
2007-01-08,901.707
2007-01-09,903.929
2007-01-10,904.728
2007-01-11,913.645
2007-01-12,918.929
2007-01-15,918.929
2007-01-16,917.16
2007-01-17,915.178
2007-01-18,908.485
2007-01-19,915.336
2007-01-22,908.935
2007-01-23,915.185
2007-01-24,923.61
2007-01-25,915.169
2007-01-26,918.572
2007-01-29,923.195
2007-01-30,929.153
2007-01-31,932.302
2007-02-01,940.716
2007-02-02,943.522
2007-02-05,942.012
2007-02-06,947.52
2007-02-07,953.808
2007-02-08,953.266
2007-02-09,944.92
2007-02-12,942.791
2007-02-13,951.532
2007-02-14,953.764
2007-02-15,955.953
2007-02-16,957.606
2007-02-19,957.606
2007-02-20,964.753
2007-02-21,964.505
2007-02-22,965.56
2007-02-23,962.083
2007-02-26,960.628
2007-02-27,930.837
2007-02-28,932.801
2007-03-01,931.071
2007-03-02,917.307
2007-03-05,898.254
2007-03-06,915.895
2007-03-07,914.357
2007-03-08,920.46
2007-03-09,924.792
2007-03-12,928.098
2007-03-13,907.305
2007-03-14,913.56
2007-03-15,921.861
2007-03-16,916.553
2007-03-19,925.461
2007-03-20,932.877
2007-03-21,947.255
2007-03-22,947.71
2007-03-23,949.387
2007-03-26,947.962
2007-03-27,940.601
2007-03-28,936.017
2007-03-29,937.805
2007-03-30,939.794
2007-04-02,943.966
2007-04-03,951.841
2007-04-04,950.373
2007-04-05,952.018
2007-04-06,952.018
2007-04-09,952.012
2007-04-10,954.702
2007-04-11,948.387
2007-04-12,952.942
2007-04-13,957.13
2007-04-16,968.536
2007-04-17,969.025
2007-04-18,967.263
2007-04-19,962.658
2007-04-20,972.415
2007-04-23,972.761
2007-04-24,971.459
2007-04-25,978.677
2007-04-26,979.264
2007-04-27,975.967
2007-04-30,961.753
2007-05-01,965.266
2007-05-02,976.37
2007-05-03,978.709
2007-05-04,981.591
2007-05-07,982.996
2007-05-08,981.94
2007-05-09,988.037
2007-05-10,973.638
2007-05-11,984.142
2007-05-14,978.988
2007-05-15,972.761
2007-05-16,978.011
2007-05-17,974.717
2007-05-18,979.262
2007-05-21,986.743
2007-05-22,992.156
2007-05-23,987.116
2007-05-24,972.316
2007-05-25,978.272
2007-05-28,978.272
2007-05-29,987.219
2007-05-30,996.767
2007-05-31,1000.0
2007-06-01,1006.367
2007-06-04,1009.426
2007-06-05,1000.182
2007-06-06,990.356
2007-06-07,971.762
2007-06-08,981.398
2007-06-11,980.327
2007-06-12,968.591
2007-06-13,979.878
2007-06-14,983.867
2007-06-15,992.986
2007-06-18,990.931
2007-06-19,992.479
2007-06-20,979.902
2007-06-21,982.522
2007-06-22,974.91
2007-06-25,968.512
2007-06-26,965.413
2007-06-27,976.969
2007-06-28,978.047
2007-06-29,973.54
2007-07-02,986.079
2007-07-03,988.597
2007-07-04,988.597
2007-07-05,990.063
2007-07-06,992.484
2007-07-09,992.797
2007-07-10,975.256
2007-07-11,977.89
2007-07-12,993.484
2007-07-13,996.074
2007-07-16,988.854
2007-07-17,988.466
2007-07-18,983.802
2007-07-19,989.65
2007-07-20,973.901
2007-07-23,972.58
2007-07-24,946.908
2007-07-25,947.895
2007-07-26,923.635
2007-07-27,908.289
2007-07-30,915.177
2007-07-31,905.176
2007-08-01,907.84
2007-08-02,913.526
2007-08-03,881.852
2007-08-06,894.972
2007-08-07,898.072
2007-08-08,913.137
2007-08-09,895.333
2007-08-10,905.004
2007-08-13,900.11
2007-08-14,879.206
2007-08-15,865.529
2007-08-16,882.3
2007-08-17,903.289
2007-08-20,905.148
2007-08-21,908.837
2007-08-22,919.467
2007-08-23,911.382
2007-08-24,921.814
2007-08-27,910.942
2007-08-28,887.39
2007-08-29,908.676
2007-08-30,903.435
2007-08-31,914.127
2007-09-03,914.127
2007-09-04,922.285
2007-09-05,910.649
2007-09-06,912.696
2007-09-07,895.86
2007-09-10,889.281
2007-09-11,899.812
2007-09-12,896.125
2007-09-13,899.668
2007-09-14,904.092
2007-09-17,896.643
2007-09-18,927.923
2007-09-19,938.293
2007-09-20,929.159
2007-09-21,930.5
2007-09-24,922.286
2007-09-25,917.166
2007-09-26,924.976
2007-09-27,930.56
2007-09-28,922.835
2007-10-01,940.028
2007-10-02,946.327
2007-10-03,941.216
2007-10-04,943.124
2007-10-05,959.161
2007-10-08,952.63
2007-10-09,957.782
2007-10-10,954.219
2007-10-11,947.794
2007-10-12,949.898
2007-10-15,938.23
2007-10-16,928.862
2007-10-17,927.855
2007-10-18,926.518
2007-10-19,901.835
2007-10-22,912.57
2007-10-23,917.705
2007-10-24,912.171
2007-10-25,910.125
2007-10-26,924.373
2007-10-29,924.202
2007-10-30,921.863
2007-10-31,933.563
2007-11-01,901.948
2007-11-02,898.083
2007-11-05,890.581
2007-11-06,901.569
2007-11-07,874.272
2007-11-08,885.689
2007-11-09,879.93
2007-11-12,875.213
2007-11-13,896.734
2007-11-14,887.773
2007-11-15,878.769
2007-11-16,873.455
2007-11-19,854.729
2007-11-20,852.815
2007-11-21,843.801
2007-11-22,843.801
2007-11-23,858.901
2007-11-26,836.114
2007-11-27,846.237
2007-11-28,873.984
2007-11-29,869.384
2007-11-30,875.436
2007-12-03,867.76
2007-12-04,859.884
2007-12-05,872.721
2007-12-06,894.59
2007-12-07,894.42
2007-12-10,902.437
2007-12-11,872.81
2007-12-12,874.093
2007-12-13,872.94
2007-12-14,855.916
2007-12-17,843.71
2007-12-18,855.755
2007-12-19,855.107
2007-12-20,862.807
2007-12-21,879.195
2007-12-24,889.69
2007-12-25,889.69
2007-12-26,887.157
2007-12-27,867.099
2007-12-28,864.903
2007-12-31,861.388
2008-01-01,861.388
2008-01-02,848.498
2008-01-03,836.06
2008-01-04,812.177
2008-01-07,817.592
2008-01-08,796.971
2008-01-09,802.812
2008-01-10,810.901
2008-01-11,797.417
2008-01-14,802.235
2008-01-15,785.144
2008-01-16,791.034
2008-01-17,770.881
2008-01-18,762.303
2008-01-21,762.303
2008-01-22,765.215
2008-01-23,796.545
2008-01-24,793.717
2008-01-25,788.563
2008-01-28,808.262
2008-01-29,815.162
2008-01-30,806.992
2008-01-31,830.291
2008-02-01,848.492
2008-02-04,840.282
2008-02-05,818.568
2008-02-06,810.644
2008-02-07,821.861
2008-02-08,815.217
2008-02-11,813.595
2008-02-12,819.707
2008-02-13,831.12
2008-02-14,815.932
2008-02-15,814.587
2008-02-18,814.587
2008-02-19,812.818
2008-02-20,823.402
2008-02-21,808.772
2008-02-22,812.718
2008-02-25,829.408
2008-02-26,835.973
2008-02-27,832.895
2008-02-28,819.156
2008-02-29,796.472
2008-03-03,795.914
2008-03-04,792.798
2008-03-05,793.28
2008-03-06,770.026
2008-03-07,769.645
2008-03-10,755.734
2008-03-11,786.866
2008-03-12,779.173
2008-03-13,790.965
2008-03-14,774.238
2008-03-17,763.485
2008-03-18,794.407
2008-03-19,778.086
2008-03-20,797.579
2008-03-21,797.579
2008-03-24,814.349
2008-03-25,818.942
2008-03-26,810.219
2008-03-27,798.956
2008-03-28,789.291
2008-03-31,796.546
2008-04-01,823.854
2008-04-02,826.606
2008-04-03,827.61
2008-04-04,824.535
2008-04-07,825.915
2008-04-08,822.472
2008-04-09,807.172
2008-04-10,813.131
2008-04-11,796.821
2008-04-14,793.407
2008-04-15,802.066
2008-04-16,825.811
2008-04-17,823.434
2008-04-18,834.617
2008-04-21,828.682
2008-04-22,816.499
2008-04-23,817.702
2008-04-24,830.544
2008-04-25,836.725
2008-04-28,841.505
2008-04-29,837.187
2008-04-30,832.712
2008-05-01,851.404
2008-05-02,848.927
2008-05-05,844.608
2008-05-06,849.828
2008-05-07,836.553
2008-05-08,837.535
2008-05-09,837.252
2008-05-12,851.549
2008-05-13,853.887
2008-05-14,857.387
2008-05-15,864.725
2008-05-16,861.888
2008-05-19,861.529
2008-05-20,856.512
2008-05-21,846.612
2008-05-22,852.334
2008-05-23,841.337
2008-05-26,841.337
2008-05-27,851.266
2008-05-28,853.704
2008-05-29,862.021
2008-05-30,863.338
2008-06-02,854.598
2008-06-03,853.56
2008-06-04,857.6
2008-06-05,873.64
2008-06-06,844.956
2008-06-09,837.6
2008-06-10,837.067
2008-06-11,818.504
2008-06-12,822.642
2008-06-13,834.341
2008-06-16,840.557
2008-06-17,831.034
2008-06-18,822.277
2008-06-19,829.21
2008-06-20,814.313
2008-06-23,803.685
2008-06-24,795.861
2008-06-25,805.368
2008-06-26,782.235
2008-06-27,776.025
2008-06-30,767.465
2008-07-01,769.01
2008-07-02,750.839
2008-07-03,743.624
2008-07-04,743.624
2008-07-07,735.058
2008-07-08,763.558
2008-07-09,742.345
2008-07-10,745.792
2008-07-11,744.931
2008-07-14,729.468
2008-07-15,725.369
2008-07-16,755.372
2008-07-17,773.859
2008-07-18,772.176
2008-07-21,773.833
2008-07-22,796.885
2008-07-23,803.686
2008-07-24,779.431
2008-07-25,784.602
2008-07-28,769.914
2008-07-29,794.909
2008-07-30,799.215
2008-07-31,794.822
2008-08-01,797.005
2008-08-04,788.45
2008-08-05,811.798
2008-08-06,812.898
2008-08-07,796.495
2008-08-08,821.651
2008-08-11,839.607
2008-08-12,829.018
2008-08-13,826.808
2008-08-14,836.657
2008-08-15,839.74
2008-08-18,827.501
2008-08-19,813.894
2008-08-20,813.534
2008-08-21,807.632
2008-08-22,822.772
2008-08-25,804.706
2008-08-26,807.646
2008-08-27,817.525
2008-08-28,835.315
2008-08-29,827.699
2008-09-01,827.699
2008-09-02,830.802
2008-09-03,837.137
2008-09-04,814.579
2008-09-05,816.795
2008-09-08,838.257
2008-09-09,810.698
2008-09-10,819.295
2008-09-11,822.354
2008-09-12,826.274
2008-09-15,790.201
2008-09-16,810.939
2008-09-17,772.922
2008-09-18,827.897
2008-09-19,860.29
2008-09-22,813.54
2008-09-23,805.857
2008-09-24,795.377
2008-09-25,804.861
2008-09-26,804.55
2008-09-29,748.589
2008-09-30,775.956
2008-10-01,773.884
2008-10-02,737.84
2008-10-03,719.454
2008-10-06,691.62
2008-10-07,653.03
2008-10-08,637.698
2008-10-09,581.447
2008-10-10,602.159
2008-10-13,654.985
2008-10-14,643.094
2008-10-15,585.19
2008-10-16,613.756
2008-10-17,605.524
2008-10-20,626.664
2008-10-21,609.469
2008-10-22,576.186
2008-10-23,563.799
2008-10-24,544.854
2008-10-27,521.923
2008-10-28,565.239
2008-10-29,571.68
2008-10-30,595.322
2008-10-31,617.895
2008-11-03,619.532
2008-11-04,629.874
2008-11-05,594.793
2008-11-06,571.499
2008-11-07,584.692
2008-11-10,567.514
2008-11-11,555.853
2008-11-12,526.129
2008-11-13,569.678
2008-11-14,534.352
2008-11-17,526.768
2008-11-18,525.0
2008-11-19,483.717
2008-11-20,450.016
2008-11-21,473.997
2008-11-24,511.792
2008-11-25,522.069
2008-11-26,549.326
2008-11-27,549.326
2008-11-28,557.832
2008-12-01,489.429
2008-12-02,519.899
2008-12-03,536.014
2008-12-04,519.544
2008-12-05,545.101
2008-12-08,567.285
2008-12-09,549.98
2008-12-10,564.452
2008-12-11,533.176
2008-12-12,553.093
2008-12-15,535.912
2008-12-16,573.181
2008-12-17,576.055
2008-12-18,563.479
2008-12-19,572.237
2008-12-22,557.927
2008-12-23,550.741
2008-12-24,553.262
2008-12-25,553.262
2008-12-26,560.871
2008-12-29,550.173
2008-12-30,571.069
2008-12-31,590.647
2009-01-01,590.647
2009-01-02,600.557
2009-01-05,600.371
2009-01-06,614.622
2009-01-07,592.946
2009-01-08,599.617
2009-01-09,577.531
2009-01-12,559.571
2009-01-13,566.269
2009-01-14,541.337
2009-01-15,548.361
2009-01-16,555.832
2009-01-19,555.832
2009-01-20,514.968
2009-01-21,543.382
2009-01-22,524.632
2009-01-23,529.974
2009-01-26,533.724
2009-01-27,541.181
2009-01-28,564.171
2009-01-29,538.118
2009-01-30,523.423
2009-02-02,527.77
2009-02-03,529.58
2009-02-04,525.145
2009-02-05,531.78
2009-02-06,553.586
2009-02-09,552.038
2009-02-10,522.639
2009-02-11,526.961
2009-02-12,527.9
2009-02-13,520.689
2009-02-16,520.689
2009-02-17,494.902
2009-02-18,488.267
2009-02-19,477.386
2009-02-20,471.954
2009-02-23,451.771
2009-02-24,474.693
2009-02-25,465.016
2009-02-26,457.699
2009-02-27,452.417
2009-03-02,425.586
2009-03-03,416.487
2009-03-04,429.267
2009-03-05,402.124
2009-03-06,402.318
2009-03-09,396.516
2009-03-10,428.692
2009-03-11,428.972
2009-03-12,454.094
2009-03-13,457.797
2009-03-16,451.421
2009-03-17,471.593
2009-03-18,491.425
2009-03-19,486.012
2009-03-20,470.03
2009-03-23,512.298
2009-03-24,492.85
2009-03-25,502.813
2009-03-26,523.536
2009-03-27,507.483
2009-03-30,485.807
2009-03-31,496.699
2009-04-01,505.763
2009-04-02,531.06
2009-04-03,542.268
2009-04-06,533.55
2009-04-07,514.315
2009-04-08,525.509
2009-04-09,561.142
2009-04-10,561.142
2009-04-13,564.097
2009-04-14,543.218
2009-04-15,556.711
2009-04-16,572.066
2009-04-17,580.069
2009-04-20,541.107
2009-04-21,566.161
2009-04-22,564.656
2009-04-23,564.073
2009-04-24,581.783
2009-04-27,568.827
2009-04-28,572.464
2009-04-29,594.887
2009-04-30,592.603
2009-05-01,592.166
2009-05-04,622.494
2009-05-05,617.579
2009-05-06,625.846
2009-05-07,607.673
2009-05-08,635.746
2009-05-11,618.093
2009-05-12,609.51
2009-05-13,577.456
2009-05-14,590.807
2009-05-15,581.706
2009-05-18,609.567
2009-05-19,607.971
2009-05-20,602.367
2009-05-21,593.112
2009-05-22,588.266
2009-05-25,588.266
2009-05-26,614.49
2009-05-27,599.546
2009-05-28,604.909
2009-05-29,614.798
2009-06-01,639.132
2009-06-02,641.967
2009-06-03,632.207
2009-06-04,645.821
2009-06-05,644.778
2009-06-08,639.11
2009-06-09,642.12
2009-06-10,638.735
2009-06-11,641.91
2009-06-12,642.371
2009-06-15,622.843
2009-06-16,612.716
2009-06-17,609.898
2009-06-18,613.924
2009-06-19,617.653
2009-06-22,592.105
2009-06-23,589.7
2009-06-24,597.138
2009-06-25,612.632
2009-06-26,618.302
2009-06-29,621.316
2009-06-30,617.933
2009-07-01,629.317
2009-07-02,604.632
2009-07-03,604.632
2009-07-06,603.151
2009-07-07,589.831
2009-07-08,583.689
2009-07-09,585.324
2009-07-10,585.097
2009-07-13,602.25
2009-07-14,606.675
2009-07-15,630.201
2009-07-16,638.035
2009-07-17,633.698
2009-07-20,644.325
2009-07-21,640.971
2009-07-22,645.496
2009-07-23,665.518
2009-07-24,670.079
2009-07-27,676.607
2009-07-28,676.611
2009-07-29,671.586
2009-07-30,684.429
2009-07-31,684.688
2009-08-03,699.225
2009-08-04,709.167
2009-08-05,709.554
2009-08-06,702.279
2009-08-07,724.202
2009-08-10,722.858
2009-08-11,709.065
2009-08-12,720.642
2009-08-13,726.934
2009-08-14,715.213
2009-08-17,692.325
2009-08-18,703.005
2009-08-19,707.063
2009-08-20,717.871
2009-08-21,734.579
2009-08-24,733.262
2009-08-25,738.442
2009-08-26,738.962
2009-08-27,741.623
2009-08-28,741.9
2009-08-31,731.798
2009-09-01,710.134
2009-09-02,704.018
2009-09-03,714.083
2009-09-04,723.663
2009-09-07,723.663
2009-09-08,733.07
2009-09-09,745.519
2009-09-10,756.616
2009-09-11,756.279
2009-09-14,766.177
2009-09-15,775.125
2009-09-16,794.515
2009-09-17,788.15
2009-09-18,789.657
2009-09-21,785.434
2009-09-22,795.058
2009-09-23,782.984
2009-09-24,765.766
2009-09-25,761.212
2009-09-28,781.102
2009-09-29,780.305
2009-09-30,772.512
2009-10-01,745.348
2009-10-02,739.353
2009-10-05,756.84
2009-10-06,767.846
2009-10-07,768.537
2009-10-08,778.672
2009-10-09,785.661
2009-10-12,785.981
2009-10-13,781.454
2009-10-14,798.625
2009-10-15,798.943
2009-10-16,787.487
2009-10-19,795.392
2009-10-20,784.762
2009-10-21,775.536
2009-10-22,787.678
2009-10-23,771.692
2009-10-26,761.165
2009-10-27,752.673
2009-10-28,725.955
2009-10-29,746.375
2009-10-30,722.48
2009-11-02,720.962
2009-11-03,731.654
2009-11-04,723.584
2009-11-05,744.964
2009-11-06,743.175
2009-11-09,762.443
2009-11-10,758.279
2009-11-11,766.44
2009-11-12,751.917
2009-11-13,759.002
2009-11-16,777.128
2009-11-17,777.065
2009-11-18,776.729
2009-11-19,759.132
2009-11-20,756.65
2009-11-23,767.034
2009-11-24,763.499
2009-11-25,765.608
2009-11-26,765.608
2009-11-27,747.102
2009-11-30,752.525
2009-12-01,763.405
2009-12-02,771.213
2009-12-03,762.652
2009-12-04,778.573
2009-12-07,777.825
2009-12-08,772.652
2009-12-09,772.421
2009-12-10,771.519
2009-12-11,779.617
2009-12-14,791.584
2009-12-15,787.768
2009-12-16,792.715
2009-12-17,785.134
2009-12-18,791.837
2009-12-21,801.374
2009-12-22,808.268
2009-12-23,814.866
2009-12-24,820.052
2009-12-25,820.052
2009-12-28,819.127
2009-12-29,818.248
2009-12-30,817.646
2009-12-31,806.918
2010-01-01,806.918
2010-01-04,821.278
2010-01-05,821.152
2010-01-06,823.26
2010-01-07,830.673
2010-01-08,833.891
2010-01-11,833.613
2010-01-12,823.037
2010-01-13,833.517
2010-01-14,836.054
2010-01-15,826.01
2010-01-18,826.01
2010-01-19,838.295
2010-01-20,829.729
2010-01-21,816.737
2010-01-22,800.439
2010-01-25,803.154
2010-01-26,797.686
2010-01-27,803.688
2010-01-28,793.013
2010-01-29,785.057
2010-02-01,795.71
2010-02-02,805.114
2010-02-03,798.612
2010-02-04,773.251
2010-02-05,776.645
2010-02-08,768.515
2010-02-09,778.057
2010-02-10,778.444
2010-02-11,789.333
2010-02-12,795.298
2010-02-15,795.298
2010-02-16,809.692
2010-02-17,814.728
2010-02-18,821.2
2010-02-19,825.535
2010-02-22,827.66
2010-02-23,817.341
2010-02-24,824.58
2010-02-25,824.865
2010-02-26,822.799
2010-03-01,836.897
2010-03-02,842.689
2010-03-03,843.5
2010-03-04,847.85
2010-03-05,862.8
2010-03-08,865.709
2010-03-09,868.002
2010-03-10,874.394
2010-03-11,877.587
2010-03-12,877.701
2010-03-15,876.086
2010-03-16,884.767
2010-03-17,891.989
2010-03-18,889.626
2010-03-19,881.388
2010-03-22,891.61
2010-03-23,899.384
2010-03-24,893.677
2010-03-25,888.183
2010-03-26,888.526
2010-03-29,893.317
2010-03-30,894.324
2010-03-31,888.272
2010-04-01,896.339
2010-04-02,896.339
2010-04-05,912.554
2010-04-06,919.317
2010-04-07,915.346
2010-04-08,915.396
2010-04-09,921.928
2010-04-12,924.278
2010-04-13,927.195
2010-04-14,944.0
2010-04-15,943.136
2010-04-16,929.394
2010-04-19,927.968
2010-04-20,941.64
2010-04-21,949.705
2010-04-22,960.225
2010-04-23,969.943
2010-04-26,966.0
2010-04-27,939.165
2010-04-28,942.514
2010-04-29,963.357
2010-04-30,938.287
2010-05-03,956.386
2010-05-04,927.257
2010-05-05,914.525
2010-05-06,881.101
2010-05-07,857.781
2010-05-10,906.025
2010-05-11,911.092
2010-05-12,932.89
2010-05-13,923.712
2010-05-14,902.417
2010-05-17,904.104
2010-05-18,887.1
2010-05-19,877.649
2010-05-20,834.878
2010-05-21,848.49
2010-05-24,837.218
2010-05-25,836.416
2010-05-26,839.258
2010-05-27,875.03
2010-05-28,864.56
2010-05-31,864.56
2010-06-01,838.455
2010-06-02,860.262
2010-06-03,866.597
2010-06-04,825.475
2010-06-07,808.295
2010-06-08,811.003
2010-06-09,811.115
2010-06-10,839.307
2010-06-11,849.493
2010-06-14,853.455
2010-06-15,875.943
2010-06-16,871.471
2010-06-17,869.959
2010-06-18,870.544
2010-06-21,863.543
2010-06-22,845.275
2010-06-23,843.215
2010-06-24,829.33
2010-06-25,842.817
2010-06-28,839.276
2010-06-29,808.125
2010-06-30,798.731
2010-07-01,792.356
2010-07-02,784.996
2010-07-05,784.996
2010-07-06,777.193
2010-07-07,806.841
2010-07-08,818.101
2010-07-09,829.611
2010-07-12,823.118
2010-07-13,847.922
2010-07-14,843.367
2010-07-15,840.204
2010-07-16,810.485
2010-07-19,815.338
2010-07-20,828.389
2010-07-21,814.419
2010-07-22,841.646
2010-07-23,857.161
2010-07-26,875.077
2010-07-27,871.34
2010-07-28,859.022
2010-07-29,858.487
2010-07-30,858.608
2010-08-02,875.484
2010-08-03,865.636
2010-08-04,874.282
2010-08-05,866.878
2010-08-06,863.056
2010-08-09,873.136
2010-08-10,858.87
2010-08-11,827.543
2010-08-12,822.806
2010-08-13,816.023
2010-08-16,819.759
2010-08-17,833.71
2010-08-18,836.483
2010-08-19,816.706
2010-08-20,815.642
2010-08-23,806.749
2010-08-24,797.235
2010-08-25,807.085
2010-08-26,800.847
2010-08-27,820.184
2010-08-30,802.694
2010-08-31,805.211
2010-09-01,833.917
2010-09-02,843.194
2010-09-03,856.101
2010-09-06,856.101
2010-09-07,839.356
2010-09-08,844.568
2010-09-09,847.334
2010-09-10,849.786
2010-09-13,867.193
2010-09-14,864.357
2010-09-15,867.3
2010-09-16,861.499
2010-09-17,864.607
2010-09-20,883.748
2010-09-21,876.78
2010-09-22,867.831
2010-09-23,857.283
