Date,FRANCE GROWTH Standard (Large+Mid Cap)
2005-06-03,1996.573
2005-06-06,1987.701
2005-06-07,2004.957
2005-06-08,2010.78
2005-06-09,1979.13
2005-06-10,1979.66
2005-06-13,1975.939
2005-06-14,1975.53
2005-06-15,1976.475
2005-06-16,1960.506
2005-06-17,2002.962
2005-06-20,1977.382
2005-06-21,1989.389
2005-06-22,1990.829
2005-06-23,1981.577
2005-06-24,1967.529
2005-06-27,1963.896
2005-06-28,1967.165
2005-06-29,1990.483
2005-06-30,1994.289
2005-07-01,1991.012
2005-07-04,1979.357
2005-07-05,1975.127
2005-07-06,1989.682
2005-07-07,1971.371
2005-07-08,2008.678
2005-07-11,2036.571
2005-07-12,2058.053
2005-07-13,2050.441
2005-07-14,2060.881
2005-07-15,2054.928
2005-07-18,2047.938
2005-07-19,2062.445
2005-07-20,2065.291
2005-07-21,2080.313
2005-07-22,2073.365
2005-07-25,2065.321
2005-07-26,2065.751
2005-07-27,2072.057
2005-07-28,2096.281
2005-07-29,2106.176
2005-08-01,2119.936
2005-08-02,2139.647
2005-08-03,2148.147
2005-08-04,2145.176
2005-08-05,2120.647
2005-08-08,2137.855
2005-08-09,2155.227
2005-08-10,2173.643
2005-08-11,2168.911
2005-08-12,2151.988
2005-08-15,2135.741
2005-08-16,2121.463
2005-08-17,2114.925
2005-08-18,2099.674
2005-08-19,2125.082
2005-08-22,2138.275
2005-08-23,2112.114
2005-08-24,2112.04
2005-08-25,2101.68
2005-08-26,2094.31
2005-08-29,2092.187
2005-08-30,2077.946
2005-08-31,2111.831
2005-09-01,2149.802
2005-09-02,2153.025
2005-09-05,2159.669
2005-09-06,2164.878
2005-09-07,2161.335
2005-09-08,2142.813
2005-09-09,2159.619
2005-09-12,2134.402
2005-09-13,2116.569
2005-09-14,2131.564
2005-09-15,2122.646
2005-09-16,2138.761
2005-09-19,2126.255
2005-09-20,2142.929
2005-09-21,2119.66
2005-09-22,2095.803
2005-09-23,2096.018
2005-09-26,2123.902
2005-09-27,2107.92
2005-09-28,2125.087
2005-09-29,2117.364
2005-09-30,2134.82
2005-10-03,2117.573
2005-10-04,2131.258
2005-10-05,2115.211
2005-10-06,2123.518
2005-10-07,2116.817
2005-10-10,2109.588
2005-10-11,2104.65
2005-10-12,2089.371
2005-10-13,2052.629
2005-10-14,2080.256
2005-10-17,2072.97
2005-10-18,2042.441
2005-10-19,2019.336
2005-10-20,2023.723
2005-10-21,2019.996
2005-10-24,2036.122
2005-10-25,2047.623
2005-10-26,2045.237
2005-10-27,2010.156
2005-10-28,1999.489
2005-10-31,2026.741
2005-11-01,2023.419
2005-11-02,2031.705
2005-11-03,2050.905
2005-11-04,2019.668
2005-11-07,2018.317
2005-11-08,2018.963
2005-11-09,2000.378
2005-11-10,1994.999
2005-11-11,2009.765
2005-11-14,2012.561
2005-11-15,1998.165
2005-11-16,1984.482
2005-11-17,2003.133
2005-11-18,2011.971
2005-11-21,2027.65
2005-11-22,2019.906
2005-11-23,2049.844
2005-11-24,2043.201
2005-11-25,2040.122
2005-11-28,2035.862
2005-11-29,2034.672
2005-11-30,2033.719
2005-12-01,2048.578
2005-12-02,2060.248
2005-12-05,2067.937
2005-12-06,2077.451
2005-12-07,2066.349
2005-12-08,2094.537
2005-12-09,2091.506
2005-12-12,2121.321
2005-12-13,2127.488
2005-12-14,2130.46
2005-12-15,2116.307
2005-12-16,2140.064
2005-12-19,2143.574
2005-12-20,2124.286
2005-12-21,2130.909
2005-12-22,2139.356
2005-12-23,2142.732
2005-12-26,2142.732
2005-12-27,2148.656
2005-12-28,2150.376
2005-12-29,2145.225
2005-12-30,2111.939
2006-01-02,2132.91
2006-01-03,2172.556
2006-01-04,2217.857
2006-01-05,2221.731
2006-01-06,2246.305
2006-01-09,2237.169
2006-01-10,2229.058
2006-01-11,2246.881
2006-01-12,2229.436
2006-01-13,2218.323
2006-01-16,2232.761
2006-01-17,2201.904
2006-01-18,2195.613
2006-01-19,2213.395
2006-01-20,2192.803
2006-01-23,2215.627
2006-01-24,2209.075
2006-01-25,2214.553
2006-01-26,2239.582
2006-01-27,2244.476
2006-01-30,2218.688
2006-01-31,2233.347
2006-02-01,2247.98
2006-02-02,2210.139
2006-02-03,2198.701
2006-02-06,2191.277
2006-02-07,2184.026
2006-02-08,2176.85
2006-02-09,2197.25
2006-02-10,2165.494
2006-02-13,2172.412
2006-02-14,2170.973
2006-02-15,2173.716
2006-02-16,2178.144
2006-02-17,2193.41
2006-02-20,2182.956
2006-02-21,2175.302
2006-02-22,2181.631
2006-02-23,2193.928
2006-02-24,2189.991
2006-02-27,2197.448
2006-02-28,2173.861
2006-03-01,2198.88
2006-03-02,2195.976
2006-03-03,2196.184
2006-03-06,2207.811
2006-03-07,2180.813
2006-03-08,2179.408
2006-03-09,2201.063
2006-03-10,2218.597
2006-03-13,2243.216
2006-03-14,2256.324
2006-03-15,2260.911
2006-03-16,2282.704
2006-03-17,2288.934
2006-03-20,2289.633
2006-03-21,2271.874
2006-03-22,2315.904
2006-03-23,2294.061
2006-03-24,2313.663
2006-03-27,2292.955
2006-03-28,2299.599
2006-03-29,2297.828
2006-03-30,2344.488
2006-03-31,2330.644
2006-04-03,2343.397
2006-04-04,2351.592
2006-04-05,2357.056
2006-04-06,2348.803
2006-04-07,2310.9
2006-04-10,2316.616
2006-04-11,2290.973
2006-04-12,2275.831
2006-04-13,2277.921
2006-04-14,2277.921
2006-04-17,2314.101
2006-04-18,2311.779
2006-04-19,2343.062
2006-04-20,2364.031
2006-04-21,2386.675
2006-04-24,2382.59
2006-04-25,2388.744
2006-04-26,2398.553
2006-04-27,2397.744
2006-04-28,2393.871
2006-05-01,2398.052
2006-05-02,2420.262
2006-05-03,2392.123
2006-05-04,2427.671
2006-05-05,2455.859
2006-05-08,2449.378
2006-05-09,2472.24
2006-05-10,2467.203
2006-05-11,2459.84
2006-05-12,2427.015
2006-05-15,2379.95
2006-05-16,2394.798
2006-05-17,2319.53
2006-05-18,2322.871
2006-05-19,2305.228
2006-05-22,2271.187
2006-05-23,2334.855
2006-05-24,2288.64
2006-05-25,2326.843
2006-05-26,2365.43
2006-05-29,2365.888
2006-05-30,2332.589
2006-05-31,2340.162
2006-06-01,2342.801
2006-06-02,2374.617
2006-06-05,2360.148
2006-06-06,2283.337
2006-06-07,2290.436
2006-06-08,2201.675
2006-06-09,2239.933
2006-06-12,2213.694
2006-06-13,2165.599
2006-06-14,2175.322
2006-06-15,2232.838
2006-06-16,2215.75
2006-06-19,2215.405
2006-06-20,2234.547
2006-06-21,2252.148
2006-06-22,2257.928
2006-06-23,2263.857
2006-06-26,2266.229
2006-06-27,2260.037
2006-06-28,2245.42
2006-06-29,2292.319
2006-06-30,2378.689
2006-07-03,2389.482
2006-07-04,2386.141
2006-07-05,2340.432
2006-07-06,2370.799
2006-07-07,2378.45
2006-07-10,2373.159
2006-07-11,2346.167
2006-07-12,2348.097
2006-07-13,2313.183
2006-07-14,2278.731
2006-07-17,2236.439
2006-07-18,2215.886
2006-07-19,2278.631
2006-07-20,2305.578
2006-07-21,2294.008
2006-07-24,2324.564
2006-07-25,2335.069
2006-07-26,2344.228
2006-07-27,2376.87
2006-07-28,2390.061
2006-07-31,2382.857
2006-08-01,2351.083
2006-08-02,2384.197
2006-08-03,2361.4
2006-08-04,2383.704
2006-08-07,2344.335
2006-08-08,2336.471
2006-08-09,2361.152
2006-08-10,2315.434
2006-08-11,2318.036
2006-08-14,2339.753
2006-08-15,2380.413
2006-08-16,2405.148
2006-08-17,2411.217
2006-08-18,2396.062
2006-08-21,2401.725
2006-08-22,2399.879
2006-08-23,2385.169
2006-08-24,2397.143
2006-08-25,2387.318
2006-08-28,2411.457
2006-08-29,2410.774
2006-08-30,2440.106
2006-08-31,2428.361
2006-09-01,2437.732
2006-09-04,2450.791
2006-09-05,2424.771
2006-09-06,2392.295
2006-09-07,2358.244
2006-09-08,2350.419
2006-09-11,2342.473
2006-09-12,2373.502
2006-09-13,2375.655
2006-09-14,2380.48
2006-09-15,2370.486
2006-09-18,2382.425
2006-09-19,2378.642
2006-09-20,2401.778
2006-09-21,2412.172
2006-09-22,2405.086
2006-09-25,2390.231
2006-09-26,2411.952
2006-09-27,2426.37
2006-09-28,2436.022
2006-09-29,2432.478
2006-10-02,2442.743
2006-10-03,2426.579
2006-10-04,2421.383
2006-10-05,2434.238
2006-10-06,2407.456
2006-10-09,2412.343
2006-10-10,2407.784
2006-10-11,2411.484
2006-10-12,2417.444
2006-10-13,2408.518
2006-10-16,2423.944
2006-10-17,2413.804
2006-10-18,2434.114
2006-10-19,2447.185
2006-10-20,2458.868
2006-10-23,2461.836
2006-10-24,2464.182
2006-10-25,2480.356
2006-10-26,2495.884
2006-10-27,2479.777
2006-10-30,2469.184
2006-10-31,2468.224
2006-11-01,2480.247
2006-11-02,2456.394
2006-11-03,2456.038
2006-11-06,2489.426
2006-11-07,2521.967
2006-11-08,2517.582
2006-11-09,2538.052
2006-11-10,2548.165
2006-11-13,2561.892
2006-11-14,2554.662
2006-11-15,2570.25
2006-11-16,2574.127
2006-11-17,2553.59
2006-11-20,2558.526
2006-11-21,2567.804
2006-11-22,2593.539
2006-11-23,2588.355
2006-11-24,2602.331
2006-11-27,2572.772
2006-11-28,2573.73
2006-11-29,2613.226
2006-11-30,2604.479
2006-12-01,2581.633
2006-12-04,2602.351
2006-12-05,2628.113
2006-12-06,2624.274
2006-12-07,2635.627
2006-12-08,2648.694
2006-12-11,2643.071
2006-12-12,2651.436
2006-12-13,2670.721
2006-12-14,2675.45
2006-12-15,2672.467
2006-12-18,2662.716
2006-12-19,2661.608
2006-12-20,2678.275
2006-12-21,2676.548
2006-12-22,2647.504
2006-12-25,2647.504
2006-12-26,2643.379
2006-12-27,2676.471
2006-12-28,2672.067
2006-12-29,2696.93
2007-01-01,2696.93
2007-01-02,2739.986
2007-01-03,2713.093
2007-01-04,2667.85
2007-01-05,2618.678
2007-01-08,2624.005
2007-01-09,2616.228
2007-01-10,2595.167
2007-01-11,2629.702
2007-01-12,2637.007
2007-01-15,2635.766
2007-01-16,2618.931
2007-01-17,2616.029
2007-01-18,2609.515
2007-01-19,2630.295
2007-01-22,2625.921
2007-01-23,2640.815
2007-01-24,2654.152
2007-01-25,2644.954
2007-01-26,2625.66
2007-01-29,2655.411
2007-01-30,2669.945
2007-01-31,2662.416
2007-02-01,2692.174
2007-02-02,2693.712
2007-02-05,2687.214
2007-02-06,2690.825
2007-02-07,2721.283
2007-02-08,2706.948
2007-02-09,2712.384
2007-02-12,2683.242
2007-02-13,2716.77
2007-02-14,2772.066
2007-02-15,2794.543
2007-02-16,2783.678
2007-02-19,2810.257
2007-02-20,2800.818
2007-02-21,2783.738
2007-02-22,2795.815
2007-02-23,2808.483
2007-02-26,2829.299
2007-02-27,2748.421
2007-02-28,2718.643
2007-03-01,2678.814
2007-03-02,2676.888
2007-03-05,2638.575
2007-03-06,2666.626
2007-03-07,2692.895
2007-03-08,2715.439
2007-03-09,2721.967
2007-03-12,2722.159
2007-03-13,2696.092
2007-03-14,2651.228
2007-03-15,2708.837
2007-03-16,2726.947
2007-03-19,2758.529
2007-03-20,2780.995
2007-03-21,2787.145
2007-03-22,2836.607
2007-03-23,2845.4
2007-03-26,2827.216
2007-03-27,2835.5
2007-03-28,2831.187
2007-03-29,2866.725
2007-03-30,2862.498
2007-04-02,2889.837
2007-04-03,2923.28
2007-04-04,2931.197
2007-04-05,2945.891
2007-04-06,2945.891
2007-04-09,2930.544
2007-04-10,2950.069
2007-04-11,2937.103
2007-04-12,2944.879
2007-04-13,2962.077
2007-04-16,2994.009
2007-04-17,2998.107
2007-04-18,2980.657
2007-04-19,2990.877
2007-04-20,3019.66
2007-04-23,3017.043
2007-04-24,3008.847
2007-04-25,3044.725
2007-04-26,3023.235
2007-04-27,3026.14
2007-04-30,3038.432
2007-05-01,3027.078
2007-05-02,3046.436
2007-05-03,3052.845
2007-05-04,3079.331
2007-05-07,3094.721
2007-05-08,3046.794
2007-05-09,3052.95
2007-05-10,3031.326
2007-05-11,3037.163
2007-05-14,3030.479
2007-05-15,3047.584
2007-05-16,3037.059
2007-05-17,3032.368
2007-05-18,3073.416
2007-05-21,3064.436
2007-05-22,3069.939
2007-05-23,3085.654
2007-05-24,3053.679
2007-05-25,3059.406
2007-05-28,3061.525
2007-05-29,3061.856
2007-05-30,3045.066
2007-05-31,3087.3
2007-06-01,3098.996
2007-06-04,3101.672
2007-06-05,3086.296
2007-06-06,3022.597
2007-06-07,2970.525
2007-06-08,2939.697
2007-06-11,2963.497
2007-06-12,2936.165
2007-06-13,2951.96
2007-06-14,2998.479
2007-06-15,3038.012
2007-06-18,3027.402
2007-06-19,3014.671
2007-06-20,3020.785
2007-06-21,2983.386
2007-06-22,2991.109
2007-06-25,2991.314
2007-06-26,2969.165
2007-06-27,2966.51
2007-06-28,3003.589
2007-06-29,3035.856
2007-07-02,3048.425
2007-07-03,3066.159
2007-07-04,3089.684
2007-07-05,3071.924
2007-07-06,3083.775
2007-07-09,3077.06
2007-07-10,3064.634
2007-07-11,3083.608
2007-07-12,3134.169
2007-07-13,3127.805
2007-07-16,3122.787
2007-07-17,3113.923
2007-07-18,3073.755
2007-07-19,3119.07
2007-07-20,3078.918
2007-07-23,3096.193
2007-07-24,3052.875
2007-07-25,2998.419
2007-07-26,2914.004
2007-07-27,2885.915
2007-07-30,2898.232
2007-07-31,2948.551
2007-08-01,2897.903
2007-08-02,2909.023
2007-08-03,2896.677
2007-08-06,2864.629
2007-08-07,2886.694
2007-08-08,2971.668
2007-08-09,2903.772
2007-08-10,2827.031
2007-08-13,2856.026
2007-08-14,2809.837
2007-08-15,2770.343
2007-08-16,2660.563
2007-08-17,2704.434
2007-08-20,2724.024
2007-08-21,2742.998
2007-08-22,2809.412
2007-08-23,2825.833
2007-08-24,2873.232
2007-08-27,2883.511
2007-08-28,2832.85
2007-08-29,2866.739
2007-08-30,2907.655
2007-08-31,2946.753
2007-09-03,2932.983
2007-09-04,2931.472
2007-09-05,2882.859
2007-09-06,2901.137
2007-09-07,2840.074
2007-09-10,2817.609
2007-09-11,2875.101
2007-09-12,2901.694
2007-09-13,2935.655
2007-09-14,2925.627
2007-09-17,2874.156
2007-09-18,2927.96
2007-09-19,3030.488
2007-09-20,3036.215
2007-09-21,3051.374
2007-09-24,3049.874
2007-09-25,3032.989
2007-09-26,3056.26
2007-09-27,3080.856
2007-09-28,3084.491
2007-10-01,3130.078
2007-10-02,3119.674
2007-10-03,3123.765
2007-10-04,3115.884
2007-10-05,3136.691
2007-10-08,3124.757
2007-10-09,3149.847
2007-10-10,3157.187
2007-10-11,3187.674
2007-10-12,3156.392
2007-10-15,3158.035
2007-10-16,3114.758
2007-10-17,3161.72
2007-10-18,3153.812
2007-10-19,3141.715
2007-10-22,3079.917
2007-10-23,3136.555
2007-10-24,3127.768
2007-10-25,3193.309
2007-10-26,3218.451
2007-10-29,3240.293
2007-10-30,3212.566
2007-10-31,3241.81
2007-11-01,3190.932
2007-11-02,3211.263
2007-11-05,3201.313
2007-11-06,3229.928
2007-11-07,3216.39
2007-11-08,3191.708
2007-11-09,3134.354
2007-11-12,3098.704
2007-11-13,3114.768
2007-11-14,3180.036
2007-11-15,3135.545
2007-11-16,3123.201
2007-11-19,3071.416
2007-11-20,3138.503
2007-11-21,3078.105
2007-11-22,3123.266
2007-11-23,3167.56
2007-11-26,3144.382
2007-11-27,3120.037
2007-11-28,3165.325
2007-11-29,3187.86
2007-11-30,3201.934
2007-12-03,3180.822
2007-12-04,3146.639
2007-12-05,3191.351
2007-12-06,3190.483
2007-12-07,3226.293
2007-12-10,3244.549
2007-12-11,3230.157
2007-12-12,3236.645
2007-12-13,3132.593
2007-12-14,3108.477
2007-12-17,3048.488
2007-12-18,3047.93
2007-12-19,3044.506
2007-12-20,3039.109
2007-12-21,3107.105
2007-12-24,3131.341
2007-12-25,3131.341
2007-12-26,3152.864
2007-12-27,3179.147
2007-12-28,3215.821
2007-12-31,3191.831
2008-01-01,3191.831
2008-01-02,3182.051
2008-01-03,3165.651
2008-01-04,3098.401
2008-01-07,3056.274
2008-01-08,3078.484
2008-01-09,3001.155
2008-01-10,2967.977
2008-01-11,2935.802
2008-01-14,2982.856
2008-01-15,2881.998
2008-01-16,2831.994
2008-01-17,2810.899
2008-01-18,2792.632
2008-01-21,2572.942
2008-01-22,2672.374
2008-01-23,2566.461
2008-01-24,2773.864
2008-01-25,2773.072
2008-01-28,2771.134
2008-01-29,2823.909
2008-01-30,2787.36
2008-01-31,2792.603
2008-02-01,2873.665
2008-02-04,2876.717
2008-02-05,2737.36
2008-02-06,2774.653
2008-02-07,2679.557
2008-02-08,2688.902
2008-02-11,2679.526
2008-02-12,2802.136
2008-02-13,2791.998
2008-02-14,2816.8
2008-02-15,2799.181
2008-02-18,2836.891
2008-02-19,2874.327
2008-02-20,2826.8
2008-02-21,2894.865
2008-02-22,2890.735
2008-02-25,2944.123
2008-02-26,2976.358
2008-02-27,3023.546
2008-02-28,2975.792
2008-02-29,2930.613
2008-03-03,2900.767
2008-03-04,2888.564
2008-03-05,2944.201
2008-03-06,2935.996
2008-03-07,2888.499
2008-03-10,2850.957
2008-03-11,2873.803
2008-03-12,2952.87
2008-03-13,2940.342
2008-03-14,2951.288
2008-03-17,2885.108
2008-03-18,2950.983
2008-03-19,2909.195
2008-03-20,2838.887
2008-03-21,2838.887
2008-03-24,2834.836
2008-03-25,2972.148
2008-03-26,3010.48
2008-03-27,3039.555
2008-03-28,3009.929
2008-03-31,3046.366
2008-04-01,3065.199
2008-04-02,3068.129
2008-04-03,3065.794
2008-04-04,3106.27
2008-04-07,3133.368
2008-04-08,3104.271
2008-04-09,3094.618
2008-04-10,3083.673
2008-04-11,3049.333
2008-04-14,3036.288
2008-04-15,3049.979
2008-04-16,3125.739
2008-04-17,3123.198
2008-04-18,3137.492
2008-04-21,3141.697
2008-04-22,3129.872
2008-04-23,3178.0
2008-04-24,3134.526
2008-04-25,3148.265
2008-04-28,3169.236
2008-04-29,3125.67
2008-04-30,3136.161
2008-05-01,3112.291
2008-05-02,3130.499
2008-05-05,3146.176
2008-05-06,3162.58
2008-05-07,3162.771
2008-05-08,3175.01
2008-05-09,3145.295
2008-05-12,3179.22
2008-05-13,3186.511
2008-05-14,3217.969
2008-05-15,3230.736
2008-05-16,3262.957
2008-05-19,3307.595
2008-05-20,3270.903
2008-05-21,3293.956
2008-05-22,3277.969
2008-05-23,3236.888
2008-05-26,3250.263
2008-05-27,3213.615
2008-05-28,3254.796
2008-05-29,3259.371
2008-05-30,3278.978
2008-06-02,3227.414
2008-06-03,3255.967
2008-06-04,3229.928
2008-06-05,3258.818
2008-06-06,3243.84
2008-06-09,3241.961
2008-06-10,3160.146
2008-06-11,3104.208
2008-06-12,3078.323
2008-06-13,3073.933
2008-06-16,3080.853
2008-06-17,3102.414
2008-06-18,3068.941
2008-06-19,3041.639
2008-06-20,3003.447
2008-06-23,2977.113
2008-06-24,2942.5
2008-06-25,2972.539
2008-06-26,2937.634
2008-06-27,2908.297
2008-06-30,2921.391
2008-07-01,2867.304
2008-07-02,2835.688
2008-07-03,2822.466
2008-07-04,2759.756
2008-07-07,2808.073
2008-07-08,2765.692
2008-07-09,2812.106
2008-07-10,2720.941
2008-07-11,2661.471
2008-07-14,2692.133
2008-07-15,2657.785
2008-07-16,2694.889
2008-07-17,2783.496
2008-07-18,2793.535
2008-07-21,2821.817
2008-07-22,2822.355
2008-07-23,2835.495
2008-07-24,2790.306
2008-07-25,2823.074
2008-07-28,2800.633
2008-07-29,2783.46
2008-07-30,2828.131
2008-07-31,2823.244
2008-08-01,2756.324
2008-08-04,2751.937
2008-08-05,2786.404
2008-08-06,2806.319
2008-08-07,2810.084
2008-08-08,2776.263
2008-08-11,2797.831
2008-08-12,2773.318
2008-08-13,2713.204
2008-08-14,2709.767
2008-08-15,2701.208
2008-08-18,2696.064
2008-08-19,2633.286
2008-08-20,2653.757
2008-08-21,2647.285
2008-08-22,2687.686
2008-08-25,2653.55
2008-08-26,2649.579
2008-08-27,2658.372
2008-08-28,2698.96
2008-08-29,2716.511
2008-09-01,2691.179
2008-09-02,2721.57
2008-09-03,2651.114
2008-09-04,2559.683
2008-09-05,2479.313
2008-09-08,2531.684
2008-09-09,2476.164
2008-09-10,2456.116
2008-09-11,2415.932
2008-09-12,2509.804
2008-09-15,2461.704
2008-09-16,2422.459
2008-09-17,2381.441
2008-09-18,2391.955
2008-09-19,2556.375
2008-09-22,2544.496
2008-09-23,2502.355
2008-09-24,2463.404
2008-09-25,2511.252
2008-09-26,2452.673
2008-09-29,2324.766
2008-09-30,2296.618
2008-10-01,2289.181
2008-10-02,2184.691
2008-10-03,2212.067
2008-10-06,1978.859
2008-10-07,1989.335
2008-10-08,1889.357
2008-10-09,1847.725
2008-10-10,1720.698
2008-10-13,1934.744
2008-10-14,1979.781
2008-10-15,1822.578
2008-10-16,1707.141
2008-10-17,1764.634
2008-10-20,1804.007
2008-10-21,1776.56
2008-10-22,1634.945
2008-10-23,1634.464
2008-10-24,1572.225
2008-10-27,1489.149
2008-10-28,1542.752
2008-10-29,1706.687
2008-10-30,1721.081
2008-10-31,1719.195
2008-11-03,1767.138
2008-11-04,1869.866
2008-11-05,1845.443
2008-11-06,1689.322
2008-11-07,1730.471
2008-11-10,1769.253
2008-11-11,1658.855
2008-11-12,1622.79
2008-11-13,1638.14
2008-11-14,1661.004
2008-11-17,1620.459
2008-11-18,1631.789
2008-11-19,1583.536
2008-11-20,1514.293
2008-11-21,1476.689
2008-11-24,1647.04
2008-11-25,1695.997
2008-11-26,1647.006
2008-11-27,1676.668
2008-11-28,1651.992
2008-12-01,1551.832
2008-12-02,1596.892
2008-12-03,1598.975
2008-12-04,1595.466
2008-12-05,1492.582
2008-12-08,1636.697
2008-12-09,1653.705
2008-12-10,1676.9
2008-12-11,1713.843
2008-12-12,1695.705
2008-12-15,1738.61
2008-12-16,1784.662
2008-12-17,1873.104
2008-12-18,1887.414
2008-12-19,1807.614
2008-12-22,1767.405
2008-12-23,1768.912
2008-12-24,1772.062
2008-12-25,1772.062
2008-12-26,1780.614
2008-12-29,1811.346
2008-12-30,1840.435
2008-12-31,1809.658
2009-01-01,1809.658
2009-01-02,1873.76
2009-01-05,1850.403
2009-01-06,1812.462
2009-01-07,1810.077
2009-01-08,1813.472
2009-01-09,1765.462
2009-01-12,1718.402
2009-01-13,1672.813
2009-01-14,1602.12
2009-01-15,1572.601
2009-01-16,1591.763
2009-01-19,1578.25
2009-01-20,1533.514
2009-01-21,1515.881
2009-01-22,1503.689
2009-01-23,1487.717
2009-01-26,1577.465
2009-01-27,1589.747
2009-01-28,1633.571
2009-01-29,1587.053
2009-01-30,1542.848
2009-02-02,1524.679
2009-02-03,1566.807
2009-02-04,1597.711
2009-02-05,1588.16
2009-02-06,1623.658
2009-02-09,1657.99
2009-02-10,1600.453
2009-02-11,1581.87
2009-02-12,1540.346
2009-02-13,1578.518
2009-02-16,1556.338
2009-02-17,1496.42
2009-02-18,1484.827
2009-02-19,1510.48
2009-02-20,1458.1
2009-02-23,1455.213
2009-02-24,1448.164
2009-02-25,1438.18
2009-02-26,1456.812
2009-02-27,1445.41
2009-03-02,1366.571
2009-03-03,1344.598
2009-03-04,1415.167
2009-03-05,1367.744
2009-03-06,1369.506
2009-03-09,1365.786
2009-03-10,1438.128
2009-03-11,1442.251
2009-03-12,1450.851
2009-03-13,1461.729
2009-03-16,1506.811
2009-03-17,1484.064
2009-03-18,1489.987
2009-03-19,1557.849
2009-03-20,1551.762
2009-03-23,1577.555
2009-03-24,1582.961
2009-03-25,1598.147
2009-03-26,1596.196
2009-03-27,1542.184
2009-03-30,1473.562
2009-03-31,1528.106
2009-04-01,1528.26
2009-04-02,1617.868
2009-04-03,1590.242
2009-04-06,1579.549
2009-04-07,1558.131
2009-04-08,1548.516
2009-04-09,1568.512
2009-04-10,1568.512
2009-04-13,1581.813
2009-04-14,1564.91
2009-04-15,1557.637
2009-04-16,1583.056
2009-04-17,1569.935
2009-04-20,1509.813
2009-04-21,1535.71
2009-04-22,1549.633
2009-04-23,1565.359
2009-04-24,1641.156
2009-04-27,1631.183
2009-04-28,1609.447
2009-04-29,1661.246
2009-04-30,1658.295
2009-05-01,1658.545
2009-05-04,1716.848
2009-05-05,1696.14
2009-05-06,1709.86
2009-05-07,1727.641
2009-05-08,1769.298
2009-05-11,1756.196
2009-05-12,1767.996
2009-05-13,1738.049
2009-05-14,1733.018
2009-05-15,1739.304
2009-05-18,1767.342
2009-05-19,1794.011
2009-05-20,1834.114
2009-05-21,1784.67
2009-05-22,1814.978
2009-05-25,1818.305
2009-05-26,1824.183
2009-05-27,1822.979
2009-05-28,1805.755
2009-05-29,1840.227
2009-06-01,1884.8
2009-06-02,1911.392
2009-06-03,1862.466
2009-06-04,1857.1
2009-06-05,1844.567
2009-06-08,1807.844
2009-06-09,1832.083
2009-06-10,1842.796
2009-06-11,1853.664
2009-06-12,1829.985
2009-06-15,1763.701
2009-06-16,1779.105
2009-06-17,1749.643
2009-06-18,1767.908
2009-06-19,1777.047
2009-06-22,1726.679
2009-06-23,1746.719
2009-06-24,1787.639
2009-06-25,1766.759
2009-06-26,1780.918
2009-06-29,1808.702
2009-06-30,1784.634
2009-07-01,1837.935
2009-07-02,1776.202
2009-07-03,1773.753
2009-07-06,1743.363
2009-07-07,1730.7
2009-07-08,1701.066
2009-07-09,1721.845
2009-07-10,1701.408
2009-07-13,1731.785
2009-07-14,1738.623
2009-07-15,1798.776
2009-07-16,1813.755
2009-07-17,1821.222
2009-07-20,1857.997
2009-07-21,1886.56
2009-07-22,1892.759
2009-07-23,1930.714
2009-07-24,1918.181
2009-07-27,1915.862
2009-07-28,1894.486
2009-07-29,1901.27
2009-07-30,1939.063
2009-07-31,1955.952
2009-08-03,1997.654
2009-08-04,1984.242
2009-08-05,1967.053
2009-08-06,1966.54
2009-08-07,1952.272
2009-08-10,1938.447
2009-08-11,1913.253
2009-08-12,1950.438
2009-08-13,1962.079
2009-08-14,1945.127
2009-08-17,1884.387
2009-08-18,1901.909
2009-08-19,1915.255
2009-08-20,1946.483
2009-08-21,2001.657
2009-08-24,2018.317
2009-08-25,2039.232
2009-08-26,2034.052
2009-08-27,2019.904
2009-08-28,2071.031
2009-08-31,2053.898
2009-09-01,2015.13
2009-09-02,2003.425
2009-09-03,1988.593
2009-09-04,2002.62
2009-09-07,2050.571
2009-09-08,2096.408
2009-09-09,2130.865
2009-09-10,2133.72
2009-09-11,2152.426
2009-09-14,2160.021
2009-09-15,2163.936
2009-09-16,2194.983
2009-09-17,2206.226
2009-09-18,2191.408
2009-09-21,2184.12
2009-09-22,2209.198
2009-09-23,2208.648
2009-09-24,2160.669
2009-09-25,2148.894
2009-09-28,2181.921
2009-09-29,2157.841
2009-09-30,2164.985
2009-10-01,2120.847
2009-10-02,2088.672
2009-10-05,2100.789
2009-10-06,2162.876
2009-10-07,2151.787
2009-10-08,2200.662
2009-10-09,2202.819
2009-10-12,2230.653
2009-10-13,2207.6
2009-10-14,2253.215
2009-10-15,2256.719
2009-10-16,2232.34
2009-10-19,2276.988
2009-10-20,2264.237
2009-10-21,2277.846
2009-10-22,2255.329
2009-10-23,2241.4
2009-10-26,2209.569
2009-10-27,2209.191
2009-10-28,2160.637
2009-10-29,2189.084
2009-10-30,2129.807
2009-11-02,2155.385
2009-11-03,2117.329
2009-11-04,2175.224
2009-11-05,2201.401
2009-11-06,2197.994
2009-11-09,2249.791
2009-11-10,2239.936
2009-11-11,2253.464
2009-11-12,2234.272
2009-11-13,2241.21
2009-11-16,2292.257
2009-11-17,2255.671
2009-11-18,2264.042
