Date,GERMANY VALUE Standard (Large+Mid Cap)
2005-06-15,3037.036
2005-06-16,3050.941
2005-06-17,3105.88
2005-06-20,3070.185
2005-06-21,3084.638
2005-06-22,3086.824
2005-06-23,3074.985
2005-06-24,3048.913
2005-06-27,3038.24
2005-06-28,3034.845
2005-06-29,3045.935
2005-06-30,3057.233
2005-07-01,3045.306
2005-07-04,3034.829
2005-07-05,3026.847
2005-07-06,3043.723
2005-07-07,2989.914
2005-07-08,3034.048
2005-07-11,3116.695
2005-07-12,3138.803
2005-07-13,3125.508
2005-07-14,3141.156
2005-07-15,3136.416
2005-07-18,3146.477
2005-07-19,3163.412
2005-07-20,3178.939
2005-07-21,3245.552
2005-07-22,3248.11
2005-07-25,3248.555
2005-07-26,3240.141
2005-07-27,3255.868
2005-07-28,3308.308
2005-07-29,3325.19
2005-08-01,3343.853
2005-08-02,3374.084
2005-08-03,3385.139
2005-08-04,3361.517
2005-08-05,3318.764
2005-08-08,3336.838
2005-08-09,3389.701
2005-08-10,3474.785
2005-08-11,3468.762
2005-08-12,3461.739
2005-08-15,3434.051
2005-08-16,3404.882
2005-08-17,3384.684
2005-08-18,3326.499
2005-08-19,3378.816
2005-08-22,3417.999
2005-08-23,3385.414
2005-08-24,3401.023
2005-08-25,3365.003
2005-08-26,3328.517
2005-08-29,3330.244
2005-08-30,3289.44
2005-08-31,3347.297
2005-09-01,3403.893
2005-09-02,3421.153
2005-09-05,3474.523
2005-09-06,3514.363
2005-09-07,3515.619
2005-09-08,3505.834
2005-09-09,3516.179
2005-09-12,3450.968
2005-09-13,3385.653
2005-09-14,3405.697
2005-09-15,3384.791
2005-09-16,3446.467
2005-09-19,3377.814
2005-09-20,3413.693
2005-09-21,3369.115
2005-09-22,3334.807
2005-09-23,3343.11
2005-09-26,3411.242
2005-09-27,3391.547
2005-09-28,3459.097
2005-09-29,3433.94
2005-09-30,3459.205
2005-10-03,3445.279
2005-10-04,3497.857
2005-10-05,3449.184
2005-10-06,3458.903
2005-10-07,3443.886
2005-10-10,3430.055
2005-10-11,3421.304
2005-10-12,3398.843
2005-10-13,3348.632
2005-10-14,3406.001
2005-10-17,3402.907
2005-10-18,3348.687
2005-10-19,3300.023
2005-10-20,3309.569
2005-10-21,3305.445
2005-10-24,3345.823
2005-10-25,3368.541
2005-10-26,3383.831
2005-10-27,3338.147
2005-10-28,3336.77
2005-10-31,3385.113
2005-11-01,3383.496
2005-11-02,3422.04
2005-11-03,3444.542
2005-11-04,3382.543
2005-11-07,3403.2
2005-11-08,3377.826
2005-11-09,3369.2
2005-11-10,3377.022
2005-11-11,3411.0
2005-11-14,3409.042
2005-11-15,3421.517
2005-11-16,3394.29
2005-11-17,3422.664
2005-11-18,3432.308
2005-11-21,3478.256
2005-11-22,3476.647
2005-11-23,3514.684
2005-11-24,3510.813
2005-11-25,3501.376
2005-11-28,3506.274
2005-11-29,3515.738
2005-11-30,3517.294
2005-12-01,3542.306
2005-12-02,3557.16
2005-12-05,3538.882
2005-12-06,3574.746
2005-12-07,3539.872
2005-12-08,3579.178
2005-12-09,3574.046
2005-12-12,3622.444
2005-12-13,3620.847
2005-12-14,3626.352
2005-12-15,3607.494
2005-12-16,3679.501
2005-12-19,3669.902
2005-12-20,3644.768
2005-12-21,3643.511
2005-12-22,3666.239
2005-12-23,3682.044
2005-12-26,3682.044
2005-12-27,3694.136
2005-12-28,3716.501
2005-12-29,3701.105
2005-12-30,3648.841
2006-01-02,3678.051
2006-01-03,3743.279
2006-01-04,3821.165
2006-01-05,3806.833
2006-01-06,3830.51
2006-01-09,3814.822
2006-01-10,3797.137
2006-01-11,3847.95
2006-01-12,3834.801
2006-01-13,3801.493
2006-01-16,3830.11
2006-01-17,3773.083
2006-01-18,3736.94
2006-01-19,3770.829
2006-01-20,3698.896
2006-01-23,3752.65
2006-01-24,3748.034
2006-01-25,3788.745
2006-01-26,3882.09
2006-01-27,3913.295
2006-01-30,3908.231
2006-01-31,3929.201
2006-02-01,3960.757
2006-02-02,3904.128
2006-02-03,3881.184
2006-02-06,3879.883
2006-02-07,3879.333
2006-02-08,3881.246
2006-02-09,3937.976
2006-02-10,3895.916
2006-02-13,3945.981
2006-02-14,3937.856
2006-02-15,3948.263
2006-02-16,3949.313
2006-02-17,3966.904
2006-02-20,3974.571
2006-02-21,3968.211
2006-02-22,3991.839
2006-02-23,4001.975
2006-02-24,3986.972
2006-02-27,4008.973
2006-02-28,3942.301
2006-03-01,3996.25
2006-03-02,3953.618
2006-03-03,3911.555
2006-03-06,3952.181
2006-03-07,3904.443
2006-03-08,3872.905
2006-03-09,3902.365
2006-03-10,3953.972
2006-03-13,3973.926
2006-03-14,4014.918
2006-03-15,4034.669
2006-03-16,4074.881
2006-03-17,4066.371
2006-03-20,4077.427
2006-03-21,4055.009
2006-03-22,4068.449
2006-03-23,4029.91
2006-03-24,4064.122
2006-03-27,4028.442
2006-03-28,4027.249
2006-03-29,4020.793
2006-03-30,4107.027
2006-03-31,4076.756
2006-04-03,4117.806
2006-04-04,4170.278
2006-04-05,4192.59
2006-04-06,4175.018
2006-04-07,4075.871
2006-04-10,4109.296
2006-04-11,4047.327
2006-04-12,4033.903
2006-04-13,4032.143
2006-04-14,4032.143
2006-04-17,4096.185
2006-04-18,4083.008
2006-04-19,4163.809
2006-04-20,4209.469
2006-04-21,4251.286
2006-04-24,4257.877
2006-04-25,4283.05
2006-04-26,4316.411
2006-04-27,4312.936
2006-04-28,4296.957
2006-05-01,4304.461
2006-05-02,4340.79
2006-05-03,4269.965
2006-05-04,4341.222
2006-05-05,4400.741
2006-05-08,4401.26
2006-05-09,4429.648
2006-05-10,4430.927
2006-05-11,4381.51
2006-05-12,4297.336
2006-05-15,4236.073
2006-05-16,4241.805
2006-05-17,4069.104
2006-05-18,4081.023
2006-05-19,4055.631
2006-05-22,4002.654
2006-05-23,4101.656
2006-05-24,4015.735
2006-05-25,4112.063
2006-05-26,4147.365
2006-05-29,4135.418
2006-05-30,4075.402
2006-05-31,4127.4
2006-06-01,4130.924
2006-06-02,4151.837
2006-06-05,4109.91
2006-06-06,3982.229
2006-06-07,4005.058
2006-06-08,3844.425
2006-06-09,3914.372
2006-06-12,3846.611
2006-06-13,3769.552
2006-06-14,3782.12
2006-06-15,3853.466
2006-06-16,3813.796
2006-06-19,3816.536
2006-06-20,3863.026
2006-06-21,3888.23
2006-06-22,3893.78
2006-06-23,3877.067
2006-06-26,3881.589
2006-06-27,3855.425
2006-06-28,3838.999
2006-06-29,3934.127
2006-06-30,4087.346
2006-07-03,4109.588
2006-07-04,4117.875
2006-07-05,4018.328
2006-07-06,4085.124
2006-07-07,4101.296
2006-07-10,4093.269
2006-07-11,4027.878
2006-07-12,4019.248
2006-07-13,3958.309
2006-07-14,3864.652
2006-07-17,3831.688
2006-07-18,3805.758
2006-07-19,3939.254
2006-07-20,3970.866
2006-07-21,3928.476
2006-07-24,4007.554
2006-07-25,3984.812
2006-07-26,3999.866
2006-07-27,4116.908
2006-07-28,4168.412
2006-07-31,4141.005
2006-08-01,4057.228
2006-08-02,4149.788
2006-08-03,4119.763
2006-08-04,4225.359
2006-08-07,4152.384
2006-08-08,4167.609
2006-08-09,4226.993
2006-08-10,4115.13
2006-08-11,4101.512
2006-08-14,4142.598
2006-08-15,4212.389
2006-08-16,4253.315
2006-08-17,4270.39
2006-08-18,4245.929
2006-08-21,4269.367
2006-08-22,4243.221
2006-08-23,4207.65
2006-08-24,4237.872
2006-08-25,4215.933
2006-08-28,4260.094
2006-08-29,4240.772
2006-08-30,4272.438
2006-08-31,4264.449
2006-09-01,4286.139
2006-09-04,4324.998
2006-09-05,4285.47
2006-09-06,4228.872
2006-09-07,4186.321
2006-09-08,4190.377
2006-09-11,4204.564
2006-09-12,4246.135
2006-09-13,4267.468
2006-09-14,4294.295
2006-09-15,4264.64
2006-09-18,4274.113
2006-09-19,4234.943
2006-09-20,4305.857
2006-09-21,4315.533
2006-09-22,4289.909
2006-09-25,4287.299
2006-09-26,4291.29
2006-09-27,4312.843
2006-09-28,4293.369
2006-09-29,4295.896
2006-10-02,4321.804
2006-10-03,4314.495
2006-10-04,4346.508
2006-10-05,4368.188
2006-10-06,4336.346
2006-10-09,4331.765
2006-10-10,4343.925
2006-10-11,4357.039
2006-10-12,4389.095
2006-10-13,4382.997
2006-10-16,4400.333
2006-10-17,4350.158
2006-10-18,4387.554
2006-10-19,4416.613
2006-10-20,4429.817
2006-10-23,4441.491
2006-10-24,4440.695
2006-10-25,4476.283
2006-10-26,4532.248
2006-10-27,4547.823
2006-10-30,4546.151
2006-10-31,4579.79
2006-11-01,4600.075
2006-11-02,4548.4
2006-11-03,4531.94
2006-11-06,4607.431
2006-11-07,4660.554
2006-11-08,4637.373
2006-11-09,4650.19
2006-11-10,4660.344
2006-11-13,4682.966
2006-11-14,4679.047
2006-11-15,4713.304
2006-11-16,4722.788
2006-11-17,4700.788
2006-11-20,4732.983
2006-11-21,4738.514
2006-11-22,4791.268
2006-11-23,4786.769
2006-11-24,4788.425
2006-11-27,4710.307
2006-11-28,4718.698
2006-11-29,4794.054
2006-11-30,4787.858
2006-12-01,4755.535
2006-12-04,4793.708
2006-12-05,4850.885
2006-12-06,4866.128
2006-12-07,4892.139
2006-12-08,4905.076
2006-12-11,4909.809
2006-12-12,4921.649
2006-12-13,4943.107
2006-12-14,4960.849
2006-12-15,4966.028
2006-12-18,4967.661
2006-12-19,4985.369
2006-12-20,5024.348
2006-12-21,5006.154
2006-12-22,4951.716
2006-12-25,4951.716
2006-12-26,4944.0
2006-12-27,5024.117
2006-12-28,5031.987
2006-12-29,5029.452
2007-01-01,5029.452
2007-01-02,5127.293
2007-01-03,5106.562
2007-01-04,5058.171
2007-01-05,4945.818
2007-01-08,4958.557
2007-01-09,4943.156
2007-01-10,4866.906
2007-01-11,4933.91
2007-01-12,4979.726
2007-01-15,4996.746
2007-01-16,4983.952
2007-01-17,4966.225
2007-01-18,4946.579
2007-01-19,5003.054
2007-01-22,4964.093
2007-01-23,4978.914
2007-01-24,5028.803
2007-01-25,4979.539
2007-01-26,4919.008
2007-01-29,4950.398
2007-01-30,4996.972
2007-01-31,5015.259
2007-02-01,5073.663
2007-02-02,5097.507
2007-02-05,5075.114
2007-02-06,5103.664
2007-02-07,5144.179
2007-02-08,5124.795
2007-02-09,5135.792
2007-02-12,5073.547
2007-02-13,5115.051
2007-02-14,5223.59
2007-02-15,5244.862
2007-02-16,5239.275
2007-02-19,5276.719
2007-02-20,5285.168
2007-02-21,5242.506
2007-02-22,5276.227
2007-02-23,5338.523
2007-02-26,5387.932
2007-02-27,5234.876
2007-02-28,5124.864
2007-03-01,5030.762
2007-03-02,4990.888
2007-03-05,4919.318
2007-03-06,4968.778
2007-03-07,5003.228
2007-03-08,5056.994
2007-03-09,5054.736
2007-03-12,5067.288
2007-03-13,5003.959
2007-03-14,4866.991
2007-03-15,4982.93
2007-03-16,4994.603
2007-03-19,5078.967
2007-03-20,5084.6
2007-03-21,5092.182
2007-03-22,5237.78
2007-03-23,5265.424
2007-03-26,5209.281
2007-03-27,5256.417
2007-03-28,5227.722
2007-03-29,5282.865
2007-03-30,5283.946
2007-04-02,5337.599
2007-04-03,5433.436
2007-04-04,5436.424
2007-04-05,5472.861
2007-04-06,5472.861
2007-04-09,5444.349
2007-04-10,5517.044
2007-04-11,5510.169
2007-04-12,5547.088
2007-04-13,5585.965
2007-04-16,5697.339
2007-04-17,5719.414
2007-04-18,5679.936
2007-04-19,5641.727
2007-04-20,5715.187
2007-04-23,5682.563
2007-04-24,5661.564
2007-04-25,5745.86
2007-04-26,5764.92
2007-04-27,5781.286
2007-04-30,5815.901
2007-05-01,5794.167
2007-05-02,5831.104
2007-05-03,5830.668
2007-05-04,5875.178
2007-05-07,5896.353
2007-05-08,5788.955
2007-05-09,5824.943
2007-05-10,5760.245
2007-05-11,5818.065
2007-05-14,5811.205
2007-05-15,5875.849
2007-05-16,5844.393
2007-05-17,5829.537
2007-05-18,5897.432
2007-05-21,5892.946
2007-05-22,5930.592
2007-05-23,6023.412
2007-05-24,5937.246
2007-05-25,5973.594
2007-05-28,5973.594
2007-05-29,6011.101
2007-05-30,5986.982
2007-05-31,6096.085
2007-06-01,6174.342
2007-06-04,6186.898
2007-06-05,6155.723
2007-06-06,5994.228
2007-06-07,5891.599
2007-06-08,5827.349
2007-06-11,5917.872
2007-06-12,5868.364
2007-06-13,5851.505
2007-06-14,5970.95
2007-06-15,6118.674
2007-06-18,6143.447
2007-06-19,6138.135
2007-06-20,6196.761
2007-06-21,6077.207
2007-06-22,6086.97
2007-06-25,6084.055
2007-06-26,6037.156
2007-06-27,5969.462
2007-06-28,6065.575
2007-06-29,6144.853
2007-07-02,6150.207
2007-07-03,6203.758
2007-07-04,6218.139
2007-07-05,6117.496
2007-07-06,6187.247
2007-07-09,6210.858
2007-07-10,6181.059
2007-07-11,6143.074
2007-07-12,6240.897
2007-07-13,6274.712
2007-07-16,6293.554
2007-07-17,6240.437
2007-07-18,6135.595
2007-07-19,6180.388
2007-07-20,6092.866
2007-07-23,6144.978
2007-07-24,6028.304
2007-07-25,5915.405
2007-07-26,5794.223
2007-07-27,5733.098
2007-07-30,5704.476
2007-07-31,5850.529
2007-08-01,5762.459
2007-08-02,5838.861
2007-08-03,5793.645
2007-08-06,5782.531
2007-08-07,5852.704
2007-08-08,5937.252
2007-08-09,5743.453
2007-08-10,5626.505
2007-08-13,5748.524
2007-08-14,5695.875
2007-08-15,5654.523
2007-08-16,5516.632
2007-08-17,5660.61
2007-08-20,5662.882
2007-08-21,5656.453
2007-08-22,5741.633
2007-08-23,5759.621
2007-08-24,5767.334
2007-08-27,5765.836
2007-08-28,5724.508
2007-08-29,5732.597
2007-08-30,5766.453
2007-08-31,5849.936
2007-09-03,5867.867
2007-09-04,5920.932
2007-09-05,5847.497
2007-09-06,5888.577
2007-09-07,5784.1
2007-09-10,5749.374
2007-09-11,5820.68
2007-09-12,5857.003
2007-09-13,5897.406
2007-09-14,5870.864
2007-09-17,5844.307
2007-09-18,5909.656
2007-09-19,6083.425
2007-09-20,6107.637
2007-09-21,6170.781
2007-09-24,6146.5
2007-09-25,6156.227
2007-09-26,6189.891
2007-09-27,6259.11
2007-09-28,6309.027
2007-10-01,6355.839
2007-10-02,6343.518
2007-10-03,6357.83
2007-10-04,6355.656
2007-10-05,6404.119
2007-10-08,6357.148
2007-10-09,6381.456
2007-10-10,6416.18
2007-10-11,6490.179
2007-10-12,6460.427
2007-10-15,6438.295
2007-10-16,6408.441
2007-10-17,6415.548
2007-10-18,6398.325
2007-10-19,6340.871
2007-10-22,6232.469
2007-10-23,6301.698
2007-10-24,6302.842
2007-10-25,6430.477
2007-10-26,6478.813
2007-10-29,6529.992
2007-10-30,6543.666
2007-10-31,6619.358
2007-11-01,6472.475
2007-11-02,6436.664
2007-11-05,6367.531
2007-11-06,6416.615
2007-11-07,6428.31
2007-11-08,6402.124
2007-11-09,6375.489
2007-11-12,6345.951
2007-11-13,6350.343
2007-11-14,6424.4
2007-11-15,6323.3
2007-11-16,6263.961
2007-11-19,6178.653
2007-11-20,6302.606
2007-11-21,6193.679
2007-11-22,6233.947
2007-11-23,6253.795
2007-11-26,6230.34
2007-11-27,6213.799
2007-11-28,6348.528
2007-11-29,6385.068
2007-11-30,6435.783
2007-12-03,6403.744
2007-12-04,6378.979
2007-12-05,6419.513
2007-12-06,6389.797
2007-12-07,6484.51
2007-12-10,6564.123
2007-12-11,6526.021
2007-12-12,6552.583
2007-12-13,6366.517
2007-12-14,6298.765
2007-12-17,6185.689
2007-12-18,6211.343
2007-12-19,6164.985
2007-12-20,6161.798
2007-12-21,6264.479
2007-12-24,6278.428
2007-12-25,6278.428
2007-12-26,6321.582
2007-12-27,6395.873
2007-12-28,6470.088
2007-12-31,6433.127
2008-01-01,6433.127
2008-01-02,6395.079
2008-01-03,6349.818
2008-01-04,6264.026
2008-01-07,6251.816
2008-01-08,6240.905
2008-01-09,6176.498
2008-01-10,6168.262
2008-01-11,6217.287
2008-01-14,6266.276
2008-01-15,6078.997
2008-01-16,5979.796
2008-01-17,5906.221
2008-01-18,5752.83
2008-01-21,5305.863
2008-01-22,5342.637
2008-01-23,5059.505
2008-01-24,5463.053
2008-01-25,5432.64
2008-01-28,5493.575
2008-01-29,5530.684
2008-01-30,5524.393
2008-01-31,5487.653
2008-02-01,5581.962
2008-02-04,5573.646
2008-02-05,5314.773
2008-02-06,5385.137
2008-02-07,5273.612
2008-02-08,5280.32
2008-02-11,5229.306
2008-02-12,5422.066
2008-02-13,5422.964
2008-02-14,5429.45
2008-02-15,5376.085
2008-02-18,5493.897
2008-02-19,5555.982
2008-02-20,5432.5
2008-02-21,5526.019
2008-02-22,5438.781
2008-02-25,5521.955
2008-02-26,5655.87
2008-02-27,5750.622
2008-02-28,5698.812
2008-02-29,5608.127
2008-03-03,5553.35
2008-03-04,5448.016
2008-03-05,5571.999
2008-03-06,5504.328
2008-03-07,5442.199
2008-03-10,5380.778
2008-03-11,5422.062
2008-03-12,5568.341
2008-03-13,5494.642
2008-03-14,5448.03
2008-03-17,5295.48
2008-03-18,5488.613
2008-03-19,5400.67
2008-03-20,5315.129
2008-03-21,5315.129
2008-03-24,5307.544
2008-03-25,5592.898
2008-03-26,5623.581
2008-03-27,5730.248
2008-03-28,5733.812
2008-03-31,5725.962
2008-04-01,5826.081
2008-04-02,5905.427
2008-04-03,5853.103
2008-04-04,5905.685
2008-04-07,5936.637
2008-04-08,5886.902
2008-04-09,5850.587
2008-04-10,5848.253
2008-04-11,5773.002
2008-04-14,5719.693
2008-04-15,5720.477
2008-04-16,5891.514
2008-04-17,5852.948
2008-04-18,5932.711
2008-04-21,5922.534
2008-04-22,5886.229
2008-04-23,5857.61
2008-04-24,5792.651
2008-04-25,5844.527
2008-04-28,5890.299
2008-04-29,5822.187
2008-04-30,5841.784
2008-05-01,5797.32
2008-05-02,5880.436
2008-05-05,5915.593
2008-05-06,5907.072
2008-05-07,5914.227
2008-05-08,5916.786
2008-05-09,5872.378
2008-05-12,5921.354
2008-05-13,5893.585
2008-05-14,5903.726
2008-05-15,5902.877
2008-05-16,5964.455
2008-05-19,6001.557
2008-05-20,5961.497
2008-05-21,5903.329
2008-05-22,5906.45
2008-05-23,5840.893
2008-05-26,5836.723
2008-05-27,5808.742
2008-05-28,5816.645
2008-05-29,5795.898
2008-05-30,5820.093
2008-06-02,5739.732
2008-06-03,5725.092
2008-06-04,5677.518
2008-06-05,5688.824
2008-06-06,5630.005
2008-06-09,5625.293
2008-06-10,5488.264
2008-06-11,5414.106
2008-06-12,5437.457
2008-06-13,5460.059
2008-06-16,5469.916
2008-06-17,5539.032
2008-06-18,5477.931
2008-06-19,5447.968
2008-06-20,5410.911
2008-06-23,5342.949
2008-06-24,5332.106
2008-06-25,5386.369
2008-06-26,5314.453
2008-06-27,5247.978
2008-06-30,5235.347
2008-07-01,5136.161
2008-07-02,5184.235
2008-07-03,5177.177
2008-07-04,5098.833
2008-07-07,5155.074
2008-07-08,5106.626
2008-07-09,5185.235
2008-07-10,5145.649
2008-07-11,5060.807
2008-07-14,5058.692
2008-07-15,4941.273
2008-07-16,4930.477
2008-07-17,5092.077
2008-07-18,5209.132
2008-07-21,5254.859
2008-07-22,5233.211
2008-07-23,5304.361
2008-07-24,5180.806
2008-07-25,5129.009
2008-07-28,5062.114
2008-07-29,5029.935
2008-07-30,5059.686
2008-07-31,5082.652
2008-08-01,5006.473
2008-08-04,4993.439
2008-08-05,5110.668
2008-08-06,5124.084
2008-08-07,5092.771
2008-08-08,5025.079
2008-08-11,5073.225
2008-08-12,5035.497
2008-08-13,4859.954
2008-08-14,4864.119
2008-08-15,4801.249
2008-08-18,4792.594
2008-08-19,4660.858
2008-08-20,4700.603
2008-08-21,4683.828
2008-08-22,4763.132
2008-08-25,4725.069
2008-08-26,4710.327
2008-08-27,4719.346
2008-08-28,4798.024
2008-08-29,4807.356
2008-09-01,4753.509
2008-09-02,4804.861
2008-09-03,4750.723
2008-09-04,4585.544
2008-09-05,4426.077
2008-09-08,4528.928
2008-09-09,4501.534
2008-09-10,4452.153
2008-09-11,4379.334
2008-09-12,4485.136
2008-09-15,4271.645
2008-09-16,4122.313
2008-09-17,4041.993
2008-09-18,4002.068
2008-09-19,4362.841
2008-09-22,4354.288
2008-09-23,4356.022
2008-09-24,4348.993
2008-09-25,4462.272
2008-09-26,4351.518
2008-09-29,4025.095
2008-09-30,3919.508
2008-10-01,3898.838
2008-10-02,3789.194
2008-10-03,3917.565
2008-10-06,3532.476
2008-10-07,3492.109
2008-10-08,3250.392
2008-10-09,3174.349
2008-10-10,2835.224
2008-10-13,3214.872
2008-10-14,3356.447
2008-10-15,3104.233
2008-10-16,2881.199
2008-10-17,3027.867
2008-10-20,3055.417
2008-10-21,3016.715
2008-10-22,2800.087
2008-10-23,2764.721
2008-10-24,2595.137
2008-10-27,2266.948
2008-10-28,2207.434
2008-10-29,2626.274
2008-10-30,2730.289
2008-10-31,2756.16
2008-11-03,2851.977
2008-11-04,3071.921
2008-11-05,3030.656
2008-11-06,2725.932
2008-11-07,2810.954
2008-11-10,2879.75
2008-11-11,2675.07
2008-11-12,2565.958
2008-11-13,2583.855
2008-11-14,2655.53
2008-11-17,2568.719
2008-11-18,2567.287
2008-11-19,2414.885
2008-11-20,2328.421
2008-11-21,2271.748
2008-11-24,2623.114
2008-11-25,2681.601
2008-11-26,2644.087
2008-11-27,2715.1
2008-11-28,2711.937
2008-12-01,2503.071
2008-12-02,2619.154
2008-12-03,2624.359
2008-12-04,2643.623
2008-12-05,2534.607
2008-12-08,2789.278
2008-12-09,2819.357
2008-12-10,2873.33
2008-12-11,2916.993
2008-12-12,2871.782
2008-12-15,2925.56
2008-12-16,2990.353
2008-12-17,3096.317
2008-12-18,3149.69
2008-12-19,2994.005
2008-12-22,2970.509
2008-12-23,2986.867
2008-12-24,2996.4
2008-12-25,2996.4
2008-12-26,3010.861
2008-12-29,3121.226
2008-12-30,3183.085
2008-12-31,3128.175
2009-01-01,3128.175
2009-01-02,3230.86
2009-01-05,3168.933
2009-01-06,3083.868
2009-01-07,3062.712
2009-01-08,3032.962
2009-01-09,2950.045
2009-01-12,2903.71
2009-01-13,2809.691
2009-01-14,2684.562
2009-01-15,2579.49
2009-01-16,2631.316
2009-01-19,2568.312
2009-01-20,2482.526
2009-01-21,2468.05
2009-01-22,2451.779
2009-01-23,2399.966
2009-01-26,2554.588
2009-01-27,2555.271
2009-01-28,2691.467
2009-01-29,2605.577
2009-01-30,2504.221
2009-02-02,2437.684
2009-02-03,2547.095
2009-02-04,2603.986
2009-02-05,2597.966
2009-02-06,2673.149
2009-02-09,2736.154
2009-02-10,2622.855
2009-02-11,2599.6
2009-02-12,2510.439
2009-02-13,2540.109
2009-02-16,2477.356
2009-02-17,2340.825
2009-02-18,2320.329
2009-02-19,2371.788
2009-02-20,2231.243
2009-02-23,2201.646
2009-02-24,2180.288
2009-02-25,2135.256
2009-02-26,2238.749
2009-02-27,2187.333
2009-03-02,2074.498
2009-03-03,2060.042
2009-03-04,2183.55
2009-03-05,2042.702
2009-03-06,2056.806
2009-03-09,2052.325
2009-03-10,2183.601
2009-03-11,2220.255
2009-03-12,2250.193
2009-03-13,2267.224
2009-03-16,2361.479
2009-03-17,2331.575
2009-03-18,2357.508
2009-03-19,2515.852
2009-03-20,2478.506
2009-03-23,2559.952
2009-03-24,2546.691
2009-03-25,2579.904
2009-03-26,2599.426
2009-03-27,2529.427
2009-03-30,2351.778
2009-03-31,2434.628
2009-04-01,2466.396
2009-04-02,2698.512
2009-04-03,2700.404
2009-04-06,2679.786
2009-04-07,2634.901
2009-04-08,2658.875
2009-04-09,2746.844
2009-04-10,2746.844
2009-04-13,2770.138
2009-04-14,2803.473
2009-04-15,2776.271
2009-04-16,2824.806
2009-04-17,2847.461
2009-04-20,2687.791
2009-04-21,2689.837
2009-04-22,2761.561
2009-04-23,2725.486
2009-04-24,2852.528
2009-04-27,2839.175
2009-04-28,2768.241
2009-04-29,2879.441
2009-04-30,2934.814
2009-05-01,2935.257
2009-05-04,3041.304
2009-05-05,3033.224
2009-05-06,3037.966
2009-05-07,3001.044
2009-05-08,3085.556
2009-05-11,3062.2
2009-05-12,3046.42
2009-05-13,2924.745
2009-05-14,2930.862
2009-05-15,2934.213
2009-05-18,2983.654
2009-05-19,3078.004
2009-05-20,3157.741
2009-05-21,3065.93
2009-05-22,3131.126
2009-05-25,3129.048
2009-05-26,3180.93
2009-05-27,3191.843
2009-05-28,3145.096
2009-05-29,3196.815
2009-06-01,3339.73
2009-06-02,3356.543
2009-06-03,3266.77
2009-06-04,3266.592
2009-06-05,3241.915
2009-06-08,3154.393
2009-06-09,3176.198
2009-06-10,3215.223
2009-06-11,3263.714
2009-06-12,3231.5
2009-06-15,3079.155
2009-06-16,3088.279
2009-06-17,3018.015
2009-06-18,3069.945
2009-06-19,3075.339
2009-06-22,2968.18
2009-06-23,3003.833
2009-06-24,3080.324
2009-06-25,3039.287
2009-06-26,3050.116
2009-06-29,3131.6
2009-06-30,3078.928
2009-07-01,3170.529
2009-07-02,3024.772
2009-07-03,3008.148
2009-07-06,2956.499
2009-07-07,2937.078
2009-07-08,2899.716
2009-07-09,2951.089
2009-07-10,2909.619
2009-07-13,3009.954
2009-07-14,3055.821
2009-07-15,3180.202
2009-07-16,3205.267
2009-07-17,3210.971
2009-07-20,3277.088
2009-07-21,3317.127
2009-07-22,3325.181
2009-07-23,3417.575
2009-07-24,3394.638
2009-07-27,3419.625
2009-07-28,3361.911
2009-07-29,3395.003
2009-07-30,3443.743
2009-07-31,3451.086
2009-08-03,3569.203
2009-08-04,3567.015
2009-08-05,3535.058
2009-08-06,3537.285
2009-08-07,3553.235
2009-08-10,3530.33
2009-08-11,3443.547
2009-08-12,3516.507
2009-08-13,3578.01
2009-08-14,3530.285
2009-08-17,3421.474
2009-08-18,3470.103
2009-08-19,3516.374
2009-08-20,3573.942
2009-08-21,3708.256
2009-08-24,3759.653
2009-08-25,3800.353
2009-08-26,3748.682
2009-08-27,3730.15
2009-08-28,3806.769
2009-08-31,3757.176
2009-09-01,3647.181
2009-09-02,3623.086
2009-09-03,3618.265
2009-09-04,3669.04
2009-09-07,3741.974
2009-09-08,3802.745
2009-09-09,3870.071
2009-09-10,3874.588
2009-09-11,3902.363
2009-09-14,3889.134
2009-09-15,3894.15
2009-09-16,3973.315
2009-09-17,4011.95
2009-09-18,3994.068
2009-09-21,3942.697
2009-09-22,4012.118
2009-09-23,4009.159
2009-09-24,3918.249
2009-09-25,3896.723
2009-09-28,4002.141
2009-09-29,3958.166
2009-09-30,3959.281
2009-10-01,3854.223
2009-10-02,3798.232
2009-10-05,3829.39
2009-10-06,3980.45
2009-10-07,3951.404
2009-10-08,4032.509
2009-10-09,4025.823
2009-10-12,4078.264
2009-10-13,4037.828
2009-10-14,4154.4
2009-10-15,4138.799
2009-10-16,4046.068
2009-10-19,4129.502
2009-10-20,4106.824
2009-10-21,4140.775
2009-10-22,4090.295
2009-10-23,4072.408
2009-10-26,3975.944
2009-10-27,3929.259
2009-10-28,3830.577
2009-10-29,3910.301
2009-10-30,3768.969
2009-11-02,3792.4
2009-11-03,3690.62
2009-11-04,3804.016
2009-11-05,3841.545
2009-11-06,3841.355
2009-11-09,3982.447
2009-11-10,3953.164
2009-11-11,3993.094
2009-11-12,3954.227
2009-11-13,3966.177
2009-11-16,4076.774
2009-11-17,4005.963
2009-11-18,4062.376
2009-11-19,3975.739
2009-11-20,3930.346
2009-11-23,4067.048
2009-11-24,4030.88
2009-11-25,4089.942
2009-11-26,3934.164
2009-11-27,3982.07
2009-11-30,3954.468
