Date,EUROPE SMALL GROWTH Small Cap
2020-07-10,1855.89
2020-07-13,1876.711
2020-07-14,1850.021
2020-07-15,1889.706
2020-07-16,1887.544
2020-07-17,1891.677
2020-07-20,1921.183
2020-07-21,1939.307
2020-07-22,1954.408
2020-07-23,1956.614
2020-07-24,1924.203
2020-07-27,1954.899
2020-07-28,1949.881
2020-07-29,1958.11
2020-07-30,1930.102
2020-07-31,1944.627
2020-08-03,1967.212
2020-08-04,1961.638
2020-08-05,2006.443
2020-08-06,1998.762
2020-08-07,2011.217
2020-08-10,2001.285
2020-08-11,2025.994
2020-08-12,2040.612
2020-08-13,2053.442
2020-08-14,2026.055
2020-08-17,2049.415
2020-08-18,2048.11
2020-08-19,2049.403
2020-08-20,2029.1
2020-08-21,2022.666
2020-08-24,2043.356
2020-08-25,2043.4
2020-08-26,2074.435
2020-08-27,2057.635
2020-08-28,2071.502
2020-08-31,2086.622
2020-09-01,2083.251
2020-09-02,2087.497
2020-09-03,2038.998
2020-09-04,2001.876
2020-09-07,2049.325
2020-09-08,2020.853
2020-09-09,2040.16
2020-09-10,2033.747
2020-09-11,2029.974
2020-09-14,2048.132
2020-09-15,2056.927
2020-09-16,2070.461
2020-09-17,2065.335
2020-09-18,2075.6
2020-09-21,1990.244
2020-09-22,1989.016
2020-09-23,1999.467
2020-09-24,1971.369
2020-09-25,1986.589
2020-09-28,2026.0
2020-09-29,2039.765
2020-09-30,2057.114
2020-10-01,2067.54
2020-10-02,2067.524
2020-10-05,2098.101
2020-10-06,2095.812
2020-10-07,2085.962
2020-10-08,2097.476
2020-10-09,2127.701
2020-10-12,2150.465
2020-10-13,2127.661
2020-10-14,2132.696
2020-10-15,2084.686
2020-10-16,2103.07
2020-10-19,2110.082
2020-10-20,2103.562
2020-10-21,2089.53
2020-10-22,2071.928
2020-10-23,2070.893
2020-10-26,2022.988
2020-10-27,2020.872
2020-10-28,1947.888
2020-10-29,1936.298
2020-10-30,1950.886
2020-11-02,1958.421
2020-11-03,2012.711
2020-11-04,2062.491
2020-11-05,2107.332
2020-11-06,2113.566
2020-11-09,2132.323
2020-11-10,2121.943
2020-11-11,2141.992
2020-11-12,2144.355
2020-11-13,2145.731
2020-11-16,2178.271
2020-11-17,2182.822
2020-11-18,2196.564
2020-11-19,2183.839
2020-11-20,2206.473
2020-11-23,2195.044
2020-11-24,2194.722
2020-11-25,2197.521
2020-11-26,2205.122
2020-11-27,2235.809
2020-11-30,2234.695
2020-12-01,2266.973
2020-12-02,2257.854
2020-12-03,2284.455
2020-12-04,2293.271
2020-12-07,2277.296
2020-12-08,2279.283
2020-12-09,2282.7
2020-12-10,2269.61
2020-12-11,2256.743
2020-12-14,2287.203
2020-12-15,2306.22
2020-12-16,2331.753
2020-12-17,2369.557
2020-12-18,2364.541
2020-12-21,2320.735
2020-12-22,2344.5
2020-12-23,2382.662
2020-12-24,2394.547
2020-12-25,2394.547
2020-12-28,2408.063
2020-12-29,2448.429
2020-12-30,2453.018
2020-12-31,2440.853
2021-01-01,2440.853
2021-01-04,2459.895
2021-01-05,2468.988
2021-01-06,2475.77
2021-01-07,2489.843
2021-01-08,2506.215
2021-01-11,2458.409
2021-01-12,2471.11
2021-01-13,2477.126
2021-01-14,2490.093
2021-01-15,2445.094
2021-01-18,2457.735
2021-01-19,2473.301
2021-01-20,2496.18
2021-01-21,2520.753
2021-01-22,2505.36
2021-01-25,2467.219
2021-01-26,2490.187
2021-01-27,2435.396
2021-01-28,2457.625
2021-01-29,2436.515
2021-02-01,2458.822
2021-02-02,2488.454
2021-02-03,2504.819
2021-02-04,2503.945
2021-02-05,2526.252
2021-02-08,2544.602
2021-02-09,2543.854
2021-02-10,2544.717
2021-02-11,2569.366
2021-02-12,2579.016
2021-02-15,2611.203
2021-02-16,2610.578
2021-02-17,2559.015
2021-02-18,2529.258
2021-02-19,2568.376
2021-02-22,2550.028
2021-02-23,2521.227
2021-02-24,2529.233
2021-02-25,2549.146
2021-02-26,2493.932
2021-03-01,2523.864
2021-03-02,2521.807
2021-03-03,2518.083
2021-03-04,2474.206
2021-03-05,2414.102
2021-03-08,2431.536
2021-03-09,2489.324
2021-03-10,2488.051
2021-03-11,2535.583
2021-03-12,2510.958
2021-03-15,2512.581
2021-03-16,2540.827
2021-03-17,2510.931
2021-03-18,2522.659
2021-03-19,2506.808
2021-03-22,2523.129
2021-03-23,2496.813
2021-03-24,2485.135
2021-03-25,2460.095
2021-03-26,2493.871
2021-03-29,2478.726
2021-03-30,2486.728
2021-03-31,2505.72
2021-04-01,2544.286
2021-04-02,2544.286
2021-04-05,2554.084
2021-04-06,2590.563
2021-04-07,2593.71
2021-04-08,2610.374
2021-04-09,2614.965
2021-04-12,2598.415
2021-04-13,2632.425
2021-04-14,2646.92
2021-04-15,2664.345
2021-04-16,2688.557
2021-04-19,2691.589
2021-04-20,2647.014
2021-04-21,2647.289
2021-04-22,2683.217
2021-04-23,2693.344
2021-04-26,2722.418
2021-04-27,2718.883
2021-04-28,2708.251
2021-04-29,2700.726
2021-04-30,2676.571
2021-05-03,2699.057
2021-05-04,2631.324
2021-05-05,2660.883
2021-05-06,2640.076
2021-05-07,2703.208
2021-05-10,2698.394
2021-05-11,2637.678
2021-05-12,2606.246
2021-05-13,2601.946
2021-05-14,2639.912
2021-05-17,2639.767
2021-05-18,2682.252
2021-05-19,2648.337
2021-05-20,2688.532
2021-05-21,2696.43
2021-05-24,2704.574
2021-05-25,2717.995
2021-05-26,2716.944
2021-05-27,2724.341
2021-05-28,2736.467
2021-05-31,2746.783
2021-06-01,2767.726
2021-06-02,2753.39
2021-06-03,2728.779
2021-06-04,2758.182
2021-06-07,2755.942
2021-06-08,2758.189
2021-06-09,2751.937
2021-06-10,2743.584
2021-06-11,2748.651
2021-06-14,2760.751
2021-06-15,2748.044
2021-06-16,2750.269
2021-06-17,2698.413
2021-06-18,2647.679
2021-06-21,2667.841
2021-06-22,2681.482
2021-06-23,2681.113
2021-06-24,2691.576
2021-06-25,2709.979
2021-06-28,2701.901
2021-06-29,2712.141
2021-06-30,2680.039
2021-07-01,2701.164
2021-07-02,2716.971
2021-07-05,2735.462
2021-07-06,2729.874
2021-07-07,2740.181
2021-07-08,2702.419
2021-07-09,2727.66
2021-07-12,2748.031
2021-07-13,2746.703
2021-07-14,2736.098
2021-07-15,2703.205
2021-07-16,2697.425
2021-07-19,2639.016
2021-07-20,2634.334
2021-07-21,2694.927
2021-07-22,2746.07
2021-07-23,2760.356
2021-07-26,2774.051
2021-07-27,2764.651
2021-07-28,2786.668
2021-07-29,2820.431
2021-07-30,2809.63
2021-08-02,2835.863
2021-08-03,2829.646
2021-08-04,2844.124
2021-08-05,2857.06
2021-08-06,2823.881
2021-08-09,2818.443
2021-08-10,2827.635
2021-08-11,2837.138
2021-08-12,2834.998
2021-08-13,2850.831
2021-08-16,2836.245
2021-08-17,2817.089
2021-08-18,2841.572
2021-08-19,2795.103
2021-08-20,2805.971
2021-08-23,2851.693
2021-08-24,2858.653
2021-08-25,2865.386
2021-08-26,2863.521
2021-08-27,2886.198
2021-08-30,2901.575
2021-08-31,2900.198
2021-09-01,2928.955
2021-09-02,2967.381
2021-09-03,2962.136
2021-09-06,2966.801
2021-09-07,2947.13
2021-09-08,2898.776
2021-09-09,2918.656
2021-09-10,2917.841
2021-09-13,2895.67
2021-09-14,2902.891
2021-09-15,2870.025
2021-09-16,2875.588
2021-09-17,2860.021
2021-09-20,2798.353
2021-09-21,2822.019
2021-09-22,2851.644
2021-09-23,2895.163
2021-09-24,2848.428
2021-09-27,2812.948
2021-09-28,2716.349
2021-09-29,2701.596
2021-09-30,2710.131
2021-10-01,2698.718
2021-10-04,2668.511
2021-10-05,2693.084
2021-10-06,2644.128
2021-10-07,2679.459
2021-10-08,2668.915
2021-10-11,2653.995
2021-10-12,2665.581
2021-10-13,2719.675
2021-10-14,2765.242
2021-10-15,2795.061
2021-10-18,2790.142
2021-10-19,2816.842
2021-10-20,2827.352
2021-10-21,2837.962
2021-10-22,2846.19
2021-10-25,2830.19
2021-10-26,2846.376
2021-10-27,2827.213
2021-10-28,2860.001
2021-10-29,2825.394
2021-11-01,2855.603
2021-11-02,2843.029
2021-11-03,2854.914
2021-11-04,2878.042
2021-11-05,2867.378
2021-11-08,2890.305
2021-11-09,2882.965
2021-11-10,2855.666
2021-11-11,2849.73
2021-11-12,2856.562
2021-11-15,2863.759
2021-11-16,2842.113
2021-11-17,2835.663
2021-11-18,2829.537
2021-11-19,2826.769
2021-11-22,2791.247
2021-11-23,2723.77
2021-11-24,2694.632
2021-11-25,2721.652
2021-11-26,2672.264
2021-11-29,2691.737
2021-11-30,2667.333
2021-12-01,2717.814
2021-12-02,2668.082
2021-12-03,2623.726
2021-12-06,2627.063
2021-12-07,2707.778
2021-12-08,2708.819
2021-12-09,2695.472
2021-12-10,2678.11
2021-12-13,2649.459
2021-12-14,2604.093
2021-12-15,2611.469
2021-12-16,2646.731
2021-12-17,2636.054
2021-12-20,2610.836
2021-12-21,2634.186
2021-12-22,2697.019
2021-12-23,2723.692
2021-12-24,2728.639
2021-12-27,2751.188
2021-12-28,2760.057
2021-12-29,2782.4
2021-12-30,2786.691
2021-12-31,2792.713
2022-01-03,2782.524
2022-01-04,2777.161
2022-01-05,2778.933
2022-01-06,2717.58
2022-01-07,2691.558
2022-01-10,2601.033
2022-01-11,2634.731
2022-01-12,2677.229
2022-01-13,2669.475
2022-01-14,2604.389
2022-01-17,2616.818
2022-01-18,2552.17
2022-01-19,2563.536
2022-01-20,2587.547
2022-01-21,2514.12
2022-01-24,2382.19
2022-01-25,2387.797
2022-01-26,2436.016
2022-01-27,2406.344
2022-01-28,2392.19
2022-01-31,2446.605
2022-02-01,2495.202
2022-02-02,2526.665
2022-02-03,2484.406
2022-02-04,2446.578
2022-02-07,2448.221
2022-02-08,2426.351
2022-02-09,2486.428
2022-02-10,2473.85
2022-02-11,2440.757
2022-02-14,2365.003
2022-02-15,2427.403
2022-02-16,2420.217
2022-02-17,2390.165
2022-02-18,2345.616
2022-02-21,2301.922
2022-02-22,2313.567
2022-02-23,2296.732
2022-02-24,2208.289
2022-02-25,2304.036
2022-02-28,2341.543
2022-03-01,2263.354
2022-03-02,2264.726
2022-03-03,2202.138
2022-03-04,2096.213
2022-03-07,2056.726
2022-03-08,2053.374
2022-03-09,2180.697
2022-03-10,2156.551
2022-03-11,2181.192
2022-03-14,2219.157
2022-03-15,2184.237
2022-03-16,2281.459
2022-03-17,2317.03
2022-03-18,2342.019
2022-03-21,2342.207
2022-03-22,2351.361
2022-03-23,2323.602
2022-03-24,2302.488
2022-03-25,2292.26
2022-03-28,2292.531
2022-03-29,2375.248
2022-03-30,2366.117
2022-03-31,2333.761
2022-04-01,2330.531
2022-04-04,2356.062
2022-04-05,2346.66
2022-04-06,2288.264
2022-04-07,2284.743
2022-04-08,2286.833
2022-04-11,2261.877
2022-04-12,2266.373
2022-04-13,2258.108
2022-04-14,2261.075
2022-04-15,2261.075
2022-04-18,2258.989
2022-04-19,2253.586
2022-04-20,2281.897
2022-04-21,2293.014
2022-04-22,2230.979
2022-04-25,2173.011
2022-04-26,2122.039
2022-04-27,2094.249
2022-04-28,2109.012
2022-04-29,2135.67
2022-05-02,2094.442
2022-05-03,2091.868
2022-05-04,2066.311
2022-05-05,2036.273
2022-05-06,2002.175
2022-05-09,1911.431
2022-05-10,1922.759
2022-05-11,1961.014
2022-05-12,1924.64
2022-05-13,1977.175
2022-05-16,1977.393
2022-05-17,2029.554
2022-05-18,1995.94
2022-05-19,2006.678
2022-05-20,2015.815
2022-05-23,2056.554
2022-05-24,2027.229
2022-05-25,2024.14
2022-05-26,2051.75
2022-05-27,2095.198
2022-05-30,2138.537
2022-05-31,2114.222
2022-06-01,2080.407
2022-06-02,2104.987
2022-06-03,2097.255
2022-06-06,2112.488
2022-06-07,2100.36
2022-06-08,2101.347
2022-06-09,2049.808
2022-06-10,1965.16
2022-06-13,1870.837
2022-06-14,1830.877
2022-06-15,1862.194
2022-06-16,1815.443
2022-06-17,1835.872
2022-06-20,1862.31
2022-06-21,1872.048
2022-06-22,1867.561
2022-06-23,1841.752
2022-06-24,1879.571
2022-06-27,1911.557
2022-06-28,1894.421
2022-06-29,1855.284
2022-06-30,1825.397
2022-07-01,1816.992
2022-07-04,1815.494
2022-07-05,1770.635
2022-07-06,1806.096
2022-07-07,1845.931
2022-07-08,1860.46
2022-07-11,1831.172
2022-07-12,1825.928
2022-07-13,1819.83
2022-07-14,1772.162
2022-07-15,1813.572
2022-07-18,1865.624
2022-07-19,1893.562
2022-07-20,1902.1
2022-07-21,1925.119
2022-07-22,1951.888
2022-07-25,1937.609
2022-07-26,1906.245
2022-07-27,1916.611
2022-07-28,1959.613
2022-07-29,2004.021
2022-08-01,2013.311
2022-08-02,1973.993
2022-08-03,1993.604
2022-08-04,2022.652
2022-08-05,1981.935
2022-08-08,2002.942
2022-08-09,1968.036
2022-08-10,2040.653
2022-08-11,2050.142
2022-08-12,2029.996
2022-08-15,2021.129
2022-08-16,2011.418
2022-08-17,1974.174
2022-08-18,1978.255
2022-08-19,1923.132
2022-08-22,1873.105
2022-08-23,1867.387
2022-08-24,1876.174
2022-08-25,1879.456
2022-08-26,1844.817
2022-08-29,1816.2
2022-08-30,1810.485
2022-08-31,1812.395
2022-09-01,1739.532
2022-09-02,1786.511
2022-09-05,1746.205
2022-09-06,1754.011
2022-09-07,1754.746
2022-09-08,1769.352
2022-09-09,1820.651
2022-09-12,1864.637
2022-09-13,1799.821
2022-09-14,1775.226
2022-09-15,1756.231
2022-09-16,1727.749
2022-09-19,1715.085
2022-09-20,1684.57
2022-09-21,1684.797
2022-09-22,1624.183
2022-09-23,1560.135
2022-09-26,1544.352
2022-09-27,1530.132
2022-09-28,1531.042
2022-09-29,1513.927
2022-09-30,1562.429
2022-10-03,1584.477
2022-10-04,1656.455
2022-10-05,1608.457
2022-10-06,1607.982
2022-10-07,1560.698
2022-10-10,1531.658
2022-10-11,1522.352
2022-10-12,1503.178
2022-10-13,1531.327
2022-10-14,1552.049
2022-10-17,1601.817
2022-10-18,1621.363
2022-10-19,1579.327
2022-10-20,1598.155
2022-10-21,1574.013
2022-10-24,1613.655
2022-10-25,1675.295
2022-10-26,1713.046
2022-10-27,1696.103
2022-10-28,1679.1
2022-10-31,1665.885
2022-11-01,1682.248
2022-11-02,1678.692
2022-11-03,1629.672
2022-11-04,1677.653
2022-11-07,1720.05
2022-11-08,1761.338
2022-11-09,1739.51
2022-11-10,1842.36
2022-11-11,1897.208
2022-11-14,1889.058
2022-11-15,1891.409
2022-11-16,1852.398
2022-11-17,1829.218
2022-11-18,1857.335
2022-11-21,1834.116
2022-11-22,1851.441
2022-11-23,1891.017
2022-11-24,1913.056
2022-11-25,1905.678
2022-11-28,1880.633
2022-11-29,1856.618
2022-11-30,1853.658
2022-12-01,1929.837
2022-12-02,1930.77
2022-12-05,1930.215
2022-12-06,1892.952
2022-12-07,1876.64
2022-12-08,1879.542
2022-12-09,1900.967
2022-12-12,1892.634
2022-12-13,1948.11
2022-12-14,1948.695
2022-12-15,1893.633
2022-12-16,1857.91
2022-12-19,1849.215
2022-12-20,1841.742
2022-12-21,1871.893
2022-12-22,1847.176
2022-12-23,1854.419
2022-12-26,1854.419
2022-12-27,1859.524
2022-12-28,1852.075
2022-12-29,1881.242
2022-12-30,1858.758
2023-01-02,1875.014
2023-01-03,1874.727
2023-01-04,1896.497
2023-01-05,1878.462
2023-01-06,1912.068
2023-01-09,1966.141
2023-01-10,1946.841
2023-01-11,1958.508
2023-01-12,1980.701
2023-01-13,1998.853
2023-01-16,2013.236
2023-01-17,2015.32
2023-01-18,2036.437
2023-01-19,1987.33
2023-01-20,2008.376
2023-01-23,2033.11
2023-01-24,2030.824
2023-01-25,2011.92
2023-01-26,2022.111
2023-01-27,2034.34
2023-01-30,2022.368
2023-01-31,2009.203
2023-02-01,2032.789
2023-02-02,2101.748
2023-02-03,2083.281
2023-02-06,2039.794
2023-02-07,2026.144
2023-02-08,2041.565
2023-02-09,2060.185
2023-02-10,2010.898
2023-02-13,2037.38
2023-02-14,2039.298
2023-02-15,2039.069
2023-02-16,2042.668
2023-02-17,2028.876
2023-02-20,2036.392
2023-02-21,2027.218
2023-02-22,1997.279
2023-02-23,2002.345
2023-02-24,1975.59
2023-02-27,2012.028
2023-02-28,2015.031
2023-03-01,2011.67
2023-03-02,2000.881
2023-03-03,2019.318
2023-03-06,2030.807
2023-03-07,1989.929
2023-03-08,1982.81
2023-03-09,1981.494
2023-03-10,1970.698
2023-03-13,1932.65
2023-03-14,1970.337
2023-03-15,1884.242
2023-03-16,1925.006
2023-03-17,1902.802
2023-03-20,1927.386
2023-03-21,1958.568
2023-03-22,1953.971
2023-03-23,1983.904
2023-03-24,1928.984
2023-03-27,1946.656
2023-03-28,1943.294
2023-03-29,1968.764
2023-03-30,2017.143
2023-03-31,2023.018
2023-04-03,2013.621
2023-04-04,2034.645
2023-04-05,1991.747
2023-04-06,1999.194
2023-04-07,1999.194
2023-04-10,1983.047
2023-04-11,2015.201
2023-04-12,2023.896
2023-04-13,2051.862
2023-04-14,2061.68
2023-04-17,2052.562
2023-04-18,2060.47
2023-04-19,2050.17
2023-04-20,2045.238
2023-04-21,2050.779
2023-04-24,2062.941
2023-04-25,2038.615
2023-04-26,2043.274
2023-04-27,2052.01
2023-04-28,2081.494
2023-05-01,2071.228
2023-05-02,2052.046
2023-05-03,2066.463
2023-05-04,2062.293
2023-05-05,2090.624
2023-05-08,2094.951
2023-05-09,2071.159
2023-05-10,2076.448
2023-05-11,2070.599
2023-05-12,2063.361
2023-05-15,2074.992
2023-05-16,2066.326
2023-05-17,2048.594
2023-05-18,2043.054
2023-05-19,2063.995
2023-05-22,2062.743
2023-05-23,2045.724
2023-05-24,1994.724
2023-05-25,1986.145
2023-05-26,2000.488
2023-05-29,1997.961
2023-05-30,1996.44
2023-05-31,1981.352
2023-06-01,2008.773
2023-06-02,2042.769
2023-06-05,2024.356
2023-06-06,2026.237
2023-06-07,2027.773
2023-06-08,2036.898
2023-06-09,2038.54
2023-06-12,2053.277
2023-06-13,2081.208
2023-06-14,2095.348
2023-06-15,2094.458
2023-06-16,2103.912
2023-06-19,2068.6
2023-06-20,2044.942
2023-06-21,2035.897
2023-06-22,2027.89
2023-06-23,2002.194
2023-06-26,1995.105
2023-06-27,1990.323
2023-06-28,2006.675
2023-06-29,2008.438
2023-06-30,2039.211
2023-07-03,2027.088
2023-07-04,2037.892
2023-07-05,2009.622
2023-07-06,1965.318
2023-07-07,2005.27
2023-07-10,2011.316
2023-07-11,2029.1
2023-07-12,2096.167
2023-07-13,2122.979
2023-07-14,2120.363
2023-07-17,2095.803
2023-07-18,2115.32
2023-07-19,2130.399
2023-07-20,2111.751
2023-07-21,2107.264
2023-07-24,2101.899
2023-07-25,2113.589
2023-07-26,2107.567
2023-07-27,2116.609
2023-07-28,2110.858
2023-07-31,2114.383
2023-08-01,2092.908
2023-08-02,2053.705
2023-08-03,2049.407
2023-08-04,2078.441
2023-08-07,2068.34
2023-08-08,2046.901
2023-08-09,2059.84
2023-08-10,2076.605
2023-08-11,2046.346
2023-08-14,2039.139
2023-08-15,2032.145
2023-08-16,2019.381
2023-08-17,1989.94
2023-08-18,1966.046
2023-08-21,1961.147
2023-08-22,1972.151
2023-08-23,1976.171
2023-08-24,1962.041
2023-08-25,1947.7
2023-08-28,1969.108
2023-08-29,1998.1
2023-08-30,2017.265
2023-08-31,2012.291
2023-09-01,1999.413
2023-09-04,1997.592
2023-09-05,1975.359
2023-09-06,1962.889
2023-09-07,1942.369
2023-09-08,1946.566
2023-09-11,1954.653
2023-09-12,1935.1
2023-09-13,1931.397
2023-09-14,1944.275
2023-09-15,1942.821
2023-09-18,1914.161
2023-09-19,1911.058
2023-09-20,1940.295
2023-09-21,1900.751
2023-09-22,1896.951
2023-09-25,1867.966
2023-09-26,1847.544
2023-09-27,1837.777
2023-09-28,1853.107
2023-09-29,1878.717
2023-10-02,1839.195
2023-10-03,1800.69
2023-10-04,1793.714
2023-10-05,1809.819
2023-10-06,1823.317
2023-10-09,1810.516
2023-10-10,1858.602
2023-10-11,1858.191
2023-10-12,1844.882
2023-10-13,1800.228
2023-10-16,1809.47
2023-10-17,1808.363
2023-10-18,1774.787
2023-10-19,1759.187
2023-10-20,1739.362
2023-10-23,1743.137
2023-10-24,1745.915
2023-10-25,1720.491
2023-10-26,1709.5
2023-10-27,1713.444
2023-10-30,1726.706
2023-10-31,1740.706
2023-11-01,1742.256
2023-11-02,1796.252
2023-11-03,1843.897
2023-11-06,1833.862
2023-11-07,1822.409
2023-11-08,1835.742
2023-11-09,1864.98
2023-11-10,1836.01
2023-11-13,1845.452
2023-11-14,1934.753
2023-11-15,1953.072
2023-11-16,1924.231
2023-11-17,1948.777
2023-11-20,1968.545
2023-11-21,1950.316
2023-11-22,1952.205
2023-11-23,1962.366
2023-11-24,1974.428
2023-11-27,1970.145
2023-11-28,1974.578
2023-11-29,1996.477
2023-11-30,1980.73
2023-12-01,1984.455
2023-12-04,1964.641
2023-12-05,1979.21
2023-12-06,1992.208
2023-12-07,1985.762
2023-12-08,2000.414
2023-12-11,2002.45
2023-12-12,1997.698
2023-12-13,1994.946
2023-12-14,2098.486
2023-12-15,2092.161
2023-12-18,2083.153
2023-12-19,2115.225
2023-12-20,2124.67
2023-12-21,2123.323
2023-12-22,2136.289
2023-12-25,2136.289
2023-12-26,2136.502
2023-12-27,2165.427
2023-12-28,2163.79
2023-12-29,2150.433
2024-01-01,2150.433
2024-01-02,2111.297
2024-01-03,2064.017
2024-01-04,2083.733
2024-01-05,2074.41
2024-01-08,2093.348
2024-01-09,2079.559
2024-01-10,2084.187
2024-01-11,2060.466
2024-01-12,2091.188
2024-01-15,2067.545
2024-01-16,2046.621
2024-01-17,2014.52
2024-01-18,2029.527
2024-01-19,2019.53
2024-01-22,2044.956
2024-01-23,2036.519
2024-01-24,2069.739
2024-01-25,2067.924
2024-01-26,2090.067
2024-01-29,2074.53
2024-01-30,2082.554
2024-01-31,2092.414
2024-02-01,2075.655
2024-02-02,2061.456
2024-02-05,2035.571
2024-02-06,2056.929
2024-02-07,2061.002
2024-02-08,2071.421
2024-02-09,2075.904
2024-02-12,2093.395
2024-02-13,2053.945
2024-02-14,2072.166
2024-02-15,2094.4
2024-02-16,2108.555
2024-02-19,2105.781
2024-02-20,2099.566
2024-02-21,2093.789
2024-02-22,2116.918
2024-02-23,2117.191
2024-02-26,2121.966
2024-02-27,2124.895
2024-02-28,2109.786
2024-02-29,2107.145
2024-03-01,2128.978
2024-03-04,2125.681
2024-03-05,2119.117
2024-03-06,2142.224
2024-03-07,2162.407
2024-03-08,2169.037
2024-03-11,2147.897
2024-03-12,2166.125
2024-03-13,2171.396
2024-03-14,2155.759
2024-03-15,2152.067
2024-03-18,2143.374
2024-03-19,2142.149
2024-03-20,2139.516
2024-03-21,2163.873
2024-03-22,2152.882
2024-03-25,2156.045
2024-03-26,2165.029
2024-03-27,2169.838
2024-03-28,2167.932
2024-03-29,2167.932
2024-04-01,2154.449
2024-04-02,2139.826
2024-04-03,2157.002
2024-04-04,2172.541
2024-04-05,2147.364
2024-04-08,2170.696
2024-04-09,2158.122
2024-04-10,2133.507
2024-04-11,2124.252
2024-04-12,2094.95
2024-04-15,2095.153
2024-04-16,2060.018
2024-04-17,2057.191
2024-04-18,2062.436
2024-04-19,2055.158
2024-04-22,2055.612
2024-04-23,2094.859
2024-04-24,2087.414
2024-04-25,2065.843
2024-04-26,2089.161
2024-04-29,2118.954
2024-04-30,2104.169
2024-05-01,2098.608
2024-05-02,2100.557
2024-05-03,2137.749
2024-05-06,2152.081
2024-05-07,2170.21
2024-05-08,2171.725
2024-05-09,2181.12
2024-05-10,2195.797
2024-05-13,2200.893
2024-05-14,2223.906
2024-05-15,2251.958
2024-05-16,2260.172
2024-05-17,2259.808
2024-05-20,2276.304
2024-05-21,2267.635
2024-05-22,2266.191
2024-05-23,2272.597
2024-05-24,2278.101
2024-05-27,2292.113
2024-05-28,2287.416
2024-05-29,2242.04
2024-05-30,2267.206
2024-05-31,2280.085
2024-06-03,2290.389
2024-06-04,2269.792
2024-06-05,2275.206
2024-06-06,2285.289
2024-06-07,2265.445
2024-06-10,2249.692
2024-06-11,2230.089
2024-06-12,2289.267
2024-06-13,2231.104
2024-06-14,2186.088
2024-06-17,2193.678
2024-06-18,2216.933
2024-06-19,2214.408
2024-06-20,2229.928
2024-06-21,2210.266
2024-06-24,2238.776
2024-06-25,2210.25
2024-06-26,2192.409
2024-06-27,2201.586
2024-06-28,2190.471
2024-07-01,2194.591
2024-07-02,2194.666
2024-07-03,2232.555
2024-07-04,2242.822
2024-07-05,2257.931
2024-07-08,2263.882
2024-07-09,2238.221
2024-07-10,2255.642
2024-07-11,2290.923
2024-07-12,2314.915
2024-07-15,2295.225
2024-07-16,2298.915
2024-07-17,2303.051
2024-07-18,2307.524
2024-07-19,2277.392
2024-07-22,2299.771
2024-07-23,2290.714
2024-07-24,2280.154
2024-07-25,2255.282
2024-07-26,2279.55
2024-07-29,2267.351
2024-07-30,2282.876
2024-07-31,2305.389
2024-08-01,2273.136
2024-08-02,2218.456
2024-08-05,2168.156
2024-08-06,2176.103
2024-08-07,2210.4
2024-08-08,2196.201
2024-08-09,2214.471
2024-08-12,2218.939
2024-08-13,2229.325
2024-08-14,2256.686
2024-08-15,2273.03
2024-08-16,2277.782
2024-08-19,2307.035
2024-08-20,2302.415
2024-08-21,2316.738
2024-08-22,2318.294
2024-08-23,2348.077
2024-08-26,2343.586
2024-08-27,2337.811
2024-08-28,2333.173
2024-08-29,2338.463
2024-08-30,2348.958
2024-09-02,2339.86
2024-09-03,2300.528
2024-09-04,2299.258
2024-09-05,2282.353
2024-09-06,2262.013
2024-09-09,2265.868
2024-09-10,2259.754
2024-09-11,2246.25
2024-09-12,2275.786
2024-09-13,2313.462
2024-09-16,2315.464
2024-09-17,2328.213
2024-09-18,2318.917
2024-09-19,2366.367
2024-09-20,2333.766
2024-09-23,2337.082
2024-09-24,2338.759
2024-09-25,2340.329
2024-09-26,2375.852
2024-09-27,2390.539
2024-09-30,2364.41
2024-10-01,2326.911
2024-10-02,2317.451
2024-10-03,2292.065
2024-10-04,2300.239
2024-10-07,2291.484
2024-10-08,2276.625
2024-10-09,2287.621
2024-10-10,2266.744
2024-10-11,2283.293
2024-10-14,2277.729
2024-10-15,2281.821
2024-10-16,2268.199
2024-10-17,2271.761
2024-10-18,2280.106
2024-10-21,2254.492
2024-10-22,2251.511
2024-10-23,2231.109
2024-10-24,2237.879
2024-10-25,2243.265
2024-10-28,2252.587
2024-10-29,2238.746
2024-10-30,2232.539
2024-10-31,2197.045
2024-11-01,2211.428
2024-11-04,2213.038
2024-11-05,2213.925
2024-11-06,2177.371
2024-11-07,2224.82
2024-11-08,2202.723
2024-11-11,2209.085
2024-11-12,2163.067
2024-11-13,2149.909
2024-11-14,2164.791
2024-11-15,2134.472
2024-11-18,2128.876
2024-11-19,2121.689
2024-11-20,2100.767
2024-11-21,2104.516
2024-11-22,2116.719
2024-11-25,2145.7
2024-11-26,2123.789
2024-11-27,2147.893
2024-11-28,2155.902
2024-11-29,2162.536
2024-12-02,2151.303
2024-12-03,2167.631
2024-12-04,2196.791
2024-12-05,2208.307
2024-12-06,2211.765
2024-12-09,2216.115
2024-12-10,2193.763
2024-12-11,2202.685
2024-12-12,2186.855
2024-12-13,2174.51
2024-12-16,2170.259
2024-12-17,2147.471
2024-12-18,2153.039
2024-12-19,2101.636
2024-12-20,2103.888
2024-12-23,2102.295
2024-12-24,2107.579
2024-12-25,2107.579
