Date,IRELAND MID CAP Mid Cap
2002-06-14,514.661
2002-06-17,510.596
2002-06-18,517.4
2002-06-19,514.711
2002-06-20,513.804
2002-06-21,514.69
2002-06-24,507.65
2002-06-25,512.546
2002-06-26,496.4
2002-06-27,485.411
2002-06-28,493.34
2002-07-01,473.92
2002-07-02,441.761
2002-07-03,408.877
2002-07-04,418.56
2002-07-05,428.115
2002-07-08,439.497
2002-07-09,450.363
2002-07-10,441.459
2002-07-11,430.291
2002-07-12,437.361
2002-07-15,436.048
2002-07-16,434.927
2002-07-17,443.539
2002-07-18,447.075
2002-07-19,442.566
2002-07-22,426.226
2002-07-23,412.993
2002-07-24,397.993
2002-07-25,412.351
2002-07-26,400.503
2002-07-29,403.813
2002-07-30,411.798
2002-07-31,408.656
2002-08-01,408.155
2002-08-02,400.224
2002-08-05,388.034
2002-08-06,381.209
2002-08-07,383.248
2002-08-08,382.68
2002-08-09,391.554
2002-08-12,397.326
2002-08-13,408.514
2002-08-14,403.052
2002-08-15,406.813
2002-08-16,419.378
2002-08-19,411.254
2002-08-20,411.081
2002-08-21,418.043
2002-08-22,422.635
2002-08-23,425.252
2002-08-26,431.571
2002-08-27,427.149
2002-08-28,417.12
2002-08-29,414.687
2002-08-30,411.539
2002-09-02,412.94
2002-09-03,409.905
2002-09-04,407.812
2002-09-05,404.829
2002-09-06,402.8
2002-09-09,401.879
2002-09-10,407.238
2002-09-11,412.965
2002-09-12,408.18
2002-09-13,407.028
2002-09-16,406.772
2002-09-17,411.775
2002-09-18,400.289
2002-09-19,395.932
2002-09-20,396.097
2002-09-23,386.461
2002-09-24,379.59
2002-09-25,378.582
2002-09-26,379.232
2002-09-27,379.955
2002-09-30,348.365
2002-10-01,352.881
2002-10-02,358.914
2002-10-03,349.841
2002-10-04,342.744
2002-10-07,338.067
2002-10-08,340.265
2002-10-09,333.542
2002-10-10,337.579
2002-10-11,365.949
2002-10-14,363.848
2002-10-15,384.376
2002-10-16,382.031
2002-10-17,378.979
2002-10-18,381.314
2002-10-21,391.064
2002-10-22,390.198
2002-10-23,387.474
2002-10-24,396.915
2002-10-25,380.078
2002-10-28,381.128
2002-10-29,366.31
2002-10-30,365.037
2002-10-31,387.432
2002-11-01,385.838
2002-11-04,409.188
2002-11-05,405.901
2002-11-06,404.383
2002-11-07,409.491
2002-11-08,410.796
2002-11-11,408.595
2002-11-12,412.217
2002-11-13,408.424
2002-11-14,403.377
2002-11-15,411.146
2002-11-18,419.106
2002-11-19,420.598
2002-11-20,411.184
2002-11-21,414.993
2002-11-22,413.139
2002-11-25,415.021
2002-11-26,413.388
2002-11-27,408.523
2002-11-28,416.606
2002-11-29,427.356
2002-12-02,432.272
2002-12-03,430.399
2002-12-04,426.541
2002-12-05,423.512
2002-12-06,413.428
2002-12-09,408.833
2002-12-10,401.535
2002-12-11,401.828
2002-12-12,395.504
2002-12-13,382.263
2002-12-16,377.839
2002-12-17,388.279
2002-12-18,380.698
2002-12-19,382.923
2002-12-20,381.02
2002-12-23,378.522
2002-12-24,380.088
2002-12-25,380.088
2002-12-26,381.047
2002-12-27,382.659
2002-12-30,379.323
2002-12-31,380.544
2003-01-01,380.544
2003-01-02,381.743
2003-01-03,392.466
2003-01-06,394.234
2003-01-07,397.312
2003-01-08,395.822
2003-01-09,398.848
2003-01-10,406.585
2003-01-13,403.151
2003-01-14,395.293
2003-01-15,383.653
2003-01-16,384.195
2003-01-17,384.683
2003-01-20,386.088
2003-01-21,386.022
2003-01-22,381.658
2003-01-23,384.392
2003-01-24,383.266
2003-01-27,371.863
2003-01-28,374.775
2003-01-29,370.311
2003-01-30,379.563
2003-01-31,387.601
2003-02-03,400.249
2003-02-04,392.656
2003-02-05,387.842
2003-02-06,381.117
2003-02-07,376.929
2003-02-10,379.279
2003-02-11,384.855
2003-02-12,379.014
2003-02-13,377.923
2003-02-14,375.723
2003-02-17,379.836
2003-02-18,383.703
2003-02-19,381.756
2003-02-20,388.54
2003-02-21,386.264
2003-02-24,385.325
2003-02-25,372.371
2003-02-26,368.275
2003-02-27,360.948
2003-02-28,362.919
2003-03-03,362.932
2003-03-04,375.389
2003-03-05,377.079
2003-03-06,377.685
2003-03-07,380.528
2003-03-10,392.006
2003-03-11,381.377
2003-03-12,383.648
2003-03-13,392.294
2003-03-14,404.064
2003-03-17,403.008
2003-03-18,406.011
2003-03-19,404.102
2003-03-20,400.533
2003-03-21,413.663
2003-03-24,414.6
2003-03-25,416.715
2003-03-26,417.801
2003-03-27,419.45
2003-03-28,415.408
2003-03-31,408.874
2003-04-01,411.132
2003-04-02,402.835
2003-04-03,406.045
2003-04-04,402.205
2003-04-07,405.03
2003-04-08,409.618
2003-04-09,413.815
2003-04-10,410.604
2003-04-11,411.853
2003-04-14,416.45
2003-04-15,421.623
2003-04-16,428.754
2003-04-17,431.363
2003-04-18,431.363
2003-04-21,429.504
2003-04-22,430.712
2003-04-23,439.953
2003-04-24,436.818
2003-04-25,427.929
2003-04-28,426.427
2003-04-29,434.427
2003-04-30,441.216
2003-05-01,444.935
2003-05-02,449.995
2003-05-05,452.322
2003-05-06,463.391
2003-05-07,455.383
2003-05-08,451.576
2003-05-09,446.218
2003-05-12,450.275
2003-05-13,449.47
2003-05-14,444.721
2003-05-15,441.134
2003-05-16,452.791
2003-05-19,447.86
2003-05-20,444.33
2003-05-21,444.874
2003-05-22,444.813
2003-05-23,443.408
2003-05-26,447.614
2003-05-27,441.463
2003-05-28,444.282
2003-05-29,446.33
2003-05-30,450.572
2003-06-02,448.886
2003-06-03,450.143
2003-06-04,452.539
2003-06-05,457.956
2003-06-06,457.992
2003-06-09,457.066
2003-06-10,449.909
2003-06-11,449.364
2003-06-12,455.579
2003-06-13,458.323
2003-06-16,464.056
2003-06-17,476.824
2003-06-18,466.646
2003-06-19,457.216
2003-06-20,454.738
2003-06-23,443.43
2003-06-24,438.385
2003-06-25,449.697
2003-06-26,435.605
2003-06-27,430.715
2003-06-30,441.002
2003-07-01,451.475
2003-07-02,452.553
2003-07-03,456.311
2003-07-04,454.655
2003-07-07,461.355
2003-07-08,462.621
2003-07-09,467.16
2003-07-10,472.085
2003-07-11,471.059
2003-07-14,473.338
2003-07-15,474.933
2003-07-16,474.081
2003-07-17,468.455
2003-07-18,475.751
2003-07-21,484.393
2003-07-22,477.738
2003-07-23,475.184
2003-07-24,479.446
2003-07-25,483.682
2003-07-28,486.149
2003-07-29,492.743
2003-07-30,497.243
2003-07-31,499.596
2003-08-01,496.818
2003-08-04,495.133
2003-08-05,490.579
2003-08-06,483.695
2003-08-07,488.274
2003-08-08,474.666
2003-08-11,478.353
2003-08-12,473.213
2003-08-13,476.557
2003-08-14,480.191
2003-08-15,480.181
2003-08-18,478.876
2003-08-19,484.121
2003-08-20,491.566
2003-08-21,490.241
2003-08-22,488.304
2003-08-25,487.136
2003-08-26,484.34
2003-08-27,490.078
2003-08-28,493.081
2003-08-29,511.411
2003-09-01,505.277
2003-09-02,486.553
2003-09-03,492.152
2003-09-04,490.882
2003-09-05,505.406
2003-09-08,515.358
2003-09-09,515.956
2003-09-10,506.837
2003-09-11,505.538
2003-09-12,510.346
2003-09-15,512.33
2003-09-16,506.644
2003-09-17,518.047
2003-09-18,521.958
2003-09-19,521.202
2003-09-22,517.984
2003-09-23,514.86
2003-09-24,516.957
2003-09-25,509.008
2003-09-26,504.392
2003-09-29,502.491
2003-09-30,501.17
2003-10-01,505.586
2003-10-02,502.549
2003-10-03,506.296
2003-10-06,509.943
2003-10-07,513.236
2003-10-08,515.863
2003-10-09,522.178
2003-10-10,529.586
2003-10-13,533.352
2003-10-14,539.554
2003-10-15,542.369
2003-10-16,537.503
2003-10-17,534.488
2003-10-20,539.46
2003-10-21,541.541
2003-10-22,539.327
2003-10-23,529.62
2003-10-24,530.825
2003-10-27,524.642
2003-10-28,526.807
2003-10-29,535.53
2003-10-30,536.842
2003-10-31,526.289
2003-11-03,522.058
2003-11-04,523.938
2003-11-05,516.286
2003-11-06,517.298
2003-11-07,523.858
2003-11-10,523.255
2003-11-11,522.515
2003-11-12,522.321
2003-11-13,527.06
2003-11-14,534.845
2003-11-17,529.81
2003-11-18,532.635
2003-11-19,528.174
2003-11-20,516.34
2003-11-21,518.468
2003-11-24,517.256
2003-11-25,526.1
2003-11-26,536.32
2003-11-27,533.527
2003-11-28,533.144
2003-12-01,546.599
2003-12-02,554.097
2003-12-03,559.247
2003-12-04,564.996
2003-12-05,568.684
2003-12-08,570.746
2003-12-09,574.102
2003-12-10,562.582
2003-12-11,559.793
2003-12-12,564.667
2003-12-15,572.784
2003-12-16,571.215
2003-12-17,572.955
2003-12-18,580.528
2003-12-19,584.05
2003-12-22,586.389
2003-12-23,589.637
2003-12-24,591.299
2003-12-25,591.299
2003-12-26,591.061
2003-12-29,594.171
2003-12-30,597.404
2003-12-31,601.157
2004-01-01,601.157
2004-01-02,607.511
2004-01-05,620.578
2004-01-06,624.685
2004-01-07,621.257
2004-01-08,622.957
2004-01-09,626.913
2004-01-12,633.246
2004-01-13,636.39
2004-01-14,642.563
2004-01-15,644.217
2004-01-16,636.053
2004-01-19,636.147
2004-01-20,645.08
2004-01-21,650.09
2004-01-22,660.903
2004-01-23,656.039
2004-01-26,646.402
2004-01-27,645.864
2004-01-28,623.541
2004-01-29,612.52
2004-01-30,612.58
2004-02-02,612.553
2004-02-03,618.626
2004-02-04,617.282
2004-02-05,620.77
2004-02-06,633.846
2004-02-09,638.741
2004-02-10,631.07
2004-02-11,628.193
2004-02-12,629.598
2004-02-13,625.405
2004-02-16,623.09
2004-02-17,623.954
2004-02-18,623.46
2004-02-19,617.355
2004-02-20,607.533
2004-02-23,609.338
2004-02-24,606.498
2004-02-25,602.807
2004-02-26,600.98
2004-02-27,605.177
2004-03-01,620.016
2004-03-02,615.297
2004-03-03,603.112
2004-03-04,606.781
2004-03-05,618.511
2004-03-08,612.501
2004-03-09,616.441
2004-03-10,601.522
2004-03-11,595.28
2004-03-12,591.536
2004-03-15,586.702
2004-03-16,589.749
2004-03-17,583.174
2004-03-18,588.899
2004-03-19,586.667
2004-03-22,579.925
2004-03-23,582.164
2004-03-24,581.127
2004-03-25,588.596
2004-03-26,581.153
2004-03-29,584.384
2004-03-30,584.488
2004-03-31,591.485
2004-04-01,598.097
2004-04-02,601.303
2004-04-05,592.832
2004-04-06,603.127
2004-04-07,610.597
2004-04-08,610.217
2004-04-09,610.217
2004-04-12,607.63
2004-04-13,604.079
2004-04-14,601.427
2004-04-15,597.636
2004-04-16,600.279
2004-04-19,600.527
2004-04-20,599.058
2004-04-21,593.85
2004-04-22,602.67
2004-04-23,609.524
2004-04-26,607.694
2004-04-27,610.075
2004-04-28,610.81
2004-04-29,612.064
2004-04-30,604.84
2004-05-03,603.175
2004-05-04,610.375
2004-05-05,610.311
2004-05-06,605.061
2004-05-07,594.931
2004-05-10,571.252
2004-05-11,576.615
2004-05-12,578.885
2004-05-13,580.986
2004-05-14,577.299
2004-05-17,574.429
2004-05-18,577.978
2004-05-19,589.46
2004-05-20,579.954
2004-05-21,589.446
2004-05-24,585.376
2004-05-25,588.676
2004-05-26,590.94
2004-05-27,603.25
2004-05-28,597.18
2004-05-31,596.239
2004-06-01,594.104
2004-06-02,596.099
2004-06-03,599.477
2004-06-04,601.104
2004-06-07,604.492
2004-06-08,610.395
2004-06-09,595.576
2004-06-10,585.216
2004-06-11,590.108
2004-06-14,579.606
2004-06-15,580.381
2004-06-16,575.953
2004-06-17,580.378
2004-06-18,591.11
2004-06-21,582.089
2004-06-22,583.275
2004-06-23,581.956
2004-06-24,596.487
2004-06-25,597.627
2004-06-28,620.758
2004-06-29,607.152
2004-06-30,612.155
2004-07-01,610.11
2004-07-02,618.493
2004-07-05,613.874
2004-07-06,612.2
2004-07-07,620.188
2004-07-08,626.073
2004-07-09,624.786
2004-07-12,622.358
2004-07-13,613.889
2004-07-14,624.477
2004-07-15,621.983
2004-07-16,621.22
2004-07-19,622.416
2004-07-20,609.812
2004-07-21,609.607
2004-07-22,576.295
2004-07-23,574.643
2004-07-26,578.73
2004-07-27,548.294
2004-07-28,562.528
2004-07-29,553.214
2004-07-30,561.737
2004-08-02,562.9
2004-08-03,560.136
2004-08-04,552.114
2004-08-05,549.225
2004-08-06,535.65
2004-08-09,534.436
2004-08-10,526.23
2004-08-11,550.508
2004-08-12,571.414
2004-08-13,564.321
2004-08-16,570.842
2004-08-17,585.471
2004-08-18,578.957
2004-08-19,583.582
2004-08-20,585.725
2004-08-23,584.784
2004-08-24,581.496
2004-08-25,578.903
2004-08-26,585.811
2004-08-27,586.755
2004-08-30,585.511
2004-08-31,591.0
2004-09-01,605.952
2004-09-02,604.297
2004-09-03,605.457
2004-09-06,605.3
2004-09-07,606.179
2004-09-08,611.811
2004-09-09,612.235
2004-09-10,618.427
2004-09-13,620.174
2004-09-14,629.778
2004-09-15,629.437
2004-09-16,628.351
2004-09-17,633.326
2004-09-20,630.2
2004-09-21,639.24
2004-09-22,625.619
2004-09-23,623.256
2004-09-24,626.59
2004-09-27,626.683
2004-09-28,631.842
2004-09-29,634.326
2004-09-30,633.517
2004-10-01,639.419
2004-10-04,638.286
2004-10-05,631.492
2004-10-06,632.312
2004-10-07,630.559
2004-10-08,621.897
2004-10-11,626.31
2004-10-12,617.865
2004-10-13,615.146
2004-10-14,609.632
2004-10-15,616.491
2004-10-18,629.048
2004-10-19,639.021
2004-10-20,642.451
2004-10-21,647.659
2004-10-22,664.95
2004-10-25,667.622
2004-10-26,670.793
2004-10-27,675.202
2004-10-28,679.979
2004-10-29,671.569
2004-11-01,678.203
2004-11-02,684.586
2004-11-03,699.001
2004-11-04,695.887
2004-11-05,715.709
2004-11-08,736.104
2004-11-09,734.645
2004-11-10,735.779
2004-11-11,728.364
2004-11-12,738.672
2004-11-15,757.935
2004-11-16,744.186
2004-11-17,746.721
2004-11-18,738.714
2004-11-19,720.611
2004-11-22,721.576
2004-11-23,713.116
2004-11-24,725.29
2004-11-25,730.706
2004-11-26,733.766
2004-11-29,738.1
2004-11-30,717.114
2004-12-01,725.83
2004-12-02,731.066
2004-12-03,739.978
2004-12-06,738.894
2004-12-07,734.382
2004-12-08,732.171
2004-12-09,742.925
2004-12-10,750.263
2004-12-13,747.042
2004-12-14,747.462
2004-12-15,755.593
2004-12-16,745.615
2004-12-17,745.222
2004-12-20,745.116
2004-12-21,737.093
2004-12-22,738.0
2004-12-23,740.713
2004-12-24,742.633
2004-12-27,747.268
2004-12-28,746.199
2004-12-29,756.347
2004-12-30,756.974
2004-12-31,755.588
2005-01-03,748.278
2005-01-04,762.169
2005-01-05,764.472
2005-01-06,763.107
2005-01-07,765.728
2005-01-10,773.717
2005-01-11,775.542
2005-01-12,783.65
2005-01-13,788.659
2005-01-14,773.45
2005-01-17,785.938
2005-01-18,779.337
2005-01-19,786.588
2005-01-20,776.153
2005-01-21,762.789
2005-01-24,755.778
2005-01-25,753.574
2005-01-26,751.681
2005-01-27,758.168
2005-01-28,751.84
2005-01-31,741.907
2005-02-01,763.701
2005-02-02,761.775
2005-02-03,760.512
2005-02-04,766.858
2005-02-07,765.568
2005-02-08,754.518
2005-02-09,756.468
2005-02-10,755.886
2005-02-11,763.257
2005-02-14,777.831
2005-02-15,779.766
2005-02-16,782.574
2005-02-17,792.415
2005-02-18,791.362
2005-02-21,789.665
2005-02-22,801.854
2005-02-23,784.203
2005-02-24,780.72
2005-02-25,785.917
2005-02-28,590.35
2005-03-01,583.655
2005-03-02,576.053
2005-03-03,569.522
2005-03-04,563.759
2005-03-07,563.476
2005-03-08,573.788
2005-03-09,570.5
2005-03-10,575.011
2005-03-11,571.233
2005-03-14,565.253
2005-03-15,570.079
2005-03-16,563.807
2005-03-17,568.584
2005-03-18,561.374
2005-03-21,559.175
2005-03-22,557.849
2005-03-23,552.988
2005-03-24,552.706
2005-03-25,552.706
2005-03-28,548.827
2005-03-29,544.217
2005-03-30,534.69
2005-03-31,496.552
2005-04-01,499.591
2005-04-04,500.069
2005-04-05,506.737
2005-04-06,510.47
2005-04-07,510.811
2005-04-08,509.408
2005-04-11,512.641
2005-04-12,508.215
2005-04-13,515.221
2005-04-14,507.247
2005-04-15,507.104
2005-04-18,500.98
2005-04-19,508.348
2005-04-20,511.014
2005-04-21,510.929
2005-04-22,507.918
2005-04-25,501.733
2005-04-26,498.127
2005-04-27,497.862
2005-04-28,496.059
2005-04-29,499.402
2005-05-02,496.655
2005-05-03,508.14
2005-05-04,528.413
2005-05-05,539.974
2005-05-06,533.122
2005-05-09,525.844
2005-05-10,533.091
2005-05-11,527.243
2005-05-12,531.61
2005-05-13,529.914
2005-05-16,526.989
2005-05-17,530.338
2005-05-18,535.464
2005-05-19,540.169
2005-05-20,540.627
2005-05-23,541.347
2005-05-24,540.529
2005-05-25,541.279
2005-05-26,545.04
2005-05-27,543.19
2005-05-30,544.896
2005-05-31,528.576
2005-06-01,534.733
2005-06-02,524.498
2005-06-03,528.608
2005-06-06,528.996
2005-06-07,528.532
2005-06-08,528.639
2005-06-09,525.428
2005-06-10,533.822
2005-06-13,527.489
2005-06-14,524.712
2005-06-15,527.582
2005-06-16,527.552
2005-06-17,531.131
2005-06-20,525.528
2005-06-21,527.49
2005-06-22,529.96
2005-06-23,531.66
2005-06-24,529.511
2005-06-27,531.241
2005-06-28,529.249
2005-06-29,533.702
2005-06-30,540.415
2005-07-01,534.722
2005-07-04,529.546
2005-07-05,531.52
2005-07-06,539.038
2005-07-07,537.552
2005-07-08,537.327
2005-07-11,544.126
2005-07-12,553.729
2005-07-13,548.4
2005-07-14,545.478
2005-07-15,545.469
2005-07-18,549.398
2005-07-19,563.849
2005-07-20,566.761
2005-07-21,578.775
2005-07-22,580.093
2005-07-25,579.153
2005-07-26,573.872
2005-07-27,576.793
2005-07-28,571.62
2005-07-29,571.636
2005-08-01,584.654
2005-08-02,577.955
2005-08-03,581.439
2005-08-04,579.397
2005-08-05,580.665
2005-08-08,581.885
2005-08-09,597.958
2005-08-10,599.448
2005-08-11,597.331
2005-08-12,589.637
2005-08-15,585.926
2005-08-16,583.184
2005-08-17,581.189
2005-08-18,575.729
2005-08-19,573.077
2005-08-22,578.181
2005-08-23,579.609
2005-08-24,581.697
2005-08-25,585.974
2005-08-26,587.269
2005-08-29,585.456
2005-08-30,580.779
2005-08-31,590.052
2005-09-01,592.04
2005-09-02,602.931
2005-09-05,598.739
2005-09-06,606.959
2005-09-07,598.98
2005-09-08,596.147
2005-09-09,596.561
2005-09-12,586.359
2005-09-13,582.438
2005-09-14,585.471
2005-09-15,576.967
2005-09-16,570.43
2005-09-19,570.175
2005-09-20,575.118
2005-09-21,571.785
2005-09-22,563.456
2005-09-23,566.029
2005-09-26,569.796
2005-09-27,570.187
2005-09-28,582.275
2005-09-29,582.88
2005-09-30,590.06
2005-10-03,573.237
2005-10-04,581.109
2005-10-05,587.223
2005-10-06,588.576
2005-10-07,583.456
2005-10-10,577.99
2005-10-11,580.202
2005-10-12,578.626
2005-10-13,569.441
2005-10-14,574.268
2005-10-17,573.553
2005-10-18,569.717
2005-10-19,555.11
2005-10-20,568.387
2005-10-21,553.486
2005-10-24,559.299
2005-10-25,565.392
2005-10-26,563.415
2005-10-27,557.873
2005-10-28,559.811
2005-10-31,564.108
2005-11-01,570.185
2005-11-02,574.433
2005-11-03,582.906
2005-11-04,571.147
2005-11-07,570.483
2005-11-08,576.103
2005-11-09,575.55
2005-11-10,571.193
