Date,NORWAY Standard (Large+Mid Cap)
2002-07-30,2540.247
2002-07-31,2550.163
2002-08-01,2550.862
2002-08-02,2516.849
2002-08-05,2440.744
2002-08-06,2409.094
2002-08-07,2447.903
2002-08-08,2486.696
2002-08-09,2519.601
2002-08-12,2502.864
2002-08-13,2540.97
2002-08-14,2533.266
2002-08-15,2559.407
2002-08-16,2555.841
2002-08-19,2536.7
2002-08-20,2541.508
2002-08-21,2559.032
2002-08-22,2576.648
2002-08-23,2565.041
2002-08-26,2549.598
2002-08-27,2572.165
2002-08-28,2532.838
2002-08-29,2484.909
2002-08-30,2503.25
2002-09-02,2487.519
2002-09-03,2437.296
2002-09-04,2411.954
2002-09-05,2365.112
2002-09-06,2406.387
2002-09-09,2365.762
2002-09-10,2356.501
2002-09-11,2387.37
2002-09-12,2383.364
2002-09-13,2351.441
2002-09-16,2326.723
2002-09-17,2313.47
2002-09-18,2262.228
2002-09-19,2200.458
2002-09-20,2203.202
2002-09-23,2189.647
2002-09-24,2121.156
2002-09-25,2145.215
2002-09-26,2192.968
2002-09-27,2187.935
2002-09-30,2180.681
2002-10-01,2179.145
2002-10-02,2214.011
2002-10-03,2246.499
2002-10-04,2245.513
2002-10-07,2221.6
2002-10-08,2212.253
2002-10-09,2207.259
2002-10-10,2203.905
2002-10-11,2301.152
2002-10-14,2311.219
2002-10-15,2364.319
2002-10-16,2319.722
2002-10-17,2321.11
2002-10-18,2279.001
2002-10-21,2299.737
2002-10-22,2268.799
2002-10-23,2251.648
2002-10-24,2258.424
2002-10-25,2256.001
2002-10-28,2267.521
2002-10-29,2216.629
2002-10-30,2229.464
2002-10-31,2290.016
2002-11-01,2287.223
2002-11-04,2356.758
2002-11-05,2357.428
2002-11-06,2353.364
2002-11-07,2371.471
2002-11-08,2358.447
2002-11-11,2346.501
2002-11-12,2333.022
2002-11-13,2338.682
2002-11-14,2331.323
2002-11-15,2346.699
2002-11-18,2373.009
2002-11-19,2348.429
2002-11-20,2311.995
2002-11-21,2354.547
2002-11-22,2363.732
2002-11-25,2347.579
2002-11-26,2346.944
2002-11-27,2378.67
2002-11-28,2436.028
2002-11-29,2483.514
2002-12-02,2530.231
2002-12-03,2477.043
2002-12-04,2493.081
2002-12-05,2446.997
2002-12-06,2335.571
2002-12-09,2331.81
2002-12-10,2351.022
2002-12-11,2355.268
2002-12-12,2367.013
2002-12-13,2362.156
2002-12-16,2354.584
2002-12-17,2377.486
2002-12-18,2390.966
2002-12-19,2411.678
2002-12-20,2421.474
2002-12-23,2401.664
2002-12-24,2412.66
2002-12-25,2412.66
2002-12-26,2415.267
2002-12-27,2422.708
2002-12-30,2415.7
2002-12-31,2426.841
2003-01-01,2426.841
2003-01-02,2446.933
2003-01-03,2496.454
2003-01-06,2497.495
2003-01-07,2494.857
2003-01-08,2438.588
2003-01-09,2458.295
2003-01-10,2485.574
2003-01-13,2514.836
2003-01-14,2506.319
2003-01-15,2525.267
2003-01-16,2546.25
2003-01-17,2527.545
2003-01-20,2531.664
2003-01-21,2494.767
2003-01-22,2459.953
2003-01-23,2448.91
2003-01-24,2458.164
2003-01-27,2346.729
2003-01-28,2311.44
2003-01-29,2276.47
2003-01-30,2297.453
2003-01-31,2289.087
2003-02-03,2273.833
2003-02-04,2269.611
2003-02-05,2259.583
2003-02-06,2247.062
2003-02-07,2251.452
2003-02-10,2215.032
2003-02-11,2228.999
2003-02-12,2214.676
2003-02-13,2172.448
2003-02-14,2157.206
2003-02-17,2158.224
2003-02-18,2162.488
2003-02-19,2141.051
2003-02-20,2110.45
2003-02-21,2108.403
2003-02-24,2076.765
2003-02-25,2012.259
2003-02-26,2017.742
2003-02-27,2000.954
2003-02-28,2062.766
2003-03-03,2109.798
2003-03-04,2092.987
2003-03-05,2108.374
2003-03-06,2076.293
2003-03-07,2036.953
2003-03-10,2034.612
2003-03-11,2049.916
2003-03-12,2078.247
2003-03-13,2089.974
2003-03-14,2103.892
2003-03-17,2065.079
2003-03-18,2041.892
2003-03-19,2077.304
2003-03-20,2071.395
2003-03-21,2093.681
2003-03-24,2060.582
2003-03-25,2095.367
2003-03-26,2087.583
2003-03-27,2078.759
2003-03-28,2075.287
2003-03-31,2075.102
2003-04-01,2077.472
2003-04-02,2099.329
2003-04-03,2110.945
2003-04-04,2132.71
2003-04-07,2204.501
2003-04-08,2185.597
2003-04-09,2205.338
2003-04-10,2191.094
2003-04-11,2186.455
2003-04-14,2198.42
2003-04-15,2235.762
2003-04-16,2272.432
2003-04-17,2276.954
2003-04-18,2276.954
2003-04-21,2276.544
2003-04-22,2278.794
2003-04-23,2320.536
2003-04-24,2327.02
2003-04-25,2331.113
2003-04-28,2324.002
2003-04-29,2399.466
2003-04-30,2410.568
2003-05-01,2425.734
2003-05-02,2407.159
2003-05-05,2428.506
2003-05-06,2485.609
2003-05-07,2509.152
2003-05-08,2501.05
2003-05-09,2545.325
2003-05-12,2553.559
2003-05-13,2545.69
2003-05-14,2573.299
2003-05-15,2597.08
2003-05-16,2651.659
2003-05-19,2609.106
2003-05-20,2606.964
2003-05-21,2590.847
2003-05-22,2623.123
2003-05-23,2655.847
2003-05-26,2645.131
2003-05-27,2616.834
2003-05-28,2663.689
2003-05-29,2682.658
2003-05-30,2675.071
2003-06-02,2727.567
2003-06-03,2708.091
2003-06-04,2741.344
2003-06-05,2726.572
2003-06-06,2755.364
2003-06-09,2760.498
2003-06-10,2713.399
2003-06-11,2759.703
2003-06-12,2723.114
2003-06-13,2710.378
2003-06-16,2727.711
2003-06-17,2753.842
2003-06-18,2722.9
2003-06-19,2808.768
2003-06-20,2753.591
2003-06-23,2737.62
2003-06-24,2706.355
2003-06-25,2691.609
2003-06-26,2665.16
2003-06-27,2690.654
2003-06-30,2674.468
2003-07-01,2683.761
2003-07-02,2714.638
2003-07-03,2713.501
2003-07-04,2697.488
2003-07-07,2709.528
2003-07-08,2677.584
2003-07-09,2646.025
2003-07-10,2615.731
2003-07-11,2657.884
2003-07-14,2693.246
2003-07-15,2703.926
2003-07-16,2720.575
2003-07-17,2686.478
2003-07-18,2683.254
2003-07-21,2697.613
2003-07-22,2693.283
2003-07-23,2759.695
2003-07-24,2819.692
2003-07-25,2860.918
2003-07-28,2854.463
2003-07-29,2863.893
2003-07-30,2837.758
2003-07-31,2843.268
2003-08-01,2862.944
2003-08-04,2863.533
2003-08-05,2880.102
2003-08-06,2877.964
2003-08-07,2886.864
2003-08-08,2913.801
2003-08-11,2881.716
2003-08-12,2880.275
2003-08-13,2876.422
2003-08-14,2873.215
2003-08-15,2895.102
2003-08-18,2874.326
2003-08-19,2856.329
2003-08-20,2851.83
2003-08-21,2846.323
2003-08-22,2830.264
2003-08-25,2813.142
2003-08-26,2778.045
2003-08-27,2795.067
2003-08-28,2830.6
2003-08-29,2893.559
2003-09-01,2929.326
2003-09-02,2884.885
2003-09-03,2894.338
2003-09-04,2936.865
2003-09-05,2938.821
2003-09-08,2970.763
2003-09-09,2985.528
2003-09-10,2944.712
2003-09-11,2926.753
2003-09-12,2930.434
2003-09-15,2949.725
2003-09-16,2942.536
2003-09-17,2984.112
2003-09-18,2980.475
2003-09-19,2984.704
2003-09-22,2939.888
2003-09-23,2960.819
2003-09-24,2993.438
2003-09-25,2945.876
2003-09-26,2866.902
2003-09-29,2913.868
2003-09-30,2866.831
2003-10-01,2936.838
2003-10-02,2962.548
2003-10-03,2977.0
2003-10-06,3002.191
2003-10-07,2992.085
2003-10-08,3028.116
2003-10-09,3030.931
2003-10-10,3072.613
2003-10-13,3075.491
2003-10-14,3078.375
2003-10-15,3100.217
2003-10-16,3107.911
2003-10-17,3100.655
2003-10-20,3074.271
2003-10-21,3089.423
2003-10-22,3111.353
2003-10-23,3081.493
2003-10-24,3102.666
2003-10-27,3133.899
2003-10-28,3132.669
2003-10-29,3151.177
2003-10-30,3236.452
2003-10-31,3230.402
2003-11-03,3219.413
2003-11-04,3225.426
2003-11-05,3191.707
2003-11-06,3224.989
2003-11-07,3281.788
2003-11-10,3285.246
2003-11-11,3263.959
2003-11-12,3325.226
2003-11-13,3342.189
2003-11-14,3350.616
2003-11-17,3303.479
2003-11-18,3308.343
2003-11-19,3291.552
2003-11-20,3298.53
2003-11-21,3337.278
2003-11-24,3331.5
2003-11-25,3341.877
2003-11-26,3360.765
2003-11-27,3364.602
2003-11-28,3378.808
2003-12-01,3396.825
2003-12-02,3452.485
2003-12-03,3489.668
2003-12-04,3471.186
2003-12-05,3510.323
2003-12-08,3526.462
2003-12-09,3579.15
2003-12-10,3554.489
2003-12-11,3510.749
2003-12-12,3523.028
2003-12-15,3547.595
2003-12-16,3539.9
2003-12-17,3504.972
2003-12-18,3521.379
2003-12-19,3541.758
2003-12-22,3562.393
2003-12-23,3569.137
2003-12-24,3559.523
2003-12-25,3559.523
2003-12-26,3554.499
2003-12-29,3586.189
2003-12-30,3594.098
2003-12-31,3629.456
2004-01-01,3629.456
2004-01-02,3682.799
2004-01-05,3740.311
2004-01-06,3752.052
2004-01-07,3687.347
2004-01-08,3672.418
2004-01-09,3718.886
2004-01-12,3751.672
2004-01-13,3783.866
2004-01-14,3793.085
2004-01-15,3722.452
2004-01-16,3690.325
2004-01-19,3717.786
2004-01-20,3802.424
2004-01-21,3832.346
2004-01-22,3910.292
2004-01-23,3848.907
2004-01-26,3800.067
2004-01-27,3810.078
2004-01-28,3705.653
2004-01-29,3617.217
2004-01-30,3657.6
2004-02-02,3668.321
2004-02-03,3670.753
2004-02-04,3703.367
2004-02-05,3709.029
2004-02-06,3726.508
2004-02-09,3801.473
2004-02-10,3760.155
2004-02-11,3779.977
2004-02-12,3866.081
2004-02-13,3821.104
2004-02-16,3819.141
2004-02-17,3873.109
2004-02-18,3909.364
2004-02-19,3982.058
2004-02-20,3989.584
2004-02-23,4029.326
2004-02-24,4013.562
2004-02-25,3966.992
2004-02-26,3954.886
2004-02-27,4033.415
2004-03-01,4147.153
2004-03-02,4112.477
2004-03-03,4053.65
2004-03-04,4061.487
2004-03-05,4166.864
2004-03-08,4182.931
2004-03-09,4133.337
2004-03-10,4007.43
2004-03-11,3974.623
2004-03-12,3990.531
2004-03-15,3924.298
2004-03-16,4001.339
2004-03-17,3987.353
2004-03-18,4034.384
2004-03-19,4025.84
2004-03-22,3966.251
2004-03-23,3995.433
2004-03-24,3972.426
2004-03-25,3935.93
2004-03-26,3926.091
2004-03-29,3992.865
2004-03-30,3922.94
2004-03-31,3992.336
2004-04-01,4012.704
2004-04-02,4049.222
2004-04-05,4068.343
2004-04-06,4044.803
2004-04-07,4118.243
2004-04-08,4100.941
2004-04-09,4100.941
2004-04-12,4065.895
2004-04-13,4112.762
2004-04-14,4053.077
2004-04-15,4080.511
2004-04-16,4111.475
2004-04-19,4098.677
2004-04-20,4088.776
2004-04-21,4050.325
2004-04-22,4022.593
2004-04-23,4018.128
2004-04-26,4017.43
2004-04-27,4039.781
2004-04-28,3997.424
2004-04-29,3947.206
2004-04-30,3879.245
2004-05-03,3868.516
2004-05-04,3961.344
2004-05-05,4058.37
2004-05-06,4041.469
2004-05-07,3929.868
2004-05-10,3765.498
2004-05-11,3779.385
2004-05-12,3823.388
2004-05-13,3870.358
2004-05-14,3879.871
2004-05-17,3896.164
2004-05-18,3858.8
2004-05-19,3914.126
2004-05-20,3888.989
2004-05-21,3920.686
2004-05-24,3944.307
2004-05-25,4008.615
2004-05-26,4048.254
2004-05-27,4108.19
2004-05-28,4109.611
2004-05-31,4109.611
2004-06-01,4147.447
2004-06-02,4175.646
2004-06-03,4149.324
2004-06-04,4165.915
2004-06-07,4223.602
2004-06-08,4228.247
2004-06-09,4162.217
2004-06-10,4119.886
2004-06-11,4103.27
2004-06-14,4085.46
2004-06-15,4103.397
2004-06-16,4105.546
2004-06-17,4139.888
2004-06-18,4234.258
2004-06-21,4200.761
2004-06-22,4192.847
2004-06-23,4219.322
2004-06-24,4272.458
2004-06-25,4334.166
2004-06-28,4309.336
2004-06-29,4280.749
2004-06-30,4263.116
2004-07-01,4278.156
2004-07-02,4255.073
2004-07-05,4277.717
2004-07-06,4311.417
2004-07-07,4284.118
2004-07-08,4290.257
2004-07-09,4305.446
2004-07-12,4284.201
2004-07-13,4254.35
2004-07-14,4241.559
2004-07-15,4241.396
2004-07-16,4266.305
2004-07-19,4216.141
2004-07-20,4194.556
2004-07-21,4181.935
2004-07-22,4162.956
2004-07-23,4131.997
2004-07-26,4124.696
2004-07-27,4101.883
2004-07-28,4130.031
2004-07-29,4187.51
2004-07-30,4178.306
2004-08-02,4213.535
2004-08-03,4243.178
2004-08-04,4238.483
2004-08-05,4198.393
2004-08-06,4185.634
2004-08-09,4179.712
2004-08-10,4220.627
2004-08-11,4141.109
2004-08-12,4195.438
2004-08-13,4297.802
2004-08-16,4318.913
2004-08-17,4329.983
2004-08-18,4293.846
2004-08-19,4368.606
2004-08-20,4378.746
2004-08-23,4369.632
2004-08-24,4311.462
2004-08-25,4294.52
2004-08-26,4305.4
2004-08-27,4281.621
2004-08-30,4290.735
2004-08-31,4281.751
2004-09-01,4333.368
2004-09-02,4414.852
2004-09-03,4399.362
2004-09-06,4394.886
2004-09-07,4372.386
2004-09-08,4370.205
2004-09-09,4428.375
2004-09-10,4466.383
2004-09-13,4428.732
2004-09-14,4437.425
2004-09-15,4405.47
2004-09-16,4439.912
2004-09-17,4497.825
2004-09-20,4488.447
2004-09-21,4563.755
2004-09-22,4570.362
2004-09-23,4639.1
2004-09-24,4655.372
2004-09-27,4693.692
2004-09-28,4746.371
2004-09-29,4733.28
2004-09-30,4776.248
2004-10-01,4908.101
2004-10-04,4926.042
2004-10-05,4955.496
2004-10-06,4938.466
2004-10-07,4980.727
2004-10-08,4997.921
2004-10-11,4989.512
2004-10-12,4907.654
2004-10-13,4855.37
2004-10-14,4850.454
2004-10-15,4830.88
2004-10-18,4887.799
2004-10-19,4892.2
2004-10-20,4875.793
2004-10-21,4964.229
2004-10-22,5025.37
2004-10-25,4980.831
2004-10-26,4917.933
2004-10-27,4948.963
2004-10-28,4897.961
2004-10-29,4892.573
2004-11-01,4944.164
2004-11-02,4905.582
2004-11-03,4991.61
2004-11-04,5016.263
2004-11-05,5070.644
2004-11-08,5076.888
2004-11-09,5070.499
2004-11-10,5043.61
2004-11-11,5070.089
2004-11-12,5125.856
2004-11-15,5156.128
2004-11-16,5150.033
2004-11-17,5206.971
2004-11-18,5230.221
2004-11-19,5303.832
2004-11-22,5272.362
2004-11-23,5368.63
2004-11-24,5416.411
2004-11-25,5508.309
2004-11-26,5526.256
2004-11-29,5603.889
2004-11-30,5566.701
2004-12-01,5568.576
2004-12-02,5411.963
2004-12-03,5403.503
2004-12-06,5472.488
2004-12-07,5511.989
2004-12-08,5303.933
2004-12-09,5300.308
2004-12-10,5348.128
2004-12-13,5369.026
2004-12-14,5386.081
2004-12-15,5453.96
2004-12-16,5441.182
2004-12-17,5375.677
2004-12-20,5517.685
2004-12-21,5547.386
2004-12-22,5518.477
2004-12-23,5573.944
2004-12-24,5585.01
2004-12-27,5644.464
2004-12-28,5587.582
2004-12-29,5577.615
2004-12-30,5607.722
2004-12-31,5607.398
2005-01-03,5578.882
2005-01-04,5436.952
2005-01-05,5358.414
2005-01-06,5338.537
2005-01-07,5354.816
2005-01-10,5421.941
2005-01-11,5435.758
2005-01-12,5470.873
2005-01-13,5490.46
2005-01-14,5477.082
2005-01-17,5516.099
2005-01-18,5534.153
2005-01-19,5505.851
2005-01-20,5383.004
2005-01-21,5447.538
2005-01-24,5453.573
2005-01-25,5468.692
2005-01-26,5468.746
2005-01-27,5467.779
2005-01-28,5430.261
2005-01-31,5435.394
2005-02-01,5493.909
2005-02-02,5574.173
2005-02-03,5533.047
2005-02-04,5570.979
2005-02-07,5562.658
2005-02-08,5464.699
2005-02-09,5492.697
2005-02-10,5518.763
2005-02-11,5554.693
2005-02-14,5607.214
2005-02-15,5661.365
2005-02-16,5652.851
2005-02-17,5731.184
2005-02-18,5745.387
2005-02-21,5790.966
2005-02-22,5843.672
2005-02-23,5849.634
2005-02-24,5933.597
2005-02-25,5964.742
2005-02-28,6070.227
2005-03-01,6042.009
2005-03-02,5939.465
2005-03-03,6015.09
2005-03-04,6133.006
2005-03-07,6116.738
2005-03-08,6163.451
2005-03-09,6152.373
2005-03-10,6116.753
2005-03-11,6163.638
2005-03-14,6107.881
2005-03-15,6106.744
2005-03-16,6108.876
2005-03-17,6233.883
2005-03-18,6175.425
2005-03-21,6116.726
2005-03-22,6091.493
2005-03-23,5904.502
2005-03-24,5865.857
2005-03-25,5865.857
2005-03-28,5820.126
2005-03-29,5826.823
2005-03-30,5808.482
2005-03-31,5874.132
2005-04-01,5914.084
2005-04-04,5941.127
2005-04-05,5961.461
2005-04-06,5980.56
2005-04-07,6058.98
2005-04-08,6006.903
2005-04-11,6019.697
2005-04-12,6004.733
2005-04-13,5985.1
2005-04-14,5899.528
2005-04-15,5840.196
2005-04-18,5726.964
2005-04-19,5795.784
2005-04-20,5849.082
2005-04-21,5904.226
2005-04-22,5956.208
2005-04-25,5968.248
2005-04-26,5876.108
2005-04-27,5738.882
2005-04-28,5623.155
2005-04-29,5644.172
2005-05-02,5632.706
2005-05-03,5702.472
2005-05-04,5730.151
2005-05-05,5724.116
2005-05-06,5813.502
2005-05-09,5846.813
2005-05-10,5852.371
2005-05-11,5855.675
2005-05-12,5798.488
2005-05-13,5653.079
2005-05-16,5638.266
2005-05-17,5640.554
2005-05-18,5726.962
2005-05-19,5744.336
2005-05-20,5750.221
2005-05-23,5747.409
2005-05-24,5803.651
2005-05-25,5829.235
2005-05-26,5934.21
2005-05-27,5953.973
2005-05-30,5952.828
2005-05-31,5875.985
2005-06-01,5930.059
2005-06-02,5966.207
2005-06-03,5964.748
2005-06-06,6010.183
2005-06-07,6033.068
2005-06-08,6090.852
2005-06-09,6031.047
2005-06-10,6126.313
2005-06-13,6056.861
2005-06-14,6112.93
