Date,JAPAN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,889.541
2005-11-10,881.751
2005-11-11,888.775
2005-11-14,874.196
2005-11-15,863.462
2005-11-16,868.492
2005-11-17,887.19
2005-11-18,890.168
2005-11-21,892.045
2005-11-22,890.973
2005-11-23,894.952
2005-11-24,888.477
2005-11-25,886.071
2005-11-28,895.625
2005-11-29,897.058
2005-11-30,897.351
2005-12-01,905.703
2005-12-02,915.796
2005-12-05,923.243
2005-12-06,919.522
2005-12-07,923.853
2005-12-08,910.99
2005-12-09,919.59
2005-12-12,941.406
2005-12-13,944.471
2005-12-14,958.442
2005-12-15,954.738
2005-12-16,958.544
2005-12-19,958.272
2005-12-20,965.279
2005-12-21,974.837
2005-12-22,982.086
2005-12-23,984.747
2005-12-26,990.911
2005-12-27,978.206
2005-12-28,985.259
2005-12-29,985.936
2005-12-30,976.848
2006-01-02,976.848
2006-01-03,988.447
2006-01-04,1005.288
2006-01-05,1016.003
2006-01-06,1030.837
2006-01-09,1033.723
2006-01-10,1023.759
2006-01-11,1028.84
2006-01-12,1036.181
2006-01-13,1034.815
2006-01-16,1030.18
2006-01-17,998.36
2006-01-18,961.514
2006-01-19,992.391
2006-01-20,989.197
2006-01-23,972.858
2006-01-24,989.544
2006-01-25,987.089
2006-01-26,996.818
2006-01-27,1010.366
2006-01-30,1012.367
2006-01-31,1019.159
2006-02-01,1007.597
2006-02-02,1010.761
2006-02-03,1001.632
2006-02-06,1011.491
2006-02-07,1020.804
2006-02-08,994.176
2006-02-09,999.736
2006-02-10,992.485
2006-02-13,961.889
2006-02-14,970.316
2006-02-15,965.391
2006-02-16,961.637
2006-02-17,939.128
2006-02-20,920.193
2006-02-21,936.919
2006-02-22,939.738
2006-02-23,974.37
2006-02-24,978.632
2006-02-27,986.681
2006-02-28,991.381
2006-03-01,974.253
2006-03-02,969.329
2006-03-03,954.801
2006-03-06,954.77
2006-03-07,946.53
2006-03-08,939.086
2006-03-09,963.288
2006-03-10,956.237
2006-03-13,972.186
2006-03-14,982.826
2006-03-15,984.075
2006-03-16,977.682
2006-03-17,997.118
2006-03-20,1011.033
2006-03-21,1004.469
2006-03-22,1011.391
2006-03-23,1001.037
2006-03-24,1003.549
2006-03-27,1019.963
2006-03-28,1022.769
2006-03-29,1021.222
2006-03-30,1031.767
2006-03-31,1024.185
2006-04-03,1038.23
2006-04-04,1039.986
2006-04-05,1030.602
2006-04-06,1043.355
2006-04-07,1045.2
2006-04-10,1041.939
2006-04-11,1036.092
2006-04-12,1023.633
2006-04-13,1024.175
2006-04-14,1023.172
2006-04-17,1014.923
2006-04-18,1027.041
2006-04-19,1027.907
2006-04-20,1027.372
2006-04-21,1034.112
2006-04-24,1024.428
2006-04-25,1035.856
2006-04-26,1041.012
2006-04-27,1051.857
2006-04-28,1045.01
2006-05-01,1059.264
2006-05-02,1067.039
2006-05-03,1063.095
2006-05-04,1063.89
2006-05-05,1075.207
2006-05-08,1093.428
2006-05-09,1090.004
2006-05-10,1081.01
2006-05-11,1071.701
2006-05-12,1060.181
2006-05-15,1058.196
2006-05-16,1037.684
2006-05-17,1045.82
2006-05-18,1025.811
2006-05-19,1017.276
2006-05-22,1005.311
2006-05-23,993.218
2006-05-24,991.942
2006-05-25,992.536
2006-05-26,1003.72
2006-05-29,1004.868
2006-05-30,1007.648
2006-05-31,989.449
2006-06-01,987.137
2006-06-02,1004.381
2006-06-05,995.889
2006-06-06,964.142
2006-06-07,944.712
2006-06-08,906.002
2006-06-09,919.551
2006-06-12,928.677
2006-06-13,894.882
2006-06-14,903.331
2006-06-15,915.565
2006-06-16,941.748
2006-06-19,933.653
2006-06-20,927.316
2006-06-21,924.582
2006-06-22,942.857
2006-06-23,932.583
2006-06-26,932.819
2006-06-27,935.892
2006-06-28,922.183
2006-06-29,931.515
2006-06-30,966.3
2006-07-03,966.709
2006-07-04,972.42
2006-07-05,957.456
2006-07-06,953.058
2006-07-07,960.194
2006-07-10,966.843
2006-07-11,959.506
2006-07-12,936.173
2006-07-13,931.015
2006-07-14,909.35
2006-07-17,903.139
2006-07-18,873.246
2006-07-19,872.53
2006-07-20,905.226
2006-07-21,900.808
2006-07-24,894.945
2006-07-25,902.98
2006-07-26,894.377
2006-07-27,915.453
2006-07-28,930.123
2006-07-31,944.711
2006-08-01,940.002
2006-08-02,949.932
2006-08-03,944.567
2006-08-04,951.827
2006-08-07,926.536
2006-08-08,938.147
2006-08-09,945.536
2006-08-10,945.628
2006-08-11,940.566
2006-08-14,949.823
2006-08-15,955.587
2006-08-16,968.833
2006-08-17,969.781
2006-08-18,973.695
2006-08-21,964.509
2006-08-22,968.379
2006-08-23,966.753
2006-08-24,960.305
2006-08-25,951.792
2006-08-28,939.766
2006-08-29,947.629
2006-08-30,945.998
2006-08-31,956.563
2006-09-01,955.93
2006-09-04,975.497
2006-09-05,975.419
2006-09-06,967.545
2006-09-07,954.047
2006-09-08,955.952
2006-09-11,935.436
2006-09-12,928.088
2006-09-13,923.791
2006-09-14,933.065
2006-09-15,929.305
2006-09-18,925.998
2006-09-19,932.726
2006-09-20,922.844
2006-09-21,932.088
2006-09-22,926.766
2006-09-25,927.936
2006-09-26,921.958
2006-09-27,940.274
2006-09-28,942.875
2006-09-29,946.276
2006-10-02,956.051
2006-10-03,948.905
2006-10-04,934.048
2006-10-05,950.62
2006-10-06,934.46
2006-10-09,933.205
2006-10-10,925.045
2006-10-11,912.694
2006-10-12,911.244
2006-10-13,919.238
2006-10-16,933.825
2006-10-17,935.258
2006-10-18,933.663
2006-10-19,942.407
2006-10-20,942.586
2006-10-23,944.172
2006-10-24,943.525
2006-10-25,941.078
2006-10-26,949.281
2006-10-27,950.748
2006-10-30,936.101
2006-10-31,941.177
2006-11-01,944.712
2006-11-02,943.507
2006-11-03,935.835
2006-11-06,932.15
2006-11-07,938.036
2006-11-08,922.383
2006-11-09,915.055
2006-11-10,916.451
2006-11-13,902.196
2006-11-14,919.99
2006-11-15,912.758
2006-11-16,907.818
2006-11-17,905.618
2006-11-20,879.079
2006-11-21,877.67
2006-11-22,902.109
2006-11-23,905.76
2006-11-24,904.05
2006-11-27,912.243
2006-11-28,914.109
2006-11-29,927.563
2006-11-30,943.831
2006-12-01,949.29
2006-12-04,953.23
2006-12-05,950.739
2006-12-06,963.037
2006-12-07,963.872
2006-12-08,959.234
2006-12-11,953.796
2006-12-12,955.613
2006-12-13,956.897
2006-12-14,959.113
2006-12-15,960.003
2006-12-18,957.57
2006-12-19,946.567
2006-12-20,957.18
2006-12-21,957.292
2006-12-22,954.29
2006-12-25,947.107
2006-12-26,952.055
2006-12-27,957.803
2006-12-28,956.505
2006-12-29,956.011
2007-01-01,956.011
2007-01-02,958.666
2007-01-03,954.329
2007-01-04,965.47
2007-01-05,958.288
2007-01-08,959.42
2007-01-09,962.694
2007-01-10,945.261
2007-01-11,939.007
2007-01-12,953.186
2007-01-15,963.872
2007-01-16,964.119
2007-01-17,968.679
2007-01-18,967.636
2007-01-19,970.958
2007-01-22,976.296
2007-01-23,977.333
2007-01-24,983.536
2007-01-25,976.617
2007-01-26,972.632
2007-01-29,977.502
2007-01-30,978.844
2007-01-31,976.282
2007-02-01,994.539
2007-02-02,992.659
2007-02-05,990.172
2007-02-06,995.811
2007-02-07,990.227
2007-02-08,982.02
2007-02-09,988.712
2007-02-12,987.819
2007-02-13,995.834
2007-02-14,1007.106
2007-02-15,1025.312
2007-02-16,1025.163
2007-02-19,1025.509
2007-02-20,1023.781
2007-02-21,1023.034
2007-02-22,1030.884
2007-02-23,1043.496
2007-02-26,1052.29
2007-02-27,1061.661
2007-02-28,1029.695
2007-03-01,1033.499
2007-03-02,1029.808
2007-03-05,1000.349
2007-03-06,1015.266
2007-03-07,1012.307
2007-03-08,1021.882
2007-03-09,1018.856
2007-03-12,1035.469
2007-03-13,1031.547
2007-03-14,1005.911
2007-03-15,1006.209
2007-03-16,1000.342
2007-03-19,1002.15
2007-03-20,1012.423
2007-03-21,1008.084
2007-03-22,1021.641
2007-03-23,1024.595
2007-03-26,1024.672
2007-03-27,1019.337
2007-03-28,1030.484
2007-03-29,1016.87
2007-03-30,1020.454
2007-04-02,1005.518
2007-04-03,1003.756
2007-04-04,1020.393
2007-04-05,1017.546
2007-04-06,1017.51
2007-04-09,1025.066
2007-04-10,1024.478
2007-04-11,1020.723
2007-04-12,1018.714
2007-04-13,1003.497
2007-04-16,1011.066
2007-04-17,1008.565
2007-04-18,1029.737
2007-04-19,1016.473
2007-04-20,1010.82
2007-04-23,1008.175
2007-04-24,1013.738
2007-04-25,1004.947
2007-04-26,1008.559
2007-04-27,1009.614
2007-04-30,1009.374
2007-05-01,1005.58
2007-05-02,1010.552
2007-05-03,1008.707
2007-05-04,1009.63
2007-05-07,1023.305
2007-05-08,1018.253
2007-05-09,1026.098
2007-05-10,1016.39
2007-05-11,1011.344
2007-05-14,1008.79
2007-05-15,997.513
2007-05-16,991.453
2007-05-17,985.092
2007-05-18,977.902
2007-05-21,979.832
2007-05-22,992.48
2007-05-23,994.951
2007-05-24,991.613
2007-05-25,977.194
2007-05-28,984.07
2007-05-29,990.649
2007-05-30,990.644
2007-05-31,1000.0
2007-06-01,1001.28
2007-06-04,1004.579
2007-06-05,1006.714
2007-06-06,1010.654
2007-06-07,1005.963
2007-06-08,992.071
2007-06-11,991.225
2007-06-12,987.041
2007-06-13,977.175
2007-06-14,979.608
2007-06-15,983.573
2007-06-18,991.616
2007-06-19,988.231
2007-06-20,991.501
2007-06-21,992.863
2007-06-22,983.514
2007-06-25,976.545
2007-06-26,982.857
2007-06-27,975.502
2007-06-28,983.438
2007-06-29,989.355
2007-07-02,1002.741
2007-07-03,1002.286
2007-07-04,997.43
2007-07-05,997.614
2007-07-06,990.233
2007-07-09,996.606
2007-07-10,1005.734
2007-07-11,997.829
2007-07-12,988.651
2007-07-13,997.421
2007-07-16,998.81
2007-07-17,996.177
2007-07-18,987.904
2007-07-19,993.359
2007-07-20,1001.245
2007-07-23,986.845
2007-07-24,995.501
2007-07-25,993.443
2007-07-26,989.421
2007-07-27,973.79
2007-07-30,981.621
2007-07-31,980.195
2007-08-01,970.138
2007-08-02,969.292
2007-08-03,971.407
2007-08-06,976.193
2007-08-07,968.769
2007-08-08,957.542
2007-08-09,969.234
2007-08-10,945.152
2007-08-13,947.308
2007-08-14,955.686
2007-08-15,937.97
2007-08-16,942.735
2007-08-17,897.324
2007-08-20,907.547
2007-08-21,927.354
2007-08-22,921.733
2007-08-23,936.863
2007-08-24,935.635
2007-08-27,937.168
2007-08-28,945.685
2007-08-29,927.667
2007-08-30,929.939
2007-08-31,952.661
2007-09-03,952.587
2007-09-04,947.228
2007-09-05,933.56
2007-09-06,929.712
2007-09-07,943.373
2007-09-10,927.049
2007-09-11,924.054
2007-09-12,923.03
2007-09-13,911.783
2007-09-14,920.352
2007-09-17,920.752
2007-09-18,895.935
2007-09-19,919.097
2007-09-20,930.572
2007-09-21,912.673
2007-09-24,916.166
2007-09-25,930.038
2007-09-26,932.823
2007-09-27,955.805
2007-09-28,963.699
2007-10-01,956.947
2007-10-02,964.915
2007-10-03,970.058
2007-10-04,963.576
2007-10-05,963.859
2007-10-08,956.645
2007-10-09,966.095
2007-10-10,962.939
2007-10-11,968.736
2007-10-12,961.676
2007-10-15,961.856
2007-10-16,951.077
2007-10-17,937.984
2007-10-18,956.352
2007-10-19,948.531
2007-10-22,940.352
2007-10-23,939.495
2007-10-24,938.44
2007-10-25,932.582
2007-10-26,941.179
2007-10-29,950.218
2007-10-30,956.034
2007-10-31,965.134
2007-11-01,973.684
2007-11-02,957.789
2007-11-05,943.162
2007-11-06,947.093
2007-11-07,941.623
2007-11-08,923.019
2007-11-09,930.881
2007-11-12,919.272
2007-11-13,911.018
2007-11-14,925.521
2007-11-15,930.794
2007-11-16,918.38
2007-11-19,910.135
2007-11-20,912.78
2007-11-21,914.462
2007-11-22,910.324
2007-11-23,915.002
2007-11-26,928.454
2007-11-27,935.207
2007-11-28,922.024
2007-11-29,943.514
2007-11-30,942.111
2007-12-03,950.365
2007-12-04,948.187
2007-12-05,946.592
2007-12-06,952.869
2007-12-07,959.531
2007-12-10,954.548
2007-12-11,959.613
2007-12-12,951.808
2007-12-13,932.137
2007-12-14,915.932
2007-12-17,896.346
2007-12-18,898.425
2007-12-19,889.4
2007-12-20,888.407
2007-12-21,885.597
2007-12-24,881.958
2007-12-25,891.984
2007-12-26,905.523
2007-12-27,900.655
2007-12-28,893.552
2007-12-31,904.75
2008-01-01,904.75
2008-01-02,920.907
2008-01-03,922.926
2008-01-04,895.892
2008-01-07,883.323
2008-01-08,878.752
2008-01-09,890.58
2008-01-10,879.097
2008-01-11,866.474
2008-01-14,874.577
2008-01-15,862.388
2008-01-16,834.024
2008-01-17,852.668
2008-01-18,866.154
2008-01-21,847.551
2008-01-22,795.356
2008-01-23,818.808
2008-01-24,834.9
2008-01-25,863.042
2008-01-28,840.264
2008-01-29,861.274
2008-01-30,852.285
2008-01-31,884.178
2008-02-01,879.496
2008-02-04,890.79
2008-02-05,885.403
2008-02-06,848.731
2008-02-07,852.693
2008-02-08,839.133
2008-02-11,844.596
2008-02-12,829.731
2008-02-13,820.618
2008-02-14,849.829
2008-02-15,858.441
2008-02-18,854.009
2008-02-19,863.537
2008-02-20,835.656
2008-02-21,861.22
2008-02-22,858.386
2008-02-25,868.801
2008-02-26,858.342
2008-02-27,880.99
2008-02-28,881.119
2008-02-29,882.707
2008-03-03,856.462
2008-03-04,853.787
2008-03-05,839.052
2008-03-06,863.587
2008-03-07,844.016
2008-03-10,841.482
2008-03-11,836.752
2008-03-12,852.914
2008-03-13,848.297
2008-03-14,834.895
2008-03-17,834.988
2008-03-18,839.913
2008-03-19,850.41
2008-03-20,855.274
2008-03-21,878.606
2008-03-24,862.707
2008-03-25,879.666
2008-03-26,893.66
2008-03-27,884.456
2008-03-28,894.692
2008-03-31,881.346
2008-04-01,870.819
2008-04-02,891.006
2008-04-03,901.866
2008-04-04,900.704
2008-04-07,901.231
2008-04-08,885.47
2008-04-09,871.99
2008-04-10,865.67
2008-04-11,887.746
2008-04-14,874.066
2008-04-15,873.466
2008-04-16,884.397
2008-04-17,887.655
2008-04-18,873.479
2008-04-21,890.485
2008-04-22,882.851
2008-04-23,880.733
2008-04-24,873.288
2008-04-25,888.062
2008-04-28,899.069
2008-04-29,908.81
2008-04-30,900.656
2008-05-01,895.778
2008-05-02,903.162
2008-05-05,904.364
2008-05-06,910.772
2008-05-07,911.681
2008-05-08,923.401
2008-05-09,905.209
2008-05-12,903.293
2008-05-13,904.828
2008-05-14,912.099
2008-05-15,927.182
2008-05-16,933.201
2008-05-19,926.808
2008-05-20,929.812
2008-05-21,919.953
2008-05-22,922.149
2008-05-23,928.978
2008-05-26,905.669
2008-05-27,913.204
2008-05-28,894.926
2008-05-29,909.127
2008-05-30,925.077
2008-06-02,940.003
2008-06-03,918.255
2008-06-04,933.98
2008-06-05,927.721
2008-06-06,931.211
2008-06-09,906.768
2008-06-10,889.505
2008-06-11,891.994
2008-06-12,868.066
2008-06-13,867.612
2008-06-16,879.038
2008-06-17,882.814
2008-06-18,888.109
2008-06-19,868.126
2008-06-20,860.773
2008-06-23,852.196
2008-06-24,856.678
2008-06-25,853.48
2008-06-26,858.924
2008-06-27,856.149
2008-06-30,859.846
2008-07-01,861.779
2008-07-02,842.969
2008-07-03,833.524
2008-07-04,832.468
2008-07-07,833.541
2008-07-08,816.5
2008-07-09,817.105
2008-07-10,820.421
2008-07-11,824.201
2008-07-14,817.961
2008-07-15,820.941
2008-07-16,814.653
2008-07-17,816.256
2008-07-18,800.288
2008-07-21,799.389
2008-07-22,818.821
2008-07-23,822.913
2008-07-24,844.498
2008-07-25,827.412
2008-07-28,828.813
2008-07-29,811.185
2008-07-30,827.845
2008-07-31,831.45
2008-08-01,813.363
2008-08-04,789.464
2008-08-05,789.279
2008-08-06,807.078
2008-08-07,789.541
2008-08-08,784.675
2008-08-11,796.639
2008-08-12,788.8
2008-08-13,783.048
2008-08-14,769.435
2008-08-15,771.672
2008-08-18,782.343
2008-08-19,769.332
2008-08-20,769.674
2008-08-21,776.838
2008-08-22,758.362
2008-08-25,773.928
2008-08-26,767.537
2008-08-27,764.57
2008-08-28,764.911
2008-08-29,794.198
2008-09-01,780.377
2008-09-02,759.515
2008-09-03,767.686
2008-09-04,757.719
2008-09-05,753.967
2008-09-08,773.388
2008-09-09,764.238
2008-09-10,766.508
2008-09-11,759.265
2008-09-12,766.946
2008-09-15,774.237
2008-09-16,755.664
2008-09-17,754.613
2008-09-18,750.604
2008-09-19,756.004
2008-09-22,761.586
2008-09-23,769.15
2008-09-24,765.526
2008-09-25,761.255
2008-09-26,754.794
2008-09-29,750.625
2008-09-30,723.508
2008-10-01,730.118
2008-10-02,711.779
2008-10-03,686.415
2008-10-06,680.998
2008-10-07,658.276
2008-10-08,621.206
2008-10-09,618.518
2008-10-10,582.352
2008-10-13,576.372
2008-10-14,641.179
2008-10-15,648.996
2008-10-16,597.428
2008-10-17,619.408
2008-10-20,638.567
2008-10-21,657.472
2008-10-22,626.317
2008-10-23,626.212
2008-10-24,610.012
2008-10-27,561.837
2008-10-28,585.062
2008-10-29,609.327
2008-10-30,655.187
2008-10-31,630.346
2008-11-03,626.537
2008-11-04,658.176
2008-11-05,691.482
2008-11-06,664.012
2008-11-07,642.354
2008-11-10,667.058
2008-11-11,657.725
2008-11-12,663.627
2008-11-13,642.197
2008-11-14,638.765
2008-11-17,643.193
2008-11-18,634.917
2008-11-19,634.304
2008-11-20,618.012
2008-11-21,634.906
2008-11-24,625.387
2008-11-25,649.767
2008-11-26,642.257
2008-11-27,647.306
2008-11-28,659.411
2008-12-01,658.203
2008-12-02,627.856
2008-12-03,640.459
2008-12-04,638.864
2008-12-05,638.116
2008-12-08,652.999
2008-12-09,663.12
2008-12-10,676.579
2008-12-11,699.882
2008-12-12,677.866
2008-12-15,713.43
2008-12-16,700.617
2008-12-17,719.874
2008-12-18,707.51
2008-12-19,697.539
2008-12-22,699.604
2008-12-23,698.175
2008-12-24,680.709
2008-12-25,688.05
2008-12-26,697.958
2008-12-29,709.984
2008-12-30,714.812
2008-12-31,711.106
2009-01-01,711.106
2009-01-02,708.565
2009-01-05,699.123
2009-01-06,691.604
2009-01-07,713.326
2009-01-08,701.229
2009-01-09,703.057
2009-01-12,710.975
2009-01-13,672.995
2009-01-14,684.931
2009-01-15,664.388
2009-01-16,674.774
2009-01-19,676.017
2009-01-20,665.789
2009-01-21,672.152
2009-01-22,673.675
2009-01-23,652.115
2009-01-26,644.791
2009-01-27,678.677
2009-01-28,672.415
2009-01-29,678.636
2009-01-30,664.44
2009-02-02,652.735
2009-02-03,652.318
2009-02-04,664.769
2009-02-05,658.769
2009-02-06,651.5
2009-02-09,638.986
2009-02-10,642.25
2009-02-11,648.58
2009-02-12,631.234
2009-02-13,626.569
2009-02-16,630.773
2009-02-17,616.584
2009-02-18,605.875
2009-02-19,600.946
2009-02-20,590.181
2009-02-23,583.251
2009-02-24,563.924
2009-02-25,568.887
2009-02-26,560.744
2009-02-27,571.193
2009-03-02,559.866
2009-03-03,551.526
2009-03-04,557.27
2009-03-05,575.455
2009-03-06,562.767
2009-03-09,550.964
2009-03-10,548.027
2009-03-11,565.633
2009-03-12,553.514
2009-03-13,567.732
2009-03-16,584.997
2009-03-17,593.414
2009-03-18,599.393
2009-03-19,625.673
2009-03-20,610.485
2009-03-23,623.412
2009-03-24,637.029
2009-03-25,640.2
2009-03-26,649.369
2009-03-27,657.047
2009-03-30,634.797
2009-03-31,612.629
2009-04-01,626.336
2009-04-02,646.654
2009-04-03,645.601
2009-04-06,639.407
2009-04-07,644.215
2009-04-08,631.812
2009-04-09,651.618
2009-04-10,657.406
2009-04-13,665.495
2009-04-14,669.727
2009-04-15,660.354
2009-04-16,659.128
2009-04-17,669.614
2009-04-20,678.481
2009-04-21,663.952
2009-04-22,664.46
2009-04-23,674.858
2009-04-24,671.211
2009-04-27,677.839
2009-04-28,657.955
2009-04-29,655.276
2009-04-30,663.746
2009-05-01,663.006
2009-05-04,662.605
2009-05-05,666.124
2009-05-06,667.136
2009-05-07,693.304
2009-05-08,700.133
2009-05-11,715.846
2009-05-12,712.657
2009-05-13,716.138
2009-05-14,700.028
2009-05-15,718.676
2009-05-18,700.236
2009-05-19,711.232
2009-05-20,726.326
2009-05-21,729.75
2009-05-22,725.307
2009-05-25,729.88
2009-05-26,734.056
2009-05-27,736.962
2009-05-28,727.147
2009-05-29,740.538
2009-06-01,742.696
2009-06-02,750.772
2009-06-03,756.423
2009-06-04,749.405
2009-06-05,739.934
2009-06-08,741.792
2009-06-09,747.055
2009-06-10,756.521
2009-06-11,760.396
2009-06-12,766.885
2009-06-15,773.867
2009-06-16,755.465
2009-06-17,774.127
2009-06-18,761.535
2009-06-19,759.257
2009-06-22,774.058
2009-06-23,762.518
2009-06-24,762.914
2009-06-25,772.101
2009-06-26,790.075
2009-06-29,781.921
2009-06-30,788.963
2009-07-01,787.34
2009-07-02,790.611
2009-07-03,784.008
2009-07-06,787.625
2009-07-07,783.796
2009-07-08,775.911
2009-07-09,770.809
2009-07-10,776.944
2009-07-13,747.723
2009-07-14,758.361
2009-07-15,751.317
2009-07-16,756.737
2009-07-17,757.614
2009-07-20,753.888
2009-07-21,782.342
2009-07-22,787.233
2009-07-23,777.192
2009-07-24,787.92
2009-07-27,789.15
2009-07-28,796.216
2009-07-29,793.486
2009-07-30,788.366
2009-07-31,802.416
2009-08-03,807.934
2009-08-04,810.414
2009-08-05,805.019
2009-08-06,802.047
2009-08-07,786.617
2009-08-10,797.302
2009-08-11,817.244
2009-08-12,804.479
2009-08-13,818.87
2009-08-14,833.145
2009-08-17,815.996
2009-08-18,813.431
2009-08-19,816.963
2009-08-20,824.897
2009-08-21,814.732
2009-08-24,830.155
2009-08-25,831.896
2009-08-26,841.579
2009-08-27,841.328
2009-08-28,847.608
2009-08-31,850.156
2009-09-01,851.641
2009-09-02,841.083
2009-09-03,834.117
2009-09-04,822.284
2009-09-07,824.692
2009-09-08,834.811
2009-09-09,835.464
2009-09-10,848.839
2009-09-11,854.448
2009-09-14,839.392
2009-09-15,832.088
2009-09-16,828.443
2009-09-17,835.545
2009-09-18,826.257
2009-09-21,818.06
2009-09-22,827.843
2009-09-23,825.669
2009-09-24,841.172
2009-09-25,839.066
2009-09-28,827.932
2009-09-29,819.261
2009-09-30,832.082
2009-10-01,817.712
2009-10-02,803.331
2009-10-05,792.445
2009-10-06,799.28
2009-10-07,810.195
2009-10-08,816.359
2009-10-09,814.918
2009-10-12,812.248
2009-10-13,817.689
2009-10-14,812.684
2009-10-15,811.857
2009-10-16,805.333
2009-10-19,810.654
2009-10-20,815.257
2009-10-21,811.148
2009-10-22,802.966
2009-10-23,797.608
2009-10-26,803.827
2009-10-27,790.601
2009-10-28,793.249
2009-10-29,779.057
2009-10-30,797.717
2009-11-02,793.162
2009-11-03,794.588
2009-11-04,789.174
2009-11-05,785.621
2009-11-06,787.713
2009-11-09,784.822
2009-11-10,786.409
2009-11-11,781.321
2009-11-12,765.142
2009-11-13,770.517
2009-11-16,766.736
2009-11-17,756.763
2009-11-18,751.598
2009-11-19,749.542
2009-11-20,753.292
2009-11-23,753.249
2009-11-24,744.935
2009-11-25,750.325
2009-11-26,758.803
2009-11-27,742.701
2009-11-30,768.949
2009-12-01,785.311
2009-12-02,777.015
2009-12-03,794.298
2009-12-04,775.157
2009-12-07,784.378
2009-12-08,790.326
2009-12-09,785.792
2009-12-10,774.939
2009-12-11,774.23
2009-12-14,781.406
2009-12-15,769.79
2009-12-16,780.327
2009-12-17,773.625
2009-12-18,768.295
2009-12-21,765.38
2009-12-22,765.076
2009-12-23,768.089
2009-12-24,771.527
2009-12-25,770.071
2009-12-28,777.832
2009-12-29,776.299
2009-12-30,762.078
2009-12-31,758.681
2010-01-01,758.681
2010-01-04,772.429
2010-01-05,782.404
2010-01-06,781.026
2010-01-07,779.024
2010-01-08,789.662
2010-01-11,798.423
2010-01-12,813.171
2010-01-13,805.896
2010-01-14,815.695
2010-01-15,820.999
2010-01-18,815.282
2010-01-19,810.339
2010-01-20,807.849
2010-01-21,814.48
2010-01-22,810.938
2010-01-25,805.418
2010-01-26,798.212
2010-01-27,790.157
2010-01-28,792.751
2010-01-29,776.857
2010-02-01,771.929
2010-02-02,785.633
2010-02-03,788.859
2010-02-04,795.681
2010-02-05,787.87
2010-02-08,783.255
2010-02-09,776.376
2010-02-10,774.472
2010-02-11,774.99
2010-02-12,777.306
2010-02-15,772.312
2010-02-16,769.944
2010-02-17,779.823
2010-02-18,781.48
2010-02-19,760.648
2010-02-22,783.102
2010-02-23,790.413
2010-02-24,784.037
2010-02-25,791.265
2010-02-26,795.692
2010-03-01,795.242
2010-03-02,800.527
2010-03-03,806.463
2010-03-04,797.007
2010-03-05,795.651
2010-03-08,808.359
2010-03-09,811.406
2010-03-10,803.674
2010-03-11,811.343
2010-03-12,814.209
2010-03-15,819.798
2010-03-16,820.387
2010-03-17,829.089
2010-03-18,824.324
2010-03-19,829.385
2010-03-22,833.761
2010-03-23,828.602
2010-03-24,816.215
2010-03-25,807.081
2010-03-26,821.478
2010-03-29,827.195
2010-03-30,838.706
2010-03-31,837.061
2010-04-01,837.536
2010-04-02,839.717
2010-04-05,843.036
2010-04-06,844.202
2010-04-07,851.985
2010-04-08,850.897
2010-04-09,851.938
2010-04-12,860.057
2010-04-13,856.147
2010-04-14,855.276
2010-04-15,864.543
2010-04-16,863.903
2010-04-19,849.897
2010-04-20,843.714
2010-04-21,857.899
2010-04-22,857.377
2010-04-23,851.549
2010-04-26,868.193
2010-04-27,871.454
2010-04-28,848.291
2010-04-29,846.895
2010-04-30,860.161
2010-05-03,855.611
2010-05-04,855.566
2010-05-05,856.835
2010-05-06,842.936
2010-05-07,840.991
2010-05-10,832.836
2010-05-11,831.165
2010-05-12,826.853
2010-05-13,843.865
2010-05-14,843.553
2010-05-17,821.95
2010-05-18,811.501
2010-05-19,818.65
2010-05-20,827.295
2010-05-21,804.972
2010-05-24,800.421
2010-05-25,789.653
2010-05-26,779.743
2010-05-27,783.243
2010-05-28,789.601
2010-05-31,795.148
2010-06-01,793.958
2010-06-02,777.286
2010-06-03,792.871
2010-06-04,796.756
2010-06-07,774.306
2010-06-08,780.229
2010-06-09,770.994
2010-06-10,779.105
2010-06-11,784.681
2010-06-14,793.968
2010-06-15,797.458
2010-06-16,806.1
2010-06-17,808.453
2010-06-18,808.899
2010-06-21,819.658
2010-06-22,821.35
2010-06-23,813.583
2010-06-24,820.463
2010-06-25,809.913
2010-06-28,805.812
2010-06-29,806.187
2010-06-30,795.504
2010-07-01,796.385
2010-07-02,794.113
2010-07-05,800.229
2010-07-06,810.111
2010-07-07,806.157
2010-07-08,809.511
2010-07-09,809.668
2010-07-12,804.538
2010-07-13,802.672
2010-07-14,811.245
2010-07-15,810.419
2010-07-16,807.33
2010-07-19,804.909
2010-07-20,798.509
2010-07-21,794.393
2010-07-22,791.544
2010-07-23,800.862
2010-07-26,806.69
2010-07-27,801.93
2010-07-28,818.648
2010-07-29,816.932
2010-07-30,806.922
2010-08-02,807.943
2010-08-03,820.28
2010-08-04,803.546
2010-08-05,817.653
2010-08-06,828.258
2010-08-09,820.862
2010-08-10,814.214
2010-08-11,799.982
2010-08-12,787.431
2010-08-13,789.122
2010-08-16,796.259
2010-08-17,792.671
2010-08-18,801.746
2010-08-19,809.723
2010-08-20,788.713
2010-08-23,789.366
2010-08-24,794.668
2010-08-25,782.06
2010-08-26,784.882
2010-08-27,791.853
2010-08-30,803.829
2010-08-31,787.298
2010-09-01,788.703
2010-09-02,798.236
