Date,IRELAND IMI IMI (Large+Mid+Small Cap)
2005-11-09,581.01
2005-11-10,582.774
2005-11-11,582.732
2005-11-14,583.009
2005-11-15,581.829
2005-11-16,579.045
2005-11-17,580.795
2005-11-18,585.135
2005-11-21,587.361
2005-11-22,588.322
2005-11-23,598.628
2005-11-24,594.353
2005-11-25,593.261
2005-11-28,598.116
2005-11-29,595.123
2005-11-30,596.542
2005-12-01,599.318
2005-12-02,602.722
2005-12-05,608.372
2005-12-06,614.044
2005-12-07,610.923
2005-12-08,620.326
2005-12-09,624.71
2005-12-12,632.169
2005-12-13,627.934
2005-12-14,631.747
2005-12-15,630.656
2005-12-16,641.478
2005-12-19,637.238
2005-12-20,626.862
2005-12-21,626.841
2005-12-22,627.462
2005-12-23,635.297
2005-12-26,635.297
2005-12-27,634.975
2005-12-28,641.146
2005-12-29,639.689
2005-12-30,637.14
2006-01-02,637.14
2006-01-03,655.112
2006-01-04,666.437
2006-01-05,665.079
2006-01-06,669.773
2006-01-09,669.153
2006-01-10,659.759
2006-01-11,669.202
2006-01-12,669.413
2006-01-13,670.473
2006-01-16,674.429
2006-01-17,670.475
2006-01-18,666.828
2006-01-19,665.735
2006-01-20,660.921
2006-01-23,669.848
2006-01-24,671.965
2006-01-25,671.779
2006-01-26,675.816
2006-01-27,679.134
2006-01-30,673.482
2006-01-31,677.939
2006-02-01,680.166
2006-02-02,679.107
2006-02-03,679.373
2006-02-06,677.068
2006-02-07,669.317
2006-02-08,663.985
2006-02-09,670.144
2006-02-10,668.147
2006-02-13,669.785
2006-02-14,668.685
2006-02-15,673.653
2006-02-16,678.608
2006-02-17,684.972
2006-02-20,689.788
2006-02-21,688.215
2006-02-22,694.072
2006-02-23,702.423
2006-02-24,700.04
2006-02-27,702.374
2006-02-28,700.899
2006-03-01,701.543
2006-03-02,701.182
2006-03-03,695.659
2006-03-06,700.936
2006-03-07,690.27
2006-03-08,687.402
2006-03-09,696.728
2006-03-10,696.683
2006-03-13,707.518
2006-03-14,707.872
2006-03-15,715.633
2006-03-16,719.101
2006-03-17,725.909
2006-03-20,729.674
2006-03-21,722.73
2006-03-22,717.076
2006-03-23,713.812
2006-03-24,722.223
2006-03-27,718.928
2006-03-28,715.937
2006-03-29,708.132
2006-03-30,726.884
2006-03-31,729.627
2006-04-03,730.817
2006-04-04,733.931
2006-04-05,734.163
2006-04-06,731.919
2006-04-07,717.198
2006-04-10,717.982
2006-04-11,709.985
2006-04-12,707.649
2006-04-13,709.858
2006-04-14,709.858
2006-04-17,721.336
2006-04-18,716.85
2006-04-19,722.214
2006-04-20,721.378
2006-04-21,730.75
2006-04-24,725.434
2006-04-25,734.789
2006-04-26,741.346
2006-04-27,744.959
2006-04-28,752.315
2006-05-01,753.629
2006-05-02,755.141
2006-05-03,749.372
2006-05-04,752.112
2006-05-05,761.447
2006-05-08,764.27
2006-05-09,767.6
2006-05-10,765.664
2006-05-11,758.528
2006-05-12,750.362
2006-05-15,739.411
2006-05-16,752.559
2006-05-17,734.715
2006-05-18,729.025
2006-05-19,724.522
2006-05-22,710.752
2006-05-23,728.093
2006-05-24,718.129
2006-05-25,725.321
2006-05-26,734.67
2006-05-29,739.988
2006-05-30,738.784
2006-05-31,736.59
2006-06-01,739.236
2006-06-02,748.732
2006-06-05,749.369
2006-06-06,702.207
2006-06-07,699.486
2006-06-08,679.419
2006-06-09,691.209
2006-06-12,675.5
2006-06-13,651.646
2006-06-14,661.05
2006-06-15,692.632
2006-06-16,694.271
2006-06-19,700.339
2006-06-20,694.743
2006-06-21,697.599
2006-06-22,691.851
2006-06-23,685.601
2006-06-26,695.577
2006-06-27,699.285
2006-06-28,694.236
2006-06-29,698.857
2006-06-30,725.649
2006-07-03,730.567
2006-07-04,730.445
2006-07-05,720.057
2006-07-06,727.024
2006-07-07,731.576
2006-07-10,731.555
2006-07-11,725.166
2006-07-12,722.884
2006-07-13,710.833
2006-07-14,690.371
2006-07-17,673.96
2006-07-18,670.817
2006-07-19,695.548
2006-07-20,706.957
2006-07-21,699.965
2006-07-24,704.6
2006-07-25,698.163
2006-07-26,698.09
2006-07-27,712.845
2006-07-28,717.269
2006-07-31,716.264
2006-08-01,719.0
2006-08-02,737.677
2006-08-03,731.688
2006-08-04,749.151
2006-08-07,735.997
2006-08-08,739.889
2006-08-09,750.73
2006-08-10,736.328
2006-08-11,730.638
2006-08-14,735.12
2006-08-15,745.888
2006-08-16,754.686
2006-08-17,757.94
2006-08-18,752.59
2006-08-21,761.249
2006-08-22,757.006
2006-08-23,753.133
2006-08-24,756.59
2006-08-25,761.233
2006-08-28,767.765
2006-08-29,773.124
2006-08-30,778.208
2006-08-31,780.877
2006-09-01,785.577
2006-09-04,793.021
2006-09-05,787.476
2006-09-06,782.346
2006-09-07,771.474
2006-09-08,762.05
2006-09-11,759.452
2006-09-12,762.841
2006-09-13,766.585
2006-09-14,773.316
2006-09-15,771.091
2006-09-18,776.485
2006-09-19,776.049
2006-09-20,787.119
2006-09-21,786.933
2006-09-22,787.145
2006-09-25,781.359
2006-09-26,781.454
2006-09-27,783.721
2006-09-28,785.393
2006-09-29,785.291
2006-10-02,789.698
2006-10-03,783.932
2006-10-04,789.132
2006-10-05,792.409
2006-10-06,782.487
2006-10-09,792.733
2006-10-10,792.886
2006-10-11,789.318
2006-10-12,796.609
2006-10-13,793.889
2006-10-16,801.649
2006-10-17,800.27
2006-10-18,800.811
2006-10-19,807.192
2006-10-20,803.18
2006-10-23,797.99
2006-10-24,801.488
2006-10-25,804.19
2006-10-26,812.267
2006-10-27,816.879
2006-10-30,812.988
2006-10-31,823.558
2006-11-01,824.765
2006-11-02,816.902
2006-11-03,809.803
2006-11-06,818.149
2006-11-07,832.759
2006-11-08,828.145
2006-11-09,829.395
2006-11-10,832.273
2006-11-13,825.497
2006-11-14,824.669
2006-11-15,831.697
2006-11-16,837.441
2006-11-17,841.601
2006-11-20,840.217
2006-11-21,851.332
2006-11-22,861.098
2006-11-23,860.31
2006-11-24,866.969
2006-11-27,854.861
2006-11-28,843.8
2006-11-29,854.614
2006-11-30,858.429
2006-12-01,854.584
2006-12-04,861.844
2006-12-05,866.052
2006-12-06,883.8
2006-12-07,886.651
2006-12-08,886.33
2006-12-11,882.157
2006-12-12,887.623
2006-12-13,885.742
2006-12-14,895.96
2006-12-15,905.381
2006-12-18,902.9
2006-12-19,908.414
2006-12-20,918.614
2006-12-21,919.522
2006-12-22,917.351
2006-12-25,917.351
2006-12-26,915.921
2006-12-27,919.361
2006-12-28,929.205
2006-12-29,928.777
2007-01-01,928.777
2007-01-02,948.213
2007-01-03,930.335
2007-01-04,917.395
2007-01-05,913.877
2007-01-08,905.635
2007-01-09,908.189
2007-01-10,897.101
2007-01-11,892.388
2007-01-12,897.134
2007-01-15,903.33
2007-01-16,892.324
2007-01-17,892.742
2007-01-18,891.793
2007-01-19,902.159
2007-01-22,898.784
2007-01-23,901.843
2007-01-24,910.717
2007-01-25,903.859
2007-01-26,892.202
2007-01-29,895.961
2007-01-30,893.043
2007-01-31,888.379
2007-02-01,904.909
2007-02-02,916.575
2007-02-05,917.2
2007-02-06,921.899
2007-02-07,925.274
2007-02-08,928.435
2007-02-09,936.934
2007-02-12,930.233
2007-02-13,935.83
2007-02-14,958.733
2007-02-15,970.416
2007-02-16,966.79
2007-02-19,972.852
2007-02-20,976.995
2007-02-21,974.047
2007-02-22,966.909
2007-02-23,968.558
2007-02-26,967.191
2007-02-27,938.223
2007-02-28,921.665
2007-03-01,904.064
2007-03-02,902.525
2007-03-05,882.119
2007-03-06,892.614
2007-03-07,907.277
2007-03-08,930.833
2007-03-09,930.47
2007-03-12,934.351
2007-03-13,926.155
2007-03-14,892.733
2007-03-15,904.449
2007-03-16,914.934
2007-03-19,924.134
2007-03-20,923.559
2007-03-21,927.904
2007-03-22,947.402
2007-03-23,939.598
2007-03-26,937.087
2007-03-27,930.106
2007-03-28,919.379
2007-03-29,931.888
2007-03-30,927.491
2007-04-02,926.436
2007-04-03,931.124
2007-04-04,926.445
2007-04-05,937.054
2007-04-06,937.054
2007-04-09,932.172
2007-04-10,950.161
2007-04-11,952.829
2007-04-12,958.241
2007-04-13,964.017
2007-04-16,977.555
2007-04-17,976.974
2007-04-18,969.745
2007-04-19,967.795
2007-04-20,977.581
2007-04-23,975.431
2007-04-24,966.416
2007-04-25,966.831
2007-04-26,969.266
2007-04-27,957.256
2007-04-30,958.232
2007-05-01,957.354
2007-05-02,979.898
2007-05-03,998.316
2007-05-04,1000.089
2007-05-07,1002.591
2007-05-08,981.486
2007-05-09,971.347
2007-05-10,959.869
2007-05-11,968.617
2007-05-14,969.087
2007-05-15,976.767
2007-05-16,973.757
2007-05-17,968.356
2007-05-18,977.912
2007-05-21,987.085
2007-05-22,995.734
2007-05-23,1010.982
2007-05-24,1003.952
2007-05-25,1004.856
2007-05-28,1005.878
2007-05-29,1008.281
2007-05-30,997.243
2007-05-31,1000.0
2007-06-01,1007.751
2007-06-04,1012.512
2007-06-05,989.711
2007-06-06,964.816
2007-06-07,957.042
2007-06-08,946.723
2007-06-11,956.406
2007-06-12,947.294
2007-06-13,940.682
2007-06-14,959.501
2007-06-15,978.385
2007-06-18,978.725
2007-06-19,975.687
2007-06-20,982.677
2007-06-21,963.18
2007-06-22,955.156
2007-06-25,954.399
2007-06-26,955.107
2007-06-27,936.806
2007-06-28,946.792
2007-06-29,949.978
2007-07-02,961.445
2007-07-03,962.784
2007-07-04,969.371
2007-07-05,958.565
2007-07-06,971.363
2007-07-09,968.588
2007-07-10,958.893
2007-07-11,951.526
2007-07-12,949.153
2007-07-13,947.557
2007-07-16,954.227
2007-07-17,951.088
2007-07-18,947.918
2007-07-19,955.091
2007-07-20,939.87
2007-07-23,936.653
2007-07-24,916.627
2007-07-25,897.023
2007-07-26,871.212
2007-07-27,856.065
2007-07-30,846.874
2007-07-31,875.196
2007-08-01,865.506
2007-08-02,888.113
2007-08-03,882.885
2007-08-06,873.227
2007-08-07,887.737
2007-08-08,921.961
2007-08-09,893.212
2007-08-10,854.771
2007-08-13,870.413
2007-08-14,857.164
2007-08-15,845.82
2007-08-16,810.053
2007-08-17,823.857
2007-08-20,825.339
2007-08-21,829.721
2007-08-22,843.958
2007-08-23,851.152
2007-08-24,853.042
2007-08-27,862.159
2007-08-28,838.485
2007-08-29,847.906
2007-08-30,850.456
2007-08-31,858.143
2007-09-03,860.115
2007-09-04,867.047
2007-09-05,851.723
2007-09-06,852.617
2007-09-07,844.692
2007-09-10,831.268
2007-09-11,845.595
2007-09-12,841.796
2007-09-13,841.667
2007-09-14,809.807
2007-09-17,775.438
2007-09-18,787.183
2007-09-19,830.767
2007-09-20,819.224
2007-09-21,829.172
2007-09-24,818.841
2007-09-25,800.062
2007-09-26,801.588
2007-09-27,823.39
2007-09-28,838.826
2007-10-01,851.378
2007-10-02,875.105
2007-10-03,887.776
2007-10-04,891.347
2007-10-05,898.432
2007-10-08,889.246
2007-10-09,883.81
2007-10-10,879.241
2007-10-11,866.309
2007-10-12,844.302
2007-10-15,836.015
2007-10-16,828.057
2007-10-17,839.438
2007-10-18,832.986
2007-10-19,823.248
2007-10-22,801.014
2007-10-23,820.05
2007-10-24,816.42
2007-10-25,824.656
2007-10-26,838.266
2007-10-29,841.72
2007-10-30,837.278
2007-10-31,847.939
2007-11-01,826.535
2007-11-02,814.05
2007-11-05,796.81
2007-11-06,795.156
2007-11-07,777.921
2007-11-08,761.928
2007-11-09,771.501
2007-11-12,767.82
2007-11-13,775.817
2007-11-14,760.597
2007-11-15,752.152
2007-11-16,752.301
2007-11-19,731.403
2007-11-20,726.609
2007-11-21,704.562
2007-11-22,697.942
2007-11-23,727.251
2007-11-26,728.241
2007-11-27,736.935
2007-11-28,761.707
2007-11-29,767.115
2007-11-30,788.313
2007-12-03,770.979
2007-12-04,759.004
2007-12-05,764.462
2007-12-06,783.747
2007-12-07,795.684
2007-12-10,814.238
2007-12-11,806.481
2007-12-12,803.665
2007-12-13,767.692
2007-12-14,765.455
2007-12-17,741.877
2007-12-18,735.05
2007-12-19,733.416
2007-12-20,727.008
2007-12-21,742.262
2007-12-24,751.328
2007-12-25,751.328
2007-12-26,756.492
2007-12-27,750.547
2007-12-28,763.057
2007-12-31,757.005
2008-01-01,757.005
2008-01-02,765.282
2008-01-03,770.627
2008-01-04,773.915
2008-01-07,756.962
2008-01-08,762.19
2008-01-09,739.171
2008-01-10,731.277
2008-01-11,739.201
2008-01-14,752.789
2008-01-15,722.27
2008-01-16,713.623
2008-01-17,714.84
2008-01-18,718.208
2008-01-21,681.886
2008-01-22,713.853
2008-01-23,710.309
2008-01-24,755.52
2008-01-25,749.726
2008-01-28,741.948
2008-01-29,748.513
2008-01-30,753.757
2008-01-31,743.861
2008-02-01,767.633
2008-02-04,774.756
2008-02-05,731.535
2008-02-06,727.669
2008-02-07,706.841
2008-02-08,714.921
2008-02-11,708.277
2008-02-12,730.318
2008-02-13,723.998
2008-02-14,719.721
2008-02-15,716.226
2008-02-18,720.646
2008-02-19,727.243
2008-02-20,722.97
2008-02-21,725.392
2008-02-22,715.706
2008-02-25,732.693
2008-02-26,757.051
2008-02-27,766.242
2008-02-28,751.589
2008-02-29,740.064
2008-03-03,725.807
2008-03-04,716.862
2008-03-05,737.776
2008-03-06,717.54
2008-03-07,714.605
2008-03-10,708.367
2008-03-11,714.967
2008-03-12,736.233
2008-03-13,718.685
2008-03-14,713.326
2008-03-17,686.248
2008-03-18,709.75
2008-03-19,699.44
2008-03-20,728.763
2008-03-21,728.763
2008-03-24,727.723
2008-03-25,756.544
2008-03-26,751.667
2008-03-27,756.757
2008-03-28,744.67
2008-03-31,750.953
2008-04-01,766.44
2008-04-02,786.055
2008-04-03,758.853
2008-04-04,767.284
2008-04-07,770.439
2008-04-08,762.736
2008-04-09,755.412
2008-04-10,751.465
2008-04-11,740.034
2008-04-14,726.897
2008-04-15,721.772
2008-04-16,748.523
2008-04-17,747.428
2008-04-18,756.361
2008-04-21,761.368
2008-04-22,750.632
2008-04-23,750.235
2008-04-24,734.29
2008-04-25,741.533
2008-04-28,756.274
2008-04-29,755.727
2008-04-30,756.614
2008-05-01,750.917
2008-05-02,763.202
2008-05-05,767.016
2008-05-06,760.909
2008-05-07,761.359
2008-05-08,764.967
2008-05-09,760.741
2008-05-12,771.016
2008-05-13,755.135
2008-05-14,757.37
2008-05-15,761.679
2008-05-16,766.339
2008-05-19,768.099
2008-05-20,757.878
2008-05-21,743.903
2008-05-22,740.174
2008-05-23,732.983
2008-05-26,739.734
2008-05-27,735.057
2008-05-28,735.538
2008-05-29,729.264
2008-05-30,731.146
2008-06-02,730.417
2008-06-03,707.86
2008-06-04,700.806
2008-06-05,713.437
2008-06-06,699.579
2008-06-09,678.676
2008-06-10,667.559
2008-06-11,655.957
2008-06-12,656.185
2008-06-13,657.071
2008-06-16,657.459
2008-06-17,663.563
2008-06-18,647.578
2008-06-19,648.685
2008-06-20,650.981
2008-06-23,637.405
2008-06-24,629.52
2008-06-25,643.4
2008-06-26,628.872
2008-06-27,637.352
2008-06-30,625.207
2008-07-01,607.916
2008-07-02,588.712
2008-07-03,589.613
2008-07-04,582.426
2008-07-07,578.617
2008-07-08,552.998
2008-07-09,571.556
2008-07-10,563.568
2008-07-11,532.336
2008-07-14,541.877
2008-07-15,524.905
2008-07-16,529.693
2008-07-17,561.057
2008-07-18,588.091
2008-07-21,612.077
2008-07-22,590.973
2008-07-23,616.943
2008-07-24,590.323
2008-07-25,580.613
2008-07-28,556.713
2008-07-29,545.89
2008-07-30,528.586
2008-07-31,521.476
2008-08-01,486.178
2008-08-04,488.364
2008-08-05,522.675
2008-08-06,533.983
2008-08-07,515.644
2008-08-08,518.899
2008-08-11,538.895
2008-08-12,520.871
2008-08-13,500.945
2008-08-14,514.989
2008-08-15,518.583
2008-08-18,512.162
2008-08-19,487.845
2008-08-20,483.806
2008-08-21,476.182
2008-08-22,488.824
2008-08-25,484.096
2008-08-26,483.426
2008-08-27,491.748
2008-08-28,507.151
2008-08-29,508.991
2008-09-01,500.659
2008-09-02,513.05
2008-09-03,504.32
2008-09-04,492.743
2008-09-05,469.162
2008-09-08,502.38
2008-09-09,497.293
2008-09-10,476.385
2008-09-11,460.95
2008-09-12,473.262
2008-09-15,456.668
2008-09-16,438.315
2008-09-17,417.24
2008-09-18,409.558
2008-09-19,457.37
2008-09-22,443.606
2008-09-23,418.871
2008-09-24,421.321
2008-09-25,429.08
2008-09-26,422.8
2008-09-29,360.476
2008-09-30,383.507
2008-10-01,394.485
2008-10-02,409.83
2008-10-03,425.477
2008-10-06,372.015
2008-10-07,346.371
2008-10-08,319.081
2008-10-09,317.939
2008-10-10,297.167
2008-10-13,304.525
2008-10-14,312.43
2008-10-15,291.867
2008-10-16,275.931
2008-10-17,273.521
2008-10-20,276.741
2008-10-21,289.162
2008-10-22,262.622
2008-10-23,259.856
2008-10-24,249.128
2008-10-27,235.832
2008-10-28,232.521
2008-10-29,255.377
2008-10-30,264.09
2008-10-31,286.628
2008-11-03,287.645
2008-11-04,295.654
2008-11-05,297.61
2008-11-06,263.31
2008-11-07,265.684
2008-11-10,270.301
2008-11-11,261.497
2008-11-12,253.434
2008-11-13,248.915
2008-11-14,250.588
2008-11-17,239.441
2008-11-18,227.092
2008-11-19,224.102
2008-11-20,211.703
2008-11-21,211.396
2008-11-24,231.0
2008-11-25,234.577
2008-11-26,233.678
2008-11-27,238.191
2008-11-28,234.836
2008-12-01,229.691
2008-12-02,232.409
2008-12-03,226.473
2008-12-04,229.154
2008-12-05,225.414
2008-12-08,244.464
2008-12-09,250.176
2008-12-10,251.045
2008-12-11,251.149
2008-12-12,243.449
2008-12-15,251.9
2008-12-16,248.949
2008-12-17,263.986
2008-12-18,254.262
2008-12-19,235.156
2008-12-22,235.84
2008-12-23,234.778
2008-12-24,234.722
2008-12-25,234.722
2008-12-26,235.855
2008-12-29,239.723
2008-12-30,238.249
2008-12-31,234.08
2009-01-01,234.08
2009-01-02,241.573
2009-01-05,244.596
2009-01-06,254.512
2009-01-07,259.953
2009-01-08,263.932
2009-01-09,265.484
2009-01-12,255.871
2009-01-13,250.949
2009-01-14,235.019
2009-01-15,231.921
2009-01-16,230.766
2009-01-19,208.266
2009-01-20,199.991
2009-01-21,196.54
2009-01-22,204.07
2009-01-23,206.281
2009-01-26,216.038
2009-01-27,221.189
2009-01-28,234.38
2009-01-29,218.435
2009-01-30,213.425
2009-02-02,212.797
2009-02-03,213.644
2009-02-04,219.444
2009-02-05,216.888
2009-02-06,224.892
2009-02-09,230.39
2009-02-10,227.021
2009-02-11,220.872
2009-02-12,214.191
2009-02-13,214.058
2009-02-16,201.549
2009-02-17,191.761
2009-02-18,188.351
2009-02-19,190.066
2009-02-20,179.29
2009-02-23,178.458
2009-02-24,178.257
2009-02-25,179.734
2009-02-26,180.418
2009-02-27,183.739
2009-03-02,172.769
2009-03-03,172.381
2009-03-04,185.647
2009-03-05,176.004
2009-03-06,171.428
2009-03-09,166.656
2009-03-10,174.33
2009-03-11,174.885
2009-03-12,180.422
2009-03-13,184.878
2009-03-16,194.728
2009-03-17,193.141
2009-03-18,197.984
2009-03-19,206.164
2009-03-20,207.765
2009-03-23,210.349
2009-03-24,208.891
2009-03-25,210.959
2009-03-26,214.749
2009-03-27,208.047
2009-03-30,201.393
2009-03-31,209.782
2009-04-01,218.483
2009-04-02,229.114
2009-04-03,225.232
2009-04-06,221.006
2009-04-07,216.682
2009-04-08,218.464
2009-04-09,223.753
2009-04-10,223.753
2009-04-13,225.65
2009-04-14,227.651
2009-04-15,220.075
2009-04-16,227.998
2009-04-17,228.016
2009-04-20,217.721
2009-04-21,219.373
2009-04-22,226.392
2009-04-23,223.933
2009-04-24,226.616
2009-04-27,226.099
2009-04-28,223.072
2009-04-29,237.247
2009-04-30,250.5
2009-05-01,250.524
2009-05-04,252.226
2009-05-05,260.371
2009-05-06,254.352
2009-05-07,248.693
2009-05-08,259.935
2009-05-11,254.337
2009-05-12,255.764
2009-05-13,242.092
2009-05-14,249.046
2009-05-15,256.794
2009-05-18,256.764
2009-05-19,270.312
2009-05-20,274.738
2009-05-21,269.975
2009-05-22,273.852
2009-05-25,272.685
2009-05-26,273.697
2009-05-27,276.297
2009-05-28,268.551
2009-05-29,276.139
2009-06-01,276.226
2009-06-02,292.171
2009-06-03,291.877
2009-06-04,293.194
2009-06-05,294.624
2009-06-08,284.68
2009-06-09,290.41
2009-06-10,295.06
2009-06-11,300.726
2009-06-12,300.994
2009-06-15,286.841
2009-06-16,288.588
2009-06-17,275.889
2009-06-18,278.136
2009-06-19,282.363
2009-06-22,267.853
2009-06-23,267.064
2009-06-24,275.924
2009-06-25,267.899
2009-06-26,268.946
2009-06-29,271.62
2009-06-30,270.143
2009-07-01,269.924
2009-07-02,266.588
2009-07-03,269.77
2009-07-06,257.109
2009-07-07,264.022
2009-07-08,263.496
2009-07-09,262.402
2009-07-10,253.412
2009-07-13,256.29
2009-07-14,261.032
2009-07-15,267.591
2009-07-16,269.257
2009-07-17,272.321
2009-07-20,278.465
2009-07-21,279.874
2009-07-22,278.157
2009-07-23,289.705
2009-07-24,285.605
2009-07-27,284.271
2009-07-28,280.306
2009-07-29,279.49
2009-07-30,283.464
2009-07-31,285.466
2009-08-03,298.969
2009-08-04,300.373
2009-08-05,294.625
2009-08-06,297.551
2009-08-07,296.131
2009-08-10,294.055
2009-08-11,292.49
2009-08-12,298.338
2009-08-13,307.388
2009-08-14,307.034
2009-08-17,293.739
2009-08-18,295.208
2009-08-19,298.713
2009-08-20,306.226
2009-08-21,312.218
2009-08-24,313.409
2009-08-25,318.397
2009-08-26,313.514
2009-08-27,318.97
2009-08-28,328.075
2009-08-31,325.033
2009-09-01,317.298
2009-09-02,309.445
2009-09-03,308.802
2009-09-04,315.532
2009-09-07,321.255
2009-09-08,334.528
2009-09-09,339.7
2009-09-10,341.138
2009-09-11,349.113
2009-09-14,352.355
2009-09-15,355.154
2009-09-16,364.019
2009-09-17,378.618
2009-09-18,378.233
2009-09-21,366.779
2009-09-22,369.683
2009-09-23,371.063
2009-09-24,359.508
2009-09-25,358.33
2009-09-28,359.615
2009-09-29,358.955
2009-09-30,361.767
2009-10-01,354.247
2009-10-02,345.739
2009-10-05,347.7
2009-10-06,358.127
2009-10-07,358.199
2009-10-08,367.165
2009-10-09,365.625
2009-10-12,370.055
2009-10-13,359.313
2009-10-14,366.677
2009-10-15,367.404
2009-10-16,357.797
2009-10-19,362.781
2009-10-20,360.873
2009-10-21,359.924
2009-10-22,351.049
2009-10-23,347.145
2009-10-26,338.481
2009-10-27,330.423
2009-10-28,304.887
2009-10-29,315.951
2009-10-30,304.879
2009-11-02,306.71
2009-11-03,295.875
2009-11-04,313.24
2009-11-05,321.649
2009-11-06,321.047
2009-11-09,330.16
2009-11-10,321.5
2009-11-11,323.05
2009-11-12,319.924
2009-11-13,323.047
2009-11-16,322.056
2009-11-17,312.371
2009-11-18,316.014
2009-11-19,309.333
2009-11-20,310.311
2009-11-23,318.401
2009-11-24,313.919
2009-11-25,315.584
2009-11-26,304.969
2009-11-27,310.296
2009-11-30,306.138
2009-12-01,314.136
2009-12-02,318.459
2009-12-03,321.655
2009-12-04,325.501
2009-12-07,320.969
2009-12-08,308.489
2009-12-09,305.959
2009-12-10,309.389
2009-12-11,312.577
2009-12-14,313.677
2009-12-15,309.431
2009-12-16,309.968
2009-12-17,302.451
2009-12-18,302.25
2009-12-21,306.126
2009-12-22,313.88
2009-12-23,315.538
2009-12-24,311.781
2009-12-25,311.781
2009-12-28,312.509
2009-12-29,320.766
2009-12-30,313.423
2009-12-31,309.343
2010-01-01,309.343
2010-01-04,324.973
2010-01-05,321.26
2010-01-06,321.986
2010-01-07,318.296
2010-01-08,319.537
2010-01-11,326.341
2010-01-12,320.613
2010-01-13,323.606
2010-01-14,324.607
2010-01-15,320.821
2010-01-18,321.973
2010-01-19,319.59
2010-01-20,313.106
2010-01-21,306.997
2010-01-22,306.918
2010-01-25,305.666
2010-01-26,304.354
2010-01-27,296.114
2010-01-28,292.695
2010-01-29,295.657
2010-02-01,294.019
2010-02-02,298.75
2010-02-03,298.51
2010-02-04,288.009
2010-02-05,279.367
2010-02-08,281.575
2010-02-09,279.602
2010-02-10,282.576
2010-02-11,277.9
2010-02-12,279.033
2010-02-15,274.606
2010-02-16,281.261
2010-02-17,286.158
2010-02-18,287.3
2010-02-19,284.238
2010-02-22,286.341
2010-02-23,282.886
2010-02-24,280.548
2010-02-25,273.26
2010-02-26,275.481
2010-03-01,275.254
2010-03-02,280.108
2010-03-03,283.758
2010-03-04,285.719
2010-03-05,291.525
2010-03-08,292.357
2010-03-09,291.105
2010-03-10,295.546
2010-03-11,298.541
2010-03-12,303.705
2010-03-15,297.326
2010-03-16,301.43
2010-03-17,310.521
2010-03-18,303.886
2010-03-19,304.785
2010-03-22,302.283
2010-03-23,309.35
2010-03-24,303.43
2010-03-25,307.794
2010-03-26,308.861
2010-03-29,303.411
2010-03-30,301.895
2010-03-31,307.177
2010-04-01,312.391
2010-04-02,312.391
2010-04-05,311.676
2010-04-06,313.912
2010-04-07,310.598
2010-04-08,311.483
2010-04-09,321.443
2010-04-12,325.282
2010-04-13,321.568
2010-04-14,328.292
2010-04-15,325.658
2010-04-16,325.123
2010-04-19,324.004
2010-04-20,328.808
2010-04-21,330.565
2010-04-22,323.974
2010-04-23,335.772
2010-04-26,339.23
2010-04-27,321.153
2010-04-28,310.566
2010-04-29,324.174
2010-04-30,330.105
2010-05-03,327.089
2010-05-04,307.77
2010-05-05,296.333
2010-05-06,284.716
2010-05-07,270.688
2010-05-10,300.57
2010-05-11,293.379
2010-05-12,297.07
2010-05-13,294.099
2010-05-14,276.695
2010-05-17,273.587
2010-05-18,279.516
2010-05-19,267.431
2010-05-20,256.805
2010-05-21,262.81
2010-05-24,258.714
2010-05-25,245.334
2010-05-26,254.056
2010-05-27,266.196
2010-05-28,261.858
2010-05-31,260.489
2010-06-01,263.35
2010-06-02,262.67
2010-06-03,266.361
2010-06-04,257.618
2010-06-07,255.349
2010-06-08,247.741
2010-06-09,258.52
2010-06-10,265.043
2010-06-11,262.676
2010-06-14,266.895
2010-06-15,270.569
2010-06-16,270.319
2010-06-17,271.713
2010-06-18,274.667
2010-06-21,274.949
2010-06-22,267.724
2010-06-23,259.408
2010-06-24,258.415
2010-06-25,254.337
2010-06-28,259.173
2010-06-29,243.658
2010-06-30,245.871
2010-07-01,241.928
2010-07-02,249.571
2010-07-05,246.235
2010-07-06,257.369
2010-07-07,249.115
2010-07-08,252.904
2010-07-09,250.515
2010-07-12,251.411
2010-07-13,259.068
2010-07-14,260.372
2010-07-15,257.667
2010-07-16,254.258
2010-07-19,251.738
2010-07-20,250.458
2010-07-21,253.902
2010-07-22,261.959
2010-07-23,259.084
2010-07-26,265.374
2010-07-27,267.876
2010-07-28,265.574
2010-07-29,267.716
2010-07-30,266.289
2010-08-02,274.285
2010-08-03,274.668
2010-08-04,272.957
2010-08-05,274.701
2010-08-06,273.241
2010-08-09,278.176
2010-08-10,271.067
2010-08-11,259.437
2010-08-12,254.949
2010-08-13,249.397
2010-08-16,249.41
2010-08-17,254.916
2010-08-18,253.996
2010-08-19,248.058
2010-08-20,239.237
2010-08-23,240.985
2010-08-24,224.398
2010-08-25,224.678
2010-08-26,228.651
2010-08-27,228.415
2010-08-30,227.177
2010-08-31,231.732
2010-09-01,240.044
2010-09-02,239.646
2010-09-03,246.072
2010-09-06,247.625
2010-09-07,241.547
2010-09-08,238.706
2010-09-09,240.654
2010-09-10,239.902
2010-09-13,246.338
2010-09-14,245.7
2010-09-15,246.373
2010-09-16,245.567
2010-09-17,240.324
2010-09-20,243.051
