Date,EM (EMERGING MARKETS) IMI GROWTH IMI (Large+Mid+Small Cap)
2005-10-14,577.144
2005-10-17,579.068
2005-10-18,575.317
2005-10-19,563.208
2005-10-20,566.272
2005-10-21,568.526
2005-10-24,573.27
2005-10-25,573.004
2005-10-26,575.55
2005-10-27,568.508
2005-10-28,566.146
2005-10-31,577.352
2005-11-01,585.689
2005-11-02,593.481
2005-11-03,599.071
2005-11-04,598.537
2005-11-07,597.942
2005-11-08,597.012
2005-11-09,601.309
2005-11-10,603.179
2005-11-11,608.606
2005-11-14,610.683
2005-11-15,608.407
2005-11-16,611.13
2005-11-17,616.269
2005-11-18,619.401
2005-11-21,620.818
2005-11-22,614.647
2005-11-23,625.081
2005-11-24,626.492
2005-11-25,627.84
2005-11-28,630.396
2005-11-29,626.639
2005-11-30,628.963
2005-12-01,633.602
2005-12-02,640.24
2005-12-05,644.821
2005-12-06,648.676
2005-12-07,648.973
2005-12-08,644.928
2005-12-09,644.319
2005-12-12,648.408
2005-12-13,651.152
2005-12-14,651.363
2005-12-15,650.347
2005-12-16,650.347
2005-12-19,655.494
2005-12-20,654.576
2005-12-21,660.642
2005-12-22,661.523
2005-12-23,665.665
2005-12-26,665.484
2005-12-27,667.277
2005-12-28,665.008
2005-12-29,672.071
2005-12-30,671.128
2006-01-02,672.515
2006-01-03,687.206
2006-01-04,700.457
2006-01-05,703.696
2006-01-06,709.156
2006-01-09,717.768
2006-01-10,715.022
2006-01-11,716.187
2006-01-12,719.8
2006-01-13,719.023
2006-01-16,724.704
2006-01-17,714.705
2006-01-18,700.602
2006-01-19,713.828
2006-01-20,712.765
2006-01-23,708.264
2006-01-24,719.331
2006-01-25,727.245
2006-01-26,731.101
2006-01-27,737.931
2006-01-30,735.67
2006-01-31,742.111
2006-02-01,743.134
2006-02-02,737.064
2006-02-03,725.31
2006-02-06,735.679
2006-02-07,731.064
2006-02-08,720.242
2006-02-09,728.377
2006-02-10,730.805
2006-02-13,721.409
2006-02-14,722.698
2006-02-15,720.257
2006-02-16,726.509
2006-02-17,734.925
2006-02-20,741.953
2006-02-21,739.165
2006-02-22,735.32
2006-02-23,741.109
2006-02-24,742.45
2006-02-27,747.151
2006-02-28,740.504
2006-03-01,745.582
2006-03-02,750.023
2006-03-03,741.232
2006-03-06,738.778
2006-03-07,716.229
2006-03-08,707.463
2006-03-09,707.911
2006-03-10,710.803
2006-03-13,721.041
2006-03-14,721.293
2006-03-15,730.894
2006-03-16,734.312
2006-03-17,738.558
2006-03-20,740.897
2006-03-21,732.691
2006-03-22,726.29
2006-03-23,726.457
2006-03-24,727.182
2006-03-27,732.681
2006-03-28,728.675
2006-03-29,729.912
2006-03-30,740.74
2006-03-31,746.142
2006-04-03,760.496
2006-04-04,766.982
2006-04-05,769.332
2006-04-06,775.087
2006-04-07,772.323
2006-04-10,768.279
2006-04-11,765.439
2006-04-12,761.656
2006-04-13,761.975
2006-04-14,767.308
2006-04-17,773.22
2006-04-18,782.091
2006-04-19,792.017
2006-04-20,793.27
2006-04-21,798.852
2006-04-24,797.47
2006-04-25,791.527
2006-04-26,799.992
2006-04-27,795.348
2006-04-28,797.166
2006-05-01,800.345
2006-05-02,808.96
2006-05-03,812.987
2006-05-04,818.364
2006-05-05,822.457
2006-05-08,833.178
2006-05-09,833.335
2006-05-10,829.735
2006-05-11,825.686
2006-05-12,809.671
2006-05-15,776.03
2006-05-16,773.3
2006-05-17,774.276
2006-05-18,752.317
2006-05-19,748.415
2006-05-22,713.474
2006-05-23,723.542
2006-05-24,709.875
2006-05-25,710.495
2006-05-26,726.642
2006-05-29,731.234
2006-05-30,719.218
2006-05-31,714.061
2006-06-01,715.394
2006-06-02,729.1
2006-06-05,721.455
2006-06-06,706.235
2006-06-07,689.267
2006-06-08,660.221
2006-06-09,669.351
2006-06-12,659.863
2006-06-13,631.474
2006-06-14,638.404
2006-06-15,651.514
2006-06-16,668.584
2006-06-19,661.89
2006-06-20,653.114
2006-06-21,657.651
2006-06-22,662.187
2006-06-23,659.829
2006-06-26,661.335
2006-06-27,666.587
2006-06-28,666.847
2006-06-29,681.519
2006-06-30,705.003
2006-07-03,716.056
2006-07-04,719.803
2006-07-05,703.658
2006-07-06,707.735
2006-07-07,709.919
2006-07-10,714.423
2006-07-11,710.73
2006-07-12,710.936
2006-07-13,693.683
2006-07-14,681.406
2006-07-17,669.304
2006-07-18,671.098
2006-07-19,680.703
2006-07-20,694.981
2006-07-21,689.68
2006-07-24,689.585
2006-07-25,698.018
2006-07-26,699.782
2006-07-27,714.688
2006-07-28,714.606
2006-07-31,715.983
2006-08-01,708.931
2006-08-02,715.983
2006-08-03,716.481
2006-08-04,722.865
2006-08-07,720.42
2006-08-08,725.166
2006-08-09,733.048
2006-08-10,731.854
2006-08-11,732.379
2006-08-14,731.287
2006-08-15,733.714
2006-08-16,745.728
2006-08-17,751.711
2006-08-18,745.725
2006-08-21,739.286
2006-08-22,743.08
2006-08-23,737.305
2006-08-24,731.85
2006-08-25,732.911
2006-08-28,732.939
2006-08-29,740.189
2006-08-30,746.13
2006-08-31,743.632
2006-09-01,748.091
2006-09-04,759.79
2006-09-05,759.594
2006-09-06,752.38
2006-09-07,743.074
2006-09-08,744.067
2006-09-11,729.459
2006-09-12,733.855
2006-09-13,741.141
2006-09-14,743.136
2006-09-15,746.282
2006-09-18,756.826
2006-09-19,756.165
2006-09-20,753.019
2006-09-21,748.975
2006-09-22,739.72
2006-09-25,736.879
2006-09-26,741.908
2006-09-27,749.361
2006-09-28,753.801
2006-09-29,751.239
2006-10-02,754.307
2006-10-03,750.449
2006-10-04,750.352
2006-10-05,760.538
2006-10-06,759.783
2006-10-09,757.728
2006-10-10,761.31
2006-10-11,760.651
2006-10-12,763.917
2006-10-13,777.726
2006-10-16,781.19
2006-10-17,776.205
2006-10-18,778.927
2006-10-19,780.47
2006-10-20,780.299
2006-10-23,777.989
2006-10-24,779.954
2006-10-25,782.606
2006-10-26,787.823
2006-10-27,785.77
2006-10-30,776.878
2006-10-31,784.236
2006-11-01,793.014
2006-11-02,793.089
2006-11-03,798.147
2006-11-06,802.541
2006-11-07,808.068
2006-11-08,805.034
2006-11-09,809.665
2006-11-10,810.017
2006-11-13,809.044
2006-11-14,815.74
2006-11-15,816.952
2006-11-16,819.354
2006-11-17,812.532
2006-11-20,813.877
2006-11-21,820.226
2006-11-22,828.982
2006-11-23,830.811
2006-11-24,831.691
2006-11-27,832.079
2006-11-28,822.452
2006-11-29,834.694
2006-11-30,842.233
2006-12-01,843.541
2006-12-04,847.276
2006-12-05,855.455
2006-12-06,858.759
2006-12-07,858.548
2006-12-08,852.24
2006-12-11,848.787
2006-12-12,841.082
2006-12-13,842.613
2006-12-14,853.462
2006-12-15,857.882
2006-12-18,861.961
2006-12-19,848.623
2006-12-20,859.615
2006-12-21,860.848
2006-12-22,862.247
2006-12-25,861.232
2006-12-26,862.134
2006-12-27,876.21
2006-12-28,880.455
2006-12-29,882.858
2007-01-01,882.921
2007-01-02,897.449
2007-01-03,894.119
2007-01-04,880.76
2007-01-05,867.547
2007-01-08,861.787
2007-01-09,852.431
2007-01-10,843.627
2007-01-11,850.549
2007-01-12,862.261
2007-01-15,876.033
2007-01-16,876.177
2007-01-17,875.816
2007-01-18,878.104
2007-01-19,875.97
2007-01-22,881.842
2007-01-23,883.858
2007-01-24,894.218
2007-01-25,890.761
2007-01-26,879.537
2007-01-29,871.865
2007-01-30,875.331
2007-01-31,876.564
2007-02-01,886.021
2007-02-02,893.091
2007-02-05,894.987
2007-02-06,902.221
2007-02-07,903.371
2007-02-08,900.868
2007-02-09,899.491
2007-02-12,887.769
2007-02-13,889.821
2007-02-14,903.412
2007-02-15,910.141
2007-02-16,911.887
2007-02-19,913.731
2007-02-20,911.464
2007-02-21,912.624
2007-02-22,917.803
2007-02-23,913.8
2007-02-26,914.859
2007-02-27,888.548
2007-02-28,874.242
2007-03-01,860.978
2007-03-02,855.482
2007-03-05,820.997
2007-03-06,842.528
2007-03-07,845.545
2007-03-08,862.979
2007-03-09,869.687
2007-03-12,877.483
2007-03-13,871.753
2007-03-14,854.791
2007-03-15,866.986
2007-03-16,866.416
2007-03-19,879.491
2007-03-20,882.965
2007-03-21,892.44
2007-03-22,903.262
2007-03-23,904.966
2007-03-26,907.486
2007-03-27,903.319
2007-03-28,892.824
2007-03-29,902.266
2007-03-30,906.504
2007-04-02,905.547
2007-04-03,916.595
2007-04-04,927.557
2007-04-05,930.427
2007-04-06,931.285
2007-04-09,937.468
2007-04-10,938.957
2007-04-11,943.273
2007-04-12,944.177
2007-04-13,951.017
2007-04-16,962.162
2007-04-17,960.794
2007-04-18,959.166
2007-04-19,947.516
2007-04-20,963.945
2007-04-23,966.048
2007-04-24,966.129
2007-04-25,968.482
2007-04-26,969.231
2007-04-27,961.73
2007-04-30,958.068
2007-05-01,957.397
2007-05-02,962.225
2007-05-03,972.806
2007-05-04,981.874
2007-05-07,987.791
2007-05-08,980.672
2007-05-09,985.249
2007-05-10,980.796
2007-05-11,977.284
2007-05-14,983.316
2007-05-15,976.248
2007-05-16,985.902
2007-05-17,985.174
2007-05-18,986.71
2007-05-21,993.495
2007-05-22,997.128
2007-05-23,996.032
2007-05-24,984.921
2007-05-25,987.295
2007-05-28,990.381
2007-05-29,990.572
2007-05-30,982.04
2007-05-31,1000.0
2007-06-01,1017.244
2007-06-04,1019.013
2007-06-05,1018.916
2007-06-06,1008.08
2007-06-07,1005.616
2007-06-08,992.964
2007-06-11,998.999
2007-06-12,998.233
2007-06-13,999.096
2007-06-14,1019.925
2007-06-15,1032.489
2007-06-18,1045.514
2007-06-19,1045.714
2007-06-20,1045.769
2007-06-21,1050.717
2007-06-22,1048.12
2007-06-25,1041.224
2007-06-26,1033.553
2007-06-27,1029.224
2007-06-28,1040.66
2007-06-29,1044.571
2007-07-02,1057.842
2007-07-03,1073.272
2007-07-04,1081.21
2007-07-05,1084.953
2007-07-06,1094.662
2007-07-09,1110.016
2007-07-10,1108.515
2007-07-11,1106.196
2007-07-12,1120.483
2007-07-13,1133.523
2007-07-16,1125.785
2007-07-17,1127.246
2007-07-18,1120.206
2007-07-19,1130.46
2007-07-20,1139.154
2007-07-23,1150.772
2007-07-24,1146.523
2007-07-25,1134.733
2007-07-26,1110.148
2007-07-27,1073.867
2007-07-30,1083.394
2007-07-31,1104.267
2007-08-01,1066.535
2007-08-02,1073.693
2007-08-03,1073.426
2007-08-06,1051.132
2007-08-07,1055.117
2007-08-08,1085.648
2007-08-09,1074.001
2007-08-10,1039.527
2007-08-13,1045.856
2007-08-14,1028.601
2007-08-15,1002.709
2007-08-16,942.814
2007-08-17,944.32
2007-08-20,980.92
2007-08-21,978.761
2007-08-22,1002.953
2007-08-23,1021.986
2007-08-24,1026.403
2007-08-27,1045.543
2007-08-28,1037.43
2007-08-29,1034.614
2007-08-30,1047.417
2007-08-31,1070.94
2007-09-03,1077.715
2007-09-04,1074.948
2007-09-05,1069.77
2007-09-06,1079.364
2007-09-07,1076.196
2007-09-10,1062.749
2007-09-11,1074.004
2007-09-12,1076.591
2007-09-13,1088.559
2007-09-14,1095.27
2007-09-17,1085.419
2007-09-18,1095.099
2007-09-19,1128.864
2007-09-20,1135.697
2007-09-21,1143.359
2007-09-24,1153.139
2007-09-25,1149.538
2007-09-26,1161.019
2007-09-27,1182.369
2007-09-28,1186.15
2007-10-01,1198.406
2007-10-02,1221.275
2007-10-03,1210.891
2007-10-04,1203.798
2007-10-05,1223.37
2007-10-08,1231.232
2007-10-09,1240.035
2007-10-10,1251.747
2007-10-11,1269.33
2007-10-12,1255.747
2007-10-15,1263.901
2007-10-16,1247.01
2007-10-17,1251.841
2007-10-18,1255.063
2007-10-19,1241.059
2007-10-22,1210.694
2007-10-23,1243.9
2007-10-24,1237.141
2007-10-25,1252.979
2007-10-26,1280.284
2007-10-29,1306.844
2007-10-30,1303.141
2007-10-31,1311.205
2007-11-01,1302.902
2007-11-02,1284.223
2007-11-05,1266.436
2007-11-06,1286.163
2007-11-07,1283.068
2007-11-08,1254.601
2007-11-09,1247.44
2007-11-12,1203.335
2007-11-13,1209.774
2007-11-14,1246.201
2007-11-15,1232.208
2007-11-16,1215.354
2007-11-19,1195.354
2007-11-20,1194.582
2007-11-21,1152.755
2007-11-22,1147.551
2007-11-23,1145.205
2007-11-26,1160.025
2007-11-27,1148.843
2007-11-28,1168.412
2007-11-29,1191.378
2007-11-30,1212.017
2007-12-03,1215.057
2007-12-04,1220.114
2007-12-05,1240.233
2007-12-06,1248.33
2007-12-07,1249.773
2007-12-10,1241.639
2007-12-11,1239.917
2007-12-12,1232.758
2007-12-13,1204.684
2007-12-14,1186.385
2007-12-17,1144.361
2007-12-18,1149.477
2007-12-19,1157.315
2007-12-20,1155.194
2007-12-21,1174.62
2007-12-24,1197.292
2007-12-25,1197.804
2007-12-26,1203.068
2007-12-27,1211.123
2007-12-28,1212.476
2007-12-31,1211.346
2008-01-01,1211.684
2008-01-02,1202.615
2008-01-03,1195.697
2008-01-04,1191.863
2008-01-07,1173.233
2008-01-08,1182.572
2008-01-09,1186.783
2008-01-10,1182.565
2008-01-11,1173.068
2008-01-14,1173.927
2008-01-15,1153.651
2008-01-16,1103.134
2008-01-17,1096.409
2008-01-18,1092.07
2008-01-21,1024.56
2008-01-22,994.077
2008-01-23,1003.219
2008-01-24,1032.456
2008-01-25,1060.017
2008-01-28,1035.988
2008-01-29,1049.352
2008-01-30,1035.289
2008-01-31,1031.303
2008-02-01,1062.397
2008-02-04,1086.592
2008-02-05,1072.836
2008-02-06,1051.992
2008-02-07,1041.092
2008-02-08,1041.325
2008-02-11,1033.406
2008-02-12,1048.844
2008-02-13,1057.391
2008-02-14,1081.686
2008-02-15,1082.705
2008-02-18,1091.862
2008-02-19,1104.044
2008-02-20,1090.771
2008-02-21,1104.383
2008-02-22,1101.663
2008-02-25,1112.379
2008-02-26,1123.829
2008-02-27,1141.026
2008-02-28,1143.56
2008-02-29,1121.204
2008-03-03,1097.36
2008-03-04,1088.592
2008-03-05,1092.335
2008-03-06,1095.05
2008-03-07,1070.982
2008-03-10,1042.344
2008-03-11,1066.208
2008-03-12,1077.977
2008-03-13,1047.531
2008-03-14,1039.475
2008-03-17,991.325
2008-03-18,1010.956
2008-03-19,1011.231
2008-03-20,991.922
2008-03-21,998.269
2008-03-24,1018.263
2008-03-25,1049.626
2008-03-26,1054.065
2008-03-27,1054.528
2008-03-28,1061.926
2008-03-31,1054.542
2008-04-01,1061.12
2008-04-02,1081.435
2008-04-03,1087.375
2008-04-04,1091.59
2008-04-07,1107.722
2008-04-08,1100.278
2008-04-09,1095.646
2008-04-10,1101.901
2008-04-11,1101.235
2008-04-14,1083.005
2008-04-15,1089.244
2008-04-16,1102.928
2008-04-17,1110.52
2008-04-18,1110.836
2008-04-21,1122.819
2008-04-22,1128.373
2008-04-23,1133.269
2008-04-24,1129.381
2008-04-25,1127.426
2008-04-28,1130.802
2008-04-29,1117.884
2008-04-30,1131.214
2008-05-01,1132.186
2008-05-02,1145.877
2008-05-05,1149.357
2008-05-06,1154.151
2008-05-07,1145.186
2008-05-08,1135.861
2008-05-09,1128.577
2008-05-12,1134.152
2008-05-13,1142.631
2008-05-14,1144.94
2008-05-15,1158.426
2008-05-16,1176.952
2008-05-19,1187.053
2008-05-20,1173.634
2008-05-21,1169.774
2008-05-22,1159.852
2008-05-23,1148.438
2008-05-26,1133.832
2008-05-27,1133.866
2008-05-28,1137.78
2008-05-29,1144.671
2008-05-30,1153.328
2008-06-02,1150.934
2008-06-03,1135.858
2008-06-04,1120.859
2008-06-05,1129.814
2008-06-06,1126.747
2008-06-09,1111.566
2008-06-10,1083.658
2008-06-11,1076.82
2008-06-12,1068.221
2008-06-13,1065.158
2008-06-16,1075.624
2008-06-17,1086.758
2008-06-18,1083.985
2008-06-19,1072.845
2008-06-20,1056.218
2008-06-23,1045.655
2008-06-24,1039.163
2008-06-25,1053.415
2008-06-26,1045.237
2008-06-27,1029.126
2008-06-30,1028.369
2008-07-01,1009.095
2008-07-02,997.256
2008-07-03,976.766
2008-07-04,974.122
2008-07-07,981.03
2008-07-08,967.618
2008-07-09,980.94
2008-07-10,980.411
2008-07-11,988.018
2008-07-14,989.601
2008-07-15,962.628
2008-07-16,960.449
2008-07-17,975.57
2008-07-18,967.887
2008-07-21,985.841
2008-07-22,979.809
2008-07-23,994.089
2008-07-24,989.69
2008-07-25,974.414
2008-07-28,975.956
2008-07-29,966.268
2008-07-30,987.068
2008-07-31,989.74
2008-08-01,976.46
2008-08-04,952.646
2008-08-05,943.347
2008-08-06,956.887
2008-08-07,953.666
2008-08-08,937.827
2008-08-11,939.612
2008-08-12,931.715
2008-08-13,924.382
2008-08-14,934.183
2008-08-15,921.8
2008-08-18,910.428
2008-08-19,895.344
2008-08-20,913.69
2008-08-21,907.683
2008-08-22,906.756
2008-08-25,900.681
2008-08-26,889.183
2008-08-27,903.119
2008-08-28,905.302
2008-08-29,904.354
2008-09-01,882.103
2008-09-02,875.885
2008-09-03,862.514
2008-09-04,843.165
2008-09-05,824.644
2008-09-08,852.856
2008-09-09,819.886
2008-09-10,811.735
2008-09-11,792.633
2008-09-12,807.67
2008-09-15,778.536
2008-09-16,739.843
2008-09-17,725.543
2008-09-18,724.446
2008-09-19,796.063
2008-09-22,802.443
2008-09-23,780.249
2008-09-24,781.845
2008-09-25,787.568
2008-09-26,771.621
2008-09-29,726.257
2008-09-30,736.655
2008-10-01,735.518
2008-10-02,709.145
2008-10-03,694.172
2008-10-06,628.348
2008-10-07,617.062
2008-10-08,569.165
2008-10-09,580.169
2008-10-10,555.584
2008-10-13,596.097
2008-10-14,630.722
2008-10-15,583.854
2008-10-16,540.833
2008-10-17,535.837
2008-10-20,555.461
2008-10-21,544.792
2008-10-22,501.504
2008-10-23,480.726
2008-10-24,441.175
2008-10-27,421.531
2008-10-28,451.14
2008-10-29,471.471
2008-10-30,520.503
2008-10-31,530.199
2008-11-03,544.95
2008-11-04,563.643
2008-11-05,558.089
2008-11-06,518.415
2008-11-07,525.492
2008-11-10,541.44
2008-11-11,515.437
2008-11-12,496.885
2008-11-13,488.377
2008-11-14,493.5
2008-11-17,483.525
2008-11-18,464.522
2008-11-19,452.669
2008-11-20,428.62
2008-11-21,432.542
2008-11-24,449.51
2008-11-25,461.528
2008-11-26,471.884
2008-11-27,482.919
2008-11-28,483.599
2008-12-01,472.32
2008-12-02,460.588
2008-12-03,461.402
2008-12-04,459.387
2008-12-05,454.753
2008-12-08,490.675
2008-12-09,490.579
2008-12-10,512.764
2008-12-11,519.701
2008-12-12,505.016
2008-12-15,514.403
2008-12-16,522.897
2008-12-17,534.384
2008-12-18,538.808
2008-12-19,532.442
2008-12-22,519.611
2008-12-23,509.367
2008-12-24,508.519
2008-12-25,507.761
2008-12-26,507.413
2008-12-29,513.446
2008-12-30,521.352
2008-12-31,522.541
2009-01-01,523.587
2009-01-02,534.493
2009-01-05,549.726
2009-01-06,557.376
2009-01-07,545.919
2009-01-08,531.451
2009-01-09,525.434
2009-01-12,509.338
2009-01-13,508.557
2009-01-14,501.287
2009-01-15,486.955
2009-01-16,497.494
2009-01-19,494.839
2009-01-20,480.767
2009-01-21,478.552
2009-01-22,478.173
2009-01-23,472.274
2009-01-26,479.992
2009-01-27,482.869
2009-01-28,495.914
2009-01-29,495.128
2009-01-30,492.759
2009-02-02,483.122
2009-02-03,490.666
2009-02-04,500.342
2009-02-05,500.839
2009-02-06,520.182
2009-02-09,525.166
2009-02-10,522.195
2009-02-11,516.778
2009-02-12,507.408
2009-02-13,518.016
2009-02-16,512.772
2009-02-17,489.019
2009-02-18,485.858
2009-02-19,490.888
2009-02-20,473.476
2009-02-23,481.01
2009-02-24,474.181
2009-02-25,475.952
2009-02-26,476.1
2009-02-27,470.883
2009-03-02,448.84
2009-03-03,450.198
2009-03-04,466.517
2009-03-05,461.734
2009-03-06,462.693
2009-03-09,460.134
2009-03-10,473.864
2009-03-11,483.485
2009-03-12,487.237
2009-03-13,498.085
2009-03-16,508.815
2009-03-17,510.547
2009-03-18,512.614
2009-03-19,524.822
2009-03-20,520.347
2009-03-23,543.335
2009-03-24,544.495
2009-03-25,550.036
2009-03-26,560.665
2009-03-27,553.454
2009-03-30,528.084
2009-03-31,535.679
2009-04-01,544.454
2009-04-02,573.828
2009-04-03,576.777
2009-04-06,581.284
2009-04-07,575.808
2009-04-08,570.254
2009-04-09,590.926
2009-04-10,594.025
2009-04-13,598.547
2009-04-14,602.404
2009-04-15,600.69
2009-04-16,605.302
2009-04-17,600.416
2009-04-20,593.062
2009-04-21,588.694
2009-04-22,591.421
2009-04-23,602.59
2009-04-24,610.792
2009-04-27,598.267
2009-04-28,589.272
2009-04-29,609.16
2009-04-30,624.824
2009-05-01,624.996
2009-05-04,659.312
2009-05-05,661.66
2009-05-06,667.98
2009-05-07,669.006
2009-05-08,679.067
2009-05-11,678.17
2009-05-12,676.875
2009-05-13,667.786
2009-05-14,659.238
2009-05-15,666.655
2009-05-18,686.807
2009-05-19,701.93
2009-05-20,711.784
2009-05-21,698.102
2009-05-22,705.926
2009-05-25,708.511
2009-05-26,701.597
2009-05-27,714.212
2009-05-28,721.814
2009-05-29,731.031
2009-06-01,757.448
2009-06-02,751.797
2009-06-03,742.057
2009-06-04,740.68
2009-06-05,745.616
2009-06-08,732.639
2009-06-09,730.849
2009-06-10,746.841
2009-06-11,748.535
2009-06-12,746.435
2009-06-15,727.202
2009-06-16,722.995
2009-06-17,708.963
2009-06-18,705.355
2009-06-19,711.511
2009-06-22,698.855
2009-06-23,686.898
2009-06-24,704.095
2009-06-25,712.241
2009-06-26,723.096
2009-06-29,724.497
2009-06-30,720.832
2009-07-01,731.781
2009-07-02,725.935
2009-07-03,727.435
2009-07-06,716.345
2009-07-07,716.865
2009-07-08,706.548
2009-07-09,708.012
2009-07-10,702.201
2009-07-13,689.652
2009-07-14,705.646
2009-07-15,731.399
2009-07-16,738.005
2009-07-17,746.286
2009-07-20,769.397
2009-07-21,772.405
2009-07-22,768.066
2009-07-23,781.339
2009-07-24,783.0
2009-07-27,793.121
2009-07-28,796.186
2009-07-29,782.551
2009-07-30,792.547
2009-07-31,802.03
2009-08-03,820.948
2009-08-04,817.437
2009-08-05,811.875
2009-08-06,810.252
2009-08-07,807.758
2009-08-10,809.641
2009-08-11,802.184
2009-08-12,798.72
2009-08-13,813.399
2009-08-14,810.406
2009-08-17,779.319
2009-08-18,784.846
2009-08-19,783.318
2009-08-20,795.216
2009-08-21,802.899
2009-08-24,817.589
2009-08-25,815.188
2009-08-26,809.632
2009-08-27,802.482
2009-08-28,809.565
2009-08-31,799.408
2009-09-01,802.615
2009-09-02,792.248
2009-09-03,801.356
2009-09-04,813.135
2009-09-07,825.09
2009-09-08,839.028
2009-09-09,837.922
2009-09-10,843.187
2009-09-11,849.237
2009-09-14,840.078
2009-09-15,848.868
2009-09-16,865.72
2009-09-17,871.859
2009-09-18,871.814
2009-09-21,865.089
2009-09-22,876.598
2009-09-23,873.071
2009-09-24,863.875
2009-09-25,865.042
2009-09-28,861.246
2009-09-29,869.377
2009-09-30,870.197
2009-10-01,866.881
2009-10-02,858.694
2009-10-05,863.088
2009-10-06,881.386
2009-10-07,883.179
2009-10-08,893.439
2009-10-09,899.548
2009-10-12,903.872
2009-10-13,904.038
2009-10-14,923.112
2009-10-15,924.464
2009-10-16,915.336
2009-10-19,926.598
2009-10-20,922.108
2009-10-21,918.305
2009-10-22,912.446
2009-10-23,918.384
2009-10-26,916.551
2009-10-27,898.81
2009-10-28,871.932
2009-10-29,876.81
2009-10-30,870.192
2009-11-02,868.739
2009-11-03,863.103
2009-11-04,884.732
2009-11-05,887.791
2009-11-06,893.844
2009-11-09,914.666
2009-11-10,916.654
2009-11-11,925.146
2009-11-12,913.433
2009-11-13,916.935
2009-11-16,935.959
2009-11-17,933.17
2009-11-18,935.155
2009-11-19,923.277
2009-11-20,920.507
2009-11-23,932.395
2009-11-24,927.406
2009-11-25,934.08
2009-11-26,915.971
2009-11-27,900.101
2009-11-30,912.1
2009-12-01,930.689
2009-12-02,939.067
2009-12-03,943.171
2009-12-04,942.314
2009-12-07,941.005
2009-12-08,931.554
2009-12-09,925.543
2009-12-10,926.87
2009-12-11,934.353
2009-12-14,940.629
2009-12-15,936.22
2009-12-16,935.267
2009-12-17,917.502
2009-12-18,913.256
2009-12-21,909.265
2009-12-22,916.475
2009-12-23,926.278
2009-12-24,934.972
2009-12-25,935.147
2009-12-28,941.685
2009-12-29,941.697
2009-12-30,943.242
2009-12-31,951.945
2010-01-01,951.945
2010-01-04,966.804
2010-01-05,976.596
2010-01-06,982.737
2010-01-07,975.433
2010-01-08,978.598
2010-01-11,989.878
2010-01-12,985.555
2010-01-13,978.828
2010-01-14,981.628
2010-01-15,979.726
2010-01-18,981.038
2010-01-19,979.596
2010-01-20,964.638
2010-01-21,947.62
2010-01-22,928.833
2010-01-25,924.777
2010-01-26,902.998
2010-01-27,892.558
2010-01-28,902.556
2010-01-29,897.028
2010-02-01,897.415
2010-02-02,904.715
2010-02-03,916.378
2010-02-04,891.246
2010-02-05,863.763
2010-02-08,860.268
2010-02-09,873.497
2010-02-10,877.303
2010-02-11,887.659
2010-02-12,886.684
2010-02-15,889.381
2010-02-16,897.173
2010-02-17,909.476
2010-02-18,908.005
2010-02-19,898.938
2010-02-22,907.242
2010-02-23,904.666
2010-02-24,899.1
2010-02-25,888.928
2010-02-26,900.744
2010-03-01,912.241
2010-03-02,924.713
2010-03-03,931.191
2010-03-04,926.856
2010-03-05,940.339
2010-03-08,951.536
2010-03-09,952.79
2010-03-10,958.738
2010-03-11,955.816
2010-03-12,957.832
2010-03-15,948.825
2010-03-16,957.217
2010-03-17,970.405
2010-03-18,966.876
2010-03-19,963.759
2010-03-22,956.783
2010-03-23,961.425
2010-03-24,960.085
2010-03-25,959.246
2010-03-26,963.022
2010-03-29,973.22
2010-03-30,977.488
2010-03-31,977.836
2010-04-01,994.552
2010-04-02,995.525
2010-04-05,1002.332
2010-04-06,1005.481
2010-04-07,1008.604
2010-04-08,1003.205
2010-04-09,1011.23
2010-04-12,1008.806
2010-04-13,1001.948
2010-04-14,1014.883
2010-04-15,1017.707
2010-04-16,1002.746
2010-04-19,981.408
2010-04-20,992.237
2010-04-21,996.602
2010-04-22,991.419
2010-04-23,994.843
2010-04-26,1006.012
2010-04-27,991.798
2010-04-28,977.128
2010-04-29,985.279
2010-04-30,990.107
2010-05-03,979.7
2010-05-04,962.79
2010-05-05,943.859
2010-05-06,921.47
2010-05-07,900.051
2010-05-10,939.405
2010-05-11,932.532
2010-05-12,940.725
2010-05-13,948.752
2010-05-14,933.498
2010-05-17,913.135
2010-05-18,913.193
2010-05-19,885.651
2010-05-20,857.217
2010-05-21,861.03
2010-05-24,865.704
2010-05-25,831.168
2010-05-26,858.882
2010-05-27,880.765
2010-05-28,893.116
2010-05-31,900.773
2010-06-01,883.285
2010-06-02,883.756
2010-06-03,899.648
2010-06-04,888.899
2010-06-07,864.951
2010-06-08,866.517
2010-06-09,869.082
2010-06-10,879.532
2010-06-11,890.527
2010-06-14,904.027
2010-06-15,911.12
2010-06-16,916.85
2010-06-17,921.96
2010-06-18,928.195
2010-06-21,953.104
2010-06-22,942.673
2010-06-23,935.332
2010-06-24,928.616
2010-06-25,922.909
2010-06-28,926.761
2010-06-29,900.371
2010-06-30,894.079
2010-07-01,885.789
2010-07-02,888.548
2010-07-05,889.374
2010-07-06,906.778
2010-07-07,907.358
2010-07-08,917.951
2010-07-09,929.002
2010-07-12,930.205
2010-07-13,934.531
2010-07-14,939.285
2010-07-15,935.976
2010-07-16,928.959
2010-07-19,925.038
2010-07-20,933.526
