Date,ACWI IMI GROWTH IMI (Large+Mid+Small Cap)
2009-06-15,668.615
2009-06-16,663.297
2009-06-17,659.252
2009-06-18,661.08
2009-06-19,665.539
2009-06-22,649.715
2009-06-23,647.98
2009-06-24,657.815
2009-06-25,663.705
2009-06-26,669.29
2009-06-29,672.236
2009-06-30,668.221
2009-07-01,674.796
2009-07-02,660.534
2009-07-03,659.762
2009-07-06,654.522
2009-07-07,648.182
2009-07-08,643.367
2009-07-09,646.801
2009-07-10,643.864
2009-07-13,648.148
2009-07-14,656.131
2009-07-15,674.115
2009-07-16,680.517
2009-07-17,683.749
2009-07-20,693.879
2009-07-21,699.816
2009-07-22,700.21
2009-07-23,712.225
2009-07-24,713.129
2009-07-27,715.257
2009-07-28,714.003
2009-07-29,709.652
2009-07-30,718.685
2009-07-31,723.029
2009-08-03,736.454
2009-08-04,735.686
2009-08-05,730.226
2009-08-06,727.548
2009-08-07,728.475
2009-08-10,726.573
2009-08-11,721.516
2009-08-12,726.034
2009-08-13,734.659
2009-08-14,729.97
2009-08-17,709.425
2009-08-18,716.606
2009-08-19,719.757
2009-08-20,728.184
2009-08-21,738.135
2009-08-24,743.22
2009-08-25,743.449
2009-08-26,740.802
2009-08-27,738.903
2009-08-28,744.461
2009-08-31,738.377
2009-09-01,729.973
2009-09-02,725.86
2009-09-03,730.228
2009-09-04,738.15
2009-09-07,745.415
2009-09-08,755.791
2009-09-09,760.086
2009-09-10,766.635
2009-09-11,770.935
2009-09-14,768.773
2009-09-15,770.704
2009-09-16,782.434
2009-09-17,785.219
2009-09-18,783.013
2009-09-21,778.421
2009-09-22,786.446
2009-09-23,783.06
2009-09-24,773.698
2009-09-25,769.695
2009-09-28,775.094
2009-09-29,775.175
2009-09-30,777.149
2009-10-01,762.409
2009-10-02,754.297
2009-10-05,759.535
2009-10-06,774.906
2009-10-07,776.214
2009-10-08,786.48
2009-10-09,788.992
2009-10-12,792.225
2009-10-13,791.108
2009-10-14,804.227
2009-10-15,807.158
2009-10-16,801.621
2009-10-19,811.526
2009-10-20,808.566
2009-10-21,806.787
2009-10-22,805.442
2009-10-23,800.923
2009-10-26,794.4
2009-10-27,786.42
2009-10-28,769.816
2009-10-29,780.651
2009-10-30,769.081
2009-11-02,770.46
2009-11-03,768.014
2009-11-04,777.302
2009-11-05,785.677
2009-11-06,789.274
2009-11-09,805.815
2009-11-10,805.333
2009-11-11,809.234
2009-11-12,802.082
2009-11-13,806.722
2009-11-16,819.291
2009-11-17,815.868
2009-11-18,816.079
2009-11-19,803.503
2009-11-20,799.715
2009-11-23,812.285
2009-11-24,808.803
2009-11-25,815.951
2009-11-26,805.717
2009-11-27,797.827
2009-11-30,800.934
2009-12-01,817.823
2009-12-02,821.02
2009-12-03,819.773
2009-12-04,818.429
2009-12-07,816.372
2009-12-08,807.082
2009-12-09,805.542
2009-12-10,808.761
2009-12-11,810.39
2009-12-14,818.063
2009-12-15,814.197
2009-12-16,818.623
2009-12-17,804.197
2009-12-18,804.292
2009-12-21,810.681
2009-12-22,814.284
2009-12-23,821.184
2009-12-24,825.842
2009-12-25,825.581
2009-12-28,829.265
2009-12-29,830.255
2009-12-30,826.562
2009-12-31,825.474
2010-01-01,825.474
2010-01-04,840.487
2010-01-05,842.924
2010-01-06,844.133
2010-01-07,842.383
2010-01-08,847.186
2010-01-11,852.986
2010-01-12,846.868
2010-01-13,848.156
2010-01-14,852.683
2010-01-15,845.28
2010-01-18,847.028
2010-01-19,850.033
2010-01-20,836.254
2010-01-21,824.376
2010-01-22,810.944
2010-01-25,809.813
2010-01-26,804.257
2010-01-27,801.378
2010-01-28,794.316
2010-01-29,786.755
2010-02-01,793.107
2010-02-02,803.316
2010-02-03,802.742
2010-02-04,779.737
2010-02-05,770.136
2010-02-08,768.27
2010-02-09,775.692
2010-02-10,775.872
2010-02-11,783.51
2010-02-12,784.052
2010-02-15,784.336
2010-02-16,795.483
2010-02-17,802.998
2010-02-18,806.258
2010-02-19,802.168
2010-02-22,805.866
2010-02-23,798.725
2010-02-24,800.748
2010-02-25,794.65
2010-02-26,801.493
2010-03-01,809.272
2010-03-02,816.628
2010-03-03,822.429
2010-03-04,820.76
2010-03-05,831.492
2010-03-08,835.509
2010-03-09,835.428
2010-03-10,839.989
2010-03-11,841.196
2010-03-12,844.808
2010-03-15,840.172
2010-03-16,847.756
2010-03-17,854.449
2010-03-18,850.543
2010-03-19,845.971
2010-03-22,848.114
2010-03-23,853.171
2010-03-24,845.89
2010-03-25,845.962
2010-03-26,847.333
2010-03-29,853.454
2010-03-30,855.249
2010-03-31,854.682
2010-04-01,863.783
2010-04-02,864.156
2010-04-05,868.835
2010-04-06,869.512
2010-04-07,867.432
2010-04-08,865.413
2010-04-09,873.591
2010-04-12,876.527
2010-04-13,873.802
2010-04-14,883.744
2010-04-15,885.754
2010-04-16,873.154
2010-04-19,866.637
2010-04-20,874.441
2010-04-21,874.573
2010-04-22,871.54
2010-04-23,877.217
2010-04-26,881.442
2010-04-27,864.616
2010-04-28,856.61
2010-04-29,866.875
2010-04-30,861.023
2010-05-03,862.018
2010-05-04,840.6
2010-05-05,829.817
2010-05-06,809.159
2010-05-07,788.681
2010-05-10,826.375
2010-05-11,821.238
2010-05-12,832.614
2010-05-13,830.16
2010-05-14,810.952
2010-05-17,803.184
2010-05-18,800.3
2010-05-19,785.88
2010-05-20,761.77
2010-05-21,767.975
2010-05-24,764.487
2010-05-25,750.39
2010-05-26,757.109
2010-05-27,779.767
2010-05-28,778.704
2010-05-31,779.82
2010-06-01,771.255
2010-06-02,778.72
2010-06-03,789.432
2010-06-04,768.908
2010-06-07,753.173
2010-06-08,754.691
2010-06-09,758.982
2010-06-10,776.547
2010-06-11,781.339
2010-06-14,790.633
2010-06-15,802.376
2010-06-16,804.933
2010-06-17,805.895
2010-06-18,807.872
2010-06-21,813.884
2010-06-22,803.118
2010-06-23,797.009
2010-06-24,788.007
2010-06-25,785.635
2010-06-28,787.853
2010-06-29,762.127
2010-06-30,756.306
2010-07-01,751.999
2010-07-02,752.637
2010-07-05,751.274
2010-07-06,762.983
2010-07-07,775.011
2010-07-08,784.195
2010-07-09,789.799
2010-07-12,789.748
2010-07-13,801.248
2010-07-14,805.474
2010-07-15,805.207
2010-07-16,789.58
2010-07-19,788.768
2010-07-20,793.584
2010-07-21,791.699
2010-07-22,806.332
2010-07-23,813.38
2010-07-26,820.939
2010-07-27,819.278
2010-07-28,817.966
2010-07-29,816.928
2010-07-30,815.269
2010-08-02,833.361
2010-08-03,833.602
2010-08-04,834.173
2010-08-05,834.017
2010-08-06,834.03
2010-08-09,838.448
2010-08-10,828.222
2010-08-11,806.033
2010-08-12,800.984
2010-08-13,800.133
2010-08-16,803.504
2010-08-17,813.445
2010-08-18,814.649
2010-08-19,807.991
2010-08-20,799.698
2010-08-23,797.571
2010-08-24,786.981
2010-08-25,783.323
2010-08-26,785.942
2010-08-27,793.763
2010-08-30,791.083
2010-08-31,787.834
2010-09-01,809.529
2010-09-02,816.151
2010-09-03,824.851
2010-09-06,828.602
2010-09-07,820.769
2010-09-08,824.032
2010-09-09,828.494
2010-09-10,830.655
2010-09-13,843.07
2010-09-14,846.618
2010-09-15,848.431
2010-09-16,846.785
2010-09-17,848.578
2010-09-20,859.276
2010-09-21,858.342
2010-09-22,860.158
2010-09-23,856.976
2010-09-24,870.45
2010-09-27,870.738
2010-09-28,874.147
2010-09-29,876.196
2010-09-30,873.619
2010-10-01,877.142
2010-10-04,871.883
2010-10-05,887.091
2010-10-06,891.365
2010-10-07,891.178
2010-10-08,894.541
2010-10-11,896.165
2010-10-12,894.131
2010-10-13,906.577
2010-10-14,910.651
2010-10-15,910.722
2010-10-18,910.775
2010-10-19,895.653
2010-10-20,904.593
2010-10-21,908.114
2010-10-22,908.02
2010-10-25,914.998
2010-10-26,911.315
2010-10-27,903.341
2010-10-28,907.928
2010-10-29,909.434
2010-11-01,912.589
2010-11-02,920.419
2010-11-03,921.5
2010-11-04,942.568
2010-11-05,944.736
2010-11-08,943.721
2010-11-09,942.395
2010-11-10,936.896
2010-11-11,934.696
2010-11-12,923.299
2010-11-15,921.876
2010-11-16,905.383
2010-11-17,906.584
2010-11-18,922.214
2010-11-19,923.846
2010-11-22,924.874
2010-11-23,909.529
2010-11-24,919.437
2010-11-25,921.645
2010-11-26,911.921
2010-11-29,905.863
2010-11-30,901.079
2010-12-01,918.028
2010-12-02,933.514
2010-12-03,941.711
2010-12-06,942.096
2010-12-07,945.36
2010-12-08,939.887
2010-12-09,941.164
2010-12-10,944.414
2010-12-13,950.272
2010-12-14,952.294
2010-12-15,946.524
2010-12-16,946.18
2010-12-17,946.586
2010-12-20,947.218
2010-12-21,955.897
2010-12-22,956.888
2010-12-23,956.881
2010-12-24,957.325
2010-12-27,956.274
2010-12-28,957.413
2010-12-29,961.735
2010-12-30,961.879
2010-12-31,964.106
2011-01-03,970.168
2011-01-04,968.877
2011-01-05,965.842
2011-01-06,964.462
2011-01-07,962.75
2011-01-10,959.186
2011-01-11,964.825
2011-01-12,975.756
2011-01-13,978.592
2011-01-14,979.383
2011-01-17,978.157
2011-01-18,984.607
2011-01-19,978.32
2011-01-20,964.005
2011-01-21,964.415
2011-01-24,971.298
2011-01-25,970.772
2011-01-26,979.517
2011-01-27,980.273
2011-01-28,965.135
2011-01-31,968.483
2011-02-01,983.051
2011-02-02,985.625
2011-02-03,984.426
2011-02-04,986.189
2011-02-07,990.992
2011-02-08,995.967
2011-02-09,990.449
2011-02-10,985.35
2011-02-11,989.166
2011-02-14,994.663
2011-02-15,992.95
2011-02-16,997.393
2011-02-17,1002.126
2011-02-18,1004.142
2011-02-21,1001.492
2011-02-22,984.584
2011-02-23,976.674
2011-02-24,974.278
2011-02-25,987.561
2011-02-28,993.952
2011-03-01,988.064
2011-03-02,987.633
2011-03-03,999.519
2011-03-04,999.182
2011-03-07,990.949
2011-03-08,992.133
2011-03-09,990.751
2011-03-10,971.182
2011-03-11,971.5
2011-03-14,963.218
2011-03-15,941.955
2011-03-16,936.667
2011-03-17,947.29
2011-03-18,953.273
2011-03-21,968.638
2011-03-22,971.307
2011-03-23,973.09
2011-03-24,983.655
2011-03-25,986.142
2011-03-28,982.583
2011-03-29,987.103
2011-03-30,997.943
2011-03-31,999.826
2011-04-01,1004.835
2011-04-04,1009.413
2011-04-05,1009.333
2011-04-06,1012.499
2011-04-07,1009.311
2011-04-08,1012.961
2011-04-11,1010.247
2011-04-12,997.514
2011-04-13,1003.633
2011-04-14,1003.551
2011-04-15,1004.857
2011-04-18,990.61
2011-04-19,996.56
2011-04-20,1017.62
2011-04-21,1027.963
2011-04-22,1027.993
2011-04-25,1025.379
2011-04-26,1030.29
2011-04-27,1032.45
2011-04-28,1039.84
2011-04-29,1042.588
2011-05-02,1044.48
2011-05-03,1034.728
2011-05-04,1025.482
2011-05-05,1016.058
2011-05-06,1019.496
2011-05-09,1018.243
2011-05-10,1026.921
2011-05-11,1020.686
2011-05-12,1015.064
2011-05-13,1009.937
2011-05-16,1003.827
2011-05-17,998.031
2011-05-18,1008.489
2011-05-19,1010.869
2011-05-20,1006.228
2011-05-23,987.921
2011-05-24,990.794
2011-05-25,993.473
2011-05-26,1001.892
2011-05-27,1011.268
2011-05-30,1011.878
2011-05-31,1024.427
2011-06-01,1013.054
2011-06-02,1006.365
2011-06-03,1001.284
2011-06-06,994.135
2011-06-07,995.707
2011-06-08,986.312
2011-06-09,990.241
2011-06-10,975.175
2011-06-13,973.042
2011-06-14,985.862
2011-06-15,971.701
2011-06-16,960.649
2011-06-17,962.656
2011-06-20,962.902
2011-06-21,979.445
2011-06-22,978.604
2011-06-23,968.37
2011-06-24,966.121
2011-06-27,970.086
2011-06-28,982.348
2011-06-29,994.919
2011-06-30,1007.293
2011-07-01,1017.084
2011-07-04,1022.232
2011-07-05,1022.735
2011-07-06,1022.152
2011-07-07,1031.057
2011-07-08,1025.765
2011-07-11,1005.153
2011-07-12,997.318
2011-07-13,1009.104
2011-07-14,1001.629
2011-07-15,1005.515
2011-07-18,994.233
2011-07-19,1009.332
2011-07-20,1013.002
2011-07-21,1023.196
2011-07-22,1029.602
2011-07-25,1025.083
2011-07-26,1026.567
2011-07-27,1009.623
2011-07-28,1005.246
2011-07-29,1000.072
2011-08-01,996.688
2011-08-02,974.741
2011-08-03,968.821
2011-08-04,926.259
2011-08-05,911.244
2011-08-08,862.703
2011-08-09,884.547
2011-08-10,866.734
2011-08-11,891.514
2011-08-12,902.275
2011-08-15,919.857
2011-08-16,914.677
2011-08-17,916.419
2011-08-18,875.267
2011-08-19,860.942
2011-08-22,859.82
2011-08-23,881.663
2011-08-24,886.62
2011-08-25,876.413
2011-08-26,886.275
2011-08-29,908.236
2011-08-30,915.105
2011-08-31,927.026
2011-09-01,922.45
2011-09-02,903.115
2011-09-05,885.648
2011-09-06,879.014
2011-09-07,902.776
2011-09-08,900.502
2011-09-09,875.554
2011-09-12,865.584
2011-09-13,873.11
2011-09-14,879.102
2011-09-15,894.268
2011-09-16,900.724
2011-09-19,885.843
2011-09-20,888.062
2011-09-21,871.045
2011-09-22,830.393
2011-09-23,830.823
2011-09-26,835.765
2011-09-27,861.064
2011-09-28,847.847
2011-09-29,849.073
2011-09-30,829.291
2011-10-03,806.045
2011-10-04,804.911
2011-10-05,820.358
2011-10-06,843.041
2011-10-07,846.949
2011-10-10,868.631
2011-10-11,873.385
2011-10-12,885.081
2011-10-13,884.804
2011-10-14,897.759
2011-10-17,888.396
2011-10-18,889.821
2011-10-19,885.381
2011-10-20,876.156
2011-10-21,895.984
2011-10-24,914.446
2011-10-25,904.581
2011-10-26,907.901
2011-10-27,944.241
2011-10-28,950.327
2011-10-31,924.835
2011-11-01,895.701
2011-11-02,906.962
2011-11-03,919.313
2011-11-04,920.879
2011-11-07,921.383
2011-11-08,928.566
2011-11-09,903.686
2011-11-10,897.903
2011-11-11,917.76
2011-11-14,912.219
2011-11-15,911.04
2011-11-16,901.375
2011-11-17,888.169
2011-11-18,881.53
2011-11-21,860.994
2011-11-22,860.389
2011-11-23,841.178
2011-11-24,840.279
2011-11-25,836.249
2011-11-28,863.288
2011-11-29,868.412
2011-11-30,899.548
2011-12-01,903.487
2011-12-02,903.967
2011-12-05,911.5
2011-12-06,905.452
2011-12-07,907.394
2011-12-08,892.588
2011-12-09,898.71
2011-12-12,886.968
2011-12-13,878.014
2011-12-14,861.309
2011-12-15,861.701
2011-12-16,866.019
2011-12-19,857.149
2011-12-20,878.021
2011-12-21,877.747
2011-12-22,882.022
2011-12-23,888.662
2011-12-26,889.152
2011-12-27,890.104
2011-12-28,879.132
2011-12-29,884.869
2011-12-30,888.641
2012-01-02,890.59
2012-01-03,906.203
2012-01-04,904.453
2012-01-05,900.714
2012-01-06,897.305
2012-01-09,898.675
2012-01-10,910.059
2012-01-11,907.717
2012-01-12,910.483
2012-01-13,906.444
2012-01-16,907.309
2012-01-17,916.038
2012-01-18,925.29
2012-01-19,933.124
2012-01-20,933.698
2012-01-23,938.259
2012-01-24,935.338
2012-01-25,942.619
2012-01-26,949.749
2012-01-27,948.691
2012-01-30,943.487
2012-01-31,946.783
2012-02-01,958.923
2012-02-02,962.825
2012-02-03,972.792
2012-02-06,972.548
2012-02-07,975.044
2012-02-08,977.773
2012-02-09,980.748
2012-02-10,970.386
2012-02-13,978.52
2012-02-14,975.244
2012-02-15,977.375
2012-02-16,980.001
2012-02-17,984.845
2012-02-20,990.834
2012-02-21,989.274
2012-02-22,987.611
2012-02-23,991.799
2012-02-24,996.471
2012-02-27,993.682
2012-02-28,998.58
2012-02-29,996.941
2012-03-01,1000.145
2012-03-02,995.699
2012-03-05,989.046
2012-03-06,969.053
2012-03-07,973.552
2012-03-08,989.758
2012-03-09,992.77
2012-03-12,989.381
2012-03-13,1002.583
2012-03-14,1000.094
2012-03-15,1005.687
2012-03-16,1009.604
2012-03-19,1013.103
2012-03-20,1005.002
2012-03-21,1003.355
2012-03-22,997.55
2012-03-23,1000.583
2012-03-26,1012.289
2012-03-27,1013.409
2012-03-28,1006.578
2012-03-29,1001.587
2012-03-30,1006.856
2012-04-02,1017.331
2012-04-03,1015.296
2012-04-04,995.414
2012-04-05,996.042
2012-04-06,995.435
2012-04-09,988.447
2012-04-10,973.108
2012-04-11,978.351
2012-04-12,992.44
2012-04-13,982.989
2012-04-16,979.452
2012-04-17,993.163
2012-04-18,993.129
2012-04-19,989.554
2012-04-20,991.359
2012-04-23,977.092
2012-04-24,979.862
2012-04-25,992.469
2012-04-26,999.27
2012-04-27,1004.314
2012-04-30,1002.064
2012-05-01,1002.984
2012-05-02,1002.478
2012-05-03,996.562
2012-05-04,980.596
2012-05-07,975.45
2012-05-08,966.423
2012-05-09,959.435
2012-05-10,961.075
2012-05-11,959.665
2012-05-14,945.543
2012-05-15,938.933
2012-05-16,929.818
2012-05-17,919.472
2012-05-18,907.786
2012-05-21,921.113
2012-05-22,926.702
2012-05-23,917.418
2012-05-24,919.68
2012-05-25,918.032
2012-05-28,920.584
2012-05-29,931.106
2012-05-30,916.098
2012-05-31,912.285
2012-06-01,891.537
2012-06-04,888.334
2012-06-05,893.966
2012-06-06,913.154
2012-06-07,918.604
2012-06-08,916.464
2012-06-11,913.804
2012-06-12,918.656
2012-06-13,916.736
2012-06-14,918.574
2012-06-15,927.612
2012-06-18,934.111
2012-06-19,944.899
2012-06-20,946.425
2012-06-21,928.015
2012-06-22,925.344
2012-06-25,912.706
2012-06-26,914.656
2012-06-27,922.077
2012-06-28,918.966
2012-06-29,947.389
2012-07-02,951.716
2012-07-03,962.432
2012-07-04,962.403
2012-07-05,959.092
2012-07-06,948.803
2012-07-09,943.655
2012-07-10,939.317
2012-07-11,936.392
2012-07-12,926.669
2012-07-13,940.157
2012-07-16,939.88
2012-07-17,942.456
2012-07-18,949.375
2012-07-19,959.5
2012-07-20,949.021
2012-07-23,932.05
2012-07-24,926.365
2012-07-25,924.736
2012-07-26,943.053
2012-07-27,960.76
2012-07-30,963.03
2012-07-31,960.973
2012-08-01,958.568
2012-08-02,950.688
2012-08-03,966.835
2012-08-06,974.908
2012-08-07,980.297
2012-08-08,979.987
2012-08-09,983.293
2012-08-10,983.381
2012-08-13,981.57
2012-08-14,982.847
2012-08-15,983.401
2012-08-16,991.258
2012-08-17,993.015
2012-08-20,992.646
2012-08-21,995.814
2012-08-22,992.09
2012-08-23,991.819
2012-08-24,991.307
2012-08-27,991.006
2012-08-28,989.307
2012-08-29,988.95
2012-08-30,980.236
2012-08-31,985.689
2012-09-03,987.911
2012-09-04,984.295
2012-09-05,982.344
2012-09-06,999.396
2012-09-07,1010.049
2012-09-10,1005.518
2012-09-11,1008.378
2012-09-12,1012.118
2012-09-13,1021.014
2012-09-14,1037.062
2012-09-17,1033.988
2012-09-18,1030.944
2012-09-19,1034.47
2012-09-20,1027.716
2012-09-21,1030.875
2012-09-24,1025.362
2012-09-25,1021.057
2012-09-26,1009.223
2012-09-27,1018.69
2012-09-28,1014.7
2012-10-01,1018.931
2012-10-02,1019.56
2012-10-03,1018.713
2012-10-04,1025.623
2012-10-05,1028.759
2012-10-08,1021.482
2012-10-09,1011.229
2012-10-10,1005.522
2012-10-11,1007.573
2012-10-12,1007.217
2012-10-15,1010.992
2012-10-16,1022.631
2012-10-17,1027.959
2012-10-18,1025.322
2012-10-19,1012.857
2012-10-22,1012.864
2012-10-23,999.368
2012-10-24,998.431
2012-10-25,1001.52
2012-10-26,999.314
2012-10-29,997.756
2012-10-30,1000.689
2012-10-31,1000.786
2012-11-01,1009.741
2012-11-02,1004.96
2012-11-05,1004.917
2012-11-06,1010.094
2012-11-07,997.737
2012-11-08,987.343
2012-11-09,987.48
2012-11-12,986.259
2012-11-13,984.286
2012-11-14,974.12
2012-11-15,970.423
2012-11-16,970.727
2012-11-19,990.936
2012-11-20,992.139
2012-11-21,994.191
2012-11-22,999.162
2012-11-23,1010.237
2012-11-26,1009.669
2012-11-27,1008.681
2012-11-28,1011.094
2012-11-29,1020.248
2012-11-30,1020.732
2012-12-03,1020.263
2012-12-04,1019.845
2012-12-05,1018.813
2012-12-06,1022.187
2012-12-07,1022.82
2012-12-10,1024.973
2012-12-11,1030.407
2012-12-12,1031.285
2012-12-13,1027.853
2012-12-14,1025.653
2012-12-17,1031.398
2012-12-18,1040.473
2012-12-19,1041.693
2012-12-20,1042.563
2012-12-21,1034.347
2012-12-24,1033.11
2012-12-25,1033.897
2012-12-26,1030.757
2012-12-27,1032.368
2012-12-28,1027.767
2012-12-31,1036.888
2013-01-01,1036.993
2013-01-02,1058.913
2013-01-03,1057.297
2013-01-04,1059.253
2013-01-07,1057.299
2013-01-08,1054.275
2013-01-09,1058.006
2013-01-10,1064.127
2013-01-11,1065.902
2013-01-14,1064.542
2013-01-15,1065.549
2013-01-16,1063.755
2013-01-17,1068.808
2013-01-18,1071.203
2013-01-21,1071.387
2013-01-22,1074.408
2013-01-23,1075.039
2013-01-24,1074.558
2013-01-25,1080.282
2013-01-28,1076.908
2013-01-29,1080.747
2013-01-30,1080.064
2013-01-31,1078.621
2013-02-01,1088.04
2013-02-04,1077.42
2013-02-05,1080.866
2013-02-06,1083.113
2013-02-07,1079.729
2013-02-08,1086.371
2013-02-11,1081.244
2013-02-12,1085.333
2013-02-13,1086.758
2013-02-14,1086.785
2013-02-15,1084.991
2013-02-18,1085.249
2013-02-19,1092.431
2013-02-20,1086.683
2013-02-21,1073.584
2013-02-22,1080.505
2013-02-25,1073.004
2013-02-26,1070.041
2013-02-27,1078.818
2013-02-28,1084.168
2013-03-01,1082.487
2013-03-04,1083.439
2013-03-05,1095.051
2013-03-06,1096.878
2013-03-07,1098.883
2013-03-08,1101.945
2013-03-11,1105.221
2013-03-12,1103.264
2013-03-13,1101.792
2013-03-14,1108.118
2013-03-15,1110.69
2013-03-18,1100.694
2013-03-19,1097.469
2013-03-20,1102.696
2013-03-21,1096.77
2013-03-22,1099.314
2013-03-25,1097.886
2013-03-26,1103.056
2013-03-27,1102.93
2013-03-28,1108.077
2013-03-29,1108.455
2013-04-01,1101.898
2013-04-02,1105.727
2013-04-03,1099.85
2013-04-04,1095.731
2013-04-05,1091.565
2013-04-08,1097.739
2013-04-09,1100.857
2013-04-10,1114.587
2013-04-11,1123.259
2013-04-12,1118.193
2013-04-15,1097.199
2013-04-16,1104.117
2013-04-17,1090.713
2013-04-18,1083.943
2013-04-19,1091.205
2013-04-22,1094.461
2013-04-23,1104.622
2013-04-24,1109.547
2013-04-25,1117.603
2013-04-26,1116.206
2013-04-29,1123.529
2013-04-30,1131.333
2013-05-01,1125.111
2013-05-02,1128.23
2013-05-03,1137.857
2013-05-06,1138.724
2013-05-07,1145.849
2013-05-08,1156.254
2013-05-09,1152.544
2013-05-10,1153.004
2013-05-13,1152.973
2013-05-14,1159.545
2013-05-15,1161.701
2013-05-16,1159.505
2013-05-17,1162.328
2013-05-20,1165.565
2013-05-21,1167.015
2013-05-22,1160.79
2013-05-23,1145.543
2013-05-24,1146.284
2013-05-27,1144.25
2013-05-28,1149.796
2013-05-29,1143.014
2013-05-30,1144.751
2013-05-31,1132.247
2013-06-03,1129.054
2013-06-04,1129.607
2013-06-05,1113.512
2013-06-06,1115.609
2013-06-07,1125.61
2013-06-10,1127.553
2013-06-11,1118.389
2013-06-12,1115.407
2013-06-13,1117.525
2013-06-14,1119.605
2013-06-17,1128.287
2013-06-18,1132.335
2013-06-19,1127.4
2013-06-20,1087.747
2013-06-21,1084.05
2013-06-24,1067.624
2013-06-25,1075.225
2013-06-26,1085.773
2013-06-27,1096.541
2013-06-28,1098.228
2013-07-01,1108.045
2013-07-02,1108.089
2013-07-03,1104.183
2013-07-04,1110.102
2013-07-05,1111.012
2013-07-08,1113.819
2013-07-09,1121.701
2013-07-10,1126.004
2013-07-11,1145.947
2013-07-12,1148.115
2013-07-15,1149.999
2013-07-16,1149.293
2013-07-17,1152.256
2013-07-18,1155.842
2013-07-19,1156.051
2013-07-22,1160.595
2013-07-23,1159.796
2013-07-24,1158.787
2013-07-25,1159.304
2013-07-26,1157.555
2013-07-29,1151.169
2013-07-30,1154.235
2013-07-31,1152.489
2013-08-01,1166.809
2013-08-02,1174.118
2013-08-05,1173.857
2013-08-06,1171.03
2013-08-07,1162.76
2013-08-08,1168.951
2013-08-09,1168.564
2013-08-12,1167.777
2013-08-13,1171.866
2013-08-14,1172.022
2013-08-15,1157.139
2013-08-16,1157.756
2013-08-19,1152.96
2013-08-20,1151.966
2013-08-21,1144.94
2013-08-22,1150.152
2013-08-23,1157.319
2013-08-26,1156.675
2013-08-27,1139.463
2013-08-28,1134.927
2013-08-29,1138.822
2013-08-30,1133.476
2013-09-02,1140.505
2013-09-03,1145.025
2013-09-04,1152.95
2013-09-05,1154.826
2013-09-06,1158.816
2013-09-09,1171.562
2013-09-10,1182.51
2013-09-11,1186.484
2013-09-12,1184.819
2013-09-13,1184.954
2013-09-16,1194.708
2013-09-17,1195.907
2013-09-18,1206.022
2013-09-19,1218.094
2013-09-20,1210.97
2013-09-23,1207.737
2013-09-24,1206.276
2013-09-25,1203.504
2013-09-26,1207.514
2013-09-27,1206.537
2013-09-30,1198.514
2013-10-01,1207.224
2013-10-02,1204.958
2013-10-03,1200.079
2013-10-04,1202.979
2013-10-07,1193.935
2013-10-08,1183.399
2013-10-09,1178.661
2013-10-10,1197.72
2013-10-11,1207.181
2013-10-14,1210.832
2013-10-15,1207.951
2013-10-16,1215.936
2013-10-17,1226.875
2013-10-18,1238.625
2013-10-21,1240.186
2013-10-22,1247.849
2013-10-23,1241.462
2013-10-24,1246.628
2013-10-25,1245.185
2013-10-28,1247.14
2013-10-29,1248.613
2013-10-30,1246.982
2013-10-31,1240.766
2013-11-01,1236.202
2013-11-04,1239.809
2013-11-05,1236.312
2013-11-06,1239.077
2013-11-07,1224.242
2013-11-08,1228.154
2013-11-11,1231.47
2013-11-12,1230.855
2013-11-13,1232.67
2013-11-14,1242.592
2013-11-15,1250.056
2013-11-18,1251.381
2013-11-19,1246.577
2013-11-20,1242.662
2013-11-21,1245.13
2013-11-22,1251.173
2013-11-25,1252.807
2013-11-26,1253.924
2013-11-27,1256.956
2013-11-28,1260.4
2013-11-29,1261.806
2013-12-02,1256.209
2013-12-03,1249.623
2013-12-04,1242.91
2013-12-05,1242.191
2013-12-06,1250.236
2013-12-09,1254.817
2013-12-10,1252.7
2013-12-11,1242.391
2013-12-12,1233.315
2013-12-13,1233.491
2013-12-16,1240.166
2013-12-17,1237.23
2013-12-18,1251.036
2013-12-19,1253.291
2013-12-20,1260.017
2013-12-23,1269.385
2013-12-24,1270.563
2013-12-25,1270.694
2013-12-26,1274.695
2013-12-27,1280.243
2013-12-30,1282.837
2013-12-31,1286.876
2014-01-01,1286.905
2014-01-02,1275.863
2014-01-03,1275.186
2014-01-06,1269.818
2014-01-07,1274.662
2014-01-08,1278.612
2014-01-09,1274.387
2014-01-10,1282.206
2014-01-13,1275.332
2014-01-14,1280.936
2014-01-15,1286.372
2014-01-16,1285.618
2014-01-17,1283.663
2014-01-20,1283.643
2014-01-21,1286.845
2014-01-22,1290.305
2014-01-23,1280.615
2014-01-24,1254.433
2014-01-27,1240.583
2014-01-28,1246.145
2014-01-29,1240.023
2014-01-30,1244.354
2014-01-31,1239.034
2014-02-03,1218.541
2014-02-04,1217.306
2014-02-05,1218.588
2014-02-06,1235.235
2014-02-07,1250.54
2014-02-10,1254.767
2014-02-11,1267.572
2014-02-12,1271.549
2014-02-13,1275.608
2014-02-14,1280.749
2014-02-17,1284.257
2014-02-18,1290.01
2014-02-19,1285.286
2014-02-20,1284.676
2014-02-21,1288.969
2014-02-24,1296.089
2014-02-25,1297.976
2014-02-26,1296.337
