Date,NORWAY SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,504.749
2005-11-10,496.916
2005-11-11,486.872
2005-11-14,491.426
2005-11-15,486.146
2005-11-16,477.311
2005-11-17,490.795
2005-11-18,485.609
2005-11-21,489.019
2005-11-22,498.822
2005-11-23,498.833
2005-11-24,497.338
2005-11-25,502.745
2005-11-28,500.165
2005-11-29,497.827
2005-11-30,505.19
2005-12-01,505.353
2005-12-02,518.015
2005-12-05,525.551
2005-12-06,521.382
2005-12-07,527.468
2005-12-08,533.548
2005-12-09,541.152
2005-12-12,545.951
2005-12-13,554.194
2005-12-14,556.498
2005-12-15,549.688
2005-12-16,538.278
2005-12-19,528.522
2005-12-20,528.03
2005-12-21,531.29
2005-12-22,549.487
2005-12-23,554.572
2005-12-26,554.572
2005-12-27,554.267
2005-12-28,560.645
2005-12-29,559.501
2005-12-30,561.386
2006-01-02,566.406
2006-01-03,584.628
2006-01-04,594.374
2006-01-05,591.379
2006-01-06,596.882
2006-01-09,597.88
2006-01-10,582.026
2006-01-11,580.758
2006-01-12,586.331
2006-01-13,581.952
2006-01-16,585.501
2006-01-17,576.285
2006-01-18,560.953
2006-01-19,578.677
2006-01-20,590.132
2006-01-23,596.313
2006-01-24,603.892
2006-01-25,608.078
2006-01-26,604.894
2006-01-27,612.16
2006-01-30,611.639
2006-01-31,599.298
2006-02-01,609.517
2006-02-02,606.478
2006-02-03,597.402
2006-02-06,602.46
2006-02-07,593.53
2006-02-08,584.684
2006-02-09,605.438
2006-02-10,596.423
2006-02-13,593.759
2006-02-14,577.475
2006-02-15,582.305
2006-02-16,581.695
2006-02-17,602.165
2006-02-20,614.336
2006-02-21,615.616
2006-02-22,611.148
2006-02-23,615.153
2006-02-24,624.321
2006-02-27,626.974
2006-02-28,618.63
2006-03-01,636.816
2006-03-02,650.873
2006-03-03,660.82
2006-03-06,659.267
2006-03-07,644.585
2006-03-08,631.635
2006-03-09,637.401
2006-03-10,637.194
2006-03-13,644.9
2006-03-14,652.6
2006-03-15,662.01
2006-03-16,669.06
2006-03-17,670.788
2006-03-20,678.421
2006-03-21,664.078
2006-03-22,667.685
2006-03-23,668.086
2006-03-24,681.267
2006-03-27,689.218
2006-03-28,700.843
2006-03-29,699.129
2006-03-30,709.748
2006-03-31,702.292
2006-04-03,719.451
2006-04-04,723.106
2006-04-05,728.262
2006-04-06,738.846
2006-04-07,728.449
2006-04-10,737.501
2006-04-11,738.168
2006-04-12,724.543
2006-04-13,722.269
2006-04-14,722.269
2006-04-17,734.114
2006-04-18,748.15
2006-04-19,760.283
2006-04-20,773.695
2006-04-21,785.943
2006-04-24,798.182
2006-04-25,798.581
2006-04-26,805.306
2006-04-27,781.843
2006-04-28,780.892
2006-05-01,782.805
2006-05-02,802.378
2006-05-03,811.944
2006-05-04,831.753
2006-05-05,832.488
2006-05-08,823.42
2006-05-09,832.729
2006-05-10,841.355
2006-05-11,862.602
2006-05-12,846.775
2006-05-15,782.883
2006-05-16,779.727
2006-05-17,777.939
2006-05-18,731.139
2006-05-19,716.219
2006-05-22,669.219
2006-05-23,729.681
2006-05-24,712.241
2006-05-25,713.632
2006-05-26,748.42
2006-05-29,766.925
2006-05-30,750.426
2006-05-31,764.011
2006-06-01,768.9
2006-06-02,793.851
2006-06-05,797.201
2006-06-06,759.43
2006-06-07,738.592
2006-06-08,680.109
2006-06-09,697.572
2006-06-12,672.409
2006-06-13,636.984
2006-06-14,638.666
2006-06-15,680.422
2006-06-16,675.91
2006-06-19,669.041
2006-06-20,660.331
2006-06-21,662.233
2006-06-22,668.202
2006-06-23,687.046
2006-06-26,687.458
2006-06-27,709.412
2006-06-28,698.136
2006-06-29,703.795
2006-06-30,726.302
2006-07-03,743.217
2006-07-04,749.357
2006-07-05,725.824
2006-07-06,741.137
2006-07-07,742.758
2006-07-10,732.452
2006-07-11,732.132
2006-07-12,748.848
2006-07-13,739.542
2006-07-14,726.546
2006-07-17,699.667
2006-07-18,682.11
2006-07-19,689.629
2006-07-20,697.661
2006-07-21,678.549
2006-07-24,676.172
2006-07-25,700.354
2006-07-26,704.493
2006-07-27,716.712
2006-07-28,720.075
2006-07-31,728.306
2006-08-01,729.288
2006-08-02,746.219
2006-08-03,726.971
2006-08-04,730.817
2006-08-07,724.038
2006-08-08,716.882
2006-08-09,712.235
2006-08-10,695.215
2006-08-11,692.959
2006-08-14,679.114
2006-08-15,684.558
2006-08-16,700.935
2006-08-17,691.653
2006-08-18,700.203
2006-08-21,723.842
2006-08-22,717.9
2006-08-23,726.551
2006-08-24,721.436
2006-08-25,722.774
2006-08-28,719.057
2006-08-29,708.905
2006-08-30,724.104
2006-08-31,721.729
2006-09-01,730.175
2006-09-04,742.708
2006-09-05,749.356
2006-09-06,725.673
2006-09-07,710.618
2006-09-08,706.696
2006-09-11,663.717
2006-09-12,657.355
2006-09-13,667.166
2006-09-14,677.482
2006-09-15,669.261
2006-09-18,673.573
2006-09-19,684.812
2006-09-20,682.909
2006-09-21,662.75
2006-09-22,658.754
2006-09-25,624.724
2006-09-26,646.031
2006-09-27,664.165
2006-09-28,671.055
2006-09-29,675.677
2006-10-02,671.244
2006-10-03,647.527
2006-10-04,643.901
2006-10-05,660.932
2006-10-06,649.047
2006-10-09,661.605
2006-10-10,668.295
2006-10-11,664.326
2006-10-12,666.147
2006-10-13,679.542
2006-10-16,685.341
2006-10-17,680.689
2006-10-18,687.841
2006-10-19,705.228
2006-10-20,715.211
2006-10-23,710.662
2006-10-24,721.606
2006-10-25,730.177
2006-10-26,747.154
2006-10-27,738.641
2006-10-30,723.708
2006-10-31,735.087
2006-11-01,750.494
2006-11-02,746.977
2006-11-03,748.109
2006-11-06,761.353
2006-11-07,764.492
2006-11-08,762.759
2006-11-09,775.831
2006-11-10,779.859
2006-11-13,768.7
2006-11-14,779.631
2006-11-15,787.724
2006-11-16,795.684
2006-11-17,766.536
2006-11-20,773.797
2006-11-21,788.455
2006-11-22,795.795
2006-11-23,788.048
2006-11-24,803.872
2006-11-27,793.737
2006-11-28,780.088
2006-11-29,797.326
2006-11-30,816.078
2006-12-01,817.138
2006-12-04,819.875
2006-12-05,825.174
2006-12-06,827.875
2006-12-07,828.651
2006-12-08,832.622
2006-12-11,828.686
2006-12-12,828.695
2006-12-13,829.825
2006-12-14,840.154
2006-12-15,842.89
2006-12-18,841.14
2006-12-19,836.541
2006-12-20,845.563
2006-12-21,835.521
2006-12-22,835.848
2006-12-25,835.848
2006-12-26,835.619
2006-12-27,833.033
2006-12-28,833.402
2006-12-29,843.033
2007-01-01,843.033
2007-01-02,870.928
2007-01-03,846.535
2007-01-04,803.558
2007-01-05,796.553
2007-01-08,808.948
2007-01-09,792.486
2007-01-10,770.837
2007-01-11,785.236
2007-01-12,790.134
2007-01-15,815.251
2007-01-16,807.172
2007-01-17,802.45
2007-01-18,802.634
2007-01-19,813.591
2007-01-22,830.421
2007-01-23,835.296
2007-01-24,851.753
2007-01-25,849.839
2007-01-26,849.616
2007-01-29,857.683
2007-01-30,857.601
2007-01-31,863.378
2007-02-01,876.955
2007-02-02,874.125
2007-02-05,870.644
2007-02-06,875.752
2007-02-07,885.306
2007-02-08,882.661
2007-02-09,890.452
2007-02-12,882.786
2007-02-13,886.358
2007-02-14,903.931
2007-02-15,894.968
2007-02-16,894.317
2007-02-19,896.549
2007-02-20,884.035
2007-02-21,884.006
2007-02-22,892.427
2007-02-23,899.291
2007-02-26,916.957
2007-02-27,878.067
2007-02-28,855.756
2007-03-01,847.997
2007-03-02,854.273
2007-03-05,822.444
2007-03-06,837.549
2007-03-07,839.456
2007-03-08,860.412
2007-03-09,859.895
2007-03-12,860.844
2007-03-13,861.819
2007-03-14,838.673
2007-03-15,854.645
2007-03-16,863.718
2007-03-19,879.988
2007-03-20,881.061
2007-03-21,892.367
2007-03-22,904.876
2007-03-23,909.509
2007-03-26,915.315
2007-03-27,908.701
2007-03-28,922.984
2007-03-29,927.126
2007-03-30,927.422
2007-04-02,925.962
2007-04-03,932.916
2007-04-04,932.446
2007-04-05,937.306
2007-04-06,937.306
2007-04-09,932.167
2007-04-10,949.726
2007-04-11,942.061
2007-04-12,940.69
2007-04-13,948.551
2007-04-16,964.49
2007-04-17,960.966
2007-04-18,944.73
2007-04-19,942.956
2007-04-20,959.429
2007-04-23,962.637
2007-04-24,964.174
2007-04-25,972.181
2007-04-26,969.458
2007-04-27,973.676
2007-04-30,978.824
2007-05-01,974.686
2007-05-02,988.057
2007-05-03,975.78
2007-05-04,990.009
2007-05-07,985.875
2007-05-08,951.129
2007-05-09,956.747
2007-05-10,951.195
2007-05-11,943.42
2007-05-14,946.966
2007-05-15,954.89
2007-05-16,958.593
2007-05-17,950.468
2007-05-18,968.81
2007-05-21,977.837
2007-05-22,988.467
2007-05-23,1000.241
2007-05-24,1001.065
2007-05-25,996.207
2007-05-28,996.207
2007-05-29,990.48
2007-05-30,975.674
2007-05-31,1000.0
2007-06-01,1007.291
2007-06-04,1007.041
2007-06-05,1010.748
2007-06-06,982.901
2007-06-07,979.28
2007-06-08,961.45
2007-06-11,970.569
2007-06-12,957.465
2007-06-13,962.724
2007-06-14,991.733
2007-06-15,1019.055
2007-06-18,1028.602
2007-06-19,1027.644
2007-06-20,1041.644
2007-06-21,1036.814
2007-06-22,1043.637
2007-06-25,1034.039
2007-06-26,1029.406
2007-06-27,1016.167
2007-06-28,1041.21
2007-06-29,1049.122
2007-07-02,1078.984
2007-07-03,1083.361
2007-07-04,1089.942
2007-07-05,1092.272
2007-07-06,1087.941
2007-07-09,1093.659
2007-07-10,1081.325
2007-07-11,1089.764
2007-07-12,1104.668
2007-07-13,1108.562
2007-07-16,1112.601
2007-07-17,1112.911
2007-07-18,1109.82
2007-07-19,1129.202
2007-07-20,1119.856
2007-07-23,1128.205
2007-07-24,1096.23
2007-07-25,1072.952
2007-07-26,1042.936
2007-07-27,1014.947
2007-07-30,1025.463
2007-07-31,1046.717
2007-08-01,1012.45
2007-08-02,1031.324
2007-08-03,1016.608
2007-08-06,989.666
2007-08-07,997.224
2007-08-08,1045.016
2007-08-09,1018.412
2007-08-10,985.347
2007-08-13,991.702
2007-08-14,988.203
2007-08-15,961.96
2007-08-16,901.757
2007-08-17,938.171
2007-08-20,952.135
2007-08-21,943.631
2007-08-22,967.486
2007-08-23,979.688
2007-08-24,986.443
2007-08-27,984.674
2007-08-28,959.768
2007-08-29,959.309
2007-08-30,979.341
2007-08-31,996.589
2007-09-03,1001.641
2007-09-04,1016.413
2007-09-05,1011.374
2007-09-06,1023.828
2007-09-07,1005.764
2007-09-10,1001.408
2007-09-11,1020.62
2007-09-12,1027.09
2007-09-13,1038.177
2007-09-14,1037.739
2007-09-17,1026.634
2007-09-18,1031.228
2007-09-19,1081.165
2007-09-20,1094.733
2007-09-21,1105.538
2007-09-24,1116.855
2007-09-25,1103.694
2007-09-26,1118.669
2007-09-27,1135.187
2007-09-28,1140.817
2007-10-01,1163.241
2007-10-02,1149.083
2007-10-03,1127.934
2007-10-04,1117.641
2007-10-05,1134.421
2007-10-08,1131.865
2007-10-09,1128.543
2007-10-10,1139.208
2007-10-11,1170.488
2007-10-12,1162.811
2007-10-15,1178.977
2007-10-16,1151.975
2007-10-17,1158.582
2007-10-18,1143.335
2007-10-19,1137.83
2007-10-22,1094.825
2007-10-23,1138.294
2007-10-24,1131.622
2007-10-25,1153.946
2007-10-26,1173.396
2007-10-29,1186.71
2007-10-30,1171.505
2007-10-31,1173.446
2007-11-01,1157.335
2007-11-02,1147.976
2007-11-05,1151.519
2007-11-06,1187.485
2007-11-07,1200.939
2007-11-08,1208.187
2007-11-09,1172.979
2007-11-12,1116.055
2007-11-13,1105.073
2007-11-14,1126.601
2007-11-15,1079.379
2007-11-16,1048.936
2007-11-19,1008.756
2007-11-20,1046.918
2007-11-21,1024.887
2007-11-22,1020.735
2007-11-23,1039.341
2007-11-26,1064.457
2007-11-27,1031.92
2007-11-28,1060.202
2007-11-29,1057.272
2007-11-30,1053.586
2007-12-03,1038.456
2007-12-04,1020.413
2007-12-05,1037.256
2007-12-06,1036.699
2007-12-07,1056.323
2007-12-10,1070.863
2007-12-11,1077.212
2007-12-12,1090.898
2007-12-13,1068.1
2007-12-14,1056.896
2007-12-17,1017.887
2007-12-18,1017.937
2007-12-19,1009.071
2007-12-20,1008.822
2007-12-21,1033.247
2007-12-24,1039.046
2007-12-25,1039.046
2007-12-26,1046.121
2007-12-27,1068.993
2007-12-28,1093.637
2007-12-31,1090.797
2008-01-01,1090.797
2008-01-02,1105.591
2008-01-03,1104.831
2008-01-04,1089.268
2008-01-07,1067.607
2008-01-08,1094.631
2008-01-09,1064.745
2008-01-10,1043.476
2008-01-11,1022.462
2008-01-14,1030.065
2008-01-15,985.423
2008-01-16,921.228
2008-01-17,920.664
2008-01-18,904.107
2008-01-21,830.442
2008-01-22,859.38
2008-01-23,829.52
2008-01-24,888.153
2008-01-25,931.918
2008-01-28,906.924
2008-01-29,933.93
2008-01-30,928.147
2008-01-31,886.964
2008-02-01,900.491
2008-02-04,913.302
2008-02-05,893.846
2008-02-06,904.315
2008-02-07,881.648
2008-02-08,882.094
2008-02-11,878.13
2008-02-12,919.382
2008-02-13,925.01
2008-02-14,963.312
2008-02-15,959.189
2008-02-18,974.632
2008-02-19,993.739
2008-02-20,975.83
2008-02-21,1015.346
2008-02-22,1006.871
2008-02-25,1002.855
2008-02-26,1015.737
2008-02-27,1055.443
2008-02-28,1052.14
2008-02-29,1025.913
2008-03-03,1011.93
2008-03-04,1021.158
2008-03-05,1036.132
2008-03-06,1031.804
2008-03-07,993.626
2008-03-10,973.423
2008-03-11,1003.51
2008-03-12,1015.657
2008-03-13,990.704
2008-03-14,994.603
2008-03-17,962.865
2008-03-18,975.833
2008-03-19,968.502
2008-03-20,944.135
2008-03-21,944.135
2008-03-24,944.135
2008-03-25,964.599
2008-03-26,988.601
2008-03-27,1011.471
2008-03-28,1010.607
2008-03-31,1027.074
2008-04-01,1013.561
2008-04-02,1026.754
2008-04-03,1040.313
2008-04-04,1068.832
2008-04-07,1082.43
2008-04-08,1074.58
2008-04-09,1093.071
2008-04-10,1101.772
2008-04-11,1097.279
2008-04-14,1098.407
2008-04-15,1126.52
2008-04-16,1153.607
2008-04-17,1136.086
2008-04-18,1141.757
2008-04-21,1168.747
2008-04-22,1201.816
2008-04-23,1173.146
2008-04-24,1143.64
2008-04-25,1154.904
2008-04-28,1184.057
2008-04-29,1149.066
2008-04-30,1168.605
2008-05-01,1157.64
2008-05-02,1183.837
2008-05-05,1196.639
2008-05-06,1204.073
2008-05-07,1219.064
2008-05-08,1238.081
2008-05-09,1227.286
2008-05-12,1239.303
2008-05-13,1225.933
2008-05-14,1248.788
2008-05-15,1258.616
2008-05-16,1286.168
2008-05-19,1314.378
2008-05-20,1287.452
2008-05-21,1316.602
2008-05-22,1327.321
2008-05-23,1295.954
2008-05-26,1265.62
2008-05-27,1245.827
2008-05-28,1243.212
2008-05-29,1229.824
2008-05-30,1237.548
2008-06-02,1227.052
2008-06-03,1236.76
2008-06-04,1206.361
2008-06-05,1208.361
2008-06-06,1235.555
2008-06-09,1215.438
2008-06-10,1172.251
2008-06-11,1153.805
2008-06-12,1144.889
2008-06-13,1155.908
2008-06-16,1176.153
2008-06-17,1192.742
2008-06-18,1166.316
2008-06-19,1172.257
2008-06-20,1160.027
2008-06-23,1137.729
2008-06-24,1136.331
2008-06-25,1144.926
2008-06-26,1126.267
2008-06-27,1118.248
2008-06-30,1116.41
2008-07-01,1105.968
2008-07-02,1114.398
2008-07-03,1070.257
2008-07-04,1063.138
2008-07-07,1081.023
2008-07-08,1053.571
2008-07-09,1061.743
2008-07-10,1025.004
2008-07-11,1041.091
2008-07-14,1026.463
2008-07-15,984.078
2008-07-16,964.796
2008-07-17,1012.978
2008-07-18,1007.253
2008-07-21,1017.15
2008-07-22,1013.304
2008-07-23,1005.886
2008-07-24,980.516
2008-07-25,973.203
2008-07-28,988.327
2008-07-29,988.574
2008-07-30,1014.763
2008-07-31,1052.848
2008-08-01,1028.326
2008-08-04,1015.043
2008-08-05,962.24
2008-08-06,980.236
2008-08-07,997.728
2008-08-08,970.413
2008-08-11,983.068
2008-08-12,958.964
2008-08-13,943.25
2008-08-14,958.357
2008-08-15,945.526
2008-08-18,969.17
2008-08-19,958.675
2008-08-20,971.51
2008-08-21,1007.8
2008-08-22,1005.52
2008-08-25,999.365
2008-08-26,979.151
2008-08-27,999.635
2008-08-28,1018.695
2008-08-29,1015.109
2008-09-01,974.584
2008-09-02,946.022
2008-09-03,914.665
2008-09-04,884.097
2008-09-05,848.844
2008-09-08,859.837
2008-09-09,795.71
2008-09-10,789.12
2008-09-11,770.476
2008-09-12,819.152
2008-09-15,765.2
2008-09-16,691.55
2008-09-17,675.317
2008-09-18,712.928
2008-09-19,797.09
2008-09-22,823.585
2008-09-23,803.772
2008-09-24,787.733
2008-09-25,775.244
2008-09-26,731.281
2008-09-29,652.652
2008-09-30,662.09
2008-10-01,636.052
2008-10-02,581.321
2008-10-03,598.112
2008-10-06,501.899
2008-10-07,495.895
2008-10-08,445.529
2008-10-09,464.531
2008-10-10,434.128
2008-10-13,459.177
2008-10-14,484.099
2008-10-15,435.122
2008-10-16,353.155
2008-10-17,366.983
2008-10-20,392.573
2008-10-21,401.159
2008-10-22,367.473
2008-10-23,355.34
2008-10-24,327.697
2008-10-27,313.578
2008-10-28,325.684
2008-10-29,351.696
2008-10-30,380.379
2008-10-31,401.318
2008-11-03,422.107
2008-11-04,462.794
2008-11-05,450.951
2008-11-06,397.183
2008-11-07,405.334
2008-11-10,419.319
2008-11-11,376.951
2008-11-12,354.541
2008-11-13,354.427
2008-11-14,364.505
2008-11-17,352.281
2008-11-18,342.795
2008-11-19,315.111
2008-11-20,296.943
2008-11-21,279.705
2008-11-24,325.353
2008-11-25,327.766
2008-11-26,330.111
2008-11-27,357.702
2008-11-28,361.774
2008-12-01,322.601
2008-12-02,330.636
2008-12-03,332.43
2008-12-04,327.796
2008-12-05,294.273
2008-12-08,333.993
2008-12-09,333.878
2008-12-10,355.848
2008-12-11,361.353
2008-12-12,342.556
2008-12-15,352.379
2008-12-16,353.549
2008-12-17,374.848
2008-12-18,365.286
2008-12-19,341.991
2008-12-22,327.61
2008-12-23,335.521
2008-12-24,334.075
2008-12-25,334.075
2008-12-26,332.449
2008-12-29,341.993
2008-12-30,354.546
2008-12-31,354.488
2009-01-01,354.488
2009-01-02,388.896
2009-01-05,393.646
2009-01-06,404.248
2009-01-07,388.357
2009-01-08,389.805
2009-01-09,385.85
2009-01-12,368.755
2009-01-13,358.962
2009-01-14,337.402
2009-01-15,337.543
2009-01-16,359.419
2009-01-19,341.415
2009-01-20,328.241
2009-01-21,335.327
2009-01-22,338.578
2009-01-23,336.365
2009-01-26,366.879
2009-01-27,362.921
2009-01-28,377.103
2009-01-29,362.56
2009-01-30,352.431
2009-02-02,330.865
2009-02-03,343.001
2009-02-04,355.866
2009-02-05,360.19
2009-02-06,382.199
2009-02-09,406.052
2009-02-10,396.989
2009-02-11,389.794
2009-02-12,373.243
2009-02-13,388.68
2009-02-16,378.732
2009-02-17,359.334
2009-02-18,346.66
2009-02-19,355.499
2009-02-20,335.469
2009-02-23,325.834
2009-02-24,333.087
2009-02-25,331.183
2009-02-26,338.656
2009-02-27,329.15
2009-03-02,310.033
2009-03-03,294.592
2009-03-04,313.348
2009-03-05,301.162
2009-03-06,297.635
2009-03-09,306.45
2009-03-10,325.096
2009-03-11,323.767
2009-03-12,326.807
2009-03-13,335.027
2009-03-16,346.648
2009-03-17,346.839
2009-03-18,342.25
2009-03-19,380.238
2009-03-20,384.266
2009-03-23,401.762
2009-03-24,395.412
2009-03-25,398.419
2009-03-26,410.76
2009-03-27,397.248
2009-03-30,368.691
2009-03-31,381.096
2009-04-01,381.079
2009-04-02,409.769
2009-04-03,401.333
2009-04-06,399.024
2009-04-07,383.042
2009-04-08,375.374
2009-04-09,379.257
2009-04-10,379.257
2009-04-13,381.82
2009-04-14,390.439
2009-04-15,392.923
2009-04-16,404.16
2009-04-17,417.782
2009-04-20,388.857
2009-04-21,396.607
2009-04-22,403.039
2009-04-23,406.74
2009-04-24,417.875
2009-04-27,405.519
2009-04-28,397.601
2009-04-29,419.319
2009-04-30,425.759
2009-05-01,427.146
2009-05-04,457.485
2009-05-05,456.245
2009-05-06,460.148
2009-05-07,476.668
2009-05-08,496.586
2009-05-11,483.255
2009-05-12,487.473
2009-05-13,463.538
2009-05-14,466.315
2009-05-15,473.932
2009-05-18,483.145
2009-05-19,504.623
2009-05-20,525.313
2009-05-21,522.302
2009-05-22,520.99
2009-05-25,519.922
2009-05-26,507.086
2009-05-27,515.464
2009-05-28,513.084
2009-05-29,543.377
2009-06-01,550.394
2009-06-02,582.252
2009-06-03,547.987
2009-06-04,553.568
2009-06-05,549.585
2009-06-08,534.476
2009-06-09,550.719
2009-06-10,567.13
2009-06-11,584.219
2009-06-12,574.349
2009-06-15,552.067
2009-06-16,557.708
2009-06-17,524.148
2009-06-18,537.945
2009-06-19,535.001
2009-06-22,485.863
2009-06-23,489.135
2009-06-24,518.666
2009-06-25,506.46
2009-06-26,518.064
2009-06-29,528.997
2009-06-30,528.114
2009-07-01,550.908
2009-07-02,530.961
2009-07-03,529.163
2009-07-06,500.942
2009-07-07,500.864
2009-07-08,484.528
2009-07-09,490.843
2009-07-10,474.464
2009-07-13,487.649
2009-07-14,497.66
2009-07-15,527.009
2009-07-16,521.542
2009-07-17,522.698
2009-07-20,537.505
2009-07-21,553.399
2009-07-22,545.141
2009-07-23,557.326
2009-07-24,558.698
2009-07-27,573.078
2009-07-28,556.105
2009-07-29,545.097
2009-07-30,564.293
2009-07-31,570.39
2009-08-03,597.278
2009-08-04,585.201
2009-08-05,589.068
2009-08-06,584.928
2009-08-07,578.478
2009-08-10,567.742
2009-08-11,554.366
2009-08-12,571.856
2009-08-13,580.367
2009-08-14,575.213
2009-08-17,547.91
2009-08-18,559.087
2009-08-19,559.706
2009-08-20,574.461
2009-08-21,588.029
2009-08-24,604.012
2009-08-25,607.549
2009-08-26,587.622
2009-08-27,578.122
2009-08-28,598.557
2009-08-31,580.349
2009-09-01,574.126
2009-09-02,552.37
2009-09-03,566.066
2009-09-04,575.777
2009-09-07,594.516
2009-09-08,606.431
2009-09-09,618.532
2009-09-10,611.448
2009-09-11,616.366
2009-09-14,607.758
2009-09-15,622.148
2009-09-16,650.415
2009-09-17,654.968
2009-09-18,657.353
2009-09-21,640.752
2009-09-22,662.607
2009-09-23,661.921
2009-09-24,637.124
2009-09-25,640.784
2009-09-28,645.873
2009-09-29,642.604
2009-09-30,655.902
2009-10-01,650.386
2009-10-02,631.724
2009-10-05,644.08
2009-10-06,682.507
2009-10-07,673.812
2009-10-08,698.541
2009-10-09,702.925
2009-10-12,709.914
2009-10-13,704.115
2009-10-14,726.167
2009-10-15,721.395
2009-10-16,708.695
2009-10-19,729.951
2009-10-20,727.581
2009-10-21,728.472
2009-10-22,720.335
2009-10-23,729.13
2009-10-26,706.509
2009-10-27,690.529
2009-10-28,657.486
2009-10-29,683.98
2009-10-30,662.984
2009-11-02,656.769
2009-11-03,640.902
2009-11-04,673.482
2009-11-05,679.464
2009-11-06,671.604
2009-11-09,702.662
2009-11-10,697.215
2009-11-11,711.88
2009-11-12,698.994
2009-11-13,700.099
2009-11-16,727.009
2009-11-17,716.466
2009-11-18,720.088
2009-11-19,695.938
2009-11-20,693.162
2009-11-23,726.734
2009-11-24,717.632
2009-11-25,723.194
2009-11-26,694.432
2009-11-27,708.153
2009-11-30,697.919
2009-12-01,723.337
2009-12-02,731.618
2009-12-03,729.546
2009-12-04,733.642
2009-12-07,733.011
2009-12-08,720.322
2009-12-09,711.274
2009-12-10,721.096
2009-12-11,717.768
2009-12-14,729.755
2009-12-15,732.774
2009-12-16,751.011
2009-12-17,729.487
2009-12-18,726.258
2009-12-21,743.499
2009-12-22,735.433
2009-12-23,747.399
2009-12-24,747.713
2009-12-25,747.713
2009-12-28,760.499
2009-12-29,764.2
2009-12-30,757.683
2009-12-31,762.018
2010-01-01,762.018
2010-01-04,789.173
2010-01-05,793.145
2010-01-06,789.99
2010-01-07,794.003
2010-01-08,797.801
2010-01-11,804.458
2010-01-12,785.921
2010-01-13,782.86
2010-01-14,791.719
2010-01-15,781.027
2010-01-18,781.42
2010-01-19,775.586
2010-01-20,744.87
2010-01-21,730.247
2010-01-22,720.309
2010-01-25,725.065
2010-01-26,717.664
2010-01-27,719.883
2010-01-28,715.275
2010-01-29,732.693
2010-02-01,738.201
2010-02-02,763.052
2010-02-03,756.118
2010-02-04,725.705
2010-02-05,703.018
2010-02-08,692.24
2010-02-09,708.482
2010-02-10,696.828
2010-02-11,701.481
2010-02-12,692.249
2010-02-15,685.002
2010-02-16,705.96
2010-02-17,710.272
2010-02-18,708.111
2010-02-19,712.867
2010-02-22,725.799
2010-02-23,710.243
2010-02-24,708.464
2010-02-25,681.716
2010-02-26,708.575
2010-03-01,719.902
2010-03-02,728.947
2010-03-03,741.816
2010-03-04,736.759
2010-03-05,754.56
2010-03-08,752.388
2010-03-09,749.348
2010-03-10,764.481
2010-03-11,763.548
2010-03-12,768.613
2010-03-15,749.707
2010-03-16,766.599
2010-03-17,774.735
2010-03-18,757.622
2010-03-19,751.161
2010-03-22,745.683
2010-03-23,764.678
2010-03-24,748.358
2010-03-25,752.209
2010-03-26,749.211
2010-03-29,758.027
2010-03-30,752.248
2010-03-31,767.936
2010-04-01,769.823
2010-04-02,769.823
2010-04-05,767.768
2010-04-06,786.381
2010-04-07,790.254
2010-04-08,788.538
2010-04-09,805.207
2010-04-12,810.219
2010-04-13,798.226
2010-04-14,816.066
2010-04-15,824.956
2010-04-16,802.054
2010-04-19,784.829
2010-04-20,805.728
2010-04-21,804.983
2010-04-22,800.571
2010-04-23,818.975
2010-04-26,829.396
2010-04-27,814.933
2010-04-28,789.272
2010-04-29,806.395
2010-04-30,788.363
2010-05-03,790.94
2010-05-04,750.544
2010-05-05,732.302
2010-05-06,705.279
2010-05-07,668.205
2010-05-10,735.291
2010-05-11,719.533
2010-05-12,738.172
2010-05-13,734.417
2010-05-14,702.03
2010-05-17,697.769
2010-05-18,693.198
2010-05-19,640.238
2010-05-20,602.034
2010-05-21,631.033
2010-05-24,629.552
2010-05-25,588.954
2010-05-26,633.463
2010-05-27,646.877
2010-05-28,638.061
2010-05-31,622.478
2010-06-01,623.659
2010-06-02,622.139
2010-06-03,642.872
2010-06-04,621.711
2010-06-07,597.113
2010-06-08,585.208
2010-06-09,611.751
2010-06-10,630.521
2010-06-11,636.71
2010-06-14,662.874
2010-06-15,670.1
2010-06-16,652.839
2010-06-17,651.167
2010-06-18,657.895
2010-06-21,677.511
2010-06-22,659.22
2010-06-23,644.695
2010-06-24,625.107
2010-06-25,611.735
2010-06-28,612.085
2010-06-29,566.165
2010-06-30,566.443
2010-07-01,543.391
2010-07-02,570.722
2010-07-05,564.525
2010-07-06,600.049
2010-07-07,603.602
2010-07-08,607.931
2010-07-09,611.224
2010-07-12,613.158
2010-07-13,632.547
2010-07-14,627.07
2010-07-15,618.084
2010-07-16,612.178
2010-07-19,607.178
2010-07-20,599.719
2010-07-21,620.525
2010-07-22,638.069
2010-07-23,640.784
2010-07-26,653.922
2010-07-27,656.732
2010-07-28,658.252
2010-07-29,660.949
2010-07-30,655.181
2010-08-02,692.324
2010-08-03,695.958
2010-08-04,699.051
2010-08-05,696.415
2010-08-06,703.604
2010-08-09,707.54
2010-08-10,682.25
2010-08-11,649.137
2010-08-12,641.973
2010-08-13,644.005
2010-08-16,650.08
2010-08-17,670.462
2010-08-18,667.37
2010-08-19,652.221
