Date,WORLD SMALL VALUE Small Cap
2005-11-10,700.165
2005-11-11,702.511
2005-11-14,700.282
2005-11-15,695.857
2005-11-16,694.754
2005-11-17,704.507
2005-11-18,707.592
2005-11-21,712.16
2005-11-22,714.292
2005-11-23,718.56
2005-11-24,718.156
2005-11-25,717.683
2005-11-28,713.543
2005-11-29,715.504
2005-11-30,716.702
2005-12-01,724.795
2005-12-02,727.075
2005-12-05,727.429
2005-12-06,727.732
2005-12-07,725.654
2005-12-08,726.454
2005-12-09,730.259
2005-12-12,734.557
2005-12-13,735.433
2005-12-14,739.362
2005-12-15,735.139
2005-12-16,736.539
2005-12-19,731.321
2005-12-20,731.207
2005-12-21,734.529
2005-12-22,738.122
2005-12-23,740.379
2005-12-26,741.175
2005-12-27,735.802
2005-12-28,739.412
2005-12-29,739.216
2005-12-30,735.381
2006-01-02,735.827
2006-01-03,747.855
2006-01-04,756.563
2006-01-05,758.359
2006-01-06,765.485
2006-01-09,768.117
2006-01-10,769.184
2006-01-11,771.839
2006-01-12,770.334
2006-01-13,770.389
2006-01-16,771.32
2006-01-17,763.139
2006-01-18,756.579
2006-01-19,767.787
2006-01-20,762.301
2006-01-23,764.229
2006-01-24,771.062
2006-01-25,773.191
2006-01-26,779.656
2006-01-27,783.571
2006-01-30,783.242
2006-01-31,786.049
2006-02-01,787.936
2006-02-02,783.313
2006-02-03,778.706
2006-02-06,782.705
2006-02-07,777.408
2006-02-08,775.52
2006-02-09,777.643
2006-02-10,775.46
2006-02-13,768.665
2006-02-14,773.539
2006-02-15,776.658
2006-02-16,779.622
2006-02-17,779.625
2006-02-20,778.627
2006-02-21,779.394
2006-02-22,784.44
2006-02-23,788.119
2006-02-24,789.986
2006-02-27,793.118
2006-02-28,788.323
2006-03-01,792.691
2006-03-02,790.827
2006-03-03,788.159
2006-03-06,786.373
2006-03-07,776.959
2006-03-08,774.467
2006-03-09,777.914
2006-03-10,780.648
2006-03-13,786.426
2006-03-14,794.865
2006-03-15,800.608
2006-03-16,804.16
2006-03-17,808.302
2006-03-20,808.805
2006-03-21,802.29
2006-03-22,807.782
2006-03-23,805.476
2006-03-24,808.777
2006-03-27,810.124
2006-03-28,808.761
2006-03-29,813.324
2006-03-30,817.537
2006-03-31,816.228
2006-04-03,818.28
2006-04-04,822.22
2006-04-05,824.973
2006-04-06,826.614
2006-04-07,819.764
2006-04-10,816.903
2006-04-11,809.788
2006-04-12,808.554
2006-04-13,809.703
2006-04-14,809.517
2006-04-17,811.842
2006-04-18,823.44
2006-04-19,830.597
2006-04-20,828.551
2006-04-21,831.348
2006-04-24,827.866
2006-04-25,829.349
2006-04-26,831.829
2006-04-27,832.839
2006-04-28,834.389
2006-05-01,835.584
2006-05-02,840.882
2006-05-03,839.21
2006-05-04,845.444
2006-05-05,854.566
2006-05-08,857.715
2006-05-09,858.837
2006-05-10,856.705
2006-05-11,848.334
2006-05-12,835.954
2006-05-15,825.864
2006-05-16,821.912
2006-05-17,810.175
2006-05-18,800.54
2006-05-19,798.881
2006-05-22,787.474
2006-05-23,791.212
2006-05-24,786.429
2006-05-25,796.149
2006-05-26,804.629
2006-05-29,806.961
2006-05-30,797.399
2006-05-31,800.53
2006-06-01,806.666
2006-06-02,814.438
2006-06-05,802.949
2006-06-06,788.546
2006-06-07,783.761
2006-06-08,770.644
2006-06-09,775.752
2006-06-12,766.41
2006-06-13,749.669
2006-06-14,752.939
2006-06-15,772.111
2006-06-16,771.78
2006-06-19,765.06
2006-06-20,763.607
2006-06-21,769.488
2006-06-22,769.636
2006-06-23,768.383
2006-06-26,773.382
2006-06-27,769.519
2006-06-28,767.555
2006-06-29,782.789
2006-06-30,796.318
2006-07-03,800.342
2006-07-04,802.369
2006-07-05,792.407
2006-07-06,795.12
2006-07-07,792.824
2006-07-10,792.416
2006-07-11,792.246
2006-07-12,784.315
2006-07-13,773.948
2006-07-14,764.93
2006-07-17,758.245
2006-07-18,755.941
2006-07-19,770.313
2006-07-20,768.552
2006-07-21,761.483
2006-07-24,769.979
2006-07-25,775.163
2006-07-26,775.21
2006-07-27,777.526
2006-07-28,786.875
2006-07-31,788.762
2006-08-01,784.433
2006-08-02,790.087
2006-08-03,791.22
2006-08-04,795.521
2006-08-07,788.966
2006-08-08,785.915
2006-08-09,784.405
2006-08-10,782.831
2006-08-11,780.214
2006-08-14,782.789
2006-08-15,792.413
2006-08-16,801.348
2006-08-17,802.947
2006-08-18,803.478
2006-08-21,801.948
2006-08-22,802.341
2006-08-23,797.732
2006-08-24,796.524
2006-08-25,795.042
2006-08-28,798.652
2006-08-29,803.042
2006-08-30,807.266
2006-08-31,809.827
2006-09-01,812.406
2006-09-04,816.724
2006-09-05,817.666
2006-09-06,808.456
2006-09-07,800.438
2006-09-08,801.139
2006-09-11,796.401
2006-09-12,805.028
2006-09-13,808.101
2006-09-14,810.045
2006-09-15,809.865
2006-09-18,809.477
2006-09-19,809.218
2006-09-20,812.325
2006-09-21,810.945
2006-09-22,807.486
2006-09-25,809.774
2006-09-26,811.831
2006-09-27,817.731
2006-09-28,818.364
2006-09-29,815.629
2006-10-02,816.619
2006-10-03,815.076
2006-10-04,819.775
2006-10-05,827.935
2006-10-06,823.023
2006-10-09,825.825
2006-10-10,826.09
2006-10-11,823.32
2006-10-12,831.32
2006-10-13,835.527
2006-10-16,842.17
2006-10-17,837.326
2006-10-18,839.059
2006-10-19,843.122
2006-10-20,842.077
2006-10-23,843.061
2006-10-24,843.908
2006-10-25,848.047
2006-10-26,854.34
2006-10-27,849.901
2006-10-30,850.057
2006-10-31,851.388
2006-11-01,846.367
2006-11-02,844.507
2006-11-03,843.745
2006-11-06,850.577
2006-11-07,854.216
2006-11-08,854.192
2006-11-09,851.61
2006-11-10,856.963
2006-11-13,855.786
2006-11-14,864.329
2006-11-15,866.849
2006-11-16,867.774
2006-11-17,865.512
2006-11-20,863.628
2006-11-21,867.531
2006-11-22,874.326
2006-11-23,874.961
2006-11-24,876.687
2006-11-27,865.988
2006-11-28,866.813
2006-11-29,877.747
2006-11-30,883.533
2006-12-01,884.095
2006-12-04,891.025
2006-12-05,892.998
2006-12-06,894.693
2006-12-07,893.396
2006-12-08,893.427
2006-12-11,892.762
2006-12-12,891.612
2006-12-13,893.572
2006-12-14,897.024
2006-12-15,896.423
2006-12-18,891.612
2006-12-19,891.452
2006-12-20,896.092
2006-12-21,893.861
2006-12-22,892.228
2006-12-25,891.418
2006-12-26,895.475
2006-12-27,902.557
2006-12-28,902.347
2006-12-29,899.897
2007-01-01,899.897
2007-01-02,904.701
2007-01-03,902.682
2007-01-04,899.818
2007-01-05,889.269
2007-01-08,890.139
2007-01-09,892.648
2007-01-10,888.783
2007-01-11,894.501
2007-01-12,901.645
2007-01-15,905.956
2007-01-16,904.017
2007-01-17,904.576
2007-01-18,901.62
2007-01-19,906.604
2007-01-22,904.848
2007-01-23,909.148
2007-01-24,913.791
2007-01-25,908.587
2007-01-26,907.284
2007-01-29,911.024
2007-01-30,915.312
2007-01-31,917.112
2007-02-01,927.065
2007-02-02,929.378
2007-02-05,928.351
2007-02-06,933.608
2007-02-07,937.789
2007-02-08,935.016
2007-02-09,931.992
2007-02-12,928.412
2007-02-13,935.302
2007-02-14,942.494
2007-02-15,946.581
2007-02-16,947.185
2007-02-19,949.424
2007-02-20,952.486
2007-02-21,951.501
2007-02-22,953.888
2007-02-23,955.164
2007-02-26,956.075
2007-02-27,932.272
2007-02-28,925.277
2007-03-01,921.498
2007-03-02,914.242
2007-03-05,892.284
2007-03-06,907.42
2007-03-07,910.767
2007-03-08,918.402
2007-03-09,921.623
2007-03-12,926.782
2007-03-13,913.53
2007-03-14,906.844
2007-03-15,917.004
2007-03-16,916.215
2007-03-19,924.694
2007-03-20,931.074
2007-03-21,941.139
2007-03-22,947.053
2007-03-23,947.4
2007-03-26,947.901
2007-03-27,942.85
2007-03-28,940.346
2007-03-29,941.813
2007-03-30,944.163
2007-04-02,947.577
2007-04-03,954.203
2007-04-04,956.554
2007-04-05,959.053
2007-04-06,958.952
2007-04-09,958.197
2007-04-10,964.153
2007-04-11,960.644
2007-04-12,963.08
2007-04-13,965.17
2007-04-16,975.267
2007-04-17,975.896
2007-04-18,976.692
2007-04-19,970.901
2007-04-20,977.907
2007-04-23,978.18
2007-04-24,976.419
2007-04-25,982.067
2007-04-26,981.651
2007-04-27,981.8
2007-04-30,975.012
2007-05-01,975.183
2007-05-02,983.307
2007-05-03,983.889
2007-05-04,988.867
2007-05-07,992.799
2007-05-08,987.794
2007-05-09,992.058
2007-05-10,982.841
2007-05-11,987.212
2007-05-14,984.764
2007-05-15,982.303
2007-05-16,982.958
2007-05-17,980.453
2007-05-18,982.994
2007-05-21,987.252
2007-05-22,992.487
2007-05-23,993.105
2007-05-24,981.25
2007-05-25,981.959
2007-05-28,983.529
2007-05-29,989.513
2007-05-30,992.083
2007-05-31,1000.0
2007-06-01,1005.142
2007-06-04,1008.894
2007-06-05,1003.401
2007-06-06,992.951
2007-06-07,976.463
2007-06-08,977.065
2007-06-11,978.902
2007-06-12,970.056
2007-06-13,974.256
2007-06-14,980.579
2007-06-15,990.069
2007-06-18,989.723
2007-06-19,990.146
2007-06-20,984.325
2007-06-21,982.437
2007-06-22,977.949
2007-06-25,972.31
2007-06-26,970.188
2007-06-27,972.585
2007-06-28,979.29
2007-06-29,979.431
2007-07-02,990.276
2007-07-03,993.744
2007-07-04,995.471
2007-07-05,995.2
2007-07-06,997.35
2007-07-09,999.123
2007-07-10,990.564
2007-07-11,990.929
2007-07-12,1001.509
2007-07-13,1005.518
2007-07-16,1002.176
2007-07-17,1000.992
2007-07-18,996.436
2007-07-19,1002.629
2007-07-20,994.286
2007-07-23,991.449
2007-07-24,974.824
2007-07-25,969.093
2007-07-26,947.554
2007-07-27,932.096
2007-07-30,937.571
2007-07-31,937.37
2007-08-01,931.63
2007-08-02,935.403
2007-08-03,917.66
2007-08-06,920.569
2007-08-07,922.933
2007-08-08,935.778
2007-08-09,919.641
2007-08-10,913.258
2007-08-13,914.475
2007-08-14,899.341
2007-08-15,883.678
2007-08-16,880.628
2007-08-17,891.818
2007-08-20,897.065
2007-08-21,900.832
2007-08-22,912.657
2007-08-23,914.107
2007-08-24,921.473
2007-08-27,917.871
2007-08-28,900.894
2007-08-29,911.722
2007-08-30,912.553
2007-08-31,925.286
2007-09-03,926.751
2007-09-04,932.718
2007-09-05,921.97
2007-09-06,923.137
2007-09-07,912.793
2007-09-10,904.313
2007-09-11,914.42
2007-09-12,913.748
2007-09-13,913.526
2007-09-14,913.316
2007-09-17,904.139
2007-09-18,920.198
2007-09-19,936.823
2007-09-20,933.882
2007-09-21,934.293
2007-09-24,930.406
2007-09-25,925.3
2007-09-26,931.118
2007-09-27,940.012
2007-09-28,938.284
2007-10-01,948.85
2007-10-02,954.819
2007-10-03,953.375
2007-10-04,953.94
2007-10-05,965.582
2007-10-08,960.069
2007-10-09,965.432
2007-10-10,965.984
2007-10-11,966.123
2007-10-12,964.509
2007-10-15,957.566
2007-10-16,946.565
2007-10-17,948.089
2007-10-18,948.356
2007-10-19,931.408
2007-10-22,928.386
2007-10-23,938.697
2007-10-24,933.763
2007-10-25,936.948
2007-10-26,948.114
2007-10-29,950.941
2007-10-30,948.529
2007-10-31,962.37
2007-11-01,941.824
2007-11-02,936.694
2007-11-05,927.25
2007-11-06,937.506
2007-11-07,921.215
2007-11-08,921.542
2007-11-09,913.319
2007-11-12,901.926
2007-11-13,913.914
2007-11-14,914.895
2007-11-15,903.549
2007-11-16,895.597
2007-11-19,876.933
2007-11-20,878.238
2007-11-21,864.758
2007-11-22,865.928
2007-11-23,878.599
2007-11-26,867.953
2007-11-27,872.237
2007-11-28,890.437
2007-11-29,892.459
2007-11-30,897.741
2007-12-03,893.334
2007-12-04,883.628
2007-12-05,891.479
2007-12-06,904.836
2007-12-07,909.118
2007-12-10,915.216
2007-12-11,899.831
2007-12-12,899.353
2007-12-13,889.206
2007-12-14,874.621
2007-12-17,856.663
2007-12-18,863.051
2007-12-19,861.124
2007-12-20,864.593
2007-12-21,877.232
2007-12-24,884.099
2007-12-25,884.839
2007-12-26,886.762
2007-12-27,877.752
2007-12-28,878.68
2007-12-31,877.573
2008-01-01,877.573
2008-01-02,872.998
2008-01-03,863.781
2008-01-04,842.312
2008-01-07,837.999
2008-01-08,826.791
2008-01-09,823.851
2008-01-10,824.185
2008-01-11,814.894
2008-01-14,822.213
2008-01-15,804.26
2008-01-16,797.217
2008-01-17,789.503
2008-01-18,782.462
2008-01-21,766.697
2008-01-22,767.373
2008-01-23,783.547
2008-01-24,795.408
2008-01-25,799.248
2008-01-28,806.485
2008-01-29,817.703
2008-01-30,811.604
2008-01-31,827.502
2008-02-01,843.935
2008-02-04,843.598
2008-02-05,820.934
2008-02-06,812.423
2008-02-07,812.796
2008-02-08,810.057
2008-02-11,808.344
2008-02-12,818.163
2008-02-13,823.411
2008-02-14,821.097
2008-02-15,818.342
2008-02-18,819.632
2008-02-19,823.327
2008-02-20,822.633
2008-02-21,821.471
2008-02-22,822.218
2008-02-25,836.099
2008-02-26,842.489
2008-02-27,846.929
2008-02-28,837.812
2008-02-29,821.799
2008-03-03,814.456
2008-03-04,810.107
2008-03-05,812.082
2008-03-06,801.275
2008-03-07,794.197
2008-03-10,781.492
2008-03-11,799.932
2008-03-12,803.189
2008-03-13,807.012
2008-03-14,795.17
2008-03-17,781.211
2008-03-18,803.163
2008-03-19,790.725
2008-03-20,796.087
2008-03-21,798.912
2008-03-24,806.932
2008-03-25,822.014
2008-03-26,821.468
2008-03-27,820.008
2008-03-28,814.404
2008-03-31,819.939
2008-04-01,836.313
2008-04-02,842.509
2008-04-03,842.452
2008-04-04,842.17
2008-04-07,844.554
2008-04-08,837.958
2008-04-09,827.966
2008-04-10,828.827
2008-04-11,820.189
2008-04-14,815.16
2008-04-15,820.289
2008-04-16,840.528
2008-04-17,838.93
2008-04-18,844.38
2008-04-21,844.021
2008-04-22,836.238
2008-04-23,835.492
2008-04-24,837.529
2008-04-25,844.419
2008-04-28,850.074
2008-04-29,845.808
2008-04-30,845.698
2008-05-01,852.653
2008-05-02,856.476
2008-05-05,855.76
2008-05-06,860.415
2008-05-07,853.225
2008-05-08,856.801
2008-05-09,853.065
2008-05-12,862.762
2008-05-13,862.428
2008-05-14,864.146
2008-05-15,871.958
2008-05-16,873.696
2008-05-19,874.254
2008-05-20,869.887
2008-05-21,863.113
2008-05-22,865.524
2008-05-23,858.634
2008-05-26,855.239
2008-05-27,858.54
2008-05-28,858.174
2008-05-29,863.968
2008-05-30,865.501
2008-06-02,860.04
2008-06-03,857.045
2008-06-04,859.293
2008-06-05,869.292
2008-06-06,854.086
2008-06-09,843.871
2008-06-10,834.015
2008-06-11,821.521
2008-06-12,818.857
2008-06-13,826.143
2008-06-16,833.204
2008-06-17,830.288
2008-06-18,821.504
2008-06-19,820.381
2008-06-20,810.57
2008-06-23,799.868
2008-06-24,794.363
2008-06-25,801.994
2008-06-26,788.178
2008-06-27,782.146
2008-06-30,777.071
2008-07-01,772.361
2008-07-02,757.633
2008-07-03,749.789
2008-07-04,748.441
2008-07-07,743.751
2008-07-08,752.553
2008-07-09,746.229
2008-07-10,746.545
2008-07-11,743.347
2008-07-14,735.108
2008-07-15,730.345
2008-07-16,744.546
2008-07-17,761.763
2008-07-18,763.159
2008-07-21,768.701
2008-07-22,780.417
2008-07-23,787.592
2008-07-24,772.322
2008-07-25,770.942
2008-07-28,761.109
2008-07-29,769.767
2008-07-30,778.31
2008-07-31,776.378
2008-08-01,774.594
2008-08-04,766.993
2008-08-05,781.758
2008-08-06,786.54
2008-08-07,774.433
2008-08-08,784.509
2008-08-11,798.198
2008-08-12,789.693
2008-08-13,781.752
2008-08-14,786.258
2008-08-15,787.213
2008-08-18,781.411
2008-08-19,766.635
2008-08-20,766.757
2008-08-21,766.047
2008-08-22,774.465
2008-08-25,766.021
2008-08-26,765.38
2008-08-27,770.526
2008-08-28,782.905
2008-08-29,783.955
2008-09-01,780.121
2008-09-02,780.155
2008-09-03,781.503
2008-09-04,762.574
2008-09-05,757.968
2008-09-08,775.639
2008-09-09,755.94
2008-09-10,758.063
2008-09-11,753.546
2008-09-12,762.818
2008-09-15,738.622
2008-09-16,741.3
2008-09-17,719.001
2008-09-18,748.16
2008-09-19,777.759
2008-09-22,753.834
2008-09-23,745.702
2008-09-24,738.853
2008-09-25,743.682
2008-09-26,737.631
2008-09-29,693.499
2008-09-30,701.436
2008-10-01,700.942
2008-10-02,674.838
2008-10-03,662.414
2008-10-06,628.571
2008-10-07,603.248
2008-10-08,581.514
2008-10-09,550.481
2008-10-10,545.649
2008-10-13,583.101
2008-10-14,590.283
2008-10-15,551.7
2008-10-16,552.911
2008-10-17,552.635
2008-10-20,567.11
2008-10-21,558.61
2008-10-22,528.336
2008-10-23,518.152
2008-10-24,497.565
2008-10-27,472.899
2008-10-28,499.161
2008-10-29,515.027
2008-10-30,536.222
2008-10-31,548.797
2008-11-03,553.701
2008-11-04,569.832
2008-11-05,554.418
2008-11-06,531.651
2008-11-07,535.845
2008-11-10,530.536
2008-11-11,515.893
2008-11-12,495.966
2008-11-13,515.093
2008-11-14,496.488
2008-11-17,489.783
2008-11-18,486.502
2008-11-19,460.605
2008-11-20,434.168
2008-11-21,448.495
2008-11-24,474.93
2008-11-25,482.678
2008-11-26,496.084
2008-11-27,500.342
2008-11-28,505.618
2008-12-01,463.497
2008-12-02,477.146
2008-12-03,486.105
2008-12-04,476.818
2008-12-05,486.326
2008-12-08,507.515
2008-12-09,499.998
2008-12-10,512.064
2008-12-11,499.671
2008-12-12,505.827
2008-12-15,504.016
2008-12-16,523.552
2008-12-17,531.262
2008-12-18,524.734
2008-12-19,522.63
2008-12-22,513.759
2008-12-23,510.361
2008-12-24,510.936
2008-12-25,511.732
2008-12-26,516.9
2008-12-29,516.017
2008-12-30,529.32
2008-12-31,538.401
2009-01-01,538.401
2009-01-02,549.197
2009-01-05,548.927
2009-01-06,556.539
2009-01-07,548.796
2009-01-08,550.149
2009-01-09,537.944
2009-01-12,525.326
2009-01-13,520.373
2009-01-14,503.813
2009-01-15,503.34
2009-01-16,511.694
2009-01-19,508.545
2009-01-20,480.652
2009-01-21,495.95
2009-01-22,486.661
2009-01-23,484.522
2009-01-26,490.653
2009-01-27,498.85
2009-01-28,514.377
2009-01-29,498.618
2009-01-30,488.151
2009-02-02,485.323
2009-02-03,488.026
2009-02-04,489.006
2009-02-05,491.396
2009-02-06,505.488
2009-02-09,507.326
2009-02-10,489.003
2009-02-11,489.23
2009-02-12,486.088
2009-02-13,484.758
2009-02-16,482.794
2009-02-17,462.693
2009-02-18,455.901
2009-02-19,450.597
2009-02-20,441.933
2009-02-23,429.62
2009-02-24,438.015
2009-02-25,433.806
2009-02-26,431.914
2009-02-27,428.445
2009-03-02,408.233
2009-03-03,400.441
2009-03-04,410.841
2009-03-05,395.026
2009-03-06,392.517
2009-03-09,385.307
2009-03-10,406.389
2009-03-11,409.4
2009-03-12,422.197
2009-03-13,427.847
2009-03-16,429.985
2009-03-17,440.525
2009-03-18,452.123
2009-03-19,460.002
2009-03-20,448.798
2009-03-23,475.734
2009-03-24,467.965
2009-03-25,474.489
2009-03-26,487.109
2009-03-27,476.954
2009-03-30,458.794
2009-03-31,465.391
2009-04-01,473.991
2009-04-02,497.96
2009-04-03,505.91
2009-04-06,501.23
2009-04-07,489.135
2009-04-08,493.141
2009-04-09,518.177
2009-04-10,518.453
2009-04-13,522.477
2009-04-14,516.344
2009-04-15,523.087
2009-04-16,532.596
2009-04-17,538.696
2009-04-20,513.116
2009-04-21,524.489
2009-04-22,526.864
2009-04-23,529.855
2009-04-24,543.417
2009-04-27,535.701
2009-04-28,532.399
2009-04-29,550.161
2009-04-30,552.786
2009-05-01,553.401
2009-05-04,574.99
2009-05-05,576.651
2009-05-06,583.101
2009-05-07,577.686
2009-05-08,596.117
2009-05-11,586.534
2009-05-12,582.271
2009-05-13,558.522
2009-05-14,564.542
2009-05-15,564.362
2009-05-18,578.768
2009-05-19,585.605
2009-05-20,588.927
2009-05-21,581.312
2009-05-22,581.198
2009-05-25,582.368
2009-05-26,596.228
2009-05-27,590.35
2009-05-28,590.847
2009-05-29,600.243
2009-06-01,619.313
2009-06-02,625.259
2009-06-03,617.651
2009-06-04,622.668
2009-06-05,619.97
2009-06-08,613.032
2009-06-09,618.631
2009-06-10,621.321
2009-06-11,627.071
2009-06-12,625.846
2009-06-15,609.993
2009-06-16,602.189
2009-06-17,596.017
2009-06-18,597.796
2009-06-19,600.774
2009-06-22,582.33
2009-06-23,579.578
2009-06-24,589.256
2009-06-25,597.025
2009-06-26,605.357
2009-06-29,607.384
2009-06-30,604.694
2009-07-01,613.857
2009-07-02,597.689
2009-07-03,596.119
2009-07-06,591.481
2009-07-07,584.56
2009-07-08,575.929
2009-07-09,577.75
2009-07-10,576.45
2009-07-13,583.892
2009-07-14,592.146
2009-07-15,610.845
2009-07-16,616.612
2009-07-17,614.746
2009-07-20,624.401
2009-07-21,627.773
2009-07-22,631.046
2009-07-23,644.859
2009-07-24,648.793
2009-07-27,653.336
2009-07-28,651.454
2009-07-29,648.021
2009-07-30,659.173
2009-07-31,664.754
2009-08-03,680.731
2009-08-04,686.069
2009-08-05,687.266
2009-08-06,685.016
2009-08-07,693.249
2009-08-10,693.31
2009-08-11,684.7
2009-08-12,692.18
2009-08-13,702.398
2009-08-14,698.069
2009-08-17,675.614
2009-08-18,684.833
2009-08-19,687.945
2009-08-20,698.583
2009-08-21,711.033
2009-08-24,716.697
2009-08-25,720.889
2009-08-26,719.605
2009-08-27,719.718
2009-08-28,726.809
2009-08-31,718.845
2009-09-01,703.046
2009-09-02,694.253
2009-09-03,702.295
2009-09-04,710.296
2009-09-07,716.419
2009-09-08,727.421
2009-09-09,736.958
2009-09-10,744.953
2009-09-11,748.668
2009-09-14,750.261
2009-09-15,756.198
2009-09-16,771.489
2009-09-17,771.608
2009-09-18,769.249
2009-09-21,762.038
2009-09-22,772.413
2009-09-23,766.041
2009-09-24,752.015
2009-09-25,747.789
2009-09-28,758.848
2009-09-29,758.194
2009-09-30,757.765
2009-10-01,737.949
2009-10-02,727.968
2009-10-05,738.553
2009-10-06,753.456
2009-10-07,755.042
2009-10-08,766.394
2009-10-09,770.231
2009-10-12,772.883
2009-10-13,769.894
2009-10-14,784.038
2009-10-15,785.294
2009-10-16,776.008
2009-10-19,784.468
2009-10-20,778.928
2009-10-21,773.946
2009-10-22,776.492
2009-10-23,766.706
2009-10-26,756.279
2009-10-27,745.266
2009-10-28,721.616
2009-10-29,737.498
2009-10-30,723.279
2009-11-02,721.346
2009-11-03,722.342
2009-11-04,726.519
2009-11-05,739.111
2009-11-06,739.421
2009-11-09,755.936
2009-11-10,752.223
2009-11-11,758.137
2009-11-12,747.676
2009-11-13,753.732
2009-11-16,768.232
2009-11-17,762.751
2009-11-18,763.867
2009-11-19,747.106
2009-11-20,743.712
2009-11-23,754.819
2009-11-24,749.334
2009-11-25,752.379
2009-11-26,744.114
2009-11-27,735.057
2009-11-30,737.57
2009-12-01,752.763
2009-12-02,757.716
2009-12-03,754.431
2009-12-04,758.643
2009-12-07,757.63
2009-12-08,750.224
2009-12-09,747.485
2009-12-10,747.489
2009-12-11,750.722
2009-12-14,759.184
2009-12-15,755.186
2009-12-16,760.996
2009-12-17,751.728
2009-12-18,753.185
2009-12-21,759.566
2009-12-22,762.536
2009-12-23,768.962
2009-12-24,772.485
2009-12-25,772.47
2009-12-28,774.342
2009-12-29,776.118
2009-12-30,773.307
2009-12-31,769.037
2010-01-01,769.037
2010-01-04,784.349
2010-01-05,786.807
2010-01-06,788.994
2010-01-07,792.639
2010-01-08,796.866
2010-01-11,802.057
2010-01-12,794.749
2010-01-13,800.104
2010-01-14,804.116
2010-01-15,797.766
2010-01-18,798.516
2010-01-19,803.561
2010-01-20,793.086
2010-01-21,783.084
2010-01-22,771.616
2010-01-25,772.557
2010-01-26,766.698
2010-01-27,767.177
2010-01-28,760.991
2010-01-29,754.194
2010-02-01,760.073
2010-02-02,770.708
2010-02-03,766.397
2010-02-04,746.284
2010-02-05,741.285
2010-02-08,735.172
2010-02-09,740.493
2010-02-10,741.494
2010-02-11,748.618
2010-02-12,751.73
2010-02-15,750.99
2010-02-16,761.097
2010-02-17,767.245
2010-02-18,771.233
2010-02-19,769.612
2010-02-22,775.28
2010-02-23,768.447
2010-02-24,771.148
2010-02-25,767.646
2010-02-26,770.703
2010-03-01,778.855
2010-03-02,786.365
2010-03-03,790.871
2010-03-04,791.331
2010-03-05,802.456
2010-03-08,805.491
2010-03-09,806.13
2010-03-10,811.629
2010-03-11,813.901
2010-03-12,817.394
2010-03-15,814.733
2010-03-16,822.665
2010-03-17,829.591
2010-03-18,825.745
2010-03-19,819.513
2010-03-22,825.099
2010-03-23,830.715
2010-03-24,823.978
2010-03-25,822.133
2010-03-26,823.946
2010-03-29,828.988
2010-03-30,830.974
2010-03-31,828.386
2010-04-01,836.372
2010-04-02,836.572
2010-04-05,845.977
2010-04-06,850.949
2010-04-07,849.672
2010-04-08,848.782
2010-04-09,856.113
2010-04-12,860.376
2010-04-13,859.219
2010-04-14,871.697
2010-04-15,873.005
2010-04-16,862.185
2010-04-19,856.347
2010-04-20,866.864
2010-04-21,872.447
2010-04-22,875.08
2010-04-23,883.001
2010-04-26,884.317
2010-04-27,864.516
2010-04-28,857.092
2010-04-29,872.069
2010-04-30,860.777
2010-05-03,868.508
2010-05-04,844.131
2010-05-05,830.642
2010-05-06,806.696
2010-05-07,782.552
2010-05-10,823.632
2010-05-11,823.336
2010-05-12,839.155
2010-05-13,835.241
2010-05-14,816.566
2010-05-17,809.566
2010-05-18,800.871
2010-05-19,788.058
2010-05-20,759.215
2010-05-21,767.277
2010-05-24,759.849
2010-05-25,748.659
2010-05-26,754.604
2010-05-27,780.158
2010-05-28,776.678
2010-05-31,777.678
2010-06-01,763.515
2010-06-02,772.35
2010-06-03,780.6
2010-06-04,753.321
2010-06-07,736.595
2010-06-08,736.871
2010-06-09,741.559
2010-06-10,761.754
2010-06-11,768.388
2010-06-14,777.767
2010-06-15,791.61
2010-06-16,790.291
2010-06-17,790.178
2010-06-18,792.964
2010-06-21,792.229
2010-06-22,781.063
2010-06-23,775.964
2010-06-24,766.785
2010-06-25,771.634
2010-06-28,771.167
2010-06-29,745.796
2010-06-30,739.664
2010-07-01,734.363
2010-07-02,733.255
2010-07-05,732.344
2010-07-06,736.086
2010-07-07,752.377
2010-07-08,762.614
2010-07-09,769.756
2010-07-12,765.74
2010-07-13,782.865
2010-07-14,782.508
2010-07-15,781.063
2010-07-16,762.487
2010-07-19,762.405
2010-07-20,767.853
2010-07-21,763.084
2010-07-22,782.011
2010-07-23,791.66
2010-07-26,805.556
2010-07-27,804.617
2010-07-28,798.783
2010-07-29,800.202
2010-07-30,798.359
2010-08-02,814.204
2010-08-03,811.436
2010-08-04,813.355
2010-08-05,811.288
2010-08-06,810.806
2010-08-09,816.739
2010-08-10,802.615
2010-08-11,777.25
2010-08-12,770.476
2010-08-13,767.579
2010-08-16,771.297
2010-08-17,782.482
2010-08-18,784.291
2010-08-19,773.187
2010-08-20,765.15
2010-08-23,761.689
2010-08-24,753.488
2010-08-25,754.763
2010-08-26,755.713
2010-08-27,767.87
2010-08-30,761.138
2010-08-31,760.225
2010-09-01,782.235
2010-09-02,789.292
2010-09-03,798.835
2010-09-06,802.425
2010-09-07,790.257
2010-09-08,793.493
2010-09-09,797.793
2010-09-10,799.378
2010-09-13,813.792
2010-09-14,814.834
2010-09-15,815.478
2010-09-16,811.779
2010-09-17,813.281
2010-09-20,826.212
2010-09-21,823.964
2010-09-22,822.244
