Date,NORWAY MID GROWTH Mid Cap
2016-11-22,320.212
2016-11-23,317.19
2016-11-24,317.44
2016-11-25,322.691
2016-11-28,322.183
2016-11-29,323.873
2016-11-30,322.257
2016-12-01,320.322
2016-12-02,320.247
2016-12-05,322.491
2016-12-06,323.268
2016-12-07,322.179
2016-12-08,318.65
2016-12-09,318.85
2016-12-12,319.942
2016-12-13,322.141
2016-12-14,323.045
2016-12-15,315.287
2016-12-16,317.053
2016-12-19,325.812
2016-12-20,323.405
2016-12-21,324.828
2016-12-22,321.442
2016-12-23,326.054
2016-12-26,326.054
2016-12-27,327.166
2016-12-28,325.757
2016-12-29,329.075
2016-12-30,329.543
2017-01-02,334.046
2017-01-03,328.359
2017-01-04,329.443
2017-01-05,327.459
2017-01-06,329.199
2017-01-09,320.054
2017-01-10,322.394
2017-01-11,324.241
2017-01-12,330.443
2017-01-13,332.477
2017-01-16,332.207
2017-01-17,334.752
2017-01-18,342.778
2017-01-19,344.091
2017-01-20,346.624
2017-01-23,345.658
2017-01-24,347.985
2017-01-25,346.293
2017-01-26,341.106
2017-01-27,342.053
2017-01-30,337.473
2017-01-31,343.734
2017-02-01,346.839
2017-02-02,347.372
2017-02-03,350.028
2017-02-06,346.382
2017-02-07,347.419
2017-02-08,354.7
2017-02-09,352.24
2017-02-10,347.245
2017-02-13,347.382
2017-02-14,346.327
2017-02-15,335.905
2017-02-16,336.057
2017-02-17,334.312
2017-02-20,338.213
2017-02-21,339.945
2017-02-22,339.946
2017-02-23,341.327
2017-02-24,341.996
2017-02-27,342.719
2017-02-28,343.788
2017-03-01,341.491
2017-03-02,339.057
2017-03-03,328.913
2017-03-06,327.464
2017-03-07,326.656
2017-03-08,322.396
2017-03-09,322.682
2017-03-10,325.203
2017-03-13,328.617
2017-03-14,326.061
2017-03-15,325.437
2017-03-16,330.204
2017-03-17,331.771
2017-03-20,332.278
2017-03-21,332.234
2017-03-22,325.041
2017-03-23,323.02
2017-03-24,318.689
2017-03-27,316.416
2017-03-28,318.639
2017-03-29,313.568
2017-03-30,314.326
2017-03-31,310.076
2017-04-03,308.892
2017-04-04,306.183
2017-04-05,305.117
2017-04-06,310.186
2017-04-07,307.172
2017-04-10,305.676
2017-04-11,307.487
2017-04-12,308.62
2017-04-13,309.571
2017-04-14,309.571
2017-04-17,310.206
2017-04-18,312.361
2017-04-19,307.52
2017-04-20,308.701
2017-04-21,303.513
2017-04-24,313.362
2017-04-25,318.048
2017-04-26,316.584
2017-04-27,320.865
2017-04-28,324.271
2017-05-01,323.595
2017-05-02,327.722
2017-05-03,326.172
2017-05-04,321.604
2017-05-05,335.677
2017-05-08,336.151
2017-05-09,339.159
2017-05-10,340.087
2017-05-11,335.127
2017-05-12,347.366
2017-05-15,339.487
2017-05-16,343.416
2017-05-17,347.262
2017-05-18,337.386
2017-05-19,348.043
2017-05-22,347.812
2017-05-23,344.365
2017-05-24,344.728
2017-05-25,346.607
2017-05-26,333.845
2017-05-29,331.019
2017-05-30,331.985
2017-05-31,331.427
2017-06-01,333.785
2017-06-02,334.343
2017-06-05,333.79
2017-06-06,330.504
2017-06-07,331.113
2017-06-08,328.09
2017-06-09,328.979
2017-06-12,331.341
2017-06-13,331.196
2017-06-14,333.761
2017-06-15,323.775
2017-06-16,326.878
2017-06-19,330.211
2017-06-20,329.56
2017-06-21,328.473
2017-06-22,329.811
2017-06-23,329.635
2017-06-26,327.052
2017-06-27,329.078
2017-06-28,330.084
2017-06-29,330.61
2017-06-30,334.995
2017-07-03,340.526
2017-07-04,341.779
2017-07-05,339.285
2017-07-06,340.454
2017-07-07,339.78
2017-07-10,344.889
2017-07-11,347.555
2017-07-12,352.427
2017-07-13,357.928
2017-07-14,362.756
2017-07-17,364.105
2017-07-18,364.093
2017-07-19,363.895
2017-07-20,363.669
2017-07-21,360.832
2017-07-24,359.568
2017-07-25,357.145
2017-07-26,361.531
2017-07-27,364.268
2017-07-28,362.743
2017-07-31,360.362
2017-08-01,362.496
2017-08-02,362.561
2017-08-03,361.696
2017-08-04,360.314
2017-08-07,365.361
2017-08-08,366.456
2017-08-09,365.796
2017-08-10,363.144
2017-08-11,360.961
2017-08-14,365.261
2017-08-15,362.074
2017-08-16,365.101
2017-08-17,361.467
2017-08-18,359.2
2017-08-21,359.542
2017-08-22,364.296
2017-08-23,366.884
2017-08-24,368.327
2017-08-25,369.863
2017-08-28,367.479
2017-08-29,367.821
2017-08-30,369.099
2017-08-31,375.875
2017-09-01,382.09
2017-09-04,380.46
2017-09-05,383.847
2017-09-06,381.005
2017-09-07,385.127
2017-09-08,385.169
2017-09-11,384.251
2017-09-12,384.778
2017-09-13,381.659
2017-09-14,380.188
2017-09-15,383.046
2017-09-18,387.492
2017-09-19,388.098
2017-09-20,389.023
2017-09-21,389.607
2017-09-22,389.584
2017-09-25,389.638
2017-09-26,384.198
2017-09-27,384.253
2017-09-28,385.573
2017-09-29,386.416
2017-10-02,387.069
2017-10-03,391.617
2017-10-04,393.321
2017-10-05,394.451
2017-10-06,391.876
2017-10-09,393.506
2017-10-10,395.983
2017-10-11,397.29
2017-10-12,403.274
2017-10-13,407.604
2017-10-16,407.868
2017-10-17,399.274
2017-10-18,397.931
2017-10-19,399.35
2017-10-20,400.127
2017-10-23,397.793
2017-10-24,398.51
2017-10-25,401.356
2017-10-26,394.017
2017-10-27,396.601
2017-10-30,400.107
2017-10-31,396.754
2017-11-01,401.965
2017-11-02,400.926
2017-11-03,409.613
2017-11-06,410.06
2017-11-07,405.693
2017-11-08,407.805
2017-11-09,401.603
2017-11-10,402.627
2017-11-13,399.768
2017-11-14,392.565
2017-11-15,389.455
2017-11-16,397.915
2017-11-17,391.82
2017-11-20,392.615
2017-11-21,398.209
2017-11-22,398.808
2017-11-23,400.239
2017-11-24,398.283
2017-11-27,391.365
2017-11-28,388.9
2017-11-29,388.309
2017-11-30,380.426
2017-12-01,378.882
2017-12-04,378.482
2017-12-05,374.387
2017-12-06,373.939
2017-12-07,370.349
2017-12-08,371.557
2017-12-11,374.775
2017-12-12,376.47
2017-12-13,376.978
2017-12-14,382.626
2017-12-15,377.899
2017-12-18,384.576
2017-12-19,385.166
2017-12-20,383.399
2017-12-21,389.977
2017-12-22,392.888
2017-12-25,392.888
2017-12-26,393.11
2017-12-27,398.302
2017-12-28,403.261
2017-12-29,405.076
2018-01-01,405.076
2018-01-02,406.395
2018-01-03,404.902
2018-01-04,405.469
2018-01-05,408.699
2018-01-08,409.246
2018-01-09,409.028
2018-01-10,408.239
2018-01-11,409.79
2018-01-12,411.96
2018-01-15,416.052
2018-01-16,413.606
2018-01-17,411.469
2018-01-18,410.204
2018-01-19,412.488
2018-01-22,414.009
2018-01-23,412.176
2018-01-24,412.718
2018-01-25,413.35
2018-01-26,411.139
2018-01-29,407.827
2018-01-30,404.488
2018-01-31,406.541
2018-02-01,411.347
2018-02-02,401.748
2018-02-05,400.013
2018-02-06,389.834
2018-02-07,390.799
2018-02-08,390.849
2018-02-09,387.103
2018-02-12,392.857
2018-02-13,393.003
2018-02-14,396.506
2018-02-15,402.305
2018-02-16,409.881
2018-02-19,401.367
2018-02-20,399.931
2018-02-21,401.114
2018-02-22,399.132
2018-02-23,404.161
2018-02-26,402.561
2018-02-27,397.055
2018-02-28,393.952
2018-03-01,386.756
2018-03-02,385.068
2018-03-05,385.944
2018-03-06,395.004
2018-03-07,390.966
2018-03-08,388.121
2018-03-09,393.134
2018-03-12,393.697
2018-03-13,391.992
2018-03-14,388.391
2018-03-15,386.71
2018-03-16,382.996
2018-03-19,378.216
2018-03-20,379.09
2018-03-21,377.351
2018-03-22,374.387
2018-03-23,377.07
2018-03-26,378.235
2018-03-27,381.166
2018-03-28,372.885
2018-03-29,371.579
2018-03-30,371.579
2018-04-02,370.654
2018-04-03,378.077
2018-04-04,371.126
2018-04-05,377.962
2018-04-06,369.654
2018-04-09,379.345
2018-04-10,380.556
2018-04-11,384.459
2018-04-12,385.115
2018-04-13,389.388
2018-04-16,389.481
2018-04-17,389.821
2018-04-18,399.398
2018-04-19,399.754
2018-04-20,393.08
2018-04-23,384.252
2018-04-24,383.218
2018-04-25,373.399
2018-04-26,377.761
2018-04-27,374.519
2018-04-30,371.51
2018-05-01,367.717
2018-05-02,370.152
2018-05-03,368.34
2018-05-04,368.778
2018-05-07,371.244
2018-05-08,368.799
2018-05-09,368.948
2018-05-10,371.225
2018-05-11,370.045
2018-05-14,369.391
2018-05-15,365.157
2018-05-16,375.254
2018-05-17,375.252
2018-05-18,374.459
2018-05-21,376.15
2018-05-22,375.795
2018-05-23,369.939
2018-05-24,371.444
2018-05-25,366.062
2018-05-28,369.069
2018-05-29,367.677
2018-05-30,371.491
2018-05-31,368.524
2018-06-01,372.451
2018-06-04,375.997
2018-06-05,375.111
2018-06-06,380.062
2018-06-07,386.286
2018-06-08,387.209
2018-06-11,391.221
2018-06-12,390.73
2018-06-13,389.615
2018-06-14,383.306
2018-06-15,383.436
2018-06-18,379.36
2018-06-19,373.496
2018-06-20,375.03
2018-06-21,372.805
2018-06-22,374.131
2018-06-25,368.803
2018-06-26,367.65
2018-06-27,372.353
2018-06-28,365.276
2018-06-29,364.975
2018-07-02,361.146
2018-07-03,364.073
2018-07-04,362.265
2018-07-05,366.555
2018-07-06,365.41
2018-07-09,370.351
2018-07-10,372.759
2018-07-11,368.41
2018-07-12,368.962
2018-07-13,354.088
2018-07-16,353.011
2018-07-17,362.245
2018-07-18,363.255
2018-07-19,360.361
2018-07-20,360.421
2018-07-23,361.355
2018-07-24,363.904
2018-07-25,365.707
2018-07-26,367.891
2018-07-27,371.752
2018-07-30,372.741
2018-07-31,372.312
2018-08-01,369.386
2018-08-02,366.241
2018-08-03,367.224
2018-08-06,365.059
2018-08-07,373.323
2018-08-08,374.872
2018-08-09,374.733
2018-08-10,365.815
2018-08-13,364.509
2018-08-14,363.761
2018-08-15,353.347
2018-08-16,357.203
2018-08-17,356.855
2018-08-20,361.728
2018-08-21,364.332
2018-08-22,370.395
2018-08-23,368.8
2018-08-24,371.807
2018-08-27,375.065
2018-08-28,379.124
2018-08-29,378.895
2018-08-30,377.143
2018-08-31,372.733
2018-09-03,373.533
2018-09-04,367.825
2018-09-05,365.083
2018-09-06,366.779
2018-09-07,363.472
2018-09-10,368.216
2018-09-11,370.01
2018-09-12,374.16
2018-09-13,374.574
2018-09-14,374.387
2018-09-17,378.866
2018-09-18,387.65
2018-09-19,387.813
2018-09-20,391.056
2018-09-21,394.573
2018-09-24,394.876
2018-09-25,402.545
2018-09-26,400.193
2018-09-27,398.916
2018-09-28,400.585
2018-10-01,401.742
2018-10-02,403.292
2018-10-03,395.966
2018-10-04,387.031
2018-10-05,384.16
2018-10-08,382.755
2018-10-09,382.139
2018-10-10,380.257
2018-10-11,371.201
2018-10-12,377.486
2018-10-15,377.915
2018-10-16,383.401
2018-10-17,378.889
2018-10-18,368.477
2018-10-19,373.661
2018-10-22,366.848
2018-10-23,356.447
2018-10-24,357.391
2018-10-25,362.672
2018-10-26,356.774
2018-10-29,359.312
2018-10-30,357.597
2018-10-31,366.971
2018-11-01,369.146
2018-11-02,371.517
2018-11-05,371.092
2018-11-06,371.193
2018-11-07,374.969
2018-11-08,372.389
2018-11-09,367.416
2018-11-12,365.579
2018-11-13,362.88
2018-11-14,356.327
2018-11-15,354.483
2018-11-16,358.081
2018-11-19,350.21
2018-11-20,338.178
2018-11-21,345.556
2018-11-22,343.637
2018-11-23,339.134
2018-11-26,345.37
2018-11-27,343.945
2018-11-28,342.163
2018-11-29,348.807
2018-11-30,345.552
2018-12-03,354.579
2018-12-04,356.381
2018-12-05,349.406
2018-12-06,334.154
2018-12-07,342.12
2018-12-10,330.955
2018-12-11,336.252
2018-12-12,342.032
2018-12-13,337.712
2018-12-14,333.068
2018-12-17,330.168
2018-12-18,325.983
2018-12-19,331.701
2018-12-20,324.895
2018-12-21,324.381
2018-12-24,323.599
2018-12-25,323.599
2018-12-26,321.757
2018-12-27,310.915
2018-12-28,318.178
2018-12-31,320.921
2019-01-01,320.921
2019-01-02,319.711
2019-01-03,318.544
2019-01-04,334.035
2019-01-07,336.56
2019-01-08,337.861
2019-01-09,345.013
2019-01-10,347.466
2019-01-11,345.258
2019-01-14,344.017
2019-01-15,345.298
2019-01-16,343.135
2019-01-17,344.03
2019-01-18,351.131
2019-01-21,350.666
2019-01-22,345.485
2019-01-23,344.947
2019-01-24,343.871
2019-01-25,342.39
2019-01-28,340.437
2019-01-29,344.441
2019-01-30,346.066
2019-01-31,343.711
2019-02-01,344.106
2019-02-04,342.775
2019-02-05,347.801
2019-02-06,342.67
2019-02-07,339.434
2019-02-08,328.91
2019-02-11,326.635
2019-02-12,330.509
2019-02-13,341.811
2019-02-14,338.173
2019-02-15,341.861
2019-02-18,344.723
2019-02-19,347.221
2019-02-20,346.485
2019-02-21,353.194
2019-02-22,354.339
2019-02-25,357.417
2019-02-26,358.466
2019-02-27,357.899
2019-02-28,353.936
2019-03-01,355.756
2019-03-04,356.254
2019-03-05,354.874
2019-03-06,355.705
2019-03-07,349.563
2019-03-08,347.462
2019-03-11,349.056
2019-03-12,352.804
2019-03-13,358.638
2019-03-14,360.385
2019-03-15,358.645
2019-03-18,358.65
2019-03-19,361.874
2019-03-20,359.901
2019-03-21,365.382
2019-03-22,355.581
2019-03-25,353.587
2019-03-26,352.6
2019-03-27,347.107
2019-03-28,350.079
2019-03-29,346.79
2019-04-01,352.504
2019-04-02,352.743
2019-04-03,355.868
2019-04-04,353.412
2019-04-05,353.426
2019-04-08,355.617
2019-04-09,351.489
2019-04-10,353.455
2019-04-11,352.887
2019-04-12,352.182
2019-04-15,356.772
2019-04-16,358.579
2019-04-17,356.777
2019-04-18,355.449
2019-04-19,355.449
2019-04-22,355.915
2019-04-23,355.266
2019-04-24,356.601
2019-04-25,349.322
2019-04-26,349.54
2019-04-29,350.1
2019-04-30,350.268
2019-05-01,350.302
2019-05-02,344.154
2019-05-03,346.325
2019-05-06,343.171
2019-05-07,346.048
2019-05-08,345.922
2019-05-09,343.658
2019-05-10,351.719
2019-05-13,348.525
2019-05-14,349.95
2019-05-15,351.906
2019-05-16,356.618
2019-05-17,354.716
2019-05-20,358.183
2019-05-21,362.357
2019-05-22,362.792
2019-05-23,358.146
2019-05-24,364.433
2019-05-27,367.049
2019-05-28,367.026
2019-05-29,355.732
2019-05-30,355.967
2019-05-31,356.023
2019-06-03,364.498
2019-06-04,362.583
2019-06-05,364.379
2019-06-06,366.161
2019-06-07,371.403
2019-06-10,370.078
2019-06-11,372.94
2019-06-12,367.815
2019-06-13,364.834
2019-06-14,366.14
2019-06-17,363.575
2019-06-18,367.003
2019-06-19,367.297
2019-06-20,374.378
2019-06-21,375.66
2019-06-24,377.844
2019-06-25,376.533
2019-06-26,373.78
2019-06-27,373.464
2019-06-28,375.168
2019-07-01,376.191
2019-07-02,375.631
2019-07-03,378.548
2019-07-04,384.967
2019-07-05,377.757
2019-07-08,380.205
2019-07-09,374.772
2019-07-10,378.436
2019-07-11,379.258
2019-07-12,378.99
2019-07-15,378.479
2019-07-16,381.88
2019-07-17,381.038
2019-07-18,380.132
2019-07-19,383.058
2019-07-22,383.15
2019-07-23,384.616
2019-07-24,385.888
2019-07-25,380.138
2019-07-26,377.263
2019-07-29,377.704
2019-07-30,371.492
2019-07-31,372.162
2019-08-01,371.854
2019-08-02,364.164
2019-08-05,355.104
2019-08-06,358.62
2019-08-07,353.307
2019-08-08,360.299
2019-08-09,362.044
2019-08-12,360.008
2019-08-13,363.685
2019-08-14,355.222
2019-08-15,351.199
2019-08-16,356.846
2019-08-19,360.213
2019-08-20,358.944
2019-08-21,362.251
2019-08-22,360.521
2019-08-23,362.057
2019-08-26,359.403
2019-08-27,360.824
2019-08-28,358.555
2019-08-29,362.39
2019-08-30,367.109
2019-09-02,365.876
2019-09-03,363.764
2019-09-04,369.678
2019-09-05,374.914
2019-09-06,374.26
2019-09-09,371.826
2019-09-10,369.18
2019-09-11,375.136
2019-09-12,371.987
2019-09-13,370.759
2019-09-16,371.136
2019-09-17,369.986
2019-09-18,375.521
2019-09-19,371.642
2019-09-20,371.35
2019-09-23,367.607
2019-09-24,367.491
2019-09-25,363.957
2019-09-26,363.764
2019-09-27,365.303
2019-09-30,365.047
2019-10-01,364.861
2019-10-02,358.16
2019-10-03,355.569
2019-10-04,362.347
2019-10-07,368.44
2019-10-08,361.353
2019-10-09,362.385
2019-10-10,365.354
2019-10-11,367.961
2019-10-14,360.899
2019-10-15,364.978
2019-10-16,364.292
2019-10-17,368.837
2019-10-18,367.079
2019-10-21,369.839
2019-10-22,366.419
2019-10-23,364.456
2019-10-24,366.97
2019-10-25,364.048
2019-10-28,368.363
2019-10-29,367.897
2019-10-30,370.683
2019-10-31,367.14
2019-11-01,372.482
2019-11-04,372.631
2019-11-05,369.403
2019-11-06,372.931
2019-11-07,376.408
2019-11-08,373.557
2019-11-11,375.3
2019-11-12,373.01
2019-11-13,372.523
2019-11-14,367.561
2019-11-15,367.957
2019-11-18,366.617
2019-11-19,366.651
2019-11-20,365.952
2019-11-21,365.213
2019-11-22,365.171
2019-11-25,367.251
2019-11-26,367.943
2019-11-27,368.341
2019-11-28,366.773
2019-11-29,366.052
2019-12-02,362.911
2019-12-03,361.692
2019-12-04,367.649
2019-12-05,368.71
2019-12-06,370.942
2019-12-09,372.219
2019-12-10,369.387
2019-12-11,369.814
2019-12-12,374.916
2019-12-13,377.351
2019-12-16,382.244
2019-12-17,377.235
2019-12-18,378.388
2019-12-19,383.091
2019-12-20,387.588
2019-12-23,390.489
2019-12-24,391.86
2019-12-25,391.86
2019-12-26,393.464
2019-12-27,395.341
2019-12-30,394.585
2019-12-31,394.225
2020-01-01,394.225
2020-01-02,396.745
2020-01-03,393.999
2020-01-06,393.033
2020-01-07,390.204
2020-01-08,388.577
2020-01-09,386.566
2020-01-10,387.091
2020-01-13,386.056
2020-01-14,386.645
2020-01-15,386.718
2020-01-16,382.515
2020-01-17,383.978
2020-01-20,383.432
2020-01-21,381.42
2020-01-22,381.281
2020-01-23,374.485
2020-01-24,376.914
2020-01-27,367.445
2020-01-28,367.966
2020-01-29,368.522
2020-01-30,363.605
2020-01-31,362.969
2020-02-03,361.291
2020-02-04,365.61
2020-02-05,372.791
2020-02-06,375.407
2020-02-07,369.812
2020-02-10,369.38
2020-02-11,374.733
2020-02-12,375.734
2020-02-13,370.738
2020-02-14,373.423
2020-02-17,370.672
2020-02-18,367.569
2020-02-19,373.107
2020-02-20,371.337
2020-02-21,370.173
2020-02-24,356.497
2020-02-25,355.177
2020-02-26,350.362
2020-02-27,334.434
2020-02-28,325.358
2020-03-02,330.044
2020-03-03,344.678
2020-03-04,347.37
2020-03-05,341.771
2020-03-06,328.948
2020-03-09,307.438
2020-03-10,303.442
2020-03-11,293.024
2020-03-12,256.602
2020-03-13,268.585
2020-03-16,254.635
2020-03-17,260.11
2020-03-18,242.533
2020-03-19,250.925
2020-03-20,236.181
2020-03-23,235.611
2020-03-24,250.823
2020-03-25,255.385
2020-03-26,270.748
2020-03-27,256.496
2020-03-30,262.629
2020-03-31,266.986
2020-04-01,276.412
2020-04-02,272.552
2020-04-03,270.272
2020-04-06,279.78
2020-04-07,290.334
2020-04-08,284.917
2020-04-09,287.443
2020-04-10,287.443
2020-04-13,284.968
2020-04-14,293.199
2020-04-15,285.776
2020-04-16,284.399
2020-04-17,293.94
2020-04-20,288.809
2020-04-21,282.767
2020-04-22,276.688
2020-04-23,284.506
2020-04-24,278.269
2020-04-27,281.387
2020-04-28,290.63
2020-04-29,295.004
2020-04-30,298.225
2020-05-01,295.531
2020-05-04,287.955
2020-05-05,287.427
2020-05-06,286.126
2020-05-07,288.432
2020-05-08,293.746
2020-05-11,288.231
2020-05-12,295.292
2020-05-13,291.025
2020-05-14,281.256
2020-05-15,283.026
2020-05-18,293.312
2020-05-19,301.071
2020-05-20,303.86
2020-05-21,302.049
2020-05-22,296.314
2020-05-25,299.146
2020-05-26,307.901
2020-05-27,304.269
2020-05-28,311.008
2020-05-29,310.268
2020-06-01,313.244
2020-06-02,321.334
2020-06-03,327.179
2020-06-04,333.015
2020-06-05,335.206
2020-06-08,333.77
2020-06-09,333.798
2020-06-10,329.855
2020-06-11,318.97
2020-06-12,316.563
2020-06-15,309.249
2020-06-16,312.661
2020-06-17,318.372
2020-06-18,314.836
2020-06-19,312.221
2020-06-22,306.606
2020-06-23,313.72
2020-06-24,306.363
2020-06-25,302.544
2020-06-26,301.771
2020-06-29,304.834
2020-06-30,308.401
2020-07-01,312.296
2020-07-02,312.087
2020-07-03,313.56
2020-07-06,318.192
2020-07-07,315.445
2020-07-08,318.838
2020-07-09,310.412
2020-07-10,310.236
2020-07-13,316.037
2020-07-14,314.182
2020-07-15,332.472
2020-07-16,329.287
2020-07-17,331.119
2020-07-20,334.958
2020-07-21,344.601
2020-07-22,343.641
2020-07-23,341.358
2020-07-24,337.098
2020-07-27,341.965
2020-07-28,344.718
2020-07-29,346.726
2020-07-30,336.138
2020-07-31,341.004
2020-08-03,345.967
2020-08-04,346.492
2020-08-05,352.249
2020-08-06,352.414
2020-08-07,351.449
2020-08-10,350.965
2020-08-11,356.555
2020-08-12,365.8
2020-08-13,368.736
2020-08-14,365.452
2020-08-17,369.424
2020-08-18,367.494
2020-08-19,371.192
2020-08-20,363.617
2020-08-21,360.036
2020-08-24,367.867
2020-08-25,369.05
2020-08-26,367.023
2020-08-27,367.286
2020-08-28,368.367
2020-08-31,371.012
2020-09-01,371.101
2020-09-02,363.97
2020-09-03,360.895
2020-09-04,352.195
2020-09-07,358.604
2020-09-08,351.683
2020-09-09,359.571
2020-09-10,358.008
2020-09-11,358.684
2020-09-14,361.738
2020-09-15,364.354
2020-09-16,367.264
2020-09-17,362.077
2020-09-18,366.878
2020-09-21,342.677
2020-09-22,344.169
2020-09-23,345.975
2020-09-24,338.965
2020-09-25,339.295
2020-09-28,347.299
2020-09-29,350.486
2020-09-30,353.905
2020-10-01,356.032
2020-10-02,356.983
2020-10-05,367.328
2020-10-06,366.376
2020-10-07,363.034
2020-10-08,363.777
2020-10-09,369.065
2020-10-12,371.559
2020-10-13,367.607
2020-10-14,370.092
2020-10-15,357.058
2020-10-16,360.296
2020-10-19,363.167
2020-10-20,362.987
2020-10-21,356.64
2020-10-22,353.604
2020-10-23,352.89
2020-10-26,343.336
2020-10-27,344.455
2020-10-28,329.119
2020-10-29,324.397
2020-10-30,322.727
2020-11-02,322.151
2020-11-03,329.483
2020-11-04,337.115
2020-11-05,345.301
2020-11-06,345.462
2020-11-09,362.151
2020-11-10,351.068
2020-11-11,351.977
2020-11-12,348.882
2020-11-13,346.366
2020-11-16,353.185
2020-11-17,350.156
2020-11-18,349.911
2020-11-19,344.323
2020-11-20,347.491
2020-11-23,346.389
2020-11-24,346.973
2020-11-25,355.591
2020-11-26,360.488
2020-11-27,365.516
2020-11-30,360.107
2020-12-01,357.635
2020-12-02,353.598
2020-12-03,354.709
2020-12-04,351.959
2020-12-07,351.76
2020-12-08,353.893
2020-12-09,347.382
2020-12-10,346.396
2020-12-11,345.81
2020-12-14,343.452
2020-12-15,346.296
2020-12-16,351.372
2020-12-17,360.459
2020-12-18,368.042
2020-12-21,360.312
2020-12-22,359.606
2020-12-23,364.627
2020-12-24,365.44
2020-12-25,365.44
2020-12-28,363.623
2020-12-29,367.826
2020-12-30,373.506
2020-12-31,372.437
2021-01-01,372.437
2021-01-04,368.074
2021-01-05,359.913
2021-01-06,351.113
2021-01-07,353.471
2021-01-08,360.416
2021-01-11,356.039
2021-01-12,350.824
2021-01-13,352.073
2021-01-14,343.954
2021-01-15,339.565
2021-01-18,341.106
2021-01-19,344.577
2021-01-20,344.046
2021-01-21,350.182
2021-01-22,343.53
2021-01-25,345.869
2021-01-26,340.121
2021-01-27,327.789
2021-01-28,331.536
2021-01-29,337.145
2021-02-01,341.301
2021-02-02,342.505
2021-02-03,350.632
2021-02-04,349.011
2021-02-05,351.868
2021-02-08,354.39
2021-02-09,353.867
2021-02-10,355.386
2021-02-11,352.532
2021-02-12,356.176
2021-02-15,356.811
2021-02-16,354.077
2021-02-17,346.241
2021-02-18,345.11
2021-02-19,351.625
2021-02-22,347.142
2021-02-23,346.279
2021-02-24,346.3
2021-02-25,352.474
2021-02-26,336.762
2021-03-01,347.471
2021-03-02,356.584
2021-03-03,359.774
2021-03-04,361.417
2021-03-05,356.815
2021-03-08,363.971
2021-03-09,376.042
2021-03-10,375.837
2021-03-11,372.95
2021-03-12,365.941
2021-03-15,364.081
2021-03-16,366.214
2021-03-17,358.496
2021-03-18,358.334
2021-03-19,359.572
2021-03-22,370.264
2021-03-23,371.754
2021-03-24,366.668
2021-03-25,356.972
2021-03-26,363.939
2021-03-29,361.234
2021-03-30,355.722
2021-03-31,352.172
2021-04-01,352.389
2021-04-02,352.389
2021-04-05,353.385
2021-04-06,366.7
2021-04-07,367.469
2021-04-08,369.268
2021-04-09,371.839
2021-04-12,370.817
2021-04-13,380.868
2021-04-14,393.7
2021-04-15,395.597
2021-04-16,408.208
2021-04-19,407.756
2021-04-20,397.909
2021-04-21,395.571
2021-04-22,402.404
2021-04-23,407.835
2021-04-26,411.569
2021-04-27,419.18
2021-04-28,418.662
2021-04-29,418.52
2021-04-30,413.432
2021-05-03,416.834
2021-05-04,404.243
2021-05-05,398.471
2021-05-06,401.394
2021-05-07,412.102
2021-05-10,401.77
2021-05-11,389.322
2021-05-12,385.548
2021-05-13,383.416
2021-05-14,389.224
2021-05-17,387.712
2021-05-18,395.559
2021-05-19,383.453
2021-05-20,392.613
2021-05-21,396.349
2021-05-24,398.293
2021-05-25,401.527
2021-05-26,399.977
2021-05-27,406.535
2021-05-28,418.647
2021-05-31,420.037
2021-06-01,422.128
2021-06-02,422.44
2021-06-03,420.641
2021-06-04,428.379
2021-06-07,432.049
2021-06-08,437.997
2021-06-09,437.304
2021-06-10,435.417
2021-06-11,428.891
2021-06-14,429.061
2021-06-15,426.86
2021-06-16,428.544
2021-06-17,423.229
2021-06-18,414.081
2021-06-21,419.259
2021-06-22,424.556
2021-06-23,433.479
2021-06-24,429.666
2021-06-25,431.39
2021-06-28,424.849
2021-06-29,419.664
2021-06-30,413.392
2021-07-01,425.759
2021-07-02,427.683
2021-07-05,429.81
2021-07-06,431.364
2021-07-07,435.343
2021-07-08,425.159
2021-07-09,432.643
2021-07-12,435.861
2021-07-13,435.781
2021-07-14,441.332
2021-07-15,438.528
2021-07-16,440.486
2021-07-19,429.593
2021-07-20,427.274
2021-07-21,433.95
2021-07-22,437.305
2021-07-23,436.206
2021-07-26,432.591
2021-07-27,425.662
2021-07-28,428.782
2021-07-29,433.368
2021-07-30,430.12
2021-08-02,434.359
2021-08-03,435.394
2021-08-04,445.659
2021-08-05,447.878
2021-08-06,439.206
2021-08-09,436.569
2021-08-10,436.839
2021-08-11,435.259
2021-08-12,432.913
2021-08-13,436.543
2021-08-16,431.857
2021-08-17,425.758
2021-08-18,425.772
2021-08-19,416.858
2021-08-20,422.646
2021-08-23,438.047
2021-08-24,443.184
2021-08-25,454.783
2021-08-26,455.551
2021-08-27,461.929
2021-08-30,464.315
2021-08-31,443.41
2021-09-01,449.233
2021-09-02,457.748
2021-09-03,442.266
2021-09-06,446.672
2021-09-07,442.265
2021-09-08,444.677
2021-09-09,442.456
2021-09-10,443.151
2021-09-13,434.358
2021-09-14,428.265
2021-09-15,427.551
2021-09-16,425.431
2021-09-17,425.588
2021-09-20,410.804
2021-09-21,415.721
2021-09-22,422.767
2021-09-23,435.11
2021-09-24,428.979
2021-09-27,422.072
2021-09-28,409.662
2021-09-29,406.016
2021-09-30,403.965
2021-10-01,416.578
2021-10-04,416.74
