Date,SPAIN Standard (Large+Mid Cap)
2005-06-06,3052.603
2005-06-07,3078.687
2005-06-08,3077.228
2005-06-09,3045.662
2005-06-10,3047.666
2005-06-13,3033.883
2005-06-14,3047.559
2005-06-15,3046.912
2005-06-16,3058.391
2005-06-17,3112.683
2005-06-20,3081.545
2005-06-21,3100.076
2005-06-22,3103.64
2005-06-23,3096.423
2005-06-24,3076.763
2005-06-27,3077.549
2005-06-28,3073.933
2005-06-29,3098.046
2005-06-30,3115.595
2005-07-01,3105.725
2005-07-04,3087.643
2005-07-05,3088.677
2005-07-06,3101.24
2005-07-07,3048.288
2005-07-08,3088.923
2005-07-11,3153.441
2005-07-12,3188.903
2005-07-13,3182.561
2005-07-14,3193.851
2005-07-15,3174.245
2005-07-18,3182.478
2005-07-19,3193.115
2005-07-20,3183.409
2005-07-21,3219.654
2005-07-22,3216.505
2005-07-25,3203.828
2005-07-26,3202.629
2005-07-27,3221.564
2005-07-28,3248.477
2005-07-29,3261.541
2005-08-01,3266.957
2005-08-02,3282.304
2005-08-03,3322.321
2005-08-04,3310.727
2005-08-05,3291.678
2005-08-08,3320.057
2005-08-09,3325.394
2005-08-10,3362.21
2005-08-11,3376.596
2005-08-12,3363.618
2005-08-15,3343.491
2005-08-16,3317.677
2005-08-17,3296.973
2005-08-18,3243.848
2005-08-19,3267.717
2005-08-22,3305.534
2005-08-23,3275.055
2005-08-24,3279.348
2005-08-25,3257.296
2005-08-26,3241.075
2005-08-29,3235.73
2005-08-30,3207.92
2005-08-31,3262.177
2005-09-01,3347.56
2005-09-02,3371.874
2005-09-05,3401.515
2005-09-06,3438.135
2005-09-07,3438.692
2005-09-08,3440.72
2005-09-09,3459.864
2005-09-12,3420.938
2005-09-13,3397.412
2005-09-14,3414.749
2005-09-15,3394.032
2005-09-16,3408.636
2005-09-19,3388.052
2005-09-20,3412.854
2005-09-21,3396.359
2005-09-22,3387.08
2005-09-23,3397.355
2005-09-26,3424.175
2005-09-27,3400.684
2005-09-28,3443.082
2005-09-29,3438.482
2005-09-30,3463.033
2005-10-03,3439.78
2005-10-04,3458.445
2005-10-05,3432.89
2005-10-06,3463.966
2005-10-07,3452.424
2005-10-10,3454.391
2005-10-11,3442.782
2005-10-12,3424.777
2005-10-13,3353.816
2005-10-14,3417.629
2005-10-17,3408.288
2005-10-18,3348.012
2005-10-19,3327.424
2005-10-20,3320.943
2005-10-21,3325.551
2005-10-24,3363.588
2005-10-25,3375.455
2005-10-26,3365.462
2005-10-27,3336.077
2005-10-28,3327.675
2005-10-31,3339.128
2005-11-01,3321.17
2005-11-02,3341.812
2005-11-03,3340.849
2005-11-04,3266.788
2005-11-07,3264.028
2005-11-08,3260.857
2005-11-09,3258.435
2005-11-10,3258.779
2005-11-11,3279.781
2005-11-14,3274.92
2005-11-15,3254.231
2005-11-16,3232.91
2005-11-17,3265.956
2005-11-18,3287.244
2005-11-21,3297.818
2005-11-22,3288.0
2005-11-23,3343.243
2005-11-24,3345.621
2005-11-25,3334.554
2005-11-28,3341.803
2005-11-29,3333.52
2005-11-30,3322.783
2005-12-01,3338.501
2005-12-02,3321.586
2005-12-05,3301.394
2005-12-06,3305.055
2005-12-07,3281.691
2005-12-08,3307.165
2005-12-09,3307.763
2005-12-12,3355.865
2005-12-13,3348.648
2005-12-14,3368.834
2005-12-15,3340.217
2005-12-16,3380.301
2005-12-19,3369.163
2005-12-20,3349.928
2005-12-21,3364.922
2005-12-22,3385.288
2005-12-23,3393.911
2005-12-26,3393.911
2005-12-27,3406.571
2005-12-28,3421.125
2005-12-29,3405.271
2005-12-30,3377.748
2006-01-02,3397.704
2006-01-03,3462.015
2006-01-04,3518.932
2006-01-05,3527.973
2006-01-06,3543.727
2006-01-09,3536.199
2006-01-10,3508.557
2006-01-11,3549.892
2006-01-12,3533.948
2006-01-13,3508.517
2006-01-16,3539.716
2006-01-17,3494.518
2006-01-18,3472.068
2006-01-19,3514.072
2006-01-20,3477.024
2006-01-23,3521.997
2006-01-24,3502.339
2006-01-25,3554.661
2006-01-26,3574.32
2006-01-27,3569.591
2006-01-30,3555.813
2006-01-31,3601.793
2006-02-01,3630.02
2006-02-02,3595.02
2006-02-03,3577.738
2006-02-06,3570.639
2006-02-07,3561.244
2006-02-08,3571.588
2006-02-09,3619.088
2006-02-10,3597.058
2006-02-13,3621.42
2006-02-14,3613.359
2006-02-15,3612.485
2006-02-16,3631.283
2006-02-17,3655.096
2006-02-20,3675.371
2006-02-21,3694.939
2006-02-22,3733.42
2006-02-23,3743.466
2006-02-24,3740.418
2006-02-27,3748.685
2006-02-28,3738.092
2006-03-01,3790.862
2006-03-02,3769.547
2006-03-03,3755.397
2006-03-06,3758.252
2006-03-07,3703.571
2006-03-08,3694.705
2006-03-09,3717.346
2006-03-10,3729.315
2006-03-13,3767.592
2006-03-14,3796.321
2006-03-15,3800.576
2006-03-16,3840.144
2006-03-17,3847.494
2006-03-20,3862.642
2006-03-21,3838.405
2006-03-22,3843.844
2006-03-23,3795.459
2006-03-24,3821.616
2006-03-27,3787.037
2006-03-28,3782.44
2006-03-29,3764.256
2006-03-30,3829.414
2006-03-31,3812.824
2006-04-03,3837.134
2006-04-04,3877.805
2006-04-05,3887.201
2006-04-06,3869.22
2006-04-07,3801.546
2006-04-10,3801.842
2006-04-11,3761.13
2006-04-12,3732.959
2006-04-13,3728.143
2006-04-14,3728.143
2006-04-17,3787.356
2006-04-18,3778.438
2006-04-19,3838.201
2006-04-20,3849.833
2006-04-21,3901.895
2006-04-24,3903.325
2006-04-25,3927.585
2006-04-26,3939.416
2006-04-27,3962.493
2006-04-28,3987.383
2006-05-01,3994.347
2006-05-02,4019.993
2006-05-03,3989.941
2006-05-04,4026.834
2006-05-05,4078.752
2006-05-08,4081.111
2006-05-09,4102.02
2006-05-10,4107.901
2006-05-11,4096.922
2006-05-12,4024.917
2006-05-15,3972.48
2006-05-16,3984.924
2006-05-17,3847.45
2006-05-18,3844.861
2006-05-19,3821.63
2006-05-22,3753.307
2006-05-23,3827.661
2006-05-24,3761.132
2006-05-25,3819.497
2006-05-26,3879.676
2006-05-29,3876.138
2006-05-30,3842.077
2006-05-31,3891.765
2006-06-01,3885.742
2006-06-02,3920.484
2006-06-05,3897.747
2006-06-06,3801.622
2006-06-07,3830.865
2006-06-08,3702.67
2006-06-09,3748.931
2006-06-12,3710.787
2006-06-13,3628.698
2006-06-14,3661.669
2006-06-15,3723.993
2006-06-16,3700.367
2006-06-19,3701.903
2006-06-20,3724.147
2006-06-21,3765.828
2006-06-22,3777.665
2006-06-23,3771.242
2006-06-26,3771.362
2006-06-27,3764.29
2006-06-28,3736.205
2006-06-29,3810.216
2006-06-30,3944.204
2006-07-03,3988.628
2006-07-04,4005.974
2006-07-05,3956.594
2006-07-06,3996.381
2006-07-07,4018.86
2006-07-10,4004.596
2006-07-11,3970.15
2006-07-12,3949.069
2006-07-13,3893.474
2006-07-14,3828.079
2006-07-17,3774.019
2006-07-18,3760.223
2006-07-19,3873.338
2006-07-20,3903.177
2006-07-21,3882.852
2006-07-24,3941.454
2006-07-25,3958.637
2006-07-26,3963.075
2006-07-27,4045.785
2006-07-28,4096.615
2006-07-31,4072.659
2006-08-01,4031.599
2006-08-02,4108.645
2006-08-03,4082.605
2006-08-04,4161.344
2006-08-07,4097.58
2006-08-08,4105.537
2006-08-09,4149.747
2006-08-10,4080.006
2006-08-11,4064.432
2006-08-14,4101.303
2006-08-15,4146.415
2006-08-16,4188.279
2006-08-17,4208.176
2006-08-18,4188.033
2006-08-21,4214.633
2006-08-22,4188.87
2006-08-23,4157.732
2006-08-24,4173.801
2006-08-25,4153.845
2006-08-28,4195.162
2006-08-29,4193.773
2006-08-30,4227.147
2006-08-31,4209.472
2006-09-01,4226.166
2006-09-04,4275.307
2006-09-05,4234.479
2006-09-06,4190.253
2006-09-07,4141.276
2006-09-08,4141.695
2006-09-11,4141.52
2006-09-12,4177.884
2006-09-13,4189.941
2006-09-14,4216.954
2006-09-15,4205.364
2006-09-18,4219.361
2006-09-19,4207.988
2006-09-20,4274.812
2006-09-21,4300.357
2006-09-22,4291.883
2006-09-25,4274.749
2006-09-26,4331.162
2006-09-27,4460.235
2006-09-28,4441.458
2006-09-29,4434.179
2006-10-02,4454.579
2006-10-03,4435.807
2006-10-04,4464.477
2006-10-05,4513.157
2006-10-06,4487.064
2006-10-09,4490.076
2006-10-10,4501.166
2006-10-11,4510.357
2006-10-12,4561.368
2006-10-13,4565.173
2006-10-16,4575.127
2006-10-17,4504.318
2006-10-18,4543.998
2006-10-19,4595.922
2006-10-20,4628.139
2006-10-23,4630.653
2006-10-24,4617.511
2006-10-25,4654.608
2006-10-26,4685.458
2006-10-27,4740.619
2006-10-30,4732.089
2006-10-31,4763.052
2006-11-01,4779.92
2006-11-02,4759.785
2006-11-03,4761.686
2006-11-06,4825.654
2006-11-07,4891.273
2006-11-08,4887.003
2006-11-09,4907.528
2006-11-10,4905.684
2006-11-13,4914.739
2006-11-14,4923.919
2006-11-15,4942.757
2006-11-16,4965.489
2006-11-17,4947.899
2006-11-20,4974.73
2006-11-21,4967.787
2006-11-22,5034.036
2006-11-23,5036.502
2006-11-24,5020.188
2006-11-27,4917.425
2006-11-28,4909.007
2006-11-29,4993.703
2006-11-30,4990.028
2006-12-01,4950.498
2006-12-04,5011.825
2006-12-05,5072.405
2006-12-06,5068.274
2006-12-07,5083.145
2006-12-08,5091.727
2006-12-11,5098.737
2006-12-12,5103.168
2006-12-13,5141.419
2006-12-14,5129.657
2006-12-15,5108.489
2006-12-18,5076.188
2006-12-19,5065.819
2006-12-20,5091.839
2006-12-21,5065.875
2006-12-22,5033.377
2006-12-25,5033.377
2006-12-26,5025.533
2006-12-27,5067.724
2006-12-28,5061.046
2006-12-29,5072.244
2007-01-01,5072.244
2007-01-02,5202.235
2007-01-03,5180.918
2007-01-04,5149.789
2007-01-05,5083.142
2007-01-08,5093.304
2007-01-09,5085.863
2007-01-10,4999.371
2007-01-11,5057.378
2007-01-12,5088.114
2007-01-15,5107.289
2007-01-16,5084.377
2007-01-17,5069.707
2007-01-18,5061.371
2007-01-19,5109.502
2007-01-22,5095.908
2007-01-23,5125.559
2007-01-24,5160.191
2007-01-25,5162.733
2007-01-26,5089.872
2007-01-29,5136.279
2007-01-30,5163.692
2007-01-31,5175.449
2007-02-01,5199.466
2007-02-02,5200.2
2007-02-05,5173.363
2007-02-06,5219.606
2007-02-07,5296.953
2007-02-08,5298.355
2007-02-09,5299.259
2007-02-12,5244.632
2007-02-13,5286.483
2007-02-14,5361.91
2007-02-15,5358.526
2007-02-16,5333.118
2007-02-19,5361.358
2007-02-20,5356.984
2007-02-21,5313.472
2007-02-22,5304.44
2007-02-23,5318.361
2007-02-26,5355.383
2007-02-27,5227.965
2007-02-28,5148.19
2007-03-01,5059.938
2007-03-02,5019.004
2007-03-05,4914.431
2007-03-06,4944.563
2007-03-07,4986.804
2007-03-08,5087.456
2007-03-09,5104.333
2007-03-12,5088.686
2007-03-13,5032.515
2007-03-14,4898.181
2007-03-15,5032.991
2007-03-16,5063.421
2007-03-19,5164.864
2007-03-20,5189.936
2007-03-21,5191.222
2007-03-22,5283.354
2007-03-23,5274.86
2007-03-26,5250.913
2007-03-27,5285.677
2007-03-28,5272.75
2007-03-29,5303.983
2007-03-30,5303.8
2007-04-02,5359.663
2007-04-03,5442.947
2007-04-04,5448.521
2007-04-05,5481.417
2007-04-06,5481.417
2007-04-09,5452.861
2007-04-10,5506.532
2007-04-11,5502.442
2007-04-12,5486.427
2007-04-13,5522.503
2007-04-16,5557.741
2007-04-17,5546.287
2007-04-18,5514.355
2007-04-19,5506.291
2007-04-20,5602.636
2007-04-23,5554.809
2007-04-24,5441.009
2007-04-25,5471.54
2007-04-26,5448.415
2007-04-27,5389.974
2007-04-30,5372.9
2007-05-01,5352.822
2007-05-02,5378.975
2007-05-03,5370.507
2007-05-04,5463.857
2007-05-07,5490.797
2007-05-08,5413.685
2007-05-09,5445.251
2007-05-10,5414.976
2007-05-11,5477.748
2007-05-14,5462.407
2007-05-15,5539.934
2007-05-16,5562.719
2007-05-17,5559.116
2007-05-18,5599.632
2007-05-21,5575.447
2007-05-22,5585.911
2007-05-23,5654.045
2007-05-24,5584.96
2007-05-25,5578.893
2007-05-28,5603.64
2007-05-29,5643.269
2007-05-30,5602.276
2007-05-31,5683.483
2007-06-01,5733.746
2007-06-04,5730.722
2007-06-05,5714.46
2007-06-06,5567.37
2007-06-07,5478.691
2007-06-08,5467.049
2007-06-11,5500.864
2007-06-12,5420.488
2007-06-13,5435.532
2007-06-14,5536.387
2007-06-15,5619.532
2007-06-18,5580.087
2007-06-19,5548.613
2007-06-20,5571.354
2007-06-21,5500.915
2007-06-22,5478.471
2007-06-25,5511.18
2007-06-26,5477.6
2007-06-27,5442.566
2007-06-28,5504.643
2007-06-29,5544.722
2007-07-02,5586.444
2007-07-03,5603.247
2007-07-04,5651.769
2007-07-05,5614.0
2007-07-06,5682.49
2007-07-09,5656.568
2007-07-10,5646.571
2007-07-11,5650.766
2007-07-12,5717.125
2007-07-13,5752.997
2007-07-16,5790.807
2007-07-17,5815.738
2007-07-18,5785.697
2007-07-19,5853.825
2007-07-20,5749.549
2007-07-23,5790.594
2007-07-24,5741.507
2007-07-25,5703.89
2007-07-26,5558.839
2007-07-27,5558.563
2007-07-30,5536.672
2007-07-31,5653.782
2007-08-01,5586.746
2007-08-02,5619.582
2007-08-03,5602.486
2007-08-06,5570.618
2007-08-07,5653.189
2007-08-08,5808.834
2007-08-09,5700.655
2007-08-10,5537.761
2007-08-13,5620.13
2007-08-14,5535.708
2007-08-15,5480.149
2007-08-16,5259.297
2007-08-17,5405.277
2007-08-20,5398.246
2007-08-21,5392.314
2007-08-22,5444.336
2007-08-23,5448.766
2007-08-24,5490.138
2007-08-27,5485.638
2007-08-28,5414.941
2007-08-29,5435.538
2007-08-30,5481.214
2007-08-31,5541.828
2007-09-03,5560.06
2007-09-04,5570.751
2007-09-05,5463.29
2007-09-06,5469.508
2007-09-07,5378.758
2007-09-10,5336.271
2007-09-11,5441.622
2007-09-12,5468.841
2007-09-13,5505.772
2007-09-14,5419.264
2007-09-17,5356.936
2007-09-18,5494.829
2007-09-19,5700.712
2007-09-20,5726.151
2007-09-21,5734.476
2007-09-24,5749.957
2007-09-25,5696.386
2007-09-26,5772.536
2007-09-27,5810.613
2007-09-28,5834.302
2007-10-01,5849.743
2007-10-02,5889.059
2007-10-03,5877.305
2007-10-04,5844.812
2007-10-05,5922.902
2007-10-08,5858.846
2007-10-09,5887.096
2007-10-10,5923.338
2007-10-11,6063.312
2007-10-12,6109.653
2007-10-15,6111.229
2007-10-16,6119.68
2007-10-17,6198.844
2007-10-18,6265.207
2007-10-19,6258.541
2007-10-22,6136.714
2007-10-23,6213.559
2007-10-24,6125.429
2007-10-25,6218.7
2007-10-26,6345.421
2007-10-29,6414.683
2007-10-30,6451.366
2007-10-31,6512.293
2007-11-01,6449.156
2007-11-02,6501.981
2007-11-05,6492.468
2007-11-06,6553.717
2007-11-07,6571.122
2007-11-08,6630.979
2007-11-09,6530.08
2007-11-12,6487.223
2007-11-13,6545.4
2007-11-14,6599.532
2007-11-15,6533.889
2007-11-16,6544.419
2007-11-19,6466.629
2007-11-20,6587.627
2007-11-21,6464.386
2007-11-22,6446.34
2007-11-23,6458.967
2007-11-26,6449.423
2007-11-27,6446.001
2007-11-28,6503.503
2007-11-29,6548.355
2007-11-30,6539.074
2007-12-03,6516.042
2007-12-04,6555.227
2007-12-05,6546.077
2007-12-06,6485.824
2007-12-07,6556.153
2007-12-10,6597.547
2007-12-11,6612.877
2007-12-12,6595.088
2007-12-13,6413.626
2007-12-14,6370.312
2007-12-17,6240.359
2007-12-18,6235.92
2007-12-19,6192.465
2007-12-20,6163.663
2007-12-21,6245.556
2007-12-24,6259.463
2007-12-25,6259.463
2007-12-26,6302.486
2007-12-27,6326.222
2007-12-28,6360.813
2007-12-31,6324.477
2008-01-01,6324.477
2008-01-02,6305.625
2008-01-03,6245.519
2008-01-04,6175.034
2008-01-07,6195.841
2008-01-08,6189.262
2008-01-09,6124.857
2008-01-10,6124.157
2008-01-11,6121.84
2008-01-14,6139.366
2008-01-15,5934.23
2008-01-16,5806.503
2008-01-17,5786.361
2008-01-18,5698.189
2008-01-21,5203.226
2008-01-22,5346.198
2008-01-23,5082.876
2008-01-24,5502.994
2008-01-25,5513.349
2008-01-28,5491.17
2008-01-29,5565.319
2008-01-30,5558.773
2008-01-31,5570.646
2008-02-01,5701.166
2008-02-04,5696.272
2008-02-05,5339.5
2008-02-06,5439.209
2008-02-07,5328.05
2008-02-08,5339.205
2008-02-11,5283.026
2008-02-12,5496.835
2008-02-13,5486.411
2008-02-14,5518.963
2008-02-15,5434.243
2008-02-18,5523.251
2008-02-19,5538.298
2008-02-20,5420.635
2008-02-21,5517.045
2008-02-22,5467.208
2008-02-25,5539.497
2008-02-26,5680.201
2008-02-27,5770.332
2008-02-28,5719.727
2008-02-29,5679.353
2008-03-03,5556.538
2008-03-04,5466.986
2008-03-05,5609.514
2008-03-06,5567.744
2008-03-07,5517.758
2008-03-10,5500.741
2008-03-11,5661.652
2008-03-12,5760.396
2008-03-13,5759.676
2008-03-14,5743.002
2008-03-17,5640.024
2008-03-18,5823.241
2008-03-19,5749.596
2008-03-20,5673.902
2008-03-21,5673.902
2008-03-24,5665.805
2008-03-25,5952.895
2008-03-26,6000.088
2008-03-27,6077.355
2008-03-28,6020.566
2008-03-31,5975.681
2008-04-01,6083.63
2008-04-02,6161.573
2008-04-03,6126.868
2008-04-04,6216.798
2008-04-07,6246.621
2008-04-08,6172.822
2008-04-09,6128.599
2008-04-10,6111.446
2008-04-11,6017.954
2008-04-14,5974.731
2008-04-15,6068.377
2008-04-16,6230.98
2008-04-17,6182.563
2008-04-18,6276.793
2008-04-21,6264.627
2008-04-22,6227.922
2008-04-23,6210.735
2008-04-24,6143.783
2008-04-25,6174.876
2008-04-28,6218.337
2008-04-29,6139.765
2008-04-30,6166.124
2008-05-01,6119.192
2008-05-02,6231.838
2008-05-05,6266.536
2008-05-06,6261.141
2008-05-07,6212.218
2008-05-08,6244.919
2008-05-09,6195.984
2008-05-12,6273.538
2008-05-13,6275.246
2008-05-14,6334.334
2008-05-15,6343.276
2008-05-16,6346.383
2008-05-19,6374.392
2008-05-20,6345.084
2008-05-21,6331.563
2008-05-22,6305.159
2008-05-23,6202.666
2008-05-26,6204.494
2008-05-27,6121.831
2008-05-28,6110.776
2008-05-29,6089.937
2008-05-30,6119.838
2008-06-02,5980.166
2008-06-03,6007.403
2008-06-04,5957.852
2008-06-05,5942.903
2008-06-06,5865.983
2008-06-09,5820.687
2008-06-10,5711.731
2008-06-11,5648.576
2008-06-12,5728.858
2008-06-13,5758.78
2008-06-16,5720.787
2008-06-17,5763.855
2008-06-18,5657.391
2008-06-19,5617.304
2008-06-20,5595.24
2008-06-23,5540.219
2008-06-24,5493.84
2008-06-25,5597.904
2008-06-26,5496.748
2008-06-27,5492.564
2008-06-30,5480.946
2008-07-01,5383.415
2008-07-02,5475.718
2008-07-03,5491.214
2008-07-04,5375.794
2008-07-07,5451.728
2008-07-08,5387.315
2008-07-09,5512.215
2008-07-10,5424.843
2008-07-11,5308.748
2008-07-14,5329.554
2008-07-15,5219.727
2008-07-16,5230.19
2008-07-17,5407.578
2008-07-18,5519.933
2008-07-21,5473.874
2008-07-22,5368.377
2008-07-23,5476.325
2008-07-24,5363.971
2008-07-25,5321.332
2008-07-28,5290.791
2008-07-29,5340.12
2008-07-30,5389.624
2008-07-31,5434.024
2008-08-01,5296.916
2008-08-04,5256.861
2008-08-05,5359.377
2008-08-06,5345.402
2008-08-07,5292.42
2008-08-08,5208.649
2008-08-11,5307.73
2008-08-12,5258.655
2008-08-13,5112.628
2008-08-14,5080.62
2008-08-15,5041.354
2008-08-18,5044.282
2008-08-19,4896.597
2008-08-20,4921.206
2008-08-21,4896.215
2008-08-22,4998.144
2008-08-25,4908.783
2008-08-26,4904.055
2008-08-27,4947.387
2008-08-28,5037.739
2008-08-29,5055.807
2008-09-01,5005.232
2008-09-02,5075.736
2008-09-03,5038.639
2008-09-04,4856.422
2008-09-05,4672.404
2008-09-08,4835.053
2008-09-09,4737.132
2008-09-10,4636.933
2008-09-11,4571.541
2008-09-12,4769.793
2008-09-15,4551.682
2008-09-16,4538.362
2008-09-17,4449.63
2008-09-18,4499.092
2008-09-19,4912.077
2008-09-22,4887.585
2008-09-23,4843.188
2008-09-24,4789.55
2008-09-25,4937.823
2008-09-26,4900.246
2008-09-29,4657.381
2008-09-30,4550.156
2008-10-01,4626.462
2008-10-02,4496.868
2008-10-03,4680.873
2008-10-06,4303.241
2008-10-07,4409.681
2008-10-08,4180.533
2008-10-09,4022.733
2008-10-10,3606.829
2008-10-13,4018.968
2008-10-14,4146.857
2008-10-15,3922.681
2008-10-16,3698.29
2008-10-17,3847.386
2008-10-20,3920.651
2008-10-21,3821.199
2008-10-22,3421.477
2008-10-23,3335.733
2008-10-24,3109.751
2008-10-27,2912.473
2008-10-28,2876.758
2008-10-29,3261.187
2008-10-30,3330.627
2008-10-31,3400.401
2008-11-03,3470.363
2008-11-04,3719.674
2008-11-05,3757.216
2008-11-06,3449.12
2008-11-07,3528.529
2008-11-10,3507.62
2008-11-11,3287.157
2008-11-12,3196.516
2008-11-13,3250.818
2008-11-14,3311.405
2008-11-17,3170.604
2008-11-18,3181.938
2008-11-19,3053.24
2008-11-20,2939.523
2008-11-21,2929.954
2008-11-24,3253.051
2008-11-25,3332.916
2008-11-26,3296.825
2008-11-27,3372.944
2008-11-28,3350.971
2008-12-01,3173.635
2008-12-02,3331.644
2008-12-03,3340.47
2008-12-04,3332.843
2008-12-05,3194.517
2008-12-08,3473.204
2008-12-09,3477.422
2008-12-10,3532.299
2008-12-11,3611.016
2008-12-12,3560.259
2008-12-15,3659.593
2008-12-16,3745.858
2008-12-17,3913.353
2008-12-18,3978.122
2008-12-19,3832.237
2008-12-22,3757.039
2008-12-23,3752.313
2008-12-24,3764.289
2008-12-25,3764.289
2008-12-26,3782.456
2008-12-29,3806.948
2008-12-30,3857.189
2008-12-31,3790.651
2009-01-01,3790.651
2009-01-02,3931.453
2009-01-05,3910.155
2009-01-06,3867.541
2009-01-07,3880.668
2009-01-08,3858.035
2009-01-09,3763.265
2009-01-12,3659.972
2009-01-13,3547.579
2009-01-14,3389.123
2009-01-15,3339.597
2009-01-16,3390.676
2009-01-19,3308.045
2009-01-20,3156.196
2009-01-21,3129.579
2009-01-22,3123.509
2009-01-23,3087.699
2009-01-26,3253.182
2009-01-27,3256.609
2009-01-28,3428.172
2009-01-29,3300.533
2009-01-30,3223.118
2009-02-02,3145.363
2009-02-03,3238.96
2009-02-04,3269.846
2009-02-05,3236.254
2009-02-06,3276.636
2009-02-09,3342.897
2009-02-10,3258.99
2009-02-11,3209.277
2009-02-12,3116.595
2009-02-13,3175.458
2009-02-16,3069.043
2009-02-17,2920.217
2009-02-18,2920.12
2009-02-19,2961.248
2009-02-20,2838.407
2009-02-23,2841.174
2009-02-24,2820.143
2009-02-25,2826.607
2009-02-26,2966.63
2009-02-27,2882.034
2009-03-02,2720.478
2009-03-03,2693.346
2009-03-04,2744.174
2009-03-05,2615.456
2009-03-06,2604.391
2009-03-09,2547.447
2009-03-10,2708.244
2009-03-11,2735.58
2009-03-12,2796.799
2009-03-13,2857.94
2009-03-16,2968.977
2009-03-17,2967.152
2009-03-18,3004.118
2009-03-19,3159.455
2009-03-20,3122.591
2009-03-23,3226.449
2009-03-24,3233.424
2009-03-25,3266.925
2009-03-26,3274.588
2009-03-27,3149.043
2009-03-30,2982.737
2009-03-31,3096.21
2009-04-01,3142.59
2009-04-02,3355.61
2009-04-03,3342.676
2009-04-06,3336.494
2009-04-07,3311.722
2009-04-08,3325.737
2009-04-09,3451.388
2009-04-10,3451.388
2009-04-13,3480.656
2009-04-14,3525.871
2009-04-15,3455.866
2009-04-16,3525.888
2009-04-17,3553.204
2009-04-20,3394.507
2009-04-21,3356.188
2009-04-22,3457.072
2009-04-23,3436.199
2009-04-24,3539.57
2009-04-27,3462.505
2009-04-28,3404.03
2009-04-29,3549.193
2009-04-30,3605.613
2009-05-01,3606.157
2009-05-04,3666.64
2009-05-05,3696.188
2009-05-06,3720.509
2009-05-07,3754.101
2009-05-08,3848.49
2009-05-11,3852.998
2009-05-12,3865.704
2009-05-13,3739.913
2009-05-14,3729.966
2009-05-15,3721.831
2009-05-18,3773.531
2009-05-19,3883.724
2009-05-20,3947.16
2009-05-21,3878.176
2009-05-22,3978.922
2009-05-25,4001.64
2009-05-26,4020.397
2009-05-27,4050.534
2009-05-28,4023.454
2009-05-29,4079.674
2009-06-01,4167.935
2009-06-02,4219.098
2009-06-03,4099.648
2009-06-04,4097.58
2009-06-05,4075.896
2009-06-08,3983.178
2009-06-09,4069.707
2009-06-10,4126.658
2009-06-11,4177.714
2009-06-12,4163.874
2009-06-15,4034.194
2009-06-16,4046.608
2009-06-17,3960.618
2009-06-18,4037.013
2009-06-19,4117.559
2009-06-22,4004.813
2009-06-23,4040.534
2009-06-24,4163.56
2009-06-25,4149.291
2009-06-26,4208.912
2009-06-29,4278.327
2009-06-30,4244.668
2009-07-01,4341.385
2009-07-02,4194.21
2009-07-03,4225.975
2009-07-06,4141.933
2009-07-07,4150.539
2009-07-08,4049.052
2009-07-09,4117.146
2009-07-10,4068.113
2009-07-13,4165.628
2009-07-14,4193.234
2009-07-15,4360.679
2009-07-16,4410.397
2009-07-17,4427.878
2009-07-20,4507.139
2009-07-21,4496.469
2009-07-22,4510.257
2009-07-23,4621.18
2009-07-24,4638.233
2009-07-27,4722.025
2009-07-28,4753.983
2009-07-29,4714.393
2009-07-30,4809.108
2009-07-31,4847.522
2009-08-03,4956.347
2009-08-04,4936.274
2009-08-05,4850.304
2009-08-06,4879.007
2009-08-07,4909.494
2009-08-10,4878.728
2009-08-11,4834.701
2009-08-12,4903.89
2009-08-13,4978.119
2009-08-14,4891.065
2009-08-17,4697.464
2009-08-18,4757.421
2009-08-19,4789.574
2009-08-20,4887.035
2009-08-21,5033.682
2009-08-24,5105.452
2009-08-25,5170.266
2009-08-26,5116.014
2009-08-27,5106.549
2009-08-28,5195.098
2009-08-31,5148.836
2009-09-01,5045.113
2009-09-02,4939.622
2009-09-03,4957.335
2009-09-04,5049.509
2009-09-07,5157.947
2009-09-08,5209.754
2009-09-09,5273.293
2009-09-10,5209.058
2009-09-11,5274.677
2009-09-14,5298.562
2009-09-15,5333.125
2009-09-16,5434.253
2009-09-17,5464.693
2009-09-18,5458.617
2009-09-21,5415.047
2009-09-22,5507.244
2009-09-23,5522.989
2009-09-24,5422.896
2009-09-25,5393.762
2009-09-28,5484.903
2009-09-29,5432.692
2009-09-30,5413.213
2009-10-01,5281.623
2009-10-02,5205.959
2009-10-05,5332.222
2009-10-06,5503.212
2009-10-07,5431.075
2009-10-08,5502.991
2009-10-09,5467.259
2009-10-12,5492.001
2009-10-13,5432.451
2009-10-14,5592.62
2009-10-15,5603.591
2009-10-16,5509.284
2009-10-19,5639.716
2009-10-20,5594.209
2009-10-21,5662.773
2009-10-22,5644.587
2009-10-23,5607.166
2009-10-26,5528.517
2009-10-27,5496.039
2009-10-28,5379.544
2009-10-29,5522.553
2009-10-30,5373.303
2009-11-02,5422.959
2009-11-03,5256.938
2009-11-04,5382.27
2009-11-05,5478.445
2009-11-06,5489.106
2009-11-09,5652.154
2009-11-10,5635.17
2009-11-11,5672.229
2009-11-12,5652.646
2009-11-13,5673.315
2009-11-16,5765.49
2009-11-17,5700.336
2009-11-18,5786.081
2009-11-19,5656.199
