Date,ITALY SMID VALUE SMID (Small+Mid Cap)
2006-03-02,672.223
2006-03-03,675.499
2006-03-06,678.469
2006-03-07,665.089
2006-03-08,658.382
2006-03-09,663.994
2006-03-10,666.279
2006-03-13,677.077
2006-03-14,685.177
2006-03-15,687.684
2006-03-16,697.947
2006-03-17,699.721
2006-03-20,703.092
2006-03-21,701.426
2006-03-22,701.844
2006-03-23,692.605
2006-03-24,691.488
2006-03-27,686.139
2006-03-28,679.626
2006-03-29,678.357
2006-03-30,695.141
2006-03-31,691.994
2006-04-03,701.879
2006-04-04,707.708
2006-04-05,710.893
2006-04-06,708.295
2006-04-07,696.625
2006-04-10,700.421
2006-04-11,689.989
2006-04-12,688.358
2006-04-13,689.495
2006-04-14,689.495
2006-04-17,700.447
2006-04-18,698.246
2006-04-19,708.698
2006-04-20,711.765
2006-04-21,718.716
2006-04-24,720.58
2006-04-25,722.256
2006-04-26,727.312
2006-04-27,728.132
2006-04-28,727.555
2006-05-01,728.826
2006-05-02,734.42
2006-05-03,732.524
2006-05-04,744.294
2006-05-05,752.543
2006-05-08,754.632
2006-05-09,760.534
2006-05-10,763.267
2006-05-11,764.444
2006-05-12,753.961
2006-05-15,740.238
2006-05-16,735.814
2006-05-17,721.321
2006-05-18,718.505
2006-05-19,709.554
2006-05-22,699.97
2006-05-23,717.301
2006-05-24,715.191
2006-05-25,722.145
2006-05-26,725.238
2006-05-29,720.631
2006-05-30,722.378
2006-05-31,728.289
2006-06-01,728.306
2006-06-02,741.018
2006-06-05,738.562
2006-06-06,719.287
2006-06-07,720.894
2006-06-08,699.34
2006-06-09,704.249
2006-06-12,692.894
2006-06-13,679.683
2006-06-14,681.603
2006-06-15,696.741
2006-06-16,694.053
2006-06-19,694.266
2006-06-20,695.474
2006-06-21,700.712
2006-06-22,697.942
2006-06-23,695.491
2006-06-26,704.614
2006-06-27,705.245
2006-06-28,703.028
2006-06-29,709.712
2006-06-30,732.26
2006-07-03,735.157
2006-07-04,737.02
2006-07-05,727.203
2006-07-06,732.118
2006-07-07,734.214
2006-07-10,733.827
2006-07-11,727.145
2006-07-12,726.202
2006-07-13,720.354
2006-07-14,716.291
2006-07-17,702.862
2006-07-18,701.734
2006-07-19,716.714
2006-07-20,724.544
2006-07-21,722.817
2006-07-24,728.051
2006-07-25,726.416
2006-07-26,729.963
2006-07-27,743.986
2006-07-28,750.757
2006-07-31,749.447
2006-08-01,748.633
2006-08-02,757.057
2006-08-03,752.352
2006-08-04,763.152
2006-08-07,758.408
2006-08-08,758.209
2006-08-09,760.394
2006-08-10,750.309
2006-08-11,749.854
2006-08-14,752.976
2006-08-15,755.457
2006-08-16,763.528
2006-08-17,764.961
2006-08-18,765.885
2006-08-21,769.524
2006-08-22,764.445
2006-08-23,761.325
2006-08-24,766.169
2006-08-25,763.596
2006-08-28,770.968
2006-08-29,770.669
2006-08-30,781.012
2006-08-31,782.621
2006-09-01,785.915
2006-09-04,795.669
2006-09-05,790.404
2006-09-06,786.988
2006-09-07,780.489
2006-09-08,779.193
2006-09-11,781.293
2006-09-12,781.058
2006-09-13,777.962
2006-09-14,785.271
2006-09-15,780.284
2006-09-18,781.343
2006-09-19,776.332
2006-09-20,780.344
2006-09-21,783.492
2006-09-22,783.283
2006-09-25,779.671
2006-09-26,780.387
2006-09-27,786.037
2006-09-28,784.411
2006-09-29,784.977
2006-10-02,789.613
2006-10-03,790.875
2006-10-04,791.92
2006-10-05,798.611
2006-10-06,793.067
2006-10-09,796.524
2006-10-10,797.81
2006-10-11,797.828
2006-10-12,800.623
2006-10-13,797.28
2006-10-16,797.709
2006-10-17,789.018
2006-10-18,791.507
2006-10-19,795.823
2006-10-20,797.649
2006-10-23,795.234
2006-10-24,795.904
2006-10-25,800.968
2006-10-26,804.392
2006-10-27,807.993
2006-10-30,810.451
2006-10-31,820.566
2006-11-01,825.103
2006-11-02,824.556
2006-11-03,822.295
2006-11-06,827.015
2006-11-07,831.494
2006-11-08,827.77
2006-11-09,829.371
2006-11-10,835.584
2006-11-13,833.007
2006-11-14,823.387
2006-11-15,823.521
2006-11-16,826.263
2006-11-17,827.047
2006-11-20,826.69
2006-11-21,828.814
2006-11-22,839.189
2006-11-23,840.004
2006-11-24,846.765
2006-11-27,838.931
2006-11-28,837.874
2006-11-29,848.669
2006-11-30,851.629
2006-12-01,859.696
2006-12-04,861.341
2006-12-05,864.972
2006-12-06,866.745
2006-12-07,868.112
2006-12-08,871.925
2006-12-11,867.487
2006-12-12,870.061
2006-12-13,870.141
2006-12-14,865.04
2006-12-15,860.622
2006-12-18,862.687
2006-12-19,865.951
2006-12-20,872.044
2006-12-21,871.15
2006-12-22,865.211
2006-12-25,865.211
2006-12-26,863.863
2006-12-27,873.183
2006-12-28,873.601
2006-12-29,877.689
2007-01-01,877.689
2007-01-02,893.186
2007-01-03,891.39
2007-01-04,880.953
2007-01-05,874.711
2007-01-08,875.57
2007-01-09,879.13
2007-01-10,873.735
2007-01-11,876.2
2007-01-12,884.464
2007-01-15,885.013
2007-01-16,885.575
2007-01-17,883.856
2007-01-18,885.241
2007-01-19,890.769
2007-01-22,891.875
2007-01-23,896.167
2007-01-24,903.108
2007-01-25,902.243
2007-01-26,895.613
2007-01-29,899.039
2007-01-30,899.964
2007-01-31,907.549
2007-02-01,914.772
2007-02-02,920.936
2007-02-05,915.691
2007-02-06,915.006
2007-02-07,924.604
2007-02-08,920.372
2007-02-09,924.101
2007-02-12,919.622
2007-02-13,927.914
2007-02-14,942.986
2007-02-15,946.951
2007-02-16,946.167
2007-02-19,956.073
2007-02-20,950.365
2007-02-21,941.452
2007-02-22,941.832
2007-02-23,942.952
2007-02-26,949.225
2007-02-27,921.552
2007-02-28,913.728
2007-03-01,898.86
2007-03-02,900.158
2007-03-05,883.09
2007-03-06,890.473
2007-03-07,897.963
2007-03-08,911.481
2007-03-09,913.13
2007-03-12,914.111
2007-03-13,908.053
2007-03-14,888.818
2007-03-15,904.498
2007-03-16,908.995
2007-03-19,920.996
2007-03-20,921.786
2007-03-21,927.179
2007-03-22,940.003
2007-03-23,941.036
2007-03-26,935.854
2007-03-27,937.24
2007-03-28,936.902
2007-03-29,945.251
2007-03-30,948.343
2007-04-02,956.541
2007-04-03,966.223
2007-04-04,967.908
2007-04-05,972.374
2007-04-06,972.374
2007-04-09,967.308
2007-04-10,980.028
2007-04-11,976.539
2007-04-12,978.488
2007-04-13,984.971
2007-04-16,998.06
2007-04-17,999.965
2007-04-18,999.89
2007-04-19,998.974
2007-04-20,1006.001
2007-04-23,1008.385
2007-04-24,1006.25
2007-04-25,1017.845
2007-04-26,1014.048
2007-04-27,1018.016
2007-04-30,1021.064
2007-05-01,1017.248
2007-05-02,1021.016
2007-05-03,1008.819
2007-05-04,1011.598
2007-05-07,1019.013
2007-05-08,1006.98
2007-05-09,1011.082
2007-05-10,1002.469
2007-05-11,1003.689
2007-05-14,1003.07
2007-05-15,1007.684
2007-05-16,1005.374
2007-05-17,1002.731
2007-05-18,1011.146
2007-05-21,1005.889
2007-05-22,1003.659
2007-05-23,1014.04
2007-05-24,1001.048
2007-05-25,999.452
2007-05-28,1002.785
2007-05-29,1003.102
2007-05-30,994.295
2007-05-31,1000.0
2007-06-01,993.701
2007-06-04,991.026
2007-06-05,995.046
2007-06-06,976.245
2007-06-07,961.138
2007-06-08,947.556
2007-06-11,955.432
2007-06-12,949.871
2007-06-13,947.789
2007-06-14,960.853
2007-06-15,971.25
2007-06-18,975.376
2007-06-19,976.675
2007-06-20,979.078
2007-06-21,967.934
2007-06-22,964.529
2007-06-25,964.061
2007-06-26,954.032
2007-06-27,948.631
2007-06-28,957.427
2007-06-29,966.189
2007-07-02,976.049
2007-07-03,978.079
2007-07-04,982.344
2007-07-05,974.847
2007-07-06,980.635
2007-07-09,982.318
2007-07-10,979.325
2007-07-11,980.538
2007-07-12,988.932
2007-07-13,991.634
2007-07-16,992.919
2007-07-17,987.846
2007-07-18,981.095
2007-07-19,984.638
2007-07-20,982.029
2007-07-23,981.191
2007-07-24,967.523
2007-07-25,946.08
2007-07-26,928.272
2007-07-27,920.671
2007-07-30,921.573
2007-07-31,930.907
2007-08-01,913.224
2007-08-02,919.036
2007-08-03,916.998
2007-08-06,905.789
2007-08-07,912.943
2007-08-08,928.546
2007-08-09,907.688
2007-08-10,889.352
2007-08-13,890.898
2007-08-14,884.131
2007-08-15,877.486
2007-08-16,844.186
2007-08-17,857.898
2007-08-20,861.671
2007-08-21,860.791
2007-08-22,878.458
2007-08-23,884.646
2007-08-24,893.06
2007-08-27,896.422
2007-08-28,885.529
2007-08-29,892.7
2007-08-30,901.514
2007-08-31,909.435
2007-09-03,913.864
2007-09-04,917.674
2007-09-05,904.802
2007-09-06,903.952
2007-09-07,893.111
2007-09-10,890.285
2007-09-11,898.571
2007-09-12,899.413
2007-09-13,899.418
2007-09-14,888.363
2007-09-17,876.058
2007-09-18,883.651
2007-09-19,901.152
2007-09-20,902.62
2007-09-21,907.48
2007-09-24,908.905
2007-09-25,903.544
2007-09-26,911.458
2007-09-27,917.532
2007-09-28,919.062
2007-10-01,926.535
2007-10-02,927.183
2007-10-03,931.578
2007-10-04,935.037
2007-10-05,937.556
2007-10-08,930.545
2007-10-09,943.872
2007-10-10,946.635
2007-10-11,955.442
2007-10-12,948.824
2007-10-15,946.081
2007-10-16,936.305
2007-10-17,943.316
2007-10-18,936.391
2007-10-19,931.181
2007-10-22,913.415
2007-10-23,928.037
2007-10-24,919.628
2007-10-25,939.815
2007-10-26,944.913
2007-10-29,952.678
2007-10-30,952.894
2007-10-31,964.026
2007-11-01,949.119
2007-11-02,951.822
2007-11-05,940.655
2007-11-06,945.144
2007-11-07,936.131
2007-11-08,926.278
2007-11-09,905.581
2007-11-12,902.074
2007-11-13,912.394
2007-11-14,927.377
2007-11-15,909.013
2007-11-16,903.792
2007-11-19,878.352
2007-11-20,884.677
2007-11-21,863.678
2007-11-22,864.785
2007-11-23,879.436
2007-11-26,877.314
2007-11-27,882.685
2007-11-28,892.206
2007-11-29,895.283
2007-11-30,900.609
2007-12-03,897.749
2007-12-04,893.211
2007-12-05,899.402
2007-12-06,897.06
2007-12-07,905.778
2007-12-10,917.118
2007-12-11,914.006
2007-12-12,914.788
2007-12-13,891.273
2007-12-14,881.141
2007-12-17,861.052
2007-12-18,862.149
2007-12-19,853.838
2007-12-20,848.47
2007-12-21,855.971
2007-12-24,857.877
2007-12-25,857.877
2007-12-26,863.774
2007-12-27,871.383
2007-12-28,885.861
2007-12-31,880.8
2008-01-01,880.8
2008-01-02,880.435
2008-01-03,874.307
2008-01-04,856.736
2008-01-07,844.45
2008-01-08,842.995
2008-01-09,826.247
2008-01-10,824.954
2008-01-11,828.557
2008-01-14,841.469
2008-01-15,824.831
2008-01-16,811.872
2008-01-17,810.834
2008-01-18,795.605
2008-01-21,760.611
2008-01-22,774.394
2008-01-23,751.425
2008-01-24,777.42
2008-01-25,786.095
2008-01-28,784.503
2008-01-29,799.993
2008-01-30,796.94
2008-01-31,798.53
2008-02-01,813.854
2008-02-04,818.374
2008-02-05,787.209
2008-02-06,792.704
2008-02-07,771.379
2008-02-08,767.247
2008-02-11,758.722
2008-02-12,781.992
2008-02-13,786.747
2008-02-14,788.836
2008-02-15,784.595
2008-02-18,788.85
2008-02-19,797.462
2008-02-20,787.404
2008-02-21,801.609
2008-02-22,796.364
2008-02-25,808.652
2008-02-26,823.571
2008-02-27,836.446
2008-02-28,834.421
2008-02-29,823.79
2008-03-03,813.36
2008-03-04,801.359
2008-03-05,816.935
2008-03-06,810.324
2008-03-07,797.447
2008-03-10,786.068
2008-03-11,792.643
2008-03-12,803.455
2008-03-13,797.97
2008-03-14,793.0
2008-03-17,775.87
2008-03-18,788.756
2008-03-19,766.668
2008-03-20,745.753
2008-03-21,745.753
2008-03-24,744.688
2008-03-25,784.272
2008-03-26,792.024
2008-03-27,814.156
2008-03-28,809.66
2008-03-31,819.771
2008-04-01,828.345
2008-04-02,834.816
2008-04-03,827.333
2008-04-04,836.822
2008-04-07,839.032
2008-04-08,833.973
2008-04-09,835.954
2008-04-10,830.634
2008-04-11,829.931
2008-04-14,828.365
2008-04-15,823.506
2008-04-16,844.821
2008-04-17,836.408
2008-04-18,836.943
2008-04-21,842.884
2008-04-22,837.062
2008-04-23,833.903
2008-04-24,821.727
2008-04-25,822.628
2008-04-28,823.969
2008-04-29,819.236
2008-04-30,824.595
2008-05-01,818.319
2008-05-02,825.01
2008-05-05,833.642
2008-05-06,839.76
2008-05-07,837.383
2008-05-08,831.856
2008-05-09,826.857
2008-05-12,836.362
2008-05-13,837.118
2008-05-14,838.13
2008-05-15,840.086
2008-05-16,845.844
2008-05-19,851.072
2008-05-20,840.289
2008-05-21,842.709
2008-05-22,842.437
2008-05-23,840.251
2008-05-26,839.524
2008-05-27,830.931
2008-05-28,828.228
2008-05-29,823.258
2008-05-30,828.718
2008-06-02,818.229
2008-06-03,819.863
2008-06-04,816.173
2008-06-05,822.205
2008-06-06,815.821
2008-06-09,804.438
2008-06-10,785.21
2008-06-11,778.247
2008-06-12,770.995
2008-06-13,768.398
2008-06-16,773.391
2008-06-17,781.561
2008-06-18,766.92
2008-06-19,758.2
2008-06-20,747.889
2008-06-23,737.055
2008-06-24,733.631
2008-06-25,742.576
2008-06-26,732.817
2008-06-27,725.963
2008-06-30,723.674
2008-07-01,707.992
2008-07-02,716.133
2008-07-03,710.69
2008-07-04,701.852
2008-07-07,707.259
2008-07-08,695.466
2008-07-09,708.467
2008-07-10,702.495
2008-07-11,684.973
2008-07-14,688.252
2008-07-15,677.258
2008-07-16,680.952
2008-07-17,699.856
2008-07-18,716.015
2008-07-21,724.401
2008-07-22,722.935
2008-07-23,730.879
2008-07-24,720.861
2008-07-25,716.511
2008-07-28,710.523
2008-07-29,700.786
2008-07-30,712.602
2008-07-31,710.191
2008-08-01,701.207
2008-08-04,699.733
2008-08-05,717.97
2008-08-06,719.246
2008-08-07,715.784
2008-08-08,709.075
2008-08-11,718.409
2008-08-12,718.68
2008-08-13,703.994
2008-08-14,703.157
2008-08-15,693.34
2008-08-18,698.675
2008-08-19,679.789
2008-08-20,674.371
2008-08-21,675.578
2008-08-22,686.805
2008-08-25,681.445
2008-08-26,680.481
2008-08-27,679.895
2008-08-28,693.323
2008-08-29,700.323
2008-09-01,695.391
2008-09-02,705.782
2008-09-03,701.458
2008-09-04,676.731
2008-09-05,659.071
2008-09-08,670.069
2008-09-09,662.73
2008-09-10,657.123
2008-09-11,643.995
2008-09-12,659.111
2008-09-15,639.324
2008-09-16,628.227
2008-09-17,612.894
2008-09-18,611.813
2008-09-19,644.091
2008-09-22,651.162
2008-09-23,639.975
2008-09-24,633.319
2008-09-25,641.125
2008-09-26,629.999
2008-09-29,595.45
2008-09-30,584.388
2008-10-01,577.884
2008-10-02,565.074
2008-10-03,571.03
2008-10-06,517.416
2008-10-07,504.863
2008-10-08,479.742
2008-10-09,472.932
2008-10-10,447.015
2008-10-13,490.265
2008-10-14,508.823
2008-10-15,488.702
2008-10-16,468.809
2008-10-17,479.102
2008-10-20,484.993
2008-10-21,483.272
2008-10-22,461.842
2008-10-23,453.029
2008-10-24,434.961
2008-10-27,412.71
2008-10-28,415.055
2008-10-29,442.351
2008-10-30,451.679
2008-10-31,454.61
2008-11-03,471.117
2008-11-04,495.5
2008-11-05,498.499
2008-11-06,470.449
2008-11-07,473.414
2008-11-10,477.695
2008-11-11,453.648
2008-11-12,440.97
2008-11-13,440.636
2008-11-14,444.256
2008-11-17,435.665
2008-11-18,434.63
2008-11-19,424.156
2008-11-20,415.241
2008-11-21,407.209
2008-11-24,429.336
2008-11-25,432.844
2008-11-26,432.465
2008-11-27,433.459
2008-11-28,427.77
2008-12-01,410.481
2008-12-02,418.984
2008-12-03,418.191
2008-12-04,421.495
2008-12-05,407.736
2008-12-08,425.93
2008-12-09,429.023
2008-12-10,437.984
2008-12-11,446.717
2008-12-12,443.31
2008-12-15,449.433
2008-12-16,453.881
2008-12-17,469.86
2008-12-18,481.092
2008-12-19,465.342
2008-12-22,461.506
2008-12-23,461.023
2008-12-24,462.495
2008-12-25,462.495
2008-12-26,464.727
2008-12-29,470.799
2008-12-30,468.949
2008-12-31,460.859
2009-01-01,460.859
2009-01-02,471.818
2009-01-05,471.338
2009-01-06,475.585
2009-01-07,480.455
2009-01-08,484.107
2009-01-09,474.344
2009-01-12,465.835
2009-01-13,451.473
2009-01-14,439.469
2009-01-15,432.381
2009-01-16,439.69
2009-01-19,432.273
2009-01-20,420.856
2009-01-21,414.784
2009-01-22,408.442
2009-01-23,397.396
2009-01-26,412.588
2009-01-27,414.984
2009-01-28,426.652
2009-01-29,420.092
2009-01-30,412.856
2009-02-02,401.078
2009-02-03,411.402
2009-02-04,412.819
2009-02-05,413.574
2009-02-06,421.425
2009-02-09,431.316
2009-02-10,425.71
2009-02-11,420.405
2009-02-12,414.189
2009-02-13,416.627
2009-02-16,410.594
2009-02-17,391.403
2009-02-18,386.604
2009-02-19,390.909
2009-02-20,375.454
2009-02-23,370.931
2009-02-24,367.012
2009-02-25,362.62
2009-02-26,369.699
2009-02-27,362.935
2009-03-02,344.665
2009-03-03,338.733
2009-03-04,344.654
2009-03-05,328.548
2009-03-06,323.338
2009-03-09,311.338
2009-03-10,326.433
2009-03-11,325.1
2009-03-12,332.288
2009-03-13,333.338
2009-03-16,346.499
2009-03-17,346.299
2009-03-18,350.702
2009-03-19,372.252
2009-03-20,368.073
2009-03-23,382.738
2009-03-24,385.612
2009-03-25,394.895
2009-03-26,398.372
2009-03-27,389.724
2009-03-30,375.026
2009-03-31,387.421
2009-04-01,394.038
2009-04-02,411.461
2009-04-03,416.287
2009-04-06,410.54
2009-04-07,407.289
2009-04-08,411.694
2009-04-09,418.468
2009-04-10,418.468
2009-04-13,422.017
2009-04-14,423.371
2009-04-15,425.064
2009-04-16,432.334
2009-04-17,433.123
2009-04-20,416.88
2009-04-21,417.232
2009-04-22,428.605
2009-04-23,431.232
2009-04-24,449.905
2009-04-27,446.595
2009-04-28,438.696
2009-04-29,456.641
2009-04-30,458.37
2009-05-01,458.44
2009-05-04,474.459
2009-05-05,477.699
2009-05-06,483.692
2009-05-07,483.378
2009-05-08,495.715
2009-05-11,492.119
2009-05-12,492.811
2009-05-13,471.229
2009-05-14,475.473
2009-05-15,479.502
2009-05-18,487.029
2009-05-19,495.227
2009-05-20,510.143
2009-05-21,501.71
2009-05-22,511.854
2009-05-25,510.967
2009-05-26,512.077
2009-05-27,514.583
2009-05-28,511.492
2009-05-29,511.766
2009-06-01,523.798
2009-06-02,531.29
2009-06-03,519.495
2009-06-04,514.117
2009-06-05,506.494
2009-06-08,492.897
2009-06-09,504.901
2009-06-10,507.56
2009-06-11,513.498
2009-06-12,508.623
2009-06-15,495.142
2009-06-16,492.564
2009-06-17,476.255
2009-06-18,483.103
2009-06-19,479.547
2009-06-22,464.44
2009-06-23,467.002
2009-06-24,478.724
2009-06-25,474.278
2009-06-26,481.284
2009-06-29,486.213
2009-06-30,488.114
2009-07-01,498.232
2009-07-02,483.395
2009-07-03,483.524
2009-07-06,471.067
2009-07-07,470.557
2009-07-08,457.17
2009-07-09,459.774
2009-07-10,452.009
2009-07-13,459.155
2009-07-14,463.587
2009-07-15,483.196
2009-07-16,484.662
2009-07-17,485.277
2009-07-20,494.943
2009-07-21,500.289
2009-07-22,501.236
2009-07-23,510.347
2009-07-24,509.469
2009-07-27,513.814
2009-07-28,507.705
2009-07-29,506.604
2009-07-30,515.525
2009-07-31,517.122
2009-08-03,533.18
2009-08-04,529.609
2009-08-05,528.792
2009-08-06,531.953
2009-08-07,529.506
2009-08-10,532.572
2009-08-11,527.338
2009-08-12,536.245
2009-08-13,544.683
2009-08-14,541.461
2009-08-17,523.478
2009-08-18,532.006
2009-08-19,533.739
2009-08-20,539.511
2009-08-21,550.997
2009-08-24,562.036
2009-08-25,565.609
2009-08-26,568.493
2009-08-27,564.083
2009-08-28,571.555
2009-08-31,564.386
2009-09-01,554.738
2009-09-02,543.711
2009-09-03,545.951
2009-09-04,552.436
2009-09-07,566.904
2009-09-08,574.939
2009-09-09,586.943
2009-09-10,589.059
2009-09-11,592.656
2009-09-14,592.812
2009-09-15,596.495
2009-09-16,609.144
2009-09-17,611.359
2009-09-18,609.06
2009-09-21,594.16
2009-09-22,604.32
2009-09-23,604.55
2009-09-24,596.331
2009-09-25,595.948
2009-09-28,603.58
2009-09-29,600.612
2009-09-30,603.039
2009-10-01,592.704
2009-10-02,584.629
2009-10-05,590.44
2009-10-06,609.081
2009-10-07,606.594
2009-10-08,619.06
2009-10-09,624.807
2009-10-12,637.265
2009-10-13,633.083
2009-10-14,647.774
2009-10-15,649.098
2009-10-16,643.267
2009-10-19,648.262
2009-10-20,645.28
2009-10-21,643.753
2009-10-22,634.86
2009-10-23,628.427
2009-10-26,612.623
2009-10-27,597.11
2009-10-28,579.441
2009-10-29,600.175
2009-10-30,581.597
2009-11-02,583.742
2009-11-03,568.884
2009-11-04,587.704
2009-11-05,593.118
2009-11-06,594.701
2009-11-09,607.353
2009-11-10,604.326
2009-11-11,611.086
2009-11-12,609.339
2009-11-13,611.12
2009-11-16,618.492
2009-11-17,609.673
2009-11-18,616.385
2009-11-19,600.87
2009-11-20,592.699
2009-11-23,612.123
2009-11-24,605.321
2009-11-25,608.909
2009-11-26,587.321
2009-11-27,596.562
2009-11-30,591.054
2009-12-01,612.093
2009-12-02,610.489
2009-12-03,613.09
2009-12-04,609.452
2009-12-07,605.978
2009-12-08,593.585
2009-12-09,590.25
2009-12-10,591.224
2009-12-11,587.05
2009-12-14,592.459
2009-12-15,587.866
2009-12-16,595.113
2009-12-17,580.954
2009-12-18,570.439
2009-12-21,577.004
2009-12-22,579.029
2009-12-23,585.481
2009-12-24,586.482
2009-12-25,586.482
2009-12-28,593.287
2009-12-29,595.559
2009-12-30,589.762
2009-12-31,591.68
2010-01-01,591.68
2010-01-04,604.686
2010-01-05,605.518
2010-01-06,605.791
2010-01-07,602.637
2010-01-08,603.254
2010-01-11,607.54
2010-01-12,606.892
2010-01-13,608.24
2010-01-14,608.345
2010-01-15,598.668
2010-01-18,600.438
2010-01-19,602.153
2010-01-20,585.624
2010-01-21,576.999
2010-01-22,572.653
2010-01-25,574.45
2010-01-26,571.066
2010-01-27,563.593
2010-01-28,555.941
2010-01-29,552.613
2010-02-01,557.345
2010-02-02,565.759
2010-02-03,560.031
2010-02-04,539.573
2010-02-05,521.774
2010-02-08,521.178
2010-02-09,521.529
2010-02-10,527.803
2010-02-11,519.225
2010-02-12,517.239
2010-02-15,517.892
2010-02-16,526.609
2010-02-17,531.493
2010-02-18,529.752
2010-02-19,527.1
2010-02-22,529.543
2010-02-23,521.908
2010-02-24,523.673
2010-02-25,512.901
2010-02-26,525.138
2010-03-01,523.857
2010-03-02,530.685
2010-03-03,540.806
2010-03-04,541.33
2010-03-05,549.083
2010-03-08,553.224
2010-03-09,549.54
2010-03-10,557.684
2010-03-11,556.465
2010-03-12,561.154
2010-03-15,552.892
2010-03-16,563.184
2010-03-17,565.394
2010-03-18,560.18
2010-03-19,557.964
2010-03-22,558.185
2010-03-23,560.197
2010-03-24,556.831
2010-03-25,563.125
2010-03-26,565.83
2010-03-29,570.162
2010-03-30,566.382
2010-03-31,566.925
2010-04-01,571.927
2010-04-02,571.927
2010-04-05,570.617
2010-04-06,568.773
2010-04-07,564.797
2010-04-08,559.428
2010-04-09,568.996
2010-04-12,577.486
2010-04-13,573.952
2010-04-14,583.795
2010-04-15,583.032
2010-04-16,573.695
2010-04-19,563.783
2010-04-20,575.022
2010-04-21,569.102
2010-04-22,555.183
2010-04-23,562.032
2010-04-26,559.911
2010-04-27,545.971
2010-04-28,530.47
2010-04-29,538.899
2010-04-30,538.72
2010-05-03,537.569
2010-05-04,511.0
2010-05-05,492.032
2010-05-06,470.329
2010-05-07,456.237
2010-05-10,496.471
2010-05-11,486.626
2010-05-12,493.217
2010-05-13,483.131
2010-05-14,456.867
2010-05-17,452.363
2010-05-18,460.682
2010-05-19,448.158
2010-05-20,440.96
2010-05-21,453.994
2010-05-24,441.753
2010-05-25,425.376
2010-05-26,432.214
2010-05-27,447.086
2010-05-28,449.703
2010-05-31,449.603
2010-06-01,445.405
2010-06-02,440.605
2010-06-03,444.278
2010-06-04,426.241
2010-06-07,418.095
2010-06-08,414.903
2010-06-09,425.338
2010-06-10,437.345
2010-06-11,441.715
2010-06-14,456.693
2010-06-15,462.887
2010-06-16,460.506
2010-06-17,461.91
2010-06-18,467.063
2010-06-21,465.855
2010-06-22,459.127
2010-06-23,451.821
2010-06-24,445.14
2010-06-25,443.773
2010-06-28,449.725
2010-06-29,429.209
2010-06-30,433.637
2010-07-01,433.509
2010-07-02,438.91
2010-07-05,434.142
2010-07-06,448.651
2010-07-07,458.868
2010-07-08,464.408
2010-07-09,463.481
2010-07-12,460.759
2010-07-13,469.61
2010-07-14,470.964
2010-07-15,472.283
2010-07-16,469.08
2010-07-19,466.295
2010-07-20,460.948
2010-07-21,461.363
2010-07-22,474.333
2010-07-23,469.423
2010-07-26,479.551
2010-07-27,486.51
2010-07-28,486.82
2010-07-29,490.439
2010-07-30,483.953
2010-08-02,497.185
2010-08-03,495.711
2010-08-04,493.398
2010-08-05,492.699
2010-08-06,493.737
2010-08-09,496.97
2010-08-10,486.553
2010-08-11,466.938
2010-08-12,463.247
2010-08-13,458.919
2010-08-16,461.506
2010-08-17,468.159
2010-08-18,465.805
2010-08-19,459.52
2010-08-20,447.746
2010-08-23,449.327
2010-08-24,444.143
2010-08-25,439.906
2010-08-26,446.879
2010-08-27,449.917
2010-08-30,448.758
2010-08-31,449.518
2010-09-01,465.63
2010-09-02,466.837
2010-09-03,469.171
2010-09-06,471.369
2010-09-07,460.612
2010-09-08,464.778
2010-09-09,469.786
2010-09-10,468.404
2010-09-13,476.806
2010-09-14,480.97
2010-09-15,480.437
2010-09-16,480.125
2010-09-17,475.463
2010-09-20,481.818
2010-09-21,484.828
2010-09-22,489.692
2010-09-23,484.769
2010-09-24,496.145
2010-09-27,495.79
2010-09-28,498.296
2010-09-29,495.256
2010-09-30,498.594
2010-10-01,500.222
2010-10-04,493.609
2010-10-05,508.007
2010-10-06,509.253
2010-10-07,513.638
2010-10-08,513.268
2010-10-11,514.254
2010-10-12,511.331
2010-10-13,523.46
2010-10-14,527.855
2010-10-15,523.896
2010-10-18,525.514
2010-10-19,518.792
2010-10-20,526.218
2010-10-21,530.928
2010-10-22,528.049
2010-10-25,527.611
2010-10-26,522.484
2010-10-27,516.011
2010-10-28,524.76
2010-10-29,526.165
2010-11-01,521.272
2010-11-02,526.403
2010-11-03,522.853
2010-11-04,535.506
2010-11-05,522.667
2010-11-08,515.111
2010-11-09,521.015
2010-11-10,500.723
2010-11-11,491.946
2010-11-12,495.442
2010-11-15,491.725
2010-11-16,478.582
2010-11-17,481.63
2010-11-18,486.781
2010-11-19,488.089
2010-11-22,478.904
2010-11-23,464.365
2010-11-24,463.691
2010-11-25,461.982
2010-11-26,456.209
2010-11-29,441.535
2010-11-30,433.725
2010-12-01,443.778
2010-12-02,458.927
2010-12-03,465.916
2010-12-06,457.801
2010-12-07,460.674
2010-12-08,463.686
2010-12-09,466.452
2010-12-10,468.715
2010-12-13,475.332
2010-12-14,476.695
2010-12-15,470.601
2010-12-16,463.786
2010-12-17,457.352
2010-12-20,460.669
2010-12-21,468.042
2010-12-22,467.06
2010-12-23,467.416
2010-12-24,469.258
2010-12-27,465.564
2010-12-28,464.255
2010-12-29,465.578
2010-12-30,466.122
2010-12-31,470.807
2011-01-03,473.901
2011-01-04,472.304
2011-01-05,465.392
2011-01-06,461.03
2011-01-07,456.158
