Date,NETHERLANDS SMID CAP SMID (Small+Mid Cap)
2005-11-08,602.204
2005-11-09,601.495
2005-11-10,603.472
2005-11-11,604.163
2005-11-14,602.186
2005-11-15,604.44
2005-11-16,601.503
2005-11-17,605.488
2005-11-18,607.11
2005-11-21,609.751
2005-11-22,610.327
2005-11-23,616.552
2005-11-24,614.585
2005-11-25,615.587
2005-11-28,616.332
2005-11-29,615.937
2005-11-30,616.884
2005-12-01,619.247
2005-12-02,620.758
2005-12-05,621.976
2005-12-06,625.397
2005-12-07,622.122
2005-12-08,627.987
2005-12-09,630.015
2005-12-12,636.96
2005-12-13,635.106
2005-12-14,638.398
2005-12-15,634.292
2005-12-16,638.841
2005-12-19,639.038
2005-12-20,632.298
2005-12-21,634.476
2005-12-22,636.658
2005-12-23,639.46
2005-12-26,639.46
2005-12-27,642.006
2005-12-28,643.896
2005-12-29,643.639
2005-12-30,639.238
2006-01-02,645.056
2006-01-03,656.094
2006-01-04,667.287
2006-01-05,666.814
2006-01-06,674.964
2006-01-09,675.39
2006-01-10,669.658
2006-01-11,673.951
2006-01-12,673.92
2006-01-13,670.643
2006-01-16,677.006
2006-01-17,666.428
2006-01-18,669.737
2006-01-19,671.927
2006-01-20,669.818
2006-01-23,677.97
2006-01-24,681.515
2006-01-25,691.853
2006-01-26,695.382
2006-01-27,697.679
2006-01-30,697.515
2006-01-31,698.012
2006-02-01,704.288
2006-02-02,703.444
2006-02-03,700.27
2006-02-06,703.22
2006-02-07,698.403
2006-02-08,696.607
2006-02-09,699.584
2006-02-10,693.078
2006-02-13,696.303
2006-02-14,698.484
2006-02-15,702.021
2006-02-16,700.34
2006-02-17,701.145
2006-02-20,706.671
2006-02-21,703.64
2006-02-22,702.093
2006-02-23,704.065
2006-02-24,699.583
2006-02-27,702.901
2006-02-28,700.467
2006-03-01,708.279
2006-03-02,710.887
2006-03-03,712.22
2006-03-06,711.905
2006-03-07,699.614
2006-03-08,695.625
2006-03-09,700.3
2006-03-10,699.365
2006-03-13,705.763
2006-03-14,714.386
2006-03-15,719.205
2006-03-16,724.88
2006-03-17,726.681
2006-03-20,729.424
2006-03-21,726.877
2006-03-22,729.19
2006-03-23,728.064
2006-03-24,732.133
2006-03-27,734.742
2006-03-28,736.013
2006-03-29,730.136
2006-03-30,741.876
2006-03-31,738.863
2006-04-03,741.764
2006-04-04,748.533
2006-04-05,750.641
2006-04-06,753.78
2006-04-07,746.584
2006-04-10,748.774
2006-04-11,738.302
2006-04-12,731.917
2006-04-13,736.08
2006-04-14,736.08
2006-04-17,747.771
2006-04-18,750.053
2006-04-19,761.369
2006-04-20,768.043
2006-04-21,775.795
2006-04-24,776.508
2006-04-25,776.835
2006-04-26,780.816
2006-04-27,780.702
2006-04-28,780.591
2006-05-01,781.954
2006-05-02,788.856
2006-05-03,783.244
2006-05-04,795.172
2006-05-05,806.888
2006-05-08,807.473
2006-05-09,809.955
2006-05-10,811.252
2006-05-11,808.742
2006-05-12,793.409
2006-05-15,775.169
2006-05-16,773.133
2006-05-17,753.892
2006-05-18,745.865
2006-05-19,736.928
2006-05-22,715.333
2006-05-23,741.731
2006-05-24,731.759
2006-05-25,739.613
2006-05-26,750.553
2006-05-29,757.59
2006-05-30,748.969
2006-05-31,751.572
2006-06-01,752.425
2006-06-02,761.771
2006-06-05,760.646
2006-06-06,733.121
2006-06-07,733.157
2006-06-08,703.416
2006-06-09,710.889
2006-06-12,701.515
2006-06-13,682.98
2006-06-14,688.547
2006-06-15,712.486
2006-06-16,705.367
2006-06-19,706.72
2006-06-20,705.253
2006-06-21,710.947
2006-06-22,712.297
2006-06-23,713.189
2006-06-26,714.217
2006-06-27,713.476
2006-06-28,708.117
2006-06-29,718.006
2006-06-30,743.917
2006-07-03,752.572
2006-07-04,753.962
2006-07-05,742.346
2006-07-06,748.678
2006-07-07,747.55
2006-07-10,744.514
2006-07-11,738.932
2006-07-12,740.612
2006-07-13,733.182
2006-07-14,718.541
2006-07-17,703.66
2006-07-18,699.379
2006-07-19,722.821
2006-07-20,728.368
2006-07-21,722.81
2006-07-24,728.883
2006-07-25,730.051
2006-07-26,732.48
2006-07-27,739.818
2006-07-28,744.426
2006-07-31,744.863
2006-08-01,738.404
2006-08-02,745.131
2006-08-03,737.374
2006-08-04,746.568
2006-08-07,734.419
2006-08-08,730.595
2006-08-09,735.896
2006-08-10,725.391
2006-08-11,729.585
2006-08-14,734.097
2006-08-15,742.931
2006-08-16,755.519
2006-08-17,760.612
2006-08-18,756.921
2006-08-21,758.578
2006-08-22,755.203
2006-08-23,751.335
2006-08-24,750.089
2006-08-25,749.395
2006-08-28,753.712
2006-08-29,752.935
2006-08-30,761.496
2006-08-31,760.4
2006-09-01,764.915
2006-09-04,774.605
2006-09-05,767.689
2006-09-06,764.033
2006-09-07,755.286
2006-09-08,753.945
2006-09-11,750.389
2006-09-12,759.829
2006-09-13,761.594
2006-09-14,767.201
2006-09-15,763.388
2006-09-18,767.275
2006-09-19,762.629
2006-09-20,767.314
2006-09-21,771.643
2006-09-22,769.645
2006-09-25,763.972
2006-09-26,771.546
2006-09-27,775.433
2006-09-28,778.661
2006-09-29,780.364
2006-10-02,786.263
2006-10-03,784.863
2006-10-04,786.416
2006-10-05,792.163
2006-10-06,786.347
2006-10-09,787.428
2006-10-10,784.246
2006-10-11,784.158
2006-10-12,790.145
2006-10-13,790.196
2006-10-16,793.222
2006-10-17,787.593
2006-10-18,787.593
2006-10-19,794.755
2006-10-20,796.078
2006-10-23,797.148
2006-10-24,798.573
2006-10-25,802.587
2006-10-26,805.733
2006-10-27,809.838
2006-10-30,806.338
2006-10-31,808.765
2006-11-01,806.406
2006-11-02,807.06
2006-11-03,806.616
2006-11-06,812.589
2006-11-07,822.444
2006-11-08,821.457
2006-11-09,829.916
2006-11-10,831.734
2006-11-13,831.708
2006-11-14,833.899
2006-11-15,842.104
2006-11-16,836.354
2006-11-17,833.549
2006-11-20,832.28
2006-11-21,836.105
2006-11-22,843.107
2006-11-23,840.847
2006-11-24,848.0
2006-11-27,833.08
2006-11-28,830.228
2006-11-29,842.137
2006-11-30,843.909
2006-12-01,844.528
2006-12-04,845.955
2006-12-05,851.454
2006-12-06,853.191
2006-12-07,853.399
2006-12-08,854.886
2006-12-11,854.165
2006-12-12,854.846
2006-12-13,862.385
2006-12-14,862.935
2006-12-15,863.832
2006-12-18,863.447
2006-12-19,864.24
2006-12-20,870.765
2006-12-21,869.356
2006-12-22,866.497
2006-12-25,866.497
2006-12-26,865.147
2006-12-27,875.303
2006-12-28,876.711
2006-12-29,882.621
2007-01-01,882.621
2007-01-02,898.236
2007-01-03,889.93
2007-01-04,879.047
2007-01-05,869.563
2007-01-08,874.137
2007-01-09,875.675
2007-01-10,866.627
2007-01-11,874.95
2007-01-12,879.118
2007-01-15,883.733
2007-01-16,880.728
2007-01-17,890.804
2007-01-18,891.578
2007-01-19,892.599
2007-01-22,892.351
2007-01-23,895.718
2007-01-24,896.655
2007-01-25,890.308
2007-01-26,882.414
2007-01-29,885.818
2007-01-30,889.503
2007-01-31,892.721
2007-02-01,903.668
2007-02-02,904.213
2007-02-05,902.648
2007-02-06,907.463
2007-02-07,919.535
2007-02-08,912.18
2007-02-09,912.491
2007-02-12,900.833
2007-02-13,907.593
2007-02-14,917.633
2007-02-15,926.83
2007-02-16,923.544
2007-02-19,929.501
2007-02-20,930.311
2007-02-21,926.86
2007-02-22,925.302
2007-02-23,930.281
2007-02-26,927.517
2007-02-27,902.599
2007-02-28,891.674
2007-03-01,875.558
2007-03-02,876.523
2007-03-05,858.703
2007-03-06,859.439
2007-03-07,867.506
2007-03-08,876.258
2007-03-09,877.242
2007-03-12,881.597
2007-03-13,871.363
2007-03-14,858.791
2007-03-15,878.442
2007-03-16,885.872
2007-03-19,896.634
2007-03-20,903.807
2007-03-21,913.239
2007-03-22,925.03
2007-03-23,925.435
2007-03-26,918.654
2007-03-27,916.052
2007-03-28,911.425
2007-03-29,917.879
2007-03-30,917.248
2007-04-02,925.42
2007-04-03,932.425
2007-04-04,933.194
2007-04-05,942.83
2007-04-06,942.83
2007-04-09,937.918
2007-04-10,955.929
2007-04-11,948.154
2007-04-12,947.801
2007-04-13,953.767
2007-04-16,961.884
2007-04-17,963.296
2007-04-18,966.53
2007-04-19,966.758
2007-04-20,975.992
2007-04-23,976.078
2007-04-24,976.689
2007-04-25,981.875
2007-04-26,975.853
2007-04-27,977.916
2007-04-30,981.803
2007-05-01,978.134
2007-05-02,980.551
2007-05-03,978.657
2007-05-04,989.484
2007-05-07,994.601
2007-05-08,976.953
2007-05-09,977.285
2007-05-10,973.921
2007-05-11,980.904
2007-05-14,978.571
2007-05-15,983.655
2007-05-16,977.195
2007-05-17,975.037
2007-05-18,981.891
2007-05-21,980.954
2007-05-22,984.982
2007-05-23,988.004
2007-05-24,979.142
2007-05-25,980.874
2007-05-28,983.382
2007-05-29,984.844
2007-05-30,979.726
2007-05-31,1000.0
2007-06-01,1004.232
2007-06-04,1008.175
2007-06-05,1006.049
2007-06-06,986.778
2007-06-07,974.34
2007-06-08,968.586
2007-06-11,979.523
2007-06-12,971.686
2007-06-13,971.561
2007-06-14,983.201
2007-06-15,995.264
2007-06-18,999.68
2007-06-19,1001.386
2007-06-20,1003.632
2007-06-21,994.424
2007-06-22,998.412
2007-06-25,996.281
2007-06-26,991.596
2007-06-27,988.818
2007-06-28,1004.814
2007-06-29,1012.837
2007-07-02,1029.667
2007-07-03,1034.355
2007-07-04,1040.124
2007-07-05,1035.056
2007-07-06,1042.865
2007-07-09,1059.954
2007-07-10,1083.46
2007-07-11,1080.986
2007-07-12,1090.455
2007-07-13,1095.291
2007-07-16,1095.519
2007-07-17,1095.093
2007-07-18,1092.474
2007-07-19,1104.666
2007-07-20,1101.55
2007-07-23,1109.755
2007-07-24,1099.194
2007-07-25,1072.506
2007-07-26,1053.471
2007-07-27,1030.251
2007-07-30,1039.723
2007-07-31,1059.336
2007-08-01,1041.123
2007-08-02,1042.727
2007-08-03,1043.191
2007-08-06,1034.926
2007-08-07,1038.625
2007-08-08,1050.948
2007-08-09,1019.396
2007-08-10,998.733
2007-08-13,1014.997
2007-08-14,1004.846
2007-08-15,986.979
2007-08-16,945.957
2007-08-17,958.187
2007-08-20,971.902
2007-08-21,974.499
2007-08-22,988.68
2007-08-23,1000.007
2007-08-24,1006.817
2007-08-27,1011.93
2007-08-28,997.643
2007-08-29,999.879
2007-08-30,1008.761
2007-08-31,1017.109
2007-09-03,1019.214
2007-09-04,1021.969
2007-09-05,1013.59
2007-09-06,1021.806
2007-09-07,1004.846
2007-09-10,998.022
2007-09-11,1012.635
2007-09-12,1020.062
2007-09-13,1017.123
2007-09-14,1007.157
2007-09-17,992.74
2007-09-18,1004.446
2007-09-19,1033.407
2007-09-20,1039.548
2007-09-21,1045.256
2007-09-24,1042.056
2007-09-25,1031.828
2007-09-26,1040.599
2007-09-27,1049.58
2007-09-28,1057.165
2007-10-01,1069.358
2007-10-02,1066.867
2007-10-03,1061.352
2007-10-04,1061.072
2007-10-05,1072.907
2007-10-08,1069.796
2007-10-09,1079.162
2007-10-10,1087.09
2007-10-11,1094.711
2007-10-12,1090.825
2007-10-15,1093.429
2007-10-16,1082.939
2007-10-17,1103.756
2007-10-18,1100.519
2007-10-19,1092.628
2007-10-22,1072.025
2007-10-23,1095.089
2007-10-24,1086.927
2007-10-25,1101.47
2007-10-26,1101.091
2007-10-29,1110.791
2007-10-30,1103.404
2007-10-31,1110.505
2007-11-01,1095.52
2007-11-02,1096.848
2007-11-05,1085.751
2007-11-06,1093.95
2007-11-07,1100.6
2007-11-08,1089.491
2007-11-09,1073.021
2007-11-12,1064.918
2007-11-13,1057.394
2007-11-14,1071.393
2007-11-15,1049.005
2007-11-16,1034.098
2007-11-19,1012.888
2007-11-20,1027.843
2007-11-21,1002.858
2007-11-22,1005.047
2007-11-23,1017.201
2007-11-26,1023.455
2007-11-27,1022.248
2007-11-28,1038.901
2007-11-29,1045.153
2007-11-30,1066.206
2007-12-03,1057.684
2007-12-04,1043.911
2007-12-05,1057.347
2007-12-06,1056.832
2007-12-07,1064.704
2007-12-10,1075.62
2007-12-11,1072.531
2007-12-12,1061.229
2007-12-13,1038.152
2007-12-14,1031.898
2007-12-17,1003.427
2007-12-18,994.603
2007-12-19,987.606
2007-12-20,987.606
2007-12-21,996.137
2007-12-24,1003.296
2007-12-25,1003.296
2007-12-26,1010.192
2007-12-27,1010.193
2007-12-28,1021.435
2007-12-31,1022.933
2008-01-01,1022.933
2008-01-02,1022.173
2008-01-03,1011.017
2008-01-04,997.984
2008-01-07,975.822
2008-01-08,978.531
2008-01-09,956.305
2008-01-10,940.941
2008-01-11,938.611
2008-01-14,956.858
2008-01-15,924.241
2008-01-16,888.017
2008-01-17,893.916
2008-01-18,874.969
2008-01-21,821.783
2008-01-22,854.397
2008-01-23,833.612
2008-01-24,890.681
2008-01-25,900.337
2008-01-28,895.829
2008-01-29,913.539
2008-01-30,905.658
2008-01-31,906.474
2008-02-01,923.206
2008-02-04,932.35
2008-02-05,893.899
2008-02-06,899.419
2008-02-07,868.782
2008-02-08,869.661
2008-02-11,864.163
2008-02-12,893.276
2008-02-13,908.858
2008-02-14,916.255
2008-02-15,910.024
2008-02-18,922.048
2008-02-19,940.561
2008-02-20,926.898
2008-02-21,937.336
2008-02-22,939.658
2008-02-25,953.083
2008-02-26,964.93
2008-02-27,974.682
2008-02-28,961.91
2008-02-29,954.709
2008-03-03,937.799
2008-03-04,927.837
2008-03-05,950.821
2008-03-06,946.697
2008-03-07,930.144
2008-03-10,921.132
2008-03-11,931.54
2008-03-12,950.445
2008-03-13,946.733
2008-03-14,938.877
2008-03-17,912.394
2008-03-18,930.776
2008-03-19,916.58
2008-03-20,902.828
2008-03-21,902.828
2008-03-24,901.539
2008-03-25,937.406
2008-03-26,955.885
2008-03-27,974.157
2008-03-28,973.066
2008-03-31,985.037
2008-04-01,990.557
2008-04-02,998.912
2008-04-03,989.295
2008-04-04,1003.375
2008-04-07,1011.423
2008-04-08,997.398
2008-04-09,1002.052
2008-04-10,1002.795
2008-04-11,990.432
2008-04-14,986.561
2008-04-15,990.216
2008-04-16,1026.183
2008-04-17,1027.521
2008-04-18,1032.52
2008-04-21,1036.901
2008-04-22,1043.571
2008-04-23,1052.397
2008-04-24,1036.646
2008-04-25,1040.299
2008-04-28,1044.712
2008-04-29,1040.02
2008-04-30,1042.663
2008-05-01,1034.727
2008-05-02,1050.376
2008-05-05,1051.848
2008-05-06,1062.028
2008-05-07,1065.448
2008-05-08,1064.743
2008-05-09,1056.921
2008-05-12,1066.357
2008-05-13,1069.709
2008-05-14,1081.151
2008-05-15,1078.805
2008-05-16,1085.953
2008-05-19,1100.819
2008-05-20,1086.327
2008-05-21,1092.952
2008-05-22,1090.636
2008-05-23,1078.157
2008-05-26,1072.904
2008-05-27,1063.288
2008-05-28,1070.549
2008-05-29,1072.449
2008-05-30,1081.089
2008-06-02,1071.728
2008-06-03,1083.491
2008-06-04,1075.51
2008-06-05,1081.541
2008-06-06,1069.579
2008-06-09,1057.882
2008-06-10,1028.365
2008-06-11,1015.964
2008-06-12,1019.517
2008-06-13,1019.326
2008-06-16,1032.886
2008-06-17,1041.708
2008-06-18,1011.305
2008-06-19,984.246
2008-06-20,970.275
2008-06-23,954.778
2008-06-24,953.593
2008-06-25,962.169
2008-06-26,947.984
2008-06-27,947.577
2008-06-30,951.58
2008-07-01,928.271
2008-07-02,919.826
2008-07-03,904.891
2008-07-04,905.369
2008-07-07,914.449
2008-07-08,884.554
2008-07-09,896.744
2008-07-10,872.944
2008-07-11,861.531
2008-07-14,850.137
2008-07-15,834.256
2008-07-16,832.044
2008-07-17,866.381
2008-07-18,875.483
2008-07-21,898.525
2008-07-22,887.416
2008-07-23,890.388
2008-07-24,860.58
2008-07-25,856.519
2008-07-28,856.405
2008-07-29,858.71
2008-07-30,872.859
2008-07-31,877.415
2008-08-01,868.746
2008-08-04,868.127
2008-08-05,887.758
2008-08-06,899.755
2008-08-07,891.395
2008-08-08,881.724
2008-08-11,894.151
2008-08-12,885.358
2008-08-13,864.822
2008-08-14,865.072
2008-08-15,862.101
2008-08-18,862.456
2008-08-19,833.919
2008-08-20,842.371
2008-08-21,852.443
2008-08-22,864.383
2008-08-25,857.009
2008-08-26,856.91
2008-08-27,862.33
2008-08-28,880.978
2008-08-29,885.132
2008-09-01,878.447
2008-09-02,886.475
2008-09-03,869.926
2008-09-04,842.181
2008-09-05,820.449
2008-09-08,832.554
2008-09-09,815.549
2008-09-10,805.864
2008-09-11,791.29
2008-09-12,807.119
2008-09-15,795.097
2008-09-16,783.971
2008-09-17,764.026
2008-09-18,776.122
2008-09-19,823.502
2008-09-22,817.52
2008-09-23,808.195
2008-09-24,791.341
2008-09-25,801.081
2008-09-26,776.248
2008-09-29,713.078
2008-09-30,713.953
2008-10-01,709.32
2008-10-02,689.769
2008-10-03,694.272
2008-10-06,625.286
2008-10-07,615.885
2008-10-08,580.724
2008-10-09,578.85
2008-10-10,543.179
2008-10-13,592.485
2008-10-14,607.305
2008-10-15,573.214
2008-10-16,544.055
2008-10-17,548.545
2008-10-20,562.956
2008-10-21,569.426
2008-10-22,531.86
2008-10-23,527.604
2008-10-24,503.306
2008-10-27,469.193
2008-10-28,472.115
2008-10-29,516.595
2008-10-30,524.527
2008-10-31,535.729
2008-11-03,546.505
2008-11-04,586.017
2008-11-05,577.205
2008-11-06,532.227
2008-11-07,538.06
2008-11-10,545.114
2008-11-11,517.346
2008-11-12,499.547
2008-11-13,496.405
2008-11-14,496.302
2008-11-17,481.61
2008-11-18,482.814
2008-11-19,457.556
2008-11-20,432.496
2008-11-21,425.604
2008-11-24,463.644
2008-11-25,464.898
2008-11-26,464.716
2008-11-27,479.949
2008-11-28,469.555
2008-12-01,439.792
2008-12-02,448.023
2008-12-03,449.197
2008-12-04,442.461
2008-12-05,422.878
2008-12-08,450.09
2008-12-09,458.17
2008-12-10,473.688
2008-12-11,482.875
2008-12-12,480.171
2008-12-15,496.842
2008-12-16,498.441
2008-12-17,515.304
2008-12-18,523.478
2008-12-19,504.554
2008-12-22,494.915
2008-12-23,499.272
2008-12-24,497.658
2008-12-25,497.658
2008-12-26,500.059
2008-12-29,504.923
2008-12-30,513.334
2008-12-31,508.513
2009-01-01,508.513
2009-01-02,533.092
2009-01-05,531.308
2009-01-06,529.901
2009-01-07,534.3
2009-01-08,539.37
2009-01-09,531.771
2009-01-12,515.954
2009-01-13,506.275
2009-01-14,483.539
2009-01-15,477.22
2009-01-16,489.426
2009-01-19,485.64
2009-01-20,468.345
2009-01-21,465.027
2009-01-22,468.065
2009-01-23,456.318
2009-01-26,481.177
2009-01-27,484.442
2009-01-28,501.18
2009-01-29,486.92
2009-01-30,473.552
2009-02-02,465.496
2009-02-03,475.847
2009-02-04,484.397
2009-02-05,481.719
2009-02-06,498.371
2009-02-09,511.157
2009-02-10,495.902
2009-02-11,491.531
2009-02-12,478.492
2009-02-13,487.723
2009-02-16,480.561
2009-02-17,453.715
2009-02-18,448.034
2009-02-19,453.581
2009-02-20,437.208
2009-02-23,431.518
2009-02-24,430.898
2009-02-25,432.007
2009-02-26,436.969
2009-02-27,432.358
2009-03-02,411.294
2009-03-03,398.471
2009-03-04,416.027
2009-03-05,395.085
2009-03-06,393.966
2009-03-09,393.953
2009-03-10,418.244
2009-03-11,420.766
2009-03-12,424.596
2009-03-13,429.669
2009-03-16,445.018
2009-03-17,442.026
2009-03-18,446.495
2009-03-19,472.307
2009-03-20,467.116
2009-03-23,478.395
2009-03-24,474.67
2009-03-25,485.591
2009-03-26,490.291
2009-03-27,472.455
2009-03-30,455.244
2009-03-31,471.243
2009-04-01,475.725
2009-04-02,506.878
2009-04-03,504.887
2009-04-06,508.72
2009-04-07,492.481
2009-04-08,493.802
2009-04-09,505.886
2009-04-10,505.886
2009-04-13,510.176
2009-04-14,513.215
2009-04-15,513.989
2009-04-16,520.988
2009-04-17,529.867
2009-04-20,504.408
2009-04-21,512.091
2009-04-22,520.214
2009-04-23,522.889
2009-04-24,537.388
2009-04-27,530.251
2009-04-28,521.617
2009-04-29,538.895
2009-04-30,549.828
2009-05-01,549.911
2009-05-04,575.221
2009-05-05,578.694
2009-05-06,582.64
2009-05-07,582.784
2009-05-08,592.22
2009-05-11,587.077
2009-05-12,585.927
2009-05-13,566.503
2009-05-14,567.278
2009-05-15,581.759
2009-05-18,590.789
2009-05-19,607.433
2009-05-20,623.033
2009-05-21,610.487
2009-05-22,618.127
2009-05-25,620.677
2009-05-26,621.201
2009-05-27,621.108
2009-05-28,612.067
2009-05-29,621.774
2009-06-01,638.324
2009-06-02,652.551
2009-06-03,637.055
2009-06-04,632.276
2009-06-05,626.255
2009-06-08,608.439
2009-06-09,617.123
2009-06-10,624.312
2009-06-11,629.184
2009-06-12,627.203
2009-06-15,606.124
2009-06-16,604.9
2009-06-17,589.875
2009-06-18,591.656
2009-06-19,596.45
2009-06-22,580.021
2009-06-23,583.286
2009-06-24,602.634
2009-06-25,599.772
2009-06-26,608.44
2009-06-29,617.65
2009-06-30,613.847
2009-07-01,631.395
2009-07-02,618.432
2009-07-03,619.04
2009-07-06,603.442
2009-07-07,604.12
2009-07-08,588.027
2009-07-09,594.573
2009-07-10,585.316
2009-07-13,597.093
2009-07-14,599.836
2009-07-15,622.294
2009-07-16,626.342
2009-07-17,635.135
2009-07-20,644.449
2009-07-21,647.983
2009-07-22,654.193
2009-07-23,662.601
2009-07-24,661.488
2009-07-27,666.673
2009-07-28,660.984
2009-07-29,665.886
2009-07-30,679.546
2009-07-31,690.391
2009-08-03,712.751
2009-08-04,708.426
2009-08-05,708.455
2009-08-06,710.808
2009-08-07,710.617
2009-08-10,707.191
2009-08-11,694.83
2009-08-12,708.749
2009-08-13,719.261
2009-08-14,716.171
2009-08-17,697.233
2009-08-18,706.829
2009-08-19,714.863
2009-08-20,729.844
2009-08-21,747.394
2009-08-24,766.651
2009-08-25,773.47
2009-08-26,765.861
2009-08-27,760.663
2009-08-28,780.107
2009-08-31,766.945
2009-09-01,752.722
2009-09-02,736.716
2009-09-03,745.581
2009-09-04,756.322
2009-09-07,776.629
2009-09-08,790.058
2009-09-09,799.457
2009-09-10,805.73
2009-09-11,811.384
2009-09-14,809.835
2009-09-15,818.305
2009-09-16,835.89
2009-09-17,839.687
2009-09-18,838.081
2009-09-21,832.801
2009-09-22,840.739
2009-09-23,839.2
2009-09-24,826.244
2009-09-25,820.251
2009-09-28,828.111
2009-09-29,821.79
2009-09-30,826.415
2009-10-01,810.588
2009-10-02,794.526
2009-10-05,803.126
2009-10-06,835.959
2009-10-07,834.016
2009-10-08,848.358
2009-10-09,852.726
2009-10-12,868.073
2009-10-13,867.087
2009-10-14,877.797
2009-10-15,876.468
2009-10-16,865.338
2009-10-19,881.003
2009-10-20,879.041
2009-10-21,882.009
2009-10-22,873.265
2009-10-23,868.768
2009-10-26,856.477
2009-10-27,845.137
2009-10-28,802.355
2009-10-29,826.221
2009-10-30,805.997
2009-11-02,814.632
2009-11-03,800.357
2009-11-04,828.416
2009-11-05,835.817
2009-11-06,838.965
2009-11-09,862.458
2009-11-10,852.731
2009-11-11,864.299
2009-11-12,864.284
2009-11-13,867.034
2009-11-16,891.567
2009-11-17,883.778
2009-11-18,891.82
2009-11-19,858.704
2009-11-20,854.62
2009-11-23,878.118
2009-11-24,874.319
2009-11-25,880.441
2009-11-26,851.498
2009-11-27,860.14
2009-11-30,854.219
2009-12-01,884.746
2009-12-02,888.246
2009-12-03,891.209
2009-12-04,889.83
2009-12-07,889.908
2009-12-08,874.777
2009-12-09,867.434
2009-12-10,869.958
2009-12-11,871.862
2009-12-14,885.1
2009-12-15,880.215
2009-12-16,889.219
2009-12-17,870.307
2009-12-18,861.459
2009-12-21,875.1
2009-12-22,876.313
2009-12-23,880.611
2009-12-24,882.681
2009-12-25,882.681
2009-12-28,885.513
2009-12-29,888.542
2009-12-30,881.423
2009-12-31,886.09
2010-01-01,886.09
2010-01-04,908.126
2010-01-05,910.992
2010-01-06,912.132
2010-01-07,904.932
2010-01-08,904.642
2010-01-11,913.141
2010-01-12,907.102
2010-01-13,911.998
2010-01-14,913.061
2010-01-15,904.664
2010-01-18,905.706
2010-01-19,900.035
2010-01-20,890.43
2010-01-21,881.177
2010-01-22,874.524
2010-01-25,870.707
2010-01-26,867.176
2010-01-27,860.87
2010-01-28,854.151
2010-01-29,855.674
2010-02-01,861.668
2010-02-02,874.457
2010-02-03,872.393
2010-02-04,843.179
2010-02-05,818.095
2010-02-08,815.513
2010-02-09,820.078
2010-02-10,821.749
2010-02-11,817.889
2010-02-12,816.894
2010-02-15,813.337
2010-02-16,824.152
2010-02-17,830.007
2010-02-18,826.997
2010-02-19,822.949
2010-02-22,828.884
2010-02-23,822.867
2010-02-24,815.674
2010-02-25,800.584
2010-02-26,814.911
2010-03-01,818.676
2010-03-02,836.463
2010-03-03,852.117
2010-03-04,846.842
2010-03-05,856.378
2010-03-08,860.862
2010-03-09,856.702
2010-03-10,867.564
2010-03-11,865.421
2010-03-12,873.291
2010-03-15,858.27
2010-03-16,874.052
2010-03-17,883.067
2010-03-18,870.57
2010-03-19,862.147
2010-03-22,864.613
2010-03-23,878.674
2010-03-24,868.14
2010-03-25,875.347
2010-03-26,879.745
2010-03-29,887.806
2010-03-30,882.278
2010-03-31,892.797
2010-04-01,905.664
2010-04-02,905.664
2010-04-05,903.59
2010-04-06,905.436
2010-04-07,900.36
2010-04-08,893.822
2010-04-09,915.492
2010-04-12,922.312
2010-04-13,916.026
2010-04-14,921.407
2010-04-15,919.209
2010-04-16,906.277
2010-04-19,899.405
2010-04-20,917.894
2010-04-21,914.649
2010-04-22,903.876
2010-04-23,918.752
2010-04-26,919.383
2010-04-27,897.929
2010-04-28,872.28
2010-04-29,883.337
2010-04-30,883.608
2010-05-03,879.414
2010-05-04,846.313
2010-05-05,825.183
2010-05-06,810.987
2010-05-07,772.691
2010-05-10,825.909
2010-05-11,811.558
2010-05-12,831.077
2010-05-13,823.473
2010-05-14,791.231
2010-05-17,782.381
2010-05-18,787.766
2010-05-19,763.132
2010-05-20,741.454
2010-05-21,753.96
2010-05-24,745.303
2010-05-25,713.459
2010-05-26,733.665
2010-05-27,757.32
2010-05-28,762.199
2010-05-31,762.706
2010-06-01,760.358
2010-06-02,757.626
2010-06-03,772.739
2010-06-04,751.216
2010-06-07,733.637
2010-06-08,728.39
2010-06-09,748.695
2010-06-10,765.238
2010-06-11,767.995
2010-06-14,790.781
2010-06-15,799.751
2010-06-16,798.401
2010-06-17,800.849
2010-06-18,807.89
2010-06-21,815.946
2010-06-22,808.332
2010-06-23,798.389
2010-06-24,787.795
2010-06-25,780.044
2010-06-28,789.903
2010-06-29,752.81
2010-06-30,754.433
2010-07-01,750.056
2010-07-02,760.293
2010-07-05,756.25
2010-07-06,779.745
2010-07-07,783.178
2010-07-08,795.357
2010-07-09,794.878
2010-07-12,795.049
2010-07-13,815.186
2010-07-14,825.48
2010-07-15,826.147
2010-07-16,815.15
2010-07-19,811.677
2010-07-20,801.99
2010-07-21,812.232
2010-07-22,834.781
2010-07-23,835.187
2010-07-26,844.128
2010-07-27,848.444
2010-07-28,846.485
2010-07-29,849.76
2010-07-30,840.541
2010-08-02,870.63
2010-08-03,872.061
2010-08-04,872.019
2010-08-05,870.858
2010-08-06,866.869
2010-08-09,873.071
2010-08-10,852.218
2010-08-11,817.059
2010-08-12,809.681
2010-08-13,806.649
2010-08-16,810.069
2010-08-17,823.926
2010-08-18,821.638
2010-08-19,815.162
2010-08-20,791.085
2010-08-23,784.98
2010-08-24,772.058
2010-08-25,758.773
2010-08-26,773.667
