Date,AUSTRALIA IMI IMI (Large+Mid+Small Cap)
2005-11-01,606.912
2005-11-02,601.856
2005-11-03,609.405
2005-11-04,602.965
2005-11-07,602.991
2005-11-08,609.957
2005-11-09,606.014
2005-11-10,605.909
2005-11-11,610.887
2005-11-14,611.782
2005-11-15,613.054
2005-11-16,615.754
2005-11-17,620.762
2005-11-18,623.76
2005-11-21,626.033
2005-11-22,620.97
2005-11-23,623.972
2005-11-24,630.644
2005-11-25,626.316
2005-11-28,629.821
2005-11-29,627.953
2005-11-30,628.707
2005-12-01,622.269
2005-12-02,632.316
2005-12-05,636.204
2005-12-06,638.139
2005-12-07,634.51
2005-12-08,629.302
2005-12-09,631.937
2005-12-12,638.878
2005-12-13,635.049
2005-12-14,641.493
2005-12-15,634.998
2005-12-16,632.992
2005-12-19,634.715
2005-12-20,630.488
2005-12-21,634.715
2005-12-22,633.01
2005-12-23,632.977
2005-12-26,632.977
2005-12-27,631.413
2005-12-28,639.203
2005-12-29,642.408
2005-12-30,642.591
2006-01-02,642.591
2006-01-03,647.177
2006-01-04,660.273
2006-01-05,661.005
2006-01-06,661.881
2006-01-09,667.754
2006-01-10,664.996
2006-01-11,670.937
2006-01-12,668.873
2006-01-13,669.328
2006-01-16,670.581
2006-01-17,672.544
2006-01-18,658.87
2006-01-19,664.959
2006-01-20,668.065
2006-01-23,666.689
2006-01-24,666.582
2006-01-25,673.555
2006-01-26,675.48
2006-01-27,680.403
2006-01-30,682.06
2006-01-31,687.182
2006-02-01,689.777
2006-02-02,681.342
2006-02-03,672.84
2006-02-06,673.154
2006-02-07,670.767
2006-02-08,658.157
2006-02-09,664.823
2006-02-10,662.864
2006-02-13,656.546
2006-02-14,661.727
2006-02-15,661.366
2006-02-16,655.301
2006-02-17,653.339
2006-02-20,662.909
2006-02-21,666.74
2006-02-22,664.491
2006-02-23,671.736
2006-02-24,669.347
2006-02-27,673.083
2006-02-28,677.537
2006-03-01,669.341
2006-03-02,679.333
2006-03-03,675.821
2006-03-06,675.697
2006-03-07,665.532
2006-03-08,663.932
2006-03-09,668.329
2006-03-10,663.283
2006-03-13,673.183
2006-03-14,674.069
2006-03-15,678.106
2006-03-16,679.204
2006-03-17,672.392
2006-03-20,671.193
2006-03-21,664.294
2006-03-22,670.389
2006-03-23,668.418
2006-03-24,666.092
2006-03-27,669.065
2006-03-28,671.778
2006-03-29,667.127
2006-03-30,679.996
2006-03-31,681.195
2006-04-03,692.424
2006-04-04,692.648
2006-04-05,705.265
2006-04-06,713.941
2006-04-07,710.458
2006-04-10,705.411
2006-04-11,715.21
2006-04-12,706.861
2006-04-13,700.457
2006-04-14,700.457
2006-04-17,712.715
2006-04-18,722.251
2006-04-19,734.836
2006-04-20,725.065
2006-04-21,728.437
2006-04-24,730.409
2006-04-25,732.767
2006-04-26,747.437
2006-04-27,747.902
2006-04-28,743.402
2006-05-01,752.957
2006-05-02,749.67
2006-05-03,756.822
2006-05-04,747.589
2006-05-05,755.891
2006-05-08,764.079
2006-05-09,768.451
2006-05-10,774.599
2006-05-11,777.828
2006-05-12,770.956
2006-05-15,746.9
2006-05-16,748.157
2006-05-17,744.193
2006-05-18,732.722
2006-05-19,718.029
2006-05-22,704.495
2006-05-23,706.683
2006-05-24,706.406
2006-05-25,702.083
2006-05-26,713.465
2006-05-29,724.347
2006-05-30,727.777
2006-05-31,703.901
2006-06-01,706.284
2006-06-02,713.249
2006-06-05,719.519
2006-06-06,699.154
2006-06-07,695.652
2006-06-08,681.281
2006-06-09,696.172
2006-06-12,693.759
2006-06-13,669.192
2006-06-14,670.082
2006-06-15,671.339
2006-06-16,686.183
2006-06-19,675.297
2006-06-20,670.858
2006-06-21,676.385
2006-06-22,688.045
2006-06-23,680.579
2006-06-26,680.35
2006-06-27,688.545
2006-06-28,676.244
2006-06-29,685.686
2006-06-30,707.643
2006-07-03,710.929
2006-07-04,715.208
2006-07-05,708.219
2006-07-06,716.298
2006-07-07,724.723
2006-07-10,721.844
2006-07-11,719.971
2006-07-12,723.727
2006-07-13,719.81
2006-07-14,701.102
2006-07-17,695.298
2006-07-18,690.421
2006-07-19,687.589
2006-07-20,704.706
2006-07-21,701.177
2006-07-24,696.822
2006-07-25,706.81
2006-07-26,702.814
2006-07-27,718.19
2006-07-28,713.444
2006-07-31,716.961
2006-08-01,712.083
2006-08-02,707.722
2006-08-03,712.612
2006-08-04,711.911
2006-08-07,711.643
2006-08-08,717.154
2006-08-09,713.281
2006-08-10,713.831
2006-08-11,713.766
2006-08-14,711.511
2006-08-15,710.106
2006-08-16,717.684
2006-08-17,725.652
2006-08-18,721.192
2006-08-21,728.814
2006-08-22,730.319
2006-08-23,731.23
2006-08-24,718.51
2006-08-25,716.414
2006-08-28,719.488
2006-08-29,727.324
2006-08-30,730.771
2006-08-31,737.286
2006-09-01,735.709
2006-09-04,747.187
2006-09-05,749.55
2006-09-06,740.621
2006-09-07,732.904
2006-09-08,726.891
2006-09-11,713.554
2006-09-12,708.46
2006-09-13,712.79
2006-09-14,722.777
2006-09-15,715.659
2006-09-18,721.488
2006-09-19,723.198
2006-09-20,712.598
2006-09-21,713.952
2006-09-22,708.004
2006-09-25,707.532
2006-09-26,708.598
2006-09-27,722.308
2006-09-28,723.018
2006-09-29,727.405
2006-10-02,732.133
2006-10-03,730.009
2006-10-04,722.758
2006-10-05,735.863
2006-10-06,732.82
2006-10-09,731.464
2006-10-10,737.868
2006-10-11,744.272
2006-10-12,746.398
2006-10-13,750.836
2006-10-16,757.428
2006-10-17,753.414
2006-10-18,758.517
2006-10-19,758.661
2006-10-20,765.407
2006-10-23,765.437
2006-10-24,762.272
2006-10-25,770.174
2006-10-26,777.916
2006-10-27,778.712
2006-10-30,785.603
2006-10-31,788.141
2006-11-01,794.529
2006-11-02,792.174
2006-11-03,791.002
2006-11-06,794.216
2006-11-07,806.274
2006-11-08,794.161
2006-11-09,787.102
2006-11-10,790.44
2006-11-13,783.606
2006-11-14,788.797
2006-11-15,787.691
2006-11-16,785.966
2006-11-17,789.523
2006-11-20,775.798
2006-11-21,782.799
2006-11-22,800.891
2006-11-23,803.699
2006-11-24,804.913
2006-11-27,805.447
2006-11-28,797.57
2006-11-29,811.147
2006-11-30,820.645
2006-12-01,815.139
2006-12-04,810.539
2006-12-05,807.155
2006-12-06,816.314
2006-12-07,818.153
2006-12-08,811.659
2006-12-11,811.174
2006-12-12,812.795
2006-12-13,816.785
2006-12-14,825.708
2006-12-15,824.308
2006-12-18,823.441
2006-12-19,823.792
2006-12-20,835.237
2006-12-21,829.581
2006-12-22,832.766
2006-12-25,832.773
2006-12-26,831.021
2006-12-27,837.76
2006-12-28,844.533
2006-12-29,846.663
2007-01-01,846.663
2007-01-02,855.524
2007-01-03,849.727
2007-01-04,831.863
2007-01-05,822.993
2007-01-08,814.6
2007-01-09,826.595
2007-01-10,812.457
2007-01-11,822.952
2007-01-12,835.782
2007-01-15,842.162
2007-01-16,839.999
2007-01-17,840.4
2007-01-18,846.365
2007-01-19,846.908
2007-01-22,856.177
2007-01-23,860.872
2007-01-24,853.492
2007-01-25,851.348
2007-01-26,845.224
2007-01-29,842.958
2007-01-30,851.09
2007-01-31,848.114
2007-02-01,854.79
2007-02-02,857.359
2007-02-05,856.802
2007-02-06,864.23
2007-02-07,870.725
2007-02-08,873.207
2007-02-09,872.476
2007-02-12,867.639
2007-02-13,873.933
2007-02-14,886.307
2007-02-15,891.618
2007-02-16,886.403
2007-02-19,894.409
2007-02-20,893.976
2007-02-21,892.786
2007-02-22,901.63
2007-02-23,906.483
2007-02-26,912.337
2007-02-27,904.651
2007-02-28,874.906
2007-03-01,869.592
2007-03-02,864.09
2007-03-05,834.023
2007-03-06,851.288
2007-03-07,862.898
2007-03-08,861.539
2007-03-09,867.937
2007-03-12,880.93
2007-03-13,881.235
2007-03-14,861.743
2007-03-15,881.01
2007-03-16,885.89
2007-03-19,894.528
2007-03-20,899.646
2007-03-21,897.21
2007-03-22,919.059
2007-03-23,916.089
2007-03-26,927.104
2007-03-27,921.451
2007-03-28,912.676
2007-03-29,919.047
2007-03-30,924.413
2007-04-02,922.485
2007-04-03,934.361
2007-04-04,951.656
2007-04-05,950.724
2007-04-06,950.724
2007-04-09,947.359
2007-04-10,968.265
2007-04-11,969.781
2007-04-12,972.603
2007-04-13,974.652
2007-04-16,986.032
2007-04-17,989.554
2007-04-18,996.681
2007-04-19,983.538
2007-04-20,990.913
2007-04-23,989.038
2007-04-24,979.954
2007-04-25,986.936
2007-04-26,981.552
2007-04-27,978.639
2007-04-30,981.592
2007-05-01,972.386
2007-05-02,983.095
2007-05-03,983.254
2007-05-04,988.676
2007-05-07,1000.175
2007-05-08,997.616
2007-05-09,1004.126
2007-05-10,1011.237
2007-05-11,1001.341
2007-05-14,1011.23
2007-05-15,1003.241
2007-05-16,994.146
2007-05-17,1000.609
2007-05-18,994.728
2007-05-21,1000.233
2007-05-22,996.903
2007-05-23,1005.164
2007-05-24,987.368
2007-05-25,981.547
2007-05-28,981.53
2007-05-29,991.135
2007-05-30,981.98
2007-05-31,1000.0
2007-06-01,1008.375
2007-06-04,1020.247
2007-06-05,1021.795
2007-06-06,1022.324
2007-06-07,1023.363
2007-06-08,1008.016
2007-06-11,1005.566
2007-06-12,1007.435
2007-06-13,995.961
2007-06-14,1003.043
2007-06-15,1014.086
2007-06-18,1025.008
2007-06-19,1033.43
2007-06-20,1039.429
2007-06-21,1038.572
2007-06-22,1040.08
2007-06-25,1032.704
2007-06-26,1028.24
2007-06-27,995.404
2007-06-28,1020.398
2007-06-29,1024.673
2007-07-02,1034.658
2007-07-03,1036.257
2007-07-04,1040.71
2007-07-05,1050.062
2007-07-06,1048.72
2007-07-09,1059.55
2007-07-10,1055.378
2007-07-11,1050.771
2007-07-12,1058.199
2007-07-13,1067.671
2007-07-16,1070.372
2007-07-17,1073.175
2007-07-18,1069.539
2007-07-19,1080.529
2007-07-20,1088.544
2007-07-23,1085.883
2007-07-24,1091.781
2007-07-25,1076.187
2007-07-26,1055.632
2007-07-27,1000.704
2007-07-30,998.867
2007-07-31,1011.753
2007-08-01,972.47
2007-08-02,989.605
2007-08-03,991.38
2007-08-06,973.28
2007-08-07,981.249
2007-08-08,1011.163
2007-08-09,1012.256
2007-08-10,964.144
2007-08-13,974.002
2007-08-14,961.026
2007-08-15,918.468
2007-08-16,861.067
2007-08-17,859.443
2007-08-20,917.561
2007-08-21,926.99
2007-08-22,931.091
2007-08-23,973.463
2007-08-24,967.133
2007-08-27,991.645
2007-08-28,983.367
2007-08-29,963.596
2007-08-30,971.538
2007-08-31,984.339
2007-09-03,995.393
2007-09-04,1005.819
2007-09-05,999.872
2007-09-06,1002.949
2007-09-07,1006.061
2007-09-10,987.63
2007-09-11,1003.411
2007-09-12,1011.949
2007-09-13,1013.44
2007-09-14,1029.23
2007-09-17,1018.533
2007-09-18,1003.777
2007-09-19,1055.675
2007-09-20,1073.357
2007-09-21,1066.869
2007-09-24,1086.561
2007-09-25,1093.077
2007-09-26,1101.913
2007-09-27,1116.599
2007-09-28,1129.148
2007-10-01,1135.206
2007-10-02,1142.907
2007-10-03,1149.253
2007-10-04,1134.545
2007-10-05,1154.186
2007-10-08,1158.753
2007-10-09,1164.814
2007-10-10,1177.108
2007-10-11,1190.614
2007-10-12,1184.488
2007-10-15,1183.108
2007-10-16,1149.073
2007-10-17,1156.498
2007-10-18,1175.259
2007-10-19,1160.31
2007-10-22,1120.911
2007-10-23,1154.794
2007-10-24,1157.3
2007-10-25,1165.685
2007-10-26,1191.359
2007-10-29,1214.586
2007-10-30,1204.493
2007-10-31,1216.586
2007-11-01,1218.862
2007-11-02,1193.352
2007-11-05,1175.39
2007-11-06,1190.377
2007-11-07,1217.266
2007-11-08,1177.58
2007-11-09,1163.584
2007-11-12,1103.703
2007-11-13,1129.793
2007-11-14,1156.253
2007-11-15,1131.414
2007-11-16,1116.997
2007-11-19,1126.79
2007-11-20,1112.847
2007-11-21,1079.697
2007-11-22,1073.402
2007-11-23,1072.647
2007-11-26,1104.146
2007-11-27,1095.802
2007-11-28,1094.858
2007-11-29,1104.137
2007-11-30,1124.971
2007-12-03,1124.446
2007-12-04,1112.228
2007-12-05,1102.605
2007-12-06,1121.179
2007-12-07,1140.012
2007-12-10,1139.386
2007-12-11,1151.835
2007-12-12,1140.641
2007-12-13,1125.808
2007-12-14,1091.591
2007-12-17,1046.352
2007-12-18,1044.53
2007-12-19,1040.076
2007-12-20,1031.854
2007-12-21,1058.585
2007-12-24,1073.36
2007-12-25,1073.36
2007-12-26,1076.255
2007-12-27,1085.479
2007-12-28,1083.439
2007-12-31,1085.018
2008-01-01,1085.018
2008-01-02,1089.708
2008-01-03,1081.224
2008-01-04,1074.23
2008-01-07,1044.311
2008-01-08,1053.364
2008-01-09,1046.082
2008-01-10,1051.78
2008-01-11,1041.224
2008-01-14,1047.578
2008-01-15,1034.66
2008-01-16,992.281
2008-01-17,998.252
2008-01-18,984.483
2008-01-21,936.974
2008-01-22,877.471
2008-01-23,911.016
2008-01-24,952.584
2008-01-25,1006.27
2008-01-28,1008.151
2008-01-29,986.423
2008-01-30,972.343
2008-01-31,981.871
2008-02-01,1025.953
2008-02-04,1040.55
2008-02-05,1014.166
2008-02-06,980.465
2008-02-07,973.654
2008-02-08,988.414
2008-02-11,973.432
2008-02-12,990.481
2008-02-13,964.588
2008-02-14,999.872
2008-02-15,989.852
2008-02-18,987.663
2008-02-19,1007.392
2008-02-20,978.825
2008-02-21,998.355
2008-02-22,996.085
2008-02-25,1013.975
2008-02-26,1028.118
2008-02-27,1056.741
2008-02-28,1045.621
2008-02-29,1018.285
2008-03-03,991.97
2008-03-04,980.426
2008-03-05,982.26
2008-03-06,992.679
2008-03-07,960.152
2008-03-10,931.865
2008-03-11,929.867
2008-03-12,961.202
2008-03-13,948.304
2008-03-14,957.924
2008-03-17,915.611
2008-03-18,924.723
2008-03-19,956.444
2008-03-20,902.297
2008-03-21,902.297
2008-03-24,912.772
2008-03-25,955.043
2008-03-26,973.183
2008-03-27,971.591
2008-03-28,965.844
2008-03-31,961.242
2008-04-01,952.52
2008-04-02,987.384
2008-04-03,1009.533
2008-04-04,1018.007
2008-04-07,1025.652
2008-04-08,1018.441
2008-04-09,1010.698
2008-04-10,1000.431
2008-04-11,997.218
2008-04-14,971.75
2008-04-15,983.654
2008-04-16,1012.956
2008-04-17,1018.049
2008-04-18,992.37
2008-04-21,1040.296
2008-04-22,1036.403
2008-04-23,1057.814
2008-04-24,1038.316
2008-04-25,1031.255
2008-04-28,1038.612
2008-04-29,1034.568
2008-04-30,1041.697
2008-05-01,1028.682
2008-05-02,1054.878
2008-05-05,1070.764
2008-05-06,1067.455
2008-05-07,1057.623
2008-05-08,1067.475
2008-05-09,1073.999
2008-05-12,1090.171
2008-05-13,1082.382
2008-05-14,1086.781
2008-05-15,1093.446
2008-05-16,1113.901
2008-05-19,1121.412
2008-05-20,1120.32
2008-05-21,1108.722
2008-05-22,1102.586
2008-05-23,1096.202
2008-05-26,1083.85
2008-05-27,1084.748
2008-05-28,1073.843
2008-05-29,1079.013
2008-05-30,1066.678
2008-06-02,1069.082
2008-06-03,1051.094
2008-06-04,1061.81
2008-06-05,1044.67
2008-06-06,1064.181
2008-06-09,1055.045
2008-06-10,1018.729
2008-06-11,1023.892
2008-06-12,983.196
2008-06-13,998.417
2008-06-16,997.751
2008-06-17,1010.459
2008-06-18,1016.084
2008-06-19,1007.511
2008-06-20,998.288
2008-06-23,993.11
2008-06-24,1003.796
2008-06-25,991.396
2008-06-26,1007.58
2008-06-27,997.855
2008-06-30,992.077
2008-07-01,970.503
2008-07-02,971.08
2008-07-03,950.155
2008-07-04,969.456
2008-07-07,944.967
2008-07-08,929.469
2008-07-09,947.642
2008-07-10,939.521
2008-07-11,952.481
2008-07-14,944.875
2008-07-15,934.803
2008-07-16,937.087
2008-07-17,947.202
2008-07-18,930.667
2008-07-21,967.183
2008-07-22,964.296
2008-07-23,973.879
2008-07-24,977.602
2008-07-25,939.101
2008-07-28,930.19
2008-07-29,911.5
2008-07-30,921.33
2008-07-31,926.107
2008-08-01,903.239
2008-08-04,901.133
2008-08-05,874.271
2008-08-06,894.494
2008-08-07,895.739
2008-08-08,879.194
2008-08-11,887.142
2008-08-12,879.399
2008-08-13,852.307
2008-08-14,863.608
2008-08-15,855.189
2008-08-18,861.792
2008-08-19,839.347
2008-08-20,852.034
2008-08-21,851.287
2008-08-22,852.101
2008-08-25,864.423
2008-08-26,853.682
2008-08-27,856.667
2008-08-28,874.752
2008-08-29,883.186
2008-09-01,869.032
2008-09-02,856.077
2008-09-03,842.131
2008-09-04,828.567
2008-09-05,788.756
2008-09-08,833.216
2008-09-09,805.955
2008-09-10,791.924
2008-09-11,765.241
2008-09-12,802.359
2008-09-15,780.597
2008-09-16,750.519
2008-09-17,743.262
2008-09-18,735.384
2008-09-19,793.433
2008-09-22,852.316
2008-09-23,829.759
2008-09-24,836.83
2008-09-25,825.907
2008-09-26,816.332
2008-09-29,784.694
2008-09-30,726.027
2008-10-01,758.807
2008-10-02,737.2
2008-10-03,732.914
2008-10-06,649.088
2008-10-07,664.612
2008-10-08,585.475
2008-10-09,606.882
2008-10-10,516.98
2008-10-13,563.494
2008-10-14,607.838
2008-10-15,591.0
2008-10-16,532.965
2008-10-17,548.289
2008-10-20,578.487
2008-10-21,594.762
2008-10-22,563.474
2008-10-23,529.674
2008-10-24,476.399
2008-10-27,463.759
2008-10-28,475.279
2008-10-29,515.016
2008-10-30,536.846
2008-10-31,531.306
2008-11-03,574.501
2008-11-04,589.974
2008-11-05,610.256
2008-11-06,565.39
2008-11-07,547.513
2008-11-10,567.459
2008-11-11,519.064
2008-11-12,507.774
2008-11-13,475.19
2008-11-14,494.503
2008-11-17,474.815
2008-11-18,461.031
2008-11-19,456.848
2008-11-20,413.46
2008-11-21,422.988
2008-11-24,444.716
2008-11-25,468.005
2008-11-26,458.723
2008-11-27,472.848
2008-11-28,488.066
2008-12-01,474.59
2008-12-02,452.425
2008-12-03,456.743
2008-12-04,457.792
2008-12-05,442.843
2008-12-08,479.991
2008-12-09,472.28
2008-12-10,479.874
2008-12-11,482.904
2008-12-12,462.957
2008-12-15,482.813
2008-12-16,479.915
2008-12-17,498.088
2008-12-18,505.535
2008-12-19,495.754
2008-12-22,486.451
2008-12-23,482.363
2008-12-24,490.715
2008-12-25,490.715
2008-12-26,489.1
2008-12-29,503.619
2008-12-30,506.362
2008-12-31,519.97
2009-01-01,519.97
2009-01-02,525.019
2009-01-05,529.312
2009-01-06,537.152
2009-01-07,543.389
2009-01-08,527.047
2009-01-09,528.432
2009-01-12,506.285
2009-01-13,488.303
2009-01-14,488.644
2009-01-15,465.206
2009-01-16,478.782
2009-01-19,481.772
2009-01-20,457.757
2009-01-21,446.561
2009-01-22,456.076
2009-01-23,434.628
2009-01-26,440.238
2009-01-27,455.101
2009-01-28,466.277
2009-01-29,464.311
2009-01-30,450.016
2009-02-02,441.55
2009-02-03,452.132
2009-02-04,447.915
2009-02-05,446.976
2009-02-06,465.096
2009-02-09,480.332
2009-02-10,468.863
2009-02-11,454.333
2009-02-12,456.451
2009-02-13,473.057
2009-02-16,458.718
2009-02-17,443.908
2009-02-18,435.589
2009-02-19,447.489
2009-02-20,437.895
2009-02-23,434.608
2009-02-24,432.201
2009-02-25,433.306
2009-02-26,440.745
2009-02-27,431.89
2009-03-02,414.934
2009-03-03,415.648
2009-03-04,412.459
2009-03-05,415.105
2009-03-06,408.55
2009-03-09,404.495
2009-03-10,420.066
2009-03-11,430.098
2009-03-12,426.849
2009-03-13,449.422
2009-03-16,452.598
2009-03-17,465.598
2009-03-18,464.599
2009-03-19,493.566
2009-03-20,489.241
2009-03-23,509.05
2009-03-24,515.308
2009-03-25,519.132
2009-03-26,525.514
2009-03-27,523.368
2009-03-30,502.958
2009-03-31,510.45
2009-04-01,510.287
2009-04-02,541.988
2009-04-03,545.307
2009-04-06,548.901
2009-04-07,543.085
2009-04-08,526.552
2009-04-09,540.885
2009-04-10,540.885
2009-04-13,548.54
2009-04-14,561.73
2009-04-15,556.06
2009-04-16,559.288
2009-04-17,560.12
2009-04-20,546.601
2009-04-21,532.95
2009-04-22,534.242
2009-04-23,548.591
2009-04-24,550.656
2009-04-27,549.771
2009-04-28,537.807
2009-04-29,549.607
2009-04-30,571.308
2009-05-01,563.805
2009-05-04,590.794
2009-05-05,595.04
2009-05-06,592.777
2009-05-07,615.654
2009-05-08,617.191
2009-05-11,619.248
2009-05-12,612.136
2009-05-13,604.269
2009-05-14,579.463
2009-05-15,588.654
2009-05-18,585.53
2009-05-19,611.024
2009-05-20,615.491
2009-05-21,607.376
2009-05-22,610.153
2009-05-25,603.598
2009-05-26,611.429
2009-05-27,618.826
2009-05-28,608.185
2009-05-29,631.362
2009-06-01,651.031
2009-06-02,670.676
2009-06-03,673.37
2009-06-04,651.845
2009-06-05,658.304
2009-06-08,645.6
2009-06-09,649.865
2009-06-10,670.265
2009-06-11,684.553
2009-06-12,683.106
2009-06-15,664.298
2009-06-16,656.512
2009-06-17,636.625
2009-06-18,645.788
2009-06-19,651.605
2009-06-22,643.333
2009-06-23,619.683
2009-06-24,635.278
2009-06-25,636.953
2009-06-26,653.535
2009-06-29,648.282
2009-06-30,663.017
2009-07-01,648.711
2009-07-02,639.39
2009-07-03,634.67
2009-07-06,621.049
2009-07-07,624.129
2009-07-08,613.397
2009-07-09,609.628
2009-07-10,610.579
2009-07-13,601.687
2009-07-14,631.122
2009-07-15,652.506
2009-07-16,665.309
2009-07-17,665.094
2009-07-20,681.972
2009-07-21,685.556
2009-07-22,688.781
2009-07-23,691.589
2009-07-24,692.072
2009-07-27,704.796
2009-07-28,717.034
2009-07-29,704.009
2009-07-30,719.832
2009-07-31,733.149
2009-08-03,747.214
2009-08-04,754.431
2009-08-05,743.107
2009-08-06,755.928
2009-08-07,749.661
2009-08-10,749.777
2009-08-11,748.192
2009-08-12,751.05
2009-08-13,779.333
2009-08-14,776.466
2009-08-17,751.487
2009-08-18,752.682
2009-08-19,753.71
2009-08-20,758.55
2009-08-21,747.951
2009-08-24,778.808
2009-08-25,774.259
2009-08-26,774.202
2009-08-27,775.207
2009-08-28,795.548
2009-08-31,794.112
2009-09-01,795.75
2009-09-02,777.702
2009-09-03,779.795
2009-09-04,788.897
2009-09-07,803.376
2009-09-08,825.357
2009-09-09,825.46
2009-09-10,828.514
2009-09-11,838.946
2009-09-14,822.567
2009-09-15,823.56
2009-09-16,853.977
2009-09-17,870.305
2009-09-18,859.837
2009-09-21,850.107
2009-09-22,861.001
2009-09-23,873.148
2009-09-24,863.207
2009-09-25,862.503
2009-09-28,858.7
2009-09-29,873.878
2009-09-30,884.863
2009-10-01,871.414
2009-10-02,842.581
2009-10-05,845.229
2009-10-06,864.674
2009-10-07,881.618
2009-10-08,910.74
2009-10-09,908.783
2009-10-12,909.19
2009-10-13,916.644
2009-10-14,932.93
2009-10-15,945.304
2009-10-16,936.856
2009-10-19,937.872
2009-10-20,947.863
2009-10-21,949.901
2009-10-22,940.496
2009-10-23,951.736
2009-10-26,941.141
2009-10-27,921.912
2009-10-28,893.247
2009-10-29,884.041
2009-10-30,887.135
2009-11-02,871.127
2009-11-03,864.297
2009-11-04,872.904
2009-11-05,869.08
2009-11-06,892.987
2009-11-09,921.958
2009-11-10,932.642
2009-11-11,938.507
2009-11-12,935.741
2009-11-13,931.892
2009-11-16,947.594
2009-11-17,930.507
2009-11-18,936.851
2009-11-19,923.32
2009-11-20,909.873
2009-11-23,928.572
2009-11-24,914.421
2009-11-25,929.753
2009-11-26,912.325
2009-11-27,883.337
2009-11-30,915.016
2009-12-01,925.585
2009-12-02,939.368
2009-12-03,940.135
2009-12-04,915.634
2009-12-07,907.473
2009-12-08,901.062
2009-12-09,895.242
2009-12-10,897.521
2009-12-11,898.16
2009-12-14,903.937
2009-12-15,903.022
2009-12-16,890.878
2009-12-17,879.916
2009-12-18,876.117
2009-12-21,870.734
2009-12-22,876.244
2009-12-23,888.522
2009-12-24,899.433
2009-12-25,899.433
2009-12-28,904.581
2009-12-29,924.94
2009-12-30,918.799
2009-12-31,932.024
2010-01-01,932.024
2010-01-04,947.724
2010-01-05,958.495
2010-01-06,960.811
2010-01-07,959.096
2010-01-08,962.03
2010-01-11,981.948
2010-01-12,966.255
2010-01-13,957.071
2010-01-14,970.859
2010-01-15,964.689
2010-01-18,969.752
2010-01-19,957.184
2010-01-20,945.027
2010-01-21,931.609
2010-01-22,916.105
2010-01-25,907.747
2010-01-26,902.925
2010-01-27,886.842
2010-01-28,893.246
2010-01-29,865.323
2010-02-01,853.281
2010-02-02,866.788
2010-02-03,874.167
2010-02-04,856.96
2010-02-05,831.005
2010-02-08,837.664
2010-02-09,837.373
2010-02-10,838.548
2010-02-11,858.758
2010-02-12,858.575
2010-02-15,862.125
2010-02-16,877.755
2010-02-17,898.359
2010-02-18,897.798
2010-02-19,886.439
2010-02-22,909.883
2010-02-23,907.832
2010-02-24,893.06
2010-02-25,871.306
2010-02-26,892.301
2010-03-01,907.535
2010-03-02,915.472
2010-03-03,925.221
2010-03-04,923.211
2010-03-05,934.797
2010-03-08,945.545
2010-03-09,949.794
2010-03-10,955.247
2010-03-11,949.736
2010-03-12,952.225
2010-03-15,940.97
2010-03-16,946.153
2010-03-17,965.321
2010-03-18,964.559
2010-03-19,962.549
2010-03-22,953.709
2010-03-23,966.58
2010-03-24,960.285
2010-03-25,961.976
2010-03-26,956.348
2010-03-29,968.194
2010-03-30,976.06
2010-03-31,967.123
2010-04-01,974.955
2010-04-02,974.955
2010-04-05,974.373
2010-04-06,988.75
2010-04-07,992.148
2010-04-08,987.002
2010-04-09,993.947
2010-04-12,999.151
2010-04-13,987.349
2010-04-14,1006.863
2010-04-15,1007.722
2010-04-16,997.756
2010-04-19,975.321
2010-04-20,988.307
2010-04-21,992.381
2010-04-22,979.583
2010-04-23,969.504
2010-04-26,975.184
2010-04-27,972.411
2010-04-28,958.919
2010-04-29,956.744
2010-04-30,964.036
2010-05-03,952.548
2010-05-04,928.443
2010-05-05,912.631
2010-05-06,885.691
2010-05-07,851.993
2010-05-10,892.017
2010-05-11,878.468
2010-05-12,881.736
2010-05-13,901.967
2010-05-14,885.524
2010-05-17,847.315
2010-05-18,843.323
2010-05-19,796.359
2010-05-20,762.038
2010-05-21,766.68
2010-05-24,787.594
2010-05-25,749.433
2010-05-26,773.034
2010-05-27,796.385
2010-05-28,815.146
2010-05-31,801.395
2010-06-01,800.374
2010-06-02,786.198
2010-06-03,815.681
2010-06-04,796.623
2010-06-07,760.277
2010-06-08,772.175
2010-06-09,788.248
2010-06-10,809.061
2010-06-11,824.615
2010-06-14,839.862
2010-06-15,836.143
2010-06-16,849.725
2010-06-17,842.25
2010-06-18,853.71
2010-06-21,876.43
2010-06-22,864.131
2010-06-23,840.52
2010-06-24,836.556
2010-06-25,822.263
2010-06-28,825.404
2010-06-29,799.336
2010-06-30,783.187
2010-07-01,764.033
2010-07-02,773.396
2010-07-05,762.782
2010-07-06,787.666
2010-07-07,787.653
2010-07-08,821.145
2010-07-09,829.606
2010-07-12,831.061
2010-07-13,828.761
2010-07-14,849.065
2010-07-15,840.447
2010-07-16,832.62
2010-07-19,814.983
2010-07-20,832.484
2010-07-21,840.177
2010-07-22,842.476
2010-07-23,860.489
2010-07-26,870.64
2010-07-27,876.007
2010-07-28,873.617
2010-07-29,881.459
2010-07-30,878.528
2010-08-02,895.417
2010-08-03,901.504
2010-08-04,896.583
2010-08-05,898.66
2010-08-06,901.698
2010-08-09,907.924
2010-08-10,891.244
2010-08-11,866.084
2010-08-12,852.249
2010-08-13,865.252
2010-08-16,862.718
