Date,BELGIUM MID VALUE Mid Cap
2005-11-10,659.668
2005-11-11,667.711
2005-11-14,655.377
2005-11-15,659.099
2005-11-16,647.676
2005-11-17,655.007
2005-11-18,657.698
2005-11-21,655.189
2005-11-22,657.548
2005-11-23,666.636
2005-11-24,659.971
2005-11-25,660.484
2005-11-28,663.504
2005-11-29,630.804
2005-11-30,630.446
2005-12-01,631.812
2005-12-02,632.877
2005-12-05,634.906
2005-12-06,635.592
2005-12-07,632.294
2005-12-08,634.548
2005-12-09,636.019
2005-12-12,642.056
2005-12-13,645.481
2005-12-14,652.305
2005-12-15,646.711
2005-12-16,654.913
2005-12-19,654.676
2005-12-20,647.808
2005-12-21,647.701
2005-12-22,645.339
2005-12-23,644.914
2005-12-26,644.914
2005-12-27,650.073
2005-12-28,652.947
2005-12-29,648.403
2005-12-30,643.911
2006-01-02,646.567
2006-01-03,659.304
2006-01-04,668.727
2006-01-05,668.647
2006-01-06,671.667
2006-01-09,668.546
2006-01-10,667.882
2006-01-11,673.533
2006-01-12,671.921
2006-01-13,676.56
2006-01-16,682.428
2006-01-17,674.565
2006-01-18,673.025
2006-01-19,680.641
2006-01-20,680.109
2006-01-23,690.401
2006-01-24,690.433
2006-01-25,690.799
2006-01-26,695.087
2006-01-27,698.096
2006-01-30,694.205
2006-01-31,694.444
2006-02-01,692.133
2006-02-02,689.395
2006-02-03,685.336
2006-02-06,685.713
2006-02-07,684.728
2006-02-08,678.995
2006-02-09,687.032
2006-02-10,684.222
2006-02-13,680.774
2006-02-14,679.796
2006-02-15,680.101
2006-02-16,677.161
2006-02-17,677.26
2006-02-20,677.475
2006-02-21,678.469
2006-02-22,678.89
2006-02-23,680.066
2006-02-24,680.779
2006-02-27,679.098
2006-02-28,679.815
2006-03-01,682.081
2006-03-02,680.465
2006-03-03,679.612
2006-03-06,687.576
2006-03-07,674.893
2006-03-08,675.68
2006-03-09,679.05
2006-03-10,677.535
2006-03-13,681.688
2006-03-14,686.079
2006-03-15,692.369
2006-03-16,701.2
2006-03-17,700.037
2006-03-20,700.413
2006-03-21,698.454
2006-03-22,698.394
2006-03-23,691.206
2006-03-24,694.537
2006-03-27,694.488
2006-03-28,698.881
2006-03-29,692.674
2006-03-30,705.044
2006-03-31,705.223
2006-04-03,704.493
2006-04-04,709.094
2006-04-05,709.521
2006-04-06,709.14
2006-04-07,703.54
2006-04-10,697.549
2006-04-11,691.321
2006-04-12,681.633
2006-04-13,684.208
2006-04-14,684.208
2006-04-17,695.075
2006-04-18,696.854
2006-04-19,705.709
2006-04-20,707.439
2006-04-21,708.019
2006-04-24,714.943
2006-04-25,717.716
2006-04-26,720.034
2006-04-27,722.529
2006-04-28,722.905
2006-05-01,724.167
2006-05-02,726.248
2006-05-03,720.69
2006-05-04,730.074
2006-05-05,740.823
2006-05-08,740.917
2006-05-09,743.134
2006-05-10,743.918
2006-05-11,749.203
2006-05-12,737.449
2006-05-15,725.626
2006-05-16,723.758
2006-05-17,704.374
2006-05-18,696.744
2006-05-19,688.049
2006-05-22,673.966
2006-05-23,691.286
2006-05-24,686.509
2006-05-25,697.843
2006-05-26,704.302
2006-05-29,701.977
2006-05-30,697.636
2006-05-31,695.843
2006-06-01,698.977
2006-06-02,713.7
2006-06-05,707.011
2006-06-06,691.828
2006-06-07,686.92
2006-06-08,669.255
2006-06-09,673.028
2006-06-12,670.147
2006-06-13,656.659
2006-06-14,661.586
2006-06-15,670.512
2006-06-16,670.909
2006-06-19,667.935
2006-06-20,671.908
2006-06-21,681.59
2006-06-22,681.874
2006-06-23,679.803
2006-06-26,686.298
2006-06-27,687.474
2006-06-28,687.585
2006-06-29,693.589
2006-06-30,722.464
2006-07-03,734.798
2006-07-04,728.863
2006-07-05,716.877
2006-07-06,723.3
2006-07-07,724.753
2006-07-10,730.058
2006-07-11,728.634
2006-07-12,731.19
2006-07-13,722.378
2006-07-14,713.005
2006-07-17,704.758
2006-07-18,699.244
2006-07-19,713.024
2006-07-20,725.827
2006-07-21,722.278
2006-07-24,727.943
2006-07-25,732.969
2006-07-26,734.491
2006-07-27,748.615
2006-07-28,752.355
2006-07-31,752.675
2006-08-01,747.414
2006-08-02,758.141
2006-08-03,755.532
2006-08-04,768.357
2006-08-07,754.676
2006-08-08,762.985
2006-08-09,761.795
2006-08-10,751.872
2006-08-11,753.104
2006-08-14,757.857
2006-08-15,768.872
2006-08-16,772.797
2006-08-17,776.036
2006-08-18,777.137
2006-08-21,784.013
2006-08-22,774.344
2006-08-23,767.803
2006-08-24,768.423
2006-08-25,764.729
2006-08-28,770.393
2006-08-29,769.073
2006-08-30,775.861
2006-08-31,770.514
2006-09-01,776.922
2006-09-04,782.434
2006-09-05,778.86
2006-09-06,771.075
2006-09-07,763.591
2006-09-08,767.397
2006-09-11,764.841
2006-09-12,777.504
2006-09-13,779.829
2006-09-14,780.801
2006-09-15,778.17
2006-09-18,777.88
2006-09-19,778.008
2006-09-20,786.294
2006-09-21,796.167
2006-09-22,797.799
2006-09-25,796.651
2006-09-26,802.278
2006-09-27,814.225
2006-09-28,821.033
2006-09-29,826.748
2006-10-02,825.714
2006-10-03,819.958
2006-10-04,817.684
2006-10-05,822.636
2006-10-06,810.469
2006-10-09,808.702
2006-10-10,805.017
2006-10-11,805.832
2006-10-12,807.508
2006-10-13,804.256
2006-10-16,804.662
2006-10-17,798.394
2006-10-18,804.621
2006-10-19,811.882
2006-10-20,811.921
2006-10-23,808.057
2006-10-24,806.178
2006-10-25,808.383
2006-10-26,815.948
2006-10-27,809.802
2006-10-30,803.366
2006-10-31,815.461
2006-11-01,821.448
2006-11-02,819.216
2006-11-03,825.024
2006-11-06,823.93
2006-11-07,832.322
2006-11-08,828.369
2006-11-09,825.433
2006-11-10,837.095
2006-11-13,832.825
2006-11-14,830.795
2006-11-15,838.357
2006-11-16,839.956
2006-11-17,833.813
2006-11-20,833.51
2006-11-21,840.798
2006-11-22,848.335
2006-11-23,849.331
2006-11-24,850.479
2006-11-27,841.91
2006-11-28,834.516
2006-11-29,846.258
2006-11-30,849.215
2006-12-01,854.035
2006-12-04,863.297
2006-12-05,879.575
2006-12-06,879.118
2006-12-07,881.793
2006-12-08,884.128
2006-12-11,877.742
2006-12-12,885.933
2006-12-13,891.731
2006-12-14,887.263
2006-12-15,890.593
2006-12-18,890.514
2006-12-19,888.649
2006-12-20,893.158
2006-12-21,898.882
2006-12-22,890.386
2006-12-25,890.386
2006-12-26,888.998
2006-12-27,893.792
2006-12-28,895.203
2006-12-29,903.202
2007-01-01,903.202
2007-01-02,916.911
2007-01-03,928.493
2007-01-04,907.413
2007-01-05,895.015
2007-01-08,904.501
2007-01-09,909.767
2007-01-10,903.524
2007-01-11,908.245
2007-01-12,913.501
2007-01-15,914.848
2007-01-16,908.926
2007-01-17,919.799
2007-01-18,913.034
2007-01-19,913.995
2007-01-22,907.693
2007-01-23,903.198
2007-01-24,899.414
2007-01-25,892.43
2007-01-26,888.776
2007-01-29,886.457
2007-01-30,891.709
2007-01-31,901.03
2007-02-01,912.675
2007-02-02,922.255
2007-02-05,932.664
2007-02-06,935.836
2007-02-07,938.668
2007-02-08,932.682
2007-02-09,933.772
2007-02-12,930.412
2007-02-13,940.232
2007-02-14,943.528
2007-02-15,915.39
2007-02-16,904.123
2007-02-19,905.228
2007-02-20,900.65
2007-02-21,903.538
2007-02-22,900.918
2007-02-23,899.861
2007-02-26,905.642
2007-02-27,886.365
2007-02-28,867.584
2007-03-01,873.501
2007-03-02,879.893
2007-03-05,857.421
2007-03-06,860.286
2007-03-07,879.631
2007-03-08,888.189
2007-03-09,902.146
2007-03-12,915.296
2007-03-13,908.828
2007-03-14,893.631
2007-03-15,919.925
2007-03-16,920.901
2007-03-19,924.24
2007-03-20,920.343
2007-03-21,924.321
2007-03-22,935.805
2007-03-23,929.734
2007-03-26,932.953
2007-03-27,940.741
2007-03-28,941.074
2007-03-29,949.066
2007-03-30,943.729
2007-04-02,946.709
2007-04-03,956.033
2007-04-04,970.117
2007-04-05,973.206
2007-04-06,973.206
2007-04-09,968.136
2007-04-10,973.486
2007-04-11,976.815
2007-04-12,978.676
2007-04-13,981.129
2007-04-16,997.844
2007-04-17,991.664
2007-04-18,992.743
2007-04-19,988.32
2007-04-20,990.924
2007-04-23,988.135
2007-04-24,988.752
2007-04-25,995.29
2007-04-26,987.297
2007-04-27,989.839
2007-04-30,985.383
2007-05-01,981.701
2007-05-02,989.826
2007-05-03,1010.927
2007-05-04,1014.706
2007-05-07,1014.465
2007-05-08,1005.966
2007-05-09,1006.75
2007-05-10,997.96
2007-05-11,1008.272
2007-05-14,1005.092
2007-05-15,1000.635
2007-05-16,1004.129
2007-05-17,1002.738
2007-05-18,1009.644
2007-05-21,998.2
2007-05-22,1012.536
2007-05-23,1012.596
2007-05-24,1006.369
2007-05-25,1004.399
2007-05-28,1005.33
2007-05-29,1001.359
2007-05-30,994.432
2007-05-31,1000.0
2007-06-01,999.748
2007-06-04,1012.403
2007-06-05,1016.352
2007-06-06,1000.868
2007-06-07,994.148
2007-06-08,986.411
2007-06-11,1002.352
2007-06-12,1001.562
2007-06-13,998.128
2007-06-14,1018.401
2007-06-15,1034.123
2007-06-18,1030.508
2007-06-19,1029.257
2007-06-20,1036.149
2007-06-21,1018.247
2007-06-22,1018.987
2007-06-25,1017.183
2007-06-26,1014.888
2007-06-27,1013.054
2007-06-28,1019.883
2007-06-29,1022.612
2007-07-02,1005.39
2007-07-03,1016.598
2007-07-04,1020.935
2007-07-05,1012.254
2007-07-06,1017.728
2007-07-09,1019.173
2007-07-10,1025.654
2007-07-11,1021.032
2007-07-12,1027.711
2007-07-13,1024.722
2007-07-16,1020.854
2007-07-17,1013.445
2007-07-18,1004.783
2007-07-19,1006.883
2007-07-20,1006.268
2007-07-23,1006.841
2007-07-24,993.232
2007-07-25,979.014
2007-07-26,964.379
2007-07-27,946.903
2007-07-30,958.131
2007-07-31,977.495
2007-08-01,970.758
2007-08-02,988.798
2007-08-03,983.38
2007-08-06,974.434
2007-08-07,984.577
2007-08-08,1009.284
2007-08-09,994.121
2007-08-10,980.849
2007-08-13,970.042
2007-08-14,964.475
2007-08-15,956.751
2007-08-16,921.431
2007-08-17,936.438
2007-08-20,944.38
2007-08-21,946.707
2007-08-22,960.567
2007-08-23,967.752
2007-08-24,981.218
2007-08-27,974.633
2007-08-28,967.313
2007-08-29,969.524
2007-08-30,979.72
2007-08-31,993.283
2007-09-03,999.644
2007-09-04,991.6
2007-09-05,988.512
2007-09-06,993.45
2007-09-07,982.318
2007-09-10,973.265
2007-09-11,983.565
2007-09-12,988.528
2007-09-13,988.823
2007-09-14,976.998
2007-09-17,970.172
2007-09-18,980.387
2007-09-19,1001.23
2007-09-20,1010.359
2007-09-21,1019.522
2007-09-24,1020.348
2007-09-25,1012.317
2007-09-26,1005.331
2007-09-27,1009.842
2007-09-28,1008.888
2007-10-01,998.987
2007-10-02,989.295
2007-10-03,1002.075
2007-10-04,1013.27
2007-10-05,1014.743
2007-10-08,999.574
2007-10-09,1002.858
2007-10-10,1003.929
2007-10-11,1016.45
2007-10-12,1003.094
2007-10-15,1000.036
2007-10-16,985.627
2007-10-17,996.892
2007-10-18,998.924
2007-10-19,995.343
2007-10-22,975.673
2007-10-23,983.852
2007-10-24,983.185
2007-10-25,1004.393
2007-10-26,1008.919
2007-10-29,1011.776
2007-10-30,1001.976
2007-10-31,1015.249
2007-11-01,997.751
2007-11-02,999.807
2007-11-05,998.932
2007-11-06,1000.909
2007-11-07,1000.786
2007-11-08,959.655
2007-11-09,949.69
2007-11-12,943.632
2007-11-13,956.049
2007-11-14,960.881
2007-11-15,950.692
2007-11-16,910.919
2007-11-19,902.625
2007-11-20,909.115
2007-11-21,882.521
2007-11-22,894.634
2007-11-23,911.042
2007-11-26,912.126
2007-11-27,915.863
2007-11-28,914.503
2007-11-29,910.076
2007-11-30,923.893
2007-12-03,922.54
2007-12-04,919.252
2007-12-05,925.836
2007-12-06,912.507
2007-12-07,915.024
2007-12-10,921.619
2007-12-11,915.175
2007-12-12,907.276
2007-12-13,890.316
2007-12-14,891.991
2007-12-17,870.928
2007-12-18,869.039
2007-12-19,869.546
2007-12-20,864.108
2007-12-21,874.67
2007-12-24,879.256
2007-12-25,879.256
2007-12-26,885.299
2007-12-27,889.92
2007-12-28,900.831
2007-12-31,896.242
2008-01-01,896.242
2008-01-02,896.229
2008-01-03,890.239
2008-01-04,897.269
2008-01-07,890.832
2008-01-08,888.923
2008-01-09,862.467
2008-01-10,855.984
2008-01-11,860.524
2008-01-14,865.605
2008-01-15,845.604
2008-01-16,823.792
2008-01-17,827.291
2008-01-18,816.64
2008-01-21,772.955
2008-01-22,790.378
2008-01-23,770.285
2008-01-24,809.375
2008-01-25,820.994
2008-01-28,829.541
2008-01-29,854.605
2008-01-30,847.439
2008-01-31,839.601
2008-02-01,854.925
2008-02-04,848.722
2008-02-05,809.671
2008-02-06,819.278
2008-02-07,794.513
2008-02-08,786.467
2008-02-11,787.161
2008-02-12,811.067
2008-02-13,808.939
2008-02-14,821.992
2008-02-15,819.51
2008-02-18,821.607
2008-02-19,839.652
2008-02-20,826.446
2008-02-21,836.8
2008-02-22,833.259
2008-02-25,846.679
2008-02-26,862.819
2008-02-27,875.552
2008-02-28,857.05
2008-02-29,843.078
2008-03-03,830.97
2008-03-04,822.821
2008-03-05,839.249
2008-03-06,841.154
2008-03-07,821.993
2008-03-10,799.212
2008-03-11,807.579
2008-03-12,833.918
2008-03-13,829.14
2008-03-14,826.011
2008-03-17,817.315
2008-03-18,831.554
2008-03-19,817.48
2008-03-20,787.558
2008-03-21,787.558
2008-03-24,786.434
2008-03-25,811.009
2008-03-26,818.269
2008-03-27,820.49
2008-03-28,818.264
2008-03-31,817.895
2008-04-01,823.154
2008-04-02,830.604
2008-04-03,820.401
2008-04-04,833.638
2008-04-07,838.537
2008-04-08,831.315
2008-04-09,825.345
2008-04-10,827.41
2008-04-11,823.751
2008-04-14,821.96
2008-04-15,824.085
2008-04-16,842.77
2008-04-17,841.989
2008-04-18,852.37
2008-04-21,862.726
2008-04-22,862.14
2008-04-23,895.298
2008-04-24,888.12
2008-04-25,895.204
2008-04-28,906.119
2008-04-29,905.856
2008-04-30,921.043
2008-05-01,914.032
2008-05-02,910.78
2008-05-05,915.138
2008-05-06,906.214
2008-05-07,887.203
2008-05-08,884.182
2008-05-09,871.974
2008-05-12,884.665
2008-05-13,873.823
2008-05-14,872.663
2008-05-15,877.94
2008-05-16,883.037
2008-05-19,888.587
2008-05-20,888.234
2008-05-21,888.448
2008-05-22,887.847
2008-05-23,877.991
2008-05-26,877.461
2008-05-27,876.505
2008-05-28,881.706
2008-05-29,879.418
2008-05-30,882.602
2008-06-02,886.549
2008-06-03,904.574
2008-06-04,904.202
2008-06-05,918.409
2008-06-06,918.055
2008-06-09,908.277
2008-06-10,893.568
2008-06-11,883.211
2008-06-12,877.946
2008-06-13,870.855
2008-06-16,882.464
2008-06-17,889.325
2008-06-18,875.648
2008-06-19,846.606
2008-06-20,842.1
2008-06-23,833.588
2008-06-24,822.399
2008-06-25,829.354
2008-06-26,824.17
2008-06-27,813.871
2008-06-30,812.578
2008-07-01,799.523
2008-07-02,793.132
2008-07-03,792.447
2008-07-04,786.96
2008-07-07,799.295
2008-07-08,792.835
2008-07-09,815.059
2008-07-10,800.225
2008-07-11,787.197
2008-07-14,792.807
2008-07-15,777.556
2008-07-16,771.35
2008-07-17,802.001
2008-07-18,796.904
2008-07-21,812.563
2008-07-22,801.781
2008-07-23,796.016
2008-07-24,782.921
2008-07-25,793.148
2008-07-28,791.52
2008-07-29,774.705
2008-07-30,772.666
2008-07-31,746.497
2008-08-01,752.356
2008-08-04,752.459
2008-08-05,773.042
2008-08-06,795.765
2008-08-07,782.061
2008-08-08,783.383
2008-08-11,787.106
2008-08-12,794.039
2008-08-13,772.988
2008-08-14,769.687
2008-08-15,776.367
2008-08-18,778.549
2008-08-19,769.014
2008-08-20,760.555
2008-08-21,764.549
2008-08-22,771.409
2008-08-25,773.393
2008-08-26,763.584
2008-08-27,764.981
2008-08-28,775.543
2008-08-29,793.997
2008-09-01,790.006
2008-09-02,810.461
2008-09-03,796.403
2008-09-04,764.966
2008-09-05,748.809
2008-09-08,772.039
2008-09-09,757.615
2008-09-10,758.295
2008-09-11,742.291
2008-09-12,770.865
2008-09-15,767.553
2008-09-16,768.964
2008-09-17,759.544
2008-09-18,765.578
2008-09-19,799.755
2008-09-22,810.039
2008-09-23,791.635
2008-09-24,778.908
2008-09-25,796.889
2008-09-26,777.777
2008-09-29,733.657
2008-09-30,733.11
2008-10-01,728.829
2008-10-02,719.991
2008-10-03,732.422
2008-10-06,687.366
2008-10-07,689.801
2008-10-08,659.86
2008-10-09,628.879
2008-10-10,598.462
2008-10-13,648.492
2008-10-14,650.976
2008-10-15,628.044
2008-10-16,590.626
2008-10-17,616.573
2008-10-20,619.526
2008-10-21,609.966
2008-10-22,566.527
2008-10-23,571.568
2008-10-24,550.362
2008-10-27,520.112
2008-10-28,537.8
2008-10-29,595.873
2008-10-30,602.738
2008-10-31,612.856
2008-11-03,639.072
2008-11-04,664.663
2008-11-05,659.041
2008-11-06,630.723
2008-11-07,638.32
2008-11-10,649.324
2008-11-11,626.344
2008-11-12,610.306
2008-11-13,618.937
2008-11-14,625.669
2008-11-17,619.507
2008-11-18,615.992
2008-11-19,596.983
2008-11-20,582.285
2008-11-21,574.075
2008-11-24,610.571
2008-11-25,617.291
2008-11-26,607.334
2008-11-27,627.5
2008-11-28,627.199
2008-12-01,592.862
2008-12-02,608.732
2008-12-03,613.082
2008-12-04,607.779
2008-12-05,600.374
2008-12-08,630.749
2008-12-09,630.864
2008-12-10,650.105
2008-12-11,659.853
2008-12-12,661.364
2008-12-15,673.687
2008-12-16,674.673
2008-12-17,707.5
2008-12-18,724.946
2008-12-19,691.705
2008-12-22,673.081
2008-12-23,680.812
2008-12-24,668.01
2008-12-25,668.01
2008-12-26,671.234
2008-12-29,690.371
2008-12-30,690.285
2008-12-31,672.132
2009-01-01,672.132
2009-01-02,710.477
2009-01-05,700.245
2009-01-06,700.101
2009-01-07,729.117
2009-01-08,714.171
2009-01-09,701.502
2009-01-12,706.478
2009-01-13,714.281
2009-01-14,686.523
2009-01-15,668.605
2009-01-16,691.576
2009-01-19,670.963
2009-01-20,647.886
2009-01-21,671.108
2009-01-22,672.099
2009-01-23,668.061
2009-01-26,715.643
2009-01-27,709.058
2009-01-28,736.19
2009-01-29,718.467
2009-01-30,710.947
2009-02-02,700.987
2009-02-03,707.31
2009-02-04,698.664
2009-02-05,695.305
2009-02-06,718.807
2009-02-09,730.476
2009-02-10,703.79
2009-02-11,702.249
2009-02-12,669.264
2009-02-13,671.514
2009-02-16,669.793
2009-02-17,631.987
2009-02-18,626.121
2009-02-19,643.877
2009-02-20,628.081
2009-02-23,616.716
2009-02-24,607.838
2009-02-25,604.077
2009-02-26,610.661
2009-02-27,610.213
2009-03-02,575.935
2009-03-03,565.792
2009-03-04,569.506
2009-03-05,545.815
2009-03-06,550.224
2009-03-09,570.623
2009-03-10,601.527
2009-03-11,596.635
2009-03-12,621.081
2009-03-13,621.014
2009-03-16,635.476
2009-03-17,636.443
2009-03-18,651.55
2009-03-19,678.703
2009-03-20,684.123
2009-03-23,693.128
2009-03-24,697.241
2009-03-25,690.997
2009-03-26,701.139
2009-03-27,685.062
2009-03-30,660.723
2009-03-31,686.009
2009-04-01,701.577
2009-04-02,733.156
2009-04-03,733.591
2009-04-06,717.597
2009-04-07,687.577
2009-04-08,691.044
2009-04-09,721.347
2009-04-10,721.347
2009-04-13,727.464
2009-04-14,732.637
2009-04-15,735.194
2009-04-16,737.252
2009-04-17,747.536
2009-04-20,720.315
2009-04-21,736.62
2009-04-22,751.985
2009-04-23,760.879
2009-04-24,796.913
2009-04-27,772.273
2009-04-28,761.235
2009-04-29,778.459
2009-04-30,774.616
2009-05-01,774.733
2009-05-04,785.47
2009-05-05,777.295
2009-05-06,799.973
2009-05-07,837.871
2009-05-08,865.506
2009-05-11,850.014
2009-05-12,854.38
2009-05-13,810.482
2009-05-14,822.243
2009-05-15,854.19
2009-05-18,870.746
2009-05-19,896.989
2009-05-20,930.167
2009-05-21,900.71
2009-05-22,926.633
2009-05-25,936.584
2009-05-26,929.836
2009-05-27,935.832
2009-05-28,927.468
2009-05-29,941.301
2009-06-01,951.239
2009-06-02,947.824
2009-06-03,926.202
2009-06-04,925.684
2009-06-05,902.594
2009-06-08,877.249
2009-06-09,896.174
2009-06-10,899.924
2009-06-11,894.563
2009-06-12,895.379
2009-06-15,852.293
2009-06-16,847.448
2009-06-17,819.039
2009-06-18,847.853
2009-06-19,854.9
2009-06-22,823.698
2009-06-23,838.857
2009-06-24,865.295
2009-06-25,855.061
2009-06-26,868.133
2009-06-29,880.126
2009-06-30,879.8
2009-07-01,897.114
2009-07-02,866.656
2009-07-03,860.08
2009-07-06,847.39
2009-07-07,849.314
2009-07-08,823.355
2009-07-09,847.493
2009-07-10,842.561
2009-07-13,859.098
2009-07-14,867.928
2009-07-15,912.208
2009-07-16,912.833
2009-07-17,916.652
2009-07-20,937.275
2009-07-21,940.161
2009-07-22,945.419
2009-07-23,956.747
2009-07-24,945.759
2009-07-27,950.778
2009-07-28,922.432
2009-07-29,919.374
2009-07-30,932.846
2009-07-31,960.585
2009-08-03,984.54
2009-08-04,985.608
2009-08-05,987.263
2009-08-06,994.318
2009-08-07,984.706
2009-08-10,994.806
2009-08-11,974.628
2009-08-12,984.611
2009-08-13,1007.55
2009-08-14,1005.506
2009-08-17,961.242
2009-08-18,971.383
2009-08-19,977.694
2009-08-20,1007.898
2009-08-21,1022.593
2009-08-24,1047.13
2009-08-25,1046.868
2009-08-26,1022.726
2009-08-27,1014.477
2009-08-28,1030.229
2009-08-31,1007.989
2009-09-01,993.321
2009-09-02,967.679
2009-09-03,989.415
2009-09-04,998.759
2009-09-07,1035.92
2009-09-08,1056.373
2009-09-09,1069.881
2009-09-10,1061.901
2009-09-11,1056.587
2009-09-14,1041.719
2009-09-15,1051.452
2009-09-16,1067.404
2009-09-17,1071.881
2009-09-18,1061.279
2009-09-21,1044.459
2009-09-22,1047.567
2009-09-23,1067.021
2009-09-24,1057.475
2009-09-25,1064.956
2009-09-28,1060.843
2009-09-29,1055.447
2009-09-30,1059.122
2009-10-01,1047.28
2009-10-02,1046.719
2009-10-05,1056.119
2009-10-06,1092.4
2009-10-07,1073.859
2009-10-08,1087.291
2009-10-09,1089.127
2009-10-12,1107.428
2009-10-13,1096.758
2009-10-14,1122.518
2009-10-15,1128.319
2009-10-16,1118.012
2009-10-19,1129.235
2009-10-20,1117.125
2009-10-21,1109.725
2009-10-22,1086.23
2009-10-23,1092.871
2009-10-26,1058.74
2009-10-27,1027.441
2009-10-28,996.343
2009-10-29,1029.257
2009-10-30,1017.946
2009-11-02,1024.278
2009-11-03,991.425
2009-11-04,1029.925
2009-11-05,1041.63
2009-11-06,1052.466
2009-11-09,1083.965
2009-11-10,1074.639
2009-11-11,1084.015
2009-11-12,1074.208
2009-11-13,1075.7
2009-11-16,1087.607
2009-11-17,1084.754
2009-11-18,1084.29
2009-11-19,1058.045
2009-11-20,1062.507
2009-11-23,1092.066
2009-11-24,1074.886
2009-11-25,1086.271
2009-11-26,1056.547
2009-11-27,1071.717
2009-11-30,1058.188
2009-12-01,1090.314
2009-12-02,1095.414
2009-12-03,1111.888
2009-12-04,1096.82
2009-12-07,1092.058
2009-12-08,1075.317
2009-12-09,1042.073
2009-12-10,1051.231
2009-12-11,1037.487
2009-12-14,1046.902
2009-12-15,1048.457
2009-12-16,1062.621
2009-12-17,1034.125
2009-12-18,1008.774
2009-12-21,1018.111
2009-12-22,1016.451
2009-12-23,1022.114
2009-12-24,1019.886
2009-12-25,1019.886
2009-12-28,1035.701
2009-12-29,1036.065
2009-12-30,1022.856
2009-12-31,1024.669
2010-01-01,1024.669
2010-01-04,1050.115
2010-01-05,1061.976
2010-01-06,1058.498
2010-01-07,1064.692
2010-01-08,1065.275
2010-01-11,1070.149
2010-01-12,1065.295
2010-01-13,1063.152
2010-01-14,1059.946
2010-01-15,1043.089
2010-01-18,1047.453
2010-01-19,1035.473
2010-01-20,1019.238
2010-01-21,1005.909
2010-01-22,1007.102
2010-01-25,1017.565
2010-01-26,1026.264
2010-01-27,1011.432
2010-01-28,1006.059
2010-01-29,1004.096
2010-02-01,1020.123
2010-02-02,1027.774
2010-02-03,1014.335
2010-02-04,972.402
2010-02-05,949.756
2010-02-08,953.011
2010-02-09,959.595
2010-02-10,974.759
2010-02-11,971.534
2010-02-12,971.77
2010-02-15,967.209
2010-02-16,987.932
2010-02-17,996.336
2010-02-18,993.773
2010-02-19,987.822
2010-02-22,990.133
2010-02-23,981.622
2010-02-24,981.744
2010-02-25,964.017
2010-02-26,979.704
2010-03-01,980.274
2010-03-02,994.79
2010-03-03,1022.509
2010-03-04,1017.923
2010-03-05,1033.721
2010-03-08,1027.627
2010-03-09,1021.111
2010-03-10,1038.237
2010-03-11,1026.61
2010-03-12,1030.684
2010-03-15,1014.246
2010-03-16,1031.271
2010-03-17,1050.927
2010-03-18,1029.39
2010-03-19,1013.654
2010-03-22,1012.827
2010-03-23,1017.786
2010-03-24,1003.856
2010-03-25,1012.423
2010-03-26,1011.575
2010-03-29,1014.695
2010-03-30,1009.313
2010-03-31,1013.515
2010-04-01,1025.924
2010-04-02,1025.924
2010-04-05,1023.575
2010-04-06,1014.74
2010-04-07,1008.224
2010-04-08,1003.975
2010-04-09,1031.917
2010-04-12,1047.425
2010-04-13,1055.715
2010-04-14,1063.813
2010-04-15,1056.233
2010-04-16,1045.734
2010-04-19,1032.729
2010-04-20,1035.223
2010-04-21,1024.942
2010-04-22,1009.894
2010-04-23,1016.321
2010-04-26,1011.719
2010-04-27,969.629
2010-04-28,932.198
2010-04-29,950.601
2010-04-30,956.556
2010-05-03,954.266
2010-05-04,923.504
2010-05-05,892.555
2010-05-06,855.86
2010-05-07,822.162
2010-05-10,917.377
2010-05-11,897.652
2010-05-12,918.633
2010-05-13,912.225
2010-05-14,872.724
2010-05-17,858.359
2010-05-18,878.335
2010-05-19,854.405
2010-05-20,839.175
2010-05-21,851.213
2010-05-24,841.362
2010-05-25,810.283
2010-05-26,833.888
2010-05-27,874.221
2010-05-28,874.63
2010-05-31,873.191
2010-06-01,887.071
2010-06-02,880.54
2010-06-03,883.965
2010-06-04,857.118
2010-06-07,845.953
2010-06-08,838.006
2010-06-09,855.367
2010-06-10,871.284
2010-06-11,858.294
2010-06-14,885.29
2010-06-15,885.113
2010-06-16,884.266
2010-06-17,890.46
2010-06-18,893.888
2010-06-21,898.809
2010-06-22,889.648
2010-06-23,866.404
2010-06-24,856.416
2010-06-25,849.107
2010-06-28,855.346
2010-06-29,813.973
2010-06-30,820.133
2010-07-01,816.771
2010-07-02,822.153
2010-07-05,818.915
2010-07-06,839.692
2010-07-07,840.433
2010-07-08,857.783
2010-07-09,858.782
2010-07-12,854.37
2010-07-13,875.848
2010-07-14,880.93
2010-07-15,882.631
2010-07-16,870.704
2010-07-19,866.922
2010-07-20,857.054
2010-07-21,862.003
2010-07-22,883.456
2010-07-23,874.219
2010-07-26,892.994
2010-07-27,905.892
2010-07-28,903.595
2010-07-29,908.285
2010-07-30,896.636
2010-08-02,931.895
2010-08-03,939.705
2010-08-04,930.157
2010-08-05,932.224
2010-08-06,932.365
2010-08-09,930.979
2010-08-10,914.641
2010-08-11,877.932
2010-08-12,868.794
2010-08-13,831.55
2010-08-16,831.505
2010-08-17,858.234
2010-08-18,853.425
2010-08-19,843.212
2010-08-20,822.087
2010-08-23,826.49
2010-08-24,818.664
