Date,NETHERLANDS LARGE CAP Large Cap
2005-11-10,584.261
2005-11-11,590.706
2005-11-14,592.515
2005-11-15,589.714
2005-11-16,585.885
2005-11-17,593.17
2005-11-18,595.835
2005-11-21,598.523
2005-11-22,597.43
2005-11-23,604.491
2005-11-24,601.524
2005-11-25,599.294
2005-11-28,603.707
2005-11-29,606.503
2005-11-30,607.098
2005-12-01,613.738
2005-12-02,617.227
2005-12-05,619.828
2005-12-06,627.766
2005-12-07,623.605
2005-12-08,628.173
2005-12-09,627.362
2005-12-12,637.387
2005-12-13,636.673
2005-12-14,639.516
2005-12-15,639.542
2005-12-16,650.163
2005-12-19,648.455
2005-12-20,642.618
2005-12-21,643.196
2005-12-22,644.867
2005-12-23,646.629
2005-12-26,646.629
2005-12-27,648.204
2005-12-28,649.024
2005-12-29,648.052
2005-12-30,637.876
2006-01-02,643.224
2006-01-03,653.63
2006-01-04,663.643
2006-01-05,661.183
2006-01-06,667.621
2006-01-09,666.704
2006-01-10,658.496
2006-01-11,663.97
2006-01-12,661.054
2006-01-13,652.336
2006-01-16,653.867
2006-01-17,646.022
2006-01-18,639.22
2006-01-19,645.468
2006-01-20,635.221
2006-01-23,645.414
2006-01-24,644.494
2006-01-25,651.757
2006-01-26,663.414
2006-01-27,664.427
2006-01-30,661.97
2006-01-31,664.888
2006-02-01,670.963
2006-02-02,663.105
2006-02-03,661.461
2006-02-06,662.15
2006-02-07,664.686
2006-02-08,667.011
2006-02-09,677.01
2006-02-10,673.193
2006-02-13,678.293
2006-02-14,678.754
2006-02-15,680.278
2006-02-16,683.231
2006-02-17,689.305
2006-02-20,691.438
2006-02-21,687.672
2006-02-22,691.293
2006-02-23,692.508
2006-02-24,690.3
2006-02-27,693.99
2006-02-28,683.393
2006-03-01,686.059
2006-03-02,681.78
2006-03-03,679.525
2006-03-06,686.145
2006-03-07,674.934
2006-03-08,669.742
2006-03-09,676.083
2006-03-10,679.998
2006-03-13,687.263
2006-03-14,694.603
2006-03-15,699.497
2006-03-16,706.927
2006-03-17,708.223
2006-03-20,715.439
2006-03-21,713.018
2006-03-22,715.437
2006-03-23,712.575
2006-03-24,714.027
2006-03-27,710.155
2006-03-28,708.802
2006-03-29,705.323
2006-03-30,718.832
2006-03-31,712.01
2006-04-03,717.378
2006-04-04,718.71
2006-04-05,719.435
2006-04-06,716.584
2006-04-07,707.34
2006-04-10,707.374
2006-04-11,696.277
2006-04-12,695.63
2006-04-13,693.165
2006-04-14,693.165
2006-04-17,704.175
2006-04-18,700.519
2006-04-19,715.347
2006-04-20,721.348
2006-04-21,729.503
2006-04-24,727.118
2006-04-25,730.15
2006-04-26,734.713
2006-04-27,742.084
2006-04-28,737.388
2006-05-01,738.676
2006-05-02,741.416
2006-05-03,730.943
2006-05-04,738.111
2006-05-05,750.696
2006-05-08,753.356
2006-05-09,757.605
2006-05-10,754.526
2006-05-11,749.901
2006-05-12,734.09
2006-05-15,724.887
2006-05-16,728.223
2006-05-17,700.8
2006-05-18,704.087
2006-05-19,700.757
2006-05-22,690.054
2006-05-23,708.209
2006-05-24,696.565
2006-05-25,702.941
2006-05-26,709.517
2006-05-29,710.942
2006-05-30,698.673
2006-05-31,706.555
2006-06-01,707.43
2006-06-02,710.512
2006-06-05,705.318
2006-06-06,685.871
2006-06-07,692.098
2006-06-08,665.203
2006-06-09,676.757
2006-06-12,664.835
2006-06-13,649.505
2006-06-14,653.716
2006-06-15,670.451
2006-06-16,667.237
2006-06-19,668.78
2006-06-20,673.09
2006-06-21,680.673
2006-06-22,681.338
2006-06-23,675.257
2006-06-26,674.702
2006-06-27,667.95
2006-06-28,664.61
2006-06-29,679.214
2006-06-30,707.005
2006-07-03,711.741
2006-07-04,712.686
2006-07-05,698.046
2006-07-06,707.186
2006-07-07,705.981
2006-07-10,703.774
2006-07-11,696.73
2006-07-12,697.123
2006-07-13,686.688
2006-07-14,672.506
2006-07-17,665.064
2006-07-18,664.652
2006-07-19,687.549
2006-07-20,695.362
2006-07-21,693.633
2006-07-24,707.965
2006-07-25,703.823
2006-07-26,705.11
2006-07-27,721.35
2006-07-28,731.412
2006-07-31,728.671
2006-08-01,722.645
2006-08-02,738.564
2006-08-03,729.043
2006-08-04,743.913
2006-08-07,732.526
2006-08-08,730.002
2006-08-09,736.848
2006-08-10,726.816
2006-08-11,728.477
2006-08-14,736.494
2006-08-15,748.386
2006-08-16,755.701
2006-08-17,757.804
2006-08-18,754.918
2006-08-21,757.083
2006-08-22,753.089
2006-08-23,747.504
2006-08-24,754.215
2006-08-25,754.323
2006-08-28,763.456
2006-08-29,762.545
2006-08-30,771.18
2006-08-31,768.331
2006-09-01,772.083
2006-09-04,780.647
2006-09-05,774.084
2006-09-06,763.647
2006-09-07,755.969
2006-09-08,754.182
2006-09-11,755.629
2006-09-12,766.498
2006-09-13,769.737
2006-09-14,775.078
2006-09-15,777.227
2006-09-18,777.942
2006-09-19,771.279
2006-09-20,783.366
2006-09-21,785.953
2006-09-22,783.492
2006-09-25,781.387
2006-09-26,789.352
2006-09-27,793.086
2006-09-28,790.57
2006-09-29,791.248
2006-10-02,793.59
2006-10-03,791.943
2006-10-04,794.175
2006-10-05,796.23
2006-10-06,790.298
2006-10-09,792.969
2006-10-10,793.32
2006-10-11,795.083
2006-10-12,797.993
2006-10-13,793.586
2006-10-16,793.896
2006-10-17,782.981
2006-10-18,787.495
2006-10-19,793.71
2006-10-20,791.662
2006-10-23,794.528
2006-10-24,793.868
2006-10-25,795.389
2006-10-26,798.1
2006-10-27,796.006
2006-10-30,791.301
2006-10-31,791.392
2006-11-01,792.848
2006-11-02,789.952
2006-11-03,792.747
2006-11-06,805.52
2006-11-07,815.623
2006-11-08,812.696
2006-11-09,805.919
2006-11-10,809.463
2006-11-13,808.95
2006-11-14,807.153
2006-11-15,812.857
2006-11-16,811.794
2006-11-17,809.183
2006-11-20,807.32
2006-11-21,807.748
2006-11-22,812.23
2006-11-23,810.447
2006-11-24,813.16
2006-11-27,803.23
2006-11-28,805.045
2006-11-29,811.602
2006-11-30,810.396
2006-12-01,805.903
2006-12-04,807.677
2006-12-05,811.968
2006-12-06,809.384
2006-12-07,808.964
2006-12-08,809.216
2006-12-11,809.393
2006-12-12,819.82
2006-12-13,830.68
2006-12-14,837.69
2006-12-15,833.985
2006-12-18,830.704
2006-12-19,836.341
2006-12-20,842.61
2006-12-21,839.269
2006-12-22,832.548
2006-12-25,832.548
2006-12-26,831.25
2006-12-27,842.015
2006-12-28,841.864
2006-12-29,840.791
2007-01-01,840.791
2007-01-02,856.767
2007-01-03,853.404
2007-01-04,847.393
2007-01-05,831.867
2007-01-08,829.549
2007-01-09,836.949
2007-01-10,827.222
2007-01-11,836.052
2007-01-12,845.53
2007-01-15,849.094
2007-01-16,850.572
2007-01-17,850.638
2007-01-18,851.349
2007-01-19,853.167
2007-01-22,846.564
2007-01-23,850.085
2007-01-24,851.953
2007-01-25,847.06
2007-01-26,836.158
2007-01-29,839.24
2007-01-30,844.811
2007-01-31,842.183
2007-02-01,851.84
2007-02-02,852.555
2007-02-05,847.211
2007-02-06,851.952
2007-02-07,859.914
2007-02-08,854.52
2007-02-09,858.538
2007-02-12,848.856
2007-02-13,856.162
2007-02-14,867.119
2007-02-15,865.856
2007-02-16,861.251
2007-02-19,869.37
2007-02-20,869.316
2007-02-21,870.77
2007-02-22,869.736
2007-02-23,875.205
2007-02-26,876.919
2007-02-27,862.534
2007-02-28,844.712
2007-03-01,825.038
2007-03-02,829.954
2007-03-05,819.958
2007-03-06,823.092
2007-03-07,832.355
2007-03-08,843.771
2007-03-09,847.318
2007-03-12,854.736
2007-03-13,849.177
2007-03-14,831.413
2007-03-15,853.63
2007-03-16,859.102
2007-03-19,883.304
2007-03-20,897.38
2007-03-21,899.019
2007-03-22,917.25
2007-03-23,921.796
2007-03-26,912.86
2007-03-27,911.463
2007-03-28,907.34
2007-03-29,917.385
2007-03-30,916.245
2007-04-02,923.545
2007-04-03,932.019
2007-04-04,936.581
2007-04-05,943.544
2007-04-06,943.544
2007-04-09,938.629
2007-04-10,953.577
2007-04-11,950.777
2007-04-12,947.583
2007-04-13,958.188
2007-04-16,985.856
2007-04-17,989.257
2007-04-18,986.88
2007-04-19,986.379
2007-04-20,999.198
2007-04-23,994.863
2007-04-24,994.86
2007-04-25,1007.312
2007-04-26,1007.294
2007-04-27,1006.143
2007-04-30,1007.504
2007-05-01,1003.739
2007-05-02,1003.963
2007-05-03,1011.183
2007-05-04,1014.807
2007-05-07,1016.974
2007-05-08,1002.537
2007-05-09,1000.226
2007-05-10,988.269
2007-05-11,993.104
2007-05-14,990.688
2007-05-15,998.649
2007-05-16,988.855
2007-05-17,988.451
2007-05-18,992.865
2007-05-21,989.581
2007-05-22,996.277
2007-05-23,1000.035
2007-05-24,986.206
2007-05-25,990.231
2007-05-28,994.5
2007-05-29,997.799
2007-05-30,991.06
2007-05-31,1000.0
2007-06-01,999.304
2007-06-04,1005.599
2007-06-05,1003.851
2007-06-06,987.299
2007-06-07,980.14
2007-06-08,970.569
2007-06-11,974.518
2007-06-12,967.882
2007-06-13,967.903
2007-06-14,982.862
2007-06-15,1000.025
2007-06-18,999.552
2007-06-19,997.267
2007-06-20,1000.715
2007-06-21,993.317
2007-06-22,994.202
2007-06-25,992.311
2007-06-26,989.309
2007-06-27,980.452
2007-06-28,989.578
2007-06-29,993.787
2007-07-02,1001.091
2007-07-03,1007.424
2007-07-04,1012.168
2007-07-05,1005.278
2007-07-06,1010.13
2007-07-09,1011.841
2007-07-10,1012.213
2007-07-11,1016.223
2007-07-12,1027.37
2007-07-13,1032.304
2007-07-16,1042.255
2007-07-17,1040.113
2007-07-18,1033.211
2007-07-19,1042.476
2007-07-20,1032.834
2007-07-23,1035.677
2007-07-24,1024.102
2007-07-25,1006.48
2007-07-26,979.646
2007-07-27,966.308
2007-07-30,964.603
2007-07-31,984.501
2007-08-01,959.739
2007-08-02,973.313
2007-08-03,967.895
2007-08-06,962.317
2007-08-07,971.021
2007-08-08,993.414
2007-08-09,963.603
2007-08-10,935.27
2007-08-13,952.662
2007-08-14,942.313
2007-08-15,930.829
2007-08-16,893.925
2007-08-17,925.9
2007-08-20,932.655
2007-08-21,932.527
2007-08-22,950.497
2007-08-23,956.198
2007-08-24,960.152
2007-08-27,962.404
2007-08-28,942.887
2007-08-29,945.908
2007-08-30,957.717
2007-08-31,963.663
2007-09-03,969.098
2007-09-04,973.846
2007-09-05,962.603
2007-09-06,971.564
2007-09-07,962.454
2007-09-10,959.314
2007-09-11,980.142
2007-09-12,988.756
2007-09-13,1002.47
2007-09-14,995.546
2007-09-17,989.785
2007-09-18,1005.331
2007-09-19,1030.261
2007-09-20,1034.164
2007-09-21,1036.156
2007-09-24,1030.017
2007-09-25,1024.921
2007-09-26,1034.403
2007-09-27,1041.539
2007-09-28,1045.583
2007-10-01,1057.359
2007-10-02,1046.434
2007-10-03,1045.274
2007-10-04,1045.332
2007-10-05,1051.626
2007-10-08,1046.579
2007-10-09,1055.903
2007-10-10,1069.282
2007-10-11,1076.814
2007-10-12,1076.042
2007-10-15,1059.417
2007-10-16,1048.582
2007-10-17,1058.654
2007-10-18,1059.639
2007-10-19,1057.311
2007-10-22,1034.635
2007-10-23,1046.665
2007-10-24,1034.791
2007-10-25,1046.843
2007-10-26,1047.431
2007-10-29,1052.14
2007-10-30,1046.203
2007-10-31,1059.775
2007-11-01,1054.811
2007-11-02,1060.249
2007-11-05,1056.28
2007-11-06,1061.638
2007-11-07,1057.763
2007-11-08,1047.267
2007-11-09,1027.183
2007-11-12,1017.761
2007-11-13,1027.352
2007-11-14,1041.043
2007-11-15,1025.308
2007-11-16,1011.391
2007-11-19,996.243
2007-11-20,1000.875
2007-11-21,978.217
2007-11-22,982.391
2007-11-23,998.798
2007-11-26,998.276
2007-11-27,1007.011
2007-11-28,1015.875
2007-11-29,1016.15
2007-11-30,1020.758
2007-12-03,1011.673
2007-12-04,1012.616
2007-12-05,1021.087
2007-12-06,1022.882
2007-12-07,1031.316
2007-12-10,1044.512
2007-12-11,1040.535
2007-12-12,1036.822
2007-12-13,1016.625
2007-12-14,1013.708
2007-12-17,999.095
2007-12-18,1000.987
2007-12-19,997.139
2007-12-20,1000.854
2007-12-21,1014.736
2007-12-24,1023.723
2007-12-25,1023.723
2007-12-26,1030.76
2007-12-27,1031.096
2007-12-28,1040.541
2007-12-31,1034.168
2008-01-01,1034.168
2008-01-02,1025.715
2008-01-03,1019.768
2008-01-04,1013.803
2008-01-07,1014.902
2008-01-08,1008.822
2008-01-09,994.871
2008-01-10,987.141
2008-01-11,985.029
2008-01-14,995.07
2008-01-15,964.501
2008-01-16,942.973
2008-01-17,944.133
2008-01-18,916.46
2008-01-21,853.578
2008-01-22,882.072
2008-01-23,850.569
2008-01-24,911.687
2008-01-25,896.103
2008-01-28,904.137
2008-01-29,917.72
2008-01-30,914.029
2008-01-31,912.013
2008-02-01,933.611
2008-02-04,931.688
2008-02-05,890.128
2008-02-06,904.144
2008-02-07,878.518
2008-02-08,876.247
2008-02-11,865.529
2008-02-12,893.789
2008-02-13,893.697
2008-02-14,890.53
2008-02-15,880.794
2008-02-18,900.885
2008-02-19,914.839
2008-02-20,900.315
2008-02-21,920.609
2008-02-22,916.863
2008-02-25,935.923
2008-02-26,950.643
2008-02-27,963.207
2008-02-28,947.966
2008-02-29,934.417
2008-03-03,923.63
2008-03-04,918.986
2008-03-05,936.037
2008-03-06,926.939
2008-03-07,925.223
2008-03-10,914.784
2008-03-11,923.715
2008-03-12,941.937
2008-03-13,937.115
2008-03-14,931.173
2008-03-17,905.522
2008-03-18,932.218
2008-03-19,924.673
2008-03-20,920.49
2008-03-21,920.49
2008-03-24,919.177
2008-03-25,950.517
2008-03-26,957.394
2008-03-27,969.121
2008-03-28,964.889
2008-03-31,968.527
2008-04-01,983.326
2008-04-02,994.241
2008-04-03,988.171
2008-04-04,1007.62
2008-04-07,1010.045
2008-04-08,1008.329
2008-04-09,1000.219
2008-04-10,997.29
2008-04-11,986.52
2008-04-14,982.627
2008-04-15,984.28
2008-04-16,1010.905
2008-04-17,1006.352
2008-04-18,1025.447
2008-04-21,1023.645
2008-04-22,1012.19
2008-04-23,1006.586
2008-04-24,997.056
2008-04-25,1001.151
2008-04-28,1008.921
2008-04-29,995.893
2008-04-30,1006.659
2008-05-01,998.997
2008-05-02,1013.005
2008-05-05,1014.847
2008-05-06,1007.985
2008-05-07,1003.535
2008-05-08,1002.689
2008-05-09,997.643
2008-05-12,1003.396
2008-05-13,997.079
2008-05-14,1008.236
2008-05-15,1014.778
2008-05-16,1017.588
2008-05-19,1022.164
2008-05-20,1014.417
2008-05-21,1012.946
2008-05-22,1006.789
2008-05-23,998.662
2008-05-26,995.942
2008-05-27,990.846
2008-05-28,999.264
2008-05-29,992.841
2008-05-30,1004.742
2008-06-02,992.491
2008-06-03,993.298
2008-06-04,987.68
2008-06-05,998.155
2008-06-06,978.24
2008-06-09,968.767
2008-06-10,953.022
2008-06-11,941.166
2008-06-12,945.555
2008-06-13,939.712
2008-06-16,940.828
2008-06-17,942.009
2008-06-18,926.687
2008-06-19,905.618
2008-06-20,895.431
2008-06-23,883.436
2008-06-24,887.107
2008-06-25,898.08
2008-06-26,883.261
2008-06-27,872.792
2008-06-30,874.877
2008-07-01,859.341
2008-07-02,864.068
2008-07-03,866.404
2008-07-04,852.453
2008-07-07,860.963
2008-07-08,853.749
2008-07-09,874.861
2008-07-10,854.429
2008-07-11,829.579
2008-07-14,848.012
2008-07-15,831.94
2008-07-16,836.621
2008-07-17,865.3
2008-07-18,877.088
2008-07-21,886.557
2008-07-22,884.66
2008-07-23,893.609
2008-07-24,875.002
2008-07-25,870.199
2008-07-28,861.103
2008-07-29,853.003
2008-07-30,859.657
2008-07-31,849.319
2008-08-01,839.996
2008-08-04,849.445
2008-08-05,878.65
2008-08-06,891.745
2008-08-07,874.145
2008-08-08,877.143
2008-08-11,884.523
2008-08-12,885.507
2008-08-13,874.147
2008-08-14,870.735
2008-08-15,870.189
2008-08-18,868.595
2008-08-19,842.903
2008-08-20,846.364
2008-08-21,843.071
2008-08-22,861.409
2008-08-25,851.829
2008-08-26,842.829
2008-08-27,847.864
2008-08-28,859.36
2008-08-29,859.445
2008-09-01,856.439
2008-09-02,872.294
2008-09-03,853.258
2008-09-04,839.922
2008-09-05,825.974
2008-09-08,839.685
2008-09-09,840.899
2008-09-10,830.467
2008-09-11,814.56
2008-09-12,841.045
2008-09-15,812.749
2008-09-16,785.562
2008-09-17,762.27
2008-09-18,758.696
2008-09-19,815.902
2008-09-22,807.496
2008-09-23,798.098
2008-09-24,780.809
2008-09-25,809.169
2008-09-26,775.311
2008-09-29,704.548
2008-09-30,699.472
2008-10-01,712.481
2008-10-02,703.552
2008-10-03,732.825
2008-10-06,651.636
2008-10-07,645.487
2008-10-08,598.379
2008-10-09,583.053
2008-10-10,526.042
2008-10-13,584.956
2008-10-14,611.144
2008-10-15,566.547
2008-10-16,529.435
2008-10-17,524.861
2008-10-20,557.169
2008-10-21,553.887
2008-10-22,520.481
2008-10-23,524.584
2008-10-24,500.045
2008-10-27,470.062
2008-10-28,463.54
2008-10-29,515.418
2008-10-30,511.958
2008-10-31,521.289
2008-11-03,532.084
2008-11-04,572.436
2008-11-05,565.818
2008-11-06,531.086
2008-11-07,538.048
2008-11-10,538.844
2008-11-11,510.635
2008-11-12,500.681
2008-11-13,504.626
2008-11-14,511.47
2008-11-17,495.708
2008-11-18,503.652
2008-11-19,484.727
2008-11-20,467.683
2008-11-21,453.676
2008-11-24,504.538
2008-11-25,502.898
2008-11-26,493.259
2008-11-27,501.835
2008-11-28,497.035
2008-12-01,466.43
2008-12-02,480.891
2008-12-03,488.574
2008-12-04,491.545
2008-12-05,469.318
2008-12-08,512.95
2008-12-09,518.442
2008-12-10,525.156
2008-12-11,529.621
2008-12-12,525.022
2008-12-15,533.572
2008-12-16,540.992
2008-12-17,560.736
2008-12-18,573.684
2008-12-19,554.428
2008-12-22,543.061
2008-12-23,547.116
2008-12-24,542.868
2008-12-25,542.868
2008-12-26,545.488
2008-12-29,552.46
2008-12-30,560.895
2008-12-31,546.57
2009-01-01,546.57
2009-01-02,571.002
2009-01-05,565.257
2009-01-06,561.88
2009-01-07,566.534
2009-01-08,567.817
2009-01-09,566.243
2009-01-12,554.654
2009-01-13,543.531
2009-01-14,516.989
2009-01-15,506.956
2009-01-16,522.269
2009-01-19,511.958
2009-01-20,490.528
2009-01-21,486.333
2009-01-22,482.783
2009-01-23,472.835
2009-01-26,513.585
2009-01-27,516.037
2009-01-28,534.529
2009-01-29,513.751
2009-01-30,498.582
2009-02-02,491.387
2009-02-03,511.742
2009-02-04,511.196
2009-02-05,498.618
2009-02-06,514.531
2009-02-09,524.776
2009-02-10,505.47
2009-02-11,503.768
2009-02-12,489.21
2009-02-13,494.987
2009-02-16,481.286
2009-02-17,457.243
2009-02-18,454.395
2009-02-19,461.277
2009-02-20,442.049
2009-02-23,437.326
2009-02-24,437.407
2009-02-25,429.05
2009-02-26,440.069
2009-02-27,432.581
2009-03-02,414.69
2009-03-03,399.3
2009-03-04,409.655
2009-03-05,389.463
2009-03-06,389.303
2009-03-09,387.5
2009-03-10,411.122
2009-03-11,409.306
2009-03-12,414.77
2009-03-13,418.181
2009-03-16,432.196
2009-03-17,425.66
2009-03-18,426.993
2009-03-19,443.477
2009-03-20,445.776
2009-03-23,465.471
2009-03-24,461.921
2009-03-25,471.608
2009-03-26,471.873
2009-03-27,454.577
2009-03-30,432.166
2009-03-31,445.992
2009-04-01,454.169
2009-04-02,479.468
2009-04-03,477.403
2009-04-06,470.841
2009-04-07,467.483
2009-04-08,470.458
2009-04-09,476.368
2009-04-10,476.368
2009-04-13,480.407
2009-04-14,481.787
2009-04-15,480.962
2009-04-16,483.079
2009-04-17,485.103
2009-04-20,465.522
2009-04-21,467.92
2009-04-22,469.585
2009-04-23,467.964
2009-04-24,481.094
2009-04-27,477.781
2009-04-28,473.647
2009-04-29,493.308
2009-04-30,499.893
2009-05-01,499.969
2009-05-04,520.923
2009-05-05,521.546
2009-05-06,526.829
2009-05-07,540.282
2009-05-08,551.016
2009-05-11,551.718
2009-05-12,552.617
2009-05-13,542.307
2009-05-14,539.034
2009-05-15,546.061
2009-05-18,558.654
2009-05-19,564.413
2009-05-20,575.795
2009-05-21,563.024
2009-05-22,576.482
2009-05-25,577.194
2009-05-26,583.331
2009-05-27,577.197
2009-05-28,563.87
2009-05-29,564.857
2009-06-01,579.407
2009-06-02,585.651
2009-06-03,576.85
2009-06-04,577.359
2009-06-05,574.483
2009-06-08,563.399
2009-06-09,568.806
2009-06-10,575.7
2009-06-11,578.283
2009-06-12,570.223
2009-06-15,552.542
2009-06-16,549.298
2009-06-17,540.243
2009-06-18,552.267
2009-06-19,554.304
2009-06-22,540.625
2009-06-23,546.582
2009-06-24,558.267
2009-06-25,553.556
2009-06-26,559.503
2009-06-29,566.671
2009-06-30,558.597
2009-07-01,574.06
2009-07-02,554.563
2009-07-03,557.052
2009-07-06,549.925
2009-07-07,550.518
2009-07-08,540.059
2009-07-09,547.511
2009-07-10,537.191
2009-07-13,552.751
2009-07-14,557.073
2009-07-15,580.773
2009-07-16,589.138
2009-07-17,595.847
2009-07-20,603.291
2009-07-21,607.169
2009-07-22,609.53
2009-07-23,619.652
2009-07-24,617.841
2009-07-27,621.424
2009-07-28,612.547
2009-07-29,620.65
2009-07-30,631.679
2009-07-31,638.483
2009-08-03,657.363
2009-08-04,654.634
2009-08-05,652.898
2009-08-06,659.941
2009-08-07,658.204
2009-08-10,653.011
2009-08-11,643.976
2009-08-12,658.658
2009-08-13,664.657
2009-08-14,654.729
2009-08-17,634.601
2009-08-18,639.244
2009-08-19,642.48
2009-08-20,650.106
2009-08-21,667.325
2009-08-24,672.484
2009-08-25,678.915
2009-08-26,674.616
2009-08-27,670.43
2009-08-28,682.568
2009-08-31,673.29
2009-09-01,659.364
2009-09-02,651.521
2009-09-03,650.205
2009-09-04,659.276
2009-09-07,676.314
2009-09-08,690.05
2009-09-09,699.544
2009-09-10,703.892
2009-09-11,706.535
2009-09-14,704.436
2009-09-15,702.389
2009-09-16,718.183
2009-09-17,727.003
2009-09-18,726.294
2009-09-21,721.186
2009-09-22,729.32
2009-09-23,732.759
2009-09-24,717.94
2009-09-25,713.128
2009-09-28,723.853
2009-09-29,723.645
2009-09-30,728.465
2009-10-01,714.426
2009-10-02,701.029
2009-10-05,707.088
2009-10-06,730.861
2009-10-07,727.748
2009-10-08,746.531
2009-10-09,748.561
2009-10-12,765.442
2009-10-13,762.086
2009-10-14,777.337
2009-10-15,779.474
2009-10-16,767.158
2009-10-19,782.21
2009-10-20,776.501
2009-10-21,777.847
2009-10-22,767.824
2009-10-23,768.745
2009-10-26,736.834
2009-10-27,727.403
2009-10-28,712.315
2009-10-29,731.868
2009-10-30,715.776
2009-11-02,719.779
2009-11-03,705.073
2009-11-04,725.826
2009-11-05,734.109
2009-11-06,729.5
2009-11-09,754.252
2009-11-10,750.156
2009-11-11,761.961
2009-11-12,753.249
2009-11-13,752.221
2009-11-16,764.06
2009-11-17,754.072
2009-11-18,754.479
2009-11-19,738.771
2009-11-20,730.533
2009-11-23,752.625
2009-11-24,747.379
2009-11-25,760.502
2009-11-26,732.085
2009-11-27,732.283
2009-11-30,722.621
2009-12-01,750.676
2009-12-02,747.964
2009-12-03,753.566
2009-12-04,752.323
2009-12-07,743.505
2009-12-08,725.548
2009-12-09,715.317
2009-12-10,730.426
2009-12-11,731.165
2009-12-14,738.883
2009-12-15,741.888
2009-12-16,750.6
2009-12-17,734.52
2009-12-18,723.829
2009-12-21,737.079
2009-12-22,736.842
2009-12-23,742.173
2009-12-24,744.714
2009-12-25,744.714
2009-12-28,752.508
2009-12-29,756.82
2009-12-30,744.182
2009-12-31,746.303
2010-01-01,746.303
2010-01-04,768.999
2010-01-05,764.047
2010-01-06,761.3
2010-01-07,753.887
2010-01-08,760.904
2010-01-11,769.934
2010-01-12,763.049
2010-01-13,765.915
2010-01-14,769.318
2010-01-15,758.054
2010-01-18,763.472
2010-01-19,760.821
2010-01-20,737.135
2010-01-21,725.953
2010-01-22,725.388
2010-01-25,726.701
2010-01-26,726.062
2010-01-27,723.26
2010-01-28,714.256
2010-01-29,720.967
2010-02-01,728.864
2010-02-02,736.249
2010-02-03,732.67
2010-02-04,700.472
2010-02-05,672.058
2010-02-08,675.291
2010-02-09,680.801
2010-02-10,688.445
2010-02-11,682.589
2010-02-12,680.158
2010-02-15,680.169
2010-02-16,688.442
2010-02-17,701.946
2010-02-18,702.425
2010-02-19,699.639
2010-02-22,702.17
2010-02-23,691.266
2010-02-24,694.858
2010-02-25,676.135
2010-02-26,690.909
2010-03-01,700.175
2010-03-02,709.49
2010-03-03,723.634
2010-03-04,721.796
2010-03-05,735.918
2010-03-08,734.803
2010-03-09,733.655
2010-03-10,742.221
2010-03-11,738.733
2010-03-12,743.4
2010-03-15,727.429
2010-03-16,739.92
2010-03-17,743.431
2010-03-18,733.917
2010-03-19,724.713
2010-03-22,723.604
2010-03-23,731.179
2010-03-24,720.011
2010-03-25,728.278
2010-03-26,725.665
2010-03-29,729.799
2010-03-30,728.494
2010-03-31,735.821
2010-04-01,752.433
2010-04-02,752.433
2010-04-05,750.71
2010-04-06,748.996
2010-04-07,743.243
2010-04-08,739.322
2010-04-09,752.447
2010-04-12,762.757
2010-04-13,759.004
2010-04-14,766.655
2010-04-15,762.243
2010-04-16,748.202
2010-04-19,745.27
2010-04-20,758.059
2010-04-21,752.226
2010-04-22,744.808
2010-04-23,752.588
2010-04-26,760.279
2010-04-27,738.314
2010-04-28,718.534
2010-04-29,736.164
2010-04-30,734.417
2010-05-03,730.683
2010-05-04,699.897
2010-05-05,682.985
2010-05-06,663.666
2010-05-07,632.338
2010-05-10,698.129
2010-05-11,686.33
2010-05-12,693.974
2010-05-13,691.22
2010-05-14,664.576
2010-05-17,659.393
2010-05-18,672.411
2010-05-19,653.549
2010-05-20,639.277
2010-05-21,648.677
2010-05-24,642.057
2010-05-25,615.5
2010-05-26,627.342
2010-05-27,648.857
2010-05-28,651.978
2010-05-31,648.453
2010-06-01,650.362
2010-06-02,649.081
2010-06-03,658.578
2010-06-04,637.63
2010-06-07,626.282
2010-06-08,622.464
2010-06-09,640.946
2010-06-10,654.384
2010-06-11,651.245
2010-06-14,673.512
2010-06-15,680.422
2010-06-16,681.231
2010-06-17,686.024
2010-06-18,688.107
2010-06-21,696.304
2010-06-22,687.025
2010-06-23,674.864
2010-06-24,668.743
2010-06-25,662.351
2010-06-28,673.854
2010-06-29,642.549
2010-06-30,644.24
2010-07-01,639.818
2010-07-02,647.305
2010-07-05,639.866
2010-07-06,663.96
2010-07-07,670.604
2010-07-08,681.446
2010-07-09,681.1
2010-07-12,684.345
2010-07-13,704.489
2010-07-14,709.148
2010-07-15,708.008
2010-07-16,697.593
2010-07-19,692.072
2010-07-20,681.937
2010-07-21,691.565
2010-07-22,713.949
2010-07-23,710.638
2010-07-26,720.537
2010-07-27,723.85
2010-07-28,719.659
2010-07-29,717.668
2010-07-30,712.442
2010-08-02,737.086
2010-08-03,735.406
2010-08-04,732.26
2010-08-05,723.171
2010-08-06,716.428
2010-08-09,724.949
2010-08-10,711.724
2010-08-11,686.846
2010-08-12,683.991
2010-08-13,677.286
2010-08-16,680.185
2010-08-17,692.276
2010-08-18,691.394
2010-08-19,680.871
2010-08-20,661.971
2010-08-23,660.87
2010-08-24,652.843
2010-08-25,649.599
2010-08-26,660.658
2010-08-27,665.805
2010-08-30,660.623
2010-08-31,665.102
2010-09-01,689.64
2010-09-02,690.586
2010-09-03,697.432
2010-09-06,699.832
