Date,FINLAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,597.73
2010-09-17,594.616
2010-09-20,607.901
2010-09-21,599.921
2010-09-22,604.878
2010-09-23,597.869
2010-09-24,612.636
2010-09-27,605.852
2010-09-28,612.864
2010-09-29,614.6
2010-09-30,623.091
2010-10-01,631.441
2010-10-04,622.39
2010-10-05,639.851
2010-10-06,646.041
2010-10-07,655.478
2010-10-08,658.15
2010-10-11,662.995
2010-10-12,660.149
2010-10-13,679.387
2010-10-14,671.361
2010-10-15,661.236
2010-10-18,659.501
2010-10-19,644.264
2010-10-20,656.027
2010-10-21,679.346
2010-10-22,668.126
2010-10-25,674.454
2010-10-26,663.265
2010-10-27,654.873
2010-10-28,658.592
2010-10-29,649.992
2010-11-01,646.727
2010-11-02,654.696
2010-11-03,648.267
2010-11-04,668.45
2010-11-05,661.399
2010-11-08,651.373
2010-11-09,663.239
2010-11-10,649.89
2010-11-11,643.657
2010-11-12,640.968
2010-11-15,640.219
2010-11-16,622.931
2010-11-17,627.206
2010-11-18,634.404
2010-11-19,633.622
2010-11-22,625.953
2010-11-23,607.845
2010-11-24,611.189
2010-11-25,619.755
2010-11-26,607.643
2010-11-29,588.643
2010-11-30,584.558
2010-12-01,602.98
2010-12-02,616.584
2010-12-03,632.272
2010-12-06,627.736
2010-12-07,637.829
2010-12-08,631.112
2010-12-09,624.452
2010-12-10,623.653
2010-12-13,635.636
2010-12-14,634.314
2010-12-15,633.74
2010-12-16,629.638
2010-12-17,626.647
2010-12-20,630.048
2010-12-21,645.757
2010-12-22,648.85
2010-12-23,647.535
2010-12-24,650.087
2010-12-27,648.845
2010-12-28,648.835
2010-12-29,651.13
2010-12-30,654.819
2010-12-31,661.401
2011-01-03,674.33
2011-01-04,669.921
2011-01-05,666.709
2011-01-06,661.181
2011-01-07,660.155
2011-01-10,643.651
2011-01-11,652.692
2011-01-12,671.914
2011-01-13,684.915
2011-01-14,686.003
2011-01-17,681.116
2011-01-18,684.734
2011-01-19,670.168
2011-01-20,668.82
2011-01-21,685.783
2011-01-24,693.718
2011-01-25,686.005
2011-01-26,689.725
2011-01-27,691.554
2011-01-28,689.662
2011-01-31,692.25
2011-02-01,704.621
2011-02-02,709.212
2011-02-03,694.18
2011-02-04,690.002
2011-02-07,700.974
2011-02-08,704.997
2011-02-09,712.007
2011-02-10,694.673
2011-02-11,651.392
2011-02-14,636.24
2011-02-15,638.419
2011-02-16,642.311
2011-02-17,640.657
2011-02-18,645.431
2011-02-21,639.729
2011-02-22,636.766
2011-02-23,625.047
2011-02-24,625.283
2011-02-25,629.699
2011-02-28,633.97
2011-03-01,636.471
2011-03-02,634.345
2011-03-03,638.4
2011-03-04,633.393
2011-03-07,632.585
2011-03-08,630.893
2011-03-09,638.482
2011-03-10,626.847
2011-03-11,619.733
2011-03-14,611.804
2011-03-15,604.087
2011-03-16,598.749
2011-03-17,612.213
2011-03-18,623.218
2011-03-21,633.489
2011-03-22,633.759
2011-03-23,632.496
2011-03-24,643.622
2011-03-25,643.483
2011-03-28,650.377
2011-03-29,648.057
2011-03-30,652.017
2011-03-31,653.448
2011-04-01,655.136
2011-04-04,664.797
2011-04-05,667.482
2011-04-06,677.161
2011-04-07,672.079
2011-04-08,681.174
2011-04-11,684.69
2011-04-12,672.631
2011-04-13,674.189
2011-04-14,665.39
2011-04-15,661.711
2011-04-18,639.251
2011-04-19,644.825
2011-04-20,663.374
2011-04-21,669.337
2011-04-22,669.337
2011-04-25,668.855
2011-04-26,674.026
2011-04-27,682.558
2011-04-28,695.69
2011-04-29,694.714
2011-05-02,704.505
2011-05-03,694.906
2011-05-04,682.445
2011-05-05,667.738
2011-05-06,672.005
2011-05-09,660.664
2011-05-10,673.595
2011-05-11,673.858
2011-05-12,663.989
2011-05-13,663.096
2011-05-16,664.653
2011-05-17,658.019
2011-05-18,663.147
2011-05-19,662.006
2011-05-20,653.924
2011-05-23,635.622
2011-05-24,640.7
2011-05-25,641.356
2011-05-26,636.763
2011-05-27,646.991
2011-05-30,649.915
2011-05-31,617.013
2011-06-01,614.98
2011-06-02,615.598
2011-06-03,605.794
2011-06-06,606.361
2011-06-07,608.949
2011-06-08,590.675
2011-06-09,594.84
2011-06-10,582.222
2011-06-13,580.469
2011-06-14,586.845
2011-06-15,568.25
2011-06-16,552.504
2011-06-17,567.207
2011-06-20,546.317
2011-06-21,558.98
2011-06-22,558.634
2011-06-23,539.358
2011-06-24,539.987
2011-06-27,542.794
2011-06-28,549.059
2011-06-29,568.77
2011-06-30,584.267
2011-07-01,586.964
2011-07-04,588.377
2011-07-05,582.637
2011-07-06,574.622
2011-07-07,585.556
2011-07-08,567.702
2011-07-11,542.555
2011-07-12,535.399
2011-07-13,542.585
2011-07-14,536.062
2011-07-15,529.128
2011-07-18,511.982
2011-07-19,523.65
2011-07-20,536.824
2011-07-21,549.688
2011-07-22,549.449
2011-07-25,541.276
2011-07-26,547.274
2011-07-27,537.626
2011-07-28,530.627
2011-07-29,529.324
2011-08-01,507.227
2011-08-02,495.215
2011-08-03,484.093
2011-08-04,456.139
2011-08-05,452.32
2011-08-08,435.079
2011-08-09,451.503
2011-08-10,435.201
2011-08-11,457.065
2011-08-12,474.789
2011-08-15,498.276
2011-08-16,496.829
2011-08-17,497.865
2011-08-18,464.343
2011-08-19,470.875
2011-08-22,471.25
2011-08-23,477.548
2011-08-24,483.039
2011-08-25,478.204
2011-08-26,474.746
2011-08-29,494.311
2011-08-30,498.278
2011-08-31,512.503
2011-09-01,513.46
2011-09-02,493.061
2011-09-05,468.54
2011-09-06,465.58
2011-09-07,484.654
2011-09-08,488.81
2011-09-09,458.704
2011-09-12,439.614
2011-09-13,444.812
2011-09-14,450.727
2011-09-15,469.673
2011-09-16,470.592
2011-09-19,451.942
2011-09-20,463.04
2011-09-21,454.323
2011-09-22,422.172
2011-09-23,420.454
2011-09-26,425.508
2011-09-27,454.561
2011-09-28,447.793
2011-09-29,456.747
2011-09-30,441.223
2011-10-03,435.267
2011-10-04,415.808
2011-10-05,431.087
2011-10-06,450.446
2011-10-07,454.603
2011-10-10,472.563
2011-10-11,470.559
2011-10-12,488.19
2011-10-13,479.199
2011-10-14,489.471
2011-10-17,471.191
2011-10-18,469.869
2011-10-19,472.687
2011-10-20,470.749
2011-10-21,483.702
2011-10-24,498.611
2011-10-25,496.9
2011-10-26,492.131
2011-10-27,533.725
2011-10-28,531.148
2011-10-31,500.65
2011-11-01,471.509
2011-11-02,483.735
2011-11-03,495.588
2011-11-04,486.345
2011-11-07,488.921
2011-11-08,491.725
2011-11-09,472.422
2011-11-10,469.422
2011-11-11,491.208
2011-11-14,479.661
2011-11-15,471.198
2011-11-16,473.829
2011-11-17,465.286
2011-11-18,458.594
2011-11-21,438.546
2011-11-22,427.376
2011-11-23,417.034
2011-11-24,418.021
2011-11-25,414.389
2011-11-28,440.681
2011-11-29,439.365
2011-11-30,457.14
2011-12-01,451.441
2011-12-02,450.353
2011-12-05,453.295
2011-12-06,450.417
2011-12-07,438.925
2011-12-08,420.259
2011-12-09,428.196
2011-12-12,409.607
2011-12-13,409.806
2011-12-14,397.552
2011-12-15,400.211
2011-12-16,396.066
2011-12-19,391.22
2011-12-20,409.145
2011-12-21,405.882
2011-12-22,414.057
2011-12-23,415.845
2011-12-26,415.845
2011-12-27,413.236
2011-12-28,407.527
2011-12-29,411.25
2011-12-30,418.828
2012-01-02,431.241
2012-01-03,441.906
2012-01-04,429.212
2012-01-05,429.974
2012-01-06,427.319
2012-01-09,422.065
2012-01-10,438.724
2012-01-11,433.216
2012-01-12,439.184
2012-01-13,429.921
2012-01-16,440.534
2012-01-17,451.35
2012-01-18,461.146
2012-01-19,469.623
2012-01-20,469.955
2012-01-23,480.77
2012-01-24,463.198
2012-01-25,463.049
2012-01-26,478.061
2012-01-27,465.925
2012-01-30,451.278
2012-01-31,455.816
2012-02-01,471.512
2012-02-02,469.117
2012-02-03,473.268
2012-02-06,469.527
2012-02-07,474.199
2012-02-08,480.71
2012-02-09,480.016
2012-02-10,469.194
2012-02-13,472.621
2012-02-14,470.564
2012-02-15,474.639
2012-02-16,472.068
2012-02-17,488.182
2012-02-20,502.824
2012-02-21,502.079
2012-02-22,496.746
2012-02-23,494.582
2012-02-24,510.486
2012-02-27,494.445
2012-02-28,494.055
2012-02-29,490.603
2012-03-01,489.245
2012-03-02,486.365
2012-03-05,482.743
2012-03-06,461.043
2012-03-07,469.793
2012-03-08,483.1
2012-03-09,477.978
2012-03-12,476.686
2012-03-13,482.933
2012-03-14,480.238
2012-03-15,485.282
2012-03-16,496.437
2012-03-19,502.027
2012-03-20,495.171
2012-03-21,488.236
2012-03-22,482.165
2012-03-23,486.686
2012-03-26,494.834
2012-03-27,490.187
2012-03-28,490.794
2012-03-29,481.492
2012-03-30,491.316
2012-04-02,491.005
2012-04-03,489.847
2012-04-04,464.304
2012-04-05,463.733
2012-04-06,463.733
2012-04-09,463.999
2012-04-10,449.475
2012-04-11,438.183
2012-04-12,437.458
2012-04-13,429.891
2012-04-16,426.733
2012-04-17,444.652
2012-04-18,437.064
2012-04-19,433.542
2012-04-20,432.117
2012-04-23,416.841
2012-04-24,428.25
2012-04-25,438.439
2012-04-26,433.341
2012-04-27,444.031
2012-04-30,437.326
2012-05-01,436.979
2012-05-02,430.549
2012-05-03,428.863
2012-05-04,414.648
2012-05-07,415.837
2012-05-08,409.328
2012-05-09,405.744
2012-05-10,412.755
2012-05-11,414.602
2012-05-14,394.044
2012-05-15,383.752
2012-05-16,378.97
2012-05-17,377.988
2012-05-18,370.019
2012-05-21,378.181
2012-05-22,387.029
2012-05-23,367.55
2012-05-24,369.642
2012-05-25,367.983
2012-05-28,369.249
2012-05-29,373.559
2012-05-30,360.78
2012-05-31,354.201
2012-06-01,345.101
2012-06-04,344.888
2012-06-05,346.751
2012-06-06,359.481
2012-06-07,366.962
2012-06-08,367.312
2012-06-11,364.83
2012-06-12,361.612
2012-06-13,358.21
2012-06-14,347.813
2012-06-15,359.254
2012-06-18,358.751
2012-06-19,368.842
2012-06-20,373.552
2012-06-21,369.048
2012-06-22,366.984
2012-06-25,348.987
2012-06-26,345.89
2012-06-27,350.029
2012-06-28,345.146
2012-06-29,362.082
2012-07-02,366.357
2012-07-03,372.406
2012-07-04,367.193
2012-07-05,361.213
2012-07-06,351.453
2012-07-09,347.72
2012-07-10,350.499
2012-07-11,349.718
2012-07-12,347.54
2012-07-13,352.016
2012-07-16,355.081
2012-07-17,349.007
2012-07-18,352.287
2012-07-19,361.5
2012-07-20,347.372
2012-07-23,336.117
2012-07-24,335.109
2012-07-25,340.529
2012-07-26,357.323
2012-07-27,368.561
2012-07-30,371.922
2012-07-31,372.394
2012-08-01,373.95
2012-08-02,357.498
2012-08-03,374.541
2012-08-06,381.92
2012-08-07,390.959
2012-08-08,387.58
2012-08-09,393.882
2012-08-10,392.788
2012-08-13,387.684
2012-08-14,382.263
2012-08-15,381.807
2012-08-16,391.677
2012-08-17,394.124
2012-08-20,393.868
2012-08-21,403.923
2012-08-22,400.384
2012-08-23,402.111
2012-08-24,401.272
2012-08-27,409.627
2012-08-28,399.669
2012-08-29,390.461
2012-08-30,386.481
2012-08-31,392.991
2012-09-03,398.389
2012-09-04,392.168
2012-09-05,385.529
2012-09-06,391.278
2012-09-07,405.865
2012-09-10,405.256
2012-09-11,412.202
2012-09-12,418.501
2012-09-13,419.267
2012-09-14,439.769
2012-09-17,436.499
2012-09-18,426.59
2012-09-19,426.82
2012-09-20,422.087
2012-09-21,422.585
2012-09-24,414.055
2012-09-25,419.832
2012-09-26,404.45
2012-09-27,409.269
2012-09-28,405.741
2012-10-01,412.761
2012-10-02,410.664
2012-10-03,406.936
2012-10-04,410.161
2012-10-05,418.535
2012-10-08,411.586
2012-10-09,410.396
2012-10-10,405.515
2012-10-11,409.02
2012-10-12,406.68
2012-10-15,407.897
2012-10-16,420.422
2012-10-17,426.967
2012-10-18,426.721
2012-10-19,415.966
2012-10-22,418.706
2012-10-23,409.908
2012-10-24,409.989
2012-10-25,406.596
2012-10-26,405.628
2012-10-29,403.463
2012-10-30,410.975
2012-10-31,411.216
2012-11-01,416.995
2012-11-02,419.403
2012-11-05,414.676
2012-11-06,417.876
2012-11-07,408.551
2012-11-08,406.308
2012-11-09,403.717
2012-11-12,405.003
2012-11-13,404.493
2012-11-14,403.563
2012-11-15,402.099
2012-11-16,394.798
2012-11-19,412.254
2012-11-20,414.382
2012-11-21,421.523
2012-11-22,428.214
2012-11-23,440.428
2012-11-26,434.954
2012-11-27,429.453
2012-11-28,427.444
2012-11-29,436.939
2012-11-30,436.868
2012-12-03,441.239
2012-12-04,442.378
2012-12-05,450.765
2012-12-06,447.954
2012-12-07,452.173
2012-12-10,448.565
2012-12-11,458.458
2012-12-12,459.511
2012-12-13,459.579
2012-12-14,461.496
2012-12-17,464.455
2012-12-18,475.722
2012-12-19,476.227
2012-12-20,476.253
2012-12-21,469.445
2012-12-24,470.176
2012-12-25,470.176
2012-12-26,471.138
2012-12-27,469.21
2012-12-28,464.634
2012-12-31,463.333
2013-01-01,463.333
2013-01-02,482.975
2013-01-03,482.143
2013-01-04,484.413
2013-01-07,485.534
2013-01-08,478.758
2013-01-09,475.225
2013-01-10,487.267
2013-01-11,495.715
2013-01-14,494.844
2013-01-15,490.796
2013-01-16,490.815
2013-01-17,497.327
2013-01-18,490.545
2013-01-21,495.767
2013-01-22,497.032
2013-01-23,498.531
2013-01-24,496.395
2013-01-25,493.573
2013-01-28,495.768
2013-01-29,496.415
2013-01-30,497.412
2013-01-31,488.548
2013-02-01,499.622
2013-02-04,488.532
2013-02-05,493.322
2013-02-06,492.134
2013-02-07,485.97
2013-02-08,490.969
2013-02-11,492.632
2013-02-12,497.57
2013-02-13,498.838
2013-02-14,493.25
2013-02-15,495.535
2013-02-18,491.109
2013-02-19,497.622
2013-02-20,495.494
2013-02-21,483.246
2013-02-22,486.942
2013-02-25,489.36
2013-02-26,471.95
2013-02-27,482.783
2013-02-28,480.33
2013-03-01,475.899
2013-03-04,473.94
2013-03-05,483.412
2013-03-06,482.685
2013-03-07,486.714
2013-03-08,486.863
2013-03-11,486.293
2013-03-12,486.405
2013-03-13,481.476
2013-03-14,484.795
2013-03-15,485.713
2013-03-18,478.502
2013-03-19,475.688
2013-03-20,481.023
2013-03-21,480.296
2013-03-22,479.236
2013-03-25,473.467
2013-03-26,471.709
2013-03-27,465.444
2013-03-28,468.4
2013-03-29,468.4
2013-04-01,468.619
2013-04-02,474.993
2013-04-03,474.906
2013-04-04,472.789
2013-04-05,472.495
2013-04-08,468.384
2013-04-09,472.93
2013-04-10,483.945
2013-04-11,487.308
2013-04-12,481.266
2013-04-15,474.119
2013-04-16,468.949
2013-04-17,462.562
2013-04-18,456.653
2013-04-19,453.161
2013-04-22,455.022
2013-04-23,466.117
2013-04-24,470.975
2013-04-25,479.14
2013-04-26,477.232
2013-04-29,482.561
2013-04-30,484.108
2013-05-01,484.439
2013-05-02,477.733
2013-05-03,488.304
2013-05-06,487.738
2013-05-07,495.023
2013-05-08,504.193
2013-05-09,501.189
2013-05-10,504.203
2013-05-13,507.08
2013-05-14,503.286
2013-05-15,503.769
2013-05-16,505.311
2013-05-17,500.798
2013-05-20,505.103
2013-05-21,506.594
2013-05-22,506.728
2013-05-23,493.93
2013-05-24,494.983
2013-05-27,495.34
2013-05-28,496.954
2013-05-29,495.735
2013-05-30,496.38
2013-05-31,487.18
2013-06-03,486.08
2013-06-04,486.615
2013-06-05,478.937
2013-06-06,479.18
2013-06-07,486.427
2013-06-10,486.874
2013-06-11,481.65
2013-06-12,483.489
2013-06-13,485.262
2013-06-14,494.333
2013-06-17,497.734
2013-06-18,497.431
2013-06-19,497.34
2013-06-20,483.18
2013-06-21,481.768
2013-06-24,464.672
2013-06-25,468.388
2013-06-26,473.69
2013-06-27,475.57
2013-06-28,469.409
2013-07-01,477.692
2013-07-02,479.366
2013-07-03,476.562
2013-07-04,484.275
2013-07-05,477.751
2013-07-08,486.564
2013-07-09,494.524
2013-07-10,493.59
2013-07-11,507.945
2013-07-12,505.277
2013-07-15,506.705
2013-07-16,506.109
2013-07-17,505.692
2013-07-18,506.395
2013-07-19,509.934
2013-07-22,510.363
2013-07-23,512.75
2013-07-24,514.237
2013-07-25,511.83
2013-07-26,509.416
2013-07-29,508.917
2013-07-30,510.23
2013-07-31,508.317
2013-08-01,513.622
2013-08-02,517.758
2013-08-05,518.467
2013-08-06,522.948
2013-08-07,521.594
2013-08-08,530.513
2013-08-09,534.549
2013-08-12,532.849
2013-08-13,532.163
2013-08-14,535.093
2013-08-15,530.211
2013-08-16,537.108
2013-08-19,537.326
2013-08-20,532.965
2013-08-21,526.537
2013-08-22,531.983
2013-08-23,538.429
2013-08-26,536.292
2013-08-27,526.179
2013-08-28,520.627
2013-08-29,519.529
2013-08-30,509.499
2013-09-02,518.948
2013-09-03,551.84
2013-09-04,557.116
2013-09-05,560.889
2013-09-06,562.768
2013-09-09,571.852
2013-09-10,585.275
2013-09-11,592.38
2013-09-12,598.215
2013-09-13,597.547
2013-09-16,602.976
2013-09-17,603.491
2013-09-18,609.68
2013-09-19,616.914
2013-09-20,616.389
2013-09-23,607.736
2013-09-24,609.079
2013-09-25,606.153
2013-09-26,609.15
2013-09-27,613.909
2013-09-30,606.36
2013-10-01,614.408
2013-10-02,615.008
2013-10-03,614.501
2013-10-04,612.05
2013-10-07,607.243
2013-10-08,609.642
2013-10-09,599.203
2013-10-10,614.318
2013-10-11,614.993
2013-10-14,616.383
2013-10-15,626.607
2013-10-16,629.746
2013-10-17,638.736
2013-10-18,646.026
2013-10-21,644.65
2013-10-22,649.852
2013-10-23,648.991
2013-10-24,648.057
2013-10-25,643.904
2013-10-28,640.647
2013-10-29,655.441
2013-10-30,667.067
2013-10-31,655.806
2013-11-01,656.521
2013-11-04,663.243
2013-11-05,662.565
2013-11-06,673.335
2013-11-07,663.239
2013-11-08,658.739
2013-11-11,667.852
2013-11-12,661.361
2013-11-13,660.252
2013-11-14,667.314
2013-11-15,669.557
2013-11-18,679.304
2013-11-19,669.927
2013-11-20,668.166
2013-11-21,671.81
2013-11-22,676.003
2013-11-25,676.82
2013-11-26,677.341
2013-11-27,682.1
2013-11-28,683.717
2013-11-29,678.883
2013-12-02,675.011
2013-12-03,660.036
2013-12-04,655.411
2013-12-05,658.405
2013-12-06,659.731
2013-12-09,668.435
2013-12-10,666.858
2013-12-11,665.983
2013-12-12,659.12
2013-12-13,653.123
2013-12-16,659.435
2013-12-17,655.557
2013-12-18,661.912
2013-12-19,668.601
2013-12-20,675.909
2013-12-23,682.405
2013-12-24,680.439
2013-12-25,680.439
2013-12-26,681.708
2013-12-27,696.726
2013-12-30,696.887
2013-12-31,695.121
2014-01-01,695.121
2014-01-02,684.459
2014-01-03,686.846
2014-01-06,688.309
2014-01-07,686.069
2014-01-08,688.061
2014-01-09,688.36
2014-01-10,697.434
2014-01-13,698.485
2014-01-14,695.483
2014-01-15,697.131
2014-01-16,695.554
2014-01-17,692.22
2014-01-20,693.183
2014-01-21,688.449
2014-01-22,691.901
2014-01-23,688.172
2014-01-24,675.087
2014-01-27,666.695
2014-01-28,675.199
2014-01-29,672.72
2014-01-30,663.77
2014-01-31,651.021
2014-02-03,643.971
2014-02-04,650.136
2014-02-05,655.946
2014-02-06,677.271
2014-02-07,681.977
2014-02-10,688.077
2014-02-11,697.309
2014-02-12,695.192
2014-02-13,698.49
2014-02-14,701.287
2014-02-17,707.172
2014-02-18,710.127
2014-02-19,712.846
2014-02-20,711.028
2014-02-21,717.289
2014-02-24,720.468
2014-02-25,722.521
2014-02-26,716.906
2014-02-27,717.525
2014-02-28,724.438
2014-03-03,705.599
2014-03-04,718.124
2014-03-05,723.374
2014-03-06,729.556
2014-03-07,723.801
2014-03-10,721.658
2014-03-11,720.974
2014-03-12,711.469
2014-03-13,703.067
2014-03-14,700.832
2014-03-17,710.94
2014-03-18,716.368
2014-03-19,711.916
2014-03-20,699.039
2014-03-21,696.195
2014-03-24,689.088
2014-03-25,699.264
2014-03-26,707.821
2014-03-27,702.402
2014-03-28,708.836
2014-03-31,714.626
2014-04-01,731.741
2014-04-02,731.01
2014-04-03,726.799
2014-04-04,727.707
2014-04-07,722.819
2014-04-08,724.761
2014-04-09,728.567
2014-04-10,726.949
2014-04-11,718.725
2014-04-14,708.531
2014-04-15,702.109
2014-04-16,710.484
2014-04-17,714.998
2014-04-18,714.998
2014-04-21,713.37
2014-04-22,723.437
2014-04-23,726.359
2014-04-24,728.273
2014-04-25,722.225
2014-04-28,718.939
2014-04-29,733.271
2014-04-30,734.609
2014-05-01,734.609
2014-05-02,737.205
2014-05-05,737.549
2014-05-06,740.565
2014-05-07,741.484
2014-05-08,746.673
2014-05-09,738.592
2014-05-12,743.424
2014-05-13,748.495
2014-05-14,743.158
2014-05-15,736.759
2014-05-16,731.893
2014-05-19,736.864
2014-05-20,740.318
2014-05-21,744.739
2014-05-22,748.952
2014-05-23,751.929
2014-05-26,757.34
2014-05-27,755.145
2014-05-28,751.498
2014-05-29,752.493
2014-05-30,756.917
2014-06-02,763.889
2014-06-03,760.177
2014-06-04,761.284
2014-06-05,767.454
2014-06-06,777.407
2014-06-09,778.456
2014-06-10,772.984
2014-06-11,766.975
2014-06-12,768.159
2014-06-13,763.298
2014-06-16,764.426
2014-06-17,765.174
2014-06-18,769.996
2014-06-19,778.248
2014-06-20,775.022
2014-06-23,778.065
2014-06-24,770.385
2014-06-25,761.766
2014-06-26,765.274
2014-06-27,767.033
2014-06-30,767.534
2014-07-01,772.993
2014-07-02,775.302
2014-07-03,780.498
2014-07-04,773.888
2014-07-07,769.256
2014-07-08,762.152
2014-07-09,763.67
2014-07-10,752.647
2014-07-11,752.556
2014-07-14,765.184
2014-07-15,760.505
2014-07-16,767.685
2014-07-17,761.294
2014-07-18,755.194
2014-07-21,758.129
2014-07-22,755.225
2014-07-23,757.925
2014-07-24,755.911
2014-07-25,750.167
2014-07-28,746.981
2014-07-29,745.024
2014-07-30,739.886
2014-07-31,733.052
2014-08-01,728.175
2014-08-04,731.999
2014-08-05,721.748
2014-08-06,710.455
2014-08-07,709.519
2014-08-08,700.83
2014-08-11,709.217
2014-08-12,710.742
2014-08-13,708.09
2014-08-14,709.79
2014-08-15,710.577
2014-08-18,715.87
2014-08-19,721.251
2014-08-20,720.804
2014-08-21,726.858
2014-08-22,720.6
2014-08-25,723.711
2014-08-26,726.684
2014-08-27,730.228
2014-08-28,715.51
2014-08-29,716.981
2014-09-01,715.062
2014-09-02,715.47
2014-09-03,721.979
2014-09-04,719.749
2014-09-05,718.596
2014-09-08,716.439
2014-09-09,709.974
2014-09-10,704.809
2014-09-11,703.599
2014-09-12,701.572
2014-09-15,699.351
2014-09-16,697.066
2014-09-17,702.509
2014-09-18,701.455
2014-09-19,704.381
2014-09-22,705.202
2014-09-23,700.038
2014-09-24,697.283
2014-09-25,691.021
2014-09-26,690.162
2014-09-29,686.961
2014-09-30,686.599
2014-10-01,674.969
2014-10-02,668.892
2014-10-03,666.224
2014-10-06,673.123
2014-10-07,664.474
2014-10-08,662.878
2014-10-09,659.8
2014-10-10,646.377
2014-10-13,646.505
2014-10-14,649.58
2014-10-15,634.188
2014-10-16,630.947
2014-10-17,652.35
2014-10-20,649.19
2014-10-21,657.645
2014-10-22,662.365
2014-10-23,662.924
2014-10-24,659.134
2014-10-27,658.966
2014-10-28,676.353
2014-10-29,676.722
2014-10-30,672.621
2014-10-31,675.502
2014-11-03,669.145
2014-11-04,673.603
2014-11-05,677.519
2014-11-06,672.85
2014-11-07,663.573
2014-11-10,668.366
2014-11-11,671.04
2014-11-12,664.584
2014-11-13,670.427
2014-11-14,672.656
2014-11-17,672.465
2014-11-18,681.346
2014-11-19,682.232
2014-11-20,681.066
2014-11-21,689.344
2014-11-24,698.772
2014-11-25,703.227
2014-11-26,708.384
2014-11-27,707.769
2014-11-28,700.985
2014-12-01,699.93
2014-12-02,695.588
2014-12-03,693.596
2014-12-04,698.883
2014-12-05,699.518
2014-12-08,695.835
2014-12-09,694.227
2014-12-10,692.132
2014-12-11,690.059
2014-12-12,680.702
2014-12-15,661.633
2014-12-16,672.175
2014-12-17,664.988
2014-12-18,676.572
2014-12-19,675.442
2014-12-22,680.717
2014-12-23,681.934
2014-12-24,682.662
2014-12-25,682.662
2014-12-26,681.598
2014-12-29,681.591
2014-12-30,670.831
2014-12-31,667.301
2015-01-01,667.301
2015-01-02,669.847
2015-01-05,653.164
2015-01-06,652.207
2015-01-07,641.805
2015-01-08,654.313
2015-01-09,655.404
2015-01-12,655.484
2015-01-13,659.547
2015-01-14,648.813
2015-01-15,645.537
2015-01-16,651.281
2015-01-19,670.543
2015-01-20,670.327
2015-01-21,678.177
2015-01-22,679.427
2015-01-23,684.774
2015-01-26,692.897
2015-01-27,687.251
2015-01-28,692.719
2015-01-29,687.67
2015-01-30,686.76
2015-02-02,686.11
2015-02-03,702.63
2015-02-04,703.249
2015-02-05,717.738
2015-02-06,713.181
2015-02-09,704.456
2015-02-10,707.403
2015-02-11,705.214
2015-02-12,716.228
2015-02-13,720.529
2015-02-16,719.09
2015-02-17,718.739
2015-02-18,721.621
2015-02-19,723.276
2015-02-20,723.943
2015-02-23,728.077
2015-02-24,734.771
2015-02-25,733.249
2015-02-26,724.818
2015-02-27,726.021
2015-03-02,724.919
2015-03-03,720.718
2015-03-04,712.405
2015-03-05,718.849
2015-03-06,712.18
2015-03-09,713.963
2015-03-10,702.469
2015-03-11,703.299
2015-03-12,707.303
2015-03-13,700.598
2015-03-16,709.341
2015-03-17,709.147
2015-03-18,714.617
2015-03-19,718.771
2015-03-20,737.783
2015-03-23,745.662
2015-03-24,746.374
2015-03-25,747.339
2015-03-26,734.048
2015-03-27,727.117
2015-03-30,732.787
2015-03-31,718.775
2015-04-01,724.696
2015-04-02,734.361
2015-04-03,734.361
2015-04-06,744.55
2015-04-07,741.885
2015-04-08,739.733
2015-04-09,736.916
2015-04-10,741.324
2015-04-13,738.8
2015-04-14,746.994
2015-04-15,744.565
2015-04-16,751.166
2015-04-17,740.131
2015-04-20,743.277
2015-04-21,748.71
2015-04-22,734.934
2015-04-23,734.292
2015-04-24,742.848
2015-04-27,748.611
2015-04-28,733.951
2015-04-29,727.936
2015-04-30,732.658
2015-05-01,733.77
2015-05-04,735.461
2015-05-05,720.267
2015-05-06,730.224
2015-05-07,727.628
2015-05-08,742.351
2015-05-11,735.944
2015-05-12,729.03
2015-05-13,743.751
2015-05-14,745.553
2015-05-15,753.307
2015-05-18,747.476
2015-05-19,745.06
2015-05-20,748.469
2015-05-21,751.577
2015-05-22,743.153
2015-05-25,735.783
2015-05-26,721.552
2015-05-27,724.025
2015-05-28,720.983
2015-05-29,715.646
2015-06-01,715.18
2015-06-02,731.432
2015-06-03,742.168
2015-06-04,735.627
2015-06-05,715.414
2015-06-08,710.941
2015-06-09,711.699
2015-06-10,723.385
2015-06-11,722.54
2015-06-12,714.212
2015-06-15,705.157
2015-06-16,712.147
2015-06-17,703.749
2015-06-18,721.477
2015-06-19,716.795
2015-06-22,741.571
2015-06-23,732.314
2015-06-24,731.097
2015-06-25,732.611
2015-06-26,732.867
2015-06-29,715.886
2015-06-30,706.003
2015-07-01,710.634
2015-07-02,708.047
2015-07-03,704.6
2015-07-06,693.585
2015-07-07,671.977
2015-07-08,685.709
2015-07-09,705.236
2015-07-10,732.448
2015-07-13,733.813
2015-07-14,738.926
2015-07-15,739.61
2015-07-16,743.75
2015-07-17,735.126
2015-07-20,743.494
2015-07-21,731.374
2015-07-22,722.865
2015-07-23,728.405
2015-07-24,723.251
2015-07-27,723.707
2015-07-28,726.529
