Date,ACWI MID CAP Mid Cap
2005-11-07,682.311
2005-11-08,679.807
2005-11-09,680.718
2005-11-10,683.115
2005-11-11,686.364
2005-11-14,685.177
2005-11-15,682.63
2005-11-16,683.727
2005-11-17,693.043
2005-11-18,695.369
2005-11-21,699.847
2005-11-22,701.849
2005-11-23,706.299
2005-11-24,705.986
2005-11-25,706.477
2005-11-28,703.185
2005-11-29,704.107
2005-11-30,703.401
2005-12-01,711.843
2005-12-02,715.012
2005-12-05,715.708
2005-12-06,717.443
2005-12-07,714.899
2005-12-08,715.976
2005-12-09,719.236
2005-12-12,724.471
2005-12-13,726.193
2005-12-14,730.414
2005-12-15,726.706
2005-12-16,728.151
2005-12-19,724.535
2005-12-20,724.971
2005-12-21,728.157
2005-12-22,731.704
2005-12-23,732.923
2005-12-26,733.437
2005-12-27,729.25
2005-12-28,732.49
2005-12-29,732.401
2005-12-30,728.485
2006-01-02,729.1
2006-01-03,741.565
2006-01-04,751.338
2006-01-05,751.435
2006-01-06,759.709
2006-01-09,762.566
2006-01-10,761.203
2006-01-11,765.329
2006-01-12,763.581
2006-01-13,763.283
2006-01-16,764.289
2006-01-17,757.002
2006-01-18,750.598
2006-01-19,760.32
2006-01-20,753.559
2006-01-23,755.263
2006-01-24,760.285
2006-01-25,761.216
2006-01-26,767.632
2006-01-27,773.065
2006-01-30,773.054
2006-01-31,774.617
2006-02-01,775.431
2006-02-02,770.168
2006-02-03,764.95
2006-02-06,769.281
2006-02-07,763.524
2006-02-08,761.354
2006-02-09,762.643
2006-02-10,760.921
2006-02-13,754.935
2006-02-14,758.438
2006-02-15,760.324
2006-02-16,764.627
2006-02-17,764.456
2006-02-20,764.715
2006-02-21,766.225
2006-02-22,769.807
2006-02-23,772.807
2006-02-24,773.972
2006-02-27,776.148
2006-02-28,771.167
2006-03-01,776.15
2006-03-02,776.169
2006-03-03,773.312
2006-03-06,770.296
2006-03-07,759.943
2006-03-08,756.371
2006-03-09,759.597
2006-03-10,763.082
2006-03-13,768.492
2006-03-14,776.645
2006-03-15,781.839
2006-03-16,784.957
2006-03-17,788.173
2006-03-20,788.157
2006-03-21,782.451
2006-03-22,785.45
2006-03-23,783.568
2006-03-24,787.468
2006-03-27,788.07
2006-03-28,786.524
2006-03-29,790.527
2006-03-30,796.647
2006-03-31,793.753
2006-04-03,798.36
2006-04-04,803.354
2006-04-05,807.43
2006-04-06,809.892
2006-04-07,802.61
2006-04-10,801.905
2006-04-11,794.819
2006-04-12,793.062
2006-04-13,794.412
2006-04-14,794.77
2006-04-17,798.219
2006-04-18,808.387
2006-04-19,816.743
2006-04-20,816.151
2006-04-21,818.97
2006-04-24,815.688
2006-04-25,814.875
2006-04-26,817.761
2006-04-27,818.669
2006-04-28,818.441
2006-05-01,820.821
2006-05-02,827.065
2006-05-03,825.971
2006-05-04,831.901
2006-05-05,841.562
2006-05-08,845.334
2006-05-09,846.03
2006-05-10,845.169
2006-05-11,837.802
2006-05-12,824.656
2006-05-15,812.649
2006-05-16,808.678
2006-05-17,794.704
2006-05-18,786.516
2006-05-19,785.274
2006-05-22,771.553
2006-05-23,777.403
2006-05-24,770.553
2006-05-25,778.846
2006-05-26,788.136
2006-05-29,789.751
2006-05-30,780.207
2006-05-31,783.407
2006-06-01,789.145
2006-06-02,796.349
2006-06-05,784.824
2006-06-06,770.402
2006-06-07,763.076
2006-06-08,748.526
2006-06-09,754.154
2006-06-12,743.575
2006-06-13,725.493
2006-06-14,730.97
2006-06-15,751.414
2006-06-16,753.791
2006-06-19,747.044
2006-06-20,744.607
2006-06-21,752.441
2006-06-22,753.029
2006-06-23,753.611
2006-06-26,756.613
2006-06-27,752.689
2006-06-28,751.688
2006-06-29,767.975
2006-06-30,781.769
2006-07-03,787.175
2006-07-04,789.331
2006-07-05,777.63
2006-07-06,779.708
2006-07-07,777.393
2006-07-10,776.725
2006-07-11,775.929
2006-07-12,769.439
2006-07-13,757.842
2006-07-14,747.633
2006-07-17,740.279
2006-07-18,736.058
2006-07-19,751.459
2006-07-20,751.233
2006-07-21,743.202
2006-07-24,752.786
2006-07-25,759.528
2006-07-26,759.247
2006-07-27,764.482
2006-07-28,772.688
2006-07-31,774.387
2006-08-01,769.788
2006-08-02,777.49
2006-08-03,777.354
2006-08-04,780.789
2006-08-07,774.219
2006-08-08,773.058
2006-08-09,773.1
2006-08-10,770.951
2006-08-11,768.841
2006-08-14,770.817
2006-08-15,780.555
2006-08-16,791.433
2006-08-17,793.211
2006-08-18,792.371
2006-08-21,790.379
2006-08-22,791.058
2006-08-23,786.846
2006-08-24,785.264
2006-08-25,783.583
2006-08-28,786.337
2006-08-29,789.369
2006-08-30,793.498
2006-08-31,795.819
2006-09-01,799.933
2006-09-04,805.479
2006-09-05,804.64
2006-09-06,795.039
2006-09-07,787.496
2006-09-08,789.029
2006-09-11,783.861
2006-09-12,791.253
2006-09-13,795.255
2006-09-14,797.02
2006-09-15,796.665
2006-09-18,799.038
2006-09-19,796.957
2006-09-20,798.399
2006-09-21,798.344
2006-09-22,793.769
2006-09-25,796.216
2006-09-26,800.478
2006-09-27,806.706
2006-09-28,808.075
2006-09-29,806.647
2006-10-02,807.718
2006-10-03,803.941
2006-10-04,807.86
2006-10-05,815.962
2006-10-06,811.228
2006-10-09,812.52
2006-10-10,814.763
2006-10-11,812.413
2006-10-12,819.358
2006-10-13,822.685
2006-10-16,829.041
2006-10-17,823.842
2006-10-18,825.596
2006-10-19,828.748
2006-10-20,828.867
2006-10-23,830.14
2006-10-24,832.109
2006-10-25,835.767
2006-10-26,842.203
2006-10-27,838.675
2006-10-30,836.557
2006-10-31,839.593
2006-11-01,836.428
2006-11-02,834.934
2006-11-03,833.851
2006-11-06,840.973
2006-11-07,845.62
2006-11-08,844.346
2006-11-09,842.984
2006-11-10,846.959
2006-11-13,846.526
2006-11-14,850.935
2006-11-15,854.123
2006-11-16,855.177
2006-11-17,853.287
2006-11-20,851.675
2006-11-21,856.334
2006-11-22,865.152
2006-11-23,866.054
2006-11-24,866.39
2006-11-27,856.526
2006-11-28,855.232
2006-11-29,867.405
2006-11-30,872.523
2006-12-01,873.317
2006-12-04,879.615
2006-12-05,882.013
2006-12-06,883.922
2006-12-07,883.993
2006-12-08,883.579
2006-12-11,882.312
2006-12-12,881.736
2006-12-13,883.901
2006-12-14,888.729
2006-12-15,887.513
2006-12-18,884.051
2006-12-19,882.717
2006-12-20,886.456
2006-12-21,883.444
2006-12-22,880.227
2006-12-25,879.756
2006-12-26,881.04
2006-12-27,887.955
2006-12-28,888.551
2006-12-29,887.353
2007-01-01,887.371
2007-01-02,893.683
2007-01-03,889.767
2007-01-04,885.197
2007-01-05,876.868
2007-01-08,878.593
2007-01-09,880.368
2007-01-10,877.021
2007-01-11,883.012
2007-01-12,890.445
2007-01-15,894.752
2007-01-16,893.539
2007-01-17,894.593
2007-01-18,892.159
2007-01-19,895.39
2007-01-22,894.556
2007-01-23,899.191
2007-01-24,905.273
2007-01-25,898.733
2007-01-26,894.803
2007-01-29,895.574
2007-01-30,899.988
2007-01-31,903.403
2007-02-01,912.995
2007-02-02,916.681
2007-02-05,915.657
2007-02-06,920.299
2007-02-07,923.899
2007-02-08,921.015
2007-02-09,918.084
2007-02-12,911.977
2007-02-13,918.75
2007-02-14,930.986
2007-02-15,936.449
2007-02-16,935.487
2007-02-19,937.445
2007-02-20,938.859
2007-02-21,938.081
2007-02-22,940.659
2007-02-23,942.376
2007-02-26,943.386
2007-02-27,918.166
2007-02-28,910.724
2007-03-01,904.533
2007-03-02,896.798
2007-03-05,876.677
2007-03-06,890.815
2007-03-07,894.431
2007-03-08,904.852
2007-03-09,907.151
2007-03-12,911.707
2007-03-13,898.687
2007-03-14,889.731
2007-03-15,900.096
2007-03-16,899.742
2007-03-19,910.074
2007-03-20,916.626
2007-03-21,926.387
2007-03-22,933.579
2007-03-23,935.178
2007-03-26,934.399
2007-03-27,930.629
2007-03-28,925.505
2007-03-29,928.655
2007-03-30,929.492
2007-04-02,933.34
2007-04-03,941.306
2007-04-04,945.336
2007-04-05,947.768
2007-04-06,947.682
2007-04-09,947.963
2007-04-10,953.14
2007-04-11,949.322
2007-04-12,952.428
2007-04-13,954.143
2007-04-16,964.424
2007-04-17,964.577
2007-04-18,966.447
2007-04-19,961.803
2007-04-20,969.189
2007-04-23,970.603
2007-04-24,969.033
2007-04-25,975.691
2007-04-26,975.142
2007-04-27,973.078
2007-04-30,967.472
2007-05-01,966.306
2007-05-02,973.937
2007-05-03,976.687
2007-05-04,982.338
2007-05-07,986.471
2007-05-08,980.648
2007-05-09,985.915
2007-05-10,976.646
2007-05-11,981.679
2007-05-14,980.427
2007-05-15,978.93
2007-05-16,980.61
2007-05-17,979.696
2007-05-18,983.885
2007-05-21,986.929
2007-05-22,989.726
2007-05-23,992.5
2007-05-24,980.729
2007-05-25,982.212
2007-05-28,983.774
2007-05-29,988.517
2007-05-30,991.025
2007-05-31,1000.0
2007-06-01,1005.028
2007-06-04,1008.891
2007-06-05,1005.289
2007-06-06,993.411
2007-06-07,978.221
2007-06-08,977.585
2007-06-11,981.225
2007-06-12,974.492
2007-06-13,980.041
2007-06-14,989.237
2007-06-15,999.068
2007-06-18,1000.763
2007-06-19,1000.841
2007-06-20,997.048
2007-06-21,997.57
2007-06-22,991.651
2007-06-25,985.549
2007-06-26,981.22
2007-06-27,981.409
2007-06-28,987.872
2007-06-29,991.158
2007-07-02,1002.034
2007-07-03,1007.158
2007-07-04,1010.084
2007-07-05,1009.741
2007-07-06,1014.843
2007-07-09,1018.114
2007-07-10,1010.955
2007-07-11,1011.708
2007-07-12,1022.892
2007-07-13,1029.04
2007-07-16,1026.805
2007-07-17,1025.492
2007-07-18,1021.353
2007-07-19,1028.944
2007-07-20,1023.886
2007-07-23,1023.858
2007-07-24,1008.909
2007-07-25,1001.749
2007-07-26,979.15
2007-07-27,962.074
2007-07-30,967.85
2007-07-31,970.733
2007-08-01,961.092
2007-08-02,966.157
2007-08-03,953.081
2007-08-06,954.345
2007-08-07,959.43
2007-08-08,976.17
2007-08-09,959.263
2007-08-10,944.195
2007-08-13,948.781
2007-08-14,934.095
2007-08-15,914.794
2007-08-16,892.426
2007-08-17,903.031
2007-08-20,914.921
2007-08-21,918.453
2007-08-22,934.104
2007-08-23,939.846
2007-08-24,946.327
2007-08-27,945.623
2007-08-28,929.238
2007-08-29,939.018
2007-08-30,942.165
2007-08-31,957.515
2007-09-03,959.269
2007-09-04,965.719
2007-09-05,955.721
2007-09-06,959.687
2007-09-07,946.882
2007-09-10,937.372
2007-09-11,949.687
2007-09-12,950.605
2007-09-13,953.787
2007-09-14,952.409
2007-09-17,943.507
2007-09-18,957.669
2007-09-19,977.161
2007-09-20,976.596
2007-09-21,979.942
2007-09-24,979.405
2007-09-25,977.188
2007-09-26,983.577
2007-09-27,995.316
2007-09-28,996.813
2007-10-01,1007.025
2007-10-02,1011.197
2007-10-03,1009.616
2007-10-04,1008.837
2007-10-05,1019.941
2007-10-08,1016.667
2007-10-09,1024.287
2007-10-10,1028.304
2007-10-11,1029.493
2007-10-12,1027.693
2007-10-15,1023.477
2007-10-16,1012.073
2007-10-17,1016.863
2007-10-18,1018.262
2007-10-19,1000.574
2007-10-22,991.673
2007-10-23,1005.426
2007-10-24,1001.104
2007-10-25,1006.724
2007-10-26,1017.244
2007-10-29,1025.7
2007-10-30,1020.625
2007-10-31,1032.203
2007-11-01,1017.034
2007-11-02,1012.555
2007-11-05,1003.63
2007-11-06,1014.157
2007-11-07,1000.638
2007-11-08,993.507
2007-11-09,982.09
2007-11-12,960.842
2007-11-13,973.179
2007-11-14,979.949
2007-11-15,965.481
2007-11-16,959.321
2007-11-19,940.887
2007-11-20,946.163
2007-11-21,927.532
2007-11-22,928.125
2007-11-23,938.35
2007-11-26,936.098
2007-11-27,937.44
2007-11-28,955.733
2007-11-29,962.051
2007-11-30,968.73
2007-12-03,967.287
2007-12-04,960.03
2007-12-05,970.669
2007-12-06,978.877
2007-12-07,986.183
2007-12-10,990.226
2007-12-11,977.591
2007-12-12,978.427
2007-12-13,964.48
2007-12-14,953.208
2007-12-17,930.709
2007-12-18,933.123
2007-12-19,932.684
2007-12-20,934.926
2007-12-21,948.236
2007-12-24,955.406
2007-12-25,957.081
2007-12-26,960.776
2007-12-27,956.267
2007-12-28,959.274
2007-12-31,958.917
2008-01-01,959.008
2008-01-02,952.726
2008-01-03,947.715
2008-01-04,926.754
2008-01-07,915.205
2008-01-08,909.312
2008-01-09,906.039
2008-01-10,903.979
2008-01-11,895.866
2008-01-14,905.583
2008-01-15,882.835
2008-01-16,866.294
2008-01-17,855.624
2008-01-18,852.999
2008-01-21,829.161
2008-01-22,826.223
2008-01-23,834.563
2008-01-24,857.182
2008-01-25,862.286
2008-01-28,863.489
2008-01-29,874.765
2008-01-30,868.683
2008-01-31,877.965
2008-02-01,895.742
2008-02-04,898.543
2008-02-05,871.663
2008-02-06,862.571
2008-02-07,857.148
2008-02-08,857.155
2008-02-11,857.05
2008-02-12,866.724
2008-02-13,873.589
2008-02-14,876.463
2008-02-15,873.839
2008-02-18,877.69
2008-02-19,883.584
2008-02-20,879.05
2008-02-21,881.276
2008-02-22,881.78
2008-02-25,896.399
2008-02-26,904.986
2008-02-27,911.286
2008-02-28,904.536
2008-02-29,887.132
2008-03-03,877.586
2008-03-04,872.303
2008-03-05,880.528
2008-03-06,872.969
2008-03-07,860.496
2008-03-10,843.294
2008-03-11,860.68
2008-03-12,866.915
2008-03-13,864.557
2008-03-14,854.469
2008-03-17,830.471
2008-03-18,854.06
2008-03-19,840.256
2008-03-20,840.173
2008-03-21,842.603
2008-03-24,852.21
2008-03-25,873.724
2008-03-26,874.839
2008-03-27,873.993
2008-03-28,870.193
2008-03-31,872.303
2008-04-01,887.588
2008-04-02,896.96
2008-04-03,899.362
2008-04-04,904.984
2008-04-07,909.3
2008-04-08,900.822
2008-04-09,893.716
2008-04-10,896.546
2008-04-11,888.659
2008-04-14,883.063
2008-04-15,885.58
2008-04-16,908.645
2008-04-17,907.674
2008-04-18,914.871
2008-04-21,919.558
2008-04-22,914.063
2008-04-23,915.843
2008-04-24,911.713
2008-04-25,920.606
2008-04-28,924.1
2008-04-29,916.615
2008-04-30,918.011
2008-05-01,920.764
2008-05-02,930.211
2008-05-05,932.153
2008-05-06,937.98
2008-05-07,931.113
2008-05-08,935.384
2008-05-09,928.911
2008-05-12,935.737
2008-05-13,938.158
2008-05-14,940.556
2008-05-15,951.154
2008-05-16,959.168
2008-05-19,961.147
2008-05-20,953.023
2008-05-21,944.46
2008-05-22,944.885
2008-05-23,936.39
2008-05-26,931.37
2008-05-27,932.763
2008-05-28,936.094
2008-05-29,937.698
2008-05-30,945.474
2008-06-02,940.3
2008-06-03,936.489
2008-06-04,936.52
2008-06-05,945.448
2008-06-06,933.936
2008-06-09,926.513
2008-06-10,911.166
2008-06-11,899.702
2008-06-12,894.86
2008-06-13,901.399
2008-06-16,909.223
2008-06-17,911.182
2008-06-18,902.731
2008-06-19,898.105
2008-06-20,886.733
2008-06-23,881.255
2008-06-24,875.236
2008-06-25,880.412
2008-06-26,866.402
2008-06-27,862.824
2008-06-30,861.833
2008-07-01,853.312
2008-07-02,837.18
2008-07-03,827.864
2008-07-04,824.886
2008-07-07,823.41
2008-07-08,821.718
2008-07-09,821.453
2008-07-10,821.776
2008-07-11,815.739
2008-07-14,814.536
2008-07-15,802.488
2008-07-16,811.665
2008-07-17,825.075
2008-07-18,825.189
2008-07-21,833.351
2008-07-22,835.215
2008-07-23,840.339
2008-07-24,824.139
2008-07-25,821.908
2008-07-28,815.013
2008-07-29,816.633
2008-07-30,829.559
2008-07-31,824.022
2008-08-01,814.87
2008-08-04,803.333
2008-08-05,813.295
2008-08-06,822.449
2008-08-07,812.733
2008-08-08,815.367
2008-08-11,823.1
2008-08-12,814.992
2008-08-13,808.396
2008-08-14,812.907
2008-08-15,810.877
2008-08-18,804.802
2008-08-19,792.861
2008-08-20,798.177
2008-08-21,801.032
2008-08-22,805.349
2008-08-25,798.435
2008-08-26,796.853
2008-08-27,802.886
2008-08-28,812.54
2008-08-29,813.335
2008-09-01,806.359
2008-09-02,799.539
2008-09-03,791.21
2008-09-04,770.559
2008-09-05,763.517
2008-09-08,777.99
2008-09-09,754.595
2008-09-10,755.27
2008-09-11,751.576
2008-09-12,766.246
2008-09-15,739.803
2008-09-16,732.993
2008-09-17,712.475
2008-09-18,727.603
2008-09-19,766.675
2008-09-22,753.79
2008-09-23,742.777
2008-09-24,738.28
2008-09-25,743.641
2008-09-26,733.023
2008-09-29,683.061
2008-09-30,693.195
2008-10-01,689.884
2008-10-02,660.534
2008-10-03,652.591
2008-10-06,612.579
2008-10-07,592.271
2008-10-08,570.434
2008-10-09,549.744
2008-10-10,524.655
2008-10-13,569.461
2008-10-14,583.624
2008-10-15,542.234
2008-10-16,530.924
2008-10-17,535.718
2008-10-20,554.205
2008-10-21,545.855
2008-10-22,509.817
2008-10-23,499.668
2008-10-24,477.121
2008-10-27,454.271
2008-10-28,481.5
2008-10-29,502.027
2008-10-30,524.239
2008-10-31,528.552
2008-11-03,533.657
2008-11-04,560.51
2008-11-05,549.356
2008-11-06,516.845
2008-11-07,523.691
2008-11-10,524.381
2008-11-11,505.021
2008-11-12,485.517
2008-11-13,496.486
2008-11-14,486.791
2008-11-17,477.19
2008-11-18,474.003
2008-11-19,453.231
2008-11-20,426.078
2008-11-21,438.488
2008-11-24,464.977
2008-11-25,475.352
2008-11-26,486.48
2008-11-27,491.945
2008-11-28,495.634
2008-12-01,462.984
2008-12-02,469.007
2008-12-03,475.685
2008-12-04,465.892
2008-12-05,468.751
2008-12-08,493.276
2008-12-09,492.731
2008-12-10,504.661
2008-12-11,500.04
2008-12-12,498.044
2008-12-15,501.901
2008-12-16,515.854
2008-12-17,526.082
2008-12-18,522.702
2008-12-19,517.864
2008-12-22,507.451
2008-12-23,504.899
2008-12-24,504.349
2008-12-25,505.109
2008-12-26,508.167
2008-12-29,512.189
2008-12-30,520.916
2008-12-31,524.532
2009-01-01,524.672
2009-01-02,539.044
2009-01-05,541.963
2009-01-06,548.421
2009-01-07,541.74
2009-01-08,539.247
2009-01-09,530.158
2009-01-12,517.074
2009-01-13,510.598
2009-01-14,496.319
2009-01-15,492.569
2009-01-16,501.794
2009-01-19,498.148
2009-01-20,476.525
2009-01-21,485.699
2009-01-22,481.106
2009-01-23,478.245
2009-01-26,486.063
2009-01-27,493.888
2009-01-28,507.273
2009-01-29,495.536
2009-01-30,485.891
2009-02-02,478.225
2009-02-03,485.14
2009-02-04,490.137
2009-02-05,493.645
2009-02-06,505.569
2009-02-09,508.446
2009-02-10,493.421
2009-02-11,491.566
2009-02-12,487.842
2009-02-13,489.356
2009-02-16,485.981
2009-02-17,465.435
2009-02-18,460.686
2009-02-19,459.072
2009-02-20,449.806
2009-02-23,440.469
2009-02-24,444.62
2009-02-25,442.662
2009-02-26,441.825
2009-02-27,437.738
2009-03-02,415.68
2009-03-03,411.503
2009-03-04,423.207
2009-03-05,412.232
2009-03-06,409.495
2009-03-09,404.521
2009-03-10,424.077
2009-03-11,428.398
2009-03-12,435.387
2009-03-13,441.772
2009-03-16,446.58
2009-03-17,453.937
2009-03-18,461.635
2009-03-19,473.112
2009-03-20,464.382
2009-03-23,485.191
2009-03-24,482.985
2009-03-25,485.697
2009-03-26,494.537
2009-03-27,485.885
2009-03-30,467.679
2009-03-31,474.69
2009-04-01,482.012
2009-04-02,505.585
2009-04-03,509.724
2009-04-06,506.627
2009-04-07,495.769
2009-04-08,497.887
2009-04-09,516.636
2009-04-10,517.434
2009-04-13,519.692
2009-04-14,518.868
2009-04-15,519.64
2009-04-16,528.659
2009-04-17,532.208
2009-04-20,512.923
2009-04-21,517.847
2009-04-22,523.041
2009-04-23,527.75
2009-04-24,538.992
2009-04-27,532.506
2009-04-28,525.65
2009-04-29,539.13
2009-04-30,545.766
2009-05-01,547.008
2009-05-04,566.012
2009-05-05,567.32
2009-05-06,572.914
2009-05-07,570.109
2009-05-08,582.127
2009-05-11,576.465
2009-05-12,573.162
2009-05-13,556.928
2009-05-14,557.853
2009-05-15,560.467
2009-05-18,571.237
2009-05-19,580.654
2009-05-20,586.075
2009-05-21,576.022
2009-05-22,578.63
2009-05-25,579.865
2009-05-26,587.15
2009-05-27,586.705
2009-05-28,587.071
2009-05-29,597.048
2009-06-01,615.966
2009-06-02,618.445
2009-06-03,607.372
2009-06-04,608.485
2009-06-05,606.071
2009-06-08,599.535
2009-06-09,605.485
2009-06-10,610.105
2009-06-11,615.912
2009-06-12,613.649
2009-06-15,597.327
2009-06-16,590.765
2009-06-17,584.507
2009-06-18,585.467
2009-06-19,589.932
2009-06-22,574.295
2009-06-23,572.327
2009-06-24,582.582
2009-06-25,587.975
2009-06-26,593.853
2009-06-29,596.49
2009-06-30,594.937
2009-07-01,600.937
2009-07-02,587.802
2009-07-03,587.001
2009-07-06,581.299
2009-07-07,574.948
2009-07-08,567.489
2009-07-09,571.829
2009-07-10,569.133
2009-07-13,572.173
2009-07-14,580.672
2009-07-15,597.467
2009-07-16,603.422
2009-07-17,605.025
2009-07-20,615.573
2009-07-21,621.566
2009-07-22,623.478
2009-07-23,635.547
2009-07-24,638.631
2009-07-27,641.843
2009-07-28,639.857
2009-07-29,634.907
2009-07-30,643.994
2009-07-31,649.862
2009-08-03,664.8
2009-08-04,666.464
2009-08-05,664.299
2009-08-06,662.126
2009-08-07,665.378
2009-08-10,664.462
2009-08-11,658.307
2009-08-12,663.84
2009-08-13,673.787
2009-08-14,669.691
2009-08-17,648.806
2009-08-18,655.565
2009-08-19,658.222
2009-08-20,666.861
2009-08-21,677.25
2009-08-24,682.951
2009-08-25,684.64
2009-08-26,681.741
2009-08-27,680.704
2009-08-28,688.096
2009-08-31,680.755
2009-09-01,670.156
2009-09-02,663.211
2009-09-03,669.493
2009-09-04,676.753
2009-09-07,684.316
2009-09-08,694.804
2009-09-09,700.907
2009-09-10,707.184
2009-09-11,711.034
2009-09-14,709.477
2009-09-15,713.635
2009-09-16,726.897
2009-09-17,728.371
2009-09-18,725.667
2009-09-21,719.948
2009-09-22,728.65
2009-09-23,724.276
2009-09-24,714.307
2009-09-25,711.001
2009-09-28,717.701
2009-09-29,717.56
2009-09-30,719.672
2009-10-01,703.558
2009-10-02,693.919
2009-10-05,701.961
2009-10-06,716.409
2009-10-07,717.795
2009-10-08,729.354
2009-10-09,731.258
2009-10-12,735.492
2009-10-13,733.538
2009-10-14,745.889
2009-10-15,748.776
2009-10-16,742.374
2009-10-19,750.895
2009-10-20,747.643
2009-10-21,744.039
2009-10-22,742.842
2009-10-23,737.05
2009-10-26,728.692
2009-10-27,717.966
2009-10-28,697.565
2009-10-29,709.295
2009-10-30,697.78
2009-11-02,698.22
2009-11-03,697.833
2009-11-04,706.784
2009-11-05,713.794
2009-11-06,716.588
2009-11-09,733.025
2009-11-10,731.505
2009-11-11,735.739
2009-11-12,728.62
2009-11-13,732.885
2009-11-16,744.377
2009-11-17,739.146
2009-11-18,739.706
2009-11-19,726.164
2009-11-20,722.202
2009-11-23,732.664
2009-11-24,728.726
2009-11-25,735.236
2009-11-26,725.528
2009-11-27,717.455
2009-11-30,721.913
2009-12-01,737.608
2009-12-02,740.786
2009-12-03,739.428
2009-12-04,739.207
2009-12-07,738.887
2009-12-08,731.399
2009-12-09,728.046
2009-12-10,730.886
2009-12-11,733.627
2009-12-14,742.239
2009-12-15,738.25
2009-12-16,743.615
2009-12-17,731.553
2009-12-18,730.493
2009-12-21,736.558
2009-12-22,740.347
2009-12-23,746.199
2009-12-24,750.021
2009-12-25,749.749
2009-12-28,752.779
2009-12-29,754.128
2009-12-30,750.758
2009-12-31,750.303
2010-01-01,750.303
2010-01-04,764.21
2010-01-05,768.963
2010-01-06,771.424
2010-01-07,771.357
2010-01-08,775.247
2010-01-11,781.868
2010-01-12,774.85
2010-01-13,776.652
2010-01-14,780.551
2010-01-15,773.255
2010-01-18,774.311
2010-01-19,776.581
2010-01-20,766.018
2010-01-21,755.432
2010-01-22,744.038
2010-01-25,743.395
2010-01-26,737.124
2010-01-27,733.452
2010-01-28,728.342
2010-01-29,721.472
2010-02-01,728.643
2010-02-02,739.298
2010-02-03,737.155
2010-02-04,716.241
2010-02-05,706.986
2010-02-08,704.044
2010-02-09,710.967
2010-02-10,712.286
2010-02-11,718.18
2010-02-12,718.034
2010-02-15,718.124
2010-02-16,728.325
2010-02-17,734.922
2010-02-18,737.625
2010-02-19,734.543
2010-02-22,739.742
2010-02-23,732.897
2010-02-24,735.152
2010-02-25,730.167
2010-02-26,737.029
2010-03-01,744.751
2010-03-02,751.595
2010-03-03,756.97
2010-03-04,755.654
2010-03-05,765.31
2010-03-08,769.022
2010-03-09,767.933
2010-03-10,773.598
2010-03-11,774.739
2010-03-12,778.668
2010-03-15,773.152
2010-03-16,781.645
2010-03-17,788.767
2010-03-18,783.563
2010-03-19,778.706
2010-03-22,781.017
2010-03-23,786.066
2010-03-24,779.868
2010-03-25,779.309
2010-03-26,781.896
2010-03-29,788.363
2010-03-30,788.591
2010-03-31,788.581
2010-04-01,797.673
2010-04-02,797.893
2010-04-05,803.884
2010-04-06,805.686
2010-04-07,803.494
2010-04-08,800.76
2010-04-09,808.753
2010-04-12,811.688
2010-04-13,809.219
2010-04-14,818.471
2010-04-15,819.489
2010-04-16,807.459
2010-04-19,799.857
2010-04-20,809.896
2010-04-21,811.678
2010-04-22,811.492
2010-04-23,818.182
2010-04-26,821.259
2010-04-27,803.574
2010-04-28,795.983
2010-04-29,807.628
2010-04-30,802.805
2010-05-03,805.321
2010-05-04,784.454
2010-05-05,771.89
2010-05-06,751.707
2010-05-07,731.724
2010-05-10,769.577
2010-05-11,763.631
2010-05-12,776.677
2010-05-13,774.158
2010-05-14,755.489
2010-05-17,748.001
2010-05-18,743.877
2010-05-19,730.16
2010-05-20,706.72
2010-05-21,714.311
2010-05-24,709.331
2010-05-25,695.646
2010-05-26,704.178
2010-05-27,727.498
2010-05-28,726.961
2010-05-31,728.086
2010-06-01,717.916
2010-06-02,725.433
2010-06-03,735.507
2010-06-04,714.794
2010-06-07,699.123
2010-06-08,701.172
2010-06-09,707.323
2010-06-10,726.277
2010-06-11,731.101
2010-06-14,741.115
2010-06-15,752.926
2010-06-16,753.785
2010-06-17,754.444
2010-06-18,756.735
2010-06-21,761.365
2010-06-22,750.222
2010-06-23,744.967
2010-06-24,735.936
2010-06-25,736.15
2010-06-28,737.454
2010-06-29,712.71
2010-06-30,707.643
2010-07-01,704.452
2010-07-02,704.347
2010-07-05,702.805
2010-07-06,713.655
2010-07-07,725.82
2010-07-08,734.643
2010-07-09,740.351
2010-07-12,737.99
2010-07-13,750.687
2010-07-14,753.415
2010-07-15,753.476
2010-07-16,738.844
2010-07-19,738.904
2010-07-20,743.333
2010-07-21,742.112
2010-07-22,756.811
2010-07-23,763.792
2010-07-26,772.339
2010-07-27,770.327
2010-07-28,767.996
2010-07-29,767.39
2010-07-30,765.676
2010-08-02,783.514
2010-08-03,782.894
2010-08-04,783.721
2010-08-05,784.16
2010-08-06,783.518
2010-08-09,787.588
2010-08-10,776.277
2010-08-11,753.791
2010-08-12,748.229
2010-08-13,748.533
2010-08-16,751.072
2010-08-17,761.429
2010-08-18,763.456
2010-08-19,757.353
2010-08-20,748.644
2010-08-23,747.153
2010-08-24,737.902
2010-08-25,733.824
2010-08-26,737.044
2010-08-27,745.754
2010-08-30,742.372
2010-08-31,740.318
2010-09-01,762.209
2010-09-02,769.514
2010-09-03,777.87
2010-09-06,781.924
2010-09-07,772.064
2010-09-08,775.539
2010-09-09,780.505
2010-09-10,782.343
2010-09-13,794.07
