Date,USA LARGE VALUE Large Cap
2005-11-04,735.062
2005-11-07,736.037
2005-11-08,735.003
2005-11-09,736.569
2005-11-10,741.769
2005-11-11,745.071
2005-11-14,743.926
2005-11-15,739.636
2005-11-16,740.381
2005-11-17,746.099
2005-11-18,751.789
2005-11-21,756.552
2005-11-22,760.586
2005-11-23,764.201
2005-11-24,764.201
2005-11-25,765.916
2005-11-28,759.16
2005-11-29,759.318
2005-11-30,752.262
2005-12-01,760.549
2005-12-02,760.559
2005-12-05,760.736
2005-12-06,761.24
2005-12-07,756.783
2005-12-08,756.166
2005-12-09,757.7
2005-12-12,757.933
2005-12-13,764.007
2005-12-14,768.277
2005-12-15,767.105
2005-12-16,764.873
2005-12-19,764.179
2005-12-20,763.434
2005-12-21,764.482
2005-12-22,768.024
2005-12-23,768.121
2005-12-26,768.121
2005-12-27,760.627
2005-12-28,761.258
2005-12-29,759.93
2005-12-30,757.126
2006-01-02,757.126
2006-01-03,770.26
2006-01-04,771.391
2006-01-05,772.051
2006-01-06,778.884
2006-01-09,781.388
2006-01-10,780.484
2006-01-11,783.782
2006-01-12,778.82
2006-01-13,781.181
2006-01-16,781.181
2006-01-17,778.559
2006-01-18,775.403
2006-01-19,778.873
2006-01-20,765.121
2006-01-23,767.718
2006-01-24,767.84
2006-01-25,767.623
2006-01-26,773.98
2006-01-27,779.803
2006-01-30,781.096
2006-01-31,777.98
2006-02-01,778.529
2006-02-02,771.772
2006-02-03,767.74
2006-02-06,769.501
2006-02-07,762.963
2006-02-08,769.593
2006-02-09,770.02
2006-02-10,771.315
2006-02-13,769.833
2006-02-14,777.041
2006-02-15,779.6
2006-02-16,785.903
2006-02-17,786.586
2006-02-20,786.586
2006-02-21,784.356
2006-02-22,791.052
2006-02-23,787.886
2006-02-24,789.521
2006-02-27,791.703
2006-02-28,783.67
2006-03-01,788.694
2006-03-02,787.506
2006-03-03,787.014
2006-03-06,781.687
2006-03-07,781.667
2006-03-08,782.622
2006-03-09,779.278
2006-03-10,784.804
2006-03-13,787.697
2006-03-14,795.616
2006-03-15,799.239
2006-03-16,801.933
2006-03-17,802.319
2006-03-20,800.571
2006-03-21,796.054
2006-03-22,802.523
2006-03-23,799.875
2006-03-24,801.111
2006-03-27,800.438
2006-03-28,794.06
2006-03-29,798.9
2006-03-30,796.375
2006-03-31,793.456
2006-04-03,796.281
2006-04-04,802.201
2006-04-05,805.456
2006-04-06,803.096
2006-04-07,794.247
2006-04-10,795.751
2006-04-11,790.737
2006-04-12,791.653
2006-04-13,791.532
2006-04-14,791.532
2006-04-17,790.718
2006-04-18,805.739
2006-04-19,807.04
2006-04-20,808.478
2006-04-21,810.578
2006-04-24,809.227
2006-04-25,804.699
2006-04-26,806.83
2006-04-27,811.654
2006-04-28,816.68
2006-05-01,812.897
2006-05-02,819.492
2006-05-03,816.896
2006-05-04,818.785
2006-05-05,828.194
2006-05-08,826.252
2006-05-09,827.415
2006-05-10,826.533
2006-05-11,818.015
2006-05-12,808.187
2006-05-15,810.701
2006-05-16,810.718
2006-05-17,795.74
2006-05-18,790.432
2006-05-19,794.058
2006-05-22,792.599
2006-05-23,789.561
2006-05-24,789.316
2006-05-25,797.746
2006-05-26,803.152
2006-05-29,803.152
2006-05-30,791.01
2006-05-31,797.747
2006-06-01,806.605
2006-06-02,809.988
2006-06-05,797.346
2006-06-06,797.048
2006-06-07,793.206
2006-06-08,795.161
2006-06-09,791.372
2006-06-12,784.612
2006-06-13,774.263
2006-06-14,776.471
2006-06-15,791.474
2006-06-16,788.729
2006-06-19,781.789
2006-06-20,782.693
2006-06-21,788.148
2006-06-22,785.697
2006-06-23,783.989
2006-06-26,788.518
2006-06-27,783.609
2006-06-28,788.767
2006-06-29,803.533
2006-06-30,802.095
2006-07-03,809.494
2006-07-04,809.494
2006-07-05,807.027
2006-07-06,811.124
2006-07-07,807.775
2006-07-10,810.399
2006-07-11,812.688
2006-07-12,805.476
2006-07-13,796.11
2006-07-14,793.782
2006-07-17,792.383
2006-07-18,795.122
2006-07-19,809.991
2006-07-20,806.83
2006-07-21,802.888
2006-07-24,814.964
2006-07-25,820.622
2006-07-26,822.638
2006-07-27,820.723
2006-07-28,830.351
2006-07-31,828.711
2006-08-01,827.277
2006-08-02,830.621
2006-08-03,830.654
2006-08-04,830.996
2006-08-07,829.061
2006-08-08,827.307
2006-08-09,823.207
2006-08-10,825.94
2006-08-11,823.821
2006-08-14,824.151
2006-08-15,833.097
2006-08-16,836.016
2006-08-17,837.206
2006-08-18,841.496
2006-08-21,839.535
2006-08-22,840.749
2006-08-23,838.745
2006-08-24,842.48
2006-08-25,840.617
2006-08-28,843.711
2006-08-29,843.905
2006-08-30,842.352
2006-08-31,841.344
2006-09-01,845.987
2006-09-04,845.987
2006-09-05,846.974
2006-09-06,841.094
2006-09-07,837.202
2006-09-08,838.974
2006-09-11,837.211
2006-09-12,843.218
2006-09-13,847.297
2006-09-14,845.962
2006-09-15,846.904
2006-09-18,848.988
2006-09-19,847.733
2006-09-20,850.299
2006-09-21,847.594
2006-09-22,848.084
2006-09-25,853.759
2006-09-26,859.95
2006-09-27,860.076
2006-09-28,861.542
2006-09-29,860.53
2006-10-02,859.146
2006-10-03,860.188
2006-10-04,868.773
2006-10-05,868.996
2006-10-06,867.657
2006-10-09,867.633
2006-10-10,870.083
2006-10-11,868.072
2006-10-12,874.816
2006-10-13,877.381
2006-10-16,878.453
2006-10-17,877.239
2006-10-18,880.411
2006-10-19,880.366
2006-10-20,882.57
2006-10-23,887.31
2006-10-24,887.225
2006-10-25,892.051
2006-10-26,894.92
2006-10-27,889.165
2006-10-30,887.168
2006-10-31,886.625
2006-11-01,882.166
2006-11-02,882.359
2006-11-03,881.72
2006-11-06,891.383
2006-11-07,892.623
2006-11-08,895.826
2006-11-09,891.216
2006-11-10,891.888
2006-11-13,893.842
2006-11-14,897.36
2006-11-15,897.949
2006-11-16,898.523
2006-11-17,901.637
2006-11-20,900.378
2006-11-21,900.663
2006-11-22,900.928
2006-11-23,900.928
2006-11-24,897.091
2006-11-27,888.531
2006-11-28,891.794
2006-11-29,900.903
2006-11-30,901.708
2006-12-01,900.485
2006-12-04,904.718
2006-12-05,908.602
2006-12-06,908.469
2006-12-07,906.939
2006-12-08,908.739
2006-12-11,912.981
2006-12-12,913.526
2006-12-13,914.555
2006-12-14,922.476
2006-12-15,926.715
2006-12-18,927.232
2006-12-19,929.281
2006-12-20,928.803
2006-12-21,926.674
2006-12-22,922.26
2006-12-25,922.26
2006-12-26,926.965
2006-12-27,934.233
2006-12-28,932.658
2006-12-29,928.106
2007-01-01,928.106
2007-01-02,928.106
2007-01-03,928.665
2007-01-04,927.65
2007-01-05,921.064
2007-01-08,923.722
2007-01-09,921.31
2007-01-10,921.905
2007-01-11,925.523
2007-01-12,928.274
2007-01-15,928.274
2007-01-16,929.81
2007-01-17,929.466
2007-01-18,930.213
2007-01-19,931.19
2007-01-22,928.473
2007-01-23,930.509
2007-01-24,937.497
2007-01-25,926.887
2007-01-26,926.101
2007-01-29,924.929
2007-01-30,930.404
2007-01-31,936.132
2007-02-01,941.914
2007-02-02,942.891
2007-02-05,943.171
2007-02-06,943.477
2007-02-07,943.262
2007-02-08,941.321
2007-02-09,935.643
2007-02-12,934.111
2007-02-13,942.178
2007-02-14,948.712
2007-02-15,946.96
2007-02-16,946.972
2007-02-19,946.972
2007-02-20,948.827
2007-02-21,946.007
2007-02-22,943.817
2007-02-23,939.476
2007-02-26,940.529
2007-02-27,909.674
2007-02-28,915.495
2007-03-01,914.423
2007-03-02,904.772
2007-03-05,895.082
2007-03-06,909.041
2007-03-07,905.941
2007-03-08,912.88
2007-03-09,914.185
2007-03-12,916.093
2007-03-13,896.985
2007-03-14,901.442
2007-03-15,906.298
2007-03-16,902.233
2007-03-19,911.749
2007-03-20,918.977
2007-03-21,934.785
2007-03-22,934.854
2007-03-23,935.834
2007-03-26,936.697
2007-03-27,931.719
2007-03-28,924.598
2007-03-29,929.743
2007-03-30,928.071
2007-04-02,929.703
2007-04-03,937.547
2007-04-04,936.714
2007-04-05,939.534
2007-04-06,939.534
2007-04-09,940.375
2007-04-10,943.004
2007-04-11,937.611
2007-04-12,941.607
2007-04-13,945.764
2007-04-16,956.617
2007-04-17,957.309
2007-04-18,960.059
2007-04-19,959.359
2007-04-20,967.025
2007-04-23,962.82
2007-04-24,961.511
2007-04-25,973.002
2007-04-26,971.761
2007-04-27,971.699
2007-04-30,967.52
2007-05-01,970.471
2007-05-02,975.135
2007-05-03,980.365
2007-05-04,983.094
2007-05-07,986.449
2007-05-08,984.605
2007-05-09,988.497
2007-05-10,975.579
2007-05-11,984.434
2007-05-14,983.425
2007-05-15,984.127
2007-05-16,993.505
2007-05-17,992.532
2007-05-18,998.523
2007-05-21,999.142
2007-05-22,999.055
2007-05-23,998.109
2007-05-24,989.018
2007-05-25,993.31
2007-05-28,993.31
2007-05-29,993.888
2007-05-30,1000.748
2007-05-31,1000.0
2007-06-01,1003.822
2007-06-04,1004.956
2007-06-05,998.619
2007-06-06,990.533
2007-06-07,973.442
2007-06-08,983.707
2007-06-11,986.59
2007-06-12,975.767
2007-06-13,991.2
2007-06-14,995.342
2007-06-15,1001.608
2007-06-18,1000.323
2007-06-19,1003.175
2007-06-20,986.697
2007-06-21,992.579
2007-06-22,977.567
2007-06-25,975.639
2007-06-26,972.869
2007-06-27,981.17
2007-06-28,980.99
2007-06-29,980.265
2007-07-02,990.747
2007-07-03,994.68
2007-07-04,994.68
2007-07-05,991.989
2007-07-06,993.901
2007-07-09,996.069
2007-07-10,980.335
2007-07-11,986.691
2007-07-12,1005.87
2007-07-13,1010.294
2007-07-16,1008.027
2007-07-17,1005.667
2007-07-18,1003.75
2007-07-19,1005.691
2007-07-20,992.386
2007-07-23,998.659
2007-07-24,975.443
2007-07-25,982.048
2007-07-26,955.96
2007-07-27,939.454
2007-07-30,948.855
2007-07-31,938.7
2007-08-01,945.548
2007-08-02,947.382
2007-08-03,919.604
2007-08-06,946.492
2007-08-07,955.422
2007-08-08,970.127
2007-08-09,938.237
2007-08-10,938.61
2007-08-13,935.819
2007-08-14,920.344
2007-08-15,909.4
2007-08-16,917.625
2007-08-17,943.681
2007-08-20,942.504
2007-08-21,942.599
2007-08-22,953.523
2007-08-23,952.711
2007-08-24,962.414
2007-08-27,953.198
2007-08-28,929.811
2007-08-29,948.885
2007-08-30,942.795
2007-08-31,952.576
2007-09-03,952.576
2007-09-04,962.008
2007-09-05,950.265
2007-09-06,953.98
2007-09-07,938.958
2007-09-10,937.305
2007-09-11,950.193
2007-09-12,952.317
2007-09-13,963.507
2007-09-14,963.591
2007-09-17,959.111
2007-09-18,989.061
2007-09-19,995.958
2007-09-20,988.15
2007-09-21,992.061
2007-09-24,984.475
2007-09-25,981.824
2007-09-26,987.504
2007-09-27,991.654
2007-09-28,986.978
2007-10-01,1001.662
2007-10-02,1001.194
2007-10-03,998.192
2007-10-04,1001.807
2007-10-05,1009.537
2007-10-08,1003.464
2007-10-09,1011.857
2007-10-10,1007.297
2007-10-11,1004.717
2007-10-12,1006.714
2007-10-15,999.631
2007-10-16,991.252
2007-10-17,991.116
2007-10-18,987.458
2007-10-19,963.798
2007-10-22,965.771
2007-10-23,971.478
2007-10-24,968.995
2007-10-25,968.594
2007-10-26,983.522
2007-10-29,987.522
2007-10-30,977.849
2007-10-31,987.916
2007-11-01,956.518
2007-11-02,952.024
2007-11-05,946.349
2007-11-06,958.687
2007-11-07,927.315
2007-11-08,934.97
2007-11-09,926.934
2007-11-12,919.737
2007-11-13,945.446
2007-11-14,940.171
2007-11-15,924.211
2007-11-16,927.244
2007-11-19,909.439
2007-11-20,913.35
2007-11-21,897.372
2007-11-22,897.372
2007-11-23,913.522
2007-11-26,889.511
2007-11-27,903.239
2007-11-28,928.948
2007-11-29,929.653
2007-11-30,942.71
2007-12-03,936.921
2007-12-04,928.966
2007-12-05,943.752
2007-12-06,958.525
2007-12-07,956.347
2007-12-10,964.415
2007-12-11,940.121
2007-12-12,943.965
2007-12-13,945.458
2007-12-14,931.276
2007-12-17,919.737
2007-12-18,926.475
2007-12-19,923.707
2007-12-20,925.425
2007-12-21,940.839
2007-12-24,948.454
2007-12-25,948.454
2007-12-26,948.959
2007-12-27,936.019
2007-12-28,937.988
2007-12-31,932.018
2008-01-01,932.018
2008-01-02,919.835
2008-01-03,920.719
2008-01-04,904.145
2008-01-07,909.783
2008-01-08,894.009
2008-01-09,905.715
2008-01-10,912.966
2008-01-11,904.101
2008-01-14,911.269
2008-01-15,888.929
2008-01-16,887.052
2008-01-17,857.299
2008-01-18,847.758
2008-01-21,847.758
2008-01-22,841.087
2008-01-23,864.973
2008-01-24,871.225
2008-01-25,854.989
2008-01-28,873.653
2008-01-29,882.104
2008-01-30,877.302
2008-01-31,892.665
2008-02-01,902.765
2008-02-04,893.141
2008-02-05,861.419
2008-02-06,856.327
2008-02-07,864.048
2008-02-08,855.159
2008-02-11,855.612
2008-02-12,864.867
2008-02-13,875.472
2008-02-14,864.464
2008-02-15,867.675
2008-02-18,867.675
2008-02-19,866.856
2008-02-20,871.383
2008-02-21,860.718
2008-02-22,868.887
2008-02-25,881.23
2008-02-26,885.843
2008-02-27,884.478
2008-02-28,874.734
2008-02-29,850.231
2008-03-03,850.365
2008-03-04,845.748
2008-03-05,848.653
2008-03-06,828.073
2008-03-07,821.041
2008-03-10,809.073
2008-03-11,844.95
2008-03-12,835.796
2008-03-13,838.517
2008-03-14,819.239
2008-03-17,815.483
2008-03-18,853.165
2008-03-19,833.492
2008-03-20,859.046
2008-03-21,859.046
2008-03-24,866.81
2008-03-25,865.841
2008-03-26,857.262
2008-03-27,849.876
2008-03-28,842.124
2008-03-31,845.787
2008-04-01,878.175
2008-04-02,876.553
2008-04-03,877.219
2008-04-04,875.497
2008-04-07,878.806
2008-04-08,874.027
2008-04-09,866.451
2008-04-10,866.115
2008-04-11,847.545
2008-04-14,843.046
2008-04-15,848.07
2008-04-16,865.651
2008-04-17,867.509
2008-04-18,878.959
2008-04-21,874.044
2008-04-22,870.268
2008-04-23,869.471
2008-04-24,877.975
2008-04-25,886.228
2008-04-28,884.651
2008-04-29,880.764
2008-04-30,879.907
2008-05-01,892.745
2008-05-02,897.51
2008-05-05,891.798
2008-05-06,898.173
2008-05-07,879.65
2008-05-08,880.202
2008-05-09,873.006
2008-05-12,882.699
2008-05-13,880.493
2008-05-14,885.399
2008-05-15,892.851
2008-05-16,893.776
2008-05-19,897.253
2008-05-20,887.701
2008-05-21,875.049
2008-05-22,876.925
2008-05-23,862.747
2008-05-26,862.747
2008-05-27,864.684
2008-05-28,866.45
2008-05-29,871.985
2008-05-30,871.324
2008-06-02,861.972
2008-06-03,855.093
2008-06-04,851.294
2008-06-05,868.221
2008-06-06,840.031
2008-06-09,838.605
2008-06-10,837.482
2008-06-11,824.614
2008-06-12,826.269
2008-06-13,837.375
2008-06-16,836.331
2008-06-17,829.856
2008-06-18,821.285
2008-06-19,821.99
2008-06-20,807.519
2008-06-23,806.897
2008-06-24,808.072
2008-06-25,812.509
2008-06-26,788.206
2008-06-27,784.055
2008-06-30,788.252
2008-07-01,791.698
2008-07-02,780.257
2008-07-03,782.792
2008-07-04,782.792
2008-07-07,771.695
2008-07-08,788.58
2008-07-09,770.545
2008-07-10,774.345
2008-07-11,763.623
2008-07-14,753.057
2008-07-15,739.7
2008-07-16,762.536
2008-07-17,774.304
2008-07-18,778.777
2008-07-21,777.625
2008-07-22,793.226
2008-07-23,797.647
2008-07-24,777.087
2008-07-25,776.798
2008-07-28,760.244
2008-07-29,781.145
2008-07-30,796.077
2008-07-31,784.034
2008-08-01,782.338
2008-08-04,775.985
2008-08-05,799.53
2008-08-06,798.815
2008-08-07,780.534
2008-08-08,800.82
2008-08-11,808.265
2008-08-12,791.996
2008-08-13,787.128
2008-08-14,791.53
2008-08-15,795.779
2008-08-18,782.349
2008-08-19,773.971
2008-08-20,780.065
2008-08-21,782.524
2008-08-22,791.816
2008-08-25,775.638
2008-08-26,779.603
2008-08-27,786.252
2008-08-28,801.622
2008-08-29,793.1
2008-09-01,793.1
2008-09-02,793.825
2008-09-03,796.893
2008-09-04,772.351
2008-09-05,778.605
2008-09-08,800.685
2008-09-09,769.591
2008-09-10,771.729
2008-09-11,780.597
2008-09-12,779.912
2008-09-15,735.089
2008-09-16,752.909
2008-09-17,715.775
2008-09-18,753.26
2008-09-19,795.416
2008-09-22,762.517
2008-09-23,749.347
2008-09-24,746.315
2008-09-25,765.026
2008-09-26,769.416
2008-09-29,698.303
2008-09-30,741.285
2008-10-01,745.387
2008-10-02,720.766
2008-10-03,708.89
2008-10-06,683.65
2008-10-07,641.294
2008-10-08,630.622
2008-10-09,572.249
2008-10-10,568.827
2008-10-13,634.463
2008-10-14,644.433
2008-10-15,586.124
2008-10-16,610.228
2008-10-17,604.612
2008-10-20,637.522
2008-10-21,620.871
2008-10-22,581.195
2008-10-23,596.713
2008-10-24,575.178
2008-10-27,558.432
2008-10-28,618.747
2008-10-29,608.007
2008-10-30,619.676
2008-10-31,629.75
2008-11-03,628.93
2008-11-04,657.484
2008-11-05,620.53
2008-11-06,587.885
2008-11-07,606.663
2008-11-10,599.229
2008-11-11,588.248
2008-11-12,556.726
2008-11-13,596.881
2008-11-14,574.813
2008-11-17,559.765
2008-11-18,566.292
2008-11-19,529.645
2008-11-20,490.784
2008-11-21,522.661
2008-11-24,559.187
2008-11-25,566.797
2008-11-26,586.825
2008-11-27,586.825
2008-11-28,594.845
2008-12-01,536.316
2008-12-02,563.869
2008-12-03,580.439
2008-12-04,562.311
2008-12-05,583.142
2008-12-08,609.005
2008-12-09,591.802
2008-12-10,598.421
2008-12-11,580.725
2008-12-12,585.93
2008-12-15,576.122
2008-12-16,607.969
2008-12-17,600.171
2008-12-18,583.958
2008-12-19,584.186
2008-12-22,573.548
2008-12-23,568.017
2008-12-24,572.31
2008-12-25,572.31
2008-12-26,576.064
2008-12-29,575.083
2008-12-30,588.777
2008-12-31,598.167
2009-01-01,598.167
2009-01-02,615.635
2009-01-05,608.828
2009-01-06,612.056
2009-01-07,591.539
2009-01-08,594.102
2009-01-09,582.219
2009-01-12,566.858
2009-01-13,568.026
2009-01-14,547.467
2009-01-15,543.922
2009-01-16,545.791
2009-01-19,545.791
2009-01-20,513.382
2009-01-21,538.394
2009-01-22,528.587
2009-01-23,531.389
2009-01-26,533.057
2009-01-27,539.826
2009-01-28,560.143
2009-01-29,538.467
2009-01-30,526.378
2009-02-02,525.703
2009-02-03,530.446
2009-02-04,524.674
2009-02-05,531.127
2009-02-06,547.492
2009-02-09,550.164
2009-02-10,518.405
2009-02-11,523.97
2009-02-12,522.723
2009-02-13,515.26
2009-02-16,515.26
2009-02-17,487.697
2009-02-18,485.733
2009-02-19,479.95
2009-02-20,471.133
2009-02-23,456.277
2009-02-24,478.613
2009-02-25,474.944
2009-02-26,470.709
2009-02-27,454.055
2009-03-02,430.461
2009-03-03,425.441
2009-03-04,433.844
2009-03-05,412.96
2009-03-06,415.819
2009-03-09,414.347
2009-03-10,444.634
2009-03-11,444.165
2009-03-12,466.208
2009-03-13,470.161
2009-03-16,470.009
2009-03-17,485.671
2009-03-18,500.553
2009-03-19,490.226
2009-03-20,477.412
2009-03-23,515.876
2009-03-24,503.26
2009-03-25,510.536
2009-03-26,519.695
2009-03-27,509.173
2009-03-30,486.905
2009-03-31,494.866
2009-04-01,505.713
2009-04-02,519.236
2009-04-03,525.615
2009-04-06,520.54
2009-04-07,507.782
2009-04-08,511.242
2009-04-09,536.278
2009-04-10,536.278
2009-04-13,540.148
2009-04-14,525.596
2009-04-15,536.545
2009-04-16,541.707
2009-04-17,545.179
2009-04-20,515.898
2009-04-21,529.373
2009-04-22,522.368
2009-04-23,529.664
2009-04-24,537.828
2009-04-27,530.751
2009-04-28,528.976
2009-04-29,541.667
2009-04-30,540.44
2009-05-01,544.742
2009-05-04,567.935
2009-05-05,564.484
2009-05-06,582.202
2009-05-07,575.778
2009-05-08,595.419
2009-05-11,577.059
2009-05-12,576.368
2009-05-13,559.756
2009-05-14,566.623
2009-05-15,557.891
2009-05-18,575.936
2009-05-19,573.672
2009-05-20,568.494
2009-05-21,559.779
2009-05-22,558.523
2009-05-25,558.523
2009-05-26,572.369
2009-05-27,559.373
2009-05-28,570.281
2009-05-29,577.816
2009-06-01,589.917
2009-06-02,590.826
2009-06-03,580.538
2009-06-04,589.246
2009-06-05,586.195
2009-06-08,586.703
2009-06-09,587.621
2009-06-10,585.517
2009-06-11,591.261
2009-06-12,592.982
2009-06-15,578.238
2009-06-16,570.889
2009-06-17,566.778
2009-06-18,573.244
2009-06-19,573.857
2009-06-22,555.42
2009-06-23,558.179
2009-06-24,560.396
2009-06-25,571.342
2009-06-26,570.548
2009-06-29,576.985
2009-06-30,571.92
2009-07-01,574.396
2009-07-02,556.088
2009-07-03,556.088
2009-07-06,557.819
2009-07-07,547.374
2009-07-08,544.03
2009-07-09,546.202
2009-07-10,542.541
2009-07-13,558.842
2009-07-14,561.809
2009-07-15,579.19
2009-07-16,582.572
2009-07-17,580.173
2009-07-20,586.551
2009-07-21,589.683
2009-07-22,588.866
2009-07-23,603.607
2009-07-24,606.748
2009-07-27,610.669
2009-07-28,608.025
2009-07-29,604.244
2009-07-30,612.888
2009-07-31,614.535
2009-08-03,624.426
2009-08-04,627.645
2009-08-05,629.572
2009-08-06,627.635
2009-08-07,635.497
2009-08-10,633.413
2009-08-11,622.835
2009-08-12,630.778
2009-08-13,635.416
2009-08-14,630.683
2009-08-17,614.964
2009-08-18,620.954
2009-08-19,625.723
2009-08-20,632.785
2009-08-21,646.104
2009-08-24,646.527
2009-08-25,647.906
2009-08-26,647.73
2009-08-27,649.528
2009-08-28,647.971
2009-08-31,642.799
2009-09-01,626.278
2009-09-02,623.031
2009-09-03,628.733
2009-09-04,636.35
2009-09-07,636.35
2009-09-08,642.17
2009-09-09,647.431
2009-09-10,653.767
2009-09-11,651.768
2009-09-14,656.938
2009-09-15,658.669
2009-09-16,670.249
2009-09-17,668.058
2009-09-18,669.545
2009-09-21,665.698
2009-09-22,671.865
2009-09-23,664.415
2009-09-24,657.331
2009-09-25,653.404
2009-09-28,666.024
2009-09-29,664.053
2009-09-30,660.445
2009-10-01,643.28
2009-10-02,639.549
2009-10-05,651.635
2009-10-06,660.218
2009-10-07,661.901
2009-10-08,666.097
2009-10-09,669.283
2009-10-12,673.85
2009-10-13,670.938
2009-10-14,684.372
2009-10-15,686.797
2009-10-16,679.571
2009-10-19,685.462
2009-10-20,680.986
2009-10-21,674.006
2009-10-22,683.184
2009-10-23,672.732
2009-10-26,662.4
2009-10-27,663.053
2009-10-28,650.355
2009-10-29,666.084
2009-10-30,645.306
2009-11-02,648.965
2009-11-03,650.732
2009-11-04,650.773
2009-11-05,663.373
2009-11-06,664.466
2009-11-09,679.994
2009-11-10,680.245
2009-11-11,683.417
2009-11-12,675.584
2009-11-13,678.366
2009-11-16,689.032
2009-11-17,689.952
2009-11-18,691.524
2009-11-19,681.755
2009-11-20,680.118
2009-11-23,690.096
2009-11-24,689.461
2009-11-25,692.424
2009-11-26,692.424
2009-11-27,679.953
2009-11-30,684.174
2009-12-01,691.876
2009-12-02,691.59
2009-12-03,685.728
2009-12-04,689.067
2009-12-07,688.058
2009-12-08,680.548
2009-12-09,682.846
2009-12-10,685.967
2009-12-11,689.548
2009-12-14,691.59
2009-12-15,687.214
2009-12-16,687.551
2009-12-17,680.072
2009-12-18,682.769
2009-12-21,689.256
2009-12-22,690.128
2009-12-23,689.382
2009-12-24,692.561
2009-12-25,692.561
2009-12-28,693.047
2009-12-29,692.313
2009-12-30,692.391
2009-12-31,686.314
2010-01-01,686.314
2010-01-04,697.996
2010-01-05,700.735
2010-01-06,702.127
2010-01-07,706.57
2010-01-08,706.426
2010-01-11,709.277
2010-01-12,702.833
2010-01-13,708.315
2010-01-14,709.77
2010-01-15,701.849
2010-01-18,701.849
2010-01-19,710.511
2010-01-20,705.353
2010-01-21,690.158
2010-01-22,677.147
2010-01-25,680.235
2010-01-26,675.907
2010-01-27,679.945
2010-01-28,675.774
2010-01-29,671.712
2010-02-01,680.297
2010-02-02,690.253
2010-02-03,684.465
2010-02-04,663.41
2010-02-05,663.903
2010-02-08,657.073
2010-02-09,664.928
2010-02-10,664.045
2010-02-11,668.91
2010-02-12,665.872
2010-02-15,665.872
2010-02-16,678.432
2010-02-17,680.556
2010-02-18,684.588
2010-02-19,686.885
2010-02-22,687.38
2010-02-23,679.196
2010-02-24,686.271
2010-02-25,683.79
2010-02-26,684.837
2010-03-01,690.024
2010-03-02,691.763
2010-03-03,691.363
2010-03-04,693.961
2010-03-05,704.107
2010-03-08,703.97
2010-03-09,705.246
2010-03-10,708.634
2010-03-11,711.518
2010-03-12,710.222
2010-03-15,710.714
2010-03-16,717.033
2010-03-17,721.475
2010-03-18,721.6
2010-03-19,718.924
2010-03-22,720.972
2010-03-23,726.926
2010-03-24,723.834
2010-03-25,722.346
2010-03-26,722.918
2010-03-29,727.603
2010-03-30,726.142
2010-03-31,724.954
2010-04-01,731.226
2010-04-02,731.226
2010-04-05,736.052
2010-04-06,737.455
2010-04-07,732.87
2010-04-08,735.483
2010-04-09,740.605
2010-04-12,741.943
2010-04-13,741.903
2010-04-14,750.161
2010-04-15,750.134
2010-04-16,736.456
2010-04-19,740.978
2010-04-20,747.074
2010-04-21,744.383
2010-04-22,744.583
2010-04-23,749.653
2010-04-26,745.372
2010-04-27,728.006
2010-04-28,734.866
2010-04-29,744.343
2010-04-30,733.089
2010-05-03,743.037
2010-05-04,726.963
2010-05-05,722.546
2010-05-06,698.042
2010-05-07,691.27
2010-05-10,718.549
2010-05-11,716.787
2010-05-12,724.499
2010-05-13,716.302
2010-05-14,703.727
2010-05-17,704.558
2010-05-18,694.105
2010-05-19,691.767
2010-05-20,664.716
2010-05-21,675.428
2010-05-24,664.158
2010-05-25,664.659
2010-05-26,661.933
2010-05-27,683.258
2010-05-28,674.564
2010-05-31,674.564
2010-06-01,663.225
2010-06-02,679.117
2010-06-03,680.33
2010-06-04,657.971
2010-06-07,650.51
2010-06-08,659.916
2010-06-09,655.759
2010-06-10,674.314
2010-06-11,676.272
2010-06-14,673.867
2010-06-15,688.663
2010-06-16,688.389
2010-06-17,689.719
2010-06-18,691.353
2010-06-21,688.983
2010-06-22,678.329
2010-06-23,675.494
2010-06-24,664.584
2010-06-25,666.945
2010-06-28,665.819
2010-06-29,648.056
2010-06-30,642.151
2010-07-01,638.694
2010-07-02,635.702
2010-07-05,635.702
2010-07-06,640.01
2010-07-07,659.852
2010-07-08,666.192
2010-07-09,671.088
2010-07-12,671.234
2010-07-13,681.443
2010-07-14,679.573
2010-07-15,680.752
2010-07-16,661.333
2010-07-19,664.322
2010-07-20,670.113
2010-07-21,662.52
2010-07-22,676.04
2010-07-23,681.022
2010-07-26,689.845
2010-07-27,691.092
2010-07-28,686.683
2010-07-29,684.833
2010-07-30,684.571
2010-08-02,700.206
2010-08-03,697.53
2010-08-04,700.626
2010-08-05,700.686
2010-08-06,697.648
2010-08-09,701.031
2010-08-10,697.851
2010-08-11,678.929
2010-08-12,677.513
2010-08-13,675.203
2010-08-16,674.71
2010-08-17,681.378
2010-08-18,681.708
2010-08-19,669.478
2010-08-20,666.232
2010-08-23,665.314
2010-08-24,657.12
2010-08-25,658.356
2010-08-26,653.674
2010-08-27,664.757
2010-08-30,654.798
2010-08-31,656.769
2010-09-01,675.954
2010-09-02,680.988
2010-09-03,689.071
2010-09-06,689.071
2010-09-07,680.484
2010-09-08,685.207
2010-09-09,690.742
2010-09-10,694.029
2010-09-13,701.178
2010-09-14,699.344
2010-09-15,700.837
