Date,FRANCE LARGE VALUE Large Cap
2005-11-10,597.602
2005-11-11,605.216
2005-11-14,605.469
2005-11-15,602.504
2005-11-16,598.328
2005-11-17,601.111
2005-11-18,605.118
2005-11-21,611.329
2005-11-22,607.662
2005-11-23,617.347
2005-11-24,614.824
2005-11-25,613.561
2005-11-28,615.849
2005-11-29,616.778
2005-11-30,614.034
2005-12-01,620.291
2005-12-02,621.7
2005-12-05,623.058
2005-12-06,629.285
2005-12-07,623.446
2005-12-08,627.741
2005-12-09,626.256
2005-12-12,633.706
2005-12-13,635.108
2005-12-14,638.929
2005-12-15,633.708
2005-12-16,639.932
2005-12-19,635.044
2005-12-20,632.267
2005-12-21,635.634
2005-12-22,638.863
2005-12-23,639.704
2005-12-26,639.704
2005-12-27,640.705
2005-12-28,642.221
2005-12-29,640.746
2005-12-30,630.395
2006-01-02,635.178
2006-01-03,648.85
2006-01-04,664.373
2006-01-05,663.142
2006-01-06,670.013
2006-01-09,667.36
2006-01-10,664.598
2006-01-11,669.187
2006-01-12,668.461
2006-01-13,664.791
2006-01-16,666.951
2006-01-17,657.346
2006-01-18,653.12
2006-01-19,660.876
2006-01-20,653.126
2006-01-23,661.3
2006-01-24,661.699
2006-01-25,670.128
2006-01-26,686.317
2006-01-27,694.895
2006-01-30,690.46
2006-01-31,695.11
2006-02-01,700.869
2006-02-02,689.973
2006-02-03,684.761
2006-02-06,683.77
2006-02-07,683.948
2006-02-08,675.037
2006-02-09,686.843
2006-02-10,679.775
2006-02-13,689.561
2006-02-14,687.966
2006-02-15,682.711
2006-02-16,689.23
2006-02-17,695.649
2006-02-20,696.833
2006-02-21,697.125
2006-02-22,704.289
2006-02-23,703.971
2006-02-24,707.28
2006-02-27,704.655
2006-02-28,698.972
2006-03-01,709.243
2006-03-02,704.477
2006-03-03,702.292
2006-03-06,704.904
2006-03-07,693.915
2006-03-08,692.025
2006-03-09,695.312
2006-03-10,702.353
2006-03-13,710.519
2006-03-14,719.622
2006-03-15,723.322
2006-03-16,730.457
2006-03-17,732.849
2006-03-20,732.847
2006-03-21,732.065
2006-03-22,731.718
2006-03-23,725.215
2006-03-24,728.171
2006-03-27,721.678
2006-03-28,723.128
2006-03-29,722.09
2006-03-30,739.418
2006-03-31,733.618
2006-04-03,740.39
2006-04-04,742.354
2006-04-05,747.023
2006-04-06,745.546
2006-04-07,729.85
2006-04-10,730.847
2006-04-11,718.719
2006-04-12,713.242
2006-04-13,713.394
2006-04-14,713.394
2006-04-17,724.725
2006-04-18,723.468
2006-04-19,737.495
2006-04-20,741.935
2006-04-21,750.662
2006-04-24,746.976
2006-04-25,752.065
2006-04-26,759.806
2006-04-27,761.816
2006-04-28,760.706
2006-05-01,762.034
2006-05-02,773.03
2006-05-03,764.343
2006-05-04,775.762
2006-05-05,789.155
2006-05-08,791.289
2006-05-09,799.99
2006-05-10,797.403
2006-05-11,797.299
2006-05-12,784.106
2006-05-15,767.285
2006-05-16,771.093
2006-05-17,739.734
2006-05-18,741.256
2006-05-19,746.631
2006-05-22,731.468
2006-05-23,752.172
2006-05-24,736.676
2006-05-25,750.399
2006-05-26,760.941
2006-05-29,760.759
2006-05-30,749.899
2006-05-31,758.366
2006-06-01,760.084
2006-06-02,768.681
2006-06-05,763.04
2006-06-06,738.84
2006-06-07,742.264
2006-06-08,712.551
2006-06-09,727.082
2006-06-12,716.287
2006-06-13,697.412
2006-06-14,701.255
2006-06-15,719.113
2006-06-16,716.385
2006-06-19,716.234
2006-06-20,724.054
2006-06-21,727.823
2006-06-22,728.712
2006-06-23,727.329
2006-06-26,728.178
2006-06-27,726.297
2006-06-28,724.136
2006-06-29,740.898
2006-06-30,768.648
2006-07-03,771.701
2006-07-04,771.947
2006-07-05,756.789
2006-07-06,767.063
2006-07-07,770.861
2006-07-10,770.448
2006-07-11,762.087
2006-07-12,763.485
2006-07-13,749.626
2006-07-14,736.104
2006-07-17,724.717
2006-07-18,721.534
2006-07-19,743.726
2006-07-20,750.707
2006-07-21,745.168
2006-07-24,755.872
2006-07-25,758.003
2006-07-26,760.072
2006-07-27,776.998
2006-07-28,782.513
2006-07-31,778.793
2006-08-01,768.77
2006-08-02,784.069
2006-08-03,777.13
2006-08-04,792.345
2006-08-07,777.681
2006-08-08,779.141
2006-08-09,791.991
2006-08-10,778.196
2006-08-11,778.502
2006-08-14,786.595
2006-08-15,799.235
2006-08-16,807.289
2006-08-17,808.37
2006-08-18,803.383
2006-08-21,805.813
2006-08-22,802.842
2006-08-23,794.469
2006-08-24,799.893
2006-08-25,797.037
2006-08-28,805.148
2006-08-29,802.276
2006-08-30,808.13
2006-08-31,802.563
2006-09-01,807.247
2006-09-04,815.289
2006-09-05,807.454
2006-09-06,796.998
2006-09-07,783.271
2006-09-08,781.722
2006-09-11,779.991
2006-09-12,788.794
2006-09-13,790.123
2006-09-14,792.531
2006-09-15,789.383
2006-09-18,791.211
2006-09-19,787.436
2006-09-20,800.083
2006-09-21,804.952
2006-09-22,799.245
2006-09-25,795.574
2006-09-26,803.677
2006-09-27,809.89
2006-09-28,809.689
2006-09-29,807.853
2006-10-02,811.783
2006-10-03,807.133
2006-10-04,809.881
2006-10-05,815.67
2006-10-06,809.197
2006-10-09,811.311
2006-10-10,811.497
2006-10-11,812.349
2006-10-12,820.397
2006-10-13,816.825
2006-10-16,819.083
2006-10-17,811.001
2006-10-18,818.132
2006-10-19,823.512
2006-10-20,827.177
2006-10-23,829.162
2006-10-24,827.948
2006-10-25,832.967
2006-10-26,841.611
2006-10-27,840.837
2006-10-30,835.339
2006-10-31,836.924
2006-11-01,840.838
2006-11-02,828.891
2006-11-03,829.217
2006-11-06,840.564
2006-11-07,851.359
2006-11-08,848.616
2006-11-09,853.894
2006-11-10,858.601
2006-11-13,859.744
2006-11-14,857.571
2006-11-15,861.754
2006-11-16,859.997
2006-11-17,851.842
2006-11-20,853.995
2006-11-21,855.137
2006-11-22,859.76
2006-11-23,856.451
2006-11-24,859.279
2006-11-27,847.919
2006-11-28,849.252
2006-11-29,861.969
2006-11-30,859.579
2006-12-01,852.619
2006-12-04,857.094
2006-12-05,866.546
2006-12-06,865.576
2006-12-07,869.167
2006-12-08,871.193
2006-12-11,873.063
2006-12-12,871.952
2006-12-13,877.95
2006-12-14,882.043
2006-12-15,882.712
2006-12-18,879.025
2006-12-19,877.588
2006-12-20,884.234
2006-12-21,882.77
2006-12-22,872.672
2006-12-25,872.672
2006-12-26,871.313
2006-12-27,885.425
2006-12-28,886.098
2006-12-29,888.557
2007-01-01,888.557
2007-01-02,910.342
2007-01-03,905.227
2007-01-04,892.658
2007-01-05,876.572
2007-01-08,878.001
2007-01-09,881.302
2007-01-10,869.806
2007-01-11,885.829
2007-01-12,891.827
2007-01-15,894.857
2007-01-16,886.308
2007-01-17,881.266
2007-01-18,879.998
2007-01-19,888.457
2007-01-22,881.787
2007-01-23,885.239
2007-01-24,890.985
2007-01-25,885.922
2007-01-26,874.775
2007-01-29,880.825
2007-01-30,887.669
2007-01-31,885.276
2007-02-01,896.525
2007-02-02,894.794
2007-02-05,891.908
2007-02-06,893.192
2007-02-07,900.587
2007-02-08,895.764
2007-02-09,897.327
2007-02-12,886.248
2007-02-13,894.819
2007-02-14,907.958
2007-02-15,902.623
2007-02-16,900.307
2007-02-19,903.86
2007-02-20,899.962
2007-02-21,895.401
2007-02-22,893.225
2007-02-23,899.845
2007-02-26,907.645
2007-02-27,887.174
2007-02-28,869.975
2007-03-01,856.545
2007-03-02,848.727
2007-03-05,837.946
2007-03-06,845.419
2007-03-07,850.934
2007-03-08,862.445
2007-03-09,862.926
2007-03-12,860.078
2007-03-13,851.01
2007-03-14,826.733
2007-03-15,842.067
2007-03-16,842.84
2007-03-19,855.48
2007-03-20,860.827
2007-03-21,861.825
2007-03-22,882.246
2007-03-23,885.154
2007-03-26,877.277
2007-03-27,880.22
2007-03-28,875.119
2007-03-29,884.481
2007-03-30,882.585
2007-04-02,886.938
2007-04-03,897.881
2007-04-04,901.773
2007-04-05,906.987
2007-04-06,906.987
2007-04-09,902.261
2007-04-10,912.49
2007-04-11,911.189
2007-04-12,915.336
2007-04-13,924.477
2007-04-16,939.974
2007-04-17,942.562
2007-04-18,940.793
2007-04-19,938.662
2007-04-20,958.194
2007-04-23,951.006
2007-04-24,951.553
2007-04-25,963.846
2007-04-26,963.804
2007-04-27,965.285
2007-04-30,970.351
2007-05-01,966.725
2007-05-02,972.133
2007-05-03,973.397
2007-05-04,986.755
2007-05-07,988.322
2007-05-08,976.556
2007-05-09,984.034
2007-05-10,975.683
2007-05-11,985.939
2007-05-14,983.533
2007-05-15,994.836
2007-05-16,984.058
2007-05-17,979.254
2007-05-18,995.732
2007-05-21,996.581
2007-05-22,996.867
2007-05-23,1004.456
2007-05-24,988.425
2007-05-25,992.547
2007-05-28,995.425
2007-05-29,996.169
2007-05-30,988.402
2007-05-31,1000.0
2007-06-01,1008.216
2007-06-04,1005.13
2007-06-05,1000.399
2007-06-06,982.828
2007-06-07,971.229
2007-06-08,963.547
2007-06-11,971.973
2007-06-12,961.42
2007-06-13,966.802
2007-06-14,983.443
2007-06-15,996.947
2007-06-18,998.532
2007-06-19,999.511
2007-06-20,1003.093
2007-06-21,991.229
2007-06-22,990.19
2007-06-25,987.899
2007-06-26,979.657
2007-06-27,974.711
2007-06-28,988.418
2007-06-29,998.642
2007-07-02,1003.153
2007-07-03,1009.762
2007-07-04,1014.0
2007-07-05,1006.249
2007-07-06,1019.853
2007-07-09,1022.182
2007-07-10,1011.995
2007-07-11,1008.812
2007-07-12,1025.209
2007-07-13,1032.11
2007-07-16,1034.47
2007-07-17,1029.948
2007-07-18,1013.374
2007-07-19,1025.09
2007-07-20,1006.513
2007-07-23,1014.827
2007-07-24,997.201
2007-07-25,975.833
2007-07-26,950.194
2007-07-27,941.75
2007-07-30,943.38
2007-07-31,962.204
2007-08-01,943.09
2007-08-02,949.749
2007-08-03,939.555
2007-08-06,930.797
2007-08-07,946.685
2007-08-08,970.175
2007-08-09,938.736
2007-08-10,903.334
2007-08-13,923.324
2007-08-14,903.306
2007-08-15,891.0
2007-08-16,859.234
2007-08-17,888.008
2007-08-20,890.007
2007-08-21,892.417
2007-08-22,906.435
2007-08-23,911.102
2007-08-24,920.784
2007-08-27,924.426
2007-08-28,903.454
2007-08-29,909.026
2007-08-30,920.081
2007-08-31,930.949
2007-09-03,928.814
2007-09-04,931.82
2007-09-05,915.029
2007-09-06,922.323
2007-09-07,903.122
2007-09-10,898.31
2007-09-11,915.802
2007-09-12,923.173
2007-09-13,930.125
2007-09-14,922.695
2007-09-17,905.405
2007-09-18,924.27
2007-09-19,963.86
2007-09-20,965.224
2007-09-21,965.796
2007-09-24,962.313
2007-09-25,954.592
2007-09-26,962.125
2007-09-27,973.555
2007-09-28,976.573
2007-10-01,985.394
2007-10-02,985.136
2007-10-03,985.897
2007-10-04,986.282
2007-10-05,993.738
2007-10-08,985.577
2007-10-09,992.576
2007-10-10,993.446
2007-10-11,1002.19
2007-10-12,995.226
2007-10-15,989.992
2007-10-16,979.93
2007-10-17,985.868
2007-10-18,981.272
2007-10-19,971.938
2007-10-22,951.196
2007-10-23,962.386
2007-10-24,954.8
2007-10-25,973.711
2007-10-26,988.785
2007-10-29,996.656
2007-10-30,992.492
2007-10-31,1005.526
2007-11-01,979.886
2007-11-02,977.759
2007-11-05,968.347
2007-11-06,978.17
2007-11-07,987.322
2007-11-08,982.273
2007-11-09,961.203
2007-11-12,957.017
2007-11-13,962.391
2007-11-14,980.882
2007-11-15,962.798
2007-11-16,958.191
2007-11-19,944.8
2007-11-20,965.64
2007-11-21,945.815
2007-11-22,949.983
2007-11-23,967.212
2007-11-26,957.758
2007-11-27,957.943
2007-11-28,975.177
2007-11-29,982.921
2007-11-30,992.495
2007-12-03,983.841
2007-12-04,977.89
2007-12-05,990.111
2007-12-06,989.479
2007-12-07,999.12
2007-12-10,1009.643
2007-12-11,1003.468
2007-12-12,1006.686
2007-12-13,975.079
2007-12-14,965.876
2007-12-17,945.733
2007-12-18,947.005
2007-12-19,943.212
2007-12-20,944.517
2007-12-21,959.409
2007-12-24,961.573
2007-12-25,961.573
2007-12-26,968.183
2007-12-27,974.582
2007-12-28,982.675
2007-12-31,974.904
2008-01-01,974.904
2008-01-02,971.053
2008-01-03,972.052
2008-01-04,960.78
2008-01-07,962.991
2008-01-08,970.89
2008-01-09,962.414
2008-01-10,964.052
2008-01-11,967.16
2008-01-14,978.793
2008-01-15,950.896
2008-01-16,936.494
2008-01-17,924.085
2008-01-18,902.716
2008-01-21,834.426
2008-01-22,857.862
2008-01-23,815.397
2008-01-24,867.169
2008-01-25,857.251
2008-01-28,858.243
2008-01-29,871.909
2008-01-30,860.754
2008-01-31,860.419
2008-02-01,877.639
2008-02-04,876.053
2008-02-05,831.004
2008-02-06,835.343
2008-02-07,814.009
2008-02-08,808.246
2008-02-11,802.458
2008-02-12,831.863
2008-02-13,835.573
2008-02-14,837.54
2008-02-15,822.444
2008-02-18,836.628
2008-02-19,845.191
2008-02-20,827.645
2008-02-21,841.947
2008-02-22,836.419
2008-02-25,855.689
2008-02-26,870.194
2008-02-27,879.882
2008-02-28,867.118
2008-02-29,854.211
2008-03-03,848.822
2008-03-04,835.028
2008-03-05,853.104
2008-03-06,838.864
2008-03-07,828.75
2008-03-10,820.207
2008-03-11,830.912
2008-03-12,851.741
2008-03-13,840.97
2008-03-14,830.451
2008-03-17,807.339
2008-03-18,842.341
2008-03-19,828.379
2008-03-20,815.102
2008-03-21,815.102
2008-03-24,813.939
2008-03-25,854.197
2008-03-26,858.534
2008-03-27,869.17
2008-03-28,864.165
2008-03-31,868.193
2008-04-01,888.032
2008-04-02,903.236
2008-04-03,896.247
2008-04-04,903.446
2008-04-07,909.139
2008-04-08,905.436
2008-04-09,902.147
2008-04-10,900.953
2008-04-11,891.123
2008-04-14,886.292
2008-04-15,885.278
2008-04-16,908.057
2008-04-17,907.026
2008-04-18,918.243
2008-04-21,921.311
2008-04-22,917.455
2008-04-23,919.747
2008-04-24,910.109
2008-04-25,919.881
2008-04-28,925.409
2008-04-29,920.368
2008-04-30,920.726
2008-05-01,913.718
2008-05-02,928.477
2008-05-05,930.76
2008-05-06,929.958
2008-05-07,925.556
2008-05-08,919.472
2008-05-09,904.005
2008-05-12,911.461
2008-05-13,914.231
2008-05-14,923.788
2008-05-15,925.908
2008-05-16,937.063
2008-05-19,943.773
2008-05-20,939.42
2008-05-21,941.234
2008-05-22,940.962
2008-05-23,927.038
2008-05-26,930.315
2008-05-27,923.93
2008-05-28,927.599
2008-05-29,925.078
2008-05-30,933.15
2008-06-02,918.633
2008-06-03,920.91
2008-06-04,904.036
2008-06-05,905.771
2008-06-06,894.862
2008-06-09,894.03
2008-06-10,873.55
2008-06-11,860.325
2008-06-12,858.71
2008-06-13,857.007
2008-06-16,861.11
2008-06-17,870.268
2008-06-18,855.939
2008-06-19,850.267
2008-06-20,846.112
2008-06-23,837.915
2008-06-24,841.857
2008-06-25,853.632
2008-06-26,843.534
2008-06-27,840.095
2008-06-30,848.831
2008-07-01,829.229
2008-07-02,829.803
2008-07-03,832.779
2008-07-04,818.656
2008-07-07,830.866
2008-07-08,819.238
2008-07-09,834.783
2008-07-10,822.785
2008-07-11,804.05
2008-07-14,810.274
2008-07-15,796.523
2008-07-16,793.16
2008-07-17,818.478
2008-07-18,835.646
2008-07-21,840.492
2008-07-22,840.131
2008-07-23,849.281
2008-07-24,836.891
2008-07-25,838.763
2008-07-28,832.116
2008-07-29,822.719
2008-07-30,837.242
2008-07-31,839.215
2008-08-01,824.601
2008-08-04,818.793
2008-08-05,832.88
2008-08-06,842.246
2008-08-07,841.047
2008-08-08,827.306
2008-08-11,836.055
2008-08-12,826.22
2008-08-13,799.788
2008-08-14,808.061
2008-08-15,801.374
2008-08-18,802.392
2008-08-19,779.314
2008-08-20,787.217
2008-08-21,784.325
2008-08-22,798.585
2008-08-25,788.138
2008-08-26,782.041
2008-08-27,786.944
2008-08-28,805.034
2008-08-29,809.218
2008-09-01,798.142
2008-09-02,805.092
2008-09-03,786.477
2008-09-04,756.349
2008-09-05,730.508
2008-09-08,756.581
2008-09-09,747.103
2008-09-10,742.374
2008-09-11,728.69
2008-09-12,755.455
2008-09-15,721.325
2008-09-16,701.857
2008-09-17,690.617
2008-09-18,692.13
2008-09-19,766.25
2008-09-22,759.292
2008-09-23,749.611
2008-09-24,742.586
2008-09-25,764.089
2008-09-26,750.784
2008-09-29,702.06
2008-09-30,698.638
2008-10-01,701.039
2008-10-02,678.078
2008-10-03,703.685
2008-10-06,624.95
2008-10-07,636.649
2008-10-08,593.789
2008-10-09,589.84
2008-10-10,533.11
2008-10-13,592.61
2008-10-14,614.16
2008-10-15,572.768
2008-10-16,529.317
2008-10-17,558.711
2008-10-20,571.845
2008-10-21,574.631
2008-10-22,537.177
2008-10-23,537.791
2008-10-24,509.103
2008-10-27,477.128
2008-10-28,481.898
2008-10-29,545.824
2008-10-30,546.066
2008-10-31,553.666
2008-11-03,560.569
2008-11-04,598.142
2008-11-05,588.462
2008-11-06,539.435
2008-11-07,551.806
2008-11-10,557.635
2008-11-11,518.772
2008-11-12,500.174
2008-11-13,507.449
2008-11-14,519.357
2008-11-17,497.401
2008-11-18,504.122
2008-11-19,481.089
2008-11-20,460.217
2008-11-21,442.933
2008-11-24,503.583
2008-11-25,514.894
2008-11-26,508.105
2008-11-27,522.137
2008-11-28,518.618
2008-12-01,486.561
2008-12-02,503.257
2008-12-03,505.41
2008-12-04,508.717
2008-12-05,481.597
2008-12-08,535.397
2008-12-09,543.688
2008-12-10,550.695
2008-12-11,556.46
2008-12-12,545.66
2008-12-15,549.684
2008-12-16,564.97
2008-12-17,582.657
2008-12-18,587.404
2008-12-19,564.388
2008-12-22,550.688
2008-12-23,544.968
2008-12-24,543.127
2008-12-25,543.127
2008-12-26,545.748
2008-12-29,556.339
2008-12-30,568.375
2008-12-31,558.373
2009-01-01,558.373
2009-01-02,585.413
2009-01-05,571.82
2009-01-06,573.122
2009-01-07,577.671
2009-01-08,575.075
2009-01-09,563.214
2009-01-12,546.614
2009-01-13,531.227
2009-01-14,506.516
2009-01-15,491.486
2009-01-16,505.223
2009-01-19,494.485
2009-01-20,472.131
2009-01-21,468.017
2009-01-22,466.062
2009-01-23,453.012
2009-01-26,482.891
2009-01-27,482.127
2009-01-28,508.862
2009-01-29,491.9
2009-01-30,475.888
2009-02-02,467.517
2009-02-03,482.63
2009-02-04,493.87
2009-02-05,493.387
2009-02-06,502.801
2009-02-09,513.789
2009-02-10,492.753
2009-02-11,491.228
2009-02-12,475.733
2009-02-13,485.633
2009-02-16,474.066
2009-02-17,449.425
2009-02-18,448.175
2009-02-19,452.382
2009-02-20,427.902
2009-02-23,429.232
2009-02-24,425.679
2009-02-25,422.363
2009-02-26,432.947
2009-02-27,422.191
2009-03-02,401.367
2009-03-03,397.464
2009-03-04,414.644
2009-03-05,396.429
2009-03-06,393.014
2009-03-09,388.505
2009-03-10,417.219
2009-03-11,420.082
2009-03-12,425.08
2009-03-13,431.258
2009-03-16,449.961
2009-03-17,446.258
2009-03-18,451.538
2009-03-19,477.563
2009-03-20,472.964
2009-03-23,488.784
2009-03-24,486.892
2009-03-25,489.979
2009-03-26,491.031
2009-03-27,473.547
2009-03-30,447.329
2009-03-31,467.036
2009-04-01,473.244
2009-04-02,509.728
2009-04-03,504.309
2009-04-06,497.318
2009-04-07,485.837
2009-04-08,489.892
2009-04-09,500.067
2009-04-10,500.287
2009-04-13,504.529
2009-04-14,510.03
2009-04-15,502.794
2009-04-16,512.613
2009-04-17,519.456
2009-04-20,492.064
2009-04-21,490.297
2009-04-22,504.992
2009-04-23,503.908
2009-04-24,526.657
2009-04-27,520.595
2009-04-28,508.135
2009-04-29,528.24
2009-04-30,539.707
2009-05-01,539.788
2009-05-04,558.417
2009-05-05,559.42
2009-05-06,569.468
2009-05-07,566.517
2009-05-08,579.663
2009-05-11,574.663
2009-05-12,571.197
2009-05-13,553.534
2009-05-14,553.996
2009-05-15,556.449
2009-05-18,565.255
2009-05-19,579.612
2009-05-20,592.986
2009-05-21,577.515
2009-05-22,590.232
2009-05-25,593.462
2009-05-26,599.95
2009-05-27,605.391
2009-05-28,601.083
2009-05-29,612.823
2009-06-01,634.065
2009-06-02,640.33
2009-06-03,622.173
2009-06-04,623.815
2009-06-05,620.942
2009-06-08,603.975
2009-06-09,611.977
2009-06-10,615.156
2009-06-11,623.623
2009-06-12,621.057
2009-06-15,593.246
2009-06-16,592.877
2009-06-17,582.057
2009-06-18,593.97
2009-06-19,598.013
2009-06-22,576.504
2009-06-23,579.641
2009-06-24,592.923
2009-06-25,583.011
2009-06-26,582.415
2009-06-29,594.622
2009-06-30,582.959
2009-07-01,602.091
2009-07-02,577.945
2009-07-03,578.449
2009-07-06,568.801
2009-07-07,566.935
2009-07-08,554.805
2009-07-09,560.369
2009-07-10,550.05
2009-07-13,564.127
2009-07-14,570.812
2009-07-15,593.876
2009-07-16,601.601
2009-07-17,605.057
2009-07-20,620.086
2009-07-21,625.506
2009-07-22,623.998
2009-07-23,639.368
2009-07-24,636.419
2009-07-27,640.219
2009-07-28,629.631
2009-07-29,629.681
2009-07-30,643.473
2009-07-31,646.866
2009-08-03,670.727
2009-08-04,671.04
2009-08-05,667.46
2009-08-06,671.027
2009-08-07,674.619
2009-08-10,669.366
2009-08-11,658.231
2009-08-12,670.801
2009-08-13,679.405
2009-08-14,670.297
2009-08-17,648.232
2009-08-18,655.57
2009-08-19,660.995
2009-08-20,672.275
2009-08-21,698.655
2009-08-24,707.37
2009-08-25,712.629
2009-08-26,703.716
2009-08-27,701.289
2009-08-28,717.142
2009-08-31,707.159
2009-09-01,690.904
2009-09-02,685.044
2009-09-03,683.684
2009-09-04,692.239
2009-09-07,707.481
2009-09-08,715.433
2009-09-09,728.085
2009-09-10,725.521
2009-09-11,734.146
2009-09-14,733.764
2009-09-15,736.32
2009-09-16,755.552
2009-09-17,764.614
2009-09-18,763.703
2009-09-21,755.897
2009-09-22,765.649
2009-09-23,764.443
2009-09-24,748.293
2009-09-25,743.8
2009-09-28,758.359
2009-09-29,752.513
2009-09-30,751.809
2009-10-01,733.614
2009-10-02,722.004
2009-10-05,729.082
2009-10-06,754.246
2009-10-07,747.711
2009-10-08,760.418
2009-10-09,757.403
2009-10-12,769.695
2009-10-13,761.459
2009-10-14,783.71
2009-10-15,785.933
2009-10-16,767.707
2009-10-19,784.005
2009-10-20,779.802
2009-10-21,783.436
2009-10-22,772.181
2009-10-23,771.818
2009-10-26,751.992
2009-10-27,743.333
2009-10-28,723.611
2009-10-29,737.488
2009-10-30,712.322
2009-11-02,721.606
2009-11-03,701.859
2009-11-04,728.797
2009-11-05,739.885
2009-11-06,739.027
2009-11-09,763.232
2009-11-10,761.645
2009-11-11,769.174
2009-11-12,761.949
2009-11-13,764.029
2009-11-16,779.266
2009-11-17,764.83
2009-11-18,773.525
2009-11-19,753.847
2009-11-20,746.375
2009-11-23,771.2
2009-11-24,761.423
2009-11-25,774.301
2009-11-26,742.34
2009-11-27,751.111
2009-11-30,744.953
2009-12-01,770.323
2009-12-02,773.231
2009-12-03,774.579
2009-12-04,773.818
2009-12-07,768.252
2009-12-08,752.751
2009-12-09,748.046
2009-12-10,754.555
2009-12-11,750.53
2009-12-14,757.7
2009-12-15,754.586
2009-12-16,764.16
2009-12-17,743.96
2009-12-18,734.928
2009-12-21,752.484
2009-12-22,754.336
2009-12-23,762.559
2009-12-24,763.472
2009-12-25,763.472
2009-12-28,772.913
2009-12-29,776.833
2009-12-30,765.589
2009-12-31,768.064
2010-01-01,768.064
2010-01-04,787.774
2010-01-05,786.859
2010-01-06,785.109
2010-01-07,781.744
2010-01-08,784.206
2010-01-11,796.766
2010-01-12,787.835
2010-01-13,784.662
2010-01-14,785.01
2010-01-15,766.645
2010-01-18,771.795
2010-01-19,774.184
2010-01-20,749.788
2010-01-21,734.012
2010-01-22,730.188
2010-01-25,724.629
2010-01-26,722.813
2010-01-27,712.094
2010-01-28,693.512
2010-01-29,700.027
2010-02-01,702.508
2010-02-02,714.556
2010-02-03,710.116
2010-02-04,686.205
2010-02-05,657.772
2010-02-08,667.73
2010-02-09,668.338
2010-02-10,669.341
2010-02-11,663.148
2010-02-12,661.349
2010-02-15,662.561
2010-02-16,678.973
2010-02-17,685.708
2010-02-18,689.637
2010-02-19,687.216
2010-02-22,687.886
2010-02-23,678.178
2010-02-24,679.689
2010-02-25,661.063
2010-02-26,678.642
2010-03-01,680.26
2010-03-02,691.353
2010-03-03,704.046
2010-03-04,697.116
2010-03-05,711.172
2010-03-08,712.684
2010-03-09,711.049
2010-03-10,721.083
2010-03-11,719.649
2010-03-12,723.839
2010-03-15,712.063
2010-03-16,726.332
2010-03-17,729.345
2010-03-18,717.992
2010-03-19,711.178
2010-03-22,710.756
2010-03-23,714.693
2010-03-24,704.771
2010-03-25,713.923
2010-03-26,714.316
2010-03-29,720.097
2010-03-30,715.963
2010-03-31,720.27
2010-04-01,730.586
2010-04-02,730.586
2010-04-05,728.913
2010-04-06,726.379
2010-04-07,720.706
2010-04-08,713.271
2010-04-09,730.663
2010-04-12,738.391
2010-04-13,729.425
2010-04-14,737.496
2010-04-15,735.916
2010-04-16,718.974
2010-04-19,713.366
2010-04-20,724.221
2010-04-21,711.518
2010-04-22,696.522
2010-04-23,704.488
2010-04-26,709.562
2010-04-27,682.628
2010-04-28,667.169
2010-04-29,676.762
2010-04-30,673.472
2010-05-03,670.311
2010-05-04,640.762
2010-05-05,625.633
2010-05-06,605.114
2010-05-07,576.077
2010-05-10,639.777
2010-05-11,627.297
2010-05-12,633.907
2010-05-13,626.671
2010-05-14,592.483
2010-05-17,585.859
2010-05-18,600.404
2010-05-19,581.813
2010-05-20,571.591
2010-05-21,582.089
2010-05-24,573.189
2010-05-25,551.819
2010-05-26,563.755
2010-05-27,589.309
2010-05-28,590.491
2010-05-31,585.937
2010-06-01,585.714
2010-06-02,580.704
2010-06-03,589.766
2010-06-04,563.916
2010-06-07,552.36
2010-06-08,547.637
2010-06-09,563.109
2010-06-10,577.486
2010-06-11,583.605
2010-06-14,606.429
2010-06-15,614.75
2010-06-16,618.067
2010-06-17,619.807
2010-06-18,620.927
2010-06-21,628.425
2010-06-22,617.099
2010-06-23,603.068
2010-06-24,592.284
2010-06-25,584.711
2010-06-28,595.231
2010-06-29,563.75
2010-06-30,568.851
2010-07-01,561.386
2010-07-02,568.658
2010-07-05,562.623
2010-07-06,582.81
2010-07-07,592.558
2010-07-08,604.982
2010-07-09,605.667
2010-07-12,605.6
2010-07-13,622.715
2010-07-14,624.719
2010-07-15,622.469
2010-07-16,609.788
2010-07-19,609.14
2010-07-20,602.218
2010-07-21,602.623
2010-07-22,626.568
2010-07-23,621.837
2010-07-26,632.873
2010-07-27,643.112
2010-07-28,646.25
2010-07-29,648.619
2010-07-30,643.994
2010-08-02,672.63
2010-08-03,673.757
2010-08-04,672.542
2010-08-05,674.983
2010-08-06,672.675
2010-08-09,682.096
2010-08-10,664.933
2010-08-11,636.374
2010-08-12,632.12
2010-08-13,625.973
2010-08-16,627.306
2010-08-17,640.11
2010-08-18,636.483
2010-08-19,623.108
2010-08-20,606.919
2010-08-23,611.523
2010-08-24,600.126
2010-08-25,590.107
2010-08-26,598.305
2010-08-27,604.366
2010-08-30,600.387
2010-08-31,602.175
2010-09-01,630.743
2010-09-02,632.7
2010-09-03,642.599
2010-09-06,646.285
2010-09-07,631.808
2010-09-08,638.831
2010-09-09,646.249
2010-09-10,646.178
2010-09-13,662.169
2010-09-14,667.67
2010-09-15,666.236
2010-09-16,666.33
2010-09-17,659.1
2010-09-20,672.706
