Date,FRANCE SMID CAP SMID (Small+Mid Cap)
2005-11-09,547.541
2005-11-10,545.828
2005-11-11,549.657
2005-11-14,550.255
2005-11-15,547.908
2005-11-16,545.991
2005-11-17,552.71
2005-11-18,554.812
2005-11-21,558.047
2005-11-22,557.158
2005-11-23,563.809
2005-11-24,562.8
2005-11-25,563.619
2005-11-28,565.299
2005-11-29,566.435
2005-11-30,568.067
2005-12-01,569.382
2005-12-02,572.376
2005-12-05,577.208
2005-12-06,579.962
2005-12-07,577.991
2005-12-08,584.621
2005-12-09,587.652
2005-12-12,594.735
2005-12-13,592.404
2005-12-14,596.377
2005-12-15,593.383
2005-12-16,599.353
2005-12-19,598.282
2005-12-20,591.612
2005-12-21,591.503
2005-12-22,594.759
2005-12-23,595.492
2005-12-26,595.492
2005-12-27,597.501
2005-12-28,599.393
2005-12-29,598.39
2005-12-30,593.738
2006-01-02,597.611
2006-01-03,610.877
2006-01-04,623.717
2006-01-05,624.75
2006-01-06,631.746
2006-01-09,629.362
2006-01-10,629.053
2006-01-11,637.309
2006-01-12,636.814
2006-01-13,635.015
2006-01-16,639.162
2006-01-17,633.115
2006-01-18,632.085
2006-01-19,639.023
2006-01-20,634.796
2006-01-23,642.539
2006-01-24,643.84
2006-01-25,645.867
2006-01-26,650.566
2006-01-27,649.722
2006-01-30,646.277
2006-01-31,649.919
2006-02-01,653.001
2006-02-02,645.954
2006-02-03,642.325
2006-02-06,645.763
2006-02-07,642.805
2006-02-08,640.374
2006-02-09,647.332
2006-02-10,642.7
2006-02-13,646.149
2006-02-14,642.477
2006-02-15,646.013
2006-02-16,646.396
2006-02-17,650.443
2006-02-20,651.188
2006-02-21,648.246
2006-02-22,650.052
2006-02-23,654.111
2006-02-24,652.972
2006-02-27,657.927
2006-02-28,654.679
2006-03-01,662.978
2006-03-02,663.648
2006-03-03,665.506
2006-03-06,669.041
2006-03-07,655.646
2006-03-08,648.958
2006-03-09,653.54
2006-03-10,656.745
2006-03-13,665.783
2006-03-14,669.81
2006-03-15,674.091
2006-03-16,684.075
2006-03-17,689.472
2006-03-20,693.423
2006-03-21,687.575
2006-03-22,689.179
2006-03-23,685.815
2006-03-24,691.205
2006-03-27,689.014
2006-03-28,690.701
2006-03-29,687.565
2006-03-30,698.513
2006-03-31,697.555
2006-04-03,703.249
2006-04-04,708.47
2006-04-05,711.112
2006-04-06,711.384
2006-04-07,702.82
2006-04-10,702.415
2006-04-11,693.842
2006-04-12,688.701
2006-04-13,689.182
2006-04-14,689.182
2006-04-17,700.128
2006-04-18,699.196
2006-04-19,709.652
2006-04-20,714.829
2006-04-21,726.651
2006-04-24,728.521
2006-04-25,733.207
2006-04-26,735.028
2006-04-27,735.442
2006-04-28,731.117
2006-05-01,732.394
2006-05-02,738.591
2006-05-03,734.612
2006-05-04,745.885
2006-05-05,757.55
2006-05-08,761.361
2006-05-09,765.095
2006-05-10,769.466
2006-05-11,767.94
2006-05-12,752.58
2006-05-15,731.931
2006-05-16,729.472
2006-05-17,704.91
2006-05-18,699.081
2006-05-19,696.259
2006-05-22,673.174
2006-05-23,696.149
2006-05-24,679.784
2006-05-25,687.228
2006-05-26,701.659
2006-05-29,707.296
2006-05-30,696.977
2006-05-31,701.609
2006-06-01,702.726
2006-06-02,714.597
2006-06-05,710.841
2006-06-06,683.202
2006-06-07,681.103
2006-06-08,654.027
2006-06-09,665.191
2006-06-12,656.265
2006-06-13,634.42
2006-06-14,639.303
2006-06-15,663.32
2006-06-16,661.208
2006-06-19,662.542
2006-06-20,664.304
2006-06-21,667.702
2006-06-22,669.737
2006-06-23,667.272
2006-06-26,669.991
2006-06-27,669.145
2006-06-28,664.077
2006-06-29,674.03
2006-06-30,699.597
2006-07-03,703.39
2006-07-04,703.891
2006-07-05,691.652
2006-07-06,696.439
2006-07-07,694.473
2006-07-10,690.626
2006-07-11,681.383
2006-07-12,681.939
2006-07-13,668.688
2006-07-14,657.163
2006-07-17,640.727
2006-07-18,631.811
2006-07-19,649.902
2006-07-20,657.615
2006-07-21,650.074
2006-07-24,658.191
2006-07-25,662.231
2006-07-26,662.728
2006-07-27,680.544
2006-07-28,682.957
2006-07-31,682.291
2006-08-01,675.214
2006-08-02,684.453
2006-08-03,675.723
2006-08-04,686.698
2006-08-07,677.697
2006-08-08,674.888
2006-08-09,680.434
2006-08-10,667.208
2006-08-11,670.587
2006-08-14,675.078
2006-08-15,683.276
2006-08-16,694.505
2006-08-17,701.124
2006-08-18,699.057
2006-08-21,702.582
2006-08-22,700.708
2006-08-23,699.069
2006-08-24,700.934
2006-08-25,701.16
2006-08-28,707.923
2006-08-29,709.256
2006-08-30,719.665
2006-08-31,716.297
2006-09-01,720.98
2006-09-04,727.492
2006-09-05,719.031
2006-09-06,713.362
2006-09-07,703.13
2006-09-08,703.249
2006-09-11,700.364
2006-09-12,708.579
2006-09-13,708.643
2006-09-14,714.561
2006-09-15,711.302
2006-09-18,714.896
2006-09-19,715.623
2006-09-20,720.283
2006-09-21,722.488
2006-09-22,722.499
2006-09-25,717.113
2006-09-26,721.411
2006-09-27,727.604
2006-09-28,730.033
2006-09-29,729.373
2006-10-02,733.065
2006-10-03,728.444
2006-10-04,728.194
2006-10-05,732.748
2006-10-06,726.383
2006-10-09,726.338
2006-10-10,728.113
2006-10-11,728.901
2006-10-12,731.788
2006-10-13,731.417
2006-10-16,736.512
2006-10-17,728.592
2006-10-18,735.358
2006-10-19,742.65
2006-10-20,746.23
2006-10-23,746.946
2006-10-24,746.774
2006-10-25,753.568
2006-10-26,761.977
2006-10-27,762.93
2006-10-30,760.333
2006-10-31,765.285
2006-11-01,769.245
2006-11-02,764.132
2006-11-03,764.775
2006-11-06,770.967
2006-11-07,780.632
2006-11-08,780.037
2006-11-09,785.557
2006-11-10,794.145
2006-11-13,795.492
2006-11-14,794.417
2006-11-15,801.232
2006-11-16,805.419
2006-11-17,799.726
2006-11-20,799.316
2006-11-21,803.165
2006-11-22,813.877
2006-11-23,812.984
2006-11-24,820.12
2006-11-27,807.614
2006-11-28,803.613
2006-11-29,817.515
2006-11-30,820.66
2006-12-01,820.427
2006-12-04,823.865
2006-12-05,828.144
2006-12-06,827.424
2006-12-07,831.008
2006-12-08,834.237
2006-12-11,833.53
2006-12-12,835.931
2006-12-13,839.315
2006-12-14,839.578
2006-12-15,837.879
2006-12-18,838.662
2006-12-19,839.376
2006-12-20,847.181
2006-12-21,848.863
2006-12-22,843.195
2006-12-25,843.195
2006-12-26,841.881
2006-12-27,848.323
2006-12-28,851.708
2006-12-29,856.166
2007-01-01,856.166
2007-01-02,869.83
2007-01-03,863.496
2007-01-04,849.158
2007-01-05,840.468
2007-01-08,846.225
2007-01-09,845.204
2007-01-10,838.992
2007-01-11,846.911
2007-01-12,848.953
2007-01-15,852.446
2007-01-16,847.329
2007-01-17,849.263
2007-01-18,847.849
2007-01-19,850.067
2007-01-22,851.982
2007-01-23,854.611
2007-01-24,857.602
2007-01-25,853.648
2007-01-26,846.459
2007-01-29,853.955
2007-01-30,856.524
2007-01-31,859.048
2007-02-01,869.142
2007-02-02,868.79
2007-02-05,868.022
2007-02-06,872.713
2007-02-07,883.64
2007-02-08,880.04
2007-02-09,880.575
2007-02-12,874.424
2007-02-13,882.961
2007-02-14,902.278
2007-02-15,907.839
2007-02-16,906.552
2007-02-19,911.661
2007-02-20,909.047
2007-02-21,907.399
2007-02-22,909.931
2007-02-23,912.875
2007-02-26,912.047
2007-02-27,884.214
2007-02-28,878.06
2007-03-01,866.235
2007-03-02,868.205
2007-03-05,850.389
2007-03-06,857.55
2007-03-07,866.617
2007-03-08,876.677
2007-03-09,875.835
2007-03-12,878.419
2007-03-13,869.275
2007-03-14,850.922
2007-03-15,870.925
2007-03-16,879.266
2007-03-19,889.497
2007-03-20,895.144
2007-03-21,903.936
2007-03-22,919.212
2007-03-23,921.472
2007-03-26,923.674
2007-03-27,922.77
2007-03-28,922.516
2007-03-29,931.938
2007-03-30,931.199
2007-04-02,941.287
2007-04-03,950.404
2007-04-04,952.322
2007-04-05,960.226
2007-04-06,960.226
2007-04-09,955.223
2007-04-10,960.895
2007-04-11,955.133
2007-04-12,955.22
2007-04-13,959.816
2007-04-16,969.223
2007-04-17,969.334
2007-04-18,967.203
2007-04-19,966.646
2007-04-20,975.016
2007-04-23,973.069
2007-04-24,968.518
2007-04-25,979.191
2007-04-26,972.162
2007-04-27,973.997
2007-04-30,974.839
2007-05-01,971.196
2007-05-02,976.287
2007-05-03,976.188
2007-05-04,988.222
2007-05-07,991.201
2007-05-08,977.683
2007-05-09,978.155
2007-05-10,972.521
2007-05-11,973.217
2007-05-14,968.831
2007-05-15,975.978
2007-05-16,973.613
2007-05-17,970.139
2007-05-18,977.109
2007-05-21,974.708
2007-05-22,979.827
2007-05-23,985.503
2007-05-24,976.355
2007-05-25,977.191
2007-05-28,980.585
2007-05-29,985.664
2007-05-30,983.33
2007-05-31,1000.0
2007-06-01,1002.696
2007-06-04,1008.397
2007-06-05,1005.546
2007-06-06,984.144
2007-06-07,966.543
2007-06-08,957.91
2007-06-11,966.834
2007-06-12,960.229
2007-06-13,962.935
2007-06-14,976.514
2007-06-15,990.641
2007-06-18,988.67
2007-06-19,987.327
2007-06-20,988.927
2007-06-21,977.772
2007-06-22,975.383
2007-06-25,972.478
2007-06-26,968.724
2007-06-27,967.982
2007-06-28,982.802
2007-06-29,990.901
2007-07-02,996.282
2007-07-03,997.028
2007-07-04,1003.722
2007-07-05,997.734
2007-07-06,1005.962
2007-07-09,1006.029
2007-07-10,1007.234
2007-07-11,1006.911
2007-07-12,1019.251
2007-07-13,1022.522
2007-07-16,1018.839
2007-07-17,1015.727
2007-07-18,1008.455
2007-07-19,1021.547
2007-07-20,1015.547
2007-07-23,1017.135
2007-07-24,1005.205
2007-07-25,988.901
2007-07-26,961.267
2007-07-27,948.454
2007-07-30,951.593
2007-07-31,964.977
2007-08-01,948.317
2007-08-02,950.58
2007-08-03,949.101
2007-08-06,935.719
2007-08-07,939.43
2007-08-08,960.733
2007-08-09,938.946
2007-08-10,915.58
2007-08-13,923.857
2007-08-14,912.583
2007-08-15,900.482
2007-08-16,861.352
2007-08-17,875.141
2007-08-20,882.113
2007-08-21,884.162
2007-08-22,906.126
2007-08-23,914.542
2007-08-24,923.909
2007-08-27,929.416
2007-08-28,916.188
2007-08-29,920.756
2007-08-30,929.447
2007-08-31,941.619
2007-09-03,942.122
2007-09-04,945.399
2007-09-05,931.882
2007-09-06,938.145
2007-09-07,922.625
2007-09-10,914.164
2007-09-11,929.349
2007-09-12,933.296
2007-09-13,937.864
2007-09-14,929.935
2007-09-17,915.645
2007-09-18,925.977
2007-09-19,950.745
2007-09-20,953.0
2007-09-21,959.41
2007-09-24,956.605
2007-09-25,952.422
2007-09-26,954.812
2007-09-27,964.585
2007-09-28,969.821
2007-10-01,978.687
2007-10-02,982.04
2007-10-03,980.715
2007-10-04,980.827
2007-10-05,985.455
2007-10-08,990.246
2007-10-09,998.246
2007-10-10,1006.027
2007-10-11,1016.203
2007-10-12,1009.19
2007-10-15,1007.986
2007-10-16,995.646
2007-10-17,1004.433
2007-10-18,999.48
2007-10-19,989.682
2007-10-22,966.737
2007-10-23,984.83
2007-10-24,980.473
2007-10-25,994.476
2007-10-26,1000.782
2007-10-29,1005.741
2007-10-30,991.285
2007-10-31,1005.78
2007-11-01,990.768
2007-11-02,996.127
2007-11-05,985.231
2007-11-06,997.41
2007-11-07,998.301
2007-11-08,986.822
2007-11-09,966.198
2007-11-12,955.827
2007-11-13,956.748
2007-11-14,976.318
2007-11-15,954.158
2007-11-16,938.921
2007-11-19,916.312
2007-11-20,931.057
2007-11-21,911.17
2007-11-22,913.129
2007-11-23,928.958
2007-11-26,929.689
2007-11-27,927.505
2007-11-28,939.074
2007-11-29,946.868
2007-11-30,951.666
2007-12-03,947.68
2007-12-04,936.157
2007-12-05,943.068
2007-12-06,939.878
2007-12-07,950.431
2007-12-10,958.663
2007-12-11,957.354
2007-12-12,954.616
2007-12-13,929.756
2007-12-14,918.477
2007-12-17,896.363
2007-12-18,895.175
2007-12-19,888.429
2007-12-20,887.549
2007-12-21,897.639
2007-12-24,907.94
2007-12-25,907.94
2007-12-26,914.181
2007-12-27,915.789
2007-12-28,927.849
2007-12-31,926.098
2008-01-01,926.098
2008-01-02,924.313
2008-01-03,915.166
2008-01-04,896.344
2008-01-07,876.047
2008-01-08,881.196
2008-01-09,854.693
2008-01-10,841.341
2008-01-11,835.414
2008-01-14,851.676
2008-01-15,823.912
2008-01-16,804.267
2008-01-17,801.225
2008-01-18,784.928
2008-01-21,734.434
2008-01-22,762.375
2008-01-23,745.516
2008-01-24,787.718
2008-01-25,799.075
2008-01-28,795.782
2008-01-29,819.967
2008-01-30,811.416
2008-01-31,812.185
2008-02-01,835.118
2008-02-04,840.348
2008-02-05,802.924
2008-02-06,806.921
2008-02-07,779.707
2008-02-08,782.552
2008-02-11,772.1
2008-02-12,803.273
2008-02-13,810.844
2008-02-14,819.095
2008-02-15,815.053
2008-02-18,822.874
2008-02-19,837.299
2008-02-20,827.626
2008-02-21,844.334
2008-02-22,839.126
2008-02-25,855.596
2008-02-26,869.426
2008-02-27,879.161
2008-02-28,866.764
2008-02-29,856.136
2008-03-03,845.005
2008-03-04,837.432
2008-03-05,858.095
2008-03-06,850.856
2008-03-07,839.908
2008-03-10,828.81
2008-03-11,834.244
2008-03-12,853.028
2008-03-13,843.199
2008-03-14,844.391
2008-03-17,822.001
2008-03-18,837.347
2008-03-19,820.294
2008-03-20,807.163
2008-03-21,807.163
2008-03-24,806.011
2008-03-25,844.541
2008-03-26,854.326
2008-03-27,867.647
2008-03-28,862.997
2008-03-31,874.165
2008-04-01,880.177
2008-04-02,883.095
2008-04-03,878.352
2008-04-04,888.077
2008-04-07,898.186
2008-04-08,885.975
2008-04-09,886.557
2008-04-10,883.949
2008-04-11,877.853
2008-04-14,870.348
2008-04-15,873.483
2008-04-16,897.038
2008-04-17,895.607
2008-04-18,898.224
2008-04-21,903.274
2008-04-22,905.667
2008-04-23,906.821
2008-04-24,894.996
2008-04-25,902.317
2008-04-28,906.848
2008-04-29,899.971
2008-04-30,906.539
2008-05-01,899.639
2008-05-02,905.003
2008-05-05,908.239
2008-05-06,908.809
2008-05-07,910.718
2008-05-08,912.199
2008-05-09,906.575
2008-05-12,915.563
2008-05-13,917.245
2008-05-14,919.379
2008-05-15,922.374
2008-05-16,934.3
2008-05-19,943.671
2008-05-20,933.449
2008-05-21,936.934
2008-05-22,929.518
2008-05-23,922.283
2008-05-26,921.752
2008-05-27,913.18
2008-05-28,918.14
2008-05-29,914.888
2008-05-30,923.772
2008-06-02,915.039
2008-06-03,920.056
2008-06-04,917.423
2008-06-05,927.701
2008-06-06,925.553
2008-06-09,909.267
2008-06-10,887.32
2008-06-11,876.989
2008-06-12,868.978
2008-06-13,868.563
2008-06-16,876.859
2008-06-17,883.163
2008-06-18,865.374
2008-06-19,854.09
2008-06-20,850.09
2008-06-23,834.902
2008-06-24,831.374
2008-06-25,845.269
2008-06-26,834.716
2008-06-27,827.665
2008-06-30,828.273
2008-07-01,813.961
2008-07-02,807.421
2008-07-03,800.53
2008-07-04,792.604
2008-07-07,800.022
2008-07-08,786.938
2008-07-09,804.109
2008-07-10,786.069
2008-07-11,770.485
2008-07-14,774.786
2008-07-15,761.493
2008-07-16,769.266
2008-07-17,799.889
2008-07-18,810.428
2008-07-21,819.265
2008-07-22,810.095
2008-07-23,819.707
2008-07-24,805.713
2008-07-25,806.534
2008-07-28,801.278
2008-07-29,793.763
2008-07-30,806.197
2008-07-31,803.116
2008-08-01,796.215
2008-08-04,795.338
2008-08-05,809.666
2008-08-06,820.969
2008-08-07,814.976
2008-08-08,808.926
2008-08-11,818.094
2008-08-12,817.247
2008-08-13,797.748
2008-08-14,800.024
2008-08-15,798.928
2008-08-18,794.522
2008-08-19,772.989
2008-08-20,777.487
2008-08-21,781.15
2008-08-22,793.666
2008-08-25,787.08
2008-08-26,784.779
2008-08-27,786.32
2008-08-28,801.538
2008-08-29,808.206
2008-09-01,799.796
2008-09-02,809.78
2008-09-03,795.468
2008-09-04,770.088
2008-09-05,745.857
2008-09-08,759.123
2008-09-09,748.683
2008-09-10,739.852
2008-09-11,725.167
2008-09-12,745.599
2008-09-15,731.433
2008-09-16,719.15
2008-09-17,705.498
2008-09-18,708.135
2008-09-19,748.053
2008-09-22,752.308
2008-09-23,739.292
2008-09-24,729.036
2008-09-25,734.762
2008-09-26,716.007
2008-09-29,674.819
2008-09-30,669.065
2008-10-01,664.947
2008-10-02,646.523
2008-10-03,646.215
2008-10-06,581.802
2008-10-07,570.263
2008-10-08,544.604
2008-10-09,545.348
2008-10-10,506.4
2008-10-13,553.505
2008-10-14,574.156
2008-10-15,534.476
2008-10-16,503.451
2008-10-17,511.105
2008-10-20,520.111
2008-10-21,518.201
2008-10-22,488.942
2008-10-23,486.428
2008-10-24,462.359
2008-10-27,435.923
2008-10-28,443.087
2008-10-29,479.9
2008-10-30,490.904
2008-10-31,492.594
2008-11-03,505.59
2008-11-04,537.065
2008-11-05,532.695
2008-11-06,491.61
2008-11-07,497.099
2008-11-10,506.441
2008-11-11,480.326
2008-11-12,468.552
2008-11-13,468.859
2008-11-14,475.511
2008-11-17,464.098
2008-11-18,462.395
2008-11-19,447.207
2008-11-20,429.839
2008-11-21,421.809
2008-11-24,455.387
2008-11-25,466.308
2008-11-26,460.539
2008-11-27,468.385
2008-11-28,465.85
2008-12-01,443.501
2008-12-02,452.66
2008-12-03,454.471
2008-12-04,454.456
2008-12-05,436.948
2008-12-08,465.185
2008-12-09,470.9
2008-12-10,481.177
2008-12-11,489.874
2008-12-12,482.792
2008-12-15,494.553
2008-12-16,504.003
2008-12-17,518.997
2008-12-18,525.7
2008-12-19,502.263
2008-12-22,492.26
2008-12-23,495.539
2008-12-24,496.653
2008-12-25,496.653
2008-12-26,499.05
2008-12-29,508.071
2008-12-30,512.803
2008-12-31,507.545
2009-01-01,507.545
2009-01-02,526.299
2009-01-05,525.616
2009-01-06,521.583
2009-01-07,527.432
2009-01-08,524.86
2009-01-09,518.682
2009-01-12,504.705
2009-01-13,492.371
2009-01-14,474.219
2009-01-15,466.866
2009-01-16,476.132
2009-01-19,471.201
2009-01-20,450.387
2009-01-21,451.571
2009-01-22,451.515
2009-01-23,438.971
2009-01-26,461.798
2009-01-27,467.803
2009-01-28,484.253
2009-01-29,471.936
2009-01-30,462.96
2009-02-02,451.43
2009-02-03,462.055
2009-02-04,469.321
2009-02-05,470.405
2009-02-06,479.893
2009-02-09,492.012
2009-02-10,480.29
2009-02-11,474.03
2009-02-12,460.469
2009-02-13,467.248
2009-02-16,461.444
2009-02-17,443.172
2009-02-18,436.946
2009-02-19,442.079
2009-02-20,425.624
2009-02-23,419.552
2009-02-24,414.514
2009-02-25,416.324
2009-02-26,422.407
2009-02-27,421.066
2009-03-02,403.233
2009-03-03,396.572
2009-03-04,409.58
2009-03-05,396.543
2009-03-06,390.863
2009-03-09,389.649
2009-03-10,408.982
2009-03-11,409.94
2009-03-12,413.465
2009-03-13,417.321
2009-03-16,429.844
2009-03-17,428.423
2009-03-18,433.82
2009-03-19,454.872
2009-03-20,450.444
2009-03-23,454.937
2009-03-24,456.583
2009-03-25,458.723
2009-03-26,461.59
2009-03-27,445.988
2009-03-30,429.418
2009-03-31,446.329
2009-04-01,453.421
2009-04-02,479.524
2009-04-03,481.304
2009-04-06,482.762
2009-04-07,472.762
2009-04-08,473.903
2009-04-09,484.588
2009-04-10,484.588
2009-04-13,488.697
2009-04-14,490.467
2009-04-15,489.048
2009-04-16,496.352
2009-04-17,501.365
2009-04-20,475.77
2009-04-21,479.733
2009-04-22,490.91
2009-04-23,497.618
2009-04-24,511.947
2009-04-27,508.022
2009-04-28,498.085
2009-04-29,514.897
2009-04-30,519.598
2009-05-01,519.676
2009-05-04,536.348
2009-05-05,537.697
2009-05-06,543.515
2009-05-07,545.855
2009-05-08,551.721
2009-05-11,544.173
2009-05-12,543.435
2009-05-13,525.576
2009-05-14,528.106
2009-05-15,532.569
2009-05-18,537.521
2009-05-19,549.881
2009-05-20,563.456
2009-05-21,551.574
2009-05-22,559.759
2009-05-25,561.399
2009-05-26,562.666
2009-05-27,567.616
2009-05-28,563.775
2009-05-29,575.721
2009-06-01,590.448
2009-06-02,600.214
2009-06-03,589.7
2009-06-04,589.821
2009-06-05,584.999
2009-06-08,573.41
2009-06-09,579.575
2009-06-10,586.174
2009-06-11,592.725
2009-06-12,588.955
2009-06-15,568.356
2009-06-16,568.861
2009-06-17,556.916
2009-06-18,559.455
2009-06-19,564.005
2009-06-22,545.451
2009-06-23,548.334
2009-06-24,560.373
2009-06-25,556.356
2009-06-26,563.083
2009-06-29,568.737
2009-06-30,567.542
2009-07-01,581.417
2009-07-02,566.269
2009-07-03,562.746
2009-07-06,554.741
2009-07-07,553.075
2009-07-08,539.633
2009-07-09,546.994
2009-07-10,539.535
2009-07-13,547.952
2009-07-14,551.821
2009-07-15,569.92
2009-07-16,574.814
2009-07-17,577.673
2009-07-20,588.438
2009-07-21,593.518
2009-07-22,595.634
2009-07-23,605.71
2009-07-24,602.778
2009-07-27,605.635
2009-07-28,598.291
2009-07-29,599.519
2009-07-30,613.403
2009-07-31,629.096
2009-08-03,648.954
2009-08-04,649.19
2009-08-05,652.197
2009-08-06,655.306
2009-08-07,650.275
2009-08-10,651.439
2009-08-11,640.01
2009-08-12,648.461
2009-08-13,657.491
2009-08-14,652.977
2009-08-17,632.028
2009-08-18,638.637
2009-08-19,641.012
2009-08-20,652.394
2009-08-21,667.121
2009-08-24,678.076
2009-08-25,684.035
2009-08-26,681.278
2009-08-27,675.619
2009-08-28,693.341
2009-08-31,684.818
2009-09-01,669.842
2009-09-02,657.492
2009-09-03,663.651
2009-09-04,673.103
2009-09-07,691.481
2009-09-08,708.285
2009-09-09,719.485
2009-09-10,724.266
2009-09-11,731.959
2009-09-14,729.97
2009-09-15,734.625
2009-09-16,752.091
2009-09-17,760.062
2009-09-18,758.678
2009-09-21,750.483
2009-09-22,762.827
2009-09-23,763.566
2009-09-24,749.574
2009-09-25,745.789
2009-09-28,754.54
2009-09-29,750.174
2009-09-30,753.716
2009-10-01,740.64
2009-10-02,725.185
2009-10-05,733.711
2009-10-06,759.153
2009-10-07,760.715
2009-10-08,778.3
2009-10-09,779.864
2009-10-12,794.136
2009-10-13,786.141
2009-10-14,802.089
2009-10-15,800.802
2009-10-16,790.248
2009-10-19,801.774
2009-10-20,795.627
2009-10-21,791.716
2009-10-22,779.312
2009-10-23,777.262
2009-10-26,755.839
2009-10-27,742.958
2009-10-28,716.782
2009-10-29,737.129
2009-10-30,716.098
2009-11-02,722.957
2009-11-03,710.256
2009-11-04,736.633
2009-11-05,739.11
2009-11-06,740.163
2009-11-09,757.341
2009-11-10,746.48
2009-11-11,751.06
2009-11-12,747.655
2009-11-13,746.877
2009-11-16,764.011
2009-11-17,753.614
2009-11-18,757.717
2009-11-19,737.835
2009-11-20,731.968
2009-11-23,745.333
2009-11-24,739.439
2009-11-25,746.127
2009-11-26,720.182
2009-11-27,727.913
2009-11-30,719.128
2009-12-01,738.378
2009-12-02,742.164
2009-12-03,743.071
2009-12-04,737.747
2009-12-07,736.691
2009-12-08,726.544
2009-12-09,718.077
2009-12-10,720.06
2009-12-11,719.659
2009-12-14,727.005
2009-12-15,725.352
2009-12-16,735.688
2009-12-17,719.161
2009-12-18,713.588
2009-12-21,722.696
2009-12-22,722.839
2009-12-23,729.046
2009-12-24,730.432
2009-12-25,730.432
2009-12-28,734.272
2009-12-29,738.999
2009-12-30,732.404
2009-12-31,735.799
2010-01-01,735.799
2010-01-04,756.202
2010-01-05,760.786
2010-01-06,762.775
2010-01-07,761.876
2010-01-08,764.037
2010-01-11,776.993
2010-01-12,766.793
2010-01-13,767.926
2010-01-14,772.995
2010-01-15,763.923
2010-01-18,767.168
2010-01-19,762.082
2010-01-20,748.296
2010-01-21,737.206
2010-01-22,733.784
2010-01-25,731.671
2010-01-26,728.911
2010-01-27,722.768
2010-01-28,716.383
2010-01-29,719.971
2010-02-01,725.566
2010-02-02,739.504
2010-02-03,737.0
2010-02-04,712.404
2010-02-05,690.259
2010-02-08,687.845
2010-02-09,692.252
2010-02-10,694.423
2010-02-11,685.851
2010-02-12,681.068
2010-02-15,679.879
2010-02-16,692.752
2010-02-17,703.005
2010-02-18,705.912
2010-02-19,702.619
2010-02-22,707.753
2010-02-23,700.639
2010-02-24,706.027
2010-02-25,693.927
2010-02-26,711.184
2010-03-01,713.516
2010-03-02,724.795
2010-03-03,736.8
2010-03-04,734.147
2010-03-05,742.659
2010-03-08,743.99
2010-03-09,738.471
2010-03-10,749.969
2010-03-11,748.068
2010-03-12,754.353
2010-03-15,743.693
2010-03-16,757.9
2010-03-17,761.418
2010-03-18,753.602
2010-03-19,749.919
2010-03-22,750.898
2010-03-23,756.834
2010-03-24,749.423
2010-03-25,756.627
2010-03-26,761.608
2010-03-29,767.852
2010-03-30,758.126
2010-03-31,764.26
2010-04-01,777.894
2010-04-02,777.894
2010-04-05,776.113
2010-04-06,776.941
2010-04-07,768.958
2010-04-08,763.451
2010-04-09,776.309
2010-04-12,783.901
2010-04-13,781.733
2010-04-14,793.268
2010-04-15,794.839
2010-04-16,781.625
2010-04-19,775.753
2010-04-20,786.149
2010-04-21,783.038
2010-04-22,770.938
2010-04-23,780.427
2010-04-26,782.877
2010-04-27,764.929
2010-04-28,741.884
2010-04-29,759.354
2010-04-30,762.244
2010-05-03,759.308
2010-05-04,729.629
2010-05-05,706.65
2010-05-06,693.592
2010-05-07,662.704
2010-05-10,715.979
2010-05-11,705.313
2010-05-12,720.784
2010-05-13,718.805
2010-05-14,689.453
2010-05-17,676.555
2010-05-18,689.97
2010-05-19,669.949
2010-05-20,652.545
2010-05-21,664.746
2010-05-24,654.968
2010-05-25,623.304
2010-05-26,638.087
2010-05-27,660.924
2010-05-28,665.557
2010-05-31,664.981
2010-06-01,662.064
2010-06-02,656.317
2010-06-03,671.179
2010-06-04,652.229
2010-06-07,637.354
2010-06-08,631.119
2010-06-09,649.167
2010-06-10,665.029
2010-06-11,667.269
2010-06-14,688.309
2010-06-15,696.322
2010-06-16,694.767
2010-06-17,699.034
2010-06-18,702.195
2010-06-21,707.908
2010-06-22,697.064
2010-06-23,688.305
2010-06-24,679.707
2010-06-25,673.555
2010-06-28,683.091
2010-06-29,654.557
2010-06-30,657.769
2010-07-01,652.538
2010-07-02,662.103
2010-07-05,657.123
2010-07-06,676.849
2010-07-07,681.665
2010-07-08,693.445
2010-07-09,693.137
2010-07-12,696.213
2010-07-13,712.835
2010-07-14,716.506
2010-07-15,718.718
2010-07-16,712.588
2010-07-19,707.243
2010-07-20,697.022
2010-07-21,702.243
2010-07-22,722.654
2010-07-23,720.449
2010-07-26,730.961
2010-07-27,732.218
2010-07-28,727.828
2010-07-29,730.252
2010-07-30,725.631
2010-08-02,747.017
2010-08-03,748.186
2010-08-04,741.123
2010-08-05,742.413
2010-08-06,741.659
2010-08-09,745.45
2010-08-10,728.814
2010-08-11,700.316
2010-08-12,693.755
2010-08-13,690.45
2010-08-16,695.248
2010-08-17,708.938
2010-08-18,709.192
2010-08-19,701.993
2010-08-20,683.327
2010-08-23,683.926
2010-08-24,675.883
2010-08-25,666.621
2010-08-26,678.561
2010-08-27,679.71
2010-08-30,678.101
2010-08-31,680.891
2010-09-01,702.807
2010-09-02,707.333
2010-09-03,714.772
2010-09-06,718.553
2010-09-07,703.339
2010-09-08,707.517
2010-09-09,715.591
2010-09-10,717.243
2010-09-13,730.473
2010-09-14,738.682
2010-09-15,740.442
2010-09-16,741.555
