Date,WORLD ex USA SMALL VALUE Small Cap
2005-11-10,634.198
2005-11-11,636.382
2005-11-14,633.65
2005-11-15,630.704
2005-11-16,629.775
2005-11-17,637.324
2005-11-18,638.81
2005-11-21,641.89
2005-11-22,641.989
2005-11-23,647.96
2005-11-24,647.173
2005-11-25,645.63
2005-11-28,648.638
2005-11-29,649.809
2005-11-30,651.112
2005-12-01,654.329
2005-12-02,659.46
2005-12-05,664.603
2005-12-06,664.681
2005-12-07,665.172
2005-12-08,664.49
2005-12-09,667.916
2005-12-12,676.367
2005-12-13,676.625
2005-12-14,681.587
2005-12-15,678.65
2005-12-16,682.992
2005-12-19,682.025
2005-12-20,680.988
2005-12-21,682.782
2005-12-22,686.211
2005-12-23,687.8
2005-12-26,689.37
2005-12-27,687.074
2005-12-28,690.784
2005-12-29,692.259
2005-12-30,688.83
2006-01-02,689.711
2006-01-03,701.923
2006-01-04,714.305
2006-01-05,715.652
2006-01-06,723.325
2006-01-09,722.361
2006-01-10,719.323
2006-01-11,724.441
2006-01-12,726.792
2006-01-13,726.746
2006-01-16,728.582
2006-01-17,716.711
2006-01-18,703.949
2006-01-19,717.228
2006-01-20,717.011
2006-01-23,716.816
2006-01-24,721.31
2006-01-25,726.95
2006-01-26,731.097
2006-01-27,735.208
2006-01-30,735.141
2006-01-31,738.864
2006-02-01,740.32
2006-02-02,739.62
2006-02-03,733.929
2006-02-06,737.649
2006-02-07,736.077
2006-02-08,729.766
2006-02-09,735.433
2006-02-10,731.372
2006-02-13,723.042
2006-02-14,723.992
2006-02-15,726.005
2006-02-16,725.363
2006-02-17,724.793
2006-02-20,722.842
2006-02-21,726.911
2006-02-22,728.375
2006-02-23,738.447
2006-02-24,739.76
2006-02-27,742.946
2006-02-28,742.762
2006-03-01,742.109
2006-03-02,741.186
2006-03-03,738.396
2006-03-06,739.826
2006-03-07,729.649
2006-03-08,723.716
2006-03-09,731.884
2006-03-10,730.128
2006-03-13,740.203
2006-03-14,748.921
2006-03-15,752.77
2006-03-16,757.911
2006-03-17,762.775
2006-03-20,766.777
2006-03-21,763.028
2006-03-22,766.937
2006-03-23,761.574
2006-03-24,764.977
2006-03-27,768.162
2006-03-28,767.946
2006-03-29,765.587
2006-03-30,776.045
2006-03-31,771.737
2006-04-03,778.426
2006-04-04,784.35
2006-04-05,784.939
2006-04-06,789.905
2006-04-07,785.591
2006-04-10,783.629
2006-04-11,778.431
2006-04-12,772.726
2006-04-13,774.944
2006-04-14,774.579
2006-04-17,780.258
2006-04-18,783.961
2006-04-19,791.496
2006-04-20,789.512
2006-04-21,796.083
2006-04-24,794.468
2006-04-25,798.914
2006-04-26,802.901
2006-04-27,804.753
2006-04-28,805.547
2006-05-01,811.16
2006-05-02,817.478
2006-05-03,814.91
2006-05-04,820.755
2006-05-05,830.937
2006-05-08,836.19
2006-05-09,839.542
2006-05-10,837.842
2006-05-11,836.428
2006-05-12,824.517
2006-05-15,806.971
2006-05-16,800.619
2006-05-17,790.474
2006-05-18,777.315
2006-05-19,770.753
2006-05-22,753.339
2006-05-23,765.697
2006-05-24,754.961
2006-05-25,761.695
2006-05-26,773.846
2006-05-29,778.437
2006-05-30,774.369
2006-05-31,771.271
2006-06-01,770.671
2006-06-02,783.396
2006-06-05,778.23
2006-06-06,753.72
2006-06-07,746.728
2006-06-08,720.384
2006-06-09,732.528
2006-06-12,729.028
2006-06-13,706.3
2006-06-14,711.754
2006-06-15,729.114
2006-06-16,733.845
2006-06-19,731.118
2006-06-20,729.835
2006-06-21,730.879
2006-06-22,734.613
2006-06-23,731.343
2006-06-26,733.189
2006-06-27,734.551
2006-06-28,728.38
2006-06-29,736.585
2006-06-30,759.486
2006-07-03,762.718
2006-07-04,766.791
2006-07-05,755.846
2006-07-06,759.492
2006-07-07,762.304
2006-07-10,758.998
2006-07-11,755.35
2006-07-12,749.733
2006-07-13,742.172
2006-07-14,730.48
2006-07-17,719.791
2006-07-18,711.039
2006-07-19,721.613
2006-07-20,732.908
2006-07-21,729.25
2006-07-24,729.491
2006-07-25,733.69
2006-07-26,733.529
2006-07-27,746.902
2006-07-28,751.965
2006-07-31,757.133
2006-08-01,754.417
2006-08-02,761.703
2006-08-03,757.564
2006-08-04,765.363
2006-08-07,757.369
2006-08-08,759.444
2006-08-09,762.222
2006-08-10,754.906
2006-08-11,755.375
2006-08-14,757.822
2006-08-15,763.022
2006-08-16,772.478
2006-08-17,774.611
2006-08-18,774.042
2006-08-21,776.511
2006-08-22,774.754
2006-08-23,774.363
2006-08-24,771.423
2006-08-25,769.166
2006-08-28,768.685
2006-08-29,771.407
2006-08-30,775.998
2006-08-31,778.727
2006-09-01,782.492
2006-09-04,791.206
2006-09-05,788.902
2006-09-06,783.256
2006-09-07,772.91
2006-09-08,771.599
2006-09-11,762.726
2006-09-12,765.38
2006-09-13,766.522
2006-09-14,773.795
2006-09-15,771.399
2006-09-18,772.328
2006-09-19,773.608
2006-09-20,772.719
2006-09-21,778.187
2006-09-22,776.15
2006-09-25,772.98
2006-09-26,773.762
2006-09-27,782.887
2006-09-28,784.166
2006-09-29,784.644
2006-10-02,790.273
2006-10-03,786.536
2006-10-04,783.395
2006-10-05,792.12
2006-10-06,786.642
2006-10-09,786.377
2006-10-10,785.966
2006-10-11,783.395
2006-10-12,786.496
2006-10-13,789.776
2006-10-16,797.617
2006-10-17,792.064
2006-10-18,795.791
2006-10-19,802.213
2006-10-20,805.075
2006-10-23,803.817
2006-10-24,804.819
2006-10-25,808.534
2006-10-26,814.499
2006-10-27,815.018
2006-10-30,810.598
2006-10-31,816.421
2006-11-01,817.465
2006-11-02,816.25
2006-11-03,814.341
2006-11-06,818.024
2006-11-07,825.174
2006-11-08,819.032
2006-11-09,818.618
2006-11-10,823.108
2006-11-13,817.822
2006-11-14,823.443
2006-11-15,823.998
2006-11-16,824.464
2006-11-17,822.453
2006-11-20,814.692
2006-11-21,819.594
2006-11-22,831.354
2006-11-23,832.642
2006-11-24,835.619
2006-11-27,834.09
2006-11-28,833.007
2006-11-29,844.39
2006-11-30,852.943
2006-12-01,856.959
2006-12-04,858.792
2006-12-05,860.369
2006-12-06,865.311
2006-12-07,867.065
2006-12-08,867.772
2006-12-11,865.681
2006-12-12,866.097
2006-12-13,869.17
2006-12-14,870.747
2006-12-15,870.507
2006-12-18,869.6
2006-12-19,868.778
2006-12-20,875.261
2006-12-21,874.358
2006-12-22,873.865
2006-12-25,872.222
2006-12-26,872.386
2006-12-27,877.607
2006-12-28,879.825
2006-12-29,881.298
2007-01-01,881.298
2007-01-02,891.041
2007-01-03,885.453
2007-01-04,879.255
2007-01-05,872.011
2007-01-08,874.061
2007-01-09,876.856
2007-01-10,868.23
2007-01-11,870.649
2007-01-12,879.686
2007-01-15,888.42
2007-01-16,886.318
2007-01-17,889.509
2007-01-18,890.436
2007-01-19,893.483
2007-01-22,896.516
2007-01-23,898.795
2007-01-24,899.532
2007-01-25,897.685
2007-01-26,891.567
2007-01-29,894.468
2007-01-30,897.071
2007-01-31,897.511
2007-02-01,909.016
2007-02-02,910.837
2007-02-05,910.317
2007-02-06,915.315
2007-02-07,917.352
2007-02-08,912.33
2007-02-09,914.773
2007-02-12,909.757
2007-02-13,914.799
2007-02-14,927.082
2007-02-15,933.115
2007-02-16,932.661
2007-02-19,937.185
2007-02-20,936.072
2007-02-21,934.357
2007-02-22,938.191
2007-02-23,944.279
2007-02-26,947.694
2007-02-27,930.154
2007-02-28,914.065
2007-03-01,908.23
2007-03-02,907.598
2007-03-05,882.837
2007-03-06,895.429
2007-03-07,903.757
2007-03-08,912.935
2007-03-09,915.093
2007-03-12,922.14
2007-03-13,916.658
2007-03-14,896.975
2007-03-15,909.049
2007-03-16,912.893
2007-03-19,920.929
2007-03-20,926.345
2007-03-21,932.035
2007-03-22,943.49
2007-03-23,942.543
2007-03-26,945.055
2007-03-27,942.496
2007-03-28,942.391
2007-03-29,943.615
2007-03-30,946.383
2007-04-02,949.118
2007-04-03,954.544
2007-04-04,960.756
2007-04-05,964.186
2007-04-06,963.985
2007-04-09,962.479
2007-04-10,971.734
2007-04-11,971.109
2007-04-12,971.444
2007-04-13,971.49
2007-04-16,980.268
2007-04-17,981.06
2007-04-18,984.459
2007-04-19,977.543
2007-04-20,981.794
2007-04-23,982.01
2007-04-24,979.812
2007-04-25,983.909
2007-04-26,982.646
2007-04-27,986.387
2007-04-30,987.158
2007-05-01,983.966
2007-05-02,989.151
2007-05-03,988.026
2007-05-04,995.144
2007-05-07,1001.7
2007-05-08,992.791
2007-05-09,995.276
2007-05-10,991.334
2007-05-11,989.669
2007-05-14,990.007
2007-05-15,991.372
2007-05-16,987.493
2007-05-17,985.804
2007-05-18,986.362
2007-05-21,987.434
2007-05-22,992.516
2007-05-23,998.87
2007-05-24,990.023
2007-05-25,985.465
2007-05-28,988.648
2007-05-29,991.731
2007-05-30,987.347
2007-05-31,1000.0
2007-06-01,1003.726
2007-06-04,1008.326
2007-06-05,1007.292
2007-06-06,996.239
2007-06-07,982.278
2007-06-08,972.154
2007-06-11,977.479
2007-06-12,972.087
2007-06-13,968.065
2007-06-14,977.213
2007-06-15,987.153
2007-06-18,988.871
2007-06-19,987.969
2007-06-20,990.227
2007-06-21,982.979
2007-06-22,982.247
2007-06-25,977.727
2007-06-26,976.786
2007-06-27,968.533
2007-06-28,982.015
2007-06-29,987.703
2007-07-02,996.608
2007-07-03,1001.229
2007-07-04,1005.017
2007-07-05,1002.722
2007-07-06,1004.598
2007-07-09,1008.117
2007-07-10,1010.285
2007-07-11,1007.994
2007-07-12,1012.626
2007-07-13,1018.341
2007-07-16,1019.628
2007-07-17,1017.505
2007-07-18,1013.091
2007-07-19,1019.715
2007-07-20,1020.169
2007-07-23,1015.54
2007-07-24,1009.65
2007-07-25,995.939
2007-07-26,977.61
2007-07-27,962.084
2007-07-30,965.937
2007-07-31,977.405
2007-08-01,961.72
2007-08-02,963.26
2007-08-03,962.036
2007-08-06,952.863
2007-08-07,954.394
2007-08-08,964.68
2007-08-09,950.499
2007-08-10,925.08
2007-08-13,933.616
2007-08-14,925.307
2007-08-15,907.366
2007-08-16,880.865
2007-08-17,880.486
2007-08-20,889.773
2007-08-21,893.66
2007-08-22,906.949
2007-08-23,919.689
2007-08-24,923.474
2007-08-27,928.456
2007-08-28,919.19
2007-08-29,917.89
2007-08-30,925.909
2007-08-31,941.114
2007-09-03,944.317
2007-09-04,947.732
2007-09-05,938.101
2007-09-06,938.25
2007-09-07,935.548
2007-09-10,924.842
2007-09-11,934.517
2007-09-12,937.571
2007-09-13,932.983
2007-09-14,927.307
2007-09-17,916.091
2007-09-18,914.245
2007-09-19,938.341
2007-09-20,942.74
2007-09-21,942.06
2007-09-24,943.332
2007-09-25,938.314
2007-09-26,942.07
2007-09-27,954.997
2007-09-28,960.383
2007-10-01,963.235
2007-10-02,968.864
2007-10-03,971.741
2007-10-04,970.751
2007-10-05,977.346
2007-10-08,973.001
2007-10-09,978.638
2007-10-10,984.072
2007-10-11,991.947
2007-10-12,985.969
2007-10-15,984.566
2007-10-16,971.599
2007-10-17,976.162
2007-10-18,978.327
2007-10-19,970.425
2007-10-22,951.208
2007-10-23,967.661
2007-10-24,963.414
2007-10-25,972.779
2007-10-26,980.387
2007-10-29,986.85
2007-10-30,984.389
2007-10-31,1000.843
2007-11-01,993.24
2007-11-02,986.613
2007-11-05,974.863
2007-11-06,984.325
2007-11-07,980.867
2007-11-08,968.241
2007-11-09,957.101
2007-11-12,937.841
2007-11-13,938.849
2007-11-14,951.575
2007-11-15,937.458
2007-11-16,926.386
2007-11-19,907.739
2007-11-20,912.815
2007-11-21,894.074
2007-11-22,896.622
2007-11-23,906.531
2007-11-26,910.06
2007-11-27,907.577
2007-11-28,914.85
2007-11-29,924.665
2007-11-30,929.089
2007-12-03,928.459
2007-12-04,916.588
2007-12-05,918.81
2007-12-06,922.454
2007-12-07,931.915
2007-12-10,935.853
2007-12-11,936.844
2007-12-12,934.47
2007-12-13,913.934
2007-12-14,902.081
2007-12-17,877.375
2007-12-18,877.281
2007-12-19,873.892
2007-12-20,872.516
2007-12-21,881.184
2007-12-24,883.919
2007-12-25,885.529
2007-12-26,892.662
2007-12-27,896.735
2007-12-28,901.313
2007-12-31,902.978
2008-01-01,902.978
2008-01-02,908.03
2008-01-03,902.496
2008-01-04,883.669
2008-01-07,868.04
2008-01-08,867.719
2008-01-09,854.566
2008-01-10,845.946
2008-01-11,841.481
2008-01-14,851.762
2008-01-15,832.674
2008-01-16,810.573
2008-01-17,817.217
2008-01-18,811.914
2008-01-21,777.76
2008-01-22,775.853
2008-01-23,774.599
2008-01-24,803.572
2008-01-25,817.875
2008-01-28,810.717
2008-01-29,827.151
2008-01-30,823.455
2008-01-31,830.912
2008-02-01,845.445
2008-02-04,854.247
2008-02-05,830.32
2008-02-06,821.097
2008-02-07,808.913
2008-02-08,810.691
2008-02-11,808.864
2008-02-12,823.102
2008-02-13,821.38
2008-02-14,834.035
2008-02-15,829.629
2008-02-18,832.438
2008-02-19,842.529
2008-02-20,828.746
2008-02-21,843.279
2008-02-22,840.345
2008-02-25,851.086
2008-02-26,857.364
2008-02-27,870.752
2008-02-28,867.017
2008-02-29,858.658
2008-03-03,843.429
2008-03-04,837.619
2008-03-05,841.4
2008-03-06,845.18
2008-03-07,830.21
2008-03-10,818.821
2008-03-11,822.594
2008-03-12,838.888
2008-03-13,833.48
2008-03-14,827.298
2008-03-17,809.519
2008-03-18,821.23
2008-03-19,813.247
2008-03-20,802.124
2008-03-21,808.292
2008-03-24,806.125
2008-03-25,833.718
2008-03-26,842.944
2008-03-27,853.268
2008-03-28,852.484
2008-03-31,856.082
2008-04-01,859.809
2008-04-02,870.217
2008-04-03,868.972
2008-04-04,872.073
2008-04-07,875.707
2008-04-08,865.397
2008-04-09,861.607
2008-04-10,856.507
2008-04-11,856.924
2008-04-14,849.948
2008-04-15,850.963
2008-04-16,867.343
2008-04-17,866.665
2008-04-18,865.508
2008-04-21,871.821
2008-04-22,869.174
2008-04-23,866.149
2008-04-24,855.475
2008-04-25,863.355
2008-04-28,870.341
2008-04-29,866.178
2008-04-30,871.317
2008-05-01,864.475
2008-05-02,875.89
2008-05-05,879.621
2008-05-06,883.766
2008-05-07,883.788
2008-05-08,890.578
2008-05-09,882.778
2008-05-12,887.206
2008-05-13,883.805
2008-05-14,883.567
2008-05-15,892.122
2008-05-16,899.401
2008-05-19,901.212
2008-05-20,897.609
2008-05-21,894.508
2008-05-22,893.06
2008-05-23,890.96
2008-05-26,883.51
2008-05-27,879.008
2008-05-28,875.491
2008-05-29,878.433
2008-05-30,880.275
2008-06-02,878.596
2008-06-03,873.332
2008-06-04,873.602
2008-06-05,876.921
2008-06-06,876.913
2008-06-09,863.303
2008-06-10,842.687
2008-06-11,837.083
2008-06-12,826.747
2008-06-13,829.118
2008-06-16,837.251
2008-06-17,841.883
2008-06-18,832.965
2008-06-19,822.637
2008-06-20,818.513
2008-06-23,807.582
2008-06-24,804.98
2008-06-25,810.615
2008-06-26,807.547
2008-06-27,801.666
2008-06-30,800.542
2008-07-01,788.61
2008-07-02,777.657
2008-07-03,768.98
2008-07-04,766.064
2008-07-07,765.764
2008-07-08,752.146
2008-07-09,762.822
2008-07-10,759.576
2008-07-11,753.717
2008-07-14,753.65
2008-07-15,748.055
2008-07-16,744.356
2008-07-17,760.402
2008-07-18,765.368
2008-07-21,775.509
2008-07-22,774.394
2008-07-23,782.139
2008-07-24,776.946
2008-07-25,768.019
2008-07-28,763.633
2008-07-29,753.738
2008-07-30,767.386
2008-07-31,768.295
2008-08-01,761.952
2008-08-04,755.333
2008-08-05,760.516
2008-08-06,769.645
2008-08-07,762.294
2008-08-08,755.226
2008-08-11,764.256
2008-08-12,758.02
2008-08-13,743.557
2008-08-14,742.031
2008-08-15,740.564
2008-08-18,742.09
2008-08-19,725.727
2008-08-20,726.431
2008-08-21,731.693
2008-08-22,732.518
2008-08-25,735.046
2008-08-26,730.304
2008-08-27,730.227
2008-08-28,736.626
2008-08-29,747.73
2008-09-01,739.41
2008-09-02,735.923
2008-09-03,731.595
2008-09-04,716.516
2008-09-05,704.052
2008-09-08,717.705
2008-09-09,706.74
2008-09-10,701.492
2008-09-11,688.266
2008-09-12,703.922
2008-09-15,693.019
2008-09-16,674.913
2008-09-17,670.431
2008-09-18,670.257
2008-09-19,697.192
2008-09-22,699.315
2008-09-23,690.517
2008-09-24,687.801
2008-09-25,687.413
2008-09-26,674.859
2008-09-29,643.644
2008-09-30,629.131
2008-10-01,630.512
2008-10-02,615.465
2008-10-03,609.777
2008-10-06,568.228
2008-10-07,557.84
2008-10-08,528.214
2008-10-09,526.024
2008-10-10,491.288
2008-10-13,511.578
2008-10-14,541.242
2008-10-15,524.474
2008-10-16,493.705
2008-10-17,502.744
2008-10-20,509.762
2008-10-21,511.239
2008-10-22,483.831
2008-10-23,475.995
2008-10-24,453.076
2008-10-27,425.878
2008-10-28,432.875
2008-10-29,460.148
2008-10-30,478.995
2008-10-31,480.234
2008-11-03,489.049
2008-11-04,512.246
2008-11-05,519.339
2008-11-06,496.765
2008-11-07,490.663
2008-11-10,498.966
2008-11-11,480.571
2008-11-12,471.701
2008-11-13,463.098
2008-11-14,463.419
2008-11-17,457.605
2008-11-18,452.501
2008-11-19,443.949
2008-11-20,425.379
2008-11-21,428.821
2008-11-24,442.686
2008-11-25,447.733
2008-11-26,446.077
2008-11-27,455.168
2008-11-28,456.954
2008-12-01,443.364
2008-12-02,438.514
2008-12-03,439.708
2008-12-04,438.267
2008-12-05,430.081
2008-12-08,450.604
2008-12-09,453.877
2008-12-10,463.559
2008-12-11,472.099
2008-12-12,463.051
2008-12-15,478.358
2008-12-16,478.549
2008-12-17,491.825
2008-12-18,491.922
2008-12-19,477.712
2008-12-22,474.744
2008-12-23,475.633
2008-12-24,474.064
2008-12-25,475.781
2008-12-26,478.342
2008-12-29,488.608
2008-12-30,493.771
2008-12-31,491.366
2009-01-01,491.366
2009-01-02,503.4
2009-01-05,503.045
2009-01-06,503.435
2009-01-07,511.082
2009-01-08,506.544
2009-01-09,505.098
2009-01-12,498.163
2009-01-13,480.172
2009-01-14,472.62
2009-01-15,463.791
2009-01-16,473.339
2009-01-19,466.619
2009-01-20,452.594
2009-01-21,453.611
2009-01-22,454.671
2009-01-23,444.152
2009-01-26,453.071
2009-01-27,462.276
2009-01-28,469.892
2009-01-29,465.288
2009-01-30,459.328
2009-02-02,448.449
2009-02-03,452.234
2009-02-04,459.289
2009-02-05,457.029
2009-02-06,462.865
2009-02-09,468.488
2009-02-10,462.041
2009-02-11,457.874
2009-02-12,450.184
2009-02-13,455.324
2009-02-16,451.148
2009-02-17,436.908
2009-02-18,429.841
2009-02-19,430.588
2009-02-20,418.178
2009-02-23,414.304
2009-02-24,406.871
2009-02-25,408.701
2009-02-26,412.791
2009-02-27,411.256
2009-03-02,397.845
2009-03-03,391.336
2009-03-04,399.423
2009-03-05,395.65
2009-03-06,390.189
2009-03-09,381.312
2009-03-10,390.799
2009-03-11,396.94
2009-03-12,396.716
2009-03-13,404.622
2009-03-16,416.066
2009-03-17,416.395
2009-03-18,419.344
2009-03-19,441.857
2009-03-20,435.6
2009-03-23,446.489
2009-03-24,451.241
2009-03-25,454.203
2009-03-26,458.457
2009-03-27,454.748
2009-03-30,440.029
2009-03-31,442.116
2009-04-01,450.464
2009-04-02,473.567
2009-04-03,478.228
2009-04-06,477.882
2009-04-07,473.315
2009-04-08,469.626
2009-04-09,483.754
2009-04-10,484.336
2009-04-13,489.648
2009-04-14,499.436
2009-04-15,499.033
2009-04-16,502.409
2009-04-17,506.594
2009-04-20,495.014
2009-04-21,491.749
2009-04-22,498.431
2009-04-23,505.47
2009-04-24,514.886
2009-04-27,512.761
2009-04-28,501.92
2009-04-29,515.078
2009-04-30,523.182
2009-05-01,524.977
2009-05-04,537.593
2009-05-05,546.507
2009-05-06,551.192
2009-05-07,559.646
2009-05-08,568.077
2009-05-11,567.108
2009-05-12,567.495
2009-05-13,552.409
2009-05-14,550.601
2009-05-15,560.268
2009-05-18,560.345
2009-05-19,576.64
2009-05-20,589.865
2009-05-21,583.87
2009-05-22,588.949
2009-05-25,591.446
2009-05-26,592.149
2009-05-27,596.142
2009-05-28,591.401
2009-05-29,600.547
2009-06-01,614.374
2009-06-02,623.919
2009-06-03,618.501
2009-06-04,614.213
2009-06-05,609.673
2009-06-08,601.163
2009-06-09,609.806
2009-06-10,619.299
2009-06-11,628.179
2009-06-12,625.096
2009-06-15,612.854
2009-06-16,607.401
2009-06-17,597.415
2009-06-18,596.787
2009-06-19,599.022
2009-06-22,587.899
2009-06-23,584.718
2009-06-24,597.267
2009-06-25,596.793
2009-06-26,608.492
2009-06-29,609.526
2009-06-30,607.545
2009-07-01,614.582
2009-07-02,607.324
2009-07-03,603.989
2009-07-06,595.777
2009-07-07,595.676
2009-07-08,584.119
2009-07-09,586.226
2009-07-10,583.719
2009-07-13,580.777
2009-07-14,593.464
2009-07-15,607.451
2009-07-16,611.129
2009-07-17,611.916
2009-07-20,620.796
2009-07-21,631.623
2009-07-22,633.651
2009-07-23,641.092
2009-07-24,644.461
2009-07-27,646.972
2009-07-28,642.983
2009-07-29,641.262
2009-07-30,650.914
2009-07-31,662.511
2009-08-03,680.543
2009-08-04,681.024
2009-08-05,683.165
2009-08-06,686.374
2009-08-07,679.89
2009-08-10,681.515
2009-08-11,678.319
2009-08-12,681.653
2009-08-13,696.508
2009-08-14,700.151
2009-08-17,677.504
2009-08-18,685.417
2009-08-19,687.627
2009-08-20,698.42
2009-08-21,706.635
2009-08-24,720.11
2009-08-25,723.354
2009-08-26,720.086
2009-08-27,717.461
2009-08-28,732.288
2009-08-31,726.433
2009-09-01,716.573
2009-09-02,704.626
2009-09-03,710.712
2009-09-04,717.278
2009-09-07,730.287
2009-09-08,743.377
2009-09-09,750.062
2009-09-10,754.945
2009-09-11,763.274
2009-09-14,755.91
2009-09-15,758.786
2009-09-16,770.107
2009-09-17,777.302
2009-09-18,770.665
2009-09-21,759.971
2009-09-22,771.495
2009-09-23,771.175
2009-09-24,760.221
2009-09-25,756.302
2009-09-28,758.231
2009-09-29,757.77
2009-09-30,765.414
2009-10-01,753.04
2009-10-02,738.396
2009-10-05,741.776
2009-10-06,761.426
2009-10-07,764.078
2009-10-08,777.151
2009-10-09,777.649
2009-10-12,782.946
2009-10-13,781.598
2009-10-14,792.897
2009-10-15,795.233
2009-10-16,788.041
2009-10-19,797.382
2009-10-20,797.274
2009-10-21,796.809
2009-10-22,788.921
2009-10-23,785.635
2009-10-26,774.989
2009-10-27,760.868
2009-10-28,739.884
2009-10-29,751.318
2009-10-30,747.261
2009-11-02,744.822
2009-11-03,735.268
2009-11-04,752.992
2009-11-05,756.413
2009-11-06,759.055
2009-11-09,773.132
2009-11-10,769.865
2009-11-11,773.524
2009-11-12,767.242
2009-11-13,772.377
2009-11-16,783.398
2009-11-17,771.824
2009-11-18,774.609
2009-11-19,758.23
2009-11-20,753.74
2009-11-23,766.034
2009-11-24,758.259
2009-11-25,762.467
2009-11-26,744.951
2009-11-27,745.977
2009-11-30,745.408
2009-12-01,765.898
2009-12-02,767.882
2009-12-03,770.358
2009-12-04,761.718
2009-12-07,760.427
2009-12-08,750.313
2009-12-09,744.722
2009-12-10,745.744
2009-12-11,743.774
2009-12-14,748.655
2009-12-15,744.368
2009-12-16,751.354
2009-12-17,739.939
2009-12-18,735.621
2009-12-21,738.713
2009-12-22,737.442
2009-12-23,744.077
2009-12-24,745.874
2009-12-25,745.841
2009-12-28,750.909
2009-12-29,755.98
2009-12-30,750.661
2009-12-31,753.45
2010-01-01,753.45
2010-01-04,770.37
2010-01-05,775.8
2010-01-06,778.182
2010-01-07,777.773
2010-01-08,783.277
2010-01-11,794.741
2010-01-12,790.824
2010-01-13,790.718
2010-01-14,796.553
2010-01-15,794.102
2010-01-18,795.716
2010-01-19,792.868
2010-01-20,779.91
2010-01-21,772.918
2010-01-22,766.439
2010-01-25,765.441
2010-01-26,758.955
2010-01-27,753.383
2010-01-28,752.014
2010-01-29,746.279
2010-02-01,747.043
2010-02-02,759.437
2010-02-03,757.468
2010-02-04,742.543
2010-02-05,728.017
2010-02-08,723.954
2010-02-09,724.76
2010-02-10,726.56
2010-02-11,729.807
2010-02-12,729.845
2010-02-15,728.254
2010-02-16,733.941
2010-02-17,741.595
2010-02-18,742.975
2010-02-19,734.671
2010-02-22,744.494
2010-02-23,741.333
2010-02-24,739.156
2010-02-25,731.371
2010-02-26,740.278
2010-03-01,742.028
2010-03-02,751.764
2010-03-03,760.679
2010-03-04,756.792
2010-03-05,764.075
2010-03-08,767.399
2010-03-09,766.203
2010-03-10,770.918
2010-03-11,772.379
2010-03-12,779.845
2010-03-15,775.927
2010-03-16,783.343
2010-03-17,790.224
2010-03-18,784.592
2010-03-19,780.409
2010-03-22,780.956
2010-03-23,784.359
2010-03-24,776.225
2010-03-25,778.539
2010-03-26,782.153
2010-03-29,788.042
2010-03-30,791.291
2010-03-31,792.561
2010-04-01,800.791
2010-04-02,801.227
2010-04-05,803.25
2010-04-06,806.4
2010-04-07,808.174
2010-04-08,806.24
2010-04-09,814.786
2010-04-12,821.406
2010-04-13,815.615
2010-04-14,823.692
2010-04-15,827.563
2010-04-16,819.68
2010-04-19,808.609
2010-04-20,815.987
2010-04-21,818.996
2010-04-22,812.736
2010-04-23,818.955
2010-04-26,826.383
2010-04-27,813.87
2010-04-28,793.937
2010-04-29,802.863
2010-04-30,807.01
2010-05-03,803.224
2010-05-04,783.341
2010-05-05,768.46
2010-05-06,754.535
2010-05-07,728.467
2010-05-10,763.07
2010-05-11,756.585
2010-05-12,766.325
2010-05-13,768.385
2010-05-14,751.997
2010-05-17,734.717
2010-05-18,735.268
2010-05-19,718.097
2010-05-20,704.125
2010-05-21,706.174
2010-05-24,702.903
2010-05-25,679.311
2010-05-26,689.129
2010-05-27,704.456
2010-05-28,708.608
2010-05-31,710.778
2010-06-01,709.278
2010-06-02,704.188
2010-06-03,714.88
2010-06-04,701.897
2010-06-07,685.106
2010-06-08,682.716
2010-06-09,692.669
2010-06-10,704.809
2010-06-11,707.909
2010-06-14,723.662
2010-06-15,728.478
2010-06-16,730.635
2010-06-17,732.128
2010-06-18,737.48
2010-06-21,743.69
2010-06-22,739.998
2010-06-23,731.353
2010-06-24,727.207
2010-06-25,722.645
2010-06-28,725.827
2010-06-29,705.922
2010-06-30,703.204
2010-07-01,698.917
2010-07-02,704.733
2010-07-05,702.798
2010-07-06,719.499
2010-07-07,721.681
2010-07-08,731.226
2010-07-09,733.821
2010-07-12,732.39
2010-07-13,741.754
2010-07-14,746.043
2010-07-15,746.448
2010-07-16,739.447
2010-07-19,733.907
2010-07-20,731.174
2010-07-21,736.408
2010-07-22,746.923
2010-07-23,750.475
2010-07-26,760.476
2010-07-27,762.599
2010-07-28,763.805
2010-07-29,767.467
2010-07-30,763.397
2010-08-02,778.748
2010-08-03,783.715
2010-08-04,778.309
2010-08-05,782.065
2010-08-06,785.276
2010-08-09,786.88
2010-08-10,772.369
2010-08-11,752.631
2010-08-12,743.429
2010-08-13,744.722
2010-08-16,748.58
2010-08-17,757.185
2010-08-18,758.065
2010-08-19,756.112
2010-08-20,740.103
2010-08-23,742.522
2010-08-24,735.454
2010-08-25,727.335
2010-08-26,736.33
2010-08-27,741.091
2010-08-30,746.071
2010-08-31,741.324
2010-09-01,756.793
2010-09-02,761.685
2010-09-03,767.873
2010-09-06,775.628
2010-09-07,768.109
2010-09-08,769.305
2010-09-09,775.51
2010-09-10,776.222
2010-09-13,788.038
2010-09-14,793.519
2010-09-15,791.643
2010-09-16,790.149
2010-09-17,789.931
2010-09-20,796.467
