Date,ACWI SMID CAP SMID (Small+Mid Cap)
2005-11-09,681.611
2005-11-10,683.542
2005-11-11,686.578
2005-11-14,685.093
2005-11-15,681.666
2005-11-16,681.966
2005-11-17,691.375
2005-11-18,693.952
2005-11-21,698.521
2005-11-22,700.525
2005-11-23,704.863
2005-11-24,704.605
2005-11-25,704.815
2005-11-28,701.173
2005-11-29,702.374
2005-11-30,703.153
2005-12-01,711.325
2005-12-02,714.456
2005-12-05,715.317
2005-12-06,716.65
2005-12-07,714.336
2005-12-08,715.206
2005-12-09,718.673
2005-12-12,723.648
2005-12-13,725.035
2005-12-14,728.947
2005-12-15,725.211
2005-12-16,726.301
2005-12-19,722.265
2005-12-20,722.541
2005-12-21,726.141
2005-12-22,729.731
2005-12-23,731.512
2005-12-26,732.296
2005-12-27,727.507
2005-12-28,731.1
2005-12-29,731.393
2005-12-30,727.768
2006-01-02,728.409
2006-01-03,740.888
2006-01-04,750.407
2006-01-05,751.671
2006-01-06,759.677
2006-01-09,762.935
2006-01-10,762.274
2006-01-11,765.764
2006-01-12,764.691
2006-01-13,764.966
2006-01-16,766.337
2006-01-17,758.063
2006-01-18,750.75
2006-01-19,761.716
2006-01-20,755.21
2006-01-23,755.668
2006-01-24,762.056
2006-01-25,763.72
2006-01-26,770.383
2006-01-27,775.517
2006-01-30,775.596
2006-01-31,777.748
2006-02-01,778.637
2006-02-02,773.882
2006-02-03,769.162
2006-02-06,773.627
2006-02-07,767.728
2006-02-08,765.168
2006-02-09,766.761
2006-02-10,764.707
2006-02-13,757.422
2006-02-14,761.315
2006-02-15,763.665
2006-02-16,767.313
2006-02-17,767.081
2006-02-20,766.686
2006-02-21,768.169
2006-02-22,771.66
2006-02-23,775.357
2006-02-24,777.306
2006-02-27,779.833
2006-02-28,774.896
2006-03-01,780.173
2006-03-02,779.849
2006-03-03,776.947
2006-03-06,774.214
2006-03-07,763.56
2006-03-08,760.256
2006-03-09,763.446
2006-03-10,766.876
2006-03-13,772.832
2006-03-14,780.689
2006-03-15,785.974
2006-03-16,788.899
2006-03-17,792.348
2006-03-20,792.943
2006-03-21,786.937
2006-03-22,790.868
2006-03-23,789.291
2006-03-24,793.13
2006-03-27,794.357
2006-03-28,793.082
2006-03-29,797.466
2006-03-30,803.203
2006-03-31,801.711
2006-04-03,805.315
2006-04-04,810.164
2006-04-05,813.643
2006-04-06,816.382
2006-04-07,809.375
2006-04-10,808.077
2006-04-11,801.21
2006-04-12,799.886
2006-04-13,801.44
2006-04-14,801.797
2006-04-17,804.782
2006-04-18,815.665
2006-04-19,823.95
2006-04-20,822.555
2006-04-21,825.136
2006-04-24,822.171
2006-04-25,822.135
2006-04-26,824.819
2006-04-27,825.034
2006-04-28,825.774
2006-05-01,827.741
2006-05-02,833.661
2006-05-03,832.834
2006-05-04,838.74
2006-05-05,848.079
2006-05-08,851.98
2006-05-09,852.852
2006-05-10,851.682
2006-05-11,844.153
2006-05-12,830.87
2006-05-15,817.603
2006-05-16,813.179
2006-05-17,800.793
2006-05-18,790.605
2006-05-19,789.316
2006-05-22,774.577
2006-05-23,779.995
2006-05-24,773.345
2006-05-25,781.941
2006-05-26,791.458
2006-05-29,793.636
2006-05-30,783.761
2006-05-31,787.198
2006-06-01,792.518
2006-06-02,799.826
2006-06-05,787.837
2006-06-06,773.193
2006-06-07,765.571
2006-06-08,750.285
2006-06-09,755.729
2006-06-12,744.835
2006-06-13,726.295
2006-06-14,731.108
2006-06-15,751.716
2006-06-16,753.37
2006-06-19,746.212
2006-06-20,743.498
2006-06-21,750.75
2006-06-22,751.576
2006-06-23,752.143
2006-06-26,755.46
2006-06-27,751.77
2006-06-28,750.064
2006-06-29,766.232
2006-06-30,780.961
2006-07-03,786.187
2006-07-04,788.377
2006-07-05,776.959
2006-07-06,778.999
2006-07-07,776.249
2006-07-10,775.104
2006-07-11,774.495
2006-07-12,767.361
2006-07-13,755.908
2006-07-14,746.168
2006-07-17,738.096
2006-07-18,733.94
2006-07-19,748.573
2006-07-20,747.825
2006-07-21,739.773
2006-07-24,748.598
2006-07-25,755.168
2006-07-26,754.746
2006-07-27,758.649
2006-07-28,767.169
2006-07-31,769.689
2006-08-01,764.847
2006-08-02,772.018
2006-08-03,772.322
2006-08-04,775.474
2006-08-07,768.916
2006-08-08,767.219
2006-08-09,766.796
2006-08-10,765.181
2006-08-11,762.639
2006-08-14,764.417
2006-08-15,774.293
2006-08-16,784.86
2006-08-17,786.751
2006-08-18,786.394
2006-08-21,784.251
2006-08-22,784.821
2006-08-23,780.497
2006-08-24,778.847
2006-08-25,777.535
2006-08-28,780.159
2006-08-29,784.059
2006-08-30,788.252
2006-08-31,790.486
2006-09-01,794.373
2006-09-04,799.623
2006-09-05,800.026
2006-09-06,790.284
2006-09-07,782.768
2006-09-08,783.768
2006-09-11,777.931
2006-09-12,785.422
2006-09-13,789.413
2006-09-14,790.797
2006-09-15,790.598
2006-09-18,792.607
2006-09-19,791.158
2006-09-20,793.037
2006-09-21,792.571
2006-09-22,787.84
2006-09-25,789.927
2006-09-26,793.515
2006-09-27,799.388
2006-09-28,800.601
2006-09-29,798.934
2006-10-02,799.388
2006-10-03,795.975
2006-10-04,800.07
2006-10-05,808.809
2006-10-06,804.116
2006-10-09,805.615
2006-10-10,807.169
2006-10-11,804.343
2006-10-12,811.891
2006-10-13,816.199
2006-10-16,823.128
2006-10-17,818.081
2006-10-18,819.693
2006-10-19,823.748
2006-10-20,823.231
2006-10-23,824.397
2006-10-24,825.967
2006-10-25,829.96
2006-10-26,836.416
2006-10-27,832.569
2006-10-30,830.934
2006-10-31,833.545
2006-11-01,830.008
2006-11-02,828.593
2006-11-03,828.424
2006-11-06,835.409
2006-11-07,840.148
2006-11-08,839.097
2006-11-09,837.459
2006-11-10,841.692
2006-11-13,840.831
2006-11-14,847.059
2006-11-15,850.243
2006-11-16,850.832
2006-11-17,848.623
2006-11-20,846.436
2006-11-21,850.797
2006-11-22,859.129
2006-11-23,860.032
2006-11-24,861.152
2006-11-27,851.334
2006-11-28,850.515
2006-11-29,862.214
2006-11-30,868.013
2006-12-01,868.88
2006-12-04,875.721
2006-12-05,878.064
2006-12-06,879.96
2006-12-07,879.448
2006-12-08,879.287
2006-12-11,877.928
2006-12-12,876.296
2006-12-13,878.239
2006-12-14,882.965
2006-12-15,882.052
2006-12-18,877.98
2006-12-19,876.744
2006-12-20,881.11
2006-12-21,878.179
2006-12-22,875.895
2006-12-25,875.347
2006-12-26,877.526
2006-12-27,884.422
2006-12-28,884.747
2006-12-29,883.38
2007-01-01,883.408
2007-01-02,889.146
2007-01-03,885.442
2007-01-04,881.232
2007-01-05,872.382
2007-01-08,873.712
2007-01-09,875.528
2007-01-10,871.974
2007-01-11,877.888
2007-01-12,885.54
2007-01-15,890.142
2007-01-16,888.809
2007-01-17,889.863
2007-01-18,886.965
2007-01-19,890.852
2007-01-22,889.851
2007-01-23,894.547
2007-01-24,900.285
2007-01-25,894.401
2007-01-26,891.571
2007-01-29,893.215
2007-01-30,897.364
2007-01-31,900.27
2007-02-01,909.892
2007-02-02,912.88
2007-02-05,912.369
2007-02-06,917.063
2007-02-07,920.841
2007-02-08,918.481
2007-02-09,915.719
2007-02-12,910.643
2007-02-13,917.04
2007-02-14,927.267
2007-02-15,932.07
2007-02-16,932.043
2007-02-19,934.169
2007-02-20,936.128
2007-02-21,935.883
2007-02-22,938.623
2007-02-23,940.336
2007-02-26,941.476
2007-02-27,916.236
2007-02-28,908.644
2007-03-01,903.24
2007-03-02,895.393
2007-03-05,873.741
2007-03-06,888.872
2007-03-07,892.559
2007-03-08,902.309
2007-03-09,904.703
2007-03-12,909.901
2007-03-13,897.296
2007-03-14,889.083
2007-03-15,899.372
2007-03-16,898.871
2007-03-19,908.37
2007-03-20,914.712
2007-03-21,924.467
2007-03-22,931.737
2007-03-23,932.957
2007-03-26,933.139
2007-03-27,929.21
2007-03-28,925.357
2007-03-29,928.022
2007-03-30,929.786
2007-04-02,933.077
2007-04-03,940.684
2007-04-04,944.634
2007-04-05,947.522
2007-04-06,947.477
2007-04-09,947.599
2007-04-10,952.95
2007-04-11,949.494
2007-04-12,952.807
2007-04-13,954.943
2007-04-16,965.017
2007-04-17,964.671
2007-04-18,965.701
2007-04-19,960.252
2007-04-20,967.922
2007-04-23,969.231
2007-04-24,967.475
2007-04-25,973.602
2007-04-26,973.6
2007-04-27,972.618
2007-04-30,966.544
2007-05-01,965.539
2007-05-02,973.774
2007-05-03,975.541
2007-05-04,981.335
2007-05-07,985.431
2007-05-08,980.182
2007-05-09,985.076
2007-05-10,976.106
2007-05-11,980.666
2007-05-14,979.127
2007-05-15,976.681
2007-05-16,978.309
2007-05-17,977.14
2007-05-18,981.247
2007-05-21,985.859
2007-05-22,989.844
2007-05-23,991.984
2007-05-24,980.24
2007-05-25,982.11
2007-05-28,984.044
2007-05-29,988.906
2007-05-30,990.713
2007-05-31,1000.0
2007-06-01,1005.433
2007-06-04,1009.008
2007-06-05,1005.576
2007-06-06,994.33
2007-06-07,979.25
2007-06-08,978.931
2007-06-11,981.801
2007-06-12,974.519
2007-06-13,979.69
2007-06-14,988.58
2007-06-15,998.575
2007-06-18,1000.142
2007-06-19,1000.517
2007-06-20,996.181
2007-06-21,996.203
2007-06-22,991.276
2007-06-25,985.1
2007-06-26,981.371
2007-06-27,982.671
2007-06-28,989.488
2007-06-29,992.107
2007-07-02,1003.394
2007-07-03,1008.656
2007-07-04,1011.359
2007-07-05,1011.544
2007-07-06,1016.143
2007-07-09,1019.539
2007-07-10,1012.098
2007-07-11,1012.945
2007-07-12,1024.296
2007-07-13,1029.523
2007-07-16,1026.548
2007-07-17,1025.579
2007-07-18,1021.747
2007-07-19,1028.812
2007-07-20,1023.366
2007-07-23,1022.811
2007-07-24,1007.859
2007-07-25,1001.162
2007-07-26,979.102
2007-07-27,961.94
2007-07-30,968.159
2007-07-31,970.922
2007-08-01,961.224
2007-08-02,966.258
2007-08-03,952.414
2007-08-06,952.496
2007-08-07,956.797
2007-08-08,973.129
2007-08-09,957.397
2007-08-10,943.933
2007-08-13,946.778
2007-08-14,932.033
2007-08-15,913.059
2007-08-16,894.084
2007-08-17,903.708
2007-08-20,914.945
2007-08-21,918.072
2007-08-22,933.054
2007-08-23,937.627
2007-08-24,945.249
2007-08-27,944.203
2007-08-28,927.981
2007-08-29,937.606
2007-08-30,940.363
2007-08-31,955.47
2007-09-03,957.513
2007-09-04,963.728
2007-09-05,953.89
2007-09-06,957.355
2007-09-07,945.975
2007-09-10,936.525
2007-09-11,948.465
2007-09-12,948.891
2007-09-13,950.663
2007-09-14,950.026
2007-09-17,940.985
2007-09-18,955.469
2007-09-19,973.739
2007-09-20,972.792
2007-09-21,975.858
2007-09-24,974.564
2007-09-25,971.919
2007-09-26,978.447
2007-09-27,989.305
2007-09-28,990.218
2007-10-01,1000.855
2007-10-02,1006.004
2007-10-03,1004.734
2007-10-04,1004.492
2007-10-05,1016.337
2007-10-08,1012.673
2007-10-09,1019.566
2007-10-10,1023.152
2007-10-11,1024.215
2007-10-12,1022.981
2007-10-15,1018.629
2007-10-16,1007.596
2007-10-17,1011.434
2007-10-18,1013.51
2007-10-19,996.111
2007-10-22,988.044
2007-10-23,1002.025
2007-10-24,997.742
2007-10-25,1001.773
2007-10-26,1013.3
2007-10-29,1020.772
2007-10-30,1016.289
2007-10-31,1029.395
2007-11-01,1012.629
2007-11-02,1008.548
2007-11-05,999.18
2007-11-06,1010.188
2007-11-07,996.124
2007-11-08,989.803
2007-11-09,978.346
2007-11-12,958.211
2007-11-13,970.205
2007-11-14,976.359
2007-11-15,962.49
2007-11-16,956.248
2007-11-19,937.09
2007-11-20,940.227
2007-11-21,922.225
2007-11-22,922.38
2007-11-23,932.801
2007-11-26,928.936
2007-11-27,930.685
2007-11-28,949.23
2007-11-29,954.657
2007-11-30,961.412
2007-12-03,958.968
2007-12-04,951.375
2007-12-05,961.053
2007-12-06,971.027
2007-12-07,976.785
2007-12-10,981.095
2007-12-11,968.077
2007-12-12,969.016
2007-12-13,956.029
2007-12-14,943.53
2007-12-17,920.873
2007-12-18,924.738
2007-12-19,924.277
2007-12-20,927.114
2007-12-21,940.706
2007-12-24,947.997
2007-12-25,949.379
2007-12-26,953.198
2007-12-27,947.486
2007-12-28,950.444
2007-12-31,949.72
2008-01-01,949.891
2008-01-02,944.268
2008-01-03,938.416
2008-01-04,917.53
2008-01-07,907.247
2008-01-08,899.643
2008-01-09,896.391
2008-01-10,895.132
2008-01-11,885.932
2008-01-14,894.982
2008-01-15,873.771
2008-01-16,858.117
2008-01-17,848.094
2008-01-18,844.012
2008-01-21,821.194
2008-01-22,816.723
2008-01-23,826.517
2008-01-24,846.36
2008-01-25,852.296
2008-01-28,854.598
2008-01-29,865.494
2008-01-30,859.033
2008-01-31,869.98
2008-02-01,887.693
2008-02-04,890.321
2008-02-05,865.231
2008-02-06,855.406
2008-02-07,852.081
2008-02-08,851.646
2008-02-11,851.214
2008-02-12,860.643
2008-02-13,867.726
2008-02-14,869.656
2008-02-15,866.966
2008-02-18,870.221
2008-02-19,876.125
2008-02-20,872.185
2008-02-21,874.07
2008-02-22,874.247
2008-02-25,888.579
2008-02-26,896.576
2008-02-27,902.865
2008-02-28,896.048
2008-02-29,879.643
2008-03-03,870.298
2008-03-04,865.165
2008-03-05,871.419
2008-03-06,863.033
2008-03-07,851.258
2008-03-10,833.627
2008-03-11,851.299
2008-03-12,856.879
2008-03-13,856.08
2008-03-14,845.053
2008-03-17,823.01
2008-03-18,845.53
2008-03-19,832.002
2008-03-20,833.057
2008-03-21,835.652
2008-03-24,846.052
2008-03-25,865.572
2008-03-26,867.194
2008-03-27,866.166
2008-03-28,862.348
2008-03-31,865.4
2008-04-01,879.912
2008-04-02,888.063
2008-04-03,890.139
2008-04-04,894.427
2008-04-07,898.249
2008-04-08,890.917
2008-04-09,883.117
2008-04-10,885.845
2008-04-11,877.548
2008-04-14,872.133
2008-04-15,875.654
2008-04-16,897.628
2008-04-17,896.086
2008-04-18,903.185
2008-04-21,906.847
2008-04-22,900.475
2008-04-23,901.953
2008-04-24,899.686
2008-04-25,908.123
2008-04-28,911.993
2008-04-29,905.302
2008-04-30,906.882
2008-05-01,910.611
2008-05-02,918.076
2008-05-05,919.695
2008-05-06,925.345
2008-05-07,918.446
2008-05-08,922.565
2008-05-09,917.212
2008-05-12,924.703
2008-05-13,926.829
2008-05-14,928.751
2008-05-15,938.62
2008-05-16,944.851
2008-05-19,946.426
2008-05-20,939.939
2008-05-21,932.393
2008-05-22,933.365
2008-05-23,925.471
2008-05-26,920.663
2008-05-27,922.624
2008-05-28,925.262
2008-05-29,928.164
2008-05-30,934.006
2008-06-02,929.239
2008-06-03,925.665
2008-06-04,925.99
2008-06-05,935.706
2008-06-06,923.958
2008-06-09,915.737
2008-06-10,901.434
2008-06-11,890.436
2008-06-12,885.836
2008-06-13,892.939
2008-06-16,900.704
2008-06-17,902.331
2008-06-18,894.687
2008-06-19,891.528
2008-06-20,880.794
2008-06-23,873.589
2008-06-24,866.733
2008-06-25,872.806
2008-06-26,859.592
2008-06-27,855.489
2008-06-30,852.826
2008-07-01,845.293
2008-07-02,829.306
2008-07-03,819.728
2008-07-04,817.401
2008-07-07,814.88
2008-07-08,815.378
2008-07-09,813.61
2008-07-10,814.416
2008-07-11,810.854
2008-07-14,807.802
2008-07-15,798.089
2008-07-16,807.693
2008-07-17,820.611
2008-07-18,820.083
2008-07-21,827.895
2008-07-22,832.702
2008-07-23,837.999
2008-07-24,823.013
2008-07-25,821.489
2008-07-28,814.418
2008-07-29,817.662
2008-07-30,829.317
2008-07-31,825.472
2008-08-01,818.765
2008-08-04,807.126
2008-08-05,816.139
2008-08-06,824.375
2008-08-07,814.697
2008-08-08,818.75
2008-08-11,827.149
2008-08-12,818.927
2008-08-13,813.194
2008-08-14,817.776
2008-08-15,815.968
2008-08-18,809.788
2008-08-19,797.513
2008-08-20,801.926
2008-08-21,803.933
2008-08-22,808.793
2008-08-25,801.2
2008-08-26,799.507
2008-08-27,805.735
2008-08-28,815.496
2008-08-29,816.572
2008-09-01,810.075
2008-09-02,803.891
2008-09-03,797.479
2008-09-04,777.255
2008-09-05,770.35
2008-09-08,784.618
2008-09-09,761.199
2008-09-10,762.404
2008-09-11,757.842
2008-09-12,770.463
2008-09-15,744.638
2008-09-16,739.384
2008-09-17,719.204
2008-09-18,736.88
2008-09-19,772.884
2008-09-22,758.328
2008-09-23,747.976
2008-09-24,742.501
2008-09-25,747.09
2008-09-26,737.435
2008-09-29,690.548
2008-09-30,698.891
2008-10-01,695.827
2008-10-02,666.713
2008-10-03,656.834
2008-10-06,617.791
2008-10-07,595.844
2008-10-08,573.39
2008-10-09,551.007
2008-10-10,532.518
2008-10-13,574.748
2008-10-14,586.186
2008-10-15,545.805
2008-10-16,538.223
2008-10-17,541.404
2008-10-20,558.665
2008-10-21,550.006
2008-10-22,516.228
2008-10-23,504.917
2008-10-24,482.884
2008-10-27,459.007
2008-10-28,484.813
2008-10-29,504.039
2008-10-30,526.486
2008-10-31,534.275
2008-11-03,539.82
2008-11-04,562.437
2008-11-05,550.283
2008-11-06,521.0
2008-11-07,526.72
2008-11-10,526.422
2008-11-11,508.592
2008-11-12,488.453
2008-11-13,501.308
2008-11-14,488.924
2008-11-17,480.415
2008-11-18,476.331
2008-11-19,454.333
2008-11-20,427.771
2008-11-21,440.393
2008-11-24,465.498
2008-11-25,474.684
2008-11-26,486.824
2008-11-27,491.958
2008-11-28,495.846
2008-12-01,461.924
2008-12-02,469.464
2008-12-03,476.419
2008-12-04,467.264
2008-12-05,472.265
2008-12-08,495.312
2008-12-09,492.444
2008-12-10,504.155
2008-12-11,497.862
2008-12-12,498.101
2008-12-15,500.112
2008-12-16,515.23
2008-12-17,524.757
2008-12-18,521.29
2008-12-19,517.259
2008-12-22,507.479
2008-12-23,504.323
2008-12-24,504.394
2008-12-25,505.174
2008-12-26,508.807
2008-12-29,511.042
2008-12-30,521.212
2008-12-31,526.606
2009-01-01,526.801
2009-01-02,539.407
2009-01-05,541.385
2009-01-06,548.03
2009-01-07,541.01
2009-01-08,539.573
2009-01-09,529.892
2009-01-12,517.256
2009-01-13,511.706
2009-01-14,497.64
2009-01-15,495.288
2009-01-16,504.074
2009-01-19,500.961
2009-01-20,478.216
2009-01-21,488.805
2009-01-22,483.368
2009-01-23,480.421
2009-01-26,487.542
2009-01-27,494.947
2009-01-28,508.542
2009-01-29,496.427
2009-01-30,487.461
2009-02-02,481.941
2009-02-03,487.767
2009-02-04,491.401
2009-02-05,494.555
2009-02-06,506.658
2009-02-09,509.009
2009-02-10,494.054
2009-02-11,492.884
2009-02-12,489.816
2009-02-13,491.266
2009-02-16,488.552
2009-02-17,468.887
2009-02-18,463.589
2009-02-19,461.096
2009-02-20,452.085
2009-02-23,442.479
2009-02-24,447.53
2009-02-25,444.746
2009-02-26,442.967
2009-02-27,439.428
2009-03-02,418.017
2009-03-03,413.11
2009-03-04,424.452
2009-03-05,412.629
2009-03-06,410.141
2009-03-09,404.306
2009-03-10,423.442
2009-03-11,427.471
2009-03-12,436.492
2009-03-13,442.727
2009-03-16,446.349
2009-03-17,454.524
2009-03-18,462.916
2009-03-19,473.032
2009-03-20,463.705
2009-03-23,486.015
2009-03-24,482.295
2009-03-25,486.784
2009-03-26,497.503
2009-03-27,488.373
2009-03-30,470.757
2009-03-31,477.318
2009-04-01,484.98
2009-04-02,508.117
2009-04-03,513.041
2009-04-06,509.568
2009-04-07,498.708
2009-04-08,501.361
2009-04-09,521.804
2009-04-10,522.521
2009-04-13,525.266
2009-04-14,523.443
2009-04-15,525.85
2009-04-16,534.966
2009-04-17,538.627
2009-04-20,518.474
2009-04-21,525.147
2009-04-22,529.66
2009-04-23,533.567
2009-04-24,545.26
2009-04-27,538.477
2009-04-28,532.747
2009-04-29,547.709
2009-04-30,553.567
2009-05-01,554.692
2009-05-04,574.091
2009-05-05,575.622
2009-05-06,581.061
2009-05-07,578.093
2009-05-08,591.567
2009-05-11,585.51
2009-05-12,582.27
2009-05-13,565.008
2009-05-14,567.209
2009-05-15,569.475
2009-05-18,581.43
2009-05-19,590.241
2009-05-20,595.34
2009-05-21,586.482
2009-05-22,588.599
2009-05-25,590.162
2009-05-26,598.989
2009-05-27,597.452
2009-05-28,598.035
2009-05-29,607.958
2009-06-01,626.966
2009-06-02,630.791
2009-06-03,621.518
2009-06-04,623.947
2009-06-05,621.717
2009-06-08,614.642
2009-06-09,620.357
2009-06-10,624.369
2009-06-11,630.136
2009-06-12,628.097
2009-06-15,612.025
2009-06-16,605.054
2009-06-17,599.658
2009-06-18,600.546
2009-06-19,604.573
2009-06-22,588.291
2009-06-23,585.493
2009-06-24,595.745
2009-06-25,602.456
2009-06-26,609.336
2009-06-29,611.519
2009-06-30,609.489
2009-07-01,616.475
2009-07-02,602.92
2009-07-03,602.15
2009-07-06,596.049
2009-07-07,589.983
2009-07-08,582.002
2009-07-09,585.629
2009-07-10,583.455
2009-07-13,586.733
2009-07-14,595.533
2009-07-15,613.079
2009-07-16,618.95
2009-07-17,619.89
2009-07-20,630.516
2009-07-21,635.633
2009-07-22,637.853
2009-07-23,650.351
2009-07-24,653.524
2009-07-27,657.057
2009-07-28,655.523
2009-07-29,650.794
2009-07-30,659.92
2009-07-31,665.813
2009-08-03,681.13
2009-08-04,683.329
2009-08-05,681.373
2009-08-06,678.748
2009-08-07,682.823
2009-08-10,682.473
2009-08-11,676.173
2009-08-12,681.841
2009-08-13,692.057
2009-08-14,687.685
2009-08-17,666.067
2009-08-18,673.337
2009-08-19,676.072
2009-08-20,685.237
2009-08-21,695.827
2009-08-24,701.747
2009-08-25,703.7
2009-08-26,701.387
2009-08-27,700.291
2009-08-28,706.969
2009-08-31,699.691
2009-09-01,688.425
2009-09-02,681.468
2009-09-03,688.599
2009-09-04,696.382
2009-09-07,703.436
2009-09-08,713.941
2009-09-09,720.764
2009-09-10,727.552
2009-09-11,731.265
2009-09-14,730.402
2009-09-15,735.118
2009-09-16,748.807
2009-09-17,750.102
2009-09-18,748.113
2009-09-21,742.384
2009-09-22,751.312
2009-09-23,746.412
2009-09-24,735.43
2009-09-25,732.153
2009-09-28,739.48
2009-09-29,739.446
2009-09-30,741.092
2009-10-01,724.305
2009-10-02,714.613
2009-10-05,723.303
2009-10-06,738.149
2009-10-07,739.934
2009-10-08,751.156
2009-10-09,753.957
2009-10-12,757.546
2009-10-13,755.897
2009-10-14,768.968
2009-10-15,771.019
2009-10-16,764.145
2009-10-19,772.549
2009-10-20,768.606
2009-10-21,764.659
2009-10-22,764.306
2009-10-23,757.979
2009-10-26,749.271
2009-10-27,738.163
2009-10-28,716.747
2009-10-29,728.917
2009-10-30,717.334
2009-11-02,716.951
2009-11-03,717.245
2009-11-04,724.961
2009-11-05,733.899
2009-11-06,736.255
2009-11-09,752.329
2009-11-10,750.111
2009-11-11,754.885
2009-11-12,746.496
2009-11-13,751.522
2009-11-16,764.382
2009-11-17,759.094
2009-11-18,759.498
2009-11-19,745.202
2009-11-20,741.633
2009-11-23,752.238
2009-11-24,747.996
2009-11-25,753.52
2009-11-26,744.487
2009-11-27,735.535
2009-11-30,739.465
2009-12-01,755.398
2009-12-02,759.691
2009-12-03,757.8
2009-12-04,759.013
2009-12-07,758.713
2009-12-08,751.338
2009-12-09,748.401
2009-12-10,749.964
2009-12-11,752.98
2009-12-14,761.546
2009-12-15,757.968
2009-12-16,763.181
2009-12-17,751.782
2009-12-18,751.725
2009-12-21,757.866
2009-12-22,761.549
2009-12-23,767.969
2009-12-24,771.766
2009-12-25,771.631
2009-12-28,774.291
2009-12-29,775.809
2009-12-30,772.943
2009-12-31,771.58
2010-01-01,771.58
2010-01-04,786.905
2010-01-05,791.301
2010-01-06,794.098
2010-01-07,794.917
2010-01-08,799.228
2010-01-11,805.422
2010-01-12,797.94
2010-01-13,800.592
2010-01-14,804.889
2010-01-15,798.134
2010-01-18,799.084
2010-01-19,802.137
2010-01-20,791.506
2010-01-21,780.522
2010-01-22,768.724
2010-01-25,768.316
2010-01-26,761.315
2010-01-27,758.392
2010-01-28,753.562
2010-01-29,746.484
2010-02-01,753.133
2010-02-02,763.639
2010-02-03,761.537
2010-02-04,740.207
2010-02-05,731.161
2010-02-08,726.951
2010-02-09,733.981
2010-02-10,735.54
2010-02-11,742.652
2010-02-12,744.068
2010-02-15,743.912
2010-02-16,754.198
2010-02-17,760.831
2010-02-18,763.648
2010-02-19,760.63
2010-02-22,765.732
2010-02-23,758.766
2010-02-24,760.922
2010-02-25,756.237
2010-02-26,762.234
2010-03-01,770.909
2010-03-02,778.551
2010-03-03,784.018
2010-03-04,783.254
2010-03-05,793.792
2010-03-08,797.454
2010-03-09,797.045
2010-03-10,802.837
2010-03-11,804.387
2010-03-12,808.111
2010-03-15,803.272
2010-03-16,811.407
2010-03-17,818.939
2010-03-18,814.262
2010-03-19,808.88
2010-03-22,812.258
2010-03-23,817.928
2010-03-24,811.193
2010-03-25,809.968
2010-03-26,812.263
2010-03-29,818.493
2010-03-30,819.318
2010-03-31,818.587
2010-04-01,827.697
2010-04-02,827.959
2010-04-05,835.417
2010-04-06,838.385
2010-04-07,836.919
2010-04-08,834.708
2010-04-09,842.66
2010-04-12,845.945
2010-04-13,843.412
2010-04-14,854.37
2010-04-15,856.123
2010-04-16,844.65
2010-04-19,836.154
2010-04-20,846.739
2010-04-21,849.93
2010-04-22,850.757
2010-04-23,857.92
2010-04-26,860.899
2010-04-27,843.228
2010-04-28,835.098
2010-04-29,847.352
2010-04-30,840.56
2010-05-03,844.494
2010-05-04,822.342
2010-05-05,808.874
2010-05-06,786.948
2010-05-07,764.743
2010-05-10,803.933
2010-05-11,800.13
2010-05-12,814.475
2010-05-13,812.331
2010-05-14,793.946
2010-05-17,785.369
2010-05-18,779.863
2010-05-19,765.328
2010-05-20,739.148
2010-05-21,746.424
2010-05-24,741.326
2010-05-25,727.211
2010-05-26,735.592
2010-05-27,760.326
2010-05-28,759.362
2010-05-31,760.741
2010-06-01,748.742
2010-06-02,756.838
2010-06-03,767.206
2010-06-04,744.768
2010-06-07,727.751
2010-06-08,728.939
2010-06-09,734.453
2010-06-10,753.506
2010-06-11,759.518
2010-06-14,769.647
2010-06-15,781.962
2010-06-16,782.259
2010-06-17,782.669
2010-06-18,785.356
2010-06-21,788.831
2010-06-22,777.622
2010-06-23,772.378
2010-06-24,763.55
2010-06-25,765.183
2010-06-28,766.008
2010-06-29,740.538
2010-06-30,735.34
2010-07-01,731.079
2010-07-02,730.824
2010-07-05,729.826
2010-07-06,738.065
2010-07-07,750.961
2010-07-08,760.315
2010-07-09,766.781
2010-07-12,763.86
2010-07-13,777.518
2010-07-14,779.77
2010-07-15,779.067
2010-07-16,763.267
2010-07-19,762.724
2010-07-20,767.692
2010-07-21,765.714
2010-07-22,781.519
2010-07-23,790.172
2010-07-26,800.709
2010-07-27,798.669
2010-07-28,795.077
2010-07-29,795.272
2010-07-30,793.872
2010-08-02,810.894
2010-08-03,809.801
2010-08-04,811.331
2010-08-05,810.848
2010-08-06,810.607
2010-08-09,815.677
2010-08-10,803.123
2010-08-11,779.545
2010-08-12,773.714
2010-08-13,773.221
2010-08-16,776.431
2010-08-17,787.191
2010-08-18,789.249
2010-08-19,781.856
2010-08-20,773.655
2010-08-23,771.338
2010-08-24,762.018
2010-08-25,759.497
2010-08-26,761.846
2010-08-27,771.651
2010-08-30,767.24
2010-08-31,765.067
2010-09-01,787.061
2010-09-02,794.904
2010-09-03,804.193
2010-09-06,808.344
2010-09-07,797.984
2010-09-08,801.559
2010-09-09,806.253
2010-09-10,808.232
2010-09-13,821.402
2010-09-14,823.737
