Date,ACWI LARGE GROWTH Large Cap
2005-11-10,761.637
2005-11-11,765.286
2005-11-14,764.21
2005-11-15,761.866
2005-11-16,761.726
2005-11-17,769.883
2005-11-18,772.866
2005-11-21,776.328
2005-11-22,776.723
2005-11-23,781.105
2005-11-24,780.888
2005-11-25,781.264
2005-11-28,778.752
2005-11-29,776.928
2005-11-30,773.7
2005-12-01,782.308
2005-12-02,786.849
2005-12-05,786.072
2005-12-06,788.327
2005-12-07,786.364
2005-12-08,785.943
2005-12-09,788.453
2005-12-12,793.118
2005-12-13,795.115
2005-12-14,797.295
2005-12-15,793.918
2005-12-16,795.42
2005-12-19,792.864
2005-12-20,791.845
2005-12-21,793.968
2005-12-22,796.418
2005-12-23,797.301
2005-12-26,798.198
2005-12-27,793.94
2005-12-28,795.85
2005-12-29,795.222
2005-12-30,789.448
2006-01-02,790.132
2006-01-03,804.158
2006-01-04,814.024
2006-01-05,814.027
2006-01-06,821.732
2006-01-09,823.177
2006-01-10,819.172
2006-01-11,823.039
2006-01-12,821.394
2006-01-13,820.997
2006-01-16,822.381
2006-01-17,814.644
2006-01-18,807.082
2006-01-19,815.019
2006-01-20,805.38
2006-01-23,807.194
2006-01-24,810.029
2006-01-25,811.089
2006-01-26,815.99
2006-01-27,823.398
2006-01-30,823.248
2006-01-31,824.455
2006-02-01,825.228
2006-02-02,818.911
2006-02-03,813.548
2006-02-06,813.108
2006-02-07,807.463
2006-02-08,805.833
2006-02-09,809.067
2006-02-10,807.815
2006-02-13,802.775
2006-02-14,807.911
2006-02-15,809.051
2006-02-16,813.803
2006-02-17,812.234
2006-02-20,813.248
2006-02-21,812.757
2006-02-22,814.934
2006-02-23,817.135
2006-02-24,817.653
2006-02-27,822.964
2006-02-28,816.282
2006-03-01,821.346
2006-03-02,820.831
2006-03-03,818.586
2006-03-06,816.429
2006-03-07,808.475
2006-03-08,807.581
2006-03-09,809.334
2006-03-10,812.045
2006-03-13,817.931
2006-03-14,824.439
2006-03-15,827.585
2006-03-16,828.643
2006-03-17,831.689
2006-03-20,833.739
2006-03-21,828.064
2006-03-22,829.648
2006-03-23,825.311
2006-03-24,828.78
2006-03-27,828.17
2006-03-28,825.969
2006-03-29,828.179
2006-03-30,836.293
2006-03-31,832.407
2006-04-03,839.228
2006-04-04,843.233
2006-04-05,846.371
2006-04-06,848.801
2006-04-07,842.053
2006-04-10,842.306
2006-04-11,837.125
2006-04-12,834.288
2006-04-13,835.707
2006-04-14,836.342
2006-04-17,838.071
2006-04-18,846.706
2006-04-19,852.229
2006-04-20,851.574
2006-04-21,854.696
2006-04-24,852.025
2006-04-25,850.694
2006-04-26,853.891
2006-04-27,855.815
2006-04-28,852.811
2006-05-01,854.157
2006-05-02,860.206
2006-05-03,854.755
2006-05-04,858.77
2006-05-05,867.612
2006-05-08,870.464
2006-05-09,873.089
2006-05-10,870.243
2006-05-11,863.303
2006-05-12,853.119
2006-05-15,845.172
2006-05-16,842.611
2006-05-17,831.001
2006-05-18,822.602
2006-05-19,819.281
2006-05-22,809.105
2006-05-23,812.751
2006-05-24,808.605
2006-05-25,815.983
2006-05-26,824.483
2006-05-29,826.421
2006-05-30,816.512
2006-05-31,815.846
2006-06-01,821.543
2006-06-02,828.024
2006-06-05,818.202
2006-06-06,805.499
2006-06-07,799.304
2006-06-08,783.826
2006-06-09,788.661
2006-06-12,779.151
2006-06-13,764.366
2006-06-14,769.709
2006-06-15,785.727
2006-06-16,788.292
2006-06-19,782.876
2006-06-20,783.266
2006-06-21,790.27
2006-06-22,789.533
2006-06-23,788.335
2006-06-26,789.892
2006-06-27,785.728
2006-06-28,785.219
2006-06-29,801.966
2006-06-30,815.651
2006-07-03,821.085
2006-07-04,822.538
2006-07-05,810.58
2006-07-06,813.424
2006-07-07,812.489
2006-07-10,813.114
2006-07-11,812.293
2006-07-12,804.926
2006-07-13,794.629
2006-07-14,784.613
2006-07-17,779.398
2006-07-18,776.534
2006-07-19,790.015
2006-07-20,792.703
2006-07-21,787.643
2006-07-24,796.76
2006-07-25,801.551
2006-07-26,800.441
2006-07-27,806.47
2006-07-28,814.9
2006-07-31,814.591
2006-08-01,807.77
2006-08-02,815.798
2006-08-03,813.264
2006-08-04,818.773
2006-08-07,811.504
2006-08-08,811.648
2006-08-09,815.416
2006-08-10,813.604
2006-08-11,811.412
2006-08-14,814.765
2006-08-15,824.404
2006-08-16,833.899
2006-08-17,836.363
2006-08-18,835.549
2006-08-21,834.798
2006-08-22,834.733
2006-08-23,830.467
2006-08-24,829.087
2006-08-25,827.719
2006-08-28,831.041
2006-08-29,834.217
2006-08-30,838.599
2006-08-31,838.297
2006-09-01,842.272
2006-09-04,847.68
2006-09-05,846.695
2006-09-06,836.133
2006-09-07,827.951
2006-09-08,828.856
2006-09-11,823.87
2006-09-12,831.334
2006-09-13,833.706
2006-09-14,835.262
2006-09-15,834.75
2006-09-18,837.053
2006-09-19,835.45
2006-09-20,838.132
2006-09-21,837.38
2006-09-22,832.882
2006-09-25,833.926
2006-09-26,839.759
2006-09-27,846.479
2006-09-28,848.402
2006-09-29,846.171
2006-10-02,846.634
2006-10-03,845.692
2006-10-04,850.243
2006-10-05,856.963
2006-10-06,852.898
2006-10-09,854.166
2006-10-10,854.926
2006-10-11,853.182
2006-10-12,859.283
2006-10-13,862.396
2006-10-16,867.025
2006-10-17,862.509
2006-10-18,864.178
2006-10-19,867.408
2006-10-20,869.298
2006-10-23,872.68
2006-10-24,872.604
2006-10-25,876.037
2006-10-26,880.674
2006-10-27,876.281
2006-10-30,873.781
2006-10-31,875.082
2006-11-01,873.946
2006-11-02,872.843
2006-11-03,870.933
2006-11-06,878.872
2006-11-07,884.688
2006-11-08,881.454
2006-11-09,878.688
2006-11-10,879.86
2006-11-13,878.39
2006-11-14,883.857
2006-11-15,886.919
2006-11-16,888.442
2006-11-17,885.369
2006-11-20,883.99
2006-11-21,886.599
2006-11-22,893.642
2006-11-23,894.023
2006-11-24,892.953
2006-11-27,883.434
2006-11-28,883.475
2006-11-29,893.445
2006-11-30,896.638
2006-12-01,894.908
2006-12-04,901.984
2006-12-05,905.815
2006-12-06,906.156
2006-12-07,904.743
2006-12-08,904.145
2006-12-11,902.594
2006-12-12,903.287
2006-12-13,905.185
2006-12-14,911.824
2006-12-15,911.156
2006-12-18,907.863
2006-12-19,906.347
2006-12-20,907.824
2006-12-21,904.908
2006-12-22,900.916
2006-12-25,900.479
2006-12-26,901.724
2006-12-27,909.053
2006-12-28,909.891
2006-12-29,908.461
2007-01-01,908.459
2007-01-02,915.356
2007-01-03,910.999
2007-01-04,908.901
2007-01-05,900.853
2007-01-08,900.888
2007-01-09,900.745
2007-01-10,897.015
2007-01-11,904.528
2007-01-12,913.453
2007-01-15,917.917
2007-01-16,915.931
2007-01-17,916.195
2007-01-18,913.135
2007-01-19,916.389
2007-01-22,913.864
2007-01-23,917.897
2007-01-24,924.236
2007-01-25,918.794
2007-01-26,912.348
2007-01-29,912.496
2007-01-30,917.72
2007-01-31,920.127
2007-02-01,928.109
2007-02-02,929.781
2007-02-05,927.27
2007-02-06,929.632
2007-02-07,932.893
2007-02-08,929.842
2007-02-09,927.866
2007-02-12,922.577
2007-02-13,928.303
2007-02-14,939.476
2007-02-15,944.008
2007-02-16,942.784
2007-02-19,944.282
2007-02-20,944.264
2007-02-21,940.848
2007-02-22,942.791
2007-02-23,944.202
2007-02-26,944.069
2007-02-27,918.268
2007-02-28,911.066
2007-03-01,904.744
2007-03-02,898.122
2007-03-05,884.745
2007-03-06,897.587
2007-03-07,899.532
2007-03-08,907.272
2007-03-09,908.426
2007-03-12,911.945
2007-03-13,900.509
2007-03-14,894.111
2007-03-15,902.32
2007-03-16,901.772
2007-03-19,912.382
2007-03-20,917.899
2007-03-21,927.854
2007-03-22,934.81
2007-03-23,935.074
2007-03-26,934.95
2007-03-27,930.748
2007-03-28,925.183
2007-03-29,928.754
2007-03-30,928.784
2007-04-02,930.441
2007-04-03,940.599
2007-04-04,946.544
2007-04-05,949.794
2007-04-06,949.839
2007-04-09,949.45
2007-04-10,954.724
2007-04-11,951.703
2007-04-12,954.838
2007-04-13,958.53
2007-04-16,969.042
2007-04-17,970.552
2007-04-18,970.087
2007-04-19,966.284
2007-04-20,975.814
2007-04-23,974.1
2007-04-24,972.78
2007-04-25,978.6
2007-04-26,977.963
2007-04-27,976.342
2007-04-30,971.339
2007-05-01,970.078
2007-05-02,976.585
2007-05-03,979.77
2007-05-04,985.226
2007-05-07,990.12
2007-05-08,985.389
2007-05-09,989.92
2007-05-10,978.55
2007-05-11,983.539
2007-05-14,983.235
2007-05-15,982.681
2007-05-16,987.041
2007-05-17,985.407
2007-05-18,991.222
2007-05-21,992.075
2007-05-22,992.774
2007-05-23,995.876
2007-05-24,987.04
2007-05-25,989.79
2007-05-28,990.568
2007-05-29,992.772
2007-05-30,994.461
2007-05-31,1000.0
2007-06-01,1006.774
2007-06-04,1010.198
2007-06-05,1007.51
2007-06-06,996.773
2007-06-07,983.426
2007-06-08,983.023
2007-06-11,986.492
2007-06-12,979.58
2007-06-13,986.239
2007-06-14,997.039
2007-06-15,1007.884
2007-06-18,1009.78
2007-06-19,1009.147
2007-06-20,1004.688
2007-06-21,1005.315
2007-06-22,999.006
2007-06-25,995.63
2007-06-26,991.631
2007-06-27,992.106
2007-06-28,997.504
2007-06-29,1001.37
2007-07-02,1010.963
2007-07-03,1016.986
2007-07-04,1019.979
2007-07-05,1020.355
2007-07-06,1025.435
2007-07-09,1029.332
2007-07-10,1023.124
2007-07-11,1025.486
2007-07-12,1039.148
2007-07-13,1044.821
2007-07-16,1043.538
2007-07-17,1043.157
2007-07-18,1038.261
2007-07-19,1047.876
2007-07-20,1042.503
2007-07-23,1045.773
2007-07-24,1034.618
2007-07-25,1028.61
2007-07-26,1007.434
2007-07-27,991.134
2007-07-30,998.8
2007-07-31,1000.384
2007-08-01,991.635
2007-08-02,998.87
2007-08-03,988.17
2007-08-06,991.643
2007-08-07,994.473
2007-08-08,1012.408
2007-08-09,993.648
2007-08-10,976.782
2007-08-13,982.942
2007-08-14,968.966
2007-08-15,954.039
2007-08-16,933.182
2007-08-17,944.027
2007-08-20,953.729
2007-08-21,957.898
2007-08-22,971.457
2007-08-23,979.126
2007-08-24,988.421
2007-08-27,988.991
2007-08-28,974.086
2007-08-29,983.528
2007-08-30,988.922
2007-08-31,1004.132
2007-09-03,1004.552
2007-09-04,1010.276
2007-09-05,1001.083
2007-09-06,1007.628
2007-09-07,995.529
2007-09-10,989.549
2007-09-11,1004.064
2007-09-12,1006.85
2007-09-13,1012.789
2007-09-14,1012.384
2007-09-17,1004.599
2007-09-18,1019.466
2007-09-19,1040.115
2007-09-20,1042.289
2007-09-21,1046.309
2007-09-24,1049.413
2007-09-25,1050.151
2007-09-26,1054.956
2007-09-27,1065.099
2007-09-28,1068.507
2007-10-01,1077.471
2007-10-02,1079.502
2007-10-03,1075.965
2007-10-04,1074.14
2007-10-05,1086.077
2007-10-08,1083.565
2007-10-09,1091.731
2007-10-10,1097.159
2007-10-11,1101.838
2007-10-12,1101.381
2007-10-15,1096.367
2007-10-16,1085.477
2007-10-17,1090.735
2007-10-18,1095.305
2007-10-19,1076.771
2007-10-22,1065.62
2007-10-23,1082.656
2007-10-24,1079.249
2007-10-25,1085.548
2007-10-26,1102.002
2007-10-29,1112.659
2007-10-30,1107.812
2007-10-31,1119.962
2007-11-01,1106.463
2007-11-02,1105.254
2007-11-05,1096.871
2007-11-06,1109.741
2007-11-07,1100.265
2007-11-08,1090.341
2007-11-09,1073.289
2007-11-12,1053.389
2007-11-13,1069.455
2007-11-14,1077.009
2007-11-15,1064.643
2007-11-16,1063.151
2007-11-19,1047.707
2007-11-20,1058.395
2007-11-21,1037.92
2007-11-22,1041.301
2007-11-23,1053.071
2007-11-26,1048.629
2007-11-27,1051.698
2007-11-28,1071.908
2007-11-29,1081.47
2007-11-30,1085.424
2007-12-03,1080.696
2007-12-04,1076.354
2007-12-05,1087.927
2007-12-06,1096.139
2007-12-07,1099.249
2007-12-10,1104.725
2007-12-11,1092.678
2007-12-12,1094.517
2007-12-13,1079.686
2007-12-14,1066.461
2007-12-17,1044.086
2007-12-18,1046.056
2007-12-19,1044.812
2007-12-20,1049.339
2007-12-21,1067.505
2007-12-24,1075.138
2007-12-25,1077.314
2007-12-26,1081.629
2007-12-27,1077.755
2007-12-28,1080.285
2007-12-31,1075.373
2008-01-01,1075.363
2008-01-02,1067.893
2008-01-03,1066.366
2008-01-04,1043.103
2008-01-07,1036.15
2008-01-08,1033.528
2008-01-09,1037.081
2008-01-10,1037.036
2008-01-11,1024.512
2008-01-14,1034.556
2008-01-15,1011.177
2008-01-16,987.626
2008-01-17,976.995
2008-01-18,974.131
2008-01-21,941.45
2008-01-22,933.305
2008-01-23,932.911
2008-01-24,963.566
2008-01-25,967.205
2008-01-28,963.817
2008-01-29,972.667
2008-01-30,966.475
2008-01-31,977.676
2008-02-01,993.818
2008-02-04,994.296
2008-02-05,965.787
2008-02-06,956.907
2008-02-07,949.45
2008-02-08,951.43
2008-02-11,954.311
2008-02-12,969.944
2008-02-13,975.999
2008-02-14,980.347
2008-02-15,975.779
2008-02-18,980.465
2008-02-19,986.158
2008-02-20,979.754
2008-02-21,984.987
2008-02-22,985.287
2008-02-25,998.962
2008-02-26,1009.519
2008-02-27,1019.791
2008-02-28,1014.647
2008-02-29,995.103
2008-03-03,984.962
2008-03-04,980.387
2008-03-05,989.266
2008-03-06,984.349
2008-03-07,970.205
2008-03-10,954.009
2008-03-11,969.564
2008-03-12,977.49
2008-03-13,975.452
2008-03-14,964.445
2008-03-17,941.467
2008-03-18,968.221
2008-03-19,952.377
2008-03-20,947.954
2008-03-21,949.665
2008-03-24,959.234
2008-03-25,981.501
2008-03-26,983.606
2008-03-27,980.845
2008-03-28,978.274
2008-03-31,978.306
2008-04-01,994.702
2008-04-02,1003.455
2008-04-03,1008.586
2008-04-04,1015.428
2008-04-07,1020.823
2008-04-08,1013.166
2008-04-09,1008.199
2008-04-10,1012.595
2008-04-11,1001.506
2008-04-14,994.374
2008-04-15,998.702
2008-04-16,1021.328
2008-04-17,1018.217
2008-04-18,1029.45
2008-04-21,1039.288
2008-04-22,1033.48
2008-04-23,1037.996
2008-04-24,1034.085
2008-04-25,1040.203
2008-04-28,1041.072
2008-04-29,1033.462
2008-04-30,1033.568
2008-05-01,1040.042
2008-05-02,1048.479
2008-05-05,1049.921
2008-05-06,1056.646
2008-05-07,1047.998
2008-05-08,1052.451
2008-05-09,1044.125
2008-05-12,1053.06
2008-05-13,1055.451
2008-05-14,1058.509
2008-05-15,1070.046
2008-05-16,1078.849
2008-05-19,1084.41
2008-05-20,1075.655
2008-05-21,1065.751
2008-05-22,1065.761
2008-05-23,1055.006
2008-05-26,1050.825
2008-05-27,1053.748
2008-05-28,1057.152
2008-05-29,1061.798
2008-05-30,1066.064
2008-06-02,1062.219
2008-06-03,1057.276
2008-06-04,1053.797
2008-06-05,1062.036
2008-06-06,1050.621
2008-06-09,1047.007
2008-06-10,1031.288
2008-06-11,1021.514
2008-06-12,1017.249
2008-06-13,1024.983
2008-06-16,1031.506
2008-06-17,1034.254
2008-06-18,1029.523
2008-06-19,1026.822
2008-06-20,1011.978
2008-06-23,1009.169
2008-06-24,1004.507
2008-06-25,1009.049
2008-06-26,993.929
2008-06-27,989.558
2008-06-30,993.052
2008-07-01,985.898
2008-07-02,971.178
2008-07-03,966.356
2008-07-04,963.329
2008-07-07,965.557
2008-07-08,963.064
2008-07-09,961.806
2008-07-10,961.4
2008-07-11,955.838
2008-07-14,957.691
2008-07-15,947.98
2008-07-16,952.543
2008-07-17,964.025
2008-07-18,959.026
2008-07-21,965.176
2008-07-22,968.268
2008-07-23,970.004
2008-07-24,957.765
2008-07-25,957.212
2008-07-28,951.742
2008-07-29,955.238
2008-07-30,971.227
2008-07-31,967.417
2008-08-01,953.951
2008-08-04,943.151
2008-08-05,951.426
2008-08-06,959.517
2008-08-07,951.006
2008-08-08,950.826
2008-08-11,955.007
2008-08-12,949.249
2008-08-13,943.149
2008-08-14,948.032
2008-08-15,942.321
2008-08-18,937.754
2008-08-19,926.195
2008-08-20,934.361
2008-08-21,938.074
2008-08-22,942.821
2008-08-25,933.917
2008-08-26,931.288
2008-08-27,938.092
2008-08-28,945.132
2008-08-29,941.211
2008-09-01,933.042
2008-09-02,924.349
2008-09-03,912.175
2008-09-04,888.202
2008-09-05,876.804
2008-09-08,892.101
2008-09-09,869.098
2008-09-10,868.924
2008-09-11,869.126
2008-09-12,885.242
2008-09-15,860.823
2008-09-16,850.979
2008-09-17,828.617
2008-09-18,841.985
2008-09-19,882.465
2008-09-22,873.179
2008-09-23,861.505
2008-09-24,858.464
2008-09-25,867.629
2008-09-26,858.128
2008-09-29,803.164
2008-09-30,814.012
2008-10-01,810.649
2008-10-02,776.762
2008-10-03,773.073
2008-10-06,725.758
2008-10-07,709.26
2008-10-08,684.203
2008-10-09,663.377
2008-10-10,631.781
2008-10-13,692.098
2008-10-14,704.085
2008-10-15,653.816
2008-10-16,641.253
2008-10-17,650.323
2008-10-20,674.349
2008-10-21,660.596
2008-10-22,618.548
2008-10-23,613.524
2008-10-24,587.744
2008-10-27,566.051
2008-10-28,609.228
2008-10-29,628.671
2008-10-30,651.98
2008-10-31,656.853
2008-11-03,659.984
2008-11-04,687.476
2008-11-05,672.812
2008-11-06,633.8
2008-11-07,643.165
2008-11-10,647.991
2008-11-11,622.93
2008-11-12,599.367
2008-11-13,611.968
2008-11-14,602.82
2008-11-17,588.657
2008-11-18,588.516
2008-11-19,565.433
2008-11-20,532.735
2008-11-21,548.095
2008-11-24,581.281
2008-11-25,586.805
2008-11-26,595.703
2008-11-27,601.591
2008-11-28,605.546
2008-12-01,569.341
2008-12-02,574.485
2008-12-03,582.619
2008-12-04,573.635
2008-12-05,574.705
2008-12-08,604.678
2008-12-09,600.974
2008-12-10,609.611
2008-12-11,607.521
2008-12-12,601.75
2008-12-15,608.68
2008-12-16,624.024
2008-12-17,633.742
2008-12-18,631.102
2008-12-19,622.488
2008-12-22,613.148
2008-12-23,609.469
2008-12-24,609.212
2008-12-25,609.542
2008-12-26,611.476
2008-12-29,616.483
2008-12-30,625.652
2008-12-31,627.613
2009-01-01,627.704
2009-01-02,644.731
2009-01-05,648.322
2009-01-06,651.513
2009-01-07,645.116
2009-01-08,643.049
2009-01-09,632.39
2009-01-12,618.912
2009-01-13,611.617
2009-01-14,595.537
2009-01-15,591.467
2009-01-16,601.446
2009-01-19,598.908
2009-01-20,577.454
2009-01-21,585.326
2009-01-22,581.863
2009-01-23,578.574
2009-01-26,589.275
2009-01-27,596.83
2009-01-28,609.74
2009-01-29,599.55
2009-01-30,588.209
2009-02-02,581.581
2009-02-03,593.271
2009-02-04,597.156
2009-02-05,601.547
2009-02-06,613.655
2009-02-09,616.669
2009-02-10,600.421
2009-02-11,598.503
2009-02-12,594.29
2009-02-13,596.291
2009-02-16,592.779
2009-02-17,571.747
2009-02-18,569.601
2009-02-19,570.078
2009-02-20,559.049
2009-02-23,550.258
2009-02-24,553.892
2009-02-25,550.473
2009-02-26,547.252
2009-02-27,541.51
2009-03-02,517.2
2009-03-03,513.08
2009-03-04,526.425
2009-03-05,515.091
2009-03-06,513.705
2009-03-09,507.063
2009-03-10,529.15
2009-03-11,534.815
2009-03-12,542.262
2009-03-13,549.99
2009-03-16,555.433
2009-03-17,563.371
2009-03-18,566.381
2009-03-19,577.317
2009-03-20,571.038
2009-03-23,596.249
2009-03-24,594.354
2009-03-25,597.078
2009-03-26,607.067
2009-03-27,595.014
2009-03-30,575.452
2009-03-31,583.177
2009-04-01,589.447
2009-04-02,612.901
2009-04-03,612.058
2009-04-06,608.834
2009-04-07,599.78
2009-04-08,601.198
2009-04-09,614.379
2009-04-10,614.619
2009-04-13,616.668
2009-04-14,614.614
2009-04-15,614.093
2009-04-16,622.36
2009-04-17,622.9
2009-04-20,606.649
2009-04-21,610.114
2009-04-22,609.856
2009-04-23,614.742
2009-04-24,627.175
2009-04-27,623.696
2009-04-28,617.471
2009-04-29,630.861
2009-04-30,635.951
2009-05-01,637.783
2009-05-04,655.168
2009-05-05,655.424
2009-05-06,661.023
2009-05-07,661.712
2009-05-08,671.057
2009-05-11,668.539
2009-05-12,669.37
2009-05-13,658.79
2009-05-14,657.652
2009-05-15,659.222
2009-05-18,669.591
2009-05-19,678.018
2009-05-20,684.261
2009-05-21,673.131
2009-05-22,675.895
2009-05-25,677.307
2009-05-26,686.035
2009-05-27,684.127
2009-05-28,686.547
2009-05-29,696.72
2009-06-01,713.979
2009-06-02,717.884
2009-06-03,708.395
2009-06-04,708.615
2009-06-05,708.066
2009-06-08,702.167
2009-06-09,706.56
2009-06-10,711.562
2009-06-11,716.306
2009-06-12,714.426
2009-06-15,697.179
2009-06-16,692.408
2009-06-17,687.937
2009-06-18,690.372
2009-06-19,695.084
2009-06-22,679.132
2009-06-23,677.634
2009-06-24,687.525
2009-06-25,692.948
2009-06-26,698.174
2009-06-29,701.755
2009-06-30,696.892
2009-07-01,703.776
2009-07-02,688.752
2009-07-03,687.919
2009-07-06,683.352
2009-07-07,676.766
2009-07-08,672.81
2009-07-09,676.024
2009-07-10,672.71
2009-07-13,678.06
2009-07-14,685.926
2009-07-15,704.755
2009-07-16,711.415
2009-07-17,715.353
2009-07-20,725.576
2009-07-21,731.557
2009-07-22,731.264
2009-07-23,743.697
2009-07-24,743.991
2009-07-27,746.2
2009-07-28,745.024
2009-07-29,740.678
2009-07-30,750.468
2009-07-31,754.531
2009-08-03,767.678
2009-08-04,766.187
2009-08-05,759.888
2009-08-06,757.451
2009-08-07,757.866
2009-08-10,755.294
2009-08-11,750.059
2009-08-12,754.412
2009-08-13,762.6
2009-08-14,757.98
2009-08-17,737.02
2009-08-18,744.393
2009-08-19,747.589
2009-08-20,756.17
2009-08-21,766.334
2009-08-24,771.587
2009-08-25,771.537
2009-08-26,768.87
2009-08-27,766.789
2009-08-28,772.355
2009-08-31,766.475
2009-09-01,758.355
2009-09-02,754.725
2009-09-03,758.177
2009-09-04,766.139
2009-09-07,773.717
2009-09-08,784.01
2009-09-09,787.526
2009-09-10,793.941
2009-09-11,798.747
2009-09-14,796.315
2009-09-15,797.522
2009-09-16,809.096
2009-09-17,812.27
2009-09-18,809.96
2009-09-21,805.178
2009-09-22,813.188
2009-09-23,810.095
2009-09-24,801.113
2009-09-25,796.595
2009-09-28,801.845
2009-09-29,802.003
2009-09-30,803.909
2009-10-01,789.72
2009-10-02,781.992
2009-10-05,786.206
2009-10-06,801.924
2009-10-07,803.282
2009-10-08,813.394
2009-10-09,815.812
2009-10-12,819.014
2009-10-13,817.915
2009-10-14,831.477
2009-10-15,834.845
2009-10-16,829.349
2009-10-19,839.949
2009-10-20,837.427
2009-10-21,836.356
2009-10-22,834.858
2009-10-23,830.842
2009-10-26,824.612
2009-10-27,817.383
2009-10-28,802.005
2009-10-29,812.946
2009-10-30,801.005
2009-11-02,802.877
2009-11-03,798.909
2009-11-04,808.682
2009-11-05,817.027
2009-11-06,821.043
2009-11-09,838.314
2009-11-10,838.418
2009-11-11,842.367
2009-11-12,835.581
2009-11-13,840.001
2009-11-16,852.547
2009-11-17,849.841
2009-11-18,850.418
2009-11-19,838.18
2009-11-20,834.212
2009-11-23,847.835
2009-11-24,844.374
2009-11-25,851.85
2009-11-26,840.77
2009-11-27,832.831
2009-11-30,836.014
2009-12-01,853.204
2009-12-02,855.927
2009-12-03,854.993
2009-12-04,852.586
2009-12-07,849.56
2009-12-08,839.463
2009-12-09,838.219
2009-12-10,842.078
2009-12-11,843.373
2009-12-14,850.52
2009-12-15,846.185
2009-12-16,850.252
2009-12-17,834.717
2009-12-18,834.679
2009-12-21,840.981
2009-12-22,844.521
2009-12-23,851.459
2009-12-24,856.635
2009-12-25,856.35
2009-12-28,860.616
2009-12-29,861.5
2009-12-30,857.39
2009-12-31,856.294
2010-01-01,856.294
2010-01-04,870.737
2010-01-05,872.23
2010-01-06,872.642
2010-01-07,870.17
2010-01-08,875.101
2010-01-11,880.96
2010-01-12,875.796
2010-01-13,876.551
2010-01-14,881.308
2010-01-15,873.977
2010-01-18,876.149
2010-01-19,879.302
2010-01-20,864.301
2010-01-21,852.183
2010-01-22,837.977
2010-01-25,836.562
2010-01-26,831.552
2010-01-27,828.899
2010-01-28,821.19
2010-01-29,813.499
2010-02-01,819.284
2010-02-02,829.354
2010-02-03,829.433
2010-02-04,806.303
2010-02-05,796.667
2010-02-08,795.523
2010-02-09,802.592
2010-02-10,802.299
2010-02-11,809.722
2010-02-12,809.921
2010-02-15,810.41
2010-02-16,821.901
2010-02-17,829.892
2010-02-18,833.463
2010-02-19,828.813
2010-02-22,832.202
2010-02-23,825.169
2010-02-24,827.014
2010-02-25,820.284
2010-02-26,827.31
2010-03-01,834.164
2010-03-02,841.394
2010-03-03,847.334
2010-03-04,845.478
2010-03-05,856.184
2010-03-08,860.686
2010-03-09,860.713
2010-03-10,864.573
2010-03-11,865.658
2010-03-12,869.206
2010-03-15,865.076
2010-03-16,872.44
2010-03-17,879.028
2010-03-18,875.658
2010-03-19,871.464
2010-03-22,872.888
2010-03-23,877.474
2010-03-24,870.139
2010-03-25,870.877
2010-03-26,871.979
2010-03-29,878.064
2010-03-30,880.628
2010-03-31,879.999
2010-04-01,888.995
2010-04-02,889.442
2010-04-05,892.913
2010-04-06,892.949
2010-04-07,890.55
2010-04-08,888.654
2010-04-09,896.699
2010-04-12,899.719
2010-04-13,896.996
2010-04-14,906.4
2010-04-15,908.195
2010-04-16,895.05
2010-04-19,889.712
2010-04-20,896.289
2010-04-21,895.536
2010-04-22,890.602
2010-04-23,895.524
2010-04-26,900.108
2010-04-27,883.379
2010-04-28,875.46
2010-04-29,885.174
2010-04-30,879.821
2010-05-03,879.617
2010-05-04,858.499
2010-05-05,848.688
2010-05-06,828.02
2010-05-07,808.464
2010-05-10,845.722
2010-05-11,840.124
2010-05-12,849.959
2010-05-13,847.477
2010-05-14,827.905
2010-05-17,820.451
2010-05-18,818.575
2010-05-19,804.408
2010-05-20,780.988
2010-05-21,786.362
2010-05-24,783.327
2010-05-25,769.035
2010-05-26,774.732
2010-05-27,796.505
2010-05-28,795.584
2010-05-31,796.563
2010-06-01,789.426
2010-06-02,796.437
2010-06-03,806.811
2010-06-04,786.898
2010-06-07,771.873
2010-06-08,773.888
2010-06-09,777.215
2010-06-10,794.069
2010-06-11,798.166
2010-06-14,807.149
2010-06-15,818.685
2010-06-16,822.143
2010-06-17,823.485
2010-06-18,825.21
2010-06-21,832.451
2010-06-22,821.993
2010-06-23,815.3
2010-06-24,806.343
2010-06-25,802.263
2010-06-28,805.1
2010-06-29,779.614
2010-06-30,773.215
2010-07-01,768.718
2010-07-02,769.668
2010-07-05,768.102
2010-07-06,781.287
2010-07-07,793.329
2010-07-08,802.722
2010-07-09,808.097
2010-07-12,809.319
2010-07-13,819.877
2010-07-14,824.611
2010-07-15,824.464
2010-07-16,808.791
2010-07-19,808.188
2010-07-20,812.81
2010-07-21,810.659
2010-07-22,825.099
2010-07-23,831.224
2010-07-26,837.852
2010-07-27,837.355
2010-07-28,837.065
2010-07-29,835.666
2010-07-30,833.505
2010-08-02,852.162
2010-08-03,852.781
2010-08-04,852.517
2010-08-05,852.584
2010-08-06,852.652
2010-08-09,856.811
2010-08-10,847.735
2010-08-11,826.053
2010-08-12,821.007
2010-08-13,820.065
2010-08-16,823.31
2010-08-17,832.75
2010-08-18,833.602
2010-08-19,826.722
2010-08-20,818.143
2010-08-23,816.456
2010-08-24,805.571
2010-08-25,801.501
2010-08-26,804.067
2010-08-27,811.112
2010-08-30,809.249
