Date,SWITZERLAND VALUE Standard (Large+Mid Cap)
2005-06-03,4232.842
2005-06-06,4225.751
2005-06-07,4263.955
2005-06-08,4271.661
2005-06-09,4232.539
2005-06-10,4205.353
2005-06-13,4176.932
2005-06-14,4183.092
2005-06-15,4204.312
2005-06-16,4206.189
2005-06-17,4256.55
2005-06-20,4202.499
2005-06-21,4238.903
2005-06-22,4240.675
2005-06-23,4212.986
2005-06-24,4181.475
2005-06-27,4179.377
2005-06-28,4165.197
2005-06-29,4191.933
2005-06-30,4183.997
2005-07-01,4156.894
2005-07-04,4147.077
2005-07-05,4134.69
2005-07-06,4161.715
2005-07-07,4140.872
2005-07-08,4167.021
2005-07-11,4257.257
2005-07-12,4283.894
2005-07-13,4288.694
2005-07-14,4330.574
2005-07-15,4302.965
2005-07-18,4299.789
2005-07-19,4283.464
2005-07-20,4285.998
2005-07-21,4325.166
2005-07-22,4320.464
2005-07-25,4305.776
2005-07-26,4308.986
2005-07-27,4348.722
2005-07-28,4410.507
2005-07-29,4419.464
2005-08-01,4441.079
2005-08-02,4470.018
2005-08-03,4502.806
2005-08-04,4482.677
2005-08-05,4465.186
2005-08-08,4505.772
2005-08-09,4493.259
2005-08-10,4563.378
2005-08-11,4593.291
2005-08-12,4578.842
2005-08-15,4562.185
2005-08-16,4541.745
2005-08-17,4531.255
2005-08-18,4456.548
2005-08-19,4472.691
2005-08-22,4498.644
2005-08-23,4449.908
2005-08-24,4455.53
2005-08-25,4441.556
2005-08-26,4451.484
2005-08-29,4434.142
2005-08-30,4380.383
2005-08-31,4465.195
2005-09-01,4561.069
2005-09-02,4581.99
2005-09-05,4577.394
2005-09-06,4621.187
2005-09-07,4675.878
2005-09-08,4652.286
2005-09-09,4663.279
2005-09-12,4622.365
2005-09-13,4582.929
2005-09-14,4629.81
2005-09-15,4613.474
2005-09-16,4640.291
2005-09-19,4613.31
2005-09-20,4634.288
2005-09-21,4602.559
2005-09-22,4532.779
2005-09-23,4528.665
2005-09-26,4574.009
2005-09-27,4572.755
2005-09-28,4633.502
2005-09-29,4588.718
2005-09-30,4619.005
2005-10-03,4630.915
2005-10-04,4677.774
2005-10-05,4661.656
2005-10-06,4671.472
2005-10-07,4659.982
2005-10-10,4633.818
2005-10-11,4615.853
2005-10-12,4598.096
2005-10-13,4512.174
2005-10-14,4574.31
2005-10-17,4546.601
2005-10-18,4476.33
2005-10-19,4408.804
2005-10-20,4482.348
2005-10-21,4499.791
2005-10-24,4522.781
2005-10-25,4583.283
2005-10-26,4588.775
2005-10-27,4577.879
2005-10-28,4525.243
2005-10-31,4587.485
2005-11-01,4658.384
2005-11-02,4748.297
2005-11-03,4803.596
2005-11-04,4706.194
2005-11-07,4727.01
2005-11-08,4698.633
2005-11-09,4710.742
2005-11-10,4731.001
2005-11-11,4783.299
2005-11-14,4772.306
2005-11-15,4753.06
2005-11-16,4703.13
2005-11-17,4809.68
2005-11-18,4869.737
2005-11-21,4893.911
2005-11-22,4870.874
2005-11-23,4919.706
2005-11-24,4940.05
2005-11-25,4934.607
2005-11-28,4929.716
2005-11-29,4919.027
2005-11-30,4895.66
2005-12-01,4967.918
2005-12-02,5017.136
2005-12-05,5057.971
2005-12-06,5096.413
2005-12-07,5038.451
2005-12-08,5066.312
2005-12-09,5054.473
2005-12-12,5116.974
2005-12-13,5106.758
2005-12-14,5118.901
2005-12-15,5041.505
2005-12-16,5099.407
2005-12-19,5092.056
2005-12-20,5019.175
2005-12-21,5024.031
2005-12-22,5010.535
2005-12-23,4998.697
2005-12-26,4998.697
2005-12-27,5014.221
2005-12-28,5039.864
2005-12-29,5048.114
2005-12-30,5009.481
2006-01-02,5009.481
2006-01-03,5159.478
2006-01-04,5294.894
2006-01-05,5285.637
2006-01-06,5338.131
2006-01-09,5304.709
2006-01-10,5274.016
2006-01-11,5363.621
2006-01-12,5359.956
2006-01-13,5341.846
2006-01-16,5362.155
2006-01-17,5291.626
2006-01-18,5243.864
2006-01-19,5326.275
2006-01-20,5231.29
2006-01-23,5341.392
2006-01-24,5305.087
2006-01-25,5298.502
2006-01-26,5372.263
2006-01-27,5342.749
2006-01-30,5315.218
2006-01-31,5337.02
2006-02-01,5351.982
2006-02-02,5302.66
2006-02-03,5294.816
2006-02-06,5325.617
2006-02-07,5321.523
2006-02-08,5320.956
2006-02-09,5348.067
2006-02-10,5342.695
2006-02-13,5359.948
2006-02-14,5310.661
2006-02-15,5242.337
2006-02-16,5331.228
2006-02-17,5327.882
2006-02-20,5387.983
2006-02-21,5430.732
2006-02-22,5438.697
2006-02-23,5392.061
2006-02-24,5326.013
2006-02-27,5319.531
2006-02-28,5299.588
2006-03-01,5351.998
2006-03-02,5307.221
2006-03-03,5330.378
2006-03-06,5341.611
2006-03-07,5237.8
2006-03-08,5201.157
2006-03-09,5204.275
2006-03-10,5261.638
2006-03-13,5321.968
2006-03-14,5397.582
2006-03-15,5373.988
2006-03-16,5414.982
2006-03-17,5425.434
2006-03-20,5453.879
2006-03-21,5400.36
2006-03-22,5396.875
2006-03-23,5330.53
2006-03-24,5355.525
2006-03-27,5330.465
2006-03-28,5344.734
2006-03-29,5301.359
2006-03-30,5390.821
2006-03-31,5374.27
2006-04-03,5413.096
2006-04-04,5474.571
2006-04-05,5526.399
2006-04-06,5520.793
2006-04-07,5468.089
2006-04-10,5464.616
2006-04-11,5422.737
2006-04-12,5412.548
2006-04-13,5425.371
2006-04-14,5425.371
2006-04-17,5523.941
2006-04-18,5532.02
2006-04-19,5619.329
2006-04-20,5600.481
2006-04-21,5629.353
2006-04-24,5639.621
2006-04-25,5626.371
2006-04-26,5654.565
2006-04-27,5702.319
2006-04-28,5766.712
2006-05-01,5800.993
2006-05-02,5817.034
2006-05-03,5732.92
2006-05-04,5785.022
2006-05-05,5916.818
2006-05-08,5946.886
2006-05-09,5965.94
2006-05-10,5970.047
2006-05-11,5971.187
2006-05-12,5900.761
2006-05-15,5806.043
2006-05-16,5801.192
2006-05-17,5593.155
2006-05-18,5535.629
2006-05-19,5509.775
2006-05-22,5431.246
2006-05-23,5529.915
2006-05-24,5436.902
2006-05-25,5436.902
2006-05-26,5526.179
2006-05-29,5550.613
2006-05-30,5494.368
2006-05-31,5541.714
2006-06-01,5547.661
2006-06-02,5629.048
2006-06-05,5639.565
2006-06-06,5444.827
2006-06-07,5446.452
2006-06-08,5255.053
2006-06-09,5334.05
2006-06-12,5247.801
2006-06-13,5096.312
2006-06-14,5144.98
2006-06-15,5277.528
2006-06-16,5250.487
2006-06-19,5267.77
2006-06-20,5295.821
2006-06-21,5336.9
2006-06-22,5335.38
2006-06-23,5301.522
2006-06-26,5291.476
2006-06-27,5266.907
2006-06-28,5265.511
2006-06-29,5335.171
2006-06-30,5519.571
2006-07-03,5561.78
2006-07-04,5551.084
2006-07-05,5467.232
2006-07-06,5494.202
2006-07-07,5510.933
2006-07-10,5490.972
2006-07-11,5457.315
2006-07-12,5429.286
2006-07-13,5372.696
2006-07-14,5299.876
2006-07-17,5248.256
2006-07-18,5183.148
2006-07-19,5321.069
2006-07-20,5367.947
2006-07-21,5357.222
2006-07-24,5419.289
2006-07-25,5417.273
2006-07-26,5442.553
2006-07-27,5569.745
2006-07-28,5650.267
2006-07-31,5642.492
2006-08-01,5622.174
2006-08-02,5637.575
2006-08-03,5564.601
2006-08-04,5658.141
2006-08-07,5580.882
2006-08-08,5571.684
2006-08-09,5639.357
2006-08-10,5567.477
2006-08-11,5577.758
2006-08-14,5598.003
2006-08-15,5696.959
2006-08-16,5774.277
2006-08-17,5797.152
2006-08-18,5748.715
2006-08-21,5767.805
2006-08-22,5747.833
2006-08-23,5754.295
2006-08-24,5749.718
2006-08-25,5732.653
2006-08-28,5780.766
2006-08-29,5802.887
2006-08-30,5849.678
2006-08-31,5823.54
2006-09-01,5847.368
2006-09-04,5908.711
2006-09-05,5879.803
2006-09-06,5825.973
2006-09-07,5778.26
2006-09-08,5779.607
2006-09-11,5776.239
2006-09-12,5824.308
2006-09-13,5820.841
2006-09-14,5839.317
2006-09-15,5847.815
2006-09-18,5881.172
2006-09-19,5876.444
2006-09-20,5947.019
2006-09-21,5983.919
2006-09-22,6009.299
2006-09-25,5977.475
2006-09-26,6041.776
2006-09-27,6026.031
2006-09-28,6013.751
2006-09-29,5999.849
2006-10-02,6024.143
2006-10-03,6007.417
2006-10-04,6040.847
2006-10-05,6089.492
2006-10-06,6067.797
2006-10-09,6088.487
2006-10-10,6111.95
2006-10-11,6102.774
2006-10-12,6138.188
2006-10-13,6095.93
2006-10-16,6085.269
2006-10-17,6021.206
2006-10-18,6067.954
2006-10-19,6062.138
2006-10-20,6069.642
2006-10-23,6074.717
2006-10-24,6037.069
2006-10-25,6062.498
2006-10-26,6111.308
2006-10-27,6158.612
2006-10-30,6138.614
2006-10-31,6073.326
2006-11-01,6114.731
2006-11-02,6147.236
2006-11-03,6132.054
2006-11-06,6207.101
2006-11-07,6294.449
2006-11-08,6241.992
2006-11-09,6275.296
2006-11-10,6329.216
2006-11-13,6324.604
2006-11-14,6329.168
2006-11-15,6332.452
2006-11-16,6332.459
2006-11-17,6314.807
2006-11-20,6318.242
2006-11-21,6344.872
2006-11-22,6400.043
2006-11-23,6412.62
2006-11-24,6399.911
2006-11-27,6299.696
2006-11-28,6293.48
2006-11-29,6349.229
2006-11-30,6345.848
2006-12-01,6357.351
2006-12-04,6398.267
2006-12-05,6384.613
2006-12-06,6436.536
2006-12-07,6449.519
2006-12-08,6421.159
2006-12-11,6417.721
2006-12-12,6478.039
2006-12-13,6475.852
2006-12-14,6514.344
2006-12-15,6482.567
2006-12-18,6473.284
2006-12-19,6471.95
2006-12-20,6473.518
2006-12-21,6490.006
2006-12-22,6454.715
2006-12-25,6454.715
2006-12-26,6445.192
2006-12-27,6488.872
2006-12-28,6506.815
2006-12-29,6494.395
2007-01-01,6494.395
2007-01-02,6532.659
2007-01-03,6560.784
2007-01-04,6506.664
2007-01-05,6405.125
2007-01-08,6381.384
2007-01-09,6392.253
2007-01-10,6356.605
2007-01-11,6418.364
2007-01-12,6464.121
2007-01-15,6490.263
2007-01-16,6465.319
2007-01-17,6492.704
2007-01-18,6484.72
2007-01-19,6523.38
2007-01-22,6534.115
2007-01-23,6586.205
2007-01-24,6555.533
2007-01-25,6553.495
2007-01-26,6448.795
2007-01-29,6510.602
2007-01-30,6552.565
2007-01-31,6597.876
2007-02-01,6666.816
2007-02-02,6677.119
2007-02-05,6650.944
2007-02-06,6663.515
2007-02-07,6727.813
2007-02-08,6672.296
2007-02-09,6738.297
2007-02-12,6687.528
2007-02-13,6690.787
2007-02-14,6767.115
2007-02-15,6836.614
2007-02-16,6856.4
2007-02-19,6906.472
2007-02-20,6877.772
2007-02-21,6773.346
2007-02-22,6840.117
2007-02-23,6891.022
2007-02-26,6899.375
2007-02-27,6708.157
2007-02-28,6591.023
2007-03-01,6602.021
2007-03-02,6635.924
2007-03-05,6536.535
2007-03-06,6551.04
2007-03-07,6653.722
2007-03-08,6686.041
2007-03-09,6680.852
2007-03-12,6692.257
2007-03-13,6649.733
2007-03-14,6474.247
2007-03-15,6572.243
2007-03-16,6612.214
2007-03-19,6703.262
2007-03-20,6725.848
2007-03-21,6763.613
2007-03-22,6894.511
2007-03-23,6895.85
2007-03-26,6834.372
2007-03-27,6806.372
2007-03-28,6768.035
2007-03-29,6785.103
2007-03-30,6770.03
2007-04-02,6846.646
2007-04-03,6897.465
2007-04-04,6889.13
2007-04-05,6936.88
2007-04-06,6936.88
2007-04-09,6872.581
2007-04-10,6971.892
2007-04-11,6972.356
2007-04-12,6970.104
2007-04-13,6989.231
2007-04-16,7082.743
2007-04-17,7062.496
2007-04-18,7115.186
2007-04-19,7092.157
2007-04-20,7190.769
2007-04-23,7219.194
2007-04-24,7243.626
2007-04-25,7304.142
2007-04-26,7281.876
2007-04-27,7252.038
2007-04-30,7263.62
2007-05-01,7218.159
2007-05-02,7238.371
2007-05-03,7205.476
2007-05-04,7263.336
2007-05-07,7271.517
2007-05-08,7162.885
2007-05-09,7232.878
2007-05-10,7170.965
2007-05-11,7237.97
2007-05-14,7211.715
2007-05-15,7216.348
2007-05-16,7161.78
2007-05-17,7115.065
2007-05-18,7154.226
2007-05-21,7142.619
2007-05-22,7116.605
2007-05-23,7200.939
2007-05-24,7097.567
2007-05-25,7112.444
2007-05-28,7112.444
2007-05-29,7165.699
2007-05-30,7150.82
2007-05-31,7220.739
2007-06-01,7247.622
2007-06-04,7266.21
2007-06-05,7230.518
2007-06-06,7142.856
2007-06-07,6998.051
2007-06-08,6921.834
2007-06-11,6933.931
2007-06-12,6903.183
2007-06-13,6852.268
2007-06-14,6961.484
2007-06-15,7043.708
2007-06-18,7037.797
2007-06-19,7020.417
2007-06-20,7050.837
2007-06-21,6939.22
2007-06-22,6907.377
2007-06-25,6906.962
2007-06-26,6854.786
2007-06-27,6796.255
2007-06-28,6884.719
2007-06-29,6950.667
2007-07-02,7023.207
2007-07-03,7043.962
2007-07-04,7073.392
2007-07-05,7012.828
2007-07-06,7051.01
2007-07-09,7091.3
2007-07-10,7120.744
2007-07-11,7128.547
2007-07-12,7143.471
2007-07-13,7180.018
2007-07-16,7206.908
2007-07-17,7153.262
2007-07-18,7055.077
2007-07-19,7099.705
2007-07-20,7002.831
2007-07-23,6983.058
2007-07-24,6927.454
2007-07-25,6762.706
2007-07-26,6606.856
2007-07-27,6619.827
2007-07-30,6635.785
2007-07-31,6775.327
2007-08-01,6788.866
2007-08-02,6689.586
2007-08-03,6677.915
2007-08-06,6700.176
2007-08-07,6772.619
2007-08-08,6936.879
2007-08-09,6794.942
2007-08-10,6589.021
2007-08-13,6653.581
2007-08-14,6506.415
2007-08-15,6646.034
2007-08-16,6470.874
2007-08-17,6681.391
2007-08-20,6686.61
2007-08-21,6727.122
2007-08-22,6774.084
2007-08-23,6787.615
2007-08-24,6878.646
2007-08-27,6928.675
2007-08-28,6847.046
2007-08-29,6860.802
2007-08-30,6878.594
2007-08-31,6925.853
2007-09-03,6930.36
2007-09-04,6960.571
2007-09-05,6903.67
2007-09-06,6899.062
2007-09-07,6844.055
2007-09-10,6826.631
2007-09-11,6908.949
2007-09-12,6980.798
2007-09-13,7038.635
2007-09-14,6947.004
2007-09-17,6868.237
2007-09-18,6946.419
2007-09-19,7142.981
2007-09-20,7098.601
2007-09-21,7085.24
2007-09-24,7057.778
2007-09-25,7041.307
2007-09-26,7050.149
2007-09-27,7086.807
2007-09-28,7156.947
2007-10-01,7235.547
2007-10-02,7231.808
2007-10-03,7229.308
2007-10-04,7211.963
2007-10-05,7226.473
2007-10-08,7196.077
2007-10-09,7232.572
2007-10-10,7274.027
2007-10-11,7284.418
2007-10-12,7246.791
2007-10-15,7259.074
2007-10-16,7183.886
2007-10-17,7206.463
2007-10-18,7233.044
2007-10-19,7163.943
2007-10-22,7071.268
2007-10-23,7147.513
2007-10-24,7102.284
2007-10-25,7198.749
2007-10-26,7263.631
2007-10-29,7295.002
2007-10-30,7243.076
2007-10-31,7330.392
2007-11-01,7177.943
2007-11-02,7084.19
2007-11-05,7021.174
2007-11-06,7117.815
2007-11-07,7140.565
2007-11-08,7115.997
2007-11-09,6984.356
2007-11-12,6996.101
2007-11-13,7103.403
2007-11-14,7203.75
2007-11-15,7179.742
2007-11-16,7118.951
2007-11-19,6967.757
2007-11-20,7000.655
2007-11-21,6773.155
2007-11-22,6792.424
2007-11-23,6884.251
2007-11-26,6911.352
2007-11-27,6987.682
2007-11-28,7092.913
2007-11-29,7142.895
2007-11-30,7116.348
2007-12-03,7032.791
2007-12-04,6989.675
2007-12-05,7044.487
2007-12-06,7083.964
2007-12-07,7189.14
2007-12-10,7339.72
2007-12-11,7244.516
2007-12-12,7185.615
2007-12-13,6952.496
2007-12-14,6932.196
2007-12-17,6776.271
2007-12-18,6743.121
2007-12-19,6653.578
2007-12-20,6627.707
2007-12-21,6650.059
2007-12-24,6641.157
2007-12-25,6641.157
2007-12-26,6684.744
2007-12-27,6772.138
2007-12-28,6832.48
2007-12-31,6813.47
2008-01-01,6813.47
2008-01-02,6900.013
2008-01-03,6771.819
2008-01-04,6661.527
2008-01-07,6487.639
2008-01-08,6517.865
2008-01-09,6490.098
2008-01-10,6544.964
2008-01-11,6611.043
2008-01-14,6753.645
2008-01-15,6635.342
2008-01-16,6420.692
2008-01-17,6276.83
2008-01-18,6005.229
2008-01-21,5550.785
2008-01-22,5934.896
2008-01-23,5977.896
2008-01-24,6480.194
2008-01-25,6341.921
2008-01-28,6306.439
2008-01-29,6452.351
2008-01-30,6420.554
2008-01-31,6353.31
2008-02-01,6462.881
2008-02-04,6373.023
2008-02-05,6060.976
2008-02-06,6061.649
2008-02-07,5887.167
2008-02-08,5876.315
2008-02-11,5741.577
2008-02-12,5921.259
2008-02-13,5890.755
2008-02-14,5783.527
2008-02-15,5669.866
2008-02-18,5714.404
2008-02-19,5658.661
2008-02-20,5635.914
2008-02-21,5700.817
2008-02-22,5647.985
2008-02-25,5790.297
2008-02-26,5927.43
2008-02-27,6060.036
2008-02-28,5966.115
2008-02-29,5923.515
2008-03-03,5777.345
2008-03-04,5694.601
2008-03-05,5735.597
2008-03-06,5579.51
2008-03-07,5530.187
2008-03-10,5420.544
2008-03-11,5539.706
2008-03-12,5830.732
2008-03-13,5729.236
2008-03-14,5579.702
2008-03-17,5209.794
2008-03-18,5610.991
2008-03-19,5634.777
2008-03-20,5482.489
2008-03-21,5482.489
2008-03-24,5417.901
2008-03-25,5817.829
2008-03-26,5804.45
2008-03-27,5872.86
2008-03-28,5785.253
2008-03-31,5825.72
2008-04-01,6145.526
2008-04-02,6332.277
2008-04-03,6168.94
2008-04-04,6327.557
2008-04-07,6427.452
2008-04-08,6401.898
2008-04-09,6288.229
2008-04-10,6263.063
2008-04-11,6222.024
2008-04-14,6110.763
2008-04-15,6098.598
2008-04-16,6207.757
2008-04-17,6158.09
2008-04-18,6284.116
2008-04-21,6332.513
2008-04-22,6290.407
2008-04-23,6133.973
2008-04-24,6137.019
2008-04-25,6284.93
2008-04-28,6412.694
2008-04-29,6329.512
2008-04-30,6286.743
2008-05-01,6247.157
2008-05-02,6408.381
2008-05-05,6424.912
2008-05-06,6259.849
2008-05-07,6219.052
2008-05-08,6118.396
2008-05-09,6069.967
2008-05-12,6061.259
2008-05-13,6040.61
2008-05-14,6019.812
2008-05-15,6085.635
2008-05-16,6055.614
2008-05-19,6058.678
2008-05-20,6030.456
2008-05-21,5956.481
2008-05-22,5922.358
2008-05-23,5863.844
2008-05-26,5711.748
2008-05-27,5674.79
2008-05-28,5636.808
2008-05-29,5602.645
2008-05-30,5578.773
2008-06-02,5512.134
2008-06-03,5524.643
2008-06-04,5531.315
2008-06-05,5618.008
2008-06-06,5513.599
2008-06-09,5403.758
2008-06-10,5327.733
2008-06-11,5265.662
2008-06-12,5263.173
2008-06-13,5355.443
2008-06-16,5384.421
2008-06-17,5405.086
2008-06-18,5297.651
2008-06-19,5142.758
2008-06-20,5094.751
2008-06-23,4915.7
2008-06-24,4990.362
2008-06-25,5125.459
2008-06-26,5018.359
2008-06-27,4997.571
2008-06-30,4947.308
2008-07-01,4770.746
2008-07-02,4778.352
2008-07-03,4791.895
2008-07-04,4704.267
2008-07-07,4620.692
2008-07-08,4556.655
2008-07-09,4714.534
2008-07-10,4663.111
2008-07-11,4578.204
2008-07-14,4582.043
2008-07-15,4462.721
2008-07-16,4457.476
2008-07-17,4687.698
2008-07-18,4881.578
2008-07-21,4954.701
2008-07-22,4923.042
2008-07-23,5098.803
2008-07-24,5146.523
2008-07-25,4923.705
2008-07-28,4805.454
2008-07-29,4734.874
2008-07-30,4828.631
2008-07-31,4861.414
2008-08-01,4858.633
2008-08-04,4759.154
2008-08-05,4948.822
2008-08-06,5048.933
2008-08-07,5024.442
2008-08-08,4932.097
2008-08-11,5076.159
2008-08-12,5001.734
2008-08-13,4770.668
2008-08-14,4813.417
2008-08-15,4802.944
2008-08-18,4804.972
2008-08-19,4635.271
2008-08-20,4677.829
2008-08-21,4684.674
2008-08-22,4774.831
2008-08-25,4767.692
2008-08-26,4750.031
2008-08-27,4706.584
2008-08-28,4865.149
2008-08-29,4903.792
2008-09-01,4865.11
2008-09-02,4930.349
2008-09-03,4916.644
2008-09-04,4753.688
2008-09-05,4631.753
2008-09-08,4858.999
2008-09-09,4863.358
2008-09-10,4717.64
2008-09-11,4608.893
2008-09-12,4737.126
2008-09-15,4415.139
2008-09-16,4076.705
2008-09-17,4023.432
2008-09-18,4146.887
2008-09-19,4871.881
2008-09-22,4804.338
2008-09-23,4660.641
2008-09-24,4738.684
2008-09-25,4930.11
2008-09-26,4799.016
2008-09-29,4389.565
2008-09-30,4374.612
2008-10-01,4474.521
2008-10-02,4511.701
2008-10-03,4821.579
2008-10-06,4326.323
2008-10-07,4154.532
2008-10-08,3819.114
2008-10-09,3721.421
2008-10-10,3337.826
2008-10-13,3800.541
2008-10-14,4220.185
2008-10-15,3890.638
2008-10-16,3720.537
2008-10-17,3760.35
2008-10-20,3727.682
2008-10-21,3759.251
2008-10-22,3561.067
2008-10-23,3434.782
2008-10-24,3314.68
2008-10-27,3029.736
2008-10-28,3008.541
2008-10-29,3472.767
2008-10-30,3577.914
2008-10-31,3715.688
2008-11-03,3727.626
2008-11-04,3919.134
2008-11-05,3787.495
2008-11-06,3455.787
2008-11-07,3443.633
2008-11-10,3483.736
2008-11-11,3228.307
2008-11-12,3058.643
2008-11-13,2981.433
2008-11-14,3022.875
2008-11-17,2883.223
2008-11-18,2827.133
2008-11-19,2596.321
2008-11-20,2434.866
2008-11-21,2431.311
2008-11-24,2796.193
2008-11-25,2956.159
2008-11-26,2940.628
2008-11-27,3116.881
2008-11-28,3179.598
2008-12-01,2899.208
2008-12-02,2945.723
2008-12-03,2860.209
2008-12-04,3032.632
2008-12-05,2898.851
2008-12-08,3221.426
2008-12-09,3234.632
2008-12-10,3262.867
2008-12-11,3221.456
2008-12-12,3128.711
2008-12-15,3134.952
2008-12-16,3177.317
2008-12-17,3379.443
2008-12-18,3463.67
2008-12-19,3224.82
2008-12-22,3164.694
2008-12-23,3218.359
2008-12-24,3250.099
2008-12-25,3250.099
2008-12-26,3263.764
2008-12-29,3370.416
2008-12-30,3415.657
2008-12-31,3376.987
2009-01-01,3376.987
2009-01-02,3356.018
2009-01-05,3481.693
2009-01-06,3442.223
2009-01-07,3469.626
2009-01-08,3424.675
2009-01-09,3385.332
2009-01-12,3301.91
2009-01-13,3169.54
2009-01-14,3043.347
2009-01-15,3008.895
2009-01-16,3071.815
2009-01-19,2857.29
2009-01-20,2664.954
2009-01-21,2635.267
2009-01-22,2655.3
2009-01-23,2582.135
2009-01-26,2787.352
2009-01-27,2779.875
2009-01-28,2996.651
2009-01-29,2905.506
2009-01-30,2799.079
2009-02-02,2734.409
2009-02-03,2780.299
2009-02-04,2931.815
2009-02-05,2757.276
2009-02-06,2706.599
2009-02-09,2737.47
2009-02-10,2723.965
2009-02-11,2700.547
2009-02-12,2672.206
2009-02-13,2744.621
2009-02-16,2633.106
2009-02-17,2440.263
2009-02-18,2428.346
2009-02-19,2423.696
2009-02-20,2266.084
2009-02-23,2217.236
2009-02-24,2187.107
2009-02-25,2194.562
2009-02-26,2370.242
2009-02-27,2344.188
2009-03-02,2169.08
2009-03-03,2114.486
2009-03-04,2177.905
2009-03-05,2026.59
2009-03-06,1964.302
2009-03-09,1868.598
2009-03-10,2067.707
2009-03-11,2169.262
2009-03-12,2177.313
2009-03-13,2251.687
2009-03-16,2347.402
2009-03-17,2351.569
2009-03-18,2433.992
2009-03-19,2630.725
2009-03-20,2679.625
2009-03-23,2829.234
2009-03-24,2746.574
2009-03-25,2828.757
2009-03-26,2829.444
2009-03-27,2674.999
2009-03-30,2511.437
2009-03-31,2700.666
2009-04-01,2779.571
2009-04-02,3022.123
2009-04-03,2972.382
2009-04-06,2888.604
2009-04-07,2806.638
2009-04-08,2836.12
2009-04-09,2961.249
2009-04-10,2961.249
2009-04-13,2996.484
2009-04-14,3050.613
2009-04-15,2978.171
2009-04-16,3137.248
2009-04-17,3083.516
2009-04-20,2924.7
2009-04-21,2949.588
2009-04-22,3060.942
2009-04-23,3146.433
2009-04-24,3257.211
2009-04-27,3272.276
2009-04-28,3178.941
2009-04-29,3352.163
2009-04-30,3422.706
2009-05-01,3428.426
2009-05-04,3491.37
2009-05-05,3449.477
2009-05-06,3434.192
2009-05-07,3427.268
2009-05-08,3637.804
2009-05-11,3664.065
2009-05-12,3627.054
2009-05-13,3406.526
2009-05-14,3498.137
2009-05-15,3516.86
2009-05-18,3588.226
2009-05-19,3712.452
2009-05-20,3744.035
2009-05-21,3727.069
2009-05-22,3681.696
2009-05-25,3686.967
2009-05-26,3718.086
2009-05-27,3760.558
2009-05-28,3689.346
2009-05-29,3779.361
2009-06-01,3760.496
2009-06-02,3919.257
2009-06-03,3829.771
2009-06-04,3897.758
2009-06-05,3897.41
2009-06-08,3825.007
2009-06-09,3833.38
2009-06-10,3891.703
2009-06-11,3960.711
2009-06-12,3912.95
2009-06-15,3790.104
2009-06-16,3773.394
2009-06-17,3687.345
2009-06-18,3741.883
2009-06-19,3741.646
2009-06-22,3633.308
2009-06-23,3626.253
2009-06-24,3684.708
2009-06-25,3609.218
2009-06-26,3659.223
2009-06-29,3753.637
2009-06-30,3693.936
2009-07-01,3769.491
2009-07-02,3648.307
2009-07-03,3636.456
2009-07-06,3587.47
2009-07-07,3547.413
2009-07-08,3456.414
2009-07-09,3484.119
2009-07-10,3461.653
2009-07-13,3535.499
2009-07-14,3584.307
2009-07-15,3724.049
2009-07-16,3769.585
2009-07-17,3770.583
2009-07-20,3866.103
2009-07-21,3922.548
2009-07-22,3895.333
2009-07-23,3963.767
2009-07-24,3984.619
2009-07-27,3996.694
2009-07-28,3908.192
2009-07-29,3949.898
2009-07-30,4033.802
2009-07-31,4113.305
2009-08-03,4268.627
2009-08-04,4260.446
2009-08-05,4259.721
2009-08-06,4302.187
2009-08-07,4310.002
2009-08-10,4327.9
2009-08-11,4243.677
2009-08-12,4352.402
2009-08-13,4395.207
2009-08-14,4370.463
2009-08-17,4250.22
2009-08-18,4324.767
2009-08-19,4408.746
2009-08-20,4414.706
2009-08-21,4529.669
2009-08-24,4630.104
2009-08-25,4688.094
2009-08-26,4626.713
2009-08-27,4574.865
2009-08-28,4708.231
2009-08-31,4674.99
2009-09-01,4605.848
2009-09-02,4505.905
2009-09-03,4492.765
2009-09-04,4502.771
2009-09-07,4606.748
2009-09-08,4695.458
2009-09-09,4753.235
2009-09-10,4786.228
2009-09-11,4796.486
2009-09-14,4775.356
2009-09-15,4738.419
2009-09-16,4828.3
2009-09-17,4883.867
2009-09-18,4927.136
2009-09-21,4845.06
2009-09-22,4916.705
2009-09-23,4943.577
2009-09-24,4860.556
2009-09-25,4813.466
2009-09-28,4853.38
2009-09-29,4840.228
2009-09-30,4894.032
2009-10-01,4844.709
2009-10-02,4790.528
2009-10-05,4841.354
2009-10-06,5000.144
2009-10-07,4952.708
2009-10-08,4998.855
2009-10-09,5042.056
2009-10-12,5161.637
2009-10-13,5086.585
2009-10-14,5137.432
2009-10-15,5116.986
2009-10-16,5065.225
2009-10-19,5088.794
2009-10-20,5067.794
2009-10-21,5104.335
2009-10-22,5120.402
2009-10-23,5127.33
2009-10-26,4948.925
2009-10-27,4865.69
2009-10-28,4690.896
2009-10-29,4791.948
2009-10-30,4683.235
2009-11-02,4688.483
2009-11-03,4669.298
2009-11-04,4847.01
2009-11-05,4790.455
2009-11-06,4766.053
2009-11-09,4887.899
2009-11-10,4827.514
2009-11-11,4912.557
2009-11-12,4891.111
2009-11-13,4890.821
2009-11-16,5041.767
2009-11-17,4943.57
2009-11-18,4944.131
