Date,WORLD MID VALUE Mid Cap
2005-11-11,685.392
2005-11-14,684.136
2005-11-15,680.978
2005-11-16,681.727
2005-11-17,691.237
2005-11-18,693.438
2005-11-21,696.281
2005-11-22,698.414
2005-11-23,702.695
2005-11-24,701.91
2005-11-25,702.512
2005-11-28,700.866
2005-11-29,701.319
2005-11-30,699.418
2005-12-01,707.057
2005-12-02,709.84
2005-12-05,709.879
2005-12-06,711.329
2005-12-07,708.572
2005-12-08,708.91
2005-12-09,711.974
2005-12-12,717.1
2005-12-13,720.169
2005-12-14,725.792
2005-12-15,721.99
2005-12-16,724.1
2005-12-19,719.442
2005-12-20,719.398
2005-12-21,722.499
2005-12-22,725.276
2005-12-23,725.937
2005-12-26,726.355
2005-12-27,722.173
2005-12-28,725.385
2005-12-29,724.275
2005-12-30,720.401
2006-01-02,720.793
2006-01-03,732.751
2006-01-04,740.861
2006-01-05,740.244
2006-01-06,747.224
2006-01-09,749.008
2006-01-10,748.106
2006-01-11,751.089
2006-01-12,747.943
2006-01-13,746.977
2006-01-16,747.38
2006-01-17,741.55
2006-01-18,736.328
2006-01-19,742.947
2006-01-20,737.573
2006-01-23,740.094
2006-01-24,744.533
2006-01-25,745.925
2006-01-26,750.856
2006-01-27,754.944
2006-01-30,754.487
2006-01-31,755.042
2006-02-01,756.077
2006-02-02,751.542
2006-02-03,745.996
2006-02-06,748.824
2006-02-07,744.996
2006-02-08,743.618
2006-02-09,744.739
2006-02-10,744.306
2006-02-13,740.843
2006-02-14,745.257
2006-02-15,747.074
2006-02-16,750.177
2006-02-17,750.028
2006-02-20,750.392
2006-02-21,752.134
2006-02-22,756.701
2006-02-23,759.745
2006-02-24,760.712
2006-02-27,762.352
2006-02-28,758.013
2006-03-01,761.08
2006-03-02,760.091
2006-03-03,757.69
2006-03-06,755.71
2006-03-07,748.166
2006-03-08,746.566
2006-03-09,749.386
2006-03-10,752.782
2006-03-13,757.74
2006-03-14,766.506
2006-03-15,771.391
2006-03-16,776.172
2006-03-17,779.834
2006-03-20,779.408
2006-03-21,774.77
2006-03-22,778.598
2006-03-23,775.806
2006-03-24,778.38
2006-03-27,778.449
2006-03-28,775.998
2006-03-29,778.898
2006-03-30,782.607
2006-03-31,778.189
2006-04-03,782.541
2006-04-04,786.678
2006-04-05,790.067
2006-04-06,790.955
2006-04-07,783.402
2006-04-10,782.958
2006-04-11,776.574
2006-04-12,775.231
2006-04-13,775.12
2006-04-14,775.119
2006-04-17,779.321
2006-04-18,789.759
2006-04-19,796.66
2006-04-20,796.613
2006-04-21,799.535
2006-04-24,796.084
2006-04-25,796.407
2006-04-26,799.013
2006-04-27,801.955
2006-04-28,801.034
2006-05-01,803.065
2006-05-02,808.033
2006-05-03,806.724
2006-05-04,811.007
2006-05-05,821.475
2006-05-08,824.724
2006-05-09,825.962
2006-05-10,825.925
2006-05-11,819.657
2006-05-12,807.522
2006-05-15,801.515
2006-05-16,798.252
2006-05-17,783.903
2006-05-18,776.983
2006-05-19,775.899
2006-05-22,767.787
2006-05-23,772.123
2006-05-24,768.091
2006-05-25,776.218
2006-05-26,784.098
2006-05-29,784.682
2006-05-30,777.889
2006-05-31,780.276
2006-06-01,786.723
2006-06-02,794.246
2006-06-05,784.726
2006-06-06,772.886
2006-06-07,768.544
2006-06-08,757.138
2006-06-09,762.781
2006-06-12,755.37
2006-06-13,739.191
2006-06-14,742.298
2006-06-15,758.993
2006-06-16,760.549
2006-06-19,755.649
2006-06-20,754.722
2006-06-21,760.951
2006-06-22,761.037
2006-06-23,761.023
2006-06-26,764.148
2006-06-27,760.466
2006-06-28,760.043
2006-06-29,773.21
2006-06-30,785.005
2006-07-03,789.401
2006-07-04,791.324
2006-07-05,781.97
2006-07-06,783.782
2006-07-07,784.059
2006-07-10,785.71
2006-07-11,783.878
2006-07-12,777.452
2006-07-13,768.813
2006-07-14,759.555
2006-07-17,755.139
2006-07-18,752.132
2006-07-19,765.45
2006-07-20,768.379
2006-07-21,763.197
2006-07-24,771.595
2006-07-25,776.233
2006-07-26,777.15
2006-07-27,781.501
2006-07-28,789.894
2006-07-31,789.677
2006-08-01,786.49
2006-08-02,791.848
2006-08-03,791.842
2006-08-04,797.12
2006-08-07,789.568
2006-08-08,788.906
2006-08-09,788.4
2006-08-10,786.013
2006-08-11,784.94
2006-08-14,787.421
2006-08-15,795.155
2006-08-16,802.276
2006-08-17,803.839
2006-08-18,803.301
2006-08-21,802.308
2006-08-22,803.647
2006-08-23,799.654
2006-08-24,799.355
2006-08-25,796.841
2006-08-28,800.068
2006-08-29,802.513
2006-08-30,805.772
2006-08-31,809.15
2006-09-01,811.398
2006-09-04,816.632
2006-09-05,814.826
2006-09-06,806.437
2006-09-07,799.781
2006-09-08,801.997
2006-09-11,797.903
2006-09-12,804.973
2006-09-13,808.136
2006-09-14,811.189
2006-09-15,810.776
2006-09-18,810.469
2006-09-19,809.688
2006-09-20,810.55
2006-09-21,811.193
2006-09-22,808.296
2006-09-25,810.61
2006-09-26,814.187
2006-09-27,819.763
2006-09-28,820.837
2006-09-29,818.983
2006-10-02,821.996
2006-10-03,821.097
2006-10-04,824.547
2006-10-05,831.369
2006-10-06,826.948
2006-10-09,827.65
2006-10-10,829.075
2006-10-11,828.468
2006-10-12,834.89
2006-10-13,836.361
2006-10-16,840.459
2006-10-17,836.699
2006-10-18,839.805
2006-10-19,841.634
2006-10-20,842.935
2006-10-23,844.283
2006-10-24,845.755
2006-10-25,849.262
2006-10-26,854.08
2006-10-27,850.608
2006-10-30,849.087
2006-10-31,851.751
2006-11-01,848.929
2006-11-02,846.469
2006-11-03,843.022
2006-11-06,849.439
2006-11-07,851.827
2006-11-08,851.271
2006-11-09,850.096
2006-11-10,854.693
2006-11-13,853.753
2006-11-14,857.067
2006-11-15,859.168
2006-11-16,861.334
2006-11-17,860.233
2006-11-20,859.366
2006-11-21,862.497
2006-11-22,870.113
2006-11-23,870.436
2006-11-24,871.896
2006-11-27,862.09
2006-11-28,862.117
2006-11-29,874.538
2006-11-30,880.576
2006-12-01,881.31
2006-12-04,887.421
2006-12-05,889.388
2006-12-06,891.047
2006-12-07,891.133
2006-12-08,890.818
2006-12-11,890.165
2006-12-12,892.067
2006-12-13,892.842
2006-12-14,896.403
2006-12-15,894.487
2006-12-18,891.031
2006-12-19,889.51
2006-12-20,893.934
2006-12-21,891.262
2006-12-22,888.768
2006-12-25,887.907
2006-12-26,890.248
2006-12-27,896.958
2006-12-28,897.389
2006-12-29,895.754
2007-01-01,895.754
2007-01-02,900.966
2007-01-03,898.68
2007-01-04,895.044
2007-01-05,886.03
2007-01-08,886.737
2007-01-09,889.824
2007-01-10,886.418
2007-01-11,891.938
2007-01-12,898.091
2007-01-15,901.589
2007-01-16,901.607
2007-01-17,902.836
2007-01-18,902.395
2007-01-19,906.647
2007-01-22,905.515
2007-01-23,909.614
2007-01-24,914.963
2007-01-25,909.628
2007-01-26,907.107
2007-01-29,909.644
2007-01-30,914.902
2007-01-31,918.754
2007-02-01,928.499
2007-02-02,932.635
2007-02-05,931.205
2007-02-06,937.421
2007-02-07,940.834
2007-02-08,936.493
2007-02-09,934.495
2007-02-12,929.295
2007-02-13,937.528
2007-02-14,947.523
2007-02-15,951.986
2007-02-16,951.35
2007-02-19,953.035
2007-02-20,955.332
2007-02-21,953.728
2007-02-22,954.105
2007-02-23,955.754
2007-02-26,957.814
2007-02-27,934.917
2007-02-28,927.108
2007-03-01,923.366
2007-03-02,916.085
2007-03-05,896.625
2007-03-06,910.463
2007-03-07,913.155
2007-03-08,921.886
2007-03-09,924.518
2007-03-12,928.212
2007-03-13,913.887
2007-03-14,905.472
2007-03-15,915.302
2007-03-16,913.189
2007-03-19,924.32
2007-03-20,930.848
2007-03-21,939.985
2007-03-22,945.945
2007-03-23,948.215
2007-03-26,945.986
2007-03-27,942.113
2007-03-28,937.784
2007-03-29,940.866
2007-03-30,941.246
2007-04-02,945.114
2007-04-03,952.774
2007-04-04,955.015
2007-04-05,956.534
2007-04-06,956.655
2007-04-09,957.156
2007-04-10,961.915
2007-04-11,957.925
2007-04-12,959.917
2007-04-13,960.485
2007-04-16,971.008
2007-04-17,972.011
2007-04-18,975.617
2007-04-19,972.04
2007-04-20,978.176
2007-04-23,978.743
2007-04-24,975.669
2007-04-25,982.233
2007-04-26,980.513
2007-04-27,979.598
2007-04-30,973.525
2007-05-01,973.153
2007-05-02,979.947
2007-05-03,984.677
2007-05-04,987.72
2007-05-07,992.248
2007-05-08,985.544
2007-05-09,990.628
2007-05-10,981.295
2007-05-11,986.444
2007-05-14,985.457
2007-05-15,985.252
2007-05-16,986.434
2007-05-17,985.011
2007-05-18,988.232
2007-05-21,990.1
2007-05-22,993.48
2007-05-23,994.812
2007-05-24,983.43
2007-05-25,983.932
2007-05-28,985.216
2007-05-29,991.792
2007-05-30,994.561
2007-05-31,1000.0
2007-06-01,1004.521
2007-06-04,1007.828
2007-06-05,1003.395
2007-06-06,993.224
2007-06-07,976.515
2007-06-08,976.228
2007-06-11,977.893
2007-06-12,970.373
2007-06-13,974.574
2007-06-14,980.098
2007-06-15,987.885
2007-06-18,988.381
2007-06-19,989.979
2007-06-20,985.342
2007-06-21,983.667
2007-06-22,976.545
2007-06-25,971.243
2007-06-26,968.339
2007-06-27,967.332
2007-06-28,972.767
2007-06-29,974.959
2007-07-02,984.568
2007-07-03,988.456
2007-07-04,989.909
2007-07-05,988.23
2007-07-06,991.453
2007-07-09,992.358
2007-07-10,982.651
2007-07-11,982.201
2007-07-12,991.717
2007-07-13,997.36
2007-07-16,995.869
2007-07-17,994.772
2007-07-18,989.36
2007-07-19,994.898
2007-07-20,988.333
2007-07-23,984.788
2007-07-24,969.76
2007-07-25,964.385
2007-07-26,944.368
2007-07-27,930.095
2007-07-30,933.255
2007-07-31,933.834
2007-08-01,926.805
2007-08-02,932.804
2007-08-03,917.322
2007-08-06,923.731
2007-08-07,927.726
2007-08-08,940.416
2007-08-09,923.167
2007-08-10,909.421
2007-08-13,913.837
2007-08-14,901.364
2007-08-15,884.97
2007-08-16,875.457
2007-08-17,885.815
2007-08-20,894.535
2007-08-21,898.603
2007-08-22,909.857
2007-08-23,915.546
2007-08-24,919.689
2007-08-27,916.834
2007-08-28,900.775
2007-08-29,909.697
2007-08-30,910.789
2007-08-31,924.16
2007-09-03,925.344
2007-09-04,931.003
2007-09-05,919.149
2007-09-06,920.234
2007-09-07,909.26
2007-09-10,900.473
2007-09-11,910.068
2007-09-12,911.211
2007-09-13,914.101
2007-09-14,912.058
2007-09-17,902.627
2007-09-18,915.044
2007-09-19,932.952
2007-09-20,928.473
2007-09-21,928.451
2007-09-24,926.803
2007-09-25,924.902
2007-09-26,929.526
2007-09-27,940.268
2007-09-28,941.535
2007-10-01,950.386
2007-10-02,955.069
2007-10-03,955.377
2007-10-04,954.11
2007-10-05,963.17
2007-10-08,957.455
2007-10-09,965.166
2007-10-10,966.372
2007-10-11,966.263
2007-10-12,962.666
2007-10-15,954.947
2007-10-16,942.924
2007-10-17,944.995
2007-10-18,944.971
2007-10-19,930.984
2007-10-22,924.779
2007-10-23,933.615
2007-10-24,928.903
2007-10-25,930.922
2007-10-26,940.505
2007-10-29,945.425
2007-10-30,943.671
2007-10-31,954.251
2007-11-01,938.839
2007-11-02,931.464
2007-11-05,923.845
2007-11-06,930.225
2007-11-07,914.715
2007-11-08,910.66
2007-11-09,902.202
2007-11-12,889.287
2007-11-13,903.26
2007-11-14,905.888
2007-11-15,893.741
2007-11-16,886.184
2007-11-19,870.075
2007-11-20,873.996
2007-11-21,860.463
2007-11-22,861.521
2007-11-23,872.713
2007-11-26,866.564
2007-11-27,869.651
2007-11-28,885.058
2007-11-29,888.629
2007-11-30,895.862
2007-12-03,893.267
2007-12-04,884.519
2007-12-05,892.667
2007-12-06,901.744
2007-12-07,909.019
2007-12-10,915.11
2007-12-11,900.525
2007-12-12,899.448
2007-12-13,885.931
2007-12-14,872.289
2007-12-17,853.388
2007-12-18,854.475
2007-12-19,851.588
2007-12-20,851.716
2007-12-21,862.501
2007-12-24,868.137
2007-12-25,870.028
2007-12-26,872.166
2007-12-27,866.771
2007-12-28,866.956
2007-12-31,867.929
2008-01-01,867.929
2008-01-02,863.163
2008-01-03,855.73
2008-01-04,836.447
2008-01-07,829.702
2008-01-08,822.567
2008-01-09,819.911
2008-01-10,819.876
2008-01-11,816.04
2008-01-14,823.365
2008-01-15,804.648
2008-01-16,796.474
2008-01-17,789.971
2008-01-18,785.096
2008-01-21,767.175
2008-01-22,766.429
2008-01-23,781.967
2008-01-24,797.644
2008-01-25,801.871
2008-01-28,804.965
2008-01-29,816.914
2008-01-30,811.145
2008-01-31,823.579
2008-02-01,838.61
2008-02-04,837.789
2008-02-05,813.514
2008-02-06,805.756
2008-02-07,801.377
2008-02-08,796.974
2008-02-11,794.418
2008-02-12,802.961
2008-02-13,805.685
2008-02-14,807.5
2008-02-15,807.65
2008-02-18,810.312
2008-02-19,814.525
2008-02-20,809.061
2008-02-21,811.22
2008-02-22,811.955
2008-02-25,825.744
2008-02-26,831.733
2008-02-27,838.742
2008-02-28,830.057
2008-02-29,814.651
2008-03-03,804.552
2008-03-04,800.282
2008-03-05,803.723
2008-03-06,796.596
2008-03-07,788.826
2008-03-10,777.052
2008-03-11,792.313
2008-03-12,797.768
2008-03-13,796.935
2008-03-14,787.437
2008-03-17,770.707
2008-03-18,793.527
2008-03-19,784.216
2008-03-20,787.173
2008-03-21,790.42
2008-03-24,795.274
2008-03-25,814.916
2008-03-26,814.904
2008-03-27,814.64
2008-03-28,810.697
2008-03-31,812.666
2008-04-01,828.542
2008-04-02,837.338
2008-04-03,840.211
2008-04-04,842.383
2008-04-07,846.732
2008-04-08,836.758
2008-04-09,827.457
2008-04-10,828.03
2008-04-11,822.849
2008-04-14,815.847
2008-04-15,817.804
2008-04-16,838.534
2008-04-17,839.324
2008-04-18,843.475
2008-04-21,845.966
2008-04-22,838.723
2008-04-23,838.294
2008-04-24,835.308
2008-04-25,843.775
2008-04-28,847.477
2008-04-29,842.666
2008-04-30,840.082
2008-05-01,844.904
2008-05-02,852.556
2008-05-05,854.333
2008-05-06,858.302
2008-05-07,851.834
2008-05-08,855.331
2008-05-09,847.839
2008-05-12,856.499
2008-05-13,855.396
2008-05-14,858.461
2008-05-15,865.914
2008-05-16,871.946
2008-05-19,871.815
2008-05-20,865.686
2008-05-21,856.361
2008-05-22,859.519
2008-05-23,853.308
2008-05-26,848.434
2008-05-27,850.493
2008-05-28,850.114
2008-05-29,854.727
2008-05-30,860.269
2008-06-02,855.526
2008-06-03,851.553
2008-06-04,852.673
2008-06-05,859.709
2008-06-06,846.878
2008-06-09,836.807
2008-06-10,826.006
2008-06-11,814.039
2008-06-12,809.964
2008-06-13,815.765
2008-06-16,821.426
2008-06-17,819.722
2008-06-18,809.626
2008-06-19,803.718
2008-06-20,793.886
2008-06-23,784.241
2008-06-24,782.048
2008-06-25,787.651
2008-06-26,774.683
2008-06-27,768.93
2008-06-30,768.16
2008-07-01,761.442
2008-07-02,750.263
2008-07-03,743.753
2008-07-04,740.873
2008-07-07,736.707
2008-07-08,739.184
2008-07-09,736.746
2008-07-10,735.636
2008-07-11,728.078
2008-07-14,722.844
2008-07-15,714.625
2008-07-16,726.74
2008-07-17,744.016
2008-07-18,745.998
2008-07-21,750.247
2008-07-22,757.839
2008-07-23,766.971
2008-07-24,751.296
2008-07-25,745.847
2008-07-28,737.77
2008-07-29,741.957
2008-07-30,752.929
2008-07-31,749.205
2008-08-01,742.662
2008-08-04,735.748
2008-08-05,751.237
2008-08-06,757.824
2008-08-07,745.238
2008-08-08,753.706
2008-08-11,764.416
2008-08-12,756.114
2008-08-13,745.159
2008-08-14,748.883
2008-08-15,750.057
2008-08-18,744.712
2008-08-19,729.906
2008-08-20,731.678
2008-08-21,733.969
2008-08-22,739.575
2008-08-25,734.236
2008-08-26,732.872
2008-08-27,737.213
2008-08-28,748.701
2008-08-29,751.973
2008-09-01,747.597
2008-09-02,745.805
2008-09-03,744.423
2008-09-04,725.674
2008-09-05,722.692
2008-09-08,742.995
2008-09-09,725.04
2008-09-10,724.151
2008-09-11,720.706
2008-09-12,731.981
2008-09-15,710.628
2008-09-16,707.689
2008-09-17,685.082
2008-09-18,706.568
2008-09-19,740.935
2008-09-22,722.57
2008-09-23,714.65
2008-09-24,710.734
2008-09-25,717.311
2008-09-26,711.825
2008-09-29,665.149
2008-09-30,673.648
2008-10-01,674.31
2008-10-02,651.971
2008-10-03,642.257
2008-10-06,609.302
2008-10-07,587.349
2008-10-08,565.053
2008-10-09,538.418
2008-10-10,516.894
2008-10-13,553.124
2008-10-14,571.05
2008-10-15,537.505
2008-10-16,524.421
2008-10-17,530.2
2008-10-20,545.641
2008-10-21,541.479
2008-10-22,508.579
2008-10-23,499.712
2008-10-24,479.37
2008-10-27,456.218
2008-10-28,484.286
2008-10-29,501.56
2008-10-30,520.36
2008-10-31,522.47
2008-11-03,527.27
2008-11-04,552.519
2008-11-05,545.216
2008-11-06,516.393
2008-11-07,521.657
2008-11-10,519.684
2008-11-11,502.973
2008-11-12,487.081
2008-11-13,498.094
2008-11-14,487.406
2008-11-17,479.071
2008-11-18,477.186
2008-11-19,456.362
2008-11-20,430.325
2008-11-21,442.115
2008-11-24,467.249
2008-11-25,477.951
2008-11-26,488.388
2008-11-27,494.313
2008-11-28,498.577
2008-12-01,462.615
2008-12-02,470.89
2008-12-03,478.009
2008-12-04,468.552
2008-12-05,472.102
2008-12-08,496.737
2008-12-09,495.4
2008-12-10,507.562
2008-12-11,500.483
2008-12-12,499.074
2008-12-15,502.26
2008-12-16,517.406
2008-12-17,526.541
2008-12-18,521.809
2008-12-19,517.372
2008-12-22,507.761
2008-12-23,506.044
2008-12-24,504.845
2008-12-25,505.753
2008-12-26,509.576
2008-12-29,512.934
2008-12-30,521.518
2008-12-31,525.586
2009-01-01,525.586
2009-01-02,540.288
2009-01-05,541.807
2009-01-06,550.209
2009-01-07,545.19
2009-01-08,541.867
2009-01-09,533.063
2009-01-12,520.574
2009-01-13,511.791
2009-01-14,496.116
2009-01-15,491.114
2009-01-16,500.071
2009-01-19,496.157
2009-01-20,472.848
2009-01-21,483.471
2009-01-22,477.406
2009-01-23,473.888
2009-01-26,481.679
2009-01-27,490.574
2009-01-28,505.571
2009-01-29,490.646
2009-01-30,478.323
2009-02-02,471.068
2009-02-03,476.45
2009-02-04,480.709
2009-02-05,483.432
2009-02-06,496.37
2009-02-09,499.636
2009-02-10,481.699
2009-02-11,480.883
2009-02-12,475.821
2009-02-13,475.148
2009-02-16,471.663
2009-02-17,450.206
2009-02-18,445.345
2009-02-19,441.949
2009-02-20,432.659
2009-02-23,421.527
2009-02-24,427.196
2009-02-25,424.913
2009-02-26,424.215
2009-02-27,418.603
2009-03-02,396.953
2009-03-03,390.926
2009-03-04,400.578
2009-03-05,387.595
2009-03-06,382.953
2009-03-09,377.38
2009-03-10,397.516
2009-03-11,402.893
2009-03-12,410.403
2009-03-13,416.879
2009-03-16,422.347
2009-03-17,430.499
2009-03-18,441.247
2009-03-19,453.109
2009-03-20,443.568
2009-03-23,465.677
2009-03-24,463.166
2009-03-25,465.306
2009-03-26,473.547
2009-03-27,465.816
2009-03-30,445.842
2009-03-31,453.013
2009-04-01,461.072
2009-04-02,484.609
2009-04-03,491.587
2009-04-06,487.477
2009-04-07,476.197
2009-04-08,477.491
2009-04-09,498.869
2009-04-10,499.875
2009-04-13,502.765
2009-04-14,499.988
2009-04-15,502.16
2009-04-16,511.78
2009-04-17,518.24
2009-04-20,495.907
2009-04-21,502.634
2009-04-22,506.765
2009-04-23,511.335
2009-04-24,523.013
2009-04-27,516.316
2009-04-28,508.694
2009-04-29,521.621
2009-04-30,527.288
2009-05-01,528.435
2009-05-04,547.353
2009-05-05,548.208
2009-05-06,555.515
2009-05-07,553.654
2009-05-08,568.812
2009-05-11,560.392
2009-05-12,555.226
2009-05-13,535.607
2009-05-14,536.899
2009-05-15,537.437
2009-05-18,548.158
2009-05-19,556.718
2009-05-20,561.885
2009-05-21,552.892
2009-05-22,554.742
2009-05-25,555.397
2009-05-26,563.838
2009-05-27,561.764
2009-05-28,561.369
2009-05-29,572.45
2009-06-01,590.825
2009-06-02,594.395
2009-06-03,582.36
2009-06-04,585.227
2009-06-05,582.79
2009-06-08,577.241
2009-06-09,581.897
2009-06-10,586.062
2009-06-11,591.927
2009-06-12,590.395
2009-06-15,573.542
2009-06-16,566.229
2009-06-17,557.749
2009-06-18,560.674
2009-06-19,565.09
2009-06-22,548.229
2009-06-23,546.397
2009-06-24,556.267
2009-06-25,561.009
2009-06-26,566.624
2009-06-29,570.275
2009-06-30,568.937
2009-07-01,575.142
2009-07-02,559.95
2009-07-03,558.67
2009-07-06,554.221
2009-07-07,546.912
2009-07-08,538.148
2009-07-09,542.249
2009-07-10,539.658
2009-07-13,546.732
2009-07-14,555.146
2009-07-15,572.543
2009-07-16,578.085
2009-07-17,578.404
2009-07-20,588.78
2009-07-21,593.773
2009-07-22,595.805
2009-07-23,609.629
2009-07-24,613.508
2009-07-27,617.582
2009-07-28,614.521
2009-07-29,609.44
2009-07-30,621.13
2009-07-31,627.386
2009-08-03,642.65
2009-08-04,646.03
2009-08-05,645.895
2009-08-06,644.118
2009-08-07,649.867
2009-08-10,648.71
2009-08-11,640.973
2009-08-12,648.338
2009-08-13,658.005
2009-08-14,654.799
2009-08-17,632.587
2009-08-18,639.779
2009-08-19,642.627
2009-08-20,651.61
2009-08-21,663.26
2009-08-24,668.949
2009-08-25,672.232
2009-08-26,669.888
2009-08-27,669.832
2009-08-28,678.137
2009-08-31,670.145
2009-09-01,655.814
2009-09-02,647.529
2009-09-03,653.671
2009-09-04,660.036
2009-09-07,667.81
2009-09-08,677.433
2009-09-09,684.703
2009-09-10,690.45
2009-09-11,694.143
2009-09-14,694.106
2009-09-15,699.142
2009-09-16,713.529
2009-09-17,713.633
2009-09-18,710.667
2009-09-21,703.073
2009-09-22,712.199
2009-09-23,707.578
2009-09-24,696.994
2009-09-25,692.522
2009-09-28,702.238
2009-09-29,701.691
2009-09-30,704.03
2009-10-01,686.267
2009-10-02,675.698
2009-10-05,685.068
2009-10-06,698.906
2009-10-07,701.078
2009-10-08,713.546
2009-10-09,715.272
2009-10-12,719.471
2009-10-13,717.589
2009-10-14,730.237
2009-10-15,733.199
2009-10-16,725.611
2009-10-19,733.871
2009-10-20,731.16
2009-10-21,727.491
2009-10-22,727.624
2009-10-23,720.658
2009-10-26,709.823
2009-10-27,698.014
2009-10-28,676.704
2009-10-29,691.366
2009-10-30,678.869
2009-11-02,679.671
2009-11-03,679.504
2009-11-04,685.853
2009-11-05,693.315
2009-11-06,695.211
2009-11-09,712.122
2009-11-10,710.075
2009-11-11,714.401
2009-11-12,707.287
2009-11-13,711.103
2009-11-16,722.162
2009-11-17,716.843
2009-11-18,718.472
2009-11-19,704.357
2009-11-20,700.062
2009-11-23,711.095
2009-11-24,706.156
2009-11-25,711.319
2009-11-26,701.675
2009-11-27,693.138
2009-11-30,697.828
2009-12-01,712.529
2009-12-02,714.79
2009-12-03,712.577
2009-12-04,712.051
2009-12-07,711.113
2009-12-08,703.471
2009-12-09,699.43
2009-12-10,701.982
2009-12-11,704.62
2009-12-14,712.148
2009-12-15,707.512
2009-12-16,713.507
2009-12-17,702.431
2009-12-18,700.797
2009-12-21,706.938
2009-12-22,710.413
2009-12-23,715.216
2009-12-24,718.627
2009-12-25,718.325
2009-12-28,721.264
2009-12-29,723.112
2009-12-30,718.501
2009-12-31,717.195
2010-01-01,717.195
2010-01-04,728.964
2010-01-05,733.203
2010-01-06,734.73
2010-01-07,736.369
2010-01-08,739.53
2010-01-11,746.314
2010-01-12,740.535
2010-01-13,743.371
2010-01-14,747.514
2010-01-15,740.677
2010-01-18,741.902
2010-01-19,744.975
2010-01-20,735.706
2010-01-21,726.158
2010-01-22,716.243
2010-01-25,716.652
2010-01-26,712.085
2010-01-27,709.77
2010-01-28,704.873
2010-01-29,697.642
2010-02-01,703.889
2010-02-02,715.519
2010-02-03,712.061
2010-02-04,693.297
2010-02-05,687.21
2010-02-08,683.283
2010-02-09,687.454
2010-02-10,689.35
2010-02-11,692.969
2010-02-12,692.917
2010-02-15,692.753
2010-02-16,703.351
2010-02-17,709.544
2010-02-18,712.934
2010-02-19,709.906
2010-02-22,714.768
2010-02-23,707.849
2010-02-24,710.097
2010-02-25,705.634
2010-02-26,711.447
2010-03-01,716.669
2010-03-02,723.331
2010-03-03,728.329
2010-03-04,727.886
2010-03-05,736.563
2010-03-08,740.482
2010-03-09,739.381
2010-03-10,744.048
2010-03-11,746.043
2010-03-12,749.732
2010-03-15,746.358
2010-03-16,754.554
2010-03-17,761.769
2010-03-18,756.624
2010-03-19,751.7
2010-03-22,753.905
2010-03-23,758.92
2010-03-24,752.5
2010-03-25,751.975
2010-03-26,754.752
2010-03-29,761.137
2010-03-30,762.146
2010-03-31,761.991
2010-04-01,770.186
2010-04-02,770.471
2010-04-05,775.968
2010-04-06,778.511
2010-04-07,774.911
2010-04-08,772.781
2010-04-09,779.735
2010-04-12,783.454
2010-04-13,781.744
2010-04-14,790.093
2010-04-15,789.791
2010-04-16,777.922
2010-04-19,773.102
2010-04-20,782.224
2010-04-21,784.318
2010-04-22,783.802
2010-04-23,790.028
2010-04-26,791.504
2010-04-27,773.887
2010-04-28,767.247
2010-04-29,779.472
2010-04-30,775.18
2010-05-03,778.513
2010-05-04,758.07
2010-05-05,746.45
2010-05-06,725.387
2010-05-07,707.357
2010-05-10,743.023
2010-05-11,738.308
2010-05-12,750.643
2010-05-13,748.219
2010-05-14,729.641
2010-05-17,723.248
2010-05-18,718.497
2010-05-19,707.724
2010-05-20,685.222
2010-05-21,691.684
2010-05-24,685.6
2010-05-25,674.612
2010-05-26,680.148
2010-05-27,703.026
2010-05-28,701.676
2010-05-31,701.937
2010-06-01,692.879
2010-06-02,700.657
2010-06-03,708.193
2010-06-04,687.094
2010-06-07,673.017
2010-06-08,676.438
2010-06-09,680.917
2010-06-10,699.708
2010-06-11,703.742
2010-06-14,713.076
2010-06-15,725.118
2010-06-16,725.302
2010-06-17,725.627
2010-06-18,727.624
2010-06-21,730.517
2010-06-22,719.415
2010-06-23,712.923
2010-06-24,704.325
2010-06-25,705.761
2010-06-28,706.34
2010-06-29,683.515
2010-06-30,677.505
2010-07-01,674.223
2010-07-02,673.552
2010-07-05,671.859
2010-07-06,681.867
2010-07-07,696.128
2010-07-08,704.949
2010-07-09,710.49
2010-07-12,707.604
2010-07-13,719.931
2010-07-14,720.787
2010-07-15,720.392
2010-07-16,704.933
2010-07-19,706.75
2010-07-20,710.261
2010-07-21,707.061
2010-07-22,722.944
2010-07-23,729.291
2010-07-26,739.929
2010-07-27,740.898
2010-07-28,738.343
2010-07-29,737.699
2010-07-30,734.119
2010-08-02,751.066
2010-08-03,750.553
2010-08-04,749.0
2010-08-05,750.273
2010-08-06,749.514
2010-08-09,753.163
2010-08-10,743.304
2010-08-11,720.475
2010-08-12,713.837
2010-08-13,713.996
2010-08-16,715.422
2010-08-17,724.7
2010-08-18,726.825
2010-08-19,718.166
2010-08-20,708.068
2010-08-23,707.967
2010-08-24,699.826
2010-08-25,696.974
2010-08-26,699.524
2010-08-27,709.337
2010-08-30,705.593
2010-08-31,703.436
2010-09-01,724.587
2010-09-02,730.579
2010-09-03,739.636
2010-09-06,743.941
2010-09-07,732.694
2010-09-08,734.721
2010-09-09,740.752
2010-09-10,741.82
2010-09-13,752.712
2010-09-14,754.257
2010-09-15,753.729
2010-09-16,751.057
2010-09-17,750.844
2010-09-20,761.634
2010-09-21,759.518
2010-09-22,758.709
2010-09-23,752.448
