Date,DENMARK SMALL GROWTH Small Cap
2017-04-28,1684.433
2017-05-01,1683.741
2017-05-02,1719.052
2017-05-03,1726.891
2017-05-04,1746.795
2017-05-05,1773.516
2017-05-08,1758.852
2017-05-09,1767.235
2017-05-10,1749.835
2017-05-11,1746.225
2017-05-12,1755.172
2017-05-15,1759.595
2017-05-16,1771.055
2017-05-17,1723.136
2017-05-18,1723.341
2017-05-19,1753.744
2017-05-22,1755.721
2017-05-23,1757.157
2017-05-24,1759.24
2017-05-25,1764.105
2017-05-26,1759.319
2017-05-29,1768.491
2017-05-30,1798.243
2017-05-31,1813.068
2017-06-01,1827.882
2017-06-02,1841.393
2017-06-05,1837.633
2017-06-06,1827.993
2017-06-07,1826.216
2017-06-08,1815.717
2017-06-09,1831.126
2017-06-12,1796.922
2017-06-13,1818.31
2017-06-14,1833.913
2017-06-15,1791.286
2017-06-16,1828.966
2017-06-19,1843.807
2017-06-20,1832.175
2017-06-21,1838.049
2017-06-22,1836.067
2017-06-23,1849.57
2017-06-26,1838.372
2017-06-27,1832.156
2017-06-28,1823.139
2017-06-29,1808.553
2017-06-30,1819.19
2017-07-03,1807.966
2017-07-04,1801.619
2017-07-05,1812.679
2017-07-06,1803.542
2017-07-07,1810.911
2017-07-10,1820.341
2017-07-11,1818.277
2017-07-12,1835.353
2017-07-13,1833.423
2017-07-14,1846.501
2017-07-17,1861.089
2017-07-18,1879.024
2017-07-19,1882.708
2017-07-20,1883.609
2017-07-21,1871.906
2017-07-24,1860.603
2017-07-25,1872.75
2017-07-26,1867.709
2017-07-27,1903.147
2017-07-28,1890.072
2017-07-31,1913.534
2017-08-01,1919.964
2017-08-02,1920.334
2017-08-03,1920.431
2017-08-04,1910.176
2017-08-07,1917.564
2017-08-08,1914.779
2017-08-09,1892.41
2017-08-10,1874.031
2017-08-11,1860.134
2017-08-14,1880.897
2017-08-15,1885.39
2017-08-16,1892.275
2017-08-17,1932.479
2017-08-18,1933.764
2017-08-21,1933.607
2017-08-22,1962.853
2017-08-23,2017.228
2017-08-24,1999.202
2017-08-25,2025.675
2017-08-28,2021.888
2017-08-29,2006.14
2017-08-30,2001.089
2017-08-31,2014.554
2017-09-01,2033.97
2017-09-04,2020.643
2017-09-05,2029.146
2017-09-06,2011.956
2017-09-07,2048.896
2017-09-08,2044.971
2017-09-11,2061.1
2017-09-12,2065.369
2017-09-13,2066.478
2017-09-14,2070.106
2017-09-15,1979.641
2017-09-18,1987.199
2017-09-19,1993.686
2017-09-20,1993.71
2017-09-21,1987.428
2017-09-22,2004.699
2017-09-25,2012.259
2017-09-26,1986.171
2017-09-27,1976.154
2017-09-28,2000.225
2017-09-29,2016.928
2017-10-02,2025.232
2017-10-03,2036.179
2017-10-04,2071.919
2017-10-05,2055.679
2017-10-06,2050.138
2017-10-09,2045.691
2017-10-10,2046.755
2017-10-11,2050.716
2017-10-12,2053.635
2017-10-13,2042.458
2017-10-16,2045.068
2017-10-17,2024.297
2017-10-18,2048.214
2017-10-19,2019.696
2017-10-20,2020.846
2017-10-23,2023.873
2017-10-24,2005.025
2017-10-25,2044.047
2017-10-26,2028.038
2017-10-27,2025.754
2017-10-30,2042.03
2017-10-31,2062.877
2017-11-01,2057.594
2017-11-02,2019.384
2017-11-03,2020.113
2017-11-06,2031.247
2017-11-07,2019.473
2017-11-08,2023.438
2017-11-09,1973.755
2017-11-10,1970.616
2017-11-13,1940.386
2017-11-14,1992.022
2017-11-15,2009.479
2017-11-16,2038.289
2017-11-17,2026.571
2017-11-20,2028.108
2017-11-21,2022.883
2017-11-22,2036.87
2017-11-23,2040.425
2017-11-24,2035.855
2017-11-27,2012.478
2017-11-28,2021.573
2017-11-29,2006.91
2017-11-30,2017.288
2017-12-01,1998.452
2017-12-04,1996.439
2017-12-05,1975.348
2017-12-06,1950.67
2017-12-07,1958.161
2017-12-08,1964.559
2017-12-11,1967.286
2017-12-12,1948.581
2017-12-13,1958.792
2017-12-14,1960.87
2017-12-15,1943.124
2017-12-18,1975.812
2017-12-19,1978.152
2017-12-20,1994.697
2017-12-21,1989.049
2017-12-22,1996.292
2017-12-25,1996.292
2017-12-26,2001.318
2017-12-27,2016.838
2017-12-28,2031.928
2017-12-29,2048.724
2018-01-01,2048.724
2018-01-02,2050.843
2018-01-03,2069.453
2018-01-04,2091.325
2018-01-05,2096.258
2018-01-08,2104.411
2018-01-09,2103.902
2018-01-10,2113.917
2018-01-11,2118.261
2018-01-12,2128.189
2018-01-15,2138.845
2018-01-16,2133.866
2018-01-17,2138.12
2018-01-18,2141.766
2018-01-19,2159.618
2018-01-22,2170.11
2018-01-23,2177.391
2018-01-24,2204.27
2018-01-25,2233.072
2018-01-26,2220.62
2018-01-29,2205.59
2018-01-30,2177.107
2018-01-31,2198.243
2018-02-01,2189.094
2018-02-02,2129.663
2018-02-05,2095.51
2018-02-06,2068.161
2018-02-07,2112.021
2018-02-08,2074.201
2018-02-09,2063.538
2018-02-12,2110.38
2018-02-13,2123.451
2018-02-14,2162.873
2018-02-15,2179.02
2018-02-16,2215.559
2018-02-19,2185.089
2018-02-20,2220.957
2018-02-21,2223.537
2018-02-22,2220.727
2018-02-23,2217.14
2018-02-26,2230.166
2018-02-27,2200.695
2018-02-28,2190.748
2018-03-01,2152.16
2018-03-02,2150.352
2018-03-05,2165.345
2018-03-06,2199.636
2018-03-07,2216.462
2018-03-08,2245.402
2018-03-09,2251.176
2018-03-12,2261.161
2018-03-13,2272.048
2018-03-14,2254.51
2018-03-15,2256.216
2018-03-16,2237.239
2018-03-19,2237.362
2018-03-20,2231.44
2018-03-21,2231.518
2018-03-22,2209.464
2018-03-23,2217.023
2018-03-26,2231.854
2018-03-27,2228.22
2018-03-28,2228.788
2018-03-29,2217.977
2018-03-30,2217.977
2018-04-02,2220.707
2018-04-03,2212.904
2018-04-04,2162.659
2018-04-05,2202.445
2018-04-06,2195.057
2018-04-09,2196.245
2018-04-10,2225.276
2018-04-11,2225.183
2018-04-12,2239.279
2018-04-13,2249.599
2018-04-16,2273.05
2018-04-17,2287.934
2018-04-18,2312.008
2018-04-19,2296.566
2018-04-20,2271.214
2018-04-23,2284.684
2018-04-24,2282.93
2018-04-25,2254.067
2018-04-26,2272.709
2018-04-27,2270.66
2018-04-30,2274.327
2018-05-01,2297.015
2018-05-02,2343.418
2018-05-03,2342.995
2018-05-04,2346.551
2018-05-07,2431.451
2018-05-08,2440.378
2018-05-09,2450.74
2018-05-10,2455.801
2018-05-11,2469.168
2018-05-14,2451.838
2018-05-15,2424.08
2018-05-16,2403.517
2018-05-17,2413.91
2018-05-18,2425.884
2018-05-21,2422.075
2018-05-22,2425.384
2018-05-23,2401.355
2018-05-24,2412.724
2018-05-25,2437.904
2018-05-28,2414.488
2018-05-29,2390.007
2018-05-30,2427.232
2018-05-31,2454.752
2018-06-01,2455.25
2018-06-04,2523.184
2018-06-05,2517.546
2018-06-06,2542.555
2018-06-07,2544.467
2018-06-08,2533.247
2018-06-11,2566.77
2018-06-12,2578.229
2018-06-13,2604.036
2018-06-14,2641.824
2018-06-15,2616.794
2018-06-18,2591.427
2018-06-19,2572.31
2018-06-20,2634.514
2018-06-21,2583.242
2018-06-22,2612.868
2018-06-25,2633.132
2018-06-26,2599.082
2018-06-27,2602.463
2018-06-28,2560.79
2018-06-29,2632.713
2018-07-02,2582.242
2018-07-03,2602.391
2018-07-04,2604.791
2018-07-05,2620.052
2018-07-06,2644.384
2018-07-09,2654.248
2018-07-10,2676.66
2018-07-11,2662.067
2018-07-12,2715.077
2018-07-13,2698.681
2018-07-16,2712.0
2018-07-17,2735.212
2018-07-18,2708.697
2018-07-19,2713.924
2018-07-20,2735.419
2018-07-23,2728.141
2018-07-24,2768.263
2018-07-25,2786.962
2018-07-26,2812.254
2018-07-27,2828.45
2018-07-30,2827.477
2018-07-31,2801.825
2018-08-01,2828.757
2018-08-02,2825.727
2018-08-03,2816.367
2018-08-06,2823.583
2018-08-07,2817.781
2018-08-08,2783.741
2018-08-09,2782.305
2018-08-10,2732.865
2018-08-13,2749.779
2018-08-14,2746.456
2018-08-15,2698.422
2018-08-16,2740.688
2018-08-17,2726.198
2018-08-20,2697.868
2018-08-21,2716.223
2018-08-22,2782.146
2018-08-23,2732.162
2018-08-24,2790.683
2018-08-27,2806.121
2018-08-28,2832.048
2018-08-29,2808.358
2018-08-30,2818.242
2018-08-31,2813.217
2018-09-03,2841.396
2018-09-04,2805.099
2018-09-05,2739.197
2018-09-06,2727.196
2018-09-07,2719.875
2018-09-10,2724.695
2018-09-11,2701.186
2018-09-12,2715.577
2018-09-13,2696.396
2018-09-14,2683.817
2018-09-17,2667.907
2018-09-18,2652.731
2018-09-19,2626.066
2018-09-20,2656.141
2018-09-21,2694.238
2018-09-24,2679.219
2018-09-25,2688.677
2018-09-26,2662.76
2018-09-27,2581.495
2018-09-28,2569.237
2018-10-01,2589.583
2018-10-02,2583.703
2018-10-03,2568.189
2018-10-04,2437.19
2018-10-05,2441.885
2018-10-08,2347.357
2018-10-09,2325.733
2018-10-10,2263.712
2018-10-11,2254.581
2018-10-12,2289.808
2018-10-15,2277.893
2018-10-16,2356.91
2018-10-17,2312.699
2018-10-18,2322.221
2018-10-19,2299.531
2018-10-22,2302.918
2018-10-23,2218.737
2018-10-24,2220.409
2018-10-25,2203.725
2018-10-26,2170.033
2018-10-29,2215.445
2018-10-30,2211.442
2018-10-31,2243.237
2018-11-01,2281.464
2018-11-02,2307.904
2018-11-05,2288.523
2018-11-06,2298.764
2018-11-07,2338.032
2018-11-08,2339.376
2018-11-09,2338.16
2018-11-12,2236.035
2018-11-13,2169.446
2018-11-14,2165.282
2018-11-15,2104.348
2018-11-16,2130.254
2018-11-19,2108.847
2018-11-20,2022.934
2018-11-21,2043.592
2018-11-22,2074.208
2018-11-23,2063.437
2018-11-26,2064.251
2018-11-27,2035.344
2018-11-28,2027.454
2018-11-29,2067.709
2018-11-30,2019.227
2018-12-03,2039.57
2018-12-04,2048.596
2018-12-05,2058.998
2018-12-06,2046.244
2018-12-07,2055.992
2018-12-10,2060.899
2018-12-11,2079.233
2018-12-12,2124.008
2018-12-13,2121.761
2018-12-14,2125.054
2018-12-17,2128.871
2018-12-18,2112.261
2018-12-19,2134.423
2018-12-20,2048.608
2018-12-21,2048.008
2018-12-24,2047.992
2018-12-25,2047.992
2018-12-26,2046.772
2018-12-27,2015.277
2018-12-28,2054.234
2018-12-31,2055.068
2019-01-01,2055.068
2019-01-02,2093.587
2019-01-03,2056.379
2019-01-04,2120.321
2019-01-07,2160.546
2019-01-08,2183.22
2019-01-09,2223.444
2019-01-10,2216.74
2019-01-11,2219.462
2019-01-14,2184.435
2019-01-15,2164.587
2019-01-16,2180.285
2019-01-17,2164.181
2019-01-18,2173.463
2019-01-21,2211.732
2019-01-22,2219.31
2019-01-23,2232.495
2019-01-24,2230.386
2019-01-25,2262.904
2019-01-28,2247.77
2019-01-29,2256.372
2019-01-30,2247.66
2019-01-31,2265.034
2019-02-01,2238.739
2019-02-04,2240.961
2019-02-05,2283.18
2019-02-06,2259.907
2019-02-07,2241.542
2019-02-08,2195.607
2019-02-11,2200.896
2019-02-12,2255.49
2019-02-13,2265.822
2019-02-14,2249.461
2019-02-15,2257.22
2019-02-18,2267.467
2019-02-19,2237.57
2019-02-20,2267.342
2019-02-21,2263.837
2019-02-22,2276.453
2019-02-25,2271.813
2019-02-26,2288.089
2019-02-27,2321.442
2019-02-28,2311.848
2019-03-01,2323.44
2019-03-04,2329.9
2019-03-05,2336.254
2019-03-06,2323.732
2019-03-07,2292.996
2019-03-08,2283.529
2019-03-11,2281.58
2019-03-12,2297.824
2019-03-13,2308.393
2019-03-14,2318.163
2019-03-15,2327.37
2019-03-18,2333.725
2019-03-19,2355.896
2019-03-20,2348.629
2019-03-21,2344.668
2019-03-22,2310.748
2019-03-25,2285.588
2019-03-26,2293.396
2019-03-27,2266.131
2019-03-28,2299.564
2019-03-29,2309.965
2019-04-01,2323.308
2019-04-02,2334.615
2019-04-03,2371.18
2019-04-04,2339.983
2019-04-05,2357.129
2019-04-08,2355.401
2019-04-09,2350.064
2019-04-10,2353.052
2019-04-11,2362.18
2019-04-12,2418.367
2019-04-15,2446.302
2019-04-16,2460.597
2019-04-17,2437.755
2019-04-18,2424.577
2019-04-19,2424.577
2019-04-22,2427.044
2019-04-23,2418.711
2019-04-24,2425.911
2019-04-25,2411.572
2019-04-26,2445.555
2019-04-29,2451.223
2019-04-30,2462.244
2019-05-01,2425.75
2019-05-02,2392.319
2019-05-03,2401.968
2019-05-06,2375.532
2019-05-07,2371.88
2019-05-08,2379.695
2019-05-09,2376.688
2019-05-10,2327.992
2019-05-13,2264.133
2019-05-14,2286.523
2019-05-15,2296.294
2019-05-16,2323.602
2019-05-17,2319.539
2019-05-20,2270.103
2019-05-21,2297.164
2019-05-22,2341.857
2019-05-23,2295.366
2019-05-24,2300.155
2019-05-27,2274.567
2019-05-28,2299.156
2019-05-29,2219.584
2019-05-30,2216.608
2019-05-31,2220.296
2019-06-03,2193.199
2019-06-04,2196.068
2019-06-05,2201.648
2019-06-06,2211.131
2019-06-07,2252.462
2019-06-10,2247.804
2019-06-11,2256.233
2019-06-12,2271.978
2019-06-13,2258.649
2019-06-14,2227.513
2019-06-17,2226.783
2019-06-18,2218.664
2019-06-19,2220.471
2019-06-20,2252.603
2019-06-21,2245.041
2019-06-24,2233.933
2019-06-25,2226.669
2019-06-26,2214.652
2019-06-27,2220.089
2019-06-28,2259.191
2019-07-01,2294.228
2019-07-02,2281.277
2019-07-03,2311.364
2019-07-04,2293.338
2019-07-05,2255.223
2019-07-08,2258.428
2019-07-09,2238.365
2019-07-10,2260.682
2019-07-11,2267.125
2019-07-12,2240.619
2019-07-15,2260.491
2019-07-16,2265.225
2019-07-17,2254.717
2019-07-18,2237.657
2019-07-19,2236.213
2019-07-22,2238.527
2019-07-23,2232.31
2019-07-24,2240.979
2019-07-25,2256.091
2019-07-26,2248.689
2019-07-29,2245.964
2019-07-30,2213.661
2019-07-31,2208.451
2019-08-01,2216.419
2019-08-02,2190.422
2019-08-05,2137.762
2019-08-06,2136.853
2019-08-07,2146.486
2019-08-08,2169.472
2019-08-09,2139.895
2019-08-12,2133.668
2019-08-13,2107.598
2019-08-14,2063.792
2019-08-15,2034.214
2019-08-16,2103.99
2019-08-19,2118.557
2019-08-20,2131.151
2019-08-21,2180.742
2019-08-22,2132.44
2019-08-23,2125.851
2019-08-26,2084.275
2019-08-27,2095.005
2019-08-28,2111.834
2019-08-29,2115.699
2019-08-30,2149.706
2019-09-02,2151.758
2019-09-03,2163.308
2019-09-04,2167.028
2019-09-05,2189.276
2019-09-06,2168.849
2019-09-09,2158.247
2019-09-10,2128.15
2019-09-11,2151.111
2019-09-12,2148.695
2019-09-13,2165.005
2019-09-16,2142.969
2019-09-17,2144.171
2019-09-18,2164.393
2019-09-19,2150.176
2019-09-20,2142.459
2019-09-23,2133.989
2019-09-24,2151.386
2019-09-25,2112.727
2019-09-26,2124.667
2019-09-27,2118.348
2019-09-30,2111.24
2019-10-01,2096.642
2019-10-02,2043.048
2019-10-03,2045.713
2019-10-04,2077.992
2019-10-07,2085.396
2019-10-08,2067.226
2019-10-09,2065.076
2019-10-10,2054.799
2019-10-11,2075.834
2019-10-14,2086.098
2019-10-15,2114.282
2019-10-16,2093.502
2019-10-17,2108.884
2019-10-18,2073.689
2019-10-21,2065.809
2019-10-22,2069.145
2019-10-23,2053.096
2019-10-24,2056.994
2019-10-25,2068.265
2019-10-28,2081.843
2019-10-29,2064.697
2019-10-30,2089.388
2019-10-31,2128.558
2019-11-01,2146.794
2019-11-04,2158.154
2019-11-05,2146.514
2019-11-06,2163.244
2019-11-07,2205.257
2019-11-08,2200.493
2019-11-11,2212.904
2019-11-12,2212.171
2019-11-13,2258.736
2019-11-14,2253.955
2019-11-15,2276.955
2019-11-18,2291.343
2019-11-19,2271.924
2019-11-20,2264.333
2019-11-21,2247.023
2019-11-22,2262.823
2019-11-25,2292.228
2019-11-26,2307.704
2019-11-27,2320.151
2019-11-28,2321.339
2019-11-29,2330.653
2019-12-02,2319.133
2019-12-03,2329.385
2019-12-04,2354.564
2019-12-05,2360.83
2019-12-06,2369.729
2019-12-09,2350.84
2019-12-10,2358.218
2019-12-11,2342.929
2019-12-12,2349.813
2019-12-13,2364.884
2019-12-16,2402.806
2019-12-17,2378.787
2019-12-18,2364.926
2019-12-19,2353.934
2019-12-20,2363.446
2019-12-23,2398.477
2019-12-24,2399.047
2019-12-25,2399.047
2019-12-26,2400.775
2019-12-27,2423.754
2019-12-30,2409.78
2019-12-31,2413.798
2020-01-01,2413.798
2020-01-02,2418.276
2020-01-03,2387.953
2020-01-06,2362.763
2020-01-07,2362.887
2020-01-08,2364.586
2020-01-09,2386.48
2020-01-10,2399.908
2020-01-13,2409.796
2020-01-14,2408.79
2020-01-15,2442.565
2020-01-16,2438.496
2020-01-17,2462.541
2020-01-20,2477.948
2020-01-21,2484.53
2020-01-22,2504.235
2020-01-23,2473.623
2020-01-24,2486.168
2020-01-27,2440.627
2020-01-28,2450.231
2020-01-29,2478.137
2020-01-30,2447.989
2020-01-31,2456.763
2020-02-03,2455.35
2020-02-04,2538.181
2020-02-05,2577.291
2020-02-06,2583.038
2020-02-07,2574.995
2020-02-10,2565.515
2020-02-11,2613.915
2020-02-12,2648.187
2020-02-13,2632.082
2020-02-14,2644.695
2020-02-17,2633.808
2020-02-18,2641.7
2020-02-19,2677.23
2020-02-20,2674.599
2020-02-21,2661.661
2020-02-24,2543.125
2020-02-25,2511.262
2020-02-26,2529.446
2020-02-27,2470.173
2020-02-28,2423.652
2020-03-02,2465.344
2020-03-03,2557.732
2020-03-04,2521.144
2020-03-05,2516.624
2020-03-06,2486.2
2020-03-09,2373.512
2020-03-10,2311.012
2020-03-11,2190.412
2020-03-12,1912.438
2020-03-13,1921.807
2020-03-16,1884.412
2020-03-17,1829.346
2020-03-18,1806.463
2020-03-19,1768.628
2020-03-20,1822.236
2020-03-23,1764.817
2020-03-24,1819.851
2020-03-25,1897.555
2020-03-26,2000.039
2020-03-27,1986.854
2020-03-30,2041.055
2020-03-31,2116.353
2020-04-01,2054.623
2020-04-02,2046.549
2020-04-03,2057.445
2020-04-06,2143.012
2020-04-07,2218.483
2020-04-08,2204.531
2020-04-09,2218.711
2020-04-10,2218.711
2020-04-13,2210.985
2020-04-14,2293.136
2020-04-15,2241.267
2020-04-16,2262.776
2020-04-17,2327.168
2020-04-20,2378.632
2020-04-21,2357.523
2020-04-22,2315.712
2020-04-23,2374.197
2020-04-24,2332.42
2020-04-27,2365.861
2020-04-28,2345.68
2020-04-29,2331.974
2020-04-30,2371.418
2020-05-01,2339.108
2020-05-04,2275.344
2020-05-05,2271.522
2020-05-06,2336.439
2020-05-07,2386.773
2020-05-08,2408.256
2020-05-11,2442.437
2020-05-12,2435.807
2020-05-13,2407.733
2020-05-14,2315.489
2020-05-15,2347.463
2020-05-18,2426.528
2020-05-19,2485.821
2020-05-20,2541.631
2020-05-21,2529.752
2020-05-22,2517.617
2020-05-25,2586.705
2020-05-26,2616.461
2020-05-27,2528.1
2020-05-28,2615.826
2020-05-29,2684.821
2020-06-01,2687.508
2020-06-02,2698.349
2020-06-03,2738.709
2020-06-04,2749.249
2020-06-05,2741.178
2020-06-08,2692.089
2020-06-09,2678.109
2020-06-10,2694.532
2020-06-11,2646.782
2020-06-12,2604.16
2020-06-15,2607.27
2020-06-16,2656.851
2020-06-17,2723.075
2020-06-18,2710.697
2020-06-19,2710.499
2020-06-22,2713.144
2020-06-23,2778.381
2020-06-24,2701.092
2020-06-25,2669.414
2020-06-26,2680.408
2020-06-29,2695.036
2020-06-30,2688.973
2020-07-01,2729.657
2020-07-02,2760.248
2020-07-03,2781.167
2020-07-06,2808.419
2020-07-07,2806.483
2020-07-08,2836.679
2020-07-09,2843.837
2020-07-10,2861.425
2020-07-13,2899.707
2020-07-14,2868.228
2020-07-15,2914.694
2020-07-16,2912.318
2020-07-17,2907.882
2020-07-20,2965.486
2020-07-21,3004.986
2020-07-22,3032.089
2020-07-23,3040.572
2020-07-24,2987.751
2020-07-27,3059.478
2020-07-28,3036.887
2020-07-29,3060.015
2020-07-30,3013.883
2020-07-31,3035.534
2020-08-03,3061.461
2020-08-04,3038.6
2020-08-05,3089.206
2020-08-06,3089.338
2020-08-07,3129.095
2020-08-10,3090.663
2020-08-11,3137.134
2020-08-12,3174.114
2020-08-13,3259.678
2020-08-14,3187.106
2020-08-17,3234.815
2020-08-18,3224.944
2020-08-19,3265.244
2020-08-20,3244.668
2020-08-21,3275.791
2020-08-24,3324.84
2020-08-25,3325.068
2020-08-26,3355.677
2020-08-27,3332.698
2020-08-28,3349.776
2020-08-31,3388.363
2020-09-01,3376.054
2020-09-02,3384.305
2020-09-03,3325.73
2020-09-04,3222.08
2020-09-07,3288.566
2020-09-08,3219.623
2020-09-09,3258.324
2020-09-10,3264.481
2020-09-11,3245.38
2020-09-14,3252.914
2020-09-15,3258.748
2020-09-16,3286.02
2020-09-17,3319.393
2020-09-18,3334.277
2020-09-21,3241.95
2020-09-22,3254.292
2020-09-23,3253.302
2020-09-24,3230.36
2020-09-25,3259.482
2020-09-28,3333.053
2020-09-29,3391.481
2020-09-30,3371.474
2020-10-01,3406.631
2020-10-02,3386.966
2020-10-05,3454.298
2020-10-06,3446.112
2020-10-07,3403.538
2020-10-08,3433.032
2020-10-09,3513.115
2020-10-12,3606.525
2020-10-13,3553.252
2020-10-14,3588.105
2020-10-15,3526.827
2020-10-16,3540.552
2020-10-19,3542.829
2020-10-20,3553.274
2020-10-21,3482.601
2020-10-22,3431.359
2020-10-23,3428.627
2020-10-26,3297.401
2020-10-27,3326.654
2020-10-28,3178.467
2020-10-29,3200.799
2020-10-30,3198.936
2020-11-02,3244.986
2020-11-03,3313.184
2020-11-04,3419.36
2020-11-05,3540.647
2020-11-06,3500.178
2020-11-09,3429.088
2020-11-10,3418.546
2020-11-11,3460.702
2020-11-12,3449.001
2020-11-13,3451.438
2020-11-16,3481.528
2020-11-17,3454.514
2020-11-18,3426.822
2020-11-19,3419.877
2020-11-20,3457.247
2020-11-23,3412.14
2020-11-24,3395.824
2020-11-25,3396.219
2020-11-26,3425.461
2020-11-27,3498.268
2020-11-30,3498.957
2020-12-01,3474.091
2020-12-02,3492.326
2020-12-03,3510.118
2020-12-04,3520.646
2020-12-07,3526.57
2020-12-08,3559.598
2020-12-09,3594.76
2020-12-10,3555.72
2020-12-11,3571.616
2020-12-14,3636.358
2020-12-15,3615.371
2020-12-16,3618.347
2020-12-17,3663.979
2020-12-18,3688.641
2020-12-21,3670.794
2020-12-22,3718.22
2020-12-23,3745.074
2020-12-24,3743.724
2020-12-25,3743.724
2020-12-28,3811.472
2020-12-29,3841.997
2020-12-30,3874.445
2020-12-31,3851.613
2021-01-01,3851.613
2021-01-04,3907.264
2021-01-05,3875.071
2021-01-06,3784.401
2021-01-07,3765.147
2021-01-08,3795.019
2021-01-11,3727.411
2021-01-12,3715.268
2021-01-13,3709.841
2021-01-14,3721.533
2021-01-15,3638.59
2021-01-18,3664.319
2021-01-19,3710.636
2021-01-20,3731.955
2021-01-21,3664.66
2021-01-22,3675.616
2021-01-25,3629.633
2021-01-26,3626.773
2021-01-27,3513.409
2021-01-28,3568.156
2021-01-29,3536.246
2021-02-01,3585.752
2021-02-02,3617.852
2021-02-03,3601.873
2021-02-04,3626.507
2021-02-05,3698.029
2021-02-08,3721.813
2021-02-09,3726.401
2021-02-10,3685.751
2021-02-11,3734.373
2021-02-12,3755.217
2021-02-15,3780.921
2021-02-16,3787.728
2021-02-17,3690.746
2021-02-18,3643.607
2021-02-19,3663.085
2021-02-22,3637.316
2021-02-23,3596.376
2021-02-24,3615.913
2021-02-25,3645.243
2021-02-26,3578.708
2021-03-01,3615.558
2021-03-02,3606.692
2021-03-03,3558.742
2021-03-04,3447.515
2021-03-05,3438.712
2021-03-08,3437.132
2021-03-09,3559.149
2021-03-10,3573.393
2021-03-11,3626.201
2021-03-12,3577.148
2021-03-15,3591.894
2021-03-16,3637.807
2021-03-17,3589.236
2021-03-18,3595.412
2021-03-19,3644.775
2021-03-22,3695.828
2021-03-23,3661.872
2021-03-24,3665.27
2021-03-25,3609.786
2021-03-26,3665.212
2021-03-29,3658.101
2021-03-30,3655.001
2021-03-31,3680.831
2021-04-01,3682.984
2021-04-02,3682.984
2021-04-05,3694.639
2021-04-06,3793.691
2021-04-07,3812.768
2021-04-08,3848.319
2021-04-09,3853.381
2021-04-12,3819.333
2021-04-13,3887.901
2021-04-14,3897.599
2021-04-15,3911.556
2021-04-16,3944.154
2021-04-19,3955.328
2021-04-20,3911.725
2021-04-21,3953.531
2021-04-22,4019.629
2021-04-23,4008.188
2021-04-26,4024.541
2021-04-27,4029.669
2021-04-28,4088.321
2021-04-29,4071.736
2021-04-30,4046.492
2021-05-03,4097.693
2021-05-04,3981.187
2021-05-05,4072.397
2021-05-06,4062.752
2021-05-07,4189.31
2021-05-10,4224.39
2021-05-11,4059.004
2021-05-12,4009.28
2021-05-13,4008.466
2021-05-14,4028.119
2021-05-17,4080.838
2021-05-18,4159.114
2021-05-19,4144.045
2021-05-20,4225.077
2021-05-21,4256.255
2021-05-24,4266.746
2021-05-25,4291.118
2021-05-26,4278.917
2021-05-27,4236.22
2021-05-28,4253.46
2021-05-31,4257.58
2021-06-01,4295.025
2021-06-02,4265.859
2021-06-03,4220.026
2021-06-04,4268.205
2021-06-07,4223.068
2021-06-08,4245.373
2021-06-09,4277.409
2021-06-10,4256.398
2021-06-11,4219.206
2021-06-14,4262.933
2021-06-15,4234.568
2021-06-16,4226.052
2021-06-17,4123.998
2021-06-18,4106.405
2021-06-21,4107.394
2021-06-22,4127.362
2021-06-23,4121.922
2021-06-24,4175.384
2021-06-25,4219.36
2021-06-28,4234.946
2021-06-29,4229.134
2021-06-30,4204.23
2021-07-01,4253.618
2021-07-02,4270.005
2021-07-05,4296.817
2021-07-06,4302.423
2021-07-07,4352.759
2021-07-08,4327.572
2021-07-09,4326.199
2021-07-12,4374.317
2021-07-13,4367.626
2021-07-14,4377.052
2021-07-15,4339.543
2021-07-16,4325.143
2021-07-19,4262.022
2021-07-20,4223.122
2021-07-21,4284.751
2021-07-22,4381.336
2021-07-23,4342.291
2021-07-26,4351.076
2021-07-27,4352.708
2021-07-28,4388.737
2021-07-29,4426.314
2021-07-30,4449.209
2021-08-02,4466.174
2021-08-03,4434.587
2021-08-04,4428.542
2021-08-05,4434.263
2021-08-06,4353.87
2021-08-09,4413.331
2021-08-10,4421.799
2021-08-11,4362.023
2021-08-12,4316.229
2021-08-13,4379.347
2021-08-16,4354.97
2021-08-17,4337.225
2021-08-18,4359.466
2021-08-19,4307.422
2021-08-20,4360.441
2021-08-23,4492.899
2021-08-24,4484.481
2021-08-25,4456.282
2021-08-26,4444.619
2021-08-27,4472.6
2021-08-30,4495.632
2021-08-31,4509.082
2021-09-01,4609.561
2021-09-02,4697.725
2021-09-03,4687.684
2021-09-06,4697.559
2021-09-07,4696.182
2021-09-08,4591.632
2021-09-09,4587.585
2021-09-10,4530.502
2021-09-13,4438.342
2021-09-14,4375.851
2021-09-15,4286.931
2021-09-16,4299.952
2021-09-17,4320.035
2021-09-20,4230.242
2021-09-21,4343.384
2021-09-22,4418.384
2021-09-23,4516.62
2021-09-24,4421.426
2021-09-27,4317.665
2021-09-28,4155.801
2021-09-29,4127.093
2021-09-30,4142.275
2021-10-01,4081.344
2021-10-04,4021.284
2021-10-05,4033.371
2021-10-06,4021.007
2021-10-07,4078.167
2021-10-08,4058.729
2021-10-11,3970.716
2021-10-12,3994.039
2021-10-13,4133.843
