Date,SWITZERLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,698.825
2005-11-09,694.387
2005-11-10,697.146
2005-11-11,704.301
2005-11-14,699.289
2005-11-15,697.121
2005-11-16,689.874
2005-11-17,696.716
2005-11-18,704.482
2005-11-21,708.706
2005-11-22,709.795
2005-11-23,714.945
2005-11-24,711.528
2005-11-25,711.817
2005-11-28,707.055
2005-11-29,705.283
2005-11-30,702.903
2005-12-01,710.252
2005-12-02,714.522
2005-12-05,717.333
2005-12-06,722.902
2005-12-07,718.693
2005-12-08,723.94
2005-12-09,724.39
2005-12-12,729.739
2005-12-13,727.829
2005-12-14,729.562
2005-12-15,718.723
2005-12-16,722.166
2005-12-19,724.717
2005-12-20,715.788
2005-12-21,713.267
2005-12-22,712.551
2005-12-23,710.02
2005-12-26,710.02
2005-12-27,714.358
2005-12-28,718.483
2005-12-29,720.924
2005-12-30,716.666
2006-01-02,716.666
2006-01-03,733.33
2006-01-04,750.145
2006-01-05,750.105
2006-01-06,755.929
2006-01-09,750.135
2006-01-10,744.463
2006-01-11,752.707
2006-01-12,752.896
2006-01-13,755.787
2006-01-16,761.388
2006-01-17,753.858
2006-01-18,751.702
2006-01-19,753.025
2006-01-20,745.263
2006-01-23,759.827
2006-01-24,758.882
2006-01-25,755.932
2006-01-26,759.1
2006-01-27,754.799
2006-01-30,750.358
2006-01-31,757.02
2006-02-01,756.403
2006-02-02,750.598
2006-02-03,750.81
2006-02-06,746.744
2006-02-07,745.478
2006-02-08,745.095
2006-02-09,748.045
2006-02-10,744.766
2006-02-13,745.645
2006-02-14,742.468
2006-02-15,740.926
2006-02-16,749.817
2006-02-17,751.078
2006-02-20,757.601
2006-02-21,760.298
2006-02-22,761.407
2006-02-23,759.515
2006-02-24,752.001
2006-02-27,754.32
2006-02-28,750.354
2006-03-01,758.815
2006-03-02,758.977
2006-03-03,763.202
2006-03-06,763.856
2006-03-07,751.243
2006-03-08,751.802
2006-03-09,753.175
2006-03-10,759.234
2006-03-13,767.819
2006-03-14,773.538
2006-03-15,772.401
2006-03-16,777.894
2006-03-17,781.479
2006-03-20,783.448
2006-03-21,776.773
2006-03-22,777.788
2006-03-23,766.01
2006-03-24,771.644
2006-03-27,767.193
2006-03-28,771.462
2006-03-29,765.058
2006-03-30,777.615
2006-03-31,771.456
2006-04-03,776.783
2006-04-04,783.758
2006-04-05,788.339
2006-04-06,787.227
2006-04-07,780.131
2006-04-10,780.772
2006-04-11,776.093
2006-04-12,773.68
2006-04-13,777.185
2006-04-14,777.185
2006-04-17,791.305
2006-04-18,787.375
2006-04-19,797.59
2006-04-20,794.77
2006-04-21,801.13
2006-04-24,803.245
2006-04-25,800.882
2006-04-26,804.156
2006-04-27,810.382
2006-04-28,817.236
2006-05-01,822.094
2006-05-02,824.323
2006-05-03,813.334
2006-05-04,819.542
2006-05-05,831.546
2006-05-08,834.325
2006-05-09,842.291
2006-05-10,841.895
2006-05-11,843.437
2006-05-12,838.162
2006-05-15,823.615
2006-05-16,828.336
2006-05-17,803.252
2006-05-18,797.042
2006-05-19,790.189
2006-05-22,780.28
2006-05-23,796.297
2006-05-24,780.82
2006-05-25,780.82
2006-05-26,795.152
2006-05-29,798.726
2006-05-30,792.899
2006-05-31,795.161
2006-06-01,794.429
2006-06-02,807.721
2006-06-05,809.23
2006-06-06,782.557
2006-06-07,785.28
2006-06-08,755.373
2006-06-09,768.626
2006-06-12,754.601
2006-06-13,736.484
2006-06-14,741.366
2006-06-15,755.801
2006-06-16,752.267
2006-06-19,752.051
2006-06-20,757.419
2006-06-21,763.071
2006-06-22,765.283
2006-06-23,762.845
2006-06-26,761.476
2006-06-27,758.861
2006-06-28,757.509
2006-06-29,767.647
2006-06-30,793.725
2006-07-03,801.784
2006-07-04,802.853
2006-07-05,789.416
2006-07-06,797.069
2006-07-07,797.151
2006-07-10,796.671
2006-07-11,795.565
2006-07-12,795.23
2006-07-13,786.604
2006-07-14,774.296
2006-07-17,764.998
2006-07-18,758.769
2006-07-19,775.712
2006-07-20,787.454
2006-07-21,787.212
2006-07-24,797.002
2006-07-25,796.119
2006-07-26,798.074
2006-07-27,811.08
2006-07-28,821.973
2006-07-31,822.475
2006-08-01,819.514
2006-08-02,822.611
2006-08-03,809.597
2006-08-04,824.688
2006-08-07,813.138
2006-08-08,810.762
2006-08-09,823.193
2006-08-10,809.314
2006-08-11,810.504
2006-08-14,814.901
2006-08-15,831.626
2006-08-16,841.107
2006-08-17,843.012
2006-08-18,836.574
2006-08-21,842.086
2006-08-22,836.804
2006-08-23,835.62
2006-08-24,837.382
2006-08-25,834.266
2006-08-28,838.948
2006-08-29,842.591
2006-08-30,850.955
2006-08-31,846.176
2006-09-01,848.357
2006-09-04,854.891
2006-09-05,850.368
2006-09-06,843.943
2006-09-07,835.342
2006-09-08,835.205
2006-09-11,829.17
2006-09-12,837.189
2006-09-13,836.797
2006-09-14,836.168
2006-09-15,831.024
2006-09-18,839.792
2006-09-19,839.224
2006-09-20,850.443
2006-09-21,851.996
2006-09-22,855.677
2006-09-25,850.463
2006-09-26,857.036
2006-09-27,862.055
2006-09-28,860.077
2006-09-29,857.871
2006-10-02,860.639
2006-10-03,860.288
2006-10-04,860.521
2006-10-05,865.302
2006-10-06,860.176
2006-10-09,863.776
2006-10-10,866.474
2006-10-11,865.748
2006-10-12,869.166
2006-10-13,864.337
2006-10-16,865.265
2006-10-17,859.561
2006-10-18,864.166
2006-10-19,872.995
2006-10-20,877.618
2006-10-23,876.991
2006-10-24,872.381
2006-10-25,877.17
2006-10-26,881.89
2006-10-27,889.525
2006-10-30,885.499
2006-10-31,880.458
2006-11-01,885.846
2006-11-02,885.841
2006-11-03,884.25
2006-11-06,891.874
2006-11-07,901.807
2006-11-08,891.665
2006-11-09,893.602
2006-11-10,896.486
2006-11-13,894.1
2006-11-14,891.682
2006-11-15,896.018
2006-11-16,896.42
2006-11-17,895.108
2006-11-20,897.659
2006-11-21,899.433
2006-11-22,910.312
2006-11-23,911.091
2006-11-24,909.893
2006-11-27,898.317
2006-11-28,891.211
2006-11-29,902.342
2006-11-30,902.137
2006-12-01,898.968
2006-12-04,902.65
2006-12-05,900.958
2006-12-06,907.761
2006-12-07,912.148
2006-12-08,910.166
2006-12-11,907.024
2006-12-12,917.014
2006-12-13,916.409
2006-12-14,920.737
2006-12-15,916.418
2006-12-18,917.23
2006-12-19,916.943
2006-12-20,917.631
2006-12-21,918.004
2006-12-22,912.405
2006-12-25,912.405
2006-12-26,911.059
2006-12-27,916.589
2006-12-28,916.974
2006-12-29,917.099
2007-01-01,917.099
2007-01-02,922.502
2007-01-03,929.456
2007-01-04,924.082
2007-01-05,916.467
2007-01-08,912.825
2007-01-09,912.654
2007-01-10,908.073
2007-01-11,918.827
2007-01-12,925.562
2007-01-15,932.929
2007-01-16,930.806
2007-01-17,935.866
2007-01-18,933.302
2007-01-19,937.402
2007-01-22,932.267
2007-01-23,937.845
2007-01-24,936.957
2007-01-25,937.572
2007-01-26,922.136
2007-01-29,928.685
2007-01-30,934.861
2007-01-31,938.883
2007-02-01,951.518
2007-02-02,953.115
2007-02-05,952.559
2007-02-06,956.413
2007-02-07,960.903
2007-02-08,948.657
2007-02-09,951.946
2007-02-12,946.907
2007-02-13,945.956
2007-02-14,960.334
2007-02-15,962.29
2007-02-16,963.487
2007-02-19,964.589
2007-02-20,959.555
2007-02-21,946.966
2007-02-22,947.489
2007-02-23,954.6
2007-02-26,950.49
2007-02-27,925.546
2007-02-28,916.469
2007-03-01,912.8
2007-03-02,918.035
2007-03-05,902.952
2007-03-06,913.145
2007-03-07,925.537
2007-03-08,930.237
2007-03-09,926.777
2007-03-12,930.293
2007-03-13,926.345
2007-03-14,907.787
2007-03-15,920.122
2007-03-16,927.243
2007-03-19,936.068
2007-03-20,937.981
2007-03-21,944.808
2007-03-22,958.978
2007-03-23,954.747
2007-03-26,949.862
2007-03-27,945.811
2007-03-28,940.281
2007-03-29,944.276
2007-03-30,942.736
2007-04-02,944.986
2007-04-03,952.302
2007-04-04,953.712
2007-04-05,964.065
2007-04-06,964.065
2007-04-09,955.129
2007-04-10,967.295
2007-04-11,963.989
2007-04-12,961.859
2007-04-13,969.703
2007-04-16,980.001
2007-04-17,978.425
2007-04-18,989.696
2007-04-19,991.614
2007-04-20,1002.164
2007-04-23,1004.186
2007-04-24,1005.967
2007-04-25,1014.85
2007-04-26,1016.363
2007-04-27,1013.259
2007-04-30,1012.226
2007-05-01,1005.89
2007-05-02,1008.213
2007-05-03,1002.417
2007-05-04,1011.48
2007-05-07,1013.701
2007-05-08,998.203
2007-05-09,1005.049
2007-05-10,996.256
2007-05-11,1000.479
2007-05-14,997.043
2007-05-15,1001.389
2007-05-16,994.766
2007-05-17,988.277
2007-05-18,995.517
2007-05-21,990.971
2007-05-22,986.372
2007-05-23,998.177
2007-05-24,987.959
2007-05-25,992.728
2007-05-28,992.728
2007-05-29,997.861
2007-05-30,994.97
2007-05-31,1000.0
2007-06-01,1005.221
2007-06-04,1005.862
2007-06-05,1002.657
2007-06-06,991.441
2007-06-07,973.907
2007-06-08,967.235
2007-06-11,969.69
2007-06-12,963.965
2007-06-13,957.379
2007-06-14,971.301
2007-06-15,982.808
2007-06-18,982.353
2007-06-19,978.709
2007-06-20,982.684
2007-06-21,969.398
2007-06-22,969.506
2007-06-25,969.409
2007-06-26,965.367
2007-06-27,961.901
2007-06-28,976.818
2007-06-29,987.81
2007-07-02,999.196
2007-07-03,1000.38
2007-07-04,1007.006
2007-07-05,998.413
2007-07-06,1002.26
2007-07-09,1006.139
2007-07-10,1011.892
2007-07-11,1014.571
2007-07-12,1017.764
2007-07-13,1017.445
2007-07-16,1018.4
2007-07-17,1011.408
2007-07-18,999.32
2007-07-19,1016.183
2007-07-20,1010.464
2007-07-23,1007.414
2007-07-24,1000.177
2007-07-25,980.759
2007-07-26,963.714
2007-07-27,963.482
2007-07-30,969.673
2007-07-31,986.986
2007-08-01,988.958
2007-08-02,974.616
2007-08-03,972.918
2007-08-06,976.122
2007-08-07,978.824
2007-08-08,1000.192
2007-08-09,982.3
2007-08-10,954.436
2007-08-13,960.164
2007-08-14,948.629
2007-08-15,957.749
2007-08-16,925.83
2007-08-17,947.777
2007-08-20,951.619
2007-08-21,957.356
2007-08-22,966.376
2007-08-23,970.639
2007-08-24,982.425
2007-08-27,988.778
2007-08-28,977.905
2007-08-29,979.422
2007-08-30,981.698
2007-08-31,991.905
2007-09-03,990.244
2007-09-04,994.974
2007-09-05,986.801
2007-09-06,989.791
2007-09-07,983.487
2007-09-10,978.639
2007-09-11,991.149
2007-09-12,1000.074
2007-09-13,1006.883
2007-09-14,993.339
2007-09-17,985.225
2007-09-18,993.231
2007-09-19,1020.143
2007-09-20,1018.548
2007-09-21,1019.942
2007-09-24,1021.995
2007-09-25,1018.872
2007-09-26,1020.681
2007-09-27,1021.836
2007-09-28,1032.449
2007-10-01,1040.436
2007-10-02,1033.824
2007-10-03,1031.42
2007-10-04,1028.609
2007-10-05,1030.156
2007-10-08,1027.555
2007-10-09,1033.498
2007-10-10,1040.884
2007-10-11,1048.233
2007-10-12,1039.918
2007-10-15,1044.925
2007-10-16,1028.652
2007-10-17,1032.998
2007-10-18,1039.877
2007-10-19,1029.092
2007-10-22,1015.787
2007-10-23,1026.35
2007-10-24,1023.607
2007-10-25,1037.643
2007-10-26,1048.148
2007-10-29,1051.595
2007-10-30,1046.937
2007-10-31,1058.567
2007-11-01,1048.939
2007-11-02,1045.69
2007-11-05,1044.403
2007-11-06,1059.401
2007-11-07,1064.563
2007-11-08,1060.95
2007-11-09,1048.737
2007-11-12,1039.362
2007-11-13,1047.925
2007-11-14,1064.811
2007-11-15,1058.149
2007-11-16,1052.737
2007-11-19,1032.647
2007-11-20,1049.018
2007-11-21,1029.926
2007-11-22,1046.265
2007-11-23,1059.948
2007-11-26,1059.001
2007-11-27,1064.806
2007-11-28,1071.996
2007-11-29,1082.01
2007-11-30,1079.861
2007-12-03,1066.161
2007-12-04,1070.38
2007-12-05,1077.145
2007-12-06,1069.554
2007-12-07,1072.304
2007-12-10,1080.577
2007-12-11,1074.277
2007-12-12,1073.099
2007-12-13,1046.444
2007-12-14,1037.544
2007-12-17,1023.057
2007-12-18,1014.371
2007-12-19,1005.335
2007-12-20,1005.62
2007-12-21,1015.384
2007-12-24,1014.025
2007-12-25,1014.025
2007-12-26,1020.68
2007-12-27,1033.225
2007-12-28,1043.425
2007-12-31,1040.522
2008-01-01,1040.522
2008-01-02,1053.738
2008-01-03,1036.982
2008-01-04,1020.764
2008-01-07,1015.345
2008-01-08,1042.707
2008-01-09,1044.133
2008-01-10,1042.176
2008-01-11,1025.171
2008-01-14,1034.791
2008-01-15,1007.179
2008-01-16,986.619
2008-01-17,980.531
2008-01-18,976.9
2008-01-21,931.028
2008-01-22,953.301
2008-01-23,936.391
2008-01-24,969.792
2008-01-25,969.297
2008-01-28,961.665
2008-01-29,970.863
2008-01-30,967.49
2008-01-31,979.926
2008-02-01,1002.204
2008-02-04,989.453
2008-02-05,952.852
2008-02-06,964.869
2008-02-07,942.37
2008-02-08,945.295
2008-02-11,938.277
2008-02-12,965.991
2008-02-13,958.896
2008-02-14,968.828
2008-02-15,960.993
2008-02-18,968.164
2008-02-19,977.735
2008-02-20,956.195
2008-02-21,976.681
2008-02-22,983.321
2008-02-25,999.279
2008-02-26,1018.919
2008-02-27,1040.368
2008-02-28,1040.904
2008-02-29,1037.632
2008-03-03,1023.877
2008-03-04,1015.984
2008-03-05,1024.068
2008-03-06,1030.189
2008-03-07,1023.742
2008-03-10,1014.869
2008-03-11,1012.612
2008-03-12,1025.766
2008-03-13,1041.695
2008-03-14,1034.712
2008-03-17,1015.077
2008-03-18,1031.798
2008-03-19,1025.424
2008-03-20,1007.982
2008-03-21,1007.982
2008-03-24,996.107
2008-03-25,1034.716
2008-03-26,1044.452
2008-03-27,1060.011
2008-03-28,1053.325
2008-03-31,1062.043
2008-04-01,1062.475
2008-04-02,1067.575
2008-04-03,1066.581
2008-04-04,1080.285
2008-04-07,1072.35
2008-04-08,1061.881
2008-04-09,1049.976
2008-04-10,1043.622
2008-04-11,1032.957
2008-04-14,1023.597
2008-04-15,1025.847
2008-04-16,1044.264
2008-04-17,1025.538
2008-04-18,1035.201
2008-04-21,1048.735
2008-04-22,1046.693
2008-04-23,1041.609
2008-04-24,1041.253
2008-04-25,1044.14
2008-04-28,1048.963
2008-04-29,1039.521
2008-04-30,1041.049
2008-05-01,1034.493
2008-05-02,1038.699
2008-05-05,1043.057
2008-05-06,1040.922
2008-05-07,1048.208
2008-05-08,1053.644
2008-05-09,1045.307
2008-05-12,1043.808
2008-05-13,1054.501
2008-05-14,1052.627
2008-05-15,1065.169
2008-05-16,1072.546
2008-05-19,1085.307
2008-05-20,1078.126
2008-05-21,1086.75
2008-05-22,1084.986
2008-05-23,1077.599
2008-05-26,1068.147
2008-05-27,1072.677
2008-05-28,1073.658
2008-05-29,1075.982
2008-05-30,1076.798
2008-06-02,1092.87
2008-06-03,1095.021
2008-06-04,1086.039
2008-06-05,1090.445
2008-06-06,1088.544
2008-06-09,1081.994
2008-06-10,1055.59
2008-06-11,1044.82
2008-06-12,1041.389
2008-06-13,1034.777
2008-06-16,1038.287
2008-06-17,1039.93
2008-06-18,1038.857
2008-06-19,1034.609
2008-06-20,1034.575
2008-06-23,1019.546
2008-06-24,1025.793
2008-06-25,1022.75
2008-06-26,1024.116
2008-06-27,1017.844
2008-06-30,1038.383
2008-07-01,1023.763
2008-07-02,1025.24
2008-07-03,1011.144
2008-07-04,1007.061
2008-07-07,1010.337
2008-07-08,1009.722
2008-07-09,1023.79
2008-07-10,1009.565
2008-07-11,995.021
2008-07-14,999.86
2008-07-15,1002.082
2008-07-16,991.97
2008-07-17,1009.156
2008-07-18,1007.497
2008-07-21,1009.889
2008-07-22,1019.267
2008-07-23,1016.246
2008-07-24,1010.729
2008-07-25,1015.033
2008-07-28,1021.706
2008-07-29,1017.104
2008-07-30,1027.208
2008-07-31,1031.681
2008-08-01,1031.09
2008-08-04,1029.125
2008-08-05,1026.869
2008-08-06,1020.306
2008-08-07,1017.213
2008-08-08,1009.707
2008-08-11,1016.419
2008-08-12,1006.847
2008-08-13,1000.905
2008-08-14,1001.684
2008-08-15,997.627
2008-08-18,993.418
2008-08-19,986.938
2008-08-20,979.364
2008-08-21,975.902
2008-08-22,975.887
2008-08-25,971.669
2008-08-26,972.599
2008-08-27,975.621
2008-08-28,988.218
2008-08-29,991.877
2008-09-01,986.941
2008-09-02,991.732
2008-09-03,982.189
2008-09-04,961.215
2008-09-05,951.261
2008-09-08,953.68
2008-09-09,949.918
2008-09-10,941.273
2008-09-11,932.462
2008-09-12,957.328
2008-09-15,943.784
2008-09-16,929.557
2008-09-17,923.575
2008-09-18,930.26
2008-09-19,947.412
2008-09-22,949.737
2008-09-23,949.97
2008-09-24,932.128
2008-09-25,949.569
2008-09-26,932.048
2008-09-29,893.674
2008-09-30,891.529
2008-10-01,895.474
2008-10-02,874.058
2008-10-03,882.702
2008-10-06,828.248
2008-10-07,836.367
2008-10-08,806.478
2008-10-09,768.175
2008-10-10,724.264
2008-10-13,790.041
2008-10-14,810.884
2008-10-15,772.607
2008-10-16,751.739
2008-10-17,805.349
2008-10-20,810.985
2008-10-21,801.574
2008-10-22,765.904
2008-10-23,765.963
2008-10-24,745.714
2008-10-27,727.261
2008-10-28,731.749
2008-10-29,780.97
2008-10-30,765.206
2008-10-31,783.626
2008-11-03,798.973
2008-11-04,824.126
2008-11-05,795.501
2008-11-06,760.654
2008-11-07,773.106
2008-11-10,784.46
2008-11-11,759.252
2008-11-12,742.519
2008-11-13,740.804
2008-11-14,754.236
2008-11-17,728.383
2008-11-18,733.404
2008-11-19,718.231
2008-11-20,684.452
2008-11-21,658.762
2008-11-24,701.2
2008-11-25,704.896
2008-11-26,699.763
2008-11-27,714.04
2008-11-28,726.635
2008-12-01,698.738
2008-12-02,702.439
2008-12-03,708.548
2008-12-04,712.055
2008-12-05,689.367
2008-12-08,729.892
2008-12-09,729.197
2008-12-10,723.737
2008-12-11,728.176
2008-12-12,727.541
2008-12-15,726.213
2008-12-16,739.535
2008-12-17,777.538
2008-12-18,790.997
2008-12-19,752.02
2008-12-22,756.225
2008-12-23,761.166
2008-12-24,768.673
2008-12-25,768.673
2008-12-26,771.905
2008-12-29,803.805
2008-12-30,803.176
2008-12-31,794.083
2009-01-01,794.083
2009-01-02,789.152
2009-01-05,795.351
2009-01-06,785.041
2009-01-07,799.894
2009-01-08,804.081
2009-01-09,783.7
2009-01-12,764.403
2009-01-13,753.634
2009-01-14,738.181
2009-01-15,734.19
2009-01-16,744.717
2009-01-19,735.853
2009-01-20,722.522
2009-01-21,720.29
2009-01-22,719.131
2009-01-23,706.358
2009-01-26,730.798
2009-01-27,727.308
2009-01-28,726.557
2009-01-29,709.201
2009-01-30,704.336
2009-02-02,685.406
2009-02-03,704.55
2009-02-04,692.254
2009-02-05,677.404
2009-02-06,679.633
2009-02-09,692.11
2009-02-10,691.784
2009-02-11,684.87
2009-02-12,678.825
2009-02-13,685.327
2009-02-16,680.899
2009-02-17,656.577
2009-02-18,656.474
2009-02-19,666.494
2009-02-20,648.152
2009-02-23,649.828
2009-02-24,638.394
2009-02-25,634.615
2009-02-26,637.591
2009-02-27,635.556
2009-03-02,598.697
2009-03-03,586.879
2009-03-04,599.654
2009-03-05,596.372
2009-03-06,600.199
2009-03-09,597.506
2009-03-10,627.051
2009-03-11,630.184
2009-03-12,620.508
2009-03-13,629.867
2009-03-16,647.966
2009-03-17,646.331
2009-03-18,648.871
2009-03-19,675.752
2009-03-20,669.707
2009-03-23,681.852
2009-03-24,684.363
2009-03-25,692.488
2009-03-26,689.304
2009-03-27,670.398
2009-03-30,651.927
2009-03-31,681.193
2009-04-01,684.869
2009-04-02,710.204
2009-04-03,692.799
2009-04-06,689.531
2009-04-07,683.769
2009-04-08,682.902
2009-04-09,687.378
2009-04-10,687.378
2009-04-13,695.557
2009-04-14,696.752
2009-04-15,690.445
2009-04-16,698.459
2009-04-17,693.402
2009-04-20,677.031
2009-04-21,680.866
2009-04-22,678.279
2009-04-23,670.993
2009-04-24,695.443
2009-04-27,699.165
2009-04-28,689.38
2009-04-29,707.458
2009-04-30,714.448
2009-05-01,715.642
2009-05-04,733.613
2009-05-05,730.633
2009-05-06,735.333
2009-05-07,741.284
2009-05-08,749.467
2009-05-11,754.391
2009-05-12,754.189
2009-05-13,749.808
2009-05-14,756.892
2009-05-15,759.593
2009-05-18,758.573
2009-05-19,770.051
2009-05-20,783.243
2009-05-21,779.693
2009-05-22,778.541
2009-05-25,787.931
2009-05-26,783.038
2009-05-27,778.388
2009-05-28,770.785
2009-05-29,782.733
2009-06-01,778.826
2009-06-02,798.406
2009-06-03,786.644
2009-06-04,791.414
2009-06-05,776.719
2009-06-08,768.007
2009-06-09,776.072
2009-06-10,784.508
2009-06-11,795.605
2009-06-12,796.436
2009-06-15,771.777
2009-06-16,772.329
2009-06-17,760.42
2009-06-18,773.237
2009-06-19,778.337
2009-06-22,762.066
2009-06-23,773.384
2009-06-24,782.649
2009-06-25,761.37
2009-06-26,773.098
2009-06-29,782.444
2009-06-30,776.233
2009-07-01,791.812
2009-07-02,772.077
2009-07-03,768.319
2009-07-06,767.941
2009-07-07,769.996
2009-07-08,759.835
2009-07-09,767.802
2009-07-10,756.279
2009-07-13,765.785
2009-07-14,771.108
2009-07-15,793.495
2009-07-16,803.124
2009-07-17,808.788
2009-07-20,819.26
2009-07-21,823.509
2009-07-22,823.466
2009-07-23,840.511
2009-07-24,835.146
2009-07-27,840.03
2009-07-28,837.431
2009-07-29,832.455
2009-07-30,847.641
2009-07-31,861.293
2009-08-03,878.595
2009-08-04,871.306
2009-08-05,865.544
2009-08-06,870.793
2009-08-07,867.151
2009-08-10,860.759
2009-08-11,855.595
2009-08-12,859.453
2009-08-13,868.406
2009-08-14,868.815
2009-08-17,847.402
2009-08-18,858.426
2009-08-19,870.97
2009-08-20,879.897
2009-08-21,898.76
2009-08-24,905.735
2009-08-25,907.51
2009-08-26,895.572
2009-08-27,894.611
2009-08-28,912.645
2009-08-31,912.338
2009-09-01,897.161
2009-09-02,887.386
2009-09-03,888.593
2009-09-04,891.438
2009-09-07,905.652
2009-09-08,920.994
2009-09-09,926.122
2009-09-10,926.882
2009-09-11,935.687
2009-09-14,936.667
2009-09-15,931.322
2009-09-16,948.427
2009-09-17,955.707
2009-09-18,957.425
2009-09-21,948.861
2009-09-22,963.824
2009-09-23,965.61
2009-09-24,951.092
2009-09-25,944.278
2009-09-28,948.347
2009-09-29,944.837
2009-09-30,946.808
2009-10-01,932.823
2009-10-02,922.148
2009-10-05,924.777
2009-10-06,949.043
2009-10-07,939.963
2009-10-08,951.342
2009-10-09,948.672
2009-10-12,964.519
2009-10-13,956.214
2009-10-14,975.814
2009-10-15,976.926
2009-10-16,965.158
2009-10-19,986.238
2009-10-20,985.347
2009-10-21,991.43
2009-10-22,985.27
2009-10-23,979.623
2009-10-26,964.423
2009-10-27,966.5
2009-10-28,952.531
2009-10-29,966.929
2009-10-30,953.939
2009-11-02,960.132
2009-11-03,936.942
2009-11-04,955.561
2009-11-05,963.263
2009-11-06,964.829
2009-11-09,987.167
2009-11-10,984.013
2009-11-11,985.077
2009-11-12,975.338
2009-11-13,975.583
2009-11-16,991.946
2009-11-17,974.35
2009-11-18,982.875
2009-11-19,961.765
2009-11-20,959.362
2009-11-23,988.452
2009-11-24,983.368
2009-11-25,995.355
2009-11-26,971.08
2009-11-27,979.917
2009-11-30,970.432
2009-12-01,991.851
2009-12-02,994.255
2009-12-03,1004.297
2009-12-04,998.811
2009-12-07,988.683
2009-12-08,972.166
2009-12-09,965.315
2009-12-10,971.838
2009-12-11,965.407
2009-12-14,971.528
2009-12-15,966.05
2009-12-16,982.516
2009-12-17,965.192
2009-12-18,962.174
2009-12-21,970.942
2009-12-22,977.43
2009-12-23,986.377
2009-12-24,986.994
2009-12-25,986.994
2009-12-28,992.603
2009-12-29,997.151
2009-12-30,979.643
2009-12-31,986.513
2010-01-01,986.513
2010-01-04,1006.57
2010-01-05,995.831
2010-01-06,995.163
2010-01-07,992.526
2010-01-08,1002.333
2010-01-11,1015.392
2010-01-12,1007.491
2010-01-13,1004.836
2010-01-14,1013.771
2010-01-15,1002.083
2010-01-18,1007.496
2010-01-19,1003.348
2010-01-20,986.715
2010-01-21,983.446
2010-01-22,976.07
2010-01-25,970.39
2010-01-26,967.04
2010-01-27,964.759
2010-01-28,954.75
2010-01-29,954.045
2010-02-01,956.129
2010-02-02,967.209
2010-02-03,965.941
2010-02-04,935.127
2010-02-05,907.147
2010-02-08,922.459
2010-02-09,920.147
2010-02-10,919.964
2010-02-11,922.833
2010-02-12,922.806
2010-02-15,926.774
2010-02-16,939.855
2010-02-17,947.153
2010-02-18,955.27
2010-02-19,958.664
2010-02-22,961.228
2010-02-23,953.682
2010-02-24,962.866
2010-02-25,950.723
2010-02-26,967.954
2010-03-01,967.697
2010-03-02,984.857
2010-03-03,994.64
2010-03-04,992.677
2010-03-05,999.303
2010-03-08,1002.952
2010-03-09,1000.389
2010-03-10,1007.644
2010-03-11,1005.544
2010-03-12,1011.75
2010-03-15,1007.204
2010-03-16,1022.272
2010-03-17,1026.308
2010-03-18,1019.051
2010-03-19,1017.937
2010-03-22,1019.982
2010-03-23,1023.086
2010-03-24,1011.622
2010-03-25,1014.252
2010-03-26,1009.898
2010-03-29,1014.748
2010-03-30,1013.947
2010-03-31,1028.385
2010-04-01,1039.036
2010-04-02,1039.036
2010-04-05,1025.565
2010-04-06,1016.619
2010-04-07,1007.153
2010-04-08,1000.952
2010-04-09,1019.588
2010-04-12,1032.886
2010-04-13,1029.793
2010-04-14,1039.73
2010-04-15,1044.043
2010-04-16,1029.376
2010-04-19,1019.809
2010-04-20,1024.368
2010-04-21,1018.033
2010-04-22,997.91
2010-04-23,1008.852
2010-04-26,1011.352
2010-04-27,991.033
2010-04-28,969.097
2010-04-29,985.339
2010-04-30,983.701
2010-05-03,974.427
2010-05-04,947.868
2010-05-05,928.856
2010-05-06,924.701
2010-05-07,894.008
2010-05-10,937.186
2010-05-11,939.928
2010-05-12,951.106
2010-05-13,945.303
2010-05-14,913.408
2010-05-17,907.316
2010-05-18,915.047
2010-05-19,885.272
2010-05-20,868.093
2010-05-21,865.556
2010-05-24,858.306
2010-05-25,838.227
2010-05-26,851.938
2010-05-27,870.289
2010-05-28,874.57
2010-05-31,875.304
2010-06-01,877.986
2010-06-02,881.194
2010-06-03,892.825
2010-06-04,873.43
2010-06-07,869.936
2010-06-08,871.972
2010-06-09,889.251
2010-06-10,898.229
2010-06-11,896.651
2010-06-14,913.682
2010-06-15,919.645
2010-06-16,922.125
2010-06-17,932.216
2010-06-18,929.957
2010-06-21,941.422
2010-06-22,936.697
2010-06-23,921.354
2010-06-24,921.018
2010-06-25,921.477
2010-06-28,938.475
2010-06-29,913.074
2010-06-30,917.239
2010-07-01,908.752
2010-07-02,903.613
2010-07-05,901.426
2010-07-06,922.524
2010-07-07,929.539
2010-07-08,940.724
2010-07-09,941.607
2010-07-12,940.337
2010-07-13,958.927
2010-07-14,963.164
2010-07-15,971.246
2010-07-16,949.798
2010-07-19,942.614
2010-07-20,940.581
2010-07-21,939.573
2010-07-22,957.694
2010-07-23,947.939
2010-07-26,953.529
2010-07-27,946.803
2010-07-28,952.051
2010-07-29,959.008
2010-07-30,950.47
2010-08-02,975.182
2010-08-03,975.871
2010-08-04,969.695
2010-08-05,971.465
2010-08-06,976.01
2010-08-09,977.61
2010-08-10,966.547
2010-08-11,949.179
2010-08-12,958.059
