Date,CANADA SMID CAP SMID (Small+Mid Cap)
2005-11-09,613.72
2005-11-10,610.474
2005-11-11,613.913
2005-11-14,611.85
2005-11-15,609.959
2005-11-16,618.212
2005-11-17,623.106
2005-11-18,622.75
2005-11-21,633.605
2005-11-22,637.51
2005-11-23,643.083
2005-11-24,646.919
2005-11-25,645.51
2005-11-28,643.761
2005-11-29,645.271
2005-11-30,639.616
2005-12-01,650.568
2005-12-02,651.973
2005-12-05,656.753
2005-12-06,664.974
2005-12-07,667.079
2005-12-08,669.7
2005-12-09,668.434
2005-12-12,667.139
2005-12-13,672.382
2005-12-14,667.073
2005-12-15,666.823
2005-12-16,668.916
2005-12-19,665.839
2005-12-20,659.296
2005-12-21,663.516
2005-12-22,670.963
2005-12-23,672.159
2005-12-26,672.159
2005-12-27,668.578
2005-12-28,677.844
2005-12-29,680.816
2005-12-30,677.865
2006-01-02,677.865
2006-01-03,694.339
2006-01-04,702.323
2006-01-05,695.75
2006-01-06,702.751
2006-01-09,700.818
2006-01-10,706.366
2006-01-11,711.502
2006-01-12,709.102
2006-01-13,708.477
2006-01-16,719.622
2006-01-17,713.779
2006-01-18,699.475
2006-01-19,714.213
2006-01-20,717.528
2006-01-23,727.677
2006-01-24,721.645
2006-01-25,728.594
2006-01-26,731.889
2006-01-27,741.439
2006-01-30,749.366
2006-01-31,750.066
2006-02-01,752.833
2006-02-02,750.651
2006-02-03,746.891
2006-02-06,755.975
2006-02-07,732.476
2006-02-08,728.487
2006-02-09,734.885
2006-02-10,719.86
2006-02-13,704.966
2006-02-14,713.801
2006-02-15,710.246
2006-02-16,718.632
2006-02-17,727.7
2006-02-20,737.887
2006-02-21,738.874
2006-02-22,736.622
2006-02-23,729.232
2006-02-24,732.564
2006-02-27,731.241
2006-02-28,734.104
2006-03-01,743.516
2006-03-02,755.979
2006-03-03,754.929
2006-03-06,747.074
2006-03-07,732.886
2006-03-08,722.546
2006-03-09,719.875
2006-03-10,724.263
2006-03-13,728.71
2006-03-14,738.008
2006-03-15,745.538
2006-03-16,747.252
2006-03-17,740.022
2006-03-20,732.563
2006-03-21,731.174
2006-03-22,733.603
2006-03-23,736.343
2006-03-24,743.688
2006-03-27,743.799
2006-03-28,738.495
2006-03-29,749.564
2006-03-30,763.898
2006-03-31,755.356
2006-04-03,758.961
2006-04-04,763.305
2006-04-05,774.359
2006-04-06,786.731
2006-04-07,782.016
2006-04-10,786.231
2006-04-11,779.102
2006-04-12,780.544
2006-04-13,782.681
2006-04-14,782.681
2006-04-17,794.632
2006-04-18,805.039
2006-04-19,813.494
2006-04-20,796.763
2006-04-21,810.213
2006-04-24,804.841
2006-04-25,808.401
2006-04-26,814.02
2006-04-27,802.982
2006-04-28,813.742
2006-05-01,823.039
2006-05-02,831.716
2006-05-03,824.613
2006-05-04,828.557
2006-05-05,837.6
2006-05-08,837.197
2006-05-09,853.391
2006-05-10,851.585
2006-05-11,843.179
2006-05-12,822.963
2006-05-15,793.725
2006-05-16,792.763
2006-05-17,780.76
2006-05-18,765.694
2006-05-19,760.391
2006-05-22,764.802
2006-05-23,769.585
2006-05-24,752.493
2006-05-25,779.256
2006-05-26,787.047
2006-05-29,797.572
2006-05-30,787.914
2006-05-31,790.375
2006-06-01,792.319
2006-06-02,799.634
2006-06-05,784.162
2006-06-06,764.342
2006-06-07,756.85
2006-06-08,740.871
2006-06-09,750.953
2006-06-12,733.854
2006-06-13,703.924
2006-06-14,710.303
2006-06-15,732.206
2006-06-16,729.255
2006-06-19,712.545
2006-06-20,717.094
2006-06-21,735.473
2006-06-22,728.688
2006-06-23,735.271
2006-06-26,741.553
2006-06-27,732.4
2006-06-28,729.118
2006-06-29,750.972
2006-06-30,761.309
2006-07-03,761.72
2006-07-04,778.066
2006-07-05,763.805
2006-07-06,766.6
2006-07-07,762.709
2006-07-10,751.906
2006-07-11,756.422
2006-07-12,752.229
2006-07-13,743.871
2006-07-14,747.095
2006-07-17,734.32
2006-07-18,732.412
2006-07-19,743.356
2006-07-20,729.381
2006-07-21,720.435
2006-07-24,732.64
2006-07-25,748.195
2006-07-26,755.225
2006-07-27,753.411
2006-07-28,761.385
2006-07-31,763.181
2006-08-01,765.946
2006-08-02,779.287
2006-08-03,774.587
2006-08-04,773.8
2006-08-07,779.502
2006-08-08,778.429
2006-08-09,775.62
2006-08-10,767.325
2006-08-11,769.549
2006-08-14,760.628
2006-08-15,769.313
2006-08-16,780.033
2006-08-17,777.161
2006-08-18,772.067
2006-08-21,784.638
2006-08-22,786.462
2006-08-23,789.958
2006-08-24,783.512
2006-08-25,786.16
2006-08-28,786.633
2006-08-29,784.694
2006-08-30,788.418
2006-08-31,794.377
2006-09-01,803.715
2006-09-04,803.279
2006-09-05,805.788
2006-09-06,802.064
2006-09-07,790.81
2006-09-08,781.816
2006-09-11,756.01
2006-09-12,758.506
2006-09-13,763.066
2006-09-14,756.692
2006-09-15,752.075
2006-09-18,761.352
2006-09-19,749.757
2006-09-20,741.063
2006-09-21,741.611
2006-09-22,740.029
2006-09-25,734.222
2006-09-26,742.328
2006-09-27,753.552
2006-09-28,758.997
2006-09-29,752.66
2006-10-02,749.762
2006-10-03,729.519
2006-10-04,727.335
2006-10-05,742.883
2006-10-06,739.438
2006-10-09,742.7
2006-10-10,744.072
2006-10-11,737.978
2006-10-12,746.803
2006-10-13,758.835
2006-10-16,767.314
2006-10-17,760.831
2006-10-18,762.664
2006-10-19,772.388
2006-10-20,776.235
2006-10-23,775.494
2006-10-24,780.442
2006-10-25,794.156
2006-10-26,793.68
2006-10-27,795.569
2006-10-30,793.292
2006-10-31,798.507
2006-11-01,772.329
2006-11-02,771.137
2006-11-03,784.08
2006-11-06,790.218
2006-11-07,791.713
2006-11-08,793.829
2006-11-09,796.287
2006-11-10,792.749
2006-11-13,785.094
2006-11-14,779.469
2006-11-15,785.15
2006-11-16,780.32
2006-11-17,778.101
2006-11-20,780.073
2006-11-21,795.086
2006-11-22,800.079
2006-11-23,805.267
2006-11-24,812.606
2006-11-27,807.416
2006-11-28,806.788
2006-11-29,815.287
2006-11-30,822.49
2006-12-01,821.112
2006-12-04,824.094
2006-12-05,828.437
2006-12-06,825.896
2006-12-07,828.052
2006-12-08,826.741
2006-12-11,824.629
2006-12-12,816.584
2006-12-13,819.678
2006-12-14,825.837
2006-12-15,816.966
2006-12-18,814.485
2006-12-19,816.625
2006-12-20,821.515
2006-12-21,810.279
2006-12-22,810.437
2006-12-25,810.437
2006-12-26,808.655
2006-12-27,816.932
2006-12-28,819.756
2006-12-29,819.652
2007-01-01,819.652
2007-01-02,820.368
2007-01-03,800.247
2007-01-04,785.047
2007-01-05,782.251
2007-01-08,785.835
2007-01-09,782.393
2007-01-10,786.452
2007-01-11,793.845
2007-01-12,809.844
2007-01-15,815.782
2007-01-16,811.247
2007-01-17,811.026
2007-01-18,807.555
2007-01-19,811.188
2007-01-22,809.35
2007-01-23,818.046
2007-01-24,822.148
2007-01-25,821.983
2007-01-26,821.241
2007-01-29,819.83
2007-01-30,824.012
2007-01-31,828.521
2007-02-01,836.055
2007-02-02,830.968
2007-02-05,834.142
2007-02-06,835.664
2007-02-07,832.402
2007-02-08,833.321
2007-02-09,836.181
2007-02-12,832.945
2007-02-13,843.222
2007-02-14,848.59
2007-02-15,859.185
2007-02-16,859.814
2007-02-19,862.063
2007-02-20,858.986
2007-02-21,866.457
2007-02-22,869.696
2007-02-23,875.603
2007-02-26,878.493
2007-02-27,845.146
2007-02-28,844.651
2007-03-01,839.698
2007-03-02,828.949
2007-03-05,811.362
2007-03-06,828.302
2007-03-07,836.251
2007-03-08,836.788
2007-03-09,839.899
2007-03-12,844.249
2007-03-13,828.748
2007-03-14,823.846
2007-03-15,830.142
2007-03-16,828.91
2007-03-19,837.872
2007-03-20,844.165
2007-03-21,858.734
2007-03-22,863.822
2007-03-23,866.578
2007-03-26,871.365
2007-03-27,865.511
2007-03-28,866.697
2007-03-29,869.954
2007-03-30,871.541
2007-04-02,875.019
2007-04-03,882.413
2007-04-04,890.261
2007-04-05,896.785
2007-04-06,896.785
2007-04-09,899.116
2007-04-10,899.2
2007-04-11,896.91
2007-04-12,909.226
2007-04-13,917.377
2007-04-16,928.622
2007-04-17,927.923
2007-04-18,928.763
2007-04-19,919.787
2007-04-20,930.903
2007-04-23,931.784
2007-04-24,925.633
2007-04-25,934.118
2007-04-26,925.609
2007-04-27,935.892
2007-04-30,930.811
2007-05-01,928.889
2007-05-02,941.939
2007-05-03,954.924
2007-05-04,957.265
2007-05-07,964.228
2007-05-08,963.325
2007-05-09,965.297
2007-05-10,960.201
2007-05-11,961.975
2007-05-14,958.426
2007-05-15,965.202
2007-05-16,963.275
2007-05-17,970.594
2007-05-18,981.131
2007-05-21,986.379
2007-05-22,988.226
2007-05-23,992.626
2007-05-24,973.674
2007-05-25,981.686
2007-05-28,986.292
2007-05-29,987.419
2007-05-30,988.386
2007-05-31,1000.0
2007-06-01,1010.147
2007-06-04,1026.335
2007-06-05,1022.767
2007-06-06,1015.161
2007-06-07,992.102
2007-06-08,993.596
2007-06-11,997.986
2007-06-12,985.62
2007-06-13,989.807
2007-06-14,1001.995
2007-06-15,1016.825
2007-06-18,1011.754
2007-06-19,1019.183
2007-06-20,1010.128
2007-06-21,1006.488
2007-06-22,1004.685
2007-06-25,991.52
2007-06-26,979.366
2007-06-27,982.917
2007-06-28,993.408
2007-06-29,999.439
2007-07-02,1009.211
2007-07-03,1016.627
2007-07-04,1026.221
2007-07-05,1028.497
2007-07-06,1048.674
2007-07-09,1051.041
2007-07-10,1044.133
2007-07-11,1040.331
2007-07-12,1062.11
2007-07-13,1066.894
2007-07-16,1060.157
2007-07-17,1059.895
2007-07-18,1074.995
2007-07-19,1078.599
2007-07-20,1070.413
2007-07-23,1058.01
2007-07-24,1033.885
2007-07-25,1023.264
2007-07-26,995.532
2007-07-27,987.227
2007-07-30,988.213
2007-07-31,989.893
2007-08-01,980.832
2007-08-02,991.446
2007-08-03,980.547
2007-08-06,981.572
2007-08-07,968.76
2007-08-08,988.734
2007-08-09,961.471
2007-08-10,958.811
2007-08-13,964.961
2007-08-14,934.396
2007-08-15,900.045
2007-08-16,873.509
2007-08-17,897.187
2007-08-20,906.771
2007-08-21,906.901
2007-08-22,927.587
2007-08-23,933.353
2007-08-24,941.07
2007-08-27,943.377
2007-08-28,917.021
2007-08-29,933.319
2007-08-30,933.733
2007-08-31,952.536
2007-09-03,957.697
2007-09-04,969.755
2007-09-05,963.19
2007-09-06,973.989
2007-09-07,964.906
2007-09-10,957.48
2007-09-11,974.984
2007-09-12,982.94
2007-09-13,994.266
2007-09-14,994.102
2007-09-17,996.439
2007-09-18,1013.754
2007-09-19,1019.05
2007-09-20,1031.117
2007-09-21,1037.412
2007-09-24,1041.605
2007-09-25,1040.721
2007-09-26,1038.112
2007-09-27,1050.855
2007-09-28,1060.472
2007-10-01,1067.151
2007-10-02,1061.306
2007-10-03,1051.694
2007-10-04,1054.329
2007-10-05,1084.44
2007-10-08,1079.488
2007-10-09,1087.076
2007-10-10,1095.285
2007-10-11,1100.55
2007-10-12,1104.718
2007-10-15,1104.572
2007-10-16,1092.365
2007-10-17,1099.793
2007-10-18,1107.634
2007-10-19,1096.952
2007-10-22,1074.868
2007-10-23,1094.626
2007-10-24,1093.97
2007-10-25,1104.316
2007-10-26,1123.116
2007-10-29,1142.517
2007-10-30,1131.423
2007-10-31,1159.6
2007-11-01,1144.79
2007-11-02,1153.798
2007-11-05,1146.466
2007-11-06,1156.442
2007-11-07,1140.95
2007-11-08,1127.397
2007-11-09,1096.575
2007-11-12,1041.874
2007-11-13,1052.434
2007-11-14,1073.76
2007-11-15,1035.542
2007-11-16,1035.0
2007-11-19,1007.531
2007-11-20,1010.42
2007-11-21,986.98
2007-11-22,996.376
2007-11-23,1008.111
2007-11-26,997.572
2007-11-27,985.667
2007-11-28,1004.182
2007-11-29,1008.369
2007-11-30,1006.416
2007-12-03,1002.463
2007-12-04,987.697
2007-12-05,995.265
2007-12-06,1012.564
2007-12-07,1022.122
2007-12-10,1019.22
2007-12-11,1006.141
2007-12-12,1011.08
2007-12-13,992.471
2007-12-14,987.406
2007-12-17,969.887
2007-12-18,966.662
2007-12-19,976.935
2007-12-20,982.817
2007-12-21,1007.398
2007-12-24,1016.847
2007-12-25,1016.847
2007-12-26,1021.863
2007-12-27,1027.92
2007-12-28,1041.764
2007-12-31,1034.262
2008-01-01,1034.262
2008-01-02,1032.028
2008-01-03,1037.746
2008-01-04,1013.556
2008-01-07,998.736
2008-01-08,1003.055
2008-01-09,986.884
2008-01-10,987.918
2008-01-11,975.426
2008-01-14,986.127
2008-01-15,966.52
2008-01-16,940.609
2008-01-17,918.848
2008-01-18,910.124
2008-01-21,852.848
2008-01-22,892.249
2008-01-23,888.991
2008-01-24,926.46
2008-01-25,936.311
2008-01-28,943.458
2008-01-29,953.333
2008-01-30,954.358
2008-01-31,954.738
2008-02-01,986.424
2008-02-04,986.275
2008-02-05,947.171
2008-02-06,949.804
2008-02-07,946.534
2008-02-08,966.847
2008-02-11,970.374
2008-02-12,974.704
2008-02-13,990.096
2008-02-14,993.032
2008-02-15,988.539
2008-02-18,983.339
2008-02-19,993.084
2008-02-20,991.281
2008-02-21,993.484
2008-02-22,993.448
2008-02-25,1022.413
2008-02-26,1038.1
2008-02-27,1048.349
2008-02-28,1062.44
2008-02-29,1037.926
2008-03-03,1025.934
2008-03-04,1010.814
2008-03-05,1022.23
2008-03-06,1013.322
2008-03-07,1004.331
2008-03-10,969.367
2008-03-11,991.676
2008-03-12,998.703
2008-03-13,1016.499
2008-03-14,1003.577
2008-03-17,973.325
2008-03-18,980.368
2008-03-19,940.983
2008-03-20,920.049
2008-03-21,920.049
2008-03-24,942.514
2008-03-25,966.999
2008-03-26,975.046
2008-03-27,978.743
2008-03-28,966.511
2008-03-31,963.539
2008-04-01,959.078
2008-04-02,979.789
2008-04-03,992.395
2008-04-04,1007.635
2008-04-07,1012.422
2008-04-08,1006.211
2008-04-09,999.219
2008-04-10,1011.56
2008-04-11,994.416
2008-04-14,1000.716
2008-04-15,1012.799
2008-04-16,1044.097
2008-04-17,1034.069
2008-04-18,1036.499
2008-04-21,1041.853
2008-04-22,1031.181
2008-04-23,1007.162
2008-04-24,1000.266
2008-04-25,1016.599
2008-04-28,1013.517
2008-04-29,991.894
2008-04-30,1005.188
2008-05-01,997.526
2008-05-02,1016.481
2008-05-05,1026.981
2008-05-06,1043.902
2008-05-07,1043.074
2008-05-08,1045.834
2008-05-09,1049.049
2008-05-12,1047.144
2008-05-13,1051.897
2008-05-14,1048.412
2008-05-15,1064.912
2008-05-16,1074.944
2008-05-19,1080.631
2008-05-20,1083.295
2008-05-21,1078.898
2008-05-22,1078.691
2008-05-23,1071.854
2008-05-26,1070.659
2008-05-27,1050.909
2008-05-28,1066.025
2008-05-29,1066.621
2008-05-30,1068.13
2008-06-02,1066.577
2008-06-03,1056.195
2008-06-04,1043.581
2008-06-05,1053.621
2008-06-06,1058.303
2008-06-09,1049.145
2008-06-10,1035.09
2008-06-11,1043.3
2008-06-12,1035.392
2008-06-13,1043.771
2008-06-16,1058.37
2008-06-17,1072.36
2008-06-18,1069.583
2008-06-19,1061.402
2008-06-20,1040.018
2008-06-23,1052.38
2008-06-24,1042.248
2008-06-25,1039.865
2008-06-26,1041.223
2008-06-27,1048.856
2008-06-30,1052.314
2008-07-01,1043.571
2008-07-02,1019.155
2008-07-03,1004.442
2008-07-04,1003.209
2008-07-07,980.448
2008-07-08,968.496
2008-07-09,974.561
2008-07-10,987.793
2008-07-11,987.637
2008-07-14,997.658
2008-07-15,979.123
2008-07-16,974.394
2008-07-17,967.726
2008-07-18,964.455
2008-07-21,985.148
2008-07-22,976.176
2008-07-23,956.721
2008-07-24,937.211
2008-07-25,939.439
2008-07-28,936.439
2008-07-29,929.301
2008-07-30,956.926
2008-07-31,955.632
2008-08-01,946.872
2008-08-04,943.384
2008-08-05,906.36
2008-08-06,917.239
2008-08-07,911.349
2008-08-08,883.762
2008-08-11,869.418
2008-08-12,871.742
2008-08-13,892.605
2008-08-14,895.557
2008-08-15,880.327
2008-08-18,885.506
2008-08-19,882.303
2008-08-20,896.266
2008-08-21,927.873
2008-08-22,917.791
2008-08-25,910.337
2008-08-26,914.073
2008-08-27,924.708
2008-08-28,934.431
2008-08-29,936.09
2008-09-01,928.165
2008-09-02,890.92
2008-09-03,878.983
2008-09-04,855.223
2008-09-05,852.406
2008-09-08,835.75
2008-09-09,795.88
2008-09-10,813.139
2008-09-11,806.214
2008-09-12,838.081
2008-09-15,796.758
2008-09-16,783.213
2008-09-17,758.965
2008-09-18,775.699
2008-09-19,842.97
2008-09-22,844.147
2008-09-23,831.317
2008-09-24,827.803
2008-09-25,823.246
2008-09-26,803.442
2008-09-29,742.529
2008-09-30,746.739
2008-10-01,746.058
2008-10-02,686.96
2008-10-03,675.282
2008-10-06,614.777
2008-10-07,591.991
2008-10-08,587.781
2008-10-09,558.883
2008-10-10,509.92
2008-10-13,523.219
2008-10-14,569.493
2008-10-15,526.162
2008-10-16,516.267
2008-10-17,539.491
2008-10-20,569.608
2008-10-21,541.155
2008-10-22,491.495
2008-10-23,481.554
2008-10-24,473.292
2008-10-27,437.029
2008-10-28,455.279
2008-10-29,503.155
2008-10-30,521.439
2008-10-31,526.915
2008-11-03,539.344
2008-11-04,583.017
2008-11-05,567.142
2008-11-06,537.375
2008-11-07,536.824
2008-11-10,531.034
2008-11-11,506.878
2008-11-12,477.957
2008-11-13,499.394
2008-11-14,490.988
2008-11-17,473.462
2008-11-18,471.148
2008-11-19,446.931
2008-11-20,402.881
2008-11-21,422.958
2008-11-24,450.541
2008-11-25,451.445
2008-11-26,466.41
2008-11-27,474.37
2008-11-28,492.006
2008-12-01,451.105
2008-12-02,450.071
2008-12-03,438.556
2008-12-04,423.015
2008-12-05,408.119
2008-12-08,444.859
2008-12-09,442.907
2008-12-10,460.647
2008-12-11,465.668
2008-12-12,466.05
2008-12-15,469.705
2008-12-16,485.904
2008-12-17,494.741
2008-12-18,480.984
2008-12-19,481.64
2008-12-22,463.691
2008-12-23,468.145
2008-12-24,470.17
2008-12-25,470.17
2008-12-26,467.995
2008-12-29,493.637
2008-12-30,502.776
2008-12-31,509.85
2009-01-01,509.85
2009-01-02,535.172
2009-01-05,543.456
2009-01-06,564.32
2009-01-07,534.0
2009-01-08,540.705
2009-01-09,531.257
2009-01-12,507.336
2009-01-13,508.263
2009-01-14,485.189
2009-01-15,487.026
2009-01-16,500.425
2009-01-19,499.815
2009-01-20,486.011
2009-01-21,490.865
2009-01-22,486.314
2009-01-23,499.407
2009-01-26,512.121
2009-01-27,507.928
2009-01-28,518.99
2009-01-29,514.38
2009-01-30,504.094
2009-02-02,497.9
2009-02-03,498.346
2009-02-04,506.963
2009-02-05,513.404
2009-02-06,517.193
2009-02-09,526.359
2009-02-10,515.869
2009-02-11,511.405
2009-02-12,511.296
2009-02-13,513.883
2009-02-16,512.581
2009-02-17,499.224
2009-02-18,488.933
2009-02-19,486.727
2009-02-20,474.972
2009-02-23,465.656
2009-02-24,468.875
2009-02-25,464.771
2009-02-26,479.641
2009-02-27,470.741
2009-03-02,441.996
2009-03-03,433.94
2009-03-04,445.397
2009-03-05,438.977
2009-03-06,434.815
2009-03-09,425.812
2009-03-10,439.477
2009-03-11,446.068
2009-03-12,457.319
2009-03-13,461.957
2009-03-16,469.218
2009-03-17,473.662
2009-03-18,482.569
2009-03-19,506.235
2009-03-20,497.963
2009-03-23,517.74
2009-03-24,520.215
2009-03-25,521.523
2009-03-26,525.76
2009-03-27,515.671
2009-03-30,495.414
2009-03-31,502.837
2009-04-01,509.42
2009-04-02,526.201
2009-04-03,527.99
2009-04-06,520.592
2009-04-07,510.263
2009-04-08,516.82
2009-04-09,534.439
2009-04-10,534.439
2009-04-13,545.461
2009-04-14,551.061
2009-04-15,554.375
2009-04-16,560.232
2009-04-17,556.205
2009-04-20,531.485
2009-04-21,536.884
2009-04-22,545.401
2009-04-23,556.22
2009-04-24,576.419
2009-04-27,569.36
2009-04-28,561.279
2009-04-29,578.644
2009-04-30,580.3
2009-05-01,593.73
2009-05-04,621.888
2009-05-05,621.262
2009-05-06,634.792
2009-05-07,629.92
2009-05-08,650.2
2009-05-11,642.423
2009-05-12,642.625
2009-05-13,613.732
2009-05-14,615.024
2009-05-15,615.278
2009-05-18,617.073
2009-05-19,645.966
2009-05-20,660.324
2009-05-21,642.985
2009-05-22,658.798
2009-05-25,658.245
2009-05-26,664.17
2009-05-27,665.638
2009-05-28,677.218
2009-05-29,691.487
2009-06-01,715.177
2009-06-02,716.826
2009-06-03,685.209
2009-06-04,695.675
2009-06-05,694.426
2009-06-08,686.078
2009-06-09,703.83
2009-06-10,705.769
2009-06-11,724.348
2009-06-12,708.287
2009-06-15,679.67
2009-06-16,675.323
2009-06-17,656.537
2009-06-18,666.685
2009-06-19,677.326
2009-06-22,634.646
2009-06-23,639.918
2009-06-24,659.991
2009-06-25,664.945
2009-06-26,673.041
2009-06-29,668.971
2009-06-30,660.911
2009-07-01,668.567
2009-07-02,659.215
2009-07-03,664.107
2009-07-06,644.112
2009-07-07,635.534
2009-07-08,617.255
2009-07-09,626.992
2009-07-10,623.119
2009-07-13,634.121
2009-07-14,654.007
2009-07-15,679.718
2009-07-16,687.771
2009-07-17,693.353
2009-07-20,711.902
2009-07-21,713.171
2009-07-22,711.648
2009-07-23,731.953
2009-07-24,736.227
2009-07-27,737.052
2009-07-28,723.209
2009-07-29,713.992
2009-07-30,733.759
2009-07-31,745.916
2009-08-03,756.766
2009-08-04,773.069
2009-08-05,774.435
2009-08-06,769.789
2009-08-07,769.721
2009-08-10,766.37
2009-08-11,747.893
2009-08-12,761.171
2009-08-13,777.075
2009-08-14,771.997
2009-08-17,734.754
2009-08-18,748.927
2009-08-19,748.731
2009-08-20,756.811
2009-08-21,777.185
2009-08-24,780.466
2009-08-25,779.618
2009-08-26,765.067
2009-08-27,763.679
2009-08-28,782.986
2009-08-31,761.609
2009-09-01,751.241
2009-09-02,750.32
2009-09-03,768.093
2009-09-04,785.312
2009-09-07,795.93
2009-09-08,806.074
2009-09-09,801.63
2009-09-10,807.959
2009-09-11,818.216
2009-09-14,810.679
2009-09-15,828.84
2009-09-16,846.345
2009-09-17,844.747
2009-09-18,834.25
2009-09-21,821.647
2009-09-22,843.465
2009-09-23,837.745
2009-09-24,808.438
2009-09-25,807.966
2009-09-28,819.419
2009-09-29,823.9
2009-09-30,840.726
2009-10-01,813.168
2009-10-02,805.835
2009-10-05,823.702
2009-10-06,854.785
2009-10-07,858.629
2009-10-08,876.926
2009-10-09,886.602
2009-10-12,893.329
2009-10-13,897.039
2009-10-14,906.849
2009-10-15,902.026
2009-10-16,894.766
2009-10-19,902.258
2009-10-20,892.335
2009-10-21,891.518
2009-10-22,896.545
2009-10-23,884.67
2009-10-26,860.722
2009-10-27,850.238
2009-10-28,815.935
2009-10-29,845.938
2009-10-30,826.792
2009-11-02,826.732
2009-11-03,846.789
2009-11-04,865.321
2009-11-05,872.616
2009-11-06,874.476
2009-11-09,898.627
2009-11-10,897.222
2009-11-11,904.394
2009-11-12,891.98
2009-11-13,898.43
2009-11-16,914.676
2009-11-17,906.536
2009-11-18,920.135
2009-11-19,901.045
2009-11-20,897.622
2009-11-23,916.395
2009-11-24,906.097
2009-11-25,923.455
2009-11-26,903.132
2009-11-27,901.474
2009-11-30,905.087
2009-12-01,934.245
2009-12-02,938.147
2009-12-03,920.277
2009-12-04,915.395
2009-12-07,911.293
2009-12-08,893.427
2009-12-09,900.628
2009-12-10,909.177
2009-12-11,906.663
2009-12-14,913.87
2009-12-15,916.479
2009-12-16,927.683
2009-12-17,904.911
2009-12-18,909.133
2009-12-21,919.327
2009-12-22,923.4
2009-12-23,941.759
2009-12-24,949.202
2009-12-25,949.202
2009-12-28,953.887
2009-12-29,954.897
2009-12-30,943.129
2009-12-31,948.868
2010-01-01,948.868
2010-01-04,973.688
2010-01-05,977.048
2010-01-06,993.844
2010-01-07,993.407
2010-01-08,1001.783
2010-01-11,1012.43
2010-01-12,992.377
2010-01-13,998.744
2010-01-14,1006.478
2010-01-15,1000.08
2010-01-18,1006.844
2010-01-19,1004.716
2010-01-20,976.671
2010-01-21,951.246
2010-01-22,943.245
2010-01-25,936.143
2010-01-26,929.908
2010-01-27,920.424
2010-01-28,915.621
2010-01-29,900.637
2010-02-01,923.164
2010-02-02,940.92
2010-02-03,933.653
2010-02-04,901.015
2010-02-05,910.477
2010-02-08,901.912
2010-02-09,911.995
2010-02-10,916.503
2010-02-11,937.567
2010-02-12,943.338
2010-02-15,947.964
2010-02-16,966.788
2010-02-17,962.232
2010-02-18,971.013
2010-02-19,965.246
2010-02-22,965.81
2010-02-23,950.67
2010-02-24,948.447
2010-02-25,944.056
2010-02-26,956.124
2010-03-01,971.284
2010-03-02,992.212
2010-03-03,1001.003
2010-03-04,992.219
2010-03-05,1010.858
2010-03-08,1005.183
2010-03-09,1002.905
2010-03-10,1012.727
2010-03-11,1009.085
2010-03-12,1023.907
2010-03-15,1018.142
2010-03-16,1030.911
2010-03-17,1037.877
2010-03-18,1027.974
2010-03-19,1016.374
2010-03-22,1012.119
2010-03-23,1022.967
2010-03-24,1005.429
2010-03-25,1011.549
2010-03-26,1004.958
2010-03-29,1022.984
2010-03-30,1018.785
2010-03-31,1022.753
2010-04-01,1042.327
2010-04-02,1042.327
2010-04-05,1058.822
2010-04-06,1059.234
2010-04-07,1056.262
2010-04-08,1048.926
2010-04-09,1056.828
2010-04-12,1056.884
2010-04-13,1045.462
2010-04-14,1059.004
2010-04-15,1057.748
2010-04-16,1034.616
2010-04-19,1030.731
2010-04-20,1050.654
2010-04-21,1055.479
2010-04-22,1055.994
2010-04-23,1062.763
2010-04-26,1068.558
2010-04-27,1052.715
2010-04-28,1043.975
2010-04-29,1056.914
2010-04-30,1053.297
2010-05-03,1044.47
2010-05-04,1016.146
2010-05-05,1004.923
2010-05-06,993.292
2010-05-07,964.038
2010-05-10,1009.312
2010-05-11,1023.428
2010-05-12,1047.311
2010-05-13,1041.497
2010-05-14,1016.083
2010-05-17,992.33
2010-05-18,984.489
2010-05-19,952.734
2010-05-20,912.398
2010-05-21,932.945
2010-05-24,934.705
2010-05-25,916.606
2010-05-26,939.492
2010-05-27,970.054
2010-05-28,969.268
2010-05-31,977.481
2010-06-01,963.349
2010-06-02,978.671
2010-06-03,982.775
2010-06-04,957.525
2010-06-07,946.83
2010-06-08,949.286
2010-06-09,962.139
2010-06-10,981.036
2010-06-11,983.409
2010-06-14,994.301
2010-06-15,1005.731
2010-06-16,1009.694
2010-06-17,1009.005
2010-06-18,1016.747
2010-06-21,1019.696
2010-06-22,1005.802
2010-06-23,985.428
2010-06-24,975.767
2010-06-25,991.465
2010-06-28,990.577
2010-06-29,946.773
2010-06-30,939.275
2010-07-01,938.26
2010-07-02,928.072
2010-07-05,914.953
2010-07-06,933.859
2010-07-07,950.943
2010-07-08,962.382
2010-07-09,985.044
2010-07-12,976.465
2010-07-13,991.883
2010-07-14,988.19
2010-07-15,987.508
2010-07-16,965.349
2010-07-19,962.311
2010-07-20,970.577
2010-07-21,981.752
2010-07-22,1001.792
2010-07-23,1006.632
2010-07-26,1014.167
2010-07-27,1004.059
2010-07-28,1002.225
2010-07-29,1007.063
2010-07-30,1010.093
2010-08-02,1018.0
2010-08-03,1025.544
2010-08-04,1038.271
2010-08-05,1040.562
2010-08-06,1032.723
2010-08-09,1038.76
2010-08-10,1022.452
2010-08-11,994.837
2010-08-12,996.327
2010-08-13,1009.476
2010-08-16,1007.993
2010-08-17,1029.068
2010-08-18,1035.885
2010-08-19,1026.578
