Date,ITALY SMALL VALUE Small Cap
2005-11-10,556.655
2005-11-11,557.021
2005-11-14,556.964
2005-11-15,556.585
2005-11-16,555.112
2005-11-17,564.579
2005-11-18,565.029
2005-11-21,564.884
2005-11-22,564.935
2005-11-23,575.15
2005-11-24,574.449
2005-11-25,571.121
2005-11-28,570.637
2005-11-29,568.513
2005-11-30,572.106
2005-12-01,574.395
2005-12-02,575.335
2005-12-05,579.407
2005-12-06,580.888
2005-12-07,575.626
2005-12-08,581.898
2005-12-09,581.63
2005-12-12,586.691
2005-12-13,583.011
2005-12-14,584.342
2005-12-15,575.847
2005-12-16,584.232
2005-12-19,591.903
2005-12-20,589.765
2005-12-21,590.78
2005-12-22,592.228
2005-12-23,593.211
2005-12-26,593.211
2005-12-27,590.933
2005-12-28,595.394
2005-12-29,592.211
2005-12-30,588.86
2006-01-02,590.474
2006-01-03,607.859
2006-01-04,618.406
2006-01-05,617.205
2006-01-06,623.99
2006-01-09,618.639
2006-01-10,614.605
2006-01-11,623.113
2006-01-12,624.03
2006-01-13,622.038
2006-01-16,626.943
2006-01-17,627.691
2006-01-18,624.087
2006-01-19,629.888
2006-01-20,627.279
2006-01-23,635.039
2006-01-24,639.148
2006-01-25,644.297
2006-01-26,647.456
2006-01-27,642.085
2006-01-30,640.846
2006-01-31,643.734
2006-02-01,645.209
2006-02-02,641.19
2006-02-03,635.869
2006-02-06,645.621
2006-02-07,646.766
2006-02-08,651.277
2006-02-09,657.167
2006-02-10,652.446
2006-02-13,652.09
2006-02-14,650.079
2006-02-15,654.287
2006-02-16,655.933
2006-02-17,662.002
2006-02-20,667.967
2006-02-21,667.923
2006-02-22,670.475
2006-02-23,674.372
2006-02-24,673.782
2006-02-27,679.517
2006-02-28,676.163
2006-03-01,681.914
2006-03-02,678.84
2006-03-03,682.622
2006-03-06,685.848
2006-03-07,671.966
2006-03-08,664.706
2006-03-09,671.406
2006-03-10,673.561
2006-03-13,686.423
2006-03-14,693.713
2006-03-15,695.5
2006-03-16,705.555
2006-03-17,707.723
2006-03-20,711.548
2006-03-21,707.49
2006-03-22,707.231
2006-03-23,698.518
2006-03-24,696.439
2006-03-27,691.011
2006-03-28,683.473
2006-03-29,681.656
2006-03-30,698.244
2006-03-31,694.185
2006-04-03,704.299
2006-04-04,710.296
2006-04-05,712.837
2006-04-06,711.146
2006-04-07,700.659
2006-04-10,701.672
2006-04-11,693.859
2006-04-12,692.009
2006-04-13,694.196
2006-04-14,694.196
2006-04-17,705.222
2006-04-18,702.828
2006-04-19,711.403
2006-04-20,713.385
2006-04-21,720.537
2006-04-24,722.623
2006-04-25,723.543
2006-04-26,727.29
2006-04-27,728.202
2006-04-28,727.639
2006-05-01,728.91
2006-05-02,734.613
2006-05-03,732.964
2006-05-04,743.577
2006-05-05,752.328
2006-05-08,756.18
2006-05-09,762.523
2006-05-10,763.79
2006-05-11,764.758
2006-05-12,753.248
2006-05-15,738.447
2006-05-16,732.899
2006-05-17,716.738
2006-05-18,709.27
2006-05-19,701.601
2006-05-22,681.932
2006-05-23,695.218
2006-05-24,681.538
2006-05-25,690.757
2006-05-26,699.316
2006-05-29,701.598
2006-05-30,696.621
2006-05-31,702.215
2006-06-01,700.684
2006-06-02,714.799
2006-06-05,712.978
2006-06-06,692.256
2006-06-07,691.205
2006-06-08,670.025
2006-06-09,674.874
2006-06-12,666.168
2006-06-13,653.634
2006-06-14,656.072
2006-06-15,671.475
2006-06-16,668.485
2006-06-19,670.117
2006-06-20,671.136
2006-06-21,675.177
2006-06-22,671.778
2006-06-23,672.713
2006-06-26,685.318
2006-06-27,688.18
2006-06-28,684.306
2006-06-29,690.531
2006-06-30,713.342
2006-07-03,718.256
2006-07-04,719.319
2006-07-05,708.868
2006-07-06,714.425
2006-07-07,716.505
2006-07-10,713.162
2006-07-11,707.232
2006-07-12,709.128
2006-07-13,703.271
2006-07-14,697.971
2006-07-17,683.412
2006-07-18,682.076
2006-07-19,694.214
2006-07-20,700.338
2006-07-21,699.607
2006-07-24,702.84
2006-07-25,703.225
2006-07-26,708.676
2006-07-27,721.785
2006-07-28,726.531
2006-07-31,726.567
2006-08-01,726.635
2006-08-02,733.553
2006-08-03,729.316
2006-08-04,739.166
2006-08-07,735.24
2006-08-08,734.572
2006-08-09,737.125
2006-08-10,725.069
2006-08-11,725.518
2006-08-14,729.005
2006-08-15,731.407
2006-08-16,738.218
2006-08-17,740.875
2006-08-18,740.311
2006-08-21,745.025
2006-08-22,740.106
2006-08-23,736.316
2006-08-24,737.151
2006-08-25,734.707
2006-08-28,741.414
2006-08-29,742.419
2006-08-30,751.648
2006-08-31,749.779
2006-09-01,755.401
2006-09-04,763.187
2006-09-05,759.341
2006-09-06,757.177
2006-09-07,750.825
2006-09-08,748.613
2006-09-11,748.04
2006-09-12,750.936
2006-09-13,749.211
2006-09-14,756.41
2006-09-15,751.57
2006-09-18,751.689
2006-09-19,748.221
2006-09-20,751.469
2006-09-21,754.434
2006-09-22,755.367
2006-09-25,751.724
2006-09-26,754.107
2006-09-27,758.74
2006-09-28,757.655
2006-09-29,756.897
2006-10-02,758.611
2006-10-03,759.653
2006-10-04,760.162
2006-10-05,764.797
2006-10-06,759.485
2006-10-09,764.535
2006-10-10,765.601
2006-10-11,766.652
2006-10-12,770.199
2006-10-13,767.019
2006-10-16,771.378
2006-10-17,764.12
2006-10-18,765.113
2006-10-19,770.252
2006-10-20,772.538
2006-10-23,771.514
2006-10-24,771.241
2006-10-25,778.092
2006-10-26,782.319
2006-10-27,785.624
2006-10-30,787.58
2006-10-31,796.41
2006-11-01,803.011
2006-11-02,798.977
2006-11-03,797.68
2006-11-06,801.568
2006-11-07,806.355
2006-11-08,802.509
2006-11-09,803.897
2006-11-10,809.336
2006-11-13,806.983
2006-11-14,803.633
2006-11-15,802.918
2006-11-16,802.616
2006-11-17,802.348
2006-11-20,801.394
2006-11-21,804.048
2006-11-22,815.915
2006-11-23,817.097
2006-11-24,822.914
2006-11-27,817.983
2006-11-28,815.562
2006-11-29,828.432
2006-11-30,832.976
2006-12-01,840.289
2006-12-04,842.0
2006-12-05,847.194
2006-12-06,849.251
2006-12-07,850.206
2006-12-08,855.862
2006-12-11,851.257
2006-12-12,853.439
2006-12-13,854.315
2006-12-14,848.082
2006-12-15,844.945
2006-12-18,844.985
2006-12-19,849.049
2006-12-20,851.526
2006-12-21,849.788
2006-12-22,846.175
2006-12-25,846.175
2006-12-26,844.856
2006-12-27,851.273
2006-12-28,852.5
2006-12-29,856.982
2007-01-01,856.982
2007-01-02,872.332
2007-01-03,869.708
2007-01-04,857.974
2007-01-05,853.275
2007-01-08,853.241
2007-01-09,859.061
2007-01-10,853.851
2007-01-11,855.331
2007-01-12,858.322
2007-01-15,861.711
2007-01-16,860.059
2007-01-17,860.66
2007-01-18,860.773
2007-01-19,866.044
2007-01-22,866.931
2007-01-23,869.227
2007-01-24,872.527
2007-01-25,874.583
2007-01-26,868.948
2007-01-29,871.545
2007-01-30,873.327
2007-01-31,875.398
2007-02-01,880.971
2007-02-02,882.668
2007-02-05,880.319
2007-02-06,882.644
2007-02-07,894.533
2007-02-08,892.329
2007-02-09,893.69
2007-02-12,888.11
2007-02-13,895.617
2007-02-14,910.862
2007-02-15,917.025
2007-02-16,913.534
2007-02-19,921.486
2007-02-20,918.561
2007-02-21,913.729
2007-02-22,914.509
2007-02-23,918.736
2007-02-26,923.399
2007-02-27,894.208
2007-02-28,887.093
2007-03-01,874.535
2007-03-02,876.432
2007-03-05,858.9
2007-03-06,870.605
2007-03-07,879.442
2007-03-08,889.056
2007-03-09,889.141
2007-03-12,891.733
2007-03-13,890.296
2007-03-14,876.538
2007-03-15,887.312
2007-03-16,897.253
2007-03-19,909.067
2007-03-20,908.161
2007-03-21,914.694
2007-03-22,919.389
2007-03-23,918.627
2007-03-26,915.755
2007-03-27,916.759
2007-03-28,915.181
2007-03-29,920.866
2007-03-30,926.051
2007-04-02,937.233
2007-04-03,949.224
2007-04-04,953.454
2007-04-05,957.993
2007-04-06,957.993
2007-04-09,953.002
2007-04-10,966.055
2007-04-11,960.687
2007-04-12,962.137
2007-04-13,968.7
2007-04-16,979.01
2007-04-17,981.644
2007-04-18,979.708
2007-04-19,980.201
2007-04-20,984.796
2007-04-23,987.557
2007-04-24,986.764
2007-04-25,998.308
2007-04-26,994.037
2007-04-27,999.24
2007-04-30,1004.571
2007-05-01,1000.817
2007-05-02,1004.133
2007-05-03,993.435
2007-05-04,997.489
2007-05-07,1007.314
2007-05-08,997.159
2007-05-09,1004.449
2007-05-10,996.604
2007-05-11,995.031
2007-05-14,994.419
2007-05-15,997.297
2007-05-16,996.051
2007-05-17,993.431
2007-05-18,1001.937
2007-05-21,998.293
2007-05-22,997.959
2007-05-23,1007.699
2007-05-24,995.582
2007-05-25,993.568
2007-05-28,1000.81
2007-05-29,1001.669
2007-05-30,990.458
2007-05-31,1000.0
2007-06-01,996.742
2007-06-04,993.815
2007-06-05,1000.764
2007-06-06,982.03
2007-06-07,970.945
2007-06-08,958.92
2007-06-11,963.235
2007-06-12,957.411
2007-06-13,954.414
2007-06-14,965.421
2007-06-15,975.706
2007-06-18,976.556
2007-06-19,979.029
2007-06-20,981.069
2007-06-21,972.058
2007-06-22,971.149
2007-06-25,967.892
2007-06-26,961.147
2007-06-27,955.711
2007-06-28,963.783
2007-06-29,970.697
2007-07-02,980.147
2007-07-03,979.464
2007-07-04,985.31
2007-07-05,979.409
2007-07-06,981.547
2007-07-09,983.681
2007-07-10,983.96
2007-07-11,987.738
2007-07-12,999.42
2007-07-13,1000.052
2007-07-16,1000.208
2007-07-17,996.611
2007-07-18,989.8
2007-07-19,994.308
2007-07-20,990.907
2007-07-23,990.044
2007-07-24,977.379
2007-07-25,956.728
2007-07-26,938.152
2007-07-27,931.908
2007-07-30,936.23
2007-07-31,942.099
2007-08-01,925.683
2007-08-02,929.264
2007-08-03,928.853
2007-08-06,912.866
2007-08-07,919.03
2007-08-08,930.118
2007-08-09,905.515
2007-08-10,886.932
2007-08-13,889.088
2007-08-14,885.022
2007-08-15,878.37
2007-08-16,847.572
2007-08-17,857.006
2007-08-20,861.957
2007-08-21,862.125
2007-08-22,878.967
2007-08-23,884.312
2007-08-24,891.524
2007-08-27,896.609
2007-08-28,885.551
2007-08-29,891.682
2007-08-30,898.264
2007-08-31,907.293
2007-09-03,909.716
2007-09-04,913.773
2007-09-05,903.208
2007-09-06,902.362
2007-09-07,894.599
2007-09-10,888.286
2007-09-11,895.632
2007-09-12,892.154
2007-09-13,886.294
2007-09-14,878.217
2007-09-17,862.57
2007-09-18,868.266
2007-09-19,883.935
2007-09-20,888.285
2007-09-21,891.037
2007-09-24,894.321
2007-09-25,887.147
2007-09-26,892.903
2007-09-27,898.626
2007-09-28,905.802
2007-10-01,911.362
2007-10-02,915.814
2007-10-03,918.036
2007-10-04,922.119
2007-10-05,925.004
2007-10-08,920.315
2007-10-09,928.239
2007-10-10,932.437
2007-10-11,940.568
2007-10-12,931.847
2007-10-15,932.166
2007-10-16,920.422
2007-10-17,927.432
2007-10-18,919.696
2007-10-19,914.537
2007-10-22,896.835
2007-10-23,910.561
2007-10-24,903.195
2007-10-25,918.057
2007-10-26,923.283
2007-10-29,930.466
2007-10-30,928.827
2007-10-31,946.531
2007-11-01,932.665
2007-11-02,933.644
2007-11-05,920.631
2007-11-06,921.929
2007-11-07,910.599
2007-11-08,901.599
2007-11-09,882.431
2007-11-12,873.894
2007-11-13,884.985
2007-11-14,901.352
2007-11-15,879.148
2007-11-16,872.54
2007-11-19,846.941
2007-11-20,851.512
2007-11-21,827.597
2007-11-22,829.064
2007-11-23,844.626
2007-11-26,841.853
2007-11-27,843.897
2007-11-28,848.029
2007-11-29,853.753
2007-11-30,860.442
2007-12-03,860.127
2007-12-04,854.191
2007-12-05,860.126
2007-12-06,858.129
2007-12-07,865.493
2007-12-10,876.095
2007-12-11,875.386
2007-12-12,874.412
2007-12-13,852.51
2007-12-14,840.631
2007-12-17,818.214
2007-12-18,820.109
2007-12-19,812.162
2007-12-20,807.687
2007-12-21,814.573
2007-12-24,816.387
2007-12-25,816.387
2007-12-26,821.998
2007-12-27,831.342
2007-12-28,846.43
2007-12-31,841.595
2008-01-01,841.595
2008-01-02,844.117
2008-01-03,834.897
2008-01-04,817.312
2008-01-07,798.78
2008-01-08,795.011
2008-01-09,772.905
2008-01-10,769.365
2008-01-11,768.366
2008-01-14,783.385
2008-01-15,765.877
2008-01-16,751.709
2008-01-17,749.85
2008-01-18,737.944
2008-01-21,703.661
2008-01-22,718.793
2008-01-23,692.9
2008-01-24,718.145
2008-01-25,726.31
2008-01-28,723.353
2008-01-29,743.074
2008-01-30,740.594
2008-01-31,742.557
2008-02-01,759.193
2008-02-04,768.691
2008-02-05,736.138
2008-02-06,737.5
2008-02-07,716.544
2008-02-08,715.291
2008-02-11,711.008
2008-02-12,735.585
2008-02-13,739.004
2008-02-14,744.334
2008-02-15,741.97
2008-02-18,745.464
2008-02-19,752.135
2008-02-20,743.286
2008-02-21,756.912
2008-02-22,751.836
2008-02-25,762.778
2008-02-26,775.382
2008-02-27,786.378
2008-02-28,782.655
2008-02-29,771.991
2008-03-03,762.089
2008-03-04,752.662
2008-03-05,769.268
2008-03-06,764.306
2008-03-07,750.594
2008-03-10,737.713
2008-03-11,748.272
2008-03-12,759.866
2008-03-13,753.282
2008-03-14,744.111
2008-03-17,725.521
2008-03-18,734.238
2008-03-19,713.537
2008-03-20,697.75
2008-03-21,697.75
2008-03-24,696.754
2008-03-25,731.249
2008-03-26,740.85
2008-03-27,764.595
2008-03-28,761.955
2008-03-31,775.508
2008-04-01,783.609
2008-04-02,789.778
2008-04-03,779.988
2008-04-04,789.314
2008-04-07,786.765
2008-04-08,780.066
2008-04-09,779.787
2008-04-10,773.064
2008-04-11,772.064
2008-04-14,770.146
2008-04-15,770.47
2008-04-16,791.563
2008-04-17,785.196
2008-04-18,783.819
2008-04-21,790.739
2008-04-22,781.106
2008-04-23,778.341
2008-04-24,766.332
2008-04-25,766.962
2008-04-28,771.004
2008-04-29,765.502
2008-04-30,773.325
2008-05-01,767.439
2008-05-02,774.487
2008-05-05,786.118
2008-05-06,789.211
2008-05-07,786.731
2008-05-08,782.693
2008-05-09,778.034
2008-05-12,786.788
2008-05-13,788.039
2008-05-14,791.785
2008-05-15,796.465
2008-05-16,802.407
2008-05-19,813.902
2008-05-20,808.711
2008-05-21,810.351
2008-05-22,810.136
2008-05-23,809.626
2008-05-26,811.551
2008-05-27,801.723
2008-05-28,796.804
2008-05-29,791.683
2008-05-30,795.503
2008-06-02,790.32
2008-06-03,792.559
2008-06-04,787.577
2008-06-05,795.949
2008-06-06,791.682
2008-06-09,779.434
2008-06-10,759.861
2008-06-11,757.551
2008-06-12,749.363
2008-06-13,742.783
2008-06-16,748.477
2008-06-17,755.995
2008-06-18,741.004
2008-06-19,730.916
2008-06-20,723.622
2008-06-23,713.103
2008-06-24,706.343
2008-06-25,717.024
2008-06-26,711.691
2008-06-27,704.509
2008-06-30,704.703
2008-07-01,691.145
2008-07-02,694.491
2008-07-03,686.094
2008-07-04,679.196
2008-07-07,686.382
2008-07-08,673.417
2008-07-09,685.725
2008-07-10,678.457
2008-07-11,661.894
2008-07-14,664.576
2008-07-15,650.352
2008-07-16,651.051
2008-07-17,671.054
2008-07-18,682.657
2008-07-21,694.344
2008-07-22,692.848
2008-07-23,697.313
2008-07-24,684.921
2008-07-25,681.302
2008-07-28,674.6
2008-07-29,664.208
2008-07-30,675.672
2008-07-31,674.706
2008-08-01,667.23
2008-08-04,668.285
2008-08-05,682.239
2008-08-06,685.339
2008-08-07,682.408
2008-08-08,678.306
2008-08-11,686.913
2008-08-12,689.504
2008-08-13,673.679
2008-08-14,671.493
2008-08-15,662.118
2008-08-18,666.81
2008-08-19,650.251
2008-08-20,647.229
2008-08-21,650.228
2008-08-22,658.735
2008-08-25,655.089
2008-08-26,653.12
2008-08-27,652.392
2008-08-28,665.291
2008-08-29,672.214
2008-09-01,668.19
2008-09-02,677.087
2008-09-03,671.915
2008-09-04,649.736
2008-09-05,631.801
2008-09-08,642.954
2008-09-09,635.503
2008-09-10,629.984
2008-09-11,616.876
2008-09-12,630.062
2008-09-15,614.314
2008-09-16,604.026
2008-09-17,587.866
2008-09-18,579.966
2008-09-19,607.886
2008-09-22,614.911
2008-09-23,605.173
2008-09-24,598.127
2008-09-25,604.413
2008-09-26,592.456
2008-09-29,560.924
2008-09-30,543.783
2008-10-01,536.456
2008-10-02,528.803
2008-10-03,531.427
2008-10-06,481.773
2008-10-07,473.141
2008-10-08,445.12
2008-10-09,444.827
2008-10-10,419.947
2008-10-13,458.462
2008-10-14,481.143
2008-10-15,462.856
2008-10-16,445.598
2008-10-17,452.344
2008-10-20,456.338
2008-10-21,454.211
2008-10-22,430.504
2008-10-23,423.52
2008-10-24,401.629
2008-10-27,383.013
2008-10-28,387.146
2008-10-29,410.521
2008-10-30,416.327
2008-10-31,422.009
2008-11-03,432.622
2008-11-04,454.109
2008-11-05,458.355
2008-11-06,433.94
2008-11-07,435.949
2008-11-10,441.663
2008-11-11,421.928
2008-11-12,413.331
2008-11-13,412.738
2008-11-14,414.049
2008-11-17,408.022
2008-11-18,407.043
2008-11-19,400.698
2008-11-20,387.14
2008-11-21,378.795
2008-11-24,398.572
2008-11-25,394.247
2008-11-26,393.216
2008-11-27,394.992
2008-11-28,387.487
2008-12-01,373.958
2008-12-02,376.734
2008-12-03,375.566
2008-12-04,377.421
2008-12-05,368.043
2008-12-08,385.142
2008-12-09,385.742
2008-12-10,395.514
2008-12-11,406.848
2008-12-12,406.156
2008-12-15,415.226
2008-12-16,418.906
2008-12-17,434.671
2008-12-18,441.432
2008-12-19,429.268
2008-12-22,424.68
2008-12-23,425.193
2008-12-24,426.55
2008-12-25,426.55
2008-12-26,428.608
2008-12-29,435.416
2008-12-30,436.424
2008-12-31,428.896
2009-01-01,428.896
2009-01-02,439.097
2009-01-05,435.473
2009-01-06,439.857
2009-01-07,444.034
2009-01-08,448.822
2009-01-09,439.891
2009-01-12,433.481
2009-01-13,419.032
2009-01-14,405.347
2009-01-15,399.554
2009-01-16,405.466
2009-01-19,396.655
2009-01-20,384.537
2009-01-21,381.766
2009-01-22,378.401
2009-01-23,367.048
2009-01-26,380.286
2009-01-27,383.074
2009-01-28,394.819
2009-01-29,387.055
2009-01-30,379.616
2009-02-02,367.879
2009-02-03,375.521
2009-02-04,376.417
2009-02-05,375.587
2009-02-06,382.182
2009-02-09,393.698
2009-02-10,388.517
2009-02-11,382.549
2009-02-12,374.747
2009-02-13,380.731
2009-02-16,372.975
2009-02-17,357.0
2009-02-18,354.054
2009-02-19,357.705
2009-02-20,340.967
2009-02-23,334.062
2009-02-24,328.115
2009-02-25,326.004
2009-02-26,333.083
2009-02-27,326.76
2009-03-02,307.07
2009-03-03,298.617
2009-03-04,301.939
2009-03-05,287.079
2009-03-06,279.677
2009-03-09,269.806
2009-03-10,282.746
2009-03-11,283.689
2009-03-12,289.663
2009-03-13,292.15
2009-03-16,303.97
2009-03-17,305.167
2009-03-18,310.484
2009-03-19,326.563
2009-03-20,323.389
2009-03-23,335.946
2009-03-24,339.091
2009-03-25,349.306
2009-03-26,351.794
2009-03-27,345.148
2009-03-30,341.179
2009-03-31,347.888
2009-04-01,362.667
2009-04-02,380.234
2009-04-03,386.073
2009-04-06,383.131
2009-04-07,375.799
2009-04-08,377.975
2009-04-09,382.808
2009-04-10,382.808
2009-04-13,386.054
2009-04-14,384.076
2009-04-15,379.913
2009-04-16,386.111
2009-04-17,382.478
2009-04-20,370.383
2009-04-21,370.686
2009-04-22,380.955
2009-04-23,383.711
2009-04-24,397.676
2009-04-27,393.933
2009-04-28,388.718
2009-04-29,406.602
2009-04-30,408.304
2009-05-01,408.365
2009-05-04,423.989
2009-05-05,427.176
2009-05-06,431.523
2009-05-07,434.681
2009-05-08,442.683
2009-05-11,438.708
2009-05-12,439.805
2009-05-13,418.72
2009-05-14,421.996
2009-05-15,424.297
2009-05-18,432.464
2009-05-19,442.172
2009-05-20,458.908
2009-05-21,453.261
2009-05-22,466.512
2009-05-25,467.433
2009-05-26,468.071
2009-05-27,469.476
2009-05-28,465.244
2009-05-29,465.588
2009-06-01,475.56
2009-06-02,486.002
2009-06-03,478.075
2009-06-04,473.779
2009-06-05,467.757
2009-06-08,453.474
2009-06-09,463.015
2009-06-10,468.985
2009-06-11,475.314
2009-06-12,470.862
2009-06-15,463.202
2009-06-16,464.295
2009-06-17,444.944
2009-06-18,447.393
2009-06-19,445.146
2009-06-22,432.613
2009-06-23,434.214
2009-06-24,445.399
2009-06-25,443.572
2009-06-26,452.861
2009-06-29,457.963
2009-06-30,455.892
2009-07-01,464.902
2009-07-02,455.708
2009-07-03,450.721
2009-07-06,438.51
2009-07-07,441.046
2009-07-08,428.619
2009-07-09,430.268
2009-07-10,422.31
2009-07-13,429.11
2009-07-14,434.141
2009-07-15,450.255
2009-07-16,451.598
2009-07-17,452.338
2009-07-20,460.87
2009-07-21,466.49
2009-07-22,466.033
2009-07-23,472.529
2009-07-24,470.938
2009-07-27,475.177
2009-07-28,469.468
2009-07-29,466.99
2009-07-30,475.858
2009-07-31,480.69
2009-08-03,495.523
2009-08-04,492.332
2009-08-05,492.561
2009-08-06,494.738
2009-08-07,491.217
2009-08-10,492.48
2009-08-11,487.585
2009-08-12,494.784
2009-08-13,502.206
2009-08-14,503.003
2009-08-17,484.242
2009-08-18,492.312
2009-08-19,493.711
2009-08-20,500.315
2009-08-21,510.592
2009-08-24,524.065
2009-08-25,525.473
2009-08-26,522.721
2009-08-27,518.673
2009-08-28,525.243
2009-08-31,517.643
2009-09-01,506.457
2009-09-02,496.258
2009-09-03,502.274
2009-09-04,506.845
2009-09-07,519.456
2009-09-08,528.426
2009-09-09,537.133
2009-09-10,537.38
2009-09-11,542.168
2009-09-14,541.463
2009-09-15,546.327
2009-09-16,557.927
2009-09-17,561.894
2009-09-18,560.8
2009-09-21,547.806
2009-09-22,555.727
2009-09-23,554.94
2009-09-24,548.305
2009-09-25,545.095
2009-09-28,547.961
2009-09-29,546.139
2009-09-30,550.694
2009-10-01,543.705
2009-10-02,537.068
2009-10-05,540.501
2009-10-06,558.092
2009-10-07,555.837
2009-10-08,565.692
2009-10-09,568.54
2009-10-12,580.671
2009-10-13,576.306
2009-10-14,587.686
2009-10-15,590.299
2009-10-16,585.861
2009-10-19,590.6
2009-10-20,587.346
2009-10-21,583.242
2009-10-22,575.128
2009-10-23,570.758
2009-10-26,554.283
2009-10-27,541.658
2009-10-28,526.959
2009-10-29,548.072
2009-10-30,531.899
2009-11-02,535.156
2009-11-03,520.975
2009-11-04,538.995
2009-11-05,545.441
2009-11-06,543.361
2009-11-09,553.312
2009-11-10,548.297
2009-11-11,553.419
2009-11-12,553.485
2009-11-13,555.742
2009-11-16,564.691
2009-11-17,557.209
2009-11-18,560.431
2009-11-19,546.645
2009-11-20,539.222
2009-11-23,553.53
2009-11-24,547.855
2009-11-25,548.869
2009-11-26,529.288
2009-11-27,539.759
2009-11-30,533.628
2009-12-01,548.299
2009-12-02,545.404
2009-12-03,546.204
2009-12-04,541.222
2009-12-07,539.901
2009-12-08,531.704
2009-12-09,525.973
2009-12-10,526.862
2009-12-11,522.943
2009-12-14,526.425
2009-12-15,522.995
2009-12-16,527.713
2009-12-17,515.899
2009-12-18,511.375
2009-12-21,514.534
2009-12-22,513.966
2009-12-23,519.374
2009-12-24,520.262
2009-12-25,520.262
2009-12-28,526.797
2009-12-29,528.453
2009-12-30,525.295
2009-12-31,527.003
2010-01-01,527.003
2010-01-04,537.697
2010-01-05,539.807
2010-01-06,540.41
2010-01-07,537.806
2010-01-08,538.606
2010-01-11,545.12
2010-01-12,542.46
2010-01-13,542.513
2010-01-14,543.722
2010-01-15,537.113
2010-01-18,540.237
2010-01-19,539.189
2010-01-20,524.317
2010-01-21,518.51
2010-01-22,515.025
2010-01-25,517.031
2010-01-26,512.393
2010-01-27,507.815
2010-01-28,503.556
2010-01-29,502.252
2010-02-01,506.174
2010-02-02,513.884
2010-02-03,508.64
2010-02-04,489.14
2010-02-05,474.321
2010-02-08,474.408
2010-02-09,475.539
2010-02-10,478.057
2010-02-11,471.747
2010-02-12,470.698
2010-02-15,470.995
2010-02-16,477.443
2010-02-17,480.368
2010-02-18,478.565
2010-02-19,474.273
2010-02-22,477.883
2010-02-23,472.716
2010-02-24,470.585
2010-02-25,460.83
2010-02-26,470.658
2010-03-01,468.625
2010-03-02,473.559
2010-03-03,485.6
2010-03-04,484.605
2010-03-05,490.838
2010-03-08,492.986
2010-03-09,490.526
2010-03-10,496.961
2010-03-11,497.591
2010-03-12,500.079
2010-03-15,494.638
2010-03-16,503.63
2010-03-17,504.416
2010-03-18,498.124
2010-03-19,495.656
2010-03-22,495.526
2010-03-23,498.154
2010-03-24,491.359
2010-03-25,496.366
2010-03-26,498.936
2010-03-29,502.819
2010-03-30,499.381
2010-03-31,501.315
2010-04-01,506.693
2010-04-02,506.693
2010-04-05,505.533
2010-04-06,503.283
2010-04-07,500.607
2010-04-08,498.269
2010-04-09,505.065
2010-04-12,513.503
2010-04-13,510.057
2010-04-14,517.245
2010-04-15,517.677
2010-04-16,512.05
2010-04-19,502.87
2010-04-20,510.724
2010-04-21,508.997
2010-04-22,498.385
2010-04-23,505.6
2010-04-26,504.621
2010-04-27,493.064
2010-04-28,478.791
2010-04-29,486.162
2010-04-30,489.479
2010-05-03,489.305
2010-05-04,467.306
2010-05-05,450.572
2010-05-06,434.185
2010-05-07,420.844
2010-05-10,452.814
2010-05-11,442.989
2010-05-12,451.304
2010-05-13,444.512
2010-05-14,424.229
2010-05-17,415.421
2010-05-18,422.36
2010-05-19,410.285
2010-05-20,404.214
2010-05-21,413.024
2010-05-24,405.317
2010-05-25,388.514
2010-05-26,394.981
2010-05-27,408.678
2010-05-28,410.444
2010-05-31,410.539
2010-06-01,408.729
2010-06-02,403.377
2010-06-03,407.251
2010-06-04,390.612
2010-06-07,382.945
2010-06-08,380.159
2010-06-09,389.081
2010-06-10,397.448
2010-06-11,402.065
2010-06-14,416.103
2010-06-15,420.461
2010-06-16,418.69
2010-06-17,420.418
2010-06-18,423.683
2010-06-21,422.597
2010-06-22,416.649
2010-06-23,410.453
2010-06-24,404.583
2010-06-25,401.568
2010-06-28,406.967
2010-06-29,388.268
2010-06-30,391.931
2010-07-01,389.658
2010-07-02,396.192
2010-07-05,393.529
2010-07-06,405.59
2010-07-07,411.556
2010-07-08,416.845
2010-07-09,415.424
2010-07-12,413.796
2010-07-13,420.819
2010-07-14,421.66
2010-07-15,423.263
2010-07-16,419.804
2010-07-19,417.358
2010-07-20,410.675
2010-07-21,410.805
2010-07-22,421.222
2010-07-23,416.508
2010-07-26,424.436
2010-07-27,430.138
2010-07-28,431.48
2010-07-29,434.774
2010-07-30,430.037
2010-08-02,441.905
2010-08-03,442.232
2010-08-04,438.858
2010-08-05,437.439
2010-08-06,440.812
2010-08-09,442.473
2010-08-10,432.636
2010-08-11,416.061
2010-08-12,409.442
2010-08-13,406.374
2010-08-16,409.222
2010-08-17,416.176
2010-08-18,413.793
2010-08-19,409.545
2010-08-20,398.946
2010-08-23,399.676
2010-08-24,393.741
2010-08-25,389.754
2010-08-26,395.997
2010-08-27,399.554
2010-08-30,399.917
2010-08-31,400.018
2010-09-01,413.78
2010-09-02,414.708
2010-09-03,417.361
2010-09-06,419.534
2010-09-07,410.45
2010-09-08,413.886
2010-09-09,417.442
2010-09-10,416.549
2010-09-13,423.311
2010-09-14,426.439
2010-09-15,426.673
2010-09-16,427.247
2010-09-17,423.962
2010-09-20,428.846
2010-09-21,433.066
