Date,EUROPE Standard (Large+Mid Cap)
2013-11-22,5771.685
2013-11-25,5787.661
2013-11-26,5772.692
2013-11-27,5809.625
2013-11-28,5840.521
2013-11-29,5846.499
2013-12-02,5802.151
2013-12-03,5727.766
2013-12-04,5681.285
2013-12-05,5671.467
2013-12-06,5721.641
2013-12-09,5747.446
2013-12-10,5726.732
2013-12-11,5705.55
2013-12-12,5636.849
2013-12-13,5618.033
2013-12-16,5700.398
2013-12-17,5648.023
2013-12-18,5709.6
2013-12-19,5768.518
2013-12-20,5800.381
2013-12-23,5857.707
2013-12-24,5856.042
2013-12-25,5856.042
2013-12-26,5869.166
2013-12-27,5966.586
2013-12-30,5971.179
2013-12-31,5977.344
2014-01-01,5977.344
2014-01-02,5877.666
2014-01-03,5890.018
2014-01-06,5889.361
2014-01-07,5917.328
2014-01-08,5920.815
2014-01-09,5889.362
2014-01-10,5954.017
2014-01-13,5959.861
2014-01-14,5984.52
2014-01-15,6005.532
2014-01-16,6002.149
2014-01-17,6014.96
2014-01-20,6012.155
2014-01-21,6009.826
2014-01-22,6024.64
2014-01-23,6015.616
2014-01-24,5875.38
2014-01-27,5821.744
2014-01-28,5853.448
2014-01-29,5813.694
2014-01-30,5794.669
2014-01-31,5746.343
2014-02-03,5682.95
2014-02-04,5666.632
2014-02-05,5684.402
2014-02-06,5795.988
2014-02-07,5845.905
2014-02-10,5862.208
2014-02-11,5951.882
2014-02-12,5959.271
2014-02-13,5985.011
2014-02-14,6025.986
2014-02-17,6055.113
2014-02-18,6078.047
2014-02-19,6089.785
2014-02-20,6069.101
2014-02-21,6106.726
2014-02-24,6136.043
2014-02-25,6140.282
2014-02-26,6098.945
2014-02-27,6097.707
2014-02-28,6165.987
2014-03-03,6011.155
2014-03-04,6119.79
2014-03-05,6118.154
2014-03-06,6167.995
2014-03-07,6099.956
2014-03-10,6078.568
2014-03-11,6073.27
2014-03-12,6030.137
2014-03-13,5975.625
2014-03-14,5933.163
2014-03-17,5997.32
2014-03-18,6030.26
2014-03-19,6023.992
2014-03-20,5972.415
2014-03-21,5980.948
2014-03-24,5920.373
2014-03-25,5994.28
2014-03-26,6040.098
2014-03-27,6030.531
2014-03-28,6081.494
2014-03-31,6103.023
2014-04-01,6143.838
2014-04-02,6142.754
2014-04-03,6127.885
2014-04-04,6154.693
2014-04-07,6101.528
2014-04-08,6112.235
2014-04-09,6147.972
2014-04-10,6142.043
2014-04-11,6062.896
2014-04-14,6064.047
2014-04-15,6011.772
2014-04-16,6079.315
2014-04-17,6120.522
2014-04-18,6120.522
2014-04-21,6109.117
2014-04-22,6186.097
2014-04-23,6169.3
2014-04-24,6187.275
2014-04-25,6149.951
2014-04-28,6167.779
2014-04-29,6230.615
2014-04-30,6255.26
2014-05-01,6265.295
2014-05-02,6253.675
2014-05-05,6248.283
2014-05-06,6255.927
2014-05-07,6258.125
2014-05-08,6299.192
2014-05-09,6234.337
2014-05-12,6281.154
2014-05-13,6278.504
2014-05-14,6283.305
2014-05-15,6237.462
2014-05-16,6249.343
2014-05-19,6249.415
2014-05-20,6232.497
2014-05-21,6254.82
2014-05-22,6260.45
2014-05-23,6262.106
2014-05-26,6306.512
2014-05-27,6301.677
2014-05-28,6289.505
2014-05-29,6303.784
2014-05-30,6311.213
2014-06-02,6309.908
2014-06-03,6289.149
2014-06-04,6291.04
2014-06-05,6312.226
2014-06-06,6363.022
2014-06-09,6365.187
2014-06-10,6364.451
2014-06-11,6327.816
2014-06-12,6338.616
2014-06-13,6318.37
2014-06-16,6311.258
2014-06-17,6317.575
2014-06-18,6326.14
2014-06-19,6390.301
2014-06-20,6363.337
2014-06-23,6341.001
2014-06-24,6331.612
2014-06-25,6282.381
2014-06-26,6257.771
2014-06-27,6283.75
2014-06-30,6304.721
2014-07-01,6354.92
2014-07-02,6357.346
2014-07-03,6395.475
2014-07-04,6368.229
2014-07-07,6315.217
2014-07-08,6237.929
2014-07-09,6251.338
2014-07-10,6168.956
2014-07-11,6177.847
2014-07-14,6243.091
2014-07-15,6194.928
2014-07-16,6262.835
2014-07-17,6194.897
2014-07-18,6190.67
2014-07-21,6164.247
2014-07-22,6220.743
2014-07-23,6226.657
2014-07-24,6254.634
2014-07-25,6194.877
2014-07-28,6186.885
2014-07-29,6190.738
2014-07-30,6142.616
2014-07-31,6066.398
2014-08-01,6014.466
2014-08-04,5996.798
2014-08-05,5993.625
2014-08-06,5942.132
2014-08-07,5899.067
2014-08-08,5890.055
2014-08-11,5955.952
2014-08-12,5930.171
2014-08-13,5969.136
2014-08-14,5986.27
2014-08-15,5963.01
2014-08-18,6025.253
2014-08-19,6038.591
2014-08-20,6024.669
2014-08-21,6061.654
2014-08-22,6022.375
2014-08-25,6073.824
2014-08-26,6120.304
2014-08-27,6126.735
2014-08-28,6075.308
2014-08-29,6091.857
2014-09-01,6089.556
2014-09-02,6081.453
2014-09-03,6129.126
2014-09-04,6118.067
2014-09-05,6090.656
2014-09-08,6061.439
2014-09-09,6023.331
2014-09-10,6023.599
2014-09-11,6027.24
2014-09-12,6024.131
2014-09-15,6019.643
2014-09-16,6004.846
2014-09-17,6038.546
2014-09-18,6080.639
2014-09-19,6054.206
2014-09-22,6014.955
2014-09-23,5951.79
2014-09-24,5965.343
2014-09-25,5889.364
2014-09-26,5881.006
2014-09-29,5854.462
2014-09-30,5863.135
2014-10-01,5797.442
2014-10-02,5683.536
2014-10-03,5671.912
2014-10-06,5711.393
2014-10-07,5653.333
2014-10-08,5632.472
2014-10-09,5622.035
2014-10-10,5495.593
2014-10-13,5520.755
2014-10-14,5513.467
2014-10-15,5377.443
2014-10-16,5362.266
2014-10-17,5505.251
2014-10-20,5480.727
2014-10-21,5572.91
2014-10-22,5584.578
2014-10-23,5616.81
2014-10-24,5606.986
2014-10-27,5591.394
2014-10-28,5659.694
2014-10-29,5677.44
2014-10-30,5647.943
2014-10-31,5708.558
2014-11-03,5642.398
2014-11-04,5621.881
2014-11-05,5678.259
2014-11-06,5671.527
2014-11-07,5633.635
2014-11-10,5687.147
2014-11-11,5700.31
2014-11-12,5659.252
2014-11-13,5672.196
2014-11-14,5670.521
2014-11-17,5687.35
2014-11-18,5756.101
2014-11-19,5759.288
2014-11-20,5746.266
2014-11-21,5806.179
2014-11-24,5824.173
2014-11-25,5856.369
2014-11-26,5877.108
2014-11-27,5871.927
2014-11-28,5860.298
2014-12-01,5837.698
2014-12-02,5834.174
2014-12-03,5826.978
2014-12-04,5804.018
2014-12-05,5839.776
2014-12-08,5795.387
2014-12-09,5723.444
2014-12-10,5698.138
2014-12-11,5684.459
2014-12-12,5570.252
2014-12-15,5429.414
2014-12-16,5565.223
2014-12-17,5522.215
2014-12-18,5631.709
2014-12-19,5646.651
2014-12-22,5672.273
2014-12-23,5669.918
2014-12-24,5673.797
2014-12-25,5673.797
2014-12-26,5668.293
2014-12-29,5677.272
2014-12-30,5613.539
2014-12-31,5608.027
2015-01-01,5608.027
2015-01-02,5554.801
2015-01-05,5388.743
2015-01-06,5344.338
2015-01-07,5318.438
2015-01-08,5462.068
2015-01-09,5407.495
2015-01-12,5430.772
2015-01-13,5490.743
2015-01-14,5410.224
2015-01-15,5462.05
2015-01-16,5483.382
2015-01-19,5557.784
2015-01-20,5573.704
2015-01-21,5616.847
2015-01-22,5627.363
2015-01-23,5643.385
2015-01-26,5678.008
2015-01-27,5694.179
2015-01-28,5671.156
2015-01-29,5662.37
2015-01-30,5607.828
2015-02-02,5643.755
2015-02-03,5743.103
2015-02-04,5758.207
2015-02-05,5768.087
2015-02-06,5737.167
2015-02-09,5692.538
2015-02-10,5719.907
2015-02-11,5695.73
2015-02-12,5772.258
2015-02-13,5823.662
2015-02-16,5816.938
2015-02-17,5823.088
2015-02-18,5853.683
2015-02-19,5885.216
2015-02-20,5887.292
2015-02-23,5922.036
2015-02-24,5946.15
2015-02-25,5949.521
2015-02-26,5934.28
2015-02-27,5959.912
2015-03-02,5934.479
2015-03-03,5876.471
2015-03-04,5860.434
2015-03-05,5891.239
2015-03-06,5806.398
2015-03-09,5784.38
2015-03-10,5656.453
2015-03-11,5670.954
2015-03-12,5692.77
2015-03-13,5658.171
2015-03-16,5741.981
2015-03-17,5717.467
2015-03-18,5758.771
2015-03-19,5782.169
2015-03-20,5925.92
2015-03-23,5959.143
2015-03-24,5964.643
2015-03-25,5941.95
2015-03-26,5857.925
2015-03-27,5858.566
2015-03-30,5890.123
2015-03-31,5801.582
2015-04-01,5830.441
2015-04-02,5888.329
2015-04-03,5888.329
2015-04-06,5958.007
2015-04-07,5976.781
2015-04-08,5937.548
2015-04-09,5940.394
2015-04-10,5967.232
2015-04-13,5946.613
2015-04-14,5989.459
2015-04-15,5978.771
2015-04-16,5987.169
2015-04-17,5924.239
2015-04-20,5963.742
2015-04-21,5988.278
2015-04-22,5976.999
2015-04-23,5998.058
2015-04-24,6052.261
2015-04-27,6123.032
2015-04-28,6085.742
2015-04-29,6043.205
2015-04-30,6053.453
2015-05-01,6045.124
2015-05-04,6048.429
2015-05-05,5978.372
2015-05-06,6033.16
2015-05-07,5987.298
2015-05-08,6135.228
2015-05-11,6121.656
2015-05-12,6095.149
2015-05-13,6140.902
2015-05-14,6198.688
2015-05-15,6203.769
2015-05-18,6191.884
2015-05-19,6163.04
2015-05-20,6176.527
2015-05-21,6212.956
2015-05-22,6157.751
2015-05-25,6140.818
2015-05-26,6023.878
2015-05-27,6091.696
2015-05-28,6087.148
2015-05-29,6006.8
2015-06-01,5978.821
2015-06-02,6043.391
2015-06-03,6110.132
2015-06-04,6069.205
2015-06-05,5922.661
2015-06-08,5919.056
2015-06-09,5915.645
2015-06-10,6055.074
2015-06-11,6053.629
2015-06-12,6015.736
2015-06-15,5910.835
2015-06-16,5938.408
2015-06-17,5911.294
2015-06-18,6009.72
2015-06-19,5991.123
2015-06-22,6165.037
2015-06-23,6118.674
2015-06-24,6097.734
2015-06-25,6085.446
2015-06-26,6064.184
2015-06-29,5905.515
2015-06-30,5822.244
2015-07-01,5888.038
2015-07-02,5867.322
2015-07-03,5834.097
2015-07-06,5748.163
2015-07-07,5586.206
2015-07-08,5659.379
2015-07-09,5773.572
2015-07-10,5959.155
2015-07-13,5986.429
2015-07-14,6010.798
2015-07-15,6010.663
2015-07-16,6063.14
2015-07-17,6037.136
2015-07-20,6059.24
2015-07-21,6037.001
2015-07-22,5975.706
2015-07-23,5991.789
2015-07-24,5931.067
2015-07-27,5873.195
2015-07-28,5900.503
2015-07-29,5957.709
2015-07-30,5936.432
2015-07-31,6004.098
2015-08-03,6009.749
2015-08-04,5991.938
2015-08-05,6020.039
2015-08-06,6001.433
2015-08-07,5963.998
2015-08-10,6027.179
2015-08-11,5966.496
2015-08-12,5880.308
2015-08-13,5910.315
2015-08-14,5891.872
2015-08-17,5887.587
2015-08-18,5876.678
2015-08-19,5782.173
2015-08-20,5740.492
2015-08-21,5610.351
2015-08-24,5431.968
2015-08-25,5577.501
2015-08-26,5473.519
2015-08-27,5572.632
2015-08-28,5592.809
2015-08-31,5576.551
2015-09-01,5447.174
2015-09-02,5446.961
2015-09-03,5509.771
2015-09-04,5377.571
2015-09-07,5424.511
2015-09-08,5501.805
2015-09-09,5567.027
2015-09-10,5525.552
2015-09-11,5500.994
2015-09-14,5470.95
2015-09-15,5507.402
2015-09-16,5604.098
2015-09-17,5603.04
2015-09-18,5528.38
2015-09-21,5486.384
2015-09-22,5283.57
2015-09-23,5293.47
2015-09-24,5246.462
2015-09-25,5341.727
2015-09-28,5237.48
2015-09-29,5209.808
2015-09-30,5316.23
2015-10-01,5312.47
2015-10-02,5372.754
2015-10-05,5507.332
2015-10-06,5567.911
2015-10-07,5569.335
2015-10-08,5601.191
2015-10-09,5662.081
2015-10-12,5655.332
2015-10-13,5603.457
2015-10-14,5591.741
2015-10-15,5647.749
2015-10-16,5677.149
2015-10-19,5658.393
2015-10-20,5648.131
2015-10-21,5653.151
2015-10-22,5674.548
2015-10-23,5719.578
2015-10-26,5705.67
2015-10-27,5645.301
2015-10-28,5714.17
2015-10-29,5657.403
2015-10-30,5696.892
2015-11-02,5709.942
2015-11-03,5693.79
2015-11-04,5676.524
2015-11-05,5653.775
2015-11-06,5605.028
2015-11-09,5545.422
2015-11-10,5523.471
2015-11-11,5576.449
2015-11-12,5501.442
2015-11-13,5443.834
2015-11-16,5452.11
2015-11-17,5555.005
2015-11-18,5547.125
2015-11-19,5619.964
2015-11-20,5597.293
2015-11-23,5549.615
2015-11-24,5494.501
2015-11-25,5549.909
2015-11-26,5612.058
2015-11-27,5586.95
2015-11-30,5592.47
2015-12-01,5597.802
2015-12-02,5578.328
2015-12-03,5542.092
2015-12-04,5536.484
2015-12-07,5544.216
2015-12-08,5453.583
2015-12-09,5476.726
2015-12-10,5448.695
2015-12-11,5362.784
2015-12-14,5280.412
2015-12-15,5381.182
2015-12-16,5405.834
2015-12-17,5418.715
2015-12-18,5368.344
2015-12-21,5344.055
2015-12-22,5365.669
2015-12-23,5468.577
2015-12-24,5507.395
2015-12-25,5507.395
2015-12-28,5487.517
2015-12-29,5531.506
2015-12-30,5503.325
2015-12-31,5448.549
2016-01-01,5448.549
2016-01-04,5282.478
2016-01-05,5274.4
2016-01-06,5221.451
2016-01-07,5145.17
2016-01-08,5099.263
2016-01-11,5058.541
2016-01-12,5091.97
2016-01-13,5124.784
2016-01-14,5047.085
2016-01-15,4954.762
2016-01-18,4904.706
2016-01-19,4978.549
2016-01-20,4817.693
2016-01-21,4880.622
2016-01-22,5028.432
2016-01-25,4999.676
2016-01-26,5051.013
2016-01-27,5080.948
2016-01-28,5033.772
2016-01-29,5089.404
2016-02-01,5112.512
2016-02-02,5007.518
2016-02-03,4998.443
2016-02-04,5047.714
2016-02-05,4994.817
2016-02-08,4825.008
2016-02-09,4815.778
2016-02-10,4853.127
2016-02-11,4735.823
2016-02-12,4834.457
2016-02-15,4933.719
2016-02-16,4912.581
2016-02-17,5037.884
2016-02-18,5024.254
2016-02-19,4987.276
2016-02-22,5038.829
2016-02-23,4972.596
2016-02-24,4855.743
2016-02-25,4960.508
2016-02-26,4990.213
2016-02-29,4998.229
2016-03-01,5066.265
2016-03-02,5088.52
2016-03-03,5120.353
2016-03-04,5192.167
2016-03-07,5168.348
2016-03-08,5149.753
2016-03-09,5156.338
2016-03-10,5131.461
2016-03-11,5272.07
2016-03-14,5284.114
2016-03-15,5226.551
2016-03-16,5211.821
2016-03-17,5324.274
2016-03-18,5328.291
2016-03-21,5301.58
2016-03-22,5277.378
2016-03-23,5249.67
2016-03-24,5167.052
2016-03-25,5167.052
2016-03-28,5195.095
2016-03-29,5202.009
2016-03-30,5351.391
2016-03-31,5311.973
2016-04-01,5220.27
2016-04-04,5258.742
2016-04-05,5155.739
2016-04-06,5195.385
2016-04-07,5165.053
2016-04-08,5238.199
2016-04-11,5274.597
2016-04-12,5273.68
2016-04-13,5365.97
2016-04-14,5375.454
2016-04-15,5374.369
2016-04-18,5411.54
2016-04-19,5516.161
2016-04-20,5522.744
2016-04-21,5486.082
2016-04-22,5444.725
2016-04-25,5426.427
2016-04-26,5457.195
2016-04-27,5476.643
2016-04-28,5493.155
2016-04-29,5441.741
2016-05-02,5470.26
2016-05-03,5379.437
2016-05-04,5305.694
2016-05-05,5285.642
2016-05-06,5280.066
2016-05-09,5291.783
2016-05-10,5341.074
2016-05-11,5335.65
2016-05-12,5299.241
2016-05-13,5277.835
2016-05-16,5296.177
2016-05-17,5298.662
2016-05-18,5316.555
2016-05-19,5226.057
2016-05-20,5293.89
2016-05-23,5266.438
2016-05-24,5365.063
2016-05-25,5430.125
2016-05-26,5457.825
2016-05-27,5443.681
2016-05-30,5455.095
2016-05-31,5409.755
2016-06-01,5377.859
2016-06-02,5378.298
2016-06-03,5413.183
2016-06-06,5449.376
2016-06-07,5506.624
2016-06-08,5501.088
2016-06-09,5417.738
2016-06-10,5274.324
2016-06-13,5181.458
2016-06-14,5042.15
2016-06-15,5101.833
2016-06-16,5029.627
2016-06-17,5144.054
2016-06-20,5372.319
2016-06-21,5380.064
2016-06-22,5405.586
2016-06-23,5519.841
2016-06-24,5035.742
2016-06-27,4779.375
2016-06-28,4932.484
2016-06-29,5111.29
2016-06-30,5169.116
2016-07-01,5215.891
2016-07-04,5182.967
2016-07-05,5087.882
2016-07-06,4985.547
2016-07-07,5038.367
2016-07-08,5099.898
2016-07-11,5185.773
2016-07-12,5251.601
2016-07-13,5260.906
2016-07-14,5302.26
2016-07-15,5277.996
2016-07-18,5286.183
2016-07-19,5238.313
2016-07-20,5290.534
2016-07-21,5281.501
2016-07-22,5269.523
2016-07-25,5273.511
2016-07-26,5285.173
2016-07-27,5309.102
2016-07-28,5300.786
2016-07-29,5385.533
2016-08-01,5347.82
2016-08-02,5300.616
2016-08-03,5279.648
2016-08-04,5302.496
2016-08-05,5325.265
2016-08-08,5329.763
2016-08-09,5396.773
2016-08-10,5410.735
2016-08-11,5469.124
2016-08-12,5459.317
2016-08-15,5469.345
2016-08-16,5456.601
2016-08-17,5419.731
2016-08-18,5484.024
2016-08-19,5438.706
2016-08-22,5443.116
2016-08-23,5489.193
2016-08-24,5474.196
2016-08-25,5445.173
2016-08-26,5472.714
2016-08-29,5409.792
2016-08-30,5427.298
2016-08-31,5401.424
2016-09-01,5427.301
2016-09-02,5521.405
2016-09-05,5515.646
2016-09-06,5540.648
2016-09-07,5560.462
2016-09-08,5557.86
2016-09-09,5466.628
2016-09-12,5419.367
2016-09-13,5374.066
2016-09-14,5371.026
2016-09-15,5399.127
2016-09-16,5319.234
2016-09-19,5384.912
2016-09-20,5374.724
2016-09-21,5384.022
2016-09-22,5520.432
2016-09-23,5471.275
2016-09-26,5408.61
2016-09-27,5378.174
2016-09-28,5411.929
2016-09-29,5440.841
2016-09-30,5448.479
2016-10-03,5443.15
2016-10-04,5462.286
2016-10-05,5454.633
2016-10-06,5418.867
2016-10-07,5375.328
2016-10-10,5404.939
2016-10-11,5329.171
2016-10-12,5281.989
2016-10-13,5243.362
2016-10-14,5298.156
2016-10-17,5252.455
2016-10-18,5321.826
2016-10-19,5336.896
2016-10-20,5331.586
2016-10-21,5304.183
2016-10-24,5310.642
2016-10-25,5282.929
2016-10-26,5289.827
2016-10-27,5294.489
2016-10-28,5284.26
2016-10-31,5271.026
2016-11-01,5255.274
2016-11-02,5228.778
2016-11-03,5215.924
2016-11-04,5188.062
2016-11-07,5226.447
2016-11-08,5251.172
2016-11-09,5278.788
2016-11-10,5233.785
2016-11-11,5199.681
2016-11-14,5148.032
2016-11-15,5166.808
2016-11-16,5130.051
2016-11-17,5162.356
2016-11-18,5094.428
2016-11-21,5133.327
2016-11-22,5129.584
2016-11-23,5098.552
2016-11-24,5131.734
2016-11-25,5161.31
2016-11-28,5110.8
2016-11-29,5142.305
2016-11-30,5156.377
2016-12-01,5143.972
2016-12-02,5144.924
2016-12-05,5205.881
2016-12-06,5261.406
2016-12-07,5326.436
2016-12-08,5315.464
2016-12-09,5327.447
2016-12-12,5341.057
2016-12-13,5414.467
2016-12-14,5394.122
2016-12-15,5319.454
2016-12-16,5335.237
2016-12-19,5343.105
2016-12-20,5339.357
2016-12-21,5356.177
2016-12-22,5356.311
2016-12-23,5360.503
2016-12-26,5360.503
2016-12-27,5365.426
2016-12-28,5348.801
2016-12-29,5378.951
2016-12-30,5426.615
2017-01-02,5451.867
2017-01-03,5404.817
2017-01-04,5446.237
2017-01-05,5515.367
2017-01-06,5500.903
2017-01-09,5462.767
2017-01-10,5488.205
2017-01-11,5437.812
2017-01-12,5498.002
2017-01-13,5535.264
2017-01-16,5480.606
2017-01-17,5516.616
2017-01-18,5526.278
2017-01-19,5480.452
2017-01-20,5512.117
2017-01-23,5522.65
2017-01-24,5542.66
2017-01-25,5607.928
2017-01-26,5582.414
2017-01-27,5583.051
2017-01-30,5517.706
2017-01-31,5539.334
2017-02-01,5559.346
2017-02-02,5567.006
2017-02-03,5589.978
2017-02-06,5527.563
2017-02-07,5515.516
2017-02-08,5541.823
2017-02-09,5565.95
2017-02-10,5554.468
2017-02-13,5586.518
2017-02-14,5565.084
2017-02-15,5589.676
2017-02-16,5624.991
2017-02-17,5604.944
2017-02-20,5610.645
2017-02-21,5601.291
2017-02-22,5605.107
2017-02-23,5628.63
2017-02-24,5573.943
2017-02-27,5588.451
2017-02-28,5605.502
2017-03-01,5653.052
2017-03-02,5640.347
2017-03-03,5655.245
2017-03-06,5644.409
2017-03-07,5621.023
2017-03-08,5611.442
2017-03-09,5628.968
2017-03-10,5674.349
2017-03-13,5702.306
2017-03-14,5670.81
2017-03-15,5688.053
2017-03-16,5790.71
2017-03-17,5804.142
2017-03-20,5800.6
2017-03-21,5801.369
2017-03-22,5772.938
2017-03-23,5812.182
2017-03-24,5811.778
2017-03-27,5831.794
2017-03-28,5859.425
2017-03-29,5816.871
2017-03-30,5841.557
2017-03-31,5830.605
2017-04-03,5779.177
2017-04-04,5796.613
2017-04-05,5797.038
2017-04-06,5806.149
2017-04-07,5793.255
2017-04-10,5785.331
2017-04-11,5800.477
2017-04-12,5804.693
2017-04-13,5786.922
2017-04-14,5786.922
2017-04-17,5811.795
2017-04-18,5761.133
2017-04-19,5781.906
2017-04-20,5822.925
2017-04-21,5782.363
2017-04-24,6002.343
2017-04-25,6051.674
2017-04-26,6052.086
2017-04-27,6033.868
2017-04-28,6036.476
2017-05-01,6044.609
2017-05-02,6082.577
2017-05-03,6086.757
2017-05-04,6153.097
2017-05-05,6220.671
2017-05-08,6185.325
2017-05-09,6191.28
2017-05-10,6190.785
2017-05-11,6165.235
2017-05-12,6218.01
2017-05-15,6258.734
2017-05-16,6321.923
2017-05-17,6284.842
2017-05-18,6243.329
2017-05-19,6317.598
2017-05-22,6344.353
2017-05-23,6347.82
2017-05-24,6328.491
2017-05-25,6341.198
2017-05-26,6311.303
2017-05-29,6307.693
2017-05-30,6296.695
2017-05-31,6329.195
2017-06-01,6346.915
2017-06-02,6389.863
2017-06-05,6371.421
2017-06-06,6337.766
2017-06-07,6331.541
2017-06-08,6310.66
2017-06-09,6312.339
2017-06-12,6264.407
2017-06-13,6298.711
2017-06-14,6318.488
2017-06-15,6227.085
2017-06-16,6294.933
2017-06-19,6333.019
2017-06-20,6264.017
2017-06-21,6260.909
2017-06-22,6269.538
2017-06-23,6278.448
2017-06-26,6304.569
2017-06-27,6305.212
2017-06-28,6345.288
2017-06-29,6296.301
2017-06-30,6260.068
2017-07-03,6308.533
2017-07-04,6280.396
2017-07-05,6278.334
2017-07-06,6278.906
2017-07-07,6266.292
2017-07-10,6287.861
2017-07-11,6264.354
2017-07-12,6362.47
2017-07-13,6373.077
2017-07-14,6407.983
2017-07-17,6419.441
2017-07-18,6407.417
2017-07-19,6421.857
2017-07-20,6462.914
2017-07-21,6408.861
2017-07-24,6385.745
2017-07-25,6424.711
2017-07-26,6439.279
2017-07-27,6450.704
2017-07-28,6430.664
2017-07-31,6446.952
2017-08-01,6498.576
2017-08-02,6497.501
2017-08-03,6518.765
2017-08-04,6511.969
2017-08-07,6527.618
2017-08-08,6507.974
2017-08-09,6462.679
2017-08-10,6409.568
2017-08-11,6366.1
2017-08-14,6429.003
2017-08-15,6399.664
2017-08-16,6434.161
2017-08-17,6419.475
2017-08-18,6378.591
2017-08-21,6388.937
2017-08-22,6412.659
2017-08-23,6409.496
2017-08-24,6416.088
2017-08-25,6445.326
2017-08-28,6460.381
2017-08-29,6431.93
2017-08-30,6416.682
2017-08-31,6450.702
2017-09-01,6484.37
2017-09-04,6468.622
2017-09-05,6465.319
2017-09-06,6478.615
2017-09-07,6535.062
2017-09-08,6551.043
2017-09-11,6599.234
2017-09-12,6617.487
2017-09-13,6596.42
2017-09-14,6578.589
2017-09-15,6608.727
2017-09-18,6626.299
2017-09-19,6642.265
2017-09-20,6649.857
2017-09-21,6627.142
2017-09-22,6658.603
2017-09-25,6616.665
2017-09-26,6564.63
2017-09-27,6570.952
2017-09-28,6612.618
2017-09-29,6663.557
2017-10-02,6649.322
2017-10-03,6669.465
2017-10-04,6667.861
2017-10-05,6655.052
2017-10-06,6638.455
2017-10-09,6654.023
2017-10-10,6697.618
2017-10-11,6713.268
2017-10-12,6718.067
2017-10-13,6731.163
2017-10-16,6709.787
2017-10-17,6669.021
2017-10-18,6702.208
2017-10-19,6707.515
2017-10-20,6687.473
2017-10-23,6673.757
2017-10-24,6660.1
2017-10-25,6648.327
2017-10-26,6657.763
2017-10-27,6626.775
2017-10-30,6660.259
2017-10-31,6694.89
2017-11-01,6700.905
2017-11-02,6706.63
2017-11-03,6690.637
2017-11-06,6683.465
2017-11-07,6644.943
2017-11-08,6649.532
2017-11-09,6602.235
2017-11-10,6598.977
2017-11-13,6559.484
2017-11-14,6568.445
2017-11-15,6562.03
2017-11-16,6595.063
2017-11-17,6581.076
2017-11-20,6606.978
2017-11-21,6622.287
2017-11-22,6638.676
2017-11-23,6671.945
2017-11-24,6716.61
2017-11-27,6675.022
2017-11-28,6686.777
2017-11-29,6691.886
2017-11-30,6709.617
2017-12-01,6630.834
2017-12-04,6682.042
2017-12-05,6660.594
2017-12-06,6635.404
2017-12-07,6637.497
2017-12-08,6663.325
2017-12-11,6686.454
2017-12-12,6695.52
2017-12-13,6694.981
2017-12-14,6673.638
2017-12-15,6657.06
2017-12-18,6760.265
2017-12-19,6730.365
2017-12-20,6724.349
2017-12-21,6753.291
2017-12-22,6730.951
2017-12-25,6730.951
2017-12-26,6740.685
2017-12-27,6767.63
2017-12-28,6776.472
2017-12-29,6810.781
2018-01-01,6810.781
2018-01-02,6815.791
2018-01-03,6835.768
2018-01-04,6927.315
2018-01-05,6968.643
2018-01-08,6953.207
2018-01-09,6956.445
2018-01-10,6963.144
2018-01-11,6977.725
2018-01-12,7056.144
2018-01-15,7118.791
2018-01-16,7101.702
2018-01-17,7101.223
2018-01-18,7113.774
2018-01-19,7142.744
2018-01-22,7182.178
2018-01-23,7217.406
2018-01-24,7232.202
2018-01-25,7262.423
2018-01-26,7257.283
2018-01-29,7199.934
2018-01-30,7166.761
2018-01-31,7178.88
2018-02-01,7148.4
2018-02-02,7031.992
2018-02-05,6913.65
2018-02-06,6703.632
2018-02-07,6805.884
2018-02-08,6678.659
2018-02-09,6575.436
2018-02-12,6669.412
2018-02-13,6670.57
2018-02-14,6767.822
2018-02-15,6847.405
2018-02-16,6904.532
2018-02-19,6832.678
2018-02-20,6843.711
2018-02-21,6843.31
2018-02-22,6836.216
2018-02-23,6838.19
2018-02-26,6868.051
2018-02-27,6828.244
2018-02-28,6756.915
2018-03-01,6665.361
2018-03-02,6595.019
2018-03-05,6673.082
2018-03-06,6723.654
2018-03-07,6746.63
2018-03-08,6777.072
2018-03-09,6799.976
2018-03-12,6816.797
2018-03-13,6791.911
2018-03-14,6761.886
2018-03-15,6778.661
2018-03-16,6775.712
2018-03-19,6728.977
2018-03-20,6732.588
2018-03-21,6720.769
2018-03-22,6642.289
2018-03-23,6610.406
2018-03-26,6608.928
2018-03-27,6664.922
2018-03-28,6673.922
2018-03-29,6675.611
2018-03-30,6675.611
2018-04-02,6683.65
2018-04-03,6630.701
2018-04-04,6617.04
2018-04-05,6740.337
2018-04-06,6740.335
2018-04-09,6776.496
2018-04-10,6855.605
2018-04-11,6834.777
2018-04-12,6843.499
2018-04-13,6856.677
2018-04-16,6855.816
2018-04-17,6900.613
2018-04-18,6939.712
2018-04-19,6936.676
2018-04-20,6889.12
2018-04-23,6881.183
2018-04-24,6880.512
2018-04-25,6809.173
2018-04-26,6842.685
2018-04-27,6856.364
2018-04-30,6860.333
2018-05-01,6800.16
2018-05-02,6824.737
2018-05-03,6774.14
2018-05-04,6810.501
2018-05-07,6847.028
2018-05-08,6820.918
2018-05-09,6867.773
