Date,WORLD SMID VALUE SMID (Small+Mid Cap)
2005-11-09,689.863
2005-11-10,692.347
2005-11-11,695.359
2005-11-14,693.577
2005-11-15,689.732
2005-11-16,689.482
2005-11-17,699.134
2005-11-18,701.814
2005-11-21,705.591
2005-11-22,707.726
2005-11-23,712.004
2005-11-24,711.425
2005-11-25,711.446
2005-11-28,708.449
2005-11-29,709.718
2005-11-30,709.493
2005-12-01,717.386
2005-12-02,719.897
2005-12-05,720.108
2005-12-06,720.935
2005-12-07,718.545
2005-12-08,719.135
2005-12-09,722.605
2005-12-12,727.286
2005-12-13,729.165
2005-12-14,733.873
2005-12-15,729.838
2005-12-16,731.565
2005-12-19,726.596
2005-12-20,726.515
2005-12-21,729.739
2005-12-22,732.964
2005-12-23,734.495
2005-12-26,735.119
2005-12-27,730.285
2005-12-28,733.716
2005-12-29,733.104
2005-12-30,729.247
2006-01-02,729.669
2006-01-03,741.676
2006-01-04,750.119
2006-01-05,750.816
2006-01-06,757.882
2006-01-09,760.13
2006-01-10,760.301
2006-01-11,763.108
2006-01-12,760.854
2006-01-13,760.443
2006-01-16,761.135
2006-01-17,754.017
2006-01-18,748.061
2006-01-19,757.188
2006-01-20,751.749
2006-01-23,753.948
2006-01-24,759.697
2006-01-25,761.492
2006-01-26,767.264
2006-01-27,771.262
2006-01-30,770.874
2006-01-31,772.658
2006-02-01,774.158
2006-02-02,769.57
2006-02-03,764.53
2006-02-06,767.998
2006-02-07,763.367
2006-02-08,761.71
2006-02-09,763.378
2006-02-10,761.991
2006-02-13,756.708
2006-02-14,761.378
2006-02-15,763.906
2006-02-16,766.937
2006-02-17,766.87
2006-02-20,766.495
2006-02-21,767.71
2006-02-22,772.541
2006-02-23,775.933
2006-02-24,777.39
2006-02-27,779.841
2006-02-28,775.25
2006-03-01,779.027
2006-03-02,777.562
2006-03-03,775.014
2006-03-06,773.137
2006-03-07,764.569
2006-03-08,762.483
2006-03-09,765.646
2006-03-10,768.686
2006-03-13,774.094
2006-03-14,782.691
2006-03-15,788.048
2006-03-16,792.166
2006-03-17,796.093
2006-03-20,796.171
2006-03-21,790.508
2006-03-22,795.244
2006-03-23,792.713
2006-03-24,795.685
2006-03-27,796.449
2006-03-28,794.587
2006-03-29,798.394
2006-03-30,802.38
2006-03-31,799.652
2006-04-03,802.758
2006-04-04,806.792
2006-04-05,809.837
2006-04-06,811.136
2006-04-07,803.96
2006-04-10,802.197
2006-04-11,795.409
2006-04-12,794.124
2006-04-13,794.699
2006-04-14,794.597
2006-04-17,797.781
2006-04-18,808.861
2006-04-19,815.908
2006-04-20,814.771
2006-04-21,817.628
2006-04-24,814.157
2006-04-25,815.112
2006-04-26,817.652
2006-04-27,819.544
2006-04-28,819.968
2006-05-01,821.545
2006-05-02,826.697
2006-05-03,825.189
2006-05-04,830.539
2006-05-05,840.284
2006-05-08,843.482
2006-05-09,844.658
2006-05-10,843.48
2006-05-11,836.061
2006-05-12,823.781
2006-05-15,815.547
2006-05-16,811.906
2006-05-17,798.96
2006-05-18,790.56
2006-05-19,789.163
2006-05-22,779.253
2006-05-23,783.269
2006-05-24,778.825
2006-05-25,787.825
2006-05-26,796.039
2006-05-29,797.572
2006-05-30,789.269
2006-05-31,792.062
2006-06-01,798.327
2006-06-02,805.996
2006-06-05,795.325
2006-06-06,781.988
2006-06-07,777.387
2006-06-08,764.981
2006-06-09,770.311
2006-06-12,761.769
2006-06-13,745.262
2006-06-14,748.465
2006-06-15,766.609
2006-06-16,767.06
2006-06-19,761.096
2006-06-20,759.861
2006-06-21,765.886
2006-06-22,766.008
2006-06-23,765.27
2006-06-26,769.49
2006-06-27,765.702
2006-06-28,764.377
2006-06-29,778.753
2006-06-30,791.562
2006-07-03,795.74
2006-07-04,797.724
2006-07-05,788.015
2006-07-06,790.353
2006-07-07,789.126
2006-07-10,789.573
2006-07-11,788.712
2006-07-12,781.408
2006-07-13,771.76
2006-07-14,762.643
2006-07-17,756.903
2006-07-18,754.307
2006-07-19,768.239
2006-07-20,768.433
2006-07-21,762.151
2006-07-24,770.606
2006-07-25,775.562
2006-07-26,775.971
2006-07-27,779.134
2006-07-28,788.085
2006-07-31,789.094
2006-08-01,785.239
2006-08-02,790.77
2006-08-03,791.429
2006-08-04,796.136
2006-08-07,789.167
2006-08-08,787.11
2006-08-09,786.018
2006-08-10,784.107
2006-08-11,782.129
2006-08-14,784.665
2006-08-15,793.507
2006-08-16,801.691
2006-08-17,803.276
2006-08-18,803.364
2006-08-21,802.057
2006-08-22,802.844
2006-08-23,798.492
2006-08-24,797.661
2006-08-25,795.75
2006-08-28,799.201
2006-08-29,802.782
2006-08-30,806.603
2006-08-31,809.504
2006-09-01,811.944
2006-09-04,816.647
2006-09-05,816.433
2006-09-06,807.569
2006-09-07,800.123
2006-09-08,801.461
2006-09-11,796.994
2006-09-12,804.967
2006-09-13,808.077
2006-09-14,810.487
2006-09-15,810.209
2006-09-18,809.855
2006-09-19,809.377
2006-09-20,811.54
2006-09-21,811.01
2006-09-22,807.788
2006-09-25,810.087
2006-09-26,812.784
2006-09-27,818.548
2006-09-28,819.366
2006-09-29,817.001
2006-10-02,818.842
2006-10-03,817.569
2006-10-04,821.743
2006-10-05,829.341
2006-10-06,824.636
2006-10-09,826.555
2006-10-10,827.307
2006-10-11,825.445
2006-10-12,832.782
2006-10-13,835.841
2006-10-16,841.416
2006-10-17,837.027
2006-10-18,839.336
2006-10-19,842.461
2006-10-20,842.401
2006-10-23,843.537
2006-10-24,844.646
2006-10-25,848.52
2006-10-26,854.195
2006-10-27,850.161
2006-10-30,849.616
2006-10-31,851.505
2006-11-01,847.405
2006-11-02,845.295
2006-11-03,843.411
2006-11-06,850.069
2006-11-07,853.185
2006-11-08,852.939
2006-11-09,850.944
2006-11-10,855.982
2006-11-13,854.904
2006-11-14,861.263
2006-11-15,863.607
2006-11-16,865.051
2006-11-17,863.274
2006-11-20,861.815
2006-11-21,865.396
2006-11-22,872.533
2006-11-23,873.037
2006-11-24,874.653
2006-11-27,864.326
2006-11-28,864.819
2006-11-29,876.373
2006-11-30,882.264
2006-12-01,882.899
2006-12-04,889.479
2006-12-05,891.449
2006-12-06,893.129
2006-12-07,892.424
2006-12-08,892.307
2006-12-11,891.647
2006-12-12,891.803
2006-12-13,893.256
2006-12-14,896.754
2006-12-15,895.591
2006-12-18,891.361
2006-12-19,890.617
2006-12-20,895.164
2006-12-21,892.745
2006-12-22,890.742
2006-12-25,889.91
2006-12-26,893.231
2006-12-27,900.153
2006-12-28,900.219
2006-12-29,898.118
2007-01-01,898.118
2007-01-02,903.098
2007-01-03,900.964
2007-01-04,897.768
2007-01-05,887.879
2007-01-08,888.68
2007-01-09,891.437
2007-01-10,887.77
2007-01-11,893.403
2007-01-12,900.12
2007-01-15,904.081
2007-01-16,902.987
2007-01-17,903.834
2007-01-18,901.961
2007-01-19,906.63
2007-01-22,905.143
2007-01-23,909.357
2007-01-24,914.304
2007-01-25,909.043
2007-01-26,907.215
2007-01-29,910.436
2007-01-30,915.143
2007-01-31,917.827
2007-02-01,927.691
2007-02-02,930.789
2007-02-05,929.588
2007-02-06,935.258
2007-02-07,939.109
2007-02-08,935.66
2007-02-09,933.078
2007-02-12,928.8
2007-02-13,936.269
2007-02-14,944.67
2007-02-15,948.919
2007-02-16,948.988
2007-02-19,950.988
2007-02-20,953.72
2007-02-21,952.468
2007-02-22,953.988
2007-02-23,955.425
2007-02-26,956.832
2007-02-27,933.42
2007-02-28,926.073
2007-03-01,922.31
2007-03-02,915.043
2007-03-05,894.163
2007-03-06,908.739
2007-03-07,911.803
2007-03-08,919.912
2007-03-09,922.878
2007-03-12,927.404
2007-03-13,913.687
2007-03-14,906.254
2007-03-15,916.27
2007-03-16,914.908
2007-03-19,924.536
2007-03-20,930.98
2007-03-21,940.643
2007-03-22,946.577
2007-03-23,947.756
2007-03-26,947.075
2007-03-27,942.534
2007-03-28,939.238
2007-03-29,941.406
2007-03-30,942.9
2007-04-02,946.511
2007-04-03,953.586
2007-04-04,955.889
2007-04-05,957.962
2007-04-06,957.958
2007-04-09,957.748
2007-04-10,963.184
2007-04-11,959.467
2007-04-12,961.71
2007-04-13,963.139
2007-04-16,973.421
2007-04-17,974.213
2007-04-18,976.228
2007-04-19,971.399
2007-04-20,978.028
2007-04-23,978.428
2007-04-24,976.098
2007-04-25,982.144
2007-04-26,981.16
2007-04-27,980.847
2007-04-30,974.37
2007-05-01,974.305
2007-05-02,981.853
2007-05-03,984.233
2007-05-04,988.373
2007-05-07,992.563
2007-05-08,986.821
2007-05-09,991.441
2007-05-10,982.174
2007-05-11,986.883
2007-05-14,985.069
2007-05-15,983.588
2007-05-16,984.471
2007-05-17,982.436
2007-05-18,985.273
2007-05-21,988.491
2007-05-22,992.919
2007-05-23,993.847
2007-05-24,982.198
2007-05-25,982.817
2007-05-28,984.263
2007-05-29,990.504
2007-05-30,993.161
2007-05-31,1000.0
2007-06-01,1004.854
2007-06-04,1008.401
2007-06-05,1003.398
2007-06-06,993.078
2007-06-07,976.487
2007-06-08,976.676
2007-06-11,978.433
2007-06-12,970.204
2007-06-13,974.404
2007-06-14,980.356
2007-06-15,989.054
2007-06-18,989.1
2007-06-19,990.07
2007-06-20,984.801
2007-06-21,983.013
2007-06-22,977.296
2007-06-25,971.815
2007-06-26,969.328
2007-06-27,970.138
2007-06-28,976.251
2007-06-29,977.348
2007-07-02,987.618
2007-07-03,991.282
2007-07-04,992.881
2007-07-05,991.955
2007-07-06,994.604
2007-07-09,995.973
2007-07-10,986.879
2007-07-11,986.863
2007-07-12,996.948
2007-07-13,1001.718
2007-07-16,999.239
2007-07-17,998.095
2007-07-18,993.141
2007-07-19,999.029
2007-07-20,991.513
2007-07-23,988.346
2007-07-24,972.464
2007-07-25,966.898
2007-07-26,946.067
2007-07-27,931.158
2007-07-30,935.559
2007-07-31,935.72
2007-08-01,929.381
2007-08-02,934.188
2007-08-03,917.496
2007-08-06,922.033
2007-08-07,925.156
2007-08-08,937.929
2007-08-09,921.275
2007-08-10,911.465
2007-08-13,914.171
2007-08-14,900.276
2007-08-15,884.272
2007-08-16,878.215
2007-08-17,889.018
2007-08-20,895.879
2007-08-21,899.786
2007-08-22,911.345
2007-08-23,914.758
2007-08-24,920.631
2007-08-27,917.374
2007-08-28,900.822
2007-08-29,910.77
2007-08-30,911.721
2007-08-31,924.749
2007-09-03,926.084
2007-09-04,931.908
2007-09-05,920.65
2007-09-06,921.779
2007-09-07,911.144
2007-09-10,902.523
2007-09-11,912.394
2007-09-12,912.558
2007-09-13,913.77
2007-09-14,912.715
2007-09-17,903.422
2007-09-18,917.801
2007-09-19,935.018
2007-09-20,931.367
2007-09-21,931.578
2007-09-24,928.725
2007-09-25,925.098
2007-09-26,930.365
2007-09-27,940.112
2007-09-28,939.766
2007-10-01,949.538
2007-10-02,954.911
2007-10-03,954.279
2007-10-04,953.995
2007-10-05,964.441
2007-10-08,958.834
2007-10-09,965.281
2007-10-10,966.134
2007-10-11,966.159
2007-10-12,963.63
2007-10-15,956.329
2007-10-16,944.855
2007-10-17,946.632
2007-10-18,946.765
2007-10-19,931.186
2007-10-22,926.693
2007-10-23,936.322
2007-10-24,931.491
2007-10-25,934.136
2007-10-26,944.57
2007-10-29,948.365
2007-10-30,946.257
2007-10-31,958.589
2007-11-01,940.417
2007-11-02,934.25
2007-11-05,925.649
2007-11-06,934.114
2007-11-07,918.185
2007-11-08,916.484
2007-11-09,908.153
2007-11-12,896.057
2007-11-13,908.962
2007-11-14,910.705
2007-11-15,898.989
2007-11-16,891.22
2007-11-19,873.738
2007-11-20,876.253
2007-11-21,862.749
2007-11-22,863.867
2007-11-23,875.852
2007-11-26,867.291
2007-11-27,871.02
2007-11-28,887.925
2007-11-29,890.665
2007-11-30,896.851
2007-12-03,893.299
2007-12-04,884.045
2007-12-05,892.036
2007-12-06,903.374
2007-12-07,909.067
2007-12-10,915.162
2007-12-11,900.154
2007-12-12,899.394
2007-12-13,887.659
2007-12-14,873.518
2007-12-17,855.116
2007-12-18,859.004
2007-12-19,856.624
2007-12-20,858.518
2007-12-21,870.285
2007-12-24,876.573
2007-12-25,877.854
2007-12-26,879.878
2007-12-27,872.57
2007-12-28,873.148
2007-12-31,873.021
2008-01-01,873.021
2008-01-02,868.356
2008-01-03,859.977
2008-01-04,839.535
2008-01-07,834.08
2008-01-08,824.786
2008-01-09,821.98
2008-01-10,822.141
2008-01-11,815.413
2008-01-14,822.735
2008-01-15,804.424
2008-01-16,796.851
2008-01-17,789.704
2008-01-18,783.678
2008-01-21,766.904
2008-01-22,766.916
2008-01-23,782.792
2008-01-24,796.436
2008-01-25,800.457
2008-01-28,805.758
2008-01-29,817.317
2008-01-30,811.373
2008-01-31,825.652
2008-02-01,841.43
2008-02-04,840.867
2008-02-05,817.451
2008-02-06,809.292
2008-02-07,807.448
2008-02-08,803.933
2008-02-11,801.828
2008-02-12,811.052
2008-02-13,815.124
2008-02-14,814.734
2008-02-15,813.333
2008-02-18,815.263
2008-02-19,819.199
2008-02-20,816.28
2008-02-21,816.667
2008-02-22,817.408
2008-02-25,831.246
2008-02-26,837.449
2008-02-27,843.089
2008-02-28,834.173
2008-02-29,818.444
2008-03-03,809.803
2008-03-04,805.491
2008-03-05,808.158
2008-03-06,799.084
2008-03-07,791.68
2008-03-10,779.414
2008-03-11,796.354
2008-03-12,800.649
2008-03-13,802.275
2008-03-14,791.539
2008-03-17,776.272
2008-03-18,798.634
2008-03-19,787.671
2008-03-20,791.898
2008-03-21,794.922
2008-03-24,801.449
2008-03-25,818.682
2008-03-26,818.388
2008-03-27,817.492
2008-03-28,812.671
2008-03-31,816.526
2008-04-01,832.666
2008-04-02,840.084
2008-04-03,841.405
2008-04-04,842.277
2008-04-07,845.585
2008-04-08,837.4
2008-04-09,827.733
2008-04-10,828.459
2008-04-11,821.447
2008-04-14,815.49
2008-04-15,819.127
2008-04-16,839.597
2008-04-17,839.122
2008-04-18,843.961
2008-04-21,844.943
2008-04-22,837.414
2008-04-23,836.817
2008-04-24,836.488
2008-04-25,844.121
2008-04-28,848.861
2008-04-29,844.339
2008-04-30,843.071
2008-05-01,849.029
2008-05-02,854.643
2008-05-05,855.093
2008-05-06,859.427
2008-05-07,852.575
2008-05-08,856.114
2008-05-09,850.618
2008-05-12,859.829
2008-05-13,859.135
2008-05-14,861.484
2008-05-15,869.128
2008-05-16,872.879
2008-05-19,873.114
2008-05-20,867.922
2008-05-21,859.952
2008-05-22,862.713
2008-05-23,856.141
2008-05-26,852.053
2008-05-27,854.772
2008-05-28,854.4
2008-05-29,859.64
2008-05-30,863.053
2008-06-02,857.945
2008-06-03,854.467
2008-06-04,856.158
2008-06-05,864.693
2008-06-06,850.66
2008-06-09,840.514
2008-06-10,830.189
2008-06-11,817.954
2008-06-12,814.592
2008-06-13,821.144
2008-06-16,827.514
2008-06-17,825.197
2008-06-18,815.763
2008-06-19,812.274
2008-06-20,802.451
2008-06-23,792.27
2008-06-24,788.4
2008-06-25,795.03
2008-06-26,781.631
2008-06-27,775.735
2008-06-30,772.787
2008-07-01,767.085
2008-07-02,754.107
2008-07-03,746.921
2008-07-04,744.816
2008-07-07,740.384
2008-07-08,746.061
2008-07-09,741.657
2008-07-10,741.268
2008-07-11,735.915
2008-07-14,729.16
2008-07-15,722.689
2008-07-16,735.861
2008-07-17,753.11
2008-07-18,754.795
2008-07-21,759.699
2008-07-22,769.378
2008-07-23,777.522
2008-07-24,762.05
2008-07-25,758.659
2008-07-28,749.692
2008-07-29,756.141
2008-07-30,765.887
2008-07-31,763.068
2008-08-01,758.929
2008-08-04,751.667
2008-08-05,766.793
2008-08-06,772.469
2008-08-07,760.122
2008-08-08,769.404
2008-08-11,781.622
2008-08-12,773.215
2008-08-13,763.781
2008-08-14,767.9
2008-08-15,768.964
2008-08-18,763.388
2008-08-19,748.594
2008-08-20,749.533
2008-08-21,750.308
2008-08-22,757.339
2008-08-25,750.427
2008-08-26,749.428
2008-08-27,754.178
2008-08-28,766.118
2008-08-29,768.266
2008-09-01,764.164
2008-09-02,763.295
2008-09-03,763.294
2008-09-04,744.451
2008-09-05,740.647
2008-09-08,759.622
2008-09-09,740.782
2008-09-10,741.416
2008-09-11,737.429
2008-09-12,747.692
2008-09-15,724.897
2008-09-16,724.799
2008-09-17,702.345
2008-09-18,727.719
2008-09-19,759.677
2008-09-22,738.493
2008-09-23,730.465
2008-09-24,725.06
2008-09-25,730.75
2008-09-26,724.977
2008-09-29,679.592
2008-09-30,687.805
2008-10-01,687.88
2008-10-02,663.629
2008-10-03,652.539
2008-10-06,619.131
2008-10-07,595.465
2008-10-08,573.453
2008-10-09,544.585
2008-10-10,531.524
2008-10-13,568.377
2008-10-14,580.854
2008-10-15,544.751
2008-10-16,538.917
2008-10-17,541.624
2008-10-20,556.578
2008-10-21,550.217
2008-10-22,518.644
2008-10-23,509.109
2008-10-24,488.641
2008-10-27,464.72
2008-10-28,491.878
2008-10-29,508.441
2008-10-30,528.459
2008-10-31,535.878
2008-11-03,540.731
2008-11-04,561.36
2008-11-05,549.941
2008-11-06,524.188
2008-11-07,528.912
2008-11-10,525.252
2008-11-11,509.584
2008-11-12,491.649
2008-11-13,506.766
2008-11-14,492.074
2008-11-17,484.561
2008-11-18,481.97
2008-11-19,458.582
2008-11-20,432.339
2008-11-21,445.411
2008-11-24,471.206
2008-11-25,480.419
2008-11-26,492.225
2008-11-27,497.389
2008-11-28,502.12
2008-12-01,463.309
2008-12-02,474.056
2008-12-03,482.023
2008-12-04,472.639
2008-12-05,478.932
2008-12-08,501.997
2008-12-09,497.815
2008-12-10,509.94
2008-12-11,500.41
2008-12-12,502.483
2008-12-15,503.371
2008-12-16,520.546
2008-12-17,529.031
2008-12-18,523.469
2008-12-19,520.103
2008-12-22,510.826
2008-12-23,508.336
2008-12-24,507.951
2008-12-25,508.809
2008-12-26,513.252
2008-12-29,514.662
2008-12-30,525.422
2008-12-31,531.796
2009-01-01,531.796
2009-01-02,544.708
2009-01-05,545.405
2009-01-06,553.448
2009-01-07,547.172
2009-01-08,545.997
2009-01-09,535.624
2009-01-12,523.068
2009-01-13,516.043
2009-01-14,499.951
2009-01-15,497.03
2009-01-16,505.714
2009-01-19,502.15
2009-01-20,476.719
2009-01-21,489.498
2009-01-22,481.947
2009-01-23,479.061
2009-01-26,486.093
2009-01-27,494.673
2009-01-28,509.922
2009-01-29,494.605
2009-01-30,483.129
2009-02-02,477.905
2009-02-03,482.059
2009-02-04,484.812
2009-02-05,487.384
2009-02-06,500.86
2009-02-09,503.473
2009-02-10,485.348
2009-02-11,485.01
2009-02-12,480.826
2009-02-13,479.851
2009-02-16,477.062
2009-02-17,456.213
2009-02-18,450.463
2009-02-19,446.19
2009-02-20,437.181
2009-02-23,425.501
2009-02-24,432.424
2009-02-25,429.257
2009-02-26,428.011
2009-02-27,423.378
2009-03-02,402.369
2009-03-03,395.533
2009-03-04,405.533
2009-03-05,391.25
2009-03-06,387.577
2009-03-09,381.254
2009-03-10,401.834
2009-03-11,406.138
2009-03-12,416.06
2009-03-13,422.165
2009-03-16,426.121
2009-03-17,435.365
2009-03-18,446.508
2009-03-19,456.565
2009-03-20,446.261
2009-03-23,470.582
2009-03-24,465.677
2009-03-25,469.814
2009-03-26,480.053
2009-03-27,471.214
2009-03-30,452.05
2009-03-31,458.965
2009-04-01,467.276
2009-04-02,491.026
2009-04-03,498.452
2009-04-06,494.079
2009-04-07,482.421
2009-04-08,484.948
2009-04-09,508.003
2009-04-10,508.678
2009-04-13,512.086
2009-04-14,507.782
2009-04-15,512.033
2009-04-16,521.609
2009-04-17,527.91
2009-04-20,504.085
2009-04-21,512.929
2009-04-22,516.264
2009-04-23,520.12
2009-04-24,532.663
2009-04-27,525.498
2009-04-28,519.835
2009-04-29,534.969
2009-04-30,539.257
2009-05-01,540.164
2009-05-04,560.309
2009-05-05,561.531
2009-05-06,568.454
2009-05-07,564.977
2009-05-08,581.632
2009-05-11,572.678
2009-05-12,567.918
2009-05-13,546.408
2009-05-14,549.85
2009-05-15,550.062
2009-05-18,562.466
2009-05-19,570.248
2009-05-20,574.58
2009-05-21,566.208
2009-05-22,567.166
2009-05-25,568.055
2009-05-26,578.967
2009-05-27,575.16
2009-05-28,575.171
2009-05-29,585.493
2009-06-01,604.194
2009-06-02,608.873
2009-06-03,598.9
2009-06-04,602.771
2009-06-05,600.211
2009-06-08,594.014
2009-06-09,599.11
2009-06-10,602.587
2009-06-11,608.399
2009-06-12,607.01
2009-06-15,590.622
2009-06-16,583.079
2009-06-17,575.675
2009-06-18,578.066
2009-06-19,581.811
2009-06-22,564.209
2009-06-23,561.948
2009-06-24,571.729
2009-06-25,577.885
2009-06-26,584.769
2009-06-29,587.662
2009-06-30,585.693
2009-07-01,593.284
2009-07-02,577.635
2009-07-03,576.219
2009-07-06,571.681
2009-07-07,564.555
2009-07-08,555.853
2009-07-09,558.886
2009-07-10,556.9
2009-07-13,564.146
2009-07-14,572.485
2009-07-15,590.492
2009-07-16,596.14
2009-07-17,595.434
2009-07-20,605.472
2009-07-21,609.703
2009-07-22,612.318
2009-07-23,626.136
2009-07-24,630.041
2009-07-27,634.335
2009-07-28,631.828
2009-07-29,627.52
2009-07-30,638.957
2009-07-31,644.896
2009-08-03,660.494
2009-08-04,664.792
2009-08-05,665.282
2009-08-06,663.283
2009-08-07,670.196
2009-08-10,669.61
2009-08-11,661.464
2009-08-12,668.883
2009-08-13,678.808
2009-08-14,675.075
2009-08-17,652.75
2009-08-18,660.893
2009-08-19,663.865
2009-08-20,673.624
2009-08-21,685.649
2009-08-24,691.326
2009-08-25,695.036
2009-08-26,693.189
2009-08-27,693.212
2009-08-28,700.947
2009-08-31,692.969
2009-09-01,677.951
2009-09-02,669.428
2009-09-03,676.456
2009-09-04,683.585
2009-09-07,690.591
2009-09-08,700.859
2009-09-09,709.185
2009-09-10,715.979
2009-09-11,719.683
2009-09-14,720.404
2009-09-15,725.861
2009-09-16,740.672
2009-09-17,740.783
2009-09-18,738.099
2009-09-21,730.681
2009-09-22,740.39
2009-09-23,734.953
2009-09-24,722.764
2009-09-25,718.406
2009-09-28,728.749
2009-09-29,728.152
2009-09-30,729.203
2009-10-01,710.481
2009-10-02,700.185
2009-10-05,710.123
2009-10-06,724.46
2009-10-07,726.359
2009-10-08,738.308
2009-10-09,741.018
2009-10-12,744.497
2009-10-13,742.099
2009-10-14,755.446
2009-10-15,757.614
2009-10-16,749.233
2009-10-19,757.588
2009-10-20,753.559
2009-10-21,749.277
2009-10-22,750.535
2009-10-23,742.253
2009-10-26,731.607
2009-10-27,720.166
2009-10-28,697.762
2009-10-29,712.995
2009-10-30,699.693
2009-11-02,699.22
2009-11-03,699.595
2009-11-04,704.934
2009-11-05,714.785
2009-11-06,715.944
2009-11-09,732.674
2009-11-10,729.852
2009-11-11,734.918
2009-11-12,726.244
2009-11-13,731.103
2009-11-16,743.766
2009-11-17,738.371
2009-11-18,739.762
2009-11-19,724.412
2009-11-20,720.535
2009-11-23,731.605
2009-11-24,726.411
2009-11-25,730.588
2009-11-26,721.585
2009-11-27,712.804
2009-11-30,716.481
2009-12-01,731.409
2009-12-02,734.962
2009-12-03,732.235
2009-12-04,733.986
2009-12-07,733.013
2009-12-08,725.489
2009-12-09,722.076
2009-12-10,723.404
2009-12-11,726.326
2009-12-14,734.298
2009-12-15,729.971
2009-12-16,735.874
2009-12-17,725.672
2009-12-18,725.524
2009-12-21,731.776
2009-12-22,735.007
2009-12-23,740.585
2009-12-24,744.049
2009-12-25,743.884
2009-12-28,746.31
2009-12-29,748.123
2009-12-30,744.376
2009-12-31,741.652
2010-01-01,741.652
2010-01-04,755.111
2010-01-05,758.495
2010-01-06,760.338
2010-01-07,762.936
2010-01-08,766.605
2010-01-11,772.624
2010-01-12,766.116
2010-01-13,770.156
2010-01-14,774.235
2010-01-15,767.634
2010-01-18,768.631
2010-01-19,772.647
2010-01-20,762.805
2010-01-21,753.044
2010-01-22,742.391
2010-01-25,743.054
2010-01-26,737.871
2010-01-27,736.896
2010-01-28,731.384
2010-01-29,724.365
2010-02-01,730.432
2010-02-02,741.579
2010-02-03,737.714
2010-02-04,718.313
2010-02-05,712.751
2010-02-08,707.779
2010-02-09,712.499
2010-02-10,713.965
2010-02-11,719.262
2010-02-12,720.727
2010-02-15,720.287
2010-02-16,730.644
2010-02-17,736.812
2010-02-18,740.487
2010-02-19,738.134
2010-02-22,743.38
2010-02-23,736.506
2010-02-24,738.97
2010-02-25,734.97
2010-02-26,739.459
2010-03-01,746.08
2010-03-02,753.144
2010-03-03,757.904
2010-03-04,757.894
2010-03-05,767.738
2010-03-08,771.232
2010-03-09,770.964
2010-03-10,776.027
2010-03-11,778.154
2010-03-12,781.747
2010-03-15,778.717
2010-03-16,786.782
2010-03-17,793.854
2010-03-18,789.335
2010-03-19,783.787
2010-03-22,787.613
2010-03-23,792.913
2010-03-24,786.345
2010-03-25,785.187
2010-03-26,787.499
2010-03-29,793.235
2010-03-30,794.713
2010-03-31,793.388
2010-04-01,801.478
2010-04-02,801.721
2010-04-05,809.093
2010-04-06,812.802
2010-04-07,810.321
2010-04-08,808.788
2010-04-09,815.918
2010-04-12,819.896
2010-04-13,818.453
2010-04-14,828.781
2010-04-15,829.253
2010-04-16,817.896
2010-04-19,812.591
2010-04-20,822.377
2010-04-21,826.147
2010-04-22,827.145
2010-04-23,834.182
2010-04-26,835.579
2010-04-27,816.925
2010-04-28,809.913
2010-04-29,823.452
2010-04-30,815.799
2010-05-03,821.243
2010-05-04,798.924
2010-05-05,786.413
2010-05-06,763.978
2010-05-07,743.022
2010-05-10,781.266
2010-05-11,778.678
2010-05-12,792.68
2010-05-13,789.541
2010-05-14,770.929
2010-05-17,764.249
2010-05-18,757.604
2010-05-19,745.858
2010-05-20,720.322
2010-05-21,727.549
2010-05-24,720.823
2010-05-25,709.746
2010-05-26,715.474
2010-05-27,739.626
2010-05-28,737.218
2010-05-31,737.846
2010-06-01,726.268
2010-06-02,734.552
2010-06-03,742.425
2010-06-04,718.296
2010-06-07,702.934
2010-06-08,704.775
2010-06-09,709.346
2010-06-10,728.787
2010-06-11,734.109
2010-06-14,743.439
2010-06-15,756.347
2010-06-16,755.781
2010-06-17,755.887
2010-06-18,758.272
2010-06-21,759.348
2010-06-22,748.244
2010-06-23,742.465
2010-06-24,733.599
2010-06-25,736.734
2010-06-28,736.789
2010-06-29,712.756
2010-06-30,706.701
2010-07-01,702.421
2010-07-02,701.533
2010-07-05,700.234
2010-07-06,707.097
2010-07-07,722.332
2010-07-08,731.835
2010-07-09,738.158
2010-07-12,734.717
2010-07-13,749.402
2010-07-14,749.652
2010-07-15,748.735
2010-07-16,731.764
2010-07-19,732.63
2010-07-20,737.096
2010-07-21,733.123
2010-07-22,750.481
2010-07-23,758.456
2010-07-26,770.689
2010-07-27,770.706
2010-07-28,766.523
2010-07-29,766.909
2010-07-30,764.203
2010-08-02,780.557
2010-08-03,778.923
2010-08-04,779.103
2010-08-05,778.709
2010-08-06,778.09
2010-08-09,782.867
2010-08-10,770.91
2010-08-11,746.878
2010-08-12,740.189
2010-08-13,738.826
2010-08-16,741.39
2010-08-17,751.593
2010-08-18,753.555
2010-08-19,743.701
2010-08-20,734.656
2010-08-23,732.882
2010-08-24,724.732
2010-08-25,723.943
2010-08-26,725.69
2010-08-27,736.645
2010-08-30,731.423
2010-08-31,729.89
2010-09-01,751.414
2010-09-02,757.921
2010-09-03,767.197
2010-09-06,771.134
2010-09-07,759.458
2010-09-08,762.082
2010-09-09,767.235
2010-09-10,768.558
2010-09-13,781.175
2010-09-14,782.466
2010-09-15,782.523
2010-09-16,779.346
2010-09-17,779.988
2010-09-20,791.816
