Date,DENMARK VALUE Standard (Large+Mid Cap)
2005-06-15,4377.815
2005-06-16,4408.415
2005-06-17,4522.829
2005-06-20,4485.922
2005-06-21,4467.008
2005-06-22,4467.52
2005-06-23,4448.047
2005-06-24,4441.8
2005-06-27,4407.6
2005-06-28,4370.748
2005-06-29,4406.218
2005-06-30,4412.004
2005-07-01,4357.496
2005-07-04,4357.686
2005-07-05,4393.716
2005-07-06,4389.637
2005-07-07,4362.18
2005-07-08,4408.993
2005-07-11,4471.534
2005-07-12,4503.579
2005-07-13,4465.313
2005-07-14,4470.461
2005-07-15,4451.028
2005-07-18,4445.771
2005-07-19,4437.659
2005-07-20,4394.39
2005-07-21,4441.12
2005-07-22,4463.697
2005-07-25,4467.709
2005-07-26,4455.254
2005-07-27,4522.967
2005-07-28,4560.771
2005-07-29,4583.249
2005-08-01,4631.928
2005-08-02,4645.066
2005-08-03,4689.762
2005-08-04,4689.451
2005-08-05,4685.393
2005-08-08,4726.367
2005-08-09,4787.464
2005-08-10,4769.732
2005-08-11,4764.075
2005-08-12,4742.803
2005-08-15,4720.822
2005-08-16,4724.836
2005-08-17,4866.695
2005-08-18,4785.741
2005-08-19,4828.817
2005-08-22,4824.423
2005-08-23,4808.149
2005-08-24,4778.34
2005-08-25,4759.261
2005-08-26,4754.141
2005-08-29,4735.296
2005-08-30,4781.07
2005-08-31,4843.307
2005-09-01,4904.669
2005-09-02,4961.307
2005-09-05,4942.643
2005-09-06,4979.339
2005-09-07,4931.173
2005-09-08,4896.503
2005-09-09,4919.85
2005-09-12,4877.46
2005-09-13,4861.513
2005-09-14,4875.907
2005-09-15,4933.161
2005-09-16,4980.141
2005-09-19,4929.194
2005-09-20,4945.239
2005-09-21,4988.314
2005-09-22,4939.073
2005-09-23,4904.61
2005-09-26,4900.764
2005-09-27,4880.552
2005-09-28,4913.761
2005-09-29,4941.994
2005-09-30,4965.161
2005-10-03,4867.516
2005-10-04,4882.749
2005-10-05,4938.838
2005-10-06,4980.278
2005-10-07,4975.606
2005-10-10,4971.015
2005-10-11,4943.367
2005-10-12,4923.351
2005-10-13,4773.567
2005-10-14,4823.558
2005-10-17,4855.79
2005-10-18,4784.149
2005-10-19,4696.574
2005-10-20,4725.07
2005-10-21,4676.645
2005-10-24,4797.978
2005-10-25,4866.595
2005-10-26,4894.826
2005-10-27,4863.111
2005-10-28,4863.498
2005-10-31,4890.182
2005-11-01,4955.758
2005-11-02,4960.512
2005-11-03,5023.047
2005-11-04,4948.767
2005-11-07,4928.138
2005-11-08,4903.321
2005-11-09,4904.512
2005-11-10,4892.262
2005-11-11,4871.38
2005-11-14,4919.344
2005-11-15,4917.986
2005-11-16,4905.494
2005-11-17,4985.572
2005-11-18,4972.925
2005-11-21,5005.952
2005-11-22,4991.464
2005-11-23,5036.315
2005-11-24,4911.991
2005-11-25,4900.326
2005-11-28,4871.875
2005-11-29,4872.927
2005-11-30,4952.936
2005-12-01,4961.806
2005-12-02,5014.056
2005-12-05,5042.809
2005-12-06,5108.284
2005-12-07,5094.462
2005-12-08,5102.549
2005-12-09,5111.95
2005-12-12,5139.393
2005-12-13,5117.411
2005-12-14,5156.454
2005-12-15,5130.296
2005-12-16,5169.422
2005-12-19,5194.371
2005-12-20,5143.31
2005-12-21,5145.411
2005-12-22,5176.885
2005-12-23,5236.943
2005-12-26,5236.943
2005-12-27,5243.018
2005-12-28,5260.717
2005-12-29,5254.436
2005-12-30,5235.688
2006-01-02,5281.628
2006-01-03,5339.463
2006-01-04,5392.549
2006-01-05,5340.277
2006-01-06,5347.172
2006-01-09,5297.818
2006-01-10,5290.474
2006-01-11,5362.53
2006-01-12,5398.723
2006-01-13,5324.3
2006-01-16,5386.771
2006-01-17,5319.707
2006-01-18,5280.323
2006-01-19,5328.813
2006-01-20,5278.135
2006-01-23,5265.387
2006-01-24,5301.426
2006-01-25,5285.969
2006-01-26,5298.767
2006-01-27,5271.592
2006-01-30,5239.575
2006-01-31,5224.909
2006-02-01,5308.651
2006-02-02,5346.645
2006-02-03,5293.605
2006-02-06,5285.982
2006-02-07,5175.547
2006-02-08,5197.529
2006-02-09,5165.168
2006-02-10,5093.244
2006-02-13,5150.419
2006-02-14,5129.301
2006-02-15,5113.459
2006-02-16,5115.345
2006-02-17,5149.46
2006-02-20,5177.276
2006-02-21,5176.914
2006-02-22,5184.639
2006-02-23,5172.895
2006-02-24,5208.469
2006-02-27,5214.606
2006-02-28,5193.085
2006-03-01,5232.064
2006-03-02,5268.14
2006-03-03,5300.356
2006-03-06,5319.017
2006-03-07,5219.066
2006-03-08,5205.978
2006-03-09,5246.935
2006-03-10,5270.285
2006-03-13,5371.106
2006-03-14,5431.446
2006-03-15,5487.129
2006-03-16,5511.38
2006-03-17,5494.25
2006-03-20,5565.014
2006-03-21,5536.462
2006-03-22,5522.611
2006-03-23,5480.378
2006-03-24,5506.609
2006-03-27,5564.674
2006-03-28,5565.114
2006-03-29,5391.116
2006-03-30,5466.505
2006-03-31,5502.394
2006-04-03,5549.548
2006-04-04,5603.041
2006-04-05,5621.225
2006-04-06,5667.018
2006-04-07,5656.448
2006-04-10,5659.008
2006-04-11,5647.67
2006-04-12,5540.73
2006-04-13,5530.499
2006-04-14,5530.499
2006-04-17,5618.508
2006-04-18,5606.826
2006-04-19,5621.138
2006-04-20,5645.363
2006-04-21,5724.642
2006-04-24,5724.641
2006-04-25,5762.233
2006-04-26,5810.342
2006-04-27,5822.206
2006-04-28,5814.829
2006-05-01,5879.849
2006-05-02,5933.432
2006-05-03,5903.375
2006-05-04,5961.272
2006-05-05,6011.84
2006-05-08,6059.573
2006-05-09,6186.237
2006-05-10,6252.825
2006-05-11,6242.081
2006-05-12,6274.928
2006-05-15,5992.712
2006-05-16,6013.826
2006-05-17,5829.466
2006-05-18,5703.078
2006-05-19,5718.537
2006-05-22,5552.481
2006-05-23,5707.926
2006-05-24,5583.6
2006-05-25,5591.016
2006-05-26,5603.529
2006-05-29,5752.669
2006-05-30,5646.302
2006-05-31,5591.276
2006-06-01,5559.972
2006-06-02,5662.817
2006-06-05,5667.533
2006-06-06,5483.13
2006-06-07,5484.835
2006-06-08,5266.931
2006-06-09,5351.386
2006-06-12,5305.858
2006-06-13,5060.773
2006-06-14,5103.583
2006-06-15,5255.371
2006-06-16,5225.659
2006-06-19,5284.51
2006-06-20,5205.006
2006-06-21,5229.149
2006-06-22,5239.997
2006-06-23,5224.777
2006-06-26,5255.16
2006-06-27,5157.938
2006-06-28,5132.471
2006-06-29,5195.14
2006-06-30,5410.596
2006-07-03,5415.78
2006-07-04,5464.614
2006-07-05,5351.372
2006-07-06,5413.567
2006-07-07,5410.191
2006-07-10,5369.114
2006-07-11,5361.085
2006-07-12,5328.681
2006-07-13,5257.431
2006-07-14,5185.134
2006-07-17,5056.787
2006-07-18,5043.841
2006-07-19,5141.14
2006-07-20,5257.396
2006-07-21,5262.68
2006-07-24,5306.439
2006-07-25,5306.06
2006-07-26,5305.754
2006-07-27,5398.175
2006-07-28,5423.838
2006-07-31,5389.392
2006-08-01,5376.299
2006-08-02,5474.606
2006-08-03,5473.565
2006-08-04,5515.075
2006-08-07,5467.985
2006-08-08,5430.828
2006-08-09,5429.552
2006-08-10,5380.121
2006-08-11,5355.566
2006-08-14,5397.042
2006-08-15,5471.827
2006-08-16,5501.443
2006-08-17,5519.342
2006-08-18,5529.449
2006-08-21,5556.383
2006-08-22,5530.564
2006-08-23,5493.308
2006-08-24,5491.648
2006-08-25,5495.601
2006-08-28,5508.83
2006-08-29,5548.993
2006-08-30,5642.302
2006-08-31,5617.184
2006-09-01,5586.566
2006-09-04,5623.854
2006-09-05,5602.341
2006-09-06,5627.178
2006-09-07,5563.97
2006-09-08,5550.355
2006-09-11,5540.087
2006-09-12,5555.745
2006-09-13,5616.141
2006-09-14,5651.814
2006-09-15,5599.213
2006-09-18,5610.257
2006-09-19,5643.623
2006-09-20,5671.201
2006-09-21,5755.078
2006-09-22,5742.458
2006-09-25,5712.242
2006-09-26,5727.301
2006-09-27,5805.102
2006-09-28,5764.335
2006-09-29,5774.139
2006-10-02,5835.116
2006-10-03,5801.297
2006-10-04,5807.045
2006-10-05,5852.354
2006-10-06,5814.036
2006-10-09,5835.218
2006-10-10,5817.971
2006-10-11,5846.84
2006-10-12,5851.994
2006-10-13,5842.123
2006-10-16,5881.48
2006-10-17,5858.067
2006-10-18,5859.37
2006-10-19,5930.68
2006-10-20,5976.509
2006-10-23,6009.844
2006-10-24,5960.348
2006-10-25,6072.772
2006-10-26,6135.433
2006-10-27,6098.282
2006-10-30,6034.596
2006-10-31,6106.292
2006-11-01,6163.493
2006-11-02,6140.307
2006-11-03,6152.742
2006-11-06,6263.159
2006-11-07,6315.919
2006-11-08,6377.261
2006-11-09,6306.484
2006-11-10,6335.926
2006-11-13,6262.252
2006-11-14,6239.937
2006-11-15,6266.797
2006-11-16,6246.87
2006-11-17,6228.209
2006-11-20,6208.06
2006-11-21,6287.17
2006-11-22,6372.119
2006-11-23,6346.971
2006-11-24,6421.866
2006-11-27,6388.765
2006-11-28,6291.416
2006-11-29,6423.793
2006-11-30,6501.052
2006-12-01,6448.376
2006-12-04,6503.769
2006-12-05,6515.934
2006-12-06,6540.752
2006-12-07,6535.147
2006-12-08,6537.121
2006-12-11,6540.374
2006-12-12,6571.975
2006-12-13,6585.567
2006-12-14,6603.433
2006-12-15,6548.797
2006-12-18,6553.558
2006-12-19,6563.318
2006-12-20,6543.384
2006-12-21,6540.943
2006-12-22,6542.951
2006-12-25,6542.951
2006-12-26,6532.115
2006-12-27,6606.311
2006-12-28,6636.527
2006-12-29,6672.429
2007-01-01,6672.429
2007-01-02,6807.504
2007-01-03,6765.843
2007-01-04,6635.635
2007-01-05,6578.138
2007-01-08,6586.622
2007-01-09,6612.931
2007-01-10,6569.042
2007-01-11,6558.113
2007-01-12,6584.502
2007-01-15,6654.093
2007-01-16,6682.992
2007-01-17,6699.319
2007-01-18,6722.741
2007-01-19,6736.794
2007-01-22,6729.056
2007-01-23,6747.472
2007-01-24,6812.211
2007-01-25,6789.683
2007-01-26,6769.946
2007-01-29,6775.327
2007-01-30,6839.0
2007-01-31,6883.24
2007-02-01,6899.628
2007-02-02,6939.315
2007-02-05,6924.569
2007-02-06,7000.037
2007-02-07,7117.115
2007-02-08,7050.453
2007-02-09,7119.373
2007-02-12,7049.906
2007-02-13,7075.691
2007-02-14,7206.695
2007-02-15,7256.17
2007-02-16,7267.788
2007-02-19,7275.819
2007-02-20,7190.452
2007-02-21,7130.355
2007-02-22,7136.517
2007-02-23,7201.023
2007-02-26,7185.798
2007-02-27,7043.741
2007-02-28,6905.226
2007-03-01,6808.835
2007-03-02,6869.338
2007-03-05,6695.962
2007-03-06,6757.542
2007-03-07,6800.937
2007-03-08,6893.567
2007-03-09,6884.239
2007-03-12,6952.87
2007-03-13,6898.478
2007-03-14,6741.526
2007-03-15,6781.324
2007-03-16,6799.774
2007-03-19,6895.889
2007-03-20,6886.931
2007-03-21,6958.527
2007-03-22,7066.011
2007-03-23,6998.985
2007-03-26,7033.041
2007-03-27,7113.69
2007-03-28,7072.292
2007-03-29,7126.703
2007-03-30,7147.678
2007-04-02,7171.421
2007-04-03,7215.419
2007-04-04,7233.858
2007-04-05,7267.042
2007-04-06,7267.042
2007-04-09,7228.67
2007-04-10,7280.912
2007-04-11,7187.552
2007-04-12,7218.413
2007-04-13,7278.066
2007-04-16,7391.504
2007-04-17,7385.873
2007-04-18,7407.227
2007-04-19,7412.74
2007-04-20,7453.521
2007-04-23,7465.408
2007-04-24,7417.738
2007-04-25,7467.483
2007-04-26,7478.483
2007-04-27,7448.991
2007-04-30,7460.965
2007-05-01,7369.948
2007-05-02,7395.299
2007-05-03,7410.216
2007-05-04,7422.106
2007-05-07,7478.04
2007-05-08,7380.565
2007-05-09,7396.817
2007-05-10,7358.665
2007-05-11,7339.273
2007-05-14,7311.903
2007-05-15,7317.758
2007-05-16,7304.484
2007-05-17,7260.453
2007-05-18,7318.645
2007-05-21,7313.228
2007-05-22,7335.48
2007-05-23,7458.022
2007-05-24,7419.067
2007-05-25,7423.183
2007-05-28,7423.183
2007-05-29,7449.292
2007-05-30,7353.327
2007-05-31,7420.863
2007-06-01,7393.842
2007-06-04,7435.156
2007-06-05,7456.688
2007-06-06,7298.558
2007-06-07,7119.803
2007-06-08,7023.048
2007-06-11,7088.701
2007-06-12,6991.848
2007-06-13,6994.856
2007-06-14,7053.979
2007-06-15,7130.321
2007-06-18,7137.589
2007-06-19,7201.313
2007-06-20,7175.814
2007-06-21,7092.918
2007-06-22,7013.583
2007-06-25,7056.799
2007-06-26,7013.12
2007-06-27,6891.243
2007-06-28,6963.807
2007-06-29,7056.563
2007-07-02,7146.227
2007-07-03,7207.204
2007-07-04,7348.053
2007-07-05,7369.136
2007-07-06,7365.591
2007-07-09,7392.499
2007-07-10,7347.011
2007-07-11,7477.746
2007-07-12,7538.317
2007-07-13,7576.695
2007-07-16,7598.146
2007-07-17,7626.442
2007-07-18,7657.714
2007-07-19,7704.193
2007-07-20,7702.271
2007-07-23,7706.923
2007-07-24,7696.337
2007-07-25,7622.217
2007-07-26,7489.295
2007-07-27,7363.137
2007-07-30,7359.914
2007-07-31,7481.811
2007-08-01,7398.986
2007-08-02,7455.2
2007-08-03,7394.413
2007-08-06,7303.103
2007-08-07,7364.255
2007-08-08,7511.16
2007-08-09,7228.973
2007-08-10,7054.174
2007-08-13,7166.211
2007-08-14,7111.239
2007-08-15,6930.639
2007-08-16,6673.612
2007-08-17,6876.375
2007-08-20,6991.879
2007-08-21,6931.402
2007-08-22,7172.347
2007-08-23,7228.105
2007-08-24,7223.302
2007-08-27,7285.376
2007-08-28,7116.447
2007-08-29,7145.983
2007-08-30,7233.328
2007-08-31,7295.03
2007-09-03,7301.979
2007-09-04,7304.904
2007-09-05,7240.282
2007-09-06,7241.839
2007-09-07,7092.288
2007-09-10,6970.169
2007-09-11,7127.532
2007-09-12,7151.839
2007-09-13,7161.485
2007-09-14,7063.814
2007-09-17,6956.945
2007-09-18,7020.113
2007-09-19,7275.072
2007-09-20,7280.47
2007-09-21,7234.012
2007-09-24,7229.237
2007-09-25,7195.896
2007-09-26,7333.369
2007-09-27,7416.904
2007-09-28,7442.568
2007-10-01,7556.864
2007-10-02,7578.263
2007-10-03,7568.275
2007-10-04,7552.975
2007-10-05,7562.968
2007-10-08,7480.66
2007-10-09,7574.947
2007-10-10,7697.053
2007-10-11,7820.532
2007-10-12,7687.92
2007-10-15,7685.796
2007-10-16,7555.011
2007-10-17,7578.499
2007-10-18,7488.009
2007-10-19,7409.747
2007-10-22,7262.993
2007-10-23,7427.991
2007-10-24,7307.56
2007-10-25,7346.413
2007-10-26,7465.769
2007-10-29,7553.364
2007-10-30,7643.686
2007-10-31,7747.257
2007-11-01,7574.727
2007-11-02,7528.349
2007-11-05,7510.859
2007-11-06,7535.821
2007-11-07,7593.269
2007-11-08,7551.703
2007-11-09,7435.858
2007-11-12,7360.068
2007-11-13,7382.4
2007-11-14,7437.299
2007-11-15,7319.779
2007-11-16,7258.588
2007-11-19,7064.741
2007-11-20,7015.094
2007-11-21,6794.005
2007-11-22,6800.033
2007-11-23,7029.871
2007-11-26,7028.262
2007-11-27,6980.87
2007-11-28,7118.266
2007-11-29,7098.896
2007-11-30,7091.731
2007-12-03,7089.589
2007-12-04,7053.014
2007-12-05,7049.161
2007-12-06,7113.596
2007-12-07,7264.121
2007-12-10,7375.825
2007-12-11,7322.111
2007-12-12,7338.777
2007-12-13,7188.711
2007-12-14,7061.598
2007-12-17,6911.035
2007-12-18,6890.725
2007-12-19,6842.891
2007-12-20,6772.539
2007-12-21,6814.556
2007-12-24,6830.539
2007-12-25,6830.539
2007-12-26,6878.74
2007-12-27,6887.771
2007-12-28,6924.751
2007-12-31,6886.054
2008-01-01,6886.054
2008-01-02,7003.902
2008-01-03,6944.84
2008-01-04,6836.545
2008-01-07,6838.214
2008-01-08,6897.532
2008-01-09,6706.985
2008-01-10,6681.937
2008-01-11,6582.515
2008-01-14,6724.353
2008-01-15,6466.1
2008-01-16,6250.135
2008-01-17,6264.117
2008-01-18,6195.921
2008-01-21,5748.84
2008-01-22,6045.434
2008-01-23,5961.058
2008-01-24,6156.954
2008-01-25,6181.06
2008-01-28,6071.446
2008-01-29,6078.994
2008-01-30,6123.28
2008-01-31,6211.822
2008-02-01,6435.573
2008-02-04,6443.457
2008-02-05,6132.094
2008-02-06,6092.913
2008-02-07,6059.454
2008-02-08,5972.168
2008-02-11,5930.988
2008-02-12,6060.216
2008-02-13,6151.796
2008-02-14,6217.393
2008-02-15,6134.603
2008-02-18,6231.132
2008-02-19,6365.689
2008-02-20,6237.947
2008-02-21,6348.387
2008-02-22,6335.347
2008-02-25,6478.36
2008-02-26,6659.839
2008-02-27,6873.362
2008-02-28,6860.216
2008-02-29,6739.89
2008-03-03,6651.436
2008-03-04,6686.193
2008-03-05,6776.201
2008-03-06,6792.608
2008-03-07,6642.583
2008-03-10,6483.82
2008-03-11,6660.323
2008-03-12,6853.398
2008-03-13,6713.678
2008-03-14,6651.151
2008-03-17,6451.855
2008-03-18,6815.354
2008-03-19,6572.575
2008-03-20,6477.422
2008-03-21,6477.422
2008-03-24,6468.198
2008-03-25,6826.339
2008-03-26,6875.421
2008-03-27,6969.399
2008-03-28,6936.45
2008-03-31,6902.667
2008-04-01,6954.812
2008-04-02,7049.488
2008-04-03,6910.709
2008-04-04,6940.318
2008-04-07,7026.268
2008-04-08,6961.818
2008-04-09,6863.075
2008-04-10,6762.832
2008-04-11,6689.27
2008-04-14,6659.713
2008-04-15,6705.465
2008-04-16,6856.314
2008-04-17,6928.71
2008-04-18,6853.269
2008-04-21,6852.385
2008-04-22,6820.603
2008-04-23,6742.758
2008-04-24,6623.934
2008-04-25,6726.006
2008-04-28,6688.096
2008-04-29,6448.68
2008-04-30,6537.274
2008-05-01,6487.803
2008-05-02,6604.664
2008-05-05,6648.804
2008-05-06,6669.491
2008-05-07,6644.406
2008-05-08,6591.796
2008-05-09,6535.784
2008-05-12,6564.5
2008-05-13,6603.975
2008-05-14,6560.165
2008-05-15,6634.779
2008-05-16,6765.347
2008-05-19,6733.932
2008-05-20,6659.285
2008-05-21,6639.652
2008-05-22,6548.752
2008-05-23,6523.867
2008-05-26,6553.284
2008-05-27,6487.119
2008-05-28,6526.267
2008-05-29,6487.0
2008-05-30,6558.373
2008-06-02,6498.12
2008-06-03,6423.926
2008-06-04,6323.626
2008-06-05,6359.52
2008-06-06,6227.069
2008-06-09,6173.432
2008-06-10,6024.541
2008-06-11,5984.703
2008-06-12,6028.094
2008-06-13,6092.055
2008-06-16,6084.581
2008-06-17,6180.121
2008-06-18,6024.209
2008-06-19,5904.261
2008-06-20,5837.362
2008-06-23,5671.344
2008-06-24,5601.349
2008-06-25,5768.522
2008-06-26,5656.362
2008-06-27,5573.717
2008-06-30,5548.766
2008-07-01,5436.083
2008-07-02,5564.408
2008-07-03,5486.078
2008-07-04,5401.581
2008-07-07,5392.379
2008-07-08,5219.033
2008-07-09,5351.4
2008-07-10,5321.315
2008-07-11,5161.856
2008-07-14,5163.381
2008-07-15,5060.098
2008-07-16,4980.482
2008-07-17,5374.482
2008-07-18,5504.179
2008-07-21,5679.158
2008-07-22,5591.926
2008-07-23,5806.773
2008-07-24,5762.93
2008-07-25,5671.131
2008-07-28,5631.915
2008-07-29,5509.05
2008-07-30,5650.158
2008-07-31,5586.337
2008-08-01,5581.905
2008-08-04,5540.811
2008-08-05,5748.807
2008-08-06,5899.758
2008-08-07,5759.065
2008-08-08,5664.865
2008-08-11,5772.208
2008-08-12,5726.562
2008-08-13,5589.58
2008-08-14,5614.794
2008-08-15,5590.457
2008-08-18,5588.754
2008-08-19,5414.9
2008-08-20,5344.336
2008-08-21,5400.052
2008-08-22,5410.142
2008-08-25,5336.89
2008-08-26,5287.813
2008-08-27,5274.642
2008-08-28,5393.084
2008-08-29,5503.723
2008-09-01,5466.662
2008-09-02,5563.554
2008-09-03,5503.37
2008-09-04,5267.37
2008-09-05,5078.078
2008-09-08,5218.839
2008-09-09,5297.544
2008-09-10,5161.636
2008-09-11,4982.233
2008-09-12,5128.813
2008-09-15,4999.455
2008-09-16,4933.911
2008-09-17,4773.018
2008-09-18,5090.472
2008-09-19,5487.217
2008-09-22,5556.628
2008-09-23,5373.141
2008-09-24,5416.412
2008-09-25,5465.26
2008-09-26,5267.312
2008-09-29,4913.065
2008-09-30,4615.041
2008-10-01,4606.808
2008-10-02,4504.23
2008-10-03,4738.109
2008-10-06,4025.633
2008-10-07,3753.008
2008-10-08,3498.173
2008-10-09,3586.616
2008-10-10,3331.497
2008-10-13,3660.475
2008-10-14,4066.279
2008-10-15,3935.469
2008-10-16,3689.541
2008-10-17,3931.007
2008-10-20,4028.017
2008-10-21,3882.585
2008-10-22,3579.019
2008-10-23,3395.432
2008-10-24,3091.989
2008-10-27,2845.358
2008-10-28,2844.018
2008-10-29,3043.177
2008-10-30,3144.259
2008-10-31,3176.012
2008-11-03,3311.767
2008-11-04,3574.908
2008-11-05,3678.29
2008-11-06,3469.541
2008-11-07,3415.886
2008-11-10,3408.022
2008-11-11,3146.199
2008-11-12,3068.201
2008-11-13,3017.011
2008-11-14,2954.188
2008-11-17,2907.339
2008-11-18,2886.743
2008-11-19,2745.118
2008-11-20,2530.924
2008-11-21,2530.541
2008-11-24,2756.661
2008-11-25,2872.856
2008-11-26,2813.43
2008-11-27,2922.946
2008-11-28,2821.209
2008-12-01,2761.453
2008-12-02,2777.563
2008-12-03,2758.355
2008-12-04,2830.659
2008-12-05,2630.761
2008-12-08,2822.076
2008-12-09,2865.2
2008-12-10,2827.546
2008-12-11,2857.873
2008-12-12,2844.94
2008-12-15,2882.216
2008-12-16,2814.085
2008-12-17,2863.336
2008-12-18,2778.485
2008-12-19,2619.481
2008-12-22,2518.275
2008-12-23,2538.491
2008-12-24,2547.449
2008-12-25,2547.449
2008-12-26,2559.532
2008-12-29,2656.773
2008-12-30,2624.948
2008-12-31,2582.936
2009-01-01,2582.936
2009-01-02,2721.631
2009-01-05,2772.051
2009-01-06,2812.483
2009-01-07,2801.196
2009-01-08,2875.02
2009-01-09,2950.276
2009-01-12,2911.743
2009-01-13,2785.498
2009-01-14,2699.939
2009-01-15,2649.978
2009-01-16,2633.155
2009-01-19,2570.998
2009-01-20,2465.087
2009-01-21,2472.321
2009-01-22,2508.456
2009-01-23,2450.201
2009-01-26,2668.717
2009-01-27,2632.704
2009-01-28,2753.492
2009-01-29,2653.452
2009-01-30,2630.484
2009-02-02,2555.127
2009-02-03,2570.473
2009-02-04,2593.276
2009-02-05,2462.528
2009-02-06,2467.138
2009-02-09,2506.543
2009-02-10,2461.744
2009-02-11,2456.25
2009-02-12,2416.286
2009-02-13,2433.337
2009-02-16,2397.652
2009-02-17,2264.921
2009-02-18,2226.268
2009-02-19,2269.727
2009-02-20,2207.617
2009-02-23,2229.471
2009-02-24,2145.787
2009-02-25,2095.862
2009-02-26,2173.146
2009-02-27,2101.244
2009-03-02,1987.107
2009-03-03,1947.506
2009-03-04,2010.839
2009-03-05,1925.551
2009-03-06,1893.874
2009-03-09,1866.629
2009-03-10,2019.896
2009-03-11,2128.709
2009-03-12,2158.848
2009-03-13,2184.423
2009-03-16,2302.188
2009-03-17,2314.63
2009-03-18,2303.9
2009-03-19,2484.324
2009-03-20,2465.54
2009-03-23,2536.09
2009-03-24,2483.724
2009-03-25,2479.407
2009-03-26,2600.739
2009-03-27,2501.434
2009-03-30,2327.42
2009-03-31,2465.881
2009-04-01,2549.941
2009-04-02,2683.946
2009-04-03,2754.433
2009-04-06,2804.852
2009-04-07,2636.783
2009-04-08,2662.696
2009-04-09,2658.354
2009-04-10,2658.354
2009-04-13,2681.0
2009-04-14,2771.925
2009-04-15,2714.92
2009-04-16,2884.263
2009-04-17,2975.94
2009-04-20,2805.318
2009-04-21,2779.416
2009-04-22,2862.925
2009-04-23,2870.08
2009-04-24,2960.418
2009-04-27,2865.172
2009-04-28,2794.539
2009-04-29,2926.642
2009-04-30,3042.429
2009-05-01,3090.81
2009-05-04,3210.974
2009-05-05,3213.047
2009-05-06,3579.293
2009-05-07,3858.396
2009-05-08,3879.001
2009-05-11,4031.277
2009-05-12,3925.419
2009-05-13,3809.264
2009-05-14,3794.763
2009-05-15,3938.251
2009-05-18,4024.351
2009-05-19,4174.397
2009-05-20,4212.677
2009-05-21,4208.081
2009-05-22,4275.761
2009-05-25,4211.995
2009-05-26,4106.305
2009-05-27,4172.515
2009-05-28,4046.665
2009-05-29,4168.788
2009-06-01,4169.343
2009-06-02,4345.278
2009-06-03,4211.567
2009-06-04,4263.475
2009-06-05,4209.381
2009-06-08,4081.503
2009-06-09,4187.15
2009-06-10,4304.761
2009-06-11,4383.774
2009-06-12,4385.092
2009-06-15,4232.767
2009-06-16,4184.42
2009-06-17,4030.414
2009-06-18,4084.738
2009-06-19,4126.055
2009-06-22,4005.427
2009-06-23,3900.95
2009-06-24,4036.921
2009-06-25,3968.487
2009-06-26,4032.979
2009-06-29,4162.642
2009-06-30,4166.092
2009-07-01,4264.358
2009-07-02,4165.782
2009-07-03,4119.899
2009-07-06,4061.775
2009-07-07,4040.388
2009-07-08,3964.074
2009-07-09,3980.69
2009-07-10,3942.074
2009-07-13,3906.698
2009-07-14,4024.862
2009-07-15,4102.348
2009-07-16,4193.919
2009-07-17,4238.255
2009-07-20,4318.721
2009-07-21,4473.73
2009-07-22,4566.613
2009-07-23,4730.992
2009-07-24,4623.955
2009-07-27,4656.617
2009-07-28,4647.172
2009-07-29,4566.263
2009-07-30,4644.31
2009-07-31,4724.014
2009-08-03,5029.666
2009-08-04,4992.46
2009-08-05,5063.866
2009-08-06,5105.941
2009-08-07,5056.24
2009-08-10,5066.908
2009-08-11,4964.572
2009-08-12,5028.207
2009-08-13,5176.811
2009-08-14,5182.785
2009-08-17,4990.236
2009-08-18,5073.594
2009-08-19,5122.019
2009-08-20,5285.639
2009-08-21,5422.396
2009-08-24,5470.918
2009-08-25,5506.873
2009-08-26,5471.292
2009-08-27,5445.327
2009-08-28,5529.743
2009-08-31,5508.626
2009-09-01,5424.435
2009-09-02,5168.866
2009-09-03,5185.938
2009-09-04,5297.95
2009-09-07,5358.871
2009-09-08,5465.415
2009-09-09,5481.102
2009-09-10,5448.149
2009-09-11,5493.129
2009-09-14,5496.844
2009-09-15,5353.413
2009-09-16,5473.875
2009-09-17,5565.589
2009-09-18,5615.164
2009-09-21,5538.282
2009-09-22,5605.91
2009-09-23,5559.35
2009-09-24,5450.137
2009-09-25,5470.317
2009-09-28,5475.988
2009-09-29,5386.613
2009-09-30,5488.472
2009-10-01,5441.91
2009-10-02,5205.808
2009-10-05,5256.317
2009-10-06,5356.998
2009-10-07,5266.246
2009-10-08,5302.366
2009-10-09,5303.266
2009-10-12,5328.302
2009-10-13,5262.227
2009-10-14,5438.864
2009-10-15,5519.686
2009-10-16,5527.723
2009-10-19,5572.451
2009-10-20,5612.022
2009-10-21,5665.497
2009-10-22,5520.315
2009-10-23,5532.17
2009-10-26,5404.896
2009-10-27,5257.107
2009-10-28,4991.479
2009-10-29,5201.838
2009-10-30,5081.726
2009-11-02,5201.311
2009-11-03,5073.575
2009-11-04,4998.134
2009-11-05,5093.77
2009-11-06,5166.465
2009-11-09,5199.598
2009-11-10,5149.766
2009-11-11,5179.666
2009-11-12,5133.035
2009-11-13,5098.373
2009-11-16,5247.081
2009-11-17,5140.873
2009-11-18,5166.635
2009-11-19,5057.029
2009-11-20,4972.268
2009-11-23,5101.425
2009-11-24,5028.776
2009-11-25,5010.598
2009-11-26,4892.44
2009-11-27,4930.695
2009-11-30,4890.001
