Date,SWITZERLAND SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,555.105
2005-11-09,554.559
2005-11-10,556.556
2005-11-11,555.76
2005-11-14,553.964
2005-11-15,551.558
2005-11-16,545.751
2005-11-17,551.942
2005-11-18,553.04
2005-11-21,556.213
2005-11-22,555.007
2005-11-23,558.867
2005-11-24,557.823
2005-11-25,558.654
2005-11-28,553.679
2005-11-29,552.592
2005-11-30,553.103
2005-12-01,555.643
2005-12-02,558.913
2005-12-05,565.677
2005-12-06,565.229
2005-12-07,563.095
2005-12-08,567.007
2005-12-09,567.681
2005-12-12,570.851
2005-12-13,568.632
2005-12-14,572.509
2005-12-15,565.151
2005-12-16,568.681
2005-12-19,566.722
2005-12-20,562.639
2005-12-21,562.448
2005-12-22,563.405
2005-12-23,562.711
2005-12-26,562.711
2005-12-27,565.521
2005-12-28,569.342
2005-12-29,570.347
2005-12-30,569.338
2006-01-02,569.338
2006-01-03,586.717
2006-01-04,595.813
2006-01-05,596.375
2006-01-06,605.479
2006-01-09,604.662
2006-01-10,599.223
2006-01-11,605.738
2006-01-12,603.833
2006-01-13,606.962
2006-01-16,612.31
2006-01-17,606.351
2006-01-18,605.797
2006-01-19,601.963
2006-01-20,600.501
2006-01-23,609.163
2006-01-24,605.796
2006-01-25,604.869
2006-01-26,608.171
2006-01-27,609.145
2006-01-30,605.761
2006-01-31,608.003
2006-02-01,611.786
2006-02-02,610.435
2006-02-03,604.727
2006-02-06,601.955
2006-02-07,601.355
2006-02-08,602.565
2006-02-09,604.687
2006-02-10,604.866
2006-02-13,601.734
2006-02-14,599.31
2006-02-15,600.068
2006-02-16,604.795
2006-02-17,608.203
2006-02-20,610.912
2006-02-21,612.028
2006-02-22,610.002
2006-02-23,612.091
2006-02-24,609.521
2006-02-27,608.827
2006-02-28,608.249
2006-03-01,613.655
2006-03-02,617.902
2006-03-03,621.119
2006-03-06,625.029
2006-03-07,613.244
2006-03-08,608.652
2006-03-09,610.992
2006-03-10,610.905
2006-03-13,617.475
2006-03-14,622.183
2006-03-15,626.63
2006-03-16,630.762
2006-03-17,636.205
2006-03-20,639.933
2006-03-21,632.647
2006-03-22,633.558
2006-03-23,625.615
2006-03-24,630.81
2006-03-27,630.333
2006-03-28,637.498
2006-03-29,632.752
2006-03-30,643.291
2006-03-31,636.104
2006-04-03,642.495
2006-04-04,651.653
2006-04-05,658.035
2006-04-06,657.961
2006-04-07,652.393
2006-04-10,646.096
2006-04-11,642.001
2006-04-12,637.345
2006-04-13,638.845
2006-04-14,638.845
2006-04-17,650.451
2006-04-18,650.378
2006-04-19,659.833
2006-04-20,662.164
2006-04-21,671.059
2006-04-24,674.049
2006-04-25,672.266
2006-04-26,677.504
2006-04-27,679.841
2006-04-28,687.95
2006-05-01,692.039
2006-05-02,691.561
2006-05-03,691.176
2006-05-04,699.793
2006-05-05,711.268
2006-05-08,720.349
2006-05-09,726.039
2006-05-10,723.818
2006-05-11,727.227
2006-05-12,718.9
2006-05-15,701.649
2006-05-16,697.793
2006-05-17,680.005
2006-05-18,662.23
2006-05-19,656.649
2006-05-22,642.281
2006-05-23,659.616
2006-05-24,648.657
2006-05-25,648.657
2006-05-26,661.098
2006-05-29,668.288
2006-05-30,661.546
2006-05-31,665.584
2006-06-01,665.988
2006-06-02,681.889
2006-06-05,683.163
2006-06-06,654.992
2006-06-07,650.268
2006-06-08,626.207
2006-06-09,639.57
2006-06-12,626.895
2006-06-13,611.383
2006-06-14,616.314
2006-06-15,633.238
2006-06-16,634.562
2006-06-19,629.11
2006-06-20,631.221
2006-06-21,633.327
2006-06-22,631.212
2006-06-23,629.629
2006-06-26,632.057
2006-06-27,634.511
2006-06-28,630.369
2006-06-29,638.627
2006-06-30,660.765
2006-07-03,668.35
2006-07-04,669.568
2006-07-05,657.855
2006-07-06,663.56
2006-07-07,664.105
2006-07-10,663.707
2006-07-11,662.284
2006-07-12,660.902
2006-07-13,653.075
2006-07-14,643.182
2006-07-17,626.618
2006-07-18,619.757
2006-07-19,632.145
2006-07-20,643.305
2006-07-21,640.42
2006-07-24,642.843
2006-07-25,643.404
2006-07-26,649.307
2006-07-27,663.387
2006-07-28,671.721
2006-07-31,672.904
2006-08-01,670.481
2006-08-02,676.91
2006-08-03,669.36
2006-08-04,678.414
2006-08-07,669.086
2006-08-08,667.358
2006-08-09,675.779
2006-08-10,660.525
2006-08-11,660.233
2006-08-14,664.509
2006-08-15,670.646
2006-08-16,681.596
2006-08-17,685.705
2006-08-18,679.458
2006-08-21,685.483
2006-08-22,681.704
2006-08-23,680.309
2006-08-24,681.62
2006-08-25,679.15
2006-08-28,682.21
2006-08-29,687.648
2006-08-30,696.586
2006-08-31,694.825
2006-09-01,701.448
2006-09-04,706.221
2006-09-05,701.91
2006-09-06,698.422
2006-09-07,687.674
2006-09-08,687.292
2006-09-11,685.387
2006-09-12,690.352
2006-09-13,694.193
2006-09-14,698.112
2006-09-15,689.589
2006-09-18,697.137
2006-09-19,698.562
2006-09-20,704.203
2006-09-21,713.617
2006-09-22,715.952
2006-09-25,711.317
2006-09-26,716.614
2006-09-27,719.992
2006-09-28,720.312
2006-09-29,721.001
2006-10-02,726.641
2006-10-03,722.797
2006-10-04,723.464
2006-10-05,727.564
2006-10-06,720.233
2006-10-09,720.166
2006-10-10,721.89
2006-10-11,720.338
2006-10-12,724.231
2006-10-13,723.855
2006-10-16,725.848
2006-10-17,724.168
2006-10-18,725.359
2006-10-19,740.554
2006-10-20,745.705
2006-10-23,740.381
2006-10-24,738.234
2006-10-25,752.137
2006-10-26,756.952
2006-10-27,762.333
2006-10-30,758.439
2006-10-31,762.899
2006-11-01,768.084
2006-11-02,765.686
2006-11-03,762.678
2006-11-06,766.958
2006-11-07,775.923
2006-11-08,772.498
2006-11-09,780.422
2006-11-10,784.879
2006-11-13,783.286
2006-11-14,784.078
2006-11-15,788.625
2006-11-16,791.352
2006-11-17,789.034
2006-11-20,789.9
2006-11-21,793.569
2006-11-22,803.789
2006-11-23,804.973
2006-11-24,805.726
2006-11-27,796.899
2006-11-28,789.527
2006-11-29,804.276
2006-11-30,808.536
2006-12-01,814.435
2006-12-04,819.114
2006-12-05,821.985
2006-12-06,831.849
2006-12-07,839.796
2006-12-08,840.042
2006-12-11,839.314
2006-12-12,839.987
2006-12-13,843.011
2006-12-14,839.411
2006-12-15,838.403
2006-12-18,841.038
2006-12-19,843.797
2006-12-20,849.225
2006-12-21,852.129
2006-12-22,849.673
2006-12-25,849.673
2006-12-26,848.419
2006-12-27,850.249
2006-12-28,852.312
2006-12-29,855.535
2007-01-01,855.535
2007-01-02,860.575
2007-01-03,866.914
2007-01-04,859.411
2007-01-05,851.326
2007-01-08,853.096
2007-01-09,860.846
2007-01-10,856.077
2007-01-11,862.219
2007-01-12,868.492
2007-01-15,878.963
2007-01-16,878.684
2007-01-17,884.802
2007-01-18,884.483
2007-01-19,883.087
2007-01-22,886.8
2007-01-23,888.899
2007-01-24,891.663
2007-01-25,893.247
2007-01-26,879.046
2007-01-29,883.92
2007-01-30,890.731
2007-01-31,899.05
2007-02-01,907.827
2007-02-02,910.638
2007-02-05,910.071
2007-02-06,915.063
2007-02-07,926.425
2007-02-08,917.768
2007-02-09,918.937
2007-02-12,908.883
2007-02-13,910.337
2007-02-14,926.68
2007-02-15,937.359
2007-02-16,936.63
2007-02-19,938.123
2007-02-20,930.696
2007-02-21,927.638
2007-02-22,925.564
2007-02-23,923.793
2007-02-26,924.157
2007-02-27,890.883
2007-02-28,890.109
2007-03-01,880.29
2007-03-02,887.831
2007-03-05,869.978
2007-03-06,883.574
2007-03-07,895.214
2007-03-08,908.367
2007-03-09,906.033
2007-03-12,914.327
2007-03-13,908.244
2007-03-14,886.981
2007-03-15,903.441
2007-03-16,910.978
2007-03-19,926.644
2007-03-20,927.359
2007-03-21,936.831
2007-03-22,950.281
2007-03-23,946.513
2007-03-26,946.527
2007-03-27,940.186
2007-03-28,937.372
2007-03-29,940.54
2007-03-30,941.72
2007-04-02,949.741
2007-04-03,954.651
2007-04-04,958.572
2007-04-05,969.487
2007-04-06,969.487
2007-04-09,960.501
2007-04-10,968.711
2007-04-11,967.156
2007-04-12,962.787
2007-04-13,970.124
2007-04-16,983.964
2007-04-17,984.795
2007-04-18,989.749
2007-04-19,980.376
2007-04-20,987.153
2007-04-23,985.6
2007-04-24,982.012
2007-04-25,996.875
2007-04-26,995.23
2007-04-27,991.37
2007-04-30,996.314
2007-05-01,990.078
2007-05-02,993.711
2007-05-03,987.944
2007-05-04,996.098
2007-05-07,1000.836
2007-05-08,985.61
2007-05-09,994.531
2007-05-10,991.923
2007-05-11,991.237
2007-05-14,989.37
2007-05-15,994.14
2007-05-16,996.715
2007-05-17,990.213
2007-05-18,1000.336
2007-05-21,996.752
2007-05-22,997.258
2007-05-23,1004.802
2007-05-24,994.82
2007-05-25,994.261
2007-05-28,994.261
2007-05-29,999.177
2007-05-30,992.888
2007-05-31,1000.0
2007-06-01,1004.258
2007-06-04,1007.554
2007-06-05,1007.038
2007-06-06,990.359
2007-06-07,973.61
2007-06-08,965.908
2007-06-11,973.648
2007-06-12,969.04
2007-06-13,963.628
2007-06-14,979.614
2007-06-15,989.507
2007-06-18,999.403
2007-06-19,997.928
2007-06-20,1007.13
2007-06-21,995.015
2007-06-22,996.949
2007-06-25,991.387
2007-06-26,985.121
2007-06-27,980.047
2007-06-28,992.199
2007-06-29,1001.751
2007-07-02,1017.541
2007-07-03,1021.994
2007-07-04,1027.549
2007-07-05,1025.876
2007-07-06,1026.333
2007-07-09,1030.785
2007-07-10,1032.772
2007-07-11,1034.809
2007-07-12,1041.589
2007-07-13,1041.395
2007-07-16,1040.067
2007-07-17,1034.683
2007-07-18,1026.177
2007-07-19,1036.682
2007-07-20,1033.967
2007-07-23,1025.909
2007-07-24,1015.926
2007-07-25,994.113
2007-07-26,977.103
2007-07-27,965.505
2007-07-30,971.94
2007-07-31,985.286
2007-08-01,987.255
2007-08-02,975.907
2007-08-03,976.367
2007-08-06,971.133
2007-08-07,971.974
2007-08-08,988.79
2007-08-09,968.274
2007-08-10,935.324
2007-08-13,940.273
2007-08-14,932.022
2007-08-15,915.502
2007-08-16,866.932
2007-08-17,879.872
2007-08-20,887.119
2007-08-21,888.629
2007-08-22,907.912
2007-08-23,914.308
2007-08-24,925.388
2007-08-27,928.19
2007-08-28,919.397
2007-08-29,921.992
2007-08-30,922.207
2007-08-31,933.96
2007-09-03,938.57
2007-09-04,944.099
2007-09-05,933.502
2007-09-06,934.12
2007-09-07,925.883
2007-09-10,913.8
2007-09-11,921.736
2007-09-12,924.914
2007-09-13,922.11
2007-09-14,909.058
2007-09-17,897.805
2007-09-18,904.353
2007-09-19,932.912
2007-09-20,928.346
2007-09-21,926.823
2007-09-24,927.129
2007-09-25,926.992
2007-09-26,928.513
2007-09-27,933.913
2007-09-28,945.719
2007-10-01,951.43
2007-10-02,953.957
2007-10-03,961.429
2007-10-04,964.274
2007-10-05,972.794
2007-10-08,974.483
2007-10-09,979.725
2007-10-10,984.064
2007-10-11,992.598
2007-10-12,983.9
2007-10-15,988.444
2007-10-16,976.378
2007-10-17,986.473
2007-10-18,991.882
2007-10-19,983.927
2007-10-22,967.614
2007-10-23,976.45
2007-10-24,971.187
2007-10-25,982.437
2007-10-26,987.096
2007-10-29,990.815
2007-10-30,988.496
2007-10-31,1005.636
2007-11-01,996.884
2007-11-02,993.858
2007-11-05,986.876
2007-11-06,1003.183
2007-11-07,1005.521
2007-11-08,1005.209
2007-11-09,1000.506
2007-11-12,988.223
2007-11-13,989.453
2007-11-14,999.963
2007-11-15,987.533
2007-11-16,979.953
2007-11-19,947.686
2007-11-20,951.214
2007-11-21,922.444
2007-11-22,921.069
2007-11-23,929.514
2007-11-26,931.454
2007-11-27,922.574
2007-11-28,936.249
2007-11-29,946.211
2007-11-30,954.114
2007-12-03,949.794
2007-12-04,945.129
2007-12-05,952.095
2007-12-06,953.537
2007-12-07,959.498
2007-12-10,966.293
2007-12-11,964.101
2007-12-12,963.818
2007-12-13,939.269
2007-12-14,933.463
2007-12-17,910.393
2007-12-18,911.138
2007-12-19,906.775
2007-12-20,902.337
2007-12-21,912.31
2007-12-24,911.089
2007-12-25,911.089
2007-12-26,917.069
2007-12-27,930.944
2007-12-28,946.582
2007-12-31,943.948
2008-01-01,943.948
2008-01-02,955.938
2008-01-03,938.126
2008-01-04,922.612
2008-01-07,894.933
2008-01-08,900.855
2008-01-09,881.133
2008-01-10,882.666
2008-01-11,881.412
2008-01-14,894.389
2008-01-15,866.924
2008-01-16,840.974
2008-01-17,832.147
2008-01-18,824.822
2008-01-21,787.347
2008-01-22,816.082
2008-01-23,808.385
2008-01-24,840.152
2008-01-25,848.585
2008-01-28,840.429
2008-01-29,859.185
2008-01-30,850.921
2008-01-31,855.432
2008-02-01,876.581
2008-02-04,878.327
2008-02-05,843.034
2008-02-06,845.532
2008-02-07,827.561
2008-02-08,831.118
2008-02-11,823.402
2008-02-12,846.407
2008-02-13,848.752
2008-02-14,869.151
2008-02-15,862.956
2008-02-18,866.417
2008-02-19,876.858
2008-02-20,861.732
2008-02-21,872.577
2008-02-22,870.458
2008-02-25,881.084
2008-02-26,897.991
2008-02-27,910.293
2008-02-28,905.336
2008-02-29,900.83
2008-03-03,886.266
2008-03-04,882.473
2008-03-05,897.718
2008-03-06,904.197
2008-03-07,890.278
2008-03-10,880.826
2008-03-11,886.849
2008-03-12,902.043
2008-03-13,891.828
2008-03-14,889.584
2008-03-17,871.245
2008-03-18,878.899
2008-03-19,869.899
2008-03-20,852.123
2008-03-21,852.123
2008-03-24,842.084
2008-03-25,880.114
2008-03-26,891.032
2008-03-27,909.066
2008-03-28,908.742
2008-03-31,920.854
2008-04-01,921.183
2008-04-02,928.113
2008-04-03,923.036
2008-04-04,937.888
2008-04-07,936.963
2008-04-08,921.58
2008-04-09,917.994
2008-04-10,909.277
2008-04-11,898.11
2008-04-14,891.115
2008-04-15,891.645
2008-04-16,909.646
2008-04-17,902.682
2008-04-18,903.518
2008-04-21,909.578
2008-04-22,922.167
2008-04-23,920.691
2008-04-24,897.128
2008-04-25,907.93
2008-04-28,914.77
2008-04-29,912.996
2008-04-30,914.2
2008-05-01,908.444
2008-05-02,910.291
2008-05-05,919.778
2008-05-06,919.596
2008-05-07,924.248
2008-05-08,931.316
2008-05-09,925.925
2008-05-12,924.596
2008-05-13,923.676
2008-05-14,924.108
2008-05-15,929.206
2008-05-16,941.731
2008-05-19,943.685
2008-05-20,938.351
2008-05-21,945.585
2008-05-22,942.368
2008-05-23,942.586
2008-05-26,933.678
2008-05-27,931.129
2008-05-28,934.174
2008-05-29,932.907
2008-05-30,941.036
2008-06-02,943.534
2008-06-03,947.132
2008-06-04,949.762
2008-06-05,955.436
2008-06-06,953.005
2008-06-09,937.627
2008-06-10,911.553
2008-06-11,906.756
2008-06-12,899.221
2008-06-13,895.145
2008-06-16,904.781
2008-06-17,911.515
2008-06-18,900.719
2008-06-19,889.199
2008-06-20,883.786
2008-06-23,866.548
2008-06-24,868.487
2008-06-25,873.201
2008-06-26,867.13
2008-06-27,863.479
2008-06-30,862.678
2008-07-01,838.397
2008-07-02,831.653
2008-07-03,818.984
2008-07-04,821.706
2008-07-07,822.356
2008-07-08,809.762
2008-07-09,827.221
2008-07-10,814.117
2008-07-11,802.96
2008-07-14,807.999
2008-07-15,800.383
2008-07-16,794.108
2008-07-17,821.846
2008-07-18,824.866
2008-07-21,839.39
2008-07-22,833.727
2008-07-23,838.239
2008-07-24,826.394
2008-07-25,819.379
2008-07-28,819.158
2008-07-29,807.296
2008-07-30,811.882
2008-07-31,810.469
2008-08-01,810.005
2008-08-04,805.845
2008-08-05,805.185
2008-08-06,814.946
2008-08-07,822.301
2008-08-08,808.018
2008-08-11,819.31
2008-08-12,813.689
2008-08-13,800.863
2008-08-14,801.186
2008-08-15,798.438
2008-08-18,794.488
2008-08-19,783.635
2008-08-20,779.604
2008-08-21,783.47
2008-08-22,788.997
2008-08-25,786.364
2008-08-26,788.473
2008-08-27,787.656
2008-08-28,799.861
2008-08-29,804.244
2008-09-01,801.289
2008-09-02,810.884
2008-09-03,803.296
2008-09-04,786.854
2008-09-05,773.579
2008-09-08,776.944
2008-09-09,768.736
2008-09-10,760.585
2008-09-11,751.338
2008-09-12,766.346
2008-09-15,755.93
2008-09-16,750.116
2008-09-17,742.772
2008-09-18,750.242
2008-09-19,780.302
2008-09-22,786.455
2008-09-23,778.13
2008-09-24,765.485
2008-09-25,768.998
2008-09-26,754.751
2008-09-29,711.716
2008-09-30,703.295
2008-10-01,696.73
2008-10-02,673.543
2008-10-03,676.671
2008-10-06,634.303
2008-10-07,625.736
2008-10-08,603.923
2008-10-09,591.017
2008-10-10,556.603
2008-10-13,592.392
2008-10-14,608.797
2008-10-15,576.426
2008-10-16,553.888
2008-10-17,557.673
2008-10-20,557.509
2008-10-21,557.179
2008-10-22,537.062
2008-10-23,524.966
2008-10-24,505.695
2008-10-27,480.768
2008-10-28,482.931
2008-10-29,522.543
2008-10-30,527.725
2008-10-31,524.232
2008-11-03,535.602
2008-11-04,566.747
2008-11-05,556.13
2008-11-06,520.382
2008-11-07,529.211
2008-11-10,536.866
2008-11-11,514.086
2008-11-12,495.859
2008-11-13,483.788
2008-11-14,489.211
2008-11-17,476.508
2008-11-18,467.345
2008-11-19,452.76
2008-11-20,430.187
2008-11-21,427.512
2008-11-24,454.143
2008-11-25,466.533
2008-11-26,460.354
2008-11-27,471.209
2008-11-28,471.896
2008-12-01,455.59
2008-12-02,460.656
2008-12-03,457.922
2008-12-04,460.74
2008-12-05,444.874
2008-12-08,466.916
2008-12-09,467.447
2008-12-10,475.289
2008-12-11,476.957
2008-12-12,477.217
2008-12-15,483.632
2008-12-16,492.386
2008-12-17,523.711
2008-12-18,536.585
2008-12-19,514.765
2008-12-22,514.586
2008-12-23,518.574
2008-12-24,523.689
2008-12-25,523.689
2008-12-26,525.89
2008-12-29,546.308
2008-12-30,543.084
2008-12-31,536.935
2009-01-01,536.935
2009-01-02,533.602
2009-01-05,543.204
2009-01-06,541.738
2009-01-07,549.476
2009-01-08,544.129
2009-01-09,534.168
2009-01-12,523.206
2009-01-13,513.198
2009-01-14,501.868
2009-01-15,496.907
2009-01-16,502.84
2009-01-19,496.619
2009-01-20,481.091
2009-01-21,477.547
2009-01-22,480.125
2009-01-23,463.888
2009-01-26,476.942
2009-01-27,481.209
2009-01-28,490.633
2009-01-29,485.614
2009-01-30,478.465
2009-02-02,466.109
2009-02-03,476.933
2009-02-04,482.826
2009-02-05,478.496
2009-02-06,485.593
2009-02-09,491.928
2009-02-10,488.186
2009-02-11,484.415
2009-02-12,478.304
2009-02-13,485.853
2009-02-16,480.812
2009-02-17,461.325
2009-02-18,456.34
2009-02-19,457.396
2009-02-20,444.711
2009-02-23,443.405
2009-02-24,437.428
2009-02-25,437.015
2009-02-26,436.093
2009-02-27,435.887
2009-03-02,411.95
2009-03-03,406.113
2009-03-04,414.945
2009-03-05,407.673
2009-03-06,411.119
2009-03-09,409.029
2009-03-10,429.673
2009-03-11,429.832
2009-03-12,421.198
2009-03-13,425.568
2009-03-16,437.538
2009-03-17,432.322
2009-03-18,437.433
2009-03-19,458.555
2009-03-20,460.356
2009-03-23,461.744
2009-03-24,458.588
2009-03-25,467.682
2009-03-26,466.334
2009-03-27,458.164
2009-03-30,445.133
2009-03-31,457.762
2009-04-01,458.895
2009-04-02,479.443
2009-04-03,482.392
2009-04-06,481.411
2009-04-07,472.391
2009-04-08,468.616
2009-04-09,480.024
2009-04-10,480.024
2009-04-13,485.736
2009-04-14,489.691
2009-04-15,485.53
2009-04-16,490.788
2009-04-17,490.429
2009-04-20,480.939
2009-04-21,485.383
2009-04-22,497.165
2009-04-23,501.126
2009-04-24,518.106
2009-04-27,516.226
2009-04-28,510.336
2009-04-29,525.484
2009-04-30,530.87
2009-05-01,531.757
2009-05-04,546.579
2009-05-05,550.22
2009-05-06,551.287
2009-05-07,553.125
2009-05-08,564.207
2009-05-11,562.927
2009-05-12,558.562
2009-05-13,547.847
2009-05-14,550.032
2009-05-15,561.079
2009-05-18,561.168
2009-05-19,576.686
2009-05-20,588.779
2009-05-21,586.111
2009-05-22,584.021
2009-05-25,590.844
2009-05-26,585.558
2009-05-27,588.886
2009-05-28,583.078
2009-05-29,593.413
2009-06-01,590.451
2009-06-02,609.931
2009-06-03,604.433
2009-06-04,606.823
2009-06-05,600.833
2009-06-08,592.642
2009-06-09,599.609
2009-06-10,606.113
2009-06-11,611.367
2009-06-12,610.241
2009-06-15,597.07
2009-06-16,594.633
2009-06-17,581.204
2009-06-18,584.776
2009-06-19,588.748
2009-06-22,574.599
2009-06-23,581.875
2009-06-24,587.054
2009-06-25,576.989
2009-06-26,587.126
2009-06-29,590.618
2009-06-30,591.67
2009-07-01,597.842
2009-07-02,587.215
2009-07-03,582.373
2009-07-06,577.504
2009-07-07,580.872
2009-07-08,572.103
2009-07-09,577.158
2009-07-10,571.171
2009-07-13,575.0
2009-07-14,577.263
2009-07-15,589.758
2009-07-16,592.933
2009-07-17,593.708
2009-07-20,604.003
2009-07-21,612.897
2009-07-22,612.186
2009-07-23,618.193
2009-07-24,612.922
2009-07-27,620.163
2009-07-28,620.15
2009-07-29,616.012
2009-07-30,622.787
2009-07-31,634.824
2009-08-03,653.317
2009-08-04,647.973
2009-08-05,649.365
2009-08-06,648.428
2009-08-07,643.261
2009-08-10,641.571
2009-08-11,636.722
2009-08-12,645.984
2009-08-13,652.986
2009-08-14,652.98
2009-08-17,637.976
2009-08-18,642.461
2009-08-19,650.799
2009-08-20,659.498
2009-08-21,671.391
2009-08-24,677.813
2009-08-25,677.946
2009-08-26,670.196
2009-08-27,669.605
2009-08-28,682.805
2009-08-31,678.232
2009-09-01,671.058
2009-09-02,659.851
2009-09-03,662.223
2009-09-04,664.945
2009-09-07,679.061
2009-09-08,692.04
2009-09-09,701.706
2009-09-10,706.489
2009-09-11,716.536
2009-09-14,718.093
2009-09-15,718.354
2009-09-16,728.886
2009-09-17,737.094
2009-09-18,738.911
2009-09-21,732.857
2009-09-22,742.174
2009-09-23,745.494
2009-09-24,733.903
2009-09-25,728.518
2009-09-28,731.111
2009-09-29,727.469
2009-09-30,730.205
2009-10-01,716.532
2009-10-02,705.289
2009-10-05,709.318
2009-10-06,726.47
2009-10-07,723.441
2009-10-08,733.705
2009-10-09,735.931
2009-10-12,744.67
2009-10-13,737.202
2009-10-14,746.959
2009-10-15,748.197
2009-10-16,740.202
2009-10-19,748.232
2009-10-20,743.848
2009-10-21,742.088
2009-10-22,736.192
2009-10-23,734.335
2009-10-26,722.217
2009-10-27,715.712
2009-10-28,699.976
2009-10-29,700.19
2009-10-30,696.268
2009-11-02,698.547
2009-11-03,688.507
2009-11-04,709.272
2009-11-05,714.805
2009-11-06,716.607
2009-11-09,731.852
2009-11-10,734.209
2009-11-11,734.507
2009-11-12,732.345
2009-11-13,732.93
2009-11-16,744.651
2009-11-17,733.637
2009-11-18,741.934
2009-11-19,723.919
2009-11-20,719.942
2009-11-23,733.81
2009-11-24,728.487
2009-11-25,735.305
2009-11-26,717.837
2009-11-27,724.333
2009-11-30,721.228
2009-12-01,733.391
2009-12-02,735.158
2009-12-03,741.912
2009-12-04,739.825
2009-12-07,734.485
2009-12-08,723.484
2009-12-09,718.035
2009-12-10,720.419
2009-12-11,717.19
2009-12-14,722.96
2009-12-15,720.364
2009-12-16,726.805
2009-12-17,713.497
2009-12-18,711.569
2009-12-21,716.317
2009-12-22,717.964
2009-12-23,728.267
2009-12-24,728.723
2009-12-25,728.723
2009-12-28,733.395
2009-12-29,738.372
2009-12-30,728.809
2009-12-31,733.92
2010-01-01,733.92
2010-01-04,753.388
2010-01-05,755.287
2010-01-06,760.747
2010-01-07,758.958
2010-01-08,763.105
2010-01-11,778.493
2010-01-12,773.081
2010-01-13,769.982
2010-01-14,775.727
2010-01-15,771.69
2010-01-18,775.281
2010-01-19,769.25
2010-01-20,758.106
2010-01-21,750.279
2010-01-22,745.96
2010-01-25,745.471
2010-01-26,740.989
2010-01-27,737.251
2010-01-28,728.693
2010-01-29,731.998
2010-02-01,730.167
2010-02-02,738.784
2010-02-03,735.594
2010-02-04,714.831
2010-02-05,693.938
2010-02-08,697.185
2010-02-09,699.743
2010-02-10,696.879
2010-02-11,692.644
2010-02-12,686.214
2010-02-15,690.482
2010-02-16,694.613
2010-02-17,700.138
2010-02-18,701.907
2010-02-19,701.096
2010-02-22,706.699
2010-02-23,702.776
2010-02-24,706.749
2010-02-25,695.555
2010-02-26,708.911
2010-03-01,699.863
2010-03-02,714.81
2010-03-03,731.188
2010-03-04,729.112
2010-03-05,734.79
2010-03-08,738.766
2010-03-09,733.216
2010-03-10,740.051
2010-03-11,740.532
2010-03-12,748.663
2010-03-15,744.324
2010-03-16,755.676
2010-03-17,763.145
2010-03-18,756.967
2010-03-19,757.924
2010-03-22,759.399
2010-03-23,763.263
2010-03-24,753.589
2010-03-25,759.709
2010-03-26,763.109
2010-03-29,766.933
2010-03-30,764.581
2010-03-31,778.017
2010-04-01,789.206
2010-04-02,789.206
2010-04-05,778.975
2010-04-06,780.015
2010-04-07,773.817
2010-04-08,769.925
2010-04-09,784.062
2010-04-12,794.441
2010-04-13,794.081
2010-04-14,803.613
2010-04-15,801.606
2010-04-16,794.218
2010-04-19,783.095
2010-04-20,789.998
2010-04-21,791.079
2010-04-22,778.812
2010-04-23,790.141
2010-04-26,789.844
2010-04-27,773.357
2010-04-28,749.744
2010-04-29,763.087
2010-04-30,763.778
2010-05-03,758.38
2010-05-04,732.461
2010-05-05,710.836
2010-05-06,706.964
2010-05-07,678.473
2010-05-10,715.431
2010-05-11,712.687
2010-05-12,726.705
2010-05-13,722.271
2010-05-14,697.728
2010-05-17,686.018
2010-05-18,693.37
2010-05-19,666.762
2010-05-20,649.96
2010-05-21,657.746
2010-05-24,652.237
2010-05-25,631.265
2010-05-26,645.066
2010-05-27,664.901
2010-05-28,667.395
2010-05-31,668.16
2010-06-01,665.29
2010-06-02,663.274
2010-06-03,675.449
2010-06-04,662.541
2010-06-07,655.497
2010-06-08,656.589
2010-06-09,673.814
2010-06-10,685.114
2010-06-11,681.31
2010-06-14,698.271
2010-06-15,704.847
2010-06-16,706.668
2010-06-17,715.466
2010-06-18,714.733
2010-06-21,724.508
2010-06-22,720.331
2010-06-23,710.798
2010-06-24,705.198
2010-06-25,706.843
2010-06-28,721.809
2010-06-29,701.569
2010-06-30,706.474
2010-07-01,705.16
2010-07-02,703.907
2010-07-05,704.319
2010-07-06,719.395
2010-07-07,724.525
2010-07-08,735.356
2010-07-09,733.109
2010-07-12,729.829
2010-07-13,746.58
2010-07-14,746.84
2010-07-15,752.3
2010-07-16,740.967
2010-07-19,730.765
2010-07-20,727.875
2010-07-21,734.668
2010-07-22,748.297
2010-07-23,741.48
2010-07-26,748.59
2010-07-27,740.46
2010-07-28,743.826
2010-07-29,755.479
2010-07-30,747.439
2010-08-02,770.294
2010-08-03,771.952
2010-08-04,766.446
2010-08-05,770.756
2010-08-06,774.053
2010-08-09,772.986
2010-08-10,759.038
2010-08-11,739.791
2010-08-12,740.606
2010-08-13,742.657
2010-08-16,751.24
2010-08-17,759.854
2010-08-18,762.187
2010-08-19,766.352
2010-08-20,751.407
2010-08-23,751.204
2010-08-24,746.367
2010-08-25,737.667
2010-08-26,746.97
2010-08-27,750.215
2010-08-30,754.656
2010-08-31,762.508
2010-09-01,776.283
2010-09-02,778.439
2010-09-03,779.973
2010-09-06,788.363
2010-09-07,781.33
2010-09-08,783.586
2010-09-09,786.87
2010-09-10,781.126
2010-09-13,795.554
2010-09-14,806.366
