Date,WORLD GROWTH Standard (Large+Mid Cap)
2005-06-15,1825.835
2005-06-16,1832.83
2005-06-17,1845.663
2005-06-20,1841.424
2005-06-21,1844.443
2005-06-22,1845.291
2005-06-23,1831.221
2005-06-24,1818.741
2005-06-27,1814.043
2005-06-28,1825.769
2005-06-29,1825.532
2005-06-30,1818.321
2005-07-01,1815.371
2005-07-04,1814.341
2005-07-05,1822.869
2005-07-06,1821.049
2005-07-07,1814.958
2005-07-08,1834.16
2005-07-11,1853.203
2005-07-12,1863.562
2005-07-13,1858.519
2005-07-14,1864.932
2005-07-15,1862.735
2005-07-18,1859.016
2005-07-19,1865.733
2005-07-20,1872.256
2005-07-21,1877.147
2005-07-22,1880.736
2005-07-25,1873.994
2005-07-26,1873.798
2005-07-27,1883.745
2005-07-28,1896.219
2005-07-29,1893.649
2005-08-01,1901.493
2005-08-02,1915.874
2005-08-03,1922.182
2005-08-04,1913.466
2005-08-05,1898.869
2005-08-08,1901.251
2005-08-09,1911.601
2005-08-10,1920.877
2005-08-11,1934.395
2005-08-12,1928.423
2005-08-15,1928.353
2005-08-16,1912.383
2005-08-17,1909.555
2005-08-18,1898.379
2005-08-19,1903.159
2005-08-22,1915.61
2005-08-23,1907.835
2005-08-24,1901.5
2005-08-25,1900.901
2005-08-26,1894.191
2005-08-29,1895.537
2005-08-30,1890.029
2005-08-31,1910.541
2005-09-01,1927.066
2005-09-02,1927.82
2005-09-05,1931.707
2005-09-06,1946.327
2005-09-07,1949.662
2005-09-08,1941.62
2005-09-09,1957.299
2005-09-12,1954.956
2005-09-13,1941.611
2005-09-14,1940.904
2005-09-15,1937.622
2005-09-16,1945.63
2005-09-19,1938.782
2005-09-20,1934.207
2005-09-21,1923.644
2005-09-22,1920.79
2005-09-23,1919.328
2005-09-26,1928.611
2005-09-27,1921.635
2005-09-28,1930.766
2005-09-29,1944.097
2005-09-30,1952.745
2005-10-03,1947.61
2005-10-04,1944.611
2005-10-05,1920.139
2005-10-06,1907.596
2005-10-07,1907.826
2005-10-10,1900.476
2005-10-11,1900.795
2005-10-12,1890.669
2005-10-13,1879.072
2005-10-14,1895.242
2005-10-17,1893.633
2005-10-18,1876.604
2005-10-19,1884.31
2005-10-20,1872.546
2005-10-21,1875.357
2005-10-24,1893.875
2005-10-25,1899.262
2005-10-26,1893.337
2005-10-27,1878.604
2005-10-28,1890.467
2005-10-31,1911.241
2005-11-01,1912.853
2005-11-02,1932.771
2005-11-03,1945.442
2005-11-04,1938.325
2005-11-07,1942.909
2005-11-08,1938.61
2005-11-09,1934.836
2005-11-10,1942.243
2005-11-11,1950.178
2005-11-14,1946.512
2005-11-15,1936.871
2005-11-16,1938.387
2005-11-17,1960.424
2005-11-18,1966.652
2005-11-21,1976.234
2005-11-22,1980.037
2005-11-23,1990.748
2005-11-24,1989.686
2005-11-25,1991.153
2005-11-28,1982.117
2005-11-29,1980.254
2005-11-30,1973.213
2005-12-01,1996.842
2005-12-02,2007.154
2005-12-05,2005.309
2005-12-06,2010.589
2005-12-07,2005.117
2005-12-08,2006.426
2005-12-09,2014.426
2005-12-12,2028.165
2005-12-13,2032.13
2005-12-14,2039.491
2005-12-15,2030.379
2005-12-16,2033.136
2005-12-19,2024.002
2005-12-20,2023.026
2005-12-21,2028.203
2005-12-22,2035.585
2005-12-23,2037.55
2005-12-26,2040.083
2005-12-27,2027.046
2005-12-28,2034.554
2005-12-29,2031.401
2005-12-30,2016.242
2006-01-02,2018.39
2006-01-03,2053.824
2006-01-04,2078.273
2006-01-05,2078.015
2006-01-06,2100.154
2006-01-09,2102.701
2006-01-10,2094.258
2006-01-11,2104.952
2006-01-12,2099.03
2006-01-13,2098.795
2006-01-16,2100.996
2006-01-17,2081.66
2006-01-18,2064.11
2006-01-19,2084.579
2006-01-20,2059.752
2006-01-23,2065.312
2006-01-24,2072.605
2006-01-25,2073.752
2006-01-26,2088.339
2006-01-27,2106.662
2006-01-30,2107.201
2006-01-31,2109.203
2006-02-01,2110.58
2006-02-02,2095.545
2006-02-03,2083.311
2006-02-06,2083.122
2006-02-07,2067.66
2006-02-08,2065.384
2006-02-09,2071.096
2006-02-10,2065.84
2006-02-13,2052.296
2006-02-14,2065.673
2006-02-15,2070.055
2006-02-16,2081.99
2006-02-17,2076.111
2006-02-20,2076.346
2006-02-21,2076.775
2006-02-22,2083.39
2006-02-23,2089.3
2006-02-24,2092.22
2006-02-27,2104.2
2006-02-28,2087.648
2006-03-01,2101.758
2006-03-02,2100.653
2006-03-03,2096.674
2006-03-06,2090.356
2006-03-07,2071.798
2006-03-08,2068.426
2006-03-09,2074.589
2006-03-10,2081.266
2006-03-13,2096.593
2006-03-14,2115.836
2006-03-15,2124.492
2006-03-16,2127.153
2006-03-17,2134.496
2006-03-20,2138.033
2006-03-21,2124.696
2006-03-22,2131.879
2006-03-23,2121.813
2006-03-24,2131.365
2006-03-27,2129.339
2006-03-28,2124.364
2006-03-29,2132.482
2006-03-30,2151.651
2006-03-31,2139.572
2006-04-03,2153.37
2006-04-04,2163.646
2006-04-05,2173.408
2006-04-06,2179.873
2006-04-07,2161.426
2006-04-10,2162.562
2006-04-11,2146.355
2006-04-12,2140.084
2006-04-13,2144.618
2006-04-14,2144.787
2006-04-17,2149.385
2006-04-18,2172.361
2006-04-19,2188.143
2006-04-20,2186.084
2006-04-21,2192.411
2006-04-24,2184.994
2006-04-25,2183.313
2006-04-26,2190.613
2006-04-27,2196.963
2006-04-28,2189.101
2006-05-01,2193.045
2006-05-02,2207.926
2006-05-03,2194.552
2006-05-04,2206.362
2006-05-05,2230.119
2006-05-08,2235.17
2006-05-09,2241.723
2006-05-10,2235.632
2006-05-11,2217.587
2006-05-12,2191.04
2006-05-15,2173.154
2006-05-16,2165.607
2006-05-17,2131.735
2006-05-18,2114.131
2006-05-19,2107.373
2006-05-22,2083.273
2006-05-23,2092.373
2006-05-24,2081.197
2006-05-25,2102.9
2006-05-26,2122.819
2006-05-29,2127.262
2006-05-30,2102.493
2006-05-31,2104.788
2006-06-01,2120.125
2006-06-02,2136.323
2006-06-05,2107.909
2006-06-06,2073.609
2006-06-07,2057.764
2006-06-08,2020.219
2006-06-09,2032.108
2006-06-12,2005.469
2006-06-13,1966.501
2006-06-14,1981.51
2006-06-15,2028.384
2006-06-16,2030.719
2006-06-19,2014.511
2006-06-20,2015.328
2006-06-21,2035.529
2006-06-22,2033.672
2006-06-23,2033.684
2006-06-26,2038.044
2006-06-27,2025.287
2006-06-28,2022.435
2006-06-29,2067.251
2006-06-30,2101.327
2006-07-03,2114.546
2006-07-04,2118.515
2006-07-05,2087.676
2006-07-06,2094.317
2006-07-07,2089.513
2006-07-10,2088.114
2006-07-11,2086.645
2006-07-12,2066.819
2006-07-13,2040.096
2006-07-14,2014.229
2006-07-17,1999.066
2006-07-18,1988.166
2006-07-19,2026.149
2006-07-20,2027.589
2006-07-21,2010.469
2006-07-24,2036.452
2006-07-25,2050.662
2006-07-26,2047.604
2006-07-27,2059.851
2006-07-28,2083.241
2006-07-31,2084.293
2006-08-01,2067.84
2006-08-02,2089.278
2006-08-03,2082.047
2006-08-04,2092.822
2006-08-07,2073.341
2006-08-08,2071.195
2006-08-09,2077.516
2006-08-10,2072.253
2006-08-11,2065.411
2006-08-14,2073.332
2006-08-15,2100.821
2006-08-16,2127.077
2006-08-17,2132.297
2006-08-18,2131.642
2006-08-21,2130.182
2006-08-22,2129.258
2006-08-23,2118.18
2006-08-24,2116.325
2006-08-25,2112.456
2006-08-28,2120.32
2006-08-29,2127.176
2006-08-30,2138.611
2006-08-31,2139.63
2006-09-01,2150.641
2006-09-04,2162.821
2006-09-05,2160.701
2006-09-06,2131.959
2006-09-07,2110.861
2006-09-08,2112.67
2006-09-11,2101.522
2006-09-12,2121.368
2006-09-13,2127.722
2006-09-14,2130.768
2006-09-15,2128.148
2006-09-18,2133.376
2006-09-19,2127.519
2006-09-20,2134.818
2006-09-21,2134.982
2006-09-22,2123.961
2006-09-25,2127.445
2006-09-26,2141.288
2006-09-27,2157.839
2006-09-28,2162.67
2006-09-29,2158.488
2006-10-02,2157.976
2006-10-03,2152.195
2006-10-04,2164.834
2006-10-05,2182.134
2006-10-06,2169.883
2006-10-09,2173.995
2006-10-10,2177.015
2006-10-11,2171.066
2006-10-12,2187.883
2006-10-13,2194.036
2006-10-16,2207.788
2006-10-17,2196.095
2006-10-18,2200.837
2006-10-19,2210.713
2006-10-20,2214.548
2006-10-23,2223.798
2006-10-24,2224.841
2006-10-25,2235.272
2006-10-26,2250.023
2006-10-27,2237.829
2006-10-30,2231.97
2006-10-31,2235.363
2006-11-01,2227.889
2006-11-02,2224.799
2006-11-03,2220.43
2006-11-06,2242.224
2006-11-07,2256.886
2006-11-08,2249.145
2006-11-09,2241.593
2006-11-10,2246.421
2006-11-13,2242.812
2006-11-14,2256.319
2006-11-15,2266.117
2006-11-16,2267.188
2006-11-17,2260.769
2006-11-20,2255.366
2006-11-21,2262.719
2006-11-22,2282.768
2006-11-23,2283.901
2006-11-24,2281.623
2006-11-27,2254.348
2006-11-28,2257.022
2006-11-29,2284.069
2006-11-30,2291.755
2006-12-01,2287.831
2006-12-04,2306.226
2006-12-05,2314.348
2006-12-06,2316.588
2006-12-07,2314.963
2006-12-08,2316.411
2006-12-11,2312.325
2006-12-12,2312.476
2006-12-13,2317.574
2006-12-14,2332.43
2006-12-15,2330.931
2006-12-18,2322.931
2006-12-19,2320.754
2006-12-20,2325.029
2006-12-21,2316.295
2006-12-22,2305.178
2006-12-25,2304.485
2006-12-26,2307.019
2006-12-27,2324.122
2006-12-28,2324.561
2006-12-29,2321.67
2007-01-01,2321.67
2007-01-02,2338.555
2007-01-03,2328.368
2007-01-04,2324.63
2007-01-05,2303.877
2007-01-08,2307.877
2007-01-09,2311.785
2007-01-10,2304.982
2007-01-11,2324.767
2007-01-12,2345.147
2007-01-15,2354.253
2007-01-16,2349.743
2007-01-17,2351.002
2007-01-18,2341.744
2007-01-19,2349.51
2007-01-22,2342.214
2007-01-23,2351.523
2007-01-24,2366.984
2007-01-25,2351.346
2007-01-26,2337.231
2007-01-29,2339.966
2007-01-30,2351.252
2007-01-31,2358.38
2007-02-01,2378.821
2007-02-02,2381.644
2007-02-05,2375.045
2007-02-06,2380.625
2007-02-07,2391.025
2007-02-08,2383.46
2007-02-09,2377.111
2007-02-12,2364.039
2007-02-13,2379.788
2007-02-14,2410.422
2007-02-15,2421.571
2007-02-16,2417.964
2007-02-19,2422.608
2007-02-20,2423.677
2007-02-21,2416.384
2007-02-22,2420.468
2007-02-23,2425.7
2007-02-26,2425.738
2007-02-27,2360.573
2007-02-28,2343.542
2007-03-01,2328.376
2007-03-02,2310.193
2007-03-05,2274.19
2007-03-06,2306.218
2007-03-07,2312.294
2007-03-08,2332.069
2007-03-09,2335.244
2007-03-12,2345.523
2007-03-13,2313.926
2007-03-14,2296.426
2007-03-15,2320.513
2007-03-16,2321.449
2007-03-19,2347.108
2007-03-20,2362.511
2007-03-21,2387.858
2007-03-22,2405.505
2007-03-23,2406.215
2007-03-26,2404.153
2007-03-27,2393.413
2007-03-28,2380.709
2007-03-29,2388.202
2007-03-30,2388.618
2007-04-02,2394.746
2007-04-03,2419.771
2007-04-04,2432.68
2007-04-05,2440.576
2007-04-06,2440.201
2007-04-09,2438.279
2007-04-10,2452.639
2007-04-11,2442.516
2007-04-12,2450.879
2007-04-13,2458.92
2007-04-16,2486.045
2007-04-17,2491.137
2007-04-18,2489.91
2007-04-19,2481.512
2007-04-20,2501.416
2007-04-23,2498.347
2007-04-24,2494.34
2007-04-25,2510.576
2007-04-26,2508.103
2007-04-27,2505.733
2007-04-30,2493.599
2007-05-01,2489.724
2007-05-02,2508.05
2007-05-03,2512.955
2007-05-04,2527.596
2007-05-07,2539.41
2007-05-08,2525.932
2007-05-09,2537.839
2007-05-10,2509.775
2007-05-11,2522.737
2007-05-14,2520.162
2007-05-15,2518.659
2007-05-16,2526.972
2007-05-17,2522.826
2007-05-18,2537.69
2007-05-21,2539.228
2007-05-22,2544.004
2007-05-23,2553.079
2007-05-24,2528.534
2007-05-25,2533.856
2007-05-28,2536.269
2007-05-29,2544.487
2007-05-30,2550.442
2007-05-31,2566.107
2007-06-01,2578.654
2007-06-04,2587.876
2007-06-05,2579.752
2007-06-06,2551.379
2007-06-07,2514.456
2007-06-08,2516.528
2007-06-11,2524.97
2007-06-12,2506.175
2007-06-13,2525.161
2007-06-14,2549.464
2007-06-15,2576.474
2007-06-18,2577.854
2007-06-19,2576.388
2007-06-20,2565.531
2007-06-21,2565.853
2007-06-22,2549.224
2007-06-25,2539.95
2007-06-26,2530.308
2007-06-27,2533.457
2007-06-28,2545.898
2007-06-29,2555.588
2007-07-02,2579.123
2007-07-03,2591.779
2007-07-04,2598.163
2007-07-05,2598.728
2007-07-06,2610.396
2007-07-09,2617.848
2007-07-10,2600.212
2007-07-11,2606.32
2007-07-12,2639.254
2007-07-13,2651.242
2007-07-16,2648.944
2007-07-17,2646.276
2007-07-18,2634.701
2007-07-19,2656.56
2007-07-20,2639.863
2007-07-23,2644.303
2007-07-24,2612.285
2007-07-25,2597.25
2007-07-26,2543.228
2007-07-27,2506.161
2007-07-30,2524.467
2007-07-31,2524.444
2007-08-01,2507.954
2007-08-02,2524.366
2007-08-03,2493.781
2007-08-06,2507.264
2007-08-07,2515.821
2007-08-08,2560.19
2007-08-09,2512.419
2007-08-10,2476.57
2007-08-13,2488.924
2007-08-14,2452.704
2007-08-15,2412.264
2007-08-16,2366.772
2007-08-17,2395.354
2007-08-20,2415.325
2007-08-21,2426.926
2007-08-22,2460.719
2007-08-23,2475.466
2007-08-24,2499.577
2007-08-27,2494.969
2007-08-28,2454.351
2007-08-29,2482.385
2007-08-30,2493.577
2007-08-31,2530.489
2007-09-03,2531.057
2007-09-04,2547.487
2007-09-05,2522.98
2007-09-06,2537.449
2007-09-07,2503.762
2007-09-10,2488.275
2007-09-11,2525.312
2007-09-12,2531.589
2007-09-13,2543.353
2007-09-14,2540.502
2007-09-17,2520.376
2007-09-18,2558.986
2007-09-19,2606.833
2007-09-20,2611.417
2007-09-21,2620.355
2007-09-24,2624.345
2007-09-25,2624.719
2007-09-26,2636.678
2007-09-27,2661.358
2007-09-28,2668.353
2007-10-01,2690.723
2007-10-02,2691.264
2007-10-03,2685.501
2007-10-04,2684.067
2007-10-05,2711.886
2007-10-08,2701.51
2007-10-09,2721.772
2007-10-10,2734.347
2007-10-11,2741.529
2007-10-12,2744.146
2007-10-15,2727.061
2007-10-16,2700.491
2007-10-17,2715.138
2007-10-18,2725.543
2007-10-19,2677.021
2007-10-22,2655.488
2007-10-23,2692.287
2007-10-24,2683.266
2007-10-25,2697.005
2007-10-26,2732.366
2007-10-29,2754.816
2007-10-30,2740.784
2007-10-31,2773.029
2007-11-01,2737.151
2007-11-02,2737.509
2007-11-05,2717.804
2007-11-06,2747.773
2007-11-07,2719.877
2007-11-08,2702.208
2007-11-09,2659.091
2007-11-12,2613.962
2007-11-13,2653.958
2007-11-14,2665.248
2007-11-15,2631.126
2007-11-16,2629.416
2007-11-19,2589.048
2007-11-20,2617.058
2007-11-21,2572.038
2007-11-22,2582.336
2007-11-23,2614.754
2007-11-26,2599.034
2007-11-27,2608.872
2007-11-28,2659.011
2007-11-29,2677.375
2007-11-30,2684.163
2007-12-03,2672.491
2007-12-04,2657.468
2007-12-05,2684.753
2007-12-06,2705.559
2007-12-07,2716.641
2007-12-10,2733.137
2007-12-11,2699.939
2007-12-12,2707.808
2007-12-13,2674.707
2007-12-14,2644.385
2007-12-17,2591.991
2007-12-18,2596.543
2007-12-19,2592.216
2007-12-20,2605.408
2007-12-21,2648.812
2007-12-24,2664.041
2007-12-25,2669.802
2007-12-26,2680.692
2007-12-27,2667.279
2007-12-28,2675.637
2007-12-31,2664.403
2008-01-01,2664.403
2008-01-02,2646.418
2008-01-03,2642.869
2008-01-04,2578.344
2008-01-07,2559.517
2008-01-08,2546.875
2008-01-09,2551.396
2008-01-10,2550.515
2008-01-11,2518.309
2008-01-14,2547.531
2008-01-15,2485.919
2008-01-16,2435.209
2008-01-17,2405.976
2008-01-18,2400.056
2008-01-21,2330.716
2008-01-22,2318.509
2008-01-23,2318.045
2008-01-24,2393.992
2008-01-25,2397.651
2008-01-28,2397.467
2008-01-29,2419.707
2008-01-30,2406.152
2008-01-31,2436.975
2008-02-01,2475.121
2008-02-04,2471.616
2008-02-05,2394.641
2008-02-06,2374.898
2008-02-07,2358.271
2008-02-08,2364.421
2008-02-11,2374.077
2008-02-12,2409.955
2008-02-13,2426.769
2008-02-14,2431.397
2008-02-15,2418.579
2008-02-18,2428.906
2008-02-19,2442.254
2008-02-20,2429.775
2008-02-21,2438.77
2008-02-22,2440.411
2008-02-25,2476.989
2008-02-26,2503.035
2008-02-27,2524.391
2008-02-28,2508.868
2008-02-29,2460.795
2008-03-03,2439.542
2008-03-04,2428.45
2008-03-05,2453.637
2008-03-06,2437.228
2008-03-07,2403.56
2008-03-10,2363.176
2008-03-11,2402.113
2008-03-12,2420.118
2008-03-13,2423.16
2008-03-14,2394.387
2008-03-17,2340.514
2008-03-18,2408.832
2008-03-19,2362.762
2008-03-20,2357.735
2008-03-21,2360.979
2008-03-24,2383.947
2008-03-25,2438.188
2008-03-26,2442.961
2008-03-27,2435.528
2008-03-28,2425.542
2008-03-31,2430.23
2008-04-01,2473.795
2008-04-02,2492.951
2008-04-03,2503.955
2008-04-04,2522.684
2008-04-07,2532.657
2008-04-08,2513.31
2008-04-09,2499.98
2008-04-10,2510.699
2008-04-11,2480.059
2008-04-14,2466.714
2008-04-15,2476.457
2008-04-16,2538.026
2008-04-17,2527.404
2008-04-18,2557.907
2008-04-21,2580.486
2008-04-22,2562.738
2008-04-23,2572.854
2008-04-24,2562.196
2008-04-25,2582.143
2008-04-28,2584.709
2008-04-29,2566.221
2008-04-30,2564.819
2008-05-01,2580.1
2008-05-02,2601.342
2008-05-05,2604.825
2008-05-06,2622.65
2008-05-07,2602.079
2008-05-08,2618.004
2008-05-09,2597.992
2008-05-12,2619.99
2008-05-13,2624.875
2008-05-14,2632.235
2008-05-15,2661.778
2008-05-16,2681.323
2008-05-19,2692.312
2008-05-20,2671.076
2008-05-21,2645.012
2008-05-22,2647.376
2008-05-23,2620.773
2008-05-26,2612.36
2008-05-27,2618.881
2008-05-28,2628.48
2008-05-29,2636.979
2008-05-30,2648.329
2008-06-02,2637.321
2008-06-03,2629.023
2008-06-04,2625.808
2008-06-05,2647.542
2008-06-06,2616.314
2008-06-09,2609.626
2008-06-10,2572.124
2008-06-11,2545.538
2008-06-12,2535.192
2008-06-13,2558.31
2008-06-16,2575.027
2008-06-17,2580.127
2008-06-18,2566.053
2008-06-19,2561.202
2008-06-20,2525.623
2008-06-23,2521.071
2008-06-24,2507.732
2008-06-25,2516.069
2008-06-26,2475.577
2008-06-27,2469.573
2008-06-30,2476.774
2008-07-01,2460.795
2008-07-02,2419.739
2008-07-03,2409.265
2008-07-04,2401.392
2008-07-07,2404.212
2008-07-08,2400.271
2008-07-09,2393.546
2008-07-10,2393.363
2008-07-11,2375.145
2008-07-14,2379.774
2008-07-15,2357.925
2008-07-16,2373.028
2008-07-17,2400.44
2008-07-18,2390.993
2008-07-21,2405.219
2008-07-22,2413.41
2008-07-23,2414.027
2008-07-24,2377.674
2008-07-25,2381.783
2008-07-28,2365.194
2008-07-29,2376.298
2008-07-30,2414.018
2008-07-31,2400.199
2008-08-01,2367.33
2008-08-04,2341.932
2008-08-05,2367.609
2008-08-06,2387.928
2008-08-07,2365.224
2008-08-08,2369.652
2008-08-11,2382.255
2008-08-12,2367.039
2008-08-13,2353.597
2008-08-14,2364.248
2008-08-15,2352.95
2008-08-18,2342.392
2008-08-19,2315.148
2008-08-20,2332.084
2008-08-21,2344.411
2008-08-22,2357.473
2008-08-25,2334.346
2008-08-26,2331.318
2008-08-27,2346.32
2008-08-28,2366.475
2008-08-29,2357.411
2008-09-01,2341.183
2008-09-02,2317.18
2008-09-03,2286.171
2008-09-04,2224.793
2008-09-05,2199.339
2008-09-08,2231.087
2008-09-09,2173.337
2008-09-10,2176.685
2008-09-11,2181.55
2008-09-12,2223.223
2008-09-15,2159.372
2008-09-16,2144.302
2008-09-17,2086.756
2008-09-18,2124.389
2008-09-19,2217.339
2008-09-22,2188.155
2008-09-23,2161.481
2008-09-24,2151.138
2008-09-25,2172.621
2008-09-26,2147.819
2008-09-29,2006.483
2008-09-30,2034.174
2008-10-01,2023.2
2008-10-02,1934.354
2008-10-03,1927.052
2008-10-06,1814.67
2008-10-07,1768.992
2008-10-08,1715.474
2008-10-09,1653.799
2008-10-10,1573.452
2008-10-13,1727.382
2008-10-14,1749.54
2008-10-15,1622.974
2008-10-16,1602.943
2008-10-17,1628.029
2008-10-20,1688.264
2008-10-21,1653.876
2008-10-22,1549.871
2008-10-23,1538.82
2008-10-24,1478.971
2008-10-27,1422.402
2008-10-28,1526.905
2008-10-29,1577.81
2008-10-30,1628.774
2008-10-31,1639.915
2008-11-03,1645.274
2008-11-04,1718.478
2008-11-05,1678.681
2008-11-06,1582.069
2008-11-07,1605.897
2008-11-10,1612.956
2008-11-11,1551.851
2008-11-12,1491.336
2008-11-13,1529.747
2008-11-14,1501.496
2008-11-17,1466.302
2008-11-18,1470.085
2008-11-19,1408.781
2008-11-20,1325.409
2008-11-21,1367.182
2008-11-24,1453.697
2008-11-25,1468.131
2008-11-26,1491.302
2008-11-27,1503.93
2008-11-28,1514.65
2008-12-01,1417.419
2008-12-02,1435.926
2008-12-03,1458.119
2008-12-04,1432.462
2008-12-05,1437.831
2008-12-08,1508.184
2008-12-09,1499.507
2008-12-10,1518.007
2008-12-11,1509.279
2008-12-12,1499.75
2008-12-15,1515.043
2008-12-16,1554.866
2008-12-17,1579.422
2008-12-18,1570.416
2008-12-19,1549.577
2008-12-22,1526.535
2008-12-23,1519.975
2008-12-24,1519.722
2008-12-25,1521.116
2008-12-26,1527.149
2008-12-29,1539.257
2008-12-30,1562.674
2008-12-31,1568.554
2009-01-01,1568.554
2009-01-02,1612.07
2009-01-05,1617.01
2009-01-06,1624.264
2009-01-07,1609.001
2009-01-08,1608.481
2009-01-09,1580.852
2009-01-12,1547.854
2009-01-13,1528.396
2009-01-14,1486.217
2009-01-15,1480.449
2009-01-16,1505.11
2009-01-19,1498.397
2009-01-20,1442.294
2009-01-21,1466.052
2009-01-22,1456.114
2009-01-23,1449.253
2009-01-26,1475.872
2009-01-27,1496.299
2009-01-28,1528.334
2009-01-29,1499.712
2009-01-30,1469.931
2009-02-02,1453.745
2009-02-03,1482.859
2009-02-04,1491.455
2009-02-05,1503.793
2009-02-06,1531.217
2009-02-09,1537.864
2009-02-10,1494.044
2009-02-11,1490.244
2009-02-12,1482.329
2009-02-13,1485.016
2009-02-16,1476.994
2009-02-17,1425.48
2009-02-18,1419.056
2009-02-19,1418.247
2009-02-20,1393.769
2009-02-23,1366.192
2009-02-24,1378.843
2009-02-25,1369.299
2009-02-26,1361.211
2009-02-27,1348.157
2009-03-02,1287.065
2009-03-03,1275.457
2009-03-04,1308.073
2009-03-05,1278.032
2009-03-06,1273.872
2009-03-09,1256.827
2009-03-10,1313.869
2009-03-11,1325.495
2009-03-12,1345.247
2009-03-13,1362.853
2009-03-16,1373.99
2009-03-17,1395.522
2009-03-18,1404.75
2009-03-19,1432.076
2009-03-20,1414.651
2009-03-23,1476.006
2009-03-24,1470.038
2009-03-25,1475.914
2009-03-26,1500.606
2009-03-27,1469.827
2009-03-30,1424.186
2009-03-31,1443.262
2009-04-01,1458.257
2009-04-02,1515.205
2009-04-03,1513.015
2009-04-06,1502.618
2009-04-07,1477.861
2009-04-08,1484.862
2009-04-09,1517.266
2009-04-10,1517.058
2009-04-13,1521.208
2009-04-14,1515.317
2009-04-15,1514.645
2009-04-16,1536.887
2009-04-17,1540.743
2009-04-20,1496.351
2009-04-21,1508.088
2009-04-22,1509.767
2009-04-23,1519.91
2009-04-24,1552.078
2009-04-27,1545.281
2009-04-28,1530.391
2009-04-29,1562.006
2009-04-30,1572.251
2009-05-01,1577.187
2009-05-04,1615.65
2009-05-05,1616.251
2009-05-06,1629.213
2009-05-07,1628.708
2009-05-08,1652.231
2009-05-11,1644.678
2009-05-12,1646.416
2009-05-13,1617.775
2009-05-14,1618.655
2009-05-15,1621.84
2009-05-18,1644.859
2009-05-19,1664.68
2009-05-20,1678.961
2009-05-21,1652.082
2009-05-22,1657.811
2009-05-25,1661.285
2009-05-26,1687.645
2009-05-27,1678.958
2009-05-28,1682.305
2009-05-29,1707.939
2009-06-01,1749.214
2009-06-02,1761.522
2009-06-03,1737.281
2009-06-04,1738.449
2009-06-05,1733.981
2009-06-08,1720.834
2009-06-09,1735.628
2009-06-10,1744.018
2009-06-11,1757.632
2009-06-12,1752.515
2009-06-15,1710.195
2009-06-16,1697.288
2009-06-17,1689.523
2009-06-18,1696.388
2009-06-19,1707.756
2009-06-22,1666.851
2009-06-23,1666.57
2009-06-24,1689.149
2009-06-25,1702.158
2009-06-26,1713.833
2009-06-29,1722.563
2009-06-30,1711.535
2009-07-01,1726.741
2009-07-02,1687.288
2009-07-03,1684.612
2009-07-06,1674.304
2009-07-07,1655.648
2009-07-08,1646.377
2009-07-09,1655.895
2009-07-10,1648.649
2009-07-13,1665.664
2009-07-14,1682.994
2009-07-15,1726.668
2009-07-16,1743.102
2009-07-17,1750.799
2009-07-20,1772.191
2009-07-21,1788.916
2009-07-22,1790.875
2009-07-23,1821.009
2009-07-24,1822.531
2009-07-27,1825.317
2009-07-28,1820.865
2009-07-29,1813.034
2009-07-30,1836.282
2009-07-31,1845.289
2009-08-03,1877.274
2009-08-04,1875.373
2009-08-05,1860.652
2009-08-06,1854.106
2009-08-07,1856.69
2009-08-10,1849.735
2009-08-11,1837.649
2009-08-12,1851.596
2009-08-13,1871.256
2009-08-14,1858.849
2009-08-17,1809.917
2009-08-18,1828.758
2009-08-19,1838.219
2009-08-20,1858.536
2009-08-21,1884.835
2009-08-24,1894.639
2009-08-25,1895.803
2009-08-26,1889.865
2009-08-27,1886.779
2009-08-28,1900.842
2009-08-31,1887.024
2009-09-01,1862.394
2009-09-02,1854.334
2009-09-03,1862.605
2009-09-04,1881.331
2009-09-07,1898.882
2009-09-08,1923.973
2009-09-09,1935.541
2009-09-10,1952.172
2009-09-11,1963.405
2009-09-14,1959.735
2009-09-15,1961.368
2009-09-16,1989.176
2009-09-17,1995.622
2009-09-18,1988.913
2009-09-21,1977.998
2009-09-22,1997.088
2009-09-23,1988.834
2009-09-24,1965.793
2009-09-25,1953.52
2009-09-28,1969.662
2009-09-29,1967.096
2009-09-30,1972.605
2009-10-01,1932.03
2009-10-02,1912.004
2009-10-05,1924.353
2009-10-06,1962.562
2009-10-07,1965.498
2009-10-08,1991.502
2009-10-09,1996.042
2009-10-12,2004.415
2009-10-13,2000.813
2009-10-14,2032.287
2009-10-15,2041.021
2009-10-16,2028.602
2009-10-19,2054.33
2009-10-20,2047.979
2009-10-21,2045.1
2009-10-22,2042.431
2009-10-23,2028.009
2009-10-26,2010.348
2009-10-27,1994.502
2009-10-28,1957.578
2009-10-29,1986.628
2009-10-30,1955.079
2009-11-02,1960.196
2009-11-03,1952.767
2009-11-04,1973.77
2009-11-05,1995.965
2009-11-06,2004.961
2009-11-09,2046.654
2009-11-10,2045.38
2009-11-11,2053.724
2009-11-12,2038.309
2009-11-13,2050.11
2009-11-16,2079.074
2009-11-17,2070.724
2009-11-18,2071.296
2009-11-19,2039.623
2009-11-20,2029.365
2009-11-23,2062.483
2009-11-24,2054.395
2009-11-25,2073.678
2009-11-26,2049.007
2009-11-27,2032.031
2009-11-30,2037.58
