Date,BELGIUM GROWTH Standard (Large+Mid Cap)
2005-06-14,2294.496
2005-06-15,2302.2
2005-06-16,2314.996
2005-06-17,2328.74
2005-06-20,2300.87
2005-06-21,2317.441
2005-06-22,2329.586
2005-06-23,2306.029
2005-06-24,2296.719
2005-06-27,2282.709
2005-06-28,2270.608
2005-06-29,2287.89
2005-06-30,2295.936
2005-07-01,2272.189
2005-07-04,2261.667
2005-07-05,2252.283
2005-07-06,2269.218
2005-07-07,2252.981
2005-07-08,2258.071
2005-07-11,2304.084
2005-07-12,2315.016
2005-07-13,2308.656
2005-07-14,2340.828
2005-07-15,2323.103
2005-07-18,2322.426
2005-07-19,2328.553
2005-07-20,2336.62
2005-07-21,2366.614
2005-07-22,2354.682
2005-07-25,2343.11
2005-07-26,2336.857
2005-07-27,2358.832
2005-07-28,2377.112
2005-07-29,2385.199
2005-08-01,2403.623
2005-08-02,2421.126
2005-08-03,2458.91
2005-08-04,2468.53
2005-08-05,2463.653
2005-08-08,2472.081
2005-08-09,2516.949
2005-08-10,2525.004
2005-08-11,2536.39
2005-08-12,2526.262
2005-08-15,2506.172
2005-08-16,2500.608
2005-08-17,2481.877
2005-08-18,2438.162
2005-08-19,2444.806
2005-08-22,2466.358
2005-08-23,2443.134
2005-08-24,2449.361
2005-08-25,2450.604
2005-08-26,2451.608
2005-08-29,2440.288
2005-08-30,2429.669
2005-08-31,2461.376
2005-09-01,2494.771
2005-09-02,2507.102
2005-09-05,2512.661
2005-09-06,2509.892
2005-09-07,2501.647
2005-09-08,2487.804
2005-09-09,2497.607
2005-09-12,2478.125
2005-09-13,2464.552
2005-09-14,2488.818
2005-09-15,2472.952
2005-09-16,2483.944
2005-09-19,2471.4
2005-09-20,2473.849
2005-09-21,2480.648
2005-09-22,2464.483
2005-09-23,2457.845
2005-09-26,2465.142
2005-09-27,2454.207
2005-09-28,2478.291
2005-09-29,2463.612
2005-09-30,2470.494
2005-10-03,2460.026
2005-10-04,2483.658
2005-10-05,2484.465
2005-10-06,2504.87
2005-10-07,2492.591
2005-10-10,2479.774
2005-10-11,2479.956
2005-10-12,2484.671
2005-10-13,2436.001
2005-10-14,2460.397
2005-10-17,2440.239
2005-10-18,2421.696
2005-10-19,2385.759
2005-10-20,2398.899
2005-10-21,2395.25
2005-10-24,2408.678
2005-10-25,2429.582
2005-10-26,2425.463
2005-10-27,2417.127
2005-10-28,2404.525
2005-10-31,2412.593
2005-11-01,2422.019
2005-11-02,2444.037
2005-11-03,2456.632
2005-11-04,2419.505
2005-11-07,2433.79
2005-11-08,2427.856
2005-11-09,2419.602
2005-11-10,2444.424
2005-11-11,2448.49
2005-11-14,2446.534
2005-11-15,2437.849
2005-11-16,2411.529
2005-11-17,2416.844
2005-11-18,2427.349
2005-11-21,2441.239
2005-11-22,2440.931
2005-11-23,2462.562
2005-11-24,2458.588
2005-11-25,2466.512
2005-11-28,2468.964
2005-11-29,2447.729
2005-11-30,2442.967
2005-12-01,2448.473
2005-12-02,2469.87
2005-12-05,2466.683
2005-12-06,2481.23
2005-12-07,2470.497
2005-12-08,2481.238
2005-12-09,2477.439
2005-12-12,2504.898
2005-12-13,2493.615
2005-12-14,2527.812
2005-12-15,2486.355
2005-12-16,2520.382
2005-12-19,2528.489
2005-12-20,2498.212
2005-12-21,2495.815
2005-12-22,2500.166
2005-12-23,2502.627
2005-12-26,2502.627
2005-12-27,2527.948
2005-12-28,2543.782
2005-12-29,2531.823
2005-12-30,2508.476
2006-01-02,2521.419
2006-01-03,2587.823
2006-01-04,2635.248
2006-01-05,2641.238
2006-01-06,2657.542
2006-01-09,2638.131
2006-01-10,2626.106
2006-01-11,2655.442
2006-01-12,2656.184
2006-01-13,2674.149
2006-01-16,2694.806
2006-01-17,2639.504
2006-01-18,2630.181
2006-01-19,2653.477
2006-01-20,2640.069
2006-01-23,2683.06
2006-01-24,2699.443
2006-01-25,2723.179
2006-01-26,2721.107
2006-01-27,2688.832
2006-01-30,2669.667
2006-01-31,2660.17
2006-02-01,2679.99
2006-02-02,2675.303
2006-02-03,2662.852
2006-02-06,2657.791
2006-02-07,2654.623
2006-02-08,2656.185
2006-02-09,2680.97
2006-02-10,2666.204
2006-02-13,2651.999
2006-02-14,2629.18
2006-02-15,2636.526
2006-02-16,2640.667
2006-02-17,2660.011
2006-02-20,2674.072
2006-02-21,2671.694
2006-02-22,2684.635
2006-02-23,2700.108
2006-02-24,2678.542
2006-02-27,2685.982
2006-02-28,2688.143
2006-03-01,2703.813
2006-03-02,2700.462
2006-03-03,2707.481
2006-03-06,2737.939
2006-03-07,2666.073
2006-03-08,2655.093
2006-03-09,2665.815
2006-03-10,2678.516
2006-03-13,2701.12
2006-03-14,2717.873
2006-03-15,2737.387
2006-03-16,2768.824
2006-03-17,2797.879
2006-03-20,2803.482
2006-03-21,2788.273
2006-03-22,2801.752
2006-03-23,2770.869
2006-03-24,2789.653
2006-03-27,2777.987
2006-03-28,2769.438
2006-03-29,2742.296
2006-03-30,2786.821
2006-03-31,2763.103
2006-04-03,2774.129
2006-04-04,2800.15
2006-04-05,2811.69
2006-04-06,2807.668
2006-04-07,2767.802
2006-04-10,2752.008
2006-04-11,2729.635
2006-04-12,2726.325
2006-04-13,2730.298
2006-04-14,2730.298
2006-04-17,2773.663
2006-04-18,2787.73
2006-04-19,2804.819
2006-04-20,2802.679
2006-04-21,2828.057
2006-04-24,2860.127
2006-04-25,2887.249
2006-04-26,2908.252
2006-04-27,2951.527
2006-04-28,2953.381
2006-05-01,2958.539
2006-05-02,2979.89
2006-05-03,2967.995
2006-05-04,2995.669
2006-05-05,3031.401
2006-05-08,3039.184
2006-05-09,3056.715
2006-05-10,3052.579
2006-05-11,3063.014
2006-05-12,3015.609
2006-05-15,2920.751
2006-05-16,2948.691
2006-05-17,2864.163
2006-05-18,2838.268
2006-05-19,2824.72
2006-05-22,2718.602
2006-05-23,2801.938
2006-05-24,2789.665
2006-05-25,2812.332
2006-05-26,2863.367
2006-05-29,2874.167
2006-05-30,2834.849
2006-05-31,2851.863
2006-06-01,2857.1
2006-06-02,2910.264
2006-06-05,2886.144
2006-06-06,2798.923
2006-06-07,2790.113
2006-06-08,2692.143
2006-06-09,2714.642
2006-06-12,2690.809
2006-06-13,2633.313
2006-06-14,2641.317
2006-06-15,2721.153
2006-06-16,2722.866
2006-06-19,2700.199
2006-06-20,2719.069
2006-06-21,2744.566
2006-06-22,2757.052
2006-06-23,2751.42
2006-06-26,2763.325
2006-06-27,2760.805
2006-06-28,2753.446
2006-06-29,2788.199
2006-06-30,2895.427
2006-07-03,2914.427
2006-07-04,2908.357
2006-07-05,2859.086
2006-07-06,2896.814
2006-07-07,2914.301
2006-07-10,2910.393
2006-07-11,2902.387
2006-07-12,2891.413
2006-07-13,2825.485
2006-07-14,2788.975
2006-07-17,2741.381
2006-07-18,2744.791
2006-07-19,2797.433
2006-07-20,2836.094
2006-07-21,2825.828
2006-07-24,2860.111
2006-07-25,2862.023
2006-07-26,2866.298
2006-07-27,2930.78
2006-07-28,2952.411
2006-07-31,2953.85
2006-08-01,2940.238
2006-08-02,2983.792
2006-08-03,2962.913
2006-08-04,3012.684
2006-08-07,2973.05
2006-08-08,2981.019
2006-08-09,2991.613
2006-08-10,2941.031
2006-08-11,2968.08
2006-08-14,2978.315
2006-08-15,3023.269
2006-08-16,3050.654
2006-08-17,3046.779
2006-08-18,3046.916
2006-08-21,3056.592
2006-08-22,3034.195
2006-08-23,3009.976
2006-08-24,3019.639
2006-08-25,3014.373
2006-08-28,3034.238
2006-08-29,3031.138
2006-08-30,3065.028
2006-08-31,2999.653
2006-09-01,3016.601
2006-09-04,3029.22
2006-09-05,3021.468
2006-09-06,2983.304
2006-09-07,2960.004
2006-09-08,2962.556
2006-09-11,2971.774
2006-09-12,3009.695
2006-09-13,3017.318
2006-09-14,3040.414
2006-09-15,3026.18
2006-09-18,3031.673
2006-09-19,3021.702
2006-09-20,3056.609
2006-09-21,3082.133
2006-09-22,3072.692
2006-09-25,3056.235
2006-09-26,3056.682
2006-09-27,3092.64
2006-09-28,3093.673
2006-09-29,3097.545
2006-10-02,3111.12
2006-10-03,3096.903
2006-10-04,3105.546
2006-10-05,3132.591
2006-10-06,3097.949
2006-10-09,3106.412
2006-10-10,3113.58
2006-10-11,3113.564
2006-10-12,3143.9
2006-10-13,3130.379
2006-10-16,3139.68
2006-10-17,3108.698
2006-10-18,3132.878
2006-10-19,3153.469
2006-10-20,3162.163
2006-10-23,3150.474
2006-10-24,3132.13
2006-10-25,3160.116
2006-10-26,3191.861
2006-10-27,3175.296
2006-10-30,3154.027
2006-10-31,3176.112
2006-11-01,3201.95
2006-11-02,3186.463
2006-11-03,3193.34
2006-11-06,3206.836
2006-11-07,3234.852
2006-11-08,3224.146
2006-11-09,3241.803
2006-11-10,3269.112
2006-11-13,3270.843
2006-11-14,3271.691
2006-11-15,3308.825
2006-11-16,3297.844
2006-11-17,3277.309
2006-11-20,3264.579
2006-11-21,3293.158
2006-11-22,3314.218
2006-11-23,3305.413
2006-11-24,3334.806
2006-11-27,3297.889
2006-11-28,3271.968
2006-11-29,3330.511
2006-11-30,3339.325
2006-12-01,3349.014
2006-12-04,3375.71
2006-12-05,3401.268
2006-12-06,3410.358
2006-12-07,3456.797
2006-12-08,3488.943
2006-12-11,3481.363
2006-12-12,3503.855
2006-12-13,3518.36
2006-12-14,3504.2
2006-12-15,3506.317
2006-12-18,3506.791
2006-12-19,3521.321
2006-12-20,3531.203
2006-12-21,3536.722
2006-12-22,3520.163
2006-12-25,3520.163
2006-12-26,3514.677
2006-12-27,3515.818
2006-12-28,3527.407
2006-12-29,3555.117
2007-01-01,3555.117
2007-01-02,3621.672
2007-01-03,3610.951
2007-01-04,3519.782
2007-01-05,3489.936
2007-01-08,3509.131
2007-01-09,3538.963
2007-01-10,3512.544
2007-01-11,3541.537
2007-01-12,3561.463
2007-01-15,3570.775
2007-01-16,3549.211
2007-01-17,3565.646
2007-01-18,3572.241
2007-01-19,3570.836
2007-01-22,3556.67
2007-01-23,3563.359
2007-01-24,3558.864
2007-01-25,3552.716
2007-01-26,3507.181
2007-01-29,3520.815
2007-01-30,3538.937
2007-01-31,3548.361
2007-02-01,3575.55
2007-02-02,3579.917
2007-02-05,3582.538
2007-02-06,3629.481
2007-02-07,3652.21
2007-02-08,3617.429
2007-02-09,3621.126
2007-02-12,3586.585
2007-02-13,3609.934
2007-02-14,3656.05
2007-02-15,3662.745
2007-02-16,3632.188
2007-02-19,3651.21
2007-02-20,3633.869
2007-02-21,3625.775
2007-02-22,3612.199
2007-02-23,3610.457
2007-02-26,3628.757
2007-02-27,3534.659
2007-02-28,3468.702
2007-03-01,3459.252
2007-03-02,3478.299
2007-03-05,3407.939
2007-03-06,3423.97
2007-03-07,3492.255
2007-03-08,3529.625
2007-03-09,3538.747
2007-03-12,3549.027
2007-03-13,3513.747
2007-03-14,3427.565
2007-03-15,3479.033
2007-03-16,3497.216
2007-03-19,3552.043
2007-03-20,3558.533
2007-03-21,3569.495
2007-03-22,3631.86
2007-03-23,3624.395
2007-03-26,3599.682
2007-03-27,3620.596
2007-03-28,3592.773
2007-03-29,3622.545
2007-03-30,3600.345
2007-04-02,3637.362
2007-04-03,3668.174
2007-04-04,3683.438
2007-04-05,3696.789
2007-04-06,3696.789
2007-04-09,3677.53
2007-04-10,3719.101
2007-04-11,3728.496
2007-04-12,3727.463
2007-04-13,3742.271
2007-04-16,3792.622
2007-04-17,3790.229
2007-04-18,3768.117
2007-04-19,3761.637
2007-04-20,3812.333
2007-04-23,3806.407
2007-04-24,3809.883
2007-04-25,3880.486
2007-04-26,3869.21
2007-04-27,3886.243
2007-04-30,3888.678
2007-05-01,3874.146
2007-05-02,3923.063
2007-05-03,3952.17
2007-05-04,3984.928
2007-05-07,4010.371
2007-05-08,3962.423
2007-05-09,3977.585
2007-05-10,3939.397
2007-05-11,3936.922
2007-05-14,3938.383
2007-05-15,3957.622
2007-05-16,3993.161
2007-05-17,3982.864
2007-05-18,4039.497
2007-05-21,3995.739
2007-05-22,4011.293
2007-05-23,4021.605
2007-05-24,3997.787
2007-05-25,3990.525
2007-05-28,3999.347
2007-05-29,3979.122
2007-05-30,3957.276
2007-05-31,4022.245
2007-06-01,4020.236
2007-06-04,4023.799
2007-06-05,4015.635
2007-06-06,3910.318
2007-06-07,3857.084
2007-06-08,3827.822
2007-06-11,3887.181
2007-06-12,3860.141
2007-06-13,3875.62
2007-06-14,3925.525
2007-06-15,3980.366
2007-06-18,3994.537
2007-06-19,3977.721
2007-06-20,3994.257
2007-06-21,3954.162
2007-06-22,3937.846
2007-06-25,3939.582
2007-06-26,3912.543
2007-06-27,3873.978
2007-06-28,3916.062
2007-06-29,3952.162
2007-07-02,3949.957
2007-07-03,3991.382
2007-07-04,4032.913
2007-07-05,4027.533
2007-07-06,4048.288
2007-07-09,4056.773
2007-07-10,4048.468
2007-07-11,4039.212
2007-07-12,4072.224
2007-07-13,4078.684
2007-07-16,4082.154
2007-07-17,4053.008
2007-07-18,4048.453
2007-07-19,4081.344
2007-07-20,4057.247
2007-07-23,4085.655
2007-07-24,4029.391
2007-07-25,3946.669
2007-07-26,3853.345
2007-07-27,3804.143
2007-07-30,3827.382
2007-07-31,3881.206
2007-08-01,3818.058
2007-08-02,3828.348
2007-08-03,3812.355
2007-08-06,3767.432
2007-08-07,3799.737
2007-08-08,3845.97
2007-08-09,3708.266
2007-08-10,3603.056
2007-08-13,3668.479
2007-08-14,3618.693
2007-08-15,3584.3
2007-08-16,3427.518
2007-08-17,3519.461
2007-08-20,3556.259
2007-08-21,3567.646
2007-08-22,3621.648
2007-08-23,3658.83
2007-08-24,3712.38
2007-08-27,3736.76
2007-08-28,3693.691
2007-08-29,3717.039
2007-08-30,3780.202
2007-08-31,3808.603
2007-09-03,3841.928
2007-09-04,3846.051
2007-09-05,3827.943
2007-09-06,3836.753
2007-09-07,3766.126
2007-09-10,3755.08
2007-09-11,3826.492
2007-09-12,3845.81
2007-09-13,3879.155
2007-09-14,3836.391
2007-09-17,3790.263
2007-09-18,3865.152
2007-09-19,3975.087
2007-09-20,3983.757
2007-09-21,3986.661
2007-09-24,3961.158
2007-09-25,3911.279
2007-09-26,3936.368
2007-09-27,3984.02
2007-09-28,4006.867
2007-10-01,4018.222
2007-10-02,4002.69
2007-10-03,4037.835
2007-10-04,4072.842
2007-10-05,4081.802
2007-10-08,4067.764
2007-10-09,4111.871
2007-10-10,4136.115
2007-10-11,4175.871
2007-10-12,4134.039
2007-10-15,4119.106
2007-10-16,4073.285
2007-10-17,4106.893
2007-10-18,4095.086
2007-10-19,4027.599
2007-10-22,3971.021
2007-10-23,4039.561
2007-10-24,3954.576
2007-10-25,4021.644
2007-10-26,4046.346
2007-10-29,4077.92
2007-10-30,4059.143
2007-10-31,4117.865
2007-11-01,4065.693
2007-11-02,4030.102
2007-11-05,4000.42
2007-11-06,4046.962
2007-11-07,4029.016
2007-11-08,3886.355
2007-11-09,3843.036
2007-11-12,3789.18
2007-11-13,3857.848
2007-11-14,3921.031
2007-11-15,3836.583
2007-11-16,3816.052
2007-11-19,3759.528
2007-11-20,3834.164
2007-11-21,3709.307
2007-11-22,3746.185
2007-11-23,3810.577
2007-11-26,3815.983
2007-11-27,3823.187
2007-11-28,3892.22
2007-11-29,3906.638
2007-11-30,3960.869
2007-12-03,3957.154
2007-12-04,3927.951
2007-12-05,3928.961
2007-12-06,3934.757
2007-12-07,3943.314
2007-12-10,3934.907
2007-12-11,3899.793
2007-12-12,3874.858
2007-12-13,3783.671
2007-12-14,3790.835
2007-12-17,3746.987
2007-12-18,3773.646
2007-12-19,3720.216
2007-12-20,3775.711
2007-12-21,3843.484
2007-12-24,3886.655
2007-12-25,3886.655
2007-12-26,3913.369
2007-12-27,3909.574
2007-12-28,3960.145
2007-12-31,3943.759
2008-01-01,3943.759
2008-01-02,3953.781
2008-01-03,3926.647
2008-01-04,3932.904
2008-01-07,3910.634
2008-01-08,3931.305
2008-01-09,3860.76
2008-01-10,3835.821
2008-01-11,3795.667
2008-01-14,3835.694
2008-01-15,3683.414
2008-01-16,3500.216
2008-01-17,3514.715
2008-01-18,3430.073
2008-01-21,3264.467
2008-01-22,3362.886
2008-01-23,3299.523
2008-01-24,3568.935
2008-01-25,3528.176
2008-01-28,3588.942
2008-01-29,3669.569
2008-01-30,3643.937
2008-01-31,3677.571
2008-02-01,3768.901
2008-02-04,3739.45
2008-02-05,3599.972
2008-02-06,3590.231
2008-02-07,3564.384
2008-02-08,3537.165
2008-02-11,3506.368
2008-02-12,3622.78
2008-02-13,3641.267
2008-02-14,3702.519
2008-02-15,3613.668
2008-02-18,3654.759
2008-02-19,3713.146
2008-02-20,3646.72
2008-02-21,3670.972
2008-02-22,3646.762
2008-02-25,3712.827
2008-02-26,3754.796
2008-02-27,3772.108
2008-02-28,3874.506
2008-02-29,3930.848
2008-03-03,3939.187
2008-03-04,3954.267
2008-03-05,4036.618
2008-03-06,3969.677
2008-03-07,3888.227
2008-03-10,3834.021
2008-03-11,3875.266
2008-03-12,3966.354
2008-03-13,3976.625
2008-03-14,3950.193
2008-03-17,3866.381
2008-03-18,3977.598
2008-03-19,3907.312
2008-03-20,3801.435
2008-03-21,3801.435
2008-03-24,3796.01
2008-03-25,3860.174
2008-03-26,3924.68
2008-03-27,3938.674
2008-03-28,3911.609
2008-03-31,3955.205
2008-04-01,3991.809
2008-04-02,4030.167
2008-04-03,3947.814
2008-04-04,4008.017
2008-04-07,4041.09
2008-04-08,4029.841
2008-04-09,4052.558
2008-04-10,4081.016
2008-04-11,4039.853
2008-04-14,4053.842
2008-04-15,4073.927
2008-04-16,4188.842
2008-04-17,4126.464
2008-04-18,4113.89
2008-04-21,4133.526
2008-04-22,4090.672
2008-04-23,3985.196
2008-04-24,3953.545
2008-04-25,3960.556
2008-04-28,4014.569
2008-04-29,3949.96
2008-04-30,3996.411
2008-05-01,3965.993
2008-05-02,4018.207
2008-05-05,4033.838
2008-05-06,4035.178
2008-05-07,3995.548
2008-05-08,3908.44
2008-05-09,3886.878
2008-05-12,3918.511
2008-05-13,3930.744
2008-05-14,3924.478
2008-05-15,3884.063
2008-05-16,3940.683
2008-05-19,4016.425
2008-05-20,3982.474
2008-05-21,3989.423
2008-05-22,3962.416
2008-05-23,3885.755
2008-05-26,3841.944
2008-05-27,3807.233
2008-05-28,3838.594
2008-05-29,3854.801
2008-05-30,3886.888
2008-06-02,3773.764
2008-06-03,3745.319
2008-06-04,3818.458
2008-06-05,3895.664
2008-06-06,3846.229
2008-06-09,3827.679
2008-06-10,3779.57
2008-06-11,3762.542
2008-06-12,3840.609
2008-06-13,3776.711
2008-06-16,3764.123
2008-06-17,3800.406
2008-06-18,3782.158
2008-06-19,3702.166
2008-06-20,3719.284
2008-06-23,3677.038
2008-06-24,3637.089
2008-06-25,3629.477
2008-06-26,3595.42
2008-06-27,3549.287
2008-06-30,3568.876
2008-07-01,3489.788
2008-07-02,3474.382
2008-07-03,3396.3
2008-07-04,3372.664
2008-07-07,3420.472
2008-07-08,3367.854
2008-07-09,3447.309
2008-07-10,3403.056
2008-07-11,3476.518
2008-07-14,3431.338
2008-07-15,3353.999
2008-07-16,3351.612
2008-07-17,3403.667
2008-07-18,3389.709
2008-07-21,3429.531
2008-07-22,3426.425
2008-07-23,3477.4
2008-07-24,3437.982
2008-07-25,3431.805
2008-07-28,3437.411
2008-07-29,3412.047
2008-07-30,3476.875
2008-07-31,3438.328
2008-08-01,3344.333
2008-08-04,3349.376
2008-08-05,3439.904
2008-08-06,3547.973
2008-08-07,3491.362
2008-08-08,3395.101
2008-08-11,3451.5
2008-08-12,3415.469
2008-08-13,3302.102
2008-08-14,3341.392
2008-08-15,3372.132
2008-08-18,3317.705
2008-08-19,3264.708
2008-08-20,3262.985
2008-08-21,3308.267
2008-08-22,3324.532
2008-08-25,3318.087
2008-08-26,3311.173
2008-08-27,3346.911
2008-08-28,3377.652
2008-08-29,3411.182
2008-09-01,3381.442
2008-09-02,3435.401
2008-09-03,3364.465
2008-09-04,3240.776
2008-09-05,3151.363
2008-09-08,3266.882
2008-09-09,3222.998
2008-09-10,3178.439
2008-09-11,3110.436
2008-09-12,3214.55
2008-09-15,3124.513
2008-09-16,3056.022
2008-09-17,2985.236
2008-09-18,2990.987
2008-09-19,3131.914
2008-09-22,3116.285
2008-09-23,3034.779
2008-09-24,2948.967
2008-09-25,2960.303
2008-09-26,2916.739
2008-09-29,2788.978
2008-09-30,2814.621
2008-10-01,2797.748
2008-10-02,2738.061
2008-10-03,2695.95
2008-10-06,2505.131
2008-10-07,2525.666
2008-10-08,2328.509
2008-10-09,2299.429
2008-10-10,2144.3
2008-10-13,2236.929
2008-10-14,2309.488
2008-10-15,2222.428
2008-10-16,2090.282
2008-10-17,2052.106
2008-10-20,2093.652
2008-10-21,2059.886
2008-10-22,1830.793
2008-10-23,1867.723
2008-10-24,1802.827
2008-10-27,1683.852
2008-10-28,1740.788
2008-10-29,1912.116
2008-10-30,1966.094
2008-10-31,1973.972
2008-11-03,2028.857
2008-11-04,2126.904
2008-11-05,1988.868
2008-11-06,1938.549
2008-11-07,1947.245
2008-11-10,2018.776
2008-11-11,1921.074
2008-11-12,1849.401
2008-11-13,1853.419
2008-11-14,1860.468
2008-11-17,1828.806
2008-11-18,1839.598
2008-11-19,1717.53
2008-11-20,1589.813
2008-11-21,1463.316
2008-11-24,1423.591
2008-11-25,1535.496
2008-11-26,1485.854
2008-11-27,1580.655
2008-11-28,1572.8
2008-12-01,1463.334
2008-12-02,1438.047
2008-12-03,1469.77
2008-12-04,1554.592
2008-12-05,1527.266
2008-12-08,1622.403
2008-12-09,1657.52
2008-12-10,1701.811
2008-12-11,1706.785
2008-12-12,1717.86
2008-12-15,1751.738
2008-12-16,1796.889
2008-12-17,1865.079
2008-12-18,1952.97
2008-12-19,1818.718
2008-12-22,1859.509
2008-12-23,1889.079
2008-12-24,1910.254
2008-12-25,1910.254
2008-12-26,1919.474
2008-12-29,1981.341
2008-12-30,1923.83
2008-12-31,1934.079
2009-01-01,1934.079
2009-01-02,2044.99
2009-01-05,1964.369
2009-01-06,1963.214
2009-01-07,2045.843
2009-01-08,2018.918
2009-01-09,2055.099
2009-01-12,2059.708
2009-01-13,2032.346
2009-01-14,1962.629
2009-01-15,1844.573
2009-01-16,1919.326
2009-01-19,1962.344
2009-01-20,1900.217
2009-01-21,1914.482
2009-01-22,1898.555
2009-01-23,1932.701
2009-01-26,2079.137
2009-01-27,2030.98
2009-01-28,2145.158
2009-01-29,2076.321
2009-01-30,2062.191
2009-02-02,1990.149
2009-02-03,2028.448
2009-02-04,2088.846
2009-02-05,2043.918
2009-02-06,2092.142
2009-02-09,2175.43
2009-02-10,2144.322
2009-02-11,2124.316
2009-02-12,2051.11
2009-02-13,2063.465
2009-02-16,2055.481
2009-02-17,1997.614
2009-02-18,1968.141
2009-02-19,2108.701
2009-02-20,2038.218
2009-02-23,2123.069
2009-02-24,2071.069
2009-02-25,2089.026
2009-02-26,2068.339
2009-02-27,2132.544
2009-03-02,1990.35
2009-03-03,1887.751
2009-03-04,1925.369
2009-03-05,1980.489
2009-03-06,1887.82
2009-03-09,1927.54
2009-03-10,2004.495
2009-03-11,2144.657
2009-03-12,2106.864
2009-03-13,2115.248
2009-03-16,2188.586
2009-03-17,2160.465
2009-03-18,2146.298
2009-03-19,2168.195
2009-03-20,2113.784
2009-03-23,2157.409
2009-03-24,2110.516
2009-03-25,2168.654
2009-03-26,2246.596
2009-03-27,2101.1
2009-03-30,2060.42
2009-03-31,2133.874
2009-04-01,2156.77
2009-04-02,2270.042
2009-04-03,2188.584
2009-04-06,2238.476
2009-04-07,2170.748
2009-04-08,2129.551
2009-04-09,2117.784
2009-04-10,2117.784
2009-04-13,2135.743
2009-04-14,2149.133
2009-04-15,2181.669
2009-04-16,2198.362
2009-04-17,2207.598
2009-04-20,2190.988
2009-04-21,2239.976
2009-04-22,2238.32
2009-04-23,2220.661
2009-04-24,2262.814
2009-04-27,2242.504
2009-04-28,2261.052
2009-04-29,2358.698
2009-04-30,2359.231
2009-05-01,2359.588
2009-05-04,2412.039
2009-05-05,2350.341
2009-05-06,2419.477
2009-05-07,2483.772
2009-05-08,2517.668
2009-05-11,2557.048
2009-05-12,2518.851
2009-05-13,2539.814
2009-05-14,2507.719
2009-05-15,2477.337
2009-05-18,2527.27
2009-05-19,2524.797
2009-05-20,2595.292
2009-05-21,2570.581
2009-05-22,2572.043
2009-05-25,2594.863
2009-05-26,2567.519
2009-05-27,2600.798
2009-05-28,2587.783
2009-05-29,2635.315
2009-06-01,2642.497
2009-06-02,2648.191
2009-06-03,2613.817
2009-06-04,2621.849
2009-06-05,2617.205
2009-06-08,2557.822
2009-06-09,2601.83
2009-06-10,2616.294
2009-06-11,2585.32
2009-06-12,2567.908
2009-06-15,2485.071
2009-06-16,2488.697
2009-06-17,2527.016
2009-06-18,2539.138
2009-06-19,2541.248
2009-06-22,2489.208
2009-06-23,2585.567
2009-06-24,2628.595
2009-06-25,2625.771
2009-06-26,2638.112
2009-06-29,2668.375
2009-06-30,2650.286
2009-07-01,2769.873
2009-07-02,2748.935
2009-07-03,2755.008
2009-07-06,2692.001
2009-07-07,2694.148
2009-07-08,2688.269
2009-07-09,2688.523
2009-07-10,2691.236
2009-07-13,2702.517
2009-07-14,2761.932
2009-07-15,2821.685
2009-07-16,2827.313
2009-07-17,2781.594
2009-07-20,2818.98
2009-07-21,2805.798
2009-07-22,2835.791
2009-07-23,2861.937
2009-07-24,2852.426
2009-07-27,2845.674
2009-07-28,2833.21
2009-07-29,2815.899
2009-07-30,2838.82
2009-07-31,2860.803
2009-08-03,2871.023
2009-08-04,2848.7
2009-08-05,2835.637
2009-08-06,2869.168
2009-08-07,2859.919
2009-08-10,2898.363
2009-08-11,2905.791
2009-08-12,2940.833
2009-08-13,2836.378
2009-08-14,2830.286
2009-08-17,2814.081
2009-08-18,2872.887
2009-08-19,2903.125
2009-08-20,2942.442
2009-08-21,3029.631
2009-08-24,3046.524
2009-08-25,3059.031
2009-08-26,3061.268
2009-08-27,3037.318
2009-08-28,3089.921
2009-08-31,3119.506
2009-09-01,3047.989
2009-09-02,3010.841
2009-09-03,3014.87
2009-09-04,3010.772
2009-09-07,3060.498
2009-09-08,3166.216
2009-09-09,3215.13
2009-09-10,3234.293
2009-09-11,3284.725
2009-09-14,3306.053
2009-09-15,3296.254
2009-09-16,3354.139
2009-09-17,3370.503
2009-09-18,3384.143
2009-09-21,3398.398
2009-09-22,3358.664
2009-09-23,3338.586
2009-09-24,3298.999
2009-09-25,3256.11
2009-09-28,3306.12
2009-09-29,3285.569
2009-09-30,3301.736
2009-10-01,3241.247
2009-10-02,3184.396
2009-10-05,3265.441
2009-10-06,3373.127
2009-10-07,3346.016
2009-10-08,3442.352
2009-10-09,3416.777
2009-10-12,3449.564
2009-10-13,3418.315
2009-10-14,3543.721
2009-10-15,3553.728
2009-10-16,3577.895
2009-10-19,3634.854
2009-10-20,3568.685
2009-10-21,3634.338
2009-10-22,3657.169
2009-10-23,3618.644
2009-10-26,3558.493
2009-10-27,3478.727
2009-10-28,3418.414
2009-10-29,3468.087
2009-10-30,3385.099
2009-11-02,3441.688
2009-11-03,3346.559
2009-11-04,3409.485
2009-11-05,3474.034
2009-11-06,3465.068
2009-11-09,3557.274
2009-11-10,3474.555
2009-11-11,3481.553
2009-11-12,3499.129
2009-11-13,3582.471
2009-11-16,3682.736
2009-11-17,3628.382
2009-11-18,3667.426
2009-11-19,3596.801
2009-11-20,3600.675
2009-11-23,3658.238
2009-11-24,3652.869
2009-11-25,3718.16
2009-11-26,3575.871
2009-11-27,3615.309
