Date,NETHERLANDS SMALL VALUE Small Cap
2005-11-10,544.132
2005-11-11,541.969
2005-11-14,542.295
2005-11-15,541.03
2005-11-16,540.607
2005-11-17,548.486
2005-11-18,548.293
2005-11-21,550.531
2005-11-22,552.179
2005-11-23,558.669
2005-11-24,557.499
2005-11-25,560.563
2005-11-28,561.893
2005-11-29,560.593
2005-11-30,561.966
2005-12-01,557.508
2005-12-02,560.136
2005-12-05,562.56
2005-12-06,561.984
2005-12-07,559.61
2005-12-08,563.704
2005-12-09,563.271
2005-12-12,568.708
2005-12-13,567.518
2005-12-14,570.708
2005-12-15,568.072
2005-12-16,571.857
2005-12-19,572.051
2005-12-20,567.857
2005-12-21,570.238
2005-12-22,574.884
2005-12-23,577.806
2005-12-26,577.806
2005-12-27,579.696
2005-12-28,582.119
2005-12-29,583.797
2005-12-30,579.088
2006-01-02,584.825
2006-01-03,596.947
2006-01-04,608.844
2006-01-05,610.2
2006-01-06,614.066
2006-01-09,612.529
2006-01-10,610.928
2006-01-11,616.127
2006-01-12,616.544
2006-01-13,612.966
2006-01-16,619.121
2006-01-17,610.206
2006-01-18,609.128
2006-01-19,612.636
2006-01-20,613.167
2006-01-23,621.453
2006-01-24,624.915
2006-01-25,635.675
2006-01-26,637.035
2006-01-27,637.746
2006-01-30,637.242
2006-01-31,639.328
2006-02-01,646.392
2006-02-02,651.552
2006-02-03,650.907
2006-02-06,655.461
2006-02-07,649.604
2006-02-08,650.984
2006-02-09,655.182
2006-02-10,653.47
2006-02-13,655.996
2006-02-14,660.575
2006-02-15,665.69
2006-02-16,674.091
2006-02-17,675.045
2006-02-20,681.929
2006-02-21,682.767
2006-02-22,682.674
2006-02-23,687.667
2006-02-24,683.722
2006-02-27,686.503
2006-02-28,682.404
2006-03-01,689.838
2006-03-02,688.294
2006-03-03,690.166
2006-03-06,688.156
2006-03-07,676.104
2006-03-08,672.75
2006-03-09,675.772
2006-03-10,676.225
2006-03-13,681.173
2006-03-14,686.699
2006-03-15,692.058
2006-03-16,699.481
2006-03-17,701.341
2006-03-20,707.098
2006-03-21,703.382
2006-03-22,707.267
2006-03-23,703.612
2006-03-24,705.768
2006-03-27,709.069
2006-03-28,709.55
2006-03-29,703.799
2006-03-30,714.167
2006-03-31,711.929
2006-04-03,715.737
2006-04-04,719.754
2006-04-05,723.046
2006-04-06,722.713
2006-04-07,719.135
2006-04-10,719.251
2006-04-11,710.135
2006-04-12,705.226
2006-04-13,708.935
2006-04-14,708.935
2006-04-17,720.195
2006-04-18,720.295
2006-04-19,728.835
2006-04-20,734.551
2006-04-21,739.919
2006-04-24,742.316
2006-04-25,744.795
2006-04-26,748.378
2006-04-27,748.995
2006-04-28,752.384
2006-05-01,753.699
2006-05-02,758.218
2006-05-03,750.951
2006-05-04,761.334
2006-05-05,765.902
2006-05-08,770.268
2006-05-09,773.541
2006-05-10,777.2
2006-05-11,776.683
2006-05-12,761.261
2006-05-15,743.408
2006-05-16,739.63
2006-05-17,720.305
2006-05-18,709.617
2006-05-19,702.016
2006-05-22,677.86
2006-05-23,703.5
2006-05-24,692.416
2006-05-25,700.153
2006-05-26,713.511
2006-05-29,720.901
2006-05-30,710.868
2006-05-31,714.919
2006-06-01,712.348
2006-06-02,722.695
2006-06-05,724.241
2006-06-06,697.749
2006-06-07,693.402
2006-06-08,662.44
2006-06-09,671.491
2006-06-12,663.288
2006-06-13,643.206
2006-06-14,645.954
2006-06-15,673.492
2006-06-16,665.302
2006-06-19,665.866
2006-06-20,665.652
2006-06-21,666.601
2006-06-22,670.511
2006-06-23,673.369
2006-06-26,677.567
2006-06-27,679.479
2006-06-28,672.227
2006-06-29,681.433
2006-06-30,707.791
2006-07-03,717.443
2006-07-04,723.926
2006-07-05,714.245
2006-07-06,723.092
2006-07-07,722.539
2006-07-10,719.372
2006-07-11,715.583
2006-07-12,715.638
2006-07-13,707.241
2006-07-14,697.096
2006-07-17,682.919
2006-07-18,674.465
2006-07-19,690.77
2006-07-20,700.307
2006-07-21,697.395
2006-07-24,702.35
2006-07-25,702.98
2006-07-26,705.421
2006-07-27,720.159
2006-07-28,726.818
2006-07-31,725.254
2006-08-01,724.943
2006-08-02,725.922
2006-08-03,714.095
2006-08-04,722.856
2006-08-07,714.968
2006-08-08,712.263
2006-08-09,714.791
2006-08-10,703.393
2006-08-11,705.213
2006-08-14,708.325
2006-08-15,715.809
2006-08-16,725.354
2006-08-17,727.221
2006-08-18,723.828
2006-08-21,724.441
2006-08-22,719.258
2006-08-23,719.744
2006-08-24,717.672
2006-08-25,719.584
2006-08-28,722.142
2006-08-29,716.693
2006-08-30,721.776
2006-08-31,717.697
2006-09-01,724.475
2006-09-04,733.914
2006-09-05,727.077
2006-09-06,722.416
2006-09-07,709.84
2006-09-08,706.776
2006-09-11,703.148
2006-09-12,709.415
2006-09-13,711.753
2006-09-14,717.104
2006-09-15,713.795
2006-09-18,716.527
2006-09-19,715.288
2006-09-20,719.616
2006-09-21,723.524
2006-09-22,723.845
2006-09-25,718.124
2006-09-26,721.82
2006-09-27,723.077
2006-09-28,726.516
2006-09-29,730.066
2006-10-02,737.466
2006-10-03,733.593
2006-10-04,734.661
2006-10-05,741.208
2006-10-06,733.353
2006-10-09,734.502
2006-10-10,733.008
2006-10-11,732.003
2006-10-12,738.82
2006-10-13,739.547
2006-10-16,741.544
2006-10-17,736.384
2006-10-18,741.029
2006-10-19,747.367
2006-10-20,750.262
2006-10-23,751.625
2006-10-24,754.52
2006-10-25,760.818
2006-10-26,766.899
2006-10-27,769.119
2006-10-30,766.336
2006-10-31,767.648
2006-11-01,763.909
2006-11-02,767.317
2006-11-03,765.74
2006-11-06,771.428
2006-11-07,780.774
2006-11-08,775.142
2006-11-09,779.471
2006-11-10,782.332
2006-11-13,780.781
2006-11-14,782.07
2006-11-15,787.615
2006-11-16,789.174
2006-11-17,785.117
2006-11-20,780.682
2006-11-21,784.078
2006-11-22,790.827
2006-11-23,789.149
2006-11-24,796.41
2006-11-27,782.071
2006-11-28,780.784
2006-11-29,792.041
2006-11-30,795.569
2006-12-01,797.568
2006-12-04,798.347
2006-12-05,802.914
2006-12-06,804.679
2006-12-07,805.941
2006-12-08,807.923
2006-12-11,808.654
2006-12-12,811.351
2006-12-13,820.528
2006-12-14,822.677
2006-12-15,825.751
2006-12-18,825.899
2006-12-19,828.973
2006-12-20,837.282
2006-12-21,840.2
2006-12-22,837.728
2006-12-25,837.728
2006-12-26,836.422
2006-12-27,844.355
2006-12-28,845.279
2006-12-29,847.937
2007-01-01,847.937
2007-01-02,865.901
2007-01-03,857.76
2007-01-04,844.643
2007-01-05,832.101
2007-01-08,836.369
2007-01-09,838.979
2007-01-10,832.044
2007-01-11,835.831
2007-01-12,839.914
2007-01-15,845.423
2007-01-16,846.032
2007-01-17,849.195
2007-01-18,849.921
2007-01-19,851.701
2007-01-22,851.703
2007-01-23,857.913
2007-01-24,855.821
2007-01-25,851.052
2007-01-26,839.842
2007-01-29,844.158
2007-01-30,846.002
2007-01-31,851.931
2007-02-01,862.396
2007-02-02,861.569
2007-02-05,861.273
2007-02-06,866.608
2007-02-07,876.199
2007-02-08,869.355
2007-02-09,871.019
2007-02-12,862.018
2007-02-13,872.336
2007-02-14,884.692
2007-02-15,886.99
2007-02-16,884.811
2007-02-19,893.393
2007-02-20,894.24
2007-02-21,892.675
2007-02-22,890.927
2007-02-23,894.804
2007-02-26,895.483
2007-02-27,868.549
2007-02-28,859.39
2007-03-01,844.408
2007-03-02,846.879
2007-03-05,830.012
2007-03-06,834.428
2007-03-07,841.967
2007-03-08,850.905
2007-03-09,852.756
2007-03-12,857.708
2007-03-13,852.189
2007-03-14,838.018
2007-03-15,857.777
2007-03-16,870.265
2007-03-19,883.313
2007-03-20,886.609
2007-03-21,899.437
2007-03-22,910.974
2007-03-23,911.032
2007-03-26,904.964
2007-03-27,906.7
2007-03-28,900.881
2007-03-29,906.535
2007-03-30,909.165
2007-04-02,915.804
2007-04-03,922.306
2007-04-04,926.244
2007-04-05,935.909
2007-04-06,935.909
2007-04-09,931.034
2007-04-10,947.682
2007-04-11,944.288
2007-04-12,945.308
2007-04-13,951.73
2007-04-16,958.407
2007-04-17,957.276
2007-04-18,952.986
2007-04-19,953.933
2007-04-20,962.164
2007-04-23,962.852
2007-04-24,964.756
2007-04-25,972.862
2007-04-26,964.837
2007-04-27,971.913
2007-04-30,973.894
2007-05-01,970.255
2007-05-02,973.607
2007-05-03,969.477
2007-05-04,975.782
2007-05-07,978.809
2007-05-08,967.04
2007-05-09,969.693
2007-05-10,970.523
2007-05-11,974.615
2007-05-14,973.728
2007-05-15,978.443
2007-05-16,976.172
2007-05-17,975.19
2007-05-18,977.584
2007-05-21,977.388
2007-05-22,981.699
2007-05-23,987.036
2007-05-24,981.268
2007-05-25,983.176
2007-05-28,987.311
2007-05-29,988.488
2007-05-30,981.326
2007-05-31,1000.0
2007-06-01,1005.289
2007-06-04,1011.699
2007-06-05,1010.957
2007-06-06,990.305
2007-06-07,973.921
2007-06-08,965.328
2007-06-11,979.389
2007-06-12,972.241
2007-06-13,969.863
2007-06-14,976.172
2007-06-15,983.833
2007-06-18,988.429
2007-06-19,990.765
2007-06-20,992.764
2007-06-21,981.339
2007-06-22,984.37
2007-06-25,981.526
2007-06-26,980.717
2007-06-27,977.86
2007-06-28,992.305
2007-06-29,1001.164
2007-07-02,1008.499
2007-07-03,1017.615
2007-07-04,1025.822
2007-07-05,1022.998
2007-07-06,1029.51
2007-07-09,1043.576
2007-07-10,1054.631
2007-07-11,1056.646
2007-07-12,1068.377
2007-07-13,1071.377
2007-07-16,1067.688
2007-07-17,1066.32
2007-07-18,1054.973
2007-07-19,1067.015
2007-07-20,1061.396
2007-07-23,1060.069
2007-07-24,1044.954
2007-07-25,1021.878
2007-07-26,995.08
2007-07-27,976.77
2007-07-30,987.257
2007-07-31,1006.252
2007-08-01,985.759
2007-08-02,988.253
2007-08-03,988.548
2007-08-06,980.907
2007-08-07,989.013
2007-08-08,991.382
2007-08-09,957.126
2007-08-10,936.14
2007-08-13,955.223
2007-08-14,941.418
2007-08-15,920.254
2007-08-16,878.667
2007-08-17,885.817
2007-08-20,903.37
2007-08-21,898.138
2007-08-22,918.508
2007-08-23,932.066
2007-08-24,940.584
2007-08-27,944.281
2007-08-28,928.663
2007-08-29,932.865
2007-08-30,942.273
2007-08-31,947.588
2007-09-03,948.426
2007-09-04,953.663
2007-09-05,938.279
2007-09-06,943.045
2007-09-07,927.239
2007-09-10,916.582
2007-09-11,934.472
2007-09-12,939.777
2007-09-13,938.186
2007-09-14,924.253
2007-09-17,907.784
2007-09-18,920.529
2007-09-19,948.471
2007-09-20,950.649
2007-09-21,951.713
2007-09-24,945.539
2007-09-25,929.197
2007-09-26,940.481
2007-09-27,955.161
2007-09-28,962.671
2007-10-01,974.408
2007-10-02,975.289
2007-10-03,974.573
2007-10-04,977.117
2007-10-05,994.984
2007-10-08,997.17
2007-10-09,1015.007
2007-10-10,1022.209
2007-10-11,1036.009
2007-10-12,1034.566
2007-10-15,1033.758
2007-10-16,1020.273
2007-10-17,1030.806
2007-10-18,1023.419
2007-10-19,1019.857
2007-10-22,992.686
2007-10-23,1015.056
2007-10-24,1004.112
2007-10-25,1019.121
2007-10-26,1021.293
2007-10-29,1031.215
2007-10-30,1019.843
2007-10-31,1034.751
2007-11-01,1022.393
2007-11-02,1020.404
2007-11-05,1003.587
2007-11-06,1010.223
2007-11-07,1011.62
2007-11-08,1006.216
2007-11-09,990.639
2007-11-12,980.664
2007-11-13,980.186
2007-11-14,988.525
2007-11-15,968.642
2007-11-16,953.212
2007-11-19,934.814
2007-11-20,947.696
2007-11-21,919.892
2007-11-22,926.877
2007-11-23,946.095
2007-11-26,949.65
2007-11-27,948.752
2007-11-28,967.212
2007-11-29,977.376
2007-11-30,983.395
2007-12-03,977.395
2007-12-04,963.997
2007-12-05,971.779
2007-12-06,970.588
2007-12-07,981.851
2007-12-10,995.334
2007-12-11,990.811
2007-12-12,981.297
2007-12-13,958.093
2007-12-14,950.143
2007-12-17,923.585
2007-12-18,922.205
2007-12-19,918.531
2007-12-20,919.003
2007-12-21,926.019
2007-12-24,933.865
2007-12-25,933.865
2007-12-26,940.284
2007-12-27,947.112
2007-12-28,959.135
2007-12-31,959.004
2008-01-01,959.004
2008-01-02,961.886
2008-01-03,954.287
2008-01-04,937.644
2008-01-07,920.801
2008-01-08,920.572
2008-01-09,895.718
2008-01-10,883.37
2008-01-11,884.083
2008-01-14,904.486
2008-01-15,874.648
2008-01-16,846.21
2008-01-17,848.578
2008-01-18,829.605
2008-01-21,787.336
2008-01-22,821.855
2008-01-23,799.702
2008-01-24,841.429
2008-01-25,854.112
2008-01-28,851.922
2008-01-29,872.237
2008-01-30,871.015
2008-01-31,876.861
2008-02-01,894.32
2008-02-04,900.176
2008-02-05,868.07
2008-02-06,874.206
2008-02-07,847.598
2008-02-08,851.526
2008-02-11,845.42
2008-02-12,871.849
2008-02-13,882.973
2008-02-14,892.087
2008-02-15,888.277
2008-02-18,898.604
2008-02-19,925.82
2008-02-20,918.55
2008-02-21,935.367
2008-02-22,937.041
2008-02-25,950.41
2008-02-26,961.789
2008-02-27,981.271
2008-02-28,979.777
2008-02-29,971.616
2008-03-03,960.382
2008-03-04,960.854
2008-03-05,974.624
2008-03-06,971.683
2008-03-07,949.105
2008-03-10,942.671
2008-03-11,956.144
2008-03-12,978.255
2008-03-13,975.23
2008-03-14,976.459
2008-03-17,954.931
2008-03-18,974.273
2008-03-19,958.447
2008-03-20,942.375
2008-03-21,942.375
2008-03-24,941.03
2008-03-25,974.106
2008-03-26,984.796
2008-03-27,1003.473
2008-03-28,1003.267
2008-03-31,1016.372
2008-04-01,1023.737
2008-04-02,1028.346
2008-04-03,1013.746
2008-04-04,1026.026
2008-04-07,1027.627
2008-04-08,1024.576
2008-04-09,1031.34
2008-04-10,1024.39
2008-04-11,1014.886
2008-04-14,1007.688
2008-04-15,1009.116
2008-04-16,1035.077
2008-04-17,1037.373
2008-04-18,1037.469
2008-04-21,1045.73
2008-04-22,1052.049
2008-04-23,1055.549
2008-04-24,1037.312
2008-04-25,1038.763
2008-04-28,1047.043
2008-04-29,1041.134
2008-04-30,1044.169
2008-05-01,1036.222
2008-05-02,1049.004
2008-05-05,1051.88
2008-05-06,1060.309
2008-05-07,1056.984
2008-05-08,1061.799
2008-05-09,1054.166
2008-05-12,1066.888
2008-05-13,1070.032
2008-05-14,1079.526
2008-05-15,1069.461
2008-05-16,1076.496
2008-05-19,1082.374
2008-05-20,1068.731
2008-05-21,1069.917
2008-05-22,1070.213
2008-05-23,1061.345
2008-05-26,1059.248
2008-05-27,1048.143
2008-05-28,1048.325
2008-05-29,1046.497
2008-05-30,1050.669
2008-06-02,1047.139
2008-06-03,1055.455
2008-06-04,1052.556
2008-06-05,1068.161
2008-06-06,1065.178
2008-06-09,1047.927
2008-06-10,1016.245
2008-06-11,1001.036
2008-06-12,989.805
2008-06-13,991.852
2008-06-16,1006.253
2008-06-17,1014.669
2008-06-18,988.484
2008-06-19,964.073
2008-06-20,955.79
2008-06-23,935.431
2008-06-24,926.027
2008-06-25,943.247
2008-06-26,929.379
2008-06-27,929.405
2008-06-30,926.558
2008-07-01,910.088
2008-07-02,907.298
2008-07-03,887.474
2008-07-04,888.401
2008-07-07,900.097
2008-07-08,877.112
2008-07-09,894.601
2008-07-10,873.819
2008-07-11,856.875
2008-07-14,859.921
2008-07-15,842.379
2008-07-16,848.12
2008-07-17,883.124
2008-07-18,887.276
2008-07-21,915.643
2008-07-22,903.163
2008-07-23,915.971
2008-07-24,890.859
2008-07-25,877.998
2008-07-28,871.62
2008-07-29,862.506
2008-07-30,875.257
2008-07-31,876.619
2008-08-01,877.118
2008-08-04,876.699
2008-08-05,890.642
2008-08-06,900.742
2008-08-07,886.037
2008-08-08,884.531
2008-08-11,899.429
2008-08-12,895.872
2008-08-13,860.064
2008-08-14,858.635
2008-08-15,853.78
2008-08-18,850.692
2008-08-19,828.188
2008-08-20,834.556
2008-08-21,844.278
2008-08-22,855.552
2008-08-25,853.052
2008-08-26,845.985
2008-08-27,844.576
2008-08-28,855.699
2008-08-29,867.161
2008-09-01,852.776
2008-09-02,861.727
2008-09-03,850.469
2008-09-04,828.914
2008-09-05,806.218
2008-09-08,819.207
2008-09-09,808.202
2008-09-10,794.901
2008-09-11,776.825
2008-09-12,795.707
2008-09-15,790.295
2008-09-16,780.463
2008-09-17,764.68
2008-09-18,770.367
2008-09-19,805.201
2008-09-22,813.672
2008-09-23,803.313
2008-09-24,791.432
2008-09-25,799.682
2008-09-26,776.919
2008-09-29,721.628
2008-09-30,714.835
2008-10-01,715.906
2008-10-02,700.369
2008-10-03,698.222
2008-10-06,634.41
2008-10-07,621.909
2008-10-08,590.398
2008-10-09,595.236
2008-10-10,563.048
2008-10-13,606.149
2008-10-14,624.776
2008-10-15,586.301
2008-10-16,559.327
2008-10-17,560.41
2008-10-20,567.465
2008-10-21,573.123
2008-10-22,540.727
2008-10-23,530.827
2008-10-24,503.306
2008-10-27,469.131
2008-10-28,471.342
2008-10-29,506.027
2008-10-30,515.745
2008-10-31,530.251
2008-11-03,536.437
2008-11-04,567.626
2008-11-05,561.752
2008-11-06,525.181
2008-11-07,529.496
2008-11-10,534.005
2008-11-11,514.004
2008-11-12,498.056
2008-11-13,488.333
2008-11-14,482.492
2008-11-17,469.491
2008-11-18,470.875
2008-11-19,451.624
2008-11-20,424.421
2008-11-21,426.572
2008-11-24,457.295
2008-11-25,453.659
2008-11-26,451.264
2008-11-27,465.439
2008-11-28,458.541
2008-12-01,442.084
2008-12-02,449.321
2008-12-03,451.366
2008-12-04,446.893
2008-12-05,433.409
2008-12-08,459.312
2008-12-09,467.807
2008-12-10,481.408
2008-12-11,487.147
2008-12-12,481.333
2008-12-15,493.666
2008-12-16,499.305
2008-12-17,517.169
2008-12-18,527.83
2008-12-19,505.378
2008-12-22,500.642
2008-12-23,500.768
2008-12-24,501.511
2008-12-25,501.511
2008-12-26,503.931
2008-12-29,509.246
2008-12-30,520.301
2008-12-31,514.943
2009-01-01,514.943
2009-01-02,544.243
2009-01-05,542.326
2009-01-06,538.192
2009-01-07,545.192
2009-01-08,545.346
2009-01-09,535.676
2009-01-12,515.176
2009-01-13,495.541
2009-01-14,471.82
2009-01-15,460.703
2009-01-16,473.175
2009-01-19,462.512
2009-01-20,440.844
2009-01-21,441.102
2009-01-22,443.619
2009-01-23,432.538
2009-01-26,455.999
2009-01-27,456.86
2009-01-28,473.408
2009-01-29,465.559
2009-01-30,456.604
2009-02-02,445.764
2009-02-03,456.639
2009-02-04,460.446
2009-02-05,459.169
2009-02-06,468.336
2009-02-09,485.458
2009-02-10,475.091
2009-02-11,468.703
2009-02-12,455.925
2009-02-13,462.928
2009-02-16,459.17
2009-02-17,435.263
2009-02-18,426.051
2009-02-19,426.589
2009-02-20,410.283
2009-02-23,403.879
2009-02-24,403.151
2009-02-25,405.782
2009-02-26,411.274
2009-02-27,408.404
2009-03-02,391.315
2009-03-03,374.381
2009-03-04,391.309
2009-03-05,367.028
2009-03-06,363.999
2009-03-09,359.117
2009-03-10,381.592
2009-03-11,384.461
2009-03-12,387.239
2009-03-13,392.906
2009-03-16,406.356
2009-03-17,403.344
2009-03-18,404.942
2009-03-19,428.701
2009-03-20,428.714
2009-03-23,438.11
2009-03-24,435.526
2009-03-25,445.114
2009-03-26,448.466
2009-03-27,439.406
2009-03-30,420.619
2009-03-31,436.244
2009-04-01,445.093
2009-04-02,478.799
2009-04-03,478.459
2009-04-06,479.873
2009-04-07,464.542
2009-04-08,469.231
2009-04-09,478.992
2009-04-10,478.992
2009-04-13,483.054
2009-04-14,489.806
2009-04-15,489.37
2009-04-16,490.595
2009-04-17,494.515
2009-04-20,470.394
2009-04-21,479.111
2009-04-22,492.588
2009-04-23,494.177
2009-04-24,506.729
2009-04-27,496.285
2009-04-28,486.646
2009-04-29,501.18
2009-04-30,507.626
2009-05-01,507.703
2009-05-04,525.164
2009-05-05,534.055
2009-05-06,533.437
2009-05-07,544.489
2009-05-08,557.474
2009-05-11,552.647
2009-05-12,551.769
2009-05-13,530.05
2009-05-14,535.037
2009-05-15,550.637
2009-05-18,557.325
2009-05-19,578.086
2009-05-20,595.705
2009-05-21,586.98
2009-05-22,599.573
2009-05-25,598.698
2009-05-26,599.311
2009-05-27,597.279
2009-05-28,588.118
2009-05-29,592.49
2009-06-01,603.949
2009-06-02,616.918
2009-06-03,605.023
2009-06-04,602.68
2009-06-05,599.571
2009-06-08,586.597
2009-06-09,597.009
2009-06-10,603.88
2009-06-11,610.402
2009-06-12,615.82
2009-06-15,592.331
2009-06-16,590.153
2009-06-17,574.688
2009-06-18,577.348
2009-06-19,574.147
2009-06-22,557.251
2009-06-23,560.681
2009-06-24,578.712
2009-06-25,575.826
2009-06-26,584.667
2009-06-29,593.139
2009-06-30,588.752
2009-07-01,604.208
2009-07-02,590.616
2009-07-03,587.036
2009-07-06,570.351
2009-07-07,570.697
2009-07-08,551.235
2009-07-09,555.101
2009-07-10,547.714
2009-07-13,556.893
2009-07-14,561.685
2009-07-15,580.149
2009-07-16,585.842
2009-07-17,589.774
2009-07-20,599.154
2009-07-21,602.733
2009-07-22,607.355
2009-07-23,615.514
2009-07-24,613.171
2009-07-27,621.187
2009-07-28,614.004
2009-07-29,616.683
2009-07-30,629.413
2009-07-31,639.226
2009-08-03,661.547
2009-08-04,657.471
2009-08-05,670.14
2009-08-06,676.663
2009-08-07,671.071
2009-08-10,672.378
2009-08-11,662.996
2009-08-12,679.031
2009-08-13,695.705
2009-08-14,696.538
2009-08-17,675.397
2009-08-18,684.804
2009-08-19,689.283
2009-08-20,700.724
2009-08-21,725.915
2009-08-24,748.105
2009-08-25,756.904
2009-08-26,749.114
2009-08-27,740.352
2009-08-28,763.776
2009-08-31,753.246
2009-09-01,740.12
2009-09-02,720.95
2009-09-03,737.251
2009-09-04,751.788
2009-09-07,773.393
2009-09-08,787.081
2009-09-09,797.397
2009-09-10,799.629
2009-09-11,807.358
2009-09-14,800.762
2009-09-15,806.668
2009-09-16,824.955
2009-09-17,825.226
2009-09-18,821.181
2009-09-21,819.628
2009-09-22,823.96
2009-09-23,823.518
2009-09-24,806.312
2009-09-25,799.93
2009-09-28,805.929
2009-09-29,800.553
2009-09-30,805.523
2009-10-01,795.188
2009-10-02,777.109
2009-10-05,786.101
2009-10-06,819.251
2009-10-07,822.421
2009-10-08,834.422
2009-10-09,838.548
2009-10-12,855.183
2009-10-13,851.442
2009-10-14,866.589
2009-10-15,865.537
2009-10-16,851.872
2009-10-19,861.921
2009-10-20,858.124
2009-10-21,852.031
2009-10-22,843.526
2009-10-23,840.206
2009-10-26,830.333
2009-10-27,824.181
2009-10-28,775.922
2009-10-29,800.413
2009-10-30,781.665
2009-11-02,791.437
2009-11-03,770.918
2009-11-04,800.084
2009-11-05,811.637
2009-11-06,812.123
2009-11-09,836.174
2009-11-10,826.121
2009-11-11,831.764
2009-11-12,829.654
2009-11-13,832.265
2009-11-16,863.779
2009-11-17,851.502
2009-11-18,858.013
2009-11-19,831.903
2009-11-20,826.575
2009-11-23,844.009
2009-11-24,838.599
2009-11-25,841.12
2009-11-26,814.923
2009-11-27,820.383
2009-11-30,809.656
2009-12-01,834.327
2009-12-02,833.218
2009-12-03,833.352
2009-12-04,827.187
2009-12-07,825.951
2009-12-08,815.306
2009-12-09,808.798
2009-12-10,810.705
2009-12-11,805.135
2009-12-14,813.448
2009-12-15,809.081
2009-12-16,816.745
2009-12-17,804.784
2009-12-18,794.466
2009-12-21,808.435
2009-12-22,805.934
2009-12-23,804.348
2009-12-24,808.632
2009-12-25,808.632
2009-12-28,812.268
2009-12-29,812.765
2009-12-30,808.659
2009-12-31,814.922
2010-01-01,814.922
2010-01-04,833.883
2010-01-05,840.082
2010-01-06,839.458
2010-01-07,834.126
2010-01-08,839.419
2010-01-11,853.425
2010-01-12,849.994
2010-01-13,848.529
2010-01-14,845.038
2010-01-15,837.235
2010-01-18,837.893
2010-01-19,833.226
2010-01-20,820.933
2010-01-21,810.64
2010-01-22,806.808
2010-01-25,808.107
2010-01-26,799.45
2010-01-27,794.901
2010-01-28,790.584
2010-01-29,790.246
2010-02-01,795.587
2010-02-02,805.885
2010-02-03,803.058
2010-02-04,777.365
2010-02-05,758.665
2010-02-08,754.824
2010-02-09,760.833
2010-02-10,762.374
2010-02-11,758.247
2010-02-12,758.582
2010-02-15,757.949
2010-02-16,760.537
2010-02-17,765.402
2010-02-18,772.796
2010-02-19,764.466
2010-02-22,772.157
2010-02-23,769.617
2010-02-24,766.559
2010-02-25,750.442
2010-02-26,763.2
2010-03-01,757.053
2010-03-02,768.386
2010-03-03,781.057
2010-03-04,772.792
2010-03-05,776.673
2010-03-08,778.748
2010-03-09,773.429
2010-03-10,782.075
2010-03-11,783.768
2010-03-12,792.464
2010-03-15,783.338
2010-03-16,795.29
2010-03-17,803.103
2010-03-18,791.697
2010-03-19,788.196
2010-03-22,790.354
2010-03-23,799.725
2010-03-24,787.808
2010-03-25,793.134
2010-03-26,796.556
2010-03-29,806.601
2010-03-30,806.394
2010-03-31,809.915
2010-04-01,822.262
2010-04-02,822.262
2010-04-05,820.379
2010-04-06,819.549
2010-04-07,813.498
2010-04-08,811.014
2010-04-09,828.579
2010-04-12,839.651
2010-04-13,836.542
2010-04-14,843.503
2010-04-15,840.022
2010-04-16,829.953
2010-04-19,819.172
2010-04-20,830.423
2010-04-21,828.641
2010-04-22,815.861
2010-04-23,825.211
2010-04-26,822.63
2010-04-27,801.018
2010-04-28,776.872
2010-04-29,787.854
2010-04-30,797.032
2010-05-03,791.079
2010-05-04,759.911
2010-05-05,737.235
2010-05-06,723.819
2010-05-07,688.667
2010-05-10,741.283
2010-05-11,734.543
2010-05-12,750.184
2010-05-13,739.837
2010-05-14,712.826
2010-05-17,704.176
2010-05-18,710.985
2010-05-19,694.715
2010-05-20,682.566
2010-05-21,690.066
2010-05-24,682.356
2010-05-25,655.385
2010-05-26,665.598
2010-05-27,692.378
2010-05-28,696.159
2010-05-31,697.684
2010-06-01,695.996
2010-06-02,690.295
2010-06-03,699.621
2010-06-04,677.921
2010-06-07,663.912
2010-06-08,657.628
2010-06-09,672.257
2010-06-10,686.961
2010-06-11,688.986
2010-06-14,707.782
2010-06-15,713.871
2010-06-16,712.324
2010-06-17,712.516
2010-06-18,714.702
2010-06-21,721.015
2010-06-22,720.37
2010-06-23,712.036
2010-06-24,704.205
2010-06-25,697.788
2010-06-28,706.659
2010-06-29,678.245
2010-06-30,680.158
2010-07-01,678.067
2010-07-02,689.308
2010-07-05,684.197
2010-07-06,705.091
2010-07-07,710.47
2010-07-08,720.823
2010-07-09,715.999
2010-07-12,714.926
2010-07-13,728.315
2010-07-14,731.184
2010-07-15,733.867
2010-07-16,726.439
2010-07-19,725.684
2010-07-20,720.966
2010-07-21,727.16
2010-07-22,744.115
2010-07-23,742.654
2010-07-26,753.793
2010-07-27,759.166
2010-07-28,755.992
2010-07-29,752.645
2010-07-30,749.837
2010-08-02,769.514
2010-08-03,775.415
2010-08-04,770.86
2010-08-05,774.105
2010-08-06,773.795
2010-08-09,777.237
2010-08-10,760.181
2010-08-11,734.839
2010-08-12,728.427
2010-08-13,726.49
2010-08-16,729.915
2010-08-17,739.744
2010-08-18,737.716
2010-08-19,730.192
2010-08-20,710.962
2010-08-23,714.457
2010-08-24,704.923
2010-08-25,696.913
2010-08-26,712.756
2010-08-27,719.392
2010-08-30,717.215
2010-08-31,718.673
2010-09-01,735.164
2010-09-02,739.309
2010-09-03,746.839
2010-09-06,751.333
2010-09-07,737.453
2010-09-08,740.478
2010-09-09,749.085
