Date,AUSTRIA Standard (Large+Mid Cap)
2005-06-15,4850.902
2005-06-16,4876.738
2005-06-17,4974.621
2005-06-20,4949.901
2005-06-21,4934.682
2005-06-22,4903.796
2005-06-23,4870.982
2005-06-24,4856.079
2005-06-27,4924.292
2005-06-28,4935.117
2005-06-29,4940.095
2005-06-30,4981.311
2005-07-01,4998.146
2005-07-04,4945.68
2005-07-05,4983.28
2005-07-06,4969.938
2005-07-07,4961.37
2005-07-08,4989.672
2005-07-11,5018.555
2005-07-12,5048.033
2005-07-13,5030.902
2005-07-14,5054.087
2005-07-15,4987.476
2005-07-18,5011.969
2005-07-19,5013.724
2005-07-20,5014.784
2005-07-21,5030.043
2005-07-22,5028.561
2005-07-25,5052.145
2005-07-26,5022.027
2005-07-27,5063.362
2005-07-28,5124.217
2005-07-29,5180.26
2005-08-01,5275.013
2005-08-02,5273.768
2005-08-03,5380.933
2005-08-04,5403.084
2005-08-05,5356.033
2005-08-08,5369.779
2005-08-09,5423.848
2005-08-10,5490.28
2005-08-11,5490.633
2005-08-12,5484.701
2005-08-15,5455.364
2005-08-16,5433.849
2005-08-17,5389.769
2005-08-18,5281.461
2005-08-19,5296.583
2005-08-22,5371.803
2005-08-23,5375.339
2005-08-24,5363.421
2005-08-25,5444.09
2005-08-26,5443.373
2005-08-29,5454.308
2005-08-30,5434.079
2005-08-31,5522.224
2005-09-01,5639.182
2005-09-02,5698.574
2005-09-05,5648.753
2005-09-06,5622.403
2005-09-07,5648.404
2005-09-08,5640.595
2005-09-09,5686.463
2005-09-12,5668.99
2005-09-13,5646.226
2005-09-14,5691.058
2005-09-15,5626.692
2005-09-16,5670.124
2005-09-19,5615.059
2005-09-20,5644.902
2005-09-21,5607.366
2005-09-22,5553.75
2005-09-23,5522.024
2005-09-26,5492.758
2005-09-27,5501.725
2005-09-28,5527.891
2005-09-29,5524.942
2005-09-30,5597.788
2005-10-03,5603.533
2005-10-04,5586.775
2005-10-05,5511.331
2005-10-06,5479.031
2005-10-07,5446.914
2005-10-10,5429.235
2005-10-11,5408.322
2005-10-12,5423.81
2005-10-13,5231.688
2005-10-14,5238.803
2005-10-17,5246.803
2005-10-18,5197.489
2005-10-19,5153.275
2005-10-20,5142.364
2005-10-21,5136.71
2005-10-24,5151.852
2005-10-25,5239.54
2005-10-26,5230.446
2005-10-27,5257.901
2005-10-28,5268.106
2005-10-31,5372.344
2005-11-01,5378.175
2005-11-02,5427.705
2005-11-03,5431.554
2005-11-04,5362.785
2005-11-07,5371.595
2005-11-08,5321.989
2005-11-09,5286.017
2005-11-10,5270.684
2005-11-11,5240.655
2005-11-14,5270.442
2005-11-15,5256.422
2005-11-16,5248.63
2005-11-17,5349.242
2005-11-18,5356.8
2005-11-21,5359.402
2005-11-22,5401.028
2005-11-23,5501.27
2005-11-24,5517.705
2005-11-25,5525.586
2005-11-28,5548.271
2005-11-29,5546.502
2005-11-30,5560.628
2005-12-01,5594.345
2005-12-02,5602.432
2005-12-05,5632.436
2005-12-06,5660.857
2005-12-07,5702.812
2005-12-08,5752.92
2005-12-09,5700.873
2005-12-12,5688.243
2005-12-13,5727.54
2005-12-14,5767.405
2005-12-15,5731.76
2005-12-16,5777.172
2005-12-19,5737.352
2005-12-20,5694.183
2005-12-21,5661.47
2005-12-22,5750.284
2005-12-23,5736.388
2005-12-26,5736.388
2005-12-27,5765.704
2005-12-28,5806.417
2005-12-29,5793.698
2005-12-30,5769.973
2006-01-02,5795.581
2006-01-03,5945.489
2006-01-04,6055.034
2006-01-05,6061.043
2006-01-06,6088.109
2006-01-09,6116.952
2006-01-10,6058.888
2006-01-11,6094.509
2006-01-12,6125.387
2006-01-13,6092.005
2006-01-16,6174.676
2006-01-17,6117.757
2006-01-18,6081.85
2006-01-19,6172.842
2006-01-20,6191.511
2006-01-23,6352.607
2006-01-24,6363.862
2006-01-25,6349.77
2006-01-26,6368.6
2006-01-27,6406.298
2006-01-30,6444.279
2006-01-31,6432.085
2006-02-01,6492.02
2006-02-02,6350.874
2006-02-03,6271.368
2006-02-06,6375.533
2006-02-07,6351.025
2006-02-08,6289.908
2006-02-09,6370.565
2006-02-10,6337.052
2006-02-13,6277.853
2006-02-14,6183.235
2006-02-15,6215.914
2006-02-16,6321.232
2006-02-17,6362.218
2006-02-20,6465.362
2006-02-21,6457.562
2006-02-22,6395.246
2006-02-23,6458.412
2006-02-24,6409.197
2006-02-27,6428.712
2006-02-28,6329.313
2006-03-01,6322.3
2006-03-02,6296.612
2006-03-03,6341.123
2006-03-06,6390.526
2006-03-07,6212.21
2006-03-08,6110.541
2006-03-09,6161.672
2006-03-10,6146.345
2006-03-13,6231.377
2006-03-14,6238.973
2006-03-15,6348.906
2006-03-16,6433.815
2006-03-17,6510.495
2006-03-20,6463.494
2006-03-21,6416.586
2006-03-22,6453.695
2006-03-23,6419.768
2006-03-24,6394.7
2006-03-27,6375.426
2006-03-28,6386.694
2006-03-29,6370.739
2006-03-30,6519.459
2006-03-31,6547.715
2006-04-03,6530.828
2006-04-04,6620.755
2006-04-05,6617.517
2006-04-06,6648.111
2006-04-07,6535.875
2006-04-10,6552.577
2006-04-11,6557.667
2006-04-12,6503.512
2006-04-13,6520.8
2006-04-14,6520.8
2006-04-17,6624.369
2006-04-18,6662.448
2006-04-19,6802.489
2006-04-20,6825.087
2006-04-21,6863.01
2006-04-24,6865.123
2006-04-25,6953.719
2006-04-26,6978.994
2006-04-27,6899.004
2006-04-28,6861.433
2006-05-01,6873.417
2006-05-02,6957.478
2006-05-03,6992.385
2006-05-04,7059.522
2006-05-05,7183.535
2006-05-08,7189.479
2006-05-09,7087.055
2006-05-10,7161.138
2006-05-11,7185.077
2006-05-12,7079.524
2006-05-15,6847.704
2006-05-16,6764.591
2006-05-17,6557.361
2006-05-18,6493.547
2006-05-19,6462.789
2006-05-22,6147.222
2006-05-23,6395.37
2006-05-24,6247.309
2006-05-25,6256.121
2006-05-26,6466.3
2006-05-29,6523.387
2006-05-30,6485.471
2006-05-31,6468.94
2006-06-01,6532.106
2006-06-02,6700.874
2006-06-05,6706.575
2006-06-06,6353.97
2006-06-07,6314.951
2006-06-08,6034.344
2006-06-09,5994.668
2006-06-12,5956.049
2006-06-13,5708.266
2006-06-14,5807.302
2006-06-15,5809.603
2006-06-16,5909.922
2006-06-19,5977.269
2006-06-20,5983.82
2006-06-21,6031.443
2006-06-22,6033.58
2006-06-23,6064.32
2006-06-26,6108.164
2006-06-27,6139.831
2006-06-28,6064.949
2006-06-29,6132.458
2006-06-30,6438.956
2006-07-03,6540.736
2006-07-04,6534.433
2006-07-05,6462.319
2006-07-06,6586.105
2006-07-07,6568.53
2006-07-10,6511.409
2006-07-11,6441.09
2006-07-12,6478.49
2006-07-13,6377.061
2006-07-14,6246.695
2006-07-17,6134.57
2006-07-18,6063.421
2006-07-19,6188.641
2006-07-20,6267.684
2006-07-21,6187.641
2006-07-24,6225.45
2006-07-25,6278.515
2006-07-26,6347.481
2006-07-27,6416.631
2006-07-28,6448.684
2006-07-31,6457.599
2006-08-01,6451.955
2006-08-02,6529.503
2006-08-03,6475.118
2006-08-04,6588.913
2006-08-07,6537.195
2006-08-08,6502.937
2006-08-09,6515.912
2006-08-10,6451.903
2006-08-11,6406.28
2006-08-14,6467.668
2006-08-15,6488.982
2006-08-16,6595.948
2006-08-17,6579.234
2006-08-18,6556.931
2006-08-21,6565.743
2006-08-22,6481.849
2006-08-23,6480.291
2006-08-24,6456.839
2006-08-25,6490.158
2006-08-28,6533.759
2006-08-29,6479.334
2006-08-30,6545.42
2006-08-31,6521.874
2006-09-01,6598.691
2006-09-04,6636.46
2006-09-05,6582.883
2006-09-06,6507.081
2006-09-07,6416.718
2006-09-08,6426.179
2006-09-11,6383.968
2006-09-12,6392.857
2006-09-13,6405.912
2006-09-14,6492.435
2006-09-15,6435.676
2006-09-18,6488.709
2006-09-19,6454.855
2006-09-20,6461.326
2006-09-21,6453.44
2006-09-22,6441.648
2006-09-25,6384.717
2006-09-26,6449.566
2006-09-27,6595.723
2006-09-28,6652.943
2006-09-29,6657.896
2006-10-02,6547.274
2006-10-03,6518.447
2006-10-04,6519.422
2006-10-05,6609.063
2006-10-06,6529.0
2006-10-09,6562.799
2006-10-10,6613.331
2006-10-11,6647.168
2006-10-12,6695.049
2006-10-13,6751.758
2006-10-16,6825.85
2006-10-17,6806.58
2006-10-18,6822.863
2006-10-19,6838.48
2006-10-20,6883.046
2006-10-23,6838.385
2006-10-24,6864.313
2006-10-25,6941.508
2006-10-26,6986.727
2006-10-27,7008.268
2006-10-30,6972.485
2006-10-31,7019.327
2006-11-01,7024.276
2006-11-02,7003.086
2006-11-03,6970.42
2006-11-06,7064.765
2006-11-07,7043.758
2006-11-08,7069.304
2006-11-09,7096.481
2006-11-10,7118.921
2006-11-13,7108.75
2006-11-14,7100.246
2006-11-15,7105.047
2006-11-16,7173.855
2006-11-17,7153.915
2006-11-20,7113.624
2006-11-21,7156.077
2006-11-22,7237.087
2006-11-23,7207.814
2006-11-24,7255.651
2006-11-27,7210.659
2006-11-28,7155.32
2006-11-29,7301.307
2006-11-30,7350.784
2006-12-01,7468.478
2006-12-04,7540.643
2006-12-05,7552.136
2006-12-06,7622.65
2006-12-07,7698.245
2006-12-08,7710.403
2006-12-11,7633.377
2006-12-12,7650.741
2006-12-13,7725.716
2006-12-14,7744.907
2006-12-15,7801.74
2006-12-18,7836.155
2006-12-19,7821.933
2006-12-20,7893.466
2006-12-21,7858.632
2006-12-22,7825.49
2006-12-25,7825.49
2006-12-26,7813.295
2006-12-27,7860.1
2006-12-28,7887.114
2006-12-29,7912.917
2007-01-01,7912.917
2007-01-02,8105.932
2007-01-03,8075.032
2007-01-04,7970.153
2007-01-05,7785.204
2007-01-08,7741.895
2007-01-09,7785.2
2007-01-10,7625.405
2007-01-11,7692.985
2007-01-12,7758.771
2007-01-15,7798.49
2007-01-16,7730.034
2007-01-17,7711.286
2007-01-18,7691.578
2007-01-19,7758.087
2007-01-22,7835.259
2007-01-23,7899.926
2007-01-24,7893.97
2007-01-25,7932.949
2007-01-26,7805.415
2007-01-29,7849.593
2007-01-30,7882.623
2007-01-31,7951.875
2007-02-01,8030.271
2007-02-02,8024.291
2007-02-05,7999.325
2007-02-06,7993.996
2007-02-07,8059.286
2007-02-08,8035.271
2007-02-09,8027.062
2007-02-12,7968.254
2007-02-13,8002.976
2007-02-14,8121.111
2007-02-15,8156.247
2007-02-16,8046.022
2007-02-19,8176.116
2007-02-20,8138.278
2007-02-21,8060.962
2007-02-22,8108.115
2007-02-23,8168.987
2007-02-26,8194.033
2007-02-27,7892.25
2007-02-28,7810.57
2007-03-01,7727.71
2007-03-02,7803.192
2007-03-05,7679.343
2007-03-06,7690.698
2007-03-07,7803.255
2007-03-08,7980.712
2007-03-09,8034.701
2007-03-12,8012.064
2007-03-13,7973.316
2007-03-14,7785.712
2007-03-15,7933.722
2007-03-16,7996.412
2007-03-19,8128.88
2007-03-20,8106.439
2007-03-21,8183.617
2007-03-22,8361.725
2007-03-23,8360.767
2007-03-26,8444.593
2007-03-27,8348.397
2007-03-28,8335.946
2007-03-29,8373.846
2007-03-30,8372.652
2007-04-02,8479.348
2007-04-03,8499.036
2007-04-04,8529.116
2007-04-05,8551.505
2007-04-06,8551.505
2007-04-09,8506.955
2007-04-10,8636.24
2007-04-11,8632.688
2007-04-12,8574.023
2007-04-13,8655.818
2007-04-16,8706.97
2007-04-17,8686.131
2007-04-18,8620.34
2007-04-19,8655.843
2007-04-20,8718.16
2007-04-23,8735.722
2007-04-24,8736.883
2007-04-25,8789.924
2007-04-26,8860.605
2007-04-27,8860.253
2007-04-30,8750.275
2007-05-01,8717.576
2007-05-02,8693.766
2007-05-03,8672.351
2007-05-04,8677.533
2007-05-07,8688.04
2007-05-08,8557.361
2007-05-09,8624.246
2007-05-10,8564.065
2007-05-11,8549.484
2007-05-14,8588.395
2007-05-15,8656.835
2007-05-16,8708.379
2007-05-17,8655.77
2007-05-18,8732.878
2007-05-21,8681.67
2007-05-22,8700.844
2007-05-23,8808.544
2007-05-24,8795.6
2007-05-25,8785.946
2007-05-28,8785.946
2007-05-29,8859.549
2007-05-30,8749.367
2007-05-31,8889.85
2007-06-01,8937.054
2007-06-04,9020.621
2007-06-05,8959.73
2007-06-06,8803.149
2007-06-07,8780.965
2007-06-08,8651.317
2007-06-11,8742.892
2007-06-12,8669.23
2007-06-13,8644.674
2007-06-14,8827.488
2007-06-15,8936.751
2007-06-18,8910.826
2007-06-19,8857.126
2007-06-20,8890.103
2007-06-21,8767.878
2007-06-22,8840.81
2007-06-25,8729.486
2007-06-26,8702.503
2007-06-27,8618.511
2007-06-28,8714.65
2007-06-29,8817.157
2007-07-02,8878.601
2007-07-03,8898.096
2007-07-04,8941.301
2007-07-05,8881.306
2007-07-06,8941.604
2007-07-09,8984.102
2007-07-10,8977.84
2007-07-11,8892.884
2007-07-12,8944.204
2007-07-13,8988.108
2007-07-16,8977.279
2007-07-17,8878.737
2007-07-18,8800.788
2007-07-19,8906.962
2007-07-20,8849.057
2007-07-23,8882.624
2007-07-24,8799.972
2007-07-25,8656.386
2007-07-26,8391.166
2007-07-27,8196.214
2007-07-30,8011.161
2007-07-31,8385.197
2007-08-01,8194.703
2007-08-02,8322.461
2007-08-03,8283.096
2007-08-06,8145.749
2007-08-07,8236.927
2007-08-08,8454.912
2007-08-09,8251.437
2007-08-10,7939.82
2007-08-13,8052.105
2007-08-14,7966.233
2007-08-15,7906.361
2007-08-16,7418.381
2007-08-17,7459.708
2007-08-20,7596.538
2007-08-21,7580.84
2007-08-22,7877.427
2007-08-23,7819.145
2007-08-24,7861.549
2007-08-27,7951.028
2007-08-28,7847.951
2007-08-29,7830.243
2007-08-30,7893.315
2007-08-31,8046.866
2007-09-03,8082.178
2007-09-04,8196.718
2007-09-05,7988.828
2007-09-06,7941.013
2007-09-07,7777.602
2007-09-10,7643.409
2007-09-11,7852.505
2007-09-12,7807.845
2007-09-13,7929.275
2007-09-14,7852.833
2007-09-17,7703.223
2007-09-18,7818.774
2007-09-19,8164.045
2007-09-20,8176.446
2007-09-21,8211.38
2007-09-24,8186.657
2007-09-25,8065.52
2007-09-26,8067.782
2007-09-27,8120.166
2007-09-28,8081.081
2007-10-01,8178.972
2007-10-02,8254.693
2007-10-03,8308.369
2007-10-04,8404.966
2007-10-05,8535.07
2007-10-08,8397.416
2007-10-09,8403.229
2007-10-10,8439.53
2007-10-11,8554.445
2007-10-12,8557.828
2007-10-15,8538.451
2007-10-16,8434.801
2007-10-17,8575.674
2007-10-18,8525.177
2007-10-19,8488.619
2007-10-22,8250.509
2007-10-23,8414.639
2007-10-24,8361.008
2007-10-25,8510.794
2007-10-26,8558.386
2007-10-29,8687.78
2007-10-30,8635.442
2007-10-31,8698.531
2007-11-01,8678.69
2007-11-02,8481.019
2007-11-05,8364.437
2007-11-06,8411.488
2007-11-07,8354.955
2007-11-08,8323.305
2007-11-09,8221.617
2007-11-12,8101.118
2007-11-13,8078.473
2007-11-14,8005.014
2007-11-15,7880.311
2007-11-16,7846.586
2007-11-19,7619.726
2007-11-20,7806.525
2007-11-21,7588.747
2007-11-22,7635.799
2007-11-23,7718.791
2007-11-26,7805.201
2007-11-27,7721.433
2007-11-28,7981.7
2007-11-29,8059.213
2007-11-30,8129.114
2007-12-03,8075.169
2007-12-04,7951.504
2007-12-05,8053.186
2007-12-06,8073.774
2007-12-07,8184.199
2007-12-10,8224.758
2007-12-11,8159.877
2007-12-12,8128.772
2007-12-13,7912.949
2007-12-14,7919.693
2007-12-17,7690.62
2007-12-18,7817.138
2007-12-19,7762.176
2007-12-20,7765.145
2007-12-21,7893.175
2007-12-24,7910.75
2007-12-25,7910.75
2007-12-26,7965.123
2007-12-27,8101.491
2007-12-28,8169.372
2007-12-31,8122.704
2008-01-01,8122.704
2008-01-02,8196.314
2008-01-03,8110.57
2008-01-04,7947.518
2008-01-07,7835.901
2008-01-08,7878.254
2008-01-09,7666.782
2008-01-10,7510.244
2008-01-11,7479.633
2008-01-14,7577.807
2008-01-15,7311.02
2008-01-16,7055.341
2008-01-17,7014.654
2008-01-18,7013.854
2008-01-21,6642.235
2008-01-22,6835.545
2008-01-23,6632.29
2008-01-24,7046.033
2008-01-25,7050.275
2008-01-28,6899.151
2008-01-29,7044.972
2008-01-30,7041.687
2008-01-31,7035.12
2008-02-01,7167.66
2008-02-04,7203.062
2008-02-05,6940.926
2008-02-06,7009.68
2008-02-07,6746.308
2008-02-08,6732.596
2008-02-11,6672.829
2008-02-12,6964.192
2008-02-13,7032.79
2008-02-14,7071.413
2008-02-15,6977.108
2008-02-18,7048.105
2008-02-19,7198.886
2008-02-20,7097.493
2008-02-21,7131.288
2008-02-22,7140.541
2008-02-25,7256.991
2008-02-26,7370.292
2008-02-27,7338.519
2008-02-28,7286.355
2008-02-29,7273.025
2008-03-03,7034.054
2008-03-04,6919.995
2008-03-05,7156.522
2008-03-06,7111.235
2008-03-07,6987.865
2008-03-10,6974.46
2008-03-11,7074.513
2008-03-12,7246.242
2008-03-13,7197.851
2008-03-14,7174.384
2008-03-17,6851.683
2008-03-18,7021.383
2008-03-19,6959.218
2008-03-20,6727.482
2008-03-21,6727.482
2008-03-24,6717.881
2008-03-25,7087.622
2008-03-26,7094.521
2008-03-27,7278.552
2008-03-28,7378.817
2008-03-31,7320.035
2008-04-01,7422.457
2008-04-02,7554.312
2008-04-03,7506.085
2008-04-04,7594.497
2008-04-07,7753.132
2008-04-08,7661.219
2008-04-09,7678.725
2008-04-10,7572.665
2008-04-11,7574.347
2008-04-14,7510.908
2008-04-15,7606.278
2008-04-16,7828.748
2008-04-17,7820.13
2008-04-18,7893.225
2008-04-21,7904.635
2008-04-22,7875.135
2008-04-23,7936.054
2008-04-24,7897.412
2008-04-25,7925.902
2008-04-28,8019.65
2008-04-29,8041.488
2008-04-30,8176.488
2008-05-01,8114.255
2008-05-02,8238.467
2008-05-05,8248.182
2008-05-06,8243.73
2008-05-07,8268.05
2008-05-08,8147.696
2008-05-09,8111.949
2008-05-12,8148.218
2008-05-13,8283.56
2008-05-14,8384.23
2008-05-15,8416.954
2008-05-16,8616.435
2008-05-19,8687.286
2008-05-20,8535.695
2008-05-21,8634.775
2008-05-22,8606.299
2008-05-23,8539.532
2008-05-26,8501.772
2008-05-27,8461.7
2008-05-28,8483.564
2008-05-29,8438.174
2008-05-30,8489.69
2008-06-02,8407.926
2008-06-03,8392.572
2008-06-04,8244.657
2008-06-05,8337.741
2008-06-06,8307.582
2008-06-09,8226.91
2008-06-10,7959.844
2008-06-11,7863.994
2008-06-12,7958.776
2008-06-13,7938.26
2008-06-16,8041.911
2008-06-17,8170.133
2008-06-18,8051.962
2008-06-19,7941.747
2008-06-20,7848.065
2008-06-23,7770.237
2008-06-24,7728.191
2008-06-25,7805.526
2008-06-26,7649.032
2008-06-27,7624.668
2008-06-30,7723.81
2008-07-01,7480.242
2008-07-02,7511.042
2008-07-03,7556.956
2008-07-04,7294.325
2008-07-07,7454.914
2008-07-08,7302.653
2008-07-09,7460.373
2008-07-10,7228.548
2008-07-11,7037.565
2008-07-14,7019.254
2008-07-15,6714.931
2008-07-16,6740.373
2008-07-17,6969.364
2008-07-18,7096.661
2008-07-21,7206.211
2008-07-22,7164.263
2008-07-23,7218.47
2008-07-24,7014.984
2008-07-25,6959.198
2008-07-28,6897.035
2008-07-29,6963.017
2008-07-30,6960.327
2008-07-31,7003.342
2008-08-01,6900.714
2008-08-04,6907.658
2008-08-05,6912.861
2008-08-06,7010.771
2008-08-07,6996.424
2008-08-08,6778.425
2008-08-11,6792.007
2008-08-12,6696.441
2008-08-13,6531.082
2008-08-14,6522.962
2008-08-15,6431.888
2008-08-18,6477.635
2008-08-19,6253.109
2008-08-20,6372.084
2008-08-21,6411.02
2008-08-22,6449.558
2008-08-25,6456.726
2008-08-26,6446.627
2008-08-27,6443.647
2008-08-28,6455.805
2008-08-29,6590.274
2008-09-01,6464.558
2008-09-02,6457.509
2008-09-03,6385.303
2008-09-04,6109.162
2008-09-05,5912.501
2008-09-08,6117.605
2008-09-09,5972.994
2008-09-10,5754.935
2008-09-11,5637.512
2008-09-12,5846.798
2008-09-15,5631.367
2008-09-16,5368.484
2008-09-17,5079.65
2008-09-18,4863.922
2008-09-19,5522.187
2008-09-22,5606.332
2008-09-23,5400.47
2008-09-24,5388.294
2008-09-25,5356.084
2008-09-26,5143.041
2008-09-29,4647.213
2008-09-30,4545.754
2008-10-01,4489.387
2008-10-02,4205.9
2008-10-03,4541.726
2008-10-06,4034.095
2008-10-07,3867.928
2008-10-08,3564.688
2008-10-09,3417.816
2008-10-10,3098.139
2008-10-13,3540.75
2008-10-14,3809.331
2008-10-15,3544.004
2008-10-16,3199.578
2008-10-17,3085.371
2008-10-20,3177.557
2008-10-21,3208.487
2008-10-22,2939.709
2008-10-23,2854.769
2008-10-24,2698.606
2008-10-27,2370.249
2008-10-28,2442.648
2008-10-29,2671.496
2008-10-30,2783.027
2008-10-31,2861.962
2008-11-03,2951.293
2008-11-04,3232.427
2008-11-05,3083.424
2008-11-06,2901.008
2008-11-07,3054.427
2008-11-10,2982.829
2008-11-11,2799.641
2008-11-12,2594.756
2008-11-13,2457.955
2008-11-14,2493.649
2008-11-17,2441.679
2008-11-18,2389.246
2008-11-19,2248.591
2008-11-20,2091.555
2008-11-21,2025.179
2008-11-24,2313.803
2008-11-25,2537.652
2008-11-26,2425.624
2008-11-27,2510.523
2008-11-28,2445.252
2008-12-01,2290.105
2008-12-02,2345.463
2008-12-03,2290.004
2008-12-04,2383.221
2008-12-05,2221.5
2008-12-08,2265.747
2008-12-09,2448.295
2008-12-10,2499.088
2008-12-11,2507.619
2008-12-12,2419.972
2008-12-15,2534.354
2008-12-16,2546.437
2008-12-17,2625.701
2008-12-18,2638.341
2008-12-19,2433.365
2008-12-22,2533.772
2008-12-23,2576.63
2008-12-24,2584.854
2008-12-25,2584.854
2008-12-26,2597.329
2008-12-29,2667.304
2008-12-30,2626.378
2008-12-31,2581.071
2009-01-01,2581.071
2009-01-02,2692.745
2009-01-05,2664.554
2009-01-06,2615.498
2009-01-07,2775.808
2009-01-08,2726.07
2009-01-09,2580.918
2009-01-12,2513.967
2009-01-13,2414.521
2009-01-14,2287.977
2009-01-15,2306.683
2009-01-16,2407.227
2009-01-19,2247.447
2009-01-20,2167.372
2009-01-21,2145.966
2009-01-22,2119.87
2009-01-23,2044.358
2009-01-26,2221.601
2009-01-27,2234.918
2009-01-28,2350.504
2009-01-29,2307.077
2009-01-30,2304.105
2009-02-02,2211.637
2009-02-03,2256.403
2009-02-04,2305.85
2009-02-05,2229.354
2009-02-06,2293.889
2009-02-09,2347.357
2009-02-10,2318.05
2009-02-11,2274.289
2009-02-12,2183.743
2009-02-13,2224.996
2009-02-16,2122.934
2009-02-17,1899.884
2009-02-18,1882.475
2009-02-19,1941.629
2009-02-20,1847.833
2009-02-23,1876.495
2009-02-24,1839.385
2009-02-25,1853.425
2009-02-26,1904.71
2009-02-27,1902.468
2009-03-02,1801.249
2009-03-03,1806.336
2009-03-04,1927.023
2009-03-05,1842.97
2009-03-06,1842.0
2009-03-09,1841.259
2009-03-10,1909.443
2009-03-11,1898.275
2009-03-12,1927.774
2009-03-13,1978.641
2009-03-16,2073.255
2009-03-17,2083.841
2009-03-18,2136.234
2009-03-19,2314.881
2009-03-20,2316.296
2009-03-23,2417.802
2009-03-24,2319.734
2009-03-25,2427.104
2009-03-26,2484.775
2009-03-27,2379.32
2009-03-30,2253.577
2009-03-31,2371.412
2009-04-01,2389.651
2009-04-02,2567.982
2009-04-03,2607.607
2009-04-06,2580.963
2009-04-07,2446.808
2009-04-08,2528.164
2009-04-09,2586.414
2009-04-10,2586.414
2009-04-13,2608.346
2009-04-14,2701.484
2009-04-15,2580.433
2009-04-16,2598.519
2009-04-17,2645.262
2009-04-20,2500.774
2009-04-21,2491.158
2009-04-22,2485.751
2009-04-23,2465.986
2009-04-24,2613.785
2009-04-27,2528.367
2009-04-28,2465.406
2009-04-29,2545.264
2009-04-30,2608.645
2009-05-01,2609.039
2009-05-04,2774.776
2009-05-05,2839.421
2009-05-06,2861.086
2009-05-07,2941.104
2009-05-08,3033.796
2009-05-11,2969.751
2009-05-12,2934.691
2009-05-13,2777.938
2009-05-14,2772.185
2009-05-15,2794.72
2009-05-18,2842.858
2009-05-19,2946.485
2009-05-20,3101.034
2009-05-21,3097.884
2009-05-22,3073.255
2009-05-25,3096.354
2009-05-26,3083.021
2009-05-27,3091.187
2009-05-28,3083.504
2009-05-29,3274.833
2009-06-01,3275.412
2009-06-02,3410.402
2009-06-03,3307.694
2009-06-04,3258.586
2009-06-05,3270.56
2009-06-08,3198.877
2009-06-09,3256.44
2009-06-10,3352.869
2009-06-11,3368.429
2009-06-12,3351.11
2009-06-15,3202.714
2009-06-16,3190.79
2009-06-17,3031.119
2009-06-18,3081.903
2009-06-19,3147.711
2009-06-22,2951.415
2009-06-23,2941.059
2009-06-24,3124.711
2009-06-25,3096.701
2009-06-26,3119.655
2009-06-29,3225.89
2009-06-30,3206.0
2009-07-01,3295.501
2009-07-02,3198.068
2009-07-03,3134.507
2009-07-06,3032.231
2009-07-07,3079.271
2009-07-08,2979.856
2009-07-09,2974.738
2009-07-10,2957.649
2009-07-13,3028.001
2009-07-14,3094.053
2009-07-15,3200.554
2009-07-16,3261.15
2009-07-17,3190.188
2009-07-20,3261.509
2009-07-21,3320.623
2009-07-22,3289.65
2009-07-23,3385.992
2009-07-24,3423.118
2009-07-27,3506.514
2009-07-28,3394.977
2009-07-29,3375.853
2009-07-30,3449.171
2009-07-31,3472.888
2009-08-03,3636.547
2009-08-04,3661.353
2009-08-05,3656.214
2009-08-06,3660.315
2009-08-07,3638.515
2009-08-10,3601.564
2009-08-11,3519.077
2009-08-12,3589.236
2009-08-13,3730.888
2009-08-14,3688.9
2009-08-17,3538.479
2009-08-18,3584.066
2009-08-19,3622.173
2009-08-20,3708.109
2009-08-21,3853.755
2009-08-24,4007.417
2009-08-25,3994.745
2009-08-26,3862.986
2009-08-27,3849.572
2009-08-28,3987.604
2009-08-31,3905.544
2009-09-01,3819.449
2009-09-02,3700.001
2009-09-03,3753.484
2009-09-04,3788.361
2009-09-07,3945.491
2009-09-08,3948.541
2009-09-09,4001.737
2009-09-10,3979.061
2009-09-11,4026.588
2009-09-14,4000.338
2009-09-15,3993.662
2009-09-16,4097.469
2009-09-17,4155.326
2009-09-18,4085.903
2009-09-21,4029.128
2009-09-22,4104.551
2009-09-23,4085.727
2009-09-24,3996.034
2009-09-25,3964.398
2009-09-28,4052.909
2009-09-29,4068.674
2009-09-30,4143.421
2009-10-01,4031.396
2009-10-02,3891.973
2009-10-05,3902.333
2009-10-06,4118.301
2009-10-07,4084.221
2009-10-08,4169.083
2009-10-09,4202.322
2009-10-12,4275.521
2009-10-13,4267.136
2009-10-14,4337.844
2009-10-15,4372.4
2009-10-16,4332.307
2009-10-19,4366.089
2009-10-20,4396.487
2009-10-21,4343.581
2009-10-22,4270.191
2009-10-23,4288.329
2009-10-26,4266.485
2009-10-27,4099.617
2009-10-28,3841.358
2009-10-29,3981.225
2009-10-30,3910.996
2009-11-02,4007.571
2009-11-03,3834.795
2009-11-04,3993.975
2009-11-05,4066.983
2009-11-06,4070.517
2009-11-09,4199.641
2009-11-10,4183.38
2009-11-11,4187.874
2009-11-12,4211.785
2009-11-13,4233.621
2009-11-16,4202.291
2009-11-17,4159.457
2009-11-18,4277.084
2009-11-19,4174.643
2009-11-20,4123.341
2009-11-23,4257.001
2009-11-24,4183.017
2009-11-25,4199.981
2009-11-26,4063.125
2009-11-27,4075.145
2009-11-30,3959.797
