Date,WORLD SMALL GROWTH Small Cap
2005-11-10,698.416
2005-11-11,701.481
2005-11-14,699.935
2005-11-15,695.104
2005-11-16,694.809
2005-11-17,705.07
2005-11-18,707.735
2005-11-21,713.378
2005-11-22,716.46
2005-11-23,719.463
2005-11-24,718.676
2005-11-25,718.542
2005-11-28,713.422
2005-11-29,714.957
2005-11-30,717.738
2005-12-01,726.546
2005-12-02,730.41
2005-12-05,731.365
2005-12-06,732.58
2005-12-07,730.681
2005-12-08,731.774
2005-12-09,735.787
2005-12-12,741.045
2005-12-13,741.729
2005-12-14,745.391
2005-12-15,741.307
2005-12-16,741.858
2005-12-19,736.475
2005-12-20,736.954
2005-12-21,741.928
2005-12-22,746.751
2005-12-23,748.994
2005-12-26,750.198
2005-12-27,743.614
2005-12-28,748.34
2005-12-29,748.66
2005-12-30,744.743
2006-01-02,745.441
2006-01-03,758.688
2006-01-04,768.485
2006-01-05,770.557
2006-01-06,779.391
2006-01-09,782.997
2006-01-10,782.602
2006-01-11,785.783
2006-01-12,785.744
2006-01-13,787.532
2006-01-16,789.572
2006-01-17,779.072
2006-01-18,769.9
2006-01-19,783.794
2006-01-20,776.812
2006-01-23,775.135
2006-01-24,783.502
2006-01-25,785.204
2006-01-26,793.096
2006-01-27,798.804
2006-01-30,799.615
2006-01-31,802.313
2006-02-01,803.152
2006-02-02,798.86
2006-02-03,795.189
2006-02-06,799.963
2006-02-07,792.409
2006-02-08,789.268
2006-02-09,790.576
2006-02-10,786.522
2006-02-13,775.64
2006-02-14,779.553
2006-02-15,782.619
2006-02-16,785.655
2006-02-17,784.098
2006-02-20,782.221
2006-02-21,785.022
2006-02-22,788.301
2006-02-23,793.376
2006-02-24,796.773
2006-02-27,799.374
2006-02-28,793.778
2006-03-01,800.57
2006-03-02,800.487
2006-03-03,798.196
2006-03-06,794.656
2006-03-07,782.8
2006-03-08,779.683
2006-03-09,782.499
2006-03-10,786.455
2006-03-13,794.045
2006-03-14,802.445
2006-03-15,807.273
2006-03-16,809.109
2006-03-17,812.82
2006-03-20,814.272
2006-03-21,808.141
2006-03-22,813.995
2006-03-23,813.525
2006-03-24,818.449
2006-03-27,820.459
2006-03-28,820.358
2006-03-29,825.859
2006-03-30,831.814
2006-03-31,831.338
2006-04-03,833.291
2006-04-04,838.299
2006-04-05,841.03
2006-04-06,844.966
2006-04-07,837.298
2006-04-10,835.921
2006-04-11,828.347
2006-04-12,827.792
2006-04-13,829.988
2006-04-14,830.026
2006-04-17,832.546
2006-04-18,845.616
2006-04-19,855.464
2006-04-20,852.809
2006-04-21,854.741
2006-04-24,852.24
2006-04-25,853.117
2006-04-26,855.182
2006-04-27,853.106
2006-04-28,855.128
2006-05-01,856.702
2006-05-02,862.613
2006-05-03,861.86
2006-05-04,868.194
2006-05-05,878.37
2006-05-08,882.564
2006-05-09,883.998
2006-05-10,882.463
2006-05-11,873.977
2006-05-12,858.753
2006-05-15,842.295
2006-05-16,836.728
2006-05-17,823.76
2006-05-18,810.581
2006-05-19,810.175
2006-05-22,792.67
2006-05-23,799.055
2006-05-24,791.561
2006-05-25,802.071
2006-05-26,812.581
2006-05-29,815.566
2006-05-30,804.019
2006-05-31,809.599
2006-06-01,814.883
2006-06-02,822.532
2006-06-05,808.603
2006-06-06,792.164
2006-06-07,782.812
2006-06-08,765.556
2006-06-09,770.469
2006-06-12,756.442
2006-06-13,735.527
2006-06-14,740.9
2006-06-15,766.234
2006-06-16,765.936
2006-06-19,756.711
2006-06-20,753.591
2006-06-21,762.593
2006-06-22,763.792
2006-06-23,767.094
2006-06-26,770.401
2006-06-27,765.8
2006-06-28,762.53
2006-06-29,780.632
2006-06-30,797.775
2006-07-03,803.47
2006-07-04,805.704
2006-07-05,793.146
2006-07-06,794.481
2006-07-07,789.373
2006-07-10,785.395
2006-07-11,784.93
2006-07-12,775.895
2006-07-13,763.318
2006-07-14,753.778
2006-07-17,743.372
2006-07-18,736.635
2006-07-19,752.247
2006-07-20,748.492
2006-07-21,738.316
2006-07-24,747.819
2006-07-25,755.654
2006-07-26,754.08
2006-07-27,755.521
2006-07-28,765.335
2006-07-31,770.677
2006-08-01,764.771
2006-08-02,773.021
2006-08-03,773.523
2006-08-04,774.866
2006-08-07,767.369
2006-08-08,764.634
2006-08-09,763.177
2006-08-10,762.146
2006-08-11,758.357
2006-08-14,759.422
2006-08-15,771.414
2006-08-16,783.769
2006-08-17,786.125
2006-08-18,786.445
2006-08-21,784.317
2006-08-22,784.523
2006-08-23,779.818
2006-08-24,777.911
2006-08-25,777.01
2006-08-28,779.241
2006-08-29,784.117
2006-08-30,788.098
2006-08-31,790.163
2006-09-01,795.052
2006-09-04,799.993
2006-09-05,802.5
2006-09-06,790.602
2006-09-07,782.845
2006-09-08,782.658
2006-09-11,774.545
2006-09-12,782.538
2006-09-13,787.665
2006-09-14,787.812
2006-09-15,787.039
2006-09-18,789.007
2006-09-19,787.543
2006-09-20,789.597
2006-09-21,789.09
2006-09-22,783.12
2006-09-25,784.375
2006-09-26,788.522
2006-09-27,793.918
2006-09-28,795.297
2006-09-29,793.635
2006-10-02,791.826
2006-10-03,786.387
2006-10-04,791.759
2006-10-05,803.16
2006-10-06,797.771
2006-10-09,800.421
2006-10-10,801.121
2006-10-11,796.505
2006-10-12,805.371
2006-10-13,810.98
2006-10-16,820.179
2006-10-17,814.801
2006-10-18,815.598
2006-10-19,822.104
2006-10-20,819.907
2006-10-23,821.339
2006-10-24,822.892
2006-10-25,827.796
2006-10-26,834.692
2006-10-27,830.019
2006-10-30,827.886
2006-10-31,829.986
2006-11-01,824.556
2006-11-02,823.085
2006-11-03,824.205
2006-11-06,832.348
2006-11-07,838.176
2006-11-08,836.862
2006-11-09,834.506
2006-11-10,838.865
2006-11-13,837.418
2006-11-14,845.517
2006-11-15,850.0
2006-11-16,848.733
2006-11-17,845.859
2006-11-20,841.948
2006-11-21,846.084
2006-11-22,854.852
2006-11-23,855.382
2006-11-24,856.995
2006-11-27,845.802
2006-11-28,845.466
2006-11-29,857.705
2006-11-30,864.656
2006-12-01,865.42
2006-12-04,873.974
2006-12-05,876.539
2006-12-06,878.462
2006-12-07,877.024
2006-12-08,877.89
2006-12-11,876.008
2006-12-12,872.73
2006-12-13,874.281
2006-12-14,879.033
2006-12-15,877.522
2006-12-18,871.625
2006-12-19,870.968
2006-12-20,875.476
2006-12-21,871.783
2006-12-22,869.861
2006-12-25,869.155
2006-12-26,871.825
2006-12-27,878.843
2006-12-28,878.332
2006-12-29,876.502
2007-01-01,876.502
2007-01-02,881.412
2007-01-03,876.296
2007-01-04,872.626
2007-01-05,864.034
2007-01-08,866.222
2007-01-09,867.926
2007-01-10,865.06
2007-01-11,871.602
2007-01-12,879.848
2007-01-15,884.705
2007-01-16,883.363
2007-01-17,884.673
2007-01-18,879.287
2007-01-19,884.635
2007-01-22,883.522
2007-01-23,889.817
2007-01-24,895.617
2007-01-25,889.784
2007-01-26,888.153
2007-01-29,890.781
2007-01-30,894.872
2007-01-31,898.589
2007-02-01,908.219
2007-02-02,909.699
2007-02-05,909.936
2007-02-06,913.672
2007-02-07,917.731
2007-02-08,916.241
2007-02-09,913.254
2007-02-12,909.392
2007-02-13,915.4
2007-02-14,924.28
2007-02-15,928.372
2007-02-16,929.231
2007-02-19,931.541
2007-02-20,934.491
2007-02-21,935.562
2007-02-22,938.661
2007-02-23,941.475
2007-02-26,942.399
2007-02-27,914.202
2007-02-28,906.752
2007-03-01,902.086
2007-03-02,892.634
2007-03-05,870.866
2007-03-06,887.914
2007-03-07,892.067
2007-03-08,901.28
2007-03-09,902.781
2007-03-12,908.787
2007-03-13,895.509
2007-03-14,888.271
2007-03-15,898.365
2007-03-16,897.679
2007-03-19,906.757
2007-03-20,912.82
2007-03-21,922.685
2007-03-22,930.89
2007-03-23,931.774
2007-03-26,932.845
2007-03-27,929.138
2007-03-28,927.423
2007-03-29,928.952
2007-03-30,931.272
2007-04-02,933.713
2007-04-03,941.065
2007-04-04,945.55
2007-04-05,949.501
2007-04-06,949.206
2007-04-09,948.464
2007-04-10,954.136
2007-04-11,950.636
2007-04-12,955.294
2007-04-13,958.106
2007-04-16,967.685
2007-04-17,966.15
2007-04-18,964.985
2007-04-19,958.536
2007-04-20,965.897
2007-04-23,967.469
2007-04-24,964.245
2007-04-25,970.3
2007-04-26,972.121
2007-04-27,973.079
2007-04-30,965.892
2007-05-01,963.895
2007-05-02,974.224
2007-05-03,974.25
2007-05-04,980.246
2007-05-07,983.818
2007-05-08,979.386
2007-05-09,984.085
2007-05-10,973.408
2007-05-11,977.682
2007-05-14,974.377
2007-05-15,970.864
2007-05-16,971.814
2007-05-17,970.39
2007-05-18,976.408
2007-05-21,983.805
2007-05-22,989.474
2007-05-23,991.591
2007-05-24,979.182
2007-05-25,982.201
2007-05-28,984.332
2007-05-29,988.603
2007-05-30,990.41
2007-05-31,1000.0
2007-06-01,1006.467
2007-06-04,1009.998
2007-06-05,1007.916
2007-06-06,996.5
2007-06-07,979.248
2007-06-08,980.407
2007-06-11,982.219
2007-06-12,973.04
2007-06-13,979.143
2007-06-14,988.981
2007-06-15,999.91
2007-06-18,1001.209
2007-06-19,1001.699
2007-06-20,997.146
2007-06-21,997.183
2007-06-22,993.099
2007-06-25,985.819
2007-06-26,982.294
2007-06-27,986.606
2007-06-28,993.607
2007-06-29,996.515
2007-07-02,1009.058
2007-07-03,1014.562
2007-07-04,1016.781
2007-07-05,1018.065
2007-07-06,1023.469
2007-07-09,1026.885
2007-07-10,1018.066
2007-07-11,1019.556
2007-07-12,1032.017
2007-07-13,1035.677
2007-07-16,1031.234
2007-07-17,1029.963
2007-07-18,1026.997
2007-07-19,1033.592
2007-07-20,1026.654
2007-07-23,1024.599
2007-07-24,1008.468
2007-07-25,1000.388
2007-07-26,978.414
2007-07-27,962.445
2007-07-30,971.258
2007-07-31,972.765
2007-08-01,964.364
2007-08-02,971.675
2007-08-03,955.991
2007-08-06,954.382
2007-08-07,959.283
2007-08-08,976.456
2007-08-09,961.619
2007-08-10,948.333
2007-08-13,949.165
2007-08-14,935.122
2007-08-15,915.008
2007-08-16,899.094
2007-08-17,908.477
2007-08-20,917.663
2007-08-21,920.923
2007-08-22,936.536
2007-08-23,938.321
2007-08-24,948.999
2007-08-27,946.574
2007-08-28,928.705
2007-08-29,939.085
2007-08-30,941.153
2007-08-31,956.911
2007-09-03,959.188
2007-09-04,967.143
2007-09-05,957.675
2007-09-06,961.283
2007-09-07,950.308
2007-09-10,940.045
2007-09-11,953.888
2007-09-12,954.372
2007-09-13,954.002
2007-09-14,953.185
2007-09-17,943.507
2007-09-18,959.712
2007-09-19,976.405
2007-09-20,975.86
2007-09-21,978.65
2007-09-24,976.843
2007-09-25,975.568
2007-09-26,982.438
2007-09-27,992.308
2007-09-28,993.382
2007-10-01,1004.879
2007-10-02,1010.187
2007-10-03,1009.813
2007-10-04,1010.452
2007-10-05,1025.062
2007-10-08,1021.995
2007-10-09,1029.931
2007-10-10,1033.978
2007-10-11,1033.168
2007-10-12,1035.459
2007-10-15,1031.187
2007-10-16,1020.408
2007-10-17,1024.768
2007-10-18,1029.81
2007-10-19,1011.249
2007-10-22,1004.467
2007-10-23,1019.931
2007-10-24,1016.47
2007-10-25,1015.453
2007-10-26,1028.009
2007-10-29,1036.203
2007-10-30,1031.089
2007-10-31,1048.508
2007-11-01,1029.415
2007-11-02,1029.194
2007-11-05,1018.4
2007-11-06,1031.496
2007-11-07,1016.508
2007-11-08,1009.667
2007-11-09,993.365
2007-11-12,972.062
2007-11-13,984.943
2007-11-14,990.993
2007-11-15,975.982
2007-11-16,971.362
2007-11-19,947.749
2007-11-20,949.201
2007-11-21,931.814
2007-11-22,932.023
2007-11-23,945.306
2007-11-26,940.936
2007-11-27,943.076
2007-11-28,965.333
2007-11-29,970.01
2007-11-30,974.872
2007-12-03,970.211
2007-12-04,960.875
2007-12-05,969.599
2007-12-06,982.055
2007-12-07,986.085
2007-12-10,991.084
2007-12-11,976.627
2007-12-12,979.842
2007-12-13,967.099
2007-12-14,953.26
2007-12-17,928.483
2007-12-18,934.956
2007-12-19,934.688
2007-12-20,941.012
2007-12-21,957.584
2007-12-24,963.485
2007-12-25,964.555
2007-12-26,970.457
2007-12-27,961.694
2007-12-28,964.731
2007-12-31,961.822
2008-01-01,961.822
2008-01-02,956.349
2008-01-03,951.305
2008-01-04,926.474
2008-01-07,914.11
2008-01-08,904.574
2008-01-09,900.447
2008-01-10,900.815
2008-01-11,888.061
2008-01-14,899.175
2008-01-15,876.221
2008-01-16,857.455
2008-01-17,845.722
2008-01-18,841.554
2008-01-21,820.467
2008-01-22,814.528
2008-01-23,821.659
2008-01-24,844.22
2008-01-25,850.829
2008-01-28,855.563
2008-01-29,865.495
2008-01-30,858.26
2008-01-31,870.624
2008-02-01,890.66
2008-02-04,893.04
2008-02-05,865.938
2008-02-06,852.826
2008-02-07,851.864
2008-02-08,853.13
2008-02-11,855.893
2008-02-12,865.066
2008-02-13,875.395
2008-02-14,875.175
2008-02-15,871.072
2008-02-18,873.919
2008-02-19,881.227
2008-02-20,877.684
2008-02-21,879.677
2008-02-22,878.999
2008-02-25,894.266
2008-02-26,902.488
2008-02-27,909.095
2008-02-28,902.662
2008-02-29,885.767
2008-03-03,877.298
2008-03-04,870.718
2008-03-05,877.265
2008-03-06,866.9
2008-03-07,853.493
2008-03-10,831.351
2008-03-11,849.851
2008-03-12,856.144
2008-03-13,859.685
2008-03-14,846.43
2008-03-17,824.782
2008-03-18,848.188
2008-03-19,831.095
2008-03-20,831.948
2008-03-21,834.018
2008-03-24,848.037
2008-03-25,866.98
2008-03-26,871.651
2008-03-27,870.33
2008-03-28,866.28
2008-03-31,870.534
2008-04-01,884.43
2008-04-02,890.592
2008-04-03,894.383
2008-04-04,900.469
2008-04-07,902.892
2008-04-08,897.127
2008-04-09,888.211
2008-04-10,891.526
2008-04-11,880.516
2008-04-14,875.617
2008-04-15,879.841
2008-04-16,903.067
2008-04-17,899.079
2008-04-18,908.903
2008-04-21,913.347
2008-04-22,904.597
2008-04-23,906.813
2008-04-24,905.413
2008-04-25,916.309
2008-04-28,919.925
2008-04-29,913.168
2008-04-30,916.003
2008-05-01,919.683
2008-05-02,925.002
2008-05-05,928.351
2008-05-06,936.289
2008-05-07,929.167
2008-05-08,936.308
2008-05-09,931.658
2008-05-12,940.696
2008-05-13,944.181
2008-05-14,945.599
2008-05-15,956.022
2008-05-16,961.418
2008-05-19,962.418
2008-05-20,959.079
2008-05-21,952.007
2008-05-22,953.76
2008-05-23,946.471
2008-05-26,942.849
2008-05-27,945.021
2008-05-28,949.848
2008-05-29,953.074
2008-05-30,959.956
2008-06-02,955.985
2008-06-03,952.678
2008-06-04,953.037
2008-06-05,966.314
2008-06-06,954.774
2008-06-09,947.627
2008-06-10,932.897
2008-06-11,923.484
2008-06-12,919.641
2008-06-13,930.385
2008-06-16,939.281
2008-06-17,943.816
2008-06-18,937.728
2008-06-19,938.213
2008-06-20,927.84
2008-06-23,921.845
2008-06-24,911.615
2008-06-25,917.822
2008-06-26,904.979
2008-06-27,905.303
2008-06-30,902.26
2008-07-01,897.253
2008-07-02,877.167
2008-07-03,865.039
2008-07-04,863.889
2008-07-07,859.677
2008-07-08,860.507
2008-07-09,856.524
2008-07-10,858.645
2008-07-11,858.228
2008-07-14,855.436
2008-07-15,849.586
2008-07-16,858.726
2008-07-17,866.175
2008-07-18,862.943
2008-07-21,871.269
2008-07-22,877.024
2008-07-23,877.376
2008-07-24,861.815
2008-07-25,862.912
2008-07-28,856.434
2008-07-29,861.383
2008-07-30,873.953
2008-07-31,871.883
2008-08-01,866.071
2008-08-04,849.607
2008-08-05,853.879
2008-08-06,863.48
2008-08-07,854.726
2008-08-08,858.496
2008-08-11,864.777
2008-08-12,856.517
2008-08-13,854.973
2008-08-14,860.078
2008-08-15,857.4
2008-08-18,851.58
2008-08-19,840.621
2008-08-20,846.768
2008-08-21,851.516
2008-08-22,855.625
2008-08-25,846.3
2008-08-26,844.679
2008-08-27,852.309
2008-08-28,861.743
2008-08-29,862.635
2008-09-01,857.271
2008-09-02,846.693
2008-09-03,837.609
2008-09-04,814.326
2008-09-05,807.155
2008-09-08,815.287
2008-09-09,786.912
2008-09-10,789.97
2008-09-11,786.508
2008-09-12,798.609
2008-09-15,772.057
2008-09-16,769.655
2008-09-17,749.497
2008-09-18,769.898
2008-09-19,804.966
2008-09-22,790.576
2008-09-23,778.955
2008-09-24,770.814
2008-09-25,774.501
2008-09-26,764.168
2008-09-29,716.904
2008-09-30,724.34
2008-10-01,717.223
2008-10-02,681.68
2008-10-03,668.203
2008-10-06,628.507
2008-10-07,603.532
2008-10-08,583.072
2008-10-09,560.227
2008-10-10,545.777
2008-10-13,591.655
2008-10-14,597.131
2008-10-15,553.645
2008-10-16,553.148
2008-10-17,556.86
2008-10-20,577.201
2008-10-21,566.863
2008-10-22,533.576
2008-10-23,519.627
2008-10-24,498.357
2008-10-27,472.123
2008-10-28,496.816
2008-10-29,519.386
2008-10-30,542.597
2008-10-31,553.661
2008-11-03,558.592
2008-11-04,579.178
2008-11-05,563.938
2008-11-06,535.705
2008-11-07,539.759
2008-11-10,540.082
2008-11-11,522.626
2008-11-12,498.687
2008-11-13,515.488
2008-11-14,498.847
2008-11-17,491.115
2008-11-18,486.024
2008-11-19,460.924
2008-11-20,434.067
2008-11-21,447.352
2008-11-24,472.498
2008-11-25,480.423
2008-11-26,495.371
2008-11-27,499.163
2008-11-28,502.779
2008-12-01,466.709
2008-12-02,476.219
2008-12-03,482.871
2008-12-04,473.637
2008-12-05,481.476
2008-12-08,503.39
2008-12-09,497.852
2008-12-10,507.76
2008-12-11,499.664
2008-12-12,502.337
2008-12-15,501.22
2008-12-16,517.264
2008-12-17,527.413
2008-12-18,522.716
2008-12-19,518.112
2008-12-22,508.847
2008-12-23,506.144
2008-12-24,506.844
2008-12-25,507.61
2008-12-26,512.238
2008-12-29,512.53
2008-12-30,523.632
2008-12-31,530.831
2009-01-01,530.831
2009-01-02,543.286
2009-01-05,543.679
2009-01-06,550.057
2009-01-07,541.694
2009-01-08,543.323
2009-01-09,532.422
2009-01-12,520.619
2009-01-13,516.065
2009-01-14,501.942
2009-01-15,504.278
2009-01-16,512.134
2009-01-19,509.853
2009-01-20,486.389
2009-01-21,499.191
2009-01-22,494.225
2009-01-23,491.059
2009-01-26,498.234
2009-01-27,505.09
2009-01-28,518.838
2009-01-29,506.818
2009-01-30,499.146
2009-02-02,496.528
2009-02-03,502.704
2009-02-04,504.999
2009-02-05,509.1
2009-02-06,520.28
2009-02-09,521.346
2009-02-10,506.412
2009-02-11,505.793
2009-02-12,505.03
2009-02-13,507.235
2009-02-16,505.565
2009-02-17,488.05
2009-02-18,482.018
2009-02-19,478.993
2009-02-20,471.112
2009-02-23,460.049
2009-02-24,466.925
2009-02-25,462.646
2009-02-26,458.161
2009-02-27,455.694
2009-03-02,433.921
2009-03-03,428.969
2009-03-04,440.564
2009-03-05,428.402
2009-03-06,425.649
2009-03-09,417.691
2009-03-10,436.105
2009-03-11,439.731
2009-03-12,452.344
2009-03-13,458.471
2009-03-16,458.923
2009-03-17,467.899
2009-03-18,476.205
2009-03-19,485.062
2009-03-20,473.896
2009-03-23,497.373
2009-03-24,491.877
2009-03-25,498.72
2009-03-26,512.869
2009-03-27,501.584
2009-03-30,486.624
2009-03-31,491.484
2009-04-01,498.223
2009-04-02,519.447
2009-04-03,523.803
2009-04-06,517.566
2009-04-07,505.42
2009-04-08,509.858
2009-04-09,530.27
2009-04-10,530.195
2009-04-13,531.61
2009-04-14,529.397
2009-04-15,531.916
2009-04-16,542.155
2009-04-17,546.845
2009-04-20,525.904
2009-04-21,533.486
2009-04-22,538.088
2009-04-23,539.994
2009-04-24,551.665
2009-04-27,546.346
2009-04-28,543.429
2009-04-29,559.522
2009-04-30,562.43
2009-05-01,564.004
2009-05-04,581.27
2009-05-05,582.838
2009-05-06,585.518
2009-05-07,581.491
2009-05-08,594.271
2009-05-11,588.674
2009-05-12,586.262
2009-05-13,568.177
2009-05-14,572.018
2009-05-15,573.936
2009-05-18,585.471
2009-05-19,593.178
2009-05-20,597.195
2009-05-21,588.67
2009-05-22,589.915
2009-05-25,590.961
2009-05-26,604.117
2009-05-27,600.758
2009-05-28,601.573
2009-05-29,611.991
2009-06-01,630.104
2009-06-02,636.859
2009-06-03,628.726
2009-06-04,632.615
2009-06-05,629.613
2009-06-08,622.873
2009-06-09,630.819
2009-06-10,633.028
2009-06-11,639.07
2009-06-12,636.355
2009-06-15,621.963
2009-06-16,613.651
2009-06-17,612.444
2009-06-18,613.796
2009-06-19,616.784
2009-06-22,598.772
2009-06-23,595.951
2009-06-24,605.614
2009-06-25,614.842
2009-06-26,622.297
2009-06-29,623.643
2009-06-30,621.232
2009-07-01,627.934
2009-07-02,613.149
2009-07-03,612.019
2009-07-06,604.221
2009-07-07,597.591
2009-07-08,589.983
2009-07-09,593.475
2009-07-10,592.585
2009-07-13,597.244
2009-07-14,605.731
2009-07-15,622.812
2009-07-16,628.974
2009-07-17,628.89
2009-07-20,638.515
2009-07-21,643.322
2009-07-22,645.807
2009-07-23,658.386
2009-07-24,660.666
2009-07-27,662.07
2009-07-28,659.88
2009-07-29,655.784
2009-07-30,663.667
2009-07-31,668.65
2009-08-03,683.258
2009-08-04,684.991
2009-08-05,681.555
2009-08-06,677.005
2009-08-07,680.72
2009-08-10,680.667
2009-08-11,675.613
2009-08-12,681.64
2009-08-13,690.89
2009-08-14,685.572
2009-08-17,665.37
2009-08-18,673.04
2009-08-19,677.076
2009-08-20,685.556
2009-08-21,695.634
2009-08-24,699.971
2009-08-25,701.24
2009-08-26,699.177
2009-08-27,697.671
2009-08-28,702.238
2009-08-31,695.395
2009-09-01,683.843
2009-09-02,679.219
2009-09-03,686.77
2009-09-04,695.15
2009-09-07,700.703
2009-09-08,711.643
2009-09-09,719.757
2009-09-10,728.003
2009-09-11,730.039
2009-09-14,729.732
2009-09-15,733.811
2009-09-16,746.594
2009-09-17,747.983
2009-09-18,746.469
2009-09-21,741.673
2009-09-22,750.281
2009-09-23,745.883
2009-09-24,733.785
2009-09-25,730.077
2009-09-28,738.356
2009-09-29,737.947
2009-09-30,739.86
2009-10-01,721.355
2009-10-02,711.245
2009-10-05,720.2
2009-10-06,735.927
2009-10-07,737.871
2009-10-08,749.006
2009-10-09,753.057
2009-10-12,754.994
2009-10-13,754.585
2009-10-14,767.641
2009-10-15,768.874
2009-10-16,762.113
2009-10-19,769.887
2009-10-20,765.12
2009-10-21,760.83
2009-10-22,761.844
2009-10-23,754.604
2009-10-26,745.957
2009-10-27,735.245
2009-10-28,713.631
2009-10-29,726.961
2009-10-30,715.529
2009-11-02,715.472
2009-11-03,719.277
2009-11-04,723.891
2009-11-05,735.609
2009-11-06,737.391
2009-11-09,751.657
2009-11-10,748.832
2009-11-11,752.627
2009-11-12,742.188
2009-11-13,748.222
2009-11-16,763.131
2009-11-17,757.938
2009-11-18,756.318
2009-11-19,741.504
2009-11-20,738.162
2009-11-23,749.065
2009-11-24,744.828
2009-11-25,749.92
2009-11-26,743.269
2009-11-27,734.591
2009-11-30,735.358
2009-12-01,752.52
2009-12-02,757.789
2009-12-03,754.349
2009-12-04,756.978
2009-12-07,757.023
2009-12-08,749.131
2009-12-09,747.243
2009-12-10,747.743
2009-12-11,749.548
2009-12-14,758.959
2009-12-15,756.869
2009-12-16,762.504
2009-12-17,750.909
2009-12-18,752.808
2009-12-21,760.347
2009-12-22,763.998
2009-12-23,771.825
2009-12-24,774.526
2009-12-25,774.34
2009-12-28,776.174
2009-12-29,777.494
2009-12-30,774.114
2009-12-31,771.271
2010-01-01,771.271
2010-01-04,789.814
2010-01-05,794.272
2010-01-06,797.204
2010-01-07,798.715
2010-01-08,803.561
2010-01-11,808.289
2010-01-12,798.805
2010-01-13,802.896
2010-01-14,807.175
2010-01-15,799.444
2010-01-18,799.866
2010-01-19,804.74
2010-01-20,793.776
2010-01-21,781.857
2010-01-22,770.265
2010-01-25,771.032
2010-01-26,765.412
2010-01-27,764.145
2010-01-28,757.545
2010-01-29,749.044
2010-02-01,756.43
2010-02-02,768.221
2010-02-03,765.238
2010-02-04,740.585
2010-02-05,733.76
2010-02-08,728.287
2010-02-09,736.2
2010-02-10,737.66
2010-02-11,747.625
2010-02-12,751.157
2010-02-15,750.514
2010-02-16,762.131
2010-02-17,768.724
2010-02-18,771.995
2010-02-19,769.155
2010-02-22,772.5
2010-02-23,763.741
2010-02-24,766.363
2010-02-25,762.272
2010-02-26,767.397
2010-03-01,778.686
2010-03-02,787.936
2010-03-03,793.611
2010-03-04,793.167
2010-03-05,805.265
2010-03-08,807.795
2010-03-09,808.702
2010-03-10,815.157
2010-03-11,817.974
2010-03-12,821.501
2010-03-15,817.295
2010-03-16,824.725
2010-03-17,832.445
2010-03-18,827.272
2010-03-19,819.814
2010-03-22,825.581
2010-03-23,833.498
2010-03-24,824.05
2010-03-25,821.615
2010-03-26,823.055
2010-03-29,829.18
2010-03-30,829.987
2010-03-31,828.395
2010-04-01,838.278
2010-04-02,838.52
2010-04-05,848.304
2010-04-06,852.158
2010-04-07,850.739
2010-04-08,849.1
2010-04-09,857.283
2010-04-12,860.912
2010-04-13,858.191
2010-04-14,872.148
2010-04-15,875.62
2010-04-16,864.626
2010-04-19,855.3
2010-04-20,866.376
2010-04-21,869.275
2010-04-22,871.868
2010-04-23,880.31
2010-04-26,883.145
2010-04-27,866.065
2010-04-28,857.162
2010-04-29,869.495
2010-04-30,859.842
2010-05-03,866.527
2010-05-04,841.443
2010-05-05,827.879
2010-05-06,804.355
2010-05-07,778.699
2010-05-10,819.025
2010-05-11,818.572
2010-05-12,836.921
2010-05-13,834.455
2010-05-14,815.064
2010-05-17,805.87
2010-05-18,798.46
2010-05-19,782.708
2010-05-20,753.181
2010-05-21,761.944
2010-05-24,756.881
2010-05-25,745.118
2010-05-26,753.047
2010-05-27,779.715
2010-05-28,776.176
2010-05-31,777.616
2010-06-01,763.545
2010-06-02,774.476
2010-06-03,786.022
2010-06-04,760.433
2010-06-07,741.391
2010-06-08,740.453
2010-06-09,746.332
2010-06-10,766.46
2010-06-11,774.3
2010-06-14,784.118
2010-06-15,797.761
2010-06-16,797.324
2010-06-17,796.45
2010-06-18,799.414
2010-06-21,799.555
2010-06-22,787.044
2010-06-23,781.735
2010-06-24,772.087
2010-06-25,776.643
2010-06-28,776.315
2010-06-29,748.463
2010-06-30,743.144
2010-07-01,737.727
2010-07-02,737.41
2010-07-05,737.082
2010-07-06,741.874
2010-07-07,756.321
2010-07-08,765.347
2010-07-09,772.292
2010-07-12,767.826
2010-07-13,783.567
2010-07-14,785.817
2010-07-15,783.941
2010-07-16,765.427
2010-07-19,763.722
2010-07-20,769.483
2010-07-21,766.217
2010-07-22,783.949
2010-07-23,796.616
2010-07-26,810.686
2010-07-27,806.216
2010-07-28,800.233
2010-07-29,800.472
2010-07-30,799.564
2010-08-02,815.252
2010-08-03,814.458
2010-08-04,817.298
2010-08-05,815.87
2010-08-06,815.871
2010-08-09,822.147
2010-08-10,807.756
2010-08-11,781.593
2010-08-12,775.566
2010-08-13,772.896
2010-08-16,777.228
2010-08-17,788.937
2010-08-18,790.848
2010-08-19,781.377
2010-08-20,773.549
2010-08-23,769.333
2010-08-24,758.299
2010-08-25,758.749
2010-08-26,760.352
2010-08-27,773.192
2010-08-30,766.709
2010-08-31,764.179
2010-09-01,786.98
2010-09-02,796.493
2010-09-03,807.217
2010-09-06,811.06
2010-09-07,800.336
2010-09-08,804.82
2010-09-09,808.263
2010-09-10,810.593
2010-09-13,826.139
2010-09-14,828.139
2010-09-15,829.206
