Date,SWITZERLAND LARGE GROWTH Large Cap
2005-11-03,743.409
2005-11-04,730.417
2005-11-07,734.492
2005-11-08,732.991
2005-11-09,727.865
2005-11-10,730.789
2005-11-11,739.32
2005-11-14,733.717
2005-11-15,731.551
2005-11-16,723.958
2005-11-17,731.014
2005-11-18,739.963
2005-11-21,744.423
2005-11-22,745.893
2005-11-23,751.331
2005-11-24,747.483
2005-11-25,747.691
2005-11-28,742.885
2005-11-29,740.975
2005-11-30,738.099
2005-12-01,746.29
2005-12-02,750.786
2005-12-05,753.072
2005-12-06,759.626
2005-12-07,755.035
2005-12-08,760.577
2005-12-09,761.002
2005-12-12,766.771
2005-12-13,764.869
2005-12-14,766.322
2005-12-15,754.769
2005-12-16,758.264
2005-12-19,761.523
2005-12-20,751.714
2005-12-21,748.802
2005-12-22,747.827
2005-12-23,744.977
2005-12-26,744.977
2005-12-27,749.621
2005-12-28,753.868
2005-12-29,756.567
2005-12-30,751.75
2006-01-02,751.75
2006-01-03,768.62
2006-01-04,786.886
2006-01-05,786.757
2006-01-06,792.206
2006-01-09,785.571
2006-01-10,779.759
2006-01-11,788.411
2006-01-12,788.912
2006-01-13,791.822
2006-01-16,797.564
2006-01-17,789.663
2006-01-18,787.231
2006-01-19,789.338
2006-01-20,780.503
2006-01-23,796.208
2006-01-24,795.603
2006-01-25,792.3
2006-01-26,795.508
2006-01-27,790.353
2006-01-30,785.673
2006-01-31,793.109
2006-02-01,791.835
2006-02-02,785.267
2006-02-03,786.351
2006-02-06,782.019
2006-02-07,780.632
2006-02-08,780.008
2006-02-09,783.134
2006-02-10,779.287
2006-02-13,780.77
2006-02-14,777.423
2006-02-15,775.515
2006-02-16,785.184
2006-02-17,786.154
2006-02-20,793.359
2006-02-21,796.338
2006-02-22,797.929
2006-02-23,795.417
2006-02-24,787.036
2006-02-27,789.841
2006-02-28,785.303
2006-03-01,794.369
2006-03-02,793.279
2006-03-03,796.758
2006-03-06,796.947
2006-03-07,784.002
2006-03-08,785.323
2006-03-09,786.578
2006-03-10,793.636
2006-03-13,802.659
2006-03-14,808.621
2006-03-15,806.65
2006-03-16,812.434
2006-03-17,815.808
2006-03-20,817.553
2006-03-21,810.843
2006-03-22,811.89
2006-03-23,799.356
2006-03-24,805.148
2006-03-27,800.043
2006-03-28,803.961
2006-03-29,797.207
2006-03-30,810.27
2006-03-31,804.158
2006-04-03,809.419
2006-04-04,816.193
2006-04-05,820.588
2006-04-06,819.306
2006-04-07,811.869
2006-04-10,813.531
2006-04-11,808.689
2006-04-12,805.241
2006-04-13,809.093
2006-04-14,809.093
2006-04-17,823.793
2006-04-18,819.24
2006-04-19,829.719
2006-04-20,824.881
2006-04-21,830.956
2006-04-24,832.972
2006-04-25,830.492
2006-04-26,833.522
2006-04-27,840.402
2006-04-28,847.162
2006-05-01,852.198
2006-05-02,854.853
2006-05-03,842.165
2006-05-04,848.105
2006-05-05,860.349
2006-05-08,862.246
2006-05-09,870.558
2006-05-10,870.423
2006-05-11,871.714
2006-05-12,866.813
2006-05-15,852.464
2006-05-16,858.379
2006-05-17,831.899
2006-05-18,827.289
2006-05-19,820.159
2006-05-22,810.773
2006-05-23,826.808
2006-05-24,810.466
2006-05-25,810.466
2006-05-26,825.264
2006-05-29,828.356
2006-05-30,822.585
2006-05-31,824.618
2006-06-01,823.685
2006-06-02,836.654
2006-06-05,838.218
2006-06-06,811.499
2006-06-07,815.519
2006-06-08,784.341
2006-06-09,797.696
2006-06-12,783.312
2006-06-13,764.584
2006-06-14,769.503
2006-06-15,783.646
2006-06-16,779.251
2006-06-19,779.926
2006-06-20,785.898
2006-06-21,792.207
2006-06-22,795.178
2006-06-23,792.571
2006-06-26,790.542
2006-06-27,787.038
2006-06-28,786.15
2006-06-29,796.701
2006-06-30,823.691
2006-07-03,831.905
2006-07-04,832.683
2006-07-05,818.833
2006-07-06,826.887
2006-07-07,826.889
2006-07-10,826.392
2006-07-11,825.331
2006-07-12,825.171
2006-07-13,816.333
2006-07-14,803.504
2006-07-17,795.361
2006-07-18,789.185
2006-07-19,807.055
2006-07-20,819.0
2006-07-21,819.206
2006-07-24,830.338
2006-07-25,829.2
2006-07-26,830.5
2006-07-27,843.439
2006-07-28,854.865
2006-07-31,855.255
2006-08-01,852.176
2006-08-02,854.732
2006-08-03,840.673
2006-08-04,856.925
2006-08-07,844.895
2006-08-08,842.388
2006-08-09,855.611
2006-08-10,841.844
2006-08-11,843.297
2006-08-14,847.754
2006-08-15,866.431
2006-08-16,875.745
2006-08-17,877.292
2006-08-18,870.764
2006-08-21,876.238
2006-08-22,870.654
2006-08-23,869.495
2006-08-24,871.35
2006-08-25,868.096
2006-08-28,873.095
2006-08-29,876.465
2006-08-30,884.806
2006-08-31,879.471
2006-09-01,880.912
2006-09-04,887.805
2006-09-05,883.205
2006-09-06,876.223
2006-09-07,867.912
2006-09-08,867.815
2006-09-11,861.023
2006-09-12,869.634
2006-09-13,868.516
2006-09-14,867.105
2006-09-15,862.493
2006-09-18,871.175
2006-09-19,870.262
2006-09-20,882.527
2006-09-21,882.75
2006-09-22,886.692
2006-09-25,881.335
2006-09-26,888.182
2006-09-27,893.522
2006-09-28,891.136
2006-09-29,888.417
2006-10-02,890.718
2006-10-03,890.96
2006-10-04,891.121
2006-10-05,896.058
2006-10-06,891.265
2006-10-09,895.522
2006-10-10,898.409
2006-10-11,897.818
2006-10-12,901.184
2006-10-13,895.554
2006-10-16,896.307
2006-10-17,889.868
2006-10-18,895.096
2006-10-19,902.911
2006-10-20,907.481
2006-10-23,907.652
2006-10-24,902.583
2006-10-25,905.855
2006-10-26,910.598
2006-10-27,918.683
2006-10-30,914.6
2006-10-31,907.894
2006-11-01,913.362
2006-11-02,913.766
2006-11-03,912.403
2006-11-06,920.662
2006-11-07,930.844
2006-11-08,919.469
2006-11-09,920.4
2006-11-10,923.04
2006-11-13,920.498
2006-11-14,917.511
2006-11-15,921.848
2006-11-16,921.856
2006-11-17,920.705
2006-11-20,923.565
2006-11-21,925.03
2006-11-22,936.113
2006-11-23,936.83
2006-11-24,935.288
2006-11-27,923.146
2006-11-28,916.026
2006-11-29,926.631
2006-11-30,925.663
2006-12-01,920.8
2006-12-04,924.325
2006-12-05,921.78
2006-12-06,928.067
2006-12-07,931.828
2006-12-08,929.422
2006-12-11,925.814
2006-12-12,937.59
2006-12-13,936.311
2006-12-14,942.131
2006-12-15,937.172
2006-12-18,937.653
2006-12-19,936.793
2006-12-20,936.595
2006-12-21,936.495
2006-12-22,930.269
2006-12-25,930.269
2006-12-26,928.896
2006-12-27,935.158
2006-12-28,935.231
2006-12-29,934.775
2007-01-01,934.775
2007-01-02,940.282
2007-01-03,947.398
2007-01-04,942.388
2007-01-05,934.81
2007-01-08,930.127
2007-01-09,928.468
2007-01-10,923.892
2007-01-11,935.583
2007-01-12,942.451
2007-01-15,949.284
2007-01-16,946.8
2007-01-17,951.695
2007-01-18,948.693
2007-01-19,953.852
2007-01-22,947.022
2007-01-23,953.29
2007-01-24,951.71
2007-01-25,952.147
2007-01-26,936.376
2007-01-29,943.283
2007-01-30,949.381
2007-01-31,952.623
2007-02-01,966.068
2007-02-02,967.447
2007-02-05,966.89
2007-02-06,970.555
2007-02-07,973.784
2007-02-08,960.783
2007-02-09,964.492
2007-02-12,960.361
2007-02-13,958.953
2007-02-14,973.057
2007-02-15,973.388
2007-02-16,974.955
2007-02-19,975.99
2007-02-20,971.372
2007-02-21,956.91
2007-02-22,957.923
2007-02-23,966.75
2007-02-26,961.773
2007-02-27,938.227
2007-02-28,927.53
2007-03-01,924.996
2007-03-02,929.831
2007-03-05,915.17
2007-03-06,924.79
2007-03-07,937.405
2007-03-08,939.52
2007-03-09,934.54
2007-03-12,937.166
2007-03-13,933.605
2007-03-14,915.483
2007-03-15,927.088
2007-03-16,934.16
2007-03-19,941.726
2007-03-20,943.873
2007-03-21,950.227
2007-03-22,964.593
2007-03-23,960.257
2007-03-26,954.424
2007-03-27,950.79
2007-03-28,944.723
2007-03-29,948.876
2007-03-30,946.814
2007-04-02,947.98
2007-04-03,955.783
2007-04-04,956.723
2007-04-05,967.012
2007-04-06,967.012
2007-04-09,958.049
2007-04-10,971.013
2007-04-11,967.363
2007-04-12,965.647
2007-04-13,973.62
2007-04-16,983.29
2007-04-17,981.252
2007-04-18,993.765
2007-04-19,995.977
2007-04-20,1007.266
2007-04-23,1009.971
2007-04-24,1012.775
2007-04-25,1018.782
2007-04-26,1020.897
2007-04-27,1017.936
2007-04-30,1015.765
2007-05-01,1009.407
2007-05-02,1011.482
2007-05-03,1005.677
2007-05-04,1014.917
2007-05-07,1016.592
2007-05-08,1000.827
2007-05-09,1007.281
2007-05-10,997.144
2007-05-11,1002.299
2007-05-14,998.565
2007-05-15,1002.831
2007-05-16,994.462
2007-05-17,987.976
2007-05-18,994.671
2007-05-21,989.941
2007-05-22,984.308
2007-05-23,996.921
2007-05-24,986.658
2007-05-25,992.437
2007-05-28,992.437
2007-05-29,997.611
2007-05-30,995.365
2007-05-31,1000.0
2007-06-01,1005.421
2007-06-04,1005.511
2007-06-05,1001.749
2007-06-06,991.665
2007-06-07,973.968
2007-06-08,967.51
2007-06-11,968.87
2007-06-12,962.913
2007-06-13,956.084
2007-06-14,969.578
2007-06-15,981.42
2007-06-18,978.822
2007-06-19,974.728
2007-06-20,977.621
2007-06-21,964.093
2007-06-22,963.823
2007-06-25,964.857
2007-06-26,961.276
2007-06-27,958.142
2007-06-28,973.632
2007-06-29,984.923
2007-07-02,995.397
2007-07-03,995.905
2007-07-04,1002.752
2007-07-05,992.727
2007-07-06,997.275
2007-07-09,1001.037
2007-07-10,1007.568
2007-07-11,1010.381
2007-07-12,1012.831
2007-07-13,1012.487
2007-07-16,1013.914
2007-07-17,1006.589
2007-07-18,993.76
2007-07-19,1011.939
2007-07-20,1005.599
2007-07-23,1003.584
2007-07-24,996.916
2007-07-25,977.994
2007-07-26,960.941
2007-07-27,963.063
2007-07-30,969.202
2007-07-31,987.337
2007-08-01,989.31
2007-08-02,974.348
2007-08-03,972.203
2007-08-06,977.154
2007-08-07,980.241
2007-08-08,1002.552
2007-08-09,985.203
2007-08-10,958.392
2007-08-13,964.28
2007-08-14,952.066
2007-08-15,966.494
2007-08-16,938.021
2007-08-17,961.833
2007-08-20,964.97
2007-08-21,971.582
2007-08-22,978.477
2007-08-23,982.299
2007-08-24,994.232
2007-08-27,1001.32
2007-08-28,990.016
2007-08-29,991.309
2007-08-30,994.013
2007-08-31,1003.899
2007-09-03,1000.935
2007-09-04,1005.5
2007-09-05,997.83
2007-09-06,1001.313
2007-09-07,995.411
2007-09-10,992.067
2007-09-11,1005.526
2007-09-12,1015.644
2007-09-13,1024.451
2007-09-14,1010.805
2007-09-17,1002.825
2007-09-18,1011.13
2007-09-19,1037.683
2007-09-20,1036.707
2007-09-21,1038.707
2007-09-24,1041.122
2007-09-25,1037.38
2007-09-26,1039.248
2007-09-27,1039.519
2007-09-28,1049.878
2007-10-01,1058.334
2007-10-02,1049.824
2007-10-03,1045.368
2007-10-04,1041.383
2007-10-05,1041.478
2007-10-08,1037.987
2007-10-09,1044.072
2007-10-10,1052.087
2007-10-11,1059.186
2007-10-12,1050.955
2007-10-15,1056.056
2007-10-16,1038.917
2007-10-17,1042.065
2007-10-18,1049.245
2007-10-19,1037.878
2007-10-22,1025.206
2007-10-23,1036.122
2007-10-24,1033.905
2007-10-25,1048.513
2007-10-26,1060.227
2007-10-29,1063.616
2007-10-30,1058.474
2007-10-31,1068.952
2007-11-01,1059.146
2007-11-02,1055.854
2007-11-05,1055.753
2007-11-06,1070.47
2007-11-07,1076.215
2007-11-08,1071.919
2007-11-09,1058.153
2007-11-12,1049.388
2007-11-13,1059.469
2007-11-14,1077.67
2007-11-15,1072.209
2007-11-16,1067.25
2007-11-19,1049.7
2007-11-20,1068.729
2007-11-21,1051.657
2007-11-22,1071.666
2007-11-23,1086.429
2007-11-26,1084.883
2007-11-27,1093.734
2007-11-28,1099.573
2007-11-29,1109.592
2007-11-30,1105.357
2007-12-03,1089.612
2007-12-04,1095.787
2007-12-05,1102.493
2007-12-06,1092.921
2007-12-07,1094.955
2007-12-10,1103.537
2007-12-11,1096.342
2007-12-12,1094.969
2007-12-13,1067.905
2007-12-14,1058.341
2007-12-17,1045.781
2007-12-18,1035.029
2007-12-19,1024.98
2007-12-20,1026.309
2007-12-21,1036.005
2007-12-24,1034.618
2007-12-25,1034.618
2007-12-26,1041.409
2007-12-27,1053.632
2007-12-28,1062.609
2007-12-31,1059.652
2008-01-01,1059.652
2008-01-02,1073.112
2008-01-03,1056.625
2008-01-04,1040.285
2008-01-07,1039.799
2008-01-08,1071.843
2008-01-09,1077.941
2008-01-10,1075.217
2008-01-11,1054.766
2008-01-14,1063.623
2008-01-15,1036.038
2008-01-16,1016.713
2008-01-17,1011.243
2008-01-18,1008.437
2008-01-21,960.807
2008-01-22,981.604
2008-01-23,962.692
2008-01-24,996.383
2008-01-25,993.915
2008-01-28,986.416
2008-01-29,993.481
2008-01-30,991.197
2008-01-31,1005.359
2008-02-01,1027.839
2008-02-04,1011.909
2008-02-05,975.097
2008-02-06,989.193
2008-02-07,965.741
2008-02-08,968.521
2008-02-11,961.671
2008-02-12,990.367
2008-02-13,981.2
2008-02-14,988.798
2008-02-15,980.617
2008-02-18,988.593
2008-02-19,997.951
2008-02-20,975.039
2008-02-21,997.613
2008-02-22,1006.175
2008-02-25,1023.278
2008-02-26,1043.48
2008-02-27,1066.905
2008-02-28,1068.654
2008-02-29,1063.515
2008-03-03,1049.999
2008-03-04,1041.229
2008-03-05,1047.689
2008-03-06,1053.703
2008-03-07,1047.035
2008-03-10,1038.346
2008-03-11,1034.258
2008-03-12,1046.876
2008-03-13,1068.528
2008-03-14,1060.534
2008-03-17,1040.733
2008-03-18,1059.369
2008-03-19,1053.621
2008-03-20,1036.361
2008-03-21,1036.361
2008-03-24,1024.152
2008-03-25,1062.648
2008-03-26,1072.029
2008-03-27,1086.939
2008-03-28,1078.88
2008-03-31,1086.789
2008-04-01,1087.24
2008-04-02,1091.902
2008-04-03,1091.82
2008-04-04,1105.185
2008-04-07,1095.746
2008-04-08,1086.429
2008-04-09,1072.756
2008-04-10,1066.964
2008-04-11,1056.475
2008-04-14,1046.649
2008-04-15,1049.267
2008-04-16,1064.744
2008-04-17,1043.575
2008-04-18,1055.047
2008-04-21,1070.119
2008-04-22,1064.846
2008-04-23,1059.006
2008-04-24,1063.805
2008-04-25,1064.614
2008-04-28,1068.944
2008-04-29,1057.888
2008-04-30,1059.473
2008-05-01,1052.802
2008-05-02,1057.491
2008-05-05,1060.671
2008-05-06,1058.123
2008-05-07,1065.923
2008-05-08,1070.949
2008-05-09,1062.037
2008-05-12,1060.514
2008-05-13,1073.275
2008-05-14,1070.909
2008-05-15,1084.976
2008-05-16,1091.143
2008-05-19,1106.171
2008-05-20,1098.651
2008-05-21,1107.499
2008-05-22,1106.073
2008-05-23,1097.079
2008-05-26,1087.491
2008-05-27,1093.539
2008-05-28,1094.056
2008-05-29,1097.15
2008-05-30,1096.343
2008-06-02,1115.429
2008-06-03,1117.214
2008-06-04,1105.599
2008-06-05,1109.654
2008-06-06,1107.901
2008-06-09,1103.507
2008-06-10,1077.331
2008-06-11,1065.278
2008-06-12,1062.853
2008-06-13,1055.72
2008-06-16,1057.746
2008-06-17,1058.171
2008-06-18,1059.401
2008-06-19,1056.915
2008-06-20,1058.149
2008-06-23,1043.814
2008-06-24,1051.004
2008-06-25,1046.169
2008-06-26,1049.271
2008-06-27,1042.454
2008-06-30,1067.778
2008-07-01,1055.6
2008-07-02,1058.994
2008-07-03,1044.725
2008-07-04,1039.088
2008-07-07,1042.944
2008-07-08,1045.154
2008-07-09,1058.263
2008-07-10,1043.938
2008-07-11,1028.764
2008-07-14,1033.501
2008-07-15,1038.01
2008-07-16,1027.113
2008-07-17,1041.621
2008-07-18,1038.88
2008-07-21,1038.393
2008-07-22,1051.199
2008-07-23,1046.442
2008-07-24,1042.476
2008-07-25,1049.392
2008-07-28,1057.609
2008-07-29,1054.77
2008-07-30,1066.053
2008-07-31,1071.855
2008-08-01,1071.241
2008-08-04,1069.813
2008-08-05,1067.208
2008-08-06,1056.892
2008-08-07,1051.384
2008-08-08,1045.553
2008-08-11,1051.114
2008-08-12,1040.725
2008-08-13,1036.464
2008-08-14,1037.341
2008-08-15,1033.023
2008-08-18,1028.801
2008-08-19,1023.42
2008-08-20,1015.101
2008-08-21,1009.909
2008-08-22,1008.552
2008-08-25,1004.005
2008-08-26,1004.637
2008-08-27,1008.55
2008-08-28,1021.079
2008-08-29,1024.516
2008-09-01,1019.165
2008-09-02,1022.739
2008-09-03,1012.846
2008-09-04,991.046
2008-09-05,982.017
2008-09-08,984.179
2008-09-09,981.532
2008-09-10,972.877
2008-09-11,964.281
2008-09-12,991.203
2008-09-15,976.715
2008-09-16,960.649
2008-09-17,955.072
2008-09-18,961.482
2008-09-19,975.308
2008-09-22,976.683
2008-09-23,978.971
2008-09-24,960.111
2008-09-25,980.674
2008-09-26,962.593
2008-09-29,925.837
2008-09-30,925.229
2008-10-01,931.648
2008-10-02,910.936
2008-10-03,920.795
2008-10-06,864.141
2008-10-07,876.165
2008-10-08,844.722
2008-10-09,800.81
2008-10-10,755.185
2008-10-13,827.319
2008-10-14,848.959
2008-10-15,809.758
2008-10-16,789.562
2008-10-17,854.456
2008-10-20,861.413
2008-10-21,849.941
2008-10-22,810.975
2008-10-23,814.005
2008-10-24,793.805
2008-10-27,777.197
2008-10-28,782.19
2008-10-29,833.062
2008-10-30,812.401
2008-10-31,835.917
2008-11-03,852.017
2008-11-04,875.348
2008-11-05,842.727
2008-11-06,808.596
2008-11-07,821.757
2008-11-10,833.854
2008-11-11,808.409
2008-11-12,792.28
2008-11-13,793.12
2008-11-14,808.32
2008-11-17,779.619
2008-11-18,788.037
2008-11-19,772.935
2008-11-20,736.896
2008-11-21,705.945
2008-11-24,751.644
2008-11-25,753.162
2008-11-26,748.335
2008-11-27,763.257
2008-11-28,778.52
2008-12-01,748.203
2008-12-02,751.54
2008-12-03,759.667
2008-12-04,763.297
2008-12-05,739.256
2008-12-08,783.684
2008-12-09,782.708
2008-12-10,774.169
2008-12-11,779.212
2008-12-12,778.374
2008-12-15,775.236
2008-12-16,789.486
2008-12-17,828.636
2008-12-18,842.082
2008-12-19,799.499
2008-12-22,804.69
2008-12-23,809.8
2008-12-24,817.787
2008-12-25,817.787
2008-12-26,821.225
2008-12-29,855.473
2008-12-30,855.463
2008-12-31,845.778
2009-01-01,845.778
2009-01-02,840.527
2009-01-05,845.855
2009-01-06,833.575
2009-01-07,849.938
2009-01-08,856.325
2009-01-09,833.718
2009-01-12,812.672
2009-01-13,801.844
2009-01-14,785.594
2009-01-15,781.876
2009-01-16,793.367
2009-01-19,783.98
2009-01-20,771.315
2009-01-21,769.417
2009-01-22,767.391
2009-01-23,755.578
2009-01-26,782.426
2009-01-27,777.147
2009-01-28,774.008
2009-01-29,753.94
2009-01-30,749.668
2009-02-02,729.4
2009-02-03,750.29
2009-02-04,733.846
2009-02-05,716.684
2009-02-06,717.741
2009-02-09,731.526
2009-02-10,732.008
2009-02-11,724.43
2009-02-12,718.469
2009-02-13,724.651
2009-02-16,720.418
2009-02-17,695.229
2009-02-18,696.278
2009-02-19,708.297
2009-02-20,688.827
2009-02-23,691.188
2009-02-24,678.595
2009-02-25,674.066
2009-02-26,677.927
2009-02-27,673.064
2009-03-02,633.711
2009-03-03,620.657
2009-03-04,634.169
2009-03-05,631.885
2009-03-06,635.743
2009-03-09,632.95
2009-03-10,664.147
2009-03-11,667.938
2009-03-12,658.165
2009-03-13,668.563
2009-03-16,686.063
2009-03-17,685.312
2009-03-18,687.192
2009-03-19,714.945
2009-03-20,707.141
2009-03-23,721.589
2009-03-24,725.403
2009-03-25,733.145
2009-03-26,729.583
2009-03-27,708.476
2009-03-30,689.053
2009-03-31,721.73
2009-04-01,725.943
2009-04-02,751.95
2009-04-03,730.033
2009-04-06,726.281
2009-04-07,721.398
2009-04-08,721.238
2009-04-09,723.988
2009-04-10,723.988
2009-04-13,732.603
2009-04-14,733.121
2009-04-15,726.366
2009-04-16,734.885
2009-04-17,728.809
2009-04-20,711.108
2009-04-21,714.729
2009-04-22,708.792
2009-04-23,698.979
2009-04-24,724.361
2009-04-27,729.34
2009-04-28,718.817
2009-04-29,734.417
2009-04-30,741.628
2009-05-01,742.867
2009-05-04,761.172
2009-05-05,756.686
2009-05-06,762.142
2009-05-07,768.931
2009-05-08,776.242
2009-05-11,782.522
2009-05-12,783.31
2009-05-13,780.529
2009-05-14,788.612
2009-05-15,789.275
2009-05-18,788.016
2009-05-19,798.278
2009-05-20,811.335
2009-05-21,807.658
2009-05-22,806.754
2009-05-25,816.536
2009-05-26,811.848
2009-05-27,805.419
2009-05-28,797.564
2009-05-29,809.622
2009-06-01,805.581
2009-06-02,824.839
2009-06-03,811.94
2009-06-04,817.136
2009-06-05,800.833
2009-06-08,792.161
2009-06-09,800.32
2009-06-10,809.023
2009-06-11,821.179
2009-06-12,822.415
2009-06-15,795.724
2009-06-16,796.907
2009-06-17,785.531
2009-06-18,800.113
2009-06-19,805.365
2009-06-22,788.926
2009-06-23,800.912
2009-06-24,810.893
2009-06-25,787.578
2009-06-26,799.441
2009-06-29,809.88
2009-06-30,802.217
2009-07-01,819.535
2009-07-02,798.196
2009-07-03,794.735
2009-07-06,795.323
2009-07-07,797.062
2009-07-08,786.78
2009-07-09,795.231
2009-07-10,782.725
2009-07-13,793.276
2009-07-14,799.16
2009-07-15,823.268
2009-07-16,834.106
2009-07-17,840.713
2009-07-20,851.044
2009-07-21,854.232
2009-07-22,854.332
2009-07-23,873.433
2009-07-24,868.14
2009-07-27,872.438
2009-07-28,869.333
2009-07-29,864.265
2009-07-30,880.982
2009-07-31,894.743
2009-08-03,911.493
2009-08-04,903.915
2009-08-05,896.728
2009-08-06,903.205
2009-08-07,899.951
2009-08-10,892.666
2009-08-11,887.524
2009-08-12,890.165
2009-08-13,899.38
2009-08-14,899.87
2009-08-17,877.459
2009-08-18,889.687
2009-08-19,902.912
2009-08-20,911.734
2009-08-21,931.757
2009-08-24,938.73
2009-08-25,940.825
2009-08-26,928.2
2009-08-27,927.176
2009-08-28,945.93
2009-08-31,946.536
2009-09-01,929.926
2009-09-02,920.613
2009-09-03,921.554
2009-09-04,924.378
2009-09-07,938.379
2009-09-08,953.965
2009-09-09,958.054
2009-09-10,957.953
2009-09-11,966.352
2009-09-14,967.112
2009-09-15,960.675
2009-09-16,978.88
2009-09-17,985.844
2009-09-18,987.513
2009-09-21,978.562
2009-09-22,994.465
2009-09-23,995.899
2009-09-24,981.006
2009-09-25,974.004
2009-09-28,978.317
2009-09-29,974.893
2009-09-30,976.67
2009-10-01,962.852
2009-10-02,952.491
2009-10-05,954.77
2009-10-06,980.139
2009-10-07,969.913
2009-10-08,981.328
2009-10-09,977.646
2009-10-12,994.747
2009-10-13,986.411
2009-10-14,1007.789
2009-10-15,1008.853
2009-10-16,996.477
2009-10-19,1020.027
2009-10-20,1019.919
2009-10-21,1027.61
2009-10-22,1021.507
2009-10-23,1015.134
2009-10-26,999.542
2009-10-27,1003.464
2009-10-28,990.144
2009-10-29,1007.386
2009-10-30,992.648
2009-11-02,999.585
2009-11-03,973.942
2009-11-04,991.743
2009-11-05,999.777
2009-11-06,1001.261
2009-11-09,1024.738
2009-11-10,1020.433
2009-11-11,1021.646
2009-11-12,1010.426
2009-11-13,1010.591
2009-11-16,1027.667
2009-11-17,1008.955
2009-11-18,1017.371
2009-11-19,995.977
2009-11-20,993.964
2009-11-23,1025.851
2009-11-24,1020.915
2009-11-25,1033.813
2009-11-26,1008.497
2009-11-27,1017.683
2009-11-30,1006.975
2009-12-01,1030.088
2009-12-02,1032.586
2009-12-03,1043.174
2009-12-04,1037.012
2009-12-07,1025.986
2009-12-08,1008.546
2009-12-09,1001.521
2009-12-10,1008.872
2009-12-11,1001.833
2009-12-14,1007.896
2009-12-15,1001.863
2009-12-16,1020.318
2009-12-17,1002.444
2009-12-18,999.237
2009-12-21,1008.753
2009-12-22,1016.235
2009-12-23,1024.656
2009-12-24,1025.298
2009-12-25,1025.298
2009-12-28,1030.999
2009-12-29,1035.341
2009-12-30,1016.359
2009-12-31,1023.487
2010-01-01,1023.487
2010-01-04,1043.223
2010-01-05,1029.746
2010-01-06,1027.646
2010-01-07,1024.869
2010-01-08,1035.788
2010-01-11,1047.997
2010-01-12,1039.69
2010-01-13,1037.201
2010-01-14,1046.683
2010-01-15,1033.457
2010-01-18,1039.176
2010-01-19,1035.569
2010-01-20,1018.022
2010-01-21,1015.907
2010-01-22,1007.978
2010-01-25,1001.201
2010-01-26,998.196
2010-01-27,996.313
2010-01-28,986.191
2010-01-29,984.554
2010-02-01,987.516
2010-02-02,998.923
2010-02-03,998.139
2010-02-04,965.659
2010-02-05,936.647
2010-02-08,954.46
2010-02-09,951.05
2010-02-10,951.506
2010-02-11,955.99
2010-02-12,957.478
2010-02-15,961.284
2010-02-16,976.18
2010-02-17,983.729
2010-02-18,993.161
2010-02-19,997.472
2010-02-22,999.257
2010-02-23,991.029
2010-02-24,1001.233
2010-02-25,989.147
2010-02-26,1006.896
2010-03-01,1008.724
2010-03-02,1023.722
2010-03-03,1031.688
2010-03-04,1027.607
2010-03-05,1034.273
2010-03-08,1037.741
2010-03-09,1035.963
2010-03-10,1043.114
2010-03-11,1040.457
2010-03-12,1046.03
2010-03-15,1041.562
2010-03-16,1057.093
2010-03-17,1060.197
2010-03-18,1052.886
2010-03-19,1051.31
2010-03-22,1053.434
2010-03-23,1056.269
2010-03-24,1044.701
2010-03-25,1046.429
2010-03-26,1040.346
2010-03-29,1045.268
2010-03-30,1044.859
2010-03-31,1059.129
2010-04-01,1069.352
2010-04-02,1069.352
2010-04-05,1055.489
2010-04-06,1044.414
2010-04-07,1034.436
2010-04-08,1027.859
2010-04-09,1046.925
2010-04-12,1060.543
2010-04-13,1056.886
2010-04-14,1066.64
2010-04-15,1072.336
2010-04-16,1056.35
2010-04-19,1044.491
2010-04-20,1048.347
2010-04-21,1040.438
2010-04-22,1018.768
2010-04-23,1029.272
2010-04-26,1032.362
2010-04-27,1011.768
2010-04-28,990.925
2010-04-29,1007.347
2010-04-30,1005.205
2010-05-03,995.297
2010-05-04,968.265
2010-05-05,950.501
2010-05-06,946.414
2010-05-07,916.201
2010-05-10,959.262
2010-05-11,963.224
2010-05-12,973.356
2010-05-13,967.418
2010-05-14,934.817
2010-05-17,930.188
2010-05-18,937.754
2010-05-19,908.206
2010-05-20,891.504
2010-05-21,886.591
2010-05-24,879.165
2010-05-25,859.959
2010-05-26,873.195
2010-05-27,890.579
2010-05-28,895.146
2010-05-31,895.848
2010-06-01,899.772
2010-06-02,904.126
2010-06-03,915.24
2010-06-04,894.934
2010-06-07,892.408
2010-06-08,894.603
2010-06-09,911.319
2010-06-10,919.442
2010-06-11,918.451
2010-06-14,934.931
2010-06-15,940.549
2010-06-16,943.105
2010-06-17,953.17
2010-06-18,950.621
2010-06-21,962.11
2010-06-22,957.41
2010-06-23,941.185
2010-06-24,942.121
2010-06-25,942.281
2010-06-28,959.201
2010-06-29,933.408
2010-06-30,937.256
2010-07-01,927.334
2010-07-02,921.434
2010-07-05,918.698
2010-07-06,940.538
2010-07-07,947.771
2010-07-08,958.669
2010-07-09,960.272
2010-07-12,959.526
2010-07-13,977.938
2010-07-14,982.988
2010-07-15,991.43
2010-07-16,968.27
2010-07-19,962.049
2010-07-20,960.29
2010-07-21,957.442
2010-07-22,976.038
2010-07-23,965.903
2010-07-26,970.942
2010-07-27,964.777
2010-07-28,970.302
