Date,EUROPE SMALL VALUE Small Cap
2005-11-10,543.139
2005-11-11,544.45
2005-11-14,545.31
2005-11-15,543.649
2005-11-16,539.29
2005-11-17,544.575
2005-11-18,545.938
2005-11-21,549.102
2005-11-22,548.79
2005-11-23,555.211
2005-11-24,555.31
2005-11-25,554.68
2005-11-28,555.97
2005-11-29,555.983
2005-11-30,557.94
2005-12-01,559.361
2005-12-02,563.364
2005-12-05,566.805
2005-12-06,568.144
2005-12-07,567.838
2005-12-08,571.207
2005-12-09,573.539
2005-12-12,579.688
2005-12-13,578.651
2005-12-14,581.006
2005-12-15,577.578
2005-12-16,582.997
2005-12-19,582.459
2005-12-20,580.412
2005-12-21,579.893
2005-12-22,582.702
2005-12-23,584.382
2005-12-26,584.382
2005-12-27,585.106
2005-12-28,586.094
2005-12-29,587.327
2005-12-30,584.437
2006-01-02,585.885
2006-01-03,599.731
2006-01-04,611.996
2006-01-05,610.312
2006-01-06,615.317
2006-01-09,612.117
2006-01-10,609.365
2006-01-11,614.491
2006-01-12,615.271
2006-01-13,615.181
2006-01-16,617.679
2006-01-17,611.609
2006-01-18,608.93
2006-01-19,615.714
2006-01-20,616.81
2006-01-23,622.708
2006-01-24,624.227
2006-01-25,631.897
2006-01-26,634.422
2006-01-27,634.8
2006-01-30,633.229
2006-01-31,636.634
2006-02-01,642.157
2006-02-02,640.884
2006-02-03,635.474
2006-02-06,636.895
2006-02-07,633.024
2006-02-08,633.674
2006-02-09,639.498
2006-02-10,637.663
2006-02-13,638.34
2006-02-14,635.959
2006-02-15,641.015
2006-02-16,641.793
2006-02-17,648.707
2006-02-20,652.663
2006-02-21,652.403
2006-02-22,653.132
2006-02-23,657.272
2006-02-24,656.0
2006-02-27,658.248
2006-02-28,655.938
2006-03-01,660.381
2006-03-02,658.413
2006-03-03,659.723
2006-03-06,662.637
2006-03-07,650.524
2006-03-08,645.096
2006-03-09,649.616
2006-03-10,649.788
2006-03-13,658.708
2006-03-14,667.235
2006-03-15,672.136
2006-03-16,682.001
2006-03-17,685.098
2006-03-20,688.048
2006-03-21,684.418
2006-03-22,687.411
2006-03-23,682.09
2006-03-24,686.294
2006-03-27,684.821
2006-03-28,683.273
2006-03-29,679.155
2006-03-30,689.574
2006-03-31,685.885
2006-04-03,690.505
2006-04-04,698.879
2006-04-05,700.879
2006-04-06,702.214
2006-04-07,694.867
2006-04-10,693.092
2006-04-11,686.997
2006-04-12,682.589
2006-04-13,686.031
2006-04-14,686.031
2006-04-17,696.17
2006-04-18,696.846
2006-04-19,707.253
2006-04-20,707.234
2006-04-21,713.635
2006-04-24,714.98
2006-04-25,717.758
2006-04-26,720.113
2006-04-27,719.995
2006-04-28,722.289
2006-05-01,725.443
2006-05-02,732.685
2006-05-03,730.058
2006-05-04,738.625
2006-05-05,749.55
2006-05-08,751.546
2006-05-09,756.026
2006-05-10,756.837
2006-05-11,758.795
2006-05-12,746.444
2006-05-15,724.85
2006-05-16,721.533
2006-05-17,702.728
2006-05-18,690.623
2006-05-19,685.644
2006-05-22,662.065
2006-05-23,685.738
2006-05-24,671.65
2006-05-25,679.579
2006-05-26,694.011
2006-05-29,699.593
2006-05-30,692.145
2006-05-31,694.555
2006-06-01,694.437
2006-06-02,708.656
2006-06-05,704.338
2006-06-06,679.711
2006-06-07,675.734
2006-06-08,650.279
2006-06-09,661.879
2006-06-12,654.07
2006-06-13,634.551
2006-06-14,640.831
2006-06-15,662.622
2006-06-16,659.865
2006-06-19,661.037
2006-06-20,661.633
2006-06-21,663.265
2006-06-22,663.97
2006-06-23,662.217
2006-06-26,664.468
2006-06-27,665.845
2006-06-28,661.938
2006-06-29,669.916
2006-06-30,692.403
2006-07-03,697.178
2006-07-04,698.7
2006-07-05,688.197
2006-07-06,693.907
2006-07-07,695.58
2006-07-10,690.81
2006-07-11,687.029
2006-07-12,686.429
2006-07-13,676.902
2006-07-14,666.824
2006-07-17,653.493
2006-07-18,650.697
2006-07-19,668.658
2006-07-20,676.298
2006-07-21,673.244
2006-07-24,676.14
2006-07-25,677.701
2006-07-26,679.894
2006-07-27,693.594
2006-07-28,695.95
2006-07-31,697.826
2006-08-01,696.009
2006-08-02,703.12
2006-08-03,698.298
2006-08-04,709.251
2006-08-07,703.967
2006-08-08,703.357
2006-08-09,705.918
2006-08-10,693.897
2006-08-11,695.231
2006-08-14,697.375
2006-08-15,702.497
2006-08-16,710.976
2006-08-17,712.725
2006-08-18,711.122
2006-08-21,716.38
2006-08-22,711.859
2006-08-23,710.323
2006-08-24,709.684
2006-08-25,708.901
2006-08-28,712.847
2006-08-29,713.119
2006-08-30,720.586
2006-08-31,719.637
2006-09-01,724.858
2006-09-04,730.909
2006-09-05,726.412
2006-09-06,720.313
2006-09-07,709.216
2006-09-08,708.266
2006-09-11,704.5
2006-09-12,711.298
2006-09-13,714.298
2006-09-14,723.431
2006-09-15,720.988
2006-09-18,722.105
2006-09-19,722.122
2006-09-20,725.857
2006-09-21,730.806
2006-09-22,730.502
2006-09-25,725.487
2006-09-26,728.549
2006-09-27,734.831
2006-09-28,735.622
2006-09-29,736.36
2006-10-02,741.747
2006-10-03,739.67
2006-10-04,741.729
2006-10-05,747.668
2006-10-06,745.281
2006-10-09,744.995
2006-10-10,747.473
2006-10-11,748.652
2006-10-12,754.766
2006-10-13,755.051
2006-10-16,760.38
2006-10-17,751.463
2006-10-18,756.993
2006-10-19,762.369
2006-10-20,766.44
2006-10-23,763.439
2006-10-24,765.339
2006-10-25,769.935
2006-10-26,776.861
2006-10-27,777.286
2006-10-30,775.338
2006-10-31,781.717
2006-11-01,784.082
2006-11-02,782.254
2006-11-03,780.324
2006-11-06,786.629
2006-11-07,795.329
2006-11-08,793.419
2006-11-09,796.158
2006-11-10,802.789
2006-11-13,801.972
2006-11-14,802.307
2006-11-15,804.937
2006-11-16,807.592
2006-11-17,804.044
2006-11-20,803.777
2006-11-21,808.519
2006-11-22,815.881
2006-11-23,815.926
2006-11-24,819.962
2006-11-27,813.102
2006-11-28,811.885
2006-11-29,824.99
2006-11-30,831.941
2006-12-01,837.942
2006-12-04,840.319
2006-12-05,842.106
2006-12-06,845.782
2006-12-07,848.036
2006-12-08,851.23
2006-12-11,850.014
2006-12-12,852.026
2006-12-13,855.746
2006-12-14,856.513
2006-12-15,856.232
2006-12-18,855.794
2006-12-19,858.48
2006-12-20,862.791
2006-12-21,864.066
2006-12-22,863.474
2006-12-25,863.474
2006-12-26,862.001
2006-12-27,866.773
2006-12-28,870.347
2006-12-29,872.694
2007-01-01,872.694
2007-01-02,888.862
2007-01-03,883.758
2007-01-04,872.339
2007-01-05,862.686
2007-01-08,864.934
2007-01-09,868.134
2007-01-10,859.939
2007-01-11,864.677
2007-01-12,871.621
2007-01-15,879.756
2007-01-16,875.637
2007-01-17,878.51
2007-01-18,879.803
2007-01-19,883.558
2007-01-22,885.087
2007-01-23,887.709
2007-01-24,887.923
2007-01-25,888.275
2007-01-26,880.381
2007-01-29,884.132
2007-01-30,886.562
2007-01-31,888.167
2007-02-01,899.491
2007-02-02,903.511
2007-02-05,901.911
2007-02-06,908.353
2007-02-07,914.758
2007-02-08,908.127
2007-02-09,909.889
2007-02-12,901.979
2007-02-13,906.058
2007-02-14,922.091
2007-02-15,923.161
2007-02-16,921.237
2007-02-19,928.092
2007-02-20,928.038
2007-02-21,923.553
2007-02-22,925.518
2007-02-23,929.892
2007-02-26,932.072
2007-02-27,902.31
2007-02-28,890.306
2007-03-01,879.385
2007-03-02,882.339
2007-03-05,859.307
2007-03-06,869.895
2007-03-07,882.879
2007-03-08,895.666
2007-03-09,897.21
2007-03-12,900.875
2007-03-13,893.097
2007-03-14,872.419
2007-03-15,890.879
2007-03-16,899.738
2007-03-19,911.783
2007-03-20,915.004
2007-03-21,925.235
2007-03-22,936.967
2007-03-23,934.85
2007-03-26,935.821
2007-03-27,935.349
2007-03-28,931.481
2007-03-29,937.3
2007-03-30,938.84
2007-04-02,948.82
2007-04-03,957.668
2007-04-04,959.418
2007-04-05,964.495
2007-04-06,964.495
2007-04-09,959.183
2007-04-10,972.315
2007-04-11,971.297
2007-04-12,969.314
2007-04-13,973.985
2007-04-16,983.026
2007-04-17,983.756
2007-04-18,980.46
2007-04-19,976.281
2007-04-20,984.369
2007-04-23,984.2
2007-04-24,979.396
2007-04-25,987.517
2007-04-26,984.256
2007-04-27,987.593
2007-04-30,988.393
2007-05-01,985.826
2007-05-02,989.921
2007-05-03,987.143
2007-05-04,998.784
2007-05-07,1002.141
2007-05-08,988.291
2007-05-09,989.059
2007-05-10,984.752
2007-05-11,984.441
2007-05-14,984.599
2007-05-15,990.919
2007-05-16,988.951
2007-05-17,986.012
2007-05-18,990.699
2007-05-21,990.063
2007-05-22,993.171
2007-05-23,1001.5
2007-05-24,992.367
2007-05-25,990.602
2007-05-28,992.401
2007-05-29,994.921
2007-05-30,987.366
2007-05-31,1000.0
2007-06-01,1003.659
2007-06-04,1005.71
2007-06-05,1004.105
2007-06-06,984.244
2007-06-07,965.213
2007-06-08,954.939
2007-06-11,963.866
2007-06-12,957.021
2007-06-13,955.72
2007-06-14,968.053
2007-06-15,980.894
2007-06-18,981.346
2007-06-19,980.121
2007-06-20,982.267
2007-06-21,970.353
2007-06-22,971.464
2007-06-25,968.429
2007-06-26,965.258
2007-06-27,957.038
2007-06-28,970.448
2007-06-29,975.946
2007-07-02,983.21
2007-07-03,991.984
2007-07-04,998.762
2007-07-05,994.508
2007-07-06,998.24
2007-07-09,1001.453
2007-07-10,1001.995
2007-07-11,1002.977
2007-07-12,1010.731
2007-07-13,1015.968
2007-07-16,1016.827
2007-07-17,1014.138
2007-07-18,1008.508
2007-07-19,1016.499
2007-07-20,1013.122
2007-07-23,1012.123
2007-07-24,998.7
2007-07-25,979.438
2007-07-26,955.131
2007-07-27,943.359
2007-07-30,946.466
2007-07-31,964.085
2007-08-01,948.058
2007-08-02,951.127
2007-08-03,949.094
2007-08-06,934.9
2007-08-07,942.125
2007-08-08,958.746
2007-08-09,932.321
2007-08-10,906.304
2007-08-13,919.153
2007-08-14,907.2
2007-08-15,892.987
2007-08-16,856.741
2007-08-17,872.507
2007-08-20,878.155
2007-08-21,875.245
2007-08-22,896.32
2007-08-23,905.895
2007-08-24,912.585
2007-08-27,915.543
2007-08-28,900.847
2007-08-29,908.532
2007-08-30,918.624
2007-08-31,931.874
2007-09-03,934.626
2007-09-04,939.755
2007-09-05,929.909
2007-09-06,932.241
2007-09-07,920.181
2007-09-10,910.487
2007-09-11,926.267
2007-09-12,928.762
2007-09-13,926.139
2007-09-14,912.096
2007-09-17,893.16
2007-09-18,899.881
2007-09-19,925.669
2007-09-20,925.847
2007-09-21,931.998
2007-09-24,930.433
2007-09-25,917.456
2007-09-26,920.809
2007-09-27,931.991
2007-09-28,936.414
2007-10-01,942.659
2007-10-02,947.863
2007-10-03,952.21
2007-10-04,953.732
2007-10-05,958.457
2007-10-08,954.565
2007-10-09,959.783
2007-10-10,968.112
2007-10-11,977.018
2007-10-12,970.826
2007-10-15,968.642
2007-10-16,956.628
2007-10-17,967.987
2007-10-18,962.66
2007-10-19,955.82
2007-10-22,933.939
2007-10-23,955.644
2007-10-24,947.613
2007-10-25,963.265
2007-10-26,970.377
2007-10-29,974.98
2007-10-30,969.716
2007-10-31,986.071
2007-11-01,971.384
2007-11-02,968.825
2007-11-05,958.108
2007-11-06,967.12
2007-11-07,962.634
2007-11-08,955.185
2007-11-09,937.876
2007-11-12,924.504
2007-11-13,926.94
2007-11-14,937.081
2007-11-15,915.283
2007-11-16,904.037
2007-11-19,877.047
2007-11-20,887.63
2007-11-21,861.585
2007-11-22,867.963
2007-11-23,882.091
2007-11-26,881.333
2007-11-27,877.651
2007-11-28,892.644
2007-11-29,899.179
2007-11-30,905.597
2007-12-03,900.692
2007-12-04,884.396
2007-12-05,889.749
2007-12-06,888.802
2007-12-07,900.297
2007-12-10,909.149
2007-12-11,907.986
2007-12-12,907.481
2007-12-13,883.579
2007-12-14,875.881
2007-12-17,850.981
2007-12-18,851.37
2007-12-19,847.16
2007-12-20,845.675
2007-12-21,855.527
2007-12-24,857.118
2007-12-25,857.118
2007-12-26,862.198
2007-12-27,869.007
2007-12-28,879.095
2007-12-31,876.645
2008-01-01,876.645
2008-01-02,879.195
2008-01-03,870.177
2008-01-04,853.996
2008-01-07,836.676
2008-01-08,837.468
2008-01-09,814.444
2008-01-10,802.318
2008-01-11,802.326
2008-01-14,815.32
2008-01-15,795.305
2008-01-16,778.189
2008-01-17,782.043
2008-01-18,772.446
2008-01-21,734.012
2008-01-22,755.825
2008-01-23,740.448
2008-01-24,774.655
2008-01-25,780.836
2008-01-28,776.353
2008-01-29,796.437
2008-01-30,796.022
2008-01-31,795.841
2008-02-01,814.694
2008-02-04,822.691
2008-02-05,792.19
2008-02-06,792.894
2008-02-07,772.043
2008-02-08,775.024
2008-02-11,770.347
2008-02-12,797.211
2008-02-13,798.876
2008-02-14,806.144
2008-02-15,798.287
2008-02-18,805.101
2008-02-19,814.994
2008-02-20,804.42
2008-02-21,817.99
2008-02-22,813.618
2008-02-25,826.438
2008-02-26,838.394
2008-02-27,848.162
2008-02-28,839.701
2008-02-29,829.192
2008-03-03,817.823
2008-03-04,813.904
2008-03-05,827.775
2008-03-06,825.181
2008-03-07,811.465
2008-03-10,800.264
2008-03-11,806.794
2008-03-12,825.14
2008-03-13,817.067
2008-03-14,813.41
2008-03-17,788.469
2008-03-18,806.382
2008-03-19,789.485
2008-03-20,776.685
2008-03-21,776.685
2008-03-24,775.708
2008-03-25,808.144
2008-03-26,814.975
2008-03-27,834.672
2008-03-28,829.101
2008-03-31,837.239
2008-04-01,848.469
2008-04-02,854.846
2008-04-03,846.123
2008-04-04,850.802
2008-04-07,854.445
2008-04-08,843.038
2008-04-09,844.034
2008-04-10,838.398
2008-04-11,832.522
2008-04-14,829.033
2008-04-15,827.069
2008-04-16,845.679
2008-04-17,844.247
2008-04-18,848.884
2008-04-21,848.077
2008-04-22,847.845
2008-04-23,843.418
2008-04-24,829.982
2008-04-25,837.104
2008-04-28,844.158
2008-04-29,833.835
2008-04-30,841.685
2008-05-01,834.556
2008-05-02,847.164
2008-05-05,850.06
2008-05-06,852.812
2008-05-07,853.404
2008-05-08,858.837
2008-05-09,851.081
2008-05-12,859.816
2008-05-13,853.605
2008-05-14,850.247
2008-05-15,854.221
2008-05-16,862.455
2008-05-19,867.371
2008-05-20,858.737
2008-05-21,857.741
2008-05-22,857.264
2008-05-23,851.859
2008-05-26,849.357
2008-05-27,840.843
2008-05-28,841.88
2008-05-29,839.593
2008-05-30,840.337
2008-06-02,832.25
2008-06-03,834.679
2008-06-04,830.209
2008-06-05,838.26
2008-06-06,835.795
2008-06-09,824.566
2008-06-10,801.821
2008-06-11,791.356
2008-06-12,787.735
2008-06-13,790.99
2008-06-16,800.015
2008-06-17,806.252
2008-06-18,788.594
2008-06-19,778.857
2008-06-20,776.807
2008-06-23,761.431
2008-06-24,754.351
2008-06-25,764.493
2008-06-26,756.065
2008-06-27,749.073
2008-06-30,747.869
2008-07-01,728.724
2008-07-02,719.222
2008-07-03,711.521
2008-07-04,705.174
2008-07-07,708.161
2008-07-08,695.361
2008-07-09,710.239
2008-07-10,702.576
2008-07-11,690.615
2008-07-14,693.565
2008-07-15,682.369
2008-07-16,681.883
2008-07-17,707.827
2008-07-18,723.28
2008-07-21,736.274
2008-07-22,728.083
2008-07-23,740.002
2008-07-24,724.188
2008-07-25,717.501
2008-07-28,710.646
2008-07-29,703.06
2008-07-30,715.062
2008-07-31,714.248
2008-08-01,710.949
2008-08-04,709.655
2008-08-05,725.39
2008-08-06,732.125
2008-08-07,726.798
2008-08-08,721.77
2008-08-11,733.508
2008-08-12,728.751
2008-08-13,706.978
2008-08-14,708.318
2008-08-15,706.212
2008-08-18,704.755
2008-08-19,685.376
2008-08-20,683.899
2008-08-21,687.66
2008-08-22,697.238
2008-08-25,694.271
2008-08-26,688.524
2008-08-27,689.048
2008-08-28,697.21
2008-08-29,702.017
2008-09-01,696.346
2008-09-02,703.678
2008-09-03,694.203
2008-09-04,675.763
2008-09-05,660.225
2008-09-08,674.915
2008-09-09,666.73
2008-09-10,656.423
2008-09-11,641.169
2008-09-12,658.65
2008-09-15,645.457
2008-09-16,627.371
2008-09-17,621.544
2008-09-18,622.681
2008-09-19,656.1
2008-09-22,657.019
2008-09-23,642.398
2008-09-24,637.828
2008-09-25,638.905
2008-09-26,624.058
2008-09-29,581.927
2008-09-30,571.686
2008-10-01,569.312
2008-10-02,561.899
2008-10-03,564.372
2008-10-06,516.74
2008-10-07,511.719
2008-10-08,487.822
2008-10-09,485.499
2008-10-10,456.213
2008-10-13,488.094
2008-10-14,503.182
2008-10-15,477.359
2008-10-16,451.804
2008-10-17,451.596
2008-10-20,450.601
2008-10-21,450.589
2008-10-22,425.281
2008-10-23,414.223
2008-10-24,387.712
2008-10-27,367.817
2008-10-28,370.259
2008-10-29,399.706
2008-10-30,410.289
2008-10-31,413.708
2008-11-03,423.39
2008-11-04,447.428
2008-11-05,446.947
2008-11-06,423.191
2008-11-07,423.302
2008-11-10,427.783
2008-11-11,407.032
2008-11-12,393.608
2008-11-13,387.731
2008-11-14,388.761
2008-11-17,381.586
2008-11-18,377.922
2008-11-19,366.657
2008-11-20,350.134
2008-11-21,347.121
2008-11-24,369.99
2008-11-25,372.081
2008-11-26,371.336
2008-11-27,382.803
2008-11-28,377.632
2008-12-01,359.301
2008-12-02,363.86
2008-12-03,361.813
2008-12-04,362.247
2008-12-05,351.412
2008-12-08,373.064
2008-12-09,376.979
2008-12-10,385.437
2008-12-11,390.612
2008-12-12,384.599
2008-12-15,394.172
2008-12-16,397.452
2008-12-17,410.711
2008-12-18,415.581
2008-12-19,398.15
2008-12-22,394.268
2008-12-23,395.797
2008-12-24,397.191
2008-12-25,397.191
2008-12-26,398.308
2008-12-29,405.26
2008-12-30,409.968
2008-12-31,404.524
2009-01-01,404.524
2009-01-02,421.112
2009-01-05,422.795
2009-01-06,425.164
2009-01-07,433.023
2009-01-08,430.08
2009-01-09,427.304
2009-01-12,418.193
2009-01-13,403.469
2009-01-14,388.475
2009-01-15,382.264
2009-01-16,391.581
2009-01-19,378.874
2009-01-20,362.321
2009-01-21,361.372
2009-01-22,361.331
2009-01-23,351.907
2009-01-26,367.361
2009-01-27,370.775
2009-01-28,384.686
2009-01-29,376.065
2009-01-30,372.437
2009-02-02,359.745
2009-02-03,367.925
2009-02-04,375.537
2009-02-05,376.055
2009-02-06,388.041
2009-02-09,401.361
2009-02-10,391.206
2009-02-11,383.365
2009-02-12,376.37
2009-02-13,384.248
2009-02-16,375.632
2009-02-17,358.796
2009-02-18,354.225
2009-02-19,356.918
2009-02-20,343.278
2009-02-23,340.413
2009-02-24,335.991
2009-02-25,337.903
2009-02-26,345.892
2009-02-27,341.309
2009-03-02,327.171
2009-03-03,321.441
2009-03-04,331.708
2009-03-05,320.289
2009-03-06,316.246
2009-03-09,309.306
2009-03-10,324.84
2009-03-11,328.23
2009-03-12,330.801
2009-03-13,337.435
2009-03-16,347.601
2009-03-17,344.325
2009-03-18,345.877
2009-03-19,366.953
2009-03-20,364.441
2009-03-23,374.112
2009-03-24,376.23
2009-03-25,377.365
2009-03-26,378.668
2009-03-27,370.319
2009-03-30,357.563
2009-03-31,368.047
2009-04-01,376.853
2009-04-02,403.245
2009-04-03,411.138
2009-04-06,412.637
2009-04-07,404.419
2009-04-08,403.475
2009-04-09,415.318
2009-04-10,415.318
2009-04-13,419.044
2009-04-14,429.743
2009-04-15,430.433
2009-04-16,435.478
2009-04-17,438.861
2009-04-20,418.404
2009-04-21,419.365
2009-04-22,430.13
2009-04-23,434.979
2009-04-24,450.116
2009-04-27,445.685
2009-04-28,436.081
2009-04-29,453.875
2009-04-30,462.909
2009-05-01,465.441
2009-05-04,479.266
2009-05-05,491.296
2009-05-06,495.618
2009-05-07,499.209
2009-05-08,506.135
2009-05-11,498.184
2009-05-12,498.743
2009-05-13,475.126
2009-05-14,480.808
2009-05-15,489.772
2009-05-18,495.663
2009-05-19,512.789
2009-05-20,525.968
2009-05-21,516.36
2009-05-22,523.841
2009-05-25,523.913
2009-05-26,520.261
2009-05-27,524.801
2009-05-28,518.241
2009-05-29,525.668
2009-06-01,542.105
2009-06-02,552.949
2009-06-03,542.656
2009-06-04,537.866
2009-06-05,534.579
2009-06-08,523.849
2009-06-09,533.201
2009-06-10,542.994
2009-06-11,551.443
2009-06-12,546.984
2009-06-15,528.233
2009-06-16,528.143
2009-06-17,508.411
2009-06-18,508.909
2009-06-19,513.18
2009-06-22,494.656
2009-06-23,495.911
2009-06-24,512.001
2009-06-25,506.662
2009-06-26,516.553
2009-06-29,522.819
2009-06-30,518.324
2009-07-01,530.036
2009-07-02,517.977
2009-07-03,514.367
2009-07-06,502.268
2009-07-07,503.502
2009-07-08,490.647
2009-07-09,495.049
2009-07-10,488.54
2009-07-13,493.956
2009-07-14,505.396
2009-07-15,523.979
2009-07-16,525.6
2009-07-17,526.236
2009-07-20,537.356
2009-07-21,543.964
2009-07-22,544.276
2009-07-23,555.143
2009-07-24,555.422
2009-07-27,557.384
2009-07-28,548.884
2009-07-29,548.8
2009-07-30,562.678
2009-07-31,574.042
2009-08-03,597.405
2009-08-04,597.139
2009-08-05,603.414
2009-08-06,608.983
2009-08-07,605.969
2009-08-10,604.373
2009-08-11,593.461
2009-08-12,602.336
2009-08-13,616.721
2009-08-14,618.154
2009-08-17,594.324
2009-08-18,605.33
2009-08-19,606.731
2009-08-20,619.813
2009-08-21,634.544
2009-08-24,647.635
2009-08-25,652.245
2009-08-26,644.822
2009-08-27,640.188
2009-08-28,656.684
2009-08-31,648.811
2009-09-01,634.302
2009-09-02,620.775
2009-09-03,630.346
2009-09-04,640.704
2009-09-07,658.373
2009-09-08,672.85
2009-09-09,683.342
2009-09-10,684.611
2009-09-11,693.06
2009-09-14,688.256
2009-09-15,692.11
2009-09-16,706.308
2009-09-17,715.207
2009-09-18,708.644
2009-09-21,696.626
2009-09-22,708.241
2009-09-23,708.546
2009-09-24,690.38
2009-09-25,684.683
2009-09-28,690.866
2009-09-29,691.194
2009-09-30,693.869
2009-10-01,682.594
2009-10-02,668.075
2009-10-05,674.414
2009-10-06,697.911
2009-10-07,695.697
2009-10-08,711.366
2009-10-09,711.036
2009-10-12,719.225
2009-10-13,713.291
2009-10-14,729.6
2009-10-15,733.003
2009-10-16,726.521
2009-10-19,736.394
2009-10-20,734.613
2009-10-21,734.051
2009-10-22,723.753
2009-10-23,721.453
2009-10-26,706.215
2009-10-27,691.755
2009-10-28,662.831
2009-10-29,684.548
2009-10-30,673.064
2009-11-02,671.784
2009-11-03,653.911
2009-11-04,682.192
2009-11-05,689.797
2009-11-06,692.003
2009-11-09,709.241
2009-11-10,702.204
2009-11-11,707.165
2009-11-12,705.975
2009-11-13,711.245
2009-11-16,725.327
2009-11-17,715.087
2009-11-18,719.379
2009-11-19,699.197
2009-11-20,691.587
2009-11-23,707.206
2009-11-24,700.119
2009-11-25,701.596
2009-11-26,674.117
2009-11-27,684.34
2009-11-30,673.606
2009-12-01,696.048
2009-12-02,699.544
2009-12-03,699.283
2009-12-04,695.364
2009-12-07,690.887
2009-12-08,675.472
2009-12-09,666.608
2009-12-10,671.005
2009-12-11,669.152
2009-12-14,673.221
2009-12-15,669.134
2009-12-16,677.848
2009-12-17,663.455
2009-12-18,658.534
2009-12-21,663.38
2009-12-22,662.066
2009-12-23,667.307
2009-12-24,666.879
2009-12-25,666.879
2009-12-28,671.348
2009-12-29,676.435
2009-12-30,675.126
2009-12-31,679.021
2010-01-01,679.021
2010-01-04,696.39
2010-01-05,699.33
2010-01-06,701.461
2010-01-07,701.836
2010-01-08,706.303
2010-01-11,718.456
2010-01-12,709.793
2010-01-13,711.813
2010-01-14,715.202
2010-01-15,710.105
2010-01-18,713.684
2010-01-19,711.621
2010-01-20,696.766
2010-01-21,688.715
2010-01-22,681.764
2010-01-25,683.381
2010-01-26,677.893
2010-01-27,675.381
2010-01-28,671.512
2010-01-29,672.265
2010-02-01,675.649
2010-02-02,686.89
2010-02-03,682.986
2010-02-04,661.867
2010-02-05,643.029
2010-02-08,639.142
2010-02-09,641.36
2010-02-10,644.095
2010-02-11,644.213
2010-02-12,641.131
2010-02-15,639.596
2010-02-16,646.928
2010-02-17,656.361
2010-02-18,657.377
2010-02-19,652.587
2010-02-22,658.686
2010-02-23,652.461
2010-02-24,651.41
2010-02-25,637.91
2010-02-26,647.772
2010-03-01,646.426
2010-03-02,656.297
2010-03-03,666.451
2010-03-04,666.488
2010-03-05,676.349
2010-03-08,677.491
2010-03-09,673.185
2010-03-10,681.749
2010-03-11,682.584
2010-03-12,691.89
2010-03-15,684.6
2010-03-16,694.633
2010-03-17,699.757
2010-03-18,693.014
2010-03-19,686.056
2010-03-22,686.996
2010-03-23,691.708
2010-03-24,685.27
2010-03-25,691.526
2010-03-26,694.733
2010-03-29,698.002
2010-03-30,697.547
2010-03-31,702.36
2010-04-01,712.951
2010-04-02,712.951
2010-04-05,711.812
2010-04-06,714.606
2010-04-07,713.732
2010-04-08,711.83
2010-04-09,723.297
2010-04-12,730.667
2010-04-13,725.373
2010-04-14,734.705
2010-04-15,737.367
2010-04-16,727.393
2010-04-19,717.52
2010-04-20,727.564
2010-04-21,725.291
2010-04-22,715.335
2010-04-23,726.435
2010-04-26,731.243
2010-04-27,712.136
2010-04-28,691.216
2010-04-29,704.767
2010-04-30,707.485
2010-05-03,704.38
2010-05-04,677.899
2010-05-05,657.54
2010-05-06,643.354
2010-05-07,610.042
2010-05-10,660.108
2010-05-11,649.0
2010-05-12,663.2
2010-05-13,659.174
2010-05-14,635.74
2010-05-17,624.452
2010-05-18,630.969
2010-05-19,610.184
2010-05-20,593.949
2010-05-21,603.185
2010-05-24,598.303
2010-05-25,571.599
2010-05-26,586.874
2010-05-27,604.664
2010-05-28,606.354
2010-05-31,606.839
2010-06-01,608.561
2010-06-02,604.995
2010-06-03,614.559
2010-06-04,596.674
2010-06-07,584.802
2010-06-08,576.544
2010-06-09,592.657
2010-06-10,604.812
2010-06-11,606.589
2010-06-14,624.972
2010-06-15,630.796
2010-06-16,628.899
2010-06-17,631.258
2010-06-18,636.399
2010-06-21,639.724
2010-06-22,635.728
2010-06-23,630.291
2010-06-24,622.789
2010-06-25,617.677
2010-06-28,624.339
2010-06-29,600.599
2010-06-30,601.98
2010-07-01,596.751
2010-07-02,606.713
2010-07-05,604.201
2010-07-06,623.146
2010-07-07,627.049
2010-07-08,636.074
2010-07-09,635.26
2010-07-12,635.111
2010-07-13,648.949
2010-07-14,651.129
2010-07-15,654.135
2010-07-16,647.62
2010-07-19,642.045
2010-07-20,635.94
2010-07-21,642.317
2010-07-22,656.488
2010-07-23,657.531
2010-07-26,668.189
2010-07-27,672.615
2010-07-28,671.23
2010-07-29,676.534
2010-07-30,671.832
2010-08-02,693.688
2010-08-03,696.814
2010-08-04,692.447
2010-08-05,693.829
2010-08-06,695.794
2010-08-09,699.637
2010-08-10,682.688
2010-08-11,660.944
2010-08-12,652.849
2010-08-13,650.973
2010-08-16,655.671
2010-08-17,665.146
2010-08-18,662.809
2010-08-19,658.818
2010-08-20,643.095
2010-08-23,645.59
2010-08-24,635.262
2010-08-25,628.638
2010-08-26,639.0
2010-08-27,642.898
2010-08-30,643.006
2010-08-31,642.936
2010-09-01,661.457
2010-09-02,664.458
2010-09-03,670.548
2010-09-06,673.943
2010-09-07,662.706
2010-09-08,669.722
2010-09-09,674.941
2010-09-10,676.191
2010-09-13,688.029
2010-09-14,692.675
2010-09-15,696.009
2010-09-16,695.86
2010-09-17,693.145
2010-09-20,700.205
2010-09-21,703.824
