date,open,high,low,close,volume
2011-11-02,10.0,10.0,10.0,10.0,0.0
2011-11-03,10.0551,10.0551,10.0551,10.0551,0.0
2011-11-04,10.1378,10.1378,10.1378,10.1378,0.0
2011-11-07,10.0985,10.0985,10.0985,10.0985,0.0
2011-11-08,10.2101,10.2101,10.2101,10.2101,0.0
2011-11-09,10.2876,10.2876,10.2876,10.2876,0.0
2011-11-10,10.1339,10.1339,10.1339,10.1339,0.0
2011-11-11,10.1943,10.1943,10.1943,10.1943,0.0
2011-11-14,10.2562,10.2562,10.2562,10.2562,0.0
2011-11-15,10.2415,10.2415,10.2415,10.2415,0.0
2011-11-16,10.3762,10.3762,10.3762,10.3762,0.0
2011-11-17,10.2866,10.2866,10.2866,10.2866,0.0
2011-11-18,10.1782,10.1782,10.1782,10.1782,0.0
2011-11-21,10.1481,10.1481,10.1481,10.1481,0.0
2011-11-22,10.0244,10.0244,10.0244,10.0244,0.0
2011-11-23,10.0625,10.0625,10.0625,10.0625,0.0
2011-11-24,9.9296,9.9296,9.9296,9.9296,0.0
2011-11-25,9.9707,9.9707,9.9707,9.9707,0.0
2011-11-28,10.0186,10.0186,10.0186,10.0186,0.0
2011-11-29,10.1658,10.1658,10.1658,10.1658,0.0
2011-11-30,10.2463,10.2463,10.2463,10.2463,0.0
2011-12-01,10.4342,10.4342,10.4342,10.4342,0.0
2011-12-02,10.3931,10.3931,10.3931,10.3931,0.0
2011-12-05,10.3938,10.3938,10.3938,10.3938,0.0
2011-12-06,10.4862,10.4862,10.4862,10.4862,0.0
2011-12-07,10.4851,10.4851,10.4851,10.4851,0.0
2011-12-08,10.5289,10.5289,10.5289,10.5289,0.0
2011-12-09,10.4188,10.4188,10.4188,10.4188,0.0
2011-12-12,10.5624,10.5624,10.5624,10.5624,0.0
2011-12-13,10.4938,10.4938,10.4938,10.4938,0.0
2011-12-14,10.5563,10.5563,10.5563,10.5563,0.0
2011-12-15,10.5158,10.5158,10.5158,10.5158,0.0
2011-12-16,10.5471,10.5471,10.5471,10.5471,0.0
2011-12-19,10.5633,10.5633,10.5633,10.5633,0.0
2011-12-20,10.5085,10.5085,10.5085,10.5085,0.0
2011-12-21,10.6688,10.6688,10.6688,10.6688,0.0
2011-12-22,10.7399,10.7399,10.7399,10.7399,0.0
2011-12-23,10.7769,10.7769,10.7769,10.7769,0.0
2011-12-28,10.8739,10.8739,10.8739,10.8739,0.0
2011-12-29,10.8828,10.8828,10.8828,10.8828,0.0
2011-12-30,10.9259,10.9259,10.9259,10.9259,0.0
2012-01-03,10.8694,10.8694,10.8694,10.8694,0.0
2012-01-04,10.978,10.978,10.978,10.978,0.0
2012-01-05,11.0318,11.0318,11.0318,11.0318,0.0
2012-01-06,11.0597,11.0597,11.0597,11.0597,0.0
2012-01-09,11.0562,11.0562,11.0562,11.0562,0.0
2012-01-10,11.1286,11.1286,11.1286,11.1286,0.0
2012-01-11,11.149,11.149,11.149,11.149,0.0
2012-01-12,11.0897,11.0897,11.0897,11.0897,0.0
2012-01-13,11.0755,11.0755,11.0755,11.0755,0.0
2012-01-16,11.1025,11.1025,11.1025,11.1025,0.0
2012-01-17,11.0606,11.0606,11.0606,11.0606,0.0
2012-01-18,11.1025,11.1025,11.1025,11.1025,0.0
2012-01-19,11.0691,11.0691,11.0691,11.0691,0.0
2012-01-20,11.1197,11.1197,11.1197,11.1197,0.0
2012-01-23,11.0975,11.0975,11.0975,11.0975,0.0
2012-01-24,11.0659,11.0659,11.0659,11.0659,0.0
2012-01-25,11.1377,11.1377,11.1377,11.1377,0.0
2012-01-26,11.157,11.157,11.157,11.157,0.0
2012-01-27,11.1685,11.1685,11.1685,11.1685,0.0
2012-01-30,11.0956,11.0956,11.0956,11.0956,0.0
2012-01-31,11.0567,11.0567,11.0567,11.0567,0.0
2012-02-01,11.1424,11.1424,11.1424,11.1424,0.0
2012-02-02,11.1839,11.1839,11.1839,11.1839,0.0
2012-02-03,11.2063,11.2063,11.2063,11.2063,0.0
2012-02-06,11.2809,11.2809,11.2809,11.2809,0.0
2012-02-07,11.2585,11.2585,11.2585,11.2585,0.0
2012-02-08,11.1637,11.1637,11.1637,11.1637,0.0
2012-02-09,11.1674,11.1674,11.1674,11.1674,0.0
2012-02-10,11.1882,11.1882,11.1882,11.1882,0.0
2012-02-13,11.165,11.165,11.165,11.165,0.0
2012-02-14,11.2578,11.2578,11.2578,11.2578,0.0
2012-02-15,11.3104,11.3104,11.3104,11.3104,0.0
2012-02-16,11.4215,11.4215,11.4215,11.4215,0.0
2012-02-17,11.4237,11.4237,11.4237,11.4237,0.0
2012-02-20,11.3665,11.3665,11.3665,11.3665,0.0
2012-02-21,11.3662,11.3662,11.3662,11.3662,0.0
2012-02-22,11.3127,11.3127,11.3127,11.3127,0.0
2012-02-23,11.2936,11.2936,11.2936,11.2936,0.0
2012-02-24,11.2299,11.2299,11.2299,11.2299,0.0
2012-02-27,11.2438,11.2438,11.2438,11.2438,0.0
2012-02-28,11.2416,11.2416,11.2416,11.2416,0.0
2012-02-29,11.297,11.297,11.297,11.297,0.0
2012-03-01,11.3754,11.3754,11.3754,11.3754,0.0
