Date,GERMANY SMID VALUE SMID (Small+Mid Cap)
2005-11-09,518.83
2005-11-10,517.303
2005-11-11,518.999
2005-11-14,521.051
2005-11-15,517.983
2005-11-16,516.348
2005-11-17,521.299
2005-11-18,522.567
2005-11-21,526.434
2005-11-22,526.399
2005-11-23,535.087
2005-11-24,533.496
2005-11-25,532.425
2005-11-28,529.882
2005-11-29,526.687
2005-11-30,527.609
2005-12-01,526.928
2005-12-02,529.649
2005-12-05,533.87
2005-12-06,534.944
2005-12-07,534.453
2005-12-08,537.927
2005-12-09,538.372
2005-12-12,544.313
2005-12-13,541.85
2005-12-14,544.505
2005-12-15,541.202
2005-12-16,546.021
2005-12-19,546.11
2005-12-20,546.09
2005-12-21,547.292
2005-12-22,550.646
2005-12-23,552.158
2005-12-26,552.158
2005-12-27,554.486
2005-12-28,557.521
2005-12-29,557.001
2005-12-30,554.29
2006-01-02,562.655
2006-01-03,578.628
2006-01-04,593.291
2006-01-05,592.298
2006-01-06,599.038
2006-01-09,597.284
2006-01-10,591.749
2006-01-11,599.082
2006-01-12,597.969
2006-01-13,595.142
2006-01-16,600.019
2006-01-17,593.68
2006-01-18,590.247
2006-01-19,599.084
2006-01-20,593.891
2006-01-23,599.366
2006-01-24,603.478
2006-01-25,614.772
2006-01-26,628.306
2006-01-27,638.603
2006-01-30,635.739
2006-01-31,634.765
2006-02-01,640.864
2006-02-02,634.622
2006-02-03,630.826
2006-02-06,629.321
2006-02-07,624.516
2006-02-08,622.938
2006-02-09,628.75
2006-02-10,624.282
2006-02-13,630.901
2006-02-14,631.12
2006-02-15,634.029
2006-02-16,635.34
2006-02-17,640.021
2006-02-20,643.175
2006-02-21,641.699
2006-02-22,644.937
2006-02-23,648.244
2006-02-24,652.586
2006-02-27,656.866
2006-02-28,652.106
2006-03-01,656.96
2006-03-02,655.286
2006-03-03,654.067
2006-03-06,660.842
2006-03-07,647.807
2006-03-08,638.673
2006-03-09,644.849
2006-03-10,649.591
2006-03-13,655.675
2006-03-14,661.279
2006-03-15,665.142
2006-03-16,676.609
2006-03-17,680.388
2006-03-20,683.313
2006-03-21,682.316
2006-03-22,680.235
2006-03-23,679.522
2006-03-24,682.144
2006-03-27,680.722
2006-03-28,680.305
2006-03-29,677.793
2006-03-30,690.301
2006-03-31,687.683
2006-04-03,690.006
2006-04-04,699.338
2006-04-05,702.396
2006-04-06,703.539
2006-04-07,696.072
2006-04-10,697.738
2006-04-11,689.562
2006-04-12,682.926
2006-04-13,684.001
2006-04-14,684.001
2006-04-17,694.865
2006-04-18,694.322
2006-04-19,711.646
2006-04-20,717.957
2006-04-21,729.634
2006-04-24,730.319
2006-04-25,738.109
2006-04-26,737.122
2006-04-27,737.807
2006-04-28,738.858
2006-05-01,740.149
2006-05-02,751.639
2006-05-03,745.583
2006-05-04,754.264
2006-05-05,777.307
2006-05-08,782.396
2006-05-09,788.474
2006-05-10,786.357
2006-05-11,784.116
2006-05-12,775.692
2006-05-15,745.382
2006-05-16,737.908
2006-05-17,713.352
2006-05-18,703.222
2006-05-19,702.135
2006-05-22,671.536
2006-05-23,696.897
2006-05-24,678.01
2006-05-25,696.017
2006-05-26,715.265
2006-05-29,719.822
2006-05-30,711.351
2006-05-31,713.292
2006-06-01,714.314
2006-06-02,728.138
2006-06-05,723.893
2006-06-06,693.545
2006-06-07,690.056
2006-06-08,658.241
2006-06-09,671.002
2006-06-12,657.805
2006-06-13,638.128
2006-06-14,643.638
2006-06-15,667.227
2006-06-16,661.779
2006-06-19,664.573
2006-06-20,667.422
2006-06-21,672.294
2006-06-22,672.195
2006-06-23,670.05
2006-06-26,671.64
2006-06-27,668.075
2006-06-28,660.128
2006-06-29,672.093
2006-06-30,699.256
2006-07-03,708.717
2006-07-04,710.862
2006-07-05,694.881
2006-07-06,704.093
2006-07-07,703.125
2006-07-10,700.062
2006-07-11,691.595
2006-07-12,690.224
2006-07-13,679.991
2006-07-14,662.678
2006-07-17,649.413
2006-07-18,648.284
2006-07-19,670.684
2006-07-20,677.384
2006-07-21,669.674
2006-07-24,676.263
2006-07-25,678.043
2006-07-26,679.132
2006-07-27,694.989
2006-07-28,698.563
2006-07-31,701.276
2006-08-01,694.649
2006-08-02,705.785
2006-08-03,699.508
2006-08-04,711.248
2006-08-07,702.318
2006-08-08,703.492
2006-08-09,705.662
2006-08-10,690.025
2006-08-11,690.066
2006-08-14,692.323
2006-08-15,699.265
2006-08-16,708.755
2006-08-17,712.587
2006-08-18,710.267
2006-08-21,711.454
2006-08-22,707.544
2006-08-23,704.664
2006-08-24,702.748
2006-08-25,700.76
2006-08-28,708.135
2006-08-29,708.824
2006-08-30,716.308
2006-08-31,714.058
2006-09-01,718.505
2006-09-04,727.709
2006-09-05,721.675
2006-09-06,716.476
2006-09-07,705.883
2006-09-08,704.929
2006-09-11,705.16
2006-09-12,711.497
2006-09-13,716.248
2006-09-14,723.667
2006-09-15,721.052
2006-09-18,723.118
2006-09-19,718.258
2006-09-20,725.873
2006-09-21,733.548
2006-09-22,727.665
2006-09-25,724.117
2006-09-26,728.041
2006-09-27,733.281
2006-09-28,736.003
2006-09-29,739.357
2006-10-02,742.376
2006-10-03,740.607
2006-10-04,745.997
2006-10-05,751.202
2006-10-06,742.422
2006-10-09,743.432
2006-10-10,745.135
2006-10-11,747.18
2006-10-12,751.444
2006-10-13,748.131
2006-10-16,752.047
2006-10-17,740.183
2006-10-18,744.212
2006-10-19,748.492
2006-10-20,749.49
2006-10-23,749.989
2006-10-24,753.077
2006-10-25,758.477
2006-10-26,765.548
2006-10-27,763.056
2006-10-30,756.958
2006-10-31,765.006
2006-11-01,767.407
2006-11-02,765.184
2006-11-03,762.123
2006-11-06,770.982
2006-11-07,775.248
2006-11-08,776.659
2006-11-09,774.946
2006-11-10,778.291
2006-11-13,778.504
2006-11-14,780.508
2006-11-15,783.783
2006-11-16,786.485
2006-11-17,781.599
2006-11-20,778.59
2006-11-21,780.439
2006-11-22,790.612
2006-11-23,788.713
2006-11-24,793.721
2006-11-27,779.754
2006-11-28,775.88
2006-11-29,790.863
2006-11-30,795.923
2006-12-01,801.579
2006-12-04,804.281
2006-12-05,806.19
2006-12-06,807.706
2006-12-07,810.041
2006-12-08,811.989
2006-12-11,811.271
2006-12-12,815.874
2006-12-13,821.545
2006-12-14,824.26
2006-12-15,822.667
2006-12-18,821.536
2006-12-19,822.037
2006-12-20,826.139
2006-12-21,826.434
2006-12-22,824.315
2006-12-25,824.315
2006-12-26,823.03
2006-12-27,829.198
2006-12-28,833.583
2006-12-29,839.255
2007-01-01,839.255
2007-01-02,856.528
2007-01-03,859.717
2007-01-04,851.431
2007-01-05,840.486
2007-01-08,839.649
2007-01-09,843.97
2007-01-10,831.173
2007-01-11,837.77
2007-01-12,842.795
2007-01-15,847.968
2007-01-16,845.538
2007-01-17,849.538
2007-01-18,851.867
2007-01-19,861.657
2007-01-22,859.169
2007-01-23,859.466
2007-01-24,860.774
2007-01-25,856.252
2007-01-26,848.82
2007-01-29,856.023
2007-01-30,860.18
2007-01-31,860.216
2007-02-01,872.181
2007-02-02,867.953
2007-02-05,863.894
2007-02-06,867.078
2007-02-07,877.756
2007-02-08,879.087
2007-02-09,879.104
2007-02-12,871.013
2007-02-13,883.546
2007-02-14,905.408
2007-02-15,906.901
2007-02-16,903.904
2007-02-19,910.028
2007-02-20,909.394
2007-02-21,903.993
2007-02-22,904.225
2007-02-23,908.97
2007-02-26,910.101
2007-02-27,875.866
2007-02-28,860.499
2007-03-01,849.148
2007-03-02,848.823
2007-03-05,828.182
2007-03-06,840.222
2007-03-07,854.905
2007-03-08,865.574
2007-03-09,864.971
2007-03-12,871.109
2007-03-13,863.692
2007-03-14,840.473
2007-03-15,856.198
2007-03-16,864.114
2007-03-19,880.368
2007-03-20,883.039
2007-03-21,886.309
2007-03-22,904.391
2007-03-23,903.417
2007-03-26,900.486
2007-03-27,902.003
2007-03-28,898.577
2007-03-29,910.895
2007-03-30,911.794
2007-04-02,920.733
2007-04-03,933.698
2007-04-04,936.237
2007-04-05,942.984
2007-04-06,942.984
2007-04-09,938.072
2007-04-10,953.344
2007-04-11,953.998
2007-04-12,955.708
2007-04-13,965.595
2007-04-16,979.132
2007-04-17,976.809
2007-04-18,968.515
2007-04-19,967.445
2007-04-20,979.269
2007-04-23,980.291
2007-04-24,976.695
2007-04-25,989.527
2007-04-26,990.68
2007-04-27,994.67
2007-04-30,992.743
2007-05-01,989.033
2007-05-02,990.612
2007-05-03,977.502
2007-05-04,994.884
2007-05-07,1003.746
2007-05-08,981.302
2007-05-09,988.392
2007-05-10,981.906
2007-05-11,987.977
2007-05-14,990.611
2007-05-15,997.162
2007-05-16,994.212
2007-05-17,994.693
2007-05-18,998.942
2007-05-21,996.492
2007-05-22,1001.162
2007-05-23,1009.251
2007-05-24,994.639
2007-05-25,990.08
2007-05-28,990.08
2007-05-29,996.211
2007-05-30,982.077
2007-05-31,1000.0
2007-06-01,1005.606
2007-06-04,1008.073
2007-06-05,1007.362
2007-06-06,978.36
2007-06-07,961.022
2007-06-08,949.451
2007-06-11,968.427
2007-06-12,956.88
2007-06-13,952.086
2007-06-14,966.179
2007-06-15,985.248
2007-06-18,987.822
2007-06-19,993.265
2007-06-20,1002.617
2007-06-21,987.992
2007-06-22,990.258
2007-06-25,985.732
2007-06-26,982.048
2007-06-27,971.5
2007-06-28,991.519
2007-06-29,997.632
2007-07-02,1008.197
2007-07-03,1016.947
2007-07-04,1027.839
2007-07-05,1021.803
2007-07-06,1028.191
2007-07-09,1037.629
2007-07-10,1031.267
2007-07-11,1029.795
2007-07-12,1046.991
2007-07-13,1050.447
2007-07-16,1049.249
2007-07-17,1045.459
2007-07-18,1031.736
2007-07-19,1039.443
2007-07-20,1031.536
2007-07-23,1030.378
2007-07-24,1015.661
2007-07-25,993.805
2007-07-26,972.161
2007-07-27,964.473
2007-07-30,962.181
2007-07-31,982.031
2007-08-01,961.134
2007-08-02,963.463
2007-08-03,955.197
2007-08-06,948.168
2007-08-07,953.355
2007-08-08,965.982
2007-08-09,930.285
2007-08-10,901.312
2007-08-13,919.172
2007-08-14,904.925
2007-08-15,884.627
2007-08-16,842.001
2007-08-17,856.134
2007-08-20,864.169
2007-08-21,869.323
2007-08-22,892.256
2007-08-23,905.945
2007-08-24,905.607
2007-08-27,911.269
2007-08-28,897.137
2007-08-29,904.42
2007-08-30,911.452
2007-08-31,928.33
2007-09-03,929.51
2007-09-04,937.887
2007-09-05,928.052
2007-09-06,933.384
2007-09-07,917.414
2007-09-10,902.703
2007-09-11,920.096
2007-09-12,923.842
2007-09-13,922.723
2007-09-14,919.042
2007-09-17,901.567
2007-09-18,912.382
2007-09-19,946.475
2007-09-20,949.38
2007-09-21,964.085
2007-09-24,966.759
2007-09-25,957.466
2007-09-26,962.57
2007-09-27,976.226
2007-09-28,983.799
2007-10-01,998.814
2007-10-02,1005.973
2007-10-03,1010.557
2007-10-04,1008.209
2007-10-05,1013.869
2007-10-08,1007.057
2007-10-09,1010.824
2007-10-10,1021.034
2007-10-11,1036.729
2007-10-12,1026.495
2007-10-15,1027.917
2007-10-16,1012.681
2007-10-17,1026.613
2007-10-18,1023.38
2007-10-19,1012.714
2007-10-22,986.364
2007-10-23,1008.989
2007-10-24,997.112
2007-10-25,1012.783
2007-10-26,1026.26
2007-10-29,1030.655
2007-10-30,1025.508
2007-10-31,1040.73
2007-11-01,1017.92
2007-11-02,1018.279
2007-11-05,1006.678
2007-11-06,1025.85
2007-11-07,1022.914
2007-11-08,1014.74
2007-11-09,994.775
2007-11-12,974.103
2007-11-13,971.073
2007-11-14,984.191
2007-11-15,955.35
2007-11-16,940.441
2007-11-19,905.241
2007-11-20,921.138
2007-11-21,881.814
2007-11-22,889.198
2007-11-23,900.968
2007-11-26,901.288
2007-11-27,906.002
2007-11-28,928.924
2007-11-29,939.509
2007-11-30,956.169
2007-12-03,958.717
2007-12-04,949.952
2007-12-05,957.319
2007-12-06,950.547
2007-12-07,967.884
2007-12-10,979.53
2007-12-11,976.246
2007-12-12,980.15
2007-12-13,952.384
2007-12-14,940.627
2007-12-17,909.143
2007-12-18,912.57
2007-12-19,909.583
2007-12-20,907.139
2007-12-21,919.509
2007-12-24,921.556
2007-12-25,921.556
2007-12-26,927.89
2007-12-27,937.939
2007-12-28,952.051
2007-12-31,946.613
2008-01-01,946.613
2008-01-02,939.68
2008-01-03,931.102
2008-01-04,916.277
2008-01-07,899.43
2008-01-08,901.16
2008-01-09,871.507
2008-01-10,854.625
2008-01-11,867.545
2008-01-14,884.055
2008-01-15,810.343
2008-01-16,788.868
2008-01-17,782.208
2008-01-18,774.462
2008-01-21,712.978
2008-01-22,742.968
2008-01-23,720.581
2008-01-24,766.373
2008-01-25,777.594
2008-01-28,768.66
2008-01-29,796.697
2008-01-30,794.821
2008-01-31,793.967
2008-02-01,819.72
2008-02-04,822.654
2008-02-05,770.526
2008-02-06,787.053
2008-02-07,762.61
2008-02-08,764.148
2008-02-11,760.518
2008-02-12,794.536
2008-02-13,802.305
2008-02-14,802.672
2008-02-15,794.427
2008-02-18,807.496
2008-02-19,821.334
2008-02-20,807.758
2008-02-21,820.955
2008-02-22,814.571
2008-02-25,829.929
2008-02-26,850.175
2008-02-27,864.351
2008-02-28,850.293
2008-02-29,838.983
2008-03-03,822.355
2008-03-04,814.522
2008-03-05,834.192
2008-03-06,828.294
2008-03-07,816.276
2008-03-10,790.725
2008-03-11,807.503
2008-03-12,823.223
2008-03-13,811.497
2008-03-14,815.59
2008-03-17,778.369
2008-03-18,801.949
2008-03-19,781.314
2008-03-20,768.353
2008-03-21,768.353
2008-03-24,767.256
2008-03-25,807.967
2008-03-26,813.935
2008-03-27,837.221
2008-03-28,831.237
2008-03-31,834.775
2008-04-01,849.73
2008-04-02,853.048
2008-04-03,845.122
2008-04-04,856.859
2008-04-07,868.803
2008-04-08,849.038
2008-04-09,842.547
2008-04-10,836.127
2008-04-11,830.38
2008-04-14,824.927
2008-04-15,827.127
2008-04-16,872.205
2008-04-17,867.63
2008-04-18,876.797
2008-04-21,880.315
2008-04-22,878.151
2008-04-23,874.771
2008-04-24,865.936
2008-04-25,874.148
2008-04-28,881.664
2008-04-29,870.37
2008-04-30,872.415
2008-05-01,865.775
2008-05-02,878.938
2008-05-05,886.6
2008-05-06,881.475
2008-05-07,886.84
2008-05-08,887.222
2008-05-09,878.701
2008-05-12,884.481
2008-05-13,882.937
2008-05-14,879.988
2008-05-15,885.893
2008-05-16,896.749
2008-05-19,903.268
2008-05-20,892.215
2008-05-21,889.154
2008-05-22,887.892
2008-05-23,882.0
2008-05-26,878.194
2008-05-27,873.133
2008-05-28,873.823
2008-05-29,868.394
2008-05-30,881.186
2008-06-02,871.731
2008-06-03,872.1
2008-06-04,868.189
2008-06-05,880.209
2008-06-06,881.517
2008-06-09,874.721
2008-06-10,853.713
2008-06-11,844.324
2008-06-12,841.596
2008-06-13,840.695
2008-06-16,849.176
2008-06-17,852.912
2008-06-18,836.481
2008-06-19,826.432
2008-06-20,830.523
2008-06-23,808.784
2008-06-24,807.476
2008-06-25,814.803
2008-06-26,802.874
2008-06-27,792.607
2008-06-30,784.214
2008-07-01,760.847
2008-07-02,758.651
2008-07-03,750.932
2008-07-04,742.172
2008-07-07,748.075
2008-07-08,731.642
2008-07-09,750.745
2008-07-10,744.671
2008-07-11,733.373
2008-07-14,737.562
2008-07-15,717.293
2008-07-16,715.419
2008-07-17,739.655
2008-07-18,752.897
2008-07-21,757.084
2008-07-22,750.548
2008-07-23,757.917
2008-07-24,738.282
2008-07-25,734.823
2008-07-28,723.698
2008-07-29,715.806
2008-07-30,727.07
2008-07-31,736.552
2008-08-01,725.457
2008-08-04,718.875
2008-08-05,731.465
2008-08-06,741.551
2008-08-07,731.379
2008-08-08,723.193
2008-08-11,729.995
2008-08-12,722.418
2008-08-13,702.845
2008-08-14,702.513
2008-08-15,696.232
2008-08-18,696.77
2008-08-19,677.164
2008-08-20,680.145
2008-08-21,677.421
2008-08-22,690.737
2008-08-25,683.518
2008-08-26,680.028
2008-08-27,682.446
2008-08-28,695.265
2008-08-29,703.211
2008-09-01,693.658
2008-09-02,699.017
2008-09-03,685.679
2008-09-04,659.697
2008-09-05,641.048
2008-09-08,655.649
2008-09-09,642.704
2008-09-10,636.249
2008-09-11,623.16
2008-09-12,635.931
2008-09-15,611.583
2008-09-16,597.716
2008-09-17,583.574
2008-09-18,583.281
2008-09-19,623.523
2008-09-22,627.743
2008-09-23,618.097
2008-09-24,612.148
2008-09-25,610.739
2008-09-26,590.838
2008-09-29,509.161
2008-09-30,503.511
2008-10-01,498.76
2008-10-02,491.724
2008-10-03,503.681
2008-10-06,446.693
2008-10-07,434.249
2008-10-08,410.901
2008-10-09,416.161
2008-10-10,380.996
2008-10-13,433.546
2008-10-14,444.533
2008-10-15,410.093
2008-10-16,385.018
2008-10-17,392.446
2008-10-20,392.179
2008-10-21,385.45
2008-10-22,360.381
2008-10-23,354.652
2008-10-24,333.582
2008-10-27,301.266
2008-10-28,302.26
2008-10-29,331.903
2008-10-30,349.229
2008-10-31,350.44
2008-11-03,365.517
2008-11-04,397.065
2008-11-05,388.385
2008-11-06,354.622
2008-11-07,356.087
2008-11-10,364.674
2008-11-11,342.073
2008-11-12,331.842
2008-11-13,332.083
2008-11-14,335.64
2008-11-17,329.881
2008-11-18,327.038
2008-11-19,312.89
2008-11-20,297.74
2008-11-21,294.908
2008-11-24,326.812
2008-11-25,334.737
2008-11-26,331.233
2008-11-27,348.605
2008-11-28,337.269
2008-12-01,317.363
2008-12-02,326.196
2008-12-03,324.793
2008-12-04,329.005
2008-12-05,316.518
2008-12-08,341.243
2008-12-09,345.182
2008-12-10,351.494
2008-12-11,355.746
2008-12-12,351.995
2008-12-15,360.916
2008-12-16,367.778
2008-12-17,384.823
2008-12-18,393.681
2008-12-19,371.84
2008-12-22,374.036
2008-12-23,387.05
2008-12-24,388.285
2008-12-25,388.285
2008-12-26,390.159
2008-12-29,411.649
2008-12-30,421.158
2008-12-31,413.892
2009-01-01,413.892
2009-01-02,423.792
2009-01-05,418.381
2009-01-06,413.34
2009-01-07,416.451
2009-01-08,399.855
2009-01-09,386.121
2009-01-12,374.21
2009-01-13,366.675
2009-01-14,346.261
2009-01-15,339.23
2009-01-16,343.991
2009-01-19,329.102
2009-01-20,316.839
2009-01-21,319.844
2009-01-22,317.83
2009-01-23,308.665
2009-01-26,327.387
2009-01-27,326.639
2009-01-28,350.625
2009-01-29,341.621
2009-01-30,333.861
2009-02-02,325.634
2009-02-03,335.824
2009-02-04,344.567
2009-02-05,344.106
2009-02-06,357.656
2009-02-09,366.129
2009-02-10,351.121
2009-02-11,346.472
2009-02-12,338.041
2009-02-13,346.399
2009-02-16,339.343
2009-02-17,319.93
2009-02-18,316.93
2009-02-19,321.393
2009-02-20,305.768
2009-02-23,299.03
2009-02-24,295.837
2009-02-25,294.399
2009-02-26,306.997
2009-02-27,302.482
2009-03-02,288.118
2009-03-03,281.256
2009-03-04,292.905
2009-03-05,270.38
2009-03-06,265.752
2009-03-09,264.429
2009-03-10,284.752
2009-03-11,289.738
2009-03-12,290.499
2009-03-13,294.833
2009-03-16,305.058
2009-03-17,300.787
2009-03-18,300.779
2009-03-19,319.47
2009-03-20,317.727
2009-03-23,328.928
2009-03-24,327.677
2009-03-25,333.579
2009-03-26,336.029
2009-03-27,328.161
2009-03-30,311.33
2009-03-31,321.908
2009-04-01,325.601
2009-04-02,353.122
2009-04-03,360.019
2009-04-06,363.062
2009-04-07,349.85
2009-04-08,352.464
2009-04-09,368.663
2009-04-10,368.663
2009-04-13,371.789
2009-04-14,382.596
2009-04-15,380.171
2009-04-16,389.022
2009-04-17,399.732
2009-04-20,373.07
2009-04-21,376.025
2009-04-22,387.583
2009-04-23,392.214
2009-04-24,413.389
2009-04-27,404.908
2009-04-28,391.752
2009-04-29,407.325
2009-04-30,415.994
2009-05-01,416.057
2009-05-04,439.154
2009-05-05,444.613
2009-05-06,445.234
2009-05-07,449.94
2009-05-08,454.359
2009-05-11,437.951
2009-05-12,430.202
2009-05-13,406.627
2009-05-14,413.45
2009-05-15,424.549
2009-05-18,433.514
2009-05-19,454.802
2009-05-20,471.362
2009-05-21,456.504
2009-05-22,467.064
2009-05-25,465.37
2009-05-26,463.733
2009-05-27,468.044
2009-05-28,457.371
2009-05-29,465.129
2009-06-01,483.985
2009-06-02,493.867
2009-06-03,480.777
2009-06-04,477.612
2009-06-05,472.983
2009-06-08,457.051
2009-06-09,461.078
2009-06-10,469.684
2009-06-11,477.699
2009-06-12,473.419
2009-06-15,452.164
2009-06-16,448.97
2009-06-17,430.788
2009-06-18,433.868
2009-06-19,434.419
2009-06-22,416.814
2009-06-23,424.514
2009-06-24,439.884
2009-06-25,435.108
2009-06-26,443.463
2009-06-29,449.49
2009-06-30,447.265
2009-07-01,469.013
2009-07-02,451.987
2009-07-03,448.634
2009-07-06,436.642
2009-07-07,437.513
2009-07-08,428.01
2009-07-09,434.466
2009-07-10,429.088
2009-07-13,441.226
2009-07-14,449.147
2009-07-15,467.521
2009-07-16,473.973
2009-07-17,473.524
2009-07-20,481.274
2009-07-21,489.287
2009-07-22,487.61
2009-07-23,497.339
2009-07-24,491.026
2009-07-27,495.808
2009-07-28,484.608
2009-07-29,485.838
2009-07-30,495.287
2009-07-31,500.918
2009-08-03,524.518
2009-08-04,522.251
2009-08-05,527.979
2009-08-06,532.048
2009-08-07,533.202
2009-08-10,534.237
2009-08-11,518.94
2009-08-12,529.769
2009-08-13,542.494
2009-08-14,540.2
2009-08-17,522.05
2009-08-18,531.049
2009-08-19,531.44
2009-08-20,542.681
2009-08-21,555.451
2009-08-24,565.152
2009-08-25,569.122
2009-08-26,562.812
2009-08-27,557.48
2009-08-28,575.702
2009-08-31,565.893
2009-09-01,555.958
2009-09-02,543.563
2009-09-03,556.119
2009-09-04,565.673
2009-09-07,583.472
2009-09-08,603.539
2009-09-09,620.351
2009-09-10,617.881
2009-09-11,626.13
2009-09-14,621.411
2009-09-15,629.45
2009-09-16,649.839
2009-09-17,654.013
2009-09-18,654.362
2009-09-21,637.557
2009-09-22,651.905
2009-09-23,646.007
2009-09-24,629.662
2009-09-25,620.906
2009-09-28,635.436
2009-09-29,632.673
2009-09-30,634.41
2009-10-01,615.395
2009-10-02,595.723
2009-10-05,603.127
2009-10-06,632.611
2009-10-07,630.101
2009-10-08,643.115
2009-10-09,644.209
2009-10-12,654.546
2009-10-13,647.601
2009-10-14,667.064
2009-10-15,667.011
2009-10-16,652.414
2009-10-19,661.187
2009-10-20,657.776
2009-10-21,657.386
2009-10-22,643.439
2009-10-23,646.928
2009-10-26,624.243
2009-10-27,603.64
2009-10-28,573.751
2009-10-29,592.76
2009-10-30,576.585
2009-11-02,580.003
2009-11-03,564.535
2009-11-04,594.371
2009-11-05,595.853
2009-11-06,602.742
2009-11-09,622.755
2009-11-10,615.171
2009-11-11,624.472
2009-11-12,617.679
2009-11-13,616.218
2009-11-16,629.836
2009-11-17,617.935
2009-11-18,625.048
2009-11-19,608.032
2009-11-20,601.839
2009-11-23,624.966
2009-11-24,618.688
2009-11-25,624.072
2009-11-26,600.219
2009-11-27,608.891
2009-11-30,605.528
2009-12-01,626.02
2009-12-02,626.004
2009-12-03,627.022
2009-12-04,623.759
2009-12-07,621.861
2009-12-08,608.398
2009-12-09,603.817
2009-12-10,604.114
2009-12-11,603.878
2009-12-14,609.462
2009-12-15,608.162
2009-12-16,613.73
2009-12-17,599.812
2009-12-18,595.166
2009-12-21,601.469
2009-12-22,602.263
2009-12-23,605.638
2009-12-24,606.673
2009-12-25,606.673
2009-12-28,608.236
2009-12-29,609.153
2009-12-30,603.86
2009-12-31,605.823
2010-01-01,605.823
2010-01-04,625.6
2010-01-05,627.989
2010-01-06,629.721
2010-01-07,630.691
2010-01-08,634.474
2010-01-11,650.164
2010-01-12,640.165
2010-01-13,643.479
2010-01-14,651.945
2010-01-15,642.672
2010-01-18,646.606
2010-01-19,644.225
2010-01-20,626.33
2010-01-21,618.88
2010-01-22,613.739
2010-01-25,612.314
2010-01-26,608.562
2010-01-27,605.351
2010-01-28,598.739
2010-01-29,602.085
2010-02-01,609.09
2010-02-02,620.062
2010-02-03,616.1
2010-02-04,593.12
2010-02-05,573.773
2010-02-08,576.108
2010-02-09,580.014
2010-02-10,585.026
2010-02-11,581.348
2010-02-12,579.984
2010-02-15,580.93
2010-02-16,591.678
2010-02-17,597.327
2010-02-18,600.752
2010-02-19,595.807
2010-02-22,597.888
2010-02-23,589.121
2010-02-24,590.016
2010-02-25,578.8
2010-02-26,593.959
2010-03-01,597.229
2010-03-02,607.919
2010-03-03,619.52
2010-03-04,617.77
2010-03-05,624.534
2010-03-08,624.909
2010-03-09,621.613
2010-03-10,631.985
2010-03-11,630.409
2010-03-12,634.118
2010-03-15,625.864
2010-03-16,634.566
2010-03-17,638.95
2010-03-18,631.297
2010-03-19,624.225
2010-03-22,628.811
2010-03-23,631.697
2010-03-24,622.23
2010-03-25,631.11
2010-03-26,633.547
2010-03-29,640.609
2010-03-30,636.811
2010-03-31,644.409
2010-04-01,654.983
2010-04-02,654.983
2010-04-05,653.483
2010-04-06,655.61
2010-04-07,651.651
2010-04-08,647.544
2010-04-09,661.438
2010-04-12,666.874
2010-04-13,661.969
2010-04-14,671.858
2010-04-15,673.266
2010-04-16,657.751
2010-04-19,648.832
2010-04-20,660.995
2010-04-21,656.608
2010-04-22,642.948
2010-04-23,655.429
2010-04-26,661.44
2010-04-27,642.864
2010-04-28,623.108
2010-04-29,639.794
2010-04-30,641.773
2010-05-03,643.456
2010-05-04,615.832
2010-05-05,593.066
2010-05-06,576.045
2010-05-07,553.891
2010-05-10,595.482
2010-05-11,585.767
2010-05-12,601.186
2010-05-13,600.423
2010-05-14,575.693
2010-05-17,567.323
2010-05-18,572.26
2010-05-19,554.385
2010-05-20,539.239
2010-05-21,549.659
2010-05-24,540.449
2010-05-25,513.299
2010-05-26,526.339
2010-05-27,548.629
2010-05-28,552.667
2010-05-31,551.987
2010-06-01,550.687
2010-06-02,547.948
2010-06-03,557.515
2010-06-04,538.643
2010-06-07,526.469
2010-06-08,519.812
2010-06-09,537.082
2010-06-10,550.767
2010-06-11,556.318
2010-06-14,576.003
2010-06-15,583.095
2010-06-16,581.629
2010-06-17,585.827
2010-06-18,590.381
2010-06-21,595.004
2010-06-22,586.608
2010-06-23,579.658
2010-06-24,573.456
2010-06-25,565.268
2010-06-28,577.874
2010-06-29,549.012
2010-06-30,552.62
2010-07-01,550.55
2010-07-02,560.947
2010-07-05,556.959
2010-07-06,577.887
2010-07-07,577.935
2010-07-08,584.289
2010-07-09,586.891
2010-07-12,586.58
2010-07-13,601.694
2010-07-14,601.716
2010-07-15,605.78
2010-07-16,598.951
2010-07-19,596.802
2010-07-20,590.33
2010-07-21,597.759
2010-07-22,615.472
2010-07-23,615.855
2010-07-26,628.732
2010-07-27,630.168
2010-07-28,627.744
2010-07-29,627.196
2010-07-30,620.48
2010-08-02,645.345
2010-08-03,648.097
2010-08-04,646.297
2010-08-05,649.519
2010-08-06,653.175
2010-08-09,657.268
2010-08-10,638.431
2010-08-11,614.971
2010-08-12,606.18
2010-08-13,603.363
2010-08-16,607.241
2010-08-17,617.726
2010-08-18,614.764
2010-08-19,609.032
2010-08-20,590.741
2010-08-23,590.549
2010-08-24,580.501
2010-08-25,571.926
2010-08-26,583.225
2010-08-27,587.625
2010-08-30,586.405
2010-08-31,590.411
2010-09-01,611.856
2010-09-02,615.521
2010-09-03,622.17
2010-09-06,623.938
2010-09-07,614.175
2010-09-08,620.055
2010-09-09,626.156
2010-09-10,626.758
2010-09-13,638.773
2010-09-14,646.918
