Date,EUROPE LARGE CAP Large Cap
2005-11-10,649.303
2005-11-11,654.106
2005-11-14,654.044
2005-11-15,650.082
2005-11-16,644.278
2005-11-17,650.6
2005-11-18,653.788
2005-11-21,657.706
2005-11-22,656.847
2005-11-23,663.958
2005-11-24,662.099
2005-11-25,660.802
2005-11-28,659.294
2005-11-29,659.157
2005-11-30,656.881
2005-12-01,663.66
2005-12-02,667.247
2005-12-05,668.341
2005-12-06,673.096
2005-12-07,669.126
2005-12-08,675.665
2005-12-09,675.257
2005-12-12,681.682
2005-12-13,681.6
2005-12-14,685.06
2005-12-15,678.525
2005-12-16,686.452
2005-12-19,684.843
2005-12-20,681.307
2005-12-21,680.687
2005-12-22,682.153
2005-12-23,682.217
2005-12-26,682.217
2005-12-27,683.702
2005-12-28,685.828
2005-12-29,685.608
2005-12-30,678.219
2006-01-02,680.701
2006-01-03,695.54
2006-01-04,708.697
2006-01-05,706.725
2006-01-06,714.976
2006-01-09,712.035
2006-01-10,706.952
2006-01-11,712.136
2006-01-12,710.908
2006-01-13,708.746
2006-01-16,712.934
2006-01-17,703.99
2006-01-18,699.764
2006-01-19,704.141
2006-01-20,697.56
2006-01-23,707.226
2006-01-24,704.164
2006-01-25,710.963
2006-01-26,717.321
2006-01-27,719.256
2006-01-30,716.237
2006-01-31,719.846
2006-02-01,724.673
2006-02-02,716.178
2006-02-03,711.393
2006-02-06,710.405
2006-02-07,706.405
2006-02-08,705.27
2006-02-09,713.962
2006-02-10,708.35
2006-02-13,712.179
2006-02-14,709.143
2006-02-15,710.966
2006-02-16,714.401
2006-02-17,718.376
2006-02-20,721.64
2006-02-21,721.152
2006-02-22,724.369
2006-02-23,725.179
2006-02-24,724.344
2006-02-27,725.249
2006-02-28,718.606
2006-03-01,726.032
2006-03-02,722.209
2006-03-03,723.974
2006-03-06,727.779
2006-03-07,717.105
2006-03-08,715.509
2006-03-09,720.832
2006-03-10,724.42
2006-03-13,732.322
2006-03-14,738.851
2006-03-15,741.114
2006-03-16,748.247
2006-03-17,749.265
2006-03-20,750.709
2006-03-21,746.361
2006-03-22,748.844
2006-03-23,741.388
2006-03-24,747.262
2006-03-27,741.915
2006-03-28,741.022
2006-03-29,737.813
2006-03-30,752.77
2006-03-31,744.87
2006-04-03,752.091
2006-04-04,756.775
2006-04-05,760.257
2006-04-06,759.394
2006-04-07,749.116
2006-04-10,753.249
2006-04-11,746.628
2006-04-12,744.643
2006-04-13,745.959
2006-04-14,745.959
2006-04-17,757.029
2006-04-18,757.292
2006-04-19,768.956
2006-04-20,769.363
2006-04-21,776.519
2006-04-24,773.728
2006-04-25,775.522
2006-04-26,779.692
2006-04-27,781.939
2006-04-28,782.749
2006-05-01,786.299
2006-05-02,794.185
2006-05-03,784.438
2006-05-04,792.634
2006-05-05,803.578
2006-05-08,802.084
2006-05-09,809.382
2006-05-10,807.335
2006-05-11,806.001
2006-05-12,793.557
2006-05-15,781.094
2006-05-16,784.933
2006-05-17,759.162
2006-05-18,759.597
2006-05-19,753.605
2006-05-22,741.836
2006-05-23,760.859
2006-05-24,745.292
2006-05-25,756.17
2006-05-26,766.04
2006-05-29,766.992
2006-05-30,758.366
2006-05-31,763.243
2006-06-01,764.912
2006-06-02,772.475
2006-06-05,768.658
2006-06-06,747.319
2006-06-07,750.901
2006-06-08,723.262
2006-06-09,735.959
2006-06-12,726.624
2006-06-13,710.371
2006-06-14,714.1
2006-06-15,730.106
2006-06-16,726.178
2006-06-19,726.558
2006-06-20,732.3
2006-06-21,736.507
2006-06-22,735.179
2006-06-23,733.025
2006-06-26,732.174
2006-06-27,729.635
2006-06-28,727.512
2006-06-29,741.643
2006-06-30,766.45
2006-07-03,771.233
2006-07-04,772.268
2006-07-05,758.562
2006-07-06,768.073
2006-07-07,771.349
2006-07-10,768.989
2006-07-11,762.799
2006-07-12,760.479
2006-07-13,750.293
2006-07-14,737.828
2006-07-17,729.423
2006-07-18,726.932
2006-07-19,746.785
2006-07-20,752.564
2006-07-21,748.592
2006-07-24,759.429
2006-07-25,759.447
2006-07-26,761.65
2006-07-27,776.595
2006-07-28,783.924
2006-07-31,780.146
2006-08-01,772.453
2006-08-02,785.115
2006-08-03,777.433
2006-08-04,792.864
2006-08-07,781.659
2006-08-08,780.712
2006-08-09,790.268
2006-08-10,777.471
2006-08-11,777.592
2006-08-14,783.453
2006-08-15,793.301
2006-08-16,800.328
2006-08-17,801.046
2006-08-18,796.433
2006-08-21,802.131
2006-08-22,797.999
2006-08-23,792.831
2006-08-24,795.311
2006-08-25,793.119
2006-08-28,799.32
2006-08-29,798.26
2006-08-30,807.386
2006-08-31,802.977
2006-09-01,806.526
2006-09-04,813.522
2006-09-05,807.363
2006-09-06,797.109
2006-09-07,786.36
2006-09-08,785.471
2006-09-11,782.701
2006-09-12,792.642
2006-09-13,793.692
2006-09-14,797.251
2006-09-15,793.128
2006-09-18,795.811
2006-09-19,792.362
2006-09-20,801.184
2006-09-21,805.42
2006-09-22,800.832
2006-09-25,796.355
2006-09-26,803.293
2006-09-27,810.197
2006-09-28,809.384
2006-09-29,807.151
2006-10-02,811.581
2006-10-03,809.547
2006-10-04,812.186
2006-10-05,816.364
2006-10-06,811.057
2006-10-09,813.318
2006-10-10,814.525
2006-10-11,816.171
2006-10-12,821.863
2006-10-13,821.524
2006-10-16,824.691
2006-10-17,817.941
2006-10-18,823.433
2006-10-19,828.467
2006-10-20,831.031
2006-10-23,830.79
2006-10-24,830.516
2006-10-25,835.873
2006-10-26,839.845
2006-10-27,841.637
2006-10-30,838.621
2006-10-31,840.545
2006-11-01,844.527
2006-11-02,840.767
2006-11-03,839.622
2006-11-06,849.644
2006-11-07,859.398
2006-11-08,856.004
2006-11-09,856.487
2006-11-10,859.234
2006-11-13,857.165
2006-11-14,854.726
2006-11-15,859.511
2006-11-16,860.946
2006-11-17,855.749
2006-11-20,857.994
2006-11-21,859.143
2006-11-22,865.143
2006-11-23,864.051
2006-11-24,866.709
2006-11-27,855.849
2006-11-28,855.684
2006-11-29,866.385
2006-11-30,866.472
2006-12-01,863.939
2006-12-04,869.126
2006-12-05,874.207
2006-12-06,875.057
2006-12-07,878.349
2006-12-08,880.242
2006-12-11,878.007
2006-12-12,883.207
2006-12-13,887.208
2006-12-14,889.329
2006-12-15,888.711
2006-12-18,886.21
2006-12-19,887.266
2006-12-20,890.063
2006-12-21,887.172
2006-12-22,882.46
2006-12-25,882.46
2006-12-26,880.995
2006-12-27,889.94
2006-12-28,891.147
2006-12-29,890.827
2007-01-01,890.827
2007-01-02,908.69
2007-01-03,903.596
2007-01-04,894.355
2007-01-05,879.393
2007-01-08,878.858
2007-01-09,880.069
2007-01-10,870.692
2007-01-11,882.441
2007-01-12,889.482
2007-01-15,894.933
2007-01-16,889.497
2007-01-17,889.824
2007-01-18,889.282
2007-01-19,895.58
2007-01-22,892.149
2007-01-23,897.748
2007-01-24,901.146
2007-01-25,899.394
2007-01-26,888.557
2007-01-29,893.073
2007-01-30,897.984
2007-01-31,895.511
2007-02-01,907.638
2007-02-02,908.591
2007-02-05,905.501
2007-02-06,910.271
2007-02-07,917.183
2007-02-08,910.698
2007-02-09,912.452
2007-02-12,905.056
2007-02-13,910.429
2007-02-14,925.126
2007-02-15,925.238
2007-02-16,922.586
2007-02-19,926.924
2007-02-20,925.145
2007-02-21,916.998
2007-02-22,918.538
2007-02-23,925.33
2007-02-26,930.061
2007-02-27,909.092
2007-02-28,891.986
2007-03-01,880.923
2007-03-02,878.178
2007-03-05,864.184
2007-03-06,872.553
2007-03-07,880.413
2007-03-08,890.636
2007-03-09,891.764
2007-03-12,891.702
2007-03-13,883.257
2007-03-14,862.21
2007-03-15,880.692
2007-03-16,883.901
2007-03-19,896.173
2007-03-20,902.356
2007-03-21,906.641
2007-03-22,924.362
2007-03-23,925.357
2007-03-26,918.753
2007-03-27,919.37
2007-03-28,915.117
2007-03-29,923.054
2007-03-30,921.062
2007-04-02,927.979
2007-04-03,937.555
2007-04-04,939.245
2007-04-05,944.671
2007-04-06,944.671
2007-04-09,939.333
2007-04-10,950.248
2007-04-11,949.803
2007-04-12,951.138
2007-04-13,959.769
2007-04-16,973.651
2007-04-17,976.081
2007-04-18,972.451
2007-04-19,971.323
2007-04-20,983.069
2007-04-23,979.963
2007-04-24,975.953
2007-04-25,985.377
2007-04-26,983.52
2007-04-27,981.226
2007-04-30,983.101
2007-05-01,978.66
2007-05-02,983.869
2007-05-03,985.406
2007-05-04,994.498
2007-05-07,997.33
2007-05-08,982.737
2007-05-09,987.61
2007-05-10,977.075
2007-05-11,983.849
2007-05-14,983.014
2007-05-15,990.435
2007-05-16,986.972
2007-05-17,984.028
2007-05-18,994.438
2007-05-21,991.524
2007-05-22,991.218
2007-05-23,1000.97
2007-05-24,990.011
2007-05-25,992.261
2007-05-28,993.685
2007-05-29,996.551
2007-05-30,991.389
2007-05-31,1000.0
2007-06-01,1007.125
2007-06-04,1009.201
2007-06-05,1006.164
2007-06-06,989.08
2007-06-07,976.399
2007-06-08,968.714
2007-06-11,976.566
2007-06-12,969.086
2007-06-13,972.11
2007-06-14,987.994
2007-06-15,1004.572
2007-06-18,1003.376
2007-06-19,1000.832
2007-06-20,1005.325
2007-06-21,993.924
2007-06-22,992.785
2007-06-25,994.043
2007-06-26,988.289
2007-06-27,981.816
2007-06-28,994.164
2007-06-29,1003.03
2007-07-02,1008.234
2007-07-03,1015.845
2007-07-04,1020.974
2007-07-05,1012.318
2007-07-06,1021.475
2007-07-09,1024.658
2007-07-10,1019.445
2007-07-11,1020.207
2007-07-12,1032.11
2007-07-13,1036.549
2007-07-16,1038.364
2007-07-17,1034.703
2007-07-18,1023.572
2007-07-19,1034.619
2007-07-20,1022.96
2007-07-23,1028.612
2007-07-24,1013.532
2007-07-25,996.196
2007-07-26,968.907
2007-07-27,960.114
2007-07-30,960.104
2007-07-31,981.333
2007-08-01,966.198
2007-08-02,973.112
2007-08-03,966.623
2007-08-06,960.888
2007-08-07,972.011
2007-08-08,995.336
2007-08-09,969.67
2007-08-10,938.068
2007-08-13,955.609
2007-08-14,940.666
2007-08-15,932.734
2007-08-16,896.905
2007-08-17,925.35
2007-08-20,927.998
2007-08-21,929.139
2007-08-22,945.635
2007-08-23,951.174
2007-08-24,959.262
2007-08-27,960.933
2007-08-28,944.015
2007-08-29,949.736
2007-08-30,960.019
2007-08-31,972.151
2007-09-03,973.003
2007-09-04,977.988
2007-09-05,965.197
2007-09-06,971.572
2007-09-07,955.633
2007-09-10,949.752
2007-09-11,969.085
2007-09-12,975.356
2007-09-13,984.385
2007-09-14,972.916
2007-09-17,959.506
2007-09-18,974.435
2007-09-19,1006.616
2007-09-20,1009.505
2007-09-21,1013.983
2007-09-24,1013.577
2007-09-25,1005.434
2007-09-26,1011.986
2007-09-27,1021.25
2007-09-28,1026.102
2007-10-01,1035.558
2007-10-02,1032.59
2007-10-03,1033.501
2007-10-04,1033.99
2007-10-05,1042.346
2007-10-08,1033.144
2007-10-09,1040.417
2007-10-10,1046.882
2007-10-11,1059.551
2007-10-12,1056.083
2007-10-15,1050.059
2007-10-16,1038.076
2007-10-17,1046.716
2007-10-18,1044.944
2007-10-19,1036.29
2007-10-22,1016.048
2007-10-23,1031.954
2007-10-24,1025.427
2007-10-25,1042.717
2007-10-26,1056.077
2007-10-29,1064.869
2007-10-30,1061.458
2007-10-31,1074.163
2007-11-01,1054.845
2007-11-02,1051.145
2007-11-05,1043.707
2007-11-06,1052.708
2007-11-07,1053.886
2007-11-08,1050.381
2007-11-09,1033.416
2007-11-12,1024.144
2007-11-13,1032.063
2007-11-14,1043.903
2007-11-15,1027.63
2007-11-16,1020.769
2007-11-19,1001.893
2007-11-20,1022.086
2007-11-21,1000.321
2007-11-22,1010.104
2007-11-23,1022.426
2007-11-26,1018.587
2007-11-27,1016.588
2007-11-28,1036.595
2007-11-29,1042.174
2007-11-30,1048.532
2007-12-03,1042.849
2007-12-04,1036.11
2007-12-05,1047.169
2007-12-06,1045.748
2007-12-07,1055.284
2007-12-10,1065.502
2007-12-11,1059.335
2007-12-12,1062.449
2007-12-13,1031.679
2007-12-14,1024.646
2007-12-17,1003.96
2007-12-18,1004.299
2007-12-19,998.854
2007-12-20,998.435
2007-12-21,1014.391
2007-12-24,1017.333
2007-12-25,1017.333
2007-12-26,1023.278
2007-12-27,1030.257
2007-12-28,1037.091
2007-12-31,1031.301
2008-01-01,1031.301
2008-01-02,1025.488
2008-01-03,1024.245
2008-01-04,1008.918
2008-01-07,1006.471
2008-01-08,1012.087
2008-01-09,997.463
2008-01-10,993.474
2008-01-11,991.235
2008-01-14,999.13
2008-01-15,972.871
2008-01-16,952.852
2008-01-17,947.208
2008-01-18,932.043
2008-01-21,868.148
2008-01-22,893.371
2008-01-23,860.652
2008-01-24,917.278
2008-01-25,916.371
2008-01-28,912.55
2008-01-29,924.827
2008-01-30,919.872
2008-01-31,921.817
2008-02-01,939.905
2008-02-04,940.241
2008-02-05,900.942
2008-02-06,907.049
2008-02-07,880.185
2008-02-08,884.013
2008-02-11,876.107
2008-02-12,911.541
2008-02-13,909.8
2008-02-14,913.635
2008-02-15,899.144
2008-02-18,915.049
2008-02-19,922.042
2008-02-20,905.025
2008-02-21,919.92
2008-02-22,914.561
2008-02-25,931.17
2008-02-26,947.852
2008-02-27,960.174
2008-02-28,947.982
2008-02-29,935.371
2008-03-03,923.675
2008-03-04,912.657
2008-03-05,931.193
2008-03-06,923.476
2008-03-07,913.765
2008-03-10,904.47
2008-03-11,912.528
2008-03-12,933.58
2008-03-13,927.448
2008-03-14,918.521
2008-03-17,885.841
2008-03-18,919.619
2008-03-19,902.984
2008-03-20,887.527
2008-03-21,887.527
2008-03-24,886.065
2008-03-25,926.723
2008-03-26,930.049
2008-03-27,942.812
2008-03-28,935.162
2008-03-31,937.874
2008-04-01,953.736
2008-04-02,966.405
2008-04-03,964.244
2008-04-04,974.96
2008-04-07,981.827
2008-04-08,973.132
2008-04-09,970.905
2008-04-10,968.311
2008-04-11,955.598
2008-04-14,949.473
2008-04-15,952.18
2008-04-16,977.576
2008-04-17,968.564
2008-04-18,981.558
2008-04-21,982.143
2008-04-22,980.844
2008-04-23,981.282
2008-04-24,972.544
2008-04-25,983.167
2008-04-28,987.816
2008-04-29,978.083
2008-04-30,982.571
2008-05-01,976.779
2008-05-02,991.827
2008-05-05,993.634
2008-05-06,993.184
2008-05-07,990.789
2008-05-08,990.91
2008-05-09,979.461
2008-05-12,987.139
2008-05-13,985.883
2008-05-14,989.959
2008-05-15,995.332
2008-05-16,1005.221
2008-05-19,1013.812
2008-05-20,1002.219
2008-05-21,1003.088
2008-05-22,1004.152
2008-05-23,990.498
2008-05-26,989.006
2008-05-27,982.222
2008-05-28,985.429
2008-05-29,982.575
2008-05-30,985.696
2008-06-02,973.655
2008-06-03,976.975
2008-06-04,963.258
2008-06-05,967.412
2008-06-06,960.222
2008-06-09,956.87
2008-06-10,935.504
2008-06-11,923.019
2008-06-12,924.296
2008-06-13,924.433
2008-06-16,928.296
2008-06-17,935.382
2008-06-18,923.345
2008-06-19,917.291
2008-06-20,908.828
2008-06-23,900.954
2008-06-24,901.283
2008-06-25,909.932
2008-06-26,897.516
2008-06-27,893.754
2008-06-30,902.055
2008-07-01,883.627
2008-07-02,884.236
2008-07-03,884.145
2008-07-04,871.562
2008-07-07,881.522
2008-07-08,870.057
2008-07-09,887.476
2008-07-10,872.745
2008-07-11,855.55
2008-07-14,861.037
2008-07-15,846.723
2008-07-16,843.438
2008-07-17,869.878
2008-07-18,881.644
2008-07-21,886.448
2008-07-22,881.371
2008-07-23,891.174
2008-07-24,877.632
2008-07-25,877.042
2008-07-28,872.049
2008-07-29,866.997
2008-07-30,878.766
2008-07-31,880.738
2008-08-01,867.648
2008-08-04,861.993
2008-08-05,877.03
2008-08-06,881.198
2008-08-07,876.173
2008-08-08,862.675
2008-08-11,871.542
2008-08-12,863.412
2008-08-13,840.056
2008-08-14,846.563
2008-08-15,837.271
2008-08-18,837.724
2008-08-19,817.028
2008-08-20,822.516
2008-08-21,823.671
2008-08-22,835.569
2008-08-25,828.554
2008-08-26,822.632
2008-08-27,828.1
2008-08-28,840.085
2008-08-29,842.353
2008-09-01,831.455
2008-09-02,835.086
2008-09-03,819.152
2008-09-04,793.798
2008-09-05,770.427
2008-09-08,792.673
2008-09-09,784.856
2008-09-10,774.84
2008-09-11,763.288
2008-09-12,790.894
2008-09-15,763.498
2008-09-16,739.105
2008-09-17,727.779
2008-09-18,732.9
2008-09-19,795.981
2008-09-22,792.156
2008-09-23,784.039
2008-09-24,776.226
2008-09-25,793.645
2008-09-26,775.966
2008-09-29,726.526
2008-09-30,718.985
2008-10-01,722.87
2008-10-02,702.7
2008-10-03,725.24
2008-10-06,655.082
2008-10-07,660.842
2008-10-08,620.767
2008-10-09,606.641
2008-10-10,553.445
2008-10-13,613.795
2008-10-14,635.916
2008-10-15,592.347
2008-10-16,555.447
2008-10-17,582.06
2008-10-20,598.336
2008-10-21,588.597
2008-10-22,545.89
2008-10-23,544.202
2008-10-24,512.213
2008-10-27,492.275
2008-10-28,505.889
2008-10-29,559.459
2008-10-30,564.217
2008-10-31,572.229
2008-11-03,577.345
2008-11-04,612.758
2008-11-05,602.709
2008-11-06,556.938
2008-11-07,567.079
2008-11-10,572.68
2008-11-11,538.074
2008-11-12,520.093
2008-11-13,519.964
2008-11-14,529.566
2008-11-17,513.922
2008-11-18,519.496
2008-11-19,498.684
2008-11-20,475.403
2008-11-21,462.406
2008-11-24,516.351
2008-11-25,525.314
2008-11-26,521.662
2008-11-27,533.014
2008-11-28,532.07
2008-12-01,496.155
2008-12-02,509.817
2008-12-03,511.952
2008-12-04,511.844
2008-12-05,489.116
2008-12-08,534.013
2008-12-09,539.631
2008-12-10,542.536
2008-12-11,549.159
2008-12-12,539.24
2008-12-15,549.219
2008-12-16,557.238
2008-12-17,576.041
2008-12-18,581.184
2008-12-19,556.231
2008-12-22,547.07
2008-12-23,546.593
2008-12-24,546.236
2008-12-25,546.236
2008-12-26,547.836
2008-12-29,559.479
2008-12-30,566.177
2008-12-31,560.814
2009-01-01,560.814
2009-01-02,579.697
2009-01-05,578.143
2009-01-06,578.12
2009-01-07,581.416
2009-01-08,581.016
2009-01-09,568.939
2009-01-12,553.412
2009-01-13,538.677
2009-01-14,514.108
2009-01-15,505.373
2009-01-16,517.53
2009-01-19,505.218
2009-01-20,486.072
2009-01-21,480.744
2009-01-22,478.887
2009-01-23,472.567
2009-01-26,501.008
2009-01-27,502.738
2009-01-28,520.734
2009-01-29,505.801
2009-01-30,495.933
2009-02-02,483.504
2009-02-03,499.289
2009-02-04,508.415
2009-02-05,505.608
2009-02-06,516.295
2009-02-09,526.759
2009-02-10,510.851
2009-02-11,504.097
2009-02-12,492.738
2009-02-13,499.609
2009-02-16,488.232
2009-02-17,468.0
2009-02-18,465.529
2009-02-19,472.03
2009-02-20,452.348
2009-02-23,452.589
2009-02-24,446.733
2009-02-25,443.235
2009-02-26,455.183
2009-02-27,444.708
2009-03-02,417.811
2009-03-03,409.098
2009-03-04,425.397
2009-03-05,409.626
2009-03-06,408.411
2009-03-09,403.873
2009-03-10,428.621
2009-03-11,430.59
2009-03-12,434.443
2009-03-13,440.809
2009-03-16,457.007
2009-03-17,453.041
2009-03-18,454.031
2009-03-19,478.087
2009-03-20,474.236
2009-03-23,489.467
2009-03-24,489.013
2009-03-25,491.968
2009-03-26,493.846
2009-03-27,479.511
2009-03-30,455.599
2009-03-31,476.085
2009-04-01,481.569
2009-04-02,513.974
2009-04-03,505.914
2009-04-06,501.875
2009-04-07,493.423
2009-04-08,493.255
2009-04-09,502.51
2009-04-10,502.528
2009-04-13,507.147
2009-04-14,511.789
2009-04-15,507.477
2009-04-16,517.284
2009-04-17,519.247
2009-04-20,496.793
2009-04-21,498.872
2009-04-22,506.261
2009-04-23,504.909
2009-04-24,525.622
2009-04-27,523.322
2009-04-28,513.579
2009-04-29,531.793
2009-04-30,539.458
2009-05-01,540.097
2009-05-04,552.86
2009-05-05,556.565
2009-05-06,562.627
2009-05-07,563.388
2009-05-08,576.051
2009-05-11,574.616
2009-05-12,575.214
2009-05-13,560.17
2009-05-14,561.779
2009-05-15,564.446
2009-05-18,574.675
2009-05-19,587.636
2009-05-20,597.944
2009-05-21,585.463
2009-05-22,593.725
2009-05-25,595.603
2009-05-26,600.371
2009-05-27,601.576
2009-05-28,595.477
2009-05-29,605.374
2009-06-01,623.152
2009-06-02,628.994
2009-06-03,611.974
2009-06-04,611.176
2009-06-05,607.308
2009-06-08,596.85
2009-06-09,605.843
2009-06-10,613.141
2009-06-11,621.977
2009-06-12,617.052
2009-06-15,594.434
2009-06-16,596.337
2009-06-17,584.825
2009-06-18,592.438
2009-06-19,598.553
2009-06-22,580.418
2009-06-23,582.788
2009-06-24,597.352
2009-06-25,586.605
2009-06-26,592.446
2009-06-29,602.797
2009-06-30,594.2
2009-07-01,609.659
2009-07-02,588.583
2009-07-03,588.075
2009-07-06,578.073
2009-07-07,576.884
2009-07-08,566.946
2009-07-09,574.361
2009-07-10,566.75
2009-07-13,577.609
2009-07-14,585.093
2009-07-15,607.374
2009-07-16,611.098
2009-07-17,613.373
2009-07-20,625.087
2009-07-21,630.565
2009-07-22,631.204
2009-07-23,645.832
2009-07-24,643.249
2009-07-27,647.246
2009-07-28,639.585
2009-07-29,639.833
2009-07-30,653.812
2009-07-31,656.99
2009-08-03,678.315
2009-08-04,675.401
2009-08-05,671.008
2009-08-06,673.178
2009-08-07,674.758
2009-08-10,668.618
2009-08-11,658.894
2009-08-12,669.507
2009-08-13,677.933
2009-08-14,669.009
2009-08-17,648.51
2009-08-18,658.812
2009-08-19,662.709
2009-08-20,672.352
2009-08-21,691.521
2009-08-24,697.548
2009-08-25,701.164
2009-08-26,692.496
2009-08-27,688.922
2009-08-28,702.532
2009-08-31,697.515
2009-09-01,682.225
2009-09-02,677.463
2009-09-03,677.72
2009-09-04,685.356
2009-09-07,699.327
2009-09-08,709.557
2009-09-09,719.412
2009-09-10,719.27
2009-09-11,725.064
2009-09-14,724.356
2009-09-15,723.516
2009-09-16,737.717
2009-09-17,744.419
2009-09-18,740.372
2009-09-21,731.722
2009-09-22,742.107
2009-09-23,743.08
2009-09-24,725.158
2009-09-25,721.61
2009-09-28,731.8
2009-09-29,728.437
2009-09-30,728.063
2009-10-01,713.437
2009-10-02,702.683
2009-10-05,709.693
2009-10-06,730.626
2009-10-07,724.251
2009-10-08,737.261
2009-10-09,734.512
2009-10-12,741.82
2009-10-13,735.234
2009-10-14,755.113
2009-10-15,757.704
2009-10-16,749.13
2009-10-19,765.145
2009-10-20,761.479
2009-10-21,768.58
2009-10-22,760.427
2009-10-23,756.75
2009-10-26,743.933
2009-10-27,741.189
2009-10-28,725.181
2009-10-29,740.212
2009-10-30,721.564
2009-11-02,727.352
2009-11-03,711.855
2009-11-04,731.221
2009-11-05,738.596
2009-11-06,738.61
2009-11-09,760.284
2009-11-10,757.407
2009-11-11,761.485
2009-11-12,756.851
2009-11-13,760.909
2009-11-16,776.835
2009-11-17,766.809
2009-11-18,771.558
2009-11-19,753.926
2009-11-20,747.369
2009-11-23,770.095
2009-11-24,763.393
2009-11-25,772.831
2009-11-26,743.99
2009-11-27,751.667
2009-11-30,742.573
2009-12-01,766.498
2009-12-02,769.09
2009-12-03,768.12
2009-12-04,766.745
2009-12-07,759.558
2009-12-08,742.602
2009-12-09,736.102
2009-12-10,742.627
2009-12-11,740.91
2009-12-14,748.664
2009-12-15,744.154
2009-12-16,754.952
2009-12-17,732.986
2009-12-18,726.383
2009-12-21,739.208
2009-12-22,739.894
2009-12-23,747.836
2009-12-24,749.368
2009-12-25,749.368
2009-12-28,755.004
2009-12-29,757.994
2009-12-30,749.03
2009-12-31,753.563
2010-01-01,753.563
2010-01-04,769.31
2010-01-05,767.242
2010-01-06,766.377
2010-01-07,762.738
2010-01-08,765.855
2010-01-11,776.717
2010-01-12,769.535
2010-01-13,769.012
2010-01-14,772.771
2010-01-15,759.468
2010-01-18,765.958
2010-01-19,767.194
2010-01-20,745.833
2010-01-21,731.761
2010-01-22,727.62
2010-01-25,723.206
2010-01-26,722.095
2010-01-27,714.922
2010-01-28,702.216
2010-01-29,706.329
2010-02-01,710.281
2010-02-02,719.498
2010-02-03,713.942
2010-02-04,687.933
2010-02-05,667.926
2010-02-08,674.889
2010-02-09,677.06
2010-02-10,680.491
2010-02-11,678.25
2010-02-12,676.845
2010-02-15,679.03
2010-02-16,691.782
2010-02-17,698.527
2010-02-18,701.553
2010-02-19,699.068
2010-02-22,700.754
2010-02-23,691.049
2010-02-24,695.188
2010-02-25,679.628
2010-02-26,692.909
2010-03-01,692.089
2010-03-02,701.949
2010-03-03,714.58
2010-03-04,711.098
2010-03-05,723.116
2010-03-08,725.015
2010-03-09,721.076
2010-03-10,729.941
2010-03-11,728.431
2010-03-12,734.454
2010-03-15,724.078
2010-03-16,736.475
2010-03-17,742.389
2010-03-18,734.59
2010-03-19,727.627
2010-03-22,727.452
2010-03-23,731.894
2010-03-24,722.563
2010-03-25,729.107
2010-03-26,728.139
2010-03-29,733.089
2010-03-30,730.821
2010-03-31,735.968
2010-04-01,747.593
2010-04-02,747.593
2010-04-05,745.697
2010-04-06,743.107
2010-04-07,738.835
2010-04-08,733.177
2010-04-09,747.831
2010-04-12,756.256
2010-04-13,752.003
2010-04-14,760.715
2010-04-15,762.404
2010-04-16,746.97
2010-04-19,740.743
2010-04-20,750.306
2010-04-21,741.651
2010-04-22,728.129
2010-04-23,736.943
2010-04-26,742.486
2010-04-27,718.569
2010-04-28,705.029
2010-04-29,715.601
2010-04-30,713.406
2010-05-03,708.953
2010-05-04,681.303
2010-05-05,668.314
2010-05-06,650.223
2010-05-07,623.193
2010-05-10,678.114
2010-05-11,667.657
2010-05-12,675.3
2010-05-13,671.102
2010-05-14,640.422
2010-05-17,635.796
2010-05-18,646.3
2010-05-19,625.811
2010-05-20,613.295
2010-05-21,620.644
2010-05-24,614.401
2010-05-25,593.885
2010-05-26,606.132
2010-05-27,626.835
2010-05-28,628.011
2010-05-31,627.463
2010-06-01,629.007
2010-06-02,625.263
2010-06-03,634.126
2010-06-04,614.272
2010-06-07,604.77
2010-06-08,599.25
2010-06-09,615.485
2010-06-10,626.786
2010-06-11,629.098
2010-06-14,646.079
2010-06-15,652.06
2010-06-16,653.777
2010-06-17,657.437
2010-06-18,659.562
2010-06-21,666.896
2010-06-22,658.241
2010-06-23,649.45
2010-06-24,641.628
2010-06-25,636.432
2010-06-28,646.711
2010-06-29,619.329
2010-06-30,622.296
2010-07-01,616.917
2010-07-02,623.77
2010-07-05,618.414
2010-07-06,640.386
2010-07-07,648.981
2010-07-08,658.063
2010-07-09,659.591
2010-07-12,660.278
2010-07-13,677.352
2010-07-14,680.614
2010-07-15,681.349
2010-07-16,670.769
2010-07-19,666.597
2010-07-20,663.135
2010-07-21,666.552
2010-07-22,685.235
2010-07-23,684.048
2010-07-26,693.47
2010-07-27,699.246
2010-07-28,698.948
2010-07-29,699.776
2010-07-30,694.197
2010-08-02,721.677
2010-08-03,723.841
2010-08-04,720.724
2010-08-05,718.902
2010-08-06,718.565
2010-08-09,726.496
2010-08-10,712.248
2010-08-11,688.642
2010-08-12,687.562
2010-08-13,684.706
2010-08-16,689.094
2010-08-17,697.521
2010-08-18,694.147
2010-08-19,683.955
2010-08-20,670.348
2010-08-23,673.336
2010-08-24,663.404
2010-08-25,655.634
2010-08-26,666.867
2010-08-27,670.177
2010-08-30,668.371
2010-08-31,670.06
2010-09-01,694.377
2010-09-02,694.147
2010-09-03,702.263
2010-09-06,704.558
2010-09-07,693.469
2010-09-08,701.655
