Date,IRELAND VALUE Standard (Large+Mid Cap)
2005-11-09,564.823
2005-11-10,571.273
2005-11-11,572.71
2005-11-14,572.266
2005-11-15,569.968
2005-11-16,564.485
2005-11-17,564.615
2005-11-18,569.026
2005-11-21,573.375
2005-11-22,573.73
2005-11-23,582.791
2005-11-24,579.902
2005-11-25,579.429
2005-11-28,583.547
2005-11-29,579.508
2005-11-30,584.119
2005-12-01,586.644
2005-12-02,590.064
2005-12-05,595.988
2005-12-06,595.71
2005-12-07,589.101
2005-12-08,593.252
2005-12-09,597.291
2005-12-12,605.876
2005-12-13,600.305
2005-12-14,602.006
2005-12-15,596.333
2005-12-16,604.832
2005-12-19,598.916
2005-12-20,593.605
2005-12-21,590.655
2005-12-22,587.882
2005-12-23,597.604
2005-12-26,597.604
2005-12-27,597.302
2005-12-28,604.751
2005-12-29,603.972
2005-12-30,596.011
2006-01-02,596.011
2006-01-03,612.292
2006-01-04,620.91
2006-01-05,620.219
2006-01-06,625.762
2006-01-09,623.203
2006-01-10,612.078
2006-01-11,618.68
2006-01-12,619.2
2006-01-13,617.848
2006-01-16,621.444
2006-01-17,618.42
2006-01-18,611.022
2006-01-19,613.537
2006-01-20,612.222
2006-01-23,619.516
2006-01-24,623.453
2006-01-25,626.459
2006-01-26,629.655
2006-01-27,632.287
2006-01-30,628.659
2006-01-31,632.059
2006-02-01,631.36
2006-02-02,627.655
2006-02-03,630.003
2006-02-06,627.154
2006-02-07,618.548
2006-02-08,614.679
2006-02-09,621.118
2006-02-10,620.607
2006-02-13,624.802
2006-02-14,626.797
2006-02-15,633.769
2006-02-16,639.013
2006-02-17,647.484
2006-02-20,652.973
2006-02-21,653.504
2006-02-22,659.349
2006-02-23,664.238
2006-02-24,660.854
2006-02-27,663.643
2006-02-28,664.004
2006-03-01,665.776
2006-03-02,662.937
2006-03-03,658.832
2006-03-06,661.187
2006-03-07,648.384
2006-03-08,649.982
2006-03-09,653.284
2006-03-10,655.336
2006-03-13,665.681
2006-03-14,663.516
2006-03-15,668.716
2006-03-16,665.085
2006-03-17,670.481
2006-03-20,680.549
2006-03-21,677.233
2006-03-22,679.023
2006-03-23,675.658
2006-03-24,687.179
2006-03-27,683.207
2006-03-28,677.608
2006-03-29,667.641
2006-03-30,686.11
2006-03-31,687.897
2006-04-03,690.7
2006-04-04,694.338
2006-04-05,693.75
2006-04-06,687.552
2006-04-07,670.966
2006-04-10,675.07
2006-04-11,667.054
2006-04-12,660.23
2006-04-13,664.826
2006-04-14,664.826
2006-04-17,675.386
2006-04-18,667.772
2006-04-19,673.427
2006-04-20,670.648
2006-04-21,684.023
2006-04-24,677.934
2006-04-25,686.62
2006-04-26,691.633
2006-04-27,693.904
2006-04-28,705.098
2006-05-01,706.329
2006-05-02,703.84
2006-05-03,699.95
2006-05-04,700.211
2006-05-05,706.647
2006-05-08,708.586
2006-05-09,710.334
2006-05-10,707.658
2006-05-11,700.011
2006-05-12,694.369
2006-05-15,682.512
2006-05-16,698.235
2006-05-17,683.636
2006-05-18,681.001
2006-05-19,671.158
2006-05-22,659.39
2006-05-23,681.67
2006-05-24,675.645
2006-05-25,682.81
2006-05-26,688.506
2006-05-29,693.273
2006-05-30,690.345
2006-05-31,682.885
2006-06-01,692.215
2006-06-02,702.647
2006-06-05,703.244
2006-06-06,666.836
2006-06-07,670.276
2006-06-08,646.456
2006-06-09,660.233
2006-06-12,644.833
2006-06-13,620.045
2006-06-14,633.283
2006-06-15,662.21
2006-06-16,668.79
2006-06-19,668.041
2006-06-20,662.483
2006-06-21,664.305
2006-06-22,660.37
2006-06-23,653.389
2006-06-26,660.601
2006-06-27,666.022
2006-06-28,658.082
2006-06-29,665.026
2006-06-30,689.769
2006-07-03,694.415
2006-07-04,692.331
2006-07-05,677.523
2006-07-06,683.85
2006-07-07,689.247
2006-07-10,690.998
2006-07-11,685.459
2006-07-12,683.432
2006-07-13,671.208
2006-07-14,650.644
2006-07-17,636.899
2006-07-18,638.356
2006-07-19,665.244
2006-07-20,676.156
2006-07-21,671.997
2006-07-24,677.508
2006-07-25,668.183
2006-07-26,668.829
2006-07-27,683.722
2006-07-28,688.843
2006-07-31,688.622
2006-08-01,695.038
2006-08-02,716.105
2006-08-03,711.489
2006-08-04,724.444
2006-08-07,714.056
2006-08-08,717.373
2006-08-09,730.897
2006-08-10,716.614
2006-08-11,711.497
2006-08-14,719.912
2006-08-15,731.392
2006-08-16,739.394
2006-08-17,741.378
2006-08-18,735.25
2006-08-21,741.14
2006-08-22,737.995
2006-08-23,735.096
2006-08-24,733.181
2006-08-25,736.173
2006-08-28,737.351
2006-08-29,741.916
2006-08-30,749.628
2006-08-31,748.898
2006-09-01,746.515
2006-09-04,752.857
2006-09-05,750.97
2006-09-06,742.907
2006-09-07,734.779
2006-09-08,723.137
2006-09-11,714.383
2006-09-12,719.302
2006-09-13,722.672
2006-09-14,730.432
2006-09-15,727.211
2006-09-18,730.921
2006-09-19,736.94
2006-09-20,753.422
2006-09-21,754.174
2006-09-22,758.231
2006-09-25,750.859
2006-09-26,749.477
2006-09-27,754.994
2006-09-28,754.868
2006-09-29,755.797
2006-10-02,756.888
2006-10-03,748.168
2006-10-04,753.186
2006-10-05,750.182
2006-10-06,743.142
2006-10-09,753.464
2006-10-10,750.134
2006-10-11,747.697
2006-10-12,760.424
2006-10-13,758.208
2006-10-16,765.324
2006-10-17,756.402
2006-10-18,755.412
2006-10-19,760.782
2006-10-20,755.889
2006-10-23,745.767
2006-10-24,755.346
2006-10-25,756.65
2006-10-26,764.534
2006-10-27,767.038
2006-10-30,766.713
2006-10-31,777.549
2006-11-01,775.631
2006-11-02,767.48
2006-11-03,761.036
2006-11-06,767.733
2006-11-07,786.157
2006-11-08,783.547
2006-11-09,790.851
2006-11-10,794.902
2006-11-13,789.798
2006-11-14,785.47
2006-11-15,789.653
2006-11-16,795.239
2006-11-17,799.53
2006-11-20,796.542
2006-11-21,807.662
2006-11-22,818.597
2006-11-23,817.576
2006-11-24,822.93
2006-11-27,810.313
2006-11-28,797.172
2006-11-29,808.788
2006-11-30,813.238
2006-12-01,809.646
2006-12-04,818.67
2006-12-05,824.563
2006-12-06,841.083
2006-12-07,834.676
2006-12-08,836.697
2006-12-11,833.051
2006-12-12,834.92
2006-12-13,833.127
2006-12-14,844.687
2006-12-15,861.653
2006-12-18,853.942
2006-12-19,856.5
2006-12-20,868.114
2006-12-21,871.798
2006-12-22,864.157
2006-12-25,864.157
2006-12-26,862.811
2006-12-27,865.908
2006-12-28,872.375
2006-12-29,869.129
2007-01-01,869.129
2007-01-02,896.022
2007-01-03,876.281
2007-01-04,865.577
2007-01-05,862.71
2007-01-08,849.705
2007-01-09,849.478
2007-01-10,839.334
2007-01-11,837.301
2007-01-12,842.167
2007-01-15,850.587
2007-01-16,838.752
2007-01-17,836.717
2007-01-18,835.33
2007-01-19,846.309
2007-01-22,847.301
2007-01-23,849.233
2007-01-24,858.299
2007-01-25,848.703
2007-01-26,836.015
2007-01-29,840.961
2007-01-30,839.698
2007-01-31,835.846
2007-02-01,849.958
2007-02-02,863.916
2007-02-05,859.151
2007-02-06,867.47
2007-02-07,869.819
2007-02-08,874.371
2007-02-09,882.221
2007-02-12,874.908
2007-02-13,879.863
2007-02-14,899.35
2007-02-15,912.762
2007-02-16,915.296
2007-02-19,923.387
2007-02-20,921.835
2007-02-21,922.119
2007-02-22,911.461
2007-02-23,911.097
2007-02-26,909.027
2007-02-27,876.793
2007-02-28,864.166
2007-03-01,839.561
2007-03-02,841.406
2007-03-05,830.64
2007-03-06,835.117
2007-03-07,852.067
2007-03-08,874.011
2007-03-09,878.541
2007-03-12,889.075
2007-03-13,881.012
2007-03-14,846.409
2007-03-15,856.731
2007-03-16,859.967
2007-03-19,871.201
2007-03-20,869.41
2007-03-21,865.503
2007-03-22,885.697
2007-03-23,872.831
2007-03-26,870.077
2007-03-27,861.69
2007-03-28,846.155
2007-03-29,863.174
2007-03-30,859.838
2007-04-02,852.541
2007-04-03,853.188
2007-04-04,847.498
2007-04-05,850.959
2007-04-06,850.959
2007-04-09,846.526
2007-04-10,866.616
2007-04-11,868.287
2007-04-12,869.138
2007-04-13,881.148
2007-04-16,901.247
2007-04-17,901.214
2007-04-18,893.453
2007-04-19,891.156
2007-04-20,902.858
2007-04-23,902.096
2007-04-24,898.6
2007-04-25,899.867
2007-04-26,895.954
2007-04-27,878.227
2007-04-30,877.378
2007-05-01,876.501
2007-05-02,898.262
2007-05-03,908.606
2007-05-04,906.941
2007-05-07,909.21
2007-05-08,889.825
2007-05-09,880.4
2007-05-10,875.642
2007-05-11,888.143
2007-05-14,886.854
2007-05-15,890.592
2007-05-16,888.98
2007-05-17,884.583
2007-05-18,893.932
2007-05-21,903.831
2007-05-22,903.468
2007-05-23,916.804
2007-05-24,901.52
2007-05-25,913.873
2007-05-28,916.265
2007-05-29,918.406
2007-05-30,909.016
2007-05-31,902.596
2007-06-01,902.828
2007-06-04,907.168
2007-06-05,882.444
2007-06-06,863.062
2007-06-07,863.15
2007-06-08,854.564
2007-06-11,868.332
2007-06-12,860.565
2007-06-13,851.042
2007-06-14,874.447
2007-06-15,892.255
2007-06-18,892.425
2007-06-19,894.354
2007-06-20,895.532
2007-06-21,871.113
2007-06-22,865.429
2007-06-25,861.374
2007-06-26,863.541
2007-06-27,844.133
2007-06-28,850.303
2007-06-29,852.683
2007-07-02,864.73
2007-07-03,869.81
2007-07-04,879.242
2007-07-05,864.847
2007-07-06,879.389
2007-07-09,874.31
2007-07-10,865.3
2007-07-11,857.69
2007-07-12,857.014
2007-07-13,864.548
2007-07-16,871.027
2007-07-17,866.437
2007-07-18,866.778
2007-07-19,874.914
2007-07-20,861.884
2007-07-23,859.245
2007-07-24,834.949
2007-07-25,813.054
2007-07-26,786.933
2007-07-27,777.24
2007-07-30,766.924
2007-07-31,806.345
2007-08-01,805.127
2007-08-02,822.934
2007-08-03,807.542
2007-08-06,805.22
2007-08-07,826.954
2007-08-08,862.089
2007-08-09,829.0
2007-08-10,785.475
2007-08-13,810.685
2007-08-14,791.668
2007-08-15,784.223
2007-08-16,748.994
2007-08-17,769.868
2007-08-20,774.308
2007-08-21,783.667
2007-08-22,792.767
2007-08-23,803.06
2007-08-24,806.277
2007-08-27,805.16
2007-08-28,776.813
2007-08-29,785.765
2007-08-30,789.356
2007-08-31,797.169
2007-09-03,798.478
2007-09-04,802.424
2007-09-05,779.834
2007-09-06,784.389
2007-09-07,769.609
2007-09-10,759.744
2007-09-11,769.759
2007-09-12,758.28
2007-09-13,757.434
2007-09-14,733.777
2007-09-17,696.5
2007-09-18,696.111
2007-09-19,746.095
2007-09-20,741.061
2007-09-21,743.511
2007-09-24,730.507
2007-09-25,719.655
2007-09-26,725.02
2007-09-27,754.424
2007-09-28,773.612
2007-10-01,786.05
2007-10-02,813.045
2007-10-03,821.991
2007-10-04,823.077
2007-10-05,835.365
2007-10-08,819.855
2007-10-09,821.483
2007-10-10,814.015
2007-10-11,802.206
2007-10-12,778.093
2007-10-15,763.726
2007-10-16,759.806
2007-10-17,767.79
2007-10-18,763.073
2007-10-19,758.097
2007-10-22,739.387
2007-10-23,755.052
2007-10-24,747.706
2007-10-25,758.162
2007-10-26,774.495
2007-10-29,775.795
2007-10-30,777.232
2007-10-31,797.229
2007-11-01,768.488
2007-11-02,749.672
2007-11-05,728.1
2007-11-06,714.822
2007-11-07,698.798
2007-11-08,685.261
2007-11-09,694.764
2007-11-12,698.085
2007-11-13,709.687
2007-11-14,676.348
2007-11-15,677.253
2007-11-16,681.402
2007-11-19,666.255
2007-11-20,654.202
2007-11-21,630.762
2007-11-22,617.953
2007-11-23,657.781
2007-11-26,654.349
2007-11-27,668.952
2007-11-28,695.522
2007-11-29,696.199
2007-11-30,719.654
2007-12-03,704.477
2007-12-04,694.909
2007-12-05,702.784
2007-12-06,727.043
2007-12-07,733.073
2007-12-10,745.896
2007-12-11,731.62
2007-12-12,732.918
2007-12-13,696.091
2007-12-14,695.082
2007-12-17,668.939
2007-12-18,667.638
2007-12-19,655.571
2007-12-20,654.671
2007-12-21,674.761
2007-12-24,685.269
2007-12-25,685.269
2007-12-26,689.979
2007-12-27,686.383
2007-12-28,699.009
2007-12-31,693.114
2008-01-01,693.114
2008-01-02,702.561
2008-01-03,700.749
2008-01-04,703.89
2008-01-07,689.264
2008-01-08,698.786
2008-01-09,679.317
2008-01-10,665.851
2008-01-11,672.153
2008-01-14,687.553
2008-01-15,655.024
2008-01-16,653.072
2008-01-17,656.269
2008-01-18,654.345
2008-01-21,620.424
2008-01-22,644.851
2008-01-23,638.379
2008-01-24,695.016
2008-01-25,696.451
2008-01-28,679.467
2008-01-29,682.294
2008-01-30,689.564
2008-01-31,677.459
2008-02-01,702.641
2008-02-04,699.797
2008-02-05,662.636
2008-02-06,663.799
2008-02-07,644.675
2008-02-08,653.123
2008-02-11,636.212
2008-02-12,656.853
2008-02-13,642.563
2008-02-14,634.653
2008-02-15,621.645
2008-02-18,633.172
2008-02-19,639.039
2008-02-20,641.186
2008-02-21,642.237
2008-02-22,632.956
2008-02-25,655.422
2008-02-26,677.852
2008-02-27,680.698
2008-02-28,672.336
2008-02-29,661.27
2008-03-03,648.404
2008-03-04,632.534
2008-03-05,650.502
2008-03-06,636.938
2008-03-07,640.517
2008-03-10,638.566
2008-03-11,644.859
2008-03-12,664.953
2008-03-13,646.066
2008-03-14,643.808
2008-03-17,616.048
2008-03-18,636.38
2008-03-19,637.497
2008-03-20,683.518
2008-03-21,683.518
2008-03-24,682.543
2008-03-25,706.891
2008-03-26,695.776
2008-03-27,701.563
2008-03-28,682.834
2008-03-31,690.258
2008-04-01,710.739
2008-04-02,726.713
2008-04-03,693.085
2008-04-04,705.514
2008-04-07,712.048
2008-04-08,705.886
2008-04-09,694.676
2008-04-10,687.797
2008-04-11,675.367
2008-04-14,662.44
2008-04-15,650.167
2008-04-16,671.149
2008-04-17,671.59
2008-04-18,687.733
2008-04-21,686.462
2008-04-22,679.606
2008-04-23,681.222
2008-04-24,666.999
2008-04-25,670.87
2008-04-28,683.716
2008-04-29,678.891
2008-04-30,675.266
2008-05-01,670.127
2008-05-02,686.114
2008-05-05,689.543
2008-05-06,686.928
2008-05-07,687.006
2008-05-08,695.35
2008-05-09,685.635
2008-05-12,696.094
2008-05-13,671.36
2008-05-14,673.49
2008-05-15,677.211
2008-05-16,678.849
2008-05-19,680.698
2008-05-20,670.19
2008-05-21,648.127
2008-05-22,647.499
2008-05-23,643.36
2008-05-26,651.313
2008-05-27,651.52
2008-05-28,649.846
2008-05-29,648.684
2008-05-30,651.311
2008-06-02,650.808
2008-06-03,616.725
2008-06-04,611.442
2008-06-05,610.604
2008-06-06,594.146
2008-06-09,571.451
2008-06-10,554.424
2008-06-11,539.423
2008-06-12,549.903
2008-06-13,552.988
2008-06-16,553.334
2008-06-17,557.436
2008-06-18,531.035
2008-06-19,525.34
2008-06-20,514.149
2008-06-23,495.646
2008-06-24,489.455
2008-06-25,504.091
2008-06-26,483.578
2008-06-27,489.568
2008-06-30,467.209
2008-07-01,453.022
2008-07-02,450.115
2008-07-03,453.256
2008-07-04,433.599
2008-07-07,420.348
2008-07-08,378.307
2008-07-09,401.445
2008-07-10,393.489
2008-07-11,362.36
2008-07-14,374.721
2008-07-15,349.94
2008-07-16,364.368
2008-07-17,406.224
2008-07-18,429.103
2008-07-21,451.85
2008-07-22,422.364
2008-07-23,454.902
2008-07-24,437.981
2008-07-25,417.313
2008-07-28,376.291
2008-07-29,377.569
2008-07-30,398.722
2008-07-31,398.164
2008-08-01,395.455
2008-08-04,401.598
2008-08-05,447.348
2008-08-06,460.47
2008-08-07,442.703
2008-08-08,443.809
2008-08-11,465.779
2008-08-12,439.333
2008-08-13,416.393
2008-08-14,433.804
2008-08-15,428.485
2008-08-18,419.107
2008-08-19,394.113
2008-08-20,385.688
2008-08-21,380.851
2008-08-22,390.31
2008-08-25,387.004
2008-08-26,381.677
2008-08-27,391.127
2008-08-28,416.326
2008-08-29,414.758
2008-09-01,410.082
2008-09-02,420.25
2008-09-03,414.625
2008-09-04,401.3
2008-09-05,376.248
2008-09-08,417.647
2008-09-09,413.762
2008-09-10,383.969
2008-09-11,361.339
2008-09-12,369.954
2008-09-15,346.026
2008-09-16,324.61
2008-09-17,285.958
2008-09-18,269.227
2008-09-19,342.1
2008-09-22,323.156
2008-09-23,306.29
2008-09-24,305.222
2008-09-25,312.866
2008-09-26,302.693
2008-09-29,229.183
2008-09-30,276.741
2008-10-01,294.067
2008-10-02,320.558
2008-10-03,346.842
2008-10-06,280.513
2008-10-07,233.328
2008-10-08,198.928
2008-10-09,193.974
2008-10-10,181.412
2008-10-13,158.739
2008-10-14,160.147
2008-10-15,151.876
2008-10-16,143.174
2008-10-17,142.964
2008-10-20,146.182
2008-10-21,154.335
2008-10-22,135.168
2008-10-23,133.679
2008-10-24,119.884
2008-10-27,106.128
2008-10-28,104.395
2008-10-29,123.029
2008-10-30,131.957
2008-10-31,161.916
2008-11-03,154.095
2008-11-04,163.165
2008-11-05,166.999
2008-11-06,138.241
2008-11-07,132.561
2008-11-10,131.81
2008-11-11,119.336
2008-11-12,106.03
2008-11-13,103.091
2008-11-14,97.217
2008-11-17,84.627
2008-11-18,75.847
2008-11-19,79.784
2008-11-20,74.7
2008-11-21,79.48
2008-11-24,86.535
2008-11-25,86.132
2008-11-26,86.33
2008-11-27,89.608
2008-11-28,86.889
2008-12-01,84.762
2008-12-02,84.989
2008-12-03,81.414
2008-12-04,81.121
2008-12-05,79.618
2008-12-08,88.164
2008-12-09,92.039
2008-12-10,92.677
2008-12-11,93.362
2008-12-12,89.484
2008-12-15,93.767
2008-12-16,93.028
2008-12-17,100.258
2008-12-18,93.967
2008-12-19,85.138
2008-12-22,85.058
2008-12-23,85.838
2008-12-24,85.609
2008-12-25,85.609
2008-12-26,86.022
2008-12-29,87.378
2008-12-30,86.27
2008-12-31,84.3
2009-01-01,84.3
2009-01-02,86.938
2009-01-05,87.237
2009-01-06,91.024
2009-01-07,92.309
2009-01-08,93.579
2009-01-09,92.843
2009-01-12,88.714
2009-01-13,87.422
2009-01-14,80.207
2009-01-15,80.092
2009-01-16,78.588
2009-01-19,70.215
2009-01-20,65.546
2009-01-21,64.361
2009-01-22,67.818
2009-01-23,68.827
2009-01-26,74.825
2009-01-27,77.099
2009-01-28,83.493
2009-01-29,75.543
2009-01-30,73.97
2009-02-02,73.126
2009-02-03,72.424
2009-02-04,74.995
2009-02-05,73.662
2009-02-06,77.802
2009-02-09,78.985
2009-02-10,77.305
2009-02-11,75.695
2009-02-12,72.497
2009-02-13,72.208
2009-02-16,66.057
2009-02-17,62.648
2009-02-18,61.373
2009-02-19,61.708
2009-02-20,57.212
2009-02-23,57.189
2009-02-24,58.14
2009-02-25,59.547
2009-02-26,59.032
2009-02-27,59.488
2009-03-02,55.372
2009-03-03,55.8
2009-03-04,64.718
2009-03-05,59.874
2009-03-06,56.625
2009-03-09,53.139
2009-03-10,54.679
2009-03-11,57.647
2009-03-12,59.595
2009-03-13,62.137
2009-03-16,65.949
2009-03-17,66.128
2009-03-18,68.333
2009-03-19,71.697
2009-03-20,71.816
2009-03-23,72.938
2009-03-24,70.489
2009-03-25,72.032
2009-03-26,71.784
2009-03-27,71.007
2009-03-30,68.62
2009-03-31,70.367
2009-04-01,75.176
2009-04-02,77.71
2009-04-03,74.228
2009-04-06,71.191
2009-04-07,69.397
2009-04-08,70.386
2009-04-09,73.115
2009-04-10,73.115
2009-04-13,73.735
2009-04-14,73.646
2009-04-15,70.537
2009-04-16,73.791
2009-04-17,75.453
2009-04-20,69.837
2009-04-21,71.169
2009-04-22,73.79
2009-04-23,72.266
2009-04-24,72.838
2009-04-27,74.648
2009-04-28,74.724
2009-04-29,80.514
2009-04-30,86.043
2009-05-01,86.056
2009-05-04,86.64
2009-05-05,86.545
2009-05-06,79.972
2009-05-07,74.828
2009-05-08,80.266
2009-05-11,77.727
2009-05-12,78.527
2009-05-13,75.348
2009-05-14,77.755
2009-05-15,79.969
2009-05-18,78.966
2009-05-19,82.735
2009-05-20,81.702
2009-05-21,80.225
2009-05-22,81.695
2009-05-25,81.068
2009-05-26,82.043
2009-05-27,79.979
2009-05-28,76.452
2009-05-29,76.784
2009-06-01,76.798
2009-06-02,82.238
2009-06-03,81.513
2009-06-04,81.234
2009-06-05,79.423
2009-06-08,77.216
2009-06-09,79.632
2009-06-10,81.474
2009-06-11,81.392
2009-06-12,82.056
2009-06-15,81.152
2009-06-16,81.253
2009-06-17,79.017
2009-06-18,79.022
2009-06-19,81.919
2009-06-22,76.828
2009-06-23,75.763
2009-06-24,75.842
2009-06-25,73.298
2009-06-26,74.254
2009-06-29,75.023
2009-06-30,74.715
2009-07-01,73.193
2009-07-02,71.14
2009-07-03,73.031
2009-07-06,68.992
2009-07-07,73.117
2009-07-08,74.941
2009-07-09,74.916
2009-07-10,72.03
2009-07-13,72.889
2009-07-14,73.549
2009-07-15,72.216
2009-07-16,72.185
2009-07-17,75.254
2009-07-20,77.47
2009-07-21,79.22
2009-07-22,78.978
2009-07-23,82.649
2009-07-24,81.21
2009-07-27,80.166
2009-07-28,77.609
2009-07-29,78.394
2009-07-30,78.813
2009-07-31,77.604
2009-08-03,83.149
2009-08-04,85.724
2009-08-05,82.271
2009-08-06,81.033
2009-08-07,80.789
2009-08-10,80.027
2009-08-11,80.411
2009-08-12,82.44
2009-08-13,86.413
2009-08-14,84.155
2009-08-17,80.519
2009-08-18,81.116
2009-08-19,83.172
2009-08-20,86.388
2009-08-21,88.421
2009-08-24,86.761
2009-08-25,88.217
2009-08-26,83.062
2009-08-27,83.448
2009-08-28,82.669
2009-08-31,83.944
2009-09-01,81.799
2009-09-02,79.773
2009-09-03,78.852
2009-09-04,81.441
2009-09-07,82.406
2009-09-08,87.747
2009-09-09,90.32
2009-09-10,88.964
2009-09-11,89.305
2009-09-14,90.527
2009-09-15,90.956
2009-09-16,95.15
2009-09-17,96.201
2009-09-18,100.678
2009-09-21,97.079
2009-09-22,95.918
2009-09-23,95.407
2009-09-24,92.38
2009-09-25,91.251
2009-09-28,91.197
2009-09-29,91.512
2009-09-30,91.288
2009-10-01,90.004
2009-10-02,87.571
2009-10-05,89.158
2009-10-06,91.153
2009-10-07,92.492
2009-10-08,97.544
2009-10-09,95.067
2009-10-12,97.701
2009-10-13,95.026
2009-10-14,99.293
2009-10-15,100.089
2009-10-16,95.833
2009-10-19,97.649
2009-10-20,95.768
2009-10-21,95.882
2009-10-22,93.554
2009-10-23,93.619
2009-10-26,90.107
2009-10-27,89.597
2009-10-28,83.205
2009-10-29,86.158
2009-10-30,81.151
2009-11-02,83.999
2009-11-03,82.138
2009-11-04,86.306
2009-11-05,88.73
2009-11-06,85.727
2009-11-09,88.739
2009-11-10,86.335
2009-11-11,86.008
2009-11-12,84.544
2009-11-13,85.428
2009-11-16,86.544
2009-11-17,84.129
2009-11-18,85.399
2009-11-19,83.937
2009-11-20,83.918
2009-11-23,87.602
2009-11-24,85.575
2009-11-25,86.287
2009-11-26,82.682
2009-11-27,84.856
2009-11-30,83.225
2010-06-14,100.0
2010-06-15,96.684
2010-06-16,95.023
2010-06-17,95.667
2010-06-18,98.084
2010-06-21,98.408
2010-06-22,89.014
2010-06-23,85.73
2010-06-24,83.157
2010-06-25,81.96
2010-06-28,84.655
2010-06-29,78.467
2010-06-30,76.748
2010-07-01,71.05
2010-07-02,74.714
2010-07-05,73.127
2010-07-06,78.062
2010-07-07,78.917
2010-07-08,84.547
2010-07-09,86.245
2010-07-12,85.914
2010-07-13,88.15
2010-07-14,88.091
2010-07-15,85.368
2010-07-16,83.575
2010-07-19,80.037
2010-07-20,84.22
2010-07-21,83.909
2010-07-22,87.995
2010-07-23,88.824
2010-07-26,93.996
2010-07-27,101.877
2010-07-28,100.534
2010-07-29,100.218
2010-07-30,103.924
2010-08-02,106.66
2010-08-03,106.951
2010-08-04,103.866
2010-08-05,107.033
2010-08-06,102.919
2010-08-09,107.761
2010-08-10,103.42
2010-08-11,101.335
2010-08-12,99.097
2010-08-13,94.037
2010-08-16,92.494
2010-08-17,97.729
2010-08-18,96.766
2010-08-19,92.645
2010-08-20,90.397
2010-08-23,92.084
2010-08-24,88.6
2010-08-25,89.153
2010-08-26,91.132
2010-08-27,88.97
2010-08-30,87.797
2010-08-31,91.518
2010-09-01,91.115
2010-09-02,88.293
2010-09-03,93.222
2010-09-06,92.137
2010-09-07,85.69
2010-09-08,83.431
2010-09-09,84.576
2010-09-10,81.164
2010-09-13,86.533
2010-09-14,83.733
2010-09-15,84.075
2010-09-16,81.476
2010-09-17,75.394
2010-09-20,79.413
2010-09-21,79.827
2010-09-22,79.642
2010-09-23,74.812
2010-09-24,74.354
2010-09-27,72.812
2010-09-28,67.773
2010-09-29,72.489
2010-09-30,79.155
2010-10-01,81.888
2010-10-04,83.804
2010-10-05,86.066
2010-10-06,87.936
2010-10-07,88.65
2010-10-08,84.82
2010-10-11,81.987
2010-10-12,80.472
2010-10-13,84.207
2010-10-14,81.663
2010-10-15,78.488
2010-10-18,76.671
2010-10-19,76.083
2010-10-20,76.157
2010-10-21,80.529
2010-10-22,78.521
2010-10-25,78.172
2010-10-26,75.871
2010-10-27,74.35
2010-10-28,70.456
2010-10-29,69.279
2010-11-01,67.536
2010-11-02,65.581
2010-11-03,64.872
2010-11-04,64.915
2010-11-05,55.77
2010-11-08,52.127
2010-11-09,54.644
2010-11-10,53.419
2010-11-11,49.088
2010-11-12,52.282
2010-11-15,50.346
2010-11-16,49.56
2010-11-17,50.654
2010-11-18,54.697
2010-11-19,61.452
2010-11-22,49.507
2010-11-23,37.688
2010-11-24,33.316
2010-11-25,32.014
2010-11-26,32.627
2010-11-29,37.575
2010-11-30,38.225
2010-12-01,39.539
2010-12-02,42.638
2010-12-03,43.1
2010-12-06,42.612
2010-12-07,44.503
2010-12-08,44.067
2010-12-09,44.754
2010-12-10,44.0
2010-12-13,45.203
2010-12-14,46.088
2010-12-15,44.82
2010-12-16,44.55
2010-12-17,43.516
2010-12-20,43.828
2010-12-21,45.344
2010-12-22,45.198
2010-12-23,44.602
2010-12-24,44.614
2010-12-27,44.719
2010-12-28,44.656
2010-12-29,44.889
2010-12-30,45.39
2010-12-31,45.668
2011-01-03,45.486
2011-01-04,44.244
2011-01-05,42.023
2011-01-06,41.079
2011-01-07,40.657
2011-01-10,40.884
2011-01-11,41.055
2011-01-12,42.058
2011-01-13,43.349
2011-01-14,44.305
2011-01-17,44.085
2011-01-18,44.206
2011-01-19,43.669
2011-01-20,43.583
2011-01-21,44.931
2011-01-24,46.435
2011-01-25,47.674
2011-01-26,47.865
2011-01-27,47.756
2011-01-28,46.794
2011-01-31,46.428
2011-02-01,48.013
2011-02-02,47.93
2011-02-03,48.31
2011-02-04,48.985
2011-02-07,49.386
2011-02-08,49.706
2011-02-09,48.982
2011-02-10,48.845
2011-02-11,49.426
2011-02-14,48.611
2011-02-15,48.494
2011-02-16,48.905
2011-02-17,48.672
2011-02-18,50.677
2011-02-21,49.862
2011-02-22,48.481
2011-02-23,48.185
2011-02-24,48.08
2011-02-25,49.385
2011-02-28,50.449
2011-03-01,49.046
2011-03-02,47.877
2011-03-03,48.611
2011-03-04,48.289
2011-03-07,48.115
2011-03-08,48.043
2011-03-09,47.901
2011-03-10,46.998
2011-03-11,46.764
2011-03-14,47.143
2011-03-15,45.861
2011-03-16,44.964
2011-03-17,47.684
2011-03-18,48.405
2011-03-21,49.113
2011-03-22,48.745
2011-03-23,49.007
2011-03-24,50.758
2011-03-25,51.027
2011-03-28,52.297
2011-03-29,51.363
2011-03-30,50.78
2011-03-31,50.174
2011-04-01,51.815
2011-04-04,52.472
