Date,SINGAPORE MID GROWTH Mid Cap
2006-05-15,734.004
2006-05-16,728.236
2006-05-17,744.86
2006-05-18,733.597
2006-05-19,724.52
2006-05-22,694.805
2006-05-23,715.809
2006-05-24,709.204
2006-05-25,699.0
2006-05-26,712.671
2006-05-29,699.602
2006-05-30,710.1
2006-05-31,687.805
2006-06-01,685.492
2006-06-02,695.659
2006-06-05,693.039
2006-06-06,682.679
2006-06-07,678.503
2006-06-08,649.896
2006-06-09,656.227
2006-06-12,652.537
2006-06-13,647.014
2006-06-14,643.256
2006-06-15,651.36
2006-06-16,670.137
2006-06-19,664.463
2006-06-20,657.403
2006-06-21,655.61
2006-06-22,660.345
2006-06-23,656.032
2006-06-26,664.217
2006-06-27,666.982
2006-06-28,673.064
2006-06-29,689.442
2006-06-30,708.313
2006-07-03,709.209
2006-07-04,711.86
2006-07-05,699.284
2006-07-06,710.799
2006-07-07,712.116
2006-07-10,706.512
2006-07-11,699.537
2006-07-12,693.22
2006-07-13,687.146
2006-07-14,676.124
2006-07-17,656.321
2006-07-18,661.584
2006-07-19,659.695
2006-07-20,673.252
2006-07-21,670.831
2006-07-24,670.645
2006-07-25,683.033
2006-07-26,680.792
2006-07-27,693.174
2006-07-28,688.005
2006-07-31,700.645
2006-08-01,694.384
2006-08-02,690.312
2006-08-03,696.782
2006-08-04,702.094
2006-08-07,705.178
2006-08-08,708.393
2006-08-09,708.933
2006-08-10,703.428
2006-08-11,699.284
2006-08-14,696.636
2006-08-15,695.708
2006-08-16,702.195
2006-08-17,705.119
2006-08-18,708.716
2006-08-21,708.24
2006-08-22,710.573
2006-08-23,712.579
2006-08-24,704.162
2006-08-25,703.815
2006-08-28,696.765
2006-08-29,707.264
2006-08-30,711.628
2006-08-31,722.462
2006-09-01,720.448
2006-09-04,737.06
2006-09-05,734.995
2006-09-06,734.42
2006-09-07,720.178
2006-09-08,725.841
2006-09-11,715.628
2006-09-12,712.999
2006-09-13,716.4
2006-09-14,724.957
2006-09-15,722.962
2006-09-18,724.541
2006-09-19,717.624
2006-09-20,718.439
2006-09-21,716.063
2006-09-22,707.318
2006-09-25,709.792
2006-09-26,711.726
2006-09-27,723.876
2006-09-28,723.724
2006-09-29,726.358
2006-10-02,733.076
2006-10-03,726.777
2006-10-04,731.724
2006-10-05,738.119
2006-10-06,750.535
2006-10-09,748.107
2006-10-10,753.753
2006-10-11,750.957
2006-10-12,753.001
2006-10-13,753.341
2006-10-16,758.264
2006-10-17,751.596
2006-10-18,752.426
2006-10-19,757.546
2006-10-20,760.283
2006-10-23,765.868
2006-10-24,766.184
2006-10-25,771.201
2006-10-26,784.197
2006-10-27,784.76
2006-10-30,779.735
2006-10-31,780.399
2006-11-01,789.542
2006-11-02,790.297
2006-11-03,788.224
2006-11-06,787.715
2006-11-07,789.152
2006-11-08,781.528
2006-11-09,783.95
2006-11-10,784.322
2006-11-13,783.35
2006-11-14,780.457
2006-11-15,782.696
2006-11-16,783.406
2006-11-17,785.512
2006-11-20,773.247
2006-11-21,780.277
2006-11-22,796.385
2006-11-23,797.612
2006-11-24,789.866
2006-11-27,801.231
2006-11-28,790.214
2006-11-29,799.866
2006-11-30,798.643
2006-12-01,797.305
2006-12-04,790.508
2006-12-05,812.557
2006-12-06,808.895
2006-12-07,811.752
2006-12-08,798.159
2006-12-11,800.369
2006-12-12,802.204
2006-12-13,802.319
2006-12-14,806.001
2006-12-15,808.102
2006-12-18,803.001
2006-12-19,790.758
2006-12-20,798.317
2006-12-21,797.653
2006-12-22,806.619
2006-12-25,806.619
2006-12-26,804.967
2006-12-27,808.037
2006-12-28,817.332
2006-12-29,824.938
2007-01-01,824.938
2007-01-02,827.148
2007-01-03,839.474
2007-01-04,828.428
2007-01-05,836.439
2007-01-08,828.044
2007-01-09,829.322
2007-01-10,809.765
2007-01-11,816.127
2007-01-12,827.577
2007-01-15,837.707
2007-01-16,838.644
2007-01-17,841.89
2007-01-18,861.233
2007-01-19,877.163
2007-01-22,896.529
2007-01-23,900.568
2007-01-24,911.506
2007-01-25,897.024
2007-01-26,893.795
2007-01-29,904.44
2007-01-30,910.679
2007-01-31,899.82
2007-02-01,908.561
2007-02-02,915.902
2007-02-05,921.03
2007-02-06,929.168
2007-02-07,924.892
2007-02-08,925.07
2007-02-09,918.401
2007-02-12,904.522
2007-02-13,893.279
2007-02-14,902.43
2007-02-15,921.368
2007-02-16,912.087
2007-02-19,911.611
2007-02-20,910.304
2007-02-21,930.572
2007-02-22,932.791
2007-02-23,947.329
2007-02-26,953.965
2007-02-27,942.143
2007-02-28,898.1
2007-03-01,891.706
2007-03-02,888.474
2007-03-05,846.99
2007-03-06,872.714
2007-03-07,870.78
2007-03-08,887.927
2007-03-09,895.112
2007-03-12,906.853
2007-03-13,896.177
2007-03-14,862.662
2007-03-15,882.515
2007-03-16,891.168
2007-03-19,897.553
2007-03-20,897.568
2007-03-21,911.774
2007-03-22,929.794
2007-03-23,927.353
2007-03-26,926.088
2007-03-27,939.858
2007-03-28,926.653
2007-03-29,934.442
2007-03-30,932.94
2007-04-02,938.554
2007-04-03,945.336
2007-04-04,958.83
2007-04-05,959.217
2007-04-06,959.217
2007-04-09,978.44
2007-04-10,974.861
2007-04-11,981.931
2007-04-12,964.802
2007-04-13,959.336
2007-04-16,966.487
2007-04-17,960.701
2007-04-18,961.406
2007-04-19,932.545
2007-04-20,954.097
2007-04-23,961.512
2007-04-24,964.859
2007-04-25,967.293
2007-04-26,981.9
2007-04-27,981.954
2007-04-30,977.532
2007-05-01,976.665
2007-05-02,991.588
2007-05-03,993.511
2007-05-04,997.725
2007-05-07,990.689
2007-05-08,982.142
2007-05-09,983.154
2007-05-10,988.849
2007-05-11,980.382
2007-05-14,994.927
2007-05-15,989.58
2007-05-16,995.291
2007-05-17,998.802
2007-05-18,999.054
2007-05-21,1001.393
2007-05-22,999.619
2007-05-23,1012.472
2007-05-24,1011.766
2007-05-25,999.65
2007-05-28,1013.752
2007-05-29,1007.326
2007-05-30,998.401
2007-05-31,1000.0
2007-06-01,1012.655
2007-06-04,1034.849
2007-06-05,1040.365
2007-06-06,1040.512
2007-06-07,1048.558
2007-06-08,1032.951
2007-06-11,1060.608
2007-06-12,1080.603
2007-06-13,1073.265
2007-06-14,1090.027
2007-06-15,1096.53
2007-06-18,1107.69
2007-06-19,1112.654
2007-06-20,1128.995
2007-06-21,1145.291
2007-06-22,1134.508
2007-06-25,1119.191
2007-06-26,1097.792
2007-06-27,1085.53
2007-06-28,1097.041
2007-06-29,1108.568
2007-07-02,1103.507
2007-07-03,1109.932
2007-07-04,1115.624
2007-07-05,1111.361
2007-07-06,1116.84
2007-07-09,1132.657
2007-07-10,1139.166
2007-07-11,1133.465
2007-07-12,1147.71
2007-07-13,1163.969
2007-07-16,1153.776
2007-07-17,1156.852
2007-07-18,1135.177
2007-07-19,1147.474
2007-07-20,1175.804
2007-07-23,1180.904
2007-07-24,1201.975
2007-07-25,1189.847
2007-07-26,1161.842
2007-07-27,1129.682
2007-07-30,1137.532
2007-07-31,1128.884
2007-08-01,1078.636
2007-08-02,1082.112
2007-08-03,1097.297
2007-08-06,1067.661
2007-08-07,1067.312
2007-08-08,1101.875
2007-08-09,1097.637
2007-08-10,1073.886
2007-08-13,1089.17
2007-08-14,1079.843
2007-08-15,1036.594
2007-08-16,981.121
2007-08-17,973.312
2007-08-20,1038.027
2007-08-21,1015.004
2007-08-22,1061.815
2007-08-23,1089.22
2007-08-24,1083.549
2007-08-27,1101.355
2007-08-28,1084.527
2007-08-29,1079.662
2007-08-30,1074.662
2007-08-31,1099.207
2007-09-03,1096.421
2007-09-04,1093.028
2007-09-05,1107.026
2007-09-06,1128.133
2007-09-07,1135.72
2007-09-10,1131.147
2007-09-11,1157.266
2007-09-12,1164.235
2007-09-13,1168.294
2007-09-14,1174.624
2007-09-17,1140.189
2007-09-18,1136.418
2007-09-19,1189.132
2007-09-20,1184.198
2007-09-21,1186.085
2007-09-24,1262.364
2007-09-25,1251.126
2007-09-26,1269.753
2007-09-27,1275.397
2007-09-28,1272.014
2007-10-01,1331.36
2007-10-02,1362.808
2007-10-03,1378.593
2007-10-04,1366.67
2007-10-05,1399.226
2007-10-08,1428.729
2007-10-09,1437.017
2007-10-10,1414.97
2007-10-11,1449.579
2007-10-12,1448.636
2007-10-15,1447.219
2007-10-16,1417.894
2007-10-17,1452.403
2007-10-18,1449.709
2007-10-19,1421.41
2007-10-22,1379.155
2007-10-23,1378.553
2007-10-24,1357.879
2007-10-25,1396.972
2007-10-26,1421.473
2007-10-29,1449.961
2007-10-30,1448.114
2007-10-31,1436.236
2007-11-01,1446.387
2007-11-02,1417.709
2007-11-05,1407.095
2007-11-06,1407.911
2007-11-07,1406.965
2007-11-08,1407.112
2007-11-09,1377.979
2007-11-12,1328.916
2007-11-13,1306.572
2007-11-14,1330.548
2007-11-15,1309.959
2007-11-16,1298.383
2007-11-19,1293.434
2007-11-20,1298.456
2007-11-21,1243.065
2007-11-22,1227.627
2007-11-23,1240.762
2007-11-26,1285.544
2007-11-27,1269.167
2007-11-28,1268.404
2007-11-29,1305.167
2007-11-30,1333.825
2007-12-03,1314.214
2007-12-04,1343.927
2007-12-05,1357.645
2007-12-06,1332.06
2007-12-07,1332.667
2007-12-10,1326.112
2007-12-11,1349.718
2007-12-12,1329.493
2007-12-13,1298.737
2007-12-14,1292.406
2007-12-17,1233.565
2007-12-18,1241.851
2007-12-19,1251.232
2007-12-20,1250.761
2007-12-21,1293.519
2007-12-24,1297.896
2007-12-25,1297.896
2007-12-26,1307.399
2007-12-27,1306.273
2007-12-28,1301.501
2007-12-31,1329.636
2008-01-01,1329.636
2008-01-02,1320.711
2008-01-03,1294.793
2008-01-04,1305.303
2008-01-07,1275.836
2008-01-08,1267.329
2008-01-09,1254.488
2008-01-10,1239.524
2008-01-11,1226.899
2008-01-14,1213.399
2008-01-15,1201.395
2008-01-16,1154.146
2008-01-17,1171.11
2008-01-18,1148.197
2008-01-21,1050.566
2008-01-22,992.126
2008-01-23,1070.503
2008-01-24,1112.623
2008-01-25,1176.183
2008-01-28,1114.684
2008-01-29,1124.143
2008-01-30,1095.383
2008-01-31,1115.766
2008-02-01,1151.485
2008-02-04,1192.622
2008-02-05,1169.984
2008-02-06,1130.973
2008-02-07,1129.577
2008-02-08,1128.939
2008-02-11,1091.805
2008-02-12,1106.744
2008-02-13,1112.28
2008-02-14,1138.433
2008-02-15,1153.955
2008-02-18,1145.835
2008-02-19,1159.714
2008-02-20,1125.087
2008-02-21,1127.106
2008-02-22,1117.572
2008-02-25,1113.873
2008-02-26,1125.888
2008-02-27,1155.573
2008-02-28,1166.563
2008-02-29,1151.998
2008-03-03,1108.635
2008-03-04,1105.353
2008-03-05,1100.258
2008-03-06,1127.156
2008-03-07,1095.574
2008-03-10,1074.893
2008-03-11,1089.507
2008-03-12,1125.885
2008-03-13,1069.077
2008-03-14,1080.224
2008-03-17,1049.525
2008-03-18,1068.478
2008-03-19,1046.462
2008-03-20,1006.444
2008-03-21,1006.444
2008-03-24,1076.169
2008-03-25,1122.189
2008-03-26,1129.994
2008-03-27,1144.677
2008-03-28,1154.679
2008-03-31,1116.072
2008-04-01,1117.774
2008-04-02,1154.556
2008-04-03,1167.617
2008-04-04,1169.479
2008-04-07,1189.759
2008-04-08,1166.089
2008-04-09,1151.696
2008-04-10,1159.406
2008-04-11,1182.08
2008-04-14,1148.134
2008-04-15,1166.34
2008-04-16,1189.912
2008-04-17,1215.828
2008-04-18,1208.158
2008-04-21,1236.498
2008-04-22,1252.44
2008-04-23,1253.69
2008-04-24,1246.932
2008-04-25,1239.594
2008-04-28,1234.432
2008-04-29,1227.496
2008-04-30,1226.496
2008-05-01,1223.612
2008-05-02,1264.145
2008-05-05,1274.632
2008-05-06,1293.482
2008-05-07,1288.597
2008-05-08,1258.363
2008-05-09,1264.367
2008-05-12,1280.79
2008-05-13,1287.18
2008-05-14,1266.352
2008-05-15,1280.42
2008-05-16,1298.149
2008-05-19,1297.25
2008-05-20,1272.162
2008-05-21,1274.139
2008-05-22,1255.65
2008-05-23,1226.099
2008-05-26,1217.401
2008-05-27,1221.815
2008-05-28,1236.8
2008-05-29,1252.1
2008-05-30,1269.296
2008-06-02,1267.728
2008-06-03,1248.432
2008-06-04,1242.234
2008-06-05,1230.461
2008-06-06,1235.413
2008-06-09,1211.019
2008-06-10,1174.612
2008-06-11,1185.876
2008-06-12,1176.497
2008-06-13,1155.828
2008-06-16,1180.731
2008-06-17,1184.454
2008-06-18,1191.169
2008-06-19,1170.317
2008-06-20,1175.446
2008-06-23,1171.411
2008-06-24,1171.236
2008-06-25,1171.276
2008-06-26,1176.672
2008-06-27,1156.949
2008-06-30,1151.83
2008-07-01,1134.877
2008-07-02,1148.81
2008-07-03,1125.553
2008-07-04,1126.447
2008-07-07,1148.376
2008-07-08,1123.513
2008-07-09,1136.266
2008-07-10,1130.414
2008-07-11,1141.304
2008-07-14,1142.483
2008-07-15,1120.566
2008-07-16,1122.796
2008-07-17,1126.668
2008-07-18,1097.344
2008-07-21,1124.316
2008-07-22,1112.177
2008-07-23,1132.801
2008-07-24,1127.066
2008-07-25,1108.849
2008-07-28,1101.332
2008-07-29,1082.313
2008-07-30,1093.384
2008-07-31,1100.516
2008-08-01,1088.736
2008-08-04,1075.293
2008-08-05,1043.324
2008-08-06,1044.589
2008-08-07,1012.577
2008-08-08,1006.422
2008-08-11,1001.958
2008-08-12,989.195
2008-08-13,994.476
2008-08-14,1009.614
2008-08-15,980.487
2008-08-18,980.792
2008-08-19,967.039
2008-08-20,989.742
2008-08-21,972.518
2008-08-22,989.283
2008-08-25,983.855
2008-08-26,959.617
2008-08-27,963.409
2008-08-28,958.55
2008-08-29,986.836
2008-09-01,969.274
2008-09-02,976.741
2008-09-03,935.325
2008-09-04,899.931
2008-09-05,876.19
2008-09-08,918.201
2008-09-09,899.748
2008-09-10,884.433
2008-09-11,840.281
2008-09-12,866.168
2008-09-15,834.127
2008-09-16,813.22
2008-09-17,809.489
2008-09-18,807.939
2008-09-19,857.444
2008-09-22,876.655
2008-09-23,852.126
2008-09-24,852.812
2008-09-25,847.55
2008-09-26,825.882
2008-09-29,787.334
2008-09-30,798.0
2008-10-01,793.752
2008-10-02,782.531
2008-10-03,752.887
2008-10-06,692.056
2008-10-07,704.547
2008-10-08,656.441
2008-10-09,674.635
2008-10-10,604.01
2008-10-13,649.447
2008-10-14,641.298
2008-10-15,603.543
2008-10-16,562.445
2008-10-17,532.991
2008-10-20,546.863
2008-10-21,550.324
2008-10-22,523.305
2008-10-23,508.723
2008-10-24,472.947
2008-10-27,470.679
2008-10-28,502.079
2008-10-29,504.81
2008-10-30,557.031
2008-10-31,563.313
2008-11-03,595.767
2008-11-04,589.102
2008-11-05,607.61
2008-11-06,582.029
2008-11-07,595.946
2008-11-10,617.259
2008-11-11,578.613
2008-11-12,581.857
2008-11-13,553.699
2008-11-14,559.772
2008-11-17,558.238
2008-11-18,524.565
2008-11-19,511.361
2008-11-20,487.238
2008-11-21,506.618
2008-11-24,498.997
2008-11-25,504.661
2008-11-26,522.147
2008-11-27,531.034
2008-11-28,519.616
2008-12-01,493.524
2008-12-02,476.571
2008-12-03,487.363
2008-12-04,491.384
2008-12-05,489.953
2008-12-08,495.79
2008-12-09,532.666
2008-12-10,571.465
2008-12-11,564.302
2008-12-12,551.735
2008-12-15,575.385
2008-12-16,577.909
2008-12-17,590.442
2008-12-18,603.322
2008-12-19,591.995
2008-12-22,574.215
2008-12-23,563.155
2008-12-24,568.326
2008-12-25,568.326
2008-12-26,572.367
2008-12-29,619.865
2008-12-30,593.601
2008-12-31,582.578
2009-01-01,582.578
2009-01-02,602.259
2009-01-05,648.562
2009-01-06,638.156
2009-01-07,623.19
2009-01-08,608.348
2009-01-09,603.684
2009-01-12,580.842
2009-01-13,569.348
2009-01-14,573.279
2009-01-15,551.291
2009-01-16,566.53
2009-01-19,558.898
2009-01-20,541.917
2009-01-21,537.666
2009-01-22,541.522
2009-01-23,523.551
2009-01-26,526.394
2009-01-27,524.507
2009-01-28,563.187
2009-01-29,551.694
2009-01-30,549.609
2009-02-02,531.569
2009-02-03,536.565
2009-02-04,534.2
2009-02-05,537.087
2009-02-06,558.219
2009-02-09,554.161
2009-02-10,556.514
2009-02-11,560.614
2009-02-12,542.31
2009-02-13,555.454
2009-02-16,544.812
2009-02-17,515.624
2009-02-18,520.434
2009-02-19,520.111
2009-02-20,503.507
2009-02-23,520.222
2009-02-24,503.971
2009-02-25,510.315
2009-02-26,512.779
2009-02-27,498.703
2009-03-02,477.164
2009-03-03,491.909
2009-03-04,496.854
2009-03-05,491.621
2009-03-06,496.289
2009-03-09,480.569
2009-03-10,494.116
2009-03-11,496.431
2009-03-12,491.864
2009-03-13,514.744
2009-03-16,518.046
2009-03-17,520.927
2009-03-18,531.734
2009-03-19,532.531
2009-03-20,536.11
2009-03-23,564.092
2009-03-24,571.052
2009-03-25,563.952
2009-03-26,598.382
2009-03-27,594.545
2009-03-30,563.064
2009-03-31,584.21
2009-04-01,577.929
2009-04-02,633.061
2009-04-03,625.516
2009-04-06,644.76
2009-04-07,619.641
2009-04-08,610.791
2009-04-09,629.994
2009-04-10,629.994
2009-04-13,645.885
2009-04-14,660.368
2009-04-15,659.932
2009-04-16,649.615
2009-04-17,655.859
2009-04-20,645.52
2009-04-21,645.857
2009-04-22,633.27
2009-04-23,645.154
2009-04-24,646.441
2009-04-27,635.675
2009-04-28,632.662
2009-04-29,657.849
2009-04-30,678.307
2009-05-01,676.224
2009-05-04,726.903
2009-05-05,743.462
2009-05-06,761.808
2009-05-07,790.956
2009-05-08,808.251
2009-05-11,783.524
2009-05-12,782.794
2009-05-13,778.387
2009-05-14,746.6
2009-05-15,731.124
2009-05-18,734.941
2009-05-19,770.384
2009-05-20,781.027
2009-05-21,757.255
2009-05-22,778.456
2009-05-25,799.032
2009-05-26,778.518
2009-05-27,787.924
2009-05-28,785.851
2009-05-29,809.763
2009-06-01,845.029
2009-06-02,852.528
2009-06-03,847.297
2009-06-04,843.708
2009-06-05,847.195
2009-06-08,815.457
2009-06-09,813.787
2009-06-10,841.103
2009-06-11,839.165
2009-06-12,832.514
2009-06-15,806.285
2009-06-16,797.388
2009-06-17,793.299
2009-06-18,786.516
2009-06-19,806.297
2009-06-22,798.166
2009-06-23,785.425
2009-06-24,810.267
2009-06-25,809.382
2009-06-26,826.721
2009-06-29,828.427
2009-06-30,827.097
2009-07-01,838.694
2009-07-02,820.709
2009-07-03,812.597
2009-07-06,796.824
2009-07-07,801.628
2009-07-08,797.633
2009-07-09,808.876
2009-07-10,801.911
2009-07-13,781.266
2009-07-14,796.932
2009-07-15,825.286
2009-07-16,833.668
2009-07-17,848.375
2009-07-20,873.448
2009-07-21,871.579
2009-07-22,869.686
2009-07-23,888.765
2009-07-24,908.74
2009-07-27,918.074
2009-07-28,939.512
2009-07-29,918.873
2009-07-30,933.009
2009-07-31,947.656
2009-08-03,960.749
2009-08-04,950.169
2009-08-05,959.432
2009-08-06,965.475
2009-08-07,939.988
2009-08-10,938.586
2009-08-11,964.757
2009-08-12,961.772
2009-08-13,979.731
2009-08-14,982.216
2009-08-17,938.854
2009-08-18,943.774
2009-08-19,929.037
2009-08-20,956.031
2009-08-21,954.569
2009-08-24,981.61
2009-08-25,988.267
2009-08-26,988.21
2009-08-27,991.15
2009-08-28,1001.512
2009-08-31,986.449
2009-09-01,984.365
2009-09-02,986.815
2009-09-03,1001.629
2009-09-04,1010.864
2009-09-07,1029.466
2009-09-08,1049.917
2009-09-09,1046.444
2009-09-10,1048.94
2009-09-11,1037.149
2009-09-14,1015.073
2009-09-15,1020.615
2009-09-16,1034.188
2009-09-17,1027.365
2009-09-18,1023.023
2009-09-21,1022.518
2009-09-22,1057.722
2009-09-23,1062.605
2009-09-24,1053.886
2009-09-25,1045.659
2009-09-28,1033.654
2009-09-29,1050.725
2009-09-30,1064.358
2009-10-01,1047.808
2009-10-02,1027.02
2009-10-05,1016.544
2009-10-06,1045.315
2009-10-07,1066.139
2009-10-08,1089.225
2009-10-09,1076.882
2009-10-12,1089.529
2009-10-13,1092.044
2009-10-14,1117.112
2009-10-15,1126.26
2009-10-16,1115.355
2009-10-19,1114.047
2009-10-20,1113.502
2009-10-21,1112.086
2009-10-22,1107.267
2009-10-23,1118.57
2009-10-26,1114.708
2009-10-27,1104.13
2009-10-28,1079.206
2009-10-29,1075.434
2009-10-30,1085.099
2009-11-02,1075.954
2009-11-03,1061.453
2009-11-04,1076.194
2009-11-05,1062.736
2009-11-06,1075.922
2009-11-09,1104.67
2009-11-10,1104.901
2009-11-11,1107.032
2009-11-12,1099.793
2009-11-13,1107.808
2009-11-16,1114.94
2009-11-17,1099.666
2009-11-18,1098.23
2009-11-19,1088.586
2009-11-20,1094.752
2009-11-23,1114.15
2009-11-24,1108.279
2009-11-25,1121.961
2009-11-26,1113.684
2009-11-27,1111.717
2009-11-30,1093.839
2009-12-01,1122.108
2009-12-02,1122.007
2009-12-03,1128.807
2009-12-04,1127.927
2009-12-07,1126.106
2009-12-08,1124.219
2009-12-09,1111.847
2009-12-10,1105.998
2009-12-11,1106.258
2009-12-14,1095.121
2009-12-15,1095.586
2009-12-16,1103.182
2009-12-17,1086.69
2009-12-18,1085.998
2009-12-21,1080.621
2009-12-22,1089.635
2009-12-23,1091.005
2009-12-24,1092.514
2009-12-25,1092.514
2009-12-28,1100.873
2009-12-29,1119.144
2009-12-30,1118.175
2009-12-31,1124.596
2010-01-01,1124.596
2010-01-04,1132.789
2010-01-05,1147.634
2010-01-06,1153.638
2010-01-07,1147.388
2010-01-08,1154.976
2010-01-11,1183.504
2010-01-12,1175.101
2010-01-13,1159.782
2010-01-14,1181.894
2010-01-15,1169.555
2010-01-18,1174.662
2010-01-19,1172.757
2010-01-20,1149.886
2010-01-21,1130.959
2010-01-22,1124.047
2010-01-25,1114.83
2010-01-26,1080.474
2010-01-27,1069.237
2010-01-28,1098.598
2010-01-29,1086.607
2010-02-01,1083.401
2010-02-02,1073.568
2010-02-03,1087.645
2010-02-04,1078.071
2010-02-05,1048.172
2010-02-08,1046.127
2010-02-09,1061.749
2010-02-10,1059.735
2010-02-11,1073.878
2010-02-12,1090.564
2010-02-15,1092.109
2010-02-16,1097.003
2010-02-17,1112.619
2010-02-18,1096.445
2010-02-19,1083.806
2010-02-22,1097.739
2010-02-23,1113.582
2010-02-24,1109.45
2010-02-25,1104.257
2010-02-26,1102.911
2010-03-01,1118.436
2010-03-02,1122.71
2010-03-03,1117.618
2010-03-04,1116.706
2010-03-05,1126.79
2010-03-08,1137.29
2010-03-09,1137.453
2010-03-10,1154.434
2010-03-11,1154.28
2010-03-12,1154.428
2010-03-15,1146.369
2010-03-16,1157.347
2010-03-17,1168.028
2010-03-18,1160.386
2010-03-19,1155.155
2010-03-22,1137.894
2010-03-23,1145.78
2010-03-24,1141.596
2010-03-25,1134.628
2010-03-26,1146.183
2010-03-29,1157.743
2010-03-30,1165.047
2010-03-31,1160.538
2010-04-01,1177.626
2010-04-02,1177.626
2010-04-05,1190.844
2010-04-06,1192.217
2010-04-07,1202.122
2010-04-08,1198.415
2010-04-09,1216.282
2010-04-12,1221.367
2010-04-13,1220.524
2010-04-14,1256.731
2010-04-15,1259.738
2010-04-16,1263.262
2010-04-19,1245.522
2010-04-20,1265.051
2010-04-21,1266.768
2010-04-22,1266.535
2010-04-23,1269.009
2010-04-26,1275.318
2010-04-27,1275.543
2010-04-28,1243.001
2010-04-29,1258.82
2010-04-30,1253.368
2010-05-03,1228.598
2010-05-04,1197.35
2010-05-05,1170.376
2010-05-06,1169.69
2010-05-07,1153.97
2010-05-10,1204.187
2010-05-11,1175.146
2010-05-12,1202.426
2010-05-13,1203.05
2010-05-14,1193.441
2010-05-17,1165.098
2010-05-18,1173.522
2010-05-19,1142.035
2010-05-20,1123.306
2010-05-21,1112.862
2010-05-24,1117.15
2010-05-25,1066.467
2010-05-26,1095.474
2010-05-27,1115.526
2010-05-28,1117.752
2010-05-31,1118.193
2010-06-01,1088.584
2010-06-02,1092.268
2010-06-03,1130.564
2010-06-04,1133.89
2010-06-07,1105.121
2010-06-08,1107.049
2010-06-09,1109.49
2010-06-10,1131.022
2010-06-11,1138.906
2010-06-14,1159.865
2010-06-15,1157.907
2010-06-16,1178.622
2010-06-17,1177.944
2010-06-18,1192.196
2010-06-21,1218.777
2010-06-22,1201.815
2010-06-23,1197.939
2010-06-24,1182.831
2010-06-25,1187.728
2010-06-28,1204.298
2010-06-29,1174.895
2010-06-30,1180.2
2010-07-01,1162.877
2010-07-02,1182.131
2010-07-05,1181.88
2010-07-06,1201.313
2010-07-07,1193.156
2010-07-08,1220.023
2010-07-09,1226.868
2010-07-12,1225.591
2010-07-13,1234.152
2010-07-14,1244.894
2010-07-15,1240.643
2010-07-16,1251.602
2010-07-19,1247.795
2010-07-20,1267.105
2010-07-21,1250.054
2010-07-22,1272.211
2010-07-23,1274.496
2010-07-26,1276.585
2010-07-27,1279.804
2010-07-28,1283.522
2010-07-29,1295.884
2010-07-30,1298.896
2010-08-02,1326.533
2010-08-03,1314.607
2010-08-04,1305.785
2010-08-05,1311.955
2010-08-06,1307.639
2010-08-09,1307.493
2010-08-10,1282.339
2010-08-11,1249.664
2010-08-12,1247.643
2010-08-13,1261.553
2010-08-16,1252.713
2010-08-17,1249.994
2010-08-18,1254.45
2010-08-19,1260.011
2010-08-20,1246.38
2010-08-23,1240.998
2010-08-24,1237.786
2010-08-25,1245.506
2010-08-26,1256.945
2010-08-27,1262.828
2010-08-30,1277.08
2010-08-31,1280.071
2010-09-01,1309.196
2010-09-02,1309.377
2010-09-03,1316.096
2010-09-06,1328.525
2010-09-07,1326.168
2010-09-08,1326.136
2010-09-09,1338.125
2010-09-10,1338.924
2010-09-13,1366.565
2010-09-14,1364.054
2010-09-15,1379.554
2010-09-16,1365.309
2010-09-17,1367.437
2010-09-20,1370.802
2010-09-21,1368.558
2010-09-22,1365.262
2010-09-23,1368.392
2010-09-24,1394.389
2010-09-27,1394.14
2010-09-28,1389.763
2010-09-29,1403.599
2010-09-30,1403.109
2010-10-01,1418.487
2010-10-04,1421.953
2010-10-05,1430.59
2010-10-06,1444.683
2010-10-07,1434.424
2010-10-08,1434.551
2010-10-11,1449.446
2010-10-12,1433.206
2010-10-13,1478.296
2010-10-14,1484.128
2010-10-15,1494.238
2010-10-18,1496.806
2010-10-19,1497.018
2010-10-20,1491.441
2010-10-21,1495.175
2010-10-22,1492.431
2010-10-25,1509.294
2010-10-26,1479.774
2010-10-27,1452.364
2010-10-28,1465.515
2010-10-29,1473.122
2010-11-01,1505.063
2010-11-02,1509.96
2010-11-03,1528.324
2010-11-04,1551.585
2010-11-05,1547.001
2010-11-08,1596.512
2010-11-09,1606.621
2010-11-10,1583.967
2010-11-11,1592.682
2010-11-12,1548.99
2010-11-15,1540.664
2010-11-16,1528.245
2010-11-17,1529.301
2010-11-18,1540.271
2010-11-19,1542.677
2010-11-22,1544.752
2010-11-23,1487.975
2010-11-24,1500.783
2010-11-25,1523.701
2010-11-26,1494.567
2010-11-29,1495.966
2010-11-30,1494.511
2010-12-01,1535.515
2010-12-02,1555.297
2010-12-03,1554.326
2010-12-06,1552.74
2010-12-07,1573.742
2010-12-08,1565.101
2010-12-09,1575.247
2010-12-10,1557.13
2010-12-13,1565.179
2010-12-14,1569.387
2010-12-15,1537.029
2010-12-16,1522.315
2010-12-17,1524.741
2010-12-20,1511.904
2010-12-21,1535.592
2010-12-22,1542.599
2010-12-23,1542.696
2010-12-24,1550.057
2010-12-27,1565.995
2010-12-28,1590.212
2010-12-29,1610.607
2010-12-30,1617.874
2010-12-31,1615.01
