Date,DENMARK SMID CAP SMID (Small+Mid Cap)
2017-04-10,1864.021
2017-04-11,1868.655
2017-04-12,1881.691
2017-04-13,1882.134
2017-04-14,1882.134
2017-04-17,1888.879
2017-04-18,1869.314
2017-04-19,1891.583
2017-04-20,1920.415
2017-04-21,1892.926
2017-04-24,1951.298
2017-04-25,1974.095
2017-04-26,1987.817
2017-04-27,1986.406
2017-04-28,1993.873
2017-05-01,1999.603
2017-05-02,2009.655
2017-05-03,1998.011
2017-05-04,2013.612
2017-05-05,2052.293
2017-05-08,2034.653
2017-05-09,2012.196
2017-05-10,2024.258
2017-05-11,2009.207
2017-05-12,2019.501
2017-05-15,2031.743
2017-05-16,2041.702
2017-05-17,2006.708
2017-05-18,2020.319
2017-05-19,2052.434
2017-05-22,2061.244
2017-05-23,2053.823
2017-05-24,2043.805
2017-05-25,2049.457
2017-05-26,2043.898
2017-05-29,2031.586
2017-05-30,2034.132
2017-05-31,2069.452
2017-06-01,2067.882
2017-06-02,2085.805
2017-06-05,2081.546
2017-06-06,2094.762
2017-06-07,2090.392
2017-06-08,2071.456
2017-06-09,2079.126
2017-06-12,2062.478
2017-06-13,2091.209
2017-06-14,2105.921
2017-06-15,2054.197
2017-06-16,2078.811
2017-06-19,2096.163
2017-06-20,2079.164
2017-06-21,2086.043
2017-06-22,2085.458
2017-06-23,2090.94
2017-06-26,2080.779
2017-06-27,2073.829
2017-06-28,2078.568
2017-06-29,2064.564
2017-06-30,2083.666
2017-07-03,2097.441
2017-07-04,2091.481
2017-07-05,2108.211
2017-07-06,2101.221
2017-07-07,2108.909
2017-07-10,2114.274
2017-07-11,2112.211
2017-07-12,2128.391
2017-07-13,2132.283
2017-07-14,2149.181
2017-07-17,2167.441
2017-07-18,2188.776
2017-07-19,2179.256
2017-07-20,2205.119
2017-07-21,2195.304
2017-07-24,2172.426
2017-07-25,2193.501
2017-07-26,2202.946
2017-07-27,2218.557
2017-07-28,2217.176
2017-07-31,2232.884
2017-08-01,2241.502
2017-08-02,2246.051
2017-08-03,2239.313
2017-08-04,2239.879
2017-08-07,2257.872
2017-08-08,2216.269
2017-08-09,2210.996
2017-08-10,2193.518
2017-08-11,2197.659
2017-08-14,2204.309
2017-08-15,2189.165
2017-08-16,2202.122
2017-08-17,2178.278
2017-08-18,2184.039
2017-08-21,2186.99
2017-08-22,2205.935
2017-08-23,2208.69
2017-08-24,2244.442
2017-08-25,2250.054
2017-08-28,2258.249
2017-08-29,2249.502
2017-08-30,2238.042
2017-08-31,2264.954
2017-09-01,2283.106
2017-09-04,2274.699
2017-09-05,2268.14
2017-09-06,2247.085
2017-09-07,2278.513
2017-09-08,2284.527
2017-09-11,2288.305
2017-09-12,2277.145
2017-09-13,2268.98
2017-09-14,2266.518
2017-09-15,2229.643
2017-09-18,2245.162
2017-09-19,2254.434
2017-09-20,2268.662
2017-09-21,2252.202
2017-09-22,2264.938
2017-09-25,2259.407
2017-09-26,2214.809
2017-09-27,2217.885
2017-09-28,2249.342
2017-09-29,2255.299
2017-10-02,2252.217
2017-10-03,2257.09
2017-10-04,2276.125
2017-10-05,2269.904
2017-10-06,2250.991
2017-10-09,2251.16
2017-10-10,2281.949
2017-10-11,2288.728
2017-10-12,2291.044
2017-10-13,2276.477
2017-10-16,2254.382
2017-10-17,2224.053
2017-10-18,2239.476
2017-10-19,2232.013
2017-10-20,2224.247
2017-10-23,2223.719
2017-10-24,2211.932
2017-10-25,2236.982
2017-10-26,2236.085
2017-10-27,2232.901
2017-10-30,2255.886
2017-10-31,2263.778
2017-11-01,2259.084
2017-11-02,2237.265
2017-11-03,2202.125
2017-11-06,2213.191
2017-11-07,2192.038
2017-11-08,2198.276
2017-11-09,2114.244
2017-11-10,2109.934
2017-11-13,2087.228
2017-11-14,2099.464
2017-11-15,2117.866
2017-11-16,2148.517
2017-11-17,2144.454
2017-11-20,2126.399
2017-11-21,2112.804
2017-11-22,2123.874
2017-11-23,2121.317
2017-11-24,2120.2
2017-11-27,2100.793
2017-11-28,2127.771
2017-11-29,2113.898
2017-11-30,2150.205
2017-12-01,2123.044
2017-12-04,2109.808
2017-12-05,2089.029
2017-12-06,2079.579
2017-12-07,2098.582
2017-12-08,2109.947
2017-12-11,2116.687
2017-12-12,2087.02
2017-12-13,2088.094
2017-12-14,2106.784
2017-12-15,2092.631
2017-12-18,2132.277
2017-12-19,2132.848
2017-12-20,2148.946
2017-12-21,2150.397
2017-12-22,2155.25
2017-12-25,2155.25
2017-12-26,2160.678
2017-12-27,2181.751
2017-12-28,2184.189
2017-12-29,2196.421
2018-01-01,2196.421
2018-01-02,2209.09
2018-01-03,2215.443
2018-01-04,2224.868
2018-01-05,2233.496
2018-01-08,2244.096
2018-01-09,2242.709
2018-01-10,2234.869
2018-01-11,2210.041
2018-01-12,2209.636
2018-01-15,2229.272
2018-01-16,2226.667
2018-01-17,2235.393
2018-01-18,2233.598
2018-01-19,2254.319
2018-01-22,2258.031
2018-01-23,2257.782
2018-01-24,2257.648
2018-01-25,2250.563
2018-01-26,2250.647
2018-01-29,2232.984
2018-01-30,2225.597
2018-01-31,2234.203
2018-02-01,2223.212
2018-02-02,2171.922
2018-02-05,2155.049
2018-02-06,2132.718
2018-02-07,2159.753
2018-02-08,2137.756
2018-02-09,2135.392
2018-02-12,2184.408
2018-02-13,2186.967
2018-02-14,2223.121
2018-02-15,2249.254
2018-02-16,2280.295
2018-02-19,2244.723
2018-02-20,2255.293
2018-02-21,2246.6
2018-02-22,2278.455
2018-02-23,2285.779
2018-02-26,2296.822
2018-02-27,2269.08
2018-02-28,2265.044
2018-03-01,2236.098
2018-03-02,2228.235
2018-03-05,2250.364
2018-03-06,2273.948
2018-03-07,2289.37
2018-03-08,2304.963
2018-03-09,2300.63
2018-03-12,2305.213
2018-03-13,2308.086
2018-03-14,2297.836
2018-03-15,2304.698
2018-03-16,2297.75
2018-03-19,2298.59
2018-03-20,2296.112
2018-03-21,2298.789
2018-03-22,2279.962
2018-03-23,2298.123
2018-03-26,2306.418
2018-03-27,2308.269
2018-03-28,2303.36
2018-03-29,2292.187
2018-03-30,2292.187
2018-04-02,2295.008
2018-04-03,2281.18
2018-04-04,2242.689
2018-04-05,2276.223
2018-04-06,2284.741
2018-04-09,2293.518
2018-04-10,2310.632
2018-04-11,2299.837
2018-04-12,2299.148
2018-04-13,2305.55
2018-04-16,2312.397
2018-04-17,2347.028
2018-04-18,2367.104
2018-04-19,2359.824
2018-04-20,2335.613
2018-04-23,2338.983
2018-04-24,2329.182
2018-04-25,2297.923
2018-04-26,2307.193
2018-04-27,2305.113
2018-04-30,2290.941
2018-05-01,2282.826
2018-05-02,2307.159
2018-05-03,2306.734
2018-05-04,2303.901
2018-05-07,2362.971
2018-05-08,2363.186
2018-05-09,2368.462
2018-05-10,2373.353
2018-05-11,2386.271
2018-05-14,2384.743
2018-05-15,2325.198
2018-05-16,2303.45
2018-05-17,2318.959
2018-05-18,2314.294
2018-05-21,2310.66
2018-05-22,2314.54
2018-05-23,2295.181
2018-05-24,2287.015
2018-05-25,2285.83
2018-05-28,2229.646
2018-05-29,2201.541
2018-05-30,2223.448
2018-05-31,2242.963
2018-06-01,2260.387
2018-06-04,2286.299
2018-06-05,2281.191
2018-06-06,2298.828
2018-06-07,2294.814
2018-06-08,2282.74
2018-06-11,2308.443
2018-06-12,2314.129
2018-06-13,2321.322
2018-06-14,2316.085
2018-06-15,2311.24
2018-06-18,2282.666
2018-06-19,2254.064
2018-06-20,2289.166
2018-06-21,2267.448
2018-06-22,2286.66
2018-06-25,2280.006
2018-06-26,2245.072
2018-06-27,2244.888
2018-06-28,2200.352
2018-06-29,2251.472
2018-07-02,2213.753
2018-07-03,2238.028
2018-07-04,2234.108
2018-07-05,2243.536
2018-07-06,2268.262
2018-07-09,2282.509
2018-07-10,2304.602
2018-07-11,2293.188
2018-07-12,2316.659
2018-07-13,2315.477
2018-07-16,2321.994
2018-07-17,2339.372
2018-07-18,2332.819
2018-07-19,2332.733
2018-07-20,2373.356
2018-07-23,2363.015
2018-07-24,2383.967
2018-07-25,2388.191
2018-07-26,2412.717
2018-07-27,2409.775
2018-07-30,2416.422
2018-07-31,2397.242
2018-08-01,2418.801
2018-08-02,2401.587
2018-08-03,2394.694
2018-08-06,2384.301
2018-08-07,2354.534
2018-08-08,2334.403
2018-08-09,2338.992
2018-08-10,2290.608
2018-08-13,2304.473
2018-08-14,2287.271
2018-08-15,2249.562
2018-08-16,2281.82
2018-08-17,2282.958
2018-08-20,2295.763
2018-08-21,2322.317
2018-08-22,2349.976
2018-08-23,2344.306
2018-08-24,2367.905
2018-08-27,2396.167
2018-08-28,2402.952
2018-08-29,2393.082
2018-08-30,2395.789
2018-08-31,2384.406
2018-09-03,2383.833
2018-09-04,2351.561
2018-09-05,2326.13
2018-09-06,2322.063
2018-09-07,2320.133
2018-09-10,2325.562
2018-09-11,2308.329
2018-09-12,2323.666
2018-09-13,2319.091
2018-09-14,2315.691
2018-09-17,2309.27
2018-09-18,2311.632
2018-09-19,2297.07
2018-09-20,2333.261
2018-09-21,2345.196
2018-09-24,2332.694
2018-09-25,2343.414
2018-09-26,2337.043
2018-09-27,2297.473
2018-09-28,2291.54
2018-10-01,2296.323
2018-10-02,2275.981
2018-10-03,2264.625
2018-10-04,2195.397
2018-10-05,2189.39
2018-10-08,2131.153
2018-10-09,2125.02
2018-10-10,2070.147
2018-10-11,2076.383
2018-10-12,2106.784
2018-10-15,2107.162
2018-10-16,2165.644
2018-10-17,2153.286
2018-10-18,2165.807
2018-10-19,2149.983
2018-10-22,2142.032
2018-10-23,2064.303
2018-10-24,2044.675
2018-10-25,2014.51
2018-10-26,2000.457
2018-10-29,2056.152
2018-10-30,2040.324
2018-10-31,2060.831
2018-11-01,2106.574
2018-11-02,2116.025
2018-11-05,2087.621
2018-11-06,2112.35
2018-11-07,2147.015
2018-11-08,2148.427
2018-11-09,2121.588
2018-11-12,2068.518
2018-11-13,2048.006
2018-11-14,2042.631
2018-11-15,2007.929
2018-11-16,2025.036
2018-11-19,2013.827
2018-11-20,1974.075
2018-11-21,1984.605
2018-11-22,1990.612
2018-11-23,1996.671
2018-11-26,2024.021
2018-11-27,1992.472
2018-11-28,1993.781
2018-11-29,2016.879
2018-11-30,1989.92
2018-12-03,2009.624
2018-12-04,2014.163
2018-12-05,2007.491
2018-12-06,1977.885
2018-12-07,1998.301
2018-12-10,1970.641
2018-12-11,1984.792
2018-12-12,2001.374
2018-12-13,2015.636
2018-12-14,1998.69
2018-12-17,1994.805
2018-12-18,1977.356
2018-12-19,1980.239
2018-12-20,1931.59
2018-12-21,1920.496
2018-12-24,1920.481
2018-12-25,1920.481
2018-12-26,1919.337
2018-12-27,1888.816
2018-12-28,1919.372
2018-12-31,1920.151
2019-01-01,1920.151
2019-01-02,1926.509
2019-01-03,1901.395
2019-01-04,1956.743
2019-01-07,1991.012
2019-01-08,2021.646
2019-01-09,2051.467
2019-01-10,2046.126
2019-01-11,2036.384
2019-01-14,2005.077
2019-01-15,1996.336
2019-01-16,2014.348
2019-01-17,2016.528
2019-01-18,2024.995
2019-01-21,2043.451
2019-01-22,2035.138
2019-01-23,2039.181
2019-01-24,2032.666
2019-01-25,2035.839
2019-01-28,2036.571
2019-01-29,2050.877
2019-01-30,2055.596
2019-01-31,2044.577
2019-02-01,2062.824
2019-02-04,2046.649
2019-02-05,2092.403
2019-02-06,2069.669
2019-02-07,2046.875
2019-02-08,2028.489
2019-02-11,2049.14
2019-02-12,2082.385
2019-02-13,2082.334
2019-02-14,2085.892
2019-02-15,2096.82
2019-02-18,2107.117
2019-02-19,2088.402
2019-02-20,2112.052
2019-02-21,2126.579
2019-02-22,2134.921
2019-02-25,2144.617
2019-02-26,2159.5
2019-02-27,2161.959
2019-02-28,2160.648
2019-03-01,2168.157
2019-03-04,2169.138
2019-03-05,2167.771
2019-03-06,2156.71
2019-03-07,2129.08
2019-03-08,2115.921
2019-03-11,2115.853
2019-03-12,2143.011
2019-03-13,2158.922
2019-03-14,2174.52
2019-03-15,2184.862
2019-03-18,2185.023
2019-03-19,2204.57
2019-03-20,2199.654
2019-03-21,2201.495
2019-03-22,2158.725
2019-03-25,2144.792
2019-03-26,2146.824
2019-03-27,2131.849
2019-03-28,2139.023
2019-03-29,2148.456
2019-04-01,2182.763
2019-04-02,2194.613
2019-04-03,2207.124
2019-04-04,2189.175
2019-04-05,2215.625
2019-04-08,2215.433
2019-04-09,2206.513
2019-04-10,2205.597
2019-04-11,2208.54
2019-04-12,2236.963
2019-04-15,2244.922
2019-04-16,2245.346
2019-04-17,2234.265
2019-04-18,2222.186
2019-04-19,2222.186
2019-04-22,2224.447
2019-04-23,2218.624
2019-04-24,2217.879
2019-04-25,2200.479
2019-04-26,2230.281
2019-04-29,2231.411
2019-04-30,2247.932
2019-05-01,2252.678
2019-05-02,2221.404
2019-05-03,2226.491
2019-05-06,2209.178
2019-05-07,2214.151
2019-05-08,2229.739
2019-05-09,2204.321
2019-05-10,2207.611
2019-05-13,2156.446
2019-05-14,2178.358
2019-05-15,2166.712
2019-05-16,2193.532
2019-05-17,2189.697
2019-05-20,2159.327
2019-05-21,2192.855
2019-05-22,2216.866
2019-05-23,2179.394
2019-05-24,2198.258
2019-05-27,2176.684
2019-05-28,2203.61
2019-05-29,2131.168
2019-05-30,2128.31
2019-05-31,2131.851
2019-06-03,2135.727
2019-06-04,2128.121
2019-06-05,2133.528
2019-06-06,2154.78
2019-06-07,2177.791
2019-06-10,2173.287
2019-06-11,2195.815
2019-06-12,2208.735
2019-06-13,2186.429
2019-06-14,2167.724
2019-06-17,2171.673
2019-06-18,2186.426
2019-06-19,2203.436
2019-06-20,2226.028
2019-06-21,2213.96
2019-06-24,2215.018
2019-06-25,2212.049
2019-06-26,2198.735
2019-06-27,2163.53
2019-06-28,2186.825
2019-07-01,2214.222
2019-07-02,2204.737
2019-07-03,2226.772
2019-07-04,2217.319
2019-07-05,2173.348
2019-07-08,2177.232
2019-07-09,2158.182
2019-07-10,2172.638
2019-07-11,2175.137
2019-07-12,2161.282
2019-07-15,2179.15
2019-07-16,2184.512
2019-07-17,2180.156
2019-07-18,2171.549
2019-07-19,2161.378
2019-07-22,2158.001
2019-07-23,2155.982
2019-07-24,2159.202
2019-07-25,2168.982
2019-07-26,2161.597
2019-07-29,2165.554
2019-07-30,2120.616
2019-07-31,2129.169
2019-08-01,2137.015
2019-08-02,2101.131
2019-08-05,2060.574
2019-08-06,2081.425
2019-08-07,2090.548
2019-08-08,2094.146
2019-08-09,2069.9
2019-08-12,2047.966
2019-08-13,2052.169
2019-08-14,2018.927
2019-08-15,1984.899
2019-08-16,2025.785
2019-08-19,2036.998
2019-08-20,2041.906
2019-08-21,2080.86
2019-08-22,2076.375
2019-08-23,2080.244
2019-08-26,2060.596
2019-08-27,2070.162
2019-08-28,2047.572
2019-08-29,2048.633
2019-08-30,2073.291
2019-09-02,2078.864
2019-09-03,2076.661
2019-09-04,2103.107
2019-09-05,2118.077
2019-09-06,2113.402
2019-09-09,2114.606
2019-09-10,2081.12
2019-09-11,2110.965
2019-09-12,2107.053
2019-09-13,2112.887
2019-09-16,2086.802
2019-09-17,2095.748
2019-09-18,2106.194
2019-09-19,2103.019
2019-09-20,2097.681
2019-09-23,2087.04
2019-09-24,2102.651
2019-09-25,2069.413
2019-09-26,2082.307
2019-09-27,2074.072
2019-09-30,2053.874
2019-10-01,2037.306
2019-10-02,1980.296
2019-10-03,1991.208
2019-10-04,2009.445
2019-10-07,2022.102
2019-10-08,2000.705
2019-10-09,2011.408
2019-10-10,1994.727
2019-10-11,2023.947
2019-10-14,2039.24
2019-10-15,2073.457
2019-10-16,2051.097
2019-10-17,2066.962
2019-10-18,2053.785
2019-10-21,2063.832
2019-10-22,2072.126
2019-10-23,2081.538
2019-10-24,2080.169
2019-10-25,2087.603
2019-10-28,2106.425
2019-10-29,2097.832
2019-10-30,2112.455
2019-10-31,2122.23
2019-11-01,2174.339
2019-11-04,2194.19
2019-11-05,2156.058
2019-11-06,2148.26
2019-11-07,2192.572
2019-11-08,2202.234
2019-11-11,2212.463
2019-11-12,2211.394
2019-11-13,2222.652
2019-11-14,2214.618
2019-11-15,2231.621
2019-11-18,2235.216
2019-11-19,2226.918
2019-11-20,2229.968
2019-11-21,2218.652
2019-11-22,2224.836
2019-11-25,2249.822
2019-11-26,2278.129
2019-11-27,2280.211
2019-11-28,2278.009
2019-11-29,2267.114
2019-12-02,2275.871
2019-12-03,2271.889
2019-12-04,2297.176
2019-12-05,2306.58
2019-12-06,2322.117
2019-12-09,2304.109
2019-12-10,2301.776
2019-12-11,2290.38
2019-12-12,2305.497
2019-12-13,2316.145
2019-12-16,2349.292
2019-12-17,2342.94
2019-12-18,2313.272
2019-12-19,2309.017
2019-12-20,2306.677
2019-12-23,2332.574
2019-12-24,2333.128
2019-12-25,2333.128
2019-12-26,2334.809
2019-12-27,2363.518
2019-12-30,2353.978
2019-12-31,2357.903
2020-01-01,2357.903
2020-01-02,2355.089
2020-01-03,2314.755
2020-01-06,2311.736
2020-01-07,2316.347
2020-01-08,2317.282
2020-01-09,2328.952
2020-01-10,2326.777
2020-01-13,2339.214
2020-01-14,2338.372
2020-01-15,2363.668
2020-01-16,2368.298
2020-01-17,2374.027
2020-01-20,2377.833
2020-01-21,2380.365
2020-01-22,2401.702
2020-01-23,2376.956
2020-01-24,2389.305
2020-01-27,2336.545
2020-01-28,2352.359
2020-01-29,2386.584
2020-01-30,2357.562
2020-01-31,2367.255
2020-02-03,2368.215
2020-02-04,2406.221
2020-02-05,2465.018
2020-02-06,2474.408
2020-02-07,2460.478
2020-02-10,2431.941
2020-02-11,2467.29
2020-02-12,2454.024
2020-02-13,2435.598
2020-02-14,2450.014
2020-02-17,2444.407
2020-02-18,2450.899
2020-02-19,2465.913
2020-02-20,2472.312
2020-02-21,2465.491
2020-02-24,2363.841
2020-02-25,2321.465
2020-02-26,2316.08
2020-02-27,2266.758
2020-02-28,2225.363
2020-03-02,2279.695
2020-03-03,2362.26
2020-03-04,2344.583
2020-03-05,2332.684
2020-03-06,2294.733
2020-03-09,2168.58
2020-03-10,2132.027
2020-03-11,2058.274
2020-03-12,1833.685
2020-03-13,1841.452
2020-03-16,1778.177
2020-03-17,1764.946
2020-03-18,1688.274
2020-03-19,1677.359
2020-03-20,1723.017
2020-03-23,1649.74
2020-03-24,1739.222
2020-03-25,1802.61
2020-03-26,1880.406
2020-03-27,1879.115
2020-03-30,1902.475
2020-03-31,1940.765
2020-04-01,1904.359
2020-04-02,1906.249
2020-04-03,1895.997
2020-04-06,1937.369
2020-04-07,2017.63
2020-04-08,1999.091
2020-04-09,2011.95
2020-04-10,2011.95
2020-04-13,2004.944
2020-04-14,2081.405
2020-04-15,2021.021
2020-04-16,2028.693
2020-04-17,2094.583
2020-04-20,2122.811
2020-04-21,2091.13
2020-04-22,2077.962
2020-04-23,2125.646
2020-04-24,2094.639
2020-04-27,2120.012
2020-04-28,2143.743
2020-04-29,2159.808
2020-04-30,2181.485
2020-05-01,2166.822
2020-05-04,2111.355
2020-05-05,2135.976
2020-05-06,2157.172
2020-05-07,2204.747
2020-05-08,2224.592
2020-05-11,2260.598
2020-05-12,2285.925
2020-05-13,2259.71
2020-05-14,2199.606
2020-05-15,2229.161
2020-05-18,2301.253
2020-05-19,2331.068
2020-05-20,2376.055
2020-05-21,2364.951
2020-05-22,2353.606
2020-05-25,2396.135
2020-05-26,2450.271
2020-05-27,2376.15
2020-05-28,2458.442
2020-05-29,2481.572
2020-06-01,2484.056
2020-06-02,2501.651
2020-06-03,2532.188
2020-06-04,2555.271
2020-06-05,2547.77
2020-06-08,2548.673
2020-06-09,2562.015
2020-06-10,2566.719
2020-06-11,2511.119
2020-06-12,2477.161
2020-06-15,2487.336
2020-06-16,2524.502
2020-06-17,2558.915
2020-06-18,2529.598
2020-06-19,2543.188
2020-06-22,2557.287
2020-06-23,2619.55
2020-06-24,2566.591
2020-06-25,2539.859
2020-06-26,2518.886
2020-06-29,2538.31
2020-06-30,2548.108
2020-07-01,2583.157
2020-07-02,2618.447
2020-07-03,2623.879
2020-07-06,2671.738
2020-07-07,2669.182
2020-07-08,2690.809
2020-07-09,2697.325
2020-07-10,2699.858
2020-07-13,2751.937
2020-07-14,2726.757
2020-07-15,2794.927
2020-07-16,2785.82
2020-07-17,2795.812
2020-07-20,2849.082
2020-07-21,2877.643
2020-07-22,2899.655
2020-07-23,2901.338
2020-07-24,2860.278
2020-07-27,2902.946
2020-07-28,2875.711
2020-07-29,2871.349
2020-07-30,2846.282
2020-07-31,2842.18
2020-08-03,2877.723
2020-08-04,2853.597
2020-08-05,2911.39
2020-08-06,2898.602
2020-08-07,2919.263
2020-08-10,2903.766
2020-08-11,2991.092
2020-08-12,2986.855
2020-08-13,3041.542
2020-08-14,2994.45
2020-08-17,3029.804
2020-08-18,2999.826
2020-08-19,3014.625
2020-08-20,2976.768
2020-08-21,2990.118
2020-08-24,3023.603
2020-08-25,3008.95
2020-08-26,3036.629
2020-08-27,3007.922
2020-08-28,3014.708
2020-08-31,3047.508
2020-09-01,3020.26
2020-09-02,3039.549
2020-09-03,3005.183
2020-09-04,2910.051
2020-09-07,2984.834
2020-09-08,2915.579
2020-09-09,2988.499
2020-09-10,2993.244
2020-09-11,2987.798
2020-09-14,2999.972
2020-09-15,3020.219
2020-09-16,3039.923
2020-09-17,3042.446
2020-09-18,3063.678
2020-09-21,2982.54
2020-09-22,2966.772
2020-09-23,2945.557
2020-09-24,2898.77
2020-09-25,2902.497
2020-09-28,2986.451
2020-09-29,3025.856
2020-09-30,3035.877
2020-10-01,3065.99
2020-10-02,3056.25
2020-10-05,3129.939
2020-10-06,3116.045
2020-10-07,3114.739
2020-10-08,3132.663
2020-10-09,3186.499
2020-10-12,3242.104
2020-10-13,3217.076
2020-10-14,3245.296
2020-10-15,3170.878
2020-10-16,3193.861
2020-10-19,3192.858
2020-10-20,3198.208
2020-10-21,3139.476
2020-10-22,3089.534
2020-10-23,3098.437
2020-10-26,3025.717
2020-10-27,3039.363
2020-10-28,2933.263
2020-10-29,2981.43
2020-10-30,2955.248
2020-11-02,2977.047
2020-11-03,3055.217
2020-11-04,3111.02
2020-11-05,3245.773
2020-11-06,3233.37
2020-11-09,3204.396
2020-11-10,3184.32
2020-11-11,3219.258
2020-11-12,3245.246
2020-11-13,3232.476
2020-11-16,3244.622
2020-11-17,3231.776
2020-11-18,3242.437
2020-11-19,3237.753
2020-11-20,3291.574
2020-11-23,3258.087
2020-11-24,3225.466
2020-11-25,3250.307
2020-11-26,3266.396
2020-11-27,3333.399
2020-11-30,3369.785
2020-12-01,3350.662
2020-12-02,3359.477
2020-12-03,3350.61
2020-12-04,3339.158
2020-12-07,3347.572
2020-12-08,3373.923
2020-12-09,3384.566
2020-12-10,3374.207
2020-12-11,3369.459
2020-12-14,3422.11
2020-12-15,3398.002
2020-12-16,3421.77
2020-12-17,3448.855
2020-12-18,3486.176
2020-12-21,3477.176
2020-12-22,3504.354
2020-12-23,3507.073
2020-12-24,3505.81
2020-12-25,3505.81
2020-12-28,3542.959
2020-12-29,3573.834
2020-12-30,3601.029
2020-12-31,3579.808
2021-01-01,3579.808
2021-01-04,3595.18
2021-01-05,3578.983
2021-01-06,3541.173
2021-01-07,3574.782
2021-01-08,3607.286
2021-01-11,3562.481
2021-01-12,3542.034
2021-01-13,3561.145
2021-01-14,3586.122
2021-01-15,3545.778
2021-01-18,3578.395
2021-01-19,3622.816
2021-01-20,3595.477
2021-01-21,3578.961
2021-01-22,3581.368
2021-01-25,3578.2
2021-01-26,3562.823
2021-01-27,3492.704
2021-01-28,3526.981
2021-01-29,3470.255
2021-02-01,3504.22
2021-02-02,3524.695
2021-02-03,3523.799
2021-02-04,3534.786
2021-02-05,3609.454
2021-02-08,3620.97
2021-02-09,3635.977
2021-02-10,3616.236
2021-02-11,3658.157
2021-02-12,3700.691
2021-02-15,3743.366
2021-02-16,3734.756
2021-02-17,3660.255
2021-02-18,3635.199
2021-02-19,3656.114
2021-02-22,3597.118
2021-02-23,3545.539
2021-02-24,3506.614
2021-02-25,3549.899
2021-02-26,3479.122
2021-03-01,3503.193
2021-03-02,3494.029
2021-03-03,3427.159
2021-03-04,3342.959
2021-03-05,3298.945
2021-03-08,3318.954
2021-03-09,3406.708
2021-03-10,3440.824
2021-03-11,3510.47
2021-03-12,3469.851
2021-03-15,3496.271
2021-03-16,3542.217
2021-03-17,3482.331
2021-03-18,3511.645
2021-03-19,3515.872
2021-03-22,3553.139
2021-03-23,3530.813
2021-03-24,3502.278
2021-03-25,3465.738
2021-03-26,3523.716
2021-03-29,3530.605
2021-03-30,3511.272
2021-03-31,3556.177
2021-04-01,3558.258
2021-04-02,3558.258
2021-04-05,3569.518
2021-04-06,3642.285
2021-04-07,3644.541
2021-04-08,3683.149
2021-04-09,3705.742
2021-04-12,3675.185
2021-04-13,3711.769
2021-04-14,3712.904
2021-04-15,3719.178
2021-04-16,3755.847
2021-04-19,3758.665
2021-04-20,3709.789
2021-04-21,3743.057
2021-04-22,3804.153
2021-04-23,3800.842
2021-04-26,3839.29
2021-04-27,3860.478
2021-04-28,3861.187
2021-04-29,3863.228
2021-04-30,3839.277
2021-05-03,3864.464
2021-05-04,3803.542
2021-05-05,3849.356
2021-05-06,3849.809
2021-05-07,3946.044
2021-05-10,3938.706
2021-05-11,3816.985
2021-05-12,3746.289
2021-05-13,3745.529
2021-05-14,3763.893
2021-05-17,3827.975
2021-05-18,3855.899
2021-05-19,3834.407
2021-05-20,3892.459
2021-05-21,3929.812
2021-05-24,3939.497
2021-05-25,3976.311
2021-05-26,3959.411
2021-05-27,3909.488
2021-05-28,3956.381
2021-05-31,3943.168
2021-06-01,3982.908
2021-06-02,3957.678
2021-06-03,3939.827
2021-06-04,3969.196
2021-06-07,3983.789
2021-06-08,3993.766
2021-06-09,4023.696
2021-06-10,4010.01
2021-06-11,3998.176
2021-06-14,4042.66
2021-06-15,4041.875
2021-06-16,4044.124
2021-06-17,3972.963
2021-06-18,3926.203
2021-06-21,3939.01
2021-06-22,3965.41
2021-06-23,3952.963
2021-06-24,3978.019
2021-06-25,4000.038
2021-06-28,3997.757
2021-06-29,3985.647
2021-06-30,3956.25
2021-07-01,4004.234
2021-07-02,3999.347
2021-07-05,4018.588
2021-07-06,4019.805
2021-07-07,4065.58
2021-07-08,4032.019
2021-07-09,4025.544
2021-07-12,4078.309
2021-07-13,4066.688
2021-07-14,4058.946
2021-07-15,4028.449
2021-07-16,4009.24
2021-07-19,3952.635
2021-07-20,3922.781
2021-07-21,3990.129
2021-07-22,4045.243
2021-07-23,4032.004
2021-07-26,4049.221
2021-07-27,4024.493
2021-07-28,4058.554
2021-07-29,4080.585
2021-07-30,4084.955
2021-08-02,4116.106
2021-08-03,4124.559
2021-08-04,4137.302
2021-08-05,4140.03
2021-08-06,4059.654
2021-08-09,4103.401
2021-08-10,4097.293
2021-08-11,4069.186
2021-08-12,4054.455
2021-08-13,4088.801
2021-08-16,4057.948
2021-08-17,4049.491
2021-08-18,4048.557
2021-08-19,3956.961
2021-08-20,3994.96
2021-08-23,4055.951
2021-08-24,4029.655
2021-08-25,4008.079
2021-08-26,4012.941
2021-08-27,4034.506
2021-08-30,4057.521
2021-08-31,4036.47
2021-09-01,4096.589
2021-09-02,4146.31
2021-09-03,4121.531
2021-09-06,4130.238
2021-09-07,4088.217
2021-09-08,4021.654
2021-09-09,4020.78
2021-09-10,3984.674
2021-09-13,3962.852
2021-09-14,3973.062
2021-09-15,3910.364
2021-09-16,3909.992
2021-09-17,3911.099
2021-09-20,3855.854
2021-09-21,3913.962
2021-09-22,3934.989
2021-09-23,3996.435
