Date,FRANCE SMALL VALUE Small Cap
2005-10-31,549.667
2005-11-01,553.133
2005-11-02,554.671
2005-11-03,556.004
2005-11-04,543.942
2005-11-07,545.287
2005-11-08,545.792
2005-11-09,542.766
2005-11-10,539.565
2005-11-11,543.447
2005-11-14,545.515
2005-11-15,543.504
2005-11-16,541.19
2005-11-17,546.405
2005-11-18,546.033
2005-11-21,548.104
2005-11-22,543.453
2005-11-23,545.434
2005-11-24,546.568
2005-11-25,547.231
2005-11-28,548.503
2005-11-29,552.004
2005-11-30,554.238
2005-12-01,554.203
2005-12-02,559.316
2005-12-05,562.024
2005-12-06,564.688
2005-12-07,564.827
2005-12-08,571.371
2005-12-09,576.257
2005-12-12,583.117
2005-12-13,579.445
2005-12-14,582.183
2005-12-15,578.491
2005-12-16,583.504
2005-12-19,581.2
2005-12-20,575.269
2005-12-21,572.423
2005-12-22,573.435
2005-12-23,574.64
2005-12-26,574.64
2005-12-27,574.806
2005-12-28,575.707
2005-12-29,576.041
2005-12-30,573.161
2006-01-02,574.687
2006-01-03,589.437
2006-01-04,603.463
2006-01-05,605.283
2006-01-06,610.643
2006-01-09,608.207
2006-01-10,606.838
2006-01-11,613.797
2006-01-12,614.588
2006-01-13,613.987
2006-01-16,616.545
2006-01-17,609.498
2006-01-18,606.553
2006-01-19,611.671
2006-01-20,609.445
2006-01-23,618.194
2006-01-24,619.363
2006-01-25,621.952
2006-01-26,626.385
2006-01-27,623.441
2006-01-30,624.712
2006-01-31,629.258
2006-02-01,632.983
2006-02-02,635.524
2006-02-03,627.979
2006-02-06,632.961
2006-02-07,629.661
2006-02-08,626.02
2006-02-09,630.791
2006-02-10,628.948
2006-02-13,632.366
2006-02-14,630.065
2006-02-15,634.384
2006-02-16,635.373
2006-02-17,638.555
2006-02-20,639.666
2006-02-21,637.842
2006-02-22,640.861
2006-02-23,640.493
2006-02-24,640.101
2006-02-27,644.987
2006-02-28,642.447
2006-03-01,647.407
2006-03-02,650.397
2006-03-03,650.801
2006-03-06,654.718
2006-03-07,642.999
2006-03-08,641.236
2006-03-09,644.48
2006-03-10,648.076
2006-03-13,654.39
2006-03-14,659.52
2006-03-15,664.233
2006-03-16,677.919
2006-03-17,682.933
2006-03-20,686.161
2006-03-21,678.641
2006-03-22,682.894
2006-03-23,679.272
2006-03-24,680.126
2006-03-27,678.974
2006-03-28,682.114
2006-03-29,677.915
2006-03-30,689.117
2006-03-31,688.27
2006-04-03,694.084
2006-04-04,702.728
2006-04-05,702.217
2006-04-06,701.124
2006-04-07,693.571
2006-04-10,691.085
2006-04-11,687.526
2006-04-12,679.898
2006-04-13,682.558
2006-04-14,682.558
2006-04-17,693.399
2006-04-18,693.421
2006-04-19,705.501
2006-04-20,708.003
2006-04-21,715.141
2006-04-24,716.662
2006-04-25,724.461
2006-04-26,727.011
2006-04-27,724.266
2006-04-28,721.731
2006-05-01,722.991
2006-05-02,731.737
2006-05-03,726.827
2006-05-04,733.165
2006-05-05,740.626
2006-05-08,744.321
2006-05-09,747.892
2006-05-10,752.684
2006-05-11,755.435
2006-05-12,740.865
2006-05-15,726.022
2006-05-16,725.201
2006-05-17,704.346
2006-05-18,692.458
2006-05-19,686.184
2006-05-22,665.618
2006-05-23,681.648
2006-05-24,669.974
2006-05-25,680.406
2006-05-26,695.326
2006-05-29,697.764
2006-05-30,690.727
2006-05-31,693.805
2006-06-01,696.749
2006-06-02,708.83
2006-06-05,706.72
2006-06-06,679.745
2006-06-07,674.249
2006-06-08,650.695
2006-06-09,657.997
2006-06-12,647.011
2006-06-13,624.486
2006-06-14,630.325
2006-06-15,654.61
2006-06-16,654.433
2006-06-19,655.366
2006-06-20,653.357
2006-06-21,654.497
2006-06-22,657.63
2006-06-23,653.409
2006-06-26,656.258
2006-06-27,657.815
2006-06-28,652.28
2006-06-29,660.555
2006-06-30,678.546
2006-07-03,684.407
2006-07-04,684.812
2006-07-05,676.485
2006-07-06,681.25
2006-07-07,666.938
2006-07-10,663.66
2006-07-11,658.338
2006-07-12,657.731
2006-07-13,648.376
2006-07-14,639.224
2006-07-17,620.188
2006-07-18,615.187
2006-07-19,627.504
2006-07-20,637.678
2006-07-21,637.375
2006-07-24,638.89
2006-07-25,644.084
2006-07-26,645.104
2006-07-27,667.118
2006-07-28,668.731
2006-07-31,672.728
2006-08-01,666.091
2006-08-02,675.156
2006-08-03,668.191
2006-08-04,675.127
2006-08-07,671.935
2006-08-08,669.41
2006-08-09,671.765
2006-08-10,659.787
2006-08-11,663.572
2006-08-14,668.879
2006-08-15,676.956
2006-08-16,685.185
2006-08-17,688.936
2006-08-18,689.231
2006-08-21,691.901
2006-08-22,685.353
2006-08-23,682.835
2006-08-24,685.615
2006-08-25,682.753
2006-08-28,687.678
2006-08-29,690.626
2006-08-30,695.834
2006-08-31,694.864
2006-09-01,699.059
2006-09-04,705.068
2006-09-05,695.768
2006-09-06,693.491
2006-09-07,682.644
2006-09-08,681.44
2006-09-11,679.593
2006-09-12,684.408
2006-09-13,686.883
2006-09-14,695.4
2006-09-15,688.404
2006-09-18,689.886
2006-09-19,691.976
2006-09-20,696.554
2006-09-21,699.081
2006-09-22,697.875
2006-09-25,692.363
2006-09-26,695.016
2006-09-27,706.227
2006-09-28,709.589
2006-09-29,710.156
2006-10-02,712.188
2006-10-03,710.081
2006-10-04,712.739
2006-10-05,717.53
2006-10-06,712.14
2006-10-09,713.318
2006-10-10,717.082
2006-10-11,718.926
2006-10-12,720.654
2006-10-13,718.827
2006-10-16,724.435
2006-10-17,720.858
2006-10-18,724.228
2006-10-19,726.031
2006-10-20,728.586
2006-10-23,728.652
2006-10-24,726.143
2006-10-25,732.703
2006-10-26,744.579
2006-10-27,745.023
2006-10-30,742.481
2006-10-31,744.366
2006-11-01,751.087
2006-11-02,747.314
2006-11-03,746.55
2006-11-06,752.018
2006-11-07,763.984
2006-11-08,766.176
2006-11-09,772.659
2006-11-10,779.834
2006-11-13,780.293
2006-11-14,782.146
2006-11-15,787.292
2006-11-16,787.821
2006-11-17,783.474
2006-11-20,783.422
2006-11-21,790.325
2006-11-22,796.993
2006-11-23,795.03
2006-11-24,801.086
2006-11-27,790.324
2006-11-28,788.906
2006-11-29,801.69
2006-11-30,807.264
2006-12-01,806.434
2006-12-04,808.173
2006-12-05,810.337
2006-12-06,812.42
2006-12-07,812.702
2006-12-08,813.955
2006-12-11,814.486
2006-12-12,816.972
2006-12-13,822.242
2006-12-14,818.748
2006-12-15,816.445
2006-12-18,817.086
2006-12-19,818.869
2006-12-20,824.241
2006-12-21,826.22
2006-12-22,823.41
2006-12-25,823.41
2006-12-26,822.127
2006-12-27,826.564
2006-12-28,829.715
2006-12-29,837.246
2007-01-01,837.246
2007-01-02,849.679
2007-01-03,846.494
2007-01-04,832.706
2007-01-05,824.562
2007-01-08,828.526
2007-01-09,827.976
2007-01-10,820.949
2007-01-11,823.507
2007-01-12,828.941
2007-01-15,835.279
2007-01-16,831.554
2007-01-17,835.065
2007-01-18,833.528
2007-01-19,831.861
2007-01-22,837.468
2007-01-23,840.552
2007-01-24,844.405
2007-01-25,840.327
2007-01-26,834.538
2007-01-29,843.161
2007-01-30,840.886
2007-01-31,851.749
2007-02-01,861.903
2007-02-02,864.452
2007-02-05,862.883
2007-02-06,869.305
2007-02-07,877.429
2007-02-08,872.769
2007-02-09,877.036
2007-02-12,869.121
2007-02-13,877.094
2007-02-14,898.19
2007-02-15,897.55
2007-02-16,891.132
2007-02-19,899.0
2007-02-20,896.322
2007-02-21,893.146
2007-02-22,890.847
2007-02-23,892.133
2007-02-26,890.9
2007-02-27,868.188
2007-02-28,858.925
2007-03-01,844.411
2007-03-02,846.988
2007-03-05,825.277
2007-03-06,836.452
2007-03-07,841.696
2007-03-08,848.843
2007-03-09,846.247
2007-03-12,850.097
2007-03-13,843.633
2007-03-14,827.376
2007-03-15,840.198
2007-03-16,853.352
2007-03-19,867.54
2007-03-20,870.778
2007-03-21,877.074
2007-03-22,887.795
2007-03-23,885.168
2007-03-26,887.855
2007-03-27,886.331
2007-03-28,886.062
2007-03-29,889.314
2007-03-30,889.85
2007-04-02,895.496
2007-04-03,901.11
2007-04-04,902.238
2007-04-05,908.382
2007-04-06,908.382
2007-04-09,903.65
2007-04-10,915.051
2007-04-11,912.47
2007-04-12,908.163
2007-04-13,918.169
2007-04-16,927.466
2007-04-17,930.75
2007-04-18,931.374
2007-04-19,928.296
2007-04-20,930.431
2007-04-23,929.795
2007-04-24,927.238
2007-04-25,938.512
2007-04-26,935.084
2007-04-27,938.629
2007-04-30,938.572
2007-05-01,935.065
2007-05-02,940.326
2007-05-03,942.255
2007-05-04,953.275
2007-05-07,955.293
2007-05-08,945.023
2007-05-09,949.014
2007-05-10,948.909
2007-05-11,948.548
2007-05-14,948.207
2007-05-15,954.204
2007-05-16,950.959
2007-05-17,948.937
2007-05-18,956.132
2007-05-21,959.526
2007-05-22,960.847
2007-05-23,963.013
2007-05-24,953.544
2007-05-25,957.764
2007-05-28,962.295
2007-05-29,979.382
2007-05-30,993.544
2007-05-31,1000.0
2007-06-01,1002.09
2007-06-04,1008.486
2007-06-05,1006.63
2007-06-06,984.412
2007-06-07,962.254
2007-06-08,954.671
2007-06-11,966.003
2007-06-12,960.024
2007-06-13,960.333
2007-06-14,973.312
2007-06-15,993.819
2007-06-18,995.29
2007-06-19,998.418
2007-06-20,997.51
2007-06-21,986.028
2007-06-22,981.387
2007-06-25,976.145
2007-06-26,972.487
2007-06-27,971.972
2007-06-28,986.419
2007-06-29,998.711
2007-07-02,1009.02
2007-07-03,1009.064
2007-07-04,1013.643
2007-07-05,1005.812
2007-07-06,1017.562
2007-07-09,1021.464
2007-07-10,1029.216
2007-07-11,1027.791
2007-07-12,1036.569
2007-07-13,1037.412
2007-07-16,1035.306
2007-07-17,1033.613
2007-07-18,1025.261
2007-07-19,1039.006
2007-07-20,1032.281
2007-07-23,1037.726
2007-07-24,1029.683
2007-07-25,1008.109
2007-07-26,983.13
2007-07-27,970.557
2007-07-30,973.949
2007-07-31,994.183
2007-08-01,981.396
2007-08-02,979.923
2007-08-03,979.039
2007-08-06,960.035
2007-08-07,963.463
2007-08-08,988.871
2007-08-09,961.223
2007-08-10,938.454
2007-08-13,946.142
2007-08-14,940.402
2007-08-15,922.013
2007-08-16,879.171
2007-08-17,889.91
2007-08-20,900.668
2007-08-21,900.783
2007-08-22,921.387
2007-08-23,929.338
2007-08-24,939.324
2007-08-27,944.441
2007-08-28,930.186
2007-08-29,939.8
2007-08-30,949.166
2007-08-31,958.998
2007-09-03,961.217
2007-09-04,965.545
2007-09-05,953.75
2007-09-06,959.239
2007-09-07,943.443
2007-09-10,938.507
2007-09-11,958.475
2007-09-12,965.061
2007-09-13,970.759
2007-09-14,964.978
2007-09-17,943.128
2007-09-18,958.748
2007-09-19,985.11
2007-09-20,984.172
2007-09-21,999.836
2007-09-24,994.211
2007-09-25,985.383
2007-09-26,980.652
2007-09-27,997.753
2007-09-28,1001.967
2007-10-01,1010.422
2007-10-02,1007.841
2007-10-03,1000.516
2007-10-04,1002.579
2007-10-05,1014.267
2007-10-08,1017.174
2007-10-09,1017.07
2007-10-10,1019.173
2007-10-11,1032.97
2007-10-12,1029.471
2007-10-15,1032.798
2007-10-16,1019.576
2007-10-17,1031.587
2007-10-18,1025.936
2007-10-19,1018.945
2007-10-22,988.293
2007-10-23,1009.654
2007-10-24,1000.157
2007-10-25,1015.636
2007-10-26,1024.892
2007-10-29,1033.083
2007-10-30,1021.57
2007-10-31,1042.117
2007-11-01,1021.027
2007-11-02,1026.076
2007-11-05,1012.249
2007-11-06,1032.438
2007-11-07,1038.55
2007-11-08,1023.04
2007-11-09,999.246
2007-11-12,979.484
2007-11-13,970.491
2007-11-14,996.166
2007-11-15,967.26
2007-11-16,947.629
2007-11-19,919.513
2007-11-20,941.833
2007-11-21,918.911
2007-11-22,914.642
2007-11-23,928.42
2007-11-26,930.368
2007-11-27,928.984
2007-11-28,935.617
2007-11-29,946.401
2007-11-30,955.464
2007-12-03,947.654
2007-12-04,939.385
2007-12-05,944.276
2007-12-06,938.044
2007-12-07,948.228
2007-12-10,961.626
2007-12-11,959.74
2007-12-12,957.39
2007-12-13,934.41
2007-12-14,921.748
2007-12-17,894.116
2007-12-18,888.76
2007-12-19,879.032
2007-12-20,876.259
2007-12-21,884.699
2007-12-24,892.379
2007-12-25,892.379
2007-12-26,898.513
2007-12-27,906.261
2007-12-28,916.913
2007-12-31,916.013
2008-01-01,916.013
2008-01-02,920.719
2008-01-03,909.171
2008-01-04,891.947
2008-01-07,862.129
2008-01-08,858.587
2008-01-09,824.355
2008-01-10,817.266
2008-01-11,817.103
2008-01-14,829.445
2008-01-15,806.669
2008-01-16,782.522
2008-01-17,776.108
2008-01-18,756.676
2008-01-21,707.158
2008-01-22,731.06
2008-01-23,712.349
2008-01-24,752.844
2008-01-25,770.57
2008-01-28,768.737
2008-01-29,794.64
2008-01-30,791.772
2008-01-31,792.862
2008-02-01,806.255
2008-02-04,816.171
2008-02-05,778.649
2008-02-06,778.352
2008-02-07,754.875
2008-02-08,756.217
2008-02-11,747.646
2008-02-12,777.97
2008-02-13,786.687
2008-02-14,791.801
2008-02-15,784.148
2008-02-18,795.889
2008-02-19,810.256
2008-02-20,803.392
2008-02-21,818.925
2008-02-22,813.688
2008-02-25,830.348
2008-02-26,845.179
2008-02-27,855.864
2008-02-28,843.879
2008-02-29,831.326
2008-03-03,820.701
2008-03-04,815.145
2008-03-05,839.442
2008-03-06,836.685
2008-03-07,820.245
2008-03-10,807.908
2008-03-11,815.804
2008-03-12,834.471
2008-03-13,825.719
2008-03-14,828.276
2008-03-17,809.496
2008-03-18,821.796
2008-03-19,804.624
2008-03-20,789.681
2008-03-21,789.681
2008-03-24,788.554
2008-03-25,826.854
2008-03-26,838.994
2008-03-27,855.216
2008-03-28,849.604
2008-03-31,864.223
2008-04-01,872.051
2008-04-02,877.791
2008-04-03,874.429
2008-04-04,880.065
2008-04-07,886.605
2008-04-08,876.828
2008-04-09,877.182
2008-04-10,868.717
2008-04-11,867.534
2008-04-14,859.419
2008-04-15,860.034
2008-04-16,879.645
2008-04-17,880.787
2008-04-18,882.366
2008-04-21,887.922
2008-04-22,891.199
2008-04-23,885.212
2008-04-24,875.153
2008-04-25,885.482
2008-04-28,893.53
2008-04-29,887.511
2008-04-30,887.733
2008-05-01,880.976
2008-05-02,887.494
2008-05-05,897.428
2008-05-06,895.383
2008-05-07,894.569
2008-05-08,896.726
2008-05-09,892.766
2008-05-12,901.725
2008-05-13,906.062
2008-05-14,907.075
2008-05-15,909.575
2008-05-16,920.888
2008-05-19,924.922
2008-05-20,918.346
2008-05-21,919.004
2008-05-22,908.411
2008-05-23,903.257
2008-05-26,900.51
2008-05-27,890.747
2008-05-28,895.666
2008-05-29,893.377
2008-05-30,894.815
2008-06-02,891.307
2008-06-03,894.702
2008-06-04,895.24
2008-06-05,910.125
2008-06-06,911.704
2008-06-09,898.299
2008-06-10,871.686
2008-06-11,863.706
2008-06-12,858.301
2008-06-13,859.302
2008-06-16,868.498
2008-06-17,878.743
2008-06-18,857.838
2008-06-19,841.942
2008-06-20,839.429
2008-06-23,821.068
2008-06-24,811.355
2008-06-25,824.463
2008-06-26,814.408
2008-06-27,803.71
2008-06-30,800.18
2008-07-01,786.935
2008-07-02,783.914
2008-07-03,775.563
2008-07-04,762.366
2008-07-07,764.744
2008-07-08,751.186
2008-07-09,766.731
2008-07-10,754.785
2008-07-11,736.378
2008-07-14,735.778
2008-07-15,724.502
2008-07-16,729.227
2008-07-17,759.133
2008-07-18,771.728
2008-07-21,787.017
2008-07-22,776.746
2008-07-23,786.932
2008-07-24,772.732
2008-07-25,772.301
2008-07-28,768.105
2008-07-29,751.869
2008-07-30,770.318
2008-07-31,770.875
2008-08-01,765.089
2008-08-04,763.417
2008-08-05,780.564
2008-08-06,795.117
2008-08-07,788.29
2008-08-08,779.988
2008-08-11,786.657
2008-08-12,786.715
2008-08-13,767.228
2008-08-14,771.718
2008-08-15,770.398
2008-08-18,766.653
2008-08-19,745.7
2008-08-20,743.021
2008-08-21,749.79
2008-08-22,762.801
2008-08-25,760.387
2008-08-26,757.705
2008-08-27,759.267
2008-08-28,769.538
2008-08-29,776.764
2008-09-01,771.096
2008-09-02,781.389
2008-09-03,771.736
2008-09-04,749.156
2008-09-05,727.38
2008-09-08,740.344
2008-09-09,731.705
2008-09-10,718.858
2008-09-11,700.203
2008-09-12,719.135
2008-09-15,705.219
2008-09-16,691.697
2008-09-17,680.37
2008-09-18,665.67
2008-09-19,693.094
2008-09-22,705.705
2008-09-23,696.43
2008-09-24,690.328
2008-09-25,692.506
2008-09-26,674.648
2008-09-29,635.523
2008-09-30,621.215
2008-10-01,615.418
2008-10-02,598.564
2008-10-03,594.664
2008-10-06,544.163
2008-10-07,533.892
2008-10-08,508.414
2008-10-09,506.874
2008-10-10,475.454
2008-10-13,517.299
2008-10-14,539.337
2008-10-15,510.303
2008-10-16,477.066
2008-10-17,483.078
2008-10-20,477.705
2008-10-21,479.007
2008-10-22,455.314
2008-10-23,443.647
2008-10-24,416.758
2008-10-27,384.692
2008-10-28,390.599
2008-10-29,420.588
2008-10-30,433.068
2008-10-31,437.641
2008-11-03,450.97
2008-11-04,478.092
2008-11-05,473.668
2008-11-06,443.597
2008-11-07,444.284
2008-11-10,452.247
2008-11-11,432.013
2008-11-12,417.19
2008-11-13,418.515
2008-11-14,419.907
2008-11-17,411.784
2008-11-18,407.471
2008-11-19,391.502
2008-11-20,373.295
2008-11-21,368.28
2008-11-24,394.478
2008-11-25,399.914
2008-11-26,398.746
2008-11-27,411.786
2008-11-28,405.638
2008-12-01,387.181
2008-12-02,394.156
2008-12-03,392.817
2008-12-04,395.369
2008-12-05,380.928
2008-12-08,398.973
2008-12-09,402.147
2008-12-10,409.937
2008-12-11,417.889
2008-12-12,410.378
2008-12-15,419.625
2008-12-16,423.938
2008-12-17,435.323
2008-12-18,440.346
2008-12-19,417.929
2008-12-22,412.017
2008-12-23,410.282
2008-12-24,413.856
2008-12-25,413.856
2008-12-26,415.854
2008-12-29,425.099
2008-12-30,428.428
2008-12-31,423.578
2009-01-01,423.578
2009-01-02,442.737
2009-01-05,444.158
2009-01-06,445.511
2009-01-07,453.345
2009-01-08,449.965
2009-01-09,444.926
2009-01-12,439.085
2009-01-13,424.097
2009-01-14,405.581
2009-01-15,400.015
2009-01-16,405.492
2009-01-19,398.645
2009-01-20,380.725
2009-01-21,381.434
2009-01-22,380.169
2009-01-23,367.8
2009-01-26,386.284
2009-01-27,391.066
2009-01-28,405.253
2009-01-29,393.282
2009-01-30,385.546
2009-02-02,375.831
2009-02-03,385.239
2009-02-04,392.069
2009-02-05,392.144
2009-02-06,403.915
2009-02-09,416.988
2009-02-10,406.542
2009-02-11,399.904
2009-02-12,382.689
2009-02-13,389.921
2009-02-16,384.709
2009-02-17,366.551
2009-02-18,362.133
2009-02-19,371.432
2009-02-20,355.352
2009-02-23,351.028
2009-02-24,347.492
2009-02-25,350.989
2009-02-26,354.606
2009-02-27,351.209
2009-03-02,334.437
2009-03-03,331.255
2009-03-04,344.036
2009-03-05,334.996
2009-03-06,333.628
2009-03-09,328.627
2009-03-10,345.232
2009-03-11,348.831
2009-03-12,353.133
2009-03-13,353.503
2009-03-16,362.894
2009-03-17,363.219
2009-03-18,368.167
2009-03-19,386.427
2009-03-20,386.514
2009-03-23,391.94
2009-03-24,391.565
2009-03-25,394.632
2009-03-26,399.165
2009-03-27,388.604
2009-03-30,373.974
2009-03-31,386.512
2009-04-01,394.023
2009-04-02,421.472
2009-04-03,428.13
2009-04-06,431.9
2009-04-07,421.833
2009-04-08,423.788
2009-04-09,436.759
2009-04-10,436.759
2009-04-13,440.463
2009-04-14,446.029
2009-04-15,449.688
2009-04-16,454.098
2009-04-17,457.572
2009-04-20,437.884
2009-04-21,437.156
2009-04-22,446.057
2009-04-23,449.509
2009-04-24,465.022
2009-04-27,462.609
2009-04-28,453.33
2009-04-29,464.681
2009-04-30,471.68
2009-05-01,471.751
2009-05-04,487.484
2009-05-05,494.016
2009-05-06,493.474
2009-05-07,499.3
2009-05-08,506.769
2009-05-11,497.276
2009-05-12,501.138
2009-05-13,485.964
2009-05-14,489.615
2009-05-15,501.158
2009-05-18,499.735
2009-05-19,514.821
2009-05-20,527.814
2009-05-21,517.591
2009-05-22,525.13
2009-05-25,524.575
2009-05-26,524.522
2009-05-27,528.228
2009-05-28,525.708
2009-05-29,532.67
2009-06-01,542.851
2009-06-02,552.074
2009-06-03,547.933
2009-06-04,548.359
2009-06-05,545.42
2009-06-08,533.068
2009-06-09,535.657
2009-06-10,542.466
2009-06-11,545.184
2009-06-12,540.202
2009-06-15,522.21
2009-06-16,520.514
2009-06-17,507.249
2009-06-18,508.663
2009-06-19,514.187
2009-06-22,494.983
2009-06-23,497.065
2009-06-24,512.473
2009-06-25,509.875
2009-06-26,518.612
2009-06-29,523.549
2009-06-30,519.9
2009-07-01,534.063
2009-07-02,525.589
2009-07-03,519.986
2009-07-06,509.684
2009-07-07,512.923
2009-07-08,498.159
2009-07-09,504.47
2009-07-10,498.623
2009-07-13,506.665
2009-07-14,512.787
2009-07-15,529.627
2009-07-16,533.0
2009-07-17,536.011
2009-07-20,545.648
2009-07-21,550.784
2009-07-22,550.614
2009-07-23,558.291
2009-07-24,555.309
2009-07-27,561.426
2009-07-28,556.02
2009-07-29,555.494
2009-07-30,568.679
2009-07-31,583.768
2009-08-03,602.034
2009-08-04,607.098
2009-08-05,611.006
2009-08-06,618.788
2009-08-07,613.088
2009-08-10,617.907
2009-08-11,607.705
2009-08-12,615.557
2009-08-13,626.726
2009-08-14,625.661
2009-08-17,598.853
2009-08-18,605.768
2009-08-19,610.463
2009-08-20,620.99
2009-08-21,633.007
2009-08-24,647.521
2009-08-25,656.529
2009-08-26,649.169
2009-08-27,642.329
2009-08-28,657.98
2009-08-31,648.126
2009-09-01,638.123
2009-09-02,626.872
2009-09-03,636.886
2009-09-04,647.475
2009-09-07,664.605
2009-09-08,680.614
2009-09-09,692.488
2009-09-10,699.966
2009-09-11,704.412
2009-09-14,701.558
2009-09-15,711.109
2009-09-16,724.972
2009-09-17,729.183
2009-09-18,729.767
2009-09-21,722.294
2009-09-22,733.534
2009-09-23,733.91
2009-09-24,719.834
2009-09-25,718.603
2009-09-28,727.883
2009-09-29,727.89
2009-09-30,738.169
2009-10-01,724.813
2009-10-02,709.405
2009-10-05,718.243
2009-10-06,743.751
2009-10-07,747.08
2009-10-08,765.772
2009-10-09,764.957
2009-10-12,774.341
2009-10-13,768.597
2009-10-14,786.138
2009-10-15,790.756
2009-10-16,780.631
2009-10-19,790.043
2009-10-20,785.758
2009-10-21,779.531
2009-10-22,766.844
2009-10-23,767.097
2009-10-26,743.399
2009-10-27,727.619
2009-10-28,700.908
2009-10-29,729.196
2009-10-30,708.756
2009-11-02,716.913
2009-11-03,700.456
2009-11-04,728.557
2009-11-05,734.713
2009-11-06,734.95
2009-11-09,751.562
2009-11-10,737.156
2009-11-11,739.738
2009-11-12,735.895
2009-11-13,731.579
2009-11-16,749.148
2009-11-17,735.731
2009-11-18,741.025
2009-11-19,722.99
2009-11-20,717.438
2009-11-23,731.096
2009-11-24,725.027
2009-11-25,727.431
2009-11-26,701.589
2009-11-27,709.234
2009-11-30,699.896
2009-12-01,715.642
2009-12-02,720.136
2009-12-03,722.669
2009-12-04,715.634
2009-12-07,711.772
2009-12-08,700.905
2009-12-09,695.445
2009-12-10,695.546
2009-12-11,694.75
2009-12-14,701.915
2009-12-15,698.181
2009-12-16,709.07
2009-12-17,696.74
2009-12-18,688.913
2009-12-21,695.982
2009-12-22,693.337
2009-12-23,699.807
2009-12-24,699.737
2009-12-25,699.737
2009-12-28,703.806
2009-12-29,709.839
2009-12-30,705.712
2009-12-31,707.576
2010-01-01,707.576
2010-01-04,727.744
2010-01-05,730.633
2010-01-06,738.767
2010-01-07,739.084
2010-01-08,744.744
2010-01-11,760.191
2010-01-12,747.008
2010-01-13,745.231
2010-01-14,752.722
2010-01-15,746.839
2010-01-18,752.093
2010-01-19,748.95
2010-01-20,735.64
2010-01-21,726.94
2010-01-22,724.094
2010-01-25,726.333
2010-01-26,720.041
2010-01-27,715.644
2010-01-28,714.003
2010-01-29,713.814
2010-02-01,718.532
2010-02-02,730.599
2010-02-03,727.763
2010-02-04,705.839
2010-02-05,682.121
2010-02-08,676.92
2010-02-09,680.138
2010-02-10,680.453
2010-02-11,678.012
2010-02-12,673.516
2010-02-15,665.826
2010-02-16,675.133
2010-02-17,685.918
2010-02-18,688.505
2010-02-19,681.149
2010-02-22,686.692
2010-02-23,683.464
2010-02-24,683.986
2010-02-25,673.447
2010-02-26,685.396
2010-03-01,686.892
2010-03-02,698.766
2010-03-03,709.708
2010-03-04,708.762
2010-03-05,716.561
2010-03-08,719.725
2010-03-09,715.968
2010-03-10,725.186
2010-03-11,724.236
2010-03-12,730.114
2010-03-15,724.035
2010-03-16,738.789
2010-03-17,745.914
2010-03-18,740.17
2010-03-19,735.671
2010-03-22,735.914
2010-03-23,744.365
2010-03-24,741.088
2010-03-25,745.372
2010-03-26,752.276
2010-03-29,760.676
2010-03-30,753.336
2010-03-31,756.262
2010-04-01,772.687
2010-04-02,772.687
2010-04-05,770.917
2010-04-06,773.963
2010-04-07,769.352
2010-04-08,765.546
2010-04-09,780.101
2010-04-12,791.525
2010-04-13,786.346
2010-04-14,798.976
2010-04-15,802.459
2010-04-16,791.385
2010-04-19,780.075
2010-04-20,791.929
2010-04-21,789.931
2010-04-22,774.618
2010-04-23,785.839
2010-04-26,794.432
2010-04-27,780.697
2010-04-28,755.684
2010-04-29,773.143
2010-04-30,775.218
2010-05-03,771.374
2010-05-04,738.814
2010-05-05,714.244
2010-05-06,705.824
2010-05-07,674.832
2010-05-10,728.746
2010-05-11,714.602
2010-05-12,731.093
2010-05-13,723.652
2010-05-14,697.317
2010-05-17,681.122
2010-05-18,695.283
2010-05-19,673.771
2010-05-20,662.142
2010-05-21,671.414
2010-05-24,658.748
2010-05-25,629.609
2010-05-26,642.407
2010-05-27,666.154
2010-05-28,671.501
2010-05-31,672.059
2010-06-01,669.988
2010-06-02,661.383
2010-06-03,676.686
2010-06-04,656.428
2010-06-07,642.908
2010-06-08,638.147
2010-06-09,655.288
2010-06-10,671.531
2010-06-11,673.117
2010-06-14,694.824
2010-06-15,701.332
2010-06-16,700.087
2010-06-17,706.432
2010-06-18,712.067
2010-06-21,714.05
2010-06-22,703.161
2010-06-23,695.856
2010-06-24,685.026
2010-06-25,679.516
2010-06-28,690.337
2010-06-29,662.952
2010-06-30,667.485
2010-07-01,663.633
2010-07-02,671.972
2010-07-05,670.076
2010-07-06,691.885
2010-07-07,694.924
2010-07-08,705.284
2010-07-09,703.958
2010-07-12,710.135
2010-07-13,727.364
2010-07-14,730.27
2010-07-15,734.432
2010-07-16,726.595
2010-07-19,723.818
2010-07-20,714.432
2010-07-21,719.958
2010-07-22,737.687
2010-07-23,734.775
2010-07-26,746.086
2010-07-27,749.24
2010-07-28,745.234
2010-07-29,748.176
2010-07-30,740.365
2010-08-02,763.447
2010-08-03,767.478
2010-08-04,760.84
2010-08-05,763.988
2010-08-06,767.346
2010-08-09,771.13
2010-08-10,753.826
2010-08-11,724.373
2010-08-12,715.6
2010-08-13,711.862
2010-08-16,718.295
2010-08-17,734.088
2010-08-18,732.89
2010-08-19,727.456
2010-08-20,706.366
2010-08-23,708.182
2010-08-24,696.892
2010-08-25,689.398
2010-08-26,700.084
2010-08-27,705.275
2010-08-30,711.931
2010-08-31,712.044
2010-09-01,726.254
2010-09-02,729.722
2010-09-03,733.782
2010-09-06,738.209
